date,DXCM,DXCM_EPS,PE Ratio
2009-11-06,7.39,-0.96,-7.697916666666667
2009-11-09,7.41,-0.96,-7.71875
2009-11-10,7.3,-0.96,-7.604166666666667
2009-11-11,7.37,-0.96,-7.677083333333334
2009-11-12,7.02,-0.96,-7.3125
2009-11-13,7.29,-0.96,-7.59375
2009-11-16,7.58,-0.96,-7.895833333333334
2009-11-17,7.53,-0.96,-7.843750000000001
2009-11-18,7.42,-0.96,-7.729166666666667
2009-11-19,7.27,-0.96,-7.572916666666666
2009-11-20,7.27,-0.96,-7.572916666666666
2009-11-23,7.39,-0.96,-7.697916666666667
2009-11-24,7.28,-0.96,-7.583333333333334
2009-11-25,7.27,-0.96,-7.572916666666666
2009-11-27,7.0,-0.96,-7.291666666666667
2009-11-30,7.25,-0.96,-7.552083333333334
2009-12-01,7.2,-0.96,-7.500000000000001
2009-12-02,7.24,-0.96,-7.541666666666667
2009-12-03,7.16,-0.96,-7.458333333333334
2009-12-04,7.47,-0.96,-7.78125
2009-12-07,7.3,-0.96,-7.604166666666667
2009-12-08,7.13,-0.96,-7.427083333333334
2009-12-09,7.33,-0.96,-7.635416666666667
2009-12-10,7.5,-0.96,-7.8125
2009-12-11,7.59,-0.96,-7.90625
2009-12-14,7.66,-0.96,-7.979166666666667
2009-12-15,7.71,-0.96,-8.03125
2009-12-16,7.71,-0.96,-8.03125
2009-12-17,7.54,-0.96,-7.854166666666667
2009-12-18,7.28,-0.96,-7.583333333333334
2009-12-21,7.23,-0.96,-7.531250000000001
2009-12-22,7.33,-0.96,-7.635416666666667
2009-12-23,7.55,-0.96,-7.864583333333333
2009-12-24,7.73,-0.96,-8.052083333333334
2009-12-28,7.87,-0.96,-8.197916666666668
2009-12-29,8.05,-0.96,-8.385416666666668
2009-12-30,8.12,-0.96,-8.458333333333332
2009-12-31,8.07,-0.96,-8.40625
2010-01-04,8.56,-0.96,-8.916666666666668
2010-01-05,8.69,-0.96,-9.052083333333334
2010-01-06,8.95,-0.96,-9.322916666666666
2010-01-07,9.21,-0.96,-9.593750000000002
2010-01-08,9.04,-0.96,-9.416666666666666
2010-01-11,9.01,-0.96,-9.385416666666666
2010-01-12,9.46,-0.96,-9.854166666666668
2010-01-13,9.22,-0.96,-9.604166666666668
2010-01-14,9.22,-0.96,-9.604166666666668
2010-01-15,9.7,-0.96,-10.104166666666666
2010-01-19,10.07,-0.96,-10.489583333333334
2010-01-20,10.01,-0.96,-10.427083333333334
2010-01-21,9.75,-0.96,-10.15625
2010-01-22,9.36,-0.96,-9.75
2010-01-25,9.37,-0.96,-9.760416666666666
2010-01-26,9.27,-0.96,-9.65625
2010-01-27,9.55,-0.96,-9.947916666666668
2010-01-28,9.24,-0.96,-9.625
2010-01-29,9.06,-0.96,-9.4375
2010-02-01,9.36,-0.96,-9.75
2010-02-02,9.34,-0.96,-9.729166666666666
2010-02-03,9.24,-0.96,-9.625
2010-02-04,8.99,-0.96,-9.364583333333334
2010-02-05,8.99,-0.96,-9.364583333333334
2010-02-08,8.86,-0.96,-9.229166666666666
2010-02-09,8.83,-0.96,-9.197916666666668
2010-02-10,9.22,-0.96,-9.604166666666668
2010-02-11,9.46,-0.96,-9.854166666666668
2010-02-12,9.65,-0.96,-10.052083333333334
2010-02-16,9.73,-0.96,-10.135416666666668
2010-02-17,9.75,-0.96,-10.15625
2010-02-18,9.78,-0.96,-10.1875
2010-02-19,9.36,-0.96,-9.75
2010-02-22,9.43,-0.96,-9.822916666666666
2010-02-23,9.27,-0.96,-9.65625
2010-02-24,9.26,-0.96,-9.645833333333334
2010-02-25,9.11,-0.96,-9.489583333333334
2010-02-26,9.04,-0.96,-9.416666666666666
2010-03-01,9.21,-0.96,-9.593750000000002
2010-03-02,9.42,-0.96,-9.8125
2010-03-03,9.27,-0.96,-9.65625
2010-03-04,9.09,-0.96,-9.46875
2010-03-05,9.48,-0.96,-9.875
2010-03-08,9.67,-0.96,-10.072916666666668
2010-03-09,9.69,-1.21,-8.008264462809917
2010-03-10,10.24,-1.21,-8.462809917355372
2010-03-11,10.11,-1.21,-8.355371900826446
2010-03-12,9.8,-1.21,-8.099173553719009
2010-03-15,9.77,-1.21,-8.074380165289256
2010-03-16,9.53,-1.21,-7.876033057851239
2010-03-17,9.63,-1.21,-7.9586776859504145
2010-03-18,9.73,-1.21,-8.041322314049587
2010-03-19,9.85,-1.21,-8.140495867768594
2010-03-22,10.32,-1.21,-8.52892561983471
2010-03-23,10.82,-1.21,-8.942148760330578
2010-03-24,10.56,-1.21,-8.727272727272728
2010-03-25,10.13,-1.21,-8.371900826446282
2010-03-26,9.83,-1.21,-8.12396694214876
2010-03-29,9.97,-1.21,-8.239669421487605
2010-03-30,9.85,-1.21,-8.140495867768594
2010-03-31,9.74,-1.21,-8.049586776859504
2010-04-01,9.93,-1.21,-8.206611570247935
2010-04-05,10.01,-1.21,-8.272727272727273
2010-04-06,9.87,-1.21,-8.157024793388429
2010-04-07,9.56,-1.21,-7.900826446280992
2010-04-08,9.51,-1.21,-7.859504132231405
2010-04-09,9.92,-1.21,-8.198347107438016
2010-04-12,10.11,-1.21,-8.355371900826446
2010-04-13,10.42,-1.21,-8.611570247933885
2010-04-14,10.8,-1.21,-8.925619834710744
2010-04-15,10.99,-1.21,-9.082644628099175
2010-04-16,10.86,-1.21,-8.975206611570247
2010-04-19,10.68,-1.21,-8.826446280991735
2010-04-20,10.96,-1.21,-9.057851239669423
2010-04-21,10.97,-1.21,-9.06611570247934
2010-04-22,11.01,-1.21,-9.099173553719009
2010-04-23,10.57,-1.21,-8.735537190082646
2010-04-26,10.57,-1.21,-8.735537190082646
2010-04-27,10.77,-1.21,-8.900826446280991
2010-04-28,10.95,-1.21,-9.049586776859504
2010-04-29,11.31,-1.21,-9.347107438016529
2010-04-30,10.95,-1.21,-9.049586776859504
2010-05-03,11.35,-1.21,-9.380165289256198
2010-05-04,10.87,-1.21,-8.983471074380166
2010-05-05,10.52,-0.4,-26.299999999999997
2010-05-06,9.88,-0.4,-24.7
2010-05-07,9.27,-0.4,-23.174999999999997
2010-05-10,9.52,-0.4,-23.799999999999997
2010-05-11,10.07,-0.4,-25.175
2010-05-12,10.67,-0.4,-26.674999999999997
2010-05-13,10.92,-0.4,-27.299999999999997
2010-05-14,10.95,-0.4,-27.374999999999996
2010-05-17,10.97,-0.4,-27.425
2010-05-18,10.68,-0.4,-26.7
2010-05-19,10.93,-0.4,-27.325
2010-05-20,10.22,-0.4,-25.55
2010-05-21,10.32,-0.4,-25.8
2010-05-24,9.95,-0.4,-24.874999999999996
2010-05-25,10.09,-0.4,-25.224999999999998
2010-05-26,9.95,-0.4,-24.874999999999996
2010-05-27,10.39,-0.4,-25.975
2010-05-28,10.53,-0.4,-26.324999999999996
2010-06-01,9.8,-0.4,-24.5
2010-06-02,10.25,-0.4,-25.625
2010-06-03,10.38,-0.4,-25.95
2010-06-04,9.59,-0.4,-23.974999999999998
2010-06-07,9.29,-0.4,-23.224999999999998
2010-06-08,9.22,-0.4,-23.05
2010-06-09,9.73,-0.4,-24.325
2010-06-10,9.81,-0.4,-24.525
2010-06-11,10.13,-0.4,-25.325
2010-06-14,10.13,-0.4,-25.325
2010-06-15,10.56,-0.4,-26.4
2010-06-16,11.65,-0.4,-29.125
2010-06-17,11.39,-0.4,-28.475
2010-06-18,11.47,-0.4,-28.675
2010-06-21,11.46,-0.4,-28.650000000000002
2010-06-22,11.14,-0.4,-27.85
2010-06-23,11.09,-0.4,-27.724999999999998
2010-06-24,10.79,-0.4,-26.974999999999998
2010-06-25,11.18,-0.4,-27.95
2010-06-28,11.41,-0.4,-28.525
2010-06-29,11.1,-0.4,-27.749999999999996
2010-06-30,11.56,-0.4,-28.9
2010-07-01,11.29,-0.4,-28.224999999999998
2010-07-02,11.46,-0.4,-28.650000000000002
2010-07-06,11.03,-0.4,-27.574999999999996
2010-07-07,11.37,-0.4,-28.424999999999997
2010-07-08,11.24,-0.4,-28.099999999999998
2010-07-09,11.45,-0.4,-28.624999999999996
2010-07-12,11.07,-0.4,-27.675
2010-07-13,11.3,-0.4,-28.25
2010-07-14,11.55,-0.4,-28.875
2010-07-15,11.32,-0.4,-28.3
2010-07-16,10.88,-0.4,-27.2
2010-07-19,10.97,-0.4,-27.425
2010-07-20,11.13,-0.4,-27.825
2010-07-21,10.76,-0.4,-26.9
2010-07-22,11.19,-0.4,-27.974999999999998
2010-07-23,11.5,-0.4,-28.75
2010-07-26,11.8,-0.4,-29.5
2010-07-27,11.9,-0.4,-29.75
2010-07-28,11.48,-0.4,-28.7
2010-07-29,11.12,-0.4,-27.799999999999997
2010-07-30,11.16,-0.4,-27.9
2010-08-02,11.64,-0.4,-29.1
2010-08-03,11.72,-0.59,-19.864406779661017
2010-08-04,12.26,-0.59,-20.779661016949152
2010-08-05,11.9,-0.59,-20.16949152542373
2010-08-06,11.71,-0.59,-19.847457627118647
2010-08-09,12.05,-0.59,-20.423728813559325
2010-08-10,12.33,-0.59,-20.898305084745765
2010-08-11,12.09,-0.59,-20.491525423728813
2010-08-12,12.15,-0.59,-20.593220338983052
2010-08-13,12.28,-0.59,-20.8135593220339
2010-08-16,12.73,-0.59,-21.576271186440678
2010-08-17,12.59,-0.59,-21.33898305084746
2010-08-18,12.67,-0.59,-21.474576271186443
2010-08-19,12.45,-0.59,-21.10169491525424
2010-08-20,12.48,-0.59,-21.152542372881356
2010-08-23,12.5,-0.59,-21.186440677966104
2010-08-24,12.11,-0.59,-20.52542372881356
2010-08-25,12.36,-0.59,-20.949152542372882
2010-08-26,12.24,-0.59,-20.74576271186441
2010-08-27,12.74,-0.59,-21.593220338983052
2010-08-30,12.62,-0.59,-21.389830508474574
2010-08-31,12.23,-0.59,-20.728813559322035
2010-09-01,12.82,-0.59,-21.728813559322035
2010-09-02,13.1,-0.59,-22.203389830508474
2010-09-03,13.11,-0.59,-22.220338983050848
2010-09-07,12.97,-0.59,-21.98305084745763
2010-09-08,13.12,-0.59,-22.23728813559322
2010-09-09,13.48,-0.59,-22.847457627118647
2010-09-10,13.07,-0.59,-22.152542372881356
2010-09-13,13.22,-0.59,-22.40677966101695
2010-09-14,13.12,-0.59,-22.23728813559322
2010-09-15,13.41,-0.59,-22.728813559322035
2010-09-16,13.29,-0.59,-22.52542372881356
2010-09-17,13.35,-0.59,-22.627118644067796
2010-09-20,13.83,-0.59,-23.440677966101696
2010-09-21,13.8,-0.59,-23.389830508474578
2010-09-22,13.85,-0.59,-23.474576271186443
2010-09-23,13.6,-0.59,-23.050847457627118
2010-09-24,14.06,-0.59,-23.830508474576273
2010-09-27,13.67,-0.59,-23.16949152542373
2010-09-28,13.53,-0.59,-22.93220338983051
2010-09-29,13.39,-0.59,-22.69491525423729
2010-09-30,13.22,-0.59,-22.40677966101695
2010-10-01,13.26,-0.59,-22.474576271186443
2010-10-04,13.27,-0.59,-22.491525423728813
2010-10-05,13.29,-0.59,-22.52542372881356
2010-10-06,13.32,-0.59,-22.576271186440678
2010-10-07,13.36,-0.59,-22.64406779661017
2010-10-08,13.65,-0.59,-23.135593220338986
2010-10-11,14.05,-0.59,-23.8135593220339
2010-10-12,14.0,-0.59,-23.728813559322035
2010-10-13,14.29,-0.59,-24.220338983050848
2010-10-14,14.2,-0.59,-24.06779661016949
2010-10-15,14.1,-0.59,-23.898305084745765
2010-10-18,14.35,-0.59,-24.322033898305087
2010-10-19,14.13,-0.59,-23.949152542372882
2010-10-20,14.07,-0.59,-23.847457627118647
2010-10-21,13.83,-0.59,-23.440677966101696
2010-10-22,14.15,-0.59,-23.98305084745763
2010-10-25,14.06,-0.59,-23.830508474576273
2010-10-26,14.15,-0.59,-23.98305084745763
2010-10-27,14.01,-0.59,-23.74576271186441
2010-10-28,13.86,-0.59,-23.491525423728813
2010-10-29,13.79,-0.59,-23.372881355932204
2010-11-01,13.54,-0.59,-22.949152542372882
2010-11-02,13.85,-0.59,-23.474576271186443
2010-11-03,13.91,-0.59,-23.576271186440678
2010-11-04,13.91,-0.81,-17.17283950617284
2010-11-05,10.85,-0.81,-13.39506172839506
2010-11-08,11.01,-0.81,-13.592592592592592
2010-11-09,11.92,-0.81,-14.716049382716049
2010-11-10,12.14,-0.81,-14.987654320987653
2010-11-11,11.91,-0.81,-14.703703703703702
2010-11-12,11.71,-0.81,-14.45679012345679
2010-11-15,11.88,-0.81,-14.666666666666666
2010-11-16,11.85,-0.81,-14.629629629629628
2010-11-17,11.65,-0.81,-14.382716049382715
2010-11-18,11.89,-0.81,-14.679012345679013
2010-11-19,11.93,-0.81,-14.728395061728394
2010-11-22,11.87,-0.81,-14.65432098765432
2010-11-23,11.81,-0.81,-14.580246913580247
2010-11-24,11.96,-0.81,-14.765432098765432
2010-11-26,11.88,-0.81,-14.666666666666666
2010-11-29,11.49,-0.81,-14.185185185185185
2010-11-30,11.28,-0.81,-13.925925925925924
2010-12-01,11.91,-0.81,-14.703703703703702
2010-12-02,11.75,-0.81,-14.506172839506172
2010-12-03,11.8,-0.81,-14.567901234567902
2010-12-06,12.0,-0.81,-14.814814814814813
2010-12-07,12.16,-0.81,-15.012345679012345
2010-12-08,12.11,-0.81,-14.950617283950615
2010-12-09,12.16,-0.81,-15.012345679012345
2010-12-10,12.2,-0.81,-15.061728395061726
2010-12-13,12.07,-0.81,-14.901234567901234
2010-12-14,12.96,-0.81,-16.0
2010-12-15,12.83,-0.81,-15.839506172839505
2010-12-16,13.14,-0.81,-16.22222222222222
2010-12-17,13.11,-0.81,-16.185185185185183
2010-12-20,13.52,-0.81,-16.691358024691358
2010-12-21,13.62,-0.81,-16.814814814814813
2010-12-22,13.82,-0.81,-17.061728395061728
2010-12-23,13.61,-0.81,-16.80246913580247
2010-12-27,13.71,-0.81,-16.925925925925927
2010-12-28,13.74,-0.81,-16.962962962962962
2010-12-29,13.96,-0.81,-17.234567901234566
2010-12-30,13.77,-0.81,-17.0
2010-12-31,13.65,-0.81,-16.85185185185185
2011-01-03,13.71,-0.81,-16.925925925925927
2011-01-04,13.32,-0.81,-16.444444444444443
2011-01-05,13.7,-0.81,-16.91358024691358
2011-01-06,13.7,-0.81,-16.91358024691358
2011-01-07,13.73,-0.81,-16.950617283950617
2011-01-10,13.7,-0.81,-16.91358024691358
2011-01-11,14.01,-0.81,-17.296296296296294
2011-01-12,15.17,-0.81,-18.728395061728392
2011-01-13,15.42,-0.81,-19.037037037037035
2011-01-14,15.39,-0.81,-19.0
2011-01-18,15.79,-0.81,-19.493827160493826
2011-01-19,15.12,-0.81,-18.666666666666664
2011-01-20,14.72,-0.81,-18.17283950617284
2011-01-21,14.4,-0.81,-17.77777777777778
2011-01-24,14.76,-0.81,-18.22222222222222
2011-01-25,14.5,-0.81,-17.901234567901234
2011-01-26,14.5,-0.81,-17.901234567901234
2011-01-27,14.49,-0.81,-17.88888888888889
2011-01-28,14.1,-0.81,-17.407407407407405
2011-01-31,14.11,-0.81,-17.41975308641975
2011-02-01,14.13,-0.81,-17.444444444444443
2011-02-02,13.86,-0.81,-17.11111111111111
2011-02-03,14.14,-0.81,-17.45679012345679
2011-02-04,14.32,-0.81,-17.679012345679013
2011-02-07,14.57,-0.81,-17.987654320987655
2011-02-08,14.66,-0.81,-18.098765432098766
2011-02-09,14.75,-0.81,-18.209876543209877
2011-02-10,14.73,-0.81,-18.185185185185183
2011-02-11,14.75,-0.81,-18.209876543209877
2011-02-14,14.69,-0.81,-18.1358024691358
2011-02-15,14.66,-0.81,-18.098765432098766
2011-02-16,14.72,-0.81,-18.17283950617284
2011-02-17,14.92,-0.81,-18.419753086419753
2011-02-18,14.82,-0.81,-18.296296296296294
2011-02-22,14.35,-0.81,-17.716049382716047
2011-02-23,14.17,-0.81,-17.493827160493826
2011-02-24,14.24,-0.81,-17.580246913580247
2011-02-25,14.73,-0.81,-18.185185185185183
2011-02-28,14.63,-0.81,-18.061728395061728
2011-03-01,14.18,-0.81,-17.50617283950617
2011-03-02,14.34,-0.81,-17.703703703703702
2011-03-03,14.58,-0.97,-15.030927835051546
2011-03-04,15.13,-0.97,-15.597938144329898
2011-03-07,14.41,-0.97,-14.855670103092784
2011-03-08,14.3,-0.97,-14.742268041237114
2011-03-09,14.24,-0.97,-14.680412371134022
2011-03-10,13.9,-0.97,-14.329896907216495
2011-03-11,13.87,-0.97,-14.298969072164947
2011-03-14,13.6,-0.97,-14.02061855670103
2011-03-15,13.4,-0.97,-13.814432989690722
2011-03-16,13.36,-0.97,-13.773195876288659
2011-03-17,13.3,-0.97,-13.711340206185568
2011-03-18,13.35,-0.97,-13.762886597938145
2011-03-21,14.26,-0.97,-14.701030927835053
2011-03-22,14.51,-0.97,-14.958762886597938
2011-03-23,14.28,-0.97,-14.721649484536082
2011-03-24,14.53,-0.97,-14.97938144329897
2011-03-25,14.64,-0.97,-15.09278350515464
2011-03-28,14.83,-0.97,-15.288659793814434
2011-03-29,15.61,-0.97,-16.09278350515464
2011-03-30,15.75,-0.97,-16.237113402061855
2011-03-31,15.52,-0.97,-16.0
2011-04-01,16.27,-0.97,-16.77319587628866
2011-04-04,16.14,-0.97,-16.63917525773196
2011-04-05,16.36,-0.97,-16.8659793814433
2011-04-06,16.5,-0.97,-17.010309278350515
2011-04-07,16.31,-0.97,-16.814432989690722
2011-04-08,16.21,-0.97,-16.711340206185568
2011-04-11,16.35,-0.97,-16.855670103092784
2011-04-12,16.1,-0.97,-16.5979381443299
2011-04-13,16.25,-0.97,-16.75257731958763
2011-04-14,15.96,-0.97,-16.453608247422682
2011-04-15,16.01,-0.97,-16.50515463917526
2011-04-18,15.78,-0.97,-16.2680412371134
2011-04-19,15.81,-0.97,-16.29896907216495
2011-04-20,16.58,-0.97,-17.09278350515464
2011-04-21,16.39,-0.97,-16.896907216494846
2011-04-25,16.49,-0.97,-17.0
2011-04-26,16.26,-0.97,-16.762886597938145
2011-04-27,16.35,-0.97,-16.855670103092784
2011-04-28,16.66,-0.97,-17.175257731958762
2011-04-29,16.65,-0.97,-17.164948453608247
2011-05-02,16.72,-0.97,-17.237113402061855
2011-05-03,16.5,-0.19,-86.84210526315789
2011-05-04,16.42,-0.19,-86.42105263157896
2011-05-05,14.9,-0.19,-78.42105263157895
2011-05-06,15.01,-0.19,-79.0
2011-05-09,15.08,-0.19,-79.36842105263158
2011-05-10,15.33,-0.19,-80.6842105263158
2011-05-11,15.32,-0.19,-80.63157894736842
2011-05-12,15.6,-0.19,-82.10526315789474
2011-05-13,15.4,-0.19,-81.05263157894737
2011-05-16,15.25,-0.19,-80.26315789473684
2011-05-17,15.14,-0.19,-79.6842105263158
2011-05-18,15.31,-0.19,-80.57894736842105
2011-05-19,15.45,-0.19,-81.3157894736842
2011-05-20,15.4,-0.19,-81.05263157894737
2011-05-23,15.04,-0.19,-79.1578947368421
2011-05-24,14.6,-0.19,-76.84210526315789
2011-05-25,14.98,-0.19,-78.84210526315789
2011-05-26,15.25,-0.19,-80.26315789473684
2011-05-27,15.3,-0.19,-80.52631578947368
2011-05-31,15.77,-0.19,-83.0
2011-06-01,15.17,-0.19,-79.84210526315789
2011-06-02,15.0,-0.19,-78.94736842105263
2011-06-03,14.59,-0.19,-76.78947368421052
2011-06-06,14.09,-0.19,-74.15789473684211
2011-06-07,14.1,-0.19,-74.21052631578947
2011-06-08,13.91,-0.19,-73.21052631578948
2011-06-09,14.01,-0.19,-73.73684210526315
2011-06-10,13.5,-0.19,-71.05263157894737
2011-06-13,13.21,-0.19,-69.52631578947368
2011-06-14,13.56,-0.19,-71.36842105263158
2011-06-15,13.05,-0.19,-68.6842105263158
2011-06-16,13.16,-0.19,-69.26315789473684
2011-06-17,13.4,-0.19,-70.52631578947368
2011-06-20,13.72,-0.19,-72.21052631578948
2011-06-21,14.54,-0.19,-76.52631578947368
2011-06-22,14.7,-0.19,-77.36842105263158
2011-06-23,14.68,-0.19,-77.26315789473684
2011-06-24,14.6,-0.19,-76.84210526315789
2011-06-27,14.79,-0.19,-77.84210526315789
2011-06-28,14.74,-0.19,-77.57894736842105
2011-06-29,14.49,-0.19,-76.26315789473684
2011-06-30,14.49,-0.19,-76.26315789473684
2011-07-01,14.61,-0.19,-76.89473684210526
2011-07-05,14.93,-0.19,-78.57894736842105
2011-07-06,14.97,-0.19,-78.78947368421053
2011-07-07,15.53,-0.19,-81.73684210526315
2011-07-08,15.47,-0.19,-81.42105263157895
2011-07-11,15.19,-0.19,-79.94736842105263
2011-07-12,15.21,-0.19,-80.05263157894737
2011-07-13,15.34,-0.19,-80.73684210526315
2011-07-14,15.56,-0.19,-81.89473684210526
2011-07-15,15.66,-0.19,-82.42105263157895
2011-07-18,15.63,-0.19,-82.26315789473685
2011-07-19,15.26,-0.19,-80.3157894736842
2011-07-20,15.31,-0.19,-80.57894736842105
2011-07-21,15.44,-0.19,-81.26315789473684
2011-07-22,15.43,-0.19,-81.21052631578947
2011-07-25,15.19,-0.19,-79.94736842105263
2011-07-26,14.62,-0.19,-76.94736842105263
2011-07-27,14.09,-0.19,-74.15789473684211
2011-07-28,14.17,-0.19,-74.57894736842105
2011-07-29,14.18,-0.19,-74.63157894736842
2011-08-01,14.13,-0.19,-74.36842105263158
2011-08-02,13.3,-0.19,-70.0
2011-08-03,13.39,-0.3,-44.63333333333334
2011-08-04,10.96,-0.3,-36.53333333333334
2011-08-05,11.24,-0.3,-37.46666666666667
2011-08-08,10.3,-0.3,-34.333333333333336
2011-08-09,11.16,-0.3,-37.2
2011-08-10,10.31,-0.3,-34.36666666666667
2011-08-11,10.95,-0.3,-36.5
2011-08-12,11.14,-0.3,-37.13333333333334
2011-08-15,11.54,-0.3,-38.46666666666667
2011-08-16,11.35,-0.3,-37.833333333333336
2011-08-17,11.31,-0.3,-37.7
2011-08-18,10.74,-0.3,-35.800000000000004
2011-08-19,10.84,-0.3,-36.13333333333333
2011-08-22,10.91,-0.3,-36.36666666666667
2011-08-23,11.35,-0.3,-37.833333333333336
2011-08-24,11.72,-0.3,-39.06666666666667
2011-08-25,11.31,-0.3,-37.7
2011-08-26,11.67,-0.3,-38.9
2011-08-29,12.38,-0.3,-41.26666666666667
2011-08-30,12.08,-0.3,-40.266666666666666
2011-08-31,12.03,-0.3,-40.1
2011-09-01,11.76,-0.3,-39.2
2011-09-02,11.52,-0.3,-38.4
2011-09-06,11.36,-0.3,-37.86666666666667
2011-09-07,12.08,-0.3,-40.266666666666666
2011-09-08,12.0,-0.3,-40.0
2011-09-09,11.64,-0.3,-38.800000000000004
2011-09-12,11.58,-0.3,-38.6
2011-09-13,12.05,-0.3,-40.16666666666667
2011-09-14,12.36,-0.3,-41.2
2011-09-15,12.71,-0.3,-42.366666666666674
2011-09-16,12.79,-0.3,-42.63333333333333
2011-09-19,12.77,-0.3,-42.56666666666667
2011-09-20,13.09,-0.3,-43.63333333333333
2011-09-21,12.6,-0.3,-42.0
2011-09-22,11.89,-0.3,-39.63333333333334
2011-09-23,11.89,-0.3,-39.63333333333334
2011-09-26,12.0,-0.3,-40.0
2011-09-27,12.85,-0.3,-42.833333333333336
2011-09-28,12.22,-0.3,-40.733333333333334
2011-09-29,12.55,-0.3,-41.833333333333336
2011-09-30,12.0,-0.3,-40.0
2011-10-03,11.36,-0.3,-37.86666666666667
2011-10-04,12.2,-0.3,-40.666666666666664
2011-10-05,12.22,-0.3,-40.733333333333334
2011-10-06,12.09,-0.3,-40.300000000000004
2011-10-07,11.1,-0.3,-37.0
2011-10-10,11.49,-0.3,-38.300000000000004
2011-10-11,11.47,-0.3,-38.233333333333334
2011-10-12,11.29,-0.3,-37.63333333333333
2011-10-13,11.25,-0.3,-37.5
2011-10-14,11.23,-0.3,-37.43333333333334
2011-10-17,10.62,-0.3,-35.4
2011-10-18,10.74,-0.3,-35.800000000000004
2011-10-19,10.32,-0.3,-34.400000000000006
2011-10-20,10.26,-0.3,-34.2
2011-10-21,10.26,-0.3,-34.2
2011-10-24,11.03,-0.3,-36.766666666666666
2011-10-25,10.48,-0.3,-34.93333333333334
2011-10-26,10.18,-0.3,-33.93333333333334
2011-10-27,9.4,-0.3,-31.333333333333336
2011-10-28,10.04,-0.3,-33.46666666666667
2011-10-31,9.79,-0.3,-32.63333333333333
2011-11-01,9.4,-0.3,-31.333333333333336
2011-11-02,9.8,-0.2,-49.0
2011-11-03,7.87,-0.2,-39.35
2011-11-04,7.63,-0.2,-38.15
2011-11-07,7.41,-0.2,-37.05
2011-11-08,7.38,-0.2,-36.9
2011-11-09,7.11,-0.2,-35.55
2011-11-10,7.08,-0.2,-35.4
2011-11-11,7.34,-0.2,-36.699999999999996
2011-11-14,7.0,-0.2,-35.0
2011-11-15,7.21,-0.2,-36.05
2011-11-16,7.04,-0.2,-35.199999999999996
2011-11-17,7.0,-0.2,-35.0
2011-11-18,7.1,-0.2,-35.49999999999999
2011-11-21,6.94,-0.2,-34.7
2011-11-22,6.91,-0.2,-34.55
2011-11-23,6.95,-0.2,-34.75
2011-11-25,6.93,-0.2,-34.65
2011-11-28,7.41,-0.2,-37.05
2011-11-29,7.51,-0.2,-37.55
2011-11-30,8.02,-0.2,-40.099999999999994
2011-12-01,8.0,-0.2,-40.0
2011-12-02,8.24,-0.2,-41.199999999999996
2011-12-05,8.36,-0.2,-41.8
2011-12-06,8.43,-0.2,-42.15
2011-12-07,8.17,-0.2,-40.849999999999994
2011-12-08,8.0,-0.2,-40.0
2011-12-09,8.31,-0.2,-41.55
2011-12-12,8.08,-0.2,-40.4
2011-12-13,8.04,-0.2,-40.199999999999996
2011-12-14,8.04,-0.2,-40.199999999999996
2011-12-15,8.21,-0.2,-41.050000000000004
2011-12-16,8.28,-0.2,-41.39999999999999
2011-12-19,8.11,-0.2,-40.55
2011-12-20,8.61,-0.2,-43.05
2011-12-21,8.71,-0.2,-43.550000000000004
2011-12-22,8.73,-0.2,-43.65
2011-12-23,8.58,-0.2,-42.9
2011-12-27,8.65,-0.2,-43.25
2011-12-28,8.54,-0.2,-42.699999999999996
2011-12-29,9.4,-0.2,-47.0
2011-12-30,9.31,-0.2,-46.55
2012-01-03,9.44,-0.2,-47.199999999999996
2012-01-04,9.2,-0.2,-45.99999999999999
2012-01-05,8.92,-0.2,-44.599999999999994
2012-01-06,8.83,-0.2,-44.15
2012-01-09,8.84,-0.2,-44.199999999999996
2012-01-10,8.86,-0.2,-44.3
2012-01-11,10.13,-0.2,-50.65
2012-01-12,10.27,-0.2,-51.349999999999994
2012-01-13,10.01,-0.2,-50.05
2012-01-17,10.16,-0.2,-50.8
2012-01-18,10.67,-0.2,-53.349999999999994
2012-01-19,10.82,-0.2,-54.1
2012-01-20,10.72,-0.2,-53.6
2012-01-23,10.57,-0.2,-52.85
2012-01-24,10.74,-0.2,-53.699999999999996
2012-01-25,10.93,-0.2,-54.65
2012-01-26,10.99,-0.2,-54.949999999999996
2012-01-27,11.05,-0.2,-55.25
2012-01-30,11.0,-0.2,-55.0
2012-01-31,10.97,-0.2,-54.85
2012-02-01,11.29,-0.2,-56.449999999999996
2012-02-02,11.53,-0.2,-57.64999999999999
2012-02-03,11.7,-0.2,-58.49999999999999
2012-02-06,11.76,-0.2,-58.8
2012-02-07,11.71,-0.2,-58.550000000000004
2012-02-08,11.37,-0.2,-56.849999999999994
2012-02-09,11.37,-0.2,-56.849999999999994
2012-02-10,11.12,-0.2,-55.599999999999994
2012-02-13,11.2,-0.2,-55.99999999999999
2012-02-14,11.18,-0.2,-55.9
2012-02-15,10.94,-0.2,-54.699999999999996
2012-02-16,11.8,-0.2,-59.0
2012-02-17,11.6,-0.2,-57.99999999999999
2012-02-21,11.45,-0.2,-57.24999999999999
2012-02-22,11.19,-0.2,-55.949999999999996
2012-02-23,11.19,-0.18,-62.166666666666664
2012-02-24,10.8,-0.18,-60.00000000000001
