date,TSN,TSN_EPS,PE Ratio
2015-01-14,39.85,0.33,120.75757575757575
2015-01-15,40.09,0.33,121.48484848484848
2015-01-16,40.36,0.33,122.3030303030303
2015-01-20,40.31,0.33,122.15151515151516
2015-01-21,40.71,0.33,123.36363636363636
2015-01-22,41.1,0.33,124.54545454545455
2015-01-23,41.27,0.33,125.06060606060606
2015-01-26,41.31,0.33,125.18181818181819
2015-01-27,41.06,0.33,124.42424242424242
2015-01-28,40.18,0.33,121.75757575757575
2015-01-29,40.21,0.33,121.84848484848484
2015-01-30,39.04,0.74,52.75675675675676
2015-02-02,39.57,0.74,53.472972972972975
2015-02-03,38.87,0.74,52.527027027027025
2015-02-04,39.25,0.74,53.04054054054054
2015-02-05,40.02,0.74,54.08108108108109
2015-02-06,39.76,0.74,53.729729729729726
2015-02-09,39.77,0.74,53.74324324324325
2015-02-10,40.71,0.74,55.013513513513516
2015-02-11,40.23,0.74,54.36486486486486
2015-02-12,40.79,0.74,55.12162162162162
2015-02-13,40.7,0.74,55.00000000000001
2015-02-17,40.63,0.74,54.90540540540541
2015-02-18,41.12,0.74,55.567567567567565
2015-02-19,41.34,0.74,55.86486486486487
2015-02-20,41.67,0.74,56.310810810810814
2015-02-23,41.47,0.74,56.04054054054054
2015-02-24,41.5,0.74,56.08108108108108
2015-02-25,41.3,0.74,55.81081081081081
2015-02-26,40.87,0.74,55.229729729729726
2015-02-27,41.31,0.74,55.82432432432433
2015-03-02,42.17,0.74,56.98648648648649
2015-03-03,42.39,0.74,57.28378378378378
2015-03-04,41.4,0.74,55.945945945945944
2015-03-05,40.56,0.74,54.810810810810814
2015-03-06,40.66,0.74,54.945945945945944
2015-03-09,40.44,0.74,54.648648648648646
2015-03-10,39.78,0.74,53.75675675675676
2015-03-11,37.55,0.74,50.74324324324324
2015-03-12,37.56,0.74,50.75675675675676
2015-03-13,37.42,0.74,50.56756756756757
2015-03-16,38.09,0.74,51.472972972972975
2015-03-17,38.71,0.74,52.310810810810814
2015-03-18,39.6,0.74,53.513513513513516
2015-03-19,39.83,0.74,53.82432432432432
2015-03-20,40.22,0.74,54.35135135135135
2015-03-23,39.8,0.74,53.78378378378378
2015-03-24,38.7,0.74,52.2972972972973
2015-03-25,38.3,0.74,51.75675675675675
2015-03-26,38.16,0.74,51.567567567567565
2015-03-27,38.16,0.74,51.567567567567565
2015-03-30,38.5,0.74,52.027027027027025
2015-03-31,38.3,0.74,51.75675675675675
2015-04-01,38.4,0.74,51.89189189189189
2015-04-02,38.63,0.74,52.20270270270271
2015-04-06,38.91,0.74,52.581081081081074
2015-04-07,39.06,0.74,52.78378378378379
2015-04-08,38.65,0.74,52.229729729729726
2015-04-09,38.67,0.74,52.25675675675676
2015-04-10,39.38,0.74,53.21621621621622
2015-04-13,39.22,0.74,53.0
2015-04-14,39.9,0.74,53.91891891891892
2015-04-15,39.59,0.74,53.50000000000001
2015-04-16,39.33,0.74,53.148648648648646
2015-04-17,39.03,0.74,52.74324324324324
2015-04-20,38.49,0.74,52.013513513513516
2015-04-21,38.11,0.74,51.5
2015-04-22,38.18,0.74,51.5945945945946
2015-04-23,38.29,0.74,51.74324324324324
2015-04-24,38.65,0.74,52.229729729729726
2015-04-27,38.9,0.74,52.567567567567565
2015-04-28,39.31,0.74,53.12162162162163
2015-04-29,39.21,0.74,52.98648648648649
2015-04-30,39.5,0.74,53.37837837837838
2015-05-01,40.49,0.74,54.71621621621622
2015-05-04,41.09,0.81,50.7283950617284
2015-05-05,40.67,0.81,50.20987654320987
2015-05-06,40.35,0.81,49.81481481481482
2015-05-07,40.39,0.81,49.864197530864196
2015-05-08,41.26,0.81,50.938271604938265
2015-05-11,41.37,0.81,51.07407407407407
2015-05-12,40.92,0.81,50.51851851851852
2015-05-13,41.12,0.81,50.76543209876542
2015-05-14,41.72,0.81,51.50617283950617
2015-05-15,42.11,0.81,51.98765432098765
2015-05-18,42.19,0.81,52.08641975308641
2015-05-19,42.96,0.81,53.03703703703704
2015-05-20,43.42,0.81,53.60493827160494
2015-05-21,43.49,0.81,53.691358024691354
2015-05-22,42.95,0.81,53.02469135802469
2015-05-26,43.14,0.81,53.25925925925926
2015-05-27,42.73,0.81,52.75308641975308
2015-05-28,42.35,0.81,52.28395061728395
2015-05-29,42.45,0.81,52.407407407407405
2015-06-01,42.22,0.81,52.12345679012345
2015-06-02,42.27,0.81,52.18518518518518
2015-06-03,41.76,0.81,51.55555555555555
2015-06-04,41.36,0.81,51.06172839506173
2015-06-05,40.94,0.81,50.5432098765432
2015-06-08,40.73,0.81,50.28395061728394
2015-06-09,41.16,0.81,50.81481481481481
2015-06-10,41.4,0.81,51.11111111111111
2015-06-11,41.32,0.81,51.01234567901234
2015-06-12,41.59,0.81,51.34567901234568
2015-06-15,41.65,0.81,51.419753086419746
2015-06-16,41.91,0.81,51.74074074074073
2015-06-17,42.21,0.81,52.11111111111111
2015-06-18,42.31,0.81,52.23456790123457
2015-06-19,43.02,0.81,53.111111111111114
2015-06-22,43.23,0.81,53.37037037037036
2015-06-23,44.06,0.81,54.39506172839506
2015-06-24,45.01,0.81,55.5679012345679
2015-06-25,44.65,0.81,55.12345679012345
2015-06-26,43.6,0.81,53.82716049382716
2015-06-29,42.95,0.81,53.02469135802469
2015-06-30,42.63,0.81,52.629629629629626
2015-07-01,42.96,0.81,53.03703703703704
2015-07-02,42.93,0.81,52.99999999999999
2015-07-06,42.57,0.81,52.55555555555555
2015-07-07,43.1,0.81,53.20987654320987
2015-07-08,42.62,0.81,52.61728395061728
2015-07-09,42.67,0.81,52.67901234567901
2015-07-10,42.98,0.81,53.06172839506172
2015-07-13,43.72,0.81,53.9753086419753
2015-07-14,44.03,0.81,54.358024691358025
2015-07-15,43.44,0.81,53.629629629629626
2015-07-16,43.45,0.81,53.641975308641975
2015-07-17,42.94,0.81,53.01234567901234
2015-07-20,42.81,0.81,52.85185185185185
2015-07-21,42.54,0.81,52.51851851851851
2015-07-22,43.13,0.81,53.24691358024691
2015-07-23,43.13,0.81,53.24691358024691
2015-07-24,42.89,0.81,52.95061728395061
2015-07-27,42.67,0.81,52.67901234567901
2015-07-28,43.38,0.81,53.55555555555556
2015-07-29,43.82,0.81,54.09876543209876
2015-07-30,44.38,0.81,54.79012345679012
2015-07-31,44.35,0.81,54.75308641975308
2015-08-03,39.96,0.86,46.46511627906977
2015-08-04,41.58,0.86,48.348837209302324
2015-08-05,41.4,0.86,48.13953488372093
2015-08-06,42.07,0.86,48.918604651162795
2015-08-07,41.85,0.86,48.662790697674424
2015-08-10,42.85,0.86,49.82558139534884
2015-08-11,41.95,0.86,48.77906976744187
2015-08-12,42.28,0.86,49.162790697674424
2015-08-13,42.3,0.86,49.18604651162791
2015-08-14,42.5,0.86,49.418604651162795
2015-08-17,42.85,0.86,49.82558139534884
2015-08-18,42.87,0.86,49.848837209302324
2015-08-19,43.18,0.86,50.2093023255814
2015-08-20,43.45,0.86,50.52325581395349
2015-08-21,41.67,0.86,48.45348837209303
2015-08-24,40.17,0.86,46.7093023255814
2015-08-25,39.75,0.86,46.22093023255814
2015-08-26,40.81,0.86,47.45348837209303
2015-08-27,42.34,0.86,49.23255813953489
2015-08-28,42.62,0.86,49.55813953488372
2015-08-31,42.28,0.86,49.162790697674424
2015-09-01,41.4,0.86,48.13953488372093
2015-09-02,42.0,0.86,48.83720930232558
2015-09-03,42.69,0.86,49.63953488372093
2015-09-04,42.13,0.86,48.98837209302326
2015-09-08,42.77,0.86,49.73255813953489
2015-09-09,42.5,0.86,49.418604651162795
2015-09-10,42.85,0.86,49.82558139534884
2015-09-11,43.37,0.86,50.43023255813953
2015-09-14,43.3,0.86,50.348837209302324
2015-09-15,43.73,0.86,50.848837209302324
2015-09-16,43.62,0.86,50.72093023255814
2015-09-17,43.68,0.86,50.7906976744186
2015-09-18,42.89,0.86,49.872093023255815
2015-09-21,42.66,0.86,49.604651162790695
2015-09-22,41.9,0.86,48.72093023255814
2015-09-23,42.15,0.86,49.01162790697674
2015-09-24,42.98,0.86,49.97674418604651
2015-09-25,43.34,0.86,50.395348837209305
2015-09-28,41.83,0.86,48.63953488372093
2015-09-29,41.82,0.86,48.627906976744185
2015-09-30,43.1,0.86,50.116279069767444
2015-10-01,43.67,0.86,50.77906976744186
2015-10-02,44.39,0.86,51.616279069767444
2015-10-05,44.91,0.86,52.22093023255814
2015-10-06,44.58,0.86,51.83720930232558
2015-10-07,44.62,0.86,51.883720930232556
2015-10-08,45.99,0.86,53.47674418604652
2015-10-09,46.33,0.86,53.872093023255815
2015-10-12,47.05,0.86,54.70930232558139
2015-10-13,45.45,0.86,52.84883720930233
2015-10-14,44.29,0.86,51.5
2015-10-15,43.93,0.86,51.08139534883721
2015-10-16,45.3,0.86,52.67441860465116
2015-10-19,46.18,0.86,53.69767441860465
2015-10-20,46.09,0.86,53.59302325581396
2015-10-21,46.23,0.86,53.75581395348837
2015-10-22,47.18,0.86,54.86046511627907
2015-10-23,47.44,0.86,55.16279069767442
2015-10-26,45.1,0.86,52.44186046511628
2015-10-27,44.8,0.86,52.093023255813954
2015-10-28,44.97,0.86,52.2906976744186
2015-10-29,43.85,0.86,50.98837209302326
2015-10-30,44.36,0.86,51.58139534883721
2015-11-02,44.78,0.86,52.06976744186047
2015-11-03,45.34,0.86,52.720930232558146
2015-11-04,45.15,0.86,52.5
2015-11-05,45.6,0.86,53.02325581395349
2015-11-06,45.5,0.86,52.906976744186046
2015-11-09,45.05,0.86,52.383720930232556
2015-11-10,45.24,0.86,52.6046511627907
2015-11-11,44.81,0.86,52.1046511627907
2015-11-12,43.61,0.86,50.7093023255814
2015-11-13,43.1,0.86,50.116279069767444
2015-11-16,44.19,0.86,51.383720930232556
2015-11-17,43.94,0.86,51.093023255813954
2015-11-18,45.1,0.86,52.44186046511628
2015-11-19,44.46,0.86,51.697674418604656
2015-11-20,43.65,0.86,50.75581395348837
2015-11-23,48.09,0.65,73.98461538461538
2015-11-24,49.09,0.65,75.52307692307693
2015-11-25,49.85,0.65,76.6923076923077
2015-11-27,50.55,0.65,77.76923076923076
2015-11-30,50.0,0.65,76.92307692307692
2015-12-01,50.65,0.65,77.92307692307692
2015-12-02,50.58,0.65,77.81538461538462
2015-12-03,51.48,0.65,79.19999999999999
2015-12-04,52.04,0.65,80.06153846153846
2015-12-07,51.8,0.65,79.69230769230768
2015-12-08,52.61,0.65,80.93846153846154
2015-12-09,53.01,0.65,81.55384615384615
2015-12-10,53.41,0.65,82.16923076923077
2015-12-11,52.52,0.65,80.8
2015-12-14,52.71,0.65,81.09230769230768
2015-12-15,53.95,0.65,83.0
2015-12-16,53.85,0.65,82.84615384615384
2015-12-17,52.88,0.65,81.35384615384615
2015-12-18,52.55,0.65,80.84615384615384
2015-12-21,53.17,0.65,81.8
2015-12-22,53.59,0.65,82.44615384615385
2015-12-23,53.8,0.65,82.76923076923076
2015-12-24,53.94,0.65,82.98461538461538
2015-12-28,53.53,0.65,82.35384615384615
2015-12-29,53.9,0.65,82.92307692307692
2015-12-30,53.78,0.65,82.73846153846154
2015-12-31,53.33,0.65,82.04615384615384
2016-01-04,52.96,0.65,81.47692307692307
2016-01-05,52.3,0.65,80.46153846153845
2016-01-06,52.26,0.65,80.39999999999999
2016-01-07,52.17,0.65,80.26153846153846
2016-01-08,52.3,0.65,80.46153846153845
2016-01-11,52.72,0.65,81.1076923076923
2016-01-12,53.58,0.65,82.43076923076923
2016-01-13,53.12,0.65,81.72307692307692
2016-01-14,52.91,0.65,81.39999999999999
2016-01-15,51.49,0.65,79.21538461538462
2016-01-19,49.68,0.65,76.43076923076923
2016-01-20,49.96,0.65,76.86153846153846
2016-01-21,51.01,0.65,78.47692307692307
2016-01-22,51.22,0.65,78.8
2016-01-25,51.29,0.65,78.9076923076923
2016-01-26,52.5,0.65,80.76923076923076
2016-01-27,51.86,0.65,79.78461538461538
2016-01-28,52.59,0.65,80.90769230769232
2016-01-29,53.36,0.65,82.09230769230768
2016-02-01,54.31,0.65,83.55384615384615
2016-02-02,53.0,0.65,81.53846153846153
2016-02-03,52.92,0.65,81.41538461538461
2016-02-04,51.95,0.65,79.92307692307692
2016-02-05,57.1,1.15,49.652173913043484
2016-02-08,60.16,1.15,52.31304347826087
2016-02-09,60.85,1.15,52.913043478260875
2016-02-10,61.58,1.15,53.547826086956526
2016-02-11,60.05,1.15,52.21739130434783
2016-02-12,60.17,1.15,52.321739130434786
2016-02-16,61.81,1.15,53.74782608695653
2016-02-17,62.41,1.15,54.2695652173913
2016-02-18,62.96,1.15,54.74782608695653
2016-02-19,62.97,1.15,54.75652173913044
2016-02-22,64.1,1.15,55.73913043478261
2016-02-23,64.79,1.15,56.33913043478262
2016-02-24,65.38,1.15,56.85217391304348
2016-02-25,66.49,1.15,57.81739130434783
2016-02-26,65.17,1.15,56.66956521739131
2016-02-29,64.75,1.15,56.30434782608696
2016-03-01,65.58,1.15,57.026086956521745
2016-03-02,65.79,1.15,57.20869565217392
2016-03-03,66.02,1.15,57.40869565217391
2016-03-04,64.96,1.15,56.48695652173913
2016-03-07,65.69,1.15,57.12173913043478
2016-03-08,65.44,1.15,56.90434782608696
2016-03-09,66.08,1.15,57.46086956521739
2016-03-10,66.64,1.15,57.947826086956525
2016-03-11,67.69,1.15,58.86086956521739
2016-03-14,67.22,1.15,58.45217391304348
2016-03-15,66.66,1.15,57.96521739130435
2016-03-16,67.05,1.15,58.30434782608696
2016-03-17,67.21,1.15,58.44347826086956
2016-03-18,67.18,1.15,58.41739130434784
2016-03-21,66.76,1.15,58.05217391304349
2016-03-22,66.69,1.15,57.99130434782609
2016-03-23,67.44,1.15,58.64347826086957
2016-03-24,66.89,1.15,58.16521739130435
2016-03-28,67.48,1.15,58.67826086956523
2016-03-29,67.7,1.15,58.86956521739131
2016-03-30,67.56,1.15,58.74782608695653
2016-03-31,66.66,1.15,57.96521739130435
2016-04-01,68.09,1.15,59.20869565217392
2016-04-04,67.77,1.15,58.9304347826087
2016-04-05,67.44,1.15,58.64347826086957
2016-04-06,68.04,1.15,59.16521739130436
2016-04-07,67.84,1.15,58.991304347826095
2016-04-08,68.11,1.15,59.22608695652174
2016-04-11,67.44,1.15,58.64347826086957
2016-04-12,68.37,1.15,59.45217391304349
2016-04-13,65.63,1.15,57.06956521739131
2016-04-14,64.66,1.15,56.22608695652174
2016-04-15,65.33,1.15,56.80869565217392
2016-04-18,65.79,1.15,57.20869565217392
2016-04-19,65.32,1.15,56.8
2016-04-20,63.67,1.15,55.365217391304355
2016-04-21,62.94,1.15,54.7304347826087
2016-04-22,63.07,1.15,54.84347826086957
2016-04-25,64.08,1.15,55.721739130434784
2016-04-26,64.68,1.15,56.24347826086957
2016-04-27,65.33,1.15,56.80869565217392
2016-04-28,65.52,1.15,56.97391304347826
2016-04-29,65.82,1.15,57.23478260869565
2016-05-02,66.67,1.15,57.97391304347827
2016-05-03,66.36,1.15,57.70434782608696
2016-05-04,66.69,1.15,57.99130434782609
2016-05-05,66.38,1.15,57.721739130434784
2016-05-06,67.25,1.15,58.47826086956522
2016-05-09,68.24,1.17,58.324786324786324
2016-05-10,69.27,1.17,59.205128205128204
2016-05-11,68.48,1.17,58.529914529914535
2016-05-12,68.65,1.17,58.67521367521368
2016-05-13,68.75,1.17,58.76068376068376
2016-05-16,68.35,1.17,58.41880341880342
2016-05-17,66.5,1.17,56.83760683760684
2016-05-18,65.59,1.17,56.05982905982906
2016-05-19,65.02,1.17,55.572649572649574
2016-05-20,64.71,1.17,55.30769230769231
2016-05-23,64.98,1.17,55.53846153846155
2016-05-24,65.1,1.17,55.64102564102564
2016-05-25,64.78,1.17,55.36752136752137
2016-05-26,65.14,1.17,55.675213675213676
2016-05-27,65.07,1.17,55.61538461538461
2016-05-31,63.78,1.17,54.51282051282052
2016-06-01,64.31,1.17,54.96581196581197
2016-06-02,62.6,1.17,53.504273504273506
2016-06-03,63.21,1.17,54.02564102564103
2016-06-06,60.88,1.17,52.03418803418804
2016-06-07,60.84,1.17,52.00000000000001
2016-06-08,59.76,1.17,51.07692307692308
2016-06-09,61.28,1.17,52.37606837606838
2016-06-10,60.57,1.17,51.769230769230774
2016-06-13,59.93,1.17,51.22222222222223
2016-06-14,60.29,1.17,51.529914529914535
2016-06-15,60.36,1.17,51.58974358974359
2016-06-16,61.49,1.17,52.55555555555556
2016-06-17,61.22,1.17,52.324786324786324
2016-06-20,61.29,1.17,52.38461538461539
2016-06-21,62.18,1.17,53.14529914529915
2016-06-22,62.68,1.17,53.572649572649574
2016-06-23,63.36,1.17,54.15384615384615
2016-06-24,63.57,1.17,54.333333333333336
2016-06-27,65.24,1.17,55.76068376068376
2016-06-28,64.2,1.17,54.871794871794876
2016-06-29,64.23,1.17,54.897435897435905
2016-06-30,66.79,1.17,57.08547008547009
2016-07-01,66.02,1.17,56.427350427350426
2016-07-05,66.69,1.17,57.0
2016-07-06,67.66,1.17,57.82905982905983
2016-07-07,67.66,1.17,57.82905982905983
2016-07-08,68.92,1.17,58.90598290598291
2016-07-11,68.47,1.17,58.52136752136752
2016-07-12,68.66,1.17,58.68376068376068
2016-07-13,69.21,1.17,59.15384615384615
2016-07-14,69.85,1.17,59.7008547008547
2016-07-15,69.57,1.17,59.46153846153846
2016-07-18,69.89,1.17,59.73504273504274
2016-07-19,71.08,1.17,60.75213675213676
2016-07-20,70.67,1.17,60.401709401709404
2016-07-21,71.13,1.17,60.794871794871796
2016-07-22,72.39,1.17,61.871794871794876
2016-07-25,73.31,1.17,62.658119658119666
2016-07-26,72.8,1.17,62.22222222222222
2016-07-27,72.16,1.17,61.675213675213676
2016-07-28,73.05,1.17,62.43589743589744
2016-07-29,73.6,1.17,62.9059829059829
2016-08-01,74.28,1.17,63.48717948717949
2016-08-02,73.48,1.17,62.80341880341881
2016-08-03,72.97,1.17,62.36752136752137
2016-08-04,73.56,1.17,62.871794871794876
2016-08-05,73.64,1.17,62.940170940170944
2016-08-08,74.07,1.29,57.41860465116278
2016-08-09,74.47,1.29,57.72868217054263
2016-08-10,74.64,1.29,57.860465116279066
2016-08-11,74.57,1.29,57.80620155038759
2016-08-12,75.37,1.29,58.42635658914729
2016-08-15,75.09,1.29,58.2093023255814
2016-08-16,74.25,1.29,57.55813953488372
2016-08-17,74.38,1.29,57.65891472868216
2016-08-18,75.03,1.29,58.16279069767442
2016-08-19,74.88,1.29,58.04651162790697
2016-08-22,75.6,1.29,58.604651162790695
2016-08-23,75.22,1.29,58.310077519379846
2016-08-24,75.0,1.29,58.13953488372093
2016-08-25,75.47,1.29,58.50387596899225
2016-08-26,75.09,1.29,58.2093023255814
2016-08-29,76.03,1.29,58.93798449612403
2016-08-30,75.43,1.29,58.47286821705427
2016-08-31,75.57,1.29,58.581395348837205
2016-09-01,75.48,1.29,58.51162790697675
2016-09-02,76.44,1.29,59.25581395348837
2016-09-06,76.08,1.29,58.97674418604651
2016-09-07,75.28,1.29,58.35658914728682
2016-09-08,74.7,1.29,57.906976744186046
2016-09-09,72.26,1.29,56.015503875968996
2016-09-12,73.83,1.29,57.23255813953488
2016-09-13,73.37,1.29,56.87596899224806
2016-09-14,73.1,1.29,56.66666666666666
2016-09-15,73.6,1.29,57.05426356589147
2016-09-16,73.25,1.29,56.78294573643411
2016-09-19,74.23,1.29,57.54263565891473
2016-09-20,74.56,1.29,57.798449612403104
2016-09-21,75.69,1.29,58.67441860465116
2016-09-22,76.76,1.29,59.50387596899225
2016-09-23,76.26,1.29,59.116279069767444
2016-09-26,75.88,1.29,58.82170542635659
2016-09-27,75.72,1.29,58.69767441860465
2016-09-28,76.02,1.29,58.93023255813953
2016-09-29,74.83,1.29,58.007751937984494
2016-09-30,74.67,1.29,57.883720930232556
2016-10-03,75.1,1.29,58.217054263565885
2016-10-04,73.67,1.29,57.10852713178294
2016-10-05,73.77,1.29,57.1860465116279
2016-10-06,74.38,1.29,57.65891472868216
2016-10-07,67.75,1.29,52.519379844961236
2016-10-10,70.5,1.29,54.651162790697676
2016-10-11,71.38,1.29,55.33333333333333
2016-10-12,71.56,1.29,55.47286821705426
2016-10-13,72.03,1.29,55.83720930232558
2016-10-14,71.58,1.29,55.48837209302325
2016-10-17,71.55,1.29,55.46511627906976
2016-10-18,71.56,1.29,55.47286821705426
2016-10-19,70.47,1.29,54.627906976744185
2016-10-20,69.81,1.29,54.116279069767444
2016-10-21,69.54,1.29,53.906976744186046
2016-10-24,69.83,1.29,54.13178294573643
2016-10-25,69.04,1.29,53.51937984496124
2016-10-26,68.67,1.29,53.23255813953488
2016-10-27,68.91,1.29,53.41860465116279
2016-10-28,69.74,1.29,54.06201550387596
2016-10-31,70.85,1.29,54.922480620155035
2016-11-01,71.09,1.29,55.10852713178295
2016-11-02,70.31,1.29,54.50387596899225
2016-11-03,69.97,1.29,54.240310077519375
2016-11-04,67.18,1.29,52.077519379844965
2016-11-07,69.39,1.29,53.7906976744186
2016-11-08,70.3,1.29,54.496124031007746
2016-11-09,69.52,1.29,53.89147286821705
2016-11-10,66.24,1.29,51.34883720930232
2016-11-11,66.54,1.29,51.58139534883721
2016-11-14,68.48,1.29,53.08527131782946
2016-11-15,68.8,1.29,53.33333333333333
2016-11-16,69.02,1.29,53.50387596899224
2016-11-17,66.7,1.29,51.70542635658915
2016-11-18,67.36,1.29,52.21705426356589
2016-11-21,57.6,1.06,54.339622641509436
2016-11-22,58.96,1.06,55.62264150943396
2016-11-23,58.66,1.06,55.33962264150943
2016-11-25,59.65,1.06,56.27358490566037
2016-11-28,58.34,1.06,55.0377358490566
2016-11-29,58.96,1.06,55.62264150943396
2016-11-30,56.81,1.06,53.594339622641506
2016-12-01,56.17,1.06,52.990566037735846
2016-12-02,57.05,1.06,53.82075471698113
2016-12-05,57.27,1.06,54.028301886792455
2016-12-06,57.39,1.06,54.14150943396226
2016-12-07,58.82,1.06,55.490566037735846
2016-12-08,61.59,1.06,58.10377358490566
2016-12-09,61.92,1.06,58.41509433962264
2016-12-12,62.15,1.06,58.63207547169811
2016-12-13,62.74,1.06,59.18867924528302
2016-12-14,62.14,1.06,58.62264150943396
2016-12-15,62.4,1.06,58.867924528301884
2016-12-16,62.44,1.06,58.90566037735849
2016-12-19,62.33,1.06,58.80188679245283
2016-12-20,61.9,1.06,58.39622641509433
2016-12-21,61.97,1.06,58.46226415094339
2016-12-22,61.74,1.06,58.24528301886792
2016-12-23,62.55,1.06,59.00943396226415
2016-12-27,62.44,1.06,58.90566037735849
2016-12-28,61.65,1.06,58.160377358490564
2016-12-29,62.15,1.06,58.63207547169811
2016-12-30,61.68,1.06,58.18867924528301
2017-01-03,62.58,1.06,59.0377358490566
2017-01-04,63.47,1.06,59.87735849056603
2017-01-05,63.8,1.06,60.18867924528301
2017-01-06,63.32,1.06,59.73584905660377
2017-01-09,62.65,1.06,59.10377358490565
2017-01-10,61.21,1.06,57.74528301886792
2017-01-11,61.46,1.06,57.9811320754717
2017-01-12,61.69,1.06,58.198113207547166
2017-01-13,61.99,1.06,58.4811320754717
2017-01-17,62.32,1.06,58.79245283018868
2017-01-18,62.74,1.06,59.18867924528302
2017-01-19,62.34,1.06,58.81132075471698
2017-01-20,62.57,1.06,59.02830188679245
2017-01-23,61.75,1.06,58.25471698113207
2017-01-24,62.36,1.06,58.83018867924528
2017-01-25,62.63,1.06,59.08490566037736
2017-01-26,61.71,1.06,58.21698113207547
2017-01-27,62.77,1.06,59.216981132075475
2017-01-30,62.57,1.06,59.02830188679245
2017-01-31,62.79,1.06,59.23584905660377
2017-02-01,64.3,1.06,60.66037735849056
2017-02-02,65.18,1.06,61.49056603773585
2017-02-03,65.39,1.06,61.68867924528302
2017-02-06,63.13,1.59,39.70440251572327
2017-02-07,64.65,1.59,40.66037735849057
2017-02-08,65.05,1.59,40.91194968553459
2017-02-09,65.39,1.59,41.12578616352201
2017-02-10,65.06,1.59,40.918238993710695
2017-02-13,65.3,1.59,41.069182389937104
2017-02-14,65.0,1.59,40.880503144654085
2017-02-15,65.33,1.59,41.088050314465406
2017-02-16,64.9,1.59,40.81761006289308
2017-02-17,65.26,1.59,41.0440251572327
2017-02-21,63.31,1.59,39.81761006289308
2017-02-22,63.22,1.59,39.76100628930817
2017-02-23,62.82,1.59,39.50943396226415
2017-02-24,62.68,1.59,39.42138364779874
2017-02-27,62.36,1.59,39.22012578616352
2017-02-28,62.56,1.59,39.34591194968554
2017-03-01,64.2,1.59,40.37735849056604
2017-03-02,63.1,1.59,39.685534591194966
2017-03-03,63.6,1.59,40.0
2017-03-06,61.99,1.59,38.9874213836478
2017-03-07,61.89,1.59,38.92452830188679
2017-03-08,61.92,1.59,38.943396226415096
2017-03-09,62.29,1.59,39.17610062893082
2017-03-10,63.55,1.59,39.96855345911949
2017-03-13,63.6,1.59,40.0
2017-03-14,62.67,1.59,39.41509433962264
2017-03-15,63.1,1.59,39.685534591194966
2017-03-16,62.0,1.59,38.9937106918239
2017-03-17,61.84,1.59,38.893081761006286
2017-03-20,62.36,1.59,39.22012578616352
2017-03-21,62.26,1.59,39.15723270440251
2017-03-22,62.72,1.59,39.44654088050314
2017-03-23,62.33,1.59,39.20125786163522
2017-03-24,62.57,1.59,39.35220125786164
2017-03-27,61.84,1.59,38.893081761006286
2017-03-28,61.82,1.59,38.880503144654085
2017-03-29,61.88,1.59,38.918238993710695
2017-03-30,61.64,1.59,38.76729559748428
2017-03-31,61.71,1.59,38.81132075471698
2017-04-03,61.98,1.59,38.98113207547169
2017-04-04,62.07,1.59,39.0377358490566
2017-04-05,61.95,1.59,38.9622641509434
2017-04-06,62.62,1.59,39.38364779874213
2017-04-07,62.16,1.59,39.094339622641506
2017-04-10,62.65,1.59,39.40251572327044
2017-04-11,62.86,1.59,39.53459119496855
2017-04-12,64.26,1.59,40.41509433962264
2017-04-13,63.47,1.59,39.91823899371069
2017-04-17,64.46,1.59,40.54088050314465
2017-04-18,65.24,1.59,41.031446540880495
2017-04-19,64.63,1.59,40.64779874213836
2017-04-20,65.04,1.59,40.905660377358494
2017-04-21,65.14,1.59,40.9685534591195
2017-04-24,65.39,1.59,41.12578616352201
2017-04-25,65.13,1.59,40.96226415094339
2017-04-26,64.53,1.59,40.58490566037736
2017-04-27,64.61,1.59,40.63522012578616
2017-04-28,64.26,1.59,40.41509433962264
2017-05-01,63.87,1.59,40.16981132075471
2017-05-02,63.22,1.59,39.76100628930817
2017-05-03,62.65,1.59,39.40251572327044
2017-05-04,62.97,1.59,39.60377358490566
2017-05-05,63.33,1.59,39.83018867924528
2017-05-08,59.48,1.0,59.48
2017-05-09,57.88,1.0,57.88
2017-05-10,58.04,1.0,58.04
2017-05-11,58.05,1.0,58.05
2017-05-12,58.24,1.0,58.24
2017-05-15,58.07,1.0,58.07
2017-05-16,57.85,1.0,57.85
2017-05-17,58.02,1.0,58.02
2017-05-18,57.83,1.0,57.83
2017-05-19,58.56,1.0,58.56
2017-05-22,58.44,1.0,58.44
2017-05-23,58.42,1.0,58.42
2017-05-24,58.43,1.0,58.43
2017-05-25,58.1,1.0,58.1
2017-05-26,58.34,1.0,58.34
2017-05-30,57.94,1.0,57.94
2017-05-31,57.34,1.0,57.34
2017-06-01,58.48,1.0,58.48
2017-06-02,57.89,1.0,57.89
2017-06-05,58.27,1.0,58.27
2017-06-06,59.37,1.0,59.37
2017-06-07,60.47,1.0,60.47
2017-06-08,60.52,1.0,60.52
2017-06-09,60.75,1.0,60.75
2017-06-12,61.27,1.0,61.27
2017-06-13,62.38,1.0,62.38
2017-06-14,62.51,1.0,62.51
2017-06-15,61.96,1.0,61.96
2017-06-16,61.61,1.0,61.61
2017-06-19,61.56,1.0,61.56
2017-06-20,61.39,1.0,61.39
2017-06-21,61.38,1.0,61.38
2017-06-22,61.72,1.0,61.72
