date,WDC,WDC_EPS,PE Ratio
2005-03-07,11.98,0.42,28.523809523809526
2005-03-08,11.89,0.42,28.30952380952381
2005-03-09,11.93,0.42,28.404761904761905
2005-03-10,11.93,0.42,28.404761904761905
2005-03-11,11.82,0.42,28.142857142857146
2005-03-14,11.81,0.42,28.11904761904762
2005-03-15,11.73,0.42,27.92857142857143
2005-03-16,11.58,0.42,27.571428571428573
2005-03-17,11.56,0.42,27.523809523809526
2005-03-18,11.59,0.42,27.595238095238095
2005-03-21,12.05,0.42,28.690476190476193
2005-03-22,11.91,0.42,28.357142857142858
2005-03-23,12.11,0.42,28.833333333333332
2005-03-24,12.04,0.42,28.666666666666664
2005-03-28,11.43,0.42,27.214285714285715
2005-03-29,10.94,0.42,26.047619047619047
2005-03-30,11.17,0.42,26.595238095238095
2005-03-31,12.75,0.42,30.357142857142858
2005-04-01,12.9,0.42,30.714285714285715
2005-04-04,13.0,0.42,30.952380952380953
2005-04-05,12.89,0.42,30.690476190476193
2005-04-06,13.02,0.42,31.0
2005-04-07,13.45,0.42,32.023809523809526
2005-04-08,13.78,0.42,32.80952380952381
2005-04-11,13.9,0.42,33.095238095238095
2005-04-12,13.57,0.42,32.30952380952381
2005-04-13,13.26,0.42,31.571428571428573
2005-04-14,12.67,0.42,30.166666666666668
2005-04-15,11.99,0.42,28.547619047619047
2005-04-18,12.25,0.42,29.166666666666668
2005-04-19,12.68,0.42,30.19047619047619
2005-04-20,12.43,0.42,29.595238095238095
2005-04-21,12.9,0.42,30.714285714285715
2005-04-22,12.2,0.42,29.047619047619047
2005-04-25,12.66,0.42,30.142857142857146
2005-04-26,12.52,0.42,29.80952380952381
2005-04-27,12.74,0.42,30.333333333333336
2005-04-28,12.69,0.42,30.214285714285715
2005-04-29,12.69,0.42,30.214285714285715
2005-05-02,12.82,0.42,30.523809523809526
2005-05-03,12.97,0.42,30.880952380952383
2005-05-04,13.12,0.42,31.238095238095237
2005-05-05,12.82,0.42,30.523809523809526
2005-05-06,13.22,0.76,17.394736842105264
2005-05-09,13.44,0.76,17.684210526315788
2005-05-10,13.22,0.76,17.394736842105264
2005-05-11,13.27,0.76,17.460526315789473
2005-05-12,13.3,0.76,17.5
2005-05-13,13.66,0.76,17.973684210526315
2005-05-16,13.99,0.76,18.407894736842106
2005-05-17,14.25,0.76,18.75
2005-05-18,14.58,0.76,19.184210526315788
2005-05-19,14.35,0.76,18.88157894736842
2005-05-20,14.24,0.76,18.736842105263158
2005-05-23,14.44,0.76,19.0
2005-05-24,14.57,0.76,19.17105263157895
2005-05-25,14.59,0.76,19.19736842105263
2005-05-26,14.8,0.76,19.473684210526315
2005-05-27,14.94,0.76,19.657894736842103
2005-05-31,15.01,0.76,19.75
2005-06-01,15.04,0.76,19.789473684210524
2005-06-02,15.05,0.76,19.80263157894737
2005-06-03,14.78,0.76,19.44736842105263
2005-06-06,14.95,0.76,19.671052631578945
2005-06-07,15.95,0.76,20.986842105263158
2005-06-08,15.4,0.76,20.263157894736842
2005-06-09,15.47,0.76,20.355263157894736
2005-06-10,15.65,0.76,20.592105263157894
2005-06-13,15.65,0.76,20.592105263157894
2005-06-14,14.31,0.76,18.82894736842105
2005-06-15,14.46,0.76,19.026315789473685
2005-06-16,14.4,0.76,18.94736842105263
2005-06-17,13.36,0.76,17.57894736842105
2005-06-20,13.73,0.76,18.065789473684212
2005-06-21,13.93,0.76,18.32894736842105
2005-06-22,14.12,0.76,18.57894736842105
2005-06-23,13.84,0.76,18.210526315789473
2005-06-24,13.25,0.76,17.434210526315788
2005-06-27,13.2,0.76,17.36842105263158
2005-06-28,13.25,0.76,17.434210526315788
2005-06-29,13.56,0.76,17.842105263157894
2005-06-30,13.42,0.76,17.657894736842106
2005-07-01,13.76,0.76,18.105263157894736
2005-07-05,13.71,0.76,18.039473684210527
2005-07-06,13.94,0.76,18.342105263157894
2005-07-07,13.9,0.76,18.289473684210527
2005-07-08,14.27,0.76,18.776315789473685
2005-07-11,14.56,0.76,19.157894736842106
2005-07-12,14.55,0.76,19.144736842105264
2005-07-13,14.6,0.76,19.210526315789473
2005-07-14,14.5,0.76,19.07894736842105
2005-07-15,14.28,0.76,18.789473684210524
2005-07-18,14.21,0.76,18.697368421052634
2005-07-19,14.7,0.76,19.342105263157894
2005-07-20,14.52,0.76,19.105263157894736
2005-07-21,14.02,0.76,18.44736842105263
2005-07-22,14.14,0.76,18.605263157894736
2005-07-25,14.09,0.76,18.539473684210527
2005-07-26,14.67,0.76,19.302631578947366
2005-07-27,14.51,0.76,19.092105263157894
2005-07-28,14.99,0.76,19.723684210526315
2005-07-29,14.99,0.76,19.723684210526315
2005-08-01,15.04,0.76,19.789473684210524
2005-08-02,15.08,0.76,19.842105263157894
2005-08-03,14.98,0.76,19.710526315789473
2005-08-04,14.98,0.76,19.710526315789473
2005-08-05,14.9,0.76,19.605263157894736
2005-08-08,14.66,0.76,19.289473684210527
2005-08-09,14.54,0.76,19.13157894736842
2005-08-10,14.6,0.76,19.210526315789473
2005-08-11,14.89,0.76,19.592105263157894
2005-08-12,14.6,0.76,19.210526315789473
2005-08-15,14.65,0.76,19.276315789473685
2005-08-16,14.26,0.76,18.763157894736842
2005-08-17,14.42,0.76,18.973684210526315
2005-08-18,14.08,0.76,18.526315789473685
2005-08-19,14.14,0.76,18.605263157894736
2005-08-22,14.23,0.76,18.723684210526315
2005-08-23,14.39,0.76,18.93421052631579
2005-08-24,14.33,0.76,18.855263157894736
2005-08-25,14.25,0.76,18.75
2005-08-26,13.75,0.76,18.092105263157894
2005-08-29,13.9,0.76,18.289473684210527
2005-08-30,13.55,0.76,17.828947368421055
2005-08-31,13.85,0.76,18.223684210526315
2005-09-01,13.59,0.76,17.88157894736842
2005-09-02,13.59,0.76,17.88157894736842
2005-09-06,13.56,0.76,17.842105263157894
2005-09-07,14.38,0.76,18.92105263157895
2005-09-08,13.82,0.76,18.18421052631579
2005-09-09,13.69,0.76,18.013157894736842
2005-09-12,13.75,0.76,18.092105263157894
2005-09-13,14.04,0.76,18.473684210526315
2005-09-14,13.53,0.96,14.09375
2005-09-15,13.14,0.96,13.687500000000002
2005-09-16,13.04,0.96,13.583333333333332
2005-09-19,12.89,0.96,13.427083333333334
2005-09-20,12.9,0.96,13.4375
2005-09-21,13.0,0.96,13.541666666666668
2005-09-22,12.77,0.96,13.302083333333334
2005-09-23,12.63,0.96,13.156250000000002
2005-09-26,12.74,0.96,13.270833333333334
2005-09-27,12.37,0.96,12.885416666666666
2005-09-28,12.29,0.96,12.802083333333332
2005-09-29,12.65,0.96,13.177083333333334
2005-09-30,12.93,0.96,13.46875
2005-10-03,12.89,0.96,13.427083333333334
2005-10-04,12.8,0.96,13.333333333333334
2005-10-05,12.55,0.96,13.072916666666668
2005-10-06,12.31,0.96,12.822916666666668
2005-10-07,12.19,0.96,12.697916666666666
2005-10-10,12.17,0.96,12.677083333333334
2005-10-11,12.32,0.96,12.833333333333334
2005-10-12,11.75,0.96,12.239583333333334
2005-10-13,11.9,0.96,12.395833333333334
2005-10-14,11.96,0.96,12.458333333333334
2005-10-17,11.84,0.96,12.333333333333334
2005-10-18,11.89,0.96,12.385416666666668
2005-10-19,11.72,0.96,12.208333333333334
2005-10-20,11.62,0.96,12.104166666666666
2005-10-21,11.35,0.96,11.822916666666666
2005-10-24,11.57,0.96,12.052083333333334
2005-10-25,11.72,0.96,12.208333333333334
2005-10-26,11.81,0.96,12.302083333333334
2005-10-27,11.35,0.96,11.822916666666666
2005-10-28,11.82,0.96,12.3125
2005-10-31,12.1,0.96,12.604166666666666
2005-11-01,11.83,0.96,12.322916666666668
2005-11-02,12.14,0.96,12.645833333333334
2005-11-03,12.65,0.96,13.177083333333334
2005-11-04,12.93,0.96,13.46875
2005-11-07,12.51,0.96,13.03125
2005-11-08,12.37,0.96,12.885416666666666
2005-11-09,12.42,0.32,38.8125
2005-11-10,12.21,0.32,38.15625
2005-11-11,12.44,0.32,38.875
2005-11-14,12.24,0.32,38.25
2005-11-15,12.12,0.32,37.875
2005-11-16,12.68,0.32,39.625
2005-11-17,13.76,0.32,43.0
2005-11-18,13.87,0.32,43.34375
2005-11-21,13.55,0.32,42.34375
2005-11-22,14.85,0.32,46.40625
2005-11-23,14.8,0.32,46.25
2005-11-25,14.75,0.32,46.09375
2005-11-28,14.5,0.32,45.3125
2005-11-29,14.79,0.32,46.21874999999999
2005-11-30,14.92,0.32,46.625
2005-12-01,14.97,0.32,46.78125
2005-12-02,14.99,0.32,46.84375
2005-12-05,14.97,0.32,46.78125
2005-12-06,14.96,0.32,46.75
2005-12-07,14.94,0.32,46.6875
2005-12-08,15.13,0.32,47.28125
2005-12-09,15.27,0.32,47.71875
2005-12-12,15.31,0.32,47.84375
2005-12-13,15.31,0.32,47.84375
2005-12-14,15.25,0.32,47.65625
2005-12-15,14.96,0.32,46.75
2005-12-16,15.31,0.32,47.84375
2005-12-19,15.13,0.32,47.28125
2005-12-20,15.56,0.32,48.625
2005-12-21,18.45,0.32,57.65625
2005-12-22,18.93,0.32,59.15625
2005-12-23,18.85,0.32,58.90625
2005-12-27,18.3,0.32,57.1875
2005-12-28,18.38,0.32,57.43749999999999
2005-12-29,18.44,0.32,57.625
2005-12-30,18.61,0.32,58.15625
2006-01-03,19.02,0.32,59.4375
2006-01-04,19.66,0.32,61.4375
2006-01-05,19.47,0.32,60.84374999999999
2006-01-06,19.9,0.32,62.18749999999999
2006-01-09,21.14,0.32,66.0625
2006-01-10,21.33,0.32,66.65625
2006-01-11,21.73,0.32,67.90625
2006-01-12,21.58,0.32,67.4375
2006-01-13,21.55,0.32,67.34375
2006-01-17,21.11,0.32,65.96875
2006-01-18,21.0,0.32,65.625
2006-01-19,21.7,0.32,67.8125
2006-01-20,20.64,0.32,64.5
2006-01-23,20.93,0.32,65.40625
2006-01-24,20.83,0.32,65.09375
2006-01-25,20.62,0.32,64.4375
2006-01-26,21.47,0.32,67.09375
2006-01-27,21.74,0.32,67.9375
2006-01-30,21.99,0.32,68.71875
2006-01-31,21.86,0.32,68.3125
2006-02-01,21.72,0.32,67.875
2006-02-02,22.17,0.32,69.28125
2006-02-03,22.71,0.32,70.96875
2006-02-06,22.88,0.32,71.5
2006-02-07,21.97,0.32,68.65625
2006-02-08,22.84,0.81,28.197530864197528
2006-02-09,23.09,0.81,28.50617283950617
2006-02-10,23.07,0.81,28.48148148148148
2006-02-13,23.5,0.81,29.012345679012345
2006-02-14,23.78,0.81,29.358024691358025
2006-02-15,24.0,0.81,29.629629629629626
2006-02-16,23.97,0.81,29.592592592592588
2006-02-17,24.18,0.81,29.85185185185185
2006-02-21,23.67,0.81,29.22222222222222
2006-02-22,23.11,0.81,28.53086419753086
2006-02-23,22.14,0.81,27.333333333333332
2006-02-24,22.35,0.81,27.59259259259259
2006-02-27,22.57,0.81,27.864197530864196
2006-02-28,22.25,0.81,27.469135802469133
2006-03-01,23.19,0.81,28.62962962962963
2006-03-02,22.96,0.81,28.345679012345677
2006-03-03,22.51,0.81,27.790123456790123
2006-03-06,22.37,0.81,27.617283950617285
2006-03-07,20.69,0.81,25.54320987654321
2006-03-08,19.74,0.81,24.370370370370367
2006-03-09,19.25,0.81,23.76543209876543
2006-03-10,18.8,0.81,23.209876543209877
2006-03-13,19.03,0.81,23.493827160493826
2006-03-14,19.59,0.81,24.185185185185183
2006-03-15,20.17,0.81,24.901234567901234
2006-03-16,19.46,0.81,24.02469135802469
2006-03-17,19.42,0.81,23.97530864197531
2006-03-20,19.74,0.81,24.370370370370367
2006-03-21,18.99,0.81,23.44444444444444
2006-03-22,19.11,0.81,23.59259259259259
2006-03-23,18.87,0.81,23.296296296296298
2006-03-24,19.19,0.81,23.691358024691358
2006-03-27,19.0,0.81,23.456790123456788
2006-03-28,18.67,0.81,23.049382716049383
2006-03-29,19.35,0.81,23.88888888888889
2006-03-30,19.78,0.81,24.419753086419753
2006-03-31,19.43,0.81,23.98765432098765
2006-04-03,19.83,0.81,24.481481481481477
2006-04-04,20.5,0.81,25.30864197530864
2006-04-05,20.94,0.81,25.85185185185185
2006-04-06,21.2,0.81,26.17283950617284
2006-04-07,20.48,0.81,25.28395061728395
2006-04-10,19.85,0.81,24.506172839506174
2006-04-11,20.03,0.81,24.728395061728396
2006-04-12,19.88,0.81,24.54320987654321
2006-04-13,19.75,0.81,24.382716049382715
2006-04-17,20.04,0.81,24.740740740740737
2006-04-18,20.37,0.81,25.14814814814815
2006-04-19,19.75,0.81,24.382716049382715
2006-04-20,19.37,0.81,23.91358024691358
2006-04-21,19.23,0.81,23.74074074074074
2006-04-24,18.96,0.81,23.40740740740741
2006-04-25,19.38,0.81,23.925925925925924
2006-04-26,19.11,0.81,23.59259259259259
2006-04-27,19.75,0.81,24.382716049382715
2006-04-28,21.04,0.81,25.975308641975307
2006-05-01,21.28,0.81,26.271604938271604
2006-05-02,21.47,0.81,26.50617283950617
2006-05-03,21.54,0.81,26.592592592592588
2006-05-04,21.79,0.81,26.90123456790123
2006-05-05,21.4,0.81,26.41975308641975
2006-05-08,21.62,0.81,26.691358024691358
2006-05-09,21.36,1.29,16.55813953488372
2006-05-10,20.92,1.29,16.217054263565892
2006-05-11,20.13,1.29,15.604651162790697
2006-05-12,19.88,1.29,15.410852713178294
2006-05-15,19.65,1.29,15.232558139534882
2006-05-16,19.03,1.29,14.751937984496125
2006-05-17,19.22,1.29,14.899224806201548
2006-05-18,19.27,1.29,14.937984496124031
2006-05-19,21.7,1.29,16.821705426356587
2006-05-22,20.9,1.29,16.201550387596896
2006-05-23,20.34,1.29,15.767441860465116
2006-05-24,20.0,1.29,15.503875968992247
2006-05-25,20.47,1.29,15.868217054263564
2006-05-26,20.55,1.29,15.930232558139535
2006-05-30,20.05,1.29,15.54263565891473
2006-05-31,20.35,1.29,15.775193798449614
2006-06-01,20.36,1.29,15.782945736434108
2006-06-02,20.74,1.29,16.077519379844958
2006-06-05,19.59,1.29,15.186046511627907
2006-06-06,19.54,1.29,15.147286821705425
2006-06-07,18.86,1.29,14.62015503875969
2006-06-08,19.66,1.29,15.24031007751938
2006-06-09,19.84,1.29,15.379844961240309
2006-06-12,19.12,1.29,14.821705426356589
2006-06-13,17.7,1.29,13.720930232558139
2006-06-14,17.43,1.29,13.511627906976743
2006-06-15,18.16,1.29,14.077519379844961
2006-06-16,17.72,1.29,13.736434108527131
2006-06-19,18.0,1.29,13.953488372093023
2006-06-20,17.7,1.29,13.720930232558139
2006-06-21,18.23,1.29,14.131782945736434
2006-06-22,17.97,1.29,13.930232558139533
2006-06-23,18.36,1.29,14.232558139534882
2006-06-26,18.08,1.29,14.01550387596899
2006-06-27,18.44,1.29,14.294573643410853
2006-06-28,18.45,1.29,14.302325581395348
2006-06-29,19.13,1.29,14.829457364341085
2006-06-30,19.81,1.29,15.35658914728682
2006-07-03,19.96,1.29,15.472868217054264
2006-07-05,19.52,1.29,15.131782945736433
2006-07-06,19.88,1.29,15.410852713178294
2006-07-07,19.7,1.29,15.271317829457363
2006-07-10,19.03,1.29,14.751937984496125
2006-07-11,19.25,1.29,14.922480620155039
2006-07-12,18.81,1.29,14.581395348837209
2006-07-13,18.47,1.29,14.31782945736434
2006-07-14,18.35,1.29,14.224806201550388
2006-07-17,18.53,1.29,14.364341085271318
2006-07-18,18.72,1.29,14.511627906976743
2006-07-19,19.19,1.29,14.875968992248062
2006-07-20,18.8,1.29,14.573643410852714
2006-07-21,17.52,1.29,13.581395348837209
2006-07-24,17.76,1.29,13.767441860465118
2006-07-25,17.51,1.29,13.573643410852714
2006-07-26,16.85,1.29,13.062015503875969
2006-07-27,16.7,1.29,12.945736434108527
2006-07-28,17.85,1.29,13.837209302325583
2006-07-31,17.54,1.29,13.5968992248062
2006-08-01,17.28,1.29,13.395348837209303
2006-08-02,17.15,1.29,13.294573643410851
2006-08-03,17.15,1.29,13.294573643410851
2006-08-04,16.96,1.29,13.147286821705427
2006-08-07,17.01,1.29,13.186046511627907
2006-08-08,16.63,1.29,12.891472868217052
2006-08-09,16.28,1.29,12.620155038759691
2006-08-10,16.25,1.29,12.5968992248062
2006-08-11,16.08,1.29,12.465116279069766
2006-08-14,16.08,1.29,12.465116279069766
2006-08-15,17.05,1.29,13.217054263565892
2006-08-16,18.15,1.29,14.069767441860463
2006-08-17,17.79,1.29,13.790697674418604
2006-08-18,18.06,1.29,13.999999999999998
2006-08-21,17.96,1.29,13.922480620155039
2006-08-22,18.11,1.29,14.038759689922479
2006-08-23,17.73,1.29,13.744186046511627
2006-08-24,17.24,1.29,13.364341085271317
2006-08-25,17.2,1.29,13.333333333333332
2006-08-28,17.5,1.29,13.565891472868216
2006-08-29,17.82,1.29,13.813953488372093
2006-08-30,18.06,1.29,13.999999999999998
2006-08-31,18.3,1.29,14.186046511627907
2006-09-01,18.94,1.29,14.68217054263566
2006-09-05,18.33,1.29,14.209302325581394
2006-09-06,16.96,1.29,13.147286821705427
2006-09-07,16.43,1.29,12.736434108527131
2006-09-08,16.37,1.29,12.689922480620156
2006-09-11,16.45,1.29,12.751937984496124
2006-09-12,17.0,1.29,13.178294573643411
2006-09-13,16.88,1.29,13.085271317829456
2006-09-14,16.8,1.29,13.023255813953488
2006-09-15,16.05,1.29,12.44186046511628
2006-09-18,16.5,1.29,12.790697674418604
2006-09-19,17.13,1.29,13.27906976744186
2006-09-20,17.25,1.29,13.372093023255813
2006-09-21,17.56,1.29,13.612403100775193
2006-09-22,17.15,1.29,13.294573643410851
2006-09-25,17.01,1.29,13.186046511627907
2006-09-26,16.97,1.29,13.155038759689921
2006-09-27,18.07,1.29,14.007751937984496
2006-09-28,17.95,1.29,13.914728682170542
2006-09-29,18.1,1.29,14.031007751937985
2006-10-02,17.74,1.29,13.751937984496122
2006-10-03,17.35,1.29,13.449612403100776
2006-10-04,17.51,1.29,13.573643410852714
2006-10-05,17.31,1.29,13.41860465116279
2006-10-06,17.12,1.29,13.271317829457365
2006-10-09,17.03,1.29,13.2015503875969
2006-10-10,17.05,1.29,13.217054263565892
2006-10-11,17.0,1.29,13.178294573643411
2006-10-12,16.93,1.29,13.124031007751938
2006-10-13,17.71,1.29,13.728682170542635
2006-10-16,18.24,1.29,14.139534883720929
2006-10-17,17.87,1.29,13.852713178294573
2006-10-18,17.6,1.29,13.64341085271318
2006-10-19,17.84,1.29,13.829457364341085
2006-10-20,17.61,1.29,13.651162790697674
2006-10-23,17.17,1.29,13.310077519379846
2006-10-24,17.04,1.29,13.209302325581394
2006-10-25,18.19,1.29,14.10077519379845
2006-10-26,18.33,1.29,14.209302325581394
2006-10-27,18.09,1.29,14.023255813953488
2006-10-30,17.95,1.29,13.914728682170542
2006-10-31,18.28,1.29,14.170542635658915
2006-11-01,17.9,1.29,13.87596899224806
2006-11-02,18.0,1.29,13.953488372093023
2006-11-03,18.94,1.29,14.68217054263566
2006-11-06,18.87,1.29,14.627906976744187
2006-11-07,18.85,1.29,14.612403100775195
2006-11-08,19.4,1.29,15.038759689922479
2006-11-09,19.64,1.29,15.224806201550388
2006-11-10,19.58,1.29,15.17829457364341
2006-11-13,19.4,1.29,15.038759689922479
2006-11-14,20.28,1.29,15.72093023255814
2006-11-15,20.43,1.29,15.837209302325581
2006-11-16,20.65,1.29,16.007751937984494
2006-11-17,20.45,1.29,15.852713178294573
2006-11-20,20.79,1.84,11.29891304347826
2006-11-21,20.8,1.84,11.304347826086957
2006-11-22,21.41,1.84,11.63586956521739
2006-11-24,21.34,0.47,45.40425531914894
2006-11-27,20.24,0.47,43.06382978723404
2006-11-28,20.73,0.47,44.10638297872341
2006-11-29,20.83,0.47,44.31914893617021
2006-11-30,20.52,0.47,43.65957446808511
2006-12-01,21.06,0.47,44.808510638297875
2006-12-04,21.3,0.47,45.319148936170215
2006-12-05,21.64,0.47,46.04255319148937
2006-12-06,21.1,0.47,44.893617021276604
2006-12-07,21.11,0.47,44.91489361702128
2006-12-08,21.1,0.47,44.893617021276604
2006-12-11,21.04,0.47,44.765957446808514
2006-12-12,20.61,0.47,43.851063829787236
2006-12-13,20.6,0.47,43.829787234042556
2006-12-14,20.58,0.47,43.78723404255319
2006-12-15,20.42,0.47,43.446808510638306
2006-12-18,20.9,0.47,44.46808510638298
2006-12-19,21.07,0.47,44.829787234042556
2006-12-20,20.92,0.47,44.51063829787235
2006-12-21,20.69,0.47,44.02127659574469
2006-12-22,20.52,0.47,43.65957446808511
2006-12-26,20.61,0.47,43.851063829787236
2006-12-27,20.94,0.47,44.55319148936171
2006-12-28,20.75,0.47,44.14893617021277
2006-12-29,20.46,0.47,43.53191489361703
2007-01-03,20.44,0.47,43.48936170212767
2007-01-04,20.52,0.47,43.65957446808511
2007-01-05,19.9,0.47,42.340425531914896
2007-01-08,19.91,0.47,42.361702127659576
2007-01-09,19.99,0.47,42.53191489361702
2007-01-10,20.55,0.47,43.72340425531915
2007-01-11,21.15,0.47,45.0
2007-01-12,21.04,0.47,44.765957446808514
2007-01-16,20.78,0.47,44.21276595744681
2007-01-17,21.12,0.47,44.936170212765965
2007-01-18,20.25,0.47,43.08510638297873
2007-01-19,20.15,0.47,42.87234042553192
2007-01-22,20.04,0.47,42.638297872340424
2007-01-23,19.9,0.47,42.340425531914896
2007-01-24,20.83,0.47,44.31914893617021
2007-01-25,20.8,0.47,44.255319148936174
2007-01-26,19.11,0.47,40.659574468085104
2007-01-29,19.58,0.47,41.659574468085104
2007-01-30,19.45,0.47,41.38297872340426
2007-01-31,19.6,0.47,41.70212765957447
2007-02-01,19.44,0.47,41.361702127659576
2007-02-02,19.32,0.47,41.10638297872341
2007-02-05,19.19,0.47,40.829787234042556
2007-02-06,19.09,0.47,40.61702127659575
2007-02-07,19.14,1.06,18.056603773584904
2007-02-08,19.11,1.06,18.028301886792452
2007-02-09,18.84,1.06,17.773584905660375
2007-02-12,18.67,1.06,17.61320754716981
2007-02-13,18.72,1.06,17.660377358490564
2007-02-14,19.02,1.06,17.943396226415093
2007-02-15,18.9,1.06,17.830188679245282
2007-02-16,18.85,1.06,17.78301886792453
2007-02-20,18.91,1.06,17.839622641509433
2007-02-21,19.45,1.06,18.349056603773583
2007-02-22,19.29,1.06,18.198113207547166
2007-02-23,20.15,1.06,19.009433962264147
2007-02-26,20.17,1.06,19.028301886792452
2007-02-27,19.21,1.06,18.12264150943396
2007-02-28,19.17,1.06,18.08490566037736
2007-03-01,19.09,1.06,18.00943396226415
2007-03-02,18.54,1.06,17.490566037735846
2007-03-05,18.15,1.06,17.12264150943396
2007-03-06,18.29,1.06,17.254716981132074
2007-03-07,18.3,1.06,17.264150943396228
2007-03-08,18.14,1.06,17.11320754716981
2007-03-09,18.18,1.06,17.150943396226413
2007-03-12,18.05,1.06,17.028301886792452
2007-03-13,17.69,1.06,16.68867924528302
2007-03-14,17.7,1.06,16.69811320754717
2007-03-15,17.99,1.06,16.971698113207545
2007-03-16,17.64,1.06,16.641509433962263
2007-03-19,17.78,1.06,16.77358490566038
2007-03-20,17.52,1.06,16.528301886792452
2007-03-21,17.82,1.06,16.81132075471698
2007-03-22,17.48,1.06,16.49056603773585
2007-03-23,17.63,1.06,16.632075471698112
2007-03-26,17.6,1.06,16.60377358490566
2007-03-27,17.4,1.06,16.41509433962264
2007-03-28,17.09,1.06,16.12264150943396
2007-03-29,17.11,1.06,16.141509433962263
2007-03-30,16.81,1.06,15.858490566037734
2007-04-02,16.8,1.06,15.849056603773585
2007-04-03,17.06,1.06,16.094339622641506
2007-04-04,16.74,1.06,15.792452830188678
2007-04-05,16.77,1.06,15.820754716981131
2007-04-09,17.02,1.06,16.056603773584904
2007-04-10,16.5,1.06,15.566037735849056
2007-04-11,16.74,1.06,15.792452830188678
2007-04-12,16.67,1.06,15.726415094339623
2007-04-13,17.19,1.06,16.21698113207547
2007-04-16,17.4,1.06,16.41509433962264
2007-04-17,17.23,1.06,16.254716981132074
2007-04-18,17.13,1.06,16.160377358490564
2007-04-19,17.28,1.06,16.30188679245283
2007-04-20,17.37,1.06,16.38679245283019
2007-04-23,17.53,1.06,16.537735849056602
2007-04-24,17.79,1.06,16.783018867924525
2007-04-25,17.77,1.06,16.764150943396224
2007-04-26,18.28,1.06,17.245283018867926
2007-04-27,17.56,1.06,16.566037735849054
2007-04-30,17.68,1.06,16.679245283018865
2007-05-01,17.62,1.06,16.62264150943396
2007-05-02,17.8,1.06,16.79245283018868
2007-05-03,18.0,1.06,16.9811320754717
2007-05-04,18.15,1.06,17.12264150943396
2007-05-07,18.36,1.06,17.32075471698113
2007-05-08,18.34,1.6,11.462499999999999
2007-05-09,18.19,1.6,11.36875
2007-05-10,18.1,1.6,11.3125
2007-05-11,18.4,1.6,11.499999999999998
2007-05-14,18.3,1.6,11.4375
2007-05-15,18.07,1.6,11.29375
2007-05-16,18.01,1.6,11.25625
2007-05-17,17.76,1.6,11.1
2007-05-18,17.81,1.6,11.131249999999998
2007-05-21,17.65,1.6,11.031249999999998
2007-05-22,18.02,1.6,11.2625
2007-05-23,17.99,1.6,11.243749999999999
2007-05-24,17.45,1.6,10.906249999999998
2007-05-25,17.47,1.6,10.91875
2007-05-29,17.98,1.6,11.237499999999999
2007-05-30,18.55,1.6,11.59375
2007-05-31,18.81,1.6,11.756249999999998
2007-06-01,19.06,1.6,11.912499999999998
2007-06-04,19.15,1.6,11.968749999999998
2007-06-05,19.1,1.6,11.9375
2007-06-06,19.09,1.6,11.931249999999999
2007-06-07,19.17,1.6,11.981250000000001
2007-06-08,19.52,1.6,12.2
2007-06-11,19.95,1.6,12.468749999999998
2007-06-12,19.89,1.6,12.43125
2007-06-13,20.09,1.6,12.556249999999999
2007-06-14,19.86,1.6,12.4125
2007-06-15,19.78,1.6,12.3625
2007-06-18,18.97,1.6,11.85625
2007-06-19,19.14,1.6,11.9625
2007-06-20,18.94,1.6,11.8375
2007-06-21,19.24,1.6,12.024999999999999
2007-06-22,19.31,1.6,12.068749999999998
2007-06-25,19.25,1.6,12.03125
2007-06-26,19.22,1.6,12.0125
2007-06-27,19.73,1.6,12.331249999999999
2007-06-28,19.53,1.6,12.20625
2007-06-29,19.35,1.6,12.09375
2007-07-02,19.93,1.6,12.456249999999999
2007-07-03,20.65,1.6,12.906249999999998
2007-07-05,20.61,1.6,12.88125
2007-07-06,21.11,1.6,13.19375
2007-07-09,21.24,1.6,13.274999999999999
2007-07-10,20.98,1.6,13.112499999999999
2007-07-11,21.0,1.6,13.125
2007-07-12,21.26,1.6,13.2875
2007-07-13,21.28,1.6,13.3
2007-07-16,21.22,1.6,13.2625
2007-07-17,21.6,1.6,13.5
2007-07-18,21.63,1.6,13.518749999999999
2007-07-19,21.75,1.6,13.59375
2007-07-20,22.83,1.6,14.268749999999999
2007-07-23,22.89,1.6,14.30625
2007-07-24,22.61,1.6,14.13125
2007-07-25,22.78,1.6,14.2375
2007-07-26,22.53,1.6,14.08125
2007-07-27,21.0,1.6,13.125
2007-07-30,21.52,1.6,13.45
2007-07-31,21.35,1.6,13.34375
2007-08-01,21.58,1.6,13.487499999999999
2007-08-02,21.74,1.6,13.587499999999999
2007-08-03,21.07,1.6,13.16875
2007-08-06,21.07,1.6,13.16875
2007-08-07,20.02,1.6,12.5125
2007-08-08,19.83,1.6,12.393749999999999
2007-08-09,19.13,1.6,11.956249999999999
2007-08-10,20.33,1.6,12.706249999999999
2007-08-13,20.59,1.6,12.868749999999999
2007-08-14,19.67,1.6,12.293750000000001
2007-08-15,19.98,1.6,12.487499999999999
2007-08-16,20.42,1.6,12.762500000000001
2007-08-17,20.45,1.6,12.781249999999998
2007-08-20,20.78,1.6,12.9875
2007-08-21,20.5,1.6,12.8125
2007-08-22,21.4,1.6,13.374999999999998
2007-08-23,21.29,1.6,13.306249999999999
2007-08-24,21.91,1.6,13.69375
