date,HRL,HRL_EPS,PE Ratio
2001-12-07,6.4,0.06,106.66666666666667
2001-12-10,6.51,0.06,108.5
2001-12-11,6.52,0.06,108.66666666666666
2001-12-12,6.51,0.06,108.5
2001-12-13,6.5,0.06,108.33333333333334
2001-12-14,6.59,0.06,109.83333333333333
2001-12-17,6.62,0.06,110.33333333333334
2001-12-18,6.75,0.06,112.5
2001-12-19,6.69,0.06,111.50000000000001
2001-12-20,6.64,0.06,110.66666666666667
2001-12-21,6.79,0.06,113.16666666666667
2001-12-24,6.79,0.06,113.16666666666667
2001-12-26,6.74,0.06,112.33333333333334
2001-12-27,6.76,0.06,112.66666666666667
2001-12-28,6.78,0.06,113.00000000000001
2001-12-31,6.72,0.06,112.0
2002-01-02,6.66,0.06,111.0
2002-01-03,6.69,0.06,111.50000000000001
2002-01-04,6.67,0.06,111.16666666666667
2002-01-07,6.64,0.06,110.66666666666667
2002-01-08,6.68,0.06,111.33333333333333
2002-01-09,6.63,0.06,110.5
2002-01-10,6.64,0.06,110.66666666666667
2002-01-11,6.66,0.06,111.0
2002-01-14,6.57,0.06,109.50000000000001
2002-01-15,6.63,0.06,110.5
2002-01-16,6.52,0.06,108.66666666666666
2002-01-17,6.62,0.06,110.33333333333334
2002-01-18,6.58,0.06,109.66666666666667
2002-01-22,6.59,0.06,109.83333333333333
2002-01-23,6.58,0.06,109.66666666666667
2002-01-24,6.48,0.06,108.00000000000001
2002-01-25,6.46,0.12,53.833333333333336
2002-01-28,6.5,0.12,54.16666666666667
2002-01-29,6.45,0.12,53.75
2002-01-30,6.59,0.12,54.916666666666664
2002-01-31,6.5,0.12,54.16666666666667
2002-02-01,6.46,0.12,53.833333333333336
2002-02-04,6.44,0.12,53.66666666666667
2002-02-05,6.57,0.12,54.75000000000001
2002-02-06,6.53,0.12,54.41666666666667
2002-02-07,6.48,0.12,54.00000000000001
2002-02-08,6.43,0.12,53.583333333333336
2002-02-11,6.58,0.12,54.833333333333336
2002-02-12,6.43,0.12,53.583333333333336
2002-02-13,6.55,0.12,54.583333333333336
2002-02-14,6.59,0.12,54.916666666666664
2002-02-15,6.61,0.12,55.083333333333336
2002-02-19,6.58,0.12,54.833333333333336
2002-02-20,6.7,0.12,55.833333333333336
2002-02-21,6.59,0.12,54.916666666666664
2002-02-22,6.68,0.12,55.666666666666664
2002-02-25,6.71,0.12,55.91666666666667
2002-02-26,6.66,0.12,55.5
2002-02-27,6.65,0.12,55.41666666666667
2002-02-28,6.84,0.12,57.0
2002-03-01,6.9,0.12,57.50000000000001
2002-03-04,6.8,0.12,56.666666666666664
2002-03-05,6.9,0.12,57.50000000000001
2002-03-06,6.95,0.12,57.91666666666667
2002-03-07,6.91,0.12,57.583333333333336
2002-03-08,6.93,0.12,57.75
2002-03-11,6.83,0.12,56.91666666666667
2002-03-12,6.93,0.09,77.0
2002-03-13,6.83,0.09,75.88888888888889
2002-03-14,6.9,0.09,76.66666666666667
2002-03-15,6.73,0.09,74.77777777777779
2002-03-18,6.68,0.09,74.22222222222223
2002-03-19,6.72,0.09,74.66666666666667
2002-03-20,6.62,0.09,73.55555555555556
2002-03-21,6.81,0.09,75.66666666666667
2002-03-22,6.8,0.09,75.55555555555556
2002-03-25,6.75,0.09,75.0
2002-03-26,6.84,0.09,76.0
2002-03-27,6.8,0.09,75.55555555555556
2002-03-28,6.84,0.09,76.0
2002-04-01,6.89,0.09,76.55555555555556
2002-04-02,6.71,0.09,74.55555555555556
2002-04-03,6.51,0.09,72.33333333333333
2002-04-04,6.64,0.09,73.77777777777777
2002-04-05,6.62,0.09,73.55555555555556
2002-04-08,6.65,0.09,73.8888888888889
2002-04-09,6.8,0.09,75.55555555555556
2002-04-10,7.01,0.09,77.88888888888889
2002-04-11,6.9,0.09,76.66666666666667
2002-04-12,6.88,0.09,76.44444444444444
2002-04-15,6.75,0.09,75.0
2002-04-16,6.75,0.09,75.0
2002-04-17,6.6,0.09,73.33333333333333
2002-04-18,6.63,0.09,73.66666666666667
2002-04-19,6.74,0.09,74.8888888888889
2002-04-22,6.73,0.09,74.77777777777779
2002-04-23,6.74,0.09,74.8888888888889
2002-04-24,6.25,0.09,69.44444444444444
2002-04-25,6.27,0.09,69.66666666666667
2002-04-26,6.25,0.09,69.44444444444444
2002-04-29,6.23,0.09,69.22222222222223
2002-04-30,6.18,0.09,68.66666666666667
2002-05-01,6.21,0.09,69.0
2002-05-02,6.23,0.09,69.22222222222223
2002-05-03,6.18,0.09,68.66666666666667
2002-05-06,6.19,0.09,68.77777777777779
2002-05-07,6.03,0.09,67.0
2002-05-08,6.03,0.09,67.0
2002-05-09,6.04,0.09,67.11111111111111
2002-05-10,6.1,0.09,67.77777777777777
2002-05-13,6.1,0.09,67.77777777777777
2002-05-14,6.14,0.09,68.22222222222221
2002-05-15,6.04,0.09,67.11111111111111
2002-05-16,6.07,0.09,67.44444444444446
2002-05-17,6.1,0.09,67.77777777777777
2002-05-20,6.11,0.09,67.8888888888889
2002-05-21,6.07,0.09,67.44444444444446
2002-05-22,6.25,0.09,69.44444444444444
2002-05-23,6.19,0.09,68.77777777777779
2002-05-24,6.14,0.09,68.22222222222221
2002-05-28,6.13,0.09,68.11111111111111
2002-05-29,6.07,0.09,67.44444444444446
2002-05-30,6.1,0.09,67.77777777777777
2002-05-31,6.1,0.09,67.77777777777777
2002-06-03,6.0,0.09,66.66666666666667
2002-06-04,5.85,0.09,65.0
2002-06-05,5.96,0.09,66.22222222222223
2002-06-06,5.87,0.09,65.22222222222223
2002-06-07,5.92,0.09,65.77777777777779
2002-06-10,5.95,0.09,66.11111111111111
2002-06-11,5.87,0.06,97.83333333333334
2002-06-12,5.84,0.06,97.33333333333333
2002-06-13,5.74,0.06,95.66666666666667
2002-06-14,5.85,0.06,97.5
2002-06-17,6.0,0.06,100.0
2002-06-18,6.04,0.06,100.66666666666667
2002-06-19,5.96,0.06,99.33333333333334
2002-06-20,5.89,0.06,98.16666666666667
2002-06-21,5.89,0.06,98.16666666666667
2002-06-24,5.78,0.06,96.33333333333334
2002-06-25,5.87,0.06,97.83333333333334
2002-06-26,5.96,0.06,99.33333333333334
2002-06-27,5.83,0.06,97.16666666666667
2002-06-28,5.99,0.06,99.83333333333334
2002-07-01,6.04,0.06,100.66666666666667
2002-07-02,5.92,0.06,98.66666666666667
2002-07-03,5.8,0.06,96.66666666666667
2002-07-05,5.91,0.06,98.5
2002-07-08,5.87,0.06,97.83333333333334
2002-07-09,5.66,0.06,94.33333333333334
2002-07-10,5.51,0.06,91.83333333333333
2002-07-11,5.51,0.06,91.83333333333333
2002-07-12,5.35,0.06,89.16666666666666
2002-07-15,5.43,0.06,90.5
2002-07-16,5.41,0.06,90.16666666666667
2002-07-17,5.5,0.06,91.66666666666667
2002-07-18,5.33,0.06,88.83333333333334
2002-07-19,5.22,0.06,87.0
2002-07-22,5.13,0.06,85.5
2002-07-23,5.13,0.06,85.5
2002-07-24,5.32,0.06,88.66666666666667
2002-07-25,5.56,0.06,92.66666666666666
2002-07-26,5.56,0.06,92.66666666666666
2002-07-29,5.74,0.06,95.66666666666667
2002-07-30,5.77,0.06,96.16666666666666
2002-07-31,5.91,0.06,98.5
2002-08-01,5.81,0.06,96.83333333333333
2002-08-02,5.77,0.06,96.16666666666666
2002-08-05,5.66,0.06,94.33333333333334
2002-08-06,5.56,0.06,92.66666666666666
2002-08-07,5.69,0.06,94.83333333333334
2002-08-08,5.72,0.06,95.33333333333333
2002-08-09,5.58,0.06,93.0
2002-08-12,5.57,0.06,92.83333333333334
2002-08-13,5.54,0.06,92.33333333333334
2002-08-14,5.37,0.06,89.5
2002-08-15,5.38,0.06,89.66666666666667
2002-08-16,5.42,0.06,90.33333333333333
2002-08-19,5.37,0.06,89.5
2002-08-20,5.41,0.06,90.16666666666667
2002-08-21,5.45,0.06,90.83333333333334
2002-08-22,5.39,0.06,89.83333333333333
2002-08-23,5.58,0.06,93.0
2002-08-26,5.64,0.06,94.0
2002-08-27,5.65,0.06,94.16666666666667
2002-08-28,5.63,0.06,93.83333333333333
2002-08-29,5.65,0.06,94.16666666666667
2002-08-30,5.71,0.06,95.16666666666667
2002-09-03,5.57,0.06,92.83333333333334
2002-09-04,5.61,0.06,93.50000000000001
2002-09-05,5.41,0.06,90.16666666666667
2002-09-06,5.54,0.06,92.33333333333334
2002-09-09,5.37,0.06,89.5
2002-09-10,5.5,0.07,78.57142857142857
2002-09-11,5.46,0.07,77.99999999999999
2002-09-12,5.37,0.07,76.71428571428571
2002-09-13,5.49,0.07,78.42857142857143
2002-09-16,5.56,0.07,79.42857142857142
2002-09-17,5.46,0.07,77.99999999999999
2002-09-18,5.46,0.07,77.99999999999999
2002-09-19,5.24,0.07,74.85714285714285
2002-09-20,5.51,0.07,78.71428571428571
2002-09-23,5.5,0.07,78.57142857142857
2002-09-24,5.44,0.07,77.71428571428571
2002-09-25,5.53,0.07,79.0
2002-09-26,5.66,0.07,80.85714285714285
2002-09-27,5.4,0.07,77.14285714285714
2002-09-30,5.47,0.07,78.14285714285714
2002-10-01,5.68,0.07,81.14285714285712
2002-10-02,5.54,0.07,79.14285714285714
2002-10-03,5.58,0.07,79.71428571428571
2002-10-04,5.58,0.07,79.71428571428571
2002-10-07,5.56,0.07,79.42857142857142
2002-10-08,5.66,0.07,80.85714285714285
2002-10-09,5.58,0.07,79.71428571428571
2002-10-10,5.76,0.07,82.28571428571428
2002-10-11,5.86,0.07,83.71428571428571
2002-10-14,5.94,0.07,84.85714285714286
2002-10-15,6.06,0.07,86.57142857142856
2002-10-16,5.95,0.07,85.0
2002-10-17,6.02,0.07,85.99999999999999
2002-10-18,6.14,0.07,87.71428571428571
2002-10-21,6.21,0.07,88.71428571428571
2002-10-22,6.14,0.07,87.71428571428571
2002-10-23,6.14,0.07,87.71428571428571
2002-10-24,6.09,0.07,86.99999999999999
2002-10-25,6.24,0.07,89.14285714285714
2002-10-28,6.02,0.07,85.99999999999999
2002-10-29,6.08,0.07,86.85714285714285
2002-10-30,6.07,0.07,86.71428571428571
2002-10-31,6.05,0.07,86.42857142857142
2002-11-01,6.05,0.07,86.42857142857142
2002-11-04,5.95,0.07,85.0
2002-11-05,5.96,0.07,85.14285714285714
2002-11-06,5.91,0.07,84.42857142857142
2002-11-07,5.87,0.07,83.85714285714285
2002-11-08,5.79,0.07,82.71428571428571
2002-11-11,5.73,0.07,81.85714285714286
2002-11-12,5.65,0.07,80.71428571428571
2002-11-13,5.46,0.07,77.99999999999999
2002-11-14,5.7,0.07,81.42857142857142
2002-11-15,5.77,0.07,82.42857142857142
2002-11-18,5.74,0.07,82.0
2002-11-19,5.78,0.07,82.57142857142857
2002-11-20,5.75,0.07,82.14285714285714
2002-11-21,5.73,0.07,81.85714285714286
2002-11-22,5.72,0.07,81.71428571428571
2002-11-25,5.69,0.07,81.28571428571428
2002-11-26,5.61,0.07,80.14285714285714
2002-11-27,5.63,0.07,80.42857142857142
2002-11-29,5.59,0.07,79.85714285714285
2002-12-02,5.54,0.07,79.14285714285714
2002-12-03,5.57,0.07,79.57142857142857
2002-12-04,5.62,0.07,80.28571428571428
2002-12-05,5.58,0.07,79.71428571428571
2002-12-06,5.61,0.07,80.14285714285714
2002-12-09,5.6,0.07,79.99999999999999
2002-12-10,5.64,0.07,80.57142857142856
2002-12-11,5.67,0.07,80.99999999999999
2002-12-12,5.65,0.07,80.71428571428571
2002-12-13,5.6,0.07,79.99999999999999
2002-12-16,5.69,0.07,81.28571428571428
2002-12-17,5.64,0.07,80.57142857142856
2002-12-18,5.59,0.07,79.85714285714285
2002-12-19,5.64,0.07,80.57142857142856
2002-12-20,5.73,0.07,81.85714285714286
2002-12-23,5.7,0.07,81.42857142857142
2002-12-24,5.73,0.07,81.85714285714286
2002-12-26,5.72,0.07,81.71428571428571
2002-12-27,5.66,0.07,80.85714285714285
2002-12-30,5.75,0.07,82.14285714285714
2002-12-31,5.83,0.07,83.28571428571428
2003-01-02,5.89,0.07,84.14285714285712
2003-01-03,5.9,0.07,84.28571428571428
2003-01-06,5.95,0.07,85.0
2003-01-07,5.82,0.07,83.14285714285714
2003-01-08,5.82,0.07,83.14285714285714
2003-01-09,5.85,0.07,83.57142857142856
2003-01-10,5.76,0.07,82.28571428571428
2003-01-13,5.81,0.07,82.99999999999999
2003-01-14,5.82,0.07,83.14285714285714
2003-01-15,5.72,0.07,81.71428571428571
2003-01-16,5.81,0.07,82.99999999999999
2003-01-17,5.76,0.07,82.28571428571428
2003-01-21,5.72,0.07,81.71428571428571
2003-01-22,5.54,0.07,79.14285714285714
2003-01-23,5.57,0.07,79.57142857142857
2003-01-24,5.44,0.12,45.333333333333336
2003-01-27,5.45,0.12,45.41666666666667
2003-01-28,5.47,0.12,45.583333333333336
2003-01-29,5.43,0.12,45.25
2003-01-30,5.44,0.12,45.333333333333336
2003-01-31,5.63,0.12,46.916666666666664
2003-02-03,5.59,0.12,46.583333333333336
2003-02-04,5.65,0.12,47.083333333333336
2003-02-05,5.61,0.12,46.75000000000001
2003-02-06,5.55,0.12,46.25
2003-02-07,5.52,0.12,46.0
2003-02-10,5.54,0.12,46.16666666666667
2003-02-11,5.48,0.12,45.66666666666667
2003-02-12,5.4,0.12,45.00000000000001
2003-02-13,5.51,0.12,45.916666666666664
2003-02-14,5.52,0.12,46.0
2003-02-18,5.59,0.12,46.583333333333336
2003-02-19,5.49,0.12,45.75
2003-02-20,5.49,0.12,45.75
2003-02-21,5.43,0.12,45.25
2003-02-24,5.27,0.12,43.916666666666664
2003-02-25,5.46,0.12,45.5
2003-02-26,5.25,0.12,43.75
2003-02-27,5.31,0.12,44.25
2003-02-28,5.25,0.12,43.75
2003-03-03,5.27,0.12,43.916666666666664
2003-03-04,5.26,0.12,43.833333333333336
2003-03-05,5.17,0.12,43.083333333333336
2003-03-06,5.16,0.12,43.0
2003-03-07,5.23,0.12,43.583333333333336
2003-03-10,5.14,0.12,42.833333333333336
2003-03-11,5.11,0.08,63.875
2003-03-12,5.08,0.08,63.5
2003-03-13,5.08,0.08,63.5
2003-03-14,5.05,0.08,63.125
2003-03-17,5.18,0.08,64.75
2003-03-18,5.16,0.08,64.5
2003-03-19,5.26,0.08,65.75
2003-03-20,5.25,0.08,65.625
2003-03-21,5.4,0.08,67.5
2003-03-24,5.27,0.08,65.875
2003-03-25,5.38,0.08,67.25
2003-03-26,5.26,0.08,65.75
2003-03-27,5.25,0.08,65.625
2003-03-28,5.27,0.08,65.875
2003-03-31,5.29,0.08,66.125
2003-04-01,5.28,0.08,66.0
2003-04-02,5.4,0.08,67.5
2003-04-03,5.41,0.08,67.625
2003-04-04,5.42,0.08,67.75
2003-04-07,5.44,0.08,68.0
2003-04-08,5.44,0.08,68.0
2003-04-09,5.46,0.08,68.25
2003-04-10,5.5,0.08,68.75
2003-04-11,5.47,0.08,68.375
2003-04-14,5.59,0.08,69.875
2003-04-15,5.52,0.08,69.0
2003-04-16,5.4,0.08,67.5
2003-04-17,5.49,0.08,68.625
2003-04-21,5.47,0.08,68.375
2003-04-22,5.52,0.08,69.0
2003-04-23,5.51,0.08,68.875
2003-04-24,5.47,0.08,68.375
2003-04-25,5.44,0.08,68.0
2003-04-28,5.63,0.08,70.375
2003-04-29,5.65,0.08,70.625
2003-04-30,5.75,0.08,71.875
2003-05-01,5.67,0.08,70.875
2003-05-02,5.76,0.08,72.0
2003-05-05,5.71,0.08,71.375
2003-05-06,5.68,0.08,71.0
2003-05-07,5.69,0.08,71.125
2003-05-08,5.7,0.08,71.25
2003-05-09,5.79,0.08,72.375
2003-05-12,5.77,0.08,72.125
2003-05-13,5.75,0.08,71.875
2003-05-14,5.74,0.08,71.75
2003-05-15,5.7,0.08,71.25
2003-05-16,5.6,0.08,70.0
2003-05-19,5.67,0.08,70.875
2003-05-20,5.68,0.08,71.0
2003-05-21,5.75,0.08,71.875
2003-05-22,5.71,0.08,71.375
2003-05-23,5.86,0.08,73.25
2003-05-27,5.83,0.08,72.875
2003-05-28,5.88,0.08,73.5
2003-05-29,5.82,0.08,72.75
2003-05-30,5.88,0.08,73.5
2003-06-02,5.94,0.08,74.25
2003-06-03,6.0,0.08,75.0
2003-06-04,6.02,0.08,75.25
2003-06-05,6.07,0.08,75.875
2003-06-06,5.99,0.08,74.875
2003-06-09,5.92,0.08,74.0
2003-06-10,5.92,0.06,98.66666666666667
2003-06-11,5.96,0.06,99.33333333333334
2003-06-12,6.05,0.06,100.83333333333333
2003-06-13,6.02,0.06,100.33333333333333
2003-06-16,6.25,0.06,104.16666666666667
2003-06-17,6.1,0.06,101.66666666666667
2003-06-18,6.15,0.06,102.50000000000001
2003-06-19,6.03,0.06,100.50000000000001
2003-06-20,6.08,0.06,101.33333333333334
2003-06-23,6.0,0.06,100.0
2003-06-24,6.07,0.06,101.16666666666667
2003-06-25,6.04,0.06,100.66666666666667
2003-06-26,5.91,0.06,98.5
2003-06-27,6.0,0.06,100.0
2003-06-30,5.93,0.06,98.83333333333333
2003-07-01,6.0,0.06,100.0
2003-07-02,6.09,0.06,101.5
2003-07-03,6.11,0.06,101.83333333333334
2003-07-07,6.19,0.06,103.16666666666667
2003-07-08,6.12,0.06,102.0
2003-07-09,6.08,0.06,101.33333333333334
2003-07-10,6.06,0.06,101.0
2003-07-11,6.2,0.06,103.33333333333334
2003-07-14,6.14,0.06,102.33333333333333
2003-07-15,5.94,0.06,99.00000000000001
2003-07-16,5.81,0.06,96.83333333333333
2003-07-17,5.84,0.06,97.33333333333333
2003-07-18,5.86,0.06,97.66666666666667
2003-07-21,5.76,0.06,96.0
2003-07-22,5.86,0.06,97.66666666666667
2003-07-23,5.82,0.06,97.00000000000001
2003-07-24,5.79,0.06,96.5
2003-07-25,5.83,0.06,97.16666666666667
2003-07-28,5.78,0.06,96.33333333333334
2003-07-29,5.72,0.06,95.33333333333333
2003-07-30,5.7,0.06,95.0
2003-07-31,5.45,0.06,90.83333333333334
2003-08-01,5.4,0.06,90.00000000000001
2003-08-04,5.38,0.06,89.66666666666667
2003-08-05,5.34,0.06,89.0
2003-08-06,5.36,0.06,89.33333333333334
2003-08-07,5.41,0.06,90.16666666666667
2003-08-08,5.44,0.06,90.66666666666667
2003-08-11,5.43,0.06,90.5
2003-08-12,5.39,0.06,89.83333333333333
2003-08-13,5.31,0.06,88.5
2003-08-14,5.32,0.06,88.66666666666667
2003-08-15,5.34,0.06,89.0
2003-08-18,5.41,0.06,90.16666666666667
2003-08-19,5.48,0.06,91.33333333333334
2003-08-20,5.45,0.06,90.83333333333334
2003-08-21,5.42,0.06,90.33333333333333
2003-08-22,5.33,0.06,88.83333333333334
2003-08-25,5.36,0.06,89.33333333333334
2003-08-26,5.36,0.06,89.33333333333334
2003-08-27,5.37,0.06,89.5
2003-08-28,5.4,0.06,90.00000000000001
2003-08-29,5.4,0.06,90.00000000000001
2003-09-02,5.53,0.06,92.16666666666667
2003-09-03,5.58,0.06,93.0
2003-09-04,5.55,0.06,92.5
2003-09-05,5.54,0.06,92.33333333333334
2003-09-08,5.6,0.06,93.33333333333333
2003-09-09,5.55,0.06,92.5
2003-09-10,5.56,0.06,92.66666666666666
2003-09-11,5.63,0.06,93.83333333333333
2003-09-12,5.63,0.06,93.83333333333333
2003-09-15,5.61,0.06,93.50000000000001
2003-09-16,5.64,0.06,94.0
2003-09-17,5.64,0.06,94.0
2003-09-18,5.7,0.06,95.0
2003-09-19,5.67,0.06,94.5
2003-09-22,5.69,0.06,94.83333333333334
2003-09-23,5.82,0.06,97.00000000000001
2003-09-24,5.79,0.06,96.5
2003-09-25,5.8,0.06,96.66666666666667
2003-09-26,5.76,0.06,96.0
2003-09-29,5.82,0.06,97.00000000000001
2003-09-30,5.75,0.06,95.83333333333334
2003-10-01,5.79,0.06,96.5
2003-10-02,5.84,0.06,97.33333333333333
2003-10-03,5.88,0.06,98.0
2003-10-06,5.9,0.06,98.33333333333334
2003-10-07,5.95,0.06,99.16666666666667
2003-10-08,5.9,0.06,98.33333333333334
2003-10-09,5.9,0.06,98.33333333333334
2003-10-10,5.89,0.06,98.16666666666667
2003-10-13,6.04,0.06,100.66666666666667
2003-10-14,6.02,0.06,100.33333333333333
2003-10-15,5.99,0.06,99.83333333333334
2003-10-16,6.03,0.06,100.50000000000001
2003-10-17,5.9,0.06,98.33333333333334
2003-10-20,5.97,0.06,99.5
2003-10-21,5.97,0.06,99.5
2003-10-22,5.97,0.06,99.5
2003-10-23,5.93,0.06,98.83333333333333
2003-10-24,5.9,0.06,98.33333333333334
2003-10-27,5.95,0.06,99.16666666666667
2003-10-28,5.97,0.06,99.5
2003-10-29,6.06,0.06,101.0
2003-10-30,6.05,0.06,100.83333333333333
2003-10-31,6.17,0.06,102.83333333333334
2003-11-03,6.28,0.06,104.66666666666667
2003-11-04,6.25,0.06,104.16666666666667
2003-11-05,6.23,0.06,103.83333333333334
2003-11-06,6.53,0.06,108.83333333333334
2003-11-07,6.69,0.06,111.50000000000001
2003-11-10,6.72,0.06,112.0
2003-11-11,6.67,0.06,111.16666666666667
2003-11-12,6.76,0.06,112.66666666666667
2003-11-13,6.74,0.06,112.33333333333334
2003-11-14,6.76,0.06,112.66666666666667
2003-11-17,6.79,0.06,113.16666666666667
2003-11-18,6.73,0.06,112.16666666666667
2003-11-19,6.75,0.06,112.5
2003-11-20,6.73,0.06,112.16666666666667
2003-11-21,6.73,0.06,112.16666666666667
2003-11-24,6.75,0.06,112.5
2003-11-25,6.75,0.06,112.5
2003-11-26,6.63,0.06,110.5
2003-11-28,6.7,0.06,111.66666666666667
2003-12-01,6.73,0.06,112.16666666666667
2003-12-02,6.79,0.06,113.16666666666667
2003-12-03,6.86,0.06,114.33333333333334
2003-12-04,6.78,0.06,113.00000000000001
2003-12-05,6.62,0.06,110.33333333333334
2003-12-08,6.62,0.06,110.33333333333334
2003-12-09,6.56,0.06,109.33333333333333
2003-12-10,6.49,0.06,108.16666666666667
2003-12-11,6.52,0.06,108.66666666666666
2003-12-12,6.55,0.06,109.16666666666667
2003-12-15,6.48,0.06,108.00000000000001
2003-12-16,6.54,0.06,109.0
2003-12-17,6.49,0.06,108.16666666666667
2003-12-18,6.48,0.06,108.00000000000001
2003-12-19,6.47,0.06,107.83333333333333
2003-12-22,6.54,0.06,109.0
2003-12-23,6.58,0.06,109.66666666666667
2003-12-24,6.62,0.06,110.33333333333334
2003-12-26,6.54,0.06,109.0
2003-12-29,6.39,0.06,106.5
2003-12-30,6.51,0.06,108.5
2003-12-31,6.45,0.06,107.5
2004-01-02,6.41,0.06,106.83333333333334
2004-01-05,6.53,0.06,108.83333333333334
2004-01-06,6.41,0.06,106.83333333333334
2004-01-07,6.33,0.06,105.5
2004-01-08,6.38,0.06,106.33333333333333
2004-01-09,6.38,0.06,106.33333333333333
2004-01-12,6.36,0.06,106.00000000000001
2004-01-13,6.25,0.06,104.16666666666667
2004-01-14,6.29,0.06,104.83333333333334
2004-01-15,6.28,0.06,104.66666666666667
2004-01-16,6.28,0.06,104.66666666666667
2004-01-20,6.43,0.06,107.16666666666667
2004-01-21,6.42,0.06,107.0
2004-01-22,6.41,0.06,106.83333333333334
2004-01-23,6.46,0.12,53.833333333333336
2004-01-26,6.64,0.12,55.333333333333336
2004-01-27,6.64,0.12,55.333333333333336
2004-01-28,6.69,0.12,55.75000000000001
2004-01-29,6.72,0.12,56.0
2004-01-30,6.74,0.12,56.16666666666667
2004-02-02,6.82,0.12,56.833333333333336
2004-02-03,6.82,0.12,56.833333333333336
2004-02-04,6.76,0.12,56.333333333333336
2004-02-05,6.75,0.12,56.25
2004-02-06,6.88,0.12,57.333333333333336
2004-02-09,6.8,0.12,56.666666666666664
2004-02-10,6.88,0.12,57.333333333333336
2004-02-11,6.96,0.12,58.0
2004-02-12,6.91,0.12,57.583333333333336
2004-02-13,6.9,0.12,57.50000000000001
2004-02-17,6.96,0.12,58.0
2004-02-18,6.92,0.12,57.66666666666667
2004-02-19,6.92,0.12,57.66666666666667
2004-02-20,7.0,0.12,58.333333333333336
2004-02-23,7.09,0.12,59.083333333333336
2004-02-24,6.97,0.12,58.083333333333336
2004-02-25,6.98,0.12,58.16666666666667
2004-02-26,6.88,0.12,57.333333333333336
2004-02-27,6.93,0.12,57.75
2004-03-01,7.13,0.12,59.41666666666667
2004-03-02,7.19,0.12,59.91666666666667
2004-03-03,7.23,0.12,60.25000000000001
2004-03-04,7.2,0.12,60.00000000000001
2004-03-05,7.21,0.12,60.083333333333336
2004-03-08,7.19,0.12,59.91666666666667
2004-03-09,7.21,0.09,80.11111111111111
2004-03-10,7.2,0.09,80.0
2004-03-11,7.14,0.09,79.33333333333333
2004-03-12,7.24,0.09,80.44444444444444
2004-03-15,7.01,0.09,77.88888888888889
2004-03-16,7.0,0.09,77.77777777777779
2004-03-17,7.05,0.09,78.33333333333333
2004-03-18,7.02,0.09,78.0
2004-03-19,7.03,0.09,78.11111111111111
2004-03-22,6.92,0.09,76.88888888888889
2004-03-23,6.93,0.09,77.0
2004-03-24,6.97,0.09,77.44444444444444
2004-03-25,7.19,0.09,79.8888888888889
2004-03-26,7.08,0.09,78.66666666666667
2004-03-29,7.18,0.09,79.77777777777777
2004-03-30,7.28,0.09,80.8888888888889
2004-03-31,7.33,0.09,81.44444444444444
2004-04-01,7.44,0.09,82.66666666666667
2004-04-02,7.41,0.09,82.33333333333334
2004-04-05,7.47,0.09,83.0
2004-04-06,7.44,0.09,82.66666666666667
2004-04-07,7.49,0.09,83.22222222222223
2004-04-08,7.44,0.09,82.66666666666667
2004-04-12,7.41,0.09,82.33333333333334
2004-04-13,7.43,0.09,82.55555555555556
2004-04-14,7.44,0.09,82.66666666666667
2004-04-15,7.45,0.09,82.77777777777779
2004-04-16,7.44,0.09,82.66666666666667
2004-04-19,7.53,0.09,83.66666666666667
2004-04-20,7.63,0.09,84.77777777777779
2004-04-21,7.67,0.09,85.22222222222223
2004-04-22,7.72,0.09,85.77777777777777
2004-04-23,7.76,0.09,86.22222222222223
2004-04-26,7.81,0.09,86.77777777777777
2004-04-27,7.8,0.09,86.66666666666667
2004-04-28,7.81,0.09,86.77777777777777
2004-04-29,7.66,0.09,85.11111111111111
2004-04-30,7.62,0.09,84.66666666666667
2004-05-03,7.65,0.09,85.0
2004-05-04,7.57,0.09,84.11111111111111
2004-05-05,7.61,0.09,84.55555555555556
2004-05-06,7.61,0.09,84.55555555555556
2004-05-07,7.6,0.09,84.44444444444444
2004-05-10,7.58,0.09,84.22222222222223
2004-05-11,7.57,0.09,84.11111111111111
2004-05-12,7.54,0.09,83.77777777777779
2004-05-13,7.43,0.09,82.55555555555556
2004-05-14,7.49,0.09,83.22222222222223
2004-05-17,7.47,0.09,83.0
2004-05-18,7.58,0.09,84.22222222222223
2004-05-19,7.64,0.09,84.88888888888889
2004-05-20,7.64,0.09,84.88888888888889
2004-05-21,7.56,0.09,84.0
2004-05-24,7.59,0.09,84.33333333333333
2004-05-25,7.63,0.09,84.77777777777779
2004-05-26,7.7,0.09,85.55555555555556
2004-05-27,7.83,0.09,87.0
2004-05-28,7.81,0.09,86.77777777777777
2004-06-01,7.8,0.09,86.66666666666667
2004-06-02,7.78,0.09,86.44444444444446
2004-06-03,7.7,0.09,85.55555555555556
2004-06-04,7.72,0.09,85.77777777777777
2004-06-07,7.75,0.09,86.11111111111111
2004-06-08,7.76,0.1,77.6
2004-06-09,7.66,0.1,76.6
2004-06-10,7.65,0.1,76.5
2004-06-14,7.59,0.1,75.89999999999999
2004-06-15,7.62,0.1,76.2
2004-06-16,7.6,0.1,75.99999999999999
2004-06-17,7.55,0.1,75.5
2004-06-18,7.4,0.1,74.0
2004-06-21,7.43,0.1,74.3
2004-06-22,7.47,0.1,74.69999999999999
2004-06-23,7.5,0.1,75.0
