date,LEG,LEG_EPS,PE Ratio
2003-06-12,22.46,0.25,89.84
2003-06-13,22.16,0.25,88.64
2003-06-16,22.53,0.25,90.12
2003-06-17,22.3,0.25,89.2
2003-06-18,20.6,0.25,82.4
2003-06-19,20.77,0.25,83.08
2003-06-20,20.57,0.25,82.28
2003-06-23,20.16,0.25,80.64
2003-06-24,20.27,0.25,81.08
2003-06-25,20.35,0.25,81.4
2003-06-26,20.68,0.25,82.72
2003-06-27,20.63,0.25,82.52
2003-06-30,20.5,0.25,82.0
2003-07-01,20.69,0.25,82.76
2003-07-02,21.25,0.25,85.0
2003-07-03,20.94,0.25,83.76
2003-07-07,21.43,0.25,85.72
2003-07-08,21.17,0.25,84.68
2003-07-09,21.06,0.25,84.24
2003-07-10,20.82,0.25,83.28
2003-07-11,20.85,0.25,83.4
2003-07-14,20.69,0.25,82.76
2003-07-15,20.61,0.25,82.44
2003-07-16,20.7,0.25,82.8
2003-07-17,20.76,0.25,83.04
2003-07-18,21.12,0.25,84.48
2003-07-21,21.07,0.25,84.28
2003-07-22,21.09,0.25,84.36
2003-07-23,21.4,0.25,85.6
2003-07-24,21.13,0.25,84.52
2003-07-25,21.3,0.25,85.2
2003-07-28,21.44,0.25,85.76
2003-07-29,21.65,0.25,86.6
2003-07-30,21.46,0.25,85.84
2003-07-31,22.14,0.25,88.56
2003-08-01,22.0,0.25,88.0
2003-08-04,21.81,0.25,87.24
2003-08-05,21.71,0.25,86.84
2003-08-06,21.65,0.24,90.20833333333333
2003-08-07,21.63,0.24,90.125
2003-08-08,21.63,0.24,90.125
2003-08-11,21.69,0.24,90.37500000000001
2003-08-12,22.11,0.24,92.125
2003-08-13,21.88,0.24,91.16666666666667
2003-08-14,22.23,0.24,92.625
2003-08-15,22.06,0.24,91.91666666666667
2003-08-18,22.33,0.24,93.04166666666666
2003-08-19,22.64,0.24,94.33333333333334
2003-08-20,22.56,0.24,94.0
2003-08-21,22.99,0.24,95.79166666666666
2003-08-22,22.77,0.24,94.875
2003-08-25,22.82,0.24,95.08333333333334
2003-08-26,22.71,0.24,94.625
2003-08-27,22.88,0.24,95.33333333333333
2003-08-28,22.98,0.24,95.75
2003-08-29,23.16,0.24,96.5
2003-09-02,23.57,0.24,98.20833333333334
2003-09-03,23.5,0.24,97.91666666666667
2003-09-04,23.22,0.24,96.75
2003-09-05,22.93,0.24,95.54166666666667
2003-09-08,23.08,0.24,96.16666666666666
2003-09-09,22.76,0.24,94.83333333333334
2003-09-10,22.22,0.24,92.58333333333333
2003-09-11,22.3,0.24,92.91666666666667
2003-09-12,22.2,0.24,92.5
2003-09-15,22.34,0.24,93.08333333333334
2003-09-16,22.8,0.24,95.0
2003-09-17,22.8,0.24,95.0
2003-09-18,22.8,0.24,95.0
2003-09-19,22.7,0.24,94.58333333333333
2003-09-22,22.44,0.24,93.50000000000001
2003-09-23,22.44,0.24,93.50000000000001
2003-09-24,22.27,0.24,92.79166666666667
2003-09-25,22.02,0.24,91.75
2003-09-26,21.99,0.24,91.625
2003-09-29,21.95,0.24,91.45833333333333
2003-09-30,21.63,0.24,90.125
2003-10-01,21.8,0.24,90.83333333333334
2003-10-02,21.98,0.24,91.58333333333334
2003-10-03,22.38,0.24,93.25
2003-10-06,22.27,0.24,92.79166666666667
2003-10-07,22.35,0.24,93.12500000000001
2003-10-08,22.19,0.24,92.45833333333334
2003-10-09,22.39,0.24,93.29166666666667
2003-10-10,21.84,0.24,91.0
2003-10-13,21.97,0.24,91.54166666666667
2003-10-14,21.88,0.24,91.16666666666667
2003-10-15,21.75,0.24,90.625
2003-10-16,21.5,0.24,89.58333333333334
2003-10-17,21.18,0.24,88.25
2003-10-20,20.83,0.24,86.79166666666666
2003-10-21,20.6,0.24,85.83333333333334
2003-10-22,20.31,0.24,84.625
2003-10-23,20.3,0.24,84.58333333333334
2003-10-24,20.4,0.24,85.0
2003-10-27,20.72,0.24,86.33333333333333
2003-10-28,20.88,0.24,87.0
2003-10-29,20.75,0.24,86.45833333333334
2003-10-30,20.98,0.24,87.41666666666667
2003-10-31,20.89,0.24,87.04166666666667
2003-11-03,21.0,0.24,87.5
2003-11-04,20.74,0.24,86.41666666666666
2003-11-05,20.57,0.24,85.70833333333334
2003-11-06,20.55,0.24,85.625
2003-11-07,20.48,0.24,85.33333333333334
2003-11-10,19.97,0.24,83.20833333333333
2003-11-11,20.22,0.24,84.25
2003-11-12,20.55,0.26,79.03846153846153
2003-11-13,20.55,0.26,79.03846153846153
2003-11-14,20.45,0.26,78.65384615384615
2003-11-17,20.13,0.26,77.42307692307692
2003-11-18,19.87,0.26,76.42307692307692
2003-11-19,19.91,0.26,76.57692307692308
2003-11-20,19.81,0.26,76.19230769230768
2003-11-21,19.9,0.26,76.53846153846153
2003-11-24,20.1,0.26,77.3076923076923
2003-11-25,20.2,0.26,77.6923076923077
2003-11-26,20.32,0.26,78.15384615384615
2003-11-28,20.34,0.26,78.23076923076923
2003-12-01,20.45,0.26,78.65384615384615
2003-12-02,20.33,0.26,78.19230769230768
2003-12-03,20.5,0.26,78.84615384615384
2003-12-04,20.56,0.26,79.07692307692307
2003-12-05,20.45,0.26,78.65384615384615
2003-12-08,20.36,0.26,78.3076923076923
2003-12-09,21.01,0.26,80.8076923076923
2003-12-10,21.05,0.26,80.96153846153847
2003-12-11,21.15,0.26,81.34615384615384
2003-12-12,21.03,0.26,80.88461538461539
2003-12-15,21.11,0.26,81.1923076923077
2003-12-16,20.9,0.26,80.38461538461537
2003-12-17,20.79,0.26,79.96153846153845
2003-12-18,20.93,0.26,80.5
2003-12-19,21.0,0.26,80.76923076923076
2003-12-22,21.23,0.26,81.65384615384615
2003-12-23,21.41,0.26,82.34615384615384
2003-12-24,21.36,0.26,82.15384615384615
2003-12-26,21.37,0.26,82.1923076923077
2003-12-29,21.45,0.26,82.5
2003-12-30,21.52,0.26,82.76923076923076
2003-12-31,21.63,0.26,83.19230769230768
2004-01-02,21.5,0.26,82.6923076923077
2004-01-05,22.04,0.26,84.76923076923076
2004-01-06,21.83,0.26,83.96153846153845
2004-01-07,21.44,0.26,82.46153846153847
2004-01-08,21.45,0.26,82.5
2004-01-09,21.56,0.26,82.92307692307692
2004-01-12,21.64,0.26,83.23076923076923
2004-01-13,21.35,0.26,82.11538461538461
2004-01-14,21.89,0.26,84.1923076923077
2004-01-15,21.82,0.26,83.92307692307692
2004-01-16,21.97,0.26,84.49999999999999
2004-01-20,21.98,0.26,84.53846153846153
2004-01-21,22.4,0.26,86.15384615384615
2004-01-22,22.55,0.26,86.73076923076923
2004-01-23,22.65,0.26,87.11538461538461
2004-01-26,22.48,0.26,86.46153846153847
2004-01-27,22.19,0.26,85.34615384615385
2004-01-28,21.7,0.26,83.46153846153845
2004-01-29,25.45,0.26,97.88461538461537
2004-01-30,24.64,0.26,94.76923076923077
2004-02-02,24.73,0.26,95.11538461538461
2004-02-03,24.69,0.26,94.96153846153847
2004-02-04,24.48,0.26,94.15384615384615
2004-02-05,24.39,0.26,93.8076923076923
2004-02-06,24.84,0.26,95.53846153846153
2004-02-09,24.61,0.26,94.65384615384615
2004-02-10,24.29,0.26,93.42307692307692
2004-02-11,24.61,0.26,94.65384615384615
2004-02-12,24.47,0.26,94.11538461538461
2004-02-13,24.28,0.26,93.38461538461539
2004-02-17,24.33,0.26,93.57692307692307
2004-02-18,24.24,0.26,93.23076923076923
2004-02-19,24.61,0.26,94.65384615384615
2004-02-20,24.61,0.26,94.65384615384615
2004-02-23,24.48,0.26,94.15384615384615
2004-02-24,24.43,0.26,93.96153846153845
2004-02-25,24.26,0.26,93.3076923076923
2004-02-26,24.26,0.26,93.3076923076923
2004-02-27,24.47,0.26,94.11538461538461
2004-03-01,24.93,0.26,95.88461538461539
2004-03-02,24.9,0.26,95.76923076923076
2004-03-03,24.72,0.26,95.07692307692307
2004-03-04,24.83,0.26,95.49999999999999
2004-03-05,24.79,0.26,95.34615384615384
2004-03-08,24.58,0.26,94.53846153846153
2004-03-09,24.47,0.26,94.11538461538461
2004-03-10,23.8,0.26,91.53846153846153
2004-03-11,23.56,0.3,78.53333333333333
2004-03-12,23.75,0.3,79.16666666666667
2004-03-15,23.24,0.3,77.46666666666667
2004-03-16,23.09,0.3,76.96666666666667
2004-03-17,23.24,0.3,77.46666666666667
2004-03-18,23.17,0.3,77.23333333333335
2004-03-19,22.89,0.3,76.30000000000001
2004-03-22,22.62,0.3,75.4
2004-03-23,22.65,0.3,75.5
2004-03-24,22.62,0.3,75.4
2004-03-25,22.97,0.3,76.56666666666666
2004-03-26,23.05,0.3,76.83333333333334
2004-03-29,23.24,0.3,77.46666666666667
2004-03-30,23.56,0.3,78.53333333333333
2004-03-31,23.71,0.3,79.03333333333335
2004-04-01,24.0,0.3,80.0
2004-04-02,24.06,0.3,80.2
2004-04-05,24.32,0.3,81.06666666666668
2004-04-06,24.1,0.3,80.33333333333334
2004-04-07,23.92,0.3,79.73333333333335
2004-04-08,23.65,0.3,78.83333333333333
2004-04-12,23.74,0.3,79.13333333333333
2004-04-13,23.29,0.3,77.63333333333334
2004-04-14,23.26,0.3,77.53333333333335
2004-04-15,23.23,0.3,77.43333333333334
2004-04-16,23.47,0.3,78.23333333333333
2004-04-19,23.4,0.3,78.0
2004-04-20,22.9,0.3,76.33333333333333
2004-04-21,22.4,0.3,74.66666666666667
2004-04-22,23.76,0.3,79.2
2004-04-23,23.97,0.3,79.9
2004-04-26,23.74,0.3,79.13333333333333
2004-04-27,23.72,0.3,79.06666666666666
2004-04-28,23.25,0.3,77.5
2004-04-29,22.76,0.3,75.86666666666667
2004-04-30,22.6,0.3,75.33333333333334
2004-05-03,23.04,0.3,76.8
2004-05-04,22.98,0.3,76.60000000000001
2004-05-05,22.89,0.32,71.53125
2004-05-06,22.61,0.32,70.65625
2004-05-07,22.14,0.32,69.1875
2004-05-10,22.02,0.32,68.8125
2004-05-11,22.33,0.32,69.78125
2004-05-12,22.46,0.32,70.1875
2004-05-13,22.45,0.32,70.15625
2004-05-14,22.33,0.32,69.78125
2004-05-17,22.37,0.32,69.90625
2004-05-18,22.68,0.32,70.875
2004-05-19,22.99,0.32,71.84375
2004-05-20,23.15,0.32,72.34375
2004-05-21,23.55,0.32,73.59375
2004-05-24,23.92,0.32,74.75
2004-05-25,24.19,0.32,75.59375
2004-05-26,24.13,0.32,75.40625
2004-05-27,24.54,0.32,76.6875
2004-05-28,25.28,0.32,79.0
2004-06-01,25.37,0.32,79.28125
2004-06-02,25.14,0.32,78.5625
2004-06-03,24.74,0.32,77.3125
2004-06-04,24.56,0.32,76.75
2004-06-07,24.61,0.32,76.90625
2004-06-08,24.16,0.32,75.5
2004-06-09,24.05,0.32,75.15625
2004-06-10,24.12,0.32,75.375
2004-06-14,23.56,0.32,73.625
2004-06-15,23.84,0.32,74.5
2004-06-16,23.71,0.32,74.09375
2004-06-17,26.66,0.32,83.3125
2004-06-18,26.84,0.32,83.875
2004-06-21,26.62,0.32,83.1875
2004-06-22,26.66,0.32,83.3125
2004-06-23,26.76,0.32,83.625
2004-06-24,26.68,0.32,83.375
2004-06-25,26.72,0.32,83.5
2004-06-28,26.55,0.32,82.96875
2004-06-29,26.43,0.32,82.59375
2004-06-30,26.71,0.32,83.46875
2004-07-01,26.33,0.32,82.28125
2004-07-02,26.26,0.32,82.0625
2004-07-06,25.94,0.32,81.0625
2004-07-07,25.92,0.32,81.0
2004-07-08,25.69,0.32,80.28125
2004-07-09,25.8,0.32,80.625
2004-07-12,26.14,0.32,81.6875
2004-07-13,26.29,0.32,82.15625
2004-07-14,26.34,0.32,82.3125
2004-07-15,26.56,0.32,83.0
2004-07-16,26.55,0.32,82.96875
2004-07-19,26.33,0.32,82.28125
2004-07-20,26.51,0.32,82.84375
2004-07-21,25.91,0.32,80.96875
2004-07-22,26.63,0.32,83.21875
2004-07-23,26.52,0.32,82.875
2004-07-26,25.99,0.32,81.21875
2004-07-27,26.27,0.32,82.09375
2004-07-28,26.27,0.32,82.09375
2004-07-29,26.79,0.32,83.71875
2004-07-30,27.05,0.32,84.53125
2004-08-02,26.93,0.32,84.15625
2004-08-03,27.05,0.32,84.53125
2004-08-04,26.6,0.32,83.125
2004-08-05,26.6,0.39,68.2051282051282
2004-08-06,26.37,0.39,67.61538461538461
2004-08-09,26.29,0.39,67.41025641025641
2004-08-10,26.55,0.39,68.07692307692308
2004-08-11,26.33,0.39,67.51282051282051
2004-08-12,25.86,0.39,66.3076923076923
2004-08-13,25.98,0.39,66.61538461538461
2004-08-16,26.33,0.39,67.51282051282051
2004-08-17,26.76,0.39,68.61538461538461
2004-08-18,27.41,0.39,70.28205128205128
2004-08-19,27.31,0.39,70.02564102564102
2004-08-20,27.39,0.39,70.23076923076923
2004-08-23,27.4,0.39,70.25641025641025
2004-08-24,27.07,0.39,69.41025641025641
2004-08-25,27.0,0.39,69.23076923076923
2004-08-26,26.9,0.39,68.97435897435896
2004-08-27,26.89,0.39,68.94871794871794
2004-08-30,26.8,0.39,68.71794871794872
2004-08-31,26.89,0.39,68.94871794871794
2004-09-01,27.25,0.39,69.87179487179488
2004-09-02,27.32,0.39,70.05128205128204
2004-09-03,27.66,0.39,70.92307692307692
2004-09-07,28.81,0.39,73.87179487179486
2004-09-08,28.25,0.39,72.43589743589743
2004-09-09,28.16,0.39,72.2051282051282
2004-09-10,28.02,0.39,71.84615384615384
2004-09-13,28.25,0.39,72.43589743589743
2004-09-14,28.04,0.39,71.8974358974359
2004-09-15,27.64,0.39,70.87179487179488
2004-09-16,27.86,0.39,71.43589743589743
2004-09-17,27.5,0.39,70.51282051282051
2004-09-20,27.3,0.39,70.0
2004-09-21,27.26,0.39,69.8974358974359
2004-09-22,27.13,0.39,69.56410256410255
2004-09-23,27.16,0.39,69.64102564102564
2004-09-24,28.09,0.39,72.02564102564102
2004-09-27,28.05,0.39,71.92307692307692
2004-09-28,27.88,0.39,71.48717948717949
2004-09-29,27.86,0.39,71.43589743589743
2004-09-30,28.1,0.39,72.05128205128206
2004-10-01,28.17,0.39,72.23076923076923
2004-10-04,28.1,0.39,72.05128205128206
2004-10-05,27.95,0.39,71.66666666666666
2004-10-06,28.15,0.39,72.17948717948717
2004-10-07,27.64,0.39,70.87179487179488
2004-10-08,27.4,0.39,70.25641025641025
2004-10-11,27.33,0.39,70.07692307692307
2004-10-12,27.01,0.39,69.25641025641026
2004-10-13,26.49,0.39,67.92307692307692
2004-10-14,26.79,0.39,68.6923076923077
2004-10-15,27.04,0.39,69.33333333333333
2004-10-18,26.94,0.39,69.07692307692308
2004-10-19,27.27,0.39,69.92307692307692
2004-10-20,27.19,0.39,69.71794871794872
2004-10-21,27.33,0.39,70.07692307692307
2004-10-22,26.86,0.39,68.87179487179486
2004-10-25,27.03,0.39,69.3076923076923
2004-10-26,27.61,0.39,70.7948717948718
2004-10-27,27.99,0.39,71.76923076923076
2004-10-28,28.05,0.39,71.92307692307692
2004-10-29,28.13,0.39,72.12820512820512
2004-11-01,28.27,0.39,72.48717948717949
2004-11-02,28.15,0.39,72.17948717948717
2004-11-03,28.48,0.41,69.46341463414635
2004-11-04,28.94,0.41,70.58536585365854
2004-11-05,28.89,0.41,70.46341463414635
2004-11-08,28.85,0.41,70.3658536585366
2004-11-09,29.23,0.41,71.29268292682927
2004-11-10,29.1,0.41,70.97560975609757
2004-11-11,29.23,0.41,71.29268292682927
2004-11-12,29.49,0.41,71.92682926829268
2004-11-15,29.57,0.41,72.1219512195122
2004-11-16,29.57,0.41,72.1219512195122
2004-11-17,29.47,0.41,71.8780487804878
2004-11-18,29.42,0.41,71.75609756097562
2004-11-19,28.97,0.41,70.65853658536585
2004-11-22,29.27,0.41,71.39024390243902
2004-11-23,29.67,0.41,72.3658536585366
2004-11-24,29.67,0.41,72.3658536585366
2004-11-26,29.49,0.41,71.92682926829268
2004-11-29,29.79,0.41,72.65853658536585
2004-11-30,29.85,0.41,72.8048780487805
2004-12-01,30.51,0.41,74.41463414634147
2004-12-02,30.37,0.41,74.07317073170732
2004-12-03,30.51,0.41,74.41463414634147
2004-12-06,30.56,0.41,74.53658536585365
2004-12-07,29.87,0.41,72.85365853658537
2004-12-08,30.04,0.41,73.26829268292683
2004-12-09,29.7,0.41,72.4390243902439
2004-12-10,29.79,0.41,72.65853658536585
2004-12-13,30.03,0.41,73.2439024390244
2004-12-14,29.79,0.41,72.65853658536585
2004-12-15,30.07,0.41,73.34146341463415
2004-12-16,29.7,0.41,72.4390243902439
2004-12-17,27.3,0.41,66.58536585365854
2004-12-20,27.2,0.41,66.34146341463415
2004-12-21,27.09,0.41,66.07317073170732
2004-12-22,27.7,0.41,67.5609756097561
2004-12-23,27.62,0.41,67.3658536585366
2004-12-27,27.5,0.41,67.07317073170732
2004-12-28,27.78,0.41,67.75609756097562
2004-12-29,27.7,0.41,67.5609756097561
2004-12-30,27.97,0.41,68.21951219512195
2004-12-31,28.43,0.41,69.34146341463415
2005-01-03,27.72,0.41,67.60975609756098
2005-01-04,27.71,0.41,67.58536585365854
2005-01-05,27.51,0.41,67.09756097560977
2005-01-06,27.96,0.41,68.19512195121952
2005-01-07,27.78,0.41,67.75609756097562
2005-01-10,27.99,0.41,68.26829268292683
2005-01-11,27.93,0.41,68.1219512195122
2005-01-12,27.66,0.41,67.46341463414635
2005-01-13,27.65,0.41,67.4390243902439
2005-01-14,27.77,0.41,67.73170731707317
2005-01-18,28.0,0.41,68.29268292682927
2005-01-19,28.0,0.41,68.29268292682927
2005-01-20,27.72,0.41,67.60975609756098
2005-01-21,27.46,0.41,66.97560975609757
2005-01-24,27.59,0.41,67.29268292682927
2005-01-25,27.42,0.41,66.87804878048782
2005-01-26,27.62,0.41,67.3658536585366
2005-01-27,27.83,0.41,67.8780487804878
2005-01-28,27.88,0.41,68.0
2005-01-31,28.5,0.41,69.51219512195122
2005-02-01,28.24,0.41,68.8780487804878
2005-02-02,28.3,0.41,69.02439024390245
2005-02-03,28.16,0.41,68.6829268292683
2005-02-04,28.33,0.41,69.09756097560975
2005-02-07,28.55,0.41,69.63414634146342
2005-02-08,28.53,0.41,69.58536585365854
2005-02-09,28.02,0.41,68.34146341463415
2005-02-10,28.0,0.41,68.29268292682927
2005-02-11,27.66,0.41,67.46341463414635
2005-02-14,27.63,0.41,67.39024390243902
2005-02-15,27.62,0.41,67.3658536585366
2005-02-16,27.59,0.41,67.29268292682927
2005-02-17,27.43,0.41,66.90243902439025
2005-02-18,27.52,0.41,67.1219512195122
2005-02-22,27.14,0.41,66.19512195121952
2005-02-23,27.41,0.41,66.85365853658537
2005-02-24,27.79,0.41,67.78048780487805
2005-02-25,28.08,0.41,68.48780487804878
2005-02-28,27.67,0.33,83.84848484848484
2005-03-01,27.72,0.33,83.99999999999999
2005-03-02,27.79,0.33,84.2121212121212
2005-03-03,27.91,0.33,84.57575757575758
2005-03-04,28.15,0.33,85.3030303030303
2005-03-07,28.67,0.33,86.87878787878788
2005-03-08,28.9,0.33,87.57575757575756
2005-03-09,28.98,0.33,87.81818181818181
2005-03-10,29.07,0.33,88.0909090909091
2005-03-11,29.05,0.33,88.03030303030303
2005-03-14,29.35,0.33,88.93939393939394
2005-03-15,29.44,0.33,89.21212121212122
2005-03-16,29.32,0.33,88.84848484848484
2005-03-17,29.3,0.33,88.78787878787878
2005-03-18,29.11,0.33,88.2121212121212
2005-03-21,29.26,0.33,88.66666666666667
2005-03-22,29.14,0.33,88.3030303030303
2005-03-23,29.11,0.33,88.2121212121212
2005-03-24,29.13,0.33,88.27272727272727
2005-03-28,29.15,0.33,88.33333333333333
2005-03-29,28.96,0.33,87.75757575757575
2005-03-30,28.83,0.33,87.36363636363636
2005-03-31,28.88,0.33,87.5151515151515
2005-04-01,29.13,0.33,88.27272727272727
2005-04-04,29.12,0.33,88.24242424242424
2005-04-05,29.12,0.33,88.24242424242424
2005-04-06,29.25,0.33,88.63636363636363
2005-04-07,29.27,0.33,88.69696969696969
2005-04-08,29.12,0.33,88.24242424242424
2005-04-11,28.94,0.33,87.6969696969697
2005-04-12,29.33,0.33,88.87878787878788
2005-04-13,28.64,0.33,86.78787878787878
2005-04-14,27.95,0.33,84.69696969696969
2005-04-15,27.25,0.33,82.57575757575758
2005-04-18,26.69,0.33,80.87878787878788
2005-04-19,26.9,0.33,81.5151515151515
2005-04-20,26.57,0.33,80.51515151515152
2005-04-21,27.3,0.33,82.72727272727272
2005-04-22,27.25,0.33,82.57575757575758
2005-04-25,27.29,0.33,82.69696969696969
2005-04-26,27.04,0.33,81.93939393939394
2005-04-27,26.97,0.33,81.72727272727272
2005-04-28,26.58,0.33,80.54545454545453
2005-04-29,26.96,0.33,81.6969696969697
2005-05-02,26.9,0.33,81.5151515151515
2005-05-03,27.11,0.33,82.15151515151514
2005-05-04,27.51,0.33,83.36363636363636
2005-05-05,27.47,0.37,74.24324324324324
2005-05-06,27.44,0.37,74.16216216216216
2005-05-09,27.39,0.37,74.02702702702703
2005-05-10,27.25,0.37,73.64864864864865
2005-05-11,27.37,0.37,73.97297297297298
2005-05-12,27.17,0.37,73.43243243243244
2005-05-13,27.26,0.37,73.67567567567568
2005-05-16,27.57,0.37,74.51351351351352
2005-05-17,27.74,0.37,74.97297297297297
2005-05-18,27.95,0.37,75.54054054054053
2005-05-19,28.07,0.37,75.86486486486487
2005-05-20,27.79,0.37,75.10810810810811
2005-05-23,27.85,0.37,75.27027027027027
2005-05-24,27.68,0.37,74.8108108108108
2005-05-25,27.16,0.37,73.4054054054054
2005-05-26,26.74,0.37,72.27027027027027
2005-05-27,26.54,0.37,71.72972972972973
2005-05-31,26.64,0.37,72.0
2005-06-01,26.58,0.37,71.83783783783784
2005-06-02,26.61,0.37,71.91891891891892
2005-06-03,26.63,0.37,71.97297297297297
2005-06-06,26.6,0.37,71.8918918918919
2005-06-07,26.43,0.37,71.43243243243244
2005-06-08,26.42,0.37,71.40540540540542
2005-06-09,26.28,0.37,71.02702702702703
2005-06-10,25.9,0.37,70.0
2005-06-13,25.69,0.37,69.43243243243244
2005-06-14,25.77,0.37,69.64864864864865
2005-06-15,25.69,0.37,69.43243243243244
2005-06-16,25.89,0.37,69.97297297297297
2005-06-17,26.35,0.37,71.21621621621622
2005-06-20,26.5,0.37,71.62162162162163
2005-06-21,26.5,0.37,71.62162162162163
2005-06-22,26.68,0.37,72.10810810810811
2005-06-23,26.7,0.37,72.16216216216216
2005-06-24,26.51,0.37,71.64864864864866
2005-06-27,26.57,0.37,71.8108108108108
2005-06-28,26.84,0.37,72.54054054054055
2005-06-29,26.9,0.37,72.7027027027027
2005-06-30,26.58,0.37,71.83783783783784
2005-07-01,26.69,0.37,72.13513513513514
2005-07-05,27.39,0.37,74.02702702702703
2005-07-06,27.12,0.37,73.2972972972973
2005-07-07,27.35,0.37,73.91891891891892
2005-07-08,27.82,0.37,75.1891891891892
2005-07-11,27.97,0.37,75.5945945945946
2005-07-12,27.81,0.37,75.16216216216216
2005-07-13,27.71,0.37,74.8918918918919
2005-07-14,28.0,0.37,75.67567567567568
2005-07-15,28.12,0.37,76.0
2005-07-18,28.05,0.37,75.8108108108108
2005-07-19,28.28,0.37,76.43243243243244
2005-07-20,28.43,0.37,76.83783783783784
2005-07-21,28.22,0.37,76.27027027027027
2005-07-22,26.13,0.37,70.62162162162161
2005-07-25,25.58,0.37,69.13513513513513
2005-07-26,25.5,0.37,68.91891891891892
2005-07-27,25.57,0.37,69.10810810810811
2005-07-28,25.62,0.37,69.24324324324324
2005-07-29,25.29,0.37,68.35135135135135
2005-08-01,25.42,0.37,68.70270270270271
2005-08-02,25.63,0.37,69.27027027027027
2005-08-03,25.58,0.37,69.13513513513513
2005-08-04,25.57,0.41,62.36585365853659
2005-08-05,25.6,0.41,62.43902439024391
2005-08-08,25.4,0.41,61.951219512195124
2005-08-09,25.29,0.41,61.6829268292683
2005-08-10,24.93,0.41,60.80487804878049
2005-08-11,25.05,0.41,61.09756097560976
2005-08-12,25.64,0.41,62.53658536585366
2005-08-15,25.35,0.41,61.82926829268293
2005-08-16,25.13,0.41,61.29268292682927
2005-08-17,25.08,0.41,61.170731707317074
2005-08-18,25.13,0.41,61.29268292682927
2005-08-19,24.83,0.41,60.5609756097561
2005-08-22,24.78,0.41,60.43902439024391
2005-08-23,25.05,0.41,61.09756097560976
2005-08-24,24.92,0.41,60.78048780487806
2005-08-25,24.74,0.41,60.34146341463415
2005-08-26,24.41,0.41,59.53658536585366
2005-08-29,24.07,0.41,58.707317073170735
2005-08-30,24.0,0.41,58.53658536585366
2005-08-31,24.21,0.41,59.04878048780488
2005-09-01,24.4,0.41,59.51219512195122
2005-09-02,24.08,0.41,58.73170731707317
2005-09-06,24.37,0.41,59.43902439024391
2005-09-07,24.56,0.41,59.90243902439025
2005-09-08,24.21,0.41,59.04878048780488
2005-09-09,24.48,0.41,59.707317073170735
2005-09-12,24.29,0.41,59.24390243902439
2005-09-13,23.73,0.41,57.87804878048781
2005-09-14,23.49,0.41,57.292682926829265
2005-09-15,23.57,0.41,57.487804878048784
2005-09-16,23.3,0.41,56.82926829268293
2005-09-19,22.8,0.41,55.60975609756098
2005-09-20,19.8,0.41,48.29268292682927
2005-09-21,19.95,0.41,48.65853658536585
2005-09-22,20.21,0.41,49.29268292682927
2005-09-23,20.31,0.41,49.53658536585366
2005-09-26,20.27,0.41,49.4390243902439
2005-09-27,20.32,0.41,49.5609756097561
2005-09-28,20.25,0.41,49.390243902439025
2005-09-29,20.33,0.41,49.58536585365854
2005-09-30,20.2,0.41,49.268292682926834
2005-10-03,20.2,0.41,49.268292682926834
2005-10-04,20.15,0.41,49.146341463414636
2005-10-05,19.51,0.41,47.585365853658544
2005-10-06,19.4,0.41,47.3170731707317
2005-10-07,19.3,0.41,47.07317073170732
2005-10-10,19.19,0.41,46.804878048780495
2005-10-11,18.91,0.41,46.1219512195122
2005-10-12,18.77,0.41,45.78048780487805
2005-10-13,18.55,0.41,45.243902439024396
2005-10-14,18.9,0.41,46.09756097560975
2005-10-17,19.24,0.41,46.92682926829268
2005-10-18,19.24,0.41,46.92682926829268
2005-10-19,18.99,0.41,46.3170731707317
2005-10-20,19.04,0.41,46.4390243902439
2005-10-21,19.02,0.41,46.390243902439025
2005-10-24,19.27,0.41,47.0
2005-10-25,19.05,0.41,46.463414634146346
2005-10-26,19.27,0.41,47.0
2005-10-27,19.16,0.41,46.73170731707317
2005-10-28,19.69,0.41,48.024390243902445
2005-10-31,20.04,0.41,48.87804878048781
2005-11-01,20.2,0.41,49.268292682926834
2005-11-02,20.49,0.41,49.97560975609756
2005-11-03,20.46,0.28,73.07142857142857
2005-11-04,20.6,0.28,73.57142857142857
2005-11-07,21.01,0.28,75.03571428571428
2005-11-08,20.99,0.28,74.96428571428571
2005-11-09,21.35,0.28,76.25
2005-11-10,21.77,0.28,77.74999999999999
2005-11-11,21.87,0.28,78.10714285714285
2005-11-14,22.04,0.28,78.71428571428571
2005-11-15,21.96,0.28,78.42857142857143
2005-11-16,22.2,0.28,79.28571428571428
2005-11-17,22.56,0.28,80.57142857142856
2005-11-18,22.67,0.28,80.96428571428571
2005-11-21,22.84,0.28,81.57142857142857
2005-11-22,23.0,0.28,82.14285714285714
2005-11-23,23.12,0.28,82.57142857142857
2005-11-25,22.81,0.28,81.46428571428571
2005-11-28,22.62,0.28,80.78571428571428
2005-11-29,23.32,0.28,83.28571428571428
2005-11-30,23.48,0.28,83.85714285714285
2005-12-01,23.94,0.28,85.5
2005-12-02,24.22,0.28,86.49999999999999
2005-12-05,24.02,0.28,85.78571428571428
2005-12-06,24.1,0.28,86.07142857142857
2005-12-07,24.04,0.28,85.85714285714285
2005-12-08,23.75,0.28,84.82142857142857
2005-12-09,24.07,0.28,85.96428571428571
