date,JNJ,JNJ_EPS,PE Ratio
2016-03-21,107.28,1.17,91.6923076923077
2016-03-22,107.38,1.17,91.77777777777779
2016-03-23,108.5,1.17,92.73504273504274
2016-03-24,108.31,1.17,92.57264957264958
2016-03-28,108.23,1.17,92.50427350427351
2016-03-29,109.14,1.17,93.28205128205128
2016-03-30,108.98,1.17,93.14529914529915
2016-03-31,108.2,1.17,92.47863247863249
2016-04-01,109.19,1.17,93.32478632478633
2016-04-04,108.59,1.17,92.81196581196582
2016-04-05,108.95,1.17,93.11965811965813
2016-04-06,109.42,1.17,93.52136752136752
2016-04-07,109.27,1.17,93.3931623931624
2016-04-08,109.1,1.17,93.24786324786325
2016-04-11,108.97,1.17,93.13675213675214
2016-04-12,109.6,1.17,93.67521367521367
2016-04-13,109.87,1.17,93.90598290598291
2016-04-14,109.84,1.17,93.88034188034189
2016-04-15,110.18,1.17,94.17094017094018
2016-04-18,110.93,1.17,94.81196581196582
2016-04-19,112.68,1.17,96.30769230769232
2016-04-20,113.58,1.17,97.07692307692308
2016-04-21,113.57,1.17,97.06837606837607
2016-04-22,113.32,1.17,96.85470085470085
2016-04-25,113.51,1.17,97.01709401709402
2016-04-26,112.91,1.17,96.50427350427351
2016-04-27,112.77,1.17,96.38461538461539
2016-04-28,112.48,1.17,96.13675213675215
2016-04-29,112.08,1.17,95.7948717948718
2016-05-02,112.75,1.17,96.36752136752138
2016-05-03,112.69,1.17,96.31623931623932
2016-05-04,112.22,1.17,95.91452991452992
2016-05-05,112.88,1.17,96.47863247863248
2016-05-06,112.74,1.17,96.35897435897436
2016-05-09,113.72,1.17,97.1965811965812
2016-05-10,114.67,1.56,73.50641025641025
2016-05-11,114.37,1.56,73.31410256410257
2016-05-12,114.23,1.56,73.22435897435898
2016-05-13,113.56,1.56,72.7948717948718
2016-05-16,114.44,1.56,73.35897435897435
2016-05-17,113.83,1.56,72.96794871794872
2016-05-18,113.59,1.56,72.81410256410257
2016-05-19,112.85,1.56,72.33974358974358
2016-05-20,112.64,1.56,72.2051282051282
2016-05-23,112.16,1.56,71.8974358974359
2016-05-24,112.69,1.56,72.23717948717949
2016-05-25,113.35,1.56,72.66025641025641
2016-05-26,112.9,1.56,72.37179487179488
2016-05-27,113.06,1.56,72.47435897435898
2016-05-31,112.69,1.56,72.23717948717949
2016-06-01,112.78,1.56,72.2948717948718
2016-06-02,114.49,1.56,73.39102564102564
2016-06-03,114.76,1.56,73.56410256410257
2016-06-06,115.77,1.56,74.21153846153845
2016-06-07,115.73,1.56,74.18589743589743
2016-06-08,115.8,1.56,74.23076923076923
2016-06-09,117.0,1.56,75.0
2016-06-10,117.01,1.56,75.00641025641026
2016-06-13,116.79,1.56,74.86538461538461
2016-06-14,117.12,1.56,75.07692307692308
2016-06-15,116.41,1.56,74.62179487179486
2016-06-16,116.64,1.56,74.76923076923077
2016-06-17,115.48,1.56,74.02564102564102
2016-06-20,116.54,1.56,74.7051282051282
2016-06-21,116.18,1.56,74.47435897435898
2016-06-22,116.46,1.56,74.65384615384615
2016-06-23,117.38,1.56,75.24358974358974
2016-06-24,115.63,1.56,74.12179487179486
2016-06-27,116.55,1.56,74.71153846153845
2016-06-28,118.23,1.56,75.78846153846153
2016-06-29,119.33,1.56,76.49358974358974
2016-06-30,121.3,1.56,77.75641025641025
2016-07-01,121.29,1.56,77.75
2016-07-05,122.27,1.56,78.37820512820512
2016-07-06,122.64,1.56,78.61538461538461
2016-07-07,122.51,1.56,78.53205128205128
2016-07-08,122.85,1.56,78.75
2016-07-11,122.93,1.56,78.80128205128206
2016-07-12,122.92,1.56,78.7948717948718
2016-07-13,123.0,1.56,78.84615384615384
2016-07-14,123.18,1.56,78.96153846153847
2016-07-15,123.0,1.56,78.84615384615384
2016-07-18,123.14,1.56,78.93589743589743
2016-07-19,125.25,1.56,80.28846153846153
2016-07-20,125.14,1.56,80.21794871794872
2016-07-21,125.15,1.56,80.22435897435898
2016-07-22,125.03,1.56,80.1474358974359
2016-07-25,124.89,1.56,80.0576923076923
2016-07-26,125.15,1.56,80.22435897435898
2016-07-27,124.77,1.56,79.98076923076923
2016-07-28,124.46,1.56,79.78205128205127
2016-07-29,125.23,1.56,80.27564102564102
2016-08-01,125.4,1.56,80.38461538461539
2016-08-02,124.85,1.56,80.03205128205127
2016-08-03,123.9,1.56,79.42307692307692
2016-08-04,123.86,1.51,82.02649006622516
2016-08-05,124.24,1.51,82.27814569536423
2016-08-08,123.65,1.51,81.88741721854305
2016-08-09,123.43,1.51,81.74172185430464
2016-08-10,123.36,1.51,81.69536423841059
2016-08-11,123.77,1.51,81.96688741721854
2016-08-12,123.22,1.51,81.60264900662251
2016-08-15,122.31,1.51,81.0
2016-08-16,120.33,1.51,79.6887417218543
2016-08-17,121.31,1.51,80.33774834437087
2016-08-18,120.72,1.51,79.94701986754967
2016-08-19,119.92,1.51,79.41721854304636
2016-08-22,119.13,1.51,78.89403973509934
2016-08-23,119.44,1.51,79.09933774834437
2016-08-24,118.71,1.51,78.6158940397351
2016-08-25,118.57,1.51,78.52317880794702
2016-08-26,119.04,1.51,78.83443708609272
2016-08-29,119.92,1.51,79.41721854304636
2016-08-30,119.47,1.51,79.11920529801324
2016-08-31,119.34,1.51,79.03311258278146
2016-09-01,119.08,1.51,78.86092715231788
2016-09-02,119.32,1.51,79.01986754966887
2016-09-06,119.75,1.51,79.30463576158941
2016-09-07,119.61,1.51,79.21192052980132
2016-09-08,119.47,1.51,79.11920529801324
2016-09-09,118.23,1.51,78.29801324503312
2016-09-12,119.16,1.51,78.91390728476821
2016-09-13,117.61,1.51,77.88741721854305
2016-09-14,117.86,1.51,78.05298013245033
2016-09-15,118.63,1.51,78.56291390728477
2016-09-16,118.25,1.51,78.3112582781457
2016-09-19,117.66,1.51,77.9205298013245
2016-09-20,117.95,1.51,78.11258278145695
2016-09-21,118.91,1.51,78.74834437086092
2016-09-22,119.46,1.51,79.11258278145695
2016-09-23,118.81,1.51,78.68211920529801
2016-09-26,117.78,1.51,78.0
2016-09-27,119.22,1.51,78.95364238410596
2016-09-28,119.39,1.51,79.06622516556291
2016-09-29,117.27,1.51,77.66225165562913
2016-09-30,118.13,1.51,78.23178807947019
2016-10-03,118.81,1.51,78.68211920529801
2016-10-04,118.82,1.51,78.6887417218543
2016-10-05,119.18,1.51,78.9271523178808
2016-10-06,118.75,1.51,78.64238410596026
2016-10-07,119.24,1.51,78.96688741721854
2016-10-10,119.8,1.51,79.33774834437087
2016-10-11,117.64,1.51,77.90728476821192
2016-10-12,117.97,1.51,78.12582781456953
2016-10-13,118.26,1.51,78.31788079470199
2016-10-14,117.56,1.51,77.8543046357616
2016-10-17,118.49,1.51,78.47019867549669
2016-10-18,115.41,1.51,76.43046357615894
2016-10-19,114.59,1.51,75.88741721854305
2016-10-20,114.87,1.51,76.0728476821192
2016-10-21,113.44,1.51,75.12582781456953
2016-10-24,113.61,1.51,75.23841059602648
2016-10-25,113.96,1.51,75.47019867549669
2016-10-26,114.56,1.51,75.86754966887418
2016-10-27,115.7,1.51,76.62251655629139
2016-10-28,115.33,1.51,76.37748344370861
2016-10-31,115.99,1.51,76.81456953642383
2016-11-01,115.34,1.51,76.3841059602649
2016-11-02,114.86,1.51,76.06622516556291
2016-11-03,115.03,1.51,76.17880794701986
2016-11-04,115.11,1.57,73.31847133757961
2016-11-07,116.66,1.57,74.30573248407643
2016-11-08,117.05,1.57,74.55414012738854
2016-11-09,120.31,1.57,76.63057324840764
2016-11-10,119.54,1.57,76.14012738853503
2016-11-11,118.47,1.57,75.45859872611464
2016-11-14,116.6,1.57,74.26751592356688
2016-11-15,116.32,1.57,74.08917197452229
2016-11-16,116.36,1.57,74.11464968152866
2016-11-17,116.57,1.57,74.24840764331209
2016-11-18,115.36,1.57,73.47770700636943
2016-11-21,115.0,1.57,73.2484076433121
2016-11-22,112.74,1.57,71.80891719745222
2016-11-23,113.07,1.57,72.01910828025477
2016-11-25,114.13,1.57,72.69426751592356
2016-11-28,113.13,1.57,72.05732484076432
2016-11-29,112.48,1.57,71.64331210191082
2016-11-30,111.3,1.57,70.89171974522293
2016-12-01,111.38,1.57,70.94267515923566
2016-12-02,111.96,1.57,71.31210191082802
2016-12-05,111.94,1.57,71.29936305732484
2016-12-06,112.06,1.57,71.37579617834395
2016-12-07,111.1,1.57,70.76433121019107
2016-12-08,110.99,1.57,70.69426751592356
2016-12-09,112.26,1.57,71.5031847133758
2016-12-12,115.36,1.57,73.47770700636943
2016-12-13,115.89,1.57,73.81528662420382
2016-12-14,114.99,1.57,73.2420382165605
2016-12-15,115.89,1.57,73.81528662420382
2016-12-16,115.88,1.57,73.80891719745222
2016-12-19,116.02,1.57,73.89808917197452
2016-12-20,115.66,1.57,73.6687898089172
2016-12-21,115.31,1.57,73.44585987261146
2016-12-22,115.44,1.57,73.52866242038216
2016-12-23,115.96,1.57,73.85987261146497
2016-12-27,115.91,1.57,73.828025477707
2016-12-28,115.1,1.57,73.31210191082802
2016-12-29,115.49,1.57,73.56050955414013
2016-12-30,115.21,1.57,73.38216560509554
2017-01-03,115.84,1.57,73.78343949044586
2017-01-04,115.65,1.57,73.6624203821656
2017-01-05,116.86,1.57,74.43312101910827
2017-01-06,116.3,1.57,74.07643312101911
2017-01-09,116.28,1.57,74.06369426751593
2017-01-10,116.16,1.57,73.9872611464968
2017-01-11,114.73,1.57,73.07643312101911
2017-01-12,114.62,1.57,73.00636942675159
2017-01-13,114.6,1.57,72.9936305732484
2017-01-17,114.87,1.57,73.1656050955414
2017-01-18,114.7,1.57,73.05732484076432
2017-01-19,114.2,1.57,72.73885350318471
2017-01-20,114.15,1.57,72.70700636942675
2017-01-23,113.91,1.57,72.55414012738854
2017-01-24,111.76,1.57,71.18471337579618
2017-01-25,112.8,1.57,71.84713375796179
2017-01-26,111.84,1.57,71.23566878980891
2017-01-27,113.38,1.57,72.21656050955413
2017-01-30,113.13,1.57,72.05732484076432
2017-01-31,113.25,1.57,72.13375796178343
2017-02-01,113.23,1.57,72.12101910828025
2017-02-02,113.57,1.57,72.3375796178344
2017-02-03,113.64,1.57,72.38216560509554
2017-02-06,113.4,1.57,72.22929936305732
2017-02-07,113.48,1.57,72.28025477707007
2017-02-08,113.4,1.57,72.22929936305732
2017-02-09,114.08,1.57,72.6624203821656
2017-02-10,115.24,1.57,73.4012738853503
2017-02-13,115.88,1.57,73.80891719745222
2017-02-14,116.36,1.57,74.11464968152866
2017-02-15,117.2,1.57,74.64968152866241
2017-02-16,118.08,1.57,75.21019108280254
2017-02-17,118.86,1.57,75.70700636942675
2017-02-21,119.66,1.57,76.21656050955413
2017-02-22,119.52,1.57,76.12738853503184
2017-02-23,121.7,1.57,77.51592356687898
2017-02-24,122.73,1.57,78.171974522293
2017-02-27,122.4,1.4,87.42857142857144
2017-02-28,122.21,1.4,87.29285714285714
2017-03-01,123.86,1.4,88.47142857142858
2017-03-02,123.63,1.4,88.30714285714286
2017-03-03,123.79,1.4,88.42142857142858
2017-03-06,123.71,1.4,88.36428571428571
2017-03-07,123.83,1.4,88.45
2017-03-08,124.1,1.4,88.64285714285714
2017-03-09,125.95,1.4,89.96428571428572
2017-03-10,126.21,1.4,90.15
2017-03-13,126.68,1.4,90.4857142857143
2017-03-14,127.05,1.4,90.75
2017-03-15,128.96,1.4,92.11428571428573
2017-03-16,128.46,1.4,91.75714285714287
2017-03-17,128.06,1.4,91.47142857142858
2017-03-20,128.07,1.4,91.47857142857143
2017-03-21,127.25,1.4,90.89285714285715
2017-03-22,126.26,1.4,90.1857142857143
2017-03-23,125.9,1.4,89.92857142857144
2017-03-24,125.48,1.4,89.62857142857143
2017-03-27,125.8,1.4,89.85714285714286
2017-03-28,125.66,1.4,89.75714285714287
2017-03-29,124.92,1.4,89.22857142857144
2017-03-30,124.66,1.4,89.04285714285714
2017-03-31,124.55,1.4,88.96428571428572
2017-04-03,124.69,1.4,89.06428571428572
2017-04-04,124.68,1.4,89.05714285714286
2017-04-05,124.8,1.4,89.14285714285715
2017-04-06,125.05,1.4,89.32142857142857
2017-04-07,124.92,1.4,89.22857142857144
2017-04-10,124.34,1.4,88.81428571428572
2017-04-11,124.22,1.4,88.72857142857143
2017-04-12,125.4,1.4,89.57142857142858
2017-04-13,124.99,1.4,89.27857142857142
2017-04-17,125.72,1.4,89.80000000000001
2017-04-18,121.82,1.4,87.01428571428572
2017-04-19,121.37,1.4,86.69285714285715
2017-04-20,121.87,1.4,87.05000000000001
2017-04-21,121.76,1.4,86.97142857142858
2017-04-24,122.89,1.4,87.77857142857144
2017-04-25,123.43,1.4,88.16428571428573
2017-04-26,123.51,1.4,88.22142857142858
2017-04-27,123.74,1.4,88.38571428571429
2017-04-28,123.47,1.4,88.19285714285715
2017-05-01,123.34,1.4,88.10000000000001
2017-05-02,123.7,1.4,88.35714285714286
2017-05-03,123.33,1.4,88.09285714285714
2017-05-04,123.95,1.4,88.53571428571429
2017-05-05,123.51,1.4,88.22142857142858
2017-05-08,123.25,1.63,75.61349693251535
2017-05-09,123.21,1.63,75.58895705521472
2017-05-10,122.81,1.63,75.34355828220859
2017-05-11,123.2,1.63,75.58282208588957
2017-05-12,123.64,1.63,75.85276073619633
2017-05-15,126.99,1.63,77.9079754601227
2017-05-16,127.77,1.63,78.38650306748467
2017-05-17,126.67,1.63,77.71165644171779
2017-05-18,126.97,1.63,77.8957055214724
2017-05-19,127.0,1.63,77.91411042944786
2017-05-22,127.26,1.63,78.07361963190185
2017-05-23,127.52,1.63,78.23312883435582
2017-05-24,127.51,1.63,78.22699386503068
2017-05-25,127.53,1.63,78.23926380368098
2017-05-26,126.92,1.63,77.86503067484664
2017-05-30,127.11,1.63,77.98159509202455
2017-05-31,128.25,1.63,78.68098159509204
2017-06-01,128.78,1.63,79.00613496932516
2017-06-02,130.08,1.63,79.80368098159511
2017-06-05,130.36,1.63,79.9754601226994
2017-06-06,130.83,1.63,80.26380368098161
2017-06-07,130.75,1.63,80.21472392638037
2017-06-08,130.55,1.63,80.09202453987731
2017-06-09,131.53,1.63,80.69325153374234
2017-06-12,131.82,1.63,80.87116564417178
2017-06-13,132.02,1.63,80.99386503067485
2017-06-14,132.77,1.63,81.45398773006136
2017-06-15,133.04,1.63,81.61963190184049
2017-06-16,134.35,1.63,82.42331288343559
2017-06-19,134.07,1.63,82.25153374233129
2017-06-20,134.22,1.63,82.34355828220859
2017-06-21,134.91,1.63,82.76687116564418
2017-06-22,136.05,1.63,83.46625766871166
2017-06-23,136.43,1.63,83.6993865030675
2017-06-26,136.34,1.63,83.64417177914112
2017-06-27,135.01,1.63,82.8282208588957
2017-06-28,133.82,1.63,82.09815950920246
2017-06-29,132.64,1.63,81.37423312883435
2017-06-30,132.29,1.63,81.15950920245399
2017-07-03,132.9,1.63,81.53374233128835
2017-07-05,133.64,1.63,81.9877300613497
2017-07-06,132.52,1.63,81.30061349693253
2017-07-07,132.54,1.63,81.31288343558282
2017-07-10,131.55,1.63,80.70552147239265
2017-07-11,131.23,1.63,80.50920245398773
2017-07-12,132.23,1.63,81.12269938650307
2017-07-13,131.86,1.63,80.89570552147241
2017-07-14,132.6,1.63,81.34969325153375
2017-07-17,132.15,1.63,81.07361963190185
2017-07-18,134.46,1.63,82.49079754601227
2017-07-19,135.21,1.63,82.95092024539878
2017-07-20,136.57,1.63,83.78527607361963
2017-07-21,135.31,1.63,83.01226993865032
2017-07-24,133.01,1.63,81.60122699386503
2017-07-25,131.88,1.63,80.9079754601227
2017-07-26,130.95,1.63,80.33742331288343
2017-07-27,130.83,1.63,80.26380368098161
2017-07-28,131.85,1.63,80.88957055214725
2017-07-31,132.72,1.63,81.42331288343559
2017-08-01,132.51,1.63,81.29447852760737
2017-08-02,132.16,1.63,81.079754601227
2017-08-03,133.35,1.43,93.25174825174825
2017-08-04,133.18,1.43,93.13286713286715
2017-08-07,132.86,1.43,92.90909090909092
2017-08-08,132.27,1.43,92.49650349650351
2017-08-09,133.23,1.43,93.16783216783216
2017-08-10,133.09,1.43,93.06993006993008
2017-08-11,133.1,1.43,93.07692307692308
2017-08-14,133.48,1.43,93.34265734265733
2017-08-15,133.38,1.43,93.27272727272728
2017-08-16,134.17,1.43,93.82517482517483
2017-08-17,133.04,1.43,93.03496503496504
2017-08-18,132.63,1.43,92.74825174825175
2017-08-21,133.45,1.43,93.32167832167832
2017-08-22,134.7,1.43,94.19580419580419
2017-08-23,132.8,1.43,92.86713286713288
2017-08-24,132.89,1.43,92.93006993006992
2017-08-25,131.68,1.43,92.0839160839161
2017-08-28,131.74,1.43,92.12587412587413
2017-08-29,132.21,1.43,92.45454545454547
2017-08-30,131.07,1.43,91.65734265734265
2017-08-31,132.37,1.43,92.56643356643357
2017-09-01,131.03,1.43,91.62937062937064
2017-09-05,129.9,1.43,90.83916083916084
2017-09-06,130.67,1.43,91.37762237762237
2017-09-07,132.19,1.43,92.44055944055944
2017-09-08,130.98,1.43,91.59440559440559
2017-09-11,133.21,1.43,93.15384615384616
2017-09-12,132.63,1.43,92.74825174825175
2017-09-13,132.45,1.43,92.62237762237761
2017-09-14,134.18,1.43,93.83216783216784
2017-09-15,134.45,1.43,94.02097902097901
2017-09-18,135.38,1.43,94.67132867132867
2017-09-19,135.22,1.43,94.55944055944056
2017-09-20,133.22,1.43,93.16083916083916
2017-09-21,131.75,1.43,92.13286713286713
2017-09-22,131.39,1.43,91.88111888111888
2017-09-25,131.17,1.43,91.72727272727272
2017-09-26,130.94,1.43,91.56643356643357
2017-09-27,129.75,1.43,90.73426573426573
2017-09-28,129.47,1.43,90.53846153846155
2017-09-29,130.01,1.43,90.91608391608392
2017-10-02,131.22,1.43,91.76223776223776
2017-10-03,132.1,1.43,92.37762237762237
2017-10-04,132.89,1.43,92.93006993006992
2017-10-05,133.19,1.43,93.13986013986015
2017-10-06,133.22,1.43,93.16083916083916
2017-10-09,133.45,1.43,93.32167832167832
2017-10-10,133.9,1.43,93.63636363636364
2017-10-11,136.65,1.43,95.55944055944057
2017-10-12,136.83,1.43,95.6853146853147
2017-10-13,136.43,1.43,95.40559440559441
2017-10-16,136.12,1.43,95.1888111888112
2017-10-17,140.79,1.43,98.45454545454545
2017-10-18,140.68,1.43,98.37762237762239
2017-10-19,142.04,1.43,99.32867132867133
2017-10-20,142.4,1.43,99.58041958041959
2017-10-23,143.62,1.43,100.43356643356644
2017-10-24,141.64,1.43,99.04895104895104
2017-10-25,142.36,1.43,99.55244755244756
2017-10-26,141.81,1.43,99.16783216783217
2017-10-27,141.78,1.43,99.14685314685315
2017-10-30,140.0,1.43,97.9020979020979
2017-10-31,139.41,1.43,97.4895104895105
2017-11-01,139.98,1.43,97.88811188811188
2017-11-02,139.93,1.4,99.95000000000002
2017-11-03,140.08,1.4,100.05714285714288
2017-11-06,139.76,1.4,99.82857142857142
2017-11-07,139.77,1.4,99.8357142857143
2017-11-08,141.32,1.4,100.94285714285715
2017-11-09,140.35,1.4,100.25
2017-11-10,139.56,1.4,99.6857142857143
2017-11-13,139.76,1.4,99.82857142857142
2017-11-14,139.49,1.4,99.6357142857143
2017-11-15,139.1,1.4,99.35714285714286
2017-11-16,138.87,1.4,99.19285714285715
2017-11-17,138.0,1.4,98.57142857142858
2017-11-20,137.93,1.4,98.52142857142859
2017-11-21,138.34,1.4,98.81428571428572
2017-11-22,137.29,1.4,98.06428571428572
2017-11-24,138.01,1.4,98.57857142857142
2017-11-27,138.1,1.4,98.64285714285714
2017-11-28,140.02,1.4,100.01428571428573
2017-11-29,139.81,1.4,99.86428571428573
2017-11-30,139.33,1.4,99.52142857142859
2017-12-01,139.98,1.4,99.98571428571428
2017-12-04,139.01,1.4,99.29285714285714
2017-12-05,139.67,1.4,99.7642857142857
2017-12-06,141.06,1.4,100.75714285714287
2017-12-07,140.01,1.4,100.00714285714285
2017-12-08,140.59,1.4,100.42142857142858
2017-12-11,141.14,1.4,100.81428571428572
2017-12-12,142.6,1.4,101.85714285714286
2017-12-13,142.89,1.4,102.06428571428572
2017-12-14,141.65,1.4,101.17857142857144
2017-12-15,142.46,1.4,101.75714285714287
2017-12-18,141.8,1.4,101.2857142857143
2017-12-19,141.78,1.4,101.27142857142857
2017-12-20,141.16,1.4,100.82857142857144
2017-12-21,141.06,1.4,100.75714285714287
2017-12-22,140.12,1.4,100.08571428571429
2017-12-26,140.09,1.4,100.06428571428572
2017-12-27,140.57,1.4,100.40714285714286
2017-12-28,140.56,1.4,100.4
2017-12-29,139.72,1.4,99.80000000000001
2018-01-02,139.23,1.4,99.45
2018-01-03,140.56,1.4,100.4
2018-01-04,140.55,1.4,100.39285714285715
2018-01-05,141.71,1.4,101.22142857142859
2018-01-08,141.89,1.4,101.35
2018-01-09,144.14,1.4,102.95714285714286
2018-01-10,143.97,1.4,102.83571428571429
2018-01-11,144.79,1.4,103.42142857142858
2018-01-12,145.76,1.4,104.11428571428571
2018-01-16,146.86,1.4,104.90000000000002
2018-01-17,146.98,1.4,104.98571428571428
2018-01-18,146.92,1.4,104.94285714285714
2018-01-19,147.36,1.4,105.25714285714287
2018-01-22,148.14,1.4,105.81428571428572
2018-01-23,141.83,1.4,101.30714285714288
2018-01-24,142.07,1.4,101.47857142857143
2018-01-25,144.4,1.4,103.14285714285715
2018-01-26,145.33,1.4,103.80714285714288
2018-01-29,143.68,1.4,102.62857142857143
2018-01-30,142.43,1.4,101.7357142857143
2018-01-31,138.19,1.4,98.70714285714286
2018-02-01,140.02,1.4,100.01428571428573
2018-02-02,137.68,1.4,98.34285714285716
2018-02-05,130.39,1.4,93.13571428571429
2018-02-06,131.83,1.4,94.16428571428573
2018-02-07,131.42,1.4,93.87142857142857
2018-02-08,126.36,1.4,90.25714285714287
2018-02-09,129.53,1.4,92.52142857142857
2018-02-12,130.27,1.4,93.05000000000001
2018-02-13,129.96,1.4,92.82857142857144
2018-02-14,129.67,1.4,92.62142857142857
2018-02-15,131.23,1.4,93.73571428571428
2018-02-16,133.15,1.4,95.10714285714286
2018-02-20,130.87,1.4,93.47857142857144
2018-02-21,129.91,-3.98,-32.64070351758794
2018-02-22,129.91,-3.98,-32.64070351758794
2018-02-23,132.02,-3.98,-33.17085427135679
2018-02-26,132.07,-3.98,-33.18341708542713
2018-02-27,131.67,-3.98,-33.08291457286432
2018-02-28,129.88,-3.98,-32.633165829145725
2018-03-01,127.28,-3.98,-31.979899497487438
2018-03-02,128.82,-3.98,-32.36683417085427
2018-03-05,129.79,-3.98,-32.61055276381909
2018-03-06,128.22,-3.98,-32.21608040201005
2018-03-07,129.04,-3.98,-32.42211055276382
2018-03-08,132.06,-3.98,-33.18090452261307
2018-03-09,133.8,-3.98,-33.618090452261306
2018-03-12,132.63,-3.98,-33.324120603015075
2018-03-13,134.35,-3.98,-33.756281407035175
2018-03-14,132.32,-3.98,-33.246231155778894
2018-03-15,133.06,-3.98,-33.4321608040201
2018-03-16,133.68,-3.98,-33.58793969849246
2018-03-19,130.24,-3.98,-32.72361809045226
2018-03-20,131.21,-3.98,-32.96733668341709
2018-03-21,131.19,-3.98,-32.962311557788944
2018-03-22,127.38,-3.98,-32.00502512562814
2018-03-23,125.1,-3.98,-31.4321608040201
2018-03-26,127.39,-3.98,-32.00753768844221
2018-03-27,127.21,-3.98,-31.962311557788944
2018-03-28,127.45,-3.98,-32.02261306532663
2018-03-29,128.15,-3.98,-32.198492462311556
2018-04-02,124.56,-3.98,-31.296482412060303
2018-04-03,128.35,-3.98,-32.24874371859296
2018-04-04,130.41,-3.98,-32.766331658291456
2018-04-05,130.71,-3.98,-32.84170854271357
2018-04-06,128.1,-3.98,-32.185929648241206
2018-04-09,129.48,-3.98,-32.53266331658291
2018-04-10,130.25,-3.98,-32.72613065326633
2018-04-11,129.63,-3.98,-32.57035175879397
2018-04-12,130.43,-3.98,-32.7713567839196
2018-04-13,130.62,-3.98,-32.81909547738694
2018-04-16,131.76,-3.98,-33.10552763819095
2018-04-17,130.54,-3.98,-32.79899497487437
2018-04-18,127.72,-3.98,-32.09045226130653
2018-04-19,127.55,-3.98,-32.04773869346734
2018-04-20,126.66,-3.98,-31.824120603015075
2018-04-23,126.83,-3.98,-31.866834170854272
2018-04-24,126.19,-3.98,-31.70603015075377
2018-04-25,126.76,-3.98,-31.84924623115578
2018-04-26,128.01,-3.98,-32.16331658291457
2018-04-27,128.27,-3.98,-32.22864321608041
2018-04-30,126.49,-3.98,-31.781407035175878
2018-05-01,126.01,1.63,77.30674846625767
2018-05-02,123.5,1.63,75.76687116564418
2018-05-03,123.03,1.63,75.47852760736197
2018-05-04,124.19,1.63,76.19018404907976
2018-05-07,123.59,1.63,75.82208588957056
2018-05-08,122.61,1.63,75.22085889570553
2018-05-09,123.51,1.63,75.77300613496934
2018-05-10,125.35,1.63,76.90184049079755
2018-05-11,127.24,1.63,78.06134969325153
2018-05-14,126.06,1.63,77.33742331288344
2018-05-15,125.13,1.63,76.76687116564418
2018-05-16,125.35,1.63,76.90184049079755
2018-05-17,123.85,1.63,75.98159509202455
2018-05-18,124.24,1.63,76.22085889570552
2018-05-21,123.72,1.63,75.90184049079755
2018-05-22,122.91,1.63,75.40490797546012
2018-05-23,123.45,1.63,75.73619631901842
2018-05-24,122.25,1.63,75.0
2018-05-25,121.47,1.63,74.52147239263805
2018-05-29,119.4,1.63,73.25153374233129
2018-05-30,120.97,1.63,74.21472392638037
2018-05-31,119.62,1.63,73.38650306748467
2018-06-01,121.26,1.63,74.39263803680983
2018-06-04,121.95,1.63,74.8159509202454
2018-06-05,121.48,1.63,74.52760736196319
2018-06-06,122.79,1.63,75.33128834355828
2018-06-07,123.33,1.63,75.66257668711657
2018-06-08,124.06,1.63,76.11042944785277
2018-06-11,122.66,1.63,75.25153374233129
2018-06-12,122.54,1.63,75.17791411042946
2018-06-13,122.63,1.63,75.23312883435582
2018-06-14,122.41,1.63,75.09815950920246
2018-06-15,122.61,1.63,75.22085889570553
2018-06-18,121.32,1.63,74.42944785276073
2018-06-19,122.57,1.63,75.1963190184049
2018-06-20,122.04,1.63,74.87116564417178
2018-06-21,121.45,1.63,74.50920245398774
2018-06-22,122.84,1.63,75.36196319018406
2018-06-25,122.59,1.63,75.20858895705523
2018-06-26,122.35,1.63,75.06134969325153
2018-06-27,121.61,1.63,74.60736196319019
2018-06-28,122.0,1.63,74.84662576687117
2018-06-29,121.34,1.63,74.44171779141105
2018-07-02,121.58,1.63,74.58895705521473
2018-07-03,122.71,1.63,75.28220858895706
2018-07-05,125.0,1.63,76.68711656441718
2018-07-06,125.75,1.63,77.14723926380368
2018-07-09,126.05,1.63,77.33128834355828
2018-07-10,127.38,1.63,78.14723926380368
2018-07-11,126.24,1.63,77.4478527607362
2018-07-12,127.76,1.63,78.38036809815952
2018-07-13,125.93,1.63,77.25766871165645
2018-07-16,124.69,1.63,76.49693251533742
2018-07-17,129.11,1.63,79.20858895705523
2018-07-18,127.8,1.63,78.40490797546012
2018-07-19,125.94,1.63,77.2638036809816
2018-07-20,125.85,1.63,77.20858895705521
2018-07-23,126.63,1.63,77.68711656441718
2018-07-24,129.36,1.63,79.36196319018406
2018-07-25,128.62,1.63,78.90797546012271
2018-07-26,130.28,1.63,79.92638036809817
2018-07-27,131.55,1.63,80.70552147239265
2018-07-30,132.17,1.63,81.08588957055214
2018-07-31,132.52,1.63,81.30061349693253
2018-08-01,132.64,1.63,81.37423312883435
2018-08-02,131.25,1.47,89.28571428571429
2018-08-03,131.95,1.47,89.76190476190476
2018-08-06,132.02,1.47,89.80952380952382
2018-08-07,131.46,1.47,89.42857142857143
2018-08-08,131.17,1.47,89.23129251700679
2018-08-09,131.2,1.47,89.25170068027211
2018-08-10,130.75,1.47,88.94557823129252
2018-08-13,130.22,1.47,88.58503401360544
2018-08-14,129.5,1.47,88.0952380952381
