date,EFX,EFX_EPS,PE Ratio
2013-05-29,61.46,0.84,73.16666666666667
2013-05-30,61.66,0.84,73.4047619047619
2013-05-31,60.9,0.84,72.5
2013-06-03,61.29,0.84,72.96428571428572
2013-06-04,60.92,0.84,72.52380952380953
2013-06-05,59.79,0.84,71.17857142857143
2013-06-06,59.8,0.84,71.19047619047619
2013-06-07,60.35,0.84,71.8452380952381
2013-06-10,60.35,0.84,71.8452380952381
2013-06-11,59.98,0.84,71.4047619047619
2013-06-12,59.67,0.84,71.03571428571429
2013-06-13,60.74,0.84,72.30952380952381
2013-06-14,60.8,0.84,72.38095238095238
2013-06-17,60.31,0.84,71.79761904761905
2013-06-18,61.3,0.84,72.97619047619048
2013-06-19,60.55,0.84,72.08333333333333
2013-06-20,59.4,0.84,70.71428571428571
2013-06-21,58.45,0.84,69.58333333333334
2013-06-24,58.02,0.84,69.07142857142858
2013-06-25,58.59,0.84,69.75
2013-06-26,58.65,0.84,69.82142857142857
2013-06-27,59.2,0.84,70.47619047619048
2013-06-28,58.93,0.84,70.15476190476191
2013-07-01,59.41,0.84,70.72619047619048
2013-07-02,59.29,0.84,70.58333333333333
2013-07-03,59.03,0.84,70.27380952380953
2013-07-05,59.54,0.84,70.88095238095238
2013-07-08,59.66,0.84,71.02380952380952
2013-07-09,59.83,0.84,71.22619047619048
2013-07-10,60.4,0.84,71.90476190476191
2013-07-11,61.05,0.84,72.67857142857143
2013-07-12,61.09,0.84,72.72619047619048
2013-07-15,61.4,0.84,73.0952380952381
2013-07-16,61.05,0.84,72.67857142857143
2013-07-17,61.05,0.84,72.67857142857143
2013-07-18,61.6,0.84,73.33333333333334
2013-07-19,61.44,0.84,73.14285714285714
2013-07-22,61.69,0.84,73.44047619047619
2013-07-23,61.49,0.84,73.20238095238096
2013-07-24,60.73,0.84,72.29761904761905
2013-07-25,61.87,0.75,82.49333333333333
2013-07-26,61.79,0.75,82.38666666666667
2013-07-29,62.93,0.75,83.90666666666667
2013-07-30,63.5,0.75,84.66666666666667
2013-07-31,63.23,0.75,84.30666666666666
2013-08-01,64.5,0.75,86.0
2013-08-02,65.19,0.75,86.92
2013-08-05,65.37,0.75,87.16000000000001
2013-08-06,65.16,0.75,86.88
2013-08-07,64.75,0.75,86.33333333333333
2013-08-08,65.43,0.75,87.24000000000001
2013-08-09,65.16,0.75,86.88
2013-08-12,65.04,0.75,86.72000000000001
2013-08-13,65.09,0.75,86.78666666666668
2013-08-14,64.28,0.75,85.70666666666666
2013-08-15,62.69,0.75,83.58666666666666
2013-08-16,62.32,0.75,83.09333333333333
2013-08-19,62.11,0.75,82.81333333333333
2013-08-20,62.62,0.75,83.49333333333333
2013-08-21,62.03,0.75,82.70666666666666
2013-08-22,62.55,0.75,83.39999999999999
2013-08-23,62.43,0.75,83.24
2013-08-26,62.48,0.75,83.30666666666666
2013-08-27,61.18,0.75,81.57333333333334
2013-08-28,60.43,0.75,80.57333333333334
2013-08-29,60.38,0.75,80.50666666666667
2013-08-30,59.09,0.75,78.78666666666668
2013-09-03,59.25,0.75,79.0
2013-09-04,59.44,0.75,79.25333333333333
2013-09-05,59.58,0.75,79.44
2013-09-06,59.34,0.75,79.12
2013-09-09,59.72,0.75,79.62666666666667
2013-09-10,59.63,0.75,79.50666666666667
2013-09-11,59.59,0.75,79.45333333333333
2013-09-12,59.4,0.75,79.2
2013-09-13,59.95,0.75,79.93333333333334
2013-09-16,60.7,0.75,80.93333333333334
2013-09-17,61.03,0.75,81.37333333333333
2013-09-18,61.57,0.75,82.09333333333333
2013-09-19,62.36,0.75,83.14666666666666
2013-09-20,61.53,0.75,82.04
2013-09-23,61.06,0.75,81.41333333333334
2013-09-24,60.3,0.75,80.39999999999999
2013-09-25,59.68,0.75,79.57333333333334
2013-09-26,59.74,0.75,79.65333333333334
2013-09-27,59.81,0.75,79.74666666666667
2013-09-30,59.85,0.75,79.8
2013-10-01,59.87,0.75,79.82666666666667
2013-10-02,59.37,0.75,79.16
2013-10-03,58.98,0.75,78.64
2013-10-04,59.59,0.75,79.45333333333333
2013-10-07,59.5,0.75,79.33333333333333
2013-10-08,59.17,0.75,78.89333333333333
2013-10-09,59.43,0.75,79.24
2013-10-10,60.82,0.75,81.09333333333333
2013-10-11,60.9,0.75,81.2
2013-10-14,61.15,0.75,81.53333333333333
2013-10-15,60.14,0.75,80.18666666666667
2013-10-16,60.59,0.75,80.78666666666668
2013-10-17,61.62,0.75,82.16
2013-10-18,62.17,0.75,82.89333333333333
2013-10-21,61.84,0.75,82.45333333333333
2013-10-22,61.66,0.75,82.21333333333332
2013-10-23,61.3,0.75,81.73333333333333
2013-10-24,63.73,0.75,84.97333333333333
2013-10-25,65.52,0.75,87.36
2013-10-28,65.89,0.75,87.85333333333334
2013-10-29,65.09,0.75,86.78666666666668
2013-10-30,64.72,0.75,86.29333333333334
2013-10-31,64.67,0.75,86.22666666666667
2013-11-01,65.18,0.75,86.90666666666668
2013-11-04,65.15,0.75,86.86666666666667
2013-11-05,64.33,0.75,85.77333333333333
2013-11-06,64.32,0.68,94.58823529411762
2013-11-07,63.57,0.68,93.48529411764706
2013-11-08,64.7,0.68,95.1470588235294
2013-11-11,64.65,0.68,95.07352941176471
2013-11-12,65.07,0.68,95.69117647058822
2013-11-13,65.79,0.68,96.75
2013-11-14,66.21,0.68,97.36764705882351
2013-11-15,66.42,0.68,97.67647058823529
2013-11-18,66.56,0.68,97.88235294117646
2013-11-19,66.8,0.68,98.23529411764704
2013-11-20,66.94,0.68,98.44117647058823
2013-11-21,67.45,0.68,99.19117647058823
2013-11-22,67.85,0.68,99.77941176470587
2013-11-25,67.93,0.68,99.89705882352942
2013-11-26,67.54,0.68,99.32352941176471
2013-11-27,67.46,0.68,99.20588235294116
2013-11-29,67.33,0.68,99.01470588235293
2013-12-02,67.3,0.68,98.9705882352941
2013-12-03,67.04,0.68,98.58823529411765
2013-12-04,66.96,0.68,98.4705882352941
2013-12-05,66.66,0.68,98.02941176470587
2013-12-06,68.31,0.68,100.45588235294117
2013-12-09,68.09,0.68,100.13235294117646
2013-12-10,67.42,0.68,99.1470588235294
2013-12-11,66.67,0.68,98.04411764705883
2013-12-12,66.8,0.68,98.23529411764704
2013-12-13,66.76,0.68,98.17647058823529
2013-12-16,68.03,0.68,100.04411764705881
2013-12-17,67.1,0.68,98.67647058823528
2013-12-18,67.24,0.68,98.88235294117645
2013-12-19,67.07,0.68,98.63235294117645
2013-12-20,67.69,0.68,99.54411764705881
2013-12-23,68.32,0.68,100.4705882352941
2013-12-24,69.0,0.68,101.47058823529412
2013-12-26,69.17,0.68,101.72058823529412
2013-12-27,69.1,0.68,101.61764705882351
2013-12-30,69.35,0.68,101.98529411764704
2013-12-31,69.09,0.68,101.60294117647058
2014-01-02,68.45,0.68,100.66176470588235
2014-01-03,68.9,0.68,101.32352941176471
2014-01-06,68.26,0.68,100.38235294117646
2014-01-07,68.73,0.68,101.07352941176471
2014-01-08,68.74,0.68,101.08823529411764
2014-01-09,68.76,0.68,101.11764705882354
2014-01-10,68.8,0.68,101.17647058823528
2014-01-13,67.45,0.68,99.19117647058823
2014-01-14,68.14,0.68,100.20588235294117
2014-01-15,69.11,0.68,101.63235294117646
2014-01-16,69.12,0.68,101.6470588235294
2014-01-17,70.73,0.68,104.01470588235294
2014-01-21,70.27,0.68,103.33823529411764
2014-01-22,71.45,0.68,105.0735294117647
2014-01-23,70.28,0.68,103.35294117647058
2014-01-24,69.77,0.68,102.60294117647058
2014-01-27,69.01,0.68,101.48529411764706
2014-01-28,68.87,0.68,101.27941176470588
2014-01-29,68.42,0.68,100.61764705882352
2014-01-30,70.74,0.68,104.02941176470587
2014-01-31,70.06,0.68,103.02941176470588
2014-02-03,68.12,0.68,100.17647058823529
2014-02-04,69.36,0.68,101.99999999999999
2014-02-05,68.12,0.68,100.17647058823529
2014-02-06,70.24,0.68,103.29411764705881
2014-02-07,70.95,0.68,104.33823529411764
2014-02-10,71.16,0.68,104.6470588235294
2014-02-11,71.23,0.68,104.75
2014-02-12,71.38,0.68,104.9705882352941
2014-02-13,71.83,0.68,105.63235294117646
2014-02-14,69.8,0.68,102.6470588235294
2014-02-18,69.78,0.68,102.61764705882352
2014-02-19,69.96,0.68,102.88235294117645
2014-02-20,69.74,0.68,102.55882352941175
2014-02-21,68.89,0.68,101.30882352941175
2014-02-24,69.83,0.68,102.69117647058823
2014-02-25,69.52,0.68,102.23529411764704
2014-02-26,69.84,0.68,102.70588235294117
2014-02-27,70.02,0.68,102.9705882352941
2014-02-28,70.06,0.63,111.20634920634922
2014-03-03,69.56,0.63,110.41269841269842
2014-03-04,70.67,0.63,112.17460317460318
2014-03-05,69.89,0.63,110.93650793650794
2014-03-06,70.39,0.63,111.73015873015873
2014-03-07,70.76,0.63,112.31746031746033
2014-03-10,71.25,0.63,113.09523809523809
2014-03-11,71.25,0.63,113.09523809523809
2014-03-12,71.96,0.63,114.22222222222221
2014-03-13,71.67,0.63,113.76190476190476
2014-03-14,71.03,0.63,112.74603174603175
2014-03-17,71.54,0.63,113.55555555555557
2014-03-18,72.81,0.63,115.57142857142857
2014-03-19,71.56,0.63,113.5873015873016
2014-03-20,72.0,0.63,114.28571428571429
2014-03-21,71.22,0.63,113.04761904761905
2014-03-24,70.57,0.63,112.015873015873
2014-03-25,70.06,0.63,111.20634920634922
2014-03-26,69.18,0.63,109.80952380952382
2014-03-27,68.67,0.63,109.0
2014-03-28,68.19,0.63,108.23809523809524
2014-03-31,68.03,0.63,107.98412698412699
2014-04-01,69.73,0.63,110.68253968253968
2014-04-02,69.4,0.63,110.15873015873017
2014-04-03,69.13,0.63,109.73015873015872
2014-04-04,67.7,0.63,107.46031746031747
2014-04-07,66.72,0.63,105.9047619047619
2014-04-08,66.99,0.63,106.33333333333333
2014-04-09,67.92,0.63,107.80952380952381
2014-04-10,66.01,0.63,104.77777777777779
2014-04-11,65.04,0.63,103.23809523809524
2014-04-14,65.42,0.63,103.84126984126985
2014-04-15,66.14,0.63,104.98412698412699
2014-04-16,67.5,0.63,107.14285714285714
2014-04-17,68.61,0.63,108.9047619047619
2014-04-21,68.29,0.63,108.3968253968254
2014-04-22,68.45,0.63,108.65079365079366
2014-04-23,70.06,0.63,111.20634920634922
2014-04-24,69.08,0.69,100.11594202898551
2014-04-25,68.89,0.69,99.84057971014494
2014-04-28,69.5,0.69,100.72463768115942
2014-04-29,69.93,0.69,101.34782608695654
2014-04-30,70.81,0.69,102.62318840579711
2014-05-01,70.61,0.69,102.33333333333334
2014-05-02,70.91,0.69,102.76811594202898
2014-05-05,70.83,0.69,102.65217391304348
2014-05-06,70.77,0.69,102.56521739130434
2014-05-07,71.07,0.69,103.0
2014-05-08,70.87,0.69,102.71014492753625
2014-05-09,71.23,0.69,103.23188405797103
2014-05-12,71.65,0.69,103.84057971014495
2014-05-13,71.09,0.69,103.02898550724639
2014-05-14,71.03,0.69,102.94202898550725
2014-05-15,70.39,0.69,102.0144927536232
2014-05-16,70.73,0.69,102.50724637681161
2014-05-19,70.64,0.69,102.3768115942029
2014-05-20,69.46,0.69,100.66666666666667
2014-05-21,69.39,0.69,100.56521739130436
2014-05-22,69.45,0.69,100.65217391304348
2014-05-23,69.53,0.69,100.768115942029
2014-05-27,70.36,0.69,101.97101449275362
2014-05-28,70.34,0.69,101.94202898550726
2014-05-29,70.37,0.69,101.98550724637683
2014-05-30,70.79,0.69,102.59420289855075
2014-06-02,70.56,0.69,102.2608695652174
2014-06-03,70.01,0.69,101.46376811594205
2014-06-04,70.76,0.69,102.55072463768117
2014-06-05,71.12,0.69,103.07246376811595
2014-06-06,71.89,0.69,104.18840579710145
2014-06-09,72.42,0.69,104.95652173913045
2014-06-10,71.99,0.69,104.33333333333333
2014-06-11,71.77,0.69,104.01449275362319
2014-06-12,71.25,0.69,103.2608695652174
2014-06-13,71.68,0.69,103.88405797101451
2014-06-16,71.3,0.69,103.33333333333334
2014-06-17,71.58,0.69,103.73913043478261
2014-06-18,71.52,0.69,103.65217391304348
2014-06-19,72.75,0.69,105.43478260869566
2014-06-20,73.25,0.69,106.15942028985508
2014-06-23,72.78,0.69,105.47826086956523
2014-06-24,72.51,0.69,105.08695652173914
2014-06-25,72.0,0.69,104.34782608695653
2014-06-26,72.36,0.69,104.86956521739131
2014-06-27,72.67,0.69,105.31884057971016
2014-06-30,72.54,0.69,105.13043478260872
2014-07-01,72.36,0.69,104.86956521739131
2014-07-02,72.3,0.69,104.78260869565217
2014-07-03,72.7,0.69,105.36231884057972
2014-07-07,72.86,0.69,105.59420289855073
2014-07-08,72.69,0.69,105.34782608695653
2014-07-09,73.14,0.69,106.00000000000001
2014-07-10,73.39,0.69,106.36231884057972
2014-07-11,73.33,0.69,106.27536231884059
2014-07-14,73.61,0.69,106.68115942028986
2014-07-15,73.85,0.69,107.02898550724638
2014-07-16,73.93,0.69,107.1449275362319
2014-07-17,73.65,0.69,106.73913043478262
2014-07-18,73.33,0.69,106.27536231884059
2014-07-21,73.09,0.69,105.92753623188408
2014-07-22,74.56,0.69,108.05797101449276
2014-07-23,74.41,0.69,107.84057971014494
2014-07-24,76.61,0.76,100.80263157894737
2014-07-25,76.78,0.76,101.02631578947368
2014-07-28,76.95,0.76,101.25
2014-07-29,76.9,0.76,101.1842105263158
2014-07-30,77.19,0.76,101.5657894736842
2014-07-31,76.09,0.76,100.11842105263158
2014-08-01,75.6,0.76,99.4736842105263
2014-08-04,75.89,0.76,99.85526315789474
2014-08-05,75.44,0.76,99.26315789473684
2014-08-06,74.28,0.76,97.73684210526316
2014-08-07,74.41,0.76,97.9078947368421
2014-08-08,75.61,0.76,99.48684210526315
2014-08-11,76.04,0.76,100.05263157894737
2014-08-12,76.18,0.76,100.23684210526316
2014-08-13,76.84,0.76,101.10526315789474
2014-08-14,77.3,0.76,101.71052631578947
2014-08-15,77.25,0.76,101.64473684210526
2014-08-18,77.96,0.76,102.57894736842104
2014-08-19,78.23,0.76,102.9342105263158
2014-08-20,78.57,0.76,103.38157894736841
2014-08-21,78.47,0.76,103.25
2014-08-22,78.19,0.76,102.88157894736841
2014-08-25,78.78,0.76,103.65789473684211
2014-08-26,78.52,0.76,103.3157894736842
2014-08-27,78.06,0.76,102.71052631578948
2014-08-28,78.45,0.76,103.22368421052632
2014-08-29,78.76,0.76,103.63157894736842
2014-09-02,78.7,0.76,103.55263157894737
2014-09-03,78.87,0.76,103.77631578947368
2014-09-04,78.93,0.76,103.85526315789474
2014-09-05,79.86,0.76,105.07894736842105
2014-09-08,78.81,0.76,103.69736842105263
2014-09-09,78.11,0.76,102.77631578947368
2014-09-10,78.6,0.76,103.42105263157895
2014-09-11,78.42,0.76,103.1842105263158
2014-09-12,78.06,0.76,102.71052631578948
2014-09-15,78.12,0.76,102.78947368421053
2014-09-16,77.93,0.76,102.53947368421053
2014-09-17,77.76,0.76,102.31578947368422
2014-09-18,77.78,0.76,102.34210526315789
2014-09-19,76.77,0.76,101.01315789473684
2014-09-22,75.87,0.76,99.82894736842105
2014-09-23,75.26,0.76,99.02631578947368
2014-09-24,75.45,0.76,99.27631578947368
2014-09-25,74.25,0.76,97.69736842105263
2014-09-26,74.6,0.76,98.1578947368421
2014-09-29,74.31,0.76,97.77631578947368
2014-09-30,74.74,0.76,98.34210526315789
2014-10-01,73.4,0.76,96.57894736842105
2014-10-02,73.36,0.76,96.52631578947368
2014-10-03,74.04,0.76,97.42105263157896
2014-10-06,74.17,0.76,97.59210526315789
2014-10-07,72.65,0.76,95.5921052631579
2014-10-08,73.82,0.76,97.13157894736841
2014-10-09,72.3,0.76,95.13157894736841
2014-10-10,71.66,0.76,94.28947368421052
2014-10-13,70.71,0.76,93.03947368421052
2014-10-14,71.22,0.76,93.71052631578947
2014-10-15,70.37,0.76,92.5921052631579
2014-10-16,71.75,0.76,94.40789473684211
2014-10-17,72.88,0.76,95.89473684210526
2014-10-20,72.95,0.76,95.98684210526316
2014-10-21,74.74,0.76,98.34210526315789
2014-10-22,73.86,0.76,97.18421052631578
2014-10-23,72.78,0.76,95.76315789473685
2014-10-24,73.89,0.76,97.22368421052632
2014-10-27,74.8,0.76,98.42105263157895
2014-10-28,75.76,0.76,99.6842105263158
2014-10-29,74.86,0.76,98.5
2014-10-30,75.56,0.76,99.42105263157895
2014-10-31,75.74,0.76,99.6578947368421
2014-11-03,75.95,0.76,99.9342105263158
2014-11-04,75.54,0.76,99.39473684210527
2014-11-05,76.43,0.76,100.56578947368422
2014-11-06,77.54,0.76,102.02631578947368
2014-11-07,77.77,0.76,102.32894736842104
2014-11-10,78.26,0.76,102.97368421052632
2014-11-11,78.23,0.76,102.9342105263158
2014-11-12,78.65,0.76,103.48684210526316
2014-11-13,78.33,0.76,103.0657894736842
2014-11-14,78.2,0.76,102.89473684210526
2014-11-17,78.13,0.76,102.80263157894736
2014-11-18,78.76,0.76,103.63157894736842
2014-11-19,78.3,0.76,103.02631578947368
2014-11-20,78.19,0.76,102.88157894736841
2014-11-21,78.53,0.76,103.32894736842105
2014-11-24,79.61,0.76,104.75
2014-11-25,79.67,0.76,104.82894736842105
2014-11-26,79.35,0.76,104.4078947368421
2014-11-28,79.55,0.76,104.67105263157895
2014-12-01,79.4,0.76,104.47368421052632
2014-12-02,79.99,0.76,105.24999999999999
2014-12-03,81.39,0.76,107.09210526315789
2014-12-04,80.91,0.76,106.46052631578947
2014-12-05,80.94,0.76,106.5
2014-12-08,80.99,0.76,106.5657894736842
2014-12-09,81.33,0.76,107.01315789473684
2014-12-10,80.61,0.76,106.0657894736842
2014-12-11,81.05,0.76,106.64473684210526
2014-12-12,79.63,0.76,104.77631578947367
2014-12-15,79.86,0.76,105.07894736842105
2014-12-16,79.6,0.76,104.73684210526315
2014-12-17,79.1,0.76,104.07894736842104
2014-12-18,81.04,0.76,106.63157894736842
2014-12-19,81.06,0.76,106.65789473684211
2014-12-22,81.33,0.76,107.01315789473684
2014-12-23,81.94,0.76,107.8157894736842
2014-12-24,82.15,0.76,108.0921052631579
2014-12-26,81.93,0.76,107.80263157894737
2014-12-29,81.76,0.76,107.57894736842105
2014-12-30,81.56,0.76,107.3157894736842
2014-12-31,80.87,0.76,106.40789473684211
2015-01-02,81.32,0.76,106.99999999999999
2015-01-05,80.64,0.76,106.10526315789474
2015-01-06,80.0,0.76,105.26315789473684
2015-01-07,81.35,0.76,107.03947368421052
2015-01-08,83.09,0.76,109.32894736842105
2015-01-09,82.74,0.76,108.86842105263158
2015-01-12,82.62,0.76,108.71052631578948
2015-01-13,83.15,0.76,109.40789473684211
2015-01-14,82.98,0.76,109.1842105263158
2015-01-15,82.69,0.76,108.80263157894737
2015-01-16,83.32,0.76,109.63157894736841
2015-01-20,83.6,0.76,109.99999999999999
2015-01-21,84.41,0.76,111.0657894736842
2015-01-22,85.66,0.76,112.71052631578947
2015-01-23,85.24,0.76,112.1578947368421
2015-01-26,85.18,0.76,112.07894736842105
2015-01-27,85.43,0.76,112.40789473684211
2015-01-28,85.22,0.76,112.13157894736842
2015-01-29,85.21,0.76,112.11842105263158
2015-01-30,84.46,0.76,111.13157894736841
2015-02-02,84.46,0.76,111.13157894736841
2015-02-03,85.3,0.76,112.23684210526315
2015-02-04,85.03,0.76,111.88157894736842
2015-02-05,85.44,0.76,112.42105263157895
2015-02-06,85.26,0.76,112.1842105263158
2015-02-09,85.04,0.76,111.89473684210527
2015-02-10,85.47,0.76,112.46052631578947
2015-02-11,85.47,0.76,112.46052631578947
2015-02-12,92.74,0.76,122.02631578947367
2015-02-13,92.56,0.76,121.78947368421053
2015-02-17,92.52,0.76,121.73684210526315
2015-02-18,93.0,0.76,122.36842105263158
2015-02-19,92.98,0.76,122.3421052631579
2015-02-20,93.62,0.76,123.1842105263158
2015-02-23,93.34,0.76,122.81578947368422
2015-02-24,93.07,0.76,122.46052631578947
2015-02-25,93.08,0.82,113.51219512195122
2015-02-26,93.21,0.82,113.67073170731707
2015-02-27,93.37,0.82,113.8658536585366
2015-03-02,94.84,0.82,115.65853658536587
2015-03-03,94.67,0.82,115.45121951219514
2015-03-04,93.96,0.82,114.58536585365853
2015-03-05,94.21,0.82,114.89024390243902
2015-03-06,93.38,0.82,113.8780487804878
2015-03-09,92.97,0.82,113.37804878048782
2015-03-10,92.01,0.82,112.20731707317074
2015-03-11,91.52,0.82,111.60975609756098
2015-03-12,92.0,0.82,112.19512195121952
2015-03-13,91.66,0.82,111.78048780487805
2015-03-16,92.18,0.82,112.41463414634148
2015-03-17,91.98,0.82,112.17073170731709
2015-03-18,92.68,0.82,113.02439024390246
2015-03-19,92.79,0.82,113.15853658536587
2015-03-20,93.08,0.82,113.51219512195122
2015-03-23,92.82,0.82,113.1951219512195
2015-03-24,92.19,0.82,112.42682926829269
2015-03-25,91.24,0.82,111.26829268292683
2015-03-26,91.83,0.82,111.98780487804879
2015-03-27,91.97,0.82,112.15853658536587
2015-03-30,93.33,0.82,113.81707317073172
2015-03-31,93.0,0.82,113.41463414634147
2015-04-01,92.99,0.82,113.40243902439025
2015-04-02,93.47,0.82,113.98780487804879
2015-04-06,93.81,0.82,114.40243902439025
2015-04-07,92.63,0.82,112.96341463414635
2015-04-08,92.86,0.82,113.2439024390244
2015-04-09,92.94,0.82,113.34146341463415
2015-04-10,93.41,0.82,113.91463414634147
2015-04-13,93.5,0.82,114.02439024390245
2015-04-14,93.9,0.82,114.51219512195124
2015-04-15,93.83,0.82,114.42682926829269
2015-04-16,93.33,0.82,113.81707317073172
2015-04-17,91.84,0.82,112.00000000000001
2015-04-20,93.34,0.82,113.82926829268294
2015-04-21,94.48,0.82,115.21951219512196
2015-04-22,94.19,0.82,114.8658536585366
2015-04-23,98.4,0.74,132.97297297297297
2015-04-24,98.49,0.74,133.09459459459458
2015-04-27,98.06,0.74,132.51351351351352
2015-04-28,97.71,0.74,132.04054054054055
2015-04-29,97.41,0.74,131.63513513513513
2015-04-30,96.93,0.74,130.98648648648648
2015-05-01,98.27,0.74,132.7972972972973
2015-05-04,99.78,0.74,134.83783783783784
2015-05-05,98.53,0.74,133.14864864864865
2015-05-06,98.54,0.74,133.16216216216216
2015-05-07,97.94,0.74,132.35135135135135
2015-05-08,98.89,0.74,133.63513513513513
2015-05-11,99.4,0.74,134.32432432432432
2015-05-12,98.39,0.74,132.95945945945945
2015-05-13,98.22,0.74,132.72972972972974
2015-05-14,99.61,0.74,134.6081081081081
2015-05-15,98.9,0.74,133.64864864864865
2015-05-18,100.35,0.74,135.6081081081081
2015-05-19,100.22,0.74,135.43243243243242
2015-05-20,99.61,0.74,134.6081081081081
2015-05-21,100.05,0.74,135.2027027027027
2015-05-22,100.27,0.74,135.5
2015-05-26,99.02,0.74,133.8108108108108
2015-05-27,100.38,0.74,135.64864864864865
2015-05-28,100.29,0.74,135.52702702702703
2015-05-29,100.33,0.74,135.58108108108107
2015-06-01,100.04,0.74,135.1891891891892
2015-06-02,98.25,0.74,132.77027027027026
2015-06-03,98.78,0.74,133.48648648648648
2015-06-04,97.58,0.74,131.86486486486487
2015-06-05,97.82,0.74,132.1891891891892
2015-06-08,97.29,0.74,131.472972972973
2015-06-09,98.13,0.74,132.6081081081081
2015-06-10,98.82,0.74,133.54054054054052
2015-06-11,99.37,0.74,134.2837837837838
2015-06-12,98.54,0.74,133.16216216216216
2015-06-15,97.55,0.74,131.82432432432432
2015-06-16,97.5,0.74,131.75675675675677
2015-06-17,97.65,0.74,131.95945945945948
2015-06-18,99.3,0.74,134.1891891891892
2015-06-19,99.71,0.74,134.74324324324323
2015-06-22,100.59,0.74,135.93243243243245
2015-06-23,100.22,0.74,135.43243243243242
2015-06-24,99.3,0.74,134.1891891891892
2015-06-25,99.63,0.74,134.63513513513513
2015-06-26,99.9,0.74,135.0
2015-06-29,97.44,0.74,131.67567567567568
2015-06-30,97.09,0.74,131.2027027027027
2015-07-01,98.4,0.74,132.97297297297297
2015-07-02,98.21,0.74,132.7162162162162
2015-07-06,97.8,0.74,132.16216216216216
2015-07-07,97.95,0.74,132.36486486486487
2015-07-08,96.29,0.74,130.12162162162164
2015-07-09,96.46,0.74,130.35135135135135
2015-07-10,97.77,0.74,132.1216216216216
2015-07-13,99.3,0.74,134.1891891891892
2015-07-14,98.56,0.74,133.1891891891892
2015-07-15,98.63,0.74,133.28378378378378
2015-07-16,100.13,0.74,135.3108108108108
2015-07-17,98.55,0.74,133.17567567567568
2015-07-20,98.75,0.74,133.44594594594594
2015-07-21,98.09,0.74,132.55405405405406
2015-07-22,98.84,0.74,133.56756756756758
2015-07-23,100.13,0.93,107.66666666666666
2015-07-24,100.04,0.93,107.56989247311829
2015-07-27,98.51,0.93,105.9247311827957
2015-07-28,100.18,0.93,107.72043010752688
2015-07-29,102.21,0.93,109.9032258064516
2015-07-30,102.16,0.93,109.84946236559139
2015-07-31,102.13,0.93,109.81720430107526
2015-08-03,102.0,0.93,109.6774193548387
2015-08-04,102.62,0.93,110.34408602150538
2015-08-05,103.52,0.93,111.31182795698923
2015-08-06,102.31,0.93,110.01075268817203
2015-08-07,103.09,0.93,110.84946236559139
2015-08-10,104.64,0.93,112.51612903225806
2015-08-11,103.53,0.93,111.32258064516128
2015-08-12,102.67,0.93,110.39784946236558
2015-08-13,103.86,0.93,111.6774193548387
2015-08-14,104.48,0.93,112.34408602150538
2015-08-17,105.47,0.93,113.40860215053763
2015-08-18,105.21,0.93,113.1290322580645
2015-08-19,104.73,0.93,112.61290322580645
2015-08-20,101.82,0.93,109.48387096774192
2015-08-21,99.36,0.93,106.83870967741935
2015-08-24,93.83,0.93,100.89247311827957
2015-08-25,92.7,0.93,99.6774193548387
2015-08-26,96.37,0.93,103.6236559139785
2015-08-27,98.85,0.93,106.29032258064515
2015-08-28,98.45,0.93,105.86021505376344
2015-08-31,97.9,0.93,105.26881720430107
2015-09-01,95.24,0.93,102.40860215053762
2015-09-02,97.58,0.93,104.9247311827957
2015-09-03,98.31,0.93,105.70967741935483
2015-09-04,97.01,0.93,104.31182795698925
2015-09-08,99.44,0.93,106.9247311827957
2015-09-09,98.5,0.93,105.91397849462365
2015-09-10,97.86,0.93,105.2258064516129
2015-09-11,98.0,0.93,105.3763440860215
2015-09-14,97.83,0.93,105.19354838709677
2015-09-15,99.43,0.93,106.91397849462366
2015-09-16,99.22,0.93,106.68817204301075
2015-09-17,98.36,0.93,105.76344086021504
2015-09-18,97.04,0.93,104.34408602150538
2015-09-21,98.12,0.93,105.50537634408602
2015-09-22,97.73,0.93,105.08602150537634
2015-09-23,98.15,0.93,105.53763440860214
2015-09-24,97.39,0.93,104.72043010752688
2015-09-25,97.45,0.93,104.78494623655914
2015-09-28,95.33,0.93,102.50537634408602
2015-09-29,95.8,0.93,103.01075268817203
2015-09-30,97.18,0.93,104.49462365591398
2015-10-01,98.38,0.93,105.78494623655914
2015-10-02,99.32,0.93,106.79569892473117
2015-10-05,100.95,0.93,108.54838709677419
2015-10-06,100.94,0.93,108.53763440860214
2015-10-07,102.73,0.93,110.46236559139784
2015-10-08,104.7,0.93,112.58064516129032
2015-10-09,105.48,0.93,113.41935483870968
2015-10-12,105.78,0.93,113.74193548387096
2015-10-13,104.08,0.93,111.91397849462365
2015-10-14,104.18,0.93,112.02150537634408
2015-10-15,105.83,0.93,113.79569892473117
2015-10-16,106.36,0.93,114.36559139784946
2015-10-19,106.86,0.93,114.9032258064516
2015-10-20,107.67,0.93,115.77419354838709
2015-10-21,105.9,0.93,113.87096774193549
2015-10-22,103.29,1.0,103.29
2015-10-23,106.03,1.0,106.03
2015-10-26,106.66,1.0,106.66
2015-10-27,106.92,1.0,106.92
2015-10-28,106.85,1.0,106.85
2015-10-29,106.66,1.0,106.66
2015-10-30,106.57,1.0,106.57
2015-11-02,107.67,1.0,107.67
