date,SLB,SLB_EPS,PE Ratio
2015-05-26,90.74,0.76,119.39473684210526
2015-05-27,91.0,0.76,119.73684210526315
2015-05-28,90.65,0.76,119.27631578947368
2015-05-29,90.77,0.76,119.43421052631578
2015-06-01,90.65,0.76,119.27631578947368
2015-06-02,91.5,0.76,120.39473684210526
2015-06-03,91.36,0.76,120.21052631578947
2015-06-04,90.07,0.76,118.51315789473684
2015-06-05,90.17,0.76,118.64473684210526
2015-06-08,89.37,0.76,117.5921052631579
2015-06-09,89.86,0.76,118.23684210526315
2015-06-10,91.63,0.76,120.5657894736842
2015-06-11,90.67,0.76,119.30263157894737
2015-06-12,90.15,0.76,118.61842105263159
2015-06-15,89.43,0.76,117.67105263157896
2015-06-16,89.69,0.76,118.01315789473684
2015-06-17,89.67,0.76,117.98684210526316
2015-06-18,88.63,0.76,116.61842105263158
2015-06-19,86.62,0.76,113.97368421052632
2015-06-22,86.97,0.76,114.43421052631578
2015-06-23,88.0,0.76,115.78947368421052
2015-06-24,87.51,0.76,115.14473684210527
2015-06-25,86.67,0.76,114.03947368421052
2015-06-26,86.67,0.76,114.03947368421052
2015-06-29,85.66,0.76,112.71052631578947
2015-06-30,86.19,0.76,113.4078947368421
2015-07-01,84.3,0.76,110.92105263157895
2015-07-02,84.01,0.76,110.53947368421053
2015-07-06,83.49,0.76,109.85526315789473
2015-07-07,84.2,0.76,110.78947368421053
2015-07-08,82.92,0.76,109.10526315789474
2015-07-09,83.55,0.76,109.93421052631578
2015-07-10,83.96,0.76,110.4736842105263
2015-07-13,84.29,0.76,110.90789473684211
2015-07-14,85.29,0.76,112.22368421052633
2015-07-15,83.63,0.76,110.03947368421052
2015-07-16,83.89,0.76,110.38157894736842
2015-07-17,83.71,0.76,110.14473684210526
2015-07-20,83.52,0.76,109.89473684210526
2015-07-21,84.3,0.76,110.92105263157895
2015-07-22,85.26,0.89,95.79775280898876
2015-07-23,86.02,0.89,96.65168539325842
2015-07-24,82.9,0.89,93.14606741573034
2015-07-27,81.76,0.89,91.86516853932585
2015-07-28,82.5,0.89,92.69662921348315
2015-07-29,83.89,0.89,94.25842696629213
2015-07-30,83.52,0.89,93.84269662921348
2015-07-31,82.82,0.89,93.0561797752809
2015-08-03,82.08,0.89,92.2247191011236
2015-08-04,82.27,0.89,92.438202247191
2015-08-05,82.5,0.89,92.69662921348315
2015-08-06,83.59,0.89,93.92134831460675
2015-08-07,82.25,0.89,92.41573033707866
2015-08-10,84.44,0.89,94.87640449438202
2015-08-11,84.36,0.89,94.78651685393258
2015-08-12,84.83,0.89,95.31460674157303
2015-08-13,84.09,0.89,94.48314606741573
2015-08-14,83.86,0.89,94.2247191011236
2015-08-17,83.5,0.89,93.82022471910112
2015-08-18,83.15,0.89,93.42696629213484
2015-08-19,80.67,0.89,90.64044943820225
2015-08-20,79.44,0.89,89.25842696629213
2015-08-21,77.5,0.89,87.07865168539325
2015-08-24,73.87,0.89,83.0
2015-08-25,72.52,0.89,81.48314606741573
2015-08-26,70.09,0.89,78.75280898876404
2015-08-27,73.85,0.89,82.97752808988763
2015-08-28,76.06,0.89,85.46067415730337
2015-08-31,77.37,0.89,86.93258426966293
2015-09-01,75.42,0.89,84.74157303370787
2015-09-02,75.41,0.89,84.73033707865169
2015-09-03,76.26,0.89,85.68539325842697
2015-09-04,75.0,0.89,84.26966292134831
2015-09-08,75.54,0.89,84.87640449438203
2015-09-09,74.4,0.89,83.59550561797754
2015-09-10,74.07,0.89,83.22471910112358
2015-09-11,73.7,0.89,82.80898876404494
2015-09-14,72.84,0.89,81.84269662921349
2015-09-15,73.59,0.89,82.68539325842697
2015-09-16,76.16,0.89,85.57303370786516
2015-09-17,75.3,0.89,84.6067415730337
2015-09-18,72.54,0.89,81.50561797752809
2015-09-21,72.87,0.89,81.87640449438203
2015-09-22,72.57,0.89,81.53932584269663
2015-09-23,71.94,0.89,80.8314606741573
2015-09-24,72.69,0.89,81.67415730337078
2015-09-25,72.9,0.89,81.91011235955057
2015-09-28,69.37,0.89,77.9438202247191
2015-09-29,69.1,0.89,77.64044943820224
2015-09-30,68.97,0.89,77.49438202247191
2015-10-01,67.65,0.89,76.01123595505618
2015-10-02,70.32,0.89,79.01123595505616
2015-10-05,72.09,0.89,81.0
2015-10-06,73.94,0.89,83.07865168539325
2015-10-07,75.35,0.89,84.6629213483146
2015-10-08,76.64,0.89,86.11235955056179
2015-10-09,76.36,0.89,85.79775280898876
2015-10-12,74.94,0.89,84.20224719101124
2015-10-13,74.64,0.89,83.86516853932584
2015-10-14,75.01,0.89,84.28089887640449
2015-10-15,76.16,0.89,85.57303370786516
2015-10-16,74.51,0.89,83.71910112359551
2015-10-19,74.14,0.89,83.30337078651685
2015-10-20,75.55,0.89,84.8876404494382
2015-10-21,75.63,0.78,96.96153846153845
2015-10-22,78.26,0.78,100.33333333333334
2015-10-23,78.35,0.78,100.44871794871794
2015-10-26,77.15,0.78,98.91025641025641
2015-10-27,76.95,0.78,98.65384615384616
2015-10-28,79.13,0.78,101.44871794871794
2015-10-29,78.69,0.78,100.88461538461537
2015-10-30,78.16,0.78,100.2051282051282
2015-11-02,79.43,0.78,101.83333333333334
2015-11-03,81.52,0.78,104.51282051282051
2015-11-04,80.31,0.78,102.96153846153847
2015-11-05,78.8,0.78,101.02564102564102
2015-11-06,79.06,0.78,101.35897435897436
2015-11-09,77.91,0.78,99.88461538461537
2015-11-10,78.77,0.78,100.98717948717947
2015-11-11,77.63,0.78,99.52564102564102
2015-11-12,76.6,0.78,98.20512820512819
2015-11-13,76.14,0.78,97.61538461538461
2015-11-16,78.33,0.78,100.42307692307692
2015-11-17,76.74,0.78,98.38461538461537
2015-11-18,78.55,0.78,100.7051282051282
2015-11-19,77.92,0.78,99.8974358974359
2015-11-20,77.15,0.78,98.91025641025641
2015-11-23,77.22,0.78,99.0
2015-11-24,78.18,0.78,100.23076923076924
2015-11-25,77.53,0.78,99.3974358974359
2015-11-27,77.33,0.78,99.14102564102564
2015-11-30,77.15,0.78,98.91025641025641
2015-12-01,78.17,0.78,100.21794871794872
2015-12-02,75.81,0.78,97.1923076923077
2015-12-03,74.81,0.78,95.91025641025641
2015-12-04,74.71,0.78,95.78205128205127
2015-12-07,72.8,0.78,93.33333333333333
2015-12-08,71.5,0.78,91.66666666666666
2015-12-09,72.12,0.78,92.46153846153847
2015-12-10,71.48,0.78,91.64102564102565
2015-12-11,69.82,0.78,89.5128205128205
2015-12-14,70.02,0.78,89.76923076923076
2015-12-15,71.84,0.78,92.1025641025641
2015-12-16,71.22,0.78,91.3076923076923
2015-12-17,69.2,0.78,88.71794871794872
2015-12-18,67.34,0.78,86.33333333333333
2015-12-21,67.95,0.78,87.11538461538461
2015-12-22,69.49,0.78,89.08974358974358
2015-12-23,71.01,0.78,91.03846153846155
2015-12-24,70.53,0.78,90.42307692307692
2015-12-28,70.42,0.78,90.28205128205128
2015-12-29,70.51,0.78,90.3974358974359
2015-12-30,69.64,0.78,89.28205128205128
2015-12-31,69.75,0.78,89.42307692307692
2016-01-04,69.18,0.78,88.6923076923077
2016-01-05,69.5,0.78,89.1025641025641
2016-01-06,67.7,0.78,86.7948717948718
2016-01-07,66.19,0.78,84.85897435897435
2016-01-08,65.08,0.78,83.43589743589743
2016-01-11,64.83,0.78,83.11538461538461
2016-01-12,64.74,0.78,82.99999999999999
2016-01-13,63.95,0.78,81.98717948717949
2016-01-14,64.68,0.78,82.92307692307693
2016-01-15,63.01,0.78,80.78205128205127
2016-01-19,62.82,0.78,80.53846153846153
2016-01-20,61.06,0.78,78.28205128205128
2016-01-21,61.45,0.78,78.78205128205128
2016-01-22,65.2,0.78,83.58974358974359
2016-01-25,63.3,0.78,81.15384615384615
2016-01-26,65.33,0.78,83.75641025641025
2016-01-27,65.55,-0.8,-81.93749999999999
2016-01-28,69.51,-0.8,-86.8875
2016-01-29,72.27,-0.8,-90.33749999999999
2016-02-01,71.46,-0.8,-89.32499999999999
2016-02-02,68.84,-0.8,-86.05
2016-02-03,70.83,-0.8,-88.5375
2016-02-04,70.54,-0.8,-88.175
2016-02-05,68.81,-0.8,-86.0125
2016-02-08,69.78,-0.8,-87.225
2016-02-09,67.8,-0.8,-84.74999999999999
2016-02-10,67.73,-0.8,-84.6625
2016-02-11,68.83,-0.8,-86.0375
2016-02-12,70.31,-0.8,-87.8875
2016-02-16,71.75,-0.8,-89.6875
2016-02-17,72.93,-0.8,-91.16250000000001
2016-02-18,72.68,-0.8,-90.85000000000001
2016-02-19,72.87,-0.8,-91.0875
2016-02-22,74.37,-0.8,-92.9625
2016-02-23,72.08,-0.8,-90.1
2016-02-24,72.21,-0.8,-90.26249999999999
2016-02-25,72.35,-0.8,-90.43749999999999
2016-02-26,72.47,-0.8,-90.58749999999999
2016-02-29,71.72,-0.8,-89.64999999999999
2016-03-01,74.01,-0.8,-92.5125
2016-03-02,74.41,-0.8,-93.01249999999999
2016-03-03,74.85,-0.8,-93.56249999999999
2016-03-04,74.83,-0.8,-93.5375
2016-03-07,76.16,-0.8,-95.19999999999999
2016-03-08,72.7,-0.8,-90.875
2016-03-09,72.75,-0.8,-90.9375
2016-03-10,73.18,-0.8,-91.47500000000001
2016-03-11,75.0,-0.8,-93.75
2016-03-14,73.44,-0.8,-91.8
2016-03-15,73.23,-0.8,-91.5375
2016-03-16,73.35,-0.8,-91.68749999999999
2016-03-17,74.54,-0.8,-93.175
2016-03-18,73.52,-0.8,-91.89999999999999
2016-03-21,74.89,-0.8,-93.6125
2016-03-22,73.61,-0.8,-92.01249999999999
2016-03-23,72.96,-0.8,-91.19999999999999
2016-03-24,72.58,-0.8,-90.725
2016-03-28,72.8,-0.8,-90.99999999999999
2016-03-29,73.0,-0.8,-91.25
2016-03-30,74.41,-0.8,-93.01249999999999
2016-03-31,73.75,-0.8,-92.1875
2016-04-01,72.12,-0.8,-90.15
2016-04-04,72.64,-0.8,-90.8
2016-04-05,72.66,-0.8,-90.82499999999999
2016-04-06,73.16,-0.8,-91.44999999999999
2016-04-07,72.01,-0.8,-90.0125
2016-04-08,73.85,-0.8,-92.31249999999999
2016-04-11,73.88,-0.8,-92.35
2016-04-12,75.9,-0.8,-94.875
2016-04-13,77.37,-0.8,-96.7125
2016-04-14,77.16,-0.8,-96.44999999999999
2016-04-15,76.26,-0.8,-95.325
2016-04-18,77.45,-0.8,-96.8125
2016-04-19,79.64,-0.8,-99.55
2016-04-20,81.1,-0.8,-101.37499999999999
2016-04-21,80.27,-0.8,-100.33749999999999
2016-04-22,79.93,-0.8,-99.91250000000001
2016-04-25,78.77,-0.8,-98.46249999999999
2016-04-26,79.2,-0.8,-99.0
2016-04-27,80.6,0.4,201.49999999999997
2016-04-28,79.78,0.4,199.45
2016-04-29,80.34,0.4,200.85
2016-05-02,79.4,0.4,198.5
2016-05-03,77.23,0.4,193.075
2016-05-04,75.73,0.4,189.325
2016-05-05,75.4,0.4,188.5
2016-05-06,75.12,0.4,187.8
2016-05-09,72.77,0.4,181.92499999999998
2016-05-10,74.26,0.4,185.65
2016-05-11,73.81,0.4,184.525
2016-05-12,74.09,0.4,185.225
2016-05-13,72.43,0.4,181.07500000000002
2016-05-16,74.0,0.4,185.0
2016-05-17,74.88,0.4,187.2
2016-05-18,73.17,0.4,182.92499999999998
2016-05-19,74.2,0.4,185.5
2016-05-20,74.96,0.4,187.39999999999998
2016-05-23,75.01,0.4,187.525
2016-05-24,75.62,0.4,189.05
2016-05-25,77.91,0.4,194.77499999999998
2016-05-26,77.88,0.4,194.7
2016-05-27,77.17,0.4,192.92499999999998
2016-05-31,76.3,0.4,190.74999999999997
2016-06-01,75.86,0.4,189.64999999999998
2016-06-02,75.45,0.4,188.625
2016-06-03,75.63,0.4,189.075
2016-06-06,79.09,0.4,197.725
2016-06-07,80.1,0.4,200.24999999999997
2016-06-08,80.81,0.4,202.025
2016-06-09,79.96,0.4,199.89999999999998
2016-06-10,78.53,0.4,196.325
2016-06-13,77.64,0.4,194.1
2016-06-14,77.46,0.4,193.64999999999998
2016-06-15,76.85,0.4,192.12499999999997
2016-06-16,76.34,0.4,190.85
2016-06-17,77.5,0.4,193.75
2016-06-20,77.59,0.4,193.975
2016-06-21,78.52,0.4,196.29999999999998
2016-06-22,78.27,0.4,195.67499999999998
2016-06-23,79.59,0.4,198.975
2016-06-24,76.66,0.4,191.64999999999998
2016-06-27,75.07,0.4,187.67499999999998
2016-06-28,76.63,0.4,191.575
2016-06-29,77.83,0.4,194.575
2016-06-30,79.08,0.4,197.7
2016-07-01,79.52,0.4,198.79999999999998
2016-07-05,77.63,0.4,194.075
2016-07-06,78.06,0.4,195.15
2016-07-07,77.7,0.4,194.25
2016-07-08,78.74,0.4,196.84999999999997
2016-07-11,78.02,0.4,195.04999999999998
2016-07-12,79.65,0.4,199.125
2016-07-13,78.88,0.4,197.2
2016-07-14,79.1,0.4,197.74999999999997
2016-07-15,79.35,0.4,198.37499999999997
2016-07-18,79.7,0.4,199.25
2016-07-19,79.81,0.4,199.525
2016-07-20,80.6,0.4,201.49999999999997
2016-07-21,80.02,0.4,200.04999999999998
2016-07-22,81.61,0.4,204.02499999999998
2016-07-25,80.71,0.4,201.77499999999998
2016-07-26,80.6,0.4,201.49999999999997
2016-07-27,79.88,-1.66,-48.12048192771084
2016-07-28,79.05,-1.66,-47.62048192771084
2016-07-29,80.52,-1.66,-48.506024096385545
2016-08-01,78.46,-1.66,-47.265060240963855
2016-08-02,78.89,-1.66,-47.52409638554217
2016-08-03,79.62,-1.66,-47.96385542168675
2016-08-04,80.39,-1.66,-48.4277108433735
2016-08-05,81.2,-1.66,-48.915662650602414
2016-08-08,82.5,-1.66,-49.6987951807229
2016-08-09,81.83,-1.66,-49.295180722891565
2016-08-10,80.85,-1.66,-48.704819277108435
2016-08-11,81.5,-1.66,-49.096385542168676
2016-08-12,81.2,-1.66,-48.915662650602414
2016-08-15,82.04,-1.66,-49.42168674698796
2016-08-16,81.92,-1.66,-49.34939759036145
2016-08-17,82.21,-1.66,-49.524096385542165
2016-08-18,83.86,-1.66,-50.51807228915663
2016-08-19,83.31,-1.66,-50.186746987951814
2016-08-22,82.05,-1.66,-49.4277108433735
2016-08-23,81.75,-1.66,-49.246987951807235
2016-08-24,81.33,-1.66,-48.99397590361446
2016-08-25,81.34,-1.66,-49.00000000000001
2016-08-26,80.9,-1.66,-48.73493975903615
2016-08-29,81.14,-1.66,-48.87951807228916
2016-08-30,80.64,-1.66,-48.57831325301205
2016-08-31,79.0,-1.66,-47.59036144578314
2016-09-01,78.96,-1.66,-47.566265060240966
2016-09-02,78.55,-1.66,-47.31927710843374
2016-09-06,78.78,-1.66,-47.45783132530121
2016-09-07,78.61,-1.66,-47.35542168674699
2016-09-08,79.38,-1.66,-47.81927710843374
2016-09-09,77.56,-1.66,-46.72289156626506
2016-09-12,78.8,-1.66,-47.46987951807229
2016-09-13,77.08,-1.66,-46.433734939759034
2016-09-14,76.37,-1.66,-46.006024096385545
2016-09-15,76.8,-1.66,-46.265060240963855
2016-09-16,76.33,-1.66,-45.98192771084337
2016-09-19,75.96,-1.66,-45.75903614457831
2016-09-20,75.37,-1.66,-45.40361445783133
2016-09-21,76.56,-1.66,-46.12048192771085
2016-09-22,77.01,-1.66,-46.39156626506025
2016-09-23,75.92,-1.66,-45.734939759036145
2016-09-26,75.58,-1.66,-45.53012048192771
2016-09-27,75.33,-1.66,-45.37951807228916
2016-09-28,78.01,-1.66,-46.99397590361446
2016-09-29,77.37,-1.66,-46.608433734939766
2016-09-30,78.64,-1.66,-47.373493975903614
2016-10-03,78.9,-1.66,-47.53012048192772
2016-10-04,78.54,-1.66,-47.3132530120482
2016-10-05,80.15,-1.66,-48.28313253012049
2016-10-06,81.42,-1.66,-49.04819277108434
2016-10-07,81.31,-1.66,-48.98192771084338
2016-10-10,82.33,-1.66,-49.596385542168676
2016-10-11,81.69,-1.66,-49.21084337349398
2016-10-12,81.44,-1.66,-49.06024096385542
2016-10-13,81.53,-1.66,-49.1144578313253
2016-10-14,81.32,-1.66,-48.98795180722892
2016-10-17,80.98,-1.66,-48.78313253012049
2016-10-18,81.39,-1.66,-49.03012048192771
2016-10-19,83.44,-1.66,-50.265060240963855
2016-10-20,82.99,-1.66,-49.993975903614455
2016-10-21,80.47,-1.66,-48.475903614457835
2016-10-24,80.31,-1.66,-48.37951807228916
2016-10-25,80.22,-1.66,-48.325301204819276
2016-10-26,80.02,0.16,500.12499999999994
2016-10-27,79.6,0.16,497.49999999999994
2016-10-28,79.2,0.16,495.0
2016-10-31,78.23,0.16,488.9375
2016-11-01,78.7,0.16,491.875
2016-11-02,77.76,0.16,486.0
2016-11-03,78.46,0.16,490.37499999999994
2016-11-04,77.84,0.16,486.5
2016-11-07,79.75,0.16,498.4375
2016-11-08,79.84,0.16,499.0
2016-11-09,79.94,0.16,499.625
2016-11-10,79.88,0.16,499.24999999999994
2016-11-11,78.66,0.16,491.62499999999994
2016-11-14,78.71,0.16,491.93749999999994
2016-11-15,81.16,0.16,507.24999999999994
2016-11-16,81.04,0.16,506.50000000000006
2016-11-17,80.1,0.16,500.62499999999994
2016-11-18,80.0,0.16,500.0
2016-11-21,81.71,0.16,510.68749999999994
2016-11-22,81.5,0.16,509.375
2016-11-23,81.4,0.16,508.75
2016-11-25,81.29,0.16,508.06250000000006
2016-11-28,81.06,0.16,506.625
2016-11-29,79.92,0.16,499.5
2016-11-30,84.05,0.16,525.3125
2016-12-01,84.61,0.16,528.8125
2016-12-02,85.01,0.16,531.3125
2016-12-05,84.43,0.16,527.6875
2016-12-06,83.96,0.16,524.75
2016-12-07,84.35,0.16,527.1875
2016-12-08,84.47,0.16,527.9375
2016-12-09,84.78,0.16,529.875
2016-12-12,85.01,0.16,531.3125
2016-12-13,86.13,0.16,538.3125
2016-12-14,85.16,0.16,532.25
2016-12-15,85.28,0.16,533.0
2016-12-16,85.5,0.16,534.375
2016-12-19,85.12,0.16,532.0
2016-12-20,85.28,0.16,533.0
2016-12-21,86.16,0.16,538.5
2016-12-22,86.38,0.16,539.875
2016-12-23,85.51,0.16,534.4375
2016-12-27,85.44,0.16,534.0
2016-12-28,84.63,0.16,528.9375
2016-12-29,84.2,0.16,526.25
2016-12-30,83.95,0.16,524.6875
2017-01-03,84.8,0.16,530.0
2017-01-04,85.43,0.16,533.9375
2017-01-05,85.3,0.16,533.125
2017-01-06,86.48,0.16,540.5
2017-01-09,85.77,0.16,536.0625
2017-01-10,84.6,0.16,528.75
2017-01-11,85.66,0.16,535.375
2017-01-12,85.33,0.16,533.3125
2017-01-13,84.82,0.16,530.125
2017-01-17,86.43,0.16,540.1875
2017-01-18,87.48,0.16,546.75
2017-01-19,87.2,0.16,545.0
2017-01-20,86.49,0.16,540.5625
2017-01-23,84.27,0.16,526.6875
2017-01-24,84.58,0.16,528.625
2017-01-25,85.51,-0.14,-610.7857142857142
2017-01-26,84.88,-0.14,-606.2857142857142
2017-01-27,84.5,-0.14,-603.5714285714286
2017-01-30,83.61,-0.14,-597.2142857142857
2017-01-31,83.71,-0.14,-597.9285714285713
2017-02-01,83.17,-0.14,-594.0714285714286
2017-02-02,82.44,-0.14,-588.8571428571428
2017-02-03,82.5,-0.14,-589.2857142857142
2017-02-06,81.69,-0.14,-583.4999999999999
2017-02-07,81.07,-0.14,-579.0714285714284
2017-02-08,81.12,-0.14,-579.4285714285714
2017-02-09,81.21,-0.14,-580.0714285714284
2017-02-10,82.16,-0.14,-586.8571428571428
2017-02-13,81.82,-0.14,-584.4285714285713
2017-02-14,82.46,-0.14,-588.9999999999999
2017-02-15,81.75,-0.14,-583.9285714285713
2017-02-16,81.13,-0.14,-579.4999999999999
2017-02-17,80.65,-0.14,-576.0714285714286
2017-02-21,80.68,-0.14,-576.2857142857143
2017-02-22,79.7,-0.14,-569.2857142857142
2017-02-23,80.47,-0.14,-574.7857142857142
2017-02-24,80.15,-0.14,-572.5
2017-02-27,81.06,-0.14,-579.0
2017-02-28,80.36,-0.14,-573.9999999999999
2017-03-01,82.27,-0.14,-587.6428571428571
2017-03-02,80.95,-0.14,-578.2142857142857
2017-03-03,80.7,-0.14,-576.4285714285714
2017-03-06,80.72,-0.14,-576.5714285714286
2017-03-07,79.95,-0.14,-571.0714285714286
2017-03-08,78.1,-0.14,-557.8571428571428
2017-03-09,78.7,-0.14,-562.1428571428571
2017-03-10,78.69,-0.14,-562.0714285714286
2017-03-13,78.59,-0.14,-561.3571428571428
2017-03-14,78.38,-0.14,-559.8571428571428
2017-03-15,80.25,-0.14,-573.2142857142857
2017-03-16,79.65,-0.14,-568.9285714285714
2017-03-17,79.55,-0.14,-568.2142857142857
2017-03-20,78.92,-0.14,-563.7142857142857
2017-03-21,78.69,-0.14,-562.0714285714286
2017-03-22,78.38,-0.14,-559.8571428571428
2017-03-23,77.67,-0.14,-554.7857142857142
2017-03-24,76.96,-0.14,-549.7142857142857
2017-03-27,77.02,-0.14,-550.1428571428571
2017-03-28,78.31,-0.14,-559.3571428571428
2017-03-29,78.67,-0.14,-561.9285714285713
2017-03-30,77.84,-0.14,-556.0
2017-03-31,78.1,-0.14,-557.8571428571428
2017-04-03,77.7,-0.14,-555.0
2017-04-04,78.21,-0.14,-558.642857142857
2017-04-05,78.3,-0.14,-559.2857142857142
2017-04-06,78.62,-0.14,-561.5714285714286
2017-04-07,78.33,-0.14,-559.4999999999999
2017-04-10,78.71,-0.14,-562.2142857142857
2017-04-11,79.65,-0.14,-568.9285714285714
2017-04-12,79.57,-0.14,-568.3571428571428
2017-04-13,78.15,-0.14,-558.2142857142857
2017-04-17,78.24,-0.14,-558.8571428571428
2017-04-18,77.93,-0.14,-556.6428571428571
2017-04-19,76.48,-0.14,-546.2857142857142
2017-04-20,76.51,-0.14,-546.5
2017-04-21,74.84,-0.14,-534.5714285714286
2017-04-24,74.1,-0.14,-529.2857142857142
2017-04-25,74.09,-0.14,-529.2142857142857
2017-04-26,74.11,0.2,370.54999999999995
2017-04-27,72.84,0.2,364.2
2017-04-28,72.59,0.2,362.95
2017-05-01,72.3,0.2,361.49999999999994
2017-05-02,71.45,0.2,357.25
2017-05-03,71.53,0.2,357.65
2017-05-04,70.94,0.2,354.7
2017-05-05,71.97,0.2,359.84999999999997
2017-05-08,72.22,0.2,361.09999999999997
2017-05-09,72.28,0.2,361.4
2017-05-10,72.67,0.2,363.34999999999997
2017-05-11,71.78,0.2,358.9
2017-05-12,71.02,0.2,355.09999999999997
2017-05-15,72.0,0.2,360.0
2017-05-16,71.37,0.2,356.85
2017-05-17,70.99,0.2,354.94999999999993
2017-05-18,71.43,0.2,357.15000000000003
2017-05-19,71.75,0.2,358.75
2017-05-22,71.89,0.2,359.45
2017-05-23,72.09,0.2,360.45
2017-05-24,71.36,0.2,356.79999999999995
2017-05-25,69.39,0.2,346.95
2017-05-26,70.09,0.2,350.45
2017-05-30,68.74,0.2,343.69999999999993
2017-05-31,69.59,0.2,347.95
2017-06-01,69.78,0.2,348.9
2017-06-02,68.96,0.2,344.79999999999995
2017-06-05,69.27,0.2,346.34999999999997
2017-06-06,69.97,0.2,349.84999999999997
2017-06-07,68.67,0.2,343.34999999999997
2017-06-08,68.31,0.2,341.55
2017-06-09,69.68,0.2,348.40000000000003
2017-06-12,69.31,0.2,346.55
2017-06-13,69.35,0.2,346.74999999999994
2017-06-14,68.18,0.2,340.90000000000003
2017-06-15,67.33,0.2,336.65
2017-06-16,68.58,0.2,342.9
2017-06-19,68.1,0.2,340.49999999999994
2017-06-20,66.75,0.2,333.75
2017-06-21,65.47,0.2,327.34999999999997
2017-06-22,65.37,0.2,326.85
2017-06-23,65.93,0.2,329.65000000000003
2017-06-26,65.89,0.2,329.45
2017-06-27,65.36,0.2,326.79999999999995
2017-06-28,65.25,0.2,326.25
2017-06-29,65.38,0.2,326.9
2017-06-30,65.84,0.2,329.2
2017-07-03,66.97,0.2,334.84999999999997
2017-07-05,65.74,0.2,328.69999999999993
2017-07-06,65.13,0.2,325.65
2017-07-07,65.08,0.2,325.4
2017-07-10,65.35,0.2,326.74999999999994
2017-07-11,65.79,0.2,328.95
2017-07-12,65.58,0.2,327.9
2017-07-13,66.49,0.2,332.44999999999993
2017-07-14,66.85,0.2,334.24999999999994
2017-07-17,66.83,0.2,334.15
2017-07-18,66.18,0.2,330.90000000000003
2017-07-19,67.44,0.2,337.2
2017-07-20,67.02,0.2,335.09999999999997
2017-07-21,66.53,0.2,332.65
2017-07-24,66.42,0.2,332.09999999999997
2017-07-25,67.01,0.2,335.05
2017-07-26,66.99,-0.05,-1339.7999999999997
2017-07-27,67.78,-0.05,-1355.6
2017-07-28,68.46,-0.05,-1369.1999999999998
2017-07-31,68.6,-0.05,-1371.9999999999998
2017-08-01,69.01,-0.05,-1380.2
2017-08-02,69.13,-0.05,-1382.6
2017-08-03,68.22,-0.05,-1364.3999999999999
2017-08-04,67.54,-0.05,-1350.8
2017-08-07,66.55,-0.05,-1330.9999999999998
2017-08-08,65.49,-0.05,-1309.7999999999997
2017-08-09,65.49,-0.05,-1309.7999999999997
2017-08-10,64.4,-0.05,-1288.0
2017-08-11,63.83,-0.05,-1276.6
2017-08-14,63.95,-0.05,-1279.0
2017-08-15,63.44,-0.05,-1268.8
2017-08-16,63.71,-0.05,-1274.2
2017-08-17,63.03,-0.05,-1260.6
2017-08-18,63.32,-0.05,-1266.3999999999999
2017-08-21,63.0,-0.05,-1260.0
2017-08-22,63.35,-0.05,-1267.0
2017-08-23,63.19,-0.05,-1263.8
2017-08-24,62.88,-0.05,-1257.6
2017-08-25,63.88,-0.05,-1277.6
2017-08-28,63.45,-0.05,-1269.0
2017-08-29,63.5,-0.05,-1270.0
2017-08-30,63.39,-0.05,-1267.8
2017-08-31,63.51,-0.05,-1270.1999999999998
2017-09-01,63.35,-0.05,-1267.0
2017-09-05,65.1,-0.05,-1301.9999999999998
2017-09-06,65.72,-0.05,-1314.3999999999999
2017-09-07,65.87,-0.05,-1317.4
2017-09-08,64.86,-0.05,-1297.1999999999998
2017-09-11,65.77,-0.05,-1315.3999999999999
2017-09-12,66.43,-0.05,-1328.6000000000001
2017-09-13,66.92,-0.05,-1338.3999999999999
2017-09-14,67.7,-0.05,-1354.0
2017-09-15,67.24,-0.05,-1344.7999999999997
2017-09-18,67.87,-0.05,-1357.4
2017-09-19,67.89,-0.05,-1357.8
2017-09-20,67.62,-0.05,-1352.4
2017-09-21,68.09,-0.05,-1361.8
2017-09-22,68.8,-0.05,-1375.9999999999998
2017-09-25,69.65,-0.05,-1393.0
2017-09-26,68.82,-0.05,-1376.3999999999999
2017-09-27,69.08,-0.05,-1381.6
2017-09-28,69.16,-0.05,-1383.1999999999998
2017-09-29,69.76,-0.05,-1395.2
2017-10-02,69.32,-0.05,-1386.3999999999999
2017-10-03,69.06,-0.05,-1381.2
2017-10-04,68.82,-0.05,-1376.3999999999999
2017-10-05,68.87,-0.05,-1377.4
2017-10-06,68.34,-0.05,-1366.8
2017-10-09,68.33,-0.05,-1366.6
2017-10-10,68.33,-0.05,-1366.6
2017-10-11,67.74,-0.05,-1354.7999999999997
2017-10-12,67.29,-0.05,-1345.8
2017-10-13,67.17,-0.05,-1343.3999999999999
2017-10-16,66.8,-0.05,-1335.9999999999998
2017-10-17,66.5,-0.05,-1330.0
2017-10-18,65.91,-0.05,-1318.1999999999998
2017-10-19,64.5,-0.05,-1290.0
2017-10-20,63.15,-0.05,-1263.0
2017-10-23,61.91,-0.05,-1238.1999999999998
2017-10-24,62.44,-0.05,-1248.8
2017-10-25,63.44,0.39,162.66666666666666
2017-10-26,63.37,0.39,162.48717948717947
2017-10-27,63.55,0.39,162.94871794871793
2017-10-30,64.11,0.39,164.3846153846154
2017-10-31,64.0,0.39,164.1025641025641
