date,WMT,WMT_EPS,PE Ratio
1998-08-07,31.44,0.18,174.66666666666669
1998-08-10,31.53,0.18,175.16666666666669
1998-08-11,32.0,0.18,177.77777777777777
1998-08-12,33.0,0.18,183.33333333333334
1998-08-13,32.16,0.18,178.66666666666666
1998-08-14,31.19,0.18,173.2777777777778
1998-08-17,31.41,0.18,174.5
1998-08-18,32.13,0.18,178.50000000000003
1998-08-19,32.0,0.18,177.77777777777777
1998-08-20,32.38,0.18,179.8888888888889
1998-08-21,32.59,0.18,181.05555555555557
1998-08-24,33.63,0.18,186.83333333333334
1998-08-25,34.25,0.18,190.27777777777777
1998-08-26,34.53,0.18,191.83333333333334
1998-08-27,33.94,0.18,188.55555555555554
1998-08-28,32.69,0.18,181.61111111111111
1998-08-31,29.5,0.18,163.88888888888889
1998-09-01,30.88,0.18,171.55555555555554
1998-09-02,29.97,0.18,166.5
1998-09-03,30.06,0.18,167.0
1998-09-04,29.25,0.18,162.5
1998-09-08,31.38,0.18,174.33333333333334
1998-09-09,30.53,0.18,169.61111111111111
1998-09-10,29.22,0.18,162.33333333333334
1998-09-11,30.31,0.18,168.38888888888889
1998-09-14,30.59,0.23,133.0
1998-09-15,31.25,0.23,135.8695652173913
1998-09-16,31.47,0.23,136.82608695652172
1998-09-17,30.44,0.23,132.34782608695653
1998-09-18,30.28,0.23,131.65217391304347
1998-09-21,30.34,0.23,131.91304347826087
1998-09-22,31.19,0.23,135.6086956521739
1998-09-23,32.25,0.23,140.2173913043478
1998-09-24,31.41,0.23,136.56521739130434
1998-09-25,30.97,0.23,134.65217391304347
1998-09-28,30.72,0.23,133.56521739130434
1998-09-29,29.06,0.23,126.34782608695652
1998-09-30,27.31,0.23,118.7391304347826
1998-10-01,26.56,0.23,115.4782608695652
1998-10-02,27.72,0.23,120.52173913043477
1998-10-05,28.63,0.23,124.4782608695652
1998-10-06,29.75,0.23,129.3478260869565
1998-10-07,29.38,0.23,127.7391304347826
1998-10-08,28.41,0.23,123.52173913043478
1998-10-09,29.56,0.23,128.52173913043478
1998-10-12,30.41,0.23,132.2173913043478
1998-10-13,29.97,0.23,130.30434782608694
1998-10-14,30.56,0.23,132.86956521739128
1998-10-15,32.31,0.23,140.47826086956522
1998-10-16,33.31,0.23,144.82608695652175
1998-10-19,34.38,0.23,149.47826086956522
1998-10-20,32.78,0.23,142.52173913043478
1998-10-21,32.47,0.23,141.17391304347825
1998-10-22,33.41,0.23,145.26086956521738
1998-10-23,34.0,0.23,147.82608695652172
1998-10-26,32.69,0.23,142.1304347826087
1998-10-27,31.63,0.23,137.52173913043478
1998-10-28,32.41,0.23,140.91304347826085
1998-10-29,33.72,0.23,146.6086956521739
1998-10-30,34.53,0.23,150.1304347826087
1998-11-02,34.41,0.23,149.60869565217388
1998-11-03,33.44,0.23,145.39130434782606
1998-11-04,34.03,0.23,147.95652173913044
1998-11-05,35.13,0.23,152.73913043478262
1998-11-06,35.72,0.23,155.30434782608694
1998-11-09,35.28,0.23,153.3913043478261
1998-11-10,35.09,0.23,152.56521739130434
1998-11-11,34.88,0.23,151.65217391304347
1998-11-12,34.38,0.23,149.47826086956522
1998-11-13,34.84,0.23,151.47826086956522
1998-11-16,35.53,0.23,154.47826086956522
1998-11-17,35.81,0.23,155.69565217391306
1998-11-18,36.69,0.23,159.52173913043475
1998-11-19,36.5,0.23,158.69565217391303
1998-11-20,36.88,0.23,160.34782608695653
1998-11-23,37.47,0.23,162.91304347826085
1998-11-24,37.38,0.23,162.52173913043478
1998-11-25,37.88,0.23,164.69565217391306
1998-11-27,38.28,0.23,166.43478260869566
1998-11-30,37.66,0.23,163.7391304347826
1998-12-01,37.44,0.23,162.78260869565216
1998-12-02,37.03,0.23,161.0
1998-12-03,35.75,0.23,155.43478260869566
1998-12-04,36.59,0.23,159.08695652173913
1998-12-07,37.31,0.23,162.21739130434784
1998-12-08,38.0,0.23,165.2173913043478
1998-12-09,38.38,0.23,166.8695652173913
1998-12-10,37.88,0.23,164.69565217391306
1998-12-11,38.16,0.23,165.91304347826085
1998-12-14,37.41,0.22,170.04545454545453
1998-12-15,38.41,0.22,174.59090909090907
1998-12-16,37.84,0.22,172.00000000000003
1998-12-17,38.06,0.22,173.0
1998-12-18,38.88,0.22,176.72727272727275
1998-12-21,39.31,0.22,178.6818181818182
1998-12-22,39.16,0.22,177.99999999999997
1998-12-23,40.72,0.22,185.0909090909091
1998-12-24,40.56,0.22,184.36363636363637
1998-12-28,39.94,0.22,181.54545454545453
1998-12-29,40.97,0.22,186.22727272727272
1998-12-30,40.38,0.22,183.54545454545456
1998-12-31,40.72,0.22,185.0909090909091
1999-01-04,40.31,0.22,183.22727272727275
1999-01-05,40.63,0.22,184.6818181818182
1999-01-06,41.31,0.22,187.77272727272728
1999-01-07,42.06,0.22,191.1818181818182
1999-01-08,41.75,0.22,189.77272727272728
1999-01-11,40.81,0.22,185.5
1999-01-12,40.19,0.22,182.68181818181816
1999-01-13,40.31,0.22,183.22727272727275
1999-01-14,39.88,0.22,181.27272727272728
1999-01-15,40.06,0.22,182.0909090909091
1999-01-19,40.03,0.22,181.95454545454547
1999-01-20,40.13,0.22,182.4090909090909
1999-01-21,39.53,0.22,179.6818181818182
1999-01-22,41.0,0.22,186.36363636363637
1999-01-25,41.0,0.22,186.36363636363637
1999-01-26,41.78,0.22,189.9090909090909
1999-01-27,42.59,0.22,193.5909090909091
1999-01-28,42.56,0.22,193.45454545454547
1999-01-29,43.0,0.22,195.45454545454547
1999-02-01,42.25,0.22,192.04545454545453
1999-02-02,41.81,0.22,190.04545454545456
1999-02-03,42.88,0.22,194.9090909090909
1999-02-04,41.88,0.22,190.36363636363637
1999-02-05,42.13,0.22,191.5
1999-02-08,42.72,0.22,194.1818181818182
1999-02-09,41.06,0.22,186.63636363636365
1999-02-10,40.47,0.22,183.95454545454544
1999-02-11,42.91,0.22,195.04545454545453
1999-02-12,42.19,0.22,191.77272727272725
1999-02-16,43.78,0.22,199.0
1999-02-17,42.53,0.22,193.3181818181818
1999-02-18,42.69,0.22,194.04545454545453
1999-02-19,42.38,0.22,192.63636363636365
1999-02-22,44.13,0.22,200.5909090909091
1999-02-23,43.75,0.22,198.86363636363637
1999-02-24,42.28,0.22,192.1818181818182
1999-02-25,42.5,0.22,193.1818181818182
1999-02-26,43.06,0.22,195.72727272727275
1999-03-01,42.94,0.22,195.18181818181816
1999-03-02,42.72,0.22,194.1818181818182
1999-03-03,43.69,0.22,198.5909090909091
1999-03-04,44.69,0.22,203.13636363636363
1999-03-05,46.63,0.22,211.95454545454547
1999-03-08,46.72,0.22,212.36363636363635
1999-03-09,47.0,0.22,213.63636363636363
1999-03-10,46.78,0.22,212.63636363636365
1999-03-11,47.66,0.22,216.63636363636363
1999-03-12,48.19,0.22,219.04545454545453
1999-03-15,48.38,0.22,219.9090909090909
1999-03-16,48.0,0.22,218.1818181818182
1999-03-17,48.19,0.22,219.04545454545453
1999-03-18,49.09,0.22,223.13636363636365
1999-03-19,47.38,0.22,215.36363636363637
1999-03-22,46.66,0.22,212.09090909090907
1999-03-23,45.25,0.22,205.6818181818182
1999-03-24,44.5,0.22,202.27272727272728
1999-03-25,45.94,0.22,208.8181818181818
1999-03-26,45.78,0.22,208.0909090909091
1999-03-29,47.5,0.22,215.9090909090909
1999-03-30,47.5,0.22,215.9090909090909
1999-03-31,46.09,0.22,209.50000000000003
1999-04-01,46.63,0.22,211.95454545454547
1999-04-05,47.69,0.22,216.77272727272725
1999-04-06,47.84,0.22,217.45454545454547
1999-04-07,48.75,0.22,221.5909090909091
1999-04-08,51.13,0.22,232.4090909090909
1999-04-09,51.38,0.22,233.54545454545456
1999-04-12,52.44,0.22,238.36363636363635
1999-04-13,52.28,0.22,237.63636363636365
1999-04-14,49.31,0.22,224.13636363636365
1999-04-15,48.88,0.22,222.1818181818182
1999-04-16,47.5,0.22,215.9090909090909
1999-04-19,44.88,0.22,204.0
1999-04-20,47.75,0.22,217.04545454545453
1999-04-21,48.75,0.22,221.5909090909091
1999-04-22,50.06,0.22,227.54545454545456
1999-04-23,50.94,0.22,231.54545454545453
1999-04-26,50.94,0.22,231.54545454545453
1999-04-27,50.75,0.22,230.6818181818182
1999-04-28,49.19,0.22,223.5909090909091
1999-04-29,46.88,0.22,213.0909090909091
1999-04-30,46.0,0.22,209.0909090909091
1999-05-03,46.13,0.22,209.6818181818182
1999-05-04,44.0,0.22,200.0
1999-05-05,45.06,0.22,204.81818181818184
1999-05-06,42.88,0.22,194.9090909090909
1999-05-07,44.75,0.22,203.4090909090909
1999-05-10,45.19,0.22,205.4090909090909
1999-05-11,47.31,0.22,215.04545454545456
1999-05-12,46.56,0.22,211.63636363636365
1999-05-13,47.0,0.22,213.63636363636363
1999-05-14,46.38,0.22,210.81818181818184
1999-05-17,45.69,0.22,207.68181818181816
1999-05-18,46.44,0.22,211.0909090909091
1999-05-19,45.69,0.22,207.68181818181816
1999-05-20,44.5,0.22,202.27272727272728
1999-05-21,43.25,0.22,196.5909090909091
1999-05-24,42.81,0.22,194.5909090909091
1999-05-25,42.38,0.22,192.63636363636365
1999-05-26,42.94,0.22,195.18181818181816
1999-05-27,41.13,0.22,186.95454545454547
1999-05-28,42.63,0.22,193.77272727272728
1999-06-01,43.44,0.22,197.45454545454544
1999-06-02,44.38,0.22,201.72727272727275
1999-06-03,45.5,0.22,206.8181818181818
1999-06-04,46.0,0.22,209.0909090909091
1999-06-07,45.75,0.25,183.0
1999-06-08,44.38,0.25,177.52
1999-06-09,44.13,0.25,176.52
1999-06-10,43.13,0.25,172.52
1999-06-11,42.69,0.25,170.76
1999-06-14,43.13,0.25,172.52
1999-06-15,42.5,0.25,170.0
1999-06-16,44.38,0.25,177.52
1999-06-17,43.63,0.25,174.52
1999-06-18,43.75,0.25,175.0
1999-06-21,45.06,0.25,180.24
1999-06-22,44.94,0.25,179.76
1999-06-23,44.38,0.25,177.52
1999-06-24,43.31,0.25,173.24
1999-06-25,43.44,0.25,173.76
1999-06-28,45.56,0.25,182.24
1999-06-29,46.81,0.25,187.24
1999-06-30,48.25,0.25,193.0
1999-07-01,47.75,0.25,191.0
1999-07-02,48.75,0.25,195.0
1999-07-06,49.19,0.25,196.76
1999-07-07,48.0,0.25,192.0
1999-07-08,47.0,0.25,188.0
1999-07-09,47.94,0.25,191.76
1999-07-12,47.44,0.25,189.76
1999-07-13,47.56,0.25,190.24
1999-07-14,47.63,0.25,190.52
1999-07-15,47.5,0.25,190.0
1999-07-16,48.0,0.25,192.0
1999-07-19,48.06,0.25,192.24
1999-07-20,46.88,0.25,187.52
1999-07-21,45.44,0.25,181.76
1999-07-22,45.19,0.25,180.76
1999-07-23,44.94,0.25,179.76
1999-07-26,45.63,0.25,182.52
1999-07-27,45.56,0.25,182.24
1999-07-28,45.06,0.25,180.24
1999-07-29,44.0,0.25,176.0
1999-07-30,42.25,0.25,169.0
1999-08-02,42.38,0.25,169.52
1999-08-03,41.94,0.25,167.76
1999-08-04,40.94,0.25,163.76
1999-08-05,41.38,0.25,165.52
1999-08-06,41.25,0.25,165.0
1999-08-09,40.19,0.25,160.76
1999-08-10,42.88,0.25,171.52
1999-08-11,43.38,0.25,173.52
1999-08-12,44.38,0.25,177.52
1999-08-13,44.81,0.25,179.24
1999-08-16,46.0,0.25,184.0
1999-08-17,46.94,0.25,187.76
1999-08-18,46.38,0.25,185.52
1999-08-19,46.06,0.25,184.24
1999-08-20,46.69,0.25,186.76
1999-08-23,47.75,0.25,191.0
1999-08-24,47.56,0.25,190.24
1999-08-25,48.38,0.25,193.52
1999-08-26,47.31,0.25,189.24
1999-08-27,46.69,0.25,186.76
1999-08-30,45.5,0.25,182.0
1999-08-31,44.31,0.25,177.24
1999-09-01,45.0,0.25,180.0
1999-09-02,45.69,0.25,182.76
1999-09-03,47.56,0.25,190.24
1999-09-07,46.25,0.25,185.0
1999-09-08,47.13,0.25,188.52
1999-09-09,47.5,0.25,190.0
1999-09-10,47.69,0.28,170.32142857142856
1999-09-13,48.0,0.28,171.42857142857142
1999-09-14,46.94,0.28,167.6428571428571
1999-09-15,45.5,0.28,162.49999999999997
1999-09-16,45.31,0.28,161.82142857142856
1999-09-17,46.63,0.28,166.53571428571428
1999-09-20,46.19,0.28,164.9642857142857
1999-09-21,45.75,0.28,163.39285714285714
1999-09-22,47.25,0.28,168.74999999999997
1999-09-23,46.69,0.28,166.74999999999997
1999-09-24,46.5,0.28,166.07142857142856
1999-09-27,46.31,0.28,165.39285714285714
1999-09-28,46.94,0.28,167.6428571428571
1999-09-29,45.63,0.28,162.9642857142857
1999-09-30,47.56,0.28,169.85714285714286
1999-10-01,48.31,0.28,172.53571428571428
1999-10-04,50.31,0.28,179.67857142857142
1999-10-05,51.25,0.28,183.03571428571428
1999-10-06,51.38,0.28,183.5
1999-10-07,51.31,0.28,183.25
1999-10-08,55.38,0.28,197.78571428571428
1999-10-11,53.94,0.28,192.6428571428571
1999-10-12,53.88,0.28,192.42857142857142
1999-10-13,51.31,0.28,183.25
1999-10-14,52.38,0.28,187.07142857142856
1999-10-15,50.81,0.28,181.4642857142857
1999-10-18,52.13,0.28,186.17857142857142
1999-10-19,52.69,0.28,188.17857142857142
1999-10-20,54.81,0.28,195.75
1999-10-21,54.88,0.28,196.0
1999-10-22,57.06,0.28,203.78571428571428
1999-10-25,55.94,0.28,199.78571428571425
1999-10-26,53.25,0.28,190.17857142857142
1999-10-27,53.0,0.28,189.28571428571428
1999-10-28,55.75,0.28,199.10714285714283
1999-10-29,56.31,0.28,201.10714285714283
1999-11-01,56.25,0.28,200.8928571428571
1999-11-02,56.13,0.28,200.4642857142857
1999-11-03,55.75,0.28,199.10714285714283
1999-11-04,56.0,0.28,199.99999999999997
1999-11-05,58.06,0.28,207.35714285714283
1999-11-08,58.5,0.28,208.92857142857142
1999-11-09,58.0,0.28,207.1428571428571
1999-11-10,57.13,0.28,204.03571428571428
1999-11-11,57.44,0.28,205.1428571428571
1999-11-12,58.88,0.28,210.28571428571428
1999-11-15,58.94,0.28,210.49999999999997
1999-11-16,59.88,0.28,213.85714285714283
1999-11-17,58.88,0.28,210.28571428571428
1999-11-18,59.38,0.28,212.07142857142856
1999-11-19,58.13,0.28,207.60714285714283
1999-11-22,56.75,0.28,202.67857142857142
1999-11-23,55.94,0.28,199.78571428571425
1999-11-24,57.94,0.28,206.9285714285714
1999-11-26,58.2,0.28,207.85714285714286
1999-11-29,59.0,0.28,210.7142857142857
1999-11-30,57.63,0.28,205.82142857142856
1999-12-01,58.58,0.28,209.2142857142857
1999-12-02,57.67,0.28,205.9642857142857
1999-12-03,59.06,0.28,210.92857142857142
1999-12-06,59.58,0.28,212.78571428571425
1999-12-07,58.0,0.28,207.1428571428571
1999-12-08,58.66,0.28,209.49999999999997
1999-12-09,62.25,0.28,222.32142857142856
1999-12-10,63.25,0.28,225.8928571428571
1999-12-13,68.0,0.28,242.85714285714283
1999-12-14,67.06,0.28,239.49999999999997
1999-12-15,66.02,0.29,227.6551724137931
1999-12-16,68.63,0.29,236.6551724137931
1999-12-17,65.0,0.29,224.13793103448276
1999-12-20,64.28,0.29,221.6551724137931
1999-12-21,64.81,0.29,223.48275862068968
1999-12-22,65.69,0.29,226.51724137931035
1999-12-23,67.38,0.29,232.3448275862069
1999-12-27,69.44,0.29,239.44827586206898
1999-12-28,69.31,0.29,239.00000000000003
1999-12-29,67.38,0.29,232.3448275862069
1999-12-30,67.81,0.29,233.82758620689657
1999-12-31,69.13,0.29,238.3793103448276
2000-01-03,66.81,0.29,230.37931034482762
2000-01-04,64.31,0.29,221.7586206896552
2000-01-05,63.0,0.29,217.24137931034485
2000-01-06,63.69,0.29,219.6206896551724
2000-01-07,68.5,0.29,236.20689655172416
2000-01-10,67.25,0.29,231.89655172413794
2000-01-11,66.25,0.29,228.44827586206898
2000-01-12,65.06,0.29,224.34482758620692
2000-01-13,65.13,0.29,224.58620689655172
2000-01-14,64.5,0.29,222.41379310344828
2000-01-18,65.56,0.29,226.0689655172414
2000-01-19,64.06,0.29,220.89655172413796
2000-01-20,63.38,0.29,218.55172413793105
2000-01-21,62.44,0.29,215.31034482758622
2000-01-24,59.38,0.29,204.7586206896552
2000-01-25,61.13,0.29,210.79310344827587
2000-01-26,61.94,0.29,213.58620689655174
2000-01-27,59.13,0.29,203.89655172413796
2000-01-28,55.13,0.29,190.1034482758621
2000-01-31,54.75,0.29,188.79310344827587
2000-02-01,58.69,0.29,202.3793103448276
2000-02-02,58.38,0.29,201.31034482758622
2000-02-03,58.38,0.29,201.31034482758622
2000-02-04,56.31,0.29,194.17241379310346
2000-02-07,55.75,0.29,192.24137931034485
2000-02-08,59.5,0.29,205.17241379310346
2000-02-09,57.81,0.29,199.34482758620692
2000-02-10,57.0,0.29,196.55172413793105
2000-02-11,56.06,0.29,193.31034482758622
2000-02-14,58.88,0.29,203.03448275862073
2000-02-15,58.0,0.29,200.0
2000-02-16,52.75,0.29,181.89655172413794
2000-02-17,48.38,0.29,166.82758620689657
2000-02-18,47.75,0.29,164.6551724137931
2000-02-22,48.13,0.29,165.96551724137933
2000-02-23,47.0,0.29,162.0689655172414
2000-02-24,47.88,0.29,165.1034482758621
2000-02-25,44.5,0.29,153.44827586206898
2000-02-28,46.19,0.29,159.27586206896552
2000-02-29,48.75,0.29,168.1034482758621
2000-03-01,49.0,0.29,168.96551724137933
2000-03-02,50.56,0.29,174.34482758620692
2000-03-03,52.63,0.29,181.48275862068968
2000-03-06,50.5,0.29,174.13793103448276
2000-03-07,47.56,0.29,164.00000000000003
2000-03-08,48.31,0.29,166.58620689655174
2000-03-09,48.94,0.29,168.75862068965517
2000-03-10,47.94,0.29,165.31034482758622
2000-03-13,47.69,0.29,164.44827586206898
2000-03-14,47.75,0.29,164.6551724137931
2000-03-15,51.5,0.29,177.58620689655174
2000-03-16,54.63,0.29,188.37931034482762
2000-03-17,55.75,0.29,192.24137931034485
2000-03-20,55.13,0.29,190.1034482758621
2000-03-21,56.63,0.29,195.27586206896555
2000-03-22,55.38,0.29,190.96551724137933
2000-03-23,54.0,0.29,186.20689655172416
2000-03-24,55.5,0.29,191.3793103448276
2000-03-27,55.44,0.29,191.17241379310346
2000-03-28,54.5,0.29,187.93103448275863
2000-03-29,58.75,0.29,202.58620689655174
2000-03-30,59.0,0.29,203.44827586206898
2000-03-31,56.5,0.29,194.82758620689657
2000-04-03,61.19,0.29,211.0
2000-04-04,60.0,0.29,206.89655172413794
2000-04-05,58.25,0.29,200.86206896551727
2000-04-06,61.13,0.29,210.79310344827587
2000-04-07,61.5,0.29,212.0689655172414
2000-04-10,63.56,0.29,219.17241379310346
2000-04-11,63.38,0.29,218.55172413793105
2000-04-12,62.44,0.29,215.31034482758622
2000-04-13,60.06,0.29,207.1034482758621
2000-04-14,55.0,0.29,189.6551724137931
2000-04-17,54.0,0.29,186.20689655172416
2000-04-18,53.88,0.29,185.79310344827587
2000-04-19,54.94,0.29,189.44827586206898
2000-04-20,57.69,0.29,198.93103448275863
2000-04-24,58.88,0.29,203.03448275862073
2000-04-25,59.69,0.29,205.82758620689657
2000-04-26,58.75,0.29,202.58620689655174
2000-04-27,57.69,0.29,198.93103448275863
2000-04-28,55.38,0.29,190.96551724137933
2000-05-01,57.94,0.29,199.79310344827587
2000-05-02,57.63,0.29,198.7241379310345
2000-05-03,53.44,0.29,184.27586206896552
2000-05-04,51.0,0.29,175.86206896551727
2000-05-05,51.31,0.29,176.93103448275863
2000-05-08,52.38,0.29,180.62068965517244
2000-05-09,53.0,0.29,182.75862068965517
2000-05-10,56.69,0.29,195.48275862068965
2000-05-11,56.0,0.29,193.1034482758621
2000-05-12,56.81,0.29,195.89655172413796
2000-05-15,57.0,0.29,196.55172413793105
2000-05-16,58.0,0.29,200.0
2000-05-17,56.38,0.29,194.41379310344828
2000-05-18,57.94,0.29,199.79310344827587
2000-05-19,57.06,0.29,196.7586206896552
2000-05-22,57.38,0.29,197.86206896551727
2000-05-23,57.19,0.29,197.20689655172416
2000-05-24,56.88,0.29,196.1379310344828
2000-05-25,55.0,0.29,189.6551724137931
2000-05-26,54.0,0.29,186.20689655172416
2000-05-30,53.38,0.29,184.0689655172414
2000-05-31,57.63,0.29,198.7241379310345
2000-06-01,57.0,0.29,196.55172413793105
2000-06-02,59.06,0.29,203.65517241379314
2000-06-05,59.31,0.29,204.51724137931038
2000-06-06,58.25,0.29,200.86206896551727
2000-06-07,57.88,0.29,199.58620689655174
2000-06-08,56.88,0.3,189.60000000000002
2000-06-09,54.0,0.3,180.0
2000-06-12,52.75,0.3,175.83333333333334
2000-06-13,55.0,0.3,183.33333333333334
2000-06-14,55.13,0.3,183.76666666666668
2000-06-15,55.5,0.3,185.0
2000-06-16,53.88,0.3,179.60000000000002
2000-06-19,54.38,0.3,181.26666666666668
2000-06-20,54.5,0.3,181.66666666666669
2000-06-21,53.94,0.3,179.8
2000-06-22,52.5,0.3,175.0
2000-06-23,53.75,0.3,179.16666666666669
2000-06-26,53.75,0.3,179.16666666666669
2000-06-27,56.81,0.3,189.36666666666667
2000-06-28,55.98,0.3,186.6
2000-06-29,54.13,0.3,180.43333333333334
2000-06-30,57.63,0.3,192.10000000000002
2000-07-03,56.88,0.3,189.60000000000002
2000-07-05,57.0,0.3,190.0
2000-07-06,57.5,0.3,191.66666666666669
2000-07-07,61.56,0.3,205.20000000000002
2000-07-10,61.25,0.3,204.16666666666669
2000-07-11,62.0,0.3,206.66666666666669
2000-07-12,61.0,0.3,203.33333333333334
2000-07-13,59.13,0.3,197.10000000000002
2000-07-14,59.5,0.3,198.33333333333334
2000-07-17,60.72,0.3,202.4
2000-07-18,60.06,0.3,200.20000000000002
2000-07-19,60.0,0.3,200.0
2000-07-20,60.0,0.3,200.0
2000-07-21,59.69,0.3,198.96666666666667
2000-07-24,57.44,0.3,191.46666666666667
2000-07-25,59.19,0.3,197.3
2000-07-26,58.75,0.3,195.83333333333334
2000-07-27,60.06,0.3,200.20000000000002
2000-07-28,58.69,0.3,195.63333333333333
2000-07-31,55.25,0.3,184.16666666666669
2000-08-01,54.5,0.3,181.66666666666669
2000-08-02,54.06,0.3,180.20000000000002
2000-08-03,53.88,0.3,179.60000000000002
2000-08-04,52.94,0.3,176.46666666666667
2000-08-07,55.13,0.3,183.76666666666668
2000-08-08,57.63,0.3,192.10000000000002
2000-08-09,53.63,0.3,178.76666666666668
2000-08-10,51.0,0.3,170.0
2000-08-11,52.13,0.3,173.76666666666668
2000-08-14,52.88,0.3,176.26666666666668
2000-08-15,51.56,0.3,171.86666666666667
2000-08-16,49.94,0.3,166.46666666666667
2000-08-17,50.0,0.3,166.66666666666669
2000-08-18,50.88,0.3,169.60000000000002
2000-08-21,49.0,0.3,163.33333333333334
2000-08-22,49.13,0.3,163.76666666666668
2000-08-23,49.13,0.3,163.76666666666668
2000-08-24,49.44,0.3,164.8
2000-08-25,50.5,0.36,140.27777777777777
2000-08-28,49.5,0.36,137.5
2000-08-29,49.44,0.36,137.33333333333334
2000-08-30,48.44,0.36,134.55555555555554
2000-08-31,47.63,0.36,132.30555555555557
2000-09-01,48.75,0.36,135.41666666666669
2000-09-05,49.75,0.36,138.19444444444446
2000-09-06,50.0,0.36,138.88888888888889
2000-09-07,51.0,0.36,141.66666666666669
2000-09-08,52.13,0.36,144.80555555555557
2000-09-11,54.38,0.36,151.05555555555557
2000-09-12,54.0,0.36,150.0
2000-09-13,53.88,0.36,149.66666666666669
2000-09-14,52.5,0.36,145.83333333333334
2000-09-15,52.0,0.36,144.44444444444446
2000-09-18,51.13,0.36,142.0277777777778
2000-09-19,49.88,0.36,138.55555555555557
2000-09-20,48.5,0.36,134.72222222222223
2000-09-21,50.0,0.36,138.88888888888889
2000-09-22,50.5,0.36,140.27777777777777
2000-09-25,49.0,0.36,136.11111111111111
2000-09-26,47.38,0.36,131.61111111111111
2000-09-27,48.13,0.36,133.69444444444446
2000-09-28,48.56,0.36,134.8888888888889
2000-09-29,48.13,0.36,133.69444444444446
2000-10-02,46.25,0.36,128.47222222222223
2000-10-03,45.81,0.36,127.25000000000001
2000-10-04,46.13,0.36,128.1388888888889
2000-10-05,46.06,0.36,127.94444444444446
2000-10-06,45.5,0.36,126.3888888888889
2000-10-09,45.13,0.36,125.36111111111113
2000-10-10,46.38,0.36,128.83333333333334
2000-10-11,45.31,0.36,125.86111111111113
2000-10-12,44.13,0.36,122.58333333333334
2000-10-13,45.0,0.36,125.0
2000-10-16,47.31,0.36,131.41666666666669
2000-10-17,46.0,0.36,127.77777777777779
2000-10-18,46.75,0.36,129.86111111111111
2000-10-19,47.81,0.36,132.80555555555557
2000-10-20,46.56,0.36,129.33333333333334
2000-10-23,47.31,0.36,131.41666666666669
2000-10-24,48.38,0.36,134.3888888888889
2000-10-25,45.94,0.36,127.61111111111111
2000-10-26,43.44,0.36,120.66666666666667
2000-10-27,43.25,0.36,120.1388888888889
2000-10-30,43.75,0.36,121.52777777777779
2000-10-31,45.38,0.36,126.05555555555557
2000-11-01,46.69,0.36,129.69444444444446
2000-11-02,48.44,0.36,134.55555555555554
2000-11-03,47.38,0.36,131.61111111111111
2000-11-06,49.0,0.36,136.11111111111111
2000-11-07,48.94,0.36,135.94444444444446
2000-11-08,48.75,0.36,135.41666666666669
2000-11-09,47.13,0.36,130.91666666666669
2000-11-10,43.69,0.36,121.36111111111111
2000-11-13,45.31,0.36,125.86111111111113
2000-11-14,46.88,0.36,130.22222222222223
2000-11-15,49.0,0.36,136.11111111111111
2000-11-16,48.25,0.36,134.02777777777777
2000-11-17,48.56,0.36,134.8888888888889
2000-11-20,47.88,0.36,133.0
2000-11-21,47.13,0.36,130.91666666666669
2000-11-22,45.88,0.36,127.44444444444446
2000-11-24,45.19,0.36,125.52777777777777
2000-11-27,49.31,0.36,136.97222222222223
2000-11-28,49.0,0.36,136.11111111111111
2000-11-29,51.88,0.36,144.11111111111111
2000-11-30,52.19,0.31,168.3548387096774
2000-12-01,51.19,0.31,165.1290322580645
2000-12-04,53.81,0.31,173.58064516129033
2000-12-05,55.25,0.31,178.2258064516129
2000-12-06,54.81,0.31,176.80645161290323
2000-12-07,55.0,0.31,177.41935483870967
2000-12-08,54.44,0.31,175.61290322580643
2000-12-11,51.38,0.31,165.74193548387098
2000-12-12,51.88,0.31,167.35483870967744
2000-12-13,50.31,0.31,162.29032258064518
2000-12-14,51.06,0.31,164.70967741935485
2000-12-15,49.88,0.31,160.90322580645162
2000-12-18,50.56,0.31,163.09677419354838
2000-12-19,48.0,0.31,154.83870967741936
2000-12-20,48.94,0.31,157.8709677419355
2000-12-21,51.75,0.31,166.93548387096774
2000-12-22,52.5,0.31,169.3548387096774
2000-12-26,50.63,0.31,163.3225806451613
2000-12-27,52.56,0.31,169.5483870967742
2000-12-28,52.94,0.31,170.7741935483871
2000-12-29,53.13,0.31,171.38709677419357
2001-01-02,53.88,0.31,173.80645161290323
2001-01-03,58.44,0.31,188.51612903225805
2001-01-04,56.19,0.31,181.25806451612902
2001-01-05,53.94,0.31,174.0
2001-01-08,53.94,0.31,174.0
2001-01-09,52.75,0.31,170.16129032258064
2001-01-10,51.69,0.31,166.74193548387098
2001-01-11,51.94,0.31,167.54838709677418
2001-01-12,52.94,0.31,170.7741935483871
2001-01-16,54.69,0.31,176.41935483870967
2001-01-17,53.94,0.31,174.0
2001-01-18,53.06,0.31,171.16129032258064
2001-01-19,50.81,0.31,163.90322580645162
2001-01-22,52.56,0.31,169.5483870967742
2001-01-23,53.38,0.31,172.1935483870968
2001-01-24,53.5,0.31,172.58064516129033
2001-01-25,54.0,0.31,174.19354838709677
2001-01-26,53.63,0.31,173.0
2001-01-29,54.2,0.31,174.83870967741936
2001-01-30,53.77,0.31,173.45161290322582
