date,VZ,VZ_EPS,PE Ratio
2014-10-07,49.68,1.0,49.68
2014-10-08,49.87,1.0,49.87
2014-10-09,48.93,1.0,48.93
2014-10-10,48.94,1.0,48.94
2014-10-13,48.37,1.0,48.37
2014-10-14,48.22,1.0,48.22
2014-10-15,47.92,1.0,47.92
2014-10-16,47.67,1.0,47.67
2014-10-17,48.07,1.0,48.07
2014-10-20,48.48,1.0,48.48
2014-10-21,48.69,1.0,48.69
2014-10-22,48.31,1.0,48.31
2014-10-23,48.22,1.0,48.22
2014-10-24,48.77,1.0,48.77
2014-10-27,49.42,1.0,49.42
2014-10-28,49.96,0.88,56.77272727272727
2014-10-29,49.83,0.88,56.625
2014-10-30,49.9,0.88,56.70454545454545
2014-10-31,50.25,0.88,57.10227272727273
2014-11-03,50.39,0.88,57.26136363636364
2014-11-04,50.33,0.88,57.19318181818181
2014-11-05,50.34,0.88,57.20454545454546
2014-11-06,50.28,0.88,57.13636363636364
2014-11-07,50.86,0.88,57.79545454545455
2014-11-10,50.72,0.88,57.63636363636363
2014-11-11,50.61,0.88,57.51136363636363
2014-11-12,50.82,0.88,57.75
2014-11-13,51.2,0.88,58.18181818181819
2014-11-14,51.5,0.88,58.52272727272727
2014-11-17,51.4,0.88,58.40909090909091
2014-11-18,51.22,0.88,58.20454545454545
2014-11-19,50.49,0.88,57.375
2014-11-20,50.19,0.88,57.03409090909091
2014-11-21,50.21,0.88,57.05681818181818
2014-11-24,49.5,0.88,56.25
2014-11-25,49.34,0.88,56.06818181818182
2014-11-26,50.04,0.88,56.86363636363636
2014-11-28,50.59,0.88,57.48863636363637
2014-12-01,50.03,0.88,56.85227272727273
2014-12-02,49.11,0.88,55.80681818181818
2014-12-03,48.79,0.88,55.44318181818182
2014-12-04,48.78,0.88,55.43181818181818
2014-12-05,48.61,0.88,55.23863636363636
2014-12-08,48.9,0.88,55.56818181818181
2014-12-09,46.92,0.88,53.31818181818182
2014-12-10,46.18,0.88,52.47727272727273
2014-12-11,46.36,0.88,52.68181818181818
2014-12-12,45.58,0.88,51.79545454545455
2014-12-15,45.42,0.88,51.61363636363637
2014-12-16,45.53,0.88,51.73863636363637
2014-12-17,46.44,0.88,52.77272727272727
2014-12-18,47.05,0.88,53.465909090909086
2014-12-19,47.02,0.88,53.43181818181819
2014-12-22,47.51,0.88,53.98863636363636
2014-12-23,47.67,0.88,54.17045454545455
2014-12-24,47.67,0.88,54.17045454545455
2014-12-26,47.86,0.88,54.38636363636363
2014-12-29,47.55,0.88,54.03409090909091
2014-12-30,47.33,0.88,53.78409090909091
2014-12-31,46.78,0.88,53.159090909090914
2015-01-02,46.96,0.88,53.36363636363637
2015-01-05,46.57,0.88,52.92045454545455
2015-01-06,47.04,0.88,53.45454545454545
2015-01-07,46.19,0.88,52.48863636363636
2015-01-08,47.18,0.88,53.61363636363636
2015-01-09,46.76,0.88,53.13636363636363
2015-01-12,47.08,0.88,53.5
2015-01-13,47.18,0.88,53.61363636363636
2015-01-14,46.97,0.88,53.375
2015-01-15,47.1,0.88,53.52272727272727
2015-01-16,47.99,0.88,54.534090909090914
2015-01-20,48.18,0.88,54.75
2015-01-21,48.25,0.88,54.82954545454545
2015-01-22,47.8,0.88,54.31818181818181
2015-01-23,47.15,0.88,53.57954545454545
2015-01-26,46.96,0.88,53.36363636363637
2015-01-27,46.35,0.88,52.67045454545455
2015-01-28,46.05,0.88,52.32954545454545
2015-01-29,46.11,0.88,52.39772727272727
2015-01-30,45.71,0.88,51.94318181818182
2015-02-02,46.98,0.88,53.38636363636363
2015-02-03,47.83,0.88,54.35227272727273
2015-02-04,47.8,0.88,54.31818181818181
2015-02-05,47.86,0.88,54.38636363636363
2015-02-06,49.33,0.88,56.05681818181818
2015-02-09,49.09,0.88,55.784090909090914
2015-02-10,49.51,0.88,56.26136363636363
2015-02-11,49.81,0.88,56.60227272727273
2015-02-12,49.52,0.88,56.27272727272727
2015-02-13,49.31,0.88,56.034090909090914
2015-02-17,49.18,0.88,55.88636363636363
2015-02-18,48.94,0.88,55.61363636363636
2015-02-19,48.91,0.88,55.57954545454545
2015-02-20,48.97,0.88,55.64772727272727
2015-02-23,48.77,-0.61,-79.95081967213116
2015-02-24,49.22,-0.61,-80.68852459016394
2015-02-25,49.2,-0.61,-80.65573770491804
2015-02-26,49.37,-0.61,-80.93442622950819
2015-02-27,49.45,-0.61,-81.06557377049181
2015-03-02,49.47,-0.61,-81.09836065573771
2015-03-03,49.55,-0.61,-81.22950819672131
2015-03-04,49.07,-0.61,-80.44262295081967
2015-03-05,48.92,-0.61,-80.19672131147541
2015-03-06,48.29,-0.61,-79.1639344262295
2015-03-09,48.23,-0.61,-79.0655737704918
2015-03-10,47.51,-0.61,-77.88524590163934
2015-03-11,47.68,-0.61,-78.1639344262295
2015-03-12,48.73,-0.61,-79.88524590163934
2015-03-13,48.84,-0.61,-80.06557377049181
2015-03-16,49.27,-0.61,-80.7704918032787
2015-03-17,48.95,-0.61,-80.24590163934427
2015-03-18,49.54,-0.61,-81.21311475409836
2015-03-19,49.3,-0.61,-80.81967213114754
2015-03-20,49.56,-0.61,-81.24590163934427
2015-03-23,49.64,-0.61,-81.37704918032787
2015-03-24,49.41,-0.61,-81.0
2015-03-25,48.73,-0.61,-79.88524590163934
2015-03-26,48.42,-0.61,-79.37704918032787
2015-03-27,48.56,-0.61,-79.60655737704919
2015-03-30,49.12,-0.61,-80.52459016393442
2015-03-31,48.63,-0.61,-79.72131147540985
2015-04-01,48.92,-0.61,-80.19672131147541
2015-04-02,49.47,-0.61,-81.09836065573771
2015-04-06,49.63,-0.61,-81.36065573770492
2015-04-07,49.27,-0.61,-80.7704918032787
2015-04-08,49.13,-0.61,-80.54098360655739
2015-04-09,49.01,-0.61,-80.34426229508196
2015-04-10,49.22,-0.61,-80.68852459016394
2015-04-13,49.04,-0.61,-80.39344262295081
2015-04-14,49.18,-0.61,-80.62295081967213
2015-04-15,49.39,-0.61,-80.9672131147541
2015-04-16,49.27,-0.61,-80.7704918032787
2015-04-17,48.9,-0.61,-80.1639344262295
2015-04-20,49.38,-0.61,-80.95081967213116
2015-04-21,49.17,-0.61,-80.60655737704919
2015-04-22,49.57,-0.61,-81.26229508196721
2015-04-23,50.05,-0.61,-82.04918032786885
2015-04-24,50.03,-0.61,-82.01639344262296
2015-04-27,50.08,-0.61,-82.09836065573771
2015-04-28,50.55,1.03,49.07766990291262
2015-04-29,50.47,1.03,49.0
2015-04-30,50.44,1.03,48.970873786407765
2015-05-01,50.41,1.03,48.94174757281553
2015-05-04,50.52,1.03,49.04854368932039
2015-05-05,50.09,1.03,48.63106796116505
2015-05-06,49.64,1.03,48.19417475728155
2015-05-07,49.73,1.03,48.28155339805825
2015-05-08,50.14,1.03,48.679611650485434
2015-05-11,49.8,1.03,48.349514563106794
2015-05-12,49.62,1.03,48.1747572815534
2015-05-13,49.73,1.03,48.28155339805825
2015-05-14,49.97,1.03,48.51456310679612
2015-05-15,49.79,1.03,48.33980582524271
2015-05-18,49.6,1.03,48.15533980582524
2015-05-19,49.55,1.03,48.10679611650485
2015-05-20,49.69,1.03,48.24271844660194
2015-05-21,49.9,1.03,48.44660194174757
2015-05-22,49.61,1.03,48.165048543689316
2015-05-26,49.42,1.03,47.980582524271846
2015-05-27,49.57,1.03,48.12621359223301
2015-05-28,49.54,1.03,48.09708737864077
2015-05-29,49.44,1.03,48.0
2015-06-01,49.22,1.03,47.78640776699029
2015-06-02,49.14,1.03,47.70873786407767
2015-06-03,49.08,1.03,47.6504854368932
2015-06-04,48.1,1.03,46.699029126213595
2015-06-05,47.23,1.03,45.85436893203883
2015-06-08,47.44,1.03,46.05825242718446
2015-06-09,47.34,1.03,45.96116504854369
2015-06-10,47.47,1.03,46.0873786407767
2015-06-11,47.76,1.03,46.36893203883495
2015-06-12,47.25,1.03,45.87378640776699
2015-06-15,47.0,1.03,45.631067961165044
2015-06-16,47.42,1.03,46.03883495145631
2015-06-17,47.27,1.03,45.89320388349515
2015-06-18,47.77,1.03,46.37864077669903
2015-06-19,47.46,1.03,46.07766990291262
2015-06-22,47.53,1.03,46.14563106796116
2015-06-23,47.77,1.03,46.37864077669903
2015-06-24,47.29,1.03,45.9126213592233
2015-06-25,47.44,1.03,46.05825242718446
2015-06-26,47.62,1.03,46.23300970873786
2015-06-29,46.77,1.03,45.407766990291265
2015-06-30,46.61,1.03,45.252427184466015
2015-07-01,47.0,1.03,45.631067961165044
2015-07-02,47.2,1.03,45.8252427184466
2015-07-06,47.04,1.03,45.66990291262136
2015-07-07,47.25,1.03,45.87378640776699
2015-07-08,46.58,1.03,45.22330097087379
2015-07-09,46.26,1.03,44.912621359223294
2015-07-10,47.0,1.03,45.631067961165044
2015-07-13,47.2,1.03,45.8252427184466
2015-07-14,47.41,1.03,46.02912621359223
2015-07-15,47.33,1.03,45.95145631067961
2015-07-16,47.83,1.03,46.43689320388349
2015-07-17,47.59,1.03,46.20388349514563
2015-07-20,48.1,1.03,46.699029126213595
2015-07-21,46.97,1.03,45.601941747572816
2015-07-22,46.45,1.03,45.09708737864078
2015-07-23,46.35,1.03,45.0
2015-07-24,46.04,1.03,44.69902912621359
2015-07-27,45.83,1.03,44.495145631067956
2015-07-28,45.89,1.03,44.55339805825243
2015-07-29,46.56,1.03,45.20388349514563
2015-07-30,46.67,1.03,45.310679611650485
2015-07-31,46.79,1.03,45.42718446601941
2015-08-03,46.97,1.03,45.601941747572816
2015-08-04,46.67,1.03,45.310679611650485
2015-08-05,46.64,1.03,45.28155339805825
2015-08-06,46.63,1.03,45.271844660194176
2015-08-07,46.36,1.03,45.009708737864074
2015-08-10,47.23,1.03,45.85436893203883
2015-08-11,47.6,1.03,46.213592233009706
2015-08-12,47.85,1.03,46.45631067961165
2015-08-13,47.66,1.03,46.27184466019417
2015-08-14,47.49,1.03,46.10679611650485
2015-08-17,47.52,1.03,46.13592233009709
2015-08-18,47.46,1.03,46.07766990291262
2015-08-19,47.44,1.03,46.05825242718446
2015-08-20,46.88,1.03,45.51456310679612
2015-08-21,46.1,1.03,44.75728155339806
2015-08-24,44.74,1.03,43.43689320388349
2015-08-25,43.5,1.03,42.23300970873786
2015-08-26,45.16,1.03,43.84466019417475
2015-08-27,46.19,1.03,44.84466019417476
2015-08-28,46.07,1.03,44.728155339805824
2015-08-31,46.01,1.03,44.66990291262135
2015-09-01,44.9,1.03,43.592233009708735
2015-09-02,45.35,1.03,44.029126213592235
2015-09-03,45.72,1.03,44.3883495145631
2015-09-04,44.82,1.03,43.51456310679612
2015-09-08,45.88,1.03,44.54368932038835
2015-09-09,45.39,1.03,44.067961165048544
2015-09-10,45.46,1.03,44.13592233009709
2015-09-11,45.73,1.03,44.39805825242718
2015-09-14,45.65,1.03,44.32038834951456
2015-09-15,46.37,1.03,45.019417475728154
2015-09-16,46.19,1.03,44.84466019417476
2015-09-17,45.23,1.03,43.912621359223294
2015-09-18,44.57,1.03,43.271844660194176
2015-09-21,44.8,1.03,43.495145631067956
2015-09-22,44.43,1.03,43.13592233009709
2015-09-23,43.98,1.03,42.69902912621359
2015-09-24,44.09,1.03,42.80582524271845
2015-09-25,44.22,1.03,42.932038834951456
2015-09-28,43.74,1.03,42.46601941747573
2015-09-29,43.53,1.03,42.262135922330096
2015-09-30,43.51,1.03,42.24271844660194
2015-10-01,42.96,1.03,41.70873786407767
2015-10-02,42.84,1.03,41.59223300970874
2015-10-05,44.0,1.03,42.71844660194175
2015-10-06,44.06,1.03,42.77669902912621
2015-10-07,43.85,1.03,42.57281553398058
2015-10-08,44.23,1.03,42.94174757281553
2015-10-09,44.16,1.03,42.873786407766985
2015-10-12,44.3,1.03,43.009708737864074
2015-10-13,44.36,1.03,43.067961165048544
2015-10-14,43.99,1.03,42.70873786407767
2015-10-15,44.67,1.03,43.36893203883495
2015-10-16,44.7,1.03,43.398058252427184
2015-10-19,44.7,1.03,43.398058252427184
2015-10-20,45.24,1.03,43.92233009708738
2015-10-21,44.86,1.03,43.55339805825243
2015-10-22,45.89,1.03,44.55339805825243
2015-10-23,46.16,1.03,44.81553398058252
2015-10-26,46.36,1.03,45.009708737864074
2015-10-27,46.17,0.99,46.63636363636364
2015-10-28,46.48,0.99,46.94949494949495
2015-10-29,46.4,0.99,46.868686868686865
2015-10-30,46.88,0.99,47.35353535353536
2015-11-02,46.78,0.99,47.25252525252525
2015-11-03,46.45,0.99,46.919191919191924
2015-11-04,46.14,0.99,46.60606060606061
2015-11-05,46.2,0.99,46.66666666666667
2015-11-06,45.78,0.99,46.24242424242424
2015-11-09,45.3,0.99,45.75757575757576
2015-11-10,45.1,0.99,45.55555555555556
2015-11-11,45.32,0.99,45.77777777777778
2015-11-12,44.83,0.99,45.282828282828284
2015-11-13,44.23,0.99,44.676767676767675
2015-11-16,45.04,0.99,45.494949494949495
2015-11-17,45.08,0.99,45.535353535353536
2015-11-18,45.38,0.99,45.83838383838384
2015-11-19,45.76,0.99,46.22222222222222
2015-11-20,45.39,0.99,45.84848484848485
2015-11-23,44.99,0.99,45.44444444444445
2015-11-24,45.19,0.99,45.64646464646464
2015-11-25,44.92,0.99,45.37373737373738
2015-11-27,45.23,0.99,45.686868686868685
2015-11-30,45.45,0.99,45.909090909090914
2015-12-01,45.58,0.99,46.04040404040404
2015-12-02,44.92,0.99,45.37373737373738
2015-12-03,44.56,0.99,45.01010101010101
2015-12-04,45.71,0.99,46.17171717171717
2015-12-07,46.06,0.99,46.525252525252526
2015-12-08,45.7,0.99,46.161616161616166
2015-12-09,45.36,0.99,45.81818181818182
2015-12-10,45.32,0.99,45.77777777777778
2015-12-11,44.82,0.99,45.27272727272727
2015-12-14,45.45,0.99,45.909090909090914
2015-12-15,45.55,0.99,46.01010101010101
2015-12-16,46.51,0.99,46.97979797979798
2015-12-17,46.1,0.99,46.56565656565657
2015-12-18,45.56,0.99,46.02020202020202
2015-12-21,45.9,0.99,46.36363636363636
2015-12-22,46.34,0.99,46.80808080808081
2015-12-23,46.95,0.99,47.42424242424243
2015-12-24,46.71,0.99,47.18181818181818
2015-12-28,46.75,0.99,47.22222222222222
2015-12-29,47.21,0.99,47.686868686868685
2015-12-30,46.77,0.99,47.24242424242425
2015-12-31,46.22,0.99,46.686868686868685
2016-01-04,45.87,0.99,46.33333333333333
2016-01-05,46.5,0.99,46.96969696969697
2016-01-06,45.52,0.99,45.979797979797986
2016-01-07,45.27,0.99,45.727272727272734
2016-01-08,44.83,0.99,45.282828282828284
2016-01-11,45.09,0.99,45.54545454545455
2016-01-12,44.93,0.99,45.38383838383838
2016-01-13,44.15,0.99,44.59595959595959
2016-01-14,44.87,0.99,45.32323232323232
2016-01-15,44.43,0.99,44.87878787878788
2016-01-19,44.87,0.99,45.32323232323232
2016-01-20,44.42,0.99,44.86868686868687
2016-01-21,45.87,0.99,46.33333333333333
2016-01-22,47.04,0.99,47.515151515151516
2016-01-25,47.03,0.99,47.505050505050505
2016-01-26,48.25,0.99,48.73737373737374
2016-01-27,49.03,0.99,49.525252525252526
2016-01-28,49.01,0.99,49.505050505050505
2016-01-29,49.97,0.99,50.474747474747474
2016-02-01,50.76,0.99,51.27272727272727
2016-02-02,49.91,0.99,50.41414141414141
2016-02-03,50.62,0.99,51.13131313131313
2016-02-04,50.43,0.99,50.93939393939394
2016-02-05,50.97,0.99,51.484848484848484
2016-02-08,50.74,0.99,51.25252525252525
2016-02-09,50.15,0.99,50.656565656565654
2016-02-10,49.98,0.99,50.484848484848484
2016-02-11,49.39,0.99,49.88888888888889
2016-02-12,50.11,0.99,50.61616161616162
2016-02-16,50.24,0.99,50.74747474747475
2016-02-17,50.32,0.99,50.82828282828283
2016-02-18,50.94,0.99,51.45454545454545
2016-02-19,50.86,0.99,51.37373737373737
2016-02-22,51.07,0.99,51.58585858585859
2016-02-23,50.63,1.33,38.067669172932334
2016-02-24,50.82,1.33,38.21052631578947
2016-02-25,51.11,1.33,38.42857142857142
2016-02-26,51.02,1.33,38.3609022556391
2016-02-29,50.73,1.33,38.14285714285714
2016-03-01,51.46,1.33,38.691729323308266
2016-03-02,52.12,1.33,39.18796992481202
2016-03-03,51.89,1.33,39.015037593984964
2016-03-04,51.81,1.33,38.954887218045116
2016-03-07,52.21,1.33,39.25563909774436
2016-03-08,52.46,1.33,39.44360902255639
2016-03-09,52.34,1.33,39.35338345864662
2016-03-10,52.32,1.33,39.338345864661655
2016-03-11,52.53,1.33,39.49624060150376
2016-03-14,52.54,1.33,39.503759398496236
2016-03-15,52.67,1.33,39.6015037593985
2016-03-16,53.21,1.33,40.00751879699248
2016-03-17,53.63,1.33,40.32330827067669
2016-03-18,53.24,1.33,40.03007518796993
2016-03-21,53.44,1.33,40.180451127819545
2016-03-22,53.21,1.33,40.00751879699248
2016-03-23,52.91,1.33,39.78195488721804
2016-03-24,53.56,1.33,40.27067669172932
2016-03-28,53.4,1.33,40.150375939849624
2016-03-29,54.05,1.33,40.639097744360896
2016-03-30,54.04,1.33,40.63157894736842
2016-03-31,54.08,1.33,40.661654135338345
2016-04-01,54.01,1.33,40.609022556390975
2016-04-04,54.42,1.33,40.9172932330827
2016-04-05,54.09,1.33,40.66917293233083
2016-04-06,53.52,1.33,40.2406015037594
2016-04-07,52.0,1.33,39.097744360902254
2016-04-08,52.18,1.33,39.233082706766915
2016-04-11,51.61,1.33,38.804511278195484
2016-04-12,51.95,1.33,39.06015037593985
2016-04-13,51.29,1.33,38.56390977443609
2016-04-14,51.36,1.33,38.616541353383454
2016-04-15,51.35,1.33,38.609022556390975
2016-04-18,51.73,1.33,38.89473684210526
2016-04-19,52.08,1.33,39.1578947368421
2016-04-20,51.75,1.33,38.909774436090224
2016-04-21,50.03,1.33,37.61654135338346
2016-04-22,50.55,1.33,38.00751879699248
2016-04-25,50.76,1.33,38.16541353383458
2016-04-26,50.44,1.33,37.92481203007518
2016-04-27,51.69,1.33,38.86466165413533
2016-04-28,51.02,1.06,48.132075471698116
2016-04-29,50.94,1.06,48.056603773584904
2016-05-02,51.32,1.06,48.41509433962264
2016-05-03,50.68,1.06,47.81132075471698
2016-05-04,50.84,1.06,47.9622641509434
2016-05-05,50.84,1.06,47.9622641509434
2016-05-06,51.12,1.06,48.226415094339615
2016-05-09,51.08,1.06,48.18867924528301
2016-05-10,51.54,1.06,48.62264150943396
2016-05-11,51.15,1.06,48.25471698113207
2016-05-12,51.47,1.06,48.556603773584904
2016-05-13,50.94,1.06,48.056603773584904
2016-05-16,51.23,1.06,48.330188679245275
2016-05-17,50.9,1.06,48.0188679245283
2016-05-18,50.39,1.06,47.5377358490566
2016-05-19,49.63,1.06,46.820754716981135
2016-05-20,49.66,1.06,46.849056603773576
2016-05-23,49.14,1.06,46.35849056603774
2016-05-24,49.58,1.06,46.77358490566037
2016-05-25,49.85,1.06,47.02830188679245
2016-05-26,50.16,1.06,47.32075471698113
2016-05-27,50.62,1.06,47.75471698113207
2016-05-31,50.9,1.06,48.0188679245283
2016-06-01,50.43,1.06,47.575471698113205
2016-06-02,50.77,1.06,47.89622641509434
2016-06-03,50.92,1.06,48.0377358490566
2016-06-06,50.71,1.06,47.83962264150943
2016-06-07,51.75,1.06,48.82075471698113
2016-06-08,51.52,1.06,48.60377358490566
2016-06-09,51.95,1.06,49.009433962264154
2016-06-10,52.67,1.06,49.68867924528302
2016-06-13,52.57,1.06,49.594339622641506
2016-06-14,52.99,1.06,49.990566037735846
2016-06-15,52.84,1.06,49.84905660377358
2016-06-16,53.46,1.06,50.43396226415094
2016-06-17,53.78,1.06,50.73584905660377
2016-06-20,53.76,1.06,50.71698113207547
2016-06-21,54.1,1.06,51.0377358490566
2016-06-22,54.03,1.06,50.971698113207545
2016-06-23,54.67,1.06,51.575471698113205
2016-06-24,54.43,1.06,51.34905660377358
2016-06-27,54.74,1.06,51.64150943396226
2016-06-28,54.82,1.06,51.71698113207547
2016-06-29,55.06,1.06,51.943396226415096
2016-06-30,55.84,1.06,52.679245283018865
2016-07-01,56.23,1.06,53.04716981132075
2016-07-05,56.53,1.06,53.33018867924528
2016-07-06,56.26,1.06,53.075471698113205
2016-07-07,55.38,1.06,52.24528301886792
2016-07-08,55.9,1.06,52.73584905660377
2016-07-11,55.93,1.06,52.764150943396224
2016-07-12,55.47,1.06,52.33018867924528
2016-07-13,56.0,1.06,52.83018867924528
2016-07-14,55.84,1.06,52.679245283018865
2016-07-15,55.84,1.06,52.679245283018865
2016-07-18,55.93,1.06,52.764150943396224
2016-07-19,55.7,1.06,52.54716981132076
2016-07-20,55.62,1.06,52.471698113207545
2016-07-21,55.37,1.06,52.23584905660377
2016-07-22,56.1,1.06,52.92452830188679
2016-07-25,55.87,1.06,52.70754716981131
2016-07-26,54.81,1.06,51.70754716981132
2016-07-27,55.32,1.06,52.18867924528302
2016-07-28,54.86,1.06,51.75471698113207
2016-07-29,55.41,0.17,325.9411764705882
2016-08-01,54.5,0.17,320.5882352941176
2016-08-02,54.0,0.17,317.6470588235294
2016-08-03,53.9,0.17,317.0588235294117
2016-08-04,53.93,0.17,317.235294117647
2016-08-05,53.64,0.17,315.52941176470586
2016-08-08,53.59,0.17,315.2352941176471
2016-08-09,53.66,0.17,315.6470588235294
2016-08-10,53.81,0.17,316.52941176470586
2016-08-11,53.86,0.17,316.8235294117647
2016-08-12,53.65,0.17,315.5882352941176
2016-08-15,53.61,0.17,315.35294117647055
2016-08-16,52.76,0.17,310.35294117647055
2016-08-17,53.17,0.17,312.7647058823529
2016-08-18,52.87,0.17,310.99999999999994
2016-08-19,52.45,0.17,308.52941176470586
2016-08-22,52.55,0.17,309.1176470588235
2016-08-23,52.63,0.17,309.5882352941176
2016-08-24,52.53,0.17,309.0
2016-08-25,52.75,0.17,310.2941176470588
2016-08-26,52.07,0.17,306.2941176470588
2016-08-29,52.5,0.17,308.8235294117647
2016-08-30,52.27,0.17,307.4705882352941
2016-08-31,52.33,0.17,307.8235294117647
2016-09-01,52.56,0.17,309.1764705882353
2016-09-02,52.88,0.17,311.05882352941177
2016-09-06,53.51,0.17,314.7647058823529
2016-09-07,53.71,0.17,315.94117647058823
2016-09-08,53.6,0.17,315.2941176470588
2016-09-09,51.82,0.17,304.8235294117647
2016-09-12,52.57,0.17,309.235294117647
2016-09-13,51.45,0.17,302.6470588235294
2016-09-14,51.49,0.17,302.88235294117646
2016-09-15,51.98,0.17,305.7647058823529
2016-09-16,51.88,0.17,305.1764705882353
2016-09-19,51.2,0.17,301.1764705882353
2016-09-20,51.27,0.17,301.5882352941176
2016-09-21,51.87,0.17,305.1176470588235
2016-09-22,52.35,0.17,307.94117647058823
2016-09-23,52.56,0.17,309.1764705882353
2016-09-26,52.15,0.17,306.7647058823529
2016-09-27,52.49,0.17,308.7647058823529
2016-09-28,52.06,0.17,306.2352941176471
2016-09-29,52.12,0.17,306.5882352941176
2016-09-30,51.98,0.17,305.7647058823529
2016-10-03,51.88,0.17,305.1764705882353
2016-10-04,51.26,0.17,301.52941176470586
2016-10-05,50.27,0.17,295.70588235294116
2016-10-06,50.26,0.17,295.6470588235294
2016-10-07,49.92,0.17,293.6470588235294
2016-10-10,50.19,0.17,295.235294117647
2016-10-11,49.9,0.17,293.52941176470586
2016-10-12,50.3,0.17,295.8823529411764
2016-10-13,50.29,0.17,295.8235294117647
2016-10-14,50.28,0.17,295.7647058823529
2016-10-17,50.43,0.17,296.6470588235294
2016-10-18,50.27,0.17,295.70588235294116
2016-10-19,50.38,0.17,296.3529411764706
2016-10-20,49.14,0.17,289.05882352941177
2016-10-21,48.2,0.17,283.52941176470586
2016-10-24,48.21,0.17,283.5882352941176
2016-10-25,47.84,0.17,281.4117647058824
2016-10-26,47.63,0.89,53.51685393258427
2016-10-27,48.54,0.89,54.53932584269663
2016-10-28,48.21,0.89,54.168539325842694
2016-10-31,48.1,0.89,54.04494382022472
2016-11-01,47.66,0.89,53.550561797752806
2016-11-02,46.94,0.89,52.74157303370786
2016-11-03,46.87,0.89,52.662921348314605
2016-11-04,47.08,0.89,52.89887640449438
2016-11-07,47.46,0.89,53.325842696629216
2016-11-08,47.65,0.89,53.53932584269663
2016-11-09,47.86,0.89,53.7752808988764
2016-11-10,46.69,0.89,52.460674157303366
2016-11-11,46.69,0.89,52.460674157303366
2016-11-14,46.18,0.89,51.8876404494382
2016-11-15,47.37,0.89,53.22471910112359
2016-11-16,47.93,0.89,53.853932584269664
2016-11-17,47.84,0.89,53.752808988764045
2016-11-18,48.07,0.89,54.01123595505618
2016-11-21,48.31,0.89,54.28089887640449
2016-11-22,49.49,0.89,55.60674157303371
2016-11-23,50.23,0.89,56.43820224719101
2016-11-25,50.67,0.89,56.932584269662925
2016-11-28,51.12,0.89,57.43820224719101
2016-11-29,50.96,0.89,57.258426966292134
2016-11-30,49.9,0.89,56.067415730337075
2016-12-01,49.87,0.89,56.03370786516854
2016-12-02,49.81,0.89,55.96629213483146
2016-12-05,49.75,0.89,55.89887640449438
2016-12-06,50.36,0.89,56.58426966292134
2016-12-07,51.38,0.89,57.73033707865169
2016-12-08,51.13,0.89,57.449438202247194
2016-12-09,51.49,0.89,57.853932584269664
2016-12-12,51.76,0.89,58.157303370786515
2016-12-13,52.36,0.89,58.8314606741573
2016-12-14,51.63,0.89,58.01123595505618
2016-12-15,51.81,0.89,58.21348314606742
2016-12-16,52.27,0.89,58.73033707865169
2016-12-19,52.91,0.89,59.44943820224719
2016-12-20,53.12,0.89,59.68539325842696
2016-12-21,52.97,0.89,59.51685393258427
2016-12-22,53.65,0.89,60.28089887640449
2016-12-23,53.68,0.89,60.31460674157303
2016-12-27,53.64,0.89,60.26966292134831
2016-12-28,53.44,0.89,60.04494382022472
2016-12-29,53.74,0.89,60.38202247191011
2016-12-30,53.38,0.89,59.97752808988764
2017-01-03,54.58,0.89,61.32584269662921
2017-01-04,54.52,0.89,61.258426966292134
2017-01-05,54.64,0.89,61.39325842696629
2017-01-06,53.26,0.89,59.84269662921348
2017-01-09,52.68,0.89,59.19101123595505
2017-01-10,52.76,0.89,59.28089887640449
2017-01-11,52.46,0.89,58.943820224719104
2017-01-12,52.68,0.89,59.19101123595505
2017-01-13,52.55,0.89,59.04494382022472
2017-01-17,52.74,0.89,59.258426966292134
2017-01-18,52.25,0.89,58.70786516853933
2017-01-19,52.36,0.89,58.8314606741573
2017-01-20,52.72,0.89,59.235955056179776
2017-01-23,52.41,0.89,58.887640449438194
2017-01-24,50.12,0.89,56.31460674157303
2017-01-25,49.77,0.89,55.921348314606746
2017-01-26,49.12,0.89,55.19101123595505
2017-01-27,49.6,0.89,55.73033707865169
2017-01-30,49.37,0.89,55.471910112359545
2017-01-31,49.01,0.89,55.067415730337075
2017-02-01,48.39,0.89,54.37078651685393
2017-02-02,48.28,0.89,54.247191011235955
2017-02-03,48.58,0.89,54.58426966292134
2017-02-06,48.03,0.89,53.96629213483146
2017-02-07,48.04,0.89,53.97752808988764
2017-02-08,48.37,0.89,54.34831460674157
2017-02-09,48.81,0.89,54.842696629213485
2017-02-10,48.98,0.89,55.03370786516854
2017-02-13,48.55,0.89,54.550561797752806
2017-02-14,48.27,0.89,54.235955056179776
2017-02-15,48.08,0.89,54.02247191011236
2017-02-16,48.46,0.89,54.449438202247194
2017-02-17,49.19,0.89,55.26966292134831
2017-02-21,49.43,1.1,44.93636363636363
2017-02-22,49.67,1.1,45.15454545454545
2017-02-23,50.31,1.1,45.736363636363635
2017-02-24,50.6,1.1,46.0
2017-02-27,49.94,1.1,45.39999999999999
2017-02-28,49.63,1.1,45.11818181818182
2017-03-01,49.81,1.1,45.28181818181818
2017-03-02,49.98,1.1,45.43636363636363
2017-03-03,50.09,1.1,45.53636363636364
2017-03-06,50.03,1.1,45.48181818181818
2017-03-07,49.44,1.1,44.94545454545454
