date,SBUX,SBUX_EPS,PE Ratio
2007-06-25,12.83,0.1,128.29999999999998
2007-06-26,12.89,0.1,128.9
2007-06-27,13.07,0.1,130.7
2007-06-28,13.23,0.1,132.29999999999998
2007-06-29,13.12,0.1,131.2
2007-07-02,13.03,0.1,130.29999999999998
2007-07-03,13.18,0.1,131.79999999999998
2007-07-05,13.17,0.1,131.7
2007-07-06,13.28,0.1,132.79999999999998
2007-07-09,13.17,0.1,131.7
2007-07-10,13.06,0.1,130.6
2007-07-11,13.0,0.1,130.0
2007-07-12,12.98,0.1,129.79999999999998
2007-07-13,13.04,0.1,130.39999999999998
2007-07-16,13.04,0.1,130.39999999999998
2007-07-17,12.94,0.1,129.39999999999998
2007-07-18,13.25,0.1,132.5
2007-07-19,13.86,0.1,138.6
2007-07-20,13.85,0.1,138.5
2007-07-23,14.09,0.1,140.89999999999998
2007-07-24,14.15,0.1,141.5
2007-07-25,13.98,0.1,139.79999999999998
2007-07-26,13.72,0.1,137.2
2007-07-27,13.47,0.1,134.7
2007-07-30,13.49,0.1,134.9
2007-07-31,13.34,0.1,133.39999999999998
2007-08-01,13.6,0.1,136.0
2007-08-02,13.46,0.1,134.6
2007-08-03,13.16,0.1,131.6
2007-08-06,13.45,0.1,134.49999999999997
2007-08-07,13.56,0.1,135.6
2007-08-08,13.86,0.1,138.6
2007-08-09,14.03,0.1,140.29999999999998
2007-08-10,14.02,0.1,140.2
2007-08-13,13.91,0.1,139.1
2007-08-14,13.58,0.1,135.79999999999998
2007-08-15,13.29,0.1,132.89999999999998
2007-08-16,13.31,0.1,133.1
2007-08-17,13.35,0.1,133.5
2007-08-20,13.46,0.1,134.6
2007-08-21,13.68,0.1,136.79999999999998
2007-08-22,13.77,0.1,137.7
2007-08-23,13.76,0.1,137.6
2007-08-24,13.8,0.1,138.0
2007-08-27,13.69,0.1,136.89999999999998
2007-08-28,13.44,0.1,134.39999999999998
2007-08-29,13.74,0.1,137.4
2007-08-30,13.68,0.1,136.79999999999998
2007-08-31,13.78,0.1,137.79999999999998
2007-09-04,13.86,0.1,138.6
2007-09-05,13.72,0.1,137.2
2007-09-06,13.79,0.1,137.89999999999998
2007-09-07,13.58,0.1,135.79999999999998
2007-09-10,13.52,0.1,135.2
2007-09-11,13.67,0.1,136.7
2007-09-12,13.67,0.1,136.7
2007-09-13,13.74,0.1,137.4
2007-09-14,13.82,0.1,138.2
2007-09-17,13.65,0.1,136.5
2007-09-18,13.92,0.1,139.2
2007-09-19,13.89,0.1,138.9
2007-09-20,13.75,0.1,137.5
2007-09-21,13.74,0.1,137.4
2007-09-24,13.58,0.1,135.79999999999998
2007-09-25,13.55,0.1,135.5
2007-09-26,13.85,0.1,138.5
2007-09-27,13.49,0.1,134.9
2007-09-28,13.1,0.1,131.0
2007-10-01,13.16,0.1,131.6
2007-10-02,13.3,0.1,133.0
2007-10-03,13.27,0.1,132.7
2007-10-04,13.26,0.1,132.6
2007-10-05,13.42,0.1,134.2
2007-10-08,13.33,0.1,133.29999999999998
2007-10-09,13.39,0.1,133.9
2007-10-10,13.28,0.1,132.79999999999998
2007-10-11,13.16,0.1,131.6
2007-10-12,13.17,0.1,131.7
2007-10-15,13.06,0.1,130.6
2007-10-16,13.04,0.1,130.39999999999998
2007-10-17,13.2,0.1,131.99999999999997
2007-10-18,13.33,0.1,133.29999999999998
2007-10-19,13.05,0.1,130.5
2007-10-22,13.1,0.1,131.0
2007-10-23,13.07,0.1,130.7
2007-10-24,13.04,0.1,130.39999999999998
2007-10-25,13.09,0.1,130.89999999999998
2007-10-26,13.09,0.1,130.89999999999998
2007-10-29,13.12,0.1,131.2
2007-10-30,13.08,0.1,130.79999999999998
2007-10-31,13.34,0.1,133.39999999999998
2007-11-01,12.92,0.1,129.2
2007-11-02,12.77,0.1,127.69999999999999
2007-11-05,12.48,0.1,124.8
2007-11-06,12.48,0.1,124.8
2007-11-07,12.06,0.1,120.6
2007-11-08,11.7,0.1,116.99999999999999
2007-11-09,11.29,0.1,112.89999999999999
2007-11-12,11.57,0.1,115.7
2007-11-13,12.0,0.1,120.0
2007-11-14,12.13,0.1,121.3
2007-11-15,12.05,0.1,120.5
2007-11-16,11.59,0.1,115.89999999999999
2007-11-19,11.44,0.1,114.39999999999999
2007-11-20,11.55,0.1,115.5
2007-11-21,11.41,0.1,114.1
2007-11-23,11.54,0.1,115.39999999999999
2007-11-26,11.09,0.1,110.89999999999999
2007-11-27,11.31,0.1,113.1
2007-11-28,11.48,0.1,114.8
2007-11-29,11.52,0.1,115.19999999999999
2007-11-30,11.7,0.1,116.99999999999999
2007-12-03,11.41,0.1,114.1
2007-12-04,11.17,0.1,111.69999999999999
2007-12-05,11.33,0.1,113.3
2007-12-06,11.43,0.1,114.3
2007-12-07,11.31,0.1,113.1
2007-12-10,11.37,0.1,113.69999999999999
2007-12-11,10.95,0.1,109.49999999999999
2007-12-12,10.94,0.1,109.39999999999999
2007-12-13,10.75,0.1,107.5
2007-12-14,10.63,0.1,106.3
2007-12-17,10.08,0.1,100.8
2007-12-18,10.3,0.1,103.0
2007-12-19,10.02,0.1,100.19999999999999
2007-12-20,10.27,0.1,102.69999999999999
2007-12-21,10.53,0.1,105.29999999999998
2007-12-24,10.61,0.1,106.1
2007-12-26,10.41,0.1,104.1
2007-12-27,10.23,0.1,102.3
2007-12-28,10.07,0.1,100.7
2007-12-31,10.24,0.1,102.39999999999999
2008-01-02,9.66,0.1,96.6
2008-01-03,9.35,0.1,93.49999999999999
2008-01-04,9.06,0.1,90.6
2008-01-07,9.19,0.1,91.89999999999999
2008-01-08,9.93,0.1,99.3
2008-01-09,9.73,0.1,97.3
2008-01-10,10.16,0.1,101.6
2008-01-11,9.9,0.1,99.0
2008-01-14,9.78,0.1,97.79999999999998
2008-01-15,9.42,0.1,94.19999999999999
2008-01-16,9.65,0.1,96.5
2008-01-17,9.53,0.1,95.29999999999998
2008-01-18,9.33,0.1,93.3
2008-01-22,9.34,0.1,93.39999999999999
2008-01-23,9.99,0.1,99.89999999999999
2008-01-24,10.23,0.1,102.3
2008-01-25,9.83,0.1,98.3
2008-01-28,9.83,0.1,98.3
2008-01-29,9.99,0.1,99.89999999999999
2008-01-30,9.61,0.1,96.1
2008-01-31,9.46,0.1,94.60000000000001
2008-02-01,9.61,0.1,96.1
2008-02-04,9.6,0.1,95.99999999999999
2008-02-05,9.26,0.1,92.6
2008-02-06,9.08,0.1,90.8
2008-02-07,9.27,0.1,92.69999999999999
2008-02-08,9.13,0.14,65.21428571428571
2008-02-11,9.26,0.14,66.14285714285714
2008-02-12,9.36,0.14,66.85714285714285
2008-02-13,9.43,0.14,67.35714285714285
2008-02-14,9.09,0.14,64.92857142857142
2008-02-15,9.15,0.14,65.35714285714285
2008-02-19,9.05,0.14,64.64285714285714
2008-02-20,9.13,0.14,65.21428571428571
2008-02-21,8.92,0.14,63.71428571428571
2008-02-22,9.13,0.14,65.21428571428571
2008-02-25,9.25,0.14,66.07142857142857
2008-02-26,9.53,0.14,68.07142857142856
2008-02-27,9.52,0.14,67.99999999999999
2008-02-28,9.29,0.14,66.35714285714285
2008-02-29,8.99,0.14,64.21428571428571
2008-03-03,8.93,0.14,63.78571428571428
2008-03-04,8.95,0.14,63.928571428571416
2008-03-05,9.07,0.14,64.78571428571428
2008-03-06,8.8,0.14,62.857142857142854
2008-03-07,8.55,0.14,61.07142857142857
2008-03-10,8.4,0.14,60.0
2008-03-11,8.87,0.14,63.35714285714285
2008-03-12,8.81,0.14,62.92857142857142
2008-03-13,8.82,0.14,62.99999999999999
2008-03-14,8.7,0.14,62.14285714285713
2008-03-17,8.63,0.14,61.642857142857146
2008-03-18,9.12,0.14,65.14285714285712
2008-03-19,8.75,0.14,62.49999999999999
2008-03-20,8.77,0.14,62.64285714285713
2008-03-24,8.95,0.14,63.928571428571416
2008-03-25,9.0,0.14,64.28571428571428
2008-03-26,8.83,0.14,63.07142857142857
2008-03-27,8.81,0.14,62.92857142857142
2008-03-28,8.53,0.14,60.928571428571416
2008-03-31,8.75,0.14,62.49999999999999
2008-04-01,9.25,0.14,66.07142857142857
2008-04-02,9.3,0.14,66.42857142857143
2008-04-03,9.17,0.14,65.5
2008-04-04,9.25,0.14,66.07142857142857
2008-04-07,9.16,0.14,65.42857142857142
2008-04-08,8.99,0.14,64.21428571428571
2008-04-09,8.74,0.14,62.42857142857142
2008-04-10,8.78,0.14,62.7142857142857
2008-04-11,8.63,0.14,61.642857142857146
2008-04-14,8.49,0.14,60.64285714285714
2008-04-15,8.66,0.14,61.857142857142854
2008-04-16,8.84,0.14,63.14285714285714
2008-04-17,8.83,0.14,63.07142857142857
2008-04-18,9.14,0.14,65.28571428571428
2008-04-21,9.03,0.14,64.49999999999999
2008-04-22,8.85,0.14,63.21428571428571
2008-04-23,8.93,0.14,63.78571428571428
2008-04-24,8.0,0.14,57.14285714285714
2008-04-25,7.93,0.14,56.64285714285714
2008-04-28,7.83,0.14,55.92857142857142
2008-04-29,8.1,0.14,57.85714285714285
2008-04-30,8.12,0.14,57.999999999999986
2008-05-01,8.33,0.14,59.49999999999999
2008-05-02,8.23,0.14,58.785714285714285
2008-05-05,8.17,0.14,58.357142857142854
2008-05-06,8.18,0.14,58.42857142857142
2008-05-07,7.98,0.14,57.0
2008-05-08,7.93,0.07,113.28571428571428
2008-05-09,7.93,0.07,113.28571428571428
2008-05-12,8.02,0.07,114.57142857142856
2008-05-13,7.98,0.07,114.0
2008-05-14,7.96,0.07,113.71428571428571
2008-05-15,8.04,0.07,114.85714285714283
2008-05-16,8.53,0.07,121.85714285714283
2008-05-19,8.54,0.07,121.99999999999997
2008-05-20,8.42,0.07,120.28571428571428
2008-05-21,8.34,0.07,119.14285714285712
2008-05-22,8.55,0.07,122.14285714285714
2008-05-23,8.48,0.07,121.14285714285714
2008-05-27,8.76,0.07,125.14285714285712
2008-05-28,8.92,0.07,127.42857142857142
2008-05-29,9.17,0.07,131.0
2008-05-30,9.1,0.07,129.99999999999997
2008-06-02,8.97,0.07,128.14285714285714
2008-06-03,8.88,0.07,126.85714285714286
2008-06-04,9.06,0.07,129.42857142857142
2008-06-05,9.26,0.07,132.28571428571428
2008-06-06,8.84,0.07,126.28571428571428
2008-06-09,8.76,0.07,125.14285714285712
2008-06-10,8.92,0.07,127.42857142857142
2008-06-11,8.79,0.07,125.57142857142854
2008-06-12,8.91,0.07,127.28571428571428
2008-06-13,9.09,0.07,129.85714285714283
2008-06-16,9.18,0.07,131.14285714285714
2008-06-17,9.06,0.07,129.42857142857142
2008-06-18,8.89,0.07,127.0
2008-06-19,9.0,0.07,128.57142857142856
2008-06-20,8.62,0.07,123.14285714285712
2008-06-23,8.15,0.07,116.42857142857142
2008-06-24,8.29,0.07,118.4285714285714
2008-06-25,8.56,0.07,122.28571428571428
2008-06-26,8.14,0.07,116.28571428571428
2008-06-27,8.18,0.07,116.85714285714285
2008-06-30,7.87,0.07,112.42857142857142
2008-07-01,7.81,0.07,111.57142857142856
2008-07-02,7.84,0.07,111.99999999999999
2008-07-03,7.78,0.07,111.14285714285714
2008-07-07,7.48,0.07,106.85714285714285
2008-07-08,7.67,0.07,109.57142857142856
2008-07-09,7.36,0.07,105.14285714285714
2008-07-10,7.19,0.07,102.71428571428571
2008-07-11,7.03,0.07,100.42857142857142
2008-07-14,7.0,0.07,99.99999999999999
2008-07-15,6.79,0.07,96.99999999999999
2008-07-16,7.17,0.07,102.42857142857142
2008-07-17,7.2,0.07,102.85714285714285
2008-07-18,7.17,0.07,102.42857142857142
2008-07-21,7.05,0.07,100.71428571428571
2008-07-22,7.57,0.07,108.14285714285714
2008-07-23,7.71,0.07,110.14285714285714
2008-07-24,7.27,0.07,103.85714285714285
2008-07-25,7.21,0.07,102.99999999999999
2008-07-28,7.12,0.07,101.71428571428571
2008-07-29,7.5,0.07,107.14285714285714
2008-07-30,7.34,0.07,104.85714285714285
2008-07-31,7.35,0.07,104.99999999999999
2008-08-01,7.21,0.07,102.99999999999999
2008-08-04,7.03,0.07,100.42857142857142
2008-08-05,7.26,0.07,103.71428571428571
2008-08-06,7.47,0.07,106.7142857142857
2008-08-07,7.26,0.07,103.71428571428571
2008-08-08,7.56,0.07,107.99999999999999
2008-08-11,8.15,0.07,116.42857142857142
2008-08-12,8.18,0.07,116.85714285714285
2008-08-13,8.15,0.07,116.42857142857142
2008-08-14,8.46,0.07,120.85714285714286
2008-08-15,8.35,0.07,119.28571428571426
2008-08-18,8.26,0.07,117.99999999999999
2008-08-19,7.98,0.07,114.0
2008-08-20,7.89,0.07,112.7142857142857
2008-08-21,7.84,0.07,111.99999999999999
2008-08-22,8.02,0.07,114.57142857142856
2008-08-25,7.76,0.07,110.85714285714285
2008-08-26,7.76,0.07,110.85714285714285
2008-08-27,7.8,0.07,111.42857142857142
2008-08-28,7.99,0.07,114.14285714285714
2008-08-29,7.78,0.07,111.14285714285714
2008-09-02,7.87,0.07,112.42857142857142
2008-09-03,7.97,0.07,113.85714285714285
2008-09-04,7.54,0.07,107.71428571428571
2008-09-05,7.59,0.07,108.42857142857142
2008-09-08,7.77,0.07,110.99999999999999
2008-09-09,7.52,0.07,107.42857142857142
2008-09-10,7.53,0.07,107.57142857142857
2008-09-11,7.82,0.07,111.71428571428571
2008-09-12,7.67,0.07,109.57142857142856
2008-09-15,7.54,0.07,107.71428571428571
2008-09-16,8.02,0.07,114.57142857142856
2008-09-17,7.79,0.07,111.28571428571428
2008-09-18,8.02,0.07,114.57142857142856
2008-09-19,8.07,0.07,115.28571428571428
2008-09-22,7.63,0.07,108.99999999999999
2008-09-23,7.53,0.07,107.57142857142857
2008-09-24,7.45,0.07,106.42857142857142
2008-09-25,7.47,0.07,106.7142857142857
2008-09-26,7.48,0.07,106.85714285714285
2008-09-29,7.09,0.07,101.28571428571428
2008-09-30,7.44,0.07,106.28571428571428
2008-10-01,7.4,0.07,105.71428571428571
2008-10-02,7.09,0.07,101.28571428571428
2008-10-03,6.83,0.07,97.57142857142857
2008-10-06,6.49,0.07,92.71428571428571
2008-10-07,6.14,0.07,87.71428571428571
2008-10-08,5.77,0.07,82.42857142857142
2008-10-09,5.51,0.07,78.71428571428571
2008-10-10,5.54,0.07,79.14285714285714
2008-10-13,5.87,0.07,83.85714285714285
2008-10-14,5.65,0.07,80.71428571428571
2008-10-15,5.06,0.07,72.28571428571428
2008-10-16,5.28,0.07,75.42857142857143
2008-10-17,5.23,0.07,74.71428571428571
2008-10-20,5.57,0.07,79.57142857142857
2008-10-21,5.26,0.07,75.14285714285714
2008-10-22,5.0,0.07,71.42857142857142
2008-10-23,5.13,0.07,73.28571428571428
2008-10-24,4.84,0.07,69.14285714285714
2008-10-27,4.8,0.07,68.57142857142857
2008-10-28,5.43,0.07,77.57142857142856
2008-10-29,5.67,0.07,80.99999999999999
2008-10-30,6.31,0.07,90.14285714285712
2008-10-31,6.57,0.07,93.85714285714285
2008-11-03,6.27,0.07,89.57142857142856
2008-11-04,6.22,0.07,88.85714285714285
2008-11-05,5.84,0.07,83.42857142857142
2008-11-06,5.55,0.07,79.28571428571428
2008-11-07,5.28,0.07,75.42857142857143
2008-11-10,5.1,0.07,72.85714285714285
2008-11-11,5.0,0.07,71.42857142857142
2008-11-12,4.67,0.07,66.71428571428571
2008-11-13,4.66,0.07,66.57142857142857
2008-11-14,4.31,0.07,61.57142857142856
2008-11-17,4.32,0.07,61.714285714285715
2008-11-18,4.19,0.07,59.857142857142854
2008-11-19,3.99,0.07,57.0
2008-11-20,3.59,0.07,51.28571428571428
2008-11-21,3.92,0.07,55.99999999999999
2008-11-24,4.23,0.05,84.60000000000001
2008-11-25,4.11,0.05,82.2
2008-11-26,4.39,0.05,87.79999999999998
2008-11-28,4.47,0.05,89.39999999999999
2008-12-01,3.98,0.05,79.6
2008-12-02,4.27,0.05,85.39999999999999
2008-12-03,4.32,0.05,86.4
2008-12-04,4.31,0.05,86.19999999999999
2008-12-05,4.56,0.05,91.19999999999999
2008-12-08,4.8,0.05,95.99999999999999
2008-12-09,4.64,0.05,92.79999999999998
2008-12-10,4.77,0.05,95.39999999999999
2008-12-11,4.49,0.05,89.8
2008-12-12,4.67,0.05,93.39999999999999
2008-12-15,4.5,0.05,90.0
2008-12-16,4.86,0.05,97.2
2008-12-17,4.92,0.05,98.39999999999999
2008-12-18,4.8,0.05,95.99999999999999
2008-12-19,4.94,0.05,98.8
2008-12-22,4.68,0.05,93.6
2008-12-23,4.6,0.05,91.99999999999999
2008-12-24,4.67,0.05,93.39999999999999
2008-12-26,4.68,0.05,93.6
2008-12-29,4.52,0.05,90.39999999999999
2008-12-30,4.68,0.05,93.6
2008-12-31,4.73,0.05,94.60000000000001
2009-01-02,4.92,0.05,98.39999999999999
2009-01-05,4.96,0.05,99.19999999999999
2009-01-06,5.11,0.05,102.2
2009-01-07,5.0,0.05,100.0
2009-01-08,5.07,0.05,101.4
2009-01-09,4.89,0.05,97.79999999999998
2009-01-12,4.8,0.05,95.99999999999999
2009-01-13,4.69,0.05,93.8
2009-01-14,4.52,0.05,90.39999999999999
2009-01-15,4.64,0.05,92.79999999999998
2009-01-16,4.73,0.05,94.60000000000001
2009-01-20,4.45,0.05,89.0
2009-01-21,4.53,0.05,90.6
2009-01-22,4.56,0.05,91.19999999999999
2009-01-23,4.54,0.05,90.8
2009-01-26,4.5,0.05,90.0
2009-01-27,4.58,0.05,91.6
2009-01-28,4.83,0.05,96.6
2009-01-29,4.83,0.05,96.6
2009-01-30,4.72,0.05,94.39999999999999
2009-02-02,4.72,0.05,94.39999999999999
2009-02-03,4.92,0.05,98.39999999999999
2009-02-04,4.89,0.08,61.12499999999999
2009-02-05,5.07,0.08,63.375
2009-02-06,5.27,0.08,65.875
2009-02-09,5.36,0.08,67.0
2009-02-10,4.95,0.08,61.875
2009-02-11,5.0,0.08,62.5
2009-02-12,5.09,0.08,63.625
2009-02-13,5.07,0.08,63.375
2009-02-17,4.83,0.08,60.375
2009-02-18,4.83,0.08,60.375
2009-02-19,4.76,0.08,59.49999999999999
2009-02-20,4.79,0.08,59.875
2009-02-23,4.58,0.08,57.25
2009-02-24,4.77,0.08,59.62499999999999
2009-02-25,4.71,0.08,58.875
2009-02-26,4.51,0.08,56.37499999999999
2009-02-27,4.58,0.08,57.25
2009-03-02,4.39,0.08,54.87499999999999
2009-03-03,4.29,0.08,53.625
2009-03-04,4.42,0.08,55.25
2009-03-05,4.28,0.08,53.5
2009-03-06,4.18,0.08,52.24999999999999
2009-03-09,4.14,0.08,51.74999999999999
2009-03-10,4.57,0.08,57.125
2009-03-11,4.61,0.08,57.625
2009-03-12,5.04,0.08,63.0
2009-03-13,5.28,0.08,66.0
2009-03-16,5.39,0.08,67.375
2009-03-17,5.57,0.08,69.625
2009-03-18,5.75,0.08,71.875
2009-03-19,5.8,0.08,72.5
2009-03-20,5.58,0.08,69.75
2009-03-23,6.03,0.08,75.375
2009-03-24,5.66,0.08,70.75
2009-03-25,5.58,0.08,69.75
2009-03-26,6.2,0.08,77.5
2009-03-27,5.89,0.08,73.625
2009-03-30,5.63,0.08,70.375
2009-03-31,5.56,0.08,69.5
2009-04-01,5.59,0.08,69.875
2009-04-02,5.91,0.08,73.875
2009-04-03,5.85,0.08,73.125
2009-04-06,5.71,0.08,71.375
2009-04-07,5.6,0.08,70.0
2009-04-08,5.75,0.08,71.875
2009-04-09,6.0,0.08,75.0
2009-04-13,6.01,0.08,75.125
2009-04-14,5.94,0.08,74.25
2009-04-15,5.83,0.08,72.875
2009-04-16,5.81,0.08,72.625
2009-04-17,6.03,0.08,75.375
2009-04-20,5.69,0.08,71.125
2009-04-21,5.91,0.08,73.875
2009-04-22,6.29,0.08,78.625
2009-04-23,6.68,0.08,83.5
2009-04-24,6.76,0.08,84.5
2009-04-27,6.6,0.08,82.5
2009-04-28,6.75,0.08,84.375
2009-04-29,6.85,0.08,85.625
2009-04-30,7.23,0.08,90.375
2009-05-01,6.9,0.08,86.25
2009-05-04,7.12,0.08,89.0
2009-05-05,7.11,0.08,88.875
2009-05-06,7.01,0.09,77.88888888888889
2009-05-07,7.01,0.09,77.88888888888889
2009-05-08,6.83,0.09,75.88888888888889
2009-05-11,6.73,0.09,74.77777777777779
2009-05-12,6.59,0.09,73.22222222222223
2009-05-13,6.38,0.09,70.88888888888889
2009-05-14,6.37,0.09,70.77777777777779
2009-05-15,6.47,0.09,71.88888888888889
2009-05-18,6.7,0.09,74.44444444444444
2009-05-19,6.71,0.09,74.55555555555556
2009-05-20,6.78,0.09,75.33333333333334
2009-05-21,6.72,0.09,74.66666666666667
2009-05-22,6.5,0.09,72.22222222222223
2009-05-26,6.75,0.09,75.0
2009-05-27,6.7,0.09,74.44444444444444
2009-05-28,6.86,0.09,76.22222222222223
2009-05-29,7.2,0.09,80.0
2009-06-01,7.46,0.09,82.88888888888889
2009-06-02,7.41,0.09,82.33333333333334
2009-06-03,7.65,0.09,85.0
2009-06-04,7.59,0.09,84.33333333333333
2009-06-05,7.55,0.09,83.88888888888889
2009-06-08,7.49,0.09,83.22222222222223
2009-06-09,7.6,0.09,84.44444444444444
2009-06-10,7.45,0.09,82.77777777777779
2009-06-11,7.13,0.09,79.22222222222223
2009-06-12,7.28,0.09,80.8888888888889
2009-06-15,7.06,0.09,78.44444444444444
2009-06-16,7.0,0.09,77.77777777777779
2009-06-17,7.15,0.09,79.44444444444446
2009-06-18,7.06,0.09,78.44444444444444
2009-06-19,7.12,0.09,79.11111111111111
2009-06-22,6.86,0.09,76.22222222222223
2009-06-23,7.08,0.09,78.66666666666667
2009-06-24,7.11,0.09,79.0
2009-06-25,7.42,0.09,82.44444444444444
2009-06-26,7.27,0.09,80.77777777777777
2009-06-29,7.32,0.09,81.33333333333334
2009-06-30,6.95,0.09,77.22222222222223
2009-07-01,7.0,0.09,77.77777777777779
2009-07-02,6.7,0.09,74.44444444444444
2009-07-06,6.7,0.09,74.44444444444444
2009-07-07,6.49,0.09,72.11111111111111
2009-07-08,6.52,0.09,72.44444444444444
2009-07-09,6.82,0.09,75.77777777777779
2009-07-10,6.73,0.09,74.77777777777779
2009-07-13,7.03,0.09,78.11111111111111
2009-07-14,7.06,0.09,78.44444444444444
2009-07-15,7.21,0.09,80.11111111111111
2009-07-16,7.21,0.09,80.11111111111111
2009-07-17,7.22,0.09,80.22222222222223
2009-07-20,7.46,0.09,82.88888888888889
2009-07-21,7.35,0.09,81.66666666666667
2009-07-22,8.7,0.09,96.66666666666666
2009-07-23,8.63,0.09,95.8888888888889
2009-07-24,8.61,0.09,95.66666666666666
2009-07-27,8.65,0.09,96.11111111111111
2009-07-28,8.68,0.09,96.44444444444444
2009-07-29,8.58,0.09,95.33333333333334
2009-07-30,8.82,0.09,98.0
2009-07-31,8.85,0.09,98.33333333333333
2009-08-03,9.14,0.09,101.55555555555557
2009-08-04,9.35,0.09,103.88888888888889
2009-08-05,9.25,0.13,71.15384615384615
2009-08-06,9.15,0.13,70.38461538461539
2009-08-07,9.52,0.13,73.23076923076923
2009-08-10,9.6,0.13,73.84615384615384
2009-08-11,9.43,0.13,72.53846153846153
2009-08-12,9.62,0.13,73.99999999999999
2009-08-13,9.82,0.13,75.53846153846153
2009-08-14,9.56,0.13,73.53846153846153
2009-08-17,9.31,0.13,71.61538461538461
2009-08-18,9.51,0.13,73.15384615384615
2009-08-19,9.56,0.13,73.53846153846153
2009-08-20,9.61,0.13,73.92307692307692
2009-08-21,9.86,0.13,75.84615384615384
2009-08-24,9.62,0.13,73.99999999999999
2009-08-25,9.75,0.13,75.0
2009-08-26,9.68,0.13,74.46153846153845
2009-08-27,9.72,0.13,74.76923076923077
2009-08-28,9.67,0.13,74.38461538461539
2009-08-31,9.5,0.13,73.07692307692308
2009-09-01,9.28,0.13,71.38461538461537
2009-09-02,9.28,0.13,71.38461538461537
2009-09-03,9.35,0.13,71.92307692307692
2009-09-04,9.51,0.13,73.15384615384615
2009-09-08,9.6,0.13,73.84615384615384
2009-09-09,10.05,0.13,77.3076923076923
2009-09-10,9.99,0.13,76.84615384615384
2009-09-11,9.95,0.13,76.53846153846153
2009-09-14,10.04,0.13,77.23076923076923
2009-09-15,9.9,0.13,76.15384615384616
2009-09-16,9.93,0.13,76.38461538461539
2009-09-17,10.04,0.13,77.23076923076923
2009-09-18,10.38,0.13,79.84615384615385
2009-09-21,10.34,0.13,79.53846153846153
2009-09-22,10.24,0.13,78.76923076923077
2009-09-23,9.85,0.13,75.76923076923076
2009-09-24,9.59,0.13,73.76923076923076
2009-09-25,9.92,0.13,76.3076923076923
2009-09-28,10.31,0.13,79.3076923076923
2009-09-29,10.19,0.13,78.38461538461537
2009-09-30,10.33,0.13,79.46153846153845
2009-10-01,9.99,0.13,76.84615384615384
2009-10-02,9.87,0.13,75.92307692307692
2009-10-05,10.03,0.13,77.15384615384615
2009-10-06,10.27,0.13,79.0
2009-10-07,10.2,0.13,78.46153846153845
2009-10-08,10.24,0.13,78.76923076923077
2009-10-09,10.12,0.13,77.84615384615384
2009-10-12,10.18,0.13,78.3076923076923
2009-10-13,10.1,0.13,77.6923076923077
2009-10-14,10.27,0.13,79.0
2009-10-15,10.36,0.13,79.69230769230768
2009-10-16,10.32,0.13,79.38461538461539
2009-10-19,10.47,0.13,80.53846153846155
2009-10-20,10.27,0.13,79.0
2009-10-21,10.17,0.13,78.23076923076923
2009-10-22,10.33,0.13,79.46153846153845
2009-10-23,10.14,0.13,78.0
2009-10-26,10.03,0.13,77.15384615384615
2009-10-27,9.55,0.13,73.46153846153847
2009-10-28,9.37,0.13,72.07692307692307
2009-10-29,9.76,0.13,75.07692307692307
2009-10-30,9.49,0.13,73.0
2009-11-02,9.69,0.13,74.53846153846153
2009-11-03,9.71,0.13,74.6923076923077
2009-11-04,9.61,0.13,73.92307692307692
2009-11-05,9.85,0.13,75.76923076923076
2009-11-06,10.56,0.13,81.23076923076923
2009-11-09,10.55,0.13,81.15384615384616
2009-11-10,10.71,0.13,82.38461538461539
2009-11-11,10.86,0.13,83.53846153846153
2009-11-12,10.84,0.13,83.38461538461539
2009-11-13,10.89,0.13,83.76923076923077
2009-11-16,11.03,0.13,84.84615384615384
2009-11-17,11.0,0.13,84.61538461538461
2009-11-18,10.86,0.13,83.53846153846153
2009-11-19,10.77,0.13,82.84615384615384
2009-11-20,10.71,0.12,89.25000000000001
2009-11-23,10.81,0.12,90.08333333333334
2009-11-24,10.67,0.12,88.91666666666667
2009-11-25,10.91,0.12,90.91666666666667
2009-11-27,10.72,0.12,89.33333333333334
2009-11-30,10.95,0.12,91.25
2009-12-01,10.87,0.12,90.58333333333333
2009-12-02,10.84,0.12,90.33333333333333
2009-12-03,10.56,0.12,88.00000000000001
2009-12-04,10.8,0.12,90.00000000000001
2009-12-07,10.7,0.12,89.16666666666666
2009-12-08,10.61,0.12,88.41666666666667
2009-12-09,10.65,0.12,88.75
2009-12-10,11.16,0.12,93.0
2009-12-11,11.2,0.12,93.33333333333333
2009-12-14,11.42,0.12,95.16666666666667
2009-12-15,11.37,0.12,94.75
2009-12-16,11.22,0.12,93.50000000000001
2009-12-17,11.13,0.12,92.75000000000001
2009-12-18,11.84,0.12,98.66666666666667
2009-12-21,11.57,0.12,96.41666666666667
2009-12-22,11.86,0.12,98.83333333333333
2009-12-23,11.87,0.12,98.91666666666666
2009-12-24,11.83,0.12,98.58333333333334
2009-12-28,11.91,0.12,99.25
2009-12-29,11.76,0.12,98.0
2009-12-30,11.66,0.12,97.16666666666667
2009-12-31,11.53,0.12,96.08333333333333
2010-01-04,11.53,0.12,96.08333333333333
2010-01-05,11.8,0.12,98.33333333333334
2010-01-06,11.71,0.12,97.58333333333334
2010-01-07,11.68,0.12,97.33333333333333
2010-01-08,11.64,0.12,97.00000000000001
