date,O,O_EPS,PE Ratio
2007-01-24,28.45,0.26,109.42307692307692
2007-01-25,28.46,0.26,109.46153846153847
2007-01-26,28.46,0.26,109.46153846153847
2007-01-29,28.65,0.26,110.19230769230768
2007-01-30,28.67,0.26,110.26923076923077
2007-01-31,28.78,0.26,110.6923076923077
2007-02-01,29.0,0.26,111.53846153846153
2007-02-02,29.0,0.26,111.53846153846153
2007-02-05,29.11,0.26,111.96153846153845
2007-02-06,29.5,0.26,113.46153846153845
2007-02-07,30.19,0.26,116.11538461538461
2007-02-08,29.79,0.26,114.57692307692307
2007-02-09,29.1,0.26,111.92307692307692
2007-02-12,28.66,0.26,110.23076923076923
2007-02-13,29.09,0.26,111.88461538461539
2007-02-14,28.74,0.26,110.53846153846153
2007-02-15,29.11,0.26,111.96153846153845
2007-02-16,29.1,0.26,111.92307692307692
2007-02-20,29.58,0.26,113.76923076923076
2007-02-21,29.47,0.29,101.62068965517241
2007-02-22,29.19,0.29,100.65517241379311
2007-02-23,28.87,0.29,99.55172413793105
2007-02-26,28.67,0.29,98.86206896551725
2007-02-27,27.46,0.29,94.68965517241381
2007-02-28,27.51,0.29,94.86206896551725
2007-03-01,27.56,0.29,95.0344827586207
2007-03-02,27.19,0.29,93.75862068965519
2007-03-05,26.07,0.29,89.89655172413794
2007-03-06,27.06,0.29,93.3103448275862
2007-03-07,26.72,0.29,92.13793103448276
2007-03-08,27.22,0.29,93.86206896551724
2007-03-09,27.57,0.29,95.06896551724138
2007-03-12,27.77,0.29,95.75862068965517
2007-03-13,27.33,0.29,94.24137931034483
2007-03-14,27.66,0.29,95.37931034482759
2007-03-15,28.02,0.29,96.62068965517241
2007-03-16,27.56,0.29,95.0344827586207
2007-03-19,27.83,0.29,95.96551724137932
2007-03-20,28.11,0.29,96.93103448275862
2007-03-21,28.65,0.29,98.79310344827586
2007-03-22,28.55,0.29,98.44827586206897
2007-03-23,28.45,0.29,98.10344827586208
2007-03-26,28.08,0.29,96.82758620689656
2007-03-27,27.86,0.29,96.06896551724138
2007-03-28,27.81,0.29,95.89655172413794
2007-03-29,28.06,0.29,96.75862068965517
2007-03-30,28.2,0.29,97.24137931034483
2007-04-02,28.38,0.29,97.86206896551724
2007-04-03,28.57,0.29,98.51724137931035
2007-04-04,28.28,0.29,97.51724137931035
2007-04-05,28.09,0.29,96.86206896551725
2007-04-09,27.99,0.29,96.51724137931035
2007-04-10,28.13,0.29,97.0
2007-04-11,27.73,0.29,95.62068965517243
2007-04-12,27.65,0.29,95.3448275862069
2007-04-13,28.0,0.29,96.55172413793105
2007-04-16,28.14,0.29,97.0344827586207
2007-04-17,28.57,0.29,98.51724137931035
2007-04-18,28.36,0.29,97.79310344827587
2007-04-19,28.06,0.29,96.75862068965517
2007-04-20,28.35,0.29,97.75862068965519
2007-04-23,28.92,0.29,99.72413793103449
2007-04-24,28.7,0.29,98.96551724137932
2007-04-25,28.7,0.29,98.96551724137932
2007-04-26,28.64,0.29,98.75862068965517
2007-04-27,28.55,0.29,98.44827586206897
2007-04-30,27.9,0.29,96.20689655172414
2007-05-01,27.91,0.29,96.24137931034484
2007-05-02,28.0,0.29,96.55172413793105
2007-05-03,28.18,0.28,100.64285714285714
2007-05-04,28.35,0.28,101.25
2007-05-07,28.25,0.28,100.89285714285714
2007-05-08,28.24,0.28,100.85714285714285
2007-05-09,28.54,0.28,101.92857142857142
2007-05-10,27.89,0.28,99.60714285714285
2007-05-11,28.25,0.28,100.89285714285714
2007-05-14,27.84,0.28,99.42857142857142
2007-05-15,27.32,0.28,97.57142857142857
2007-05-16,27.6,0.28,98.57142857142857
2007-05-17,27.15,0.28,96.9642857142857
2007-05-18,26.55,0.28,94.82142857142857
2007-05-21,26.72,0.28,95.42857142857142
2007-05-22,27.13,0.28,96.89285714285712
2007-05-23,26.88,0.28,95.99999999999999
2007-05-24,26.39,0.28,94.25
2007-05-25,26.61,0.28,95.03571428571428
2007-05-29,27.18,0.28,97.07142857142856
2007-05-30,27.7,0.28,98.92857142857142
2007-05-31,27.42,0.28,97.92857142857143
2007-06-01,27.44,0.28,98.0
2007-06-04,27.52,0.28,98.28571428571428
2007-06-05,26.79,0.28,95.67857142857142
2007-06-06,26.83,0.28,95.82142857142856
2007-06-07,26.03,0.28,92.96428571428571
2007-06-08,26.54,0.28,94.78571428571428
2007-06-11,26.01,0.28,92.89285714285714
2007-06-12,25.39,0.28,90.67857142857142
2007-06-13,26.02,0.28,92.92857142857142
2007-06-14,25.72,0.28,91.85714285714285
2007-06-15,26.43,0.28,94.39285714285714
2007-06-18,25.91,0.28,92.53571428571428
2007-06-19,26.15,0.28,93.39285714285712
2007-06-20,25.23,0.28,90.10714285714285
2007-06-21,25.29,0.28,90.32142857142856
2007-06-22,25.33,0.28,90.4642857142857
2007-06-25,24.99,0.28,89.24999999999999
2007-06-26,24.99,0.28,89.24999999999999
2007-06-27,25.7,0.28,91.78571428571428
2007-06-28,25.35,0.28,90.53571428571428
2007-06-29,25.19,0.28,89.96428571428571
2007-07-02,26.05,0.28,93.03571428571428
2007-07-03,25.82,0.28,92.21428571428571
2007-07-05,26.13,0.28,93.32142857142856
2007-07-06,26.01,0.28,92.89285714285714
2007-07-09,25.88,0.28,92.42857142857142
2007-07-10,25.05,0.28,89.46428571428571
2007-07-11,25.08,0.28,89.57142857142856
2007-07-12,25.57,0.28,91.32142857142857
2007-07-13,25.62,0.28,91.5
2007-07-16,25.16,0.28,89.85714285714285
2007-07-17,25.12,0.28,89.71428571428571
2007-07-18,25.22,0.28,90.07142857142856
2007-07-19,25.38,0.28,90.64285714285712
2007-07-20,24.66,0.28,88.07142857142857
2007-07-23,24.28,0.28,86.71428571428571
2007-07-24,23.54,0.28,84.07142857142856
2007-07-25,24.01,0.28,85.75
2007-07-26,23.96,0.28,85.57142857142857
2007-07-27,23.5,0.28,83.92857142857142
2007-07-30,23.59,0.28,84.24999999999999
2007-07-31,23.47,0.28,83.82142857142856
2007-08-01,23.72,0.28,84.71428571428571
2007-08-02,24.25,0.25,97.0
2007-08-03,23.76,0.25,95.04
2007-08-06,25.34,0.25,101.36
2007-08-07,26.12,0.25,104.48
2007-08-08,27.54,0.25,110.16
2007-08-09,27.4,0.25,109.6
2007-08-10,26.76,0.25,107.04
2007-08-13,26.1,0.25,104.4
2007-08-14,25.14,0.25,100.56
2007-08-15,25.0,0.25,100.0
2007-08-16,26.62,0.25,106.48
2007-08-17,28.08,0.25,112.32
2007-08-20,28.15,0.25,112.6
2007-08-21,28.06,0.25,112.24
2007-08-22,28.19,0.25,112.76
2007-08-23,27.24,0.25,108.96
2007-08-24,27.63,0.25,110.52
2007-08-27,27.1,0.25,108.4
2007-08-28,26.22,0.25,104.88
2007-08-29,27.21,0.25,108.84
2007-08-30,27.07,0.25,108.28
2007-08-31,27.0,0.25,108.0
2007-09-04,27.35,0.25,109.4
2007-09-05,26.77,0.25,107.08
2007-09-06,26.69,0.25,106.76
2007-09-07,26.31,0.25,105.24
2007-09-10,26.17,0.25,104.68
2007-09-11,26.72,0.25,106.88
2007-09-12,26.84,0.25,107.36
2007-09-13,27.16,0.25,108.64
2007-09-14,27.41,0.25,109.64
2007-09-17,27.07,0.25,108.28
2007-09-18,28.34,0.25,113.36
2007-09-19,29.18,0.25,116.72
2007-09-20,28.3,0.25,113.2
2007-09-21,28.25,0.25,113.0
2007-09-24,28.79,0.25,115.16
2007-09-25,28.25,0.25,113.0
2007-09-26,28.74,0.25,114.96
2007-09-27,28.75,0.25,115.0
2007-09-28,27.95,0.25,111.8
2007-10-01,28.78,0.25,115.12
2007-10-02,29.12,0.25,116.48
2007-10-03,29.21,0.25,116.84
2007-10-04,29.33,0.25,117.32
2007-10-05,30.1,0.25,120.4
2007-10-08,29.77,0.25,119.08
2007-10-09,29.78,0.25,119.12
2007-10-10,29.61,0.25,118.44
2007-10-11,29.01,0.25,116.04
2007-10-12,28.97,0.25,115.88
2007-10-15,28.34,0.25,113.36
2007-10-16,27.93,0.25,111.72
2007-10-17,28.05,0.25,112.2
2007-10-18,28.25,0.25,113.0
2007-10-19,27.46,0.25,109.84
2007-10-22,28.15,0.25,112.6
2007-10-23,28.63,0.25,114.52
2007-10-24,28.65,0.25,114.6
2007-10-25,28.73,0.25,114.92
2007-10-26,29.44,0.25,117.76
2007-10-29,28.75,0.25,115.0
2007-10-30,29.11,0.25,116.44
2007-10-31,29.54,0.25,118.16
2007-11-01,28.54,0.25,114.16
2007-11-02,28.08,0.24,117.0
2007-11-05,27.48,0.24,114.5
2007-11-06,27.9,0.24,116.25
2007-11-07,26.93,0.24,112.20833333333334
2007-11-08,27.25,0.24,113.54166666666667
2007-11-09,29.05,0.24,121.04166666666667
2007-11-12,28.83,0.24,120.125
2007-11-13,30.45,0.24,126.875
2007-11-14,29.72,0.24,123.83333333333333
2007-11-15,29.64,0.24,123.5
2007-11-16,29.67,0.24,123.62500000000001
2007-11-19,28.72,0.24,119.66666666666667
2007-11-20,28.15,0.24,117.29166666666667
2007-11-21,28.56,0.24,119.0
2007-11-23,29.19,0.24,121.62500000000001
2007-11-26,27.62,0.24,115.08333333333334
2007-11-27,28.19,0.24,117.45833333333334
2007-11-28,29.06,0.24,121.08333333333333
2007-11-29,28.59,0.24,119.125
2007-11-30,28.5,0.24,118.75
2007-12-03,28.25,0.24,117.70833333333334
2007-12-04,27.59,0.24,114.95833333333334
2007-12-05,28.32,0.24,118.0
2007-12-06,29.42,0.24,122.58333333333334
2007-12-07,28.69,0.24,119.54166666666667
2007-12-10,29.41,0.24,122.54166666666667
2007-12-11,27.69,0.24,115.37500000000001
2007-12-12,27.9,0.24,116.25
2007-12-13,27.94,0.24,116.41666666666667
2007-12-14,27.4,0.24,114.16666666666667
2007-12-17,26.82,0.24,111.75
2007-12-18,27.24,0.24,113.5
2007-12-19,27.49,0.24,114.54166666666667
2007-12-20,27.78,0.24,115.75000000000001
2007-12-21,28.5,0.24,118.75
2007-12-24,29.23,0.24,121.79166666666667
2007-12-26,28.89,0.24,120.375
2007-12-27,28.22,0.24,117.58333333333333
2007-12-28,26.81,0.24,111.70833333333333
2007-12-31,27.02,0.24,112.58333333333334
2008-01-02,25.23,0.24,105.125
2008-01-03,24.65,0.24,102.70833333333333
2008-01-04,22.65,0.24,94.375
2008-01-07,23.38,0.24,97.41666666666667
2008-01-08,22.15,0.24,92.29166666666666
2008-01-09,22.71,0.24,94.625
2008-01-10,23.04,0.24,96.0
2008-01-11,23.09,0.24,96.20833333333334
2008-01-14,22.5,0.24,93.75
2008-01-15,22.08,0.24,92.0
2008-01-16,22.1,0.24,92.08333333333334
2008-01-17,21.72,0.24,90.5
2008-01-18,21.48,0.24,89.5
2008-01-22,22.14,0.24,92.25
2008-01-23,24.6,0.24,102.50000000000001
2008-01-24,23.58,0.24,98.25
2008-01-25,23.42,0.24,97.58333333333334
2008-01-28,24.25,0.24,101.04166666666667
2008-01-29,24.03,0.24,100.12500000000001
2008-01-30,23.56,0.24,98.16666666666667
2008-01-31,24.32,0.24,101.33333333333334
2008-02-01,25.15,0.24,104.79166666666667
2008-02-04,24.61,0.24,102.54166666666667
2008-02-05,24.33,0.24,101.375
2008-02-06,23.25,0.24,96.875
2008-02-07,24.04,0.24,100.16666666666667
2008-02-08,23.09,0.24,96.20833333333334
2008-02-11,22.38,0.24,93.25
2008-02-12,23.18,0.24,96.58333333333334
2008-02-13,23.5,0.24,97.91666666666667
2008-02-14,23.3,0.24,97.08333333333334
2008-02-15,23.67,0.24,98.62500000000001
2008-02-19,23.66,0.24,98.58333333333334
2008-02-20,24.0,0.24,100.0
2008-02-21,23.44,0.24,97.66666666666667
2008-02-22,24.02,0.24,100.08333333333333
2008-02-25,24.83,0.24,103.45833333333333
2008-02-26,24.66,0.24,102.75
2008-02-27,24.39,0.24,101.625
2008-02-28,23.16,0.24,96.5
2008-02-29,23.01,0.24,95.87500000000001
2008-03-03,23.29,0.24,97.04166666666667
2008-03-04,23.68,0.24,98.66666666666667
2008-03-05,23.72,0.24,98.83333333333333
2008-03-06,22.6,0.24,94.16666666666667
2008-03-07,23.04,0.24,96.0
2008-03-10,22.85,0.24,95.20833333333334
2008-03-11,24.13,0.24,100.54166666666667
2008-03-12,23.77,0.24,99.04166666666667
2008-03-13,24.65,0.24,102.70833333333333
2008-03-14,24.41,0.24,101.70833333333334
2008-03-17,24.77,0.24,103.20833333333333
2008-03-18,26.24,0.24,109.33333333333333
2008-03-19,26.55,0.24,110.625
2008-03-20,26.91,0.24,112.125
2008-03-24,26.87,0.24,111.95833333333334
2008-03-25,27.16,0.24,113.16666666666667
2008-03-26,26.22,0.24,109.25
2008-03-27,25.85,0.24,107.70833333333334
2008-03-28,25.58,0.24,106.58333333333333
2008-03-31,25.62,0.24,106.75000000000001
2008-04-01,26.03,0.24,108.45833333333334
2008-04-02,25.91,0.24,107.95833333333334
2008-04-03,26.18,0.24,109.08333333333334
2008-04-04,26.08,0.24,108.66666666666666
2008-04-07,26.08,0.24,108.66666666666666
2008-04-08,26.34,0.24,109.75
2008-04-09,25.73,0.24,107.20833333333334
2008-04-10,25.9,0.24,107.91666666666667
2008-04-11,25.24,0.24,105.16666666666666
2008-04-14,25.56,0.24,106.5
2008-04-15,26.38,0.24,109.91666666666667
2008-04-16,27.0,0.24,112.5
2008-04-17,27.02,0.24,112.58333333333334
2008-04-18,26.96,0.24,112.33333333333334
2008-04-21,26.94,0.24,112.25000000000001
2008-04-22,26.47,0.24,110.29166666666667
2008-04-23,27.0,0.24,112.5
2008-04-24,27.61,0.24,115.04166666666667
2008-04-25,27.8,0.24,115.83333333333334
2008-04-28,28.1,0.24,117.08333333333334
2008-04-29,27.05,0.24,112.70833333333334
2008-04-30,26.31,0.24,109.625
2008-05-01,25.53,0.24,106.37500000000001
2008-05-02,25.13,0.24,104.70833333333333
2008-05-05,25.51,0.24,106.29166666666667
2008-05-06,25.57,0.24,106.54166666666667
2008-05-07,24.64,0.24,102.66666666666667
2008-05-08,24.54,0.24,102.25
2008-05-09,23.99,0.24,99.95833333333333
2008-05-12,24.46,0.24,101.91666666666667
2008-05-13,24.44,0.24,101.83333333333334
2008-05-14,24.68,0.24,102.83333333333334
2008-05-15,25.04,0.24,104.33333333333333
2008-05-16,24.81,0.24,103.375
2008-05-19,24.52,0.24,102.16666666666667
2008-05-20,24.45,0.24,101.875
2008-05-21,24.37,0.24,101.54166666666667
2008-05-22,23.85,0.24,99.37500000000001
2008-05-23,23.79,0.24,99.125
2008-05-27,24.1,0.24,100.41666666666667
2008-05-28,24.12,0.24,100.50000000000001
2008-05-29,24.37,0.24,101.54166666666667
2008-05-30,24.5,0.24,102.08333333333334
2008-06-02,23.93,0.24,99.70833333333334
2008-06-03,23.99,0.24,99.95833333333333
2008-06-04,24.12,0.24,100.50000000000001
2008-06-05,24.64,0.24,102.66666666666667
2008-06-06,23.84,0.24,99.33333333333334
2008-06-09,23.45,0.24,97.70833333333333
2008-06-10,23.46,0.24,97.75000000000001
2008-06-11,23.0,0.24,95.83333333333334
2008-06-12,23.63,0.24,98.45833333333333
2008-06-13,23.86,0.24,99.41666666666667
2008-06-16,23.99,0.24,99.95833333333333
2008-06-17,23.48,0.24,97.83333333333334
2008-06-18,23.7,0.24,98.75
2008-06-19,24.15,0.24,100.625
2008-06-20,23.46,0.24,97.75000000000001
2008-06-23,23.32,0.24,97.16666666666667
2008-06-24,23.42,0.24,97.58333333333334
2008-06-25,23.42,0.24,97.58333333333334
2008-06-26,23.36,0.24,97.33333333333333
2008-06-27,22.91,0.24,95.45833333333334
2008-06-30,22.76,0.24,94.83333333333334
2008-07-01,23.0,0.24,95.83333333333334
2008-07-02,22.99,0.24,95.79166666666666
2008-07-03,22.72,0.24,94.66666666666667
2008-07-07,22.05,0.24,91.875
2008-07-08,23.88,0.24,99.5
2008-07-09,22.48,0.24,93.66666666666667
2008-07-10,23.01,0.24,95.87500000000001
2008-07-11,23.6,0.24,98.33333333333334
2008-07-14,22.0,0.24,91.66666666666667
2008-07-15,22.59,0.24,94.125
2008-07-16,24.81,0.24,103.375
2008-07-17,24.86,0.24,103.58333333333333
2008-07-18,24.59,0.24,102.45833333333334
2008-07-21,24.7,0.24,102.91666666666667
2008-07-22,25.81,0.24,107.54166666666667
2008-07-23,26.08,0.24,108.66666666666666
2008-07-24,24.39,0.24,101.625
2008-07-25,24.66,0.24,102.75
2008-07-28,24.67,0.24,102.79166666666667
2008-07-29,26.02,0.24,108.41666666666667
2008-07-30,25.74,0.24,107.25
2008-07-31,25.19,0.22,114.5
2008-08-01,25.36,0.22,115.27272727272727
2008-08-04,25.0,0.22,113.63636363636364
2008-08-05,25.99,0.22,118.13636363636363
2008-08-06,25.23,0.22,114.68181818181819
2008-08-07,24.52,0.22,111.45454545454545
2008-08-08,25.0,0.22,113.63636363636364
2008-08-11,25.31,0.22,115.04545454545453
2008-08-12,25.3,0.22,115.0
2008-08-13,25.44,0.22,115.63636363636364
2008-08-14,25.9,0.22,117.72727272727272
2008-08-15,25.67,0.22,116.68181818181819
2008-08-18,25.25,0.22,114.77272727272727
2008-08-19,25.11,0.22,114.13636363636364
2008-08-20,25.31,0.22,115.04545454545453
2008-08-21,25.01,0.22,113.68181818181819
2008-08-22,25.71,0.22,116.86363636363637
2008-08-25,25.09,0.22,114.04545454545455
2008-08-26,25.45,0.22,115.68181818181817
2008-08-27,25.58,0.22,116.27272727272727
2008-08-28,26.11,0.22,118.68181818181817
2008-08-29,25.68,0.22,116.72727272727272
2008-09-02,25.86,0.22,117.54545454545455
2008-09-03,26.33,0.22,119.68181818181817
2008-09-04,25.59,0.22,116.31818181818181
2008-09-05,25.23,0.22,114.68181818181819
2008-09-08,25.7,0.22,116.81818181818181
2008-09-09,25.3,0.22,115.0
2008-09-10,25.38,0.22,115.36363636363636
2008-09-11,25.27,0.22,114.86363636363636
2008-09-12,25.96,0.22,118.0
2008-09-15,24.49,0.22,111.31818181818181
2008-09-16,26.29,0.22,119.5
2008-09-17,25.87,0.22,117.5909090909091
2008-09-18,30.32,0.22,137.8181818181818
2008-09-19,29.0,0.22,131.8181818181818
2008-09-22,27.3,0.22,124.0909090909091
2008-09-23,27.1,0.22,123.18181818181819
2008-09-24,26.82,0.22,121.9090909090909
2008-09-25,26.62,0.22,121.0
2008-09-26,26.94,0.22,122.45454545454545
2008-09-29,24.74,0.22,112.45454545454545
2008-09-30,25.6,0.22,116.36363636363637
2008-10-01,26.27,0.22,119.4090909090909
2008-10-02,24.74,0.22,112.45454545454545
2008-10-03,23.93,0.22,108.77272727272727
2008-10-06,23.31,0.22,105.95454545454545
2008-10-07,21.92,0.22,99.63636363636364
2008-10-08,21.48,0.22,97.63636363636364
2008-10-09,20.41,0.22,92.77272727272727
2008-10-10,24.5,0.22,111.36363636363636
2008-10-13,25.89,0.22,117.68181818181819
2008-10-14,23.96,0.22,108.9090909090909
2008-10-15,21.21,0.22,96.4090909090909
2008-10-16,23.73,0.22,107.86363636363636
2008-10-17,22.44,0.22,102.0
2008-10-20,22.56,0.22,102.54545454545453
2008-10-21,21.72,0.22,98.72727272727272
2008-10-22,20.63,0.22,93.77272727272727
2008-10-23,21.58,0.22,98.09090909090908
2008-10-24,20.75,0.22,94.31818181818181
2008-10-27,19.14,0.22,87.0
2008-10-28,23.27,0.22,105.77272727272727
2008-10-29,21.97,0.22,99.86363636363636
2008-10-30,21.96,0.22,99.81818181818183
2008-10-31,23.12,0.22,105.0909090909091
2008-11-03,22.57,0.22,102.5909090909091
2008-11-04,22.98,0.22,104.45454545454545
2008-11-05,20.79,0.22,94.5
2008-11-06,20.17,0.22,91.68181818181819
2008-11-07,21.2,0.22,96.36363636363636
2008-11-10,19.83,0.22,90.13636363636363
2008-11-11,19.76,0.22,89.81818181818183
2008-11-12,19.12,0.22,86.9090909090909
2008-11-13,21.02,0.22,95.54545454545455
2008-11-14,19.23,0.22,87.4090909090909
2008-11-17,18.24,0.22,82.9090909090909
2008-11-18,18.12,0.22,82.36363636363637
2008-11-19,16.24,0.22,73.81818181818181
2008-11-20,15.47,0.22,70.31818181818183
2008-11-21,17.3,0.22,78.63636363636364
2008-11-24,20.27,0.22,92.13636363636364
2008-11-25,20.98,0.22,95.36363636363636
2008-11-26,20.88,0.22,94.9090909090909
2008-11-28,20.19,0.22,91.77272727272728
2008-12-01,16.2,0.22,73.63636363636363
2008-12-02,18.08,0.22,82.18181818181817
2008-12-03,18.82,0.22,85.54545454545455
2008-12-04,18.6,0.22,84.54545454545455
2008-12-05,20.59,0.22,93.5909090909091
2008-12-08,22.5,0.22,102.27272727272727
2008-12-09,20.77,0.22,94.4090909090909
2008-12-10,22.47,0.22,102.13636363636363
2008-12-11,19.06,0.22,86.63636363636363
2008-12-12,20.83,0.22,94.68181818181817
2008-12-15,20.44,0.22,92.90909090909092
2008-12-16,23.39,0.22,106.31818181818183
2008-12-17,24.0,0.22,109.0909090909091
2008-12-18,23.02,0.22,104.63636363636364
2008-12-19,24.54,0.22,111.54545454545455
2008-12-22,24.0,0.22,109.0909090909091
2008-12-23,24.25,0.22,110.22727272727273
2008-12-24,23.52,0.22,106.9090909090909
2008-12-26,23.45,0.22,106.5909090909091
2008-12-29,22.48,0.22,102.18181818181819
2008-12-30,22.77,0.22,103.5
2008-12-31,23.15,0.22,105.22727272727272
2009-01-02,22.21,0.22,100.95454545454545
2009-01-05,21.45,0.22,97.5
2009-01-06,22.62,0.22,102.81818181818183
2009-01-07,21.66,0.22,98.45454545454545
2009-01-08,21.34,0.22,97.0
2009-01-09,20.29,0.22,92.22727272727272
2009-01-12,19.51,0.22,88.68181818181819
2009-01-13,20.13,0.22,91.5
2009-01-14,19.15,0.22,87.04545454545453
2009-01-15,20.08,0.22,91.27272727272727
2009-01-16,20.63,0.22,93.77272727272727
2009-01-20,18.49,0.22,84.04545454545453
2009-01-21,20.17,0.22,91.68181818181819
2009-01-22,19.04,0.22,86.54545454545455
2009-01-23,19.52,0.22,88.72727272727272
2009-01-26,19.3,0.22,87.72727272727273
2009-01-27,19.89,0.22,90.4090909090909
2009-01-28,21.49,0.22,97.68181818181817
2009-01-29,19.52,0.22,88.72727272727272
2009-01-30,19.27,0.22,87.5909090909091
2009-02-02,19.8,0.22,90.0
2009-02-03,19.36,0.22,88.0
2009-02-04,19.13,0.22,86.95454545454545
2009-02-05,18.85,0.22,85.68181818181819
2009-02-06,20.03,0.22,91.04545454545455
2009-02-09,20.19,0.22,91.77272727272728
2009-02-10,18.66,0.22,84.81818181818181
2009-02-11,18.87,0.22,85.77272727272728
2009-02-12,19.36,0.23,84.17391304347825
2009-02-13,18.66,0.23,81.13043478260869
2009-02-17,18.1,0.23,78.69565217391305
2009-02-18,18.33,0.23,79.69565217391303
2009-02-19,17.39,0.23,75.6086956521739
2009-02-20,18.46,0.23,80.26086956521739
2009-02-23,17.55,0.23,76.30434782608695
2009-02-24,18.65,0.23,81.08695652173913
2009-02-25,18.31,0.23,79.6086956521739
2009-02-26,17.7,0.23,76.95652173913042
2009-02-27,17.53,0.23,76.21739130434783
2009-03-02,16.87,0.23,73.34782608695652
2009-03-03,16.82,0.23,73.13043478260869
2009-03-04,16.89,0.23,73.43478260869566
2009-03-05,15.63,0.23,67.95652173913044
2009-03-06,15.03,0.23,65.34782608695652
2009-03-09,15.26,0.23,66.34782608695652
2009-03-10,16.86,0.23,73.30434782608695
2009-03-11,16.38,0.23,71.21739130434781
2009-03-12,17.15,0.23,74.56521739130434
2009-03-13,16.79,0.23,73.0
2009-03-16,15.69,0.23,68.21739130434783
2009-03-17,16.78,0.23,72.95652173913044
2009-03-18,17.7,0.23,76.95652173913042
2009-03-19,16.98,0.23,73.82608695652173
2009-03-20,16.06,0.23,69.82608695652173
2009-03-23,18.56,0.23,80.69565217391303
2009-03-24,17.32,0.23,75.30434782608695
2009-03-25,17.52,0.23,76.17391304347825
2009-03-26,18.61,0.23,80.91304347826086
2009-03-27,18.04,0.23,78.43478260869564
2009-03-30,17.22,0.23,74.8695652173913
2009-03-31,18.82,0.23,81.82608695652173
2009-04-01,18.88,0.23,82.08695652173913
2009-04-02,19.98,0.23,86.8695652173913
2009-04-03,21.33,0.23,92.7391304347826
2009-04-06,20.86,0.23,90.69565217391303
2009-04-07,19.25,0.23,83.69565217391305
2009-04-08,19.58,0.23,85.13043478260869
2009-04-09,22.02,0.23,95.73913043478261
2009-04-13,21.69,0.23,94.30434782608695
2009-04-14,20.28,0.23,88.17391304347827
2009-04-15,21.35,0.23,92.82608695652173
2009-04-16,21.93,0.23,95.34782608695652
2009-04-17,22.0,0.23,95.65217391304347
2009-04-20,20.03,0.23,87.08695652173913
2009-04-21,21.96,0.23,95.47826086956522
2009-04-22,21.32,0.23,92.69565217391305
2009-04-23,21.86,0.23,95.04347826086956
2009-04-24,22.4,0.23,97.39130434782608
2009-04-27,21.58,0.23,93.82608695652172
2009-04-28,21.85,0.23,95.0
2009-04-29,22.44,0.23,97.56521739130434
2009-04-30,22.33,0.23,97.08695652173913
2009-05-01,21.1,0.23,91.73913043478261
2009-05-04,22.43,0.23,97.52173913043478
2009-05-05,21.5,0.23,93.47826086956522
2009-05-06,22.52,0.23,97.91304347826086
2009-05-07,21.41,0.23,93.08695652173913
2009-05-08,22.18,0.23,96.43478260869564
2009-05-11,21.31,0.23,92.65217391304347
2009-05-12,21.46,0.23,93.30434782608695
2009-05-13,20.51,0.23,89.17391304347827
2009-05-14,20.94,0.23,91.04347826086956
2009-05-15,20.11,0.23,87.43478260869564
2009-05-18,21.43,0.23,93.17391304347825
2009-05-19,20.98,0.23,91.21739130434783
2009-05-20,20.94,0.23,91.04347826086956
2009-05-21,21.66,0.23,94.17391304347825
2009-05-22,20.92,0.23,90.95652173913044
2009-05-26,22.0,0.23,95.65217391304347
2009-05-27,21.24,0.23,92.34782608695652
2009-05-28,21.54,0.23,93.65217391304347
2009-05-29,21.47,0.23,93.34782608695652
2009-06-01,22.11,0.23,96.13043478260869
2009-06-02,22.18,0.23,96.43478260869564
2009-06-03,22.48,0.23,97.73913043478261
2009-06-04,22.97,0.23,99.8695652173913
2009-06-05,22.73,0.23,98.82608695652173
2009-06-08,22.73,0.23,98.82608695652173
2009-06-09,22.61,0.23,98.30434782608695
2009-06-10,22.19,0.23,96.47826086956522
2009-06-11,21.86,0.23,95.04347826086956
2009-06-12,22.48,0.23,97.73913043478261
2009-06-15,21.75,0.23,94.56521739130434
2009-06-16,21.74,0.23,94.52173913043477
2009-06-17,21.87,0.23,95.08695652173913
2009-06-18,22.23,0.23,96.65217391304347
2009-06-19,22.52,0.23,97.91304347826086
2009-06-22,21.97,0.23,95.52173913043477
2009-06-23,22.24,0.23,96.69565217391303
2009-06-24,22.49,0.23,97.78260869565216
2009-06-25,23.07,0.23,100.30434782608695
2009-06-26,21.79,0.23,94.7391304347826
2009-06-29,21.63,0.23,94.04347826086956
2009-06-30,21.92,0.23,95.30434782608695
2009-07-01,22.24,0.23,96.69565217391303
2009-07-02,21.26,0.23,92.43478260869566
2009-07-06,21.96,0.23,95.47826086956522
2009-07-07,21.25,0.23,92.39130434782608
2009-07-08,20.91,0.23,90.91304347826086
2009-07-09,20.43,0.23,88.82608695652173
2009-07-10,20.32,0.23,88.34782608695652
2009-07-13,21.18,0.23,92.08695652173913
2009-07-14,21.19,0.23,92.1304347826087
2009-07-15,21.94,0.23,95.3913043478261
2009-07-16,22.15,0.23,96.30434782608694
2009-07-17,21.99,0.23,95.6086956521739
2009-07-20,22.43,0.23,97.52173913043478
2009-07-21,22.56,0.23,98.08695652173913
2009-07-22,22.53,0.23,97.95652173913044
2009-07-23,22.91,0.23,99.6086956521739
2009-07-24,22.79,0.23,99.08695652173913
2009-07-27,23.41,0.23,101.78260869565217
