date,IVZ,IVZ_EPS,PE Ratio
2008-04-29,25.79,1.69,15.2603550295858
2008-04-30,25.65,1.69,15.177514792899409
2008-05-01,26.9,1.69,15.91715976331361
2008-05-02,27.77,1.69,16.431952662721894
2008-05-05,27.7,1.69,16.390532544378697
2008-05-06,28.06,1.69,16.60355029585799
2008-05-07,27.58,1.69,16.319526627218934
2008-05-08,27.42,1.69,16.22485207100592
2008-05-09,27.5,0.22,125.0
2008-05-12,28.0,0.22,127.27272727272727
2008-05-13,28.35,0.22,128.86363636363637
2008-05-14,28.3,0.22,128.63636363636363
2008-05-15,28.54,0.22,129.72727272727272
2008-05-16,28.66,0.22,130.27272727272728
2008-05-19,28.14,0.22,127.9090909090909
2008-05-20,27.42,0.22,124.63636363636364
2008-05-21,26.85,0.22,122.04545454545455
2008-05-22,27.24,0.22,123.81818181818181
2008-05-23,27.21,0.22,123.68181818181819
2008-05-27,26.78,0.22,121.72727272727273
2008-05-28,27.25,0.22,123.86363636363636
2008-05-29,27.96,0.22,127.0909090909091
2008-05-30,27.83,0.22,126.49999999999999
2008-06-02,27.6,0.22,125.45454545454547
2008-06-03,27.66,0.22,125.72727272727273
2008-06-04,27.73,0.22,126.04545454545455
2008-06-05,28.8,0.22,130.9090909090909
2008-06-06,27.32,0.22,124.18181818181819
2008-06-09,26.95,0.22,122.5
2008-06-10,27.15,0.22,123.4090909090909
2008-06-11,25.81,0.22,117.31818181818181
2008-06-12,26.86,0.22,122.0909090909091
2008-06-13,27.57,0.22,125.31818181818181
2008-06-16,27.45,0.22,124.77272727272727
2008-06-17,26.66,0.22,121.18181818181819
2008-06-18,26.02,0.22,118.27272727272727
2008-06-19,26.42,0.22,120.0909090909091
2008-06-20,26.02,0.22,118.27272727272727
2008-06-23,25.99,0.22,118.13636363636363
2008-06-24,25.54,0.22,116.0909090909091
2008-06-25,25.63,0.22,116.5
2008-06-26,25.2,0.22,114.54545454545455
2008-06-27,24.43,0.22,111.04545454545455
2008-06-30,23.98,0.22,109.0
2008-07-01,23.46,0.22,106.63636363636364
2008-07-02,23.62,0.22,107.36363636363637
2008-07-03,23.56,0.22,107.09090909090908
2008-07-07,22.75,0.22,103.4090909090909
2008-07-08,23.65,0.22,107.5
2008-07-09,22.55,0.22,102.5
2008-07-10,22.45,0.22,102.04545454545455
2008-07-11,21.9,0.22,99.54545454545453
2008-07-14,20.93,0.22,95.13636363636364
2008-07-15,20.56,0.22,93.45454545454545
2008-07-16,22.37,0.22,101.68181818181819
2008-07-17,23.16,0.22,105.27272727272727
2008-07-18,23.39,0.22,106.31818181818183
2008-07-21,23.61,0.22,107.31818181818181
2008-07-22,24.39,0.22,110.86363636363636
2008-07-23,24.2,0.22,110.0
2008-07-24,22.85,0.22,103.86363636363637
2008-07-25,22.22,0.22,101.0
2008-07-28,21.8,0.22,99.0909090909091
2008-07-29,23.6,0.22,107.27272727272728
2008-07-30,23.79,0.22,108.13636363636363
2008-07-31,23.29,0.22,105.86363636363636
2008-08-01,23.57,0.22,107.13636363636364
2008-08-04,23.05,0.22,104.77272727272728
2008-08-05,24.95,0.22,113.4090909090909
2008-08-06,24.31,0.22,110.5
2008-08-07,23.87,0.22,108.5
2008-08-08,25.0,0.32,78.125
2008-08-11,25.46,0.32,79.5625
2008-08-12,24.25,0.32,75.78125
2008-08-13,23.56,0.32,73.625
2008-08-14,25.8,0.32,80.625
2008-08-15,26.55,0.32,82.96875
2008-08-18,25.81,0.32,80.65625
2008-08-19,24.94,0.32,77.9375
2008-08-20,25.25,0.32,78.90625
2008-08-21,24.77,0.32,77.40625
2008-08-22,25.87,0.32,80.84375
2008-08-25,24.89,0.32,77.78125
2008-08-26,25.09,0.32,78.40625
2008-08-27,25.65,0.32,80.15625
2008-08-28,26.08,0.32,81.5
2008-08-29,25.63,0.32,80.09375
2008-09-02,25.74,0.32,80.4375
2008-09-03,25.68,0.32,80.25
2008-09-04,24.86,0.32,77.6875
2008-09-05,25.58,0.32,79.9375
2008-09-08,26.05,0.32,81.40625
2008-09-09,23.74,0.32,74.1875
2008-09-10,24.15,0.32,75.46875
2008-09-11,24.6,0.32,76.875
2008-09-12,24.85,0.32,77.65625
2008-09-15,23.21,0.32,72.53125
2008-09-16,24.22,0.32,75.6875
2008-09-17,22.78,0.32,71.1875
2008-09-18,23.96,0.32,74.875
2008-09-19,27.0,0.32,84.375
2008-09-22,24.38,0.32,76.1875
2008-09-23,23.55,0.32,73.59375
2008-09-24,23.93,0.32,74.78125
2008-09-25,23.86,0.32,74.5625
2008-09-26,25.34,0.32,79.1875
2008-09-29,20.71,0.32,64.71875
2008-09-30,20.98,0.32,65.5625
2008-10-01,21.07,0.32,65.84375
2008-10-02,20.68,0.32,64.625
2008-10-03,20.38,0.32,63.68749999999999
2008-10-06,20.71,0.32,64.71875
2008-10-07,17.5,0.32,54.6875
2008-10-08,16.15,0.32,50.46874999999999
2008-10-09,13.0,0.32,40.625
2008-10-10,14.3,0.32,44.6875
2008-10-13,16.53,0.32,51.65625
2008-10-14,16.97,0.32,53.03124999999999
2008-10-15,14.63,0.32,45.71875
2008-10-16,14.89,0.32,46.53125
2008-10-17,14.65,0.32,45.78125
2008-10-20,14.84,0.32,46.375
2008-10-21,14.33,0.32,44.78125
2008-10-22,12.43,0.32,38.84375
2008-10-23,11.6,0.32,36.25
2008-10-24,11.13,0.32,34.78125
2008-10-27,10.98,0.32,34.3125
2008-10-28,14.06,0.32,43.9375
2008-10-29,14.14,0.32,44.1875
2008-10-30,14.37,0.32,44.90625
2008-10-31,14.91,0.32,46.59375
2008-11-03,14.47,0.32,45.21875
2008-11-04,16.11,0.32,50.34375
2008-11-05,14.58,0.32,45.5625
2008-11-06,13.01,0.32,40.65625
2008-11-07,14.17,0.42,33.73809523809524
2008-11-10,12.71,0.42,30.261904761904766
2008-11-11,12.59,0.42,29.976190476190478
2008-11-12,11.57,0.42,27.54761904761905
2008-11-13,13.24,0.42,31.523809523809526
2008-11-14,11.96,0.42,28.476190476190478
2008-11-17,10.82,0.42,25.761904761904763
2008-11-18,11.15,0.42,26.54761904761905
2008-11-19,9.89,0.42,23.54761904761905
2008-11-20,8.84,0.42,21.047619047619047
2008-11-21,9.26,0.42,22.047619047619047
2008-11-24,11.5,0.42,27.380952380952383
2008-11-25,11.16,0.42,26.571428571428573
2008-11-26,12.38,0.42,29.476190476190478
2008-11-28,12.55,0.42,29.880952380952383
2008-12-01,10.48,0.42,24.952380952380953
2008-12-02,11.4,0.42,27.142857142857146
2008-12-03,11.99,0.42,28.547619047619047
2008-12-04,11.5,0.42,27.380952380952383
2008-12-05,12.4,0.42,29.523809523809526
2008-12-08,13.38,0.42,31.85714285714286
2008-12-09,12.13,0.42,28.880952380952383
2008-12-10,12.77,0.42,30.404761904761905
2008-12-11,11.96,0.42,28.476190476190478
2008-12-12,11.73,0.42,27.92857142857143
2008-12-15,11.38,0.42,27.0952380952381
2008-12-16,13.49,0.42,32.11904761904762
2008-12-17,13.22,0.42,31.476190476190478
2008-12-18,12.53,0.42,29.833333333333332
2008-12-19,13.15,0.42,31.30952380952381
2008-12-22,13.1,0.42,31.19047619047619
2008-12-23,12.9,0.42,30.714285714285715
2008-12-24,13.16,0.42,31.333333333333336
2008-12-26,13.1,0.42,31.19047619047619
2008-12-29,12.86,0.42,30.61904761904762
2008-12-30,13.86,0.42,33.0
2008-12-31,14.44,0.42,34.38095238095238
2009-01-02,15.0,0.42,35.714285714285715
2009-01-05,14.11,0.42,33.595238095238095
2009-01-06,14.7,0.42,35.0
2009-01-07,13.81,0.42,32.88095238095239
2009-01-08,13.6,0.42,32.38095238095238
2009-01-09,13.56,0.42,32.285714285714285
2009-01-12,13.1,0.42,31.19047619047619
2009-01-13,13.22,0.42,31.476190476190478
2009-01-14,12.31,0.42,29.30952380952381
2009-01-15,12.4,0.42,29.523809523809526
2009-01-16,12.36,0.42,29.428571428571427
2009-01-20,11.11,0.42,26.452380952380953
2009-01-21,11.54,0.42,27.476190476190474
2009-01-22,11.17,0.42,26.595238095238095
2009-01-23,11.9,0.42,28.333333333333336
2009-01-26,11.48,0.42,27.333333333333336
2009-01-27,11.5,0.42,27.380952380952383
2009-01-28,13.04,0.42,31.047619047619047
2009-01-29,11.53,0.42,27.452380952380953
2009-01-30,11.79,0.42,28.07142857142857
2009-02-02,12.49,0.42,29.73809523809524
2009-02-03,12.33,0.42,29.357142857142858
2009-02-04,12.54,0.42,29.857142857142858
2009-02-05,13.7,0.42,32.61904761904762
2009-02-06,14.21,0.42,33.833333333333336
2009-02-09,13.95,0.42,33.214285714285715
2009-02-10,12.79,0.42,30.452380952380953
2009-02-11,13.46,0.42,32.04761904761905
2009-02-12,13.4,0.42,31.904761904761905
2009-02-13,13.31,0.42,31.690476190476193
2009-02-17,12.59,0.42,29.976190476190478
2009-02-18,12.81,0.42,30.500000000000004
2009-02-19,12.29,0.42,29.26190476190476
2009-02-20,12.45,0.42,29.642857142857142
2009-02-23,11.09,0.42,26.404761904761905
2009-02-24,12.66,0.42,30.142857142857146
2009-02-25,12.15,0.42,28.92857142857143
2009-02-26,12.25,0.42,29.166666666666668
2009-02-27,11.43,0.52,21.98076923076923
2009-03-02,10.5,0.52,20.19230769230769
2009-03-03,9.91,0.52,19.057692307692307
2009-03-04,10.48,0.52,20.153846153846153
2009-03-05,9.65,0.52,18.557692307692307
2009-03-06,9.83,0.52,18.903846153846153
2009-03-09,9.51,0.52,18.288461538461537
2009-03-10,11.15,0.52,21.442307692307693
2009-03-11,11.54,0.52,22.19230769230769
2009-03-12,12.6,0.52,24.23076923076923
2009-03-13,12.29,0.52,23.634615384615383
2009-03-16,11.65,0.52,22.403846153846153
2009-03-17,12.49,0.52,24.01923076923077
2009-03-18,13.23,0.52,25.442307692307693
2009-03-19,11.97,0.52,23.01923076923077
2009-03-20,12.35,0.52,23.75
2009-03-23,14.36,0.52,27.615384615384613
2009-03-24,13.69,0.52,26.326923076923077
2009-03-25,13.72,0.52,26.384615384615383
2009-03-26,14.65,0.52,28.173076923076923
2009-03-27,14.79,0.52,28.44230769230769
2009-03-30,13.04,0.52,25.076923076923073
2009-03-31,13.86,0.52,26.653846153846153
2009-04-01,14.57,0.52,28.01923076923077
2009-04-02,15.81,0.52,30.403846153846153
2009-04-03,15.88,0.52,30.53846153846154
2009-04-06,15.64,0.52,30.076923076923077
2009-04-07,14.43,0.52,27.75
2009-04-08,15.34,0.52,29.5
2009-04-09,16.5,0.52,31.73076923076923
2009-04-13,17.0,0.52,32.69230769230769
2009-04-14,15.65,0.52,30.096153846153847
2009-04-15,16.42,0.52,31.57692307692308
2009-04-16,16.3,0.52,31.346153846153847
2009-04-17,15.98,0.52,30.73076923076923
2009-04-20,14.42,0.52,27.73076923076923
2009-04-21,15.77,0.52,30.326923076923077
2009-04-22,15.47,0.52,29.75
2009-04-23,15.66,0.52,30.115384615384613
2009-04-24,14.68,0.52,28.23076923076923
2009-04-27,13.98,0.52,26.884615384615383
2009-04-28,13.6,0.52,26.153846153846153
2009-04-29,14.88,0.52,28.615384615384617
2009-04-30,14.72,0.52,28.307692307692307
2009-05-01,14.84,0.52,28.538461538461537
2009-05-04,16.02,0.52,30.807692307692307
2009-05-05,16.15,0.52,31.057692307692303
2009-05-06,16.62,0.52,31.961538461538463
2009-05-07,15.86,0.52,30.499999999999996
2009-05-08,16.74,0.1,167.39999999999998
2009-05-11,15.59,0.1,155.89999999999998
2009-05-12,15.27,0.1,152.7
2009-05-13,14.53,0.1,145.29999999999998
2009-05-14,15.04,0.1,150.39999999999998
2009-05-15,14.39,0.1,143.9
2009-05-18,15.58,0.1,155.79999999999998
2009-05-19,14.0,0.1,140.0
2009-05-20,14.63,0.1,146.3
2009-05-21,14.49,0.1,144.9
2009-05-22,14.67,0.1,146.7
2009-05-26,15.51,0.1,155.1
2009-05-27,14.65,0.1,146.5
2009-05-28,15.23,0.1,152.29999999999998
2009-05-29,15.65,0.1,156.5
2009-06-01,16.29,0.1,162.89999999999998
2009-06-02,17.17,0.1,171.70000000000002
2009-06-03,17.43,0.1,174.29999999999998
2009-06-04,17.85,0.1,178.5
2009-06-05,17.38,0.1,173.79999999999998
2009-06-08,17.57,0.1,175.7
2009-06-09,18.04,0.1,180.39999999999998
2009-06-10,18.05,0.1,180.5
2009-06-11,18.55,0.1,185.5
2009-06-12,18.73,0.1,187.29999999999998
2009-06-15,17.74,0.1,177.39999999999998
2009-06-16,17.29,0.1,172.89999999999998
2009-06-17,16.68,0.1,166.79999999999998
2009-06-18,16.76,0.1,167.6
2009-06-19,17.48,0.1,174.79999999999998
2009-06-22,16.06,0.1,160.59999999999997
2009-06-23,16.49,0.1,164.89999999999998
2009-06-24,17.02,0.1,170.2
2009-06-25,16.95,0.1,169.49999999999997
2009-06-26,17.63,0.1,176.29999999999998
2009-06-29,17.68,0.1,176.79999999999998
2009-06-30,17.82,0.1,178.2
2009-07-01,17.69,0.1,176.9
2009-07-02,16.78,0.1,167.8
2009-07-06,16.68,0.1,166.79999999999998
2009-07-07,16.36,0.1,163.6
2009-07-08,15.72,0.1,157.2
2009-07-09,16.13,0.1,161.29999999999998
2009-07-10,15.77,0.1,157.7
2009-07-13,17.06,0.1,170.59999999999997
2009-07-14,16.95,0.1,169.49999999999997
2009-07-15,17.84,0.1,178.39999999999998
2009-07-16,17.94,0.1,179.4
2009-07-17,17.82,0.1,178.2
2009-07-20,18.44,0.1,184.4
2009-07-21,18.62,0.1,186.2
2009-07-22,18.68,0.1,186.79999999999998
2009-07-23,19.52,0.1,195.2
2009-07-24,19.36,0.1,193.6
2009-07-27,19.28,0.1,192.8
2009-07-28,19.09,0.1,190.89999999999998
2009-07-29,18.85,0.1,188.5
2009-07-30,19.67,0.1,196.70000000000002
2009-07-31,19.75,0.26,75.96153846153845
2009-08-03,19.79,0.26,76.11538461538461
2009-08-04,20.29,0.26,78.03846153846153
2009-08-05,20.26,0.26,77.92307692307692
2009-08-06,20.02,0.26,77.0
2009-08-07,20.52,0.26,78.92307692307692
2009-08-10,20.29,0.26,78.03846153846153
2009-08-11,20.11,0.26,77.34615384615384
2009-08-12,20.58,0.26,79.15384615384615
2009-08-13,20.74,0.26,79.76923076923076
2009-08-14,19.76,0.26,76.0
2009-08-17,18.75,0.26,72.11538461538461
2009-08-18,19.07,0.26,73.34615384615384
2009-08-19,19.0,0.26,73.07692307692308
2009-08-20,19.82,0.26,76.23076923076923
2009-08-21,20.25,0.26,77.88461538461539
2009-08-24,20.14,0.26,77.46153846153847
2009-08-25,20.53,0.26,78.96153846153847
2009-08-26,20.14,0.26,77.46153846153847
2009-08-27,20.56,0.26,79.07692307692307
2009-08-28,20.84,0.26,80.15384615384615
2009-08-31,20.75,0.26,79.8076923076923
2009-09-01,19.73,0.26,75.88461538461539
2009-09-02,19.96,0.26,76.76923076923077
2009-09-03,20.99,0.26,80.73076923076923
2009-09-04,21.65,0.26,83.26923076923076
2009-09-08,22.35,0.26,85.96153846153847
2009-09-09,23.0,0.26,88.46153846153845
2009-09-10,22.71,0.26,87.34615384615384
2009-09-11,22.4,0.26,86.15384615384615
2009-09-14,22.64,0.26,87.07692307692308
2009-09-15,22.57,0.26,86.8076923076923
2009-09-16,22.93,0.26,88.1923076923077
2009-09-17,22.81,0.26,87.73076923076923
2009-09-18,22.56,0.26,86.76923076923076
2009-09-21,22.44,0.26,86.3076923076923
2009-09-22,22.99,0.26,88.42307692307692
2009-09-23,22.3,0.26,85.76923076923077
2009-09-24,21.5,0.26,82.6923076923077
2009-09-25,20.99,0.26,80.73076923076923
2009-09-28,22.04,0.26,84.76923076923076
2009-09-29,22.1,0.26,85.0
2009-09-30,22.76,0.26,87.53846153846155
2009-10-01,21.79,0.26,83.8076923076923
2009-10-02,22.98,0.26,88.38461538461539
2009-10-05,23.5,0.26,90.38461538461539
2009-10-06,23.5,0.26,90.38461538461539
2009-10-07,23.59,0.26,90.73076923076923
2009-10-08,23.57,0.26,90.65384615384615
2009-10-09,23.81,0.26,91.57692307692307
2009-10-12,23.12,0.26,88.92307692307692
2009-10-13,22.71,0.26,87.34615384615384
2009-10-14,23.97,0.26,92.19230769230768
2009-10-15,23.1,0.26,88.84615384615385
2009-10-16,22.75,0.26,87.5
2009-10-19,23.12,0.26,88.92307692307692
2009-10-20,23.3,0.26,89.61538461538461
2009-10-21,22.79,0.26,87.65384615384615
2009-10-22,23.0,0.26,88.46153846153845
2009-10-23,22.36,0.26,86.0
2009-10-26,21.69,0.26,83.42307692307692
2009-10-27,21.3,0.26,81.92307692307692
2009-10-28,20.04,0.26,77.07692307692307
2009-10-29,21.59,0.26,83.03846153846153
2009-10-30,21.15,0.51,41.470588235294116
2009-11-02,21.72,0.51,42.588235294117645
2009-11-03,22.22,0.51,43.56862745098039
2009-11-04,22.47,0.51,44.05882352941176
2009-11-05,22.89,0.51,44.88235294117647
2009-11-06,23.09,0.51,45.27450980392157
2009-11-09,23.47,0.51,46.01960784313725
2009-11-10,23.13,0.51,45.35294117647059
2009-11-11,23.77,0.51,46.6078431372549
2009-11-12,23.61,0.51,46.29411764705882
2009-11-13,23.65,0.51,46.37254901960784
2009-11-16,23.74,0.51,46.549019607843135
2009-11-17,23.5,0.51,46.07843137254902
2009-11-18,23.26,0.51,45.6078431372549
2009-11-19,22.31,0.51,43.745098039215684
2009-11-20,22.1,0.51,43.333333333333336
2009-11-23,22.55,0.51,44.21568627450981
2009-11-24,22.72,0.51,44.549019607843135
2009-11-25,22.68,0.51,44.470588235294116
2009-11-27,21.68,0.51,42.509803921568626
2009-11-30,22.25,0.51,43.627450980392155
2009-12-01,22.21,0.51,43.549019607843135
2009-12-02,22.25,0.51,43.627450980392155
2009-12-03,21.81,0.51,42.764705882352935
2009-12-04,21.63,0.51,42.41176470588235
2009-12-07,21.3,0.51,41.76470588235294
2009-12-08,21.08,0.51,41.33333333333333
2009-12-09,21.49,0.51,42.13725490196078
2009-12-10,21.65,0.51,42.45098039215686
2009-12-11,21.47,0.51,42.09803921568627
2009-12-14,22.06,0.51,43.25490196078431
2009-12-15,21.81,0.51,42.764705882352935
2009-12-16,22.34,0.51,43.80392156862745
2009-12-17,21.76,0.51,42.66666666666667
2009-12-18,21.24,0.51,41.647058823529406
2009-12-21,22.46,0.51,44.03921568627451
2009-12-22,22.8,0.51,44.705882352941174
2009-12-23,23.12,0.51,45.333333333333336
2009-12-24,23.26,0.51,45.6078431372549
2009-12-28,23.35,0.51,45.7843137254902
2009-12-29,23.27,0.51,45.627450980392155
2009-12-30,23.5,0.51,46.07843137254902
2009-12-31,23.49,0.51,46.05882352941176
2010-01-04,23.34,0.51,45.76470588235294
2010-01-05,23.47,0.51,46.01960784313725
2010-01-06,22.98,0.51,45.05882352941177
2010-01-07,23.05,0.51,45.19607843137255
2010-01-08,22.92,0.51,44.94117647058824
2010-01-11,23.63,0.51,46.33333333333333
2010-01-12,23.29,0.51,45.666666666666664
2010-01-13,23.38,0.51,45.84313725490196
2010-01-14,23.0,0.51,45.09803921568627
2010-01-15,22.71,0.51,44.529411764705884
2010-01-19,23.03,0.51,45.15686274509804
2010-01-20,22.41,0.51,43.94117647058823
2010-01-21,21.45,0.51,42.05882352941176
2010-01-22,20.83,0.51,40.843137254901954
2010-01-25,21.17,0.51,41.50980392156863
2010-01-26,20.33,0.51,39.86274509803921
2010-01-27,21.69,0.51,42.529411764705884
2010-01-28,20.21,0.51,39.627450980392155
2010-01-29,19.3,0.51,37.84313725490196
2010-02-01,20.05,0.51,39.31372549019608
2010-02-02,20.24,0.51,39.686274509803916
2010-02-03,19.57,0.51,38.372549019607845
2010-02-04,18.59,0.51,36.450980392156865
2010-02-05,18.58,0.51,36.431372549019606
2010-02-08,18.32,0.51,35.92156862745098
2010-02-09,18.61,0.51,36.49019607843137
2010-02-10,18.75,0.51,36.76470588235294
2010-02-11,18.51,0.51,36.294117647058826
2010-02-12,18.44,0.51,36.15686274509804
2010-02-16,19.14,0.51,37.529411764705884
2010-02-17,19.16,0.51,37.568627450980394
2010-02-18,19.49,0.51,38.2156862745098
2010-02-19,19.54,0.51,38.31372549019608
2010-02-22,19.62,0.51,38.470588235294116
2010-02-23,19.05,0.51,37.35294117647059
2010-02-24,19.55,0.51,38.333333333333336
2010-02-25,19.75,0.51,38.72549019607843
2010-02-26,19.6,0.77,25.454545454545457
2010-03-01,20.08,0.77,26.077922077922075
2010-03-02,20.33,0.77,26.4025974025974
2010-03-03,20.5,0.77,26.623376623376622
2010-03-04,20.91,0.77,27.155844155844154
2010-03-05,21.36,0.77,27.740259740259738
2010-03-08,21.08,0.77,27.376623376623375
2010-03-09,19.99,0.77,25.96103896103896
2010-03-10,19.97,0.77,25.935064935064933
2010-03-11,19.91,0.77,25.857142857142858
2010-03-12,20.37,0.77,26.454545454545457
2010-03-15,20.31,0.77,26.376623376623375
2010-03-16,20.69,0.77,26.870129870129873
2010-03-17,21.41,0.77,27.805194805194805
2010-03-18,21.17,0.77,27.493506493506494
2010-03-19,20.45,0.77,26.558441558441558
2010-03-22,20.66,0.77,26.83116883116883
2010-03-23,20.78,0.77,26.98701298701299
2010-03-24,20.57,0.77,26.714285714285715
2010-03-25,20.6,0.77,26.753246753246753
2010-03-26,21.07,0.77,27.363636363636363
2010-03-29,21.47,0.77,27.88311688311688
2010-03-30,21.71,0.77,28.194805194805195
2010-03-31,21.91,0.77,28.454545454545453
2010-04-01,22.09,0.77,28.68831168831169
2010-04-05,22.15,0.77,28.766233766233764
2010-04-06,22.66,0.77,29.428571428571427
2010-04-07,22.23,0.77,28.87012987012987
2010-04-08,22.07,0.77,28.662337662337663
2010-04-09,22.5,0.77,29.22077922077922
2010-04-12,22.11,0.77,28.71428571428571
2010-04-13,22.2,0.77,28.831168831168828
2010-04-14,22.66,0.77,29.428571428571427
2010-04-15,22.68,0.77,29.454545454545453
2010-04-16,21.8,0.77,28.31168831168831
2010-04-19,22.07,0.77,28.662337662337663
2010-04-20,22.53,0.77,29.259740259740262
2010-04-21,22.04,0.77,28.623376623376622
2010-04-22,22.03,0.77,28.61038961038961
2010-04-23,22.18,0.77,28.805194805194805
2010-04-26,21.58,0.77,28.025974025974023
2010-04-27,20.73,0.77,26.92207792207792
2010-04-28,21.61,0.77,28.064935064935064
2010-04-29,23.66,0.77,30.727272727272727
2010-04-30,22.99,0.77,29.857142857142854
2010-05-03,23.4,0.77,30.389610389610386
2010-05-04,22.51,0.22,102.31818181818183
2010-05-05,21.54,0.22,97.9090909090909
2010-05-06,20.87,0.22,94.86363636363637
2010-05-07,20.11,0.22,91.4090909090909
2010-05-10,21.52,0.22,97.81818181818181
2010-05-11,21.19,0.22,96.31818181818183
2010-05-12,21.84,0.22,99.27272727272727
2010-05-13,21.82,0.22,99.18181818181819
2010-05-14,20.82,0.22,94.63636363636364
2010-05-17,20.5,0.22,93.18181818181819
2010-05-18,19.85,0.22,90.22727272727273
2010-05-19,19.95,0.22,90.68181818181817
2010-05-20,18.58,0.22,84.45454545454545
2010-05-21,19.17,0.22,87.13636363636364
2010-05-24,18.48,0.22,84.0
2010-05-25,18.6,0.22,84.54545454545455
2010-05-26,18.41,0.22,83.68181818181819
2010-05-27,19.02,0.22,86.45454545454545
2010-05-28,18.56,0.22,84.36363636363636
2010-06-01,18.14,0.22,82.45454545454545
2010-06-02,18.85,0.22,85.68181818181819
2010-06-03,18.72,0.22,85.09090909090908
2010-06-04,17.84,0.22,81.0909090909091
2010-06-07,17.13,0.22,77.86363636363636
2010-06-08,17.85,0.22,81.13636363636364
2010-06-09,17.65,0.22,80.22727272727272
2010-06-10,18.47,0.22,83.95454545454545
2010-06-11,18.9,0.22,85.9090909090909
2010-06-14,18.92,0.22,86.00000000000001
2010-06-15,19.55,0.22,88.86363636363636
2010-06-16,19.47,0.22,88.5
2010-06-17,19.14,0.22,87.0
2010-06-18,19.21,0.22,87.31818181818183
2010-06-21,19.3,0.22,87.72727272727273
2010-06-22,18.85,0.22,85.68181818181819
2010-06-23,18.72,0.22,85.09090909090908
2010-06-24,17.9,0.22,81.36363636363636
2010-06-25,18.48,0.22,84.0
2010-06-28,18.43,0.22,83.77272727272727
2010-06-29,17.28,0.22,78.54545454545455
2010-06-30,16.83,0.22,76.49999999999999
2010-07-01,16.96,0.22,77.0909090909091
2010-07-02,16.63,0.22,75.59090909090908
2010-07-06,16.92,0.22,76.90909090909092
2010-07-07,17.61,0.22,80.04545454545455
2010-07-08,17.88,0.22,81.27272727272727
2010-07-09,18.56,0.22,84.36363636363636
2010-07-12,18.25,0.22,82.95454545454545
2010-07-13,19.43,0.22,88.31818181818181
2010-07-14,19.26,0.22,87.54545454545455
2010-07-15,19.2,0.22,87.27272727272727
2010-07-16,18.14,0.22,82.45454545454545
2010-07-19,18.25,0.22,82.95454545454545
2010-07-20,18.7,0.22,85.0
2010-07-21,18.3,0.22,83.18181818181819
2010-07-22,19.26,0.22,87.54545454545455
2010-07-23,19.45,0.22,88.4090909090909
2010-07-26,19.83,0.22,90.13636363636363
2010-07-27,19.46,0.22,88.45454545454545
2010-07-28,19.34,0.22,87.9090909090909
2010-07-29,19.64,0.22,89.27272727272728
2010-07-30,19.54,0.22,88.81818181818181
2010-08-02,20.12,0.3,67.06666666666668
2010-08-03,19.68,0.3,65.60000000000001
2010-08-04,19.71,0.3,65.7
2010-08-05,19.61,0.3,65.36666666666667
2010-08-06,19.32,0.3,64.4
2010-08-09,19.82,0.3,66.06666666666668
2010-08-10,19.82,0.3,66.06666666666668
2010-08-11,18.65,0.3,62.166666666666664
2010-08-12,18.46,0.3,61.53333333333334
2010-08-13,18.51,0.3,61.70000000000001
2010-08-16,18.55,0.3,61.833333333333336
2010-08-17,18.88,0.3,62.93333333333333
2010-08-18,19.01,0.3,63.366666666666674
2010-08-19,18.35,0.3,61.16666666666667
2010-08-20,18.5,0.3,61.66666666666667
2010-08-23,18.21,0.3,60.7
2010-08-24,17.58,0.3,58.599999999999994
2010-08-25,17.62,0.3,58.73333333333334
2010-08-26,17.92,0.3,59.73333333333334
2010-08-27,18.36,0.3,61.2
2010-08-30,18.17,0.3,60.56666666666668
2010-08-31,18.14,0.3,60.46666666666667
2010-09-01,19.0,0.3,63.333333333333336
2010-09-02,19.28,0.3,64.26666666666668
2010-09-03,19.75,0.3,65.83333333333334
2010-09-07,19.51,0.3,65.03333333333335
2010-09-08,19.86,0.3,66.2
2010-09-09,20.09,0.3,66.96666666666667
2010-09-10,20.09,0.3,66.96666666666667
2010-09-13,20.63,0.3,68.76666666666667
2010-09-14,20.56,0.3,68.53333333333333
2010-09-15,20.86,0.3,69.53333333333333
2010-09-16,21.01,0.3,70.03333333333335
2010-09-17,20.98,0.3,69.93333333333334
2010-09-20,21.6,0.3,72.00000000000001
2010-09-21,21.54,0.3,71.8
2010-09-22,21.54,0.3,71.8
2010-09-23,20.75,0.3,69.16666666666667
2010-09-24,21.9,0.3,73.0
2010-09-27,21.63,0.3,72.1
2010-09-28,21.67,0.3,72.23333333333335
2010-09-29,21.31,0.3,71.03333333333333
2010-09-30,21.23,0.3,70.76666666666667
2010-10-01,21.37,0.3,71.23333333333333
2010-10-04,21.06,0.3,70.2
2010-10-05,21.81,0.3,72.7
2010-10-06,21.93,0.3,73.10000000000001
2010-10-07,22.19,0.3,73.96666666666667
2010-10-08,22.41,0.3,74.7
2010-10-11,22.5,0.3,75.0
2010-10-12,22.44,0.3,74.80000000000001
2010-10-13,22.87,0.3,76.23333333333333
2010-10-14,22.94,0.3,76.46666666666667
2010-10-15,22.86,0.3,76.2
2010-10-18,22.99,0.3,76.63333333333333
2010-10-19,22.43,0.3,74.76666666666667
2010-10-20,22.66,0.3,75.53333333333333
2010-10-21,22.29,0.3,74.3
2010-10-22,22.32,0.3,74.4
