date,VRSK,VRSK_EPS,PE Ratio
2014-11-21,62.3,0.6,103.83333333333333
2014-11-24,62.1,0.6,103.5
2014-11-25,62.19,0.6,103.65
2014-11-26,62.03,0.6,103.38333333333334
2014-11-28,61.98,0.6,103.3
2014-12-01,62.38,0.6,103.96666666666667
2014-12-02,62.55,0.6,104.25
2014-12-03,62.66,0.6,104.43333333333334
2014-12-04,62.42,0.6,104.03333333333335
2014-12-05,63.26,0.6,105.43333333333334
2014-12-08,63.4,0.6,105.66666666666667
2014-12-09,63.3,0.6,105.5
2014-12-10,63.0,0.6,105.0
2014-12-11,62.89,0.6,104.81666666666668
2014-12-12,62.39,0.6,103.98333333333333
2014-12-15,62.58,0.6,104.3
2014-12-16,62.77,0.6,104.61666666666667
2014-12-17,63.75,0.6,106.25
2014-12-18,64.85,0.6,108.08333333333333
2014-12-19,64.7,0.6,107.83333333333334
2014-12-22,65.15,0.6,108.58333333333334
2014-12-23,64.92,0.6,108.2
2014-12-24,64.88,0.6,108.13333333333333
2014-12-26,64.76,0.6,107.93333333333335
2014-12-29,64.71,0.6,107.85
2014-12-30,64.82,0.6,108.03333333333333
2014-12-31,64.05,0.6,106.75
2015-01-02,63.97,0.6,106.61666666666667
2015-01-05,63.14,0.6,105.23333333333333
2015-01-06,62.92,0.6,104.86666666666667
2015-01-07,62.96,0.6,104.93333333333334
2015-01-08,63.59,0.6,105.98333333333335
2015-01-09,63.09,0.6,105.15
2015-01-12,62.97,0.6,104.95
2015-01-13,63.43,0.6,105.71666666666667
2015-01-14,62.97,0.6,104.95
2015-01-15,62.7,0.6,104.50000000000001
2015-01-16,62.9,0.6,104.83333333333333
2015-01-20,63.2,0.6,105.33333333333334
2015-01-21,63.43,0.6,105.71666666666667
2015-01-22,64.26,0.6,107.10000000000001
2015-01-23,65.11,0.6,108.51666666666667
2015-01-26,64.91,0.6,108.18333333333334
2015-01-27,64.3,0.6,107.16666666666667
2015-01-28,64.01,0.6,106.68333333333335
2015-01-29,64.26,0.6,107.10000000000001
2015-01-30,64.35,0.6,107.25
2015-02-02,64.87,0.6,108.11666666666667
2015-02-03,65.74,0.6,109.56666666666666
2015-02-04,65.75,0.6,109.58333333333334
2015-02-05,66.77,0.6,111.28333333333333
2015-02-06,65.96,0.6,109.93333333333332
2015-02-09,65.97,0.6,109.95
2015-02-10,66.08,0.6,110.13333333333334
2015-02-11,66.46,0.6,110.76666666666667
2015-02-12,67.44,0.6,112.4
2015-02-13,67.9,0.6,113.16666666666669
2015-02-17,67.56,0.6,112.60000000000001
2015-02-18,67.69,0.6,112.81666666666666
2015-02-19,67.51,0.6,112.51666666666668
2015-02-20,67.8,0.6,113.0
2015-02-23,67.8,0.6,113.0
2015-02-24,67.91,0.59,115.10169491525424
2015-02-25,72.18,0.59,122.33898305084747
2015-02-26,72.27,0.59,122.49152542372882
2015-02-27,71.81,0.59,121.71186440677967
2015-03-02,71.87,0.59,121.81355932203391
2015-03-03,71.6,0.59,121.35593220338983
2015-03-04,70.69,0.59,119.8135593220339
2015-03-05,71.09,0.59,120.49152542372883
2015-03-06,70.66,0.59,119.76271186440678
2015-03-09,71.36,0.59,120.94915254237289
2015-03-10,68.54,0.59,116.16949152542375
2015-03-11,69.78,0.59,118.27118644067798
2015-03-12,71.0,0.59,120.33898305084746
2015-03-13,71.23,0.59,120.72881355932205
2015-03-16,71.64,0.59,121.42372881355934
2015-03-17,71.71,0.59,121.54237288135593
2015-03-18,71.75,0.59,121.61016949152543
2015-03-19,71.55,0.59,121.27118644067797
2015-03-20,71.5,0.59,121.1864406779661
2015-03-23,71.11,0.59,120.52542372881356
2015-03-24,70.64,0.59,119.72881355932203
2015-03-25,69.76,0.59,118.23728813559323
2015-03-26,69.84,0.59,118.37288135593222
2015-03-27,70.48,0.59,119.45762711864408
2015-03-30,71.16,0.59,120.61016949152543
2015-03-31,71.4,0.59,121.0169491525424
2015-04-01,71.53,0.59,121.23728813559323
2015-04-02,72.27,0.59,122.49152542372882
2015-04-06,72.06,0.59,122.13559322033899
2015-04-07,71.72,0.59,121.55932203389831
2015-04-08,72.4,0.59,122.71186440677968
2015-04-09,72.87,0.59,123.5084745762712
2015-04-10,72.86,0.59,123.49152542372882
2015-04-13,72.54,0.59,122.9491525423729
2015-04-14,72.75,0.59,123.30508474576271
2015-04-15,72.65,0.59,123.135593220339
2015-04-16,72.67,0.59,123.16949152542374
2015-04-17,71.84,0.59,121.7627118644068
2015-04-20,72.38,0.59,122.67796610169492
2015-04-21,72.61,0.59,123.0677966101695
2015-04-22,72.29,0.59,122.52542372881358
2015-04-23,72.48,0.59,122.84745762711866
2015-04-24,72.68,0.59,123.18644067796612
2015-04-27,72.94,0.59,123.62711864406779
2015-04-28,72.64,0.62,117.16129032258064
2015-04-29,76.85,0.62,123.9516129032258
2015-04-30,75.04,0.62,121.03225806451614
2015-05-01,75.71,0.62,122.11290322580645
2015-05-04,76.39,0.62,123.20967741935485
2015-05-05,74.51,0.62,120.17741935483872
2015-05-06,72.49,0.62,116.91935483870967
2015-05-07,72.1,0.62,116.29032258064515
2015-05-08,73.66,0.62,118.80645161290322
2015-05-11,73.77,0.62,118.98387096774194
2015-05-12,73.75,0.62,118.95161290322581
2015-05-13,73.22,0.62,118.09677419354838
2015-05-14,73.45,0.62,118.46774193548387
2015-05-15,73.74,0.62,118.93548387096773
2015-05-18,73.36,0.62,118.3225806451613
2015-05-19,73.4,0.62,118.38709677419355
2015-05-20,73.13,0.62,117.9516129032258
2015-05-21,73.41,0.62,118.4032258064516
2015-05-22,73.44,0.62,118.45161290322581
2015-05-26,72.45,0.62,116.85483870967742
2015-05-27,73.4,0.62,118.38709677419355
2015-05-28,73.16,0.62,118.0
2015-05-29,72.58,0.62,117.06451612903226
2015-06-01,73.57,0.62,118.66129032258064
2015-06-02,72.85,0.62,117.49999999999999
2015-06-03,74.18,0.62,119.64516129032259
2015-06-04,73.74,0.62,118.93548387096773
2015-06-05,74.04,0.62,119.4193548387097
2015-06-08,73.2,0.62,118.06451612903227
2015-06-09,73.7,0.62,118.87096774193549
2015-06-10,74.04,0.62,119.4193548387097
2015-06-11,74.53,0.62,120.20967741935485
2015-06-12,74.25,0.62,119.75806451612904
2015-06-15,73.9,0.62,119.19354838709678
2015-06-16,74.13,0.62,119.56451612903226
2015-06-17,74.8,0.62,120.64516129032258
2015-06-18,75.33,0.62,121.5
2015-06-19,75.25,0.62,121.37096774193549
2015-06-22,75.29,0.62,121.43548387096776
2015-06-23,74.96,0.62,120.9032258064516
2015-06-24,74.09,0.62,119.5
2015-06-25,74.66,0.62,120.41935483870968
2015-06-26,74.51,0.62,120.17741935483872
2015-06-29,72.68,0.62,117.22580645161291
2015-06-30,72.76,0.62,117.35483870967742
2015-07-01,72.95,0.62,117.66129032258065
2015-07-02,73.06,0.62,117.83870967741936
2015-07-06,73.76,0.62,118.96774193548389
2015-07-07,73.42,0.62,118.41935483870968
2015-07-08,71.99,0.62,116.11290322580645
2015-07-09,72.4,0.62,116.7741935483871
2015-07-10,73.24,0.62,118.12903225806451
2015-07-13,74.21,0.62,119.69354838709677
2015-07-14,74.61,0.62,120.33870967741936
2015-07-15,75.02,0.62,121.0
2015-07-16,75.62,0.62,121.96774193548389
2015-07-17,75.39,0.62,121.59677419354838
2015-07-20,75.54,0.62,121.83870967741936
2015-07-21,73.8,0.62,119.03225806451613
2015-07-22,74.41,0.62,120.01612903225806
2015-07-23,74.14,0.62,119.58064516129032
2015-07-24,74.45,0.62,120.08064516129033
2015-07-27,72.93,0.62,117.62903225806453
2015-07-28,73.24,1.01,72.51485148514851
2015-07-29,78.6,1.01,77.82178217821782
2015-07-30,78.57,1.01,77.79207920792078
2015-07-31,78.11,1.01,77.33663366336634
2015-08-03,77.8,1.01,77.02970297029702
2015-08-04,77.61,1.01,76.84158415841584
2015-08-05,77.99,1.01,77.2178217821782
2015-08-06,76.6,1.01,75.84158415841584
2015-08-07,77.66,1.01,76.89108910891089
2015-08-10,77.84,1.01,77.06930693069307
2015-08-11,77.0,1.01,76.23762376237623
2015-08-12,76.75,1.01,75.99009900990099
2015-08-13,76.88,1.01,76.11881188118811
2015-08-14,76.8,1.01,76.03960396039604
2015-08-17,76.72,1.01,75.96039603960396
2015-08-18,77.23,1.01,76.46534653465346
2015-08-19,77.65,1.01,76.88118811881189
2015-08-20,75.36,1.01,74.61386138613861
2015-08-21,73.92,1.01,73.18811881188118
2015-08-24,71.58,1.01,70.87128712871286
2015-08-25,70.77,1.01,70.06930693069306
2015-08-26,72.65,1.01,71.93069306930694
2015-08-27,74.25,1.01,73.51485148514851
2015-08-28,73.94,1.01,73.20792079207921
2015-08-31,73.08,1.01,72.35643564356435
2015-09-01,71.58,1.01,70.87128712871286
2015-09-02,73.66,1.01,72.93069306930693
2015-09-03,73.82,1.01,73.08910891089108
2015-09-04,72.81,1.01,72.08910891089108
2015-09-08,74.78,1.01,74.03960396039604
2015-09-09,73.47,1.01,72.74257425742574
2015-09-10,73.76,1.01,73.02970297029704
2015-09-11,73.87,1.01,73.13861386138615
2015-09-14,73.17,1.01,72.44554455445545
2015-09-15,73.82,1.01,73.08910891089108
2015-09-16,73.78,1.01,73.04950495049505
2015-09-17,73.57,1.01,72.84158415841583
2015-09-18,73.0,1.01,72.27722772277228
2015-09-21,74.31,1.01,73.57425742574257
2015-09-22,73.79,1.01,73.05940594059406
2015-09-23,74.26,1.01,73.52475247524752
2015-09-24,73.53,1.01,72.8019801980198
2015-09-25,73.78,1.01,73.04950495049505
2015-09-28,71.72,1.01,71.00990099009901
2015-09-29,72.25,1.01,71.53465346534654
2015-09-30,73.91,1.01,73.17821782178217
2015-10-01,78.16,1.01,77.38613861386138
2015-10-02,79.88,1.01,79.08910891089108
2015-10-05,81.28,1.01,80.47524752475248
2015-10-06,80.82,1.01,80.01980198019801
2015-10-07,80.94,1.01,80.13861386138613
2015-10-08,81.41,1.01,80.6039603960396
2015-10-09,81.13,1.01,80.32673267326732
2015-10-12,81.46,1.01,80.65346534653465
2015-10-13,80.59,1.01,79.79207920792079
2015-10-14,79.03,1.01,78.24752475247524
2015-10-15,79.47,1.01,78.68316831683168
2015-10-16,79.53,1.01,78.74257425742574
2015-10-19,79.61,1.01,78.82178217821782
2015-10-20,79.83,1.01,79.03960396039604
2015-10-21,79.2,1.01,78.41584158415841
2015-10-22,79.95,1.01,79.15841584158416
2015-10-23,81.15,1.01,80.34653465346535
2015-10-26,81.5,1.01,80.6930693069307
2015-10-27,80.33,0.78,102.98717948717947
2015-10-28,72.66,0.78,93.15384615384615
2015-10-29,70.26,0.78,90.07692307692308
2015-10-30,71.61,0.78,91.8076923076923
2015-11-02,70.31,0.78,90.14102564102564
2015-11-03,69.88,0.78,89.58974358974358
2015-11-04,69.43,0.78,89.01282051282053
2015-11-05,69.03,0.78,88.5
2015-11-06,70.12,0.78,89.8974358974359
2015-11-09,70.12,0.78,89.8974358974359
2015-11-10,71.03,0.78,91.06410256410257
2015-11-11,70.86,0.78,90.84615384615384
2015-11-12,71.93,0.78,92.21794871794873
2015-11-13,71.66,0.78,91.87179487179486
2015-11-16,72.72,0.78,93.23076923076923
2015-11-17,71.58,0.78,91.76923076923076
2015-11-18,73.33,0.78,94.01282051282051
2015-11-19,73.27,0.78,93.93589743589743
2015-11-20,73.78,0.78,94.58974358974359
2015-11-23,73.64,0.78,94.41025641025641
2015-11-24,73.66,0.78,94.43589743589743
2015-11-25,74.46,0.78,95.46153846153845
2015-11-27,74.88,0.78,95.99999999999999
2015-11-30,74.95,0.78,96.08974358974359
2015-12-01,76.1,0.78,97.56410256410255
2015-12-02,74.97,0.78,96.11538461538461
2015-12-03,74.15,0.78,95.06410256410257
2015-12-04,75.32,0.78,96.56410256410255
2015-12-07,75.79,0.78,97.16666666666667
2015-12-08,76.6,0.78,98.20512820512819
2015-12-09,76.47,0.78,98.03846153846153
2015-12-10,76.27,0.78,97.78205128205127
2015-12-11,75.05,0.78,96.21794871794872
2015-12-14,76.13,0.78,97.60256410256409
2015-12-15,77.19,0.78,98.96153846153845
2015-12-16,78.82,0.78,101.05128205128204
2015-12-17,76.91,0.78,98.60256410256409
2015-12-18,75.1,0.78,96.28205128205127
2015-12-21,75.97,0.78,97.3974358974359
2015-12-22,76.28,0.78,97.7948717948718
2015-12-23,77.0,0.78,98.71794871794872
2015-12-24,76.96,0.78,98.66666666666666
2015-12-28,77.17,0.78,98.93589743589743
2015-12-29,77.77,0.78,99.70512820512819
2015-12-30,77.51,0.78,99.37179487179488
2015-12-31,76.88,0.78,98.56410256410255
2016-01-04,75.3,0.78,96.53846153846153
2016-01-05,75.03,0.78,96.1923076923077
2016-01-06,74.64,0.78,95.6923076923077
2016-01-07,73.04,0.78,93.64102564102565
2016-01-08,73.37,0.78,94.06410256410257
2016-01-11,74.04,0.78,94.92307692307693
2016-01-12,74.53,0.78,95.55128205128204
2016-01-13,71.89,0.78,92.16666666666666
2016-01-14,72.35,0.78,92.75641025641025
2016-01-15,72.06,0.78,92.38461538461539
2016-01-19,71.53,0.78,91.7051282051282
2016-01-20,70.97,0.78,90.98717948717949
2016-01-21,70.44,0.78,90.3076923076923
2016-01-22,71.14,0.78,91.2051282051282
2016-01-25,69.95,0.78,89.67948717948718
2016-01-26,71.2,0.78,91.28205128205128
2016-01-27,70.84,0.78,90.82051282051282
2016-01-28,71.21,0.78,91.29487179487178
2016-01-29,73.0,0.78,93.58974358974359
2016-02-01,72.11,0.78,92.44871794871794
2016-02-02,70.72,0.78,90.66666666666666
2016-02-03,68.87,0.78,88.2948717948718
2016-02-04,68.93,0.78,88.37179487179488
2016-02-05,67.93,0.78,87.08974358974359
2016-02-08,65.95,0.78,84.55128205128206
2016-02-09,67.77,0.78,86.88461538461537
2016-02-10,66.89,0.78,85.75641025641025
2016-02-11,66.35,0.78,85.06410256410255
2016-02-12,68.06,0.78,87.25641025641026
2016-02-16,68.22,0.78,87.46153846153845
2016-02-17,68.39,0.78,87.67948717948718
2016-02-18,68.45,0.78,87.75641025641026
2016-02-19,67.95,0.78,87.11538461538461
2016-02-22,68.48,0.78,87.7948717948718
2016-02-23,68.01,0.78,87.1923076923077
2016-02-24,71.65,0.66,108.56060606060606
2016-02-25,73.9,0.66,111.96969696969697
2016-02-26,74.03,0.66,112.16666666666666
2016-02-29,72.84,0.66,110.36363636363636
2016-03-01,74.34,0.66,112.63636363636364
2016-03-02,74.66,0.66,113.12121212121211
2016-03-03,76.15,0.66,115.37878787878788
2016-03-04,76.7,0.66,116.2121212121212
2016-03-07,76.14,0.66,115.36363636363636
2016-03-08,75.65,0.66,114.62121212121212
2016-03-09,76.48,0.66,115.87878787878788
2016-03-10,75.74,0.66,114.75757575757575
2016-03-11,76.3,0.66,115.6060606060606
2016-03-14,76.59,0.66,116.04545454545455
2016-03-15,76.46,0.66,115.84848484848483
2016-03-16,76.91,0.66,116.53030303030302
2016-03-17,77.19,0.66,116.95454545454544
2016-03-18,77.48,0.66,117.39393939393939
2016-03-21,78.0,0.66,118.18181818181817
2016-03-22,77.87,0.66,117.98484848484848
2016-03-23,77.52,0.66,117.45454545454544
2016-03-24,77.61,0.66,117.59090909090908
2016-03-28,77.76,0.66,117.81818181818183
2016-03-29,78.63,0.66,119.13636363636363
2016-03-30,78.73,0.66,119.28787878787878
2016-03-31,79.92,0.66,121.0909090909091
2016-04-01,80.19,0.66,121.49999999999999
2016-04-04,79.45,0.66,120.37878787878788
2016-04-05,78.71,0.66,119.25757575757574
2016-04-06,79.75,0.66,120.83333333333333
2016-04-07,78.27,0.66,118.59090909090908
2016-04-08,77.58,0.66,117.54545454545453
2016-04-11,76.84,0.66,116.42424242424242
2016-04-12,77.74,0.66,117.78787878787877
2016-04-13,78.57,0.66,119.04545454545453
2016-04-14,77.86,0.66,117.96969696969697
2016-04-15,78.15,0.66,118.4090909090909
2016-04-18,78.61,0.66,119.1060606060606
2016-04-19,78.6,0.66,119.09090909090908
2016-04-20,78.59,0.66,119.07575757575758
2016-04-21,78.06,0.66,118.27272727272727
2016-04-22,78.19,0.66,118.46969696969695
2016-04-25,78.43,0.66,118.83333333333334
2016-04-26,78.79,0.66,119.37878787878789
2016-04-27,78.7,0.66,119.24242424242424
2016-04-28,78.68,0.66,119.21212121212122
2016-04-29,77.58,0.66,117.54545454545453
2016-05-02,77.78,0.66,117.84848484848484
2016-05-03,77.13,0.55,140.23636363636362
2016-05-04,77.49,0.55,140.89090909090908
2016-05-05,77.23,0.55,140.4181818181818
2016-05-06,77.85,0.55,141.54545454545453
2016-05-09,77.77,0.55,141.39999999999998
2016-05-10,78.76,0.55,143.2
2016-05-11,77.46,0.55,140.83636363636361
2016-05-12,77.81,0.55,141.47272727272727
2016-05-13,77.08,0.55,140.14545454545453
2016-05-16,77.9,0.55,141.63636363636363
2016-05-17,76.86,0.55,139.74545454545452
2016-05-18,76.66,0.55,139.38181818181818
2016-05-19,76.34,0.55,138.79999999999998
2016-05-20,77.04,0.55,140.07272727272726
2016-05-23,76.99,0.55,139.98181818181817
2016-05-24,78.79,0.55,143.25454545454545
2016-05-25,79.18,0.55,143.96363636363637
2016-05-26,78.98,0.55,143.6
2016-05-27,79.26,0.55,144.1090909090909
2016-05-31,79.39,0.55,144.34545454545454
2016-06-01,79.44,0.55,144.4363636363636
2016-06-02,79.98,0.55,145.4181818181818
2016-06-03,79.78,0.55,145.05454545454543
2016-06-06,79.9,0.55,145.27272727272728
2016-06-07,79.62,0.55,144.76363636363635
2016-06-08,79.92,0.55,145.3090909090909
2016-06-09,79.58,0.55,144.6909090909091
2016-06-10,78.76,0.55,143.2
2016-06-13,79.1,0.55,143.81818181818178
2016-06-14,78.86,0.55,143.38181818181818
2016-06-15,78.39,0.55,142.52727272727273
2016-06-16,78.42,0.55,142.58181818181816
2016-06-17,77.8,0.55,141.45454545454544
2016-06-20,78.92,0.55,143.49090909090907
2016-06-21,80.16,0.55,145.74545454545452
2016-06-22,78.96,0.55,143.56363636363633
2016-06-23,80.13,0.55,145.69090909090906
2016-06-24,77.96,0.55,141.74545454545452
2016-06-27,76.0,0.55,138.18181818181816
2016-06-28,77.47,0.55,140.85454545454544
2016-06-29,79.16,0.55,143.9272727272727
2016-06-30,81.08,0.55,147.4181818181818
2016-07-01,80.93,0.55,147.14545454545456
2016-07-05,81.62,0.55,148.4
2016-07-06,81.66,0.55,148.47272727272724
2016-07-07,81.85,0.55,148.81818181818178
2016-07-08,83.4,0.55,151.63636363636363
2016-07-11,84.02,0.55,152.76363636363635
2016-07-12,84.48,0.55,153.6
2016-07-13,84.71,0.55,154.0181818181818
2016-07-14,85.6,0.55,155.63636363636363
2016-07-15,85.24,0.55,154.98181818181817
2016-07-18,85.06,0.55,154.65454545454546
2016-07-19,85.54,0.55,155.52727272727273
2016-07-20,85.4,0.55,155.27272727272728
2016-07-21,84.8,0.55,154.18181818181816
2016-07-22,85.75,0.55,155.9090909090909
2016-07-25,85.52,0.55,155.49090909090907
2016-07-26,85.36,0.55,155.2
2016-07-27,85.17,0.55,154.85454545454544
2016-07-28,85.54,0.55,155.52727272727273
2016-07-29,85.28,0.55,155.05454545454543
2016-08-01,84.86,0.55,154.29090909090908
2016-08-02,83.72,1.55,54.01290322580645
2016-08-03,79.43,1.55,51.245161290322585
2016-08-04,81.13,1.55,52.34193548387096
2016-08-05,82.17,1.55,53.012903225806454
2016-08-08,81.51,1.55,52.58709677419355
2016-08-09,81.73,1.55,52.729032258064514
2016-08-10,81.45,1.55,52.54838709677419
2016-08-11,81.57,1.55,52.625806451612895
2016-08-12,81.42,1.55,52.52903225806452
2016-08-15,81.63,1.55,52.66451612903225
2016-08-16,81.59,1.55,52.63870967741936
2016-08-17,81.76,1.55,52.748387096774195
2016-08-18,81.69,1.55,52.70322580645161
2016-08-19,81.95,1.55,52.87096774193549
2016-08-22,82.27,1.55,53.0774193548387
2016-08-23,82.29,1.55,53.090322580645164
2016-08-24,82.11,1.55,52.97419354838709
2016-08-25,83.0,1.55,53.54838709677419
2016-08-26,83.14,1.55,53.63870967741936
2016-08-29,83.1,1.55,53.61290322580645
2016-08-30,83.0,1.55,53.54838709677419
2016-08-31,83.05,1.55,53.58064516129032
2016-09-01,83.3,1.55,53.74193548387096
2016-09-02,83.84,1.55,54.090322580645164
2016-09-06,84.06,1.55,54.23225806451613
2016-09-07,83.62,1.55,53.9483870967742
2016-09-08,82.82,1.55,53.43225806451612
2016-09-09,81.96,1.55,52.87741935483871
2016-09-12,82.75,1.55,53.387096774193544
2016-09-13,81.81,1.55,52.78064516129032
2016-09-14,81.14,1.55,52.34838709677419
2016-09-15,81.49,1.55,52.57419354838709
2016-09-16,80.64,1.55,52.0258064516129
2016-09-19,80.72,1.55,52.07741935483871
2016-09-20,80.57,1.55,51.98064516129032
2016-09-21,80.86,1.55,52.16774193548387
2016-09-22,81.05,1.55,52.29032258064516
2016-09-23,81.32,1.55,52.464516129032255
2016-09-26,81.12,1.55,52.33548387096774
2016-09-27,81.39,1.55,52.50967741935484
2016-09-28,81.87,1.55,52.81935483870968
2016-09-29,81.05,1.55,52.29032258064516
2016-09-30,81.28,1.55,52.438709677419354
2016-10-03,81.23,1.55,52.406451612903226
2016-10-04,80.65,1.55,52.03225806451613
2016-10-05,80.3,1.55,51.806451612903224
2016-10-06,79.75,1.55,51.45161290322581
2016-10-07,79.61,1.55,51.36129032258064
2016-10-10,80.1,1.55,51.677419354838705
2016-10-11,79.4,1.55,51.225806451612904
2016-10-12,79.52,1.55,51.30322580645161
2016-10-13,79.36,1.55,51.199999999999996
2016-10-14,79.37,1.55,51.20645161290323
2016-10-17,79.47,1.55,51.27096774193548
2016-10-18,80.34,1.55,51.83225806451613
2016-10-19,80.45,1.55,51.903225806451616
2016-10-20,80.08,1.55,51.66451612903226
2016-10-21,81.26,1.55,52.42580645161291
2016-10-24,82.22,1.55,53.045161290322575
2016-10-25,82.09,1.55,52.961290322580645
2016-10-26,81.43,1.55,52.535483870967745
2016-10-27,81.25,1.55,52.41935483870967
2016-10-28,81.35,1.55,52.48387096774193
2016-10-31,81.55,1.55,52.61290322580645
2016-11-01,80.94,0.76,106.5
2016-11-02,82.21,0.76,108.17105263157893
2016-11-03,82.41,0.76,108.43421052631578
2016-11-04,81.76,0.76,107.57894736842105
2016-11-07,83.1,0.76,109.34210526315789
2016-11-08,82.89,0.76,109.0657894736842
2016-11-09,83.33,0.76,109.64473684210526
2016-11-10,83.12,0.76,109.36842105263159
2016-11-11,83.13,0.76,109.38157894736841
2016-11-14,82.83,0.76,108.98684210526315
2016-11-15,82.69,0.76,108.80263157894737
2016-11-16,82.3,0.76,108.28947368421052
2016-11-17,83.0,0.76,109.21052631578947
2016-11-18,83.16,0.76,109.42105263157895
2016-11-21,83.75,0.76,110.19736842105263
2016-11-22,83.96,0.76,110.4736842105263
2016-11-23,83.89,0.76,110.38157894736842
2016-11-25,84.11,0.76,110.67105263157895
2016-11-28,84.15,0.76,110.72368421052632
2016-11-29,83.88,0.76,110.36842105263158
2016-11-30,83.08,0.76,109.3157894736842
2016-12-01,82.36,0.76,108.36842105263158
2016-12-02,82.2,0.76,108.15789473684211
2016-12-05,82.91,0.76,109.09210526315789
2016-12-06,83.04,0.76,109.26315789473685
2016-12-07,83.14,0.76,109.39473684210526
2016-12-08,83.19,0.76,109.46052631578947
2016-12-09,82.93,0.76,109.11842105263159
2016-12-12,83.03,0.76,109.25
2016-12-13,83.57,0.76,109.96052631578947
2016-12-14,82.05,0.76,107.96052631578947
2016-12-15,81.28,0.76,106.94736842105263
2016-12-16,81.78,0.76,107.60526315789474
2016-12-19,82.11,0.76,108.03947368421052
2016-12-20,82.37,0.76,108.38157894736842
2016-12-21,82.43,0.76,108.46052631578948
2016-12-22,82.07,0.76,107.98684210526315
2016-12-23,82.11,0.76,108.03947368421052
2016-12-27,82.15,0.76,108.0921052631579
2016-12-28,81.65,0.76,107.4342105263158
2016-12-29,81.7,0.76,107.5
2016-12-30,81.17,0.76,106.80263157894737
2017-01-03,81.32,0.76,106.99999999999999
2017-01-04,81.96,0.76,107.84210526315789
2017-01-05,81.66,0.76,107.44736842105263
2017-01-06,82.38,0.76,108.39473684210526
2017-01-09,81.73,0.76,107.53947368421053
2017-01-10,82.26,0.76,108.23684210526316
2017-01-11,82.75,0.76,108.88157894736842
2017-01-12,82.32,0.76,108.3157894736842
2017-01-13,82.63,0.76,108.72368421052632
2017-01-17,81.55,0.76,107.30263157894737
2017-01-18,81.08,0.76,106.68421052631578
2017-01-19,80.92,0.76,106.47368421052632
2017-01-20,81.36,0.76,107.05263157894737
2017-01-23,81.18,0.76,106.81578947368422
2017-01-24,82.17,0.76,108.11842105263158
2017-01-25,82.69,0.76,108.80263157894737
2017-01-26,82.53,0.76,108.59210526315789
2017-01-27,82.68,0.76,108.78947368421053
2017-01-30,82.74,0.76,108.86842105263158
2017-01-31,82.64,0.76,108.73684210526315
2017-02-01,81.76,0.76,107.57894736842105
2017-02-02,82.15,0.76,108.0921052631579
2017-02-03,83.52,0.76,109.89473684210526
2017-02-06,83.27,0.76,109.5657894736842
2017-02-07,83.01,0.76,109.22368421052632
2017-02-08,83.61,0.76,110.01315789473684
2017-02-09,84.07,0.76,110.61842105263158
2017-02-10,84.52,0.76,111.21052631578947
2017-02-13,84.96,0.76,111.78947368421052
2017-02-14,85.09,0.76,111.96052631578948
2017-02-15,83.77,0.76,110.22368421052632
2017-02-16,84.27,0.76,110.88157894736841
2017-02-17,84.9,0.76,111.71052631578948
2017-02-21,85.19,0.65,131.06153846153845
2017-02-22,82.23,0.65,126.50769230769231
2017-02-23,82.84,0.65,127.44615384615385
2017-02-24,83.95,0.65,129.15384615384616
2017-02-27,83.79,0.65,128.90769230769232
2017-02-28,82.92,0.65,127.56923076923077
2017-03-01,84.32,0.65,129.72307692307692
2017-03-02,83.67,0.65,128.72307692307692
2017-03-03,83.95,0.65,129.15384615384616
2017-03-06,82.87,0.65,127.49230769230769
2017-03-07,81.84,0.65,125.90769230769232
2017-03-08,80.71,0.65,124.16923076923075
2017-03-09,80.05,0.65,123.15384615384615
2017-03-10,79.94,0.65,122.98461538461538
2017-03-13,79.76,0.65,122.70769230769231
2017-03-14,79.35,0.65,122.07692307692307
2017-03-15,80.07,0.65,123.18461538461537
2017-03-16,80.35,0.65,123.6153846153846
2017-03-17,81.19,0.65,124.9076923076923
2017-03-20,80.95,0.65,124.53846153846153
2017-03-21,79.63,0.65,122.5076923076923
2017-03-22,80.03,0.65,123.12307692307692
2017-03-23,79.96,0.65,123.0153846153846
2017-03-24,79.71,0.65,122.63076923076922
2017-03-27,79.68,0.65,122.58461538461539
2017-03-28,80.06,0.65,123.16923076923077
2017-03-29,80.45,0.65,123.76923076923077
2017-03-30,80.79,0.65,124.2923076923077
2017-03-31,81.14,0.65,124.83076923076922
2017-04-03,79.84,0.65,122.83076923076923
2017-04-04,79.95,0.65,123.0
2017-04-05,79.45,0.65,122.23076923076923
2017-04-06,79.5,0.65,122.3076923076923
2017-04-07,79.29,0.65,121.9846153846154
2017-04-10,79.47,0.65,122.26153846153845
2017-04-11,79.63,0.65,122.5076923076923
2017-04-12,79.24,0.65,121.9076923076923
2017-04-13,79.11,0.65,121.7076923076923
2017-04-17,80.07,0.65,123.18461538461537
2017-04-18,80.63,0.65,124.04615384615383
2017-04-19,80.77,0.65,124.26153846153845
2017-04-20,81.37,0.65,125.18461538461538
2017-04-21,81.65,0.65,125.61538461538461
2017-04-24,82.66,0.65,127.16923076923077
2017-04-25,82.97,0.65,127.64615384615384
2017-04-26,83.18,0.65,127.96923076923078
2017-04-27,83.15,0.65,127.92307692307693
2017-04-28,82.81,0.65,127.4
2017-05-01,82.77,0.65,127.33846153846153
