date,PFG,PFG_EPS,PE Ratio
2008-10-27,18.1,1.32,13.712121212121213
2008-10-28,22.0,1.32,16.666666666666664
2008-10-29,20.82,1.32,15.772727272727272
2008-10-30,20.07,1.32,15.204545454545453
2008-10-31,18.99,1.32,14.386363636363635
2008-11-03,22.39,1.32,16.96212121212121
2008-11-04,27.5,1.32,20.833333333333332
2008-11-05,25.54,1.67,15.293413173652695
2008-11-06,23.59,1.67,14.125748502994012
2008-11-07,25.19,1.67,15.083832335329342
2008-11-10,24.23,1.67,14.508982035928145
2008-11-11,20.63,1.67,12.353293413173652
2008-11-12,17.48,1.67,10.467065868263473
2008-11-13,18.76,1.67,11.233532934131738
2008-11-14,16.83,1.67,10.077844311377245
2008-11-17,15.0,1.67,8.982035928143713
2008-11-18,14.31,1.67,8.568862275449103
2008-11-19,11.67,1.67,6.9880239520958085
2008-11-20,9.43,1.67,5.6467065868263475
2008-11-21,10.0,1.67,5.9880239520958085
2008-11-24,12.47,1.67,7.467065868263473
2008-11-25,12.88,1.67,7.712574850299402
2008-11-26,13.57,1.67,8.125748502994012
2008-11-28,13.81,1.67,8.269461077844312
2008-12-01,11.86,1.67,7.1017964071856285
2008-12-02,13.91,1.67,8.32934131736527
2008-12-03,14.18,1.67,8.491017964071856
2008-12-04,13.64,1.67,8.167664670658683
2008-12-05,19.2,1.67,11.497005988023952
2008-12-08,17.84,1.67,10.682634730538922
2008-12-09,18.65,1.67,11.167664670658683
2008-12-10,19.15,1.67,11.467065868263473
2008-12-11,16.92,1.67,10.13173652694611
2008-12-12,17.85,1.67,10.68862275449102
2008-12-15,17.3,1.67,10.35928143712575
2008-12-16,20.6,1.67,12.335329341317367
2008-12-17,20.15,1.67,12.065868263473053
2008-12-18,18.94,1.67,11.341317365269463
2008-12-19,20.31,1.67,12.161676646706587
2008-12-22,19.25,1.67,11.52694610778443
2008-12-23,18.95,1.67,11.347305389221557
2008-12-24,19.11,1.67,11.44311377245509
2008-12-26,19.49,1.67,11.67065868263473
2008-12-29,19.02,1.67,11.389221556886227
2008-12-30,21.49,1.67,12.868263473053892
2008-12-31,22.57,1.67,13.514970059880241
2009-01-02,23.6,1.67,14.13173652694611
2009-01-05,23.08,1.67,13.820359281437126
2009-01-06,24.48,1.67,14.658682634730539
2009-01-07,21.83,1.67,13.071856287425149
2009-01-08,21.9,1.67,13.113772455089821
2009-01-09,20.94,1.67,12.538922155688624
2009-01-12,18.55,1.67,11.107784431137725
2009-01-13,19.1,1.67,11.437125748502995
2009-01-14,16.94,1.67,10.143712574850301
2009-01-15,16.4,1.67,9.820359281437126
2009-01-16,16.19,1.67,9.694610778443115
2009-01-20,13.95,1.67,8.353293413173652
2009-01-21,16.29,1.67,9.754491017964071
2009-01-22,14.91,1.67,8.928143712574851
2009-01-23,15.7,1.67,9.401197604790418
2009-01-26,15.48,1.67,9.269461077844312
2009-01-27,16.49,1.67,9.874251497005988
2009-01-28,20.48,1.67,12.263473053892216
2009-01-29,17.84,1.67,10.682634730538922
2009-01-30,16.59,1.67,9.934131736526947
2009-02-02,17.03,1.67,10.197604790419163
2009-02-03,16.64,1.67,9.964071856287426
2009-02-04,16.19,1.67,9.694610778443115
2009-02-05,16.62,1.67,9.952095808383234
2009-02-06,16.83,1.67,10.077844311377245
2009-02-09,17.03,1.67,10.197604790419163
2009-02-10,11.99,1.67,7.179640718562875
2009-02-11,11.66,1.67,6.982035928143713
2009-02-12,12.04,1.67,7.209580838323353
2009-02-13,11.64,1.67,6.970059880239521
2009-02-17,10.82,1.67,6.479041916167665
2009-02-18,10.55,0.0,inf
2009-02-19,10.51,0.0,inf
2009-02-20,10.52,0.0,inf
2009-02-23,9.34,0.0,inf
2009-02-24,11.07,0.0,inf
2009-02-25,10.33,0.0,inf
2009-02-26,10.59,0.0,inf
2009-02-27,7.99,0.0,inf
2009-03-02,7.3,0.0,inf
2009-03-03,6.86,0.0,inf
2009-03-04,7.31,0.0,inf
2009-03-05,6.38,0.0,inf
2009-03-06,6.08,0.0,inf
2009-03-09,5.88,0.0,inf
2009-03-10,7.27,0.0,inf
2009-03-11,7.53,0.0,inf
2009-03-12,8.2,0.0,inf
2009-03-13,7.77,0.0,inf
2009-03-16,7.38,0.0,inf
2009-03-17,8.14,0.0,inf
2009-03-18,8.9,0.0,inf
2009-03-19,7.78,0.0,inf
2009-03-20,7.0,0.0,inf
2009-03-23,8.41,0.0,inf
2009-03-24,8.65,0.0,inf
2009-03-25,9.12,0.0,inf
2009-03-26,9.92,0.0,inf
2009-03-27,10.3,0.0,inf
2009-03-30,7.98,0.0,inf
2009-03-31,8.18,0.0,inf
2009-04-01,8.16,0.0,inf
2009-04-02,8.78,0.0,inf
2009-04-03,10.53,0.0,inf
2009-04-06,10.63,0.0,inf
2009-04-07,10.15,0.0,inf
2009-04-08,12.31,0.0,inf
2009-04-09,14.47,0.0,inf
2009-04-13,14.97,0.0,inf
2009-04-14,13.04,0.0,inf
2009-04-15,13.78,0.0,inf
2009-04-16,13.76,0.0,inf
2009-04-17,14.72,0.0,inf
2009-04-20,12.92,0.0,inf
2009-04-21,14.0,0.0,inf
2009-04-22,14.21,0.0,inf
2009-04-23,14.87,0.0,inf
2009-04-24,15.31,0.0,inf
2009-04-27,14.68,0.0,inf
2009-04-28,14.18,0.0,inf
2009-04-29,15.66,0.0,inf
2009-04-30,16.34,0.0,inf
2009-05-01,15.43,0.0,inf
2009-05-04,16.93,0.0,inf
2009-05-05,18.75,0.0,inf
2009-05-06,23.29,0.43,54.16279069767442
2009-05-07,21.45,0.43,49.883720930232556
2009-05-08,23.68,0.43,55.06976744186046
2009-05-11,20.34,0.43,47.30232558139535
2009-05-12,19.74,0.43,45.906976744186046
2009-05-13,18.55,0.43,43.139534883720934
2009-05-14,18.86,0.43,43.860465116279066
2009-05-15,18.58,0.43,43.20930232558139
2009-05-18,20.57,0.43,47.83720930232558
2009-05-19,20.81,0.43,48.3953488372093
2009-05-20,20.21,0.43,47.0
2009-05-21,20.25,0.43,47.093023255813954
2009-05-22,20.58,0.43,47.860465116279066
2009-05-26,20.79,0.43,48.348837209302324
2009-05-27,20.56,0.43,47.81395348837209
2009-05-28,21.81,0.43,50.72093023255814
2009-05-29,22.2,0.43,51.627906976744185
2009-06-01,22.44,0.43,52.18604651162791
2009-06-02,22.23,0.43,51.697674418604656
2009-06-03,20.93,0.43,48.674418604651166
2009-06-04,21.57,0.43,50.16279069767442
2009-06-05,22.23,0.43,51.697674418604656
2009-06-08,22.15,0.43,51.51162790697674
2009-06-09,21.97,0.43,51.093023255813954
2009-06-10,21.64,0.43,50.32558139534884
2009-06-11,21.33,0.43,49.604651162790695
2009-06-12,20.89,0.43,48.58139534883721
2009-06-15,19.48,0.43,45.30232558139535
2009-06-16,18.97,0.43,44.11627906976744
2009-06-17,18.29,0.43,42.53488372093023
2009-06-18,18.64,0.43,43.348837209302324
2009-06-19,19.0,0.43,44.18604651162791
2009-06-22,17.52,0.43,40.74418604651163
2009-06-23,18.11,0.43,42.116279069767444
2009-06-24,18.89,0.43,43.93023255813954
2009-06-25,19.53,0.43,45.418604651162795
2009-06-26,19.11,0.43,44.44186046511628
2009-06-29,19.19,0.43,44.62790697674419
2009-06-30,18.84,0.43,43.81395348837209
2009-07-01,19.0,0.43,44.18604651162791
2009-07-02,17.69,0.43,41.139534883720934
2009-07-06,18.4,0.43,42.7906976744186
2009-07-07,17.69,0.43,41.139534883720934
2009-07-08,17.41,0.43,40.48837209302326
2009-07-09,17.58,0.43,40.883720930232556
2009-07-10,17.14,0.43,39.86046511627907
2009-07-13,18.88,0.43,43.906976744186046
2009-07-14,18.73,0.43,43.55813953488372
2009-07-15,19.51,0.43,45.37209302325582
2009-07-16,19.72,0.43,45.860465116279066
2009-07-17,19.78,0.43,46.0
2009-07-20,20.41,0.43,47.46511627906977
2009-07-21,20.66,0.43,48.04651162790698
2009-07-22,20.6,0.43,47.90697674418605
2009-07-23,22.6,0.43,52.55813953488372
2009-07-24,22.88,0.43,53.20930232558139
2009-07-27,23.61,0.43,54.906976744186046
2009-07-28,22.86,0.43,53.16279069767442
2009-07-29,22.57,0.43,52.48837209302326
2009-07-30,23.29,0.43,54.16279069767442
2009-07-31,23.7,0.43,55.116279069767444
2009-08-03,25.44,0.43,59.162790697674424
2009-08-04,25.33,0.43,58.906976744186046
2009-08-05,25.58,0.96,26.645833333333332
2009-08-06,24.72,0.96,25.75
2009-08-07,25.75,0.96,26.822916666666668
2009-08-10,25.28,0.96,26.333333333333336
2009-08-11,24.4,0.96,25.416666666666668
2009-08-12,25.81,0.96,26.885416666666668
2009-08-13,26.49,0.96,27.59375
2009-08-14,25.54,0.96,26.604166666666668
2009-08-17,23.99,0.96,24.989583333333332
2009-08-18,24.79,0.96,25.822916666666668
2009-08-19,24.94,0.96,25.979166666666668
2009-08-20,25.99,0.96,27.072916666666664
2009-08-21,27.74,0.96,28.895833333333332
2009-08-24,27.85,0.96,29.010416666666668
2009-08-25,28.04,0.96,29.208333333333332
2009-08-26,28.1,0.96,29.270833333333336
2009-08-27,28.71,0.96,29.906250000000004
2009-08-28,28.88,0.96,30.083333333333332
2009-08-31,28.4,0.96,29.583333333333332
2009-09-01,26.16,0.96,27.25
2009-09-02,25.93,0.96,27.010416666666668
2009-09-03,25.77,0.96,26.84375
2009-09-04,26.06,0.96,27.145833333333332
2009-09-08,26.32,0.96,27.416666666666668
2009-09-09,26.63,0.96,27.739583333333332
2009-09-10,28.49,0.96,29.677083333333332
2009-09-11,27.83,0.96,28.989583333333332
2009-09-14,28.0,0.96,29.166666666666668
2009-09-15,28.2,0.96,29.375
2009-09-16,30.83,0.96,32.114583333333336
2009-09-17,29.01,0.96,30.218750000000004
2009-09-18,28.29,0.96,29.46875
2009-09-21,27.56,0.96,28.708333333333332
2009-09-22,27.76,0.96,28.916666666666668
2009-09-23,26.36,0.96,27.458333333333332
2009-09-24,26.03,0.96,27.114583333333336
2009-09-25,25.8,0.96,26.875
2009-09-28,27.97,0.96,29.135416666666668
2009-09-29,27.83,0.96,28.989583333333332
2009-09-30,27.39,0.96,28.53125
2009-10-01,25.46,0.96,26.520833333333336
2009-10-02,25.26,0.96,26.312500000000004
2009-10-05,26.64,0.96,27.75
2009-10-06,27.26,0.96,28.395833333333336
2009-10-07,27.4,0.96,28.541666666666668
2009-10-08,28.11,0.96,29.28125
2009-10-09,28.29,0.96,29.46875
2009-10-12,28.51,0.96,29.697916666666668
2009-10-13,27.81,0.96,28.96875
2009-10-14,29.47,0.96,30.697916666666668
2009-10-15,29.69,0.96,30.927083333333336
2009-10-16,28.85,0.96,30.052083333333336
2009-10-19,29.42,0.96,30.645833333333336
2009-10-20,28.54,0.96,29.729166666666668
2009-10-21,28.22,0.96,29.395833333333332
2009-10-22,29.39,0.96,30.614583333333336
2009-10-23,28.21,0.96,29.385416666666668
2009-10-26,27.06,0.96,28.1875
2009-10-27,26.61,0.96,27.71875
2009-10-28,24.96,0.96,26.000000000000004
2009-10-29,26.73,0.96,27.84375
2009-10-30,25.04,0.96,26.083333333333332
2009-11-02,25.01,0.96,26.052083333333336
2009-11-03,25.17,0.96,26.218750000000004
2009-11-04,25.25,1.54,16.396103896103895
2009-11-05,25.45,1.54,16.525974025974026
2009-11-06,25.71,1.54,16.694805194805195
2009-11-09,26.77,1.54,17.383116883116884
2009-11-10,25.84,1.54,16.77922077922078
2009-11-11,26.34,1.54,17.103896103896105
2009-11-12,25.54,1.54,16.584415584415584
2009-11-13,25.73,1.54,16.707792207792206
2009-11-16,26.76,1.54,17.376623376623378
2009-11-17,27.12,1.54,17.61038961038961
2009-11-18,27.01,1.54,17.53896103896104
2009-11-19,26.2,1.54,17.01298701298701
2009-11-20,25.78,1.54,16.74025974025974
2009-11-23,26.08,1.54,16.935064935064933
2009-11-24,26.01,1.54,16.88961038961039
2009-11-25,26.18,1.54,17.0
2009-11-27,25.0,1.54,16.233766233766232
2009-11-30,25.39,1.54,16.48701298701299
2009-12-01,25.41,1.54,16.5
2009-12-02,25.98,1.54,16.87012987012987
2009-12-03,22.52,1.54,14.623376623376624
2009-12-04,24.09,1.54,15.642857142857142
2009-12-07,23.33,1.54,15.149350649350648
2009-12-08,23.28,1.54,15.116883116883118
2009-12-09,23.1,1.54,15.0
2009-12-10,23.07,1.54,14.980519480519481
2009-12-11,23.6,1.54,15.324675324675326
2009-12-14,23.87,1.54,15.5
2009-12-15,23.31,1.54,15.136363636363635
2009-12-16,24.02,1.54,15.597402597402597
2009-12-17,23.71,1.54,15.396103896103897
2009-12-18,23.72,1.54,15.4025974025974
2009-12-21,24.23,1.54,15.733766233766234
2009-12-22,25.21,1.54,16.37012987012987
2009-12-23,25.43,1.54,16.51298701298701
2009-12-24,25.46,1.54,16.532467532467532
2009-12-28,24.97,1.54,16.21428571428571
2009-12-29,24.63,1.54,15.993506493506493
2009-12-30,24.35,1.54,15.811688311688313
2009-12-31,24.04,1.54,15.610389610389609
2010-01-04,25.0,1.54,16.233766233766232
2010-01-05,25.59,1.54,16.616883116883116
2010-01-06,25.42,1.54,16.506493506493506
2010-01-07,25.64,1.54,16.649350649350648
2010-01-08,25.67,1.54,16.66883116883117
2010-01-11,25.79,1.54,16.746753246753247
2010-01-12,25.35,1.54,16.461038961038962
2010-01-13,25.53,1.54,16.57792207792208
2010-01-14,25.65,1.54,16.655844155844154
2010-01-15,25.26,1.54,16.402597402597404
2010-01-19,25.78,1.54,16.74025974025974
2010-01-20,25.17,1.54,16.344155844155846
2010-01-21,23.81,1.54,15.46103896103896
2010-01-22,23.34,1.54,15.155844155844155
2010-01-25,23.76,1.54,15.428571428571429
2010-01-26,23.36,1.54,15.168831168831169
2010-01-27,24.01,1.54,15.590909090909092
2010-01-28,23.17,1.54,15.045454545454547
2010-01-29,23.05,1.54,14.967532467532468
2010-02-01,23.33,1.54,15.149350649350648
2010-02-02,24.0,1.54,15.584415584415584
2010-02-03,23.45,1.54,15.227272727272727
2010-02-04,22.57,1.54,14.655844155844155
2010-02-05,22.46,1.54,14.584415584415584
2010-02-08,22.19,1.54,14.40909090909091
2010-02-09,21.45,1.54,13.928571428571427
2010-02-10,21.9,1.54,14.22077922077922
2010-02-11,22.21,1.54,14.422077922077923
2010-02-12,22.04,1.54,14.311688311688311
2010-02-16,22.81,1.54,14.811688311688311
2010-02-17,22.84,0.0,inf
2010-02-18,22.97,0.0,inf
2010-02-19,22.83,0.0,inf
2010-02-22,23.0,0.0,inf
2010-02-23,22.21,0.0,inf
2010-02-24,23.2,0.0,inf
2010-02-25,23.12,0.0,inf
2010-02-26,23.21,0.0,inf
2010-03-01,23.16,0.0,inf
2010-03-02,23.78,0.0,inf
2010-03-03,23.96,0.0,inf
2010-03-04,24.16,0.0,inf
2010-03-05,24.8,0.0,inf
2010-03-08,24.91,0.0,inf
2010-03-09,25.04,0.0,inf
2010-03-10,25.43,0.0,inf
2010-03-11,25.44,0.0,inf
2010-03-12,25.61,0.0,inf
2010-03-15,25.97,0.0,inf
2010-03-16,26.83,0.0,inf
2010-03-17,27.76,0.0,inf
2010-03-18,27.76,0.0,inf
2010-03-19,27.4,0.0,inf
2010-03-22,27.45,0.0,inf
2010-03-23,28.04,0.0,inf
2010-03-24,28.66,0.0,inf
2010-03-25,29.18,0.0,inf
2010-03-26,29.17,0.0,inf
2010-03-29,29.32,0.0,inf
2010-03-30,28.82,0.0,inf
2010-03-31,29.21,0.0,inf
2010-04-01,29.44,0.0,inf
2010-04-05,30.09,0.0,inf
2010-04-06,30.32,0.0,inf
2010-04-07,29.63,0.0,inf
2010-04-08,29.42,0.0,inf
2010-04-09,29.3,0.0,inf
2010-04-12,29.07,0.0,inf
2010-04-13,29.1,0.0,inf
2010-04-14,29.86,0.0,inf
2010-04-15,29.9,0.0,inf
2010-04-16,29.04,0.0,inf
2010-04-19,29.67,0.0,inf
2010-04-20,30.22,0.0,inf
2010-04-21,30.08,0.0,inf
2010-04-22,29.63,0.0,inf
2010-04-23,31.04,0.0,inf
2010-04-26,30.77,0.0,inf
2010-04-27,28.82,0.0,inf
2010-04-28,29.25,0.0,inf
2010-04-29,30.33,0.0,inf
2010-04-30,29.22,0.0,inf
2010-05-03,30.26,0.0,inf
2010-05-04,29.55,0.0,inf
2010-05-05,29.4,0.6,49.0
2010-05-06,28.34,0.6,47.233333333333334
2010-05-07,27.67,0.6,46.116666666666674
2010-05-10,30.23,0.6,50.38333333333333
2010-05-11,29.85,0.6,49.75000000000001
2010-05-12,30.68,0.6,51.13333333333333
2010-05-13,30.11,0.6,50.18333333333334
2010-05-14,28.9,0.6,48.166666666666664
2010-05-17,29.31,0.6,48.85
2010-05-18,28.49,0.6,47.483333333333334
2010-05-19,28.16,0.6,46.93333333333334
2010-05-20,26.13,0.6,43.55
2010-05-21,26.2,0.6,43.666666666666664
2010-05-24,25.91,0.6,43.18333333333334
2010-05-25,26.1,0.6,43.50000000000001
2010-05-26,26.07,0.6,43.45
2010-05-27,28.12,0.6,46.86666666666667
2010-05-28,27.19,0.6,45.31666666666667
2010-06-01,26.3,0.6,43.833333333333336
2010-06-02,27.55,0.6,45.91666666666667
2010-06-03,27.41,0.6,45.68333333333334
2010-06-04,25.87,0.6,43.11666666666667
2010-06-07,25.03,0.6,41.71666666666667
2010-06-08,25.7,0.6,42.833333333333336
2010-06-09,25.29,0.6,42.15
2010-06-10,26.36,0.6,43.93333333333334
2010-06-11,25.75,0.6,42.91666666666667
2010-06-14,25.88,0.6,43.13333333333333
2010-06-15,27.04,0.6,45.06666666666667
2010-06-16,26.42,0.6,44.03333333333334
2010-06-17,26.4,0.6,44.0
2010-06-18,26.35,0.6,43.91666666666667
2010-06-21,26.07,0.6,43.45
2010-06-22,25.68,0.6,42.800000000000004
2010-06-23,25.51,0.6,42.51666666666667
2010-06-24,24.87,0.6,41.45
2010-06-25,25.4,0.6,42.333333333333336
2010-06-28,25.4,0.6,42.333333333333336
2010-06-29,23.93,0.6,39.88333333333333
2010-06-30,23.44,0.6,39.06666666666667
2010-07-01,23.14,0.6,38.56666666666667
2010-07-02,23.01,0.6,38.35
2010-07-06,22.96,0.6,38.26666666666667
2010-07-07,24.07,0.6,40.11666666666667
2010-07-08,24.51,0.6,40.85
2010-07-09,24.87,0.6,41.45
2010-07-12,24.61,0.6,41.016666666666666
2010-07-13,25.48,0.6,42.46666666666667
2010-07-14,25.4,0.6,42.333333333333336
2010-07-15,25.3,0.6,42.16666666666667
2010-07-16,23.8,0.6,39.66666666666667
2010-07-19,24.12,0.6,40.2
2010-07-20,24.49,0.6,40.81666666666666
2010-07-21,24.24,0.6,40.4
2010-07-22,25.35,0.6,42.25000000000001
2010-07-23,25.59,0.6,42.65
2010-07-26,25.63,0.6,42.71666666666667
2010-07-27,25.53,0.6,42.550000000000004
2010-07-28,24.92,0.6,41.53333333333334
2010-07-29,25.9,0.6,43.166666666666664
2010-07-30,25.61,0.6,42.68333333333334
2010-08-02,26.08,0.6,43.46666666666667
2010-08-03,24.8,0.6,41.333333333333336
2010-08-04,24.74,0.42,58.904761904761905
2010-08-05,24.55,0.42,58.452380952380956
2010-08-06,24.0,0.42,57.142857142857146
2010-08-09,24.51,0.42,58.35714285714286
2010-08-10,24.23,0.42,57.6904761904762
2010-08-11,22.98,0.42,54.714285714285715
2010-08-12,22.76,0.42,54.1904761904762
2010-08-13,22.89,0.42,54.5
2010-08-16,22.76,0.42,54.1904761904762
2010-08-17,23.01,0.42,54.78571428571429
2010-08-18,23.03,0.42,54.833333333333336
2010-08-19,22.74,0.42,54.14285714285714
2010-08-20,22.39,0.42,53.30952380952381
2010-08-23,21.99,0.42,52.357142857142854
2010-08-24,21.56,0.42,51.333333333333336
2010-08-25,22.03,0.42,52.452380952380956
2010-08-26,22.02,0.42,52.42857142857143
2010-08-27,23.21,0.42,55.261904761904766
2010-08-30,22.51,0.42,53.5952380952381
2010-08-31,23.05,0.42,54.88095238095239
2010-09-01,24.46,0.42,58.23809523809524
2010-09-02,24.79,0.42,59.023809523809526
2010-09-03,25.56,0.42,60.857142857142854
2010-09-07,24.78,0.42,59.00000000000001
2010-09-08,25.07,0.42,59.6904761904762
2010-09-09,25.49,0.42,60.69047619047619
2010-09-10,25.45,0.42,60.595238095238095
2010-09-13,26.11,0.42,62.166666666666664
2010-09-14,26.01,0.42,61.92857142857144
2010-09-15,25.94,0.42,61.761904761904766
2010-09-16,25.55,0.42,60.833333333333336
2010-09-17,25.35,0.42,60.35714285714286
2010-09-20,26.13,0.42,62.214285714285715
2010-09-21,26.2,0.42,62.38095238095238
2010-09-22,25.75,0.42,61.30952380952381
2010-09-23,24.8,0.42,59.04761904761905
2010-09-24,25.9,0.42,61.666666666666664
2010-09-27,25.92,0.42,61.71428571428572
2010-09-28,26.26,0.42,62.52380952380953
2010-09-29,25.95,0.42,61.785714285714285
2010-09-30,25.92,0.42,61.71428571428572
2010-10-01,25.92,0.42,61.71428571428572
2010-10-04,25.69,0.42,61.16666666666667
2010-10-05,26.55,0.42,63.214285714285715
2010-10-06,26.84,0.42,63.904761904761905
2010-10-07,26.7,0.42,63.57142857142857
2010-10-08,27.36,0.42,65.14285714285714
2010-10-11,27.22,0.42,64.80952380952381
2010-10-12,27.01,0.42,64.30952380952381
2010-10-13,27.02,0.42,64.33333333333333
2010-10-14,26.67,0.42,63.50000000000001
2010-10-15,26.48,0.42,63.04761904761905
2010-10-18,26.92,0.42,64.0952380952381
2010-10-19,26.26,0.42,62.52380952380953
2010-10-20,26.85,0.42,63.92857142857144
2010-10-21,27.09,0.42,64.5
2010-10-22,27.07,0.42,64.45238095238095
2010-10-25,27.23,0.42,64.83333333333334
2010-10-26,27.11,0.42,64.54761904761905
2010-10-27,27.26,0.42,64.90476190476191
2010-10-28,27.1,0.42,64.52380952380953
2010-10-29,26.84,0.42,63.904761904761905
2010-11-01,26.99,0.42,64.26190476190476
2010-11-02,27.5,0.42,65.47619047619048
2010-11-03,28.17,0.44,64.02272727272728
2010-11-04,29.59,0.44,67.25
2010-11-05,29.8,0.44,67.72727272727273
2010-11-08,29.46,0.44,66.95454545454545
2010-11-09,28.92,0.44,65.72727272727273
2010-11-10,29.28,0.44,66.54545454545455
2010-11-11,28.91,0.44,65.70454545454545
2010-11-12,28.34,0.44,64.4090909090909
2010-11-15,28.56,0.44,64.9090909090909
2010-11-16,27.86,0.44,63.31818181818182
2010-11-17,27.67,0.44,62.88636363636364
2010-11-18,28.53,0.44,64.8409090909091
2010-11-19,28.81,0.44,65.47727272727272
2010-11-22,28.53,0.44,64.8409090909091
2010-11-23,27.41,0.44,62.29545454545455
2010-11-24,28.01,0.44,63.659090909090914
2010-11-26,27.53,0.44,62.56818181818182
2010-11-29,27.58,0.44,62.68181818181818
2010-11-30,27.24,0.44,61.90909090909091
2010-12-01,28.16,0.44,64.0
2010-12-02,29.42,0.44,66.86363636363637
2010-12-03,29.68,0.44,67.45454545454545
2010-12-06,30.02,0.44,68.22727272727272
2010-12-07,29.79,0.44,67.70454545454545
2010-12-08,30.96,0.44,70.36363636363636
2010-12-09,31.85,0.44,72.38636363636364
2010-12-10,31.45,0.44,71.47727272727272
2010-12-13,31.82,0.44,72.31818181818181
2010-12-14,32.42,0.44,73.68181818181819
2010-12-15,32.46,0.44,73.77272727272728
2010-12-16,32.37,0.44,73.56818181818181
2010-12-17,31.93,0.44,72.56818181818181
2010-12-20,31.84,0.44,72.36363636363636
2010-12-21,32.94,0.44,74.86363636363636
2010-12-22,33.32,0.44,75.72727272727273
2010-12-23,33.05,0.44,75.11363636363636
2010-12-27,33.1,0.44,75.22727272727273
2010-12-28,33.01,0.44,75.02272727272727
2010-12-29,32.8,0.44,74.54545454545453
2010-12-30,32.54,0.44,73.95454545454545
2010-12-31,32.56,0.44,74.0
2011-01-03,33.56,0.44,76.27272727272728
2011-01-04,33.02,0.44,75.04545454545455
2011-01-05,33.07,0.44,75.1590909090909
2011-01-06,32.38,0.44,73.5909090909091
2011-01-07,32.44,0.44,73.72727272727272
2011-01-10,32.33,0.44,73.47727272727272
2011-01-11,32.34,0.44,73.50000000000001
2011-01-12,33.23,0.44,75.52272727272727
2011-01-13,32.86,0.44,74.68181818181819
2011-01-14,33.35,0.44,75.79545454545455
2011-01-18,33.26,0.44,75.59090909090908
2011-01-19,32.26,0.44,73.31818181818181
2011-01-20,32.28,0.44,73.36363636363636
2011-01-21,32.36,0.44,73.54545454545455
2011-01-24,32.37,0.44,73.56818181818181
2011-01-25,32.61,0.44,74.11363636363636
2011-01-26,33.11,0.44,75.25
2011-01-27,33.64,0.44,76.45454545454545
2011-01-28,32.55,0.44,73.97727272727272
2011-01-31,32.77,0.44,74.47727272727273
2011-02-01,34.3,0.44,77.95454545454545
2011-02-02,33.88,0.44,77.0
2011-02-03,33.26,0.44,75.59090909090908
2011-02-04,33.56,0.44,76.27272727272728
2011-02-07,33.7,0.44,76.5909090909091
2011-02-08,32.24,0.44,73.27272727272728
2011-02-09,32.5,0.44,73.86363636363636
2011-02-10,32.4,0.44,73.63636363636363
2011-02-11,32.53,0.44,73.93181818181819
2011-02-14,32.08,0.44,72.9090909090909
2011-02-15,32.52,0.44,73.90909090909092
2011-02-16,33.58,0.62,54.16129032258064
2011-02-17,34.14,0.62,55.064516129032256
2011-02-18,34.69,0.62,55.9516129032258
2011-02-22,33.55,0.62,54.11290322580645
2011-02-23,33.14,0.62,53.45161290322581
2011-02-24,33.38,0.62,53.83870967741936
2011-02-25,33.94,0.62,54.74193548387097
2011-02-28,34.26,0.62,55.25806451612903
2011-03-01,33.5,0.62,54.03225806451613
2011-03-02,33.1,0.62,53.38709677419355
2011-03-03,33.67,0.62,54.30645161290323
2011-03-04,32.99,0.62,53.20967741935484
2011-03-07,32.68,0.62,52.70967741935484
2011-03-08,33.56,0.62,54.12903225806452
2011-03-09,33.53,0.62,54.08064516129033
2011-03-10,32.14,0.62,51.83870967741936
2011-03-11,32.33,0.62,52.14516129032258
2011-03-14,32.32,0.62,52.12903225806452
2011-03-15,31.16,0.62,50.25806451612903
2011-03-16,30.72,0.62,49.54838709677419
2011-03-17,31.41,0.62,50.66129032258065
2011-03-18,31.75,0.62,51.20967741935484
2011-03-21,32.05,0.62,51.69354838709677
2011-03-22,31.72,0.62,51.16129032258064
2011-03-23,31.5,0.62,50.806451612903224
2011-03-24,31.82,0.62,51.32258064516129
2011-03-25,31.86,0.62,51.387096774193544
2011-03-28,31.68,0.62,51.096774193548384
2011-03-29,31.7,0.62,51.12903225806451
2011-03-30,31.79,0.62,51.274193548387096
2011-03-31,32.11,0.62,51.79032258064516
2011-04-01,31.73,0.62,51.17741935483871
2011-04-04,31.99,0.62,51.596774193548384
2011-04-05,31.69,0.62,51.112903225806456
2011-04-06,32.07,0.62,51.725806451612904
2011-04-07,31.83,0.62,51.33870967741935
2011-04-08,31.72,0.62,51.16129032258064
2011-04-11,31.9,0.62,51.45161290322581
2011-04-12,31.46,0.62,50.74193548387097
2011-04-13,31.25,0.62,50.403225806451616
2011-04-14,30.93,0.62,49.88709677419355
2011-04-15,31.4,0.62,50.64516129032258
2011-04-18,30.57,0.62,49.306451612903224
2011-04-19,30.82,0.62,49.70967741935484
2011-04-20,31.54,0.62,50.87096774193548
2011-04-21,31.81,0.62,51.306451612903224
2011-04-25,31.84,0.62,51.354838709677416
2011-04-26,31.98,0.62,51.58064516129032
2011-04-27,32.77,0.62,52.85483870967742
2011-04-28,33.26,0.62,53.64516129032258
2011-04-29,33.75,0.62,54.435483870967744
2011-05-02,33.56,0.62,54.12903225806452
2011-05-03,31.83,0.62,51.33870967741935
2011-05-04,31.37,0.61,51.42622950819673
2011-05-05,31.18,0.61,51.114754098360656
2011-05-06,31.41,0.61,51.49180327868853
