date,AMAT,AMAT_EPS,PE Ratio
2013-11-05,17.77,0.12,148.08333333333334
2013-11-06,17.92,0.12,149.33333333333334
2013-11-07,17.36,0.12,144.66666666666666
2013-11-08,17.75,0.12,147.91666666666669
2013-11-11,17.8,0.12,148.33333333333334
2013-11-12,17.64,0.12,147.0
2013-11-13,17.67,0.12,147.25000000000003
2013-11-14,17.56,0.12,146.33333333333331
2013-11-15,17.52,0.12,146.0
2013-11-18,16.94,0.12,141.16666666666669
2013-11-19,16.82,0.12,140.16666666666669
2013-11-20,16.83,0.12,140.25
2013-11-21,17.27,0.12,143.91666666666666
2013-11-22,17.25,0.12,143.75
2013-11-25,17.27,0.12,143.91666666666666
2013-11-26,17.52,0.12,146.0
2013-11-27,17.35,0.12,144.58333333333334
2013-11-29,17.3,0.12,144.16666666666669
2013-12-02,17.11,0.12,142.58333333333334
2013-12-03,17.12,0.12,142.66666666666669
2013-12-04,16.61,0.13,127.76923076923076
2013-12-05,16.5,0.13,126.92307692307692
2013-12-06,16.83,0.13,129.46153846153845
2013-12-09,16.83,0.13,129.46153846153845
2013-12-10,16.83,0.13,129.46153846153845
2013-12-11,16.83,0.13,129.46153846153845
2013-12-12,16.72,0.13,128.6153846153846
2013-12-13,16.7,0.13,128.46153846153845
2013-12-16,16.66,0.13,128.15384615384616
2013-12-17,16.8,0.13,129.23076923076923
2013-12-18,17.03,0.13,131.0
2013-12-19,16.88,0.13,129.84615384615384
2013-12-20,17.19,0.13,132.23076923076923
2013-12-23,17.51,0.13,134.6923076923077
2013-12-24,17.39,0.13,133.76923076923077
2013-12-26,17.44,0.13,134.15384615384616
2013-12-27,17.43,0.13,134.07692307692307
2013-12-30,17.49,0.13,134.53846153846152
2013-12-31,17.68,0.13,136.0
2014-01-02,17.55,0.13,135.0
2014-01-03,17.51,0.13,134.6923076923077
2014-01-06,17.29,0.13,133.0
2014-01-07,17.37,0.13,133.6153846153846
2014-01-08,17.42,0.13,134.0
2014-01-09,17.4,0.13,133.84615384615384
2014-01-10,17.47,0.13,134.38461538461536
2014-01-13,17.32,0.13,133.23076923076923
2014-01-14,17.63,0.13,135.6153846153846
2014-01-15,17.93,0.13,137.9230769230769
2014-01-16,17.63,0.13,135.6153846153846
2014-01-17,17.55,0.13,135.0
2014-01-21,17.61,0.13,135.46153846153845
2014-01-22,17.66,0.13,135.84615384615384
2014-01-23,17.53,0.13,134.84615384615384
2014-01-24,17.17,0.13,132.0769230769231
2014-01-27,16.72,0.13,128.6153846153846
2014-01-28,16.75,0.13,128.84615384615384
2014-01-29,16.73,0.13,128.69230769230768
2014-01-30,16.78,0.13,129.0769230769231
2014-01-31,16.82,0.13,129.3846153846154
2014-02-03,16.76,0.13,128.92307692307693
2014-02-04,16.78,0.13,129.0769230769231
2014-02-05,16.89,0.13,129.92307692307693
2014-02-06,17.05,0.13,131.15384615384616
2014-02-07,17.18,0.13,132.15384615384616
2014-02-10,17.25,0.13,132.69230769230768
2014-02-11,17.78,0.13,136.76923076923077
2014-02-12,17.91,0.13,137.76923076923077
2014-02-13,18.87,0.13,145.15384615384616
2014-02-14,18.96,0.13,145.84615384615384
2014-02-18,18.85,0.13,145.0
2014-02-19,18.75,0.13,144.23076923076923
2014-02-20,18.99,0.17,111.70588235294116
2014-02-21,19.1,0.17,112.3529411764706
2014-02-24,19.07,0.17,112.17647058823529
2014-02-25,19.02,0.17,111.88235294117646
2014-02-26,19.1,0.17,112.3529411764706
2014-02-27,19.01,0.17,111.82352941176471
2014-02-28,18.96,0.17,111.52941176470588
2014-03-03,18.71,0.17,110.05882352941177
2014-03-04,18.84,0.17,110.8235294117647
2014-03-05,19.17,0.17,112.76470588235294
2014-03-06,19.38,0.17,113.99999999999999
2014-03-07,19.64,0.17,115.52941176470588
2014-03-10,19.38,0.17,113.99999999999999
2014-03-11,19.13,0.17,112.52941176470587
2014-03-12,19.51,0.17,114.76470588235294
2014-03-13,18.88,0.17,111.05882352941175
2014-03-14,18.72,0.17,110.11764705882352
2014-03-17,18.98,0.17,111.6470588235294
2014-03-18,19.37,0.17,113.94117647058823
2014-03-19,19.47,0.17,114.52941176470587
2014-03-20,20.19,0.17,118.76470588235294
2014-03-21,20.17,0.17,118.64705882352942
2014-03-24,20.1,0.17,118.23529411764706
2014-03-25,20.36,0.17,119.76470588235293
2014-03-26,19.86,0.17,116.8235294117647
2014-03-27,19.69,0.17,115.82352941176471
2014-03-28,20.18,0.17,118.70588235294116
2014-03-31,20.42,0.17,120.11764705882354
2014-04-01,20.62,0.17,121.29411764705883
2014-04-02,20.79,0.17,122.29411764705881
2014-04-03,20.84,0.17,122.58823529411764
2014-04-04,20.25,0.17,119.11764705882352
2014-04-07,20.03,0.17,117.82352941176471
2014-04-08,19.85,0.17,116.76470588235294
2014-04-09,19.99,0.17,117.58823529411762
2014-04-10,19.09,0.17,112.29411764705881
2014-04-11,19.12,0.17,112.47058823529412
2014-04-14,19.02,0.17,111.88235294117646
2014-04-15,18.86,0.17,110.94117647058822
2014-04-16,18.92,0.17,111.29411764705883
2014-04-17,18.99,0.17,111.70588235294116
2014-04-21,19.14,0.17,112.58823529411764
2014-04-22,19.36,0.17,113.88235294117646
2014-04-23,19.25,0.17,113.23529411764704
2014-04-24,19.37,0.17,113.94117647058823
2014-04-25,18.62,0.17,109.52941176470588
2014-04-28,18.67,0.17,109.82352941176471
2014-04-29,19.07,0.17,112.17647058823529
2014-04-30,19.06,0.17,112.11764705882351
2014-05-01,18.88,0.17,111.05882352941175
2014-05-02,18.96,0.17,111.52941176470588
2014-05-05,18.97,0.17,111.58823529411764
2014-05-06,18.86,0.17,110.94117647058822
2014-05-07,18.99,0.17,111.70588235294116
2014-05-08,19.32,0.17,113.6470588235294
2014-05-09,19.31,0.17,113.58823529411764
2014-05-12,19.47,0.17,114.52941176470587
2014-05-13,19.11,0.17,112.41176470588235
2014-05-14,18.95,0.17,111.4705882352941
2014-05-15,18.69,0.17,109.94117647058823
2014-05-16,20.21,0.17,118.88235294117646
2014-05-19,20.12,0.17,118.35294117647058
2014-05-20,19.87,0.17,116.88235294117646
2014-05-21,20.0,0.17,117.6470588235294
2014-05-22,19.89,0.23,86.47826086956522
2014-05-23,20.04,0.23,87.13043478260869
2014-05-27,20.58,0.23,89.4782608695652
2014-05-28,20.54,0.23,89.30434782608695
2014-05-29,20.28,0.23,88.17391304347827
2014-05-30,20.19,0.23,87.78260869565217
2014-06-02,20.52,0.23,89.21739130434781
2014-06-03,21.42,0.23,93.1304347826087
2014-06-04,21.56,0.23,93.7391304347826
2014-06-05,21.78,0.23,94.69565217391305
2014-06-06,21.82,0.23,94.8695652173913
2014-06-09,21.91,0.23,95.26086956521739
2014-06-10,21.89,0.23,95.17391304347827
2014-06-11,21.89,0.23,95.17391304347827
2014-06-12,21.75,0.23,94.56521739130434
2014-06-13,22.37,0.23,97.26086956521739
2014-06-16,22.35,0.23,97.17391304347827
2014-06-17,22.49,0.23,97.78260869565216
2014-06-18,22.37,0.23,97.26086956521739
2014-06-19,22.46,0.23,97.65217391304348
2014-06-20,22.75,0.23,98.91304347826086
2014-06-23,22.9,0.23,99.56521739130434
2014-06-24,22.74,0.23,98.8695652173913
2014-06-25,22.59,0.23,98.21739130434783
2014-06-26,22.42,0.23,97.47826086956522
2014-06-27,22.4,0.23,97.39130434782608
2014-06-30,22.55,0.23,98.04347826086956
2014-07-01,22.66,0.23,98.52173913043478
2014-07-02,22.79,0.23,99.08695652173913
2014-07-03,22.81,0.23,99.17391304347825
2014-07-07,22.96,0.23,99.82608695652173
2014-07-08,22.74,0.23,98.8695652173913
2014-07-09,23.27,0.23,101.17391304347825
2014-07-10,22.87,0.23,99.43478260869566
2014-07-11,22.85,0.23,99.34782608695653
2014-07-14,23.06,0.23,100.26086956521738
2014-07-15,22.89,0.23,99.52173913043478
2014-07-16,22.85,0.23,99.34782608695653
2014-07-17,22.77,0.23,99.0
2014-07-18,23.0,0.23,100.0
2014-07-21,22.91,0.23,99.6086956521739
2014-07-22,22.52,0.23,97.91304347826086
2014-07-23,21.9,0.23,95.21739130434781
2014-07-24,21.76,0.23,94.60869565217392
2014-07-25,21.23,0.23,92.30434782608695
2014-07-28,21.36,0.23,92.8695652173913
2014-07-29,21.19,0.23,92.1304347826087
2014-07-30,21.28,0.23,92.52173913043478
2014-07-31,20.96,0.23,91.1304347826087
2014-08-01,21.09,0.23,91.69565217391303
2014-08-04,21.13,0.23,91.8695652173913
2014-08-05,20.84,0.23,90.6086956521739
2014-08-06,21.15,0.23,91.95652173913042
2014-08-07,20.69,0.23,89.95652173913044
2014-08-08,20.83,0.23,90.56521739130433
2014-08-11,21.09,0.23,91.69565217391303
2014-08-12,20.91,0.23,90.91304347826086
2014-08-13,20.97,0.23,91.17391304347825
2014-08-14,21.15,0.23,91.95652173913042
2014-08-15,22.48,0.23,97.73913043478261
2014-08-18,22.1,0.23,96.08695652173913
2014-08-19,22.05,0.23,95.8695652173913
2014-08-20,21.9,0.23,95.21739130434781
2014-08-21,22.2,0.21,105.71428571428571
2014-08-22,22.17,0.21,105.57142857142858
2014-08-25,22.12,0.21,105.33333333333334
2014-08-26,22.23,0.21,105.85714285714286
2014-08-27,22.63,0.21,107.76190476190476
2014-08-28,22.8,0.21,108.57142857142858
2014-08-29,23.11,0.21,110.04761904761905
2014-09-02,22.93,0.21,109.19047619047619
2014-09-03,22.9,0.21,109.04761904761905
2014-09-04,22.54,0.21,107.33333333333333
2014-09-05,22.76,0.21,108.3809523809524
2014-09-08,22.67,0.21,107.95238095238096
2014-09-09,22.46,0.21,106.95238095238096
2014-09-10,22.37,0.21,106.52380952380953
2014-09-11,22.93,0.21,109.19047619047619
2014-09-12,22.3,0.21,106.1904761904762
2014-09-15,22.05,0.21,105.00000000000001
2014-09-16,22.37,0.21,106.52380952380953
2014-09-17,22.45,0.21,106.90476190476191
2014-09-18,22.6,0.21,107.61904761904763
2014-09-19,22.55,0.21,107.3809523809524
2014-09-22,21.94,0.21,104.47619047619048
2014-09-23,21.63,0.21,103.0
2014-09-24,21.96,0.21,104.57142857142858
2014-09-25,21.51,0.21,102.42857142857144
2014-09-26,21.74,0.21,103.52380952380952
2014-09-29,21.75,0.21,103.57142857142857
2014-09-30,21.61,0.21,102.90476190476191
2014-10-01,20.96,0.21,99.80952380952381
2014-10-02,20.53,0.21,97.76190476190477
2014-10-03,20.74,0.21,98.76190476190476
2014-10-06,20.6,0.21,98.0952380952381
2014-10-07,20.37,0.21,97.00000000000001
2014-10-08,21.15,0.21,100.71428571428571
2014-10-09,20.87,0.21,99.3809523809524
2014-10-10,19.83,0.21,94.42857142857143
2014-10-13,18.92,0.21,90.0952380952381
2014-10-14,19.34,0.21,92.0952380952381
2014-10-15,19.43,0.21,92.52380952380953
2014-10-16,19.87,0.21,94.61904761904762
2014-10-17,19.88,0.21,94.66666666666667
2014-10-20,20.07,0.21,95.57142857142857
2014-10-21,20.78,0.21,98.95238095238096
2014-10-22,20.49,0.21,97.57142857142857
2014-10-23,20.9,0.21,99.52380952380952
2014-10-24,20.99,0.21,99.95238095238095
2014-10-27,21.04,0.21,100.19047619047619
2014-10-28,21.25,0.21,101.19047619047619
2014-10-29,21.48,0.21,102.28571428571429
2014-10-30,21.34,0.21,101.61904761904762
2014-10-31,22.09,0.21,105.19047619047619
2014-11-03,22.21,0.21,105.76190476190477
2014-11-04,22.08,0.21,105.14285714285714
2014-11-05,22.61,0.21,107.66666666666667
2014-11-06,22.59,0.21,107.57142857142857
2014-11-07,22.43,0.21,106.80952380952381
2014-11-10,22.63,0.21,107.76190476190476
2014-11-11,22.54,0.21,107.33333333333333
2014-11-12,22.49,0.21,107.09523809523809
2014-11-13,22.62,0.21,107.71428571428572
2014-11-14,22.82,0.21,108.66666666666667
2014-11-17,22.48,0.21,107.04761904761905
2014-11-18,22.68,0.21,108.0
2014-11-19,22.59,0.21,107.57142857142857
2014-11-20,22.63,0.21,107.76190476190476
2014-11-21,22.86,0.21,108.85714285714286
2014-11-24,23.24,0.21,110.66666666666666
2014-11-25,23.23,0.21,110.61904761904762
2014-11-26,23.87,0.21,113.66666666666667
2014-11-28,24.05,0.21,114.52380952380953
2014-12-01,23.74,0.21,113.04761904761905
2014-12-02,23.87,0.21,113.66666666666667
2014-12-03,24.59,0.21,117.0952380952381
2014-12-04,24.4,0.21,116.19047619047619
2014-12-05,25.04,0.21,119.23809523809524
2014-12-08,24.24,0.21,115.42857142857143
2014-12-09,24.42,0.21,116.28571428571429
2014-12-10,23.78,0.21,113.23809523809524
2014-12-11,23.79,0.21,113.28571428571429
2014-12-12,23.66,0.21,112.66666666666667
2014-12-15,23.39,0.21,111.3809523809524
2014-12-16,23.85,0.21,113.57142857142858
2014-12-17,24.46,0.24,101.91666666666667
2014-12-18,25.01,0.24,104.20833333333334
2014-12-19,24.89,0.24,103.70833333333334
2014-12-22,25.4,0.24,105.83333333333333
2014-12-23,25.4,0.24,105.83333333333333
2014-12-24,25.25,0.24,105.20833333333334
2014-12-26,25.19,0.24,104.95833333333334
2014-12-29,25.31,0.24,105.45833333333333
2014-12-30,25.22,0.24,105.08333333333333
2014-12-31,24.92,0.24,103.83333333333334
2015-01-02,24.96,0.24,104.00000000000001
2015-01-05,24.16,0.24,100.66666666666667
2015-01-06,23.25,0.24,96.875
2015-01-07,23.47,0.24,97.79166666666667
2015-01-08,24.22,0.24,100.91666666666667
2015-01-09,24.24,0.24,101.0
2015-01-12,23.66,0.24,98.58333333333334
2015-01-13,23.33,0.24,97.20833333333333
2015-01-14,23.02,0.24,95.91666666666667
2015-01-15,23.33,0.24,97.20833333333333
2015-01-16,23.47,0.24,97.79166666666667
2015-01-20,23.63,0.24,98.45833333333333
2015-01-21,24.32,0.24,101.33333333333334
2015-01-22,24.62,0.24,102.58333333333334
2015-01-23,24.11,0.24,100.45833333333333
2015-01-26,24.24,0.24,101.0
2015-01-27,23.57,0.24,98.20833333333334
2015-01-28,23.38,0.24,97.41666666666667
2015-01-29,23.62,0.24,98.41666666666667
2015-01-30,22.84,0.24,95.16666666666667
2015-02-02,22.86,0.24,95.25
2015-02-03,23.45,0.24,97.70833333333333
2015-02-04,23.62,0.24,98.41666666666667
2015-02-05,23.96,0.24,99.83333333333334
2015-02-06,24.24,0.24,101.0
2015-02-09,23.51,0.24,97.95833333333334
2015-02-10,24.28,0.24,101.16666666666667
2015-02-11,24.26,0.24,101.08333333333334
2015-02-12,24.14,0.24,100.58333333333334
2015-02-13,24.12,0.24,100.50000000000001
2015-02-17,24.13,0.24,100.54166666666667
2015-02-18,24.1,0.24,100.41666666666667
2015-02-19,24.93,0.31,80.41935483870968
2015-02-20,25.13,0.31,81.06451612903226
2015-02-23,24.91,0.31,80.35483870967742
2015-02-24,25.36,0.31,81.80645161290323
2015-02-25,25.1,0.31,80.96774193548387
2015-02-26,24.91,0.31,80.35483870967742
2015-02-27,25.05,0.31,80.80645161290323
2015-03-02,25.63,0.31,82.6774193548387
2015-03-03,24.49,0.31,79.0
2015-03-04,24.27,0.31,78.29032258064517
2015-03-05,24.18,0.31,78.0
2015-03-06,23.91,0.31,77.12903225806451
2015-03-09,24.09,0.31,77.70967741935483
2015-03-10,23.51,0.31,75.83870967741936
2015-03-11,23.46,0.31,75.67741935483872
2015-03-12,23.77,0.31,76.6774193548387
2015-03-13,24.24,0.31,78.19354838709677
2015-03-16,24.57,0.31,79.25806451612904
2015-03-17,24.21,0.31,78.09677419354838
2015-03-18,24.37,0.31,78.61290322580645
2015-03-19,24.08,0.31,77.6774193548387
2015-03-20,24.12,0.31,77.80645161290323
2015-03-23,23.97,0.31,77.32258064516128
2015-03-24,23.9,0.31,77.09677419354838
2015-03-25,22.63,0.31,73.0
2015-03-26,22.4,0.31,72.25806451612902
2015-03-27,22.83,0.31,73.64516129032258
2015-03-30,22.77,0.31,73.45161290322581
2015-03-31,22.56,0.31,72.77419354838709
2015-04-01,22.39,0.31,72.22580645161291
2015-04-02,22.27,0.31,71.83870967741936
2015-04-06,22.16,0.31,71.48387096774194
2015-04-07,21.99,0.31,70.93548387096774
2015-04-08,22.38,0.31,72.19354838709677
2015-04-09,22.51,0.31,72.61290322580646
2015-04-10,22.5,0.31,72.58064516129032
2015-04-13,22.33,0.31,72.03225806451613
2015-04-14,22.2,0.31,71.61290322580645
2015-04-15,22.55,0.31,72.74193548387098
2015-04-16,21.88,0.31,70.58064516129032
2015-04-17,21.49,0.31,69.32258064516128
2015-04-20,21.76,0.31,70.19354838709678
2015-04-21,22.29,0.31,71.90322580645162
2015-04-22,22.31,0.31,71.96774193548387
2015-04-23,22.17,0.31,71.51612903225806
2015-04-24,21.8,0.31,70.3225806451613
2015-04-27,19.97,0.31,64.41935483870968
2015-04-28,20.04,0.31,64.64516129032258
2015-04-29,20.01,0.31,64.54838709677419
2015-04-30,19.79,0.31,63.83870967741935
2015-05-01,19.98,0.31,64.45161290322581
2015-05-04,19.88,0.31,64.12903225806451
2015-05-05,19.36,0.31,62.45161290322581
2015-05-06,19.45,0.31,62.74193548387097
2015-05-07,19.56,0.31,63.096774193548384
2015-05-08,19.69,0.31,63.51612903225807
2015-05-11,19.92,0.31,64.25806451612904
2015-05-12,19.89,0.31,64.16129032258064
2015-05-13,19.93,0.31,64.29032258064517
2015-05-14,19.86,0.31,64.06451612903226
2015-05-15,20.2,0.31,65.16129032258064
2015-05-18,20.19,0.31,65.12903225806453
2015-05-19,19.99,0.31,64.48387096774194
2015-05-20,19.91,0.31,64.22580645161291
2015-05-21,20.15,0.33,61.060606060606055
2015-05-22,20.14,0.33,61.03030303030303
2015-05-26,19.99,0.33,60.57575757575757
2015-05-27,20.34,0.33,61.63636363636363
2015-05-28,20.36,0.33,61.696969696969695
2015-05-29,20.13,0.33,60.99999999999999
2015-06-01,20.31,0.33,61.54545454545454
2015-06-02,20.38,0.33,61.75757575757575
2015-06-03,20.36,0.33,61.696969696969695
2015-06-04,20.06,0.33,60.78787878787878
2015-06-05,20.15,0.33,61.060606060606055
2015-06-08,19.87,0.33,60.21212121212121
2015-06-09,19.91,0.33,60.33333333333333
2015-06-10,20.04,0.33,60.72727272727272
2015-06-11,19.78,0.33,59.93939393939394
2015-06-12,19.62,0.33,59.45454545454545
2015-06-15,19.71,0.33,59.72727272727273
2015-06-16,19.82,0.33,60.060606060606055
2015-06-17,19.54,0.33,59.212121212121204
2015-06-18,19.84,0.33,60.12121212121212
2015-06-19,19.72,0.33,59.75757575757575
2015-06-22,19.86,0.33,60.18181818181818
2015-06-23,19.96,0.33,60.484848484848484
2015-06-24,20.1,0.33,60.909090909090914
2015-06-25,20.06,0.33,60.78787878787878
2015-06-26,19.78,0.33,59.93939393939394
2015-06-29,19.21,0.33,58.21212121212121
2015-06-30,19.22,0.33,58.242424242424235
2015-07-01,19.51,0.33,59.121212121212125
2015-07-02,19.61,0.33,59.42424242424242
2015-07-06,19.27,0.33,58.39393939393939
2015-07-07,19.17,0.33,58.09090909090909
2015-07-08,18.55,0.33,56.21212121212121
2015-07-09,18.52,0.33,56.12121212121212
2015-07-10,18.77,0.33,56.878787878787875
2015-07-13,19.31,0.33,58.51515151515151
2015-07-14,18.89,0.33,57.24242424242424
2015-07-15,18.57,0.33,56.27272727272727
2015-07-16,17.87,0.33,54.15151515151515
2015-07-17,17.77,0.33,53.848484848484844
2015-07-20,17.77,0.33,53.848484848484844
2015-07-21,17.83,0.33,54.030303030303024
2015-07-22,17.49,0.33,52.99999999999999
2015-07-23,17.72,0.33,53.69696969696969
2015-07-24,17.37,0.33,52.63636363636364
2015-07-27,17.38,0.33,52.666666666666664
2015-07-28,17.62,0.33,53.39393939393939
2015-07-29,17.55,0.33,53.18181818181818
2015-07-30,17.57,0.33,53.24242424242424
2015-07-31,17.36,0.33,52.6060606060606
2015-08-03,17.16,0.33,52.0
2015-08-04,16.83,0.33,50.99999999999999
2015-08-05,17.03,0.33,51.60606060606061
2015-08-06,16.85,0.33,51.06060606060606
2015-08-07,16.98,0.33,51.45454545454545
2015-08-10,17.6,0.33,53.333333333333336
2015-08-11,17.34,0.33,52.54545454545454
2015-08-12,17.3,0.33,52.42424242424242
2015-08-13,17.05,0.33,51.666666666666664
2015-08-14,16.64,0.33,50.42424242424242
2015-08-17,17.03,0.33,51.60606060606061
2015-08-18,16.53,0.33,50.09090909090909
2015-08-19,16.44,0.33,49.81818181818182
2015-08-20,15.98,0.3,53.26666666666667
2015-08-21,15.48,0.3,51.6
2015-08-24,15.1,0.3,50.333333333333336
2015-08-25,14.84,0.3,49.46666666666667
2015-08-26,15.24,0.3,50.800000000000004
2015-08-27,15.94,0.3,53.13333333333333
2015-08-28,15.99,0.3,53.300000000000004
2015-08-31,16.09,0.3,53.63333333333333
2015-09-01,15.49,0.3,51.63333333333333
2015-09-02,15.68,0.3,52.266666666666666
2015-09-03,15.76,0.3,52.53333333333333
2015-09-04,15.39,0.3,51.300000000000004
2015-09-08,15.73,0.3,52.43333333333334
2015-09-09,15.46,0.3,51.53333333333334
2015-09-10,15.56,0.3,51.86666666666667
2015-09-11,15.5,0.3,51.66666666666667
2015-09-14,15.6,0.3,52.0
2015-09-15,15.92,0.3,53.06666666666667
2015-09-16,16.17,0.3,53.900000000000006
2015-09-17,16.02,0.3,53.4
2015-09-18,15.93,0.3,53.1
2015-09-21,15.64,0.3,52.13333333333334
2015-09-22,15.1,0.3,50.333333333333336
2015-09-23,14.61,0.3,48.7
2015-09-24,14.69,0.3,48.96666666666667
2015-09-25,14.6,0.3,48.666666666666664
2015-09-28,14.37,0.3,47.9
2015-09-29,14.55,0.3,48.50000000000001
2015-09-30,14.69,0.3,48.96666666666667
2015-10-01,14.67,0.3,48.9
2015-10-02,14.94,0.3,49.8
2015-10-05,15.1,0.3,50.333333333333336
2015-10-06,15.24,0.3,50.800000000000004
2015-10-07,15.39,0.3,51.300000000000004
2015-10-08,15.67,0.3,52.233333333333334
2015-10-09,15.65,0.3,52.16666666666667
2015-10-12,15.6,0.3,52.0
2015-10-13,15.14,0.3,50.46666666666667
2015-10-14,15.44,0.3,51.46666666666667
2015-10-15,15.72,0.3,52.400000000000006
2015-10-16,15.83,0.3,52.766666666666666
2015-10-19,15.81,0.3,52.7
2015-10-20,16.19,0.3,53.966666666666676
2015-10-21,16.07,0.3,53.56666666666667
2015-10-22,16.21,0.3,54.03333333333334
2015-10-23,16.44,0.3,54.800000000000004
2015-10-26,16.33,0.3,54.43333333333333
2015-10-27,16.27,0.3,54.233333333333334
2015-10-28,16.54,0.3,55.13333333333333
2015-10-29,16.74,0.3,55.8
2015-10-30,16.77,0.3,55.9
2015-11-02,16.89,0.3,56.300000000000004
2015-11-03,17.0,0.3,56.66666666666667
2015-11-04,16.87,0.3,56.23333333333334
2015-11-05,16.81,0.3,56.03333333333333
2015-11-06,17.05,0.3,56.833333333333336
2015-11-09,16.81,0.3,56.03333333333333
2015-11-10,16.76,0.3,55.866666666666674
2015-11-11,16.79,0.3,55.96666666666667
2015-11-12,16.53,0.3,55.10000000000001
2015-11-13,17.24,0.3,57.46666666666666
2015-11-16,17.74,0.3,59.13333333333333
2015-11-17,17.82,0.3,59.400000000000006
2015-11-18,18.13,0.3,60.43333333333333
2015-11-19,18.2,0.3,60.666666666666664
2015-11-20,18.18,0.3,60.6
2015-11-23,18.13,0.3,60.43333333333333
2015-11-24,18.38,0.3,61.266666666666666
2015-11-25,18.45,0.3,61.5
2015-11-27,18.62,0.3,62.06666666666667
2015-11-30,18.77,0.3,62.56666666666667
2015-12-01,19.18,0.3,63.93333333333334
2015-12-02,19.13,0.3,63.766666666666666
2015-12-03,18.76,0.3,62.53333333333334
2015-12-04,19.03,0.3,63.43333333333334
2015-12-07,18.91,0.3,63.03333333333334
2015-12-08,18.95,0.3,63.166666666666664
2015-12-09,19.03,0.33,57.666666666666664
2015-12-10,18.75,0.33,56.81818181818181
2015-12-11,18.32,0.33,55.515151515151516
2015-12-14,18.05,0.33,54.696969696969695
2015-12-15,18.46,0.33,55.93939393939394
2015-12-16,18.5,0.33,56.060606060606055
2015-12-17,18.06,0.33,54.72727272727272
2015-12-18,18.1,0.33,54.84848484848485
2015-12-21,18.52,0.33,56.12121212121212
2015-12-22,18.76,0.33,56.84848484848485
2015-12-23,19.09,0.33,57.848484848484844
2015-12-24,19.11,0.33,57.90909090909091
2015-12-28,19.0,0.33,57.57575757575757
2015-12-29,19.26,0.33,58.36363636363637
2015-12-30,18.96,0.33,57.45454545454545
2015-12-31,18.67,0.33,56.57575757575758
2016-01-04,18.47,0.33,55.96969696969696
2016-01-05,18.49,0.33,56.030303030303024
2016-01-06,17.73,0.33,53.72727272727273
2016-01-07,17.21,0.33,52.15151515151515
2016-01-08,16.79,0.33,50.878787878787875
2016-01-11,16.68,0.33,50.54545454545454
2016-01-12,16.75,0.33,50.75757575757576
2016-01-13,16.2,0.33,49.090909090909086
2016-01-14,16.81,0.33,50.93939393939393
2016-01-15,16.08,0.33,48.72727272727272
2016-01-19,16.45,0.33,49.848484848484844
2016-01-20,16.37,0.33,49.60606060606061
2016-01-21,16.81,0.33,50.93939393939393
2016-01-22,17.05,0.33,51.666666666666664
2016-01-25,16.91,0.33,51.24242424242424
2016-01-26,17.35,0.33,52.57575757575758
2016-01-27,17.09,0.33,51.78787878787878
2016-01-28,16.68,0.33,50.54545454545454
2016-01-29,17.65,0.33,53.48484848484848
2016-02-01,17.65,0.33,53.48484848484848
2016-02-02,17.05,0.33,51.666666666666664
2016-02-03,17.29,0.33,52.39393939393939
2016-02-04,17.58,0.33,53.272727272727266
2016-02-05,16.81,0.33,50.93939393939393
2016-02-08,16.19,0.33,49.06060606060606
2016-02-09,16.1,0.33,48.78787878787879
2016-02-10,15.99,0.33,48.45454545454545
2016-02-11,15.64,0.33,47.39393939393939
2016-02-12,16.06,0.33,48.66666666666666
2016-02-16,16.72,0.33,50.666666666666664
2016-02-17,17.14,0.33,51.93939393939394
2016-02-18,17.17,0.33,52.03030303030303
2016-02-19,18.38,0.33,55.69696969696969
2016-02-22,18.59,0.33,56.33333333333333
2016-02-23,18.51,0.33,56.09090909090909
2016-02-24,18.69,0.33,56.63636363636364
2016-02-25,18.89,0.21,89.95238095238096
2016-02-26,19.0,0.21,90.47619047619048
2016-02-29,18.87,0.21,89.85714285714286
2016-03-01,19.37,0.21,92.23809523809524
2016-03-02,19.49,0.21,92.80952380952381
2016-03-03,19.45,0.21,92.61904761904762
2016-03-04,19.39,0.21,92.33333333333334
2016-03-07,19.44,0.21,92.57142857142858
2016-03-08,18.78,0.21,89.42857142857143
2016-03-09,19.17,0.21,91.28571428571429
2016-03-10,19.57,0.21,93.19047619047619
2016-03-11,20.04,0.21,95.42857142857143
2016-03-14,19.91,0.21,94.80952380952381
2016-03-15,19.9,0.21,94.76190476190476
2016-03-16,20.05,0.21,95.47619047619048
2016-03-17,20.28,0.21,96.57142857142858
2016-03-18,20.49,0.21,97.57142857142857
2016-03-21,20.73,0.21,98.71428571428572
2016-03-22,20.78,0.21,98.95238095238096
2016-03-23,20.28,0.21,96.57142857142858
2016-03-24,20.15,0.21,95.95238095238095
2016-03-28,20.2,0.21,96.19047619047619
2016-03-29,20.59,0.21,98.04761904761905
2016-03-30,21.04,0.21,100.19047619047619
2016-03-31,21.18,0.21,100.85714285714286
2016-04-01,21.42,0.21,102.00000000000001
2016-04-04,21.17,0.21,100.80952380952382
2016-04-05,20.95,0.21,99.76190476190476
2016-04-06,21.06,0.21,100.28571428571428
2016-04-07,20.8,0.21,99.04761904761905
2016-04-08,20.79,0.21,99.0
2016-04-11,20.94,0.21,99.71428571428572
2016-04-12,20.93,0.21,99.66666666666667
2016-04-13,21.31,0.21,101.47619047619047
2016-04-14,21.48,0.21,102.28571428571429
