date,PNW,PNW_EPS,PE Ratio
2000-08-21,41.94,,
2000-08-22,42.19,,
2000-08-23,42.56,,
2000-08-24,42.0,,
2000-08-25,40.63,,
2000-08-28,41.06,,
2000-08-29,40.88,,
2000-08-30,41.0,,
2000-08-31,41.2,,
2000-09-01,42.06,,
2000-09-05,43.19,,
2000-09-06,44.0,,
2000-09-07,44.5,,
2000-09-08,45.91,,
2000-09-11,47.14,,
2000-09-12,46.75,,
2000-09-13,47.38,,
2000-09-14,47.31,,
2000-09-15,47.52,,
2000-09-18,47.75,,
2000-09-19,46.38,,
2000-09-20,45.56,,
2000-09-21,45.25,,
2000-09-22,46.13,,
2000-09-25,46.5,,
2000-09-26,49.44,,
2000-09-27,49.63,,
2000-09-28,49.69,,
2000-09-29,50.89,,
2000-10-02,51.88,,
2000-10-03,51.13,,
2000-10-04,49.88,,
2000-10-05,48.94,,
2000-10-06,49.13,,
2000-10-09,49.19,,
2000-10-10,50.0,,
2000-10-11,50.31,,
2000-10-12,49.94,,
2000-10-13,50.06,,
2000-10-16,50.25,,
2000-10-17,50.56,,
2000-10-18,48.88,,
2000-10-19,46.19,,
2000-10-20,43.88,,
2000-10-23,43.63,,
2000-10-24,42.94,,
2000-10-25,42.25,,
2000-10-26,42.13,,
2000-10-27,42.38,,
2000-10-30,43.81,,
2000-10-31,43.44,,
2000-11-01,44.38,,
2000-11-02,44.0,,
2000-11-03,43.56,,
2000-11-06,43.31,,
2000-11-07,43.06,,
2000-11-08,43.31,,
2000-11-09,44.0,,
2000-11-10,44.25,,
2000-11-13,43.81,,
2000-11-14,43.38,,
2000-11-15,44.19,,
2000-11-16,44.31,,
2000-11-17,45.56,,
2000-11-20,45.5,,
2000-11-21,45.0,,
2000-11-22,45.19,,
2000-11-24,45.13,,
2000-11-27,45.06,,
2000-11-28,46.06,,
2000-11-29,46.44,,
2000-11-30,46.56,,
2000-12-01,47.0,,
2000-12-04,46.25,,
2000-12-05,45.69,,
2000-12-06,45.94,,
2000-12-07,46.06,,
2000-12-08,46.0,,
2000-12-11,45.63,,
2000-12-12,45.81,,
2000-12-13,45.81,,
2000-12-14,45.19,,
2000-12-15,44.94,,
2000-12-18,45.94,,
2000-12-19,46.19,,
2000-12-20,47.38,,
2000-12-21,47.56,,
2000-12-22,46.81,,
2000-12-26,47.13,,
2000-12-27,47.38,,
2000-12-28,47.44,,
2000-12-29,47.63,,
2001-01-02,46.38,,
2001-01-03,43.56,,
2001-01-04,40.25,,
2001-01-05,41.13,,
2001-01-08,42.06,,
2001-01-09,41.63,,
2001-01-10,41.31,,
2001-01-11,40.5,,
2001-01-12,40.56,,
2001-01-16,39.56,,
2001-01-17,39.94,,
2001-01-18,41.0,,
2001-01-19,41.0,,
2001-01-22,41.88,,
2001-01-23,43.06,,
2001-01-24,43.13,,
2001-01-25,43.94,,
2001-01-26,44.06,,
2001-01-29,44.09,,
2001-01-30,43.35,,
2001-01-31,43.17,,
2001-02-01,42.0,,
2001-02-02,42.04,,
2001-02-05,43.05,,
2001-02-06,43.56,,
2001-02-07,44.79,,
2001-02-08,44.3,,
2001-02-09,45.32,,
2001-02-12,44.54,,
2001-02-13,44.6,,
2001-02-14,44.29,,
2001-02-15,44.19,,
2001-02-16,45.51,,
2001-02-20,46.0,,
2001-02-21,47.02,,
2001-02-22,47.23,,
2001-02-23,47.41,,
2001-02-26,46.2,,
2001-02-27,46.45,,
2001-02-28,46.45,,
2001-03-01,45.99,,
2001-03-02,46.28,,
2001-03-05,45.9,,
2001-03-06,46.05,,
2001-03-07,46.15,,
2001-03-08,46.55,,
2001-03-09,46.47,,
2001-03-12,46.27,,
2001-03-13,45.1,,
2001-03-14,44.07,,
2001-03-15,44.5,,
2001-03-16,43.9,,
2001-03-19,43.56,,
2001-03-20,43.6,,
2001-03-21,43.3,,
2001-03-22,41.43,,
2001-03-23,41.08,,
2001-03-26,42.41,,
2001-03-27,42.63,,
2001-03-28,44.31,,
2001-03-29,45.23,,
2001-03-30,45.87,,
2001-04-02,46.72,,
2001-04-03,47.52,,
2001-04-04,47.23,,
2001-04-05,46.9,,
2001-04-06,45.6,,
2001-04-09,47.18,,
2001-04-10,48.14,,
2001-04-11,47.25,,
2001-04-12,47.85,,
2001-04-16,49.25,,
2001-04-17,49.75,,
2001-04-18,48.98,,
2001-04-19,48.03,,
2001-04-20,47.72,,
2001-04-23,48.8,,
2001-04-24,49.18,,
2001-04-25,50.14,,
2001-04-26,50.37,,
2001-04-27,50.22,,
2001-04-30,50.19,,
2001-05-01,49.54,,
2001-05-02,48.82,,
2001-05-03,48.5,,
2001-05-04,48.98,,
2001-05-07,48.73,,
2001-05-08,47.88,,
2001-05-09,49.17,,
2001-05-10,48.86,,
2001-05-11,48.55,,
2001-05-14,49.61,,
2001-05-15,48.99,,
2001-05-16,49.38,,
2001-05-17,49.98,,
2001-05-18,49.54,,
2001-05-21,49.47,,
2001-05-22,49.35,,
2001-05-23,49.5,,
2001-05-24,49.46,,
2001-05-25,48.75,,
2001-05-29,48.51,,
2001-05-30,48.67,,
2001-05-31,49.95,,
2001-06-01,49.65,,
2001-06-04,49.75,,
2001-06-05,48.81,,
2001-06-06,47.85,,
2001-06-07,47.35,,
2001-06-08,48.37,,
2001-06-11,49.16,,
2001-06-12,49.51,,
2001-06-13,48.29,,
2001-06-14,46.47,,
2001-06-15,46.52,,
2001-06-18,46.76,,
2001-06-19,47.09,,
2001-06-20,46.81,,
2001-06-21,45.61,,
2001-06-22,46.18,,
2001-06-25,46.45,,
2001-06-26,46.47,,
2001-06-27,47.35,,
2001-06-28,47.3,,
2001-06-29,47.4,,
2001-07-02,48.02,,
2001-07-03,48.45,,
2001-07-05,48.98,,
2001-07-06,48.8,,
2001-07-09,49.45,,
2001-07-10,49.4,,
2001-07-11,48.87,,
2001-07-12,47.6,,
2001-07-13,44.5,,
2001-07-16,44.32,,
2001-07-17,43.86,,
2001-07-18,44.65,,
2001-07-19,44.66,,
2001-07-20,42.97,,
2001-07-23,42.06,,
2001-07-24,40.45,,
2001-07-25,42.25,,
2001-07-26,43.3,,
2001-07-27,42.25,,
2001-07-30,42.51,,
2001-07-31,42.28,,
2001-08-01,42.24,,
2001-08-02,42.75,,
2001-08-03,43.43,,
2001-08-06,42.85,,
2001-08-07,43.12,,
2001-08-08,42.61,,
2001-08-09,43.33,,
2001-08-10,43.9,,
2001-08-13,43.23,,
2001-08-14,43.65,,
2001-08-15,43.59,,
2001-08-16,44.26,,
2001-08-17,44.47,,
2001-08-20,44.5,,
2001-08-21,44.2,,
2001-08-22,44.25,,
2001-08-23,44.42,,
2001-08-24,44.43,,
2001-08-27,44.65,,
2001-08-28,44.51,,
2001-08-29,44.71,,
2001-08-30,44.4,,
2001-08-31,44.61,,
2001-09-04,44.82,,
2001-09-05,44.77,,
2001-09-06,44.63,,
2001-09-07,44.09,,
2001-09-10,43.66,,
2001-09-17,42.64,,
2001-09-18,41.8,,
2001-09-19,41.0,,
2001-09-20,41.5,,
2001-09-21,40.1,,
2001-09-24,39.63,,
2001-09-25,39.5,,
2001-09-26,38.1,,
2001-09-27,38.7,,
2001-09-28,39.7,,
2001-10-01,39.73,,
2001-10-02,39.7,,
2001-10-03,40.05,,
2001-10-04,40.59,,
2001-10-05,40.89,,
2001-10-08,40.39,,
2001-10-09,39.8,,
2001-10-10,39.61,,
2001-10-11,39.1,,
2001-10-12,38.95,,
2001-10-15,38.49,,
2001-10-16,38.7,,
2001-10-17,38.8,,
2001-10-18,38.12,,
2001-10-19,40.24,,
2001-10-22,40.15,,
2001-10-23,41.33,,
2001-10-24,40.37,,
2001-10-25,41.5,,
2001-10-26,41.55,,
2001-10-29,42.43,,
2001-10-30,41.95,,
2001-10-31,42.15,,
2001-11-01,42.29,,
2001-11-02,41.82,,
2001-11-05,42.51,,
2001-11-06,42.61,,
2001-11-07,43.03,,
2001-11-08,43.3,,
2001-11-09,43.26,,
2001-11-12,43.0,,
2001-11-13,43.05,,
2001-11-14,42.21,,
2001-11-15,41.78,,
2001-11-16,41.88,,
2001-11-19,41.28,,
2001-11-20,41.84,,
2001-11-21,41.2,,
2001-11-23,41.39,,
2001-11-26,41.13,,
2001-11-27,40.78,,
2001-11-28,40.71,,
2001-11-29,41.29,,
2001-11-30,41.75,,
2001-12-03,41.61,,
2001-12-04,41.13,,
2001-12-05,41.17,,
2001-12-06,40.78,,
2001-12-07,41.2,,
2001-12-10,40.54,,
2001-12-11,39.35,,
2001-12-12,39.5,,
2001-12-13,39.75,,
2001-12-14,39.61,,
2001-12-17,39.18,,
2001-12-18,39.99,,
2001-12-19,41.01,,
2001-12-20,40.44,,
2001-12-21,40.25,,
2001-12-24,40.99,,
2001-12-26,41.15,,
2001-12-27,41.59,,
2001-12-28,41.89,,
2001-12-31,41.85,,
2002-01-02,42.43,,
2002-01-03,42.4,,
2002-01-04,42.19,,
2002-01-07,42.23,,
2002-01-08,41.57,,
2002-01-09,41.9,,
2002-01-10,42.02,,
2002-01-11,41.9,,
2002-01-14,42.33,,
2002-01-15,42.5,,
2002-01-16,42.88,,
2002-01-17,42.53,,
2002-01-18,42.67,,
2002-01-22,41.98,,
2002-01-23,42.85,,
2002-01-24,42.54,,
2002-01-25,42.5,,
2002-01-28,41.69,,
2002-01-29,40.39,,
2002-01-30,39.74,,
2002-01-31,39.86,,
2002-02-01,40.35,,
2002-02-04,40.64,,
2002-02-05,40.7,,
2002-02-06,40.99,,
2002-02-07,41.63,,
2002-02-08,41.55,,
2002-02-11,41.8,,
2002-02-12,42.69,,
2002-02-13,43.03,,
2002-02-14,42.37,,
2002-02-15,42.2,,
2002-02-19,41.64,,
2002-02-20,41.38,,
2002-02-21,40.94,,
2002-02-22,41.4,,
2002-02-25,40.8,,
2002-02-26,40.64,,
2002-02-27,40.74,,
2002-02-28,40.56,,
2002-03-01,40.9,,
2002-03-04,42.08,,
2002-03-05,42.55,,
2002-03-06,43.34,,
2002-03-07,43.18,,
2002-03-08,42.94,,
2002-03-11,43.53,,
2002-03-12,43.0,,
2002-03-13,42.88,,
2002-03-14,42.78,,
2002-03-15,42.7,,
2002-03-18,42.99,,
2002-03-19,43.12,,
2002-03-20,43.35,,
2002-03-21,44.38,,
2002-03-22,43.91,,
2002-03-25,44.26,,
2002-03-26,44.12,,
2002-03-27,44.9,,
2002-03-28,45.35,,
2002-04-01,45.39,,
2002-04-02,46.16,,
2002-04-03,45.75,,
2002-04-04,45.84,,
2002-04-05,45.38,,
2002-04-08,45.29,,
2002-04-09,44.45,,
2002-04-10,45.09,,
2002-04-11,44.65,,
2002-04-12,44.73,,
2002-04-15,44.2,,
2002-04-16,44.58,,
2002-04-17,44.64,,
2002-04-18,45.28,,
2002-04-19,45.8,,
2002-04-22,45.52,,
2002-04-23,46.15,,
2002-04-24,45.6,,
2002-04-25,45.28,,
2002-04-26,44.74,,
2002-04-29,43.86,,
2002-04-30,43.82,,
2002-05-01,43.67,,
2002-05-02,43.55,,
2002-05-03,43.8,,
2002-05-06,43.62,,
2002-05-07,43.5,,
2002-05-08,43.4,,
2002-05-09,43.35,,
2002-05-10,42.67,,
2002-05-13,42.7,,
2002-05-14,42.89,,
2002-05-15,42.2,,
2002-05-16,41.03,,
2002-05-17,40.58,,
2002-05-20,40.74,,
2002-05-21,40.62,,
2002-05-22,41.3,,
2002-05-23,41.5,,
2002-05-24,41.52,,
2002-05-28,41.22,,
2002-05-29,40.74,,
2002-05-30,40.39,,
2002-05-31,40.11,,
2002-06-03,39.37,,
2002-06-04,39.78,,
2002-06-05,39.1,,
2002-06-06,38.41,,
2002-06-07,38.6,,
2002-06-10,38.88,,
2002-06-11,38.8,,
2002-06-12,39.21,,
2002-06-13,39.24,,
2002-06-14,39.09,,
2002-06-17,39.45,,
2002-06-18,39.35,,
2002-06-19,38.37,,
2002-06-20,38.0,,
2002-06-21,38.31,,
2002-06-24,38.05,,
2002-06-25,37.95,,
2002-06-26,38.1,,
2002-06-27,38.65,,
2002-06-28,39.5,,
2002-07-01,39.16,,
2002-07-02,38.24,,
2002-07-03,38.45,,
2002-07-05,38.79,,
2002-07-08,38.31,,
2002-07-09,37.16,,
2002-07-10,33.5,,
2002-07-11,34.48,,
2002-07-12,33.92,,
2002-07-15,34.31,,
2002-07-16,34.09,,
2002-07-17,33.43,,
2002-07-18,32.7,,
2002-07-19,30.77,,
2002-07-22,29.71,,
2002-07-23,28.05,,
2002-07-24,30.83,,
2002-07-25,31.92,,
2002-07-26,31.9,,
2002-07-29,32.06,,
2002-07-30,34.58,,
2002-07-31,34.0,,
2002-08-01,33.05,,
2002-08-02,32.2,,
2002-08-05,32.39,,
2002-08-06,33.0,,
2002-08-07,33.0,,
2002-08-08,33.03,,
2002-08-09,33.36,,
2002-08-12,33.85,,
2002-08-13,32.85,,
2002-08-14,33.53,,
2002-08-15,33.19,,
2002-08-16,32.88,,
2002-08-19,33.0,,
2002-08-20,33.15,,
2002-08-21,33.51,,
2002-08-22,34.14,,
2002-08-23,33.69,,
2002-08-26,34.2,,
2002-08-27,34.05,,
2002-08-28,34.8,,
2002-08-29,34.05,,
2002-08-30,33.41,,
2002-09-03,32.77,,
2002-09-04,32.5,,
2002-09-05,32.67,,
2002-09-06,32.41,,
2002-09-09,32.28,,
2002-09-10,31.85,,
2002-09-11,31.67,,
2002-09-12,30.42,,
2002-09-13,31.3,,
2002-09-16,30.92,,
2002-09-17,29.81,,
2002-09-18,30.68,,
2002-09-19,29.7,,
2002-09-20,29.0,,
2002-09-23,27.6,,
2002-09-24,26.71,,
2002-09-25,27.16,,
2002-09-26,28.01,,
2002-09-27,27.47,,
2002-09-30,27.76,,
2002-10-01,28.45,,
2002-10-02,27.8,,
2002-10-03,26.25,,
2002-10-04,24.11,,
2002-10-07,22.93,,
2002-10-08,24.11,,
2002-10-09,22.49,,
2002-10-10,23.45,,
2002-10-11,24.75,,
2002-10-14,24.25,,
2002-10-15,25.21,,
2002-10-16,24.56,,
2002-10-17,25.51,,
2002-10-18,25.85,,
2002-10-21,27.56,,
2002-10-22,27.1,,
2002-10-23,27.83,,
2002-10-24,27.75,,
2002-10-25,28.3,,
2002-10-28,27.98,,
2002-10-29,27.85,,
2002-10-30,28.1,,
2002-10-31,28.5,,
2002-11-01,28.7,,
2002-11-04,30.03,,
2002-11-05,29.44,,
2002-11-06,30.3,,
2002-11-07,29.45,,
2002-11-08,28.56,,
2002-11-11,26.68,,
2002-11-12,27.0,,
2002-11-13,27.05,,
2002-11-14,27.95,,
2002-11-15,28.09,,
2002-11-18,29.03,,
2002-11-19,28.79,,
2002-11-20,29.15,,
2002-11-21,29.75,,
2002-11-22,30.86,,
2002-11-25,31.17,,
2002-11-26,31.4,,
2002-11-27,32.01,,
2002-11-29,32.12,,
2002-12-02,32.25,,
2002-12-03,30.9,,
2002-12-04,29.89,,
2002-12-05,30.21,,
2002-12-06,30.4,,
2002-12-09,30.64,,
2002-12-10,30.47,,
2002-12-11,31.05,,
2002-12-12,31.3,,
2002-12-13,31.88,,
2002-12-16,31.8,,
2002-12-17,32.26,,
2002-12-18,33.6,,
2002-12-19,33.05,,
2002-12-20,33.75,,
2002-12-23,33.65,,
2002-12-24,33.75,,
2002-12-26,33.89,,
2002-12-27,33.66,,
2002-12-30,34.29,,
2002-12-31,34.09,,
2003-01-02,35.05,,
2003-01-03,35.31,,
2003-01-06,37.06,,
2003-01-07,35.67,,
2003-01-08,35.95,,
2003-01-09,35.88,,
2003-01-10,35.72,,
2003-01-13,35.44,,
2003-01-14,35.15,,
2003-01-15,34.93,,
2003-01-16,34.92,,
2003-01-17,33.95,,
2003-01-21,33.5,,
2003-01-22,33.39,,
2003-01-23,34.08,,
2003-01-24,32.02,,
2003-01-27,31.12,,
2003-01-28,31.38,,
2003-01-29,31.53,,
2003-01-30,30.53,,
2003-01-31,31.15,,
2003-02-03,31.8,,
2003-02-04,30.73,,
2003-02-05,30.5,,
2003-02-06,30.82,,
2003-02-07,30.46,,
2003-02-10,30.38,,
2003-02-11,29.84,,
2003-02-12,29.07,,
2003-02-13,29.45,,
2003-02-14,29.84,,
2003-02-18,30.53,,
2003-02-19,30.56,,
2003-02-20,30.0,,
2003-02-21,30.46,,
2003-02-24,30.06,,
2003-02-25,30.28,,
2003-02-26,30.11,,
2003-02-27,30.49,,
2003-02-28,30.54,,
2003-03-03,30.7,,
2003-03-04,31.0,,
2003-03-05,31.39,,
2003-03-06,31.57,,
2003-03-07,31.79,,
2003-03-10,31.05,,
2003-03-11,30.85,,
2003-03-12,31.27,,
2003-03-13,31.52,,
2003-03-14,31.64,,
2003-03-17,32.18,,
2003-03-18,32.29,,
2003-03-19,32.31,,
2003-03-20,32.38,,
2003-03-21,33.13,,
2003-03-24,32.33,,
2003-03-25,32.7,,
2003-03-26,32.45,,
2003-03-27,32.89,,
2003-03-28,32.91,,
2003-03-31,33.24,,
2003-04-01,33.55,,
2003-04-02,33.41,,
2003-04-03,33.38,,
2003-04-04,33.74,,
2003-04-07,33.35,,
2003-04-08,33.25,,
2003-04-09,33.0,,
2003-04-10,33.01,,
2003-04-11,32.92,,
2003-04-14,32.84,,
2003-04-15,33.24,,
2003-04-16,33.11,,
2003-04-17,33.39,,
2003-04-21,33.4,,
2003-04-22,33.83,,
2003-04-23,33.68,,
2003-04-24,34.05,,
2003-04-25,33.62,,
2003-04-28,34.2,,
2003-04-29,33.58,,
2003-04-30,33.22,,
2003-05-01,32.73,,
2003-05-02,32.23,,
2003-05-05,32.7,,
2003-05-06,33.15,,
2003-05-07,33.55,,
2003-05-08,34.0,,
2003-05-09,34.09,,
2003-05-12,34.24,,
2003-05-13,34.01,,
2003-05-14,34.16,,
2003-05-15,34.64,,
2003-05-16,36.08,,
2003-05-19,35.56,,
2003-05-20,35.75,,
2003-05-21,35.48,,
2003-05-22,36.11,,
2003-05-23,37.79,,
2003-05-27,38.88,,
2003-05-28,38.19,,
2003-05-29,37.22,,
2003-05-30,37.86,,
2003-06-02,37.8,,
2003-06-03,38.07,,
2003-06-04,38.2,,
2003-06-05,37.8,,
2003-06-06,37.6,,
2003-06-09,37.86,,
2003-06-10,37.8,,
2003-06-11,37.9,,
2003-06-12,38.05,,
2003-06-13,38.07,,
2003-06-16,38.95,,
2003-06-17,38.87,,
2003-06-18,39.04,,
2003-06-19,39.05,,
2003-06-20,38.8,,
2003-06-23,38.51,,
2003-06-24,38.37,,
2003-06-25,38.27,,
2003-06-26,38.38,,
2003-06-27,37.95,,
2003-06-30,37.45,,
2003-07-01,37.36,,
2003-07-02,37.72,,
2003-07-03,37.37,,
2003-07-07,37.31,,
2003-07-08,37.17,,
2003-07-09,36.73,,
2003-07-10,36.27,,
2003-07-11,36.97,,
2003-07-14,36.96,,
2003-07-15,36.58,,
2003-07-16,36.02,,
2003-07-17,36.16,,
2003-07-18,36.64,,
2003-07-21,36.3,,
2003-07-22,36.7,,
2003-07-23,36.86,,
2003-07-24,36.52,,
2003-07-25,36.65,,
2003-07-28,35.88,,
2003-07-29,35.31,,
2003-07-30,34.53,,
2003-07-31,34.32,,
2003-08-01,34.06,,
2003-08-04,33.8,,
2003-08-05,32.96,,
2003-08-06,33.37,,
2003-08-07,33.18,,
2003-08-08,33.37,,
2003-08-11,33.21,,
2003-08-12,33.44,,
2003-08-13,33.38,,
2003-08-14,33.5,,
2003-08-15,33.9,,
2003-08-18,33.45,,
2003-08-19,33.79,,
2003-08-20,34.07,,
2003-08-21,34.1,,
2003-08-22,33.62,,
2003-08-25,33.89,,
2003-08-26,33.95,,
2003-08-27,33.96,,
2003-08-28,34.02,,
2003-08-29,34.3,,
2003-09-02,34.95,,
2003-09-03,35.45,,
2003-09-04,35.61,,
2003-09-05,35.55,,
2003-09-08,35.85,,
2003-09-09,35.66,,
2003-09-10,35.7,,
2003-09-11,35.57,,
2003-09-12,36.16,,
2003-09-15,36.09,,
2003-09-16,36.24,,
2003-09-17,36.08,,
2003-09-18,36.73,,
2003-09-19,36.57,,
2003-09-22,35.97,,
2003-09-23,35.97,,
2003-09-24,35.37,,
2003-09-25,35.03,,
2003-09-26,35.15,,
2003-09-29,35.66,,
2003-09-30,35.5,,
2003-10-01,35.91,,
2003-10-02,36.23,,
2003-10-03,36.38,,
2003-10-06,35.9,,
2003-10-07,35.7,,
2003-10-08,35.54,,
2003-10-09,35.64,,
2003-10-10,35.5,,
2003-10-13,35.3,,
2003-10-14,35.4,,
2003-10-15,35.07,,
2003-10-16,35.13,,
2003-10-17,35.37,,
2003-10-20,35.25,,
2003-10-21,35.44,,
2003-10-22,35.66,,
2003-10-23,35.25,,
2003-10-24,36.14,,
2003-10-27,36.16,,
2003-10-28,36.3,,
2003-10-29,36.68,,
2003-10-30,36.5,,
2003-10-31,36.56,,
2003-11-03,36.8,,
2003-11-04,36.76,,
2003-11-05,36.76,,
2003-11-06,36.65,,
2003-11-07,36.46,,
2003-11-10,36.51,,
2003-11-11,36.54,,
2003-11-12,36.88,,
2003-11-13,37.99,,
2003-11-14,38.1,0.0,inf
2003-11-17,37.96,0.0,inf
2003-11-18,37.29,0.0,inf
2003-11-19,37.76,0.0,inf
2003-11-20,37.67,0.0,inf
2003-11-21,38.07,0.0,inf
2003-11-24,39.14,0.0,inf
2003-11-25,39.33,0.0,inf
2003-11-26,39.39,0.0,inf
2003-11-28,39.37,0.0,inf
2003-12-01,39.5,0.0,inf
2003-12-02,39.47,0.0,inf
2003-12-03,39.32,0.0,inf
2003-12-04,39.3,0.0,inf
2003-12-05,38.94,0.0,inf
2003-12-08,38.95,0.0,inf
2003-12-09,38.72,0.0,inf
2003-12-10,38.63,0.0,inf
2003-12-11,38.85,0.0,inf
2003-12-12,39.0,0.0,inf
2003-12-15,38.85,0.0,inf
2003-12-16,38.92,0.0,inf
2003-12-17,38.96,0.0,inf
2003-12-18,39.0,0.0,inf
2003-12-19,38.92,0.0,inf
2003-12-22,39.09,0.0,inf
2003-12-23,39.05,0.0,inf
2003-12-24,38.97,0.0,inf
2003-12-26,39.1,0.0,inf
2003-12-29,39.65,0.0,inf
2003-12-30,40.24,0.0,inf
2003-12-31,40.02,0.0,inf
2004-01-02,40.29,0.0,inf
2004-01-05,40.24,0.0,inf
2004-01-06,39.67,0.0,inf
2004-01-07,39.16,0.0,inf
2004-01-08,39.34,0.0,inf
2004-01-09,39.23,0.0,inf
2004-01-12,39.12,0.0,inf
2004-01-13,39.2,0.0,inf
2004-01-14,39.61,0.0,inf
2004-01-15,39.29,0.0,inf
2004-01-16,39.04,0.0,inf
2004-01-20,38.85,0.0,inf
2004-01-21,39.36,0.0,inf
2004-01-22,39.28,0.0,inf
2004-01-23,38.79,0.0,inf
2004-01-26,38.16,0.0,inf
2004-01-27,38.39,0.0,inf
2004-01-28,39.3,0.0,inf
2004-01-29,39.3,0.0,inf
2004-01-30,39.25,0.0,inf
2004-02-02,39.04,0.0,inf
2004-02-03,38.95,0.0,inf
2004-02-04,37.95,0.0,inf
2004-02-05,37.37,0.0,inf
2004-02-06,37.39,0.0,inf
2004-02-09,37.26,0.0,inf
2004-02-10,37.3,0.0,inf
2004-02-11,37.58,0.0,inf
2004-02-12,37.4,0.0,inf
2004-02-13,37.55,0.0,inf
2004-02-17,37.85,0.0,inf
2004-02-18,38.7,0.0,inf
2004-02-19,38.4,0.0,inf
2004-02-20,37.91,0.0,inf
2004-02-23,38.05,0.0,inf
2004-02-24,38.0,0.0,inf
2004-02-25,38.07,0.0,inf
2004-02-26,38.41,0.0,inf
2004-02-27,39.09,0.0,inf
2004-03-01,39.27,0.0,inf
2004-03-02,38.88,0.0,inf
2004-03-03,38.8,0.0,inf
2004-03-04,39.12,0.0,inf
2004-03-05,39.59,0.0,inf
2004-03-08,39.29,0.0,inf
2004-03-09,39.04,0.0,inf
2004-03-10,38.36,0.0,inf
2004-03-11,38.11,0.0,inf
2004-03-12,38.39,0.0,inf
2004-03-15,38.23,1.725,22.162318840579708
2004-03-16,38.16,1.725,22.12173913043478
2004-03-17,38.95,1.725,22.579710144927535
2004-03-18,38.91,1.725,22.55652173913043
2004-03-19,38.81,1.725,22.49855072463768
2004-03-22,38.28,1.725,22.191304347826087
2004-03-23,38.37,1.725,22.243478260869562
2004-03-24,38.2,1.725,22.144927536231883
2004-03-25,38.21,1.725,22.150724637681158
2004-03-26,38.09,1.725,22.081159420289858
2004-03-29,38.66,1.725,22.41159420289855
2004-03-30,39.02,1.725,22.620289855072464
2004-03-31,39.35,1.725,22.81159420289855
2004-04-01,39.6,1.725,22.956521739130434
2004-04-02,39.45,1.725,22.869565217391305
2004-04-05,39.48,1.725,22.886956521739126
2004-04-06,39.56,1.725,22.933333333333334
2004-04-07,39.4,1.725,22.840579710144926
2004-04-08,39.32,1.725,22.794202898550722
2004-04-12,38.69,1.725,22.428985507246374
2004-04-13,38.38,1.725,22.24927536231884
2004-04-14,38.0,1.725,22.028985507246375
2004-04-15,38.6,1.725,22.3768115942029
2004-04-16,39.44,1.725,22.863768115942026
2004-04-19,39.36,1.725,22.817391304347826
2004-04-20,39.01,1.725,22.614492753623185
2004-04-21,39.2,1.725,22.72463768115942
2004-04-22,39.57,1.725,22.93913043478261
2004-04-23,39.96,1.725,23.165217391304346
2004-04-26,39.62,1.725,22.968115942028984
2004-04-27,39.69,1.725,23.00869565217391
2004-04-28,39.89,1.725,23.12463768115942
2004-04-29,38.77,1.725,22.47536231884058
2004-04-30,39.06,1.725,22.643478260869564
2004-05-03,39.0,1.725,22.60869565217391
2004-05-04,39.06,1.725,22.643478260869564
2004-05-05,38.61,1.725,22.382608695652173
2004-05-06,38.72,1.725,22.446376811594202
2004-05-07,38.0,0.0,inf
2004-05-10,37.38,0.0,inf
2004-05-11,36.85,0.0,inf
2004-05-12,37.19,0.0,inf
2004-05-13,37.49,0.0,inf
2004-05-14,37.8,0.0,inf
2004-05-17,37.63,0.0,inf
2004-05-18,37.74,0.0,inf
2004-05-19,37.86,0.0,inf
2004-05-20,38.32,0.0,inf
2004-05-21,38.15,0.0,inf
2004-05-24,38.64,0.0,inf
2004-05-25,39.31,0.0,inf
2004-05-26,39.68,0.0,inf
2004-05-27,39.8,0.0,inf
2004-05-28,40.29,0.0,inf
2004-06-01,40.0,0.0,inf
2004-06-02,39.84,0.0,inf
2004-06-03,39.72,0.0,inf
2004-06-04,39.75,0.0,inf
2004-06-07,40.64,0.0,inf
2004-06-08,40.12,0.0,inf
2004-06-09,39.95,0.0,inf
2004-06-10,40.25,0.0,inf
2004-06-14,39.93,0.0,inf
2004-06-15,40.61,0.0,inf
2004-06-16,40.67,0.0,inf
2004-06-17,40.72,0.0,inf
2004-06-18,40.92,0.0,inf
2004-06-21,41.11,0.0,inf
2004-06-22,40.86,0.0,inf
2004-06-23,40.94,0.0,inf
2004-06-24,40.92,0.0,inf
2004-06-25,40.57,0.0,inf
2004-06-28,40.68,0.0,inf
2004-06-29,40.08,0.0,inf
2004-06-30,40.39,0.0,inf
2004-07-01,40.19,0.0,inf
2004-07-02,40.59,0.0,inf
2004-07-06,40.64,0.0,inf
2004-07-07,40.7,0.0,inf
2004-07-08,40.65,0.0,inf
2004-07-09,40.63,0.0,inf
2004-07-12,40.64,0.0,inf
2004-07-13,40.42,0.0,inf
2004-07-14,40.49,0.0,inf
2004-07-15,40.46,0.0,inf
2004-07-16,40.71,0.0,inf
2004-07-19,40.99,0.0,inf
2004-07-20,41.03,0.0,inf
2004-07-21,40.41,0.0,inf
2004-07-22,40.27,0.0,inf
2004-07-23,40.09,0.0,inf
2004-07-26,39.92,0.0,inf
2004-07-27,39.79,0.0,inf
2004-07-28,40.27,0.0,inf
2004-07-29,40.0,0.0,inf
2004-07-30,40.5,0.0,inf
2004-08-02,40.56,0.0,inf
2004-08-03,40.8,0.0,inf
