date,LNT,LNT_EPS,PE Ratio
2015-10-08,29.47,0.59,49.94915254237288
2015-10-09,29.36,0.59,49.76271186440678
2015-10-12,29.68,0.59,50.30508474576271
2015-10-13,29.7,0.59,50.33898305084746
2015-10-14,29.76,0.59,50.4406779661017
2015-10-15,30.26,0.59,51.288135593220346
2015-10-16,30.36,0.59,51.45762711864407
2015-10-19,30.5,0.59,51.694915254237294
2015-10-20,30.6,0.59,51.864406779661024
2015-10-21,30.41,0.59,51.54237288135594
2015-10-22,30.77,0.59,52.152542372881356
2015-10-23,30.18,0.59,51.152542372881356
2015-10-26,30.3,0.59,51.355932203389834
2015-10-27,30.19,0.59,51.16949152542373
2015-10-28,29.65,0.59,50.25423728813559
2015-10-29,29.33,0.59,49.71186440677966
2015-10-30,29.51,0.59,50.01694915254238
2015-11-02,29.77,0.59,50.45762711864407
2015-11-03,29.86,0.59,50.610169491525426
2015-11-04,30.06,0.59,50.94915254237288
2015-11-05,30.01,0.59,50.864406779661024
2015-11-06,28.5,1.6,17.8125
2015-11-09,28.41,1.6,17.756249999999998
2015-11-10,29.08,1.6,18.174999999999997
2015-11-11,29.42,1.6,18.3875
2015-11-12,29.22,1.6,18.2625
2015-11-13,29.25,1.6,18.28125
2015-11-16,29.99,1.6,18.74375
2015-11-17,29.49,1.6,18.43125
2015-11-18,29.65,1.6,18.531249999999996
2015-11-19,30.23,1.6,18.89375
2015-11-20,30.54,1.6,19.0875
2015-11-23,30.13,1.6,18.831249999999997
2015-11-24,30.05,1.6,18.78125
2015-11-25,29.86,1.6,18.662499999999998
2015-11-27,29.94,1.6,18.7125
2015-11-30,30.09,1.6,18.80625
2015-12-01,30.7,1.6,19.1875
2015-12-02,30.31,1.6,18.943749999999998
2015-12-03,29.7,1.6,18.5625
2015-12-04,30.17,1.6,18.85625
2015-12-07,30.17,1.6,18.85625
2015-12-08,30.34,1.6,18.9625
2015-12-09,30.14,1.6,18.8375
2015-12-10,29.41,1.6,18.381249999999998
2015-12-11,29.3,1.6,18.3125
2015-12-14,29.4,1.6,18.374999999999996
2015-12-15,29.66,1.6,18.537499999999998
2015-12-16,30.38,1.6,18.987499999999997
2015-12-17,31.86,1.6,19.912499999999998
2015-12-18,31.23,1.6,19.51875
2015-12-21,30.97,1.6,19.35625
2015-12-22,31.15,1.6,19.468749999999996
2015-12-23,31.44,1.6,19.65
2015-12-24,31.34,1.6,19.5875
2015-12-28,31.62,1.6,19.7625
2015-12-29,31.69,1.6,19.80625
2015-12-30,31.73,1.6,19.83125
2015-12-31,31.23,1.6,19.51875
2016-01-04,31.14,1.6,19.4625
2016-01-05,31.28,1.6,19.55
2016-01-06,31.32,1.6,19.575
2016-01-07,30.99,1.6,19.36875
2016-01-08,30.98,1.6,19.3625
2016-01-11,31.08,1.6,19.424999999999997
2016-01-12,30.83,1.6,19.268749999999997
2016-01-13,30.85,1.6,19.28125
2016-01-14,31.32,1.6,19.575
2016-01-15,31.21,1.6,19.506249999999998
2016-01-19,31.54,1.6,19.7125
2016-01-20,30.88,1.6,19.299999999999997
2016-01-21,30.79,1.6,19.24375
2016-01-22,31.56,1.6,19.724999999999998
2016-01-25,31.18,1.6,19.487499999999997
2016-01-26,31.45,1.6,19.65625
2016-01-27,31.14,1.6,19.4625
2016-01-28,31.82,1.6,19.8875
2016-01-29,32.67,1.6,20.41875
2016-02-01,32.98,1.6,20.612499999999997
2016-02-02,33.23,1.6,20.768749999999997
2016-02-03,33.9,1.6,21.187499999999996
2016-02-04,33.74,1.6,21.0875
2016-02-05,33.88,1.6,21.175
2016-02-08,33.97,1.6,21.23125
2016-02-09,34.17,1.6,21.35625
2016-02-10,34.15,1.6,21.343749999999996
2016-02-11,33.59,1.6,20.993750000000002
2016-02-12,33.48,1.6,20.924999999999997
2016-02-16,33.49,1.6,20.93125
2016-02-17,33.21,1.6,20.756249999999998
2016-02-18,33.7,1.6,21.0625
2016-02-19,33.56,1.6,20.975
2016-02-22,33.9,1.6,21.187499999999996
2016-02-23,34.38,1.6,21.4875
2016-02-24,34.58,0.3,115.26666666666667
2016-02-25,35.01,0.3,116.7
2016-02-26,34.06,0.3,113.53333333333335
2016-02-29,33.97,0.3,113.23333333333333
2016-03-01,33.97,0.3,113.23333333333333
2016-03-02,34.25,0.3,114.16666666666667
2016-03-03,34.34,0.3,114.46666666666668
2016-03-04,34.68,0.3,115.60000000000001
2016-03-07,34.78,0.3,115.93333333333334
2016-03-08,35.21,0.3,117.36666666666667
2016-03-09,35.42,0.3,118.06666666666668
2016-03-10,35.36,0.3,117.86666666666667
2016-03-11,35.42,0.3,118.06666666666668
2016-03-14,35.39,0.3,117.96666666666667
2016-03-15,35.71,0.3,119.03333333333335
2016-03-16,36.03,0.3,120.10000000000001
2016-03-17,36.32,0.3,121.06666666666668
2016-03-18,36.21,0.3,120.7
2016-03-21,35.99,0.3,119.96666666666668
2016-03-22,35.97,0.3,119.9
2016-03-23,36.3,0.3,121.0
2016-03-24,36.49,0.3,121.63333333333334
2016-03-28,36.41,0.3,121.36666666666666
2016-03-29,37.08,0.3,123.6
2016-03-30,36.95,0.3,123.16666666666669
2016-03-31,37.14,0.3,123.80000000000001
2016-04-01,37.51,0.3,125.03333333333333
2016-04-04,37.46,0.3,124.86666666666667
2016-04-05,36.76,0.3,122.53333333333333
2016-04-06,36.74,0.3,122.46666666666668
2016-04-07,36.71,0.3,122.36666666666667
2016-04-08,36.88,0.3,122.93333333333335
2016-04-11,36.57,0.3,121.9
2016-04-12,36.83,0.3,122.76666666666667
2016-04-13,36.46,0.3,121.53333333333335
2016-04-14,36.31,0.3,121.03333333333335
2016-04-15,36.65,0.3,122.16666666666667
2016-04-18,36.71,0.3,122.36666666666667
2016-04-19,36.61,0.3,122.03333333333333
2016-04-20,35.45,0.3,118.16666666666669
2016-04-21,34.39,0.3,114.63333333333334
2016-04-22,34.55,0.3,115.16666666666666
2016-04-25,34.48,0.3,114.93333333333332
2016-04-26,34.53,0.3,115.10000000000001
2016-04-27,34.65,0.3,115.5
2016-04-28,34.76,0.3,115.86666666666666
2016-04-29,35.26,0.3,117.53333333333333
2016-05-02,35.64,0.3,118.80000000000001
2016-05-03,35.65,0.3,118.83333333333333
2016-05-04,36.08,0.3,120.26666666666667
2016-05-05,36.25,0.85,42.64705882352941
2016-05-06,36.22,0.85,42.61176470588235
2016-05-09,36.47,0.85,42.90588235294118
2016-05-10,36.6,0.85,43.05882352941177
2016-05-11,36.7,0.85,43.1764705882353
2016-05-12,37.05,0.85,43.588235294117645
2016-05-13,36.88,0.85,43.38823529411765
2016-05-16,36.99,0.85,43.517647058823535
2016-05-17,35.99,0.85,42.34117647058824
2016-05-18,35.35,0.85,41.58823529411765
2016-05-19,35.74,0.85,42.04705882352942
2016-05-20,35.91,0.85,42.24705882352941
2016-05-23,35.75,0.85,42.05882352941177
2016-05-24,36.39,0.85,42.811764705882354
2016-05-25,36.43,0.85,42.858823529411765
2016-05-26,36.73,0.85,43.21176470588235
2016-05-27,36.84,0.85,43.34117647058824
2016-05-31,37.05,0.85,43.588235294117645
2016-06-01,37.3,0.85,43.88235294117647
2016-06-02,37.4,0.85,44.0
2016-06-03,38.31,0.85,45.070588235294125
2016-06-06,38.28,0.85,45.03529411764706
2016-06-07,38.52,0.85,45.31764705882353
2016-06-08,38.88,0.85,45.741176470588236
2016-06-09,39.42,0.85,46.3764705882353
2016-06-10,38.99,0.85,45.87058823529412
2016-06-13,38.82,0.85,45.67058823529412
2016-06-14,39.11,0.85,46.01176470588236
2016-06-15,38.68,0.85,45.50588235294118
2016-06-16,38.82,0.85,45.67058823529412
2016-06-17,38.91,0.85,45.77647058823529
2016-06-20,38.89,0.85,45.75294117647059
2016-06-21,39.05,0.85,45.94117647058823
2016-06-22,38.64,0.85,45.45882352941177
2016-06-23,38.8,0.85,45.64705882352941
2016-06-24,39.28,0.85,46.21176470588235
2016-06-27,39.85,0.85,46.88235294117647
2016-06-28,39.81,0.85,46.83529411764706
2016-06-29,39.82,0.85,46.847058823529416
2016-06-30,39.7,0.85,46.70588235294118
2016-07-01,40.39,0.85,47.517647058823535
2016-07-05,40.87,0.85,48.08235294117647
2016-07-06,40.78,0.85,47.976470588235294
2016-07-07,39.85,0.85,46.88235294117647
2016-07-08,40.55,0.85,47.705882352941174
2016-07-11,40.46,0.85,47.6
2016-07-12,39.34,0.85,46.28235294117648
2016-07-13,39.71,0.85,46.71764705882353
2016-07-14,39.34,0.85,46.28235294117648
2016-07-15,39.41,0.85,46.364705882352936
2016-07-18,39.57,0.85,46.55294117647059
2016-07-19,39.61,0.85,46.6
2016-07-20,39.55,0.85,46.52941176470588
2016-07-21,39.73,0.85,46.741176470588236
2016-07-22,40.35,0.85,47.47058823529412
2016-07-25,40.4,0.85,47.529411764705884
2016-07-26,40.09,0.85,47.16470588235295
2016-07-27,39.45,0.85,46.411764705882355
2016-07-28,39.96,0.85,47.01176470588236
2016-07-29,40.25,0.85,47.35294117647059
2016-08-01,40.27,0.85,47.3764705882353
2016-08-02,40.42,-0.05,-808.4
2016-08-03,40.12,-0.05,-802.3999999999999
2016-08-04,40.13,-0.05,-802.6
2016-08-05,39.39,-0.05,-787.8
2016-08-08,39.28,-0.05,-785.6
2016-08-09,39.24,-0.05,-784.8
2016-08-10,39.26,-0.05,-785.1999999999999
2016-08-11,39.4,-0.05,-787.9999999999999
2016-08-12,39.54,-0.05,-790.8
2016-08-15,38.94,-0.05,-778.8
2016-08-16,38.2,-0.05,-764.0
2016-08-17,38.92,-0.05,-778.4
2016-08-18,39.51,-0.05,-790.1999999999999
2016-08-19,38.84,-0.05,-776.8000000000001
2016-08-22,39.08,-0.05,-781.5999999999999
2016-08-23,38.58,-0.05,-771.5999999999999
2016-08-24,38.82,-0.05,-776.4
2016-08-25,38.87,-0.05,-777.3999999999999
2016-08-26,37.92,-0.05,-758.4
2016-08-29,38.25,-0.05,-765.0
2016-08-30,37.84,-0.05,-756.8000000000001
2016-08-31,37.95,-0.05,-759.0
2016-09-01,37.67,-0.05,-753.4
2016-09-02,38.21,-0.05,-764.1999999999999
2016-09-06,38.81,-0.05,-776.2
2016-09-07,38.98,-0.05,-779.5999999999999
2016-09-08,38.86,-0.05,-777.1999999999999
2016-09-09,37.15,-0.05,-742.9999999999999
2016-09-12,37.72,-0.05,-754.4
2016-09-13,37.37,-0.05,-747.3999999999999
2016-09-14,37.56,-0.05,-751.2
2016-09-15,37.96,-0.05,-759.1999999999999
2016-09-16,38.43,-0.05,-768.5999999999999
2016-09-19,38.77,-0.05,-775.4
2016-09-20,38.85,-0.05,-777.0
2016-09-21,39.7,-0.05,-794.0
2016-09-22,39.98,-0.05,-799.5999999999999
2016-09-23,40.11,-0.05,-802.1999999999999
2016-09-26,40.26,-0.05,-805.1999999999999
2016-09-27,39.68,-0.05,-793.5999999999999
2016-09-28,39.39,-0.05,-787.8
2016-09-29,38.86,-0.05,-777.1999999999999
2016-09-30,38.31,-0.05,-766.2
2016-10-03,37.8,-0.05,-755.9999999999999
2016-10-04,36.93,-0.05,-738.5999999999999
2016-10-05,36.78,-0.05,-735.6
2016-10-06,36.69,-0.05,-733.8
2016-10-07,36.54,-0.05,-730.8
2016-10-10,36.88,-0.05,-737.6
2016-10-11,36.37,-0.05,-727.3999999999999
2016-10-12,36.92,-0.05,-738.4
2016-10-13,37.23,-0.05,-744.5999999999999
2016-10-14,36.97,-0.05,-739.4
2016-10-17,37.21,-0.05,-744.1999999999999
2016-10-18,37.38,-0.05,-747.6
2016-10-19,37.29,-0.05,-745.8
2016-10-20,37.32,-0.05,-746.4
2016-10-21,37.07,-0.05,-741.4
2016-10-24,37.32,-0.05,-746.4
2016-10-25,37.39,-0.05,-747.8
2016-10-26,37.48,-0.05,-749.5999999999999
2016-10-27,37.02,-0.05,-740.4
2016-10-28,37.23,-0.05,-744.5999999999999
2016-10-31,38.05,-0.05,-760.9999999999999
2016-11-01,37.42,-0.05,-748.4
2016-11-02,36.98,-0.05,-739.5999999999999
2016-11-03,37.09,-0.05,-741.8000000000001
2016-11-04,36.83,0.56,65.76785714285714
2016-11-07,37.93,0.56,67.73214285714285
2016-11-08,38.5,0.56,68.75
2016-11-09,36.81,0.56,65.73214285714286
2016-11-10,35.49,0.56,63.375
2016-11-11,35.36,0.56,63.14285714285714
2016-11-14,35.51,0.56,63.41071428571428
2016-11-15,36.02,0.56,64.32142857142857
2016-11-16,35.78,0.56,63.89285714285714
2016-11-17,35.81,0.56,63.94642857142857
2016-11-18,35.64,0.56,63.64285714285714
2016-11-21,35.83,0.56,63.98214285714285
2016-11-22,36.13,0.56,64.51785714285714
2016-11-23,35.75,0.56,63.83928571428571
2016-11-25,36.35,0.56,64.91071428571428
2016-11-28,37.09,0.56,66.23214285714286
2016-11-29,37.25,0.56,66.51785714285714
2016-11-30,35.92,0.56,64.14285714285714
2016-12-01,35.51,0.56,63.41071428571428
2016-12-02,35.99,0.56,64.26785714285714
2016-12-05,36.07,0.56,64.41071428571428
2016-12-06,36.08,0.56,64.42857142857142
2016-12-07,36.47,0.56,65.12499999999999
2016-12-08,36.44,0.56,65.07142857142856
2016-12-09,36.83,0.56,65.76785714285714
2016-12-12,37.21,0.56,66.44642857142857
2016-12-13,37.51,0.56,66.98214285714285
2016-12-14,36.62,0.56,65.39285714285714
2016-12-15,37.01,0.56,66.08928571428571
2016-12-16,37.61,0.56,67.16071428571428
2016-12-19,37.77,0.56,67.44642857142857
2016-12-20,37.8,0.56,67.49999999999999
2016-12-21,37.69,0.56,67.30357142857142
2016-12-22,37.81,0.56,67.51785714285714
2016-12-23,37.86,0.56,67.60714285714285
2016-12-27,38.0,0.56,67.85714285714285
2016-12-28,37.54,0.56,67.03571428571428
2016-12-29,38.19,0.56,68.19642857142856
2016-12-30,37.89,0.56,67.66071428571428
2017-01-03,37.93,0.56,67.73214285714285
2017-01-04,38.16,0.56,68.14285714285712
2017-01-05,38.11,0.56,68.05357142857142
2017-01-06,37.8,0.56,67.49999999999999
2017-01-09,37.28,0.56,66.57142857142857
2017-01-10,37.24,0.56,66.5
2017-01-11,37.75,0.56,67.41071428571428
2017-01-12,37.65,0.56,67.23214285714285
2017-01-13,37.49,0.56,66.94642857142857
2017-01-17,37.75,0.56,67.41071428571428
2017-01-18,37.7,0.56,67.32142857142857
2017-01-19,37.28,0.56,66.57142857142857
2017-01-20,37.36,0.56,66.71428571428571
2017-01-23,37.03,0.56,66.125
2017-01-24,36.95,0.56,65.98214285714286
2017-01-25,36.89,0.56,65.875
2017-01-26,36.95,0.56,65.98214285714286
2017-01-27,36.89,0.56,65.875
2017-01-30,36.86,0.56,65.82142857142857
2017-01-31,37.65,0.56,67.23214285714285
2017-02-01,36.98,0.56,66.03571428571428
2017-02-02,37.51,0.56,66.98214285714285
2017-02-03,37.82,0.56,67.53571428571428
2017-02-06,37.66,0.56,67.24999999999999
2017-02-07,37.8,0.56,67.49999999999999
2017-02-08,38.15,0.56,68.12499999999999
2017-02-09,37.65,0.56,67.23214285714285
2017-02-10,37.86,0.56,67.60714285714285
2017-02-13,37.99,0.56,67.83928571428571
2017-02-14,37.67,0.56,67.26785714285714
2017-02-15,37.54,0.56,67.03571428571428
2017-02-16,37.93,0.56,67.73214285714285
2017-02-17,38.08,0.56,67.99999999999999
2017-02-21,38.43,0.56,68.625
2017-02-22,38.65,0.56,69.01785714285714
2017-02-23,39.11,0.56,69.83928571428571
2017-02-24,39.52,0.28,141.14285714285714
2017-02-27,39.05,0.28,139.4642857142857
2017-02-28,39.48,0.28,140.99999999999997
2017-03-01,39.08,0.28,139.57142857142856
2017-03-02,39.25,0.28,140.17857142857142
2017-03-03,39.19,0.28,139.9642857142857
2017-03-06,39.18,0.28,139.92857142857142
2017-03-07,39.28,0.28,140.28571428571428
2017-03-08,38.39,0.28,137.10714285714283
2017-03-09,38.3,0.28,136.78571428571425
2017-03-10,38.61,0.28,137.89285714285714
2017-03-13,38.75,0.28,138.39285714285714
2017-03-14,38.87,0.28,138.82142857142856
2017-03-15,39.58,0.28,141.35714285714283
2017-03-16,39.13,0.28,139.75
2017-03-17,39.56,0.28,141.28571428571428
2017-03-20,39.1,0.28,139.64285714285714
2017-03-21,39.7,0.28,141.78571428571428
2017-03-22,39.78,0.28,142.07142857142856
2017-03-23,39.84,0.28,142.28571428571428
2017-03-24,40.1,0.28,143.2142857142857
2017-03-27,40.06,0.28,143.07142857142856
2017-03-28,40.12,0.28,143.28571428571425
2017-03-29,39.98,0.28,142.78571428571425
2017-03-30,39.57,0.28,141.32142857142856
2017-03-31,39.61,0.28,141.4642857142857
2017-04-03,39.59,0.28,141.39285714285714
2017-04-04,39.87,0.28,142.3928571428571
2017-04-05,39.98,0.28,142.78571428571425
2017-04-06,39.87,0.28,142.3928571428571
2017-04-07,39.7,0.28,141.78571428571428
2017-04-10,39.71,0.28,141.82142857142856
2017-04-11,39.7,0.28,141.78571428571428
2017-04-12,39.89,0.28,142.4642857142857
2017-04-13,39.62,0.28,141.49999999999997
2017-04-17,39.88,0.28,142.42857142857142
2017-04-18,40.15,0.28,143.3928571428571
2017-04-19,39.81,0.28,142.17857142857142
2017-04-20,39.72,0.28,141.85714285714283
2017-04-21,39.96,0.28,142.7142857142857
2017-04-24,40.07,0.28,143.10714285714283
2017-04-25,40.01,0.28,142.8928571428571
2017-04-26,39.48,0.28,140.99999999999997
2017-04-27,39.72,0.28,141.85714285714283
2017-04-28,39.32,0.28,140.42857142857142
2017-05-01,39.1,0.28,139.64285714285714
2017-05-02,39.42,0.28,140.78571428571428
2017-05-03,39.29,0.28,140.32142857142856
2017-05-04,39.87,0.44,90.61363636363636
2017-05-05,40.06,0.44,91.04545454545455
2017-05-08,39.79,0.44,90.43181818181817
2017-05-09,39.57,0.44,89.93181818181819
2017-05-10,39.52,0.44,89.81818181818183
2017-05-11,39.4,0.44,89.54545454545455
2017-05-12,39.61,0.44,90.02272727272727
2017-05-15,39.78,0.44,90.4090909090909
2017-05-16,39.38,0.44,89.5
2017-05-17,39.62,0.44,90.04545454545453
2017-05-18,39.82,0.44,90.5
2017-05-19,39.75,0.44,90.3409090909091
2017-05-22,40.38,0.44,91.77272727272728
2017-05-23,40.91,0.44,92.97727272727272
2017-05-24,41.12,0.44,93.45454545454545
2017-05-25,41.56,0.44,94.45454545454545
2017-05-26,41.36,0.44,94.0
2017-05-30,41.47,0.44,94.25
2017-05-31,41.47,0.44,94.25
2017-06-01,41.63,0.44,94.61363636363637
2017-06-02,41.83,0.44,95.06818181818181
2017-06-05,41.64,0.44,94.63636363636364
2017-06-06,41.46,0.44,94.22727272727273
2017-06-07,41.61,0.44,94.56818181818181
2017-06-08,41.25,0.44,93.75
2017-06-09,41.26,0.44,93.77272727272727
2017-06-12,41.17,0.44,93.56818181818183
2017-06-13,41.25,0.44,93.75
2017-06-14,41.57,0.44,94.47727272727273
2017-06-15,41.67,0.44,94.70454545454545
2017-06-16,42.18,0.44,95.86363636363636
2017-06-19,41.86,0.44,95.13636363636364
2017-06-20,41.84,0.44,95.0909090909091
2017-06-21,41.8,0.44,95.0
2017-06-22,41.59,0.44,94.52272727272728
2017-06-23,41.45,0.44,94.20454545454547
2017-06-26,41.69,0.44,94.75
2017-06-27,41.12,0.44,93.45454545454545
2017-06-28,40.87,0.44,92.88636363636363
2017-06-29,40.45,0.44,91.93181818181819
2017-06-30,40.17,0.44,91.29545454545455
2017-07-03,39.89,0.44,90.6590909090909
2017-07-05,39.76,0.44,90.36363636363636
2017-07-06,39.67,0.44,90.1590909090909
2017-07-07,39.71,0.44,90.25
2017-07-10,39.56,0.44,89.90909090909092
2017-07-11,39.59,0.44,89.97727272727273
2017-07-12,39.88,0.44,90.63636363636364
2017-07-13,39.73,0.44,90.29545454545453
2017-07-14,39.97,0.44,90.8409090909091
2017-07-17,40.13,0.44,91.20454545454545
2017-07-18,40.28,0.44,91.54545454545455
2017-07-19,40.5,0.44,92.04545454545455
2017-07-20,41.01,0.44,93.20454545454545
2017-07-21,41.38,0.44,94.04545454545455
2017-07-24,40.84,0.44,92.81818181818183
2017-07-25,40.55,0.44,92.1590909090909
2017-07-26,40.87,0.44,92.88636363636363
2017-07-27,40.73,0.44,92.56818181818181
2017-07-28,40.47,0.44,91.97727272727272
2017-07-31,40.53,0.44,92.11363636363636
2017-08-01,40.83,0.44,92.79545454545455
2017-08-02,40.95,0.44,93.06818181818183
2017-08-03,41.09,0.44,93.38636363636364
2017-08-04,41.09,0.41,100.21951219512196
2017-08-07,41.28,0.41,100.6829268292683
2017-08-08,41.57,0.41,101.39024390243902
2017-08-09,41.51,0.41,101.2439024390244
2017-08-10,41.63,0.41,101.53658536585367
2017-08-11,41.37,0.41,100.90243902439025
2017-08-14,41.67,0.41,101.63414634146342
2017-08-15,41.91,0.41,102.21951219512195
2017-08-16,42.08,0.41,102.63414634146342
2017-08-17,41.77,0.41,101.87804878048782
2017-08-18,42.24,0.41,103.02439024390245
2017-08-21,42.4,0.41,103.41463414634147
2017-08-22,42.72,0.41,104.19512195121952
2017-08-23,43.01,0.41,104.90243902439025
2017-08-24,42.86,0.41,104.53658536585367
2017-08-25,42.87,0.41,104.5609756097561
2017-08-28,43.08,0.41,105.07317073170732
2017-08-29,43.06,0.41,105.02439024390245
2017-08-30,42.77,0.41,104.31707317073172
2017-08-31,42.74,0.41,104.2439024390244
2017-09-01,42.57,0.41,103.82926829268294
2017-09-05,42.91,0.41,104.65853658536585
2017-09-06,42.6,0.41,103.90243902439025
2017-09-07,42.95,0.41,104.75609756097562
2017-09-08,43.19,0.41,105.34146341463415
2017-09-11,43.6,0.41,106.34146341463416
2017-09-12,42.75,0.41,104.26829268292684
2017-09-13,42.45,0.41,103.53658536585367
2017-09-14,42.92,0.41,104.6829268292683
2017-09-15,42.9,0.41,104.63414634146342
2017-09-18,42.49,0.41,103.63414634146342
2017-09-19,42.53,0.41,103.73170731707317
2017-09-20,42.15,0.41,102.8048780487805
2017-09-21,42.06,0.41,102.58536585365854
2017-09-22,41.73,0.41,101.78048780487805
2017-09-25,42.25,0.41,103.04878048780489
2017-09-26,42.25,0.41,103.04878048780489
2017-09-27,41.58,0.41,101.41463414634147
2017-09-28,41.7,0.41,101.70731707317074
2017-09-29,41.57,0.41,101.39024390243902
2017-10-02,41.6,0.41,101.46341463414635
2017-10-03,41.38,0.41,100.92682926829269
2017-10-04,41.95,0.41,102.31707317073172
2017-10-05,41.9,0.41,102.19512195121952
2017-10-06,41.92,0.41,102.2439024390244
2017-10-09,41.99,0.41,102.41463414634147
2017-10-10,42.34,0.41,103.26829268292684
2017-10-11,42.66,0.41,104.04878048780488
2017-10-12,43.01,0.41,104.90243902439025
2017-10-13,43.05,0.41,105.0
2017-10-16,43.12,0.41,105.17073170731707
2017-10-17,43.44,0.41,105.95121951219512
2017-10-18,43.38,0.41,105.8048780487805
2017-10-19,43.85,0.41,106.95121951219514
2017-10-20,43.87,0.41,107.0
2017-10-23,43.77,0.41,106.75609756097562
2017-10-24,43.48,0.41,106.04878048780488
2017-10-25,43.25,0.41,105.48780487804879
2017-10-26,43.38,0.41,105.8048780487805
2017-10-27,43.75,0.41,106.70731707317074
2017-10-30,43.18,0.41,105.31707317073172
2017-10-31,43.26,0.41,105.51219512195122
2017-11-01,43.07,0.41,105.04878048780489
2017-11-02,43.06,0.41,105.02439024390245
2017-11-03,43.83,0.74,59.229729729729726
2017-11-06,43.59,0.74,58.90540540540541
2017-11-07,44.17,0.74,59.68918918918919
2017-11-08,44.07,0.74,59.554054054054056
2017-11-09,44.1,0.74,59.5945945945946
2017-11-10,43.68,0.74,59.027027027027025
2017-11-13,44.3,0.74,59.86486486486486
2017-11-14,45.18,0.74,61.054054054054056
2017-11-15,44.71,0.74,60.41891891891892
2017-11-16,44.63,0.74,60.310810810810814
2017-11-17,44.4,0.74,60.0
2017-11-20,44.26,0.74,59.81081081081081
2017-11-21,44.15,0.74,59.66216216216216
2017-11-22,44.19,0.74,59.71621621621621
2017-11-24,44.22,0.74,59.75675675675676
2017-11-27,44.61,0.74,60.28378378378378
2017-11-28,44.78,0.74,60.513513513513516
2017-11-29,44.9,0.74,60.67567567567568
2017-11-30,45.11,0.74,60.95945945945946
2017-12-01,44.83,0.74,60.58108108108108
2017-12-04,44.69,0.74,60.39189189189189
2017-12-05,44.34,0.74,59.918918918918926
2017-12-06,44.54,0.74,60.189189189189186
2017-12-07,44.64,0.74,60.32432432432432
2017-12-08,44.94,0.74,60.729729729729726
2017-12-11,45.08,0.74,60.91891891891892
2017-12-12,44.01,0.74,59.47297297297297
2017-12-13,44.29,0.74,59.851351351351354
2017-12-14,43.95,0.74,59.391891891891895
2017-12-15,44.43,0.74,60.04054054054054
2017-12-18,43.6,0.74,58.91891891891892
2017-12-19,42.77,0.74,57.797297297297305
2017-12-20,42.51,0.74,57.445945945945944
2017-12-21,42.32,0.74,57.18918918918919
2017-12-22,42.5,0.74,57.432432432432435
2017-12-26,42.19,0.74,57.01351351351351
2017-12-27,42.42,0.74,57.32432432432433
2017-12-28,42.66,0.74,57.648648648648646
2017-12-29,42.61,0.74,57.58108108108108
2018-01-02,42.11,0.74,56.9054054054054
2018-01-03,41.74,0.74,56.40540540540541
2018-01-04,41.25,0.74,55.74324324324324
2018-01-05,41.08,0.74,55.51351351351351
2018-01-08,41.54,0.74,56.13513513513514
2018-01-09,40.91,0.74,55.28378378378378
2018-01-10,40.19,0.74,54.31081081081081
2018-01-11,39.84,0.74,53.837837837837846
2018-01-12,39.53,0.74,53.41891891891892
2018-01-16,39.56,0.74,53.45945945945946
2018-01-17,40.06,0.74,54.13513513513514
2018-01-18,39.68,0.74,53.62162162162162
2018-01-19,39.41,0.74,53.25675675675675
2018-01-22,39.55,0.74,53.445945945945944
2018-01-23,40.16,0.74,54.27027027027027
2018-01-24,39.85,0.74,53.851351351351354
2018-01-25,40.39,0.74,54.58108108108108
2018-01-26,40.3,0.74,54.45945945945946
2018-01-29,39.61,0.74,53.527027027027025
2018-01-30,39.26,0.74,53.05405405405405
2018-01-31,39.75,0.74,53.71621621621622
2018-02-01,39.08,0.74,52.81081081081081
2018-02-02,38.91,0.74,52.581081081081074
2018-02-05,38.22,0.74,51.648648648648646
2018-02-06,37.51,0.74,50.689189189189186
2018-02-07,37.5,0.74,50.67567567567568
2018-02-08,37.14,0.74,50.18918918918919
2018-02-09,38.42,0.74,51.91891891891892
2018-02-12,38.48,0.74,51.99999999999999
2018-02-13,38.63,0.74,52.20270270270271
2018-02-14,38.11,0.74,51.5
2018-02-15,39.05,0.74,52.77027027027027
2018-02-16,39.75,0.74,53.71621621621622
2018-02-20,39.14,0.74,52.891891891891895
2018-02-21,38.62,0.74,52.189189189189186
2018-02-22,38.6,0.74,52.16216216216216
2018-02-23,39.42,0.4,98.55
2018-02-26,39.53,0.4,98.825
2018-02-27,38.8,0.4,96.99999999999999
2018-02-28,38.65,0.4,96.62499999999999
2018-03-01,38.49,0.4,96.225
2018-03-02,38.22,0.4,95.55
2018-03-05,38.93,0.4,97.32499999999999
2018-03-06,38.17,0.4,95.425
2018-03-07,38.06,0.4,95.15
2018-03-08,38.32,0.4,95.8
2018-03-09,38.71,0.4,96.77499999999999
2018-03-12,39.21,0.4,98.02499999999999
2018-03-13,39.3,0.4,98.24999999999999
2018-03-14,39.54,0.4,98.85
2018-03-15,39.66,0.4,99.14999999999999
2018-03-16,40.13,0.4,100.325
2018-03-19,39.83,0.4,99.57499999999999
2018-03-20,39.68,0.4,99.19999999999999
2018-03-21,39.66,0.4,99.14999999999999
2018-03-22,39.83,0.4,99.57499999999999
2018-03-23,39.45,0.4,98.625
2018-03-26,39.84,0.4,99.60000000000001
2018-03-27,40.53,0.4,101.325
2018-03-28,40.62,0.4,101.54999999999998
