date,TDY,TDY_EPS,PE Ratio
2011-01-20,46.51,2.32,20.04741379310345
2011-01-21,46.46,2.32,20.02586206896552
2011-01-24,46.69,2.32,20.125
2011-01-25,46.86,2.32,20.198275862068968
2011-01-26,47.61,2.32,20.521551724137932
2011-01-27,48.34,2.32,20.836206896551726
2011-01-28,47.43,2.32,20.44396551724138
2011-01-31,47.31,2.32,20.39224137931035
2011-02-01,48.19,2.32,20.771551724137932
2011-02-02,48.27,2.32,20.806034482758623
2011-02-03,48.0,2.32,20.689655172413794
2011-02-04,48.85,2.32,21.056034482758623
2011-02-07,49.22,2.32,21.21551724137931
2011-02-08,49.68,2.32,21.413793103448278
2011-02-09,49.37,2.32,21.280172413793103
2011-02-10,49.72,2.32,21.431034482758623
2011-02-11,50.54,2.32,21.78448275862069
2011-02-14,50.67,2.32,21.840517241379313
2011-02-15,50.38,2.32,21.715517241379313
2011-02-16,50.76,2.32,21.879310344827587
2011-02-17,51.68,2.32,22.27586206896552
2011-02-18,52.37,2.32,22.573275862068964
2011-02-22,51.31,2.32,22.11637931034483
2011-02-23,50.48,2.32,21.75862068965517
2011-02-24,51.52,2.32,22.206896551724142
2011-02-25,52.57,2.32,22.65948275862069
2011-02-28,52.37,2.32,22.573275862068964
2011-03-01,50.93,2.32,21.95258620689655
2011-03-02,50.95,2.32,21.961206896551726
2011-03-03,52.39,3.31,15.827794561933535
2011-03-04,51.34,3.31,15.510574018126889
2011-03-07,50.54,3.31,15.268882175226585
2011-03-08,51.94,3.31,15.691842900302113
2011-03-09,52.15,3.31,15.755287009063444
2011-03-10,50.36,3.31,15.214501510574017
2011-03-11,50.15,3.31,15.151057401812688
2011-03-14,49.77,3.31,15.036253776435046
2011-03-15,49.43,3.31,14.933534743202417
2011-03-16,48.79,3.31,14.740181268882175
2011-03-17,49.09,3.31,14.830815709969789
2011-03-18,50.11,3.31,15.138972809667674
2011-03-21,51.31,3.31,15.501510574018127
2011-03-22,51.3,3.31,15.498489425981871
2011-03-23,50.93,3.31,15.386706948640484
2011-03-24,50.95,3.31,15.392749244712991
2011-03-25,50.89,3.31,15.374622356495468
2011-03-28,50.57,3.31,15.277945619335346
2011-03-29,50.68,3.31,15.311178247734139
2011-03-30,51.15,3.31,15.453172205438065
2011-03-31,51.71,3.31,15.622356495468278
2011-04-01,51.7,3.31,15.619335347432024
2011-04-04,51.69,3.31,15.61631419939577
2011-04-05,51.53,3.31,15.56797583081571
2011-04-06,51.86,3.31,15.667673716012084
2011-04-07,51.35,3.31,15.513595166163142
2011-04-08,50.24,3.31,15.178247734138973
2011-04-11,49.99,3.31,15.10271903323263
2011-04-12,49.1,3.31,14.833836858006043
2011-04-13,48.22,3.31,14.56797583081571
2011-04-14,48.12,3.31,14.537764350453172
2011-04-15,48.1,3.31,14.531722054380666
2011-04-18,46.82,3.31,14.145015105740182
2011-04-19,46.66,3.31,14.09667673716012
2011-04-20,47.74,3.31,14.422960725075528
2011-04-21,47.7,3.31,14.410876132930515
2011-04-25,47.51,3.31,14.353474320241691
2011-04-26,47.47,3.31,14.341389728096676
2011-04-27,49.51,3.31,14.957703927492446
2011-04-28,49.67,3.31,15.006042296072508
2011-04-29,50.49,3.31,15.253776435045317
2011-05-02,50.28,3.31,15.190332326283988
2011-05-03,50.11,3.31,15.138972809667674
2011-05-04,49.11,3.31,14.836858006042295
2011-05-05,48.87,3.31,14.764350453172204
2011-05-06,48.99,3.31,14.80060422960725
2011-05-09,49.23,3.31,14.87311178247734
2011-05-10,49.92,3.31,15.081570996978853
2011-05-11,49.13,3.31,14.842900302114804
2011-05-12,49.68,3.31,15.009063444108762
2011-05-13,49.0,0.89,55.056179775280896
2011-05-16,48.8,0.89,54.8314606741573
2011-05-17,48.29,0.89,54.258426966292134
2011-05-18,48.99,0.89,55.044943820224724
2011-05-19,49.15,0.89,55.22471910112359
2011-05-20,48.84,0.89,54.87640449438202
2011-05-23,47.96,0.89,53.8876404494382
2011-05-24,47.91,0.89,53.8314606741573
2011-05-25,48.28,0.89,54.247191011235955
2011-05-26,48.27,0.89,54.235955056179776
2011-05-27,48.52,0.89,54.516853932584276
2011-05-31,49.1,0.89,55.168539325842694
2011-06-01,47.62,0.89,53.50561797752809
2011-06-02,47.65,0.89,53.53932584269663
2011-06-03,46.88,0.89,52.67415730337079
2011-06-06,46.76,0.89,52.53932584269663
2011-06-07,45.72,0.89,51.37078651685393
2011-06-08,44.46,0.89,49.95505617977528
2011-06-09,44.11,0.89,49.561797752808985
2011-06-10,44.36,0.89,49.842696629213485
2011-06-13,44.4,0.89,49.8876404494382
2011-06-14,47.12,0.89,52.9438202247191
2011-06-15,47.01,0.89,52.82022471910112
2011-06-16,47.25,0.89,53.08988764044944
2011-06-17,47.37,0.89,53.22471910112359
2011-06-20,47.79,0.89,53.69662921348314
2011-06-21,48.94,0.89,54.988764044943814
2011-06-22,48.64,0.89,54.651685393258425
2011-06-23,47.96,0.89,53.8876404494382
2011-06-24,47.8,0.89,53.70786516853932
2011-06-27,48.76,0.89,54.78651685393258
2011-06-28,49.34,0.89,55.438202247191015
2011-06-29,49.95,0.89,56.12359550561798
2011-06-30,50.36,0.89,56.58426966292134
2011-07-01,50.97,0.89,57.26966292134831
2011-07-05,50.74,0.89,57.01123595505618
2011-07-06,50.81,0.89,57.08988764044944
2011-07-07,51.41,0.89,57.76404494382022
2011-07-08,50.52,0.89,56.764044943820224
2011-07-11,49.39,0.89,55.49438202247191
2011-07-12,49.64,0.89,55.7752808988764
2011-07-13,50.11,0.89,56.30337078651685
2011-07-14,49.21,0.89,55.29213483146067
2011-07-15,49.45,0.89,55.56179775280899
2011-07-18,48.72,0.89,54.741573033707866
2011-07-19,50.18,0.89,56.38202247191011
2011-07-20,50.76,0.89,57.03370786516854
2011-07-21,51.86,0.89,58.26966292134831
2011-07-22,51.88,0.89,58.29213483146068
2011-07-25,51.32,0.89,57.662921348314605
2011-07-26,50.85,0.89,57.13483146067416
2011-07-27,49.32,0.89,55.41573033707865
2011-07-28,52.37,0.89,58.84269662921348
2011-07-29,54.23,0.89,60.93258426966292
2011-08-01,53.67,0.89,60.30337078651686
2011-08-02,52.0,0.89,58.42696629213483
2011-08-03,52.99,0.89,59.539325842696634
2011-08-04,51.7,0.89,58.08988764044944
2011-08-05,52.02,0.89,58.449438202247194
2011-08-08,48.08,0.89,54.02247191011236
2011-08-09,50.25,1.95,25.76923076923077
2011-08-10,47.26,1.95,24.235897435897435
2011-08-11,49.31,1.95,25.28717948717949
2011-08-12,50.49,1.95,25.892307692307693
2011-08-15,51.23,1.95,26.27179487179487
2011-08-16,50.53,1.95,25.912820512820513
2011-08-17,51.26,1.95,26.287179487179486
2011-08-18,47.86,1.95,24.543589743589745
2011-08-19,47.54,1.95,24.379487179487178
2011-08-22,48.35,1.95,24.794871794871796
2011-08-23,50.74,1.95,26.02051282051282
2011-08-24,52.09,1.95,26.712820512820514
2011-08-25,50.97,1.95,26.138461538461538
2011-08-26,51.93,1.95,26.630769230769232
2011-08-29,53.92,1.95,27.651282051282053
2011-08-30,54.44,1.95,27.91794871794872
2011-08-31,54.59,1.95,27.9948717948718
2011-09-01,53.55,1.95,27.46153846153846
2011-09-02,51.19,1.95,26.25128205128205
2011-09-06,51.14,1.95,26.225641025641025
2011-09-07,52.15,1.95,26.743589743589745
2011-09-08,51.26,1.95,26.287179487179486
2011-09-09,50.14,1.95,25.712820512820514
2011-09-12,50.18,1.95,25.733333333333334
2011-09-13,51.07,1.95,26.18974358974359
2011-09-14,51.3,1.95,26.307692307692307
2011-09-15,52.34,1.95,26.841025641025645
2011-09-16,53.0,1.95,27.17948717948718
2011-09-19,52.08,1.95,26.70769230769231
2011-09-20,51.13,1.95,26.220512820512823
2011-09-21,48.06,1.95,24.646153846153847
2011-09-22,45.56,1.95,23.364102564102566
2011-09-23,47.28,1.95,24.24615384615385
2011-09-26,48.06,1.95,24.646153846153847
2011-09-27,49.99,1.95,25.635897435897437
2011-09-28,49.14,1.95,25.2
2011-09-29,49.83,1.95,25.553846153846152
2011-09-30,48.86,1.95,25.056410256410256
2011-10-03,46.09,1.95,23.635897435897437
2011-10-04,49.61,1.95,25.441025641025643
2011-10-05,50.59,1.95,25.943589743589747
2011-10-06,52.09,1.95,26.712820512820514
2011-10-07,50.82,1.95,26.06153846153846
2011-10-10,52.58,1.95,26.964102564102564
2011-10-11,52.93,1.95,27.143589743589743
2011-10-12,54.52,1.95,27.958974358974363
2011-10-13,53.79,1.95,27.584615384615386
2011-10-14,54.68,1.95,28.04102564102564
2011-10-17,52.62,1.95,26.984615384615385
2011-10-18,54.8,1.95,28.102564102564102
2011-10-19,53.36,1.95,27.364102564102563
2011-10-20,54.2,1.95,27.794871794871796
2011-10-21,55.4,1.95,28.41025641025641
2011-10-24,57.59,1.95,29.533333333333335
2011-10-25,55.98,1.95,28.707692307692305
2011-10-26,56.7,1.95,29.07692307692308
2011-10-27,58.56,1.95,30.030769230769234
2011-10-28,56.01,1.95,28.723076923076924
2011-10-31,54.47,1.95,27.933333333333334
2011-11-01,52.98,1.95,27.16923076923077
2011-11-02,53.3,1.95,27.333333333333332
2011-11-03,55.24,1.95,28.32820512820513
2011-11-04,54.62,1.95,28.01025641025641
2011-11-07,54.96,2.88,19.083333333333336
2011-11-08,55.97,2.88,19.43402777777778
2011-11-09,53.51,2.88,18.57986111111111
2011-11-10,54.08,2.88,18.77777777777778
2011-11-11,55.66,2.88,19.32638888888889
2011-11-14,54.62,2.88,18.96527777777778
2011-11-15,56.36,2.88,19.569444444444446
2011-11-16,54.31,2.88,18.85763888888889
2011-11-17,53.75,2.88,18.663194444444446
2011-11-18,54.2,2.88,18.819444444444446
2011-11-21,52.39,2.88,18.19097222222222
2011-11-22,52.22,2.88,18.131944444444446
2011-11-23,50.25,2.88,17.447916666666668
2011-11-25,50.71,2.88,17.60763888888889
2011-11-28,53.19,2.88,18.46875
2011-11-29,53.06,2.88,18.423611111111114
2011-11-30,56.68,2.88,19.680555555555557
2011-12-01,54.88,2.88,19.055555555555557
2011-12-02,54.9,2.88,19.0625
2011-12-05,55.2,2.88,19.166666666666668
2011-12-06,55.24,2.88,19.180555555555557
2011-12-07,54.81,2.88,19.03125
2011-12-08,53.02,2.88,18.409722222222225
2011-12-09,54.81,2.88,19.03125
2011-12-12,54.22,2.88,18.82638888888889
2011-12-13,53.09,2.88,18.43402777777778
2011-12-14,52.59,2.88,18.260416666666668
2011-12-15,53.05,2.88,18.42013888888889
2011-12-16,52.76,2.88,18.319444444444443
2011-12-19,52.72,2.88,18.305555555555557
2011-12-20,55.71,2.88,19.34375
2011-12-21,56.24,2.88,19.52777777777778
2011-12-22,56.78,2.88,19.71527777777778
2011-12-23,56.65,2.88,19.67013888888889
2011-12-27,56.72,2.88,19.694444444444446
2011-12-28,55.0,2.88,19.09722222222222
2011-12-29,56.2,2.88,19.51388888888889
2011-12-30,54.85,2.88,19.04513888888889
2012-01-03,55.82,2.88,19.381944444444446
2012-01-04,55.79,2.88,19.37152777777778
2012-01-05,55.57,2.88,19.29513888888889
2012-01-06,55.58,2.88,19.29861111111111
2012-01-09,55.22,2.88,19.17361111111111
2012-01-10,56.0,2.88,19.444444444444446
2012-01-11,55.99,2.88,19.440972222222225
2012-01-12,55.86,2.88,19.395833333333332
2012-01-13,55.59,2.88,19.302083333333336
2012-01-17,55.92,2.88,19.416666666666668
2012-01-18,56.67,2.88,19.677083333333336
2012-01-19,56.72,2.88,19.694444444444446
2012-01-20,56.66,2.88,19.67361111111111
2012-01-23,56.51,2.88,19.62152777777778
2012-01-24,56.5,2.88,19.618055555555557
2012-01-25,57.38,2.88,19.923611111111114
2012-01-26,56.18,2.88,19.506944444444446
2012-01-27,55.4,2.88,19.23611111111111
2012-01-30,55.44,2.88,19.25
2012-01-31,56.76,2.88,19.708333333333332
2012-02-01,57.94,2.88,20.118055555555557
2012-02-02,57.75,2.88,20.052083333333336
2012-02-03,59.31,2.88,20.59375
2012-02-06,58.57,2.88,20.336805555555557
2012-02-07,59.65,2.88,20.711805555555557
2012-02-08,60.22,2.88,20.90972222222222
2012-02-09,60.0,2.88,20.833333333333336
2012-02-10,59.73,2.88,20.739583333333332
2012-02-13,60.09,2.88,20.864583333333336
2012-02-14,60.1,2.88,20.868055555555557
2012-02-15,60.01,2.88,20.836805555555557
2012-02-16,60.9,2.88,21.145833333333332
2012-02-17,62.11,2.88,21.56597222222222
2012-02-21,60.37,2.88,20.961805555555557
2012-02-22,60.88,2.88,21.13888888888889
2012-02-23,61.04,2.88,21.194444444444446
2012-02-24,60.94,2.88,21.15972222222222
2012-02-27,60.65,2.88,21.05902777777778
2012-02-28,60.38,2.88,20.96527777777778
2012-02-29,59.6,3.88,15.360824742268042
2012-03-01,59.54,3.88,15.345360824742269
2012-03-02,58.2,3.88,15.000000000000002
2012-03-05,57.97,3.88,14.940721649484535
2012-03-06,56.61,3.88,14.59020618556701
2012-03-07,56.87,3.88,14.657216494845361
2012-03-08,57.82,3.88,14.902061855670103
2012-03-09,58.76,3.88,15.144329896907216
2012-03-12,58.19,3.88,14.99742268041237
2012-03-13,58.99,3.88,15.20360824742268
2012-03-14,58.8,3.88,15.154639175257731
2012-03-15,58.92,3.88,15.18556701030928
2012-03-16,60.94,3.88,15.706185567010309
2012-03-19,61.39,3.88,15.822164948453608
2012-03-20,60.25,3.88,15.528350515463918
2012-03-21,60.48,3.88,15.587628865979381
2012-03-22,60.44,3.88,15.577319587628866
2012-03-23,61.78,3.88,15.922680412371134
2012-03-26,63.2,3.88,16.288659793814436
2012-03-27,62.76,3.88,16.175257731958762
2012-03-28,62.92,3.88,16.216494845360824
2012-03-29,62.87,3.88,16.20360824742268
2012-03-30,63.05,3.88,16.25
2012-04-02,63.14,3.88,16.27319587628866
2012-04-03,62.76,3.88,16.175257731958762
2012-04-04,62.02,3.88,15.984536082474229
2012-04-05,61.78,3.88,15.922680412371134
2012-04-09,60.08,3.88,15.484536082474227
2012-04-10,60.09,3.88,15.487113402061857
2012-04-11,60.46,3.88,15.582474226804125
2012-04-12,62.05,3.88,15.992268041237113
2012-04-13,61.74,3.88,15.912371134020619
2012-04-16,61.85,3.88,15.940721649484537
2012-04-17,62.61,3.88,16.13659793814433
2012-04-18,61.72,3.88,15.907216494845361
2012-04-19,61.76,3.88,15.917525773195877
2012-04-20,62.84,3.88,16.195876288659797
2012-04-23,61.51,3.88,15.853092783505154
2012-04-24,62.05,3.88,15.992268041237113
2012-04-25,64.73,3.88,16.68298969072165
2012-04-26,65.07,3.88,16.77061855670103
2012-04-27,65.73,3.88,16.940721649484537
2012-04-30,64.62,3.88,16.654639175257735
2012-05-01,64.37,3.88,16.590206185567013
2012-05-02,65.03,3.88,16.760309278350515
2012-05-03,64.01,3.88,16.497422680412374
2012-05-04,61.88,0.98,63.142857142857146
2012-05-07,61.82,0.98,63.08163265306123
2012-05-08,61.28,0.98,62.53061224489796
2012-05-09,60.82,0.98,62.06122448979592
2012-05-10,61.26,0.98,62.51020408163265
2012-05-11,61.06,0.98,62.30612244897959
2012-05-14,60.89,0.98,62.13265306122449
2012-05-15,61.65,0.98,62.90816326530612
2012-05-16,61.21,0.98,62.45918367346939
2012-05-17,59.67,0.98,60.88775510204082
2012-05-18,59.54,0.98,60.755102040816325
2012-05-21,60.0,0.98,61.224489795918366
2012-05-22,59.9,0.98,61.12244897959184
2012-05-23,60.28,0.98,61.51020408163266
2012-05-24,60.48,0.98,61.714285714285715
2012-05-25,59.84,0.98,61.061224489795926
2012-05-29,60.66,0.98,61.897959183673464
2012-05-30,59.92,0.98,61.142857142857146
2012-05-31,59.58,0.98,60.795918367346935
2012-06-01,57.15,0.98,58.316326530612244
2012-06-04,57.74,0.98,58.91836734693878
2012-06-05,58.51,0.98,59.70408163265306
2012-06-06,61.17,0.98,62.41836734693878
2012-06-07,61.48,0.98,62.73469387755102
2012-06-08,61.96,0.98,63.224489795918366
2012-06-11,60.39,0.98,61.62244897959184
2012-06-12,61.7,0.98,62.95918367346939
2012-06-13,60.7,0.98,61.93877551020409
2012-06-14,61.53,0.98,62.785714285714285
2012-06-15,62.2,0.98,63.46938775510205
2012-06-18,62.09,0.98,63.35714285714286
2012-06-19,62.87,0.98,64.15306122448979
2012-06-20,62.42,0.98,63.693877551020414
2012-06-21,60.98,0.98,62.224489795918366
2012-06-22,60.99,0.98,62.234693877551024
2012-06-25,60.23,0.98,61.45918367346938
2012-06-26,59.39,0.98,60.602040816326536
2012-06-27,60.22,0.98,61.44897959183673
2012-06-28,59.72,0.98,60.93877551020408
2012-06-29,61.65,0.98,62.90816326530612
2012-07-02,62.0,0.98,63.26530612244898
2012-07-03,62.39,0.98,63.66326530612245
2012-07-05,62.84,0.98,64.12244897959184
2012-07-06,61.82,0.98,63.08163265306123
2012-07-09,62.02,0.98,63.28571428571429
2012-07-10,60.97,0.98,62.214285714285715
2012-07-11,60.29,0.98,61.52040816326531
2012-07-12,59.76,0.98,60.97959183673469
2012-07-13,61.66,0.98,62.91836734693877
2012-07-16,62.13,0.98,63.39795918367347
2012-07-17,62.03,0.98,63.29591836734694
2012-07-18,62.66,0.98,63.93877551020408
2012-07-19,63.19,0.98,64.4795918367347
2012-07-20,62.72,0.98,64.0
2012-07-23,62.0,0.98,63.26530612244898
2012-07-24,61.57,0.98,62.8265306122449
2012-07-25,61.25,0.98,62.5
2012-07-26,61.66,0.98,62.91836734693877
2012-07-27,63.57,0.98,64.86734693877551
2012-07-30,61.53,0.98,62.785714285714285
2012-07-31,62.3,0.98,63.57142857142857
2012-08-01,61.8,0.98,63.06122448979592
2012-08-02,62.26,0.98,63.53061224489796
2012-08-03,64.23,0.98,65.54081632653062
2012-08-06,63.78,0.98,65.08163265306122
2012-08-07,64.12,2.06,31.12621359223301
2012-08-08,64.06,2.06,31.097087378640776
2012-08-09,64.18,2.06,31.155339805825246
2012-08-10,64.19,2.06,31.16019417475728
2012-08-13,63.84,2.06,30.990291262135923
2012-08-14,63.72,2.06,30.932038834951456
2012-08-15,64.02,2.06,31.077669902912618
2012-08-16,64.81,2.06,31.46116504854369
2012-08-17,64.79,2.06,31.451456310679614
2012-08-20,64.73,2.06,31.42233009708738
2012-08-21,64.73,2.06,31.42233009708738
2012-08-22,64.44,2.06,31.28155339805825
2012-08-23,64.2,2.06,31.16504854368932
2012-08-24,65.19,2.06,31.645631067961162
2012-08-27,64.78,2.06,31.446601941747574
2012-08-28,64.6,2.06,31.35922330097087
2012-08-29,64.51,2.06,31.315533980582526
2012-08-30,64.03,2.06,31.08252427184466
2012-08-31,64.51,2.06,31.315533980582526
2012-09-04,64.45,2.06,31.28640776699029
2012-09-05,64.48,2.06,31.300970873786408
2012-09-06,65.58,2.06,31.834951456310677
2012-09-07,65.52,2.06,31.805825242718445
2012-09-10,64.74,2.06,31.427184466019416
2012-09-11,64.55,2.06,31.334951456310677
2012-09-12,64.5,2.06,31.310679611650485
2012-09-13,64.89,2.06,31.5
2012-09-14,64.87,2.06,31.490291262135923
2012-09-17,64.83,2.06,31.470873786407765
2012-09-18,64.74,2.06,31.427184466019416
2012-09-19,64.76,2.06,31.436893203883496
2012-09-20,64.49,2.06,31.305825242718445
2012-09-21,64.4,2.06,31.2621359223301
2012-09-24,64.0,2.06,31.067961165048544
2012-09-25,63.41,2.06,30.78155339805825
2012-09-26,63.48,2.06,30.815533980582522
2012-09-27,63.95,2.06,31.04368932038835
2012-09-28,63.39,2.06,30.771844660194173
2012-10-01,64.0,2.06,31.067961165048544
2012-10-02,64.12,2.06,31.12621359223301
2012-10-03,63.92,2.06,31.02912621359223
2012-10-04,64.19,2.06,31.16019417475728
2012-10-05,64.46,2.06,31.291262135922327
2012-10-08,64.7,2.06,31.40776699029126
2012-10-09,63.74,2.06,30.941747572815533
2012-10-10,63.45,2.06,30.800970873786408
2012-10-11,63.7,2.06,30.92233009708738
2012-10-12,63.37,2.06,30.762135922330096
2012-10-15,63.63,2.06,30.888349514563107
2012-10-16,64.33,2.06,31.228155339805824
2012-10-17,65.22,2.06,31.66019417475728
2012-10-18,65.0,2.06,31.553398058252426
2012-10-19,64.53,2.06,31.325242718446603
2012-10-22,63.44,2.06,30.796116504854368
2012-10-23,62.36,2.06,30.271844660194173
2012-10-24,61.77,2.06,29.985436893203886
2012-10-25,65.76,2.06,31.92233009708738
2012-10-26,63.23,2.06,30.69417475728155
2012-10-31,64.03,2.06,31.08252427184466
2012-11-01,65.19,2.06,31.645631067961162
2012-11-02,63.69,2.06,30.91747572815534
2012-11-05,64.69,2.06,31.40291262135922
2012-11-06,65.33,3.22,20.288819875776397
2012-11-07,63.32,3.22,19.664596273291924
2012-11-08,62.45,3.22,19.3944099378882
2012-11-09,62.52,3.22,19.41614906832298
2012-11-12,61.6,3.22,19.130434782608695
2012-11-13,62.0,3.22,19.254658385093165
2012-11-14,60.45,3.22,18.773291925465838
2012-11-15,60.4,3.22,18.757763975155278
2012-11-16,60.72,3.22,18.857142857142854
2012-11-19,62.26,3.22,19.335403726708073
2012-11-20,62.64,3.22,19.45341614906832
2012-11-21,62.5,3.22,19.40993788819876
2012-11-23,62.91,3.22,19.53726708074534
2012-11-26,63.55,3.22,19.736024844720493
2012-11-27,62.99,3.22,19.562111801242235
2012-11-28,63.34,3.22,19.67080745341615
2012-11-29,63.9,3.22,19.844720496894407
2012-11-30,63.0,3.22,19.565217391304348
2012-12-03,62.96,3.22,19.5527950310559
2012-12-04,62.56,3.22,19.428571428571427
2012-12-05,62.58,3.22,19.43478260869565
2012-12-06,62.69,3.22,19.46894409937888
2012-12-07,62.91,3.22,19.53726708074534
2012-12-10,63.81,3.22,19.816770186335404
2012-12-11,64.18,3.22,19.93167701863354
2012-12-12,62.77,3.22,19.493788819875775
2012-12-13,61.91,3.22,19.22670807453416
2012-12-14,61.71,3.22,19.164596273291924
2012-12-17,62.31,3.22,19.350931677018632
2012-12-18,64.34,3.22,19.981366459627328
2012-12-19,65.03,3.22,20.195652173913043
2012-12-20,65.19,3.22,20.24534161490683
2012-12-21,65.2,3.22,20.248447204968944
2012-12-24,64.82,3.22,20.130434782608692
2012-12-26,64.1,3.22,19.906832298136642
2012-12-27,64.43,3.22,20.009316770186338
2012-12-28,63.67,3.22,19.773291925465838
2012-12-31,65.07,3.22,20.208074534161486
2013-01-02,66.66,3.22,20.701863354037265
2013-01-03,66.17,3.22,20.549689440993788
2013-01-04,66.69,3.22,20.7111801242236
2013-01-07,66.32,3.22,20.596273291925463
2013-01-08,66.9,3.22,20.77639751552795
2013-01-09,67.58,3.22,20.98757763975155
2013-01-10,68.15,3.22,21.164596273291927
2013-01-11,67.73,3.22,21.03416149068323
2013-01-14,67.35,3.22,20.91614906832298
2013-01-15,67.96,3.22,21.105590062111798
2013-01-16,67.62,3.22,21.0
2013-01-17,67.91,3.22,21.090062111801238
2013-01-18,68.0,3.22,21.11801242236025
2013-01-22,69.78,3.22,21.67080745341615
2013-01-23,69.67,3.22,21.636645962732917
2013-01-24,71.79,3.22,22.295031055900623
2013-01-25,71.0,3.22,22.049689440993788
2013-01-28,70.0,3.22,21.739130434782606
2013-01-29,69.9,3.22,21.70807453416149
2013-01-30,68.82,3.22,21.372670807453414
2013-01-31,68.26,3.22,21.198757763975156
2013-02-01,68.95,3.22,21.413043478260867
2013-02-04,68.2,3.22,21.180124223602483
2013-02-05,68.83,3.22,21.375776397515526
2013-02-06,69.01,3.22,21.43167701863354
2013-02-07,69.19,3.22,21.48757763975155
2013-02-08,69.87,3.22,21.698757763975156
2013-02-11,70.01,3.22,21.742236024844722
2013-02-12,70.14,3.22,21.782608695652172
2013-02-13,70.51,3.22,21.89751552795031
2013-02-14,70.47,3.22,21.88509316770186
2013-02-15,70.63,3.22,21.93478260869565
2013-02-19,71.73,3.22,22.27639751552795
2013-02-20,70.87,3.22,22.009316770186334
2013-02-21,71.04,3.22,22.062111801242235
2013-02-22,71.47,3.22,22.195652173913043
2013-02-25,70.85,3.22,22.00310559006211
2013-02-26,71.87,1.25,57.496
2013-02-27,72.88,1.25,58.303999999999995
2013-02-28,73.58,1.25,58.864
2013-03-01,74.23,1.25,59.384
2013-03-04,73.72,1.25,58.976
2013-03-05,74.8,1.25,59.839999999999996
2013-03-06,74.86,1.25,59.888
2013-03-07,75.38,1.25,60.303999999999995
2013-03-08,76.49,1.25,61.19199999999999
2013-03-11,76.3,1.25,61.04
2013-03-12,76.54,1.25,61.232000000000006
2013-03-13,77.3,1.25,61.839999999999996
2013-03-14,78.08,1.25,62.464
2013-03-15,78.52,1.25,62.815999999999995
2013-03-18,77.29,1.25,61.83200000000001
2013-03-19,76.59,1.25,61.272000000000006
2013-03-20,77.22,1.25,61.775999999999996
2013-03-21,76.65,1.25,61.32000000000001
2013-03-22,76.97,1.25,61.576
2013-03-25,76.63,1.25,61.303999999999995
2013-03-26,77.57,1.25,62.056
2013-03-27,78.32,1.25,62.65599999999999
2013-03-28,78.44,1.25,62.751999999999995
2013-04-01,78.04,1.25,62.432
2013-04-02,77.21,1.25,61.767999999999994
2013-04-03,76.06,1.25,60.848
2013-04-04,75.94,1.25,60.751999999999995
2013-04-05,75.58,1.25,60.464
2013-04-08,77.97,1.25,62.376
2013-04-09,77.02,1.25,61.616
2013-04-10,78.58,1.25,62.864
2013-04-11,78.34,1.25,62.672000000000004
2013-04-12,78.33,1.25,62.664
2013-04-15,75.26,1.25,60.208000000000006
2013-04-16,77.3,1.25,61.839999999999996
2013-04-17,74.64,1.25,59.712
2013-04-18,73.14,1.25,58.512
2013-04-19,73.21,1.25,58.568
2013-04-22,73.96,1.25,59.16799999999999
2013-04-23,74.05,1.25,59.239999999999995
2013-04-24,75.13,1.25,60.104
2013-04-25,75.45,1.25,60.36
2013-04-26,74.82,1.25,59.855999999999995
2013-04-29,75.03,1.25,60.024
2013-04-30,75.06,1.25,60.048
2013-05-01,73.93,1.25,59.144000000000005
2013-05-02,74.33,1.25,59.464
2013-05-03,76.34,1.25,61.072
2013-05-06,76.2,1.25,60.96
2013-05-07,77.5,1.09,71.10091743119266
2013-05-08,77.79,1.09,71.36697247706422
2013-05-09,77.45,1.09,71.05504587155963
2013-05-10,77.56,1.09,71.15596330275228
2013-05-13,77.02,1.09,70.66055045871559
2013-05-14,77.56,1.09,71.15596330275228
2013-05-15,77.52,1.09,71.11926605504587
2013-05-16,76.8,1.09,70.45871559633026
2013-05-17,77.34,1.09,70.95412844036697
2013-05-20,77.04,1.09,70.6788990825688
2013-05-21,77.11,1.09,70.74311926605505
2013-05-22,76.31,1.09,70.0091743119266
2013-05-23,76.5,1.09,70.18348623853211
2013-05-24,77.02,1.09,70.66055045871559
2013-05-28,78.46,1.09,71.98165137614677
2013-05-29,77.65,1.09,71.23853211009174
2013-05-30,77.95,1.09,71.5137614678899
2013-05-31,77.22,1.09,70.8440366972477
2013-06-03,77.91,1.09,71.47706422018348
2013-06-04,76.59,1.09,70.26605504587155
2013-06-05,74.74,1.09,68.56880733944953
2013-06-06,74.69,1.09,68.5229357798165
2013-06-07,75.56,1.09,69.3211009174312
2013-06-10,75.59,1.09,69.34862385321101
2013-06-11,75.09,1.09,68.88990825688073
2013-06-12,74.28,1.09,68.14678899082568
2013-06-13,75.67,1.09,69.42201834862385
2013-06-14,74.97,1.09,68.77981651376146
2013-06-17,76.06,1.09,69.77981651376146
2013-06-18,77.36,1.09,70.97247706422017
2013-06-19,76.22,1.09,69.92660550458714
2013-06-20,74.79,1.09,68.61467889908256
2013-06-21,75.91,1.09,69.64220183486238
2013-06-24,74.93,1.09,68.74311926605505
2013-06-25,74.41,1.09,68.26605504587155
2013-06-26,75.12,1.09,68.91743119266054
2013-06-27,76.75,1.09,70.41284403669724
2013-06-28,77.35,1.09,70.96330275229357
