date,CDNS,CDNS_EPS,PE Ratio
2015-02-09,17.16,0.13,132.0
2015-02-10,17.24,0.13,132.61538461538458
2015-02-11,17.61,0.13,135.46153846153845
2015-02-12,17.92,0.13,137.84615384615387
2015-02-13,18.02,0.13,138.6153846153846
2015-02-17,17.94,0.13,138.0
2015-02-18,18.0,0.13,138.46153846153845
2015-02-19,18.23,0.13,140.23076923076923
2015-02-20,18.5,0.23,80.43478260869564
2015-02-23,18.47,0.23,80.30434782608695
2015-02-24,18.67,0.23,81.17391304347827
2015-02-25,18.73,0.23,81.43478260869566
2015-02-26,18.51,0.23,80.47826086956522
2015-02-27,18.36,0.23,79.82608695652173
2015-03-02,18.59,0.23,80.82608695652173
2015-03-03,18.45,0.23,80.21739130434781
2015-03-04,18.43,0.23,80.13043478260869
2015-03-05,18.21,0.23,79.17391304347827
2015-03-06,18.09,0.23,78.65217391304347
2015-03-09,18.2,0.23,79.13043478260869
2015-03-10,17.84,0.23,77.56521739130434
2015-03-11,17.83,0.23,77.52173913043477
2015-03-12,17.95,0.23,78.04347826086956
2015-03-13,18.11,0.23,78.73913043478261
2015-03-16,18.52,0.23,80.52173913043478
2015-03-17,18.39,0.23,79.95652173913044
2015-03-18,18.63,0.23,80.99999999999999
2015-03-19,18.6,0.23,80.86956521739131
2015-03-20,18.66,0.23,81.13043478260869
2015-03-23,18.52,0.23,80.52173913043478
2015-03-24,18.49,0.23,80.39130434782608
2015-03-25,17.99,0.23,78.21739130434781
2015-03-26,18.0,0.23,78.26086956521739
2015-03-27,18.08,0.23,78.6086956521739
2015-03-30,18.44,0.23,80.17391304347827
2015-03-31,18.44,0.23,80.17391304347827
2015-04-01,18.39,0.23,79.95652173913044
2015-04-02,18.5,0.23,80.43478260869564
2015-04-06,18.46,0.23,80.26086956521739
2015-04-07,18.65,0.23,81.08695652173913
2015-04-08,19.07,0.23,82.91304347826086
2015-04-09,19.02,0.23,82.69565217391303
2015-04-10,19.06,0.23,82.8695652173913
2015-04-13,19.07,0.23,82.91304347826086
2015-04-14,18.65,0.23,81.08695652173913
2015-04-15,18.73,0.23,81.43478260869566
2015-04-16,18.6,0.23,80.86956521739131
2015-04-17,18.43,0.23,80.13043478260869
2015-04-20,18.64,0.23,81.04347826086956
2015-04-21,18.83,0.23,81.8695652173913
2015-04-22,19.3,0.23,83.91304347826087
2015-04-23,19.22,0.23,83.56521739130434
2015-04-24,18.99,0.23,82.56521739130434
2015-04-27,18.76,0.13,144.30769230769232
2015-04-28,19.42,0.13,149.3846153846154
2015-04-29,18.93,0.13,145.6153846153846
2015-04-30,18.65,0.13,143.46153846153845
2015-05-01,18.96,0.13,145.84615384615384
2015-05-04,18.87,0.13,145.15384615384616
2015-05-05,18.59,0.13,143.0
2015-05-06,18.64,0.13,143.3846153846154
2015-05-07,18.98,0.13,146.0
2015-05-08,19.18,0.13,147.53846153846152
2015-05-11,19.14,0.13,147.23076923076923
2015-05-12,19.0,0.13,146.15384615384616
2015-05-13,18.99,0.13,146.07692307692307
2015-05-14,19.26,0.13,148.15384615384616
2015-05-15,19.2,0.13,147.69230769230768
2015-05-18,19.48,0.13,149.84615384615384
2015-05-19,19.4,0.13,149.23076923076923
2015-05-20,19.56,0.13,150.46153846153845
2015-05-21,19.82,0.13,152.46153846153845
2015-05-22,19.9,0.13,153.07692307692307
2015-05-26,19.89,0.13,153.0
2015-05-27,20.11,0.13,154.69230769230768
2015-05-28,19.92,0.13,153.23076923076923
2015-05-29,19.79,0.13,152.23076923076923
2015-06-01,19.81,0.13,152.38461538461536
2015-06-02,19.95,0.13,153.46153846153845
2015-06-03,20.23,0.13,155.6153846153846
2015-06-04,20.13,0.13,154.84615384615384
2015-06-05,20.39,0.13,156.84615384615384
2015-06-08,20.0,0.13,153.84615384615384
2015-06-09,19.71,0.13,151.6153846153846
2015-06-10,19.84,0.13,152.6153846153846
2015-06-11,19.75,0.13,151.9230769230769
2015-06-12,19.85,0.13,152.6923076923077
2015-06-15,19.82,0.13,152.46153846153845
2015-06-16,19.86,0.13,152.76923076923077
2015-06-17,20.02,0.13,154.0
2015-06-18,20.16,0.13,155.07692307692307
2015-06-19,20.07,0.13,154.3846153846154
2015-06-22,20.15,0.13,154.99999999999997
2015-06-23,20.05,0.13,154.23076923076923
2015-06-24,20.03,0.13,154.0769230769231
2015-06-25,20.14,0.13,154.92307692307693
2015-06-26,20.04,0.13,154.15384615384613
2015-06-29,19.49,0.13,149.9230769230769
2015-06-30,19.66,0.13,151.23076923076923
2015-07-01,19.49,0.13,149.9230769230769
2015-07-02,19.36,0.13,148.9230769230769
2015-07-06,19.38,0.13,149.07692307692307
2015-07-07,19.27,0.13,148.23076923076923
2015-07-08,19.22,0.13,147.84615384615384
2015-07-09,19.45,0.13,149.6153846153846
2015-07-10,19.58,0.13,150.61538461538458
2015-07-13,19.79,0.13,152.23076923076923
2015-07-14,19.69,0.13,151.46153846153845
2015-07-15,19.69,0.13,151.46153846153845
2015-07-16,19.56,0.13,150.46153846153845
2015-07-17,19.54,0.13,150.3076923076923
2015-07-20,19.94,0.13,153.3846153846154
2015-07-21,19.8,0.13,152.30769230769232
2015-07-22,19.49,0.13,149.9230769230769
2015-07-23,19.3,0.13,148.46153846153845
2015-07-24,19.16,0.13,147.3846153846154
2015-07-27,18.97,0.2,94.85
2015-07-28,20.79,0.2,103.94999999999999
2015-07-29,20.97,0.2,104.85
2015-07-30,20.93,0.2,104.64999999999999
2015-07-31,20.97,0.2,104.85
2015-08-03,20.98,0.2,104.89999999999999
2015-08-04,20.94,0.2,104.7
2015-08-05,21.1,0.2,105.5
2015-08-06,20.8,0.2,104.0
2015-08-07,20.9,0.2,104.49999999999999
2015-08-10,21.38,0.2,106.89999999999999
2015-08-11,21.35,0.2,106.75
2015-08-12,21.25,0.2,106.25
2015-08-13,21.35,0.2,106.75
2015-08-14,21.56,0.2,107.79999999999998
2015-08-17,21.8,0.2,109.0
2015-08-18,21.62,0.2,108.1
2015-08-19,21.63,0.2,108.14999999999999
2015-08-20,20.47,0.2,102.35
2015-08-21,19.8,0.2,99.0
2015-08-24,19.0,0.2,95.0
2015-08-25,18.75,0.2,93.75
2015-08-26,19.51,0.2,97.55
2015-08-27,19.94,0.2,99.7
2015-08-28,20.14,0.2,100.7
2015-08-31,20.02,0.2,100.1
2015-09-01,19.72,0.2,98.6
2015-09-02,19.93,0.2,99.64999999999999
2015-09-03,20.52,0.2,102.6
2015-09-04,20.29,0.2,101.44999999999999
2015-09-08,20.85,0.2,104.25
2015-09-09,20.61,0.2,103.05
2015-09-10,20.77,0.2,103.85
2015-09-11,20.65,0.2,103.24999999999999
2015-09-14,20.67,0.2,103.35000000000001
2015-09-15,21.14,0.2,105.7
2015-09-16,21.2,0.2,105.99999999999999
2015-09-17,21.13,0.2,105.64999999999999
2015-09-18,20.81,0.2,104.04999999999998
2015-09-21,21.08,0.2,105.39999999999999
2015-09-22,21.21,0.2,106.05
2015-09-23,21.18,0.2,105.89999999999999
2015-09-24,21.05,0.2,105.25
2015-09-25,20.96,0.2,104.8
2015-09-28,20.48,0.2,102.39999999999999
2015-09-29,20.44,0.2,102.2
2015-09-30,20.68,0.2,103.39999999999999
2015-10-01,20.52,0.2,102.6
2015-10-02,20.81,0.2,104.04999999999998
2015-10-05,21.3,0.2,106.5
2015-10-06,21.32,0.2,106.6
2015-10-07,21.4,0.2,106.99999999999999
2015-10-08,21.37,0.2,106.85
2015-10-09,21.75,0.2,108.75
2015-10-12,21.66,0.2,108.3
2015-10-13,21.63,0.2,108.14999999999999
2015-10-14,21.34,0.2,106.69999999999999
2015-10-15,21.39,0.2,106.95
2015-10-16,21.35,0.2,106.75
2015-10-19,21.21,0.2,106.05
2015-10-20,21.14,0.2,105.7
2015-10-21,21.0,0.2,105.0
2015-10-22,21.12,0.2,105.6
2015-10-23,21.4,0.2,106.99999999999999
2015-10-26,21.35,0.2,106.75
2015-10-27,21.75,0.27,80.55555555555556
2015-10-28,22.41,0.27,83.0
2015-10-29,22.04,0.27,81.62962962962962
2015-10-30,22.22,0.27,82.29629629629629
2015-11-02,22.26,0.27,82.44444444444444
2015-11-03,22.26,0.27,82.44444444444444
2015-11-04,22.45,0.27,83.14814814814814
2015-11-05,22.46,0.27,83.18518518518518
2015-11-06,22.71,0.27,84.11111111111111
2015-11-09,22.58,0.27,83.62962962962962
2015-11-10,22.78,0.27,84.37037037037037
2015-11-11,22.56,0.27,83.55555555555554
2015-11-12,22.43,0.27,83.07407407407406
2015-11-13,22.29,0.27,82.55555555555554
2015-11-16,22.49,0.27,83.29629629629629
2015-11-17,22.61,0.27,83.74074074074073
2015-11-18,22.91,0.27,84.85185185185185
2015-11-19,23.13,0.27,85.66666666666666
2015-11-20,21.47,0.27,79.5185185185185
2015-11-23,21.71,0.27,80.4074074074074
2015-11-24,21.72,0.27,80.44444444444443
2015-11-25,22.08,0.27,81.77777777777777
2015-11-27,22.37,0.27,82.85185185185185
2015-11-30,22.3,0.27,82.5925925925926
2015-12-01,22.27,0.27,82.48148148148148
2015-12-02,22.22,0.27,82.29629629629629
2015-12-03,21.22,0.27,78.59259259259258
2015-12-04,21.65,0.27,80.18518518518518
2015-12-07,21.56,0.27,79.85185185185185
2015-12-08,21.5,0.27,79.62962962962962
2015-12-09,21.11,0.27,78.18518518518518
2015-12-10,21.14,0.27,78.29629629629629
2015-12-11,21.09,0.27,78.1111111111111
2015-12-14,21.19,0.27,78.48148148148148
2015-12-15,21.61,0.27,80.03703703703702
2015-12-16,21.77,0.27,80.62962962962962
2015-12-17,21.34,0.27,79.03703703703704
2015-12-18,21.0,0.27,77.77777777777777
2015-12-21,20.92,0.27,77.48148148148148
2015-12-22,21.18,0.27,78.44444444444444
2015-12-23,21.32,0.27,78.96296296296296
2015-12-24,21.29,0.27,78.85185185185185
2015-12-28,21.21,0.27,78.55555555555556
2015-12-29,21.27,0.27,78.77777777777777
2015-12-30,21.22,0.27,78.59259259259258
2015-12-31,20.81,0.27,77.07407407407406
2016-01-04,20.53,0.27,76.03703703703704
2016-01-05,20.54,0.27,76.07407407407406
2016-01-06,20.2,0.27,74.81481481481481
2016-01-07,19.75,0.27,73.14814814814814
2016-01-08,19.24,0.27,71.25925925925925
2016-01-11,19.28,0.27,71.4074074074074
2016-01-12,19.14,0.27,70.88888888888889
2016-01-13,18.66,0.27,69.1111111111111
2016-01-14,19.38,0.27,71.77777777777777
2016-01-15,19.0,0.27,70.37037037037037
2016-01-19,18.85,0.27,69.81481481481481
2016-01-20,19.04,0.27,70.5185185185185
2016-01-21,18.93,0.27,70.1111111111111
2016-01-22,19.52,0.27,72.29629629629629
2016-01-25,18.87,0.27,69.88888888888889
2016-01-26,19.3,0.27,71.48148148148148
2016-01-27,18.84,0.27,69.77777777777777
2016-01-28,18.99,0.27,70.33333333333333
2016-01-29,19.56,0.27,72.44444444444443
2016-02-01,19.54,0.27,72.37037037037037
2016-02-02,19.23,0.27,71.22222222222221
2016-02-03,19.23,0.27,71.22222222222221
2016-02-04,20.4,0.27,75.55555555555554
2016-02-05,20.0,0.27,74.07407407407408
2016-02-08,19.6,0.27,72.5925925925926
2016-02-09,19.82,0.27,73.4074074074074
2016-02-10,20.44,0.27,75.70370370370371
2016-02-11,20.15,0.27,74.62962962962962
2016-02-12,20.28,0.27,75.11111111111111
2016-02-16,20.61,0.27,76.33333333333333
2016-02-17,20.95,0.27,77.59259259259258
2016-02-18,20.78,0.28,74.21428571428571
2016-02-19,20.95,0.28,74.82142857142856
2016-02-22,21.25,0.28,75.89285714285714
2016-02-23,21.1,0.28,75.35714285714286
2016-02-24,21.3,0.28,76.07142857142857
2016-02-25,21.61,0.28,77.17857142857142
2016-02-26,21.63,0.28,77.24999999999999
2016-02-29,21.55,0.28,76.96428571428571
2016-03-01,21.97,0.28,78.46428571428571
2016-03-02,22.17,0.28,79.17857142857143
2016-03-03,22.16,0.28,79.14285714285714
2016-03-04,22.3,0.28,79.64285714285714
2016-03-07,22.27,0.28,79.53571428571428
2016-03-08,21.94,0.28,78.35714285714286
2016-03-09,22.01,0.28,78.60714285714286
2016-03-10,22.24,0.28,79.42857142857142
2016-03-11,22.54,0.28,80.49999999999999
2016-03-14,22.61,0.28,80.74999999999999
2016-03-15,22.66,0.28,80.92857142857142
2016-03-16,23.02,0.28,82.21428571428571
2016-03-17,23.17,0.28,82.75
2016-03-18,23.17,0.28,82.75
2016-03-21,22.93,0.28,81.89285714285714
2016-03-22,22.93,0.28,81.89285714285714
2016-03-23,22.88,0.28,81.71428571428571
2016-03-24,23.0,0.28,82.14285714285714
2016-03-28,22.97,0.28,82.03571428571428
2016-03-29,23.59,0.28,84.24999999999999
2016-03-30,23.37,0.28,83.46428571428571
2016-03-31,23.58,0.28,84.2142857142857
2016-04-01,23.64,0.28,84.42857142857142
2016-04-04,23.55,0.28,84.10714285714285
2016-04-05,23.5,0.28,83.92857142857142
2016-04-06,23.46,0.28,83.78571428571428
2016-04-07,23.21,0.28,82.89285714285714
2016-04-08,23.41,0.28,83.60714285714285
2016-04-11,23.23,0.28,82.96428571428571
2016-04-12,22.98,0.28,82.07142857142857
2016-04-13,23.33,0.28,83.32142857142856
2016-04-14,23.32,0.28,83.28571428571428
2016-04-15,23.46,0.28,83.78571428571428
2016-04-18,23.63,0.28,84.39285714285712
2016-04-19,23.62,0.28,84.35714285714285
2016-04-20,23.51,0.28,83.96428571428571
2016-04-21,23.58,0.28,84.2142857142857
2016-04-22,23.74,0.28,84.78571428571428
2016-04-25,23.8,0.17,140.0
2016-04-26,23.53,0.17,138.41176470588235
2016-04-27,23.73,0.17,139.58823529411765
2016-04-28,23.35,0.17,137.35294117647058
2016-04-29,23.19,0.17,136.41176470588235
2016-05-02,23.54,0.17,138.47058823529412
2016-05-03,23.36,0.17,137.41176470588235
2016-05-04,23.14,0.17,136.11764705882354
2016-05-05,23.06,0.17,135.6470588235294
2016-05-06,23.35,0.17,137.35294117647058
2016-05-09,23.61,0.17,138.88235294117646
2016-05-10,23.64,0.17,139.05882352941177
2016-05-11,23.6,0.17,138.8235294117647
2016-05-12,23.45,0.17,137.94117647058823
2016-05-13,23.68,0.17,139.2941176470588
2016-05-16,23.95,0.17,140.88235294117646
2016-05-17,23.56,0.17,138.58823529411762
2016-05-18,23.92,0.17,140.7058823529412
2016-05-19,23.77,0.17,139.8235294117647
2016-05-20,24.55,0.17,144.41176470588235
2016-05-23,24.38,0.17,143.41176470588235
2016-05-24,25.21,0.17,148.2941176470588
2016-05-25,24.94,0.17,146.70588235294116
2016-05-26,24.93,0.17,146.6470588235294
2016-05-27,25.05,0.17,147.35294117647058
2016-05-31,24.72,0.17,145.41176470588235
2016-06-01,24.74,0.17,145.52941176470586
2016-06-02,24.73,0.17,145.47058823529412
2016-06-03,24.7,0.17,145.2941176470588
2016-06-06,24.88,0.17,146.35294117647058
2016-06-07,24.86,0.17,146.23529411764704
2016-06-08,24.88,0.17,146.35294117647058
2016-06-09,24.86,0.17,146.23529411764704
2016-06-10,24.7,0.17,145.2941176470588
2016-06-13,24.59,0.17,144.6470588235294
2016-06-14,24.39,0.17,143.47058823529412
2016-06-15,24.35,0.17,143.23529411764704
2016-06-16,24.4,0.17,143.52941176470586
2016-06-17,24.26,0.17,142.7058823529412
2016-06-20,24.48,0.17,144.0
2016-06-21,24.44,0.17,143.76470588235293
2016-06-22,24.29,0.17,142.88235294117646
2016-06-23,24.62,0.17,144.8235294117647
2016-06-24,23.78,0.17,139.88235294117646
2016-06-27,23.07,0.17,135.70588235294116
2016-06-28,23.6,0.17,138.8235294117647
2016-06-29,23.95,0.17,140.88235294117646
2016-06-30,24.3,0.17,142.94117647058823
2016-07-01,24.38,0.17,143.41176470588235
2016-07-05,24.4,0.17,143.52941176470586
2016-07-06,24.44,0.17,143.76470588235293
2016-07-07,24.58,0.17,144.58823529411762
2016-07-08,25.05,0.17,147.35294117647058
2016-07-11,25.38,0.17,149.2941176470588
2016-07-12,25.58,0.17,150.4705882352941
2016-07-13,25.51,0.17,150.05882352941177
2016-07-14,25.73,0.17,151.35294117647058
2016-07-15,25.58,0.17,150.4705882352941
2016-07-18,25.66,0.17,150.94117647058823
2016-07-19,25.9,0.17,152.35294117647058
2016-07-20,26.11,0.17,153.58823529411762
2016-07-21,25.84,0.17,152.0
2016-07-22,26.07,0.17,153.35294117647058
2016-07-25,26.13,0.17,153.70588235294116
2016-07-26,24.26,0.17,142.7058823529412
2016-07-27,24.18,0.17,142.23529411764704
2016-07-28,24.01,0.17,141.23529411764704
2016-07-29,24.05,0.17,141.47058823529412
2016-08-01,24.15,0.17,142.05882352941174
2016-08-02,23.95,0.17,140.88235294117646
2016-08-03,24.22,0.17,142.4705882352941
2016-08-04,24.33,0.17,143.1176470588235
2016-08-05,24.68,0.17,145.17647058823528
2016-08-08,24.69,0.17,145.23529411764704
2016-08-09,24.63,0.17,144.88235294117646
2016-08-10,24.68,0.17,145.17647058823528
2016-08-11,24.8,0.17,145.88235294117646
2016-08-12,24.71,0.17,145.35294117647058
2016-08-15,24.75,0.17,145.58823529411762
2016-08-16,24.37,0.17,143.35294117647058
2016-08-17,24.42,0.17,143.64705882352942
2016-08-18,24.76,0.17,145.64705882352942
2016-08-19,24.99,0.17,146.99999999999997
2016-08-22,24.95,0.17,146.76470588235293
2016-08-23,25.24,0.17,148.4705882352941
2016-08-24,25.21,0.17,148.2941176470588
2016-08-25,25.43,0.17,149.58823529411762
2016-08-26,25.57,0.17,150.41176470588235
2016-08-29,25.57,0.17,150.41176470588235
2016-08-30,25.52,0.17,150.1176470588235
2016-08-31,25.44,0.17,149.64705882352942
2016-09-01,25.51,0.17,150.05882352941177
2016-09-02,25.91,0.17,152.41176470588235
2016-09-06,25.84,0.17,152.0
2016-09-07,25.98,0.17,152.8235294117647
2016-09-08,25.71,0.17,151.23529411764704
2016-09-09,25.04,0.17,147.2941176470588
2016-09-12,25.29,0.17,148.76470588235293
2016-09-13,24.62,0.17,144.8235294117647
2016-09-14,24.39,0.17,143.47058823529412
2016-09-15,24.83,0.17,146.05882352941174
2016-09-16,24.23,0.17,142.52941176470588
2016-09-19,24.4,0.17,143.52941176470586
2016-09-20,24.5,0.17,144.1176470588235
2016-09-21,24.66,0.17,145.05882352941177
2016-09-22,25.08,0.17,147.52941176470586
2016-09-23,24.81,0.17,145.9411764705882
2016-09-26,24.78,0.17,145.76470588235293
2016-09-27,25.15,0.17,147.9411764705882
2016-09-28,25.32,0.17,148.94117647058823
2016-09-29,25.22,0.17,148.35294117647058
2016-09-30,25.53,0.17,150.1764705882353
2016-10-03,25.41,0.17,149.47058823529412
2016-10-04,25.35,0.17,149.11764705882354
2016-10-05,25.47,0.17,149.8235294117647
2016-10-06,25.49,0.17,149.9411764705882
2016-10-07,25.53,0.17,150.1764705882353
2016-10-10,26.25,0.17,154.41176470588235
2016-10-11,25.66,0.17,150.94117647058823
2016-10-12,25.75,0.17,151.47058823529412
2016-10-13,25.92,0.17,152.47058823529412
2016-10-14,25.99,0.17,152.88235294117646
2016-10-17,25.95,0.17,152.6470588235294
2016-10-18,26.24,0.17,154.35294117647058
2016-10-19,26.14,0.17,153.76470588235293
2016-10-20,25.82,0.17,151.88235294117646
2016-10-21,25.71,0.17,151.23529411764704
2016-10-24,25.74,0.23,111.91304347826086
2016-10-25,25.5,0.23,110.8695652173913
2016-10-26,25.52,0.23,110.95652173913042
2016-10-27,25.36,0.23,110.26086956521739
2016-10-28,25.38,0.23,110.34782608695652
2016-10-31,25.58,0.23,111.21739130434781
2016-11-01,25.16,0.23,109.39130434782608
2016-11-02,24.76,0.23,107.65217391304348
2016-11-03,24.79,0.23,107.78260869565217
2016-11-04,24.93,0.23,108.39130434782608
2016-11-07,25.44,0.23,110.6086956521739
2016-11-08,25.46,0.23,110.69565217391305
2016-11-09,25.06,0.23,108.95652173913042
2016-11-10,24.84,0.23,108.0
2016-11-11,25.33,0.23,110.13043478260869
2016-11-14,25.51,0.23,110.91304347826087
2016-11-15,25.44,0.23,110.6086956521739
2016-11-16,25.85,0.23,112.3913043478261
2016-11-17,26.48,0.23,115.13043478260869
2016-11-18,26.4,0.23,114.78260869565216
2016-11-21,26.86,0.23,116.78260869565217
2016-11-22,26.77,0.23,116.39130434782608
2016-11-23,26.49,0.23,115.17391304347825
2016-11-25,26.76,0.23,116.34782608695653
2016-11-28,26.52,0.23,115.30434782608695
2016-11-29,26.59,0.23,115.6086956521739
2016-11-30,26.28,0.23,114.26086956521739
2016-12-01,25.18,0.23,109.4782608695652
2016-12-02,25.32,0.23,110.08695652173913
2016-12-05,25.53,0.23,111.0
2016-12-06,25.59,0.23,111.26086956521739
2016-12-07,25.96,0.23,112.8695652173913
2016-12-08,26.18,0.23,113.82608695652173
2016-12-09,25.95,0.23,112.82608695652173
2016-12-12,25.85,0.23,112.3913043478261
2016-12-13,25.83,0.23,112.30434782608694
2016-12-14,25.66,0.23,111.56521739130434
2016-12-15,25.53,0.23,111.0
2016-12-16,25.54,0.23,111.04347826086956
2016-12-19,25.69,0.23,111.69565217391305
2016-12-20,25.92,0.23,112.69565217391305
2016-12-21,25.78,0.23,112.08695652173913
2016-12-22,25.52,0.23,110.95652173913042
2016-12-23,25.76,0.23,112.0
2016-12-27,25.88,0.23,112.52173913043477
2016-12-28,25.39,0.23,110.39130434782608
2016-12-29,25.52,0.23,110.95652173913042
2016-12-30,25.22,0.23,109.65217391304347
2017-01-03,25.34,0.23,110.17391304347825
2017-01-04,25.57,0.23,111.17391304347825
2017-01-05,25.66,0.23,111.56521739130434
2017-01-06,25.65,0.23,111.52173913043477
2017-01-09,25.72,0.23,111.82608695652173
2017-01-10,25.77,0.23,112.04347826086956
2017-01-11,26.11,0.23,113.52173913043478
2017-01-12,25.94,0.23,112.78260869565217
2017-01-13,26.07,0.23,113.34782608695652
2017-01-17,25.8,0.23,112.17391304347827
2017-01-18,25.91,0.23,112.65217391304347
2017-01-19,25.97,0.23,112.91304347826086
2017-01-20,25.94,0.23,112.78260869565217
2017-01-23,25.67,0.23,111.60869565217392
2017-01-24,26.23,0.23,114.04347826086956
2017-01-25,26.26,0.23,114.17391304347827
2017-01-26,25.96,0.23,112.8695652173913
2017-01-27,26.22,0.23,113.99999999999999
2017-01-30,26.12,0.23,113.56521739130434
2017-01-31,26.03,0.23,113.17391304347827
2017-02-01,25.82,0.23,112.26086956521739
2017-02-02,28.93,0.23,125.78260869565217
2017-02-03,29.13,0.23,126.65217391304347
2017-02-06,29.38,0.23,127.7391304347826
2017-02-07,29.38,0.23,127.7391304347826
2017-02-08,29.24,0.23,127.13043478260869
2017-02-09,29.55,0.23,128.47826086956522
2017-02-10,29.53,0.14,210.92857142857142
2017-02-13,29.82,0.14,212.99999999999997
2017-02-14,29.92,0.14,213.7142857142857
2017-02-15,30.1,0.14,215.0
2017-02-16,30.24,0.14,215.99999999999997
2017-02-17,30.2,0.14,215.7142857142857
2017-02-21,30.79,0.14,219.9285714285714
2017-02-22,30.86,0.14,220.42857142857142
2017-02-23,30.78,0.14,219.85714285714283
2017-02-24,31.29,0.14,223.49999999999997
2017-02-27,31.54,0.14,225.28571428571425
2017-02-28,30.9,0.14,220.7142857142857
2017-03-01,31.31,0.14,223.6428571428571
2017-03-02,31.09,0.14,222.07142857142856
2017-03-03,31.1,0.14,222.14285714285714
2017-03-06,31.01,0.14,221.5
2017-03-07,31.24,0.14,223.1428571428571
2017-03-08,31.33,0.14,223.78571428571425
2017-03-09,31.23,0.14,223.07142857142856
2017-03-10,31.4,0.14,224.28571428571425
2017-03-13,31.67,0.14,226.2142857142857
2017-03-14,31.6,0.14,225.7142857142857
2017-03-15,31.58,0.14,225.57142857142853
2017-03-16,31.63,0.14,225.9285714285714
2017-03-17,31.86,0.14,227.57142857142856
2017-03-20,31.93,0.14,228.07142857142856
2017-03-21,31.51,0.14,225.07142857142856
2017-03-22,31.78,0.14,227.0
2017-03-23,31.73,0.14,226.6428571428571
2017-03-24,31.61,0.14,225.78571428571425
2017-03-27,31.68,0.14,226.28571428571425
2017-03-28,31.38,0.14,224.1428571428571
2017-03-29,31.52,0.14,225.1428571428571
2017-03-30,31.35,0.14,223.92857142857142
2017-03-31,31.4,0.14,224.28571428571425
2017-04-03,31.15,0.14,222.49999999999997
2017-04-04,31.1,0.14,222.14285714285714
2017-04-05,30.85,0.14,220.35714285714283
2017-04-06,31.17,0.14,222.64285714285714
2017-04-07,31.18,0.14,222.7142857142857
2017-04-10,31.35,0.14,223.92857142857142
2017-04-11,31.48,0.14,224.85714285714283
2017-04-12,31.27,0.14,223.35714285714283
2017-04-13,31.11,0.14,222.2142857142857
2017-04-17,31.38,0.14,224.1428571428571
2017-04-18,32.16,0.14,229.71428571428567
2017-04-19,32.45,0.14,231.78571428571428
2017-04-20,32.77,0.14,234.07142857142858
2017-04-21,32.88,0.14,234.85714285714286
2017-04-24,33.48,0.14,239.1428571428571
2017-04-25,31.93,0.25,127.72
2017-04-26,31.75,0.25,127.0
2017-04-27,32.04,0.25,128.16
2017-04-28,32.57,0.25,130.28
2017-05-01,32.71,0.25,130.84
2017-05-02,32.79,0.25,131.16
2017-05-03,32.76,0.25,131.04
2017-05-04,32.76,0.25,131.04
2017-05-05,33.04,0.25,132.16
2017-05-08,32.83,0.25,131.32
2017-05-09,33.0,0.25,132.0
2017-05-10,32.93,0.25,131.72
2017-05-11,32.99,0.25,131.96
2017-05-12,32.89,0.25,131.56
2017-05-15,33.15,0.25,132.6
2017-05-16,33.24,0.25,132.96
2017-05-17,32.39,0.25,129.56
2017-05-18,32.32,0.25,129.28
2017-05-19,32.78,0.25,131.12
2017-05-22,33.53,0.25,134.12
2017-05-23,34.02,0.25,136.08
2017-05-24,34.27,0.25,137.08
2017-05-25,34.76,0.25,139.04
2017-05-26,34.93,0.25,139.72
2017-05-30,34.93,0.25,139.72
2017-05-31,35.14,0.25,140.56
2017-06-01,34.98,0.25,139.92
2017-06-02,35.27,0.25,141.08
2017-06-05,35.52,0.25,142.08
2017-06-06,35.41,0.25,141.64
2017-06-07,35.35,0.25,141.4
2017-06-08,35.44,0.25,141.76
2017-06-09,34.72,0.25,138.88
2017-06-12,34.23,0.25,136.92
2017-06-13,34.4,0.25,137.6
2017-06-14,34.34,0.25,137.36
2017-06-15,34.15,0.25,136.6
2017-06-16,34.18,0.25,136.72
2017-06-19,34.26,0.25,137.04
2017-06-20,34.09,0.25,136.36
2017-06-21,34.27,0.25,137.08
2017-06-22,34.28,0.25,137.12
2017-06-23,34.26,0.25,137.04
2017-06-26,34.3,0.25,137.2
2017-06-27,33.69,0.25,134.76
2017-06-28,34.09,0.25,136.36
2017-06-29,33.44,0.25,133.76
2017-06-30,33.49,0.25,133.96
2017-07-03,33.07,0.25,132.28
2017-07-05,33.27,0.25,133.08
2017-07-06,33.28,0.25,133.12
2017-07-07,33.67,0.25,134.68
2017-07-10,33.9,0.25,135.6
2017-07-11,34.15,0.25,136.6
2017-07-12,34.73,0.25,138.92
2017-07-13,34.45,0.25,137.8
2017-07-14,34.73,0.25,138.92
2017-07-17,34.71,0.25,138.84
2017-07-18,34.81,0.25,139.24
2017-07-19,35.32,0.25,141.28
2017-07-20,35.09,0.25,140.36
2017-07-21,34.98,0.25,139.92
2017-07-24,35.07,0.26,134.8846153846154
2017-07-25,36.64,0.26,140.92307692307693
2017-07-26,37.18,0.26,143.0
2017-07-27,36.98,0.26,142.23076923076923
2017-07-28,37.01,0.26,142.34615384615384
2017-07-31,36.9,0.26,141.9230769230769
2017-08-01,36.72,0.26,141.23076923076923
2017-08-02,36.05,0.26,138.65384615384613
2017-08-03,36.21,0.26,139.26923076923077
2017-08-04,36.2,0.26,139.23076923076923
2017-08-07,36.63,0.26,140.8846153846154
