date,LYB,LYB_EPS,PE Ratio
2015-08-13,89.28,2.82,31.659574468085108
2015-08-14,87.11,2.82,30.890070921985817
2015-08-17,87.32,2.82,30.9645390070922
2015-08-18,86.18,2.82,30.560283687943265
2015-08-19,84.93,2.82,30.11702127659575
2015-08-20,83.91,2.82,29.75531914893617
2015-08-21,80.25,2.82,28.45744680851064
2015-08-24,77.25,2.82,27.393617021276597
2015-08-25,77.72,2.82,27.560283687943265
2015-08-26,80.9,2.82,28.687943262411352
2015-08-27,85.26,2.82,30.234042553191493
2015-08-28,85.43,2.82,30.294326241134755
2015-08-31,85.38,2.82,30.27659574468085
2015-09-01,81.55,2.82,28.918439716312058
2015-09-02,82.76,2.82,29.347517730496456
2015-09-03,82.69,2.82,29.322695035460995
2015-09-04,80.25,2.82,28.45744680851064
2015-09-08,83.17,2.82,29.492907801418443
2015-09-09,83.12,2.82,29.475177304964543
2015-09-10,84.11,2.82,29.826241134751776
2015-09-11,83.77,2.82,29.70567375886525
2015-09-14,82.39,2.82,29.21631205673759
2015-09-15,83.78,2.82,29.70921985815603
2015-09-16,87.3,2.82,30.95744680851064
2015-09-17,86.2,2.82,30.567375886524825
2015-09-18,85.69,2.82,30.386524822695037
2015-09-21,86.76,2.82,30.765957446808514
2015-09-22,84.93,2.82,30.11702127659575
2015-09-23,83.2,2.82,29.503546099290784
2015-09-24,83.85,2.82,29.73404255319149
2015-09-25,84.51,2.82,29.968085106382983
2015-09-28,80.6,2.82,28.581560283687942
2015-09-29,80.96,2.82,28.70921985815603
2015-09-30,83.36,2.82,29.560283687943265
2015-10-01,85.98,2.82,30.489361702127663
2015-10-02,88.43,2.82,31.3581560283688
2015-10-05,90.55,2.82,32.10992907801418
2015-10-06,93.63,2.82,33.202127659574465
2015-10-07,95.59,2.82,33.89716312056738
2015-10-08,97.5,2.82,34.57446808510638
2015-10-09,95.45,2.82,33.847517730496456
2015-10-12,92.68,2.82,32.86524822695036
2015-10-13,92.28,2.82,32.72340425531915
2015-10-14,94.15,2.82,33.38652482269504
2015-10-15,93.4,2.82,33.12056737588653
2015-10-16,94.16,2.82,33.39007092198582
2015-10-19,93.36,2.82,33.1063829787234
2015-10-20,93.34,2.82,33.09929078014185
2015-10-21,91.25,2.82,32.358156028368796
2015-10-22,94.51,2.82,33.51418439716313
2015-10-23,94.16,2.56,36.78125
2015-10-26,92.41,2.56,36.09765625
2015-10-27,90.43,2.56,35.32421875
2015-10-28,92.15,2.56,35.99609375
2015-10-29,92.0,2.56,35.9375
2015-10-30,92.91,2.56,36.29296875
2015-11-02,93.62,2.56,36.5703125
2015-11-03,95.31,2.56,37.23046875
2015-11-04,95.42,2.56,37.2734375
2015-11-05,94.99,2.56,37.10546875
2015-11-06,96.18,2.56,37.5703125
2015-11-09,94.49,2.56,36.91015625
2015-11-10,93.47,2.56,36.51171875
2015-11-11,92.53,2.56,36.14453125
2015-11-12,90.05,2.56,35.17578125
2015-11-13,91.78,2.56,35.8515625
2015-11-16,94.42,2.56,36.8828125
2015-11-17,93.99,2.56,36.71484375
2015-11-18,95.07,2.56,37.13671875
2015-11-19,93.12,2.56,36.375
2015-11-20,93.29,2.56,36.44140625
2015-11-23,94.42,2.56,36.8828125
2015-11-24,96.32,2.56,37.625
2015-11-25,95.95,2.56,37.48046875
2015-11-27,95.16,2.56,37.171875
2015-11-30,95.82,2.56,37.4296875
2015-12-01,97.08,2.56,37.921875
2015-12-02,95.08,2.56,37.140625
2015-12-03,95.17,2.56,37.17578125
2015-12-04,96.33,2.56,37.62890625
2015-12-07,90.49,2.56,35.34765625
2015-12-08,87.37,2.56,34.12890625
2015-12-09,88.83,2.56,34.69921875
2015-12-10,87.5,2.56,34.1796875
2015-12-11,85.58,2.56,33.4296875
2015-12-14,85.72,2.56,33.484375
2015-12-15,88.05,2.56,34.39453125
2015-12-16,88.93,2.56,34.73828125
2015-12-17,87.69,2.56,34.25390625
2015-12-18,87.53,2.56,34.19140625
2015-12-21,86.98,2.56,33.9765625
2015-12-22,87.09,2.56,34.01953125
2015-12-23,89.75,2.56,35.05859375
2015-12-24,88.17,2.56,34.44140625
2015-12-28,86.92,2.56,33.953125
2015-12-29,88.66,2.56,34.6328125
2015-12-30,87.76,2.56,34.28125
2015-12-31,86.9,2.56,33.9453125
2016-01-04,87.18,2.56,34.0546875
2016-01-05,87.64,2.56,34.234375
2016-01-06,83.51,2.56,32.62109375
2016-01-07,80.09,2.56,31.28515625
2016-01-08,79.59,2.56,31.08984375
2016-01-11,76.33,2.56,29.81640625
2016-01-12,78.15,2.56,30.52734375
2016-01-13,74.94,2.56,29.2734375
2016-01-14,76.37,2.56,29.83203125
2016-01-15,74.98,2.56,29.2890625
2016-01-19,73.98,2.56,28.8984375
2016-01-20,72.34,2.56,28.2578125
2016-01-21,74.59,2.56,29.13671875
2016-01-22,78.49,2.56,30.660156249999996
2016-01-25,75.84,2.56,29.625
2016-01-26,77.62,2.56,30.3203125
2016-01-27,76.71,2.56,29.964843749999996
2016-01-28,77.39,2.56,30.23046875
2016-01-29,77.97,2.56,30.45703125
2016-02-01,77.25,2.56,30.17578125
2016-02-02,75.2,2.56,29.375
2016-02-03,75.48,2.56,29.484375
2016-02-04,79.66,2.56,31.117187499999996
2016-02-05,79.75,2.56,31.15234375
2016-02-08,75.72,2.56,29.578125
2016-02-09,75.72,2.56,29.578125
2016-02-10,75.02,2.56,29.304687499999996
2016-02-11,73.43,2.56,28.683593750000004
2016-02-12,76.46,2.56,29.867187499999996
2016-02-16,77.93,1.82,42.81868131868132
2016-02-17,79.1,1.82,43.46153846153846
2016-02-18,80.2,1.82,44.065934065934066
2016-02-19,78.14,1.82,42.934065934065934
2016-02-22,80.56,1.82,44.26373626373626
2016-02-23,77.0,1.82,42.30769230769231
2016-02-24,78.25,1.82,42.994505494505496
2016-02-25,78.18,1.82,42.956043956043956
2016-02-26,80.17,1.82,44.04945054945055
2016-02-29,80.21,1.82,44.07142857142857
2016-03-01,80.89,1.82,44.44505494505494
2016-03-02,80.43,1.82,44.19230769230769
2016-03-03,79.9,1.82,43.901098901098905
2016-03-04,82.0,1.82,45.05494505494505
2016-03-07,84.24,1.82,46.285714285714285
2016-03-08,80.58,1.82,44.27472527472527
2016-03-09,82.59,1.82,45.379120879120876
2016-03-10,84.98,1.82,46.69230769230769
2016-03-11,87.48,1.82,48.065934065934066
2016-03-14,84.75,1.82,46.565934065934066
2016-03-15,84.22,1.82,46.27472527472527
2016-03-16,86.33,1.82,47.434065934065934
2016-03-17,88.6,1.82,48.68131868131868
2016-03-18,87.62,1.82,48.142857142857146
2016-03-21,86.2,1.82,47.362637362637365
2016-03-22,86.07,1.82,47.29120879120879
2016-03-23,84.71,1.82,46.54395604395604
2016-03-24,85.37,1.82,46.90659340659341
2016-03-28,85.11,1.82,46.76373626373626
2016-03-29,85.19,1.82,46.80769230769231
2016-03-30,85.9,1.82,47.1978021978022
2016-03-31,85.58,1.82,47.02197802197802
2016-04-01,86.83,1.82,47.708791208791204
2016-04-04,86.16,1.82,47.340659340659336
2016-04-05,84.87,1.82,46.63186813186813
2016-04-06,86.23,1.82,47.37912087912088
2016-04-07,84.39,1.82,46.36813186813187
2016-04-08,83.87,1.82,46.082417582417584
2016-04-11,85.19,1.82,46.80769230769231
2016-04-12,87.88,1.82,48.285714285714285
2016-04-13,88.4,1.82,48.57142857142857
2016-04-14,88.4,1.82,48.57142857142857
2016-04-15,88.15,1.82,48.434065934065934
2016-04-18,88.48,1.82,48.61538461538461
2016-04-19,91.1,1.82,50.05494505494505
2016-04-20,90.44,1.82,49.692307692307686
2016-04-21,90.69,1.82,49.82967032967033
2016-04-22,90.2,2.38,37.89915966386555
2016-04-25,88.25,2.38,37.07983193277311
2016-04-26,89.64,2.38,37.66386554621849
2016-04-27,89.16,2.38,37.46218487394958
2016-04-28,86.36,2.38,36.285714285714285
2016-04-29,82.67,2.38,34.73529411764706
2016-05-02,83.82,2.38,35.21848739495798
2016-05-03,82.97,2.38,34.86134453781513
2016-05-04,81.4,2.38,34.201680672268914
2016-05-05,81.62,2.38,34.294117647058826
2016-05-06,82.1,2.38,34.49579831932773
2016-05-09,81.16,2.38,34.10084033613445
2016-05-10,82.32,2.38,34.588235294117645
2016-05-11,81.87,2.38,34.39915966386555
2016-05-12,81.25,2.38,34.13865546218488
2016-05-13,80.72,2.38,33.91596638655462
2016-05-16,83.27,2.38,34.98739495798319
2016-05-17,83.89,2.38,35.247899159663866
2016-05-18,81.62,2.38,34.294117647058826
2016-05-19,80.83,2.38,33.96218487394958
2016-05-20,80.44,2.38,33.79831932773109
2016-05-23,80.1,2.38,33.65546218487395
2016-05-24,80.45,2.38,33.80252100840337
2016-05-25,82.71,2.38,34.752100840336134
2016-05-26,81.37,2.38,34.189075630252105
2016-05-27,81.4,2.38,34.201680672268914
2016-05-31,81.36,2.38,34.18487394957983
2016-06-01,82.5,2.38,34.66386554621849
2016-06-02,80.58,2.38,33.85714285714286
2016-06-03,79.76,2.38,33.51260504201681
2016-06-06,81.51,2.38,34.247899159663866
2016-06-07,82.31,2.38,34.58403361344538
2016-06-08,82.35,2.38,34.60084033613445
2016-06-09,79.92,2.38,33.57983193277311
2016-06-10,80.47,2.38,33.8109243697479
2016-06-13,79.22,2.38,33.285714285714285
2016-06-14,78.65,2.38,33.04621848739496
2016-06-15,79.11,2.38,33.23949579831933
2016-06-16,79.09,2.38,33.23109243697479
2016-06-17,80.05,2.38,33.634453781512605
2016-06-20,79.61,2.38,33.44957983193277
2016-06-21,78.91,2.38,33.15546218487395
2016-06-22,78.97,2.38,33.180672268907564
2016-06-23,79.05,2.38,33.214285714285715
2016-06-24,74.91,2.38,31.474789915966387
2016-06-27,71.32,2.38,29.96638655462185
2016-06-28,72.34,2.38,30.39495798319328
2016-06-29,74.01,2.38,31.09663865546219
2016-06-30,74.42,2.38,31.268907563025213
2016-07-01,74.69,2.38,31.38235294117647
2016-07-05,72.85,2.38,30.60924369747899
2016-07-06,73.11,2.38,30.718487394957986
2016-07-07,74.52,2.38,31.310924369747898
2016-07-08,76.74,2.38,32.2436974789916
2016-07-11,75.96,2.38,31.915966386554622
2016-07-12,77.46,2.38,32.54621848739496
2016-07-13,76.76,2.38,32.25210084033614
2016-07-14,77.61,2.38,32.609243697478995
2016-07-15,77.91,2.38,32.73529411764706
2016-07-18,78.5,2.38,32.983193277310924
2016-07-19,78.74,2.38,33.08403361344538
2016-07-20,79.48,2.38,33.39495798319328
2016-07-21,79.09,2.38,33.23109243697479
2016-07-22,78.16,2.38,32.84033613445378
2016-07-25,78.87,2.38,33.13865546218488
2016-07-26,78.85,2.38,33.13025210084034
2016-07-27,78.14,2.38,32.831932773109244
2016-07-28,79.02,2.38,33.20168067226891
2016-07-29,75.26,2.56,29.3984375
2016-08-01,74.89,2.56,29.25390625
2016-08-02,71.97,2.56,28.11328125
2016-08-03,73.56,2.56,28.734375
2016-08-04,74.34,2.56,29.0390625
2016-08-05,74.5,2.56,29.1015625
2016-08-08,75.42,2.56,29.4609375
2016-08-09,74.55,2.56,29.12109375
2016-08-10,74.4,2.56,29.0625
2016-08-11,76.63,2.56,29.933593749999996
2016-08-12,75.33,2.56,29.42578125
2016-08-15,77.49,2.56,30.269531249999996
2016-08-16,76.8,2.56,30.0
2016-08-17,77.19,2.56,30.15234375
2016-08-18,78.11,2.56,30.51171875
2016-08-19,79.87,2.56,31.19921875
2016-08-22,78.43,2.56,30.636718750000004
2016-08-23,78.97,2.56,30.84765625
2016-08-24,78.09,2.56,30.50390625
2016-08-25,78.94,2.56,30.8359375
2016-08-26,79.17,2.56,30.92578125
2016-08-29,79.67,2.56,31.12109375
2016-08-30,79.94,2.56,31.2265625
2016-08-31,78.89,2.56,30.81640625
2016-09-01,78.48,2.56,30.65625
2016-09-02,79.72,2.56,31.140625
2016-09-06,79.47,2.56,31.04296875
2016-09-07,79.5,2.56,31.0546875
2016-09-08,78.53,2.56,30.67578125
2016-09-09,76.19,2.56,29.76171875
2016-09-12,76.75,2.56,29.98046875
2016-09-13,74.47,2.56,29.08984375
2016-09-14,75.46,2.56,29.476562499999996
2016-09-15,76.52,2.56,29.890624999999996
2016-09-16,77.12,2.56,30.125
2016-09-19,78.44,2.56,30.640625
2016-09-20,77.54,2.56,30.289062500000004
2016-09-21,78.14,2.56,30.5234375
2016-09-22,78.18,2.56,30.539062500000004
2016-09-23,77.39,2.56,30.23046875
2016-09-26,76.49,2.56,29.878906249999996
2016-09-27,77.78,2.56,30.3828125
2016-09-28,80.0,2.56,31.25
2016-09-29,80.47,2.56,31.43359375
2016-09-30,80.66,2.56,31.507812499999996
2016-10-03,80.84,2.56,31.578125
2016-10-04,79.84,2.56,31.1875
2016-10-05,81.33,2.56,31.76953125
2016-10-06,84.09,2.56,32.84765625
2016-10-07,81.44,2.56,31.8125
2016-10-10,82.26,2.56,32.1328125
2016-10-11,80.3,2.56,31.3671875
2016-10-12,80.0,2.56,31.25
2016-10-13,79.9,2.56,31.2109375
2016-10-14,79.55,2.56,31.07421875
2016-10-17,79.53,2.56,31.06640625
2016-10-18,80.18,2.56,31.320312500000004
2016-10-19,81.65,2.56,31.89453125
2016-10-20,81.56,2.56,31.859375
2016-10-21,81.87,2.56,31.98046875
2016-10-24,81.62,2.56,31.8828125
2016-10-25,79.96,2.56,31.234374999999996
2016-10-26,80.35,2.56,31.386718749999996
2016-10-27,80.25,2.56,31.34765625
2016-10-28,80.28,2.56,31.359375
2016-10-31,79.55,2.56,31.07421875
2016-11-01,78.21,2.31,33.857142857142854
2016-11-02,77.39,2.31,33.502164502164504
2016-11-03,78.31,2.31,33.900432900432904
2016-11-04,78.45,2.31,33.96103896103896
2016-11-07,79.16,2.31,34.268398268398265
2016-11-08,78.95,2.31,34.17748917748918
2016-11-09,80.94,2.31,35.038961038961034
2016-11-10,83.35,2.31,36.08225108225108
2016-11-11,82.2,2.31,35.58441558441559
2016-11-14,82.4,2.31,35.67099567099567
2016-11-15,83.42,2.31,36.112554112554115
2016-11-16,83.2,2.31,36.01731601731602
2016-11-17,83.01,2.31,35.935064935064936
2016-11-18,83.12,2.31,35.98268398268399
2016-11-21,85.16,2.31,36.865800865800864
2016-11-22,85.77,2.31,37.12987012987013
2016-11-23,86.64,2.31,37.506493506493506
2016-11-25,86.67,2.31,37.51948051948052
2016-11-28,85.58,2.31,37.047619047619044
2016-11-29,83.72,2.31,36.24242424242424
2016-11-30,90.32,2.31,39.099567099567096
2016-12-01,91.18,2.31,39.47186147186147
2016-12-02,89.14,2.31,38.58874458874459
2016-12-05,88.6,2.31,38.35497835497835
2016-12-06,87.78,2.31,38.0
2016-12-07,89.41,2.31,38.705627705627705
2016-12-08,90.54,2.31,39.1948051948052
2016-12-09,88.42,2.31,38.277056277056275
2016-12-12,89.59,2.31,38.78354978354979
2016-12-13,89.62,2.31,38.7965367965368
2016-12-14,88.09,2.31,38.134199134199136
2016-12-15,88.83,2.31,38.45454545454545
2016-12-16,88.68,2.31,38.38961038961039
2016-12-19,88.14,2.31,38.15584415584416
2016-12-20,88.13,2.31,38.15151515151515
2016-12-21,87.77,2.31,37.99567099567099
2016-12-22,87.53,2.31,37.891774891774894
2016-12-23,87.7,2.31,37.96536796536797
2016-12-27,87.1,2.31,37.705627705627705
2016-12-28,86.38,2.31,37.39393939393939
2016-12-29,86.01,2.31,37.23376623376623
2016-12-30,85.78,2.31,37.134199134199136
2017-01-03,86.88,2.31,37.61038961038961
2017-01-04,88.79,2.31,38.43722943722944
2017-01-05,88.68,2.31,38.38961038961039
2017-01-06,88.17,2.31,38.16883116883117
2017-01-09,86.89,2.31,37.61471861471861
2017-01-10,86.88,2.31,37.61038961038961
2017-01-11,88.44,2.31,38.285714285714285
2017-01-12,89.62,2.31,38.7965367965368
2017-01-13,89.73,2.31,38.84415584415584
2017-01-17,89.97,2.31,38.94805194805195
2017-01-18,90.05,2.31,38.98268398268398
2017-01-19,89.76,2.31,38.85714285714286
2017-01-20,90.89,2.31,39.34632034632035
2017-01-23,91.16,2.31,39.46320346320346
2017-01-24,95.13,2.31,41.18181818181818
2017-01-25,96.38,2.31,41.72294372294372
2017-01-26,95.39,2.31,41.294372294372295
2017-01-27,95.3,2.31,41.25541125541125
2017-01-30,94.3,2.31,40.82251082251082
2017-01-31,93.27,2.31,40.37662337662337
2017-02-01,95.07,2.31,41.15584415584415
2017-02-02,93.75,2.31,40.58441558441558
2017-02-03,94.69,2.31,40.99134199134199
2017-02-06,94.94,2.31,41.099567099567096
2017-02-07,92.35,2.31,39.97835497835497
2017-02-08,91.66,2.31,39.679653679653676
2017-02-09,92.24,2.31,39.93073593073593
2017-02-10,91.86,2.31,39.76623376623377
2017-02-13,92.22,2.31,39.92207792207792
2017-02-14,93.15,2.31,40.324675324675326
2017-02-15,93.09,2.31,40.298701298701296
2017-02-16,92.69,2.31,40.125541125541126
2017-02-17,92.91,1.9,48.9
2017-02-21,94.52,1.9,49.747368421052634
2017-02-22,94.01,1.9,49.47894736842106
2017-02-23,93.13,1.9,49.01578947368421
2017-02-24,92.43,1.9,48.64736842105264
2017-02-27,91.33,1.9,48.06842105263158
2017-02-28,91.24,1.9,48.02105263157895
2017-03-01,93.89,1.9,49.415789473684214
2017-03-02,92.29,1.9,48.573684210526324
2017-03-03,92.24,1.9,48.54736842105263
2017-03-06,91.55,1.9,48.18421052631579
2017-03-07,91.23,1.9,48.015789473684215
2017-03-08,89.79,1.9,47.25789473684211
2017-03-09,89.5,1.9,47.10526315789474
2017-03-10,89.79,1.9,47.25789473684211
2017-03-13,90.18,1.9,47.463157894736845
2017-03-14,88.58,1.9,46.62105263157895
2017-03-15,90.89,1.9,47.83684210526316
2017-03-16,90.35,1.9,47.55263157894737
2017-03-17,90.08,1.9,47.410526315789475
2017-03-20,90.3,1.9,47.526315789473685
2017-03-21,88.15,1.9,46.39473684210527
2017-03-22,88.15,1.9,46.39473684210527
2017-03-23,88.3,1.9,46.473684210526315
2017-03-24,87.56,1.9,46.08421052631579
2017-03-27,88.62,1.9,46.6421052631579
2017-03-28,90.9,1.9,47.8421052631579
2017-03-29,90.73,1.9,47.75263157894737
2017-03-30,91.27,1.9,48.036842105263155
2017-03-31,91.19,1.9,47.99473684210526
2017-04-03,90.26,1.9,47.50526315789474
2017-04-04,90.69,1.9,47.73157894736842
2017-04-05,88.4,1.9,46.52631578947369
2017-04-06,89.19,1.9,46.9421052631579
2017-04-07,88.79,1.9,46.731578947368426
2017-04-10,88.53,1.9,46.59473684210526
2017-04-11,88.02,1.9,46.32631578947368
2017-04-12,86.34,1.9,45.4421052631579
2017-04-13,84.91,1.9,44.689473684210526
2017-04-17,85.28,1.9,44.88421052631579
2017-04-18,85.84,1.9,45.178947368421056
2017-04-19,85.53,1.9,45.015789473684215
2017-04-20,85.51,1.9,45.00526315789474
2017-04-21,85.42,1.9,44.95789473684211
2017-04-24,86.52,1.9,45.536842105263155
2017-04-25,87.01,1.9,45.794736842105266
2017-04-26,87.06,1.9,45.82105263157895
2017-04-27,87.42,1.9,46.01052631578948
2017-04-28,84.76,1.98,42.80808080808081
2017-05-01,83.46,1.98,42.15151515151515
2017-05-02,83.54,1.98,42.1919191919192
2017-05-03,81.88,1.98,41.35353535353535
2017-05-04,81.42,1.98,41.121212121212125
2017-05-05,84.16,1.98,42.505050505050505
2017-05-08,80.78,1.98,40.7979797979798
2017-05-09,81.91,1.98,41.368686868686865
2017-05-10,82.46,1.98,41.64646464646464
2017-05-11,81.97,1.98,41.398989898989896
2017-05-12,81.04,1.98,40.929292929292934
2017-05-15,82.53,1.98,41.68181818181818
2017-05-16,83.06,1.98,41.94949494949495
2017-05-17,79.98,1.98,40.3939393939394
2017-05-18,80.41,1.98,40.61111111111111
2017-05-19,81.1,1.98,40.95959595959596
2017-05-22,80.3,1.98,40.55555555555556
2017-05-23,80.57,1.98,40.69191919191919
2017-05-24,81.63,1.98,41.22727272727273
2017-05-25,80.67,1.98,40.74242424242424
2017-05-26,80.73,1.98,40.77272727272727
2017-05-30,80.56,1.98,40.686868686868685
2017-05-31,80.52,1.98,40.666666666666664
2017-06-01,80.55,1.98,40.68181818181818
2017-06-02,80.04,1.98,40.42424242424243
2017-06-05,78.91,1.98,39.85353535353535
2017-06-06,79.14,1.98,39.96969696969697
2017-06-07,79.24,1.98,40.02020202020202
2017-06-08,79.48,1.98,40.141414141414145
2017-06-09,81.88,1.98,41.35353535353535
2017-06-12,81.78,1.98,41.303030303030305
2017-06-13,82.95,1.98,41.8939393939394
2017-06-14,80.93,1.98,40.87373737373738
2017-06-15,80.14,1.98,40.474747474747474
2017-06-16,80.88,1.98,40.848484848484844
2017-06-19,81.3,1.98,41.06060606060606
2017-06-20,80.1,1.98,40.45454545454545
2017-06-21,79.57,1.98,40.186868686868685
2017-06-22,80.01,1.98,40.409090909090914
2017-06-23,80.17,1.98,40.48989898989899
2017-06-26,80.89,1.98,40.85353535353536
2017-06-27,82.07,1.98,41.44949494949495
2017-06-28,83.8,1.98,42.323232323232325
2017-06-29,83.77,1.98,42.30808080808081
2017-06-30,84.39,1.98,42.621212121212125
2017-07-03,85.36,1.98,43.111111111111114
2017-07-05,83.36,1.98,42.101010101010104
2017-07-06,83.05,1.98,41.94444444444444
2017-07-07,83.93,1.98,42.38888888888889
2017-07-10,84.2,1.98,42.525252525252526
2017-07-11,84.46,1.98,42.656565656565654
2017-07-12,85.72,1.98,43.292929292929294
2017-07-13,85.48,1.98,43.17171717171718
2017-07-14,85.87,1.98,43.36868686868687
2017-07-17,85.65,1.98,43.25757575757576
2017-07-18,85.25,1.98,43.05555555555556
2017-07-19,87.16,1.98,44.02020202020202
2017-07-20,87.02,1.98,43.94949494949495
2017-07-21,86.87,1.98,43.87373737373738
2017-07-24,87.25,1.98,44.06565656565657
2017-07-25,87.95,1.98,44.419191919191924
2017-07-26,87.34,1.98,44.111111111111114
2017-07-27,86.53,1.98,43.7020202020202
2017-07-28,89.89,2.81,31.98932384341637
2017-07-31,90.09,2.81,32.06049822064057
2017-08-01,89.26,2.81,31.765124555160142
2017-08-02,88.37,2.81,31.448398576512457
2017-08-03,88.75,2.81,31.583629893238435
2017-08-04,88.78,2.81,31.594306049822062
2017-08-07,89.12,2.81,31.715302491103206
2017-08-08,88.73,2.81,31.576512455516013
2017-08-09,89.2,2.81,31.743772241992882
2017-08-10,87.6,2.81,31.174377224199286
2017-08-11,87.19,2.81,31.028469750889677
2017-08-14,88.03,2.81,31.327402135231317
2017-08-15,87.95,2.81,31.298932384341636
2017-08-16,87.66,2.81,31.195729537366546
2017-08-17,86.23,2.81,30.686832740213525
2017-08-18,87.34,2.81,31.08185053380783
2017-08-21,88.1,2.81,31.352313167259783
2017-08-22,88.77,2.81,31.590747330960852
2017-08-23,89.36,2.81,31.80071174377224
2017-08-24,89.51,2.81,31.854092526690394
2017-08-25,90.26,2.81,32.12099644128114
2017-08-28,90.32,2.81,32.1423487544484
2017-08-29,89.6,2.81,31.886120996441278
2017-08-30,90.33,2.81,32.145907473309606
2017-08-31,90.59,2.81,32.238434163701065
2017-09-01,90.25,2.81,32.11743772241993
2017-09-05,89.39,2.81,31.81138790035587
2017-09-06,91.72,2.81,32.64056939501779
2017-09-07,91.72,2.81,32.64056939501779
2017-09-08,91.6,2.81,32.59786476868327
2017-09-11,93.66,2.81,33.330960854092524
2017-09-12,94.58,2.81,33.65836298932384
2017-09-13,94.17,2.81,33.512455516014235
2017-09-14,94.43,2.81,33.604982206405694
2017-09-15,95.17,2.81,33.86832740213523
2017-09-18,95.58,2.81,34.01423487544484
2017-09-19,96.56,2.81,34.362989323843415
2017-09-20,96.05,2.81,34.181494661921704
2017-09-21,95.79,2.81,34.08896797153025
2017-09-22,96.87,2.81,34.47330960854092
2017-09-25,97.92,2.81,34.84697508896797
2017-09-26,99.76,2.81,35.50177935943061
2017-09-27,99.78,2.81,35.50889679715303
2017-09-28,99.78,2.81,35.50889679715303
2017-09-29,99.05,2.81,35.24911032028469
2017-10-02,100.55,2.81,35.78291814946619
2017-10-03,99.76,2.81,35.50177935943061
2017-10-04,98.88,2.81,35.188612099644125
2017-10-05,99.48,2.81,35.40213523131673
2017-10-06,98.9,2.81,35.195729537366546
2017-10-09,99.04,2.81,35.245551601423486
2017-10-10,98.06,2.81,34.89679715302491
2017-10-11,97.26,2.81,34.612099644128115
2017-10-12,97.53,2.81,34.70818505338078
2017-10-13,97.68,2.81,34.761565836298935
2017-10-16,97.7,2.81,34.768683274021356
2017-10-17,98.21,2.81,34.95017793594306
2017-10-18,98.26,2.81,34.96797153024911
2017-10-19,99.39,2.81,35.370106761565836
2017-10-20,98.94,2.81,35.20996441281139
2017-10-23,98.56,2.81,35.07473309608541
2017-10-24,100.94,2.81,35.921708185053376
2017-10-25,99.75,2.81,35.49822064056939
2017-10-26,101.23,2.81,36.02491103202847
2017-10-27,99.01,2.67,37.08239700374532
2017-10-30,106.0,2.67,39.70037453183521
2017-10-31,103.53,2.67,38.7752808988764
2017-11-01,103.43,2.67,38.737827715355806
2017-11-02,103.54,2.67,38.77902621722847
2017-11-03,105.58,2.67,39.54307116104869
2017-11-06,106.49,2.67,39.88389513108614
2017-11-07,105.92,2.67,39.67041198501873
2017-11-08,105.86,2.67,39.647940074906366
2017-11-09,104.19,2.67,39.02247191011236
2017-11-10,104.26,2.67,39.04868913857678
2017-11-13,104.19,2.67,39.02247191011236
2017-11-14,103.74,2.67,38.853932584269664
2017-11-15,102.5,2.67,38.38951310861423
2017-11-16,103.2,2.67,38.65168539325843
2017-11-17,103.9,2.67,38.91385767790263
2017-11-20,104.27,2.67,39.052434456928836
2017-11-21,103.82,2.67,38.88389513108614
2017-11-22,103.42,2.67,38.734082397003746
2017-11-24,104.34,2.67,39.07865168539326
2017-11-27,104.38,2.67,39.0936329588015
2017-11-28,104.94,2.67,39.30337078651685
2017-11-29,105.01,2.67,39.329588014981276
2017-11-30,104.7,2.67,39.21348314606742
2017-12-01,104.1,2.67,38.98876404494382
2017-12-04,103.81,2.67,38.88014981273408
2017-12-05,104.58,2.67,39.168539325842694
2017-12-06,104.69,2.67,39.20973782771536
2017-12-07,106.51,2.67,39.89138576779027
2017-12-08,107.14,2.67,40.12734082397004
2017-12-11,107.51,2.67,40.26591760299626
2017-12-12,106.99,2.67,40.071161048689135
2017-12-13,107.5,2.67,40.262172284644194
2017-12-14,105.43,2.67,39.48689138576779
2017-12-15,106.03,2.67,39.71161048689139
2017-12-18,109.56,2.67,41.033707865168545
2017-12-19,108.95,2.67,40.80524344569289
2017-12-20,109.92,2.67,41.1685393258427
2017-12-21,110.28,2.67,41.30337078651686
2017-12-22,109.98,2.67,41.19101123595506
2017-12-26,109.93,2.67,41.17228464419476
2017-12-27,110.03,2.67,41.20973782771536
2017-12-28,111.16,2.67,41.63295880149813
2017-12-29,110.32,2.67,41.31835205992509
2018-01-02,112.23,2.67,42.033707865168545
2018-01-03,112.26,2.67,42.044943820224724
2018-01-04,112.8,2.67,42.247191011235955
2018-01-05,114.37,2.67,42.835205992509366
2018-01-08,114.11,2.67,42.737827715355806
2018-01-09,115.15,2.67,43.12734082397004
2018-01-10,115.03,2.67,43.08239700374532
2018-01-11,117.7,2.67,44.08239700374532
2018-01-12,117.68,2.67,44.0749063670412
2018-01-16,115.89,2.67,43.40449438202247
2018-01-17,116.88,2.67,43.7752808988764
2018-01-18,116.89,2.67,43.77902621722846
2018-01-19,119.92,2.67,44.91385767790263
2018-01-22,118.94,2.67,44.546816479400746
2018-01-23,118.43,2.67,44.355805243445694
2018-01-24,118.94,2.67,44.546816479400746
2018-01-25,120.74,2.67,45.22097378277154
2018-01-26,121.49,2.67,45.50187265917603
2018-01-29,120.91,2.67,45.28464419475655
