date,MCHP,MCHP_EPS,PE Ratio
2015-12-31,46.54,0.31,150.1290322580645
2016-01-04,45.98,0.31,148.32258064516128
2016-01-05,45.64,0.31,147.2258064516129
2016-01-06,44.93,0.31,144.93548387096774
2016-01-07,42.66,0.31,137.61290322580643
2016-01-08,41.53,0.31,133.96774193548387
2016-01-11,41.5,0.31,133.8709677419355
2016-01-12,41.85,0.31,135.0
2016-01-13,41.31,0.31,133.25806451612905
2016-01-14,42.04,0.31,135.61290322580646
2016-01-15,40.52,0.31,130.70967741935485
2016-01-19,41.7,0.31,134.51612903225808
2016-01-20,42.85,0.31,138.2258064516129
2016-01-21,43.61,0.31,140.67741935483872
2016-01-22,43.14,0.31,139.16129032258064
2016-01-25,43.2,0.31,139.35483870967744
2016-01-26,44.25,0.31,142.74193548387098
2016-01-27,43.33,0.31,139.7741935483871
2016-01-28,43.16,0.31,139.2258064516129
2016-01-29,44.81,0.31,144.5483870967742
2016-02-01,44.43,0.31,143.32258064516128
2016-02-02,43.18,0.31,139.29032258064515
2016-02-03,42.32,0.31,136.51612903225808
2016-02-04,42.74,0.31,137.8709677419355
2016-02-05,42.22,0.3,140.73333333333335
2016-02-08,41.22,0.3,137.4
2016-02-09,41.26,0.3,137.53333333333333
2016-02-10,40.27,0.3,134.23333333333335
2016-02-11,39.65,0.3,132.16666666666666
2016-02-12,40.41,0.3,134.7
2016-02-16,41.63,0.3,138.76666666666668
2016-02-17,42.66,0.3,142.2
2016-02-18,41.98,0.3,139.93333333333334
2016-02-19,42.37,0.3,141.23333333333332
2016-02-22,43.07,0.3,143.56666666666666
2016-02-23,42.26,0.3,140.86666666666667
2016-02-24,43.68,0.3,145.6
2016-02-25,43.81,0.3,146.03333333333336
2016-02-26,44.88,0.3,149.60000000000002
2016-02-29,44.49,0.3,148.3
2016-03-01,45.22,0.3,150.73333333333335
2016-03-02,45.74,0.3,152.46666666666667
2016-03-03,46.12,0.3,153.73333333333332
2016-03-04,46.83,0.3,156.1
2016-03-07,47.72,0.3,159.06666666666666
2016-03-08,46.67,0.3,155.5666666666667
2016-03-09,47.51,0.3,158.36666666666667
2016-03-10,47.1,0.3,157.0
2016-03-11,48.61,0.3,162.03333333333333
2016-03-14,48.1,0.3,160.33333333333334
2016-03-15,48.09,0.3,160.3
2016-03-16,48.03,0.3,160.10000000000002
2016-03-17,48.43,0.3,161.43333333333334
2016-03-18,49.11,0.3,163.70000000000002
2016-03-21,48.75,0.3,162.5
2016-03-22,48.31,0.3,161.03333333333336
2016-03-23,47.96,0.3,159.86666666666667
2016-03-24,48.12,0.3,160.4
2016-03-28,48.01,0.3,160.03333333333333
2016-03-29,48.81,0.3,162.70000000000002
2016-03-30,48.84,0.3,162.8
2016-03-31,48.2,0.3,160.66666666666669
2016-04-01,48.28,0.3,160.93333333333334
2016-04-04,48.38,0.3,161.26666666666668
2016-04-05,48.65,0.3,162.16666666666666
2016-04-06,48.64,0.3,162.13333333333335
2016-04-07,47.88,0.3,159.60000000000002
2016-04-08,48.45,0.3,161.50000000000003
2016-04-11,48.4,0.3,161.33333333333334
2016-04-12,48.3,0.3,161.0
2016-04-13,49.22,0.3,164.06666666666666
2016-04-14,49.27,0.3,164.23333333333335
2016-04-15,48.76,0.3,162.53333333333333
2016-04-18,48.9,0.3,163.0
2016-04-19,48.52,0.3,161.73333333333335
2016-04-20,49.59,0.3,165.3
2016-04-21,49.43,0.3,164.76666666666668
2016-04-22,49.71,0.3,165.70000000000002
2016-04-25,49.57,0.3,165.23333333333335
2016-04-26,50.08,0.3,166.93333333333334
2016-04-27,50.34,0.3,167.8
2016-04-28,49.51,0.3,165.03333333333333
2016-04-29,48.59,0.3,161.9666666666667
2016-05-02,49.35,0.3,164.5
2016-05-03,48.8,0.3,162.66666666666666
2016-05-04,48.42,0.3,161.4
2016-05-05,47.82,0.3,159.4
2016-05-06,47.95,0.3,159.83333333333334
2016-05-09,47.57,0.3,158.56666666666666
2016-05-10,48.34,0.3,161.13333333333335
2016-05-11,48.32,0.3,161.06666666666666
2016-05-12,47.33,0.3,157.76666666666668
2016-05-13,47.16,0.3,157.2
2016-05-16,47.95,0.3,159.83333333333334
2016-05-17,47.78,0.3,159.26666666666668
2016-05-18,48.33,0.3,161.1
2016-05-19,47.64,0.3,158.8
2016-05-20,48.82,0.3,162.73333333333335
2016-05-23,48.86,0.3,162.86666666666667
2016-05-24,49.96,0.33,151.39393939393938
2016-05-25,50.17,0.33,152.03030303030303
2016-05-26,50.66,0.33,153.5151515151515
2016-05-27,50.99,0.33,154.5151515151515
2016-05-31,51.68,0.33,156.6060606060606
2016-06-01,51.71,0.33,156.6969696969697
2016-06-02,51.72,0.33,156.72727272727272
2016-06-03,51.81,0.33,157.0
2016-06-06,51.76,0.33,156.84848484848484
2016-06-07,52.81,0.33,160.03030303030303
2016-06-08,52.99,0.33,160.57575757575756
2016-06-09,52.77,0.33,159.9090909090909
2016-06-10,52.25,0.33,158.33333333333331
2016-06-13,51.91,0.33,157.30303030303028
2016-06-14,52.2,0.33,158.1818181818182
2016-06-15,52.1,0.33,157.87878787878788
2016-06-16,52.05,0.33,157.72727272727272
2016-06-17,51.21,0.33,155.1818181818182
2016-06-20,51.87,0.33,157.18181818181816
2016-06-21,51.91,0.33,157.30303030303028
2016-06-22,51.59,0.33,156.33333333333334
2016-06-23,52.84,0.33,160.12121212121212
2016-06-24,50.47,0.33,152.93939393939394
2016-06-27,48.13,0.33,145.84848484848484
2016-06-28,49.36,0.33,149.57575757575756
2016-06-29,49.7,0.33,150.6060606060606
2016-06-30,50.76,0.33,153.8181818181818
2016-07-01,50.42,0.33,152.78787878787878
2016-07-05,49.84,0.33,151.03030303030303
2016-07-06,49.49,0.33,149.96969696969697
2016-07-07,50.4,0.33,152.72727272727272
2016-07-08,51.87,0.33,157.18181818181816
2016-07-11,52.35,0.33,158.63636363636363
2016-07-12,53.1,0.33,160.9090909090909
2016-07-13,53.25,0.33,161.36363636363635
2016-07-14,53.61,0.33,162.45454545454544
2016-07-15,53.77,0.33,162.93939393939394
2016-07-18,54.04,0.33,163.75757575757575
2016-07-19,53.71,0.33,162.75757575757575
2016-07-20,54.34,0.33,164.66666666666666
2016-07-21,53.8,0.33,163.030303030303
2016-07-22,54.17,0.33,164.15151515151516
2016-07-25,54.27,0.33,164.45454545454547
2016-07-26,57.34,0.33,173.75757575757575
2016-07-27,57.08,0.33,172.96969696969697
2016-07-28,56.69,0.33,171.78787878787878
2016-07-29,55.64,0.33,168.6060606060606
2016-08-01,55.81,0.33,169.12121212121212
2016-08-02,54.98,0.33,166.6060606060606
2016-08-03,55.33,0.33,167.66666666666666
2016-08-04,55.75,0.33,168.93939393939394
2016-08-05,56.56,0.33,171.3939393939394
2016-08-08,56.63,0.33,171.6060606060606
2016-08-09,60.63,-0.53,-114.39622641509433
2016-08-10,60.35,-0.53,-113.86792452830188
2016-08-11,60.77,-0.53,-114.66037735849056
2016-08-12,60.51,-0.53,-114.1698113207547
2016-08-15,61.21,-0.53,-115.49056603773585
2016-08-16,60.83,-0.53,-114.77358490566037
2016-08-17,60.95,-0.53,-115.0
2016-08-18,61.23,-0.53,-115.52830188679243
2016-08-19,61.3,-0.53,-115.66037735849055
2016-08-22,61.27,-0.53,-115.60377358490567
2016-08-23,61.4,-0.53,-115.84905660377358
2016-08-24,61.02,-0.53,-115.13207547169812
2016-08-25,61.13,-0.53,-115.33962264150944
2016-08-26,61.58,-0.53,-116.18867924528301
2016-08-29,61.6,-0.53,-116.22641509433961
2016-08-30,61.43,-0.53,-115.90566037735849
2016-08-31,61.91,-0.53,-116.81132075471697
2016-09-01,62.8,-0.53,-118.49056603773583
2016-09-02,62.69,-0.53,-118.28301886792451
2016-09-06,62.27,-0.53,-117.49056603773585
2016-09-07,60.78,-0.53,-114.67924528301886
2016-09-08,60.66,-0.53,-114.45283018867923
2016-09-09,58.52,-0.53,-110.41509433962264
2016-09-12,59.86,-0.53,-112.94339622641509
2016-09-13,59.13,-0.53,-111.56603773584905
2016-09-14,59.41,-0.53,-112.0943396226415
2016-09-15,60.44,-0.53,-114.03773584905659
2016-09-16,60.31,-0.53,-113.79245283018868
2016-09-19,60.59,-0.53,-114.32075471698113
2016-09-20,60.2,-0.53,-113.58490566037736
2016-09-21,61.12,-0.53,-115.32075471698113
2016-09-22,61.18,-0.53,-115.43396226415094
2016-09-23,60.64,-0.53,-114.41509433962264
2016-09-26,60.47,-0.53,-114.0943396226415
2016-09-27,61.32,-0.53,-115.69811320754717
2016-09-28,61.65,-0.53,-116.32075471698113
2016-09-29,61.97,-0.53,-116.92452830188678
2016-09-30,62.14,-0.53,-117.24528301886792
2016-10-03,61.82,-0.53,-116.64150943396226
2016-10-04,61.32,-0.53,-115.69811320754717
2016-10-05,62.12,-0.53,-117.2075471698113
2016-10-06,62.58,-0.53,-118.0754716981132
2016-10-07,62.06,-0.53,-117.09433962264151
2016-10-10,61.31,-0.53,-115.67924528301887
2016-10-11,59.69,-0.53,-112.62264150943395
2016-10-12,59.0,-0.53,-111.32075471698113
2016-10-13,58.41,-0.53,-110.2075471698113
2016-10-14,59.0,-0.53,-111.32075471698113
2016-10-17,58.7,-0.53,-110.75471698113208
2016-10-18,58.86,-0.53,-111.0566037735849
2016-10-19,60.01,-0.53,-113.22641509433961
2016-10-20,59.71,-0.53,-112.66037735849056
2016-10-21,59.5,-0.53,-112.26415094339622
2016-10-24,60.64,-0.53,-114.41509433962264
2016-10-25,60.91,-0.53,-114.92452830188678
2016-10-26,60.55,-0.53,-114.24528301886791
2016-10-27,60.36,-0.53,-113.88679245283018
2016-10-28,60.3,-0.53,-113.77358490566037
2016-10-31,60.55,-0.53,-114.24528301886791
2016-11-01,60.18,-0.53,-113.54716981132074
2016-11-02,59.86,-0.53,-112.94339622641509
2016-11-03,59.63,-0.53,-112.50943396226415
2016-11-04,60.22,-0.53,-113.62264150943396
2016-11-07,62.23,-0.53,-117.41509433962263
2016-11-08,63.96,0.16,399.75
2016-11-09,64.31,0.16,401.9375
2016-11-10,62.44,0.16,390.25
2016-11-11,63.15,0.16,394.6875
2016-11-14,63.53,0.16,397.0625
2016-11-15,65.19,0.16,407.4375
2016-11-16,65.65,0.16,410.3125
2016-11-17,65.45,0.16,409.0625
2016-11-18,64.57,0.16,403.56249999999994
2016-11-21,65.2,0.16,407.5
2016-11-22,65.57,0.16,409.81249999999994
2016-11-23,66.11,0.16,413.1875
2016-11-25,66.08,0.16,413.0
2016-11-28,65.9,0.16,411.875
2016-11-29,66.03,0.16,412.6875
2016-11-30,66.18,0.16,413.62500000000006
2016-12-01,61.23,0.16,382.6875
2016-12-02,62.05,0.16,387.8125
2016-12-05,63.23,0.16,395.1875
2016-12-06,63.49,0.16,396.8125
2016-12-07,64.5,0.16,403.125
2016-12-08,65.19,0.16,407.4375
2016-12-09,64.53,0.16,403.3125
2016-12-12,63.61,0.16,397.5625
2016-12-13,65.1,0.16,406.87499999999994
2016-12-14,65.05,0.16,406.5625
2016-12-15,65.83,0.16,411.4375
2016-12-16,64.53,0.16,403.3125
2016-12-19,65.01,0.16,406.3125
2016-12-20,65.3,0.16,408.125
2016-12-21,65.17,0.16,407.3125
2016-12-22,65.38,0.16,408.62499999999994
2016-12-23,65.4,0.16,408.75
2016-12-27,65.4,0.16,408.75
2016-12-28,64.67,0.16,404.1875
2016-12-29,64.76,0.16,404.75
2016-12-30,64.15,0.16,400.9375
2017-01-03,63.85,0.16,399.0625
2017-01-04,63.82,0.16,398.875
2017-01-05,62.59,0.16,391.1875
2017-01-06,63.68,0.16,398.0
2017-01-09,64.42,0.16,402.625
2017-01-10,64.85,0.16,405.31249999999994
2017-01-11,66.48,0.16,415.5
2017-01-12,66.48,0.16,415.5
2017-01-13,66.34,0.16,414.625
2017-01-17,64.95,0.16,405.9375
2017-01-18,66.5,0.16,415.625
2017-01-19,65.69,0.16,410.5625
2017-01-20,66.93,0.16,418.31250000000006
2017-01-23,67.03,0.16,418.9375
2017-01-24,67.9,0.16,424.375
2017-01-25,68.82,0.16,430.12499999999994
2017-01-26,67.63,0.16,422.68749999999994
2017-01-27,68.76,0.16,429.75
2017-01-30,69.06,0.16,431.625
2017-01-31,67.35,0.16,420.93749999999994
2017-02-01,68.41,0.16,427.56249999999994
2017-02-02,68.78,0.16,429.875
2017-02-03,69.43,0.16,433.93750000000006
2017-02-06,69.17,0.16,432.3125
2017-02-07,69.62,0.16,435.125
2017-02-08,73.8,0.5,147.6
2017-02-09,70.93,0.5,141.86
2017-02-10,70.9,0.5,141.8
2017-02-13,70.66,0.5,141.32
2017-02-14,70.78,0.5,141.56
2017-02-15,71.9,0.5,143.8
2017-02-16,71.71,0.5,143.42
2017-02-17,71.68,0.5,143.36
2017-02-21,72.48,0.5,144.96
2017-02-22,73.04,0.5,146.08
2017-02-23,72.71,0.5,145.42
2017-02-24,72.83,0.5,145.66
2017-02-27,73.13,0.5,146.26
2017-02-28,72.52,0.5,145.04
2017-03-01,73.64,0.5,147.28
2017-03-02,73.01,0.5,146.02
2017-03-03,73.3,0.5,146.6
2017-03-06,73.92,0.5,147.84
2017-03-07,73.84,0.5,147.68
2017-03-08,73.53,0.5,147.06
2017-03-09,73.48,0.5,146.96
2017-03-10,73.95,0.5,147.9
2017-03-13,74.5,0.5,149.0
2017-03-14,73.99,0.5,147.98
2017-03-15,74.52,0.5,149.04
2017-03-16,74.12,0.5,148.24
2017-03-17,74.28,0.5,148.56
2017-03-20,74.35,0.5,148.7
2017-03-21,72.34,0.5,144.68
2017-03-22,73.5,0.5,147.0
2017-03-23,72.75,0.5,145.5
2017-03-24,73.15,0.5,146.3
2017-03-27,72.82,0.5,145.64
2017-03-28,73.5,0.5,147.0
2017-03-29,73.68,0.5,147.36
2017-03-30,73.88,0.5,147.76
2017-03-31,73.78,0.5,147.56
2017-04-03,73.21,0.5,146.42
2017-04-04,73.45,0.5,146.9
2017-04-05,73.02,0.5,146.04
2017-04-06,73.52,0.5,147.04
2017-04-07,74.06,0.5,148.12
2017-04-10,73.41,0.5,146.82
2017-04-11,72.66,0.5,145.32
2017-04-12,72.15,0.5,144.3
2017-04-13,72.24,0.5,144.48
2017-04-17,73.02,0.5,146.04
2017-04-18,74.13,0.5,148.26
2017-04-19,74.86,0.5,149.72
2017-04-20,75.63,0.5,151.26
2017-04-21,74.43,0.5,148.86
2017-04-24,75.95,0.5,151.9
2017-04-25,76.73,0.5,153.46
2017-04-26,76.15,0.5,152.3
2017-04-27,76.75,0.5,153.5
2017-04-28,75.58,0.5,151.16
2017-05-01,76.16,0.5,152.32
2017-05-02,75.69,0.5,151.38
2017-05-03,75.25,0.5,150.5
2017-05-04,75.01,0.5,150.02
2017-05-05,75.17,0.5,150.34
2017-05-08,75.46,0.5,150.92
2017-05-09,76.45,0.5,152.9
2017-05-10,78.51,0.5,157.02
2017-05-11,79.04,0.5,158.08
2017-05-12,79.0,0.5,158.0
2017-05-15,80.13,0.5,160.26
2017-05-16,81.63,0.5,163.26
2017-05-17,78.34,0.5,156.68
2017-05-18,79.34,0.5,158.68
2017-05-19,80.18,0.5,160.36
2017-05-22,81.11,0.5,162.22
2017-05-23,81.35,0.5,162.7
2017-05-24,81.66,0.5,163.32
2017-05-25,81.77,0.5,163.54
2017-05-26,81.7,0.5,163.4
2017-05-30,82.51,0.63,130.96825396825398
2017-05-31,83.3,0.63,132.22222222222223
2017-06-01,83.43,0.63,132.42857142857144
2017-06-02,84.34,0.63,133.87301587301587
2017-06-05,84.51,0.63,134.14285714285714
2017-06-06,85.19,0.63,135.22222222222223
2017-06-07,86.3,0.63,136.984126984127
2017-06-08,86.86,0.63,137.87301587301587
2017-06-09,83.48,0.63,132.5079365079365
2017-06-12,83.08,0.63,131.87301587301587
2017-06-13,83.53,0.63,132.5873015873016
2017-06-14,82.3,0.63,130.63492063492063
2017-06-15,81.57,0.63,129.47619047619045
2017-06-16,81.23,0.63,128.93650793650795
2017-06-19,82.61,0.63,131.12698412698413
2017-06-20,80.35,0.63,127.53968253968253
2017-06-21,80.83,0.63,128.3015873015873
2017-06-22,80.07,0.63,127.09523809523809
2017-06-23,81.59,0.63,129.5079365079365
2017-06-26,80.3,0.63,127.46031746031746
2017-06-27,78.71,0.63,124.93650793650792
2017-06-28,79.83,0.63,126.71428571428571
2017-06-29,77.38,0.63,122.82539682539682
2017-06-30,77.18,0.63,122.50793650793652
2017-07-03,75.81,0.63,120.33333333333334
2017-07-05,77.94,0.63,123.71428571428571
2017-07-06,77.12,0.63,122.41269841269842
2017-07-07,78.36,0.63,124.38095238095238
2017-07-10,78.76,0.63,125.01587301587303
2017-07-11,79.11,0.63,125.57142857142857
2017-07-12,80.16,0.63,127.23809523809523
2017-07-13,79.49,0.63,126.17460317460316
2017-07-14,80.84,0.63,128.31746031746033
2017-07-17,81.03,0.63,128.61904761904762
2017-07-18,81.57,0.63,129.47619047619045
2017-07-19,82.31,0.63,130.65079365079364
2017-07-20,83.04,0.63,131.80952380952382
2017-07-21,80.88,0.63,128.38095238095238
2017-07-24,80.55,0.63,127.85714285714285
2017-07-25,80.94,0.63,128.47619047619048
2017-07-26,82.69,0.63,131.25396825396825
2017-07-27,80.93,0.63,128.46031746031747
2017-07-28,80.7,0.63,128.0952380952381
2017-07-31,80.04,0.63,127.04761904761905
2017-08-01,80.33,0.63,127.5079365079365
2017-08-02,79.82,0.63,126.69841269841268
2017-08-03,80.68,0.63,128.06349206349208
2017-08-04,83.49,0.74,112.82432432432432
2017-08-07,84.98,0.74,114.83783783783784
2017-08-08,84.62,0.74,114.35135135135135
2017-08-09,83.6,0.74,112.97297297297297
2017-08-10,81.24,0.74,109.78378378378378
2017-08-11,82.21,0.74,111.09459459459458
2017-08-14,84.02,0.74,113.54054054054053
2017-08-15,84.29,0.74,113.90540540540542
2017-08-16,84.16,0.74,113.72972972972973
2017-08-17,81.65,0.74,110.33783783783785
2017-08-18,81.58,0.74,110.24324324324324
2017-08-21,81.53,0.74,110.17567567567568
2017-08-22,82.71,0.74,111.77027027027026
2017-08-23,82.9,0.74,112.02702702702703
2017-08-24,82.69,0.74,111.74324324324324
2017-08-25,82.63,0.74,111.66216216216216
2017-08-28,83.76,0.74,113.1891891891892
2017-08-29,83.83,0.74,113.28378378378379
2017-08-30,85.68,0.74,115.78378378378379
2017-08-31,86.8,0.74,117.29729729729729
2017-09-01,87.85,0.74,118.71621621621621
2017-09-05,86.49,0.74,116.87837837837837
2017-09-06,86.12,0.74,116.37837837837839
2017-09-07,87.39,0.74,118.0945945945946
2017-09-08,86.57,0.74,116.98648648648648
2017-09-11,88.38,0.74,119.43243243243242
2017-09-12,88.45,0.74,119.52702702702703
2017-09-13,88.34,0.74,119.37837837837839
2017-09-14,89.24,0.74,120.59459459459458
2017-09-15,89.62,0.74,121.10810810810811
2017-09-18,91.01,0.74,122.9864864864865
2017-09-19,90.98,0.74,122.94594594594595
2017-09-20,88.32,0.74,119.35135135135134
2017-09-21,88.38,0.74,119.43243243243242
2017-09-22,89.69,0.74,121.2027027027027
2017-09-25,88.07,0.74,119.0135135135135
2017-09-26,87.76,0.74,118.5945945945946
2017-09-27,88.92,0.74,120.16216216216216
2017-09-28,89.14,0.74,120.45945945945947
2017-09-29,89.78,0.74,121.32432432432432
2017-10-02,90.55,0.74,122.36486486486486
2017-10-03,90.72,0.74,122.5945945945946
2017-10-04,91.6,0.74,123.78378378378378
2017-10-05,91.3,0.74,123.37837837837837
2017-10-06,91.55,0.74,123.71621621621621
2017-10-09,91.49,0.74,123.63513513513513
2017-10-10,91.92,0.74,124.21621621621622
2017-10-11,91.93,0.74,124.22972972972974
2017-10-12,91.78,0.74,124.02702702702703
2017-10-13,91.76,0.74,124.00000000000001
2017-10-16,91.89,0.74,124.17567567567568
2017-10-17,91.7,0.74,123.91891891891892
2017-10-18,92.12,0.74,124.4864864864865
2017-10-19,93.05,0.74,125.74324324324324
2017-10-20,92.73,0.74,125.31081081081082
2017-10-23,92.61,0.74,125.14864864864865
2017-10-24,93.31,0.74,126.0945945945946
2017-10-25,92.32,0.74,124.75675675675674
2017-10-26,93.12,0.74,125.83783783783784
2017-10-27,94.72,0.74,128.0
2017-10-30,95.21,0.74,128.66216216216216
2017-10-31,94.8,0.74,128.1081081081081
2017-11-01,92.99,0.74,125.66216216216216
2017-11-02,93.46,0.74,126.29729729729729
2017-11-03,93.66,0.74,126.56756756756756
2017-11-06,95.36,0.74,128.86486486486487
2017-11-07,91.44,0.81,112.88888888888889
2017-11-08,92.81,0.81,114.58024691358024
2017-11-09,90.81,0.81,112.1111111111111
2017-11-10,91.56,0.81,113.03703703703704
2017-11-13,91.02,0.81,112.37037037037035
2017-11-14,91.01,0.81,112.35802469135803
2017-11-15,89.59,0.81,110.60493827160494
2017-11-16,90.78,0.81,112.07407407407406
2017-11-17,91.3,0.81,112.71604938271604
2017-11-20,91.39,0.81,112.82716049382715
2017-11-21,91.87,0.81,113.41975308641975
2017-11-22,90.4,0.81,111.60493827160494
2017-11-24,90.97,0.81,112.30864197530863
2017-11-27,88.93,0.81,109.79012345679013
2017-11-28,90.58,0.81,111.82716049382715
2017-11-29,86.58,0.81,106.88888888888889
2017-11-30,86.99,0.81,107.39506172839505
2017-12-01,87.0,0.81,107.4074074074074
2017-12-04,86.3,0.81,106.5432098765432
2017-12-05,86.21,0.81,106.43209876543209
2017-12-06,86.31,0.81,106.55555555555556
2017-12-07,87.39,0.81,107.88888888888889
2017-12-08,87.41,0.81,107.91358024691357
2017-12-11,87.39,0.81,107.88888888888889
2017-12-12,85.84,0.81,105.9753086419753
2017-12-13,86.4,0.81,106.66666666666667
2017-12-14,85.47,0.81,105.5185185185185
2017-12-15,86.75,0.81,107.09876543209876
2017-12-18,88.97,0.81,109.83950617283949
2017-12-19,89.59,0.81,110.60493827160494
2017-12-20,90.22,0.81,111.38271604938271
2017-12-21,89.46,0.81,110.44444444444443
2017-12-22,88.92,0.81,109.77777777777777
2017-12-26,88.63,0.81,109.41975308641975
2017-12-27,88.4,0.81,109.1358024691358
2017-12-28,88.61,0.81,109.39506172839505
2017-12-29,87.88,0.81,108.49382716049381
2018-01-02,90.41,0.81,111.61728395061728
2018-01-03,91.77,0.81,113.29629629629629
2018-01-04,91.99,0.81,113.56790123456788
2018-01-05,92.26,0.81,113.90123456790123
2018-01-08,92.62,0.81,114.34567901234568
2018-01-09,92.51,0.81,114.20987654320987
2018-01-10,90.95,0.81,112.28395061728395
2018-01-11,92.11,0.81,113.71604938271604
2018-01-12,93.44,0.81,115.35802469135801
2018-01-16,93.33,0.81,115.22222222222221
2018-01-17,96.02,0.81,118.5432098765432
2018-01-18,97.29,0.81,120.11111111111111
2018-01-19,97.45,0.81,120.30864197530863
2018-01-22,98.69,0.81,121.83950617283949
2018-01-23,98.52,0.81,121.62962962962962
2018-01-24,95.36,0.81,117.72839506172839
2018-01-25,92.48,0.81,114.17283950617283
2018-01-26,96.91,0.81,119.64197530864196
2018-01-29,96.88,0.81,119.60493827160492
2018-01-30,94.99,0.81,117.2716049382716
2018-01-31,95.22,0.81,117.55555555555554
2018-02-01,94.54,0.81,116.71604938271605
2018-02-02,93.31,0.81,115.19753086419753
2018-02-05,89.5,0.81,110.49382716049382
2018-02-06,91.92,0.81,113.48148148148148
2018-02-07,82.91,-1.08,-76.7685185185185
2018-02-08,79.9,-1.08,-73.98148148148148
2018-02-09,81.04,-1.08,-75.03703703703704
2018-02-12,83.02,-1.08,-76.87037037037037
2018-02-13,80.81,-1.08,-74.82407407407408
2018-02-14,82.21,-1.08,-76.12037037037035
2018-02-15,82.49,-1.08,-76.37962962962962
2018-02-16,83.41,-1.08,-77.23148148148147
2018-02-20,84.86,-1.08,-78.57407407407406
2018-02-21,84.15,-1.08,-77.91666666666667
2018-02-22,83.92,-1.08,-77.7037037037037
2018-02-23,85.16,-1.08,-78.85185185185185
2018-02-26,86.38,-1.08,-79.98148148148147
2018-02-27,88.55,-1.08,-81.99074074074073
2018-02-28,88.93,-1.08,-82.3425925925926
2018-03-01,89.02,-1.08,-82.42592592592592
2018-03-02,91.29,-1.08,-84.52777777777777
2018-03-05,94.47,-1.08,-87.47222222222221
2018-03-06,96.57,-1.08,-89.41666666666666
2018-03-07,95.57,-1.08,-88.49074074074073
2018-03-08,95.34,-1.08,-88.27777777777777
2018-03-09,98.97,-1.08,-91.63888888888889
2018-03-12,100.24,-1.08,-92.81481481481481
2018-03-13,98.03,-1.08,-90.76851851851852
2018-03-14,97.25,-1.08,-90.04629629629629
2018-03-15,97.53,-1.08,-90.30555555555556
2018-03-16,98.18,-1.08,-90.9074074074074
2018-03-19,96.97,-1.08,-89.78703703703702
2018-03-20,98.54,-1.08,-91.24074074074075
2018-03-21,99.21,-1.08,-91.8611111111111
2018-03-22,96.55,-1.08,-89.39814814814814
2018-03-23,94.01,-1.08,-87.04629629629629
2018-03-26,97.99,-1.08,-90.73148148148147
2018-03-27,94.4,-1.08,-87.4074074074074
2018-03-28,91.16,-1.08,-84.4074074074074
2018-03-29,91.36,-1.08,-84.59259259259258
2018-04-02,87.63,-1.08,-81.13888888888889
2018-04-03,89.03,-1.08,-82.43518518518518
2018-04-04,90.18,-1.08,-83.5
2018-04-05,89.62,-1.08,-82.98148148148148
2018-04-06,86.27,-1.08,-79.87962962962962
2018-04-09,86.2,-1.08,-79.81481481481481
2018-04-10,88.73,-1.08,-82.1574074074074
2018-04-11,88.5,-1.08,-81.94444444444444
2018-04-12,89.06,-1.08,-82.46296296296296
2018-04-13,87.33,-1.08,-80.8611111111111
2018-04-16,86.23,-1.08,-79.8425925925926
2018-04-17,89.07,-1.08,-82.47222222222221
2018-04-18,88.0,-1.08,-81.48148148148148
2018-04-19,85.14,-1.08,-78.83333333333333
2018-04-20,85.68,-1.08,-79.33333333333333
2018-04-23,84.4,-1.08,-78.14814814814815
2018-04-24,82.44,-1.08,-76.33333333333333
2018-04-25,82.98,-1.08,-76.83333333333333
2018-04-26,84.9,-1.08,-78.61111111111111
2018-04-27,84.66,-1.08,-78.38888888888889
2018-04-30,83.66,-1.08,-77.46296296296295
2018-05-01,85.02,-1.08,-78.72222222222221
2018-05-02,84.78,-1.08,-78.5
2018-05-03,86.11,-1.08,-79.73148148148148
2018-05-04,87.51,-1.08,-81.02777777777777
2018-05-07,88.74,-1.08,-82.16666666666666
2018-05-08,90.65,-1.08,-83.93518518518519
2018-05-09,91.86,-1.08,-85.05555555555554
2018-05-10,93.16,-1.08,-86.25925925925925
2018-05-11,92.95,-1.08,-86.06481481481481
2018-05-14,93.46,-1.08,-86.53703703703702
2018-05-15,93.36,-1.08,-86.44444444444444
2018-05-16,93.51,-1.08,-86.58333333333333
2018-05-17,93.37,-1.08,-86.4537037037037
2018-05-18,92.8,0.63,147.3015873015873
2018-05-21,93.81,0.63,148.9047619047619
2018-05-22,94.33,0.63,149.73015873015873
2018-05-23,94.08,0.63,149.33333333333334
2018-05-24,94.85,0.63,150.55555555555554
2018-05-25,95.81,0.63,152.0793650793651
2018-05-29,95.23,0.63,151.15873015873015
2018-05-30,97.51,0.63,154.77777777777777
2018-05-31,97.38,0.63,154.57142857142856
2018-06-01,101.05,0.63,160.3968253968254
2018-06-04,101.41,0.63,160.96825396825398
2018-06-05,102.14,0.63,162.12698412698413
2018-06-06,103.31,0.63,163.984126984127
2018-06-07,102.22,0.63,162.25396825396825
2018-06-08,102.15,0.63,162.14285714285714
2018-06-11,102.4,0.63,162.53968253968256
2018-06-12,102.69,0.63,163.0
2018-06-13,102.08,0.63,162.03174603174602
2018-06-14,102.57,0.63,162.8095238095238
2018-06-15,101.98,0.63,161.87301587301587
2018-06-18,101.64,0.63,161.33333333333334
2018-06-19,100.4,0.63,159.36507936507937
