date,RCL,RCL_EPS,PE Ratio
2015-10-05,93.39,1.05,88.94285714285714
2015-10-06,90.31,1.05,86.00952380952381
2015-10-07,91.09,1.05,86.75238095238095
2015-10-08,91.92,1.05,87.54285714285714
2015-10-09,92.5,1.05,88.09523809523809
2015-10-12,92.9,1.05,88.47619047619048
2015-10-13,91.79,1.05,87.41904761904762
2015-10-14,87.1,1.05,82.95238095238095
2015-10-15,90.96,1.05,86.62857142857142
2015-10-16,91.82,1.05,87.44761904761904
2015-10-19,93.91,1.05,89.43809523809523
2015-10-20,93.96,1.05,89.48571428571428
2015-10-21,93.37,1.05,88.92380952380952
2015-10-22,94.7,1.05,90.19047619047619
2015-10-23,97.99,2.09,46.885167464114836
2015-10-26,98.73,2.09,47.23923444976077
2015-10-27,99.76,2.09,47.73205741626795
2015-10-28,97.57,2.09,46.68421052631579
2015-10-29,97.96,2.09,46.87081339712919
2015-10-30,98.35,2.09,47.057416267942585
2015-11-02,98.37,2.09,47.066985645933016
2015-11-03,96.66,2.09,46.248803827751196
2015-11-04,97.95,2.09,46.866028708133975
2015-11-05,99.24,2.09,47.483253588516746
2015-11-06,99.41,2.09,47.56459330143541
2015-11-09,97.77,2.09,46.7799043062201
2015-11-10,98.75,2.09,47.248803827751196
2015-11-11,98.15,2.09,46.96172248803828
2015-11-12,97.72,2.09,46.75598086124402
2015-11-13,95.5,2.09,45.693779904306226
2015-11-16,94.36,2.09,45.14832535885168
2015-11-17,93.82,2.09,44.889952153110045
2015-11-18,94.17,2.09,45.057416267942585
2015-11-19,94.35,2.09,45.143540669856456
2015-11-20,94.02,2.09,44.985645933014354
2015-11-23,94.93,2.09,45.42105263157895
2015-11-24,92.02,2.09,44.02870813397129
2015-11-25,92.66,2.09,44.334928229665074
2015-11-27,92.5,2.09,44.25837320574163
2015-11-30,92.61,2.09,44.311004784689
2015-12-01,94.38,2.09,45.1578947368421
2015-12-02,94.75,2.09,45.334928229665074
2015-12-03,91.5,2.09,43.7799043062201
2015-12-04,94.27,2.09,45.10526315789474
2015-12-07,93.65,2.09,44.808612440191396
2015-12-08,93.43,2.09,44.70334928229666
2015-12-09,92.85,2.09,44.42583732057416
2015-12-10,94.23,2.09,45.08612440191388
2015-12-11,91.91,2.09,43.97607655502392
2015-12-14,92.27,2.09,44.14832535885168
2015-12-15,94.29,2.09,45.11483253588517
2015-12-16,97.14,2.09,46.47846889952154
2015-12-17,93.95,2.09,44.95215311004785
2015-12-18,95.9,2.09,45.885167464114836
2015-12-21,99.06,2.09,47.397129186602875
2015-12-22,98.66,2.09,47.20574162679426
2015-12-23,99.93,2.09,47.81339712918661
2015-12-24,99.92,2.09,47.80861244019139
2015-12-28,100.32,2.09,48.0
2015-12-29,102.63,2.09,49.10526315789474
2015-12-30,102.73,2.09,49.153110047846894
2015-12-31,101.21,2.09,48.42583732057416
2016-01-04,98.14,2.09,46.95693779904307
2016-01-05,96.54,2.09,46.19138755980862
2016-01-06,95.31,2.09,45.60287081339713
2016-01-07,92.43,2.09,44.224880382775126
2016-01-08,91.78,2.09,43.91387559808613
2016-01-11,93.6,2.09,44.78468899521531
2016-01-12,94.02,2.09,44.985645933014354
2016-01-13,89.04,2.09,42.60287081339713
2016-01-14,87.9,2.09,42.05741626794259
2016-01-15,82.92,2.09,39.674641148325364
2016-01-19,81.08,2.09,38.79425837320574
2016-01-20,82.44,2.09,39.44497607655502
2016-01-21,85.48,2.09,40.89952153110048
2016-01-22,85.76,2.09,41.033492822966515
2016-01-25,83.37,2.09,39.88995215311005
2016-01-26,84.52,2.09,40.44019138755981
2016-01-27,81.42,2.09,38.95693779904307
2016-01-28,78.33,2.09,37.47846889952153
2016-01-29,81.96,2.09,39.21531100478469
2016-02-01,84.52,2.09,40.44019138755981
2016-02-02,71.7,2.09,34.30622009569378
2016-02-03,73.83,2.09,35.32535885167464
2016-02-04,73.58,2.09,35.20574162679426
2016-02-05,69.58,2.09,33.291866028708135
2016-02-08,66.29,2.09,31.717703349282303
2016-02-09,68.02,2.09,32.54545454545455
2016-02-10,69.39,2.09,33.20095693779905
2016-02-11,67.97,2.09,32.52153110047847
2016-02-12,68.77,2.09,32.90430622009569
2016-02-16,72.51,2.09,34.693779904306226
2016-02-17,73.3,2.09,35.07177033492823
2016-02-18,69.87,2.09,33.43062200956938
2016-02-19,70.85,2.09,33.899521531100476
2016-02-22,73.72,3.02,24.410596026490065
2016-02-23,74.01,3.02,24.50662251655629
2016-02-24,72.79,3.02,24.102649006622517
2016-02-25,74.47,3.02,24.658940397350992
2016-02-26,75.19,3.02,24.897350993377483
2016-02-29,74.37,3.02,24.625827814569536
2016-03-01,76.54,3.02,25.344370860927153
2016-03-02,75.18,3.02,24.89403973509934
2016-03-03,75.69,3.02,25.062913907284766
2016-03-04,74.01,3.02,24.50662251655629
2016-03-07,73.63,3.02,24.380794701986755
2016-03-08,70.65,3.02,23.39403973509934
2016-03-09,70.14,3.02,23.225165562913908
2016-03-10,69.99,3.02,23.17549668874172
2016-03-11,72.82,3.02,24.11258278145695
2016-03-14,72.53,3.02,24.016556291390728
2016-03-15,72.6,3.02,24.039735099337747
2016-03-16,74.63,3.02,24.711920529801322
2016-03-17,74.98,3.02,24.827814569536425
2016-03-18,77.62,3.02,25.70198675496689
2016-03-21,78.23,3.02,25.903973509933778
2016-03-22,75.99,3.02,25.162251655629138
2016-03-23,73.3,3.02,24.271523178807946
2016-03-24,74.47,3.02,24.658940397350992
2016-03-28,75.43,3.02,24.97682119205298
2016-03-29,76.05,3.02,25.18211920529801
2016-03-30,80.35,3.02,26.60596026490066
2016-03-31,82.15,3.02,27.20198675496689
2016-04-01,81.88,3.02,27.11258278145695
2016-04-04,82.51,3.02,27.321192052980134
2016-04-05,80.34,3.02,26.602649006622517
2016-04-06,81.56,3.02,27.00662251655629
2016-04-07,80.27,3.02,26.579470198675494
2016-04-08,80.6,3.02,26.688741721854303
2016-04-11,79.53,3.02,26.334437086092716
2016-04-12,80.7,3.02,26.721854304635762
2016-04-13,84.42,3.02,27.95364238410596
2016-04-14,82.9,3.02,27.450331125827816
2016-04-15,81.05,3.02,26.83774834437086
2016-04-18,79.38,3.02,26.28476821192053
2016-04-19,79.19,3.02,26.221854304635762
2016-04-20,79.19,3.02,26.221854304635762
2016-04-21,76.8,3.02,25.43046357615894
2016-04-22,73.8,3.02,24.43708609271523
2016-04-25,75.0,3.02,24.834437086092716
2016-04-26,76.24,3.02,25.245033112582778
2016-04-27,77.98,3.02,25.821192052980134
2016-04-28,76.02,3.02,25.172185430463575
2016-04-29,77.4,0.46,168.2608695652174
2016-05-02,78.72,0.46,171.1304347826087
2016-05-03,77.3,0.46,168.04347826086956
2016-05-04,75.9,0.46,165.0
2016-05-05,75.61,0.46,164.36956521739128
2016-05-06,74.8,0.46,162.6086956521739
2016-05-09,75.73,0.46,164.6304347826087
2016-05-10,75.38,0.46,163.86956521739128
2016-05-11,75.12,0.46,163.30434782608697
2016-05-12,77.02,0.46,167.43478260869563
2016-05-13,75.64,0.46,164.43478260869566
2016-05-16,76.67,0.46,166.67391304347825
2016-05-17,76.05,0.46,165.32608695652172
2016-05-18,78.2,0.46,170.0
2016-05-19,76.8,0.46,166.9565217391304
2016-05-20,78.9,0.46,171.52173913043478
2016-05-23,78.26,0.46,170.1304347826087
2016-05-24,79.81,0.46,173.5
2016-05-25,77.5,0.46,168.47826086956522
2016-05-26,75.46,0.46,164.04347826086953
2016-05-27,77.77,0.46,169.06521739130434
2016-05-31,77.39,0.46,168.2391304347826
2016-06-01,76.96,0.46,167.30434782608694
2016-06-02,77.63,0.46,168.76086956521738
2016-06-03,76.37,0.46,166.02173913043478
2016-06-06,76.19,0.46,165.6304347826087
2016-06-07,76.49,0.46,166.28260869565216
2016-06-08,76.02,0.46,165.26086956521738
2016-06-09,76.24,0.46,165.7391304347826
2016-06-10,73.93,0.46,160.71739130434784
2016-06-13,72.88,0.46,158.43478260869563
2016-06-14,71.99,0.46,156.49999999999997
2016-06-15,73.81,0.46,160.45652173913044
2016-06-16,73.62,0.46,160.04347826086956
2016-06-17,74.64,0.46,162.26086956521738
2016-06-20,76.13,0.46,165.49999999999997
2016-06-21,76.46,0.46,166.2173913043478
2016-06-22,76.12,0.46,165.47826086956522
2016-06-23,77.15,0.46,167.71739130434784
2016-06-24,70.08,0.46,152.3478260869565
2016-06-27,65.95,0.46,143.3695652173913
2016-06-28,65.63,0.46,142.67391304347825
2016-06-29,67.83,0.46,147.45652173913044
2016-06-30,67.15,0.46,145.97826086956522
2016-07-01,69.11,0.46,150.2391304347826
2016-07-05,67.31,0.46,146.32608695652175
2016-07-06,66.4,0.46,144.34782608695653
2016-07-07,66.79,0.46,145.19565217391306
2016-07-08,68.38,0.46,148.65217391304347
2016-07-11,69.56,0.46,151.2173913043478
2016-07-12,72.99,0.46,158.67391304347825
2016-07-13,72.58,0.46,157.78260869565216
2016-07-14,71.88,0.46,156.26086956521738
2016-07-15,70.39,0.46,153.02173913043478
2016-07-18,71.04,0.46,154.43478260869566
2016-07-19,70.1,0.46,152.39130434782606
2016-07-20,71.92,0.46,156.34782608695653
2016-07-21,72.36,0.46,157.30434782608694
2016-07-22,72.98,0.46,158.65217391304347
2016-07-25,73.04,0.46,158.7826086956522
2016-07-26,73.04,0.46,158.7826086956522
2016-07-27,73.26,0.46,159.2608695652174
2016-07-28,73.24,0.46,159.2173913043478
2016-07-29,72.44,0.46,157.47826086956522
2016-08-01,71.86,0.46,156.2173913043478
2016-08-02,67.35,1.52,44.30921052631579
2016-08-03,68.77,1.52,45.243421052631575
2016-08-04,73.3,1.52,48.223684210526315
2016-08-05,74.48,1.52,49.0
2016-08-08,73.98,1.52,48.67105263157895
2016-08-09,68.98,1.52,45.381578947368425
2016-08-10,69.86,1.52,45.96052631578947
2016-08-11,71.04,1.52,46.736842105263165
2016-08-12,70.8,1.52,46.57894736842105
2016-08-15,71.5,1.52,47.03947368421053
2016-08-16,71.58,1.52,47.09210526315789
2016-08-17,71.52,1.52,47.05263157894736
2016-08-18,70.12,1.52,46.131578947368425
2016-08-19,69.43,1.52,45.67763157894737
2016-08-22,69.84,1.52,45.94736842105263
2016-08-23,71.67,1.52,47.151315789473685
2016-08-24,71.04,1.52,46.736842105263165
2016-08-25,70.0,1.52,46.05263157894737
2016-08-26,69.75,1.52,45.88815789473684
2016-08-29,69.98,1.52,46.03947368421053
2016-08-30,70.13,1.52,46.138157894736835
2016-08-31,71.11,1.52,46.7828947368421
2016-09-01,72.71,1.52,47.83552631578947
2016-09-02,70.01,1.52,46.059210526315795
2016-09-06,69.08,1.52,45.44736842105263
2016-09-07,66.9,1.52,44.01315789473684
2016-09-08,66.04,1.52,43.44736842105264
2016-09-09,65.98,1.52,43.40789473684211
2016-09-12,67.52,1.52,44.421052631578945
2016-09-13,67.6,1.52,44.473684210526315
2016-09-14,67.68,1.52,44.526315789473685
2016-09-15,67.34,1.52,44.30263157894737
2016-09-16,66.32,1.52,43.63157894736842
2016-09-19,65.48,1.52,43.078947368421055
2016-09-20,68.41,1.52,45.00657894736842
2016-09-21,67.86,1.52,44.64473684210526
2016-09-22,70.99,1.52,46.70394736842105
2016-09-23,71.99,1.52,47.36184210526316
2016-09-26,71.45,1.52,47.006578947368425
2016-09-27,74.35,1.52,48.91447368421052
2016-09-28,74.21,1.52,48.82236842105263
2016-09-29,74.25,1.52,48.848684210526315
2016-09-30,74.95,1.52,49.30921052631579
2016-10-03,74.57,1.52,49.05921052631579
2016-10-04,75.22,1.52,49.48684210526316
2016-10-05,74.85,1.52,49.243421052631575
2016-10-06,74.84,1.52,49.23684210526316
2016-10-07,73.69,1.52,48.48026315789473
2016-10-10,73.71,1.52,48.493421052631575
2016-10-11,72.33,1.52,47.58552631578947
2016-10-12,72.38,1.52,47.618421052631575
2016-10-13,72.07,1.52,47.41447368421052
2016-10-14,69.98,1.52,46.03947368421053
2016-10-17,68.79,1.52,45.256578947368425
2016-10-18,70.05,1.52,46.08552631578947
2016-10-19,70.82,1.52,46.59210526315789
2016-10-20,70.48,1.52,46.36842105263158
2016-10-21,69.37,1.52,45.63815789473684
2016-10-24,70.35,1.52,46.2828947368421
2016-10-25,70.63,1.52,46.46710526315789
2016-10-26,69.9,1.52,45.986842105263165
2016-10-27,68.05,1.52,44.76973684210526
2016-10-28,74.47,4.74,15.71097046413502
2016-10-31,76.87,4.74,16.217299578059073
2016-11-01,76.22,4.74,16.080168776371305
2016-11-02,75.03,4.74,15.829113924050633
2016-11-03,76.09,4.74,16.052742616033754
2016-11-04,75.23,4.74,15.871308016877638
2016-11-07,76.48,4.74,16.135021097046412
2016-11-08,77.56,4.74,16.362869198312236
2016-11-09,79.01,4.74,16.668776371308017
2016-11-10,80.35,4.74,16.951476793248943
2016-11-11,81.75,4.74,17.246835443037973
2016-11-14,84.06,4.74,17.734177215189874
2016-11-15,82.97,4.74,17.5042194092827
2016-11-16,82.41,4.74,17.386075949367086
2016-11-17,82.87,4.74,17.4831223628692
2016-11-18,82.95,4.74,17.5
2016-11-21,82.67,4.74,17.440928270042193
2016-11-22,82.5,4.74,17.40506329113924
2016-11-23,82.59,4.74,17.424050632911392
2016-11-25,83.02,4.74,17.51476793248945
2016-11-28,81.5,4.74,17.19409282700422
2016-11-29,82.92,4.74,17.49367088607595
2016-11-30,80.97,4.74,17.082278481012658
2016-12-01,79.3,4.74,16.729957805907173
2016-12-02,79.56,4.74,16.78481012658228
2016-12-05,81.05,4.74,17.09915611814346
2016-12-06,81.15,4.74,17.120253164556964
2016-12-07,83.15,4.74,17.542194092827003
2016-12-08,85.78,4.74,18.09704641350211
2016-12-09,86.19,4.74,18.18354430379747
2016-12-12,85.56,4.74,18.050632911392405
2016-12-13,85.5,4.74,18.037974683544302
2016-12-14,85.72,4.74,18.084388185654007
2016-12-15,85.54,4.74,18.046413502109704
2016-12-16,84.03,4.74,17.727848101265824
2016-12-19,82.55,4.74,17.41561181434599
2016-12-20,85.4,4.74,18.0168776371308
2016-12-21,85.21,4.74,17.976793248945146
2016-12-22,84.24,4.74,17.772151898734176
2016-12-23,84.25,4.74,17.77426160337553
2016-12-27,83.8,4.74,17.679324894514767
2016-12-28,83.02,4.74,17.51476793248945
2016-12-29,82.96,4.74,17.50210970464135
2016-12-30,82.04,4.74,17.308016877637133
2017-01-03,83.87,4.74,17.69409282700422
2017-01-04,84.5,4.74,17.827004219409282
2017-01-05,85.0,4.74,17.932489451476794
2017-01-06,84.33,4.74,17.79113924050633
2017-01-09,84.55,4.74,17.837552742616033
2017-01-10,85.93,4.74,18.128691983122362
2017-01-11,86.62,4.74,18.27426160337553
2017-01-12,85.89,4.74,18.12025316455696
2017-01-13,85.09,4.74,17.951476793248943
2017-01-17,84.99,4.74,17.930379746835442
2017-01-18,85.51,4.74,18.040084388185655
2017-01-19,84.56,4.74,17.839662447257382
2017-01-20,85.04,4.74,17.940928270042196
2017-01-23,84.96,4.74,17.924050632911392
2017-01-24,86.03,4.74,18.149789029535864
2017-01-25,87.67,4.74,18.4957805907173
2017-01-26,95.64,4.74,20.17721518987342
2017-01-27,94.56,4.74,19.949367088607595
2017-01-30,94.4,4.74,19.915611814345993
2017-01-31,93.63,4.74,19.753164556962023
2017-02-01,94.33,4.74,19.900843881856538
2017-02-02,94.03,4.74,19.837552742616033
2017-02-03,94.52,4.74,19.940928270042193
2017-02-06,94.81,4.74,20.00210970464135
2017-02-07,95.03,4.74,20.048523206751053
2017-02-08,94.97,4.74,20.035864978902953
2017-02-09,95.37,4.74,20.120253164556964
2017-02-10,95.84,4.74,20.219409282700422
2017-02-13,96.5,4.74,20.358649789029535
2017-02-14,96.52,4.74,20.362869198312236
2017-02-15,96.75,4.74,20.41139240506329
2017-02-16,95.93,4.74,20.238396624472575
2017-02-17,95.21,4.74,20.086497890295355
2017-02-21,95.49,4.74,20.145569620253163
2017-02-22,95.95,4.74,20.242616033755272
2017-02-23,95.53,5.93,16.109612141652615
2017-02-24,96.15,5.93,16.2141652613828
2017-02-27,96.69,5.93,16.30522765598651
2017-02-28,96.1,5.93,16.205733558178753
2017-03-01,97.31,5.93,16.409780775716698
2017-03-02,97.18,5.93,16.387858347386175
2017-03-03,95.48,5.93,16.10118043844857
2017-03-06,94.81,5.93,15.988195615514336
2017-03-07,94.54,5.93,15.94266441821248
2017-03-08,95.37,5.93,16.082630691399665
2017-03-09,95.5,5.93,16.104553119730188
2017-03-10,97.25,5.93,16.39966273187184
2017-03-13,96.89,5.93,16.338954468802697
2017-03-14,95.94,5.93,16.178752107925803
2017-03-15,96.75,5.93,16.315345699831365
2017-03-16,96.99,5.93,16.355817875210793
2017-03-17,97.8,5.93,16.49241146711636
2017-03-20,97.91,5.93,16.510961214165263
2017-03-21,97.05,5.93,16.365935919055648
2017-03-22,98.75,5.93,16.652613827993257
2017-03-23,99.35,5.93,16.753794266441822
2017-03-24,98.57,5.93,16.622259696458684
2017-03-27,99.28,5.93,16.741989881956155
2017-03-28,100.32,5.93,16.917369308600335
2017-03-29,98.92,5.93,16.681281618887017
2017-03-30,99.65,5.93,16.804384485666105
2017-03-31,98.11,5.93,16.54468802698145
2017-04-03,97.7,5.93,16.475548060708263
2017-04-04,98.11,5.93,16.54468802698145
2017-04-05,98.16,5.93,16.553119730185497
2017-04-06,98.78,5.93,16.657672849915684
2017-04-07,97.39,5.93,16.42327150084317
2017-04-10,97.95,5.93,16.5177065767285
2017-04-11,95.3,5.93,16.070826306913997
2017-04-12,94.72,5.93,15.97301854974705
2017-04-13,94.36,5.93,15.91231028667791
2017-04-17,95.94,5.93,16.178752107925803
2017-04-18,95.55,5.93,16.112984822934234
2017-04-19,95.91,5.93,16.17369308600337
2017-04-20,97.21,5.93,16.3929173693086
2017-04-21,97.33,5.93,16.413153456998312
2017-04-24,97.44,5.93,16.431703204047217
2017-04-25,99.15,5.93,16.720067453625635
2017-04-26,100.47,5.93,16.94266441821248
2017-04-27,100.5,5.93,16.947723440134908
2017-04-28,106.6,1.0,106.6
2017-05-01,108.41,1.0,108.41
2017-05-02,108.07,1.0,108.07
2017-05-03,108.1,1.0,108.1
2017-05-04,107.92,1.0,107.92
2017-05-05,108.62,1.0,108.62
2017-05-08,107.97,1.0,107.97
2017-05-09,108.82,1.0,108.82
2017-05-10,108.34,1.0,108.34
2017-05-11,108.26,1.0,108.26
2017-05-12,107.57,1.0,107.57
2017-05-15,108.12,1.0,108.12
2017-05-16,107.34,1.0,107.34
2017-05-17,103.65,1.0,103.65
2017-05-18,104.98,1.0,104.98
2017-05-19,106.15,1.0,106.15
2017-05-22,107.21,1.0,107.21
2017-05-23,107.14,1.0,107.14
2017-05-24,108.18,1.0,108.18
2017-05-25,110.26,1.0,110.26
2017-05-26,111.08,1.0,111.08
2017-05-30,110.43,1.0,110.43
2017-05-31,110.18,1.0,110.18
2017-06-01,112.75,1.0,112.75
2017-06-02,113.38,1.0,113.38
2017-06-05,112.06,1.0,112.06
2017-06-06,110.85,1.0,110.85
2017-06-07,112.15,1.0,112.15
2017-06-08,112.82,1.0,112.82
2017-06-09,109.82,1.0,109.82
2017-06-12,109.9,1.0,109.9
2017-06-13,110.83,1.0,110.83
2017-06-14,111.64,1.0,111.64
2017-06-15,112.07,1.0,112.07
2017-06-16,111.9,1.0,111.9
2017-06-19,113.3,1.0,113.3
2017-06-20,111.67,1.0,111.67
2017-06-21,113.91,1.0,113.91
2017-06-22,112.15,1.0,112.15
2017-06-23,111.86,1.0,111.86
2017-06-26,111.33,1.0,111.33
2017-06-27,108.89,1.0,108.89
2017-06-28,110.75,1.0,110.75
2017-06-29,109.27,1.0,109.27
2017-06-30,109.23,1.0,109.23
2017-07-03,108.84,1.0,108.84
2017-07-05,110.64,1.0,110.64
2017-07-06,108.57,1.0,108.57
2017-07-07,109.2,1.0,109.2
2017-07-10,109.19,1.0,109.19
2017-07-11,109.26,1.0,109.26
2017-07-12,110.02,1.0,110.02
2017-07-13,109.55,1.0,109.55
2017-07-14,108.89,1.0,108.89
2017-07-17,111.49,1.0,111.49
2017-07-18,111.85,1.0,111.85
2017-07-19,112.56,1.0,112.56
2017-07-20,115.26,1.0,115.26
2017-07-21,114.91,1.0,114.91
2017-07-24,115.74,1.0,115.74
2017-07-25,114.92,1.0,114.92
2017-07-26,114.45,1.0,114.45
2017-07-27,113.29,1.0,113.29
2017-07-28,113.39,1.0,113.39
2017-07-31,113.07,1.0,113.07
2017-08-01,116.87,2.72,42.966911764705884
2017-08-02,117.39,2.72,43.158088235294116
2017-08-03,119.92,2.72,44.088235294117645
2017-08-04,119.69,2.72,44.00367647058823
2017-08-07,117.76,2.72,43.29411764705882
2017-08-08,119.8,2.72,44.04411764705882
2017-08-09,120.49,2.72,44.29779411764705
2017-08-10,117.31,2.72,43.12867647058823
2017-08-11,117.22,2.72,43.095588235294116
2017-08-14,119.61,2.72,43.97426470588235
2017-08-15,121.72,2.72,44.74999999999999
2017-08-16,121.23,2.72,44.56985294117647
2017-08-17,119.22,2.72,43.830882352941174
2017-08-18,118.81,2.72,43.68014705882353
2017-08-21,119.99,2.72,44.11397058823529
2017-08-22,121.01,2.72,44.48897058823529
2017-08-23,120.62,2.72,44.345588235294116
2017-08-24,120.54,2.72,44.31617647058823
2017-08-25,120.44,2.72,44.27941176470588
2017-08-28,120.76,2.72,44.39705882352941
2017-08-29,120.33,2.72,44.23897058823529
2017-08-30,121.63,2.72,44.71691176470588
2017-08-31,124.46,2.72,45.757352941176464
2017-09-01,124.24,2.72,45.67647058823529
2017-09-05,119.04,2.72,43.76470588235294
2017-09-06,118.82,2.72,43.68382352941176
2017-09-07,117.54,2.72,43.213235294117645
2017-09-08,117.45,2.72,43.18014705882353
2017-09-11,121.69,2.72,44.73897058823529
2017-09-12,121.66,2.72,44.72794117647059
2017-09-13,122.19,2.72,44.92279411764706
2017-09-14,123.55,2.72,45.42279411764706
2017-09-15,120.92,2.72,44.455882352941174
2017-09-18,118.8,2.72,43.67647058823529
2017-09-19,118.52,2.72,43.5735294117647
2017-09-20,115.54,2.72,42.47794117647059
2017-09-21,116.19,2.72,42.71691176470588
2017-09-22,115.29,2.72,42.3860294117647
2017-09-25,113.88,2.72,41.86764705882352
2017-09-26,117.19,2.72,43.084558823529406
2017-09-27,115.74,2.72,42.55147058823529
2017-09-28,118.21,2.72,43.459558823529406
2017-09-29,118.54,2.72,43.580882352941174
2017-10-02,119.12,2.72,43.79411764705882
2017-10-03,119.0,2.72,43.75
2017-10-04,121.67,2.72,44.73161764705882
2017-10-05,123.66,2.72,45.463235294117645
2017-10-06,123.39,2.72,45.36397058823529
2017-10-09,124.53,2.72,45.783088235294116
2017-10-10,124.8,2.72,45.882352941176464
2017-10-11,125.01,2.72,45.95955882352941
2017-10-12,125.0,2.72,45.955882352941174
2017-10-13,127.77,2.72,46.97426470588235
2017-10-16,127.39,2.72,46.834558823529406
2017-10-17,127.22,2.72,46.772058823529406
2017-10-18,124.88,2.72,45.91176470588235
2017-10-19,121.12,2.72,44.529411764705884
2017-10-20,120.71,2.72,44.37867647058823
2017-10-23,121.74,2.72,44.757352941176464
2017-10-24,122.4,2.72,45.0
2017-10-25,121.28,2.72,44.588235294117645
2017-10-26,123.06,2.72,45.24264705882353
2017-10-27,124.21,2.72,45.66544117647058
2017-10-30,121.99,2.72,44.84926470588235
2017-10-31,123.77,2.72,45.50367647058823
2017-11-01,120.86,2.72,44.43382352941176
2017-11-02,123.09,2.72,45.25367647058823
2017-11-03,123.18,2.72,45.286764705882355
2017-11-06,125.34,2.72,46.080882352941174
2017-11-07,129.23,6.22,20.77652733118971
2017-11-08,128.92,6.22,20.72668810289389
2017-11-09,126.67,6.22,20.364951768488748
2017-11-10,124.22,6.22,19.971061093247588
2017-11-13,124.48,6.22,20.012861736334408
2017-11-14,123.51,6.22,19.856913183279744
2017-11-15,122.52,6.22,19.69774919614148
2017-11-16,122.79,6.22,19.7411575562701
2017-11-17,124.4,6.22,20.0
2017-11-20,123.95,6.22,19.927652733118972
2017-11-21,124.79,6.22,20.062700964630228
2017-11-22,125.45,6.22,20.168810289389068
2017-11-24,125.21,6.22,20.130225080385852
2017-11-27,125.25,6.22,20.136655948553056
2017-11-28,125.8,6.22,20.225080385852092
2017-11-29,124.7,6.22,20.04823151125402
2017-11-30,123.88,6.22,19.916398713826368
2017-12-01,125.23,6.22,20.133440514469456
2017-12-04,125.08,6.22,20.109324758842444
2017-12-05,122.82,6.22,19.7459807073955
2017-12-06,123.02,6.22,19.778135048231512
2017-12-07,124.05,6.22,19.943729903536976
2017-12-08,125.23,6.22,20.133440514469456
2017-12-11,125.45,6.22,20.168810289389068
2017-12-12,123.83,6.22,19.908360128617364
2017-12-13,121.69,6.22,19.564308681672028
2017-12-14,121.66,6.22,19.559485530546624
2017-12-15,125.09,6.22,20.110932475884244
2017-12-18,126.58,6.22,20.35048231511254
2017-12-19,126.55,6.22,20.34565916398714
2017-12-20,123.48,6.22,19.852090032154344
2017-12-21,121.75,6.22,19.57395498392283
2017-12-22,121.06,6.22,19.463022508038588
2017-12-26,120.18,6.22,19.32154340836013
2017-12-27,121.21,6.22,19.487138263665596
2017-12-28,120.88,6.22,19.434083601286172
2017-12-29,119.28,6.22,19.176848874598072
2018-01-02,120.38,6.22,19.35369774919614
2018-01-03,123.58,6.22,19.868167202572348
2018-01-04,122.46,6.22,19.688102893890676
2018-01-05,121.23,6.22,19.490353697749196
2018-01-08,121.09,6.22,19.467845659163988
2018-01-09,123.15,6.22,19.79903536977492
2018-01-10,123.06,6.22,19.784565916398716
2018-01-11,125.41,6.22,20.162379421221864
2018-01-12,127.53,6.22,20.503215434083604
2018-01-16,126.75,6.22,20.377813504823152
2018-01-17,130.21,6.22,20.934083601286176
2018-01-18,129.32,6.22,20.790996784565916
2018-01-19,128.97,6.22,20.734726688102896
2018-01-22,128.7,6.22,20.691318327974276
2018-01-23,127.22,6.22,20.453376205787784
2018-01-24,132.51,6.22,21.30385852090032
2018-01-25,131.93,6.22,21.210610932475888
2018-01-26,134.98,6.22,21.70096463022508
2018-01-29,134.77,6.22,21.667202572347268
2018-01-30,133.28,6.22,21.427652733118972
2018-01-31,133.55,6.22,21.47106109324759
2018-02-01,133.31,6.22,21.432475884244376
2018-02-02,129.66,6.22,20.84565916398714
2018-02-05,125.37,6.22,20.155948553054664
2018-02-06,127.66,6.22,20.524115755627008
2018-02-07,128.52,6.22,20.662379421221868
2018-02-08,122.45,6.22,19.686495176848876
2018-02-09,124.47,6.22,20.011254019292604
2018-02-12,129.27,6.22,20.782958199356916
2018-02-13,129.03,6.22,20.7443729903537
2018-02-14,130.53,6.22,20.985530546623796
2018-02-15,131.71,6.22,21.175241157556272
2018-02-16,131.68,6.22,21.17041800643087
2018-02-20,131.56,6.22,21.15112540192926
2018-02-21,130.55,7.53,17.337317397078355
2018-02-22,129.6,7.53,17.211155378486055
2018-02-23,130.2,7.53,17.290836653386453
2018-02-26,130.4,7.53,17.317397078353252
2018-02-27,128.86,7.53,17.1128818061089
2018-02-28,126.6,7.53,16.812749003984063
2018-03-01,123.97,7.53,16.46347941567065
2018-03-02,122.63,7.53,16.285524568393093
2018-03-05,121.36,7.53,16.116865869853918
2018-03-06,123.8,7.53,16.44090305444887
2018-03-07,123.53,7.53,16.405046480743692
2018-03-08,124.78,7.53,16.57104913678619
2018-03-09,126.62,7.53,16.815405046480745
2018-03-12,125.26,7.53,16.63479415670651
2018-03-13,125.95,7.53,16.726427622841964
2018-03-14,125.63,7.53,16.683930942895085
2018-03-15,124.65,7.53,16.55378486055777
2018-03-16,124.75,7.53,16.567065073041167
2018-03-19,124.42,7.53,16.52324037184595
2018-03-20,124.86,7.53,16.581673306772906
2018-03-21,123.37,7.53,16.383798140770253
