date,INCY,INCY_EPS,PE Ratio
2015-07-08,106.0,-0.11,-963.6363636363636
2015-07-09,108.11,-0.11,-982.8181818181818
2015-07-10,108.33,-0.11,-984.8181818181818
2015-07-13,113.0,-0.11,-1027.2727272727273
2015-07-14,117.46,-0.11,-1067.8181818181818
2015-07-15,115.88,-0.11,-1053.4545454545455
2015-07-16,117.69,-0.11,-1069.909090909091
2015-07-17,117.04,-0.11,-1064.0
2015-07-20,115.77,-0.11,-1052.4545454545455
2015-07-21,113.87,-0.11,-1035.1818181818182
2015-07-22,114.42,-0.11,-1040.1818181818182
2015-07-23,113.21,-0.11,-1029.181818181818
2015-07-24,108.54,-0.11,-986.7272727272727
2015-07-27,104.37,-0.11,-948.8181818181819
2015-07-28,105.49,-0.11,-959.0
2015-07-29,103.74,-0.11,-943.090909090909
2015-07-30,102.96,-0.11,-935.9999999999999
2015-07-31,104.28,-0.11,-948.0
2015-08-03,103.98,-0.11,-945.2727272727273
2015-08-04,109.74,0.06,1829.0
2015-08-05,110.96,0.06,1849.3333333333333
2015-08-06,104.35,0.06,1739.1666666666667
2015-08-07,102.0,0.06,1700.0
2015-08-10,103.94,0.06,1732.3333333333333
2015-08-11,104.21,0.06,1736.8333333333333
2015-08-12,107.28,0.06,1788.0
2015-08-13,107.91,0.06,1798.5
2015-08-14,105.8,0.06,1763.3333333333333
2015-08-17,114.6,0.06,1910.0
2015-08-18,113.97,0.06,1899.5
2015-08-19,112.4,0.06,1873.3333333333335
2015-08-20,107.52,0.06,1792.0
2015-08-21,104.31,0.06,1738.5
2015-08-24,97.37,0.06,1622.8333333333335
2015-08-25,101.65,0.06,1694.1666666666667
2015-08-26,108.49,0.06,1808.1666666666667
2015-08-27,113.85,0.06,1897.5
2015-08-28,119.93,0.06,1998.8333333333335
2015-08-31,116.19,0.06,1936.5
2015-09-01,115.12,0.06,1918.6666666666667
2015-09-02,123.28,0.06,2054.666666666667
2015-09-03,116.07,0.06,1934.5
2015-09-04,115.88,0.06,1931.3333333333333
2015-09-08,120.13,0.06,2002.1666666666667
2015-09-09,118.2,0.06,1970.0000000000002
2015-09-10,124.5,0.06,2075.0
2015-09-11,131.01,0.06,2183.5
2015-09-14,128.21,0.06,2136.8333333333335
2015-09-15,131.47,0.06,2191.1666666666665
2015-09-16,130.8,0.06,2180.0000000000005
2015-09-17,130.11,0.06,2168.5000000000005
2015-09-18,125.93,0.06,2098.8333333333335
2015-09-21,118.66,0.06,1977.6666666666667
2015-09-22,117.78,0.06,1963.0
2015-09-23,116.49,0.06,1941.5
2015-09-24,111.95,0.06,1865.8333333333335
2015-09-25,106.62,0.06,1777.0000000000002
2015-09-28,95.16,0.06,1586.0
2015-09-29,99.59,0.06,1659.8333333333335
2015-09-30,110.33,0.06,1838.8333333333335
2015-10-01,117.93,0.06,1965.5000000000002
2015-10-02,126.46,0.06,2107.6666666666665
2015-10-05,120.83,0.06,2013.8333333333335
2015-10-06,112.46,0.06,1874.3333333333333
2015-10-07,108.65,0.06,1810.8333333333335
2015-10-08,103.44,0.06,1724.0
2015-10-09,105.0,0.06,1750.0
2015-10-12,106.01,0.06,1766.8333333333335
2015-10-13,101.21,0.06,1686.8333333333333
2015-10-14,105.91,0.06,1765.1666666666667
2015-10-15,112.52,0.06,1875.3333333333333
2015-10-16,107.78,0.06,1796.3333333333335
2015-10-19,110.69,0.06,1844.8333333333333
2015-10-20,107.5,0.06,1791.6666666666667
2015-10-21,107.15,0.06,1785.8333333333335
2015-10-22,109.02,0.06,1817.0
2015-10-23,110.02,0.06,1833.6666666666667
2015-10-26,112.29,0.06,1871.5000000000002
2015-10-27,117.64,0.06,1960.6666666666667
2015-10-28,120.36,0.06,2006.0
2015-10-29,117.03,0.06,1950.5
2015-10-30,117.53,0.06,1958.8333333333335
2015-11-02,120.65,0.06,2010.8333333333335
2015-11-03,119.99,-0.22,-545.4090909090909
2015-11-04,117.14,-0.22,-532.4545454545455
2015-11-05,116.76,-0.22,-530.7272727272727
2015-11-06,100.21,-0.22,-455.49999999999994
2015-11-09,105.86,-0.22,-481.1818181818182
2015-11-10,109.16,-0.22,-496.1818181818182
2015-11-11,106.15,-0.22,-482.5
2015-11-12,104.2,-0.22,-473.6363636363636
2015-11-13,107.36,-0.22,-488.0
2015-11-16,108.06,-0.22,-491.1818181818182
2015-11-17,113.48,-0.22,-515.8181818181819
2015-11-18,116.86,-0.22,-531.1818181818181
2015-11-19,116.43,-0.22,-529.2272727272727
2015-11-20,113.13,-0.22,-514.2272727272727
2015-11-23,112.98,-0.22,-513.5454545454545
2015-11-24,111.72,-0.22,-507.8181818181818
2015-11-25,115.41,-0.22,-524.5909090909091
2015-11-27,116.75,-0.22,-530.6818181818181
2015-11-30,114.24,-0.22,-519.2727272727273
2015-12-01,112.21,-0.22,-510.0454545454545
2015-12-02,113.85,-0.22,-517.5
2015-12-03,106.83,-0.22,-485.59090909090907
2015-12-04,109.11,-0.22,-495.95454545454544
2015-12-07,107.72,-0.22,-489.6363636363636
2015-12-08,110.1,-0.22,-500.45454545454544
2015-12-09,108.21,-0.22,-491.8636363636363
2015-12-10,110.2,-0.22,-500.90909090909093
2015-12-11,106.5,-0.22,-484.09090909090907
2015-12-14,109.41,-0.22,-497.3181818181818
2015-12-15,114.73,-0.22,-521.5
2015-12-16,117.79,-0.22,-535.4090909090909
2015-12-17,114.81,-0.22,-521.8636363636364
2015-12-18,113.23,-0.22,-514.6818181818182
2015-12-21,112.9,-0.22,-513.1818181818182
2015-12-22,108.99,-0.22,-495.4090909090909
2015-12-23,110.52,-0.22,-502.3636363636363
2015-12-24,108.92,-0.22,-495.0909090909091
2015-12-28,109.68,-0.22,-498.54545454545456
2015-12-29,110.72,-0.22,-503.27272727272725
2015-12-30,109.11,-0.22,-495.95454545454544
2015-12-31,108.45,-0.22,-492.95454545454544
2016-01-04,103.32,-0.22,-469.6363636363636
2016-01-05,103.8,-0.22,-471.8181818181818
2016-01-06,102.26,-0.22,-464.8181818181818
2016-01-07,95.76,-0.22,-435.2727272727273
2016-01-08,94.78,-0.22,-430.8181818181818
2016-01-11,92.19,-0.22,-419.04545454545456
2016-01-12,88.09,-0.22,-400.40909090909093
2016-01-13,78.42,-0.22,-356.45454545454544
2016-01-14,80.98,-0.22,-368.0909090909091
2016-01-15,76.95,-0.22,-349.7727272727273
2016-01-19,73.31,-0.22,-333.22727272727275
2016-01-20,74.25,-0.22,-337.5
2016-01-21,73.78,-0.22,-335.3636363636364
2016-01-22,79.4,-0.22,-360.90909090909093
2016-01-25,78.31,-0.22,-355.95454545454544
2016-01-26,76.04,-0.22,-345.6363636363637
2016-01-27,74.99,-0.22,-340.8636363636363
2016-01-28,67.81,-0.22,-308.22727272727275
2016-01-29,70.56,-0.22,-320.72727272727275
2016-02-01,72.58,-0.22,-329.9090909090909
2016-02-02,68.94,-0.22,-313.3636363636364
2016-02-03,69.17,-0.22,-314.40909090909093
2016-02-04,72.03,-0.22,-327.40909090909093
2016-02-05,71.0,-0.22,-322.72727272727275
2016-02-08,70.91,-0.22,-322.3181818181818
2016-02-09,72.26,-0.22,-328.4545454545455
2016-02-10,72.31,-0.22,-328.6818181818182
2016-02-11,65.51,-0.22,-297.7727272727273
2016-02-12,68.36,0.31,220.51612903225808
2016-02-16,71.67,0.31,231.19354838709677
2016-02-17,74.45,0.31,240.16129032258067
2016-02-18,71.02,0.31,229.09677419354838
2016-02-19,72.7,0.31,234.51612903225808
2016-02-22,73.9,0.31,238.38709677419357
2016-02-23,72.01,0.31,232.29032258064518
2016-02-24,74.32,0.31,239.74193548387095
2016-02-25,74.28,0.31,239.61290322580646
2016-02-26,74.34,0.31,239.80645161290323
2016-02-29,73.5,0.31,237.09677419354838
2016-03-01,75.05,0.31,242.09677419354838
2016-03-02,73.6,0.31,237.41935483870967
2016-03-03,72.56,0.31,234.06451612903226
2016-03-04,71.99,0.31,232.2258064516129
2016-03-07,73.29,0.31,236.4193548387097
2016-03-08,71.17,0.31,229.58064516129033
2016-03-09,68.85,0.31,222.09677419354838
2016-03-10,68.65,0.31,221.45161290322582
2016-03-11,70.89,0.31,228.67741935483872
2016-03-14,68.98,0.31,222.51612903225808
2016-03-15,65.64,0.31,211.74193548387098
2016-03-16,63.77,0.31,205.70967741935485
2016-03-17,63.05,0.31,203.38709677419354
2016-03-18,65.07,0.31,209.9032258064516
2016-03-21,68.61,0.31,221.32258064516128
2016-03-22,69.11,0.31,222.93548387096774
2016-03-23,67.43,0.31,217.51612903225808
2016-03-24,69.76,0.31,225.03225806451616
2016-03-28,68.45,0.31,220.80645161290323
2016-03-29,69.25,0.31,223.38709677419354
2016-03-30,68.35,0.31,220.48387096774192
2016-03-31,72.47,0.31,233.7741935483871
2016-04-01,73.3,0.31,236.4516129032258
2016-04-04,73.49,0.31,237.06451612903226
2016-04-05,73.35,0.31,236.61290322580643
2016-04-06,81.87,0.31,264.0967741935484
2016-04-07,79.4,0.31,256.1290322580645
2016-04-08,77.47,0.31,249.90322580645162
2016-04-11,75.81,0.31,244.5483870967742
2016-04-12,77.37,0.31,249.58064516129033
2016-04-13,79.22,0.31,255.54838709677418
2016-04-14,78.54,0.31,253.35483870967744
2016-04-15,77.78,0.31,250.90322580645162
2016-04-18,77.89,0.31,251.25806451612902
2016-04-19,76.77,0.31,247.64516129032256
2016-04-20,78.49,0.31,253.19354838709677
2016-04-21,77.56,0.31,250.1935483870968
2016-04-22,76.77,0.31,247.64516129032256
2016-04-25,76.55,0.31,246.93548387096774
2016-04-26,74.43,0.31,240.0967741935484
2016-04-27,73.19,0.31,236.09677419354838
2016-04-28,72.34,0.31,233.35483870967744
2016-04-29,72.27,0.31,233.1290322580645
2016-05-02,74.36,0.31,239.8709677419355
2016-05-03,72.09,0.31,232.5483870967742
2016-05-04,68.69,0.31,221.5806451612903
2016-05-05,70.41,0.31,227.1290322580645
2016-05-06,70.69,0.31,228.03225806451613
2016-05-09,72.86,0.13,560.4615384615385
2016-05-10,73.49,0.13,565.3076923076923
2016-05-11,70.62,0.13,543.2307692307693
2016-05-12,70.54,0.13,542.6153846153846
2016-05-13,73.21,0.13,563.1538461538461
2016-05-16,76.47,0.13,588.2307692307692
2016-05-17,75.55,0.13,581.1538461538461
2016-05-18,77.53,0.13,596.3846153846154
2016-05-19,76.04,0.13,584.9230769230769
2016-05-20,77.65,0.13,597.3076923076924
2016-05-23,80.68,0.13,620.6153846153846
2016-05-24,81.27,0.13,625.1538461538461
2016-05-25,83.16,0.13,639.6923076923076
2016-05-26,81.78,0.13,629.0769230769231
2016-05-27,84.53,0.13,650.2307692307692
2016-05-31,84.41,0.13,649.3076923076923
2016-06-01,85.18,0.13,655.2307692307693
2016-06-02,87.71,0.13,674.6923076923076
2016-06-03,84.96,0.13,653.5384615384614
2016-06-06,85.49,0.13,657.6153846153845
2016-06-07,82.44,0.13,634.1538461538461
2016-06-08,82.9,0.13,637.6923076923077
2016-06-09,81.61,0.13,627.7692307692307
2016-06-10,80.41,0.13,618.5384615384615
2016-06-13,80.01,0.13,615.4615384615385
2016-06-14,79.78,0.13,613.6923076923077
2016-06-15,79.45,0.13,611.1538461538462
2016-06-16,80.0,0.13,615.3846153846154
2016-06-17,77.11,0.13,593.1538461538461
2016-06-20,78.49,0.13,603.7692307692307
2016-06-21,77.6,0.13,596.9230769230769
2016-06-22,78.5,0.13,603.8461538461538
2016-06-23,81.66,0.13,628.1538461538461
2016-06-24,76.98,0.13,592.1538461538462
2016-06-27,72.44,0.13,557.2307692307692
2016-06-28,76.58,0.13,589.0769230769231
2016-06-29,78.74,0.13,605.6923076923076
2016-06-30,79.98,0.13,615.2307692307693
2016-07-01,81.27,0.13,625.1538461538461
2016-07-05,79.71,0.13,613.1538461538461
2016-07-06,82.48,0.13,634.4615384615385
2016-07-07,83.53,0.13,642.5384615384615
2016-07-08,85.7,0.13,659.2307692307693
2016-07-11,85.0,0.13,653.8461538461538
2016-07-12,84.97,0.13,653.6153846153845
2016-07-13,82.56,0.13,635.0769230769231
2016-07-14,82.14,0.13,631.8461538461538
2016-07-15,83.83,0.13,644.8461538461538
2016-07-18,84.13,0.13,647.1538461538461
2016-07-19,82.82,0.13,637.076923076923
2016-07-20,86.88,0.13,668.3076923076923
2016-07-21,87.79,0.13,675.3076923076924
2016-07-22,86.41,0.13,664.6923076923076
2016-07-25,86.43,0.13,664.8461538461539
2016-07-26,86.96,0.13,668.9230769230769
2016-07-27,88.72,0.13,682.4615384615385
2016-07-28,88.12,0.13,677.8461538461538
2016-07-29,90.21,0.13,693.9230769230769
2016-08-01,90.0,0.13,692.3076923076923
2016-08-02,88.95,0.13,684.2307692307693
2016-08-03,90.81,0.13,698.5384615384615
2016-08-04,90.12,0.13,693.2307692307693
2016-08-05,90.84,0.13,698.7692307692307
2016-08-08,88.04,0.13,677.2307692307693
2016-08-09,86.48,0.18,480.44444444444446
2016-08-10,83.49,0.18,463.8333333333333
2016-08-11,81.21,0.18,451.16666666666663
2016-08-12,81.05,0.18,450.27777777777777
2016-08-15,80.55,0.18,447.5
2016-08-16,77.86,0.18,432.55555555555554
2016-08-17,76.48,0.18,424.8888888888889
2016-08-18,76.16,0.18,423.1111111111111
2016-08-19,76.11,0.18,422.83333333333337
2016-08-22,81.98,0.18,455.44444444444446
2016-08-23,81.9,0.18,455.00000000000006
2016-08-24,82.44,0.18,458.0
2016-08-25,80.1,0.18,445.0
2016-08-26,81.04,0.18,450.2222222222223
2016-08-29,81.33,0.18,451.8333333333333
2016-08-30,80.98,0.18,449.8888888888889
2016-08-31,81.1,0.18,450.55555555555554
2016-09-01,80.81,0.18,448.94444444444446
2016-09-02,82.02,0.18,455.6666666666667
2016-09-06,83.75,0.18,465.27777777777777
2016-09-07,82.45,0.18,458.0555555555556
2016-09-08,81.56,0.18,453.11111111111114
2016-09-09,79.13,0.18,439.6111111111111
2016-09-12,81.16,0.18,450.8888888888889
2016-09-13,79.21,0.18,440.05555555555554
2016-09-14,80.05,0.18,444.72222222222223
2016-09-15,80.36,0.18,446.44444444444446
2016-09-16,82.15,0.18,456.3888888888889
2016-09-19,83.51,0.18,463.9444444444445
2016-09-20,85.06,0.18,472.5555555555556
2016-09-21,86.71,0.18,481.72222222222223
2016-09-22,89.27,0.18,495.94444444444446
2016-09-23,88.98,0.18,494.33333333333337
2016-09-26,88.76,0.18,493.11111111111114
2016-09-27,89.07,0.18,494.8333333333333
2016-09-28,93.2,0.18,517.7777777777778
2016-09-29,92.29,0.18,512.7222222222223
2016-09-30,94.29,0.18,523.8333333333334
2016-10-03,95.54,0.18,530.7777777777778
2016-10-04,94.17,0.18,523.1666666666667
2016-10-05,95.69,0.18,531.6111111111111
2016-10-06,94.78,0.18,526.5555555555555
2016-10-07,97.83,0.18,543.5
2016-10-10,95.95,0.18,533.0555555555555
2016-10-11,92.11,0.18,511.72222222222223
2016-10-12,89.97,0.18,499.83333333333337
2016-10-13,89.53,0.18,497.3888888888889
2016-10-14,87.1,0.18,483.88888888888886
2016-10-17,86.7,0.18,481.6666666666667
2016-10-18,88.78,0.18,493.22222222222223
2016-10-19,87.96,0.18,488.66666666666663
2016-10-20,88.49,0.18,491.6111111111111
2016-10-21,87.72,0.18,487.33333333333337
2016-10-24,88.18,0.18,489.88888888888897
2016-10-25,87.2,0.18,484.44444444444446
2016-10-26,87.25,0.18,484.72222222222223
2016-10-27,87.01,0.18,483.3888888888889
2016-10-28,87.13,0.18,484.05555555555554
2016-10-31,86.97,0.18,483.1666666666667
2016-11-01,90.03,0.2,450.15
2016-11-02,87.19,0.2,435.95
2016-11-03,83.28,0.2,416.4
2016-11-04,87.57,0.2,437.84999999999997
2016-11-07,92.15,0.2,460.75
2016-11-08,92.16,0.2,460.79999999999995
2016-11-09,104.13,0.2,520.65
2016-11-10,104.71,0.2,523.55
2016-11-11,104.51,0.2,522.55
2016-11-14,104.89,0.2,524.4499999999999
2016-11-15,103.16,0.2,515.8
2016-11-16,100.74,0.2,503.69999999999993
2016-11-17,105.55,0.2,527.75
2016-11-18,103.63,0.2,518.15
2016-11-21,108.1,0.2,540.4999999999999
2016-11-22,106.8,0.2,534.0
2016-11-23,106.8,0.2,534.0
2016-11-25,107.73,0.2,538.65
2016-11-28,105.17,0.2,525.85
2016-11-29,105.07,0.2,525.3499999999999
2016-11-30,102.29,0.2,511.45
2016-12-01,99.93,0.2,499.65000000000003
2016-12-02,102.02,0.2,510.09999999999997
2016-12-05,104.76,0.2,523.8
2016-12-06,107.21,0.2,536.05
2016-12-07,101.96,0.2,509.79999999999995
2016-12-08,102.88,0.2,514.4
2016-12-09,100.63,0.2,503.15
2016-12-12,100.86,0.2,504.29999999999995
2016-12-13,101.54,0.2,507.7
2016-12-14,102.42,0.2,512.1
2016-12-15,104.58,0.2,522.9
2016-12-16,103.0,0.2,515.0
2016-12-19,100.79,0.2,503.95
2016-12-20,102.21,0.2,511.04999999999995
2016-12-21,99.76,0.2,498.8
2016-12-22,101.47,0.2,507.34999999999997
2016-12-23,102.94,0.2,514.6999999999999
2016-12-27,102.53,0.2,512.65
2016-12-28,101.1,0.2,505.49999999999994
2016-12-29,101.96,0.2,509.79999999999995
2016-12-30,100.27,0.2,501.34999999999997
2017-01-03,102.32,0.2,511.59999999999997
2017-01-04,102.84,0.2,514.1999999999999
2017-01-05,104.81,0.2,524.05
2017-01-06,108.31,0.2,541.55
2017-01-09,118.53,0.2,592.65
2017-01-10,119.3,0.2,596.5
2017-01-11,115.29,0.2,576.45
2017-01-12,117.55,0.2,587.75
2017-01-13,117.75,0.2,588.75
2017-01-17,113.64,0.2,568.1999999999999
2017-01-18,115.09,0.2,575.4499999999999
2017-01-19,117.53,0.2,587.65
2017-01-20,117.22,0.2,586.0999999999999
2017-01-23,117.42,0.2,587.1
2017-01-24,118.3,0.2,591.5
2017-01-25,120.91,0.2,604.55
2017-01-26,120.64,0.2,603.1999999999999
2017-01-27,121.72,0.2,608.5999999999999
2017-01-30,118.23,0.2,591.15
2017-01-31,121.21,0.2,606.05
2017-02-01,124.27,0.2,621.3499999999999
2017-02-02,120.92,0.2,604.6
2017-02-03,120.34,0.2,601.6999999999999
2017-02-06,119.68,0.2,598.4
2017-02-07,118.18,0.2,590.9
2017-02-08,122.73,0.2,613.65
2017-02-09,122.96,0.2,614.8
2017-02-10,121.7,0.2,608.5
2017-02-13,121.15,0.2,605.75
2017-02-14,123.32,0.04,3082.9999999999995
2017-02-15,120.94,0.04,3023.5
2017-02-16,120.18,0.04,3004.5
2017-02-17,120.49,0.04,3012.25
2017-02-21,122.36,0.04,3059.0
2017-02-22,121.36,0.04,3034.0
2017-02-23,121.95,0.04,3048.75
2017-02-24,131.21,0.04,3280.25
2017-02-27,134.02,0.04,3350.5
2017-02-28,133.1,0.04,3327.5
2017-03-01,133.22,0.04,3330.5
2017-03-02,132.8,0.04,3320.0
2017-03-03,136.91,0.04,3422.75
2017-03-06,134.38,0.04,3359.5
2017-03-07,133.39,0.04,3334.7499999999995
2017-03-08,136.0,0.04,3400.0
2017-03-09,138.02,0.04,3450.5
2017-03-10,149.24,0.04,3731.0
2017-03-13,151.03,0.04,3775.75
2017-03-14,150.96,0.04,3774.0
2017-03-15,152.66,0.04,3816.5
2017-03-16,148.44,0.04,3711.0
2017-03-17,147.96,0.04,3699.0
2017-03-20,148.52,0.04,3713.0
2017-03-21,140.73,0.04,3518.2499999999995
2017-03-22,141.28,0.04,3532.0
2017-03-23,138.97,0.04,3474.25
2017-03-24,139.64,0.04,3490.9999999999995
2017-03-27,139.89,0.04,3497.2499999999995
2017-03-28,139.48,0.04,3486.9999999999995
2017-03-29,139.28,0.04,3482.0
2017-03-30,137.77,0.04,3444.25
2017-03-31,133.67,0.04,3341.7499999999995
2017-04-03,138.52,0.04,3463.0
2017-04-04,141.55,0.04,3538.75
2017-04-05,138.43,0.04,3460.75
2017-04-06,135.5,0.04,3387.5
2017-04-07,140.11,0.04,3502.7500000000005
2017-04-10,136.88,0.04,3422.0
2017-04-11,136.07,0.04,3401.7499999999995
2017-04-12,138.27,0.04,3456.75
2017-04-13,140.84,0.04,3521.0
2017-04-17,126.07,0.04,3151.7499999999995
2017-04-18,125.9,0.04,3147.5
2017-04-19,124.54,0.04,3113.5
2017-04-20,123.11,0.04,3077.75
2017-04-21,123.01,0.04,3075.25
2017-04-24,123.91,0.04,3097.75
2017-04-25,124.39,0.04,3109.75
2017-04-26,123.08,0.04,3077.0
2017-04-27,124.17,0.04,3104.25
2017-04-28,124.28,0.04,3107.0
2017-05-01,124.0,0.04,3100.0
2017-05-02,123.71,0.04,3092.75
2017-05-03,123.21,0.04,3080.25
2017-05-04,125.0,-0.96,-130.20833333333334
2017-05-05,122.41,-0.96,-127.51041666666667
2017-05-08,117.79,-0.96,-122.69791666666667
2017-05-09,119.73,-0.96,-124.71875000000001
2017-05-10,118.22,-0.96,-123.14583333333334
2017-05-11,116.43,-0.96,-121.28125000000001
2017-05-12,115.19,-0.96,-119.98958333333333
2017-05-15,117.35,-0.96,-122.23958333333333
2017-05-16,117.76,-0.96,-122.66666666666667
2017-05-17,120.49,-0.96,-125.51041666666667
2017-05-18,128.8,-0.96,-134.16666666666669
2017-05-19,131.43,-0.96,-136.90625
2017-05-22,134.43,-0.96,-140.03125
2017-05-23,136.16,-0.96,-141.83333333333334
2017-05-24,138.1,-0.96,-143.85416666666666
2017-05-25,138.41,-0.96,-144.17708333333334
2017-05-26,134.38,-0.96,-139.97916666666666
2017-05-30,130.49,-0.96,-135.92708333333334
2017-05-31,129.33,-0.96,-134.71875000000003
2017-06-01,129.28,-0.96,-134.66666666666669
2017-06-02,131.5,-0.96,-136.97916666666669
2017-06-05,124.03,-0.96,-129.19791666666669
2017-06-06,122.27,-0.96,-127.36458333333333
2017-06-07,119.15,-0.96,-124.11458333333334
2017-06-08,119.75,-0.96,-124.73958333333334
2017-06-09,119.04,-0.96,-124.00000000000001
2017-06-12,116.44,-0.96,-121.29166666666667
2017-06-13,118.52,-0.96,-123.45833333333333
2017-06-14,120.09,-0.96,-125.09375000000001
2017-06-15,120.37,-0.96,-125.38541666666667
2017-06-16,118.05,-0.96,-122.96875
2017-06-19,122.28,-0.96,-127.375
2017-06-20,124.58,-0.96,-129.77083333333334
2017-06-21,133.99,-0.96,-139.57291666666669
2017-06-22,135.63,-0.96,-141.28125
2017-06-23,136.28,-0.96,-141.95833333333334
2017-06-26,134.67,-0.96,-140.28125
2017-06-27,130.31,-0.96,-135.73958333333334
2017-06-28,134.33,-0.96,-139.92708333333334
2017-06-29,128.78,-0.96,-134.14583333333334
2017-06-30,125.91,-0.96,-131.15625
2017-07-03,125.87,-0.96,-131.11458333333334
2017-07-05,128.34,-0.96,-133.6875
2017-07-06,127.22,-0.96,-132.52083333333334
2017-07-07,130.84,-0.96,-136.29166666666669
2017-07-10,129.56,-0.96,-134.95833333333334
2017-07-11,131.92,-0.96,-137.41666666666666
2017-07-12,133.22,-0.96,-138.77083333333334
2017-07-13,133.42,-0.96,-138.97916666666666
2017-07-14,134.27,-0.96,-139.86458333333334
2017-07-17,130.62,-0.96,-136.0625
2017-07-18,130.85,-0.96,-136.30208333333334
2017-07-19,130.45,-0.96,-135.88541666666666
2017-07-20,133.79,-0.96,-139.36458333333334
2017-07-21,134.22,-0.96,-139.8125
2017-07-24,138.27,-0.96,-144.03125000000003
2017-07-25,133.56,-0.96,-139.125
2017-07-26,137.19,-0.96,-142.90625
2017-07-27,132.72,-0.96,-138.25
2017-07-28,135.74,-0.96,-141.39583333333334
2017-07-31,133.29,-0.96,-138.84375
2017-08-01,128.76,-0.04,-3218.9999999999995
2017-08-02,125.71,-0.04,-3142.75
2017-08-03,125.98,-0.04,-3149.5
2017-08-04,128.7,-0.04,-3217.4999999999995
2017-08-07,132.0,-0.04,-3300.0
2017-08-08,130.7,-0.04,-3267.4999999999995
2017-08-09,130.08,-0.04,-3252.0000000000005
2017-08-10,122.12,-0.04,-3053.0
2017-08-11,124.1,-0.04,-3102.5
2017-08-14,126.28,-0.04,-3157.0
2017-08-15,126.37,-0.04,-3159.25
2017-08-16,124.34,-0.04,-3108.5
2017-08-17,121.74,-0.04,-3043.5
2017-08-18,121.19,-0.04,-3029.75
2017-08-21,120.89,-0.04,-3022.25
2017-08-22,123.86,-0.04,-3096.5
2017-08-23,123.65,-0.04,-3091.25
2017-08-24,123.82,-0.04,-3095.4999999999995
2017-08-25,121.76,-0.04,-3044.0
2017-08-28,123.54,-0.04,-3088.5
2017-08-29,124.97,-0.04,-3124.25
2017-08-30,138.27,-0.04,-3456.75
2017-08-31,137.41,-0.04,-3435.25
2017-09-01,138.03,-0.04,-3450.75
2017-09-05,135.34,-0.04,-3383.5
2017-09-06,135.86,-0.04,-3396.5000000000005
2017-09-07,134.34,-0.04,-3358.5
2017-09-08,129.46,-0.04,-3236.5
2017-09-11,124.95,-0.04,-3123.75
2017-09-12,123.15,-0.04,-3078.75
2017-09-13,123.59,-0.04,-3089.75
2017-09-14,119.76,-0.04,-2994.0
2017-09-15,119.15,-0.04,-2978.75
2017-09-18,118.4,-0.04,-2960.0
2017-09-19,117.09,-0.04,-2927.25
2017-09-20,114.87,-0.04,-2871.75
2017-09-21,115.05,-0.04,-2876.25
2017-09-22,110.85,-0.04,-2771.25
2017-09-25,109.69,-0.04,-2742.25
2017-09-26,109.15,-0.04,-2728.75
2017-09-27,110.31,-0.04,-2757.75
2017-09-28,113.14,-0.04,-2828.5
2017-09-29,116.74,-0.04,-2918.5
2017-10-02,115.19,-0.04,-2879.75
2017-10-03,112.8,-0.04,-2820.0
2017-10-04,113.83,-0.04,-2845.75
2017-10-05,113.57,-0.04,-2839.2499999999995
2017-10-06,114.7,-0.04,-2867.5
2017-10-09,113.99,-0.04,-2849.75
2017-10-10,114.77,-0.04,-2869.25
2017-10-11,111.62,-0.04,-2790.5
2017-10-12,112.73,-0.04,-2818.25
2017-10-13,114.31,-0.04,-2857.75
2017-10-16,116.6,-0.04,-2915.0
2017-10-17,115.64,-0.04,-2891.0
2017-10-18,115.14,-0.04,-2878.5
2017-10-19,114.27,-0.04,-2856.75
2017-10-20,114.19,-0.04,-2854.75
2017-10-23,113.48,-0.04,-2837.0
2017-10-24,114.04,-0.04,-2851.0
2017-10-25,114.55,-0.04,-2863.75
2017-10-26,115.56,-0.04,-2889.0
2017-10-27,116.27,-0.04,-2906.75
2017-10-30,114.24,-0.04,-2856.0
2017-10-31,113.25,0.19,596.0526315789474
2017-11-01,107.96,0.19,568.2105263157895
2017-11-02,106.51,0.19,560.578947368421
2017-11-03,105.08,0.19,553.0526315789474
2017-11-06,105.43,0.19,554.8947368421053
2017-11-07,108.14,0.19,569.1578947368421
2017-11-08,104.98,0.19,552.5263157894736
2017-11-09,102.99,0.19,542.0526315789473
2017-11-10,104.76,0.19,551.3684210526316
2017-11-13,107.21,0.19,564.2631578947368
2017-11-14,105.12,0.19,553.2631578947369
2017-11-15,105.24,0.19,553.8947368421052
2017-11-16,106.48,0.19,560.421052631579
2017-11-17,105.47,0.19,555.1052631578947
2017-11-20,98.95,0.19,520.7894736842105
2017-11-21,98.95,0.19,520.7894736842105
2017-11-22,99.0,0.19,521.0526315789474
2017-11-24,98.78,0.19,519.8947368421053
2017-11-27,97.86,0.19,515.0526315789474
2017-11-28,95.83,0.19,504.36842105263156
2017-11-29,95.96,0.19,505.05263157894734
2017-11-30,98.99,0.19,521.0
2017-12-01,97.94,0.19,515.4736842105262
2017-12-04,93.68,0.19,493.0526315789474
2017-12-05,93.71,0.19,493.2105263157894
2017-12-06,93.79,0.19,493.63157894736844
2017-12-07,94.83,0.19,499.10526315789474
2017-12-08,96.58,0.19,508.3157894736842
2017-12-11,97.25,0.19,511.84210526315786
