date,MAS,MAS_EPS,PE Ratio
2015-09-22,26.69,0.31,86.0967741935484
2015-09-23,26.55,0.31,85.64516129032258
2015-09-24,26.3,0.31,84.83870967741936
2015-09-25,26.19,0.31,84.48387096774194
2015-09-28,25.62,0.31,82.64516129032259
2015-09-29,24.58,0.31,79.29032258064515
2015-09-30,25.18,0.31,81.2258064516129
2015-10-01,25.67,0.31,82.80645161290323
2015-10-02,25.9,0.31,83.54838709677419
2015-10-05,26.46,0.31,85.35483870967742
2015-10-06,26.53,0.31,85.58064516129032
2015-10-07,26.78,0.31,86.38709677419355
2015-10-08,26.78,0.31,86.38709677419355
2015-10-09,27.01,0.31,87.12903225806453
2015-10-12,27.11,0.31,87.45161290322581
2015-10-13,26.63,0.31,85.90322580645162
2015-10-14,26.15,0.31,84.35483870967741
2015-10-15,26.38,0.31,85.09677419354838
2015-10-16,26.42,0.31,85.22580645161291
2015-10-19,26.55,0.31,85.64516129032258
2015-10-20,26.67,0.31,86.03225806451613
2015-10-21,26.85,0.31,86.61290322580646
2015-10-22,27.63,0.31,89.12903225806451
2015-10-23,27.57,0.31,88.93548387096774
2015-10-26,27.6,0.31,89.03225806451613
2015-10-27,28.36,0.32,88.625
2015-10-28,29.25,0.32,91.40625
2015-10-29,28.68,0.32,89.625
2015-10-30,29.0,0.32,90.625
2015-11-02,29.35,0.32,91.71875
2015-11-03,29.4,0.32,91.875
2015-11-04,29.02,0.32,90.6875
2015-11-05,29.25,0.32,91.40625
2015-11-06,28.6,0.32,89.375
2015-11-09,28.41,0.32,88.78125
2015-11-10,28.8,0.32,90.0
2015-11-11,29.16,0.32,91.125
2015-11-12,28.67,0.32,89.59375
2015-11-13,28.3,0.32,88.4375
2015-11-16,28.78,0.32,89.9375
2015-11-17,29.32,0.32,91.625
2015-11-18,29.84,0.32,93.25
2015-11-19,29.95,0.32,93.59375
2015-11-20,30.19,0.32,94.34375
2015-11-23,30.16,0.32,94.25
2015-11-24,30.19,0.32,94.34375
2015-11-25,30.5,0.32,95.3125
2015-11-27,30.25,0.32,94.53125
2015-11-30,29.91,0.32,93.46875
2015-12-01,30.42,0.32,95.0625
2015-12-02,30.17,0.32,94.28125
2015-12-03,29.51,0.32,92.21875
2015-12-04,30.02,0.32,93.8125
2015-12-07,29.94,0.32,93.5625
2015-12-08,29.75,0.32,92.96875
2015-12-09,29.3,0.32,91.5625
2015-12-10,29.25,0.32,91.40625
2015-12-11,28.96,0.32,90.5
2015-12-14,29.22,0.32,91.3125
2015-12-15,28.81,0.32,90.03125
2015-12-16,29.43,0.32,91.96875
2015-12-17,28.37,0.32,88.65625
2015-12-18,27.88,0.32,87.125
2015-12-21,28.04,0.32,87.625
2015-12-22,28.31,0.32,88.46875
2015-12-23,28.38,0.32,88.6875
2015-12-24,28.44,0.32,88.875
2015-12-28,28.51,0.32,89.09375
2015-12-29,28.54,0.32,89.1875
2015-12-30,28.41,0.32,88.78125
2015-12-31,28.3,0.32,88.4375
2016-01-04,27.8,0.32,86.875
2016-01-05,27.69,0.32,86.53125
2016-01-06,27.38,0.32,85.5625
2016-01-07,26.13,0.32,81.65625
2016-01-08,25.53,0.32,79.78125
2016-01-11,25.15,0.32,78.59375
2016-01-12,25.52,0.32,79.75
2016-01-13,24.54,0.32,76.6875
2016-01-14,24.95,0.32,77.96875
2016-01-15,24.82,0.32,77.5625
2016-01-19,24.71,0.32,77.21875
2016-01-20,24.26,0.32,75.8125
2016-01-21,24.91,0.32,77.84375
2016-01-22,25.57,0.32,79.90625
2016-01-25,25.37,0.32,79.28125
2016-01-26,25.67,0.32,80.21875
2016-01-27,25.77,0.32,80.53125
2016-01-28,25.42,0.32,79.4375
2016-01-29,26.39,0.32,82.46875
2016-02-01,26.27,0.32,82.09375
2016-02-02,25.07,0.32,78.34375
2016-02-03,25.26,0.32,78.9375
2016-02-04,25.39,0.32,79.34375
2016-02-05,24.3,0.32,75.9375
2016-02-08,23.46,0.32,73.3125
2016-02-09,25.39,0.32,79.34375
2016-02-10,25.51,0.32,79.71875
2016-02-11,24.97,0.32,78.03125
2016-02-12,25.82,0.22,117.36363636363636
2016-02-16,26.43,0.22,120.13636363636364
2016-02-17,27.23,0.22,123.77272727272728
2016-02-18,27.03,0.22,122.86363636363637
2016-02-19,27.62,0.22,125.54545454545455
2016-02-22,27.79,0.22,126.31818181818181
2016-02-23,28.36,0.22,128.9090909090909
2016-02-24,28.68,0.22,130.36363636363637
2016-02-25,28.91,0.22,131.4090909090909
2016-02-26,28.74,0.22,130.63636363636363
2016-02-29,28.2,0.22,128.1818181818182
2016-03-01,29.2,0.22,132.72727272727272
2016-03-02,29.07,0.22,132.13636363636363
2016-03-03,28.97,0.22,131.6818181818182
2016-03-04,28.99,0.22,131.77272727272725
2016-03-07,28.96,0.22,131.63636363636363
2016-03-08,29.14,0.22,132.45454545454547
2016-03-09,29.23,0.22,132.86363636363637
2016-03-10,29.12,0.22,132.36363636363637
2016-03-11,29.49,0.22,134.04545454545453
2016-03-14,29.51,0.22,134.13636363636365
2016-03-15,29.82,0.22,135.54545454545453
2016-03-16,29.98,0.22,136.27272727272728
2016-03-17,30.56,0.22,138.9090909090909
2016-03-18,30.77,0.22,139.86363636363637
2016-03-21,30.86,0.22,140.27272727272728
2016-03-22,31.07,0.22,141.22727272727272
2016-03-23,30.94,0.22,140.63636363636365
2016-03-24,30.89,0.22,140.4090909090909
2016-03-28,31.2,0.22,141.8181818181818
2016-03-29,31.43,0.22,142.86363636363637
2016-03-30,31.6,0.22,143.63636363636365
2016-03-31,31.45,0.22,142.95454545454544
2016-04-01,32.04,0.22,145.63636363636363
2016-04-04,31.68,0.22,144.0
2016-04-05,31.5,0.22,143.1818181818182
2016-04-06,31.72,0.22,144.1818181818182
2016-04-07,31.4,0.22,142.72727272727272
2016-04-08,31.73,0.22,144.22727272727272
2016-04-11,31.47,0.22,143.04545454545453
2016-04-12,31.78,0.22,144.45454545454547
2016-04-13,32.21,0.22,146.4090909090909
2016-04-14,32.16,0.22,146.18181818181816
2016-04-15,32.28,0.22,146.72727272727272
2016-04-18,32.4,0.22,147.27272727272725
2016-04-19,32.4,0.22,147.27272727272725
2016-04-20,32.72,0.22,148.72727272727272
2016-04-21,32.3,0.22,146.8181818181818
2016-04-22,32.47,0.22,147.5909090909091
2016-04-25,32.24,0.22,146.54545454545456
2016-04-26,31.58,0.33,95.69696969696969
2016-04-27,31.69,0.33,96.03030303030303
2016-04-28,31.16,0.33,94.42424242424242
2016-04-29,30.71,0.33,93.06060606060606
2016-05-02,31.38,0.33,95.09090909090908
2016-05-03,30.72,0.33,93.09090909090908
2016-05-04,30.68,0.33,92.96969696969697
2016-05-05,30.99,0.33,93.9090909090909
2016-05-06,31.7,0.33,96.06060606060605
2016-05-09,31.72,0.33,96.12121212121211
2016-05-10,32.2,0.33,97.57575757575758
2016-05-11,31.59,0.33,95.72727272727272
2016-05-12,31.35,0.33,95.0
2016-05-13,31.18,0.33,94.48484848484848
2016-05-16,31.5,0.33,95.45454545454545
2016-05-17,31.34,0.33,94.96969696969697
2016-05-18,31.24,0.33,94.66666666666666
2016-05-19,31.35,0.33,95.0
2016-05-20,31.78,0.33,96.3030303030303
2016-05-23,31.37,0.33,95.06060606060606
2016-05-24,32.39,0.33,98.15151515151514
2016-05-25,32.57,0.33,98.69696969696969
2016-05-26,32.37,0.33,98.09090909090908
2016-05-27,32.62,0.33,98.84848484848483
2016-05-31,32.64,0.33,98.9090909090909
2016-06-01,32.53,0.33,98.57575757575758
2016-06-02,32.13,0.33,97.36363636363636
2016-06-03,32.03,0.33,97.06060606060606
2016-06-06,31.58,0.33,95.69696969696969
2016-06-07,31.93,0.33,96.75757575757575
2016-06-08,32.01,0.33,96.99999999999999
2016-06-09,31.84,0.33,96.48484848484848
2016-06-10,31.24,0.33,94.66666666666666
2016-06-13,30.85,0.33,93.48484848484848
2016-06-14,30.41,0.33,92.15151515151514
2016-06-15,30.19,0.33,91.48484848484848
2016-06-16,30.67,0.33,92.93939393939394
2016-06-17,30.89,0.33,93.60606060606061
2016-06-20,31.37,0.33,95.06060606060606
2016-06-21,31.36,0.33,95.03030303030303
2016-06-22,31.21,0.33,94.57575757575758
2016-06-23,31.48,0.33,95.39393939393939
2016-06-24,30.18,0.33,91.45454545454545
2016-06-27,29.28,0.33,88.72727272727272
2016-06-28,29.92,0.33,90.66666666666667
2016-06-29,30.47,0.33,92.33333333333333
2016-06-30,30.94,0.33,93.75757575757575
2016-07-01,31.05,0.33,94.0909090909091
2016-07-05,30.55,0.33,92.57575757575758
2016-07-06,30.92,0.33,93.6969696969697
2016-07-07,31.2,0.33,94.54545454545453
2016-07-08,32.22,0.33,97.63636363636363
2016-07-11,32.8,0.33,99.39393939393938
2016-07-12,33.4,0.33,101.2121212121212
2016-07-13,33.75,0.33,102.27272727272727
2016-07-14,34.02,0.33,103.0909090909091
2016-07-15,34.08,0.33,103.27272727272727
2016-07-18,33.9,0.33,102.72727272727272
2016-07-19,33.79,0.33,102.39393939393939
2016-07-20,34.33,0.33,104.03030303030302
2016-07-21,33.35,0.33,101.06060606060606
2016-07-22,33.79,0.33,102.39393939393939
2016-07-25,34.23,0.33,103.72727272727272
2016-07-26,35.85,0.45,79.66666666666667
2016-07-27,36.44,0.45,80.97777777777777
2016-07-28,36.87,0.45,81.93333333333332
2016-07-29,36.48,0.45,81.06666666666666
2016-08-01,36.36,0.45,80.8
2016-08-02,36.34,0.45,80.75555555555556
2016-08-03,36.56,0.45,81.24444444444445
2016-08-04,36.28,0.45,80.62222222222222
2016-08-05,36.67,0.45,81.4888888888889
2016-08-08,36.48,0.45,81.06666666666666
2016-08-09,36.23,0.45,80.5111111111111
2016-08-10,36.29,0.45,80.64444444444445
2016-08-11,36.18,0.45,80.39999999999999
2016-08-12,36.07,0.45,80.15555555555555
2016-08-15,36.15,0.45,80.33333333333333
2016-08-16,35.51,0.45,78.91111111111111
2016-08-17,35.47,0.45,78.82222222222222
2016-08-18,35.21,0.45,78.24444444444444
2016-08-19,35.2,0.45,78.22222222222223
2016-08-22,35.38,0.45,78.62222222222222
2016-08-23,35.71,0.45,79.35555555555555
2016-08-24,35.28,0.45,78.4
2016-08-25,35.26,0.45,78.35555555555555
2016-08-26,35.22,0.45,78.26666666666667
2016-08-29,35.46,0.45,78.8
2016-08-30,35.41,0.45,78.68888888888888
2016-08-31,35.48,0.45,78.84444444444443
2016-09-01,35.53,0.45,78.95555555555556
2016-09-02,35.46,0.45,78.8
2016-09-06,35.31,0.45,78.46666666666667
2016-09-07,35.28,0.45,78.4
2016-09-08,35.15,0.45,78.1111111111111
2016-09-09,33.26,0.45,73.91111111111111
2016-09-12,33.69,0.45,74.86666666666666
2016-09-13,33.03,0.45,73.4
2016-09-14,33.24,0.45,73.86666666666667
2016-09-15,33.6,0.45,74.66666666666667
2016-09-16,32.9,0.45,73.1111111111111
2016-09-19,32.93,0.45,73.17777777777778
2016-09-20,32.85,0.45,73.0
2016-09-21,33.39,0.45,74.2
2016-09-22,34.33,0.45,76.28888888888888
2016-09-23,34.27,0.45,76.15555555555557
2016-09-26,34.33,0.45,76.28888888888888
2016-09-27,34.82,0.45,77.37777777777778
2016-09-28,34.55,0.45,76.77777777777777
2016-09-29,34.22,0.45,76.04444444444444
2016-09-30,34.31,0.45,76.24444444444445
2016-10-03,33.96,0.45,75.46666666666667
2016-10-04,33.86,0.45,75.24444444444444
2016-10-05,34.24,0.45,76.08888888888889
2016-10-06,34.93,0.45,77.62222222222222
2016-10-07,33.51,0.45,74.46666666666665
2016-10-10,33.88,0.45,75.28888888888889
2016-10-11,33.23,0.45,73.84444444444443
2016-10-12,33.56,0.45,74.57777777777778
2016-10-13,33.36,0.45,74.13333333333333
2016-10-14,33.52,0.45,74.4888888888889
2016-10-17,33.8,0.45,75.1111111111111
2016-10-18,33.47,0.45,74.37777777777778
2016-10-19,32.94,0.45,73.19999999999999
2016-10-20,33.19,0.45,73.75555555555555
2016-10-21,33.09,0.45,73.53333333333335
2016-10-24,33.56,0.45,74.57777777777778
2016-10-25,30.38,0.4,75.94999999999999
2016-10-26,30.6,0.4,76.5
2016-10-27,30.5,0.4,76.25
2016-10-28,30.72,0.4,76.8
2016-10-31,30.88,0.4,77.19999999999999
2016-11-01,29.98,0.4,74.95
2016-11-02,29.43,0.4,73.57499999999999
2016-11-03,29.45,0.4,73.625
2016-11-04,29.84,0.4,74.6
2016-11-07,30.27,0.4,75.675
2016-11-08,30.46,0.4,76.14999999999999
2016-11-09,30.93,0.4,77.32499999999999
2016-11-10,31.45,0.4,78.625
2016-11-11,31.27,0.4,78.175
2016-11-14,31.65,0.4,79.12499999999999
2016-11-15,31.93,0.4,79.82499999999999
2016-11-16,31.38,0.4,78.44999999999999
2016-11-17,32.25,0.4,80.625
2016-11-18,32.46,0.4,81.14999999999999
2016-11-21,32.49,0.4,81.225
2016-11-22,32.56,0.4,81.4
2016-11-23,32.39,0.4,80.975
2016-11-25,32.71,0.4,81.77499999999999
2016-11-28,32.16,0.4,80.39999999999999
2016-11-29,32.21,0.4,80.52499999999999
2016-11-30,31.65,0.4,79.12499999999999
2016-12-01,30.33,0.4,75.82499999999999
2016-12-02,30.32,0.4,75.8
2016-12-05,31.19,0.4,77.975
2016-12-06,31.24,0.4,78.1
2016-12-07,32.13,0.4,80.325
2016-12-08,32.54,0.4,81.35
2016-12-09,32.61,0.4,81.52499999999999
2016-12-12,32.4,0.4,80.99999999999999
2016-12-13,32.67,0.4,81.675
2016-12-14,32.5,0.4,81.25
2016-12-15,31.54,0.4,78.85
2016-12-16,31.93,0.4,79.82499999999999
2016-12-19,32.4,0.4,80.99999999999999
2016-12-20,32.46,0.4,81.14999999999999
2016-12-21,32.79,0.4,81.975
2016-12-22,32.03,0.4,80.075
2016-12-23,32.06,0.4,80.15
2016-12-27,32.24,0.4,80.6
2016-12-28,31.83,0.4,79.57499999999999
2016-12-29,31.89,0.4,79.725
2016-12-30,31.62,0.4,79.05
2017-01-03,32.23,0.4,80.57499999999999
2017-01-04,32.94,0.4,82.35
2017-01-05,32.66,0.4,81.64999999999999
2017-01-06,32.53,0.4,81.325
2017-01-09,32.18,0.4,80.44999999999999
2017-01-10,32.21,0.4,80.52499999999999
2017-01-11,32.46,0.4,81.14999999999999
2017-01-12,32.05,0.4,80.12499999999999
2017-01-13,32.05,0.4,80.12499999999999
2017-01-17,32.03,0.4,80.075
2017-01-18,32.1,0.4,80.25
2017-01-19,31.93,0.4,79.82499999999999
2017-01-20,31.98,0.4,79.95
2017-01-23,32.03,0.4,80.075
2017-01-24,32.92,0.4,82.3
2017-01-25,33.62,0.4,84.04999999999998
2017-01-26,33.64,0.4,84.1
2017-01-27,33.32,0.4,83.3
2017-01-30,33.31,0.4,83.275
2017-01-31,32.95,0.4,82.375
2017-02-01,33.26,0.4,83.14999999999999
2017-02-02,33.0,0.4,82.5
2017-02-03,33.23,0.4,83.07499999999999
2017-02-06,33.18,0.4,82.94999999999999
2017-02-07,33.61,0.4,84.02499999999999
2017-02-08,33.79,0.4,84.475
2017-02-09,33.06,0.31,106.64516129032259
2017-02-10,33.75,0.31,108.87096774193549
2017-02-13,33.5,0.31,108.06451612903226
2017-02-14,33.11,0.31,106.80645161290323
2017-02-15,33.44,0.31,107.87096774193547
2017-02-16,33.67,0.31,108.61290322580646
2017-02-17,33.52,0.31,108.12903225806453
2017-02-21,34.03,0.31,109.7741935483871
2017-02-22,33.85,0.31,109.19354838709678
2017-02-23,34.11,0.31,110.03225806451613
2017-02-24,34.02,0.31,109.74193548387098
2017-02-27,34.43,0.31,111.06451612903226
2017-02-28,33.78,0.31,108.96774193548387
2017-03-01,34.56,0.31,111.48387096774195
2017-03-02,34.33,0.31,110.74193548387096
2017-03-03,34.06,0.31,109.87096774193549
2017-03-06,33.46,0.31,107.93548387096774
2017-03-07,33.25,0.31,107.25806451612904
2017-03-08,33.82,0.31,109.09677419354838
2017-03-09,33.71,0.31,108.74193548387098
2017-03-10,33.93,0.31,109.45161290322581
2017-03-13,33.68,0.31,108.64516129032258
2017-03-14,33.68,0.31,108.64516129032258
2017-03-15,34.38,0.31,110.90322580645162
2017-03-16,34.65,0.31,111.77419354838709
2017-03-17,34.66,0.31,111.80645161290322
2017-03-20,34.49,0.31,111.25806451612904
2017-03-21,33.83,0.31,109.12903225806451
2017-03-22,33.92,0.31,109.41935483870968
2017-03-23,34.21,0.31,110.35483870967742
2017-03-24,33.99,0.31,109.64516129032259
2017-03-27,33.74,0.31,108.83870967741936
2017-03-28,33.97,0.31,109.58064516129032
2017-03-29,33.97,0.31,109.58064516129032
2017-03-30,33.82,0.31,109.09677419354838
2017-03-31,33.99,0.31,109.64516129032259
2017-04-03,33.41,0.31,107.77419354838709
2017-04-04,33.27,0.31,107.3225806451613
2017-04-05,33.08,0.31,106.70967741935483
2017-04-06,33.83,0.31,109.12903225806451
2017-04-07,33.5,0.31,108.06451612903226
2017-04-10,33.57,0.31,108.29032258064517
2017-04-11,33.96,0.31,109.54838709677419
2017-04-12,33.31,0.31,107.45161290322581
2017-04-13,33.09,0.31,106.74193548387098
2017-04-17,33.49,0.31,108.03225806451614
2017-04-18,33.38,0.31,107.67741935483872
2017-04-19,33.72,0.31,108.77419354838709
2017-04-20,33.93,0.31,109.45161290322581
2017-04-21,34.34,0.31,110.7741935483871
2017-04-24,35.03,0.31,113.0
2017-04-25,36.9,0.44,83.86363636363636
2017-04-26,37.45,0.44,85.11363636363637
2017-04-27,37.25,0.44,84.6590909090909
2017-04-28,37.02,0.44,84.13636363636364
2017-05-01,36.72,0.44,83.45454545454545
2017-05-02,36.74,0.44,83.5
2017-05-03,36.64,0.44,83.27272727272728
2017-05-04,36.79,0.44,83.61363636363636
2017-05-05,36.92,0.44,83.9090909090909
2017-05-08,36.93,0.44,83.93181818181819
2017-05-09,36.95,0.44,83.97727272727273
2017-05-10,36.76,0.44,83.54545454545455
2017-05-11,36.65,0.44,83.29545454545455
2017-05-12,36.46,0.44,82.86363636363636
2017-05-15,37.01,0.44,84.11363636363636
2017-05-16,37.26,0.44,84.68181818181817
2017-05-17,36.85,0.44,83.75
2017-05-18,37.02,0.44,84.13636363636364
2017-05-19,37.0,0.44,84.0909090909091
2017-05-22,37.19,0.44,84.52272727272727
2017-05-23,36.83,0.44,83.70454545454545
2017-05-24,37.09,0.44,84.29545454545455
2017-05-25,37.13,0.44,84.38636363636364
2017-05-26,37.0,0.44,84.0909090909091
2017-05-30,36.99,0.44,84.06818181818183
2017-05-31,37.25,0.44,84.6590909090909
2017-06-01,37.42,0.44,85.04545454545455
2017-06-02,37.64,0.44,85.54545454545455
2017-06-05,37.27,0.44,84.70454545454547
2017-06-06,37.15,0.44,84.43181818181817
2017-06-07,37.0,0.44,84.0909090909091
2017-06-08,37.04,0.44,84.18181818181817
2017-06-09,37.22,0.44,84.5909090909091
2017-06-12,37.42,0.44,85.04545454545455
2017-06-13,38.14,0.44,86.68181818181819
2017-06-14,38.42,0.44,87.31818181818183
2017-06-15,38.59,0.44,87.70454545454547
2017-06-16,38.58,0.44,87.68181818181817
2017-06-19,39.14,0.44,88.95454545454545
2017-06-20,38.97,0.44,88.56818181818181
2017-06-21,38.76,0.44,88.09090909090908
2017-06-22,38.82,0.44,88.22727272727273
2017-06-23,38.91,0.44,88.43181818181817
2017-06-26,38.91,0.44,88.43181818181817
2017-06-27,38.25,0.44,86.93181818181819
2017-06-28,38.76,0.44,88.09090909090908
2017-06-29,38.0,0.44,86.36363636363636
2017-06-30,38.21,0.44,86.8409090909091
2017-07-03,37.96,0.44,86.27272727272728
2017-07-05,38.15,0.44,86.70454545454545
2017-07-06,37.68,0.44,85.63636363636364
2017-07-07,38.43,0.44,87.3409090909091
2017-07-10,38.74,0.44,88.04545454545455
2017-07-11,38.8,0.44,88.18181818181817
2017-07-12,38.66,0.44,87.86363636363636
2017-07-13,38.84,0.44,88.27272727272728
2017-07-14,38.92,0.44,88.45454545454545
2017-07-17,38.74,0.44,88.04545454545455
2017-07-18,38.57,0.44,87.6590909090909
2017-07-19,39.02,0.44,88.68181818181819
2017-07-20,38.3,0.44,87.04545454545453
2017-07-21,38.3,0.44,87.04545454545453
2017-07-24,37.72,0.44,85.72727272727272
2017-07-25,37.74,0.44,85.77272727272728
2017-07-26,37.64,0.44,85.54545454545455
2017-07-27,38.29,0.49,78.14285714285714
2017-07-28,38.57,0.49,78.71428571428572
2017-07-31,38.13,0.49,77.81632653061226
2017-08-01,38.33,0.49,78.22448979591836
2017-08-02,38.28,0.49,78.12244897959184
2017-08-03,37.99,0.49,77.53061224489797
2017-08-04,38.33,0.49,78.22448979591836
2017-08-07,38.21,0.49,77.9795918367347
2017-08-08,37.63,0.49,76.79591836734694
2017-08-09,37.2,0.49,75.91836734693878
2017-08-10,36.45,0.49,74.38775510204083
2017-08-11,36.69,0.49,74.87755102040816
2017-08-14,37.3,0.49,76.12244897959184
2017-08-15,37.42,0.49,76.36734693877551
2017-08-16,37.48,0.49,76.48979591836734
2017-08-17,36.47,0.49,74.42857142857143
2017-08-18,36.4,0.49,74.28571428571428
2017-08-21,36.53,0.49,74.55102040816327
2017-08-22,36.99,0.49,75.48979591836735
2017-08-23,36.72,0.49,74.93877551020408
2017-08-24,36.48,0.49,74.44897959183673
2017-08-25,36.31,0.49,74.10204081632654
2017-08-28,36.3,0.49,74.08163265306122
2017-08-29,36.31,0.49,74.10204081632654
2017-08-30,36.37,0.49,74.22448979591836
2017-08-31,36.77,0.49,75.04081632653062
2017-09-01,37.06,0.49,75.6326530612245
2017-09-05,36.65,0.49,74.79591836734694
2017-09-06,36.8,0.49,75.10204081632652
2017-09-07,37.0,0.49,75.51020408163265
2017-09-08,37.57,0.49,76.6734693877551
2017-09-11,37.64,0.49,76.81632653061224
2017-09-12,38.11,0.49,77.77551020408163
2017-09-13,37.51,0.49,76.55102040816327
2017-09-14,37.38,0.49,76.28571428571429
2017-09-15,37.31,0.49,76.14285714285715
2017-09-18,37.25,0.49,76.0204081632653
2017-09-19,37.39,0.49,76.3061224489796
2017-09-20,37.52,0.49,76.57142857142858
2017-09-21,37.72,0.49,76.9795918367347
2017-09-22,38.09,0.49,77.73469387755102
2017-09-25,38.21,0.49,77.9795918367347
2017-09-26,38.4,0.49,78.36734693877551
2017-09-27,38.57,0.49,78.71428571428572
2017-09-28,38.78,0.49,79.14285714285715
2017-09-29,39.01,0.49,79.61224489795919
2017-10-02,39.59,0.49,80.79591836734694
2017-10-03,39.21,0.49,80.02040816326532
2017-10-04,39.25,0.49,80.10204081632654
2017-10-05,38.98,0.49,79.55102040816325
2017-10-06,39.23,0.49,80.06122448979592
2017-10-09,38.94,0.49,79.46938775510203
2017-10-10,38.75,0.49,79.08163265306122
2017-10-11,38.96,0.49,79.51020408163265
2017-10-12,39.04,0.49,79.6734693877551
2017-10-13,38.92,0.49,79.42857142857143
2017-10-16,38.96,0.49,79.51020408163265
2017-10-17,38.9,0.49,79.38775510204081
2017-10-18,38.66,0.49,78.89795918367346
2017-10-19,39.06,0.49,79.71428571428572
2017-10-20,40.09,0.49,81.81632653061226
2017-10-23,40.11,0.49,81.85714285714286
2017-10-24,40.83,0.47,86.87234042553192
2017-10-25,39.67,0.47,84.40425531914894
2017-10-26,40.11,0.47,85.3404255319149
2017-10-27,40.16,0.47,85.44680851063829
2017-10-30,39.49,0.47,84.0212765957447
2017-10-31,39.82,0.47,84.72340425531915
2017-11-01,39.37,0.47,83.76595744680851
2017-11-02,38.89,0.47,82.74468085106383
2017-11-03,39.02,0.47,83.0212765957447
2017-11-06,39.22,0.47,83.4468085106383
2017-11-07,39.08,0.47,83.14893617021276
2017-11-08,39.13,0.47,83.25531914893618
2017-11-09,38.62,0.47,82.17021276595744
2017-11-10,38.61,0.47,82.14893617021276
2017-11-13,38.89,0.47,82.74468085106383
2017-11-14,39.04,0.47,83.06382978723404
2017-11-15,38.81,0.47,82.57446808510639
2017-11-16,39.14,0.47,83.27659574468086
2017-11-17,39.36,0.47,83.74468085106383
2017-11-20,39.84,0.47,84.76595744680853
2017-11-21,40.01,0.47,85.12765957446808
2017-11-22,39.94,0.47,84.97872340425532
2017-11-24,39.58,0.47,84.2127659574468
2017-11-27,40.06,0.47,85.2340425531915
2017-11-28,40.93,0.47,87.08510638297872
2017-11-29,42.03,0.47,89.42553191489363
2017-11-30,42.91,0.47,91.29787234042553
2017-12-01,42.5,0.47,90.42553191489363
2017-12-04,43.3,0.47,92.12765957446808
2017-12-05,42.98,0.47,91.44680851063829
2017-12-06,42.15,0.47,89.68085106382979
2017-12-07,42.31,0.47,90.0212765957447
2017-12-08,42.72,0.47,90.8936170212766
2017-12-11,42.42,0.47,90.25531914893618
2017-12-12,42.19,0.47,89.76595744680851
2017-12-13,42.02,0.47,89.40425531914894
2017-12-14,41.85,0.47,89.04255319148938
2017-12-15,42.31,0.47,90.0212765957447
2017-12-18,43.0,0.47,91.48936170212767
2017-12-19,43.0,0.47,91.48936170212767
2017-12-20,43.67,0.47,92.91489361702129
2017-12-21,44.24,0.47,94.1276595744681
2017-12-22,43.83,0.47,93.25531914893617
2017-12-26,44.02,0.47,93.65957446808513
2017-12-27,43.88,0.47,93.36170212765958
2017-12-28,44.12,0.47,93.87234042553192
2017-12-29,43.94,0.47,93.48936170212767
2018-01-02,43.81,0.47,93.21276595744682
2018-01-03,44.0,0.47,93.61702127659575
2018-01-04,44.05,0.47,93.72340425531915
2018-01-05,44.46,0.47,94.59574468085107
2018-01-08,44.67,0.47,95.04255319148938
2018-01-09,45.43,0.47,96.65957446808511
2018-01-10,44.71,0.47,95.1276595744681
2018-01-11,45.73,0.47,97.29787234042553
2018-01-12,45.76,0.47,97.36170212765957
2018-01-16,45.24,0.47,96.25531914893618
2018-01-17,45.83,0.47,97.51063829787235
2018-01-18,46.27,0.47,98.4468085106383
2018-01-19,45.9,0.47,97.65957446808511
2018-01-22,45.87,0.47,97.59574468085107
2018-01-23,45.46,0.47,96.72340425531915
2018-01-24,45.91,0.47,97.68085106382979
2018-01-25,45.43,0.47,96.65957446808511
2018-01-26,45.33,0.47,96.4468085106383
2018-01-29,44.64,0.47,94.97872340425532
2018-01-30,44.52,0.47,94.72340425531917
2018-01-31,44.66,0.47,95.02127659574468
2018-02-01,44.07,0.47,93.76595744680851
2018-02-02,42.9,0.47,91.27659574468085
2018-02-05,41.28,0.47,87.82978723404256
2018-02-06,42.34,0.47,90.08510638297874
2018-02-07,42.69,0.47,90.82978723404256
2018-02-08,40.7,0.28,145.35714285714286
2018-02-09,42.13,0.28,150.46428571428572
2018-02-12,43.12,0.28,153.99999999999997
2018-02-13,42.76,0.28,152.7142857142857
2018-02-14,42.94,0.28,153.35714285714283
2018-02-15,42.83,0.28,152.9642857142857
2018-02-16,43.21,0.28,154.32142857142856
2018-02-20,42.52,0.28,151.85714285714286
2018-02-21,42.4,0.28,151.42857142857142
2018-02-22,42.58,0.28,152.07142857142856
2018-02-23,43.02,0.28,153.64285714285714
2018-02-26,42.87,0.28,153.10714285714283
2018-02-27,41.89,0.28,149.60714285714283
2018-02-28,41.12,0.28,146.85714285714283
2018-03-01,40.85,0.28,145.89285714285714
2018-03-02,40.51,0.28,144.67857142857142
2018-03-05,41.16,0.28,146.99999999999997
2018-03-06,41.14,0.28,146.92857142857142
2018-03-07,41.27,0.28,147.39285714285714
2018-03-08,41.45,0.28,148.03571428571428
2018-03-09,42.48,0.28,151.7142857142857
2018-03-12,42.47,0.28,151.67857142857142
2018-03-13,42.29,0.28,151.03571428571428
2018-03-14,41.57,0.28,148.4642857142857
2018-03-15,41.61,0.28,148.60714285714283
2018-03-16,41.57,0.28,148.4642857142857
2018-03-19,41.09,0.28,146.75
