date,CTAS,CTAS_EPS,PE Ratio
2014-04-17,57.63,0.7,82.32857142857144
2014-04-21,57.39,0.7,81.9857142857143
2014-04-22,57.8,0.7,82.57142857142857
2014-04-23,57.84,0.7,82.62857142857143
2014-04-24,58.07,0.7,82.95714285714287
2014-04-25,57.55,0.7,82.21428571428572
2014-04-28,57.9,0.7,82.71428571428572
2014-04-29,58.12,0.7,83.02857142857142
2014-04-30,58.93,0.7,84.1857142857143
2014-05-01,58.74,0.7,83.91428571428573
2014-05-02,59.04,0.7,84.34285714285714
2014-05-05,59.06,0.7,84.37142857142858
2014-05-06,58.99,0.7,84.27142857142859
2014-05-07,59.71,0.7,85.30000000000001
2014-05-08,59.55,0.7,85.07142857142857
2014-05-09,59.8,0.7,85.42857142857143
2014-05-12,60.37,0.7,86.24285714285715
2014-05-13,60.6,0.7,86.57142857142858
2014-05-14,60.39,0.7,86.27142857142857
2014-05-15,60.17,0.7,85.95714285714287
2014-05-16,60.54,0.7,86.4857142857143
2014-05-19,61.17,0.7,87.3857142857143
2014-05-20,60.62,0.7,86.60000000000001
2014-05-21,61.11,0.7,87.30000000000001
2014-05-22,61.54,0.7,87.91428571428573
2014-05-23,61.63,0.7,88.04285714285716
2014-05-27,61.74,0.7,88.2
2014-05-28,61.89,0.7,88.41428571428573
2014-05-29,62.1,0.7,88.71428571428572
2014-05-30,62.12,0.7,88.74285714285715
2014-06-02,62.22,0.7,88.88571428571429
2014-06-03,62.18,0.7,88.82857142857144
2014-06-04,62.18,0.7,88.82857142857144
2014-06-05,62.75,0.7,89.64285714285715
2014-06-06,63.13,0.7,90.1857142857143
2014-06-09,63.67,0.7,90.95714285714287
2014-06-10,63.62,0.7,90.88571428571429
2014-06-11,63.3,0.7,90.42857142857143
2014-06-12,63.04,0.7,90.05714285714286
2014-06-13,63.11,0.7,90.15714285714286
2014-06-16,63.09,0.7,90.12857142857143
2014-06-17,63.43,0.7,90.61428571428571
2014-06-18,63.51,0.7,90.72857142857143
2014-06-19,63.86,0.7,91.22857142857143
2014-06-20,64.1,0.7,91.57142857142857
2014-06-23,63.18,0.7,90.25714285714287
2014-06-24,62.53,0.7,89.32857142857144
2014-06-25,62.97,0.7,89.95714285714286
2014-06-26,62.65,0.7,89.5
2014-06-27,63.02,0.7,90.02857142857144
2014-06-30,63.54,0.7,90.77142857142857
2014-07-01,64.03,0.7,91.47142857142858
2014-07-02,63.9,0.7,91.28571428571429
2014-07-03,64.37,0.7,91.95714285714287
2014-07-07,63.89,0.7,91.27142857142857
2014-07-08,63.5,0.7,90.71428571428572
2014-07-09,63.62,0.7,90.88571428571429
2014-07-10,63.16,0.7,90.22857142857143
2014-07-11,62.56,0.7,89.37142857142858
2014-07-14,63.24,0.7,90.34285714285716
2014-07-15,62.85,0.7,89.78571428571429
2014-07-16,64.51,0.7,92.15714285714287
2014-07-17,63.45,0.7,90.64285714285715
2014-07-18,64.04,0.7,91.4857142857143
2014-07-21,63.77,0.7,91.10000000000001
2014-07-22,64.38,0.7,91.97142857142858
2014-07-23,64.03,0.7,91.47142857142858
2014-07-24,64.11,0.7,91.58571428571429
2014-07-25,63.52,0.7,90.74285714285715
2014-07-28,63.56,0.7,90.80000000000001
2014-07-29,63.12,0.7,90.17142857142858
2014-07-30,63.4,1.04,60.96153846153846
2014-07-31,62.6,1.04,60.19230769230769
2014-08-01,62.6,1.04,60.19230769230769
2014-08-04,63.99,1.04,61.52884615384615
2014-08-05,63.56,1.04,61.11538461538461
2014-08-06,62.99,1.04,60.56730769230769
2014-08-07,63.11,1.04,60.68269230769231
2014-08-08,64.4,1.04,61.92307692307693
2014-08-11,65.0,1.04,62.5
2014-08-12,65.27,1.04,62.75961538461538
2014-08-13,65.51,1.04,62.99038461538462
2014-08-14,65.5,1.04,62.980769230769226
2014-08-15,65.38,1.04,62.865384615384606
2014-08-18,65.83,1.04,63.29807692307692
2014-08-19,65.89,1.04,63.355769230769226
2014-08-20,65.96,1.04,63.42307692307691
2014-08-21,65.91,1.04,63.37499999999999
2014-08-22,65.73,1.04,63.20192307692308
2014-08-25,66.06,1.04,63.51923076923077
2014-08-26,66.02,1.04,63.480769230769226
2014-08-27,65.83,1.04,63.29807692307692
2014-08-28,65.88,1.04,63.34615384615384
2014-08-29,66.14,1.04,63.59615384615385
2014-09-02,66.63,1.04,64.06730769230768
2014-09-03,66.36,1.04,63.80769230769231
2014-09-04,66.56,1.04,64.0
2014-09-05,66.66,1.04,64.09615384615384
2014-09-08,66.32,1.04,63.76923076923076
2014-09-09,66.35,1.04,63.79807692307691
2014-09-10,66.42,1.04,63.86538461538461
2014-09-11,66.45,1.04,63.89423076923077
2014-09-12,66.34,1.04,63.78846153846154
2014-09-15,66.87,1.04,64.29807692307692
2014-09-16,66.86,1.04,64.28846153846153
2014-09-17,66.92,1.04,64.34615384615384
2014-09-18,67.22,1.04,64.63461538461539
2014-09-19,67.16,1.04,64.57692307692307
2014-09-22,67.09,1.04,64.50961538461539
2014-09-23,66.43,1.04,63.87500000000001
2014-09-24,66.9,1.04,64.32692307692308
2014-09-25,65.99,1.04,63.45192307692307
2014-09-26,66.27,1.04,63.72115384615384
2014-09-29,65.95,1.04,63.41346153846154
2014-09-30,70.59,1.04,67.875
2014-10-01,68.65,1.04,66.00961538461539
2014-10-02,68.29,1.04,65.66346153846155
2014-10-03,70.34,1.04,67.63461538461539
2014-10-06,69.9,1.04,67.21153846153847
2014-10-07,68.72,1.04,66.07692307692308
2014-10-08,70.98,1.04,68.25
2014-10-09,69.46,1.04,66.78846153846153
2014-10-10,68.56,0.94,72.93617021276596
2014-10-13,67.44,0.94,71.74468085106383
2014-10-14,67.74,0.94,72.06382978723404
2014-10-15,68.06,0.94,72.40425531914894
2014-10-16,68.43,0.94,72.79787234042554
2014-10-17,69.29,0.94,73.71276595744682
2014-10-20,69.05,0.94,73.45744680851064
2014-10-21,71.17,0.94,75.71276595744682
2014-10-22,70.35,0.94,74.84042553191489
2014-10-23,71.04,0.94,75.57446808510639
2014-10-24,71.22,0.94,75.76595744680851
2014-10-27,71.27,0.94,75.81914893617021
2014-10-28,71.81,0.94,76.3936170212766
2014-10-29,71.81,0.94,76.3936170212766
2014-10-30,72.69,0.94,77.32978723404256
2014-10-31,73.24,0.94,77.91489361702128
2014-11-03,72.54,0.94,77.17021276595746
2014-11-04,71.42,0.94,75.97872340425532
2014-11-05,70.41,0.94,74.90425531914893
2014-11-06,71.09,0.94,75.6276595744681
2014-11-07,71.0,0.94,75.53191489361703
2014-11-10,71.11,0.94,75.64893617021276
2014-11-11,71.1,0.94,75.63829787234043
2014-11-12,71.31,0.94,75.86170212765958
2014-11-13,71.16,0.94,75.70212765957447
2014-11-14,71.76,0.94,76.3404255319149
2014-11-17,71.81,0.94,76.3936170212766
2014-11-18,71.98,0.94,76.57446808510639
2014-11-19,71.79,0.94,76.37234042553193
2014-11-20,71.93,0.94,76.5212765957447
2014-11-21,71.92,0.94,76.51063829787235
2014-11-24,72.86,0.94,77.51063829787235
2014-11-25,73.06,0.94,77.72340425531915
2014-11-26,73.03,0.94,77.69148936170214
2014-11-28,73.15,0.94,77.81914893617022
2014-12-01,71.8,0.94,76.38297872340425
2014-12-02,72.38,0.94,77.0
2014-12-03,73.13,0.94,77.79787234042553
2014-12-04,72.82,0.94,77.46808510638297
2014-12-05,73.05,0.94,77.7127659574468
2014-12-08,73.0,0.94,77.65957446808511
2014-12-09,73.41,0.94,78.09574468085107
2014-12-10,71.87,0.94,76.45744680851065
2014-12-11,72.8,0.94,77.4468085106383
2014-12-12,71.03,0.94,75.56382978723404
2014-12-15,71.53,0.94,76.09574468085107
2014-12-16,71.53,0.94,76.09574468085107
2014-12-17,72.84,0.94,77.48936170212767
2014-12-18,74.49,0.94,79.24468085106383
2014-12-19,79.23,0.94,84.2872340425532
2014-12-22,79.64,0.94,84.72340425531915
2014-12-23,79.64,0.94,84.72340425531915
2014-12-24,79.86,0.94,84.95744680851064
2014-12-26,79.82,0.94,84.91489361702128
2014-12-29,79.57,0.94,84.64893617021276
2014-12-30,79.02,0.94,84.06382978723404
2014-12-31,78.44,0.94,83.4468085106383
2015-01-02,78.45,0.94,83.45744680851065
2015-01-05,77.02,0.94,81.93617021276596
2015-01-06,76.87,0.94,81.77659574468086
2015-01-07,76.47,0.94,81.35106382978724
2015-01-08,77.73,0.94,82.69148936170214
2015-01-09,77.12,1.02,75.6078431372549
2015-01-12,76.63,1.02,75.12745098039215
2015-01-13,77.51,1.02,75.99019607843138
2015-01-14,77.57,1.02,76.04901960784314
2015-01-15,77.66,1.02,76.13725490196077
2015-01-16,78.93,1.02,77.38235294117648
2015-01-20,78.79,1.02,77.24509803921569
2015-01-21,79.45,1.02,77.8921568627451
2015-01-22,79.83,1.02,78.26470588235294
2015-01-23,79.78,1.02,78.2156862745098
2015-01-26,79.97,1.02,78.40196078431373
2015-01-27,79.88,1.02,78.31372549019608
2015-01-28,78.35,1.02,76.81372549019608
2015-01-29,79.88,1.02,78.31372549019608
2015-01-30,78.7,1.02,77.15686274509804
2015-02-02,80.03,1.02,78.46078431372548
2015-02-03,80.69,1.02,79.1078431372549
2015-02-04,80.01,1.02,78.44117647058823
2015-02-05,80.5,1.02,78.92156862745098
2015-02-06,80.04,1.02,78.47058823529412
2015-02-09,79.67,1.02,78.1078431372549
2015-02-10,80.58,1.02,79.0
2015-02-11,80.94,1.02,79.35294117647058
2015-02-12,82.21,1.02,80.59803921568627
2015-02-13,81.64,1.02,80.0392156862745
2015-02-17,81.86,1.02,80.25490196078431
2015-02-18,81.9,1.02,80.29411764705883
2015-02-19,81.99,1.02,80.38235294117646
2015-02-20,82.47,1.02,80.85294117647058
2015-02-23,82.69,1.02,81.06862745098039
2015-02-24,83.17,1.02,81.53921568627452
2015-02-25,83.7,1.02,82.05882352941177
2015-02-26,84.01,1.02,82.36274509803921
2015-02-27,83.48,1.02,81.84313725490196
2015-03-02,84.51,1.02,82.8529411764706
2015-03-03,84.21,1.02,82.55882352941175
2015-03-04,83.77,1.02,82.12745098039215
2015-03-05,82.94,1.02,81.31372549019608
2015-03-06,82.28,1.02,80.66666666666667
2015-03-09,83.84,1.02,82.19607843137256
2015-03-10,81.78,1.02,80.17647058823529
2015-03-11,81.67,1.02,80.06862745098039
2015-03-12,82.86,1.02,81.23529411764706
2015-03-13,82.56,1.02,80.94117647058823
2015-03-16,85.37,1.02,83.69607843137256
2015-03-17,85.26,1.02,83.58823529411765
2015-03-18,86.16,1.02,84.47058823529412
2015-03-19,83.96,1.02,82.31372549019608
2015-03-20,82.55,1.02,80.9313725490196
2015-03-23,83.83,1.02,82.18627450980392
2015-03-24,83.73,1.02,82.08823529411765
2015-03-25,81.7,1.02,80.09803921568627
2015-03-26,81.13,1.02,79.5392156862745
2015-03-27,82.38,1.02,80.76470588235294
2015-03-30,82.74,1.02,81.11764705882352
2015-03-31,81.63,1.02,80.02941176470587
2015-04-01,81.71,1.02,80.10784313725489
2015-04-02,82.69,0.81,102.0864197530864
2015-04-06,81.82,0.81,101.01234567901233
2015-04-07,81.99,0.81,101.22222222222221
2015-04-08,82.13,0.81,101.39506172839505
2015-04-09,81.64,0.81,100.79012345679011
2015-04-10,82.33,0.81,101.64197530864196
2015-04-13,81.32,0.81,100.39506172839505
2015-04-14,81.68,0.81,100.8395061728395
2015-04-15,82.23,0.81,101.51851851851852
2015-04-16,82.13,0.81,101.39506172839505
2015-04-17,81.38,0.81,100.46913580246913
2015-04-20,81.74,0.81,100.91358024691357
2015-04-21,82.04,0.81,101.28395061728395
2015-04-22,82.05,0.81,101.29629629629629
2015-04-23,82.31,0.81,101.61728395061728
2015-04-24,82.13,0.81,101.39506172839505
2015-04-27,81.62,0.81,100.76543209876543
2015-04-28,81.49,0.81,100.60493827160492
2015-04-29,80.69,0.81,99.61728395061728
2015-04-30,79.95,0.81,98.7037037037037
2015-05-01,81.27,0.81,100.33333333333333
2015-05-04,81.52,0.81,100.64197530864196
2015-05-05,81.0,0.81,100.0
2015-05-06,80.73,0.81,99.66666666666667
2015-05-07,81.12,0.81,100.14814814814815
2015-05-08,82.41,0.81,101.74074074074073
2015-05-11,83.42,0.81,102.98765432098764
2015-05-12,82.47,0.81,101.81481481481481
2015-05-13,84.15,0.81,103.88888888888889
2015-05-14,85.12,0.81,105.08641975308642
2015-05-15,85.45,0.81,105.49382716049382
2015-05-18,86.32,0.81,106.56790123456788
2015-05-19,86.22,0.81,106.44444444444444
2015-05-20,86.31,0.81,106.55555555555556
2015-05-21,86.24,0.81,106.46913580246913
2015-05-22,86.01,0.81,106.18518518518519
2015-05-26,85.81,0.81,105.93827160493827
2015-05-27,86.16,0.81,106.37037037037035
2015-05-28,86.28,0.81,106.51851851851852
2015-05-29,86.09,0.81,106.28395061728395
2015-06-01,86.35,0.81,106.60493827160492
2015-06-02,85.95,0.81,106.11111111111111
2015-06-03,86.21,0.81,106.43209876543209
2015-06-04,85.33,0.81,105.34567901234567
2015-06-05,85.46,0.81,105.50617283950616
2015-06-08,85.19,0.81,105.17283950617283
2015-06-09,85.51,0.81,105.5679012345679
2015-06-10,86.38,0.81,106.64197530864196
2015-06-11,86.44,0.81,106.71604938271604
2015-06-12,86.05,0.81,106.23456790123456
2015-06-15,84.36,0.81,104.14814814814814
2015-06-16,85.3,0.81,105.30864197530863
2015-06-17,85.57,0.81,105.64197530864196
2015-06-18,86.47,0.81,106.75308641975307
2015-06-19,86.8,0.81,107.16049382716048
2015-06-22,87.54,0.81,108.07407407407408
2015-06-23,87.44,0.81,107.9506172839506
2015-06-24,86.56,0.81,106.86419753086419
2015-06-25,85.84,0.81,105.9753086419753
2015-06-26,85.41,0.81,105.44444444444443
2015-06-29,84.25,0.81,104.01234567901234
2015-06-30,84.59,0.81,104.4320987654321
2015-07-01,85.33,0.81,105.34567901234567
2015-07-02,85.21,0.81,105.19753086419752
2015-07-06,85.1,0.81,105.06172839506172
2015-07-07,84.74,0.81,104.61728395061728
2015-07-08,83.74,0.81,103.38271604938271
2015-07-09,84.16,0.81,103.90123456790123
2015-07-10,85.05,0.81,104.99999999999999
2015-07-13,86.02,0.81,106.19753086419752
2015-07-14,86.28,0.81,106.51851851851852
2015-07-15,86.08,0.81,106.2716049382716
2015-07-16,86.78,0.81,107.1358024691358
2015-07-17,85.55,0.81,105.61728395061728
2015-07-20,86.1,0.81,106.29629629629628
2015-07-21,85.19,0.81,105.17283950617283
2015-07-22,86.94,0.81,107.33333333333333
2015-07-23,85.74,0.81,105.85185185185183
2015-07-24,84.25,0.81,104.01234567901234
2015-07-27,83.77,0.81,103.41975308641975
2015-07-28,84.82,0.81,104.71604938271604
2015-07-29,85.27,0.81,105.2716049382716
2015-07-30,85.26,0.91,93.6923076923077
2015-07-31,85.5,0.91,93.95604395604396
2015-08-03,86.13,0.91,94.64835164835164
2015-08-04,86.95,0.91,95.54945054945055
2015-08-05,87.61,0.91,96.27472527472527
2015-08-06,87.22,0.91,95.84615384615384
2015-08-07,87.43,0.91,96.07692307692308
2015-08-10,88.34,0.91,97.07692307692308
2015-08-11,87.92,0.91,96.61538461538461
2015-08-12,87.85,0.91,96.53846153846153
2015-08-13,88.09,0.91,96.8021978021978
2015-08-14,88.49,0.91,97.24175824175823
2015-08-17,89.14,0.91,97.95604395604396
2015-08-18,88.86,0.91,97.64835164835165
2015-08-19,87.64,0.91,96.3076923076923
2015-08-20,86.6,0.91,95.16483516483515
2015-08-21,84.87,0.91,93.26373626373626
2015-08-24,81.53,0.91,89.5934065934066
2015-08-25,81.23,0.91,89.26373626373626
2015-08-26,84.01,0.91,92.31868131868133
2015-08-27,85.5,0.91,93.95604395604396
2015-08-28,85.37,0.91,93.81318681318682
2015-08-31,84.99,0.91,93.39560439560438
2015-09-01,83.06,0.91,91.27472527472527
2015-09-02,84.62,0.91,92.98901098901099
2015-09-03,85.09,0.91,93.50549450549451
2015-09-04,83.75,0.91,92.03296703296704
2015-09-08,86.37,0.91,94.91208791208791
2015-09-09,85.04,0.91,93.45054945054946
2015-09-10,85.21,0.91,93.63736263736263
2015-09-11,85.76,0.91,94.24175824175825
2015-09-14,85.32,0.91,93.75824175824175
2015-09-15,86.53,0.91,95.08791208791209
2015-09-16,86.33,0.91,94.86813186813187
2015-09-17,86.64,0.91,95.20879120879121
2015-09-18,86.42,0.91,94.96703296703296
2015-09-21,87.32,0.91,95.95604395604394
2015-09-22,86.01,0.91,94.51648351648352
2015-09-23,86.58,0.91,95.14285714285714
2015-09-24,86.15,0.91,94.67032967032968
2015-09-25,88.4,0.91,97.14285714285714
2015-09-28,85.75,0.91,94.23076923076923
2015-09-29,84.8,0.91,93.18681318681318
2015-09-30,85.75,0.91,94.23076923076923
2015-10-01,85.49,0.91,93.94505494505493
2015-10-02,86.31,0.91,94.84615384615384
2015-10-05,87.6,0.91,96.26373626373625
2015-10-06,85.74,0.91,94.2197802197802
2015-10-07,87.34,0.91,95.97802197802199
2015-10-08,89.27,0.91,98.0989010989011
2015-10-09,89.82,0.89,100.92134831460673
2015-10-12,91.04,0.89,102.29213483146069
2015-10-13,91.46,0.89,102.76404494382021
2015-10-14,90.68,0.89,101.88764044943821
2015-10-15,93.09,0.89,104.59550561797754
2015-10-16,92.55,0.89,103.98876404494382
2015-10-19,92.67,0.89,104.12359550561798
2015-10-20,92.77,0.89,104.23595505617978
2015-10-21,91.34,0.89,102.62921348314607
2015-10-22,92.37,0.89,103.78651685393258
2015-10-23,93.5,0.89,105.0561797752809
2015-10-26,93.53,0.89,105.08988764044943
2015-10-27,92.66,0.89,104.11235955056179
2015-10-28,92.98,0.89,104.47191011235955
2015-10-29,92.34,0.89,103.75280898876404
2015-10-30,93.09,0.89,104.59550561797754
2015-11-02,93.4,0.89,104.9438202247191
2015-11-03,92.47,0.89,103.89887640449437
2015-11-04,91.49,0.89,102.79775280898876
2015-11-05,90.81,0.89,102.03370786516854
2015-11-06,90.88,0.89,102.11235955056179
2015-11-09,90.75,0.89,101.96629213483146
2015-11-10,91.31,0.89,102.59550561797752
2015-11-11,91.57,0.89,102.8876404494382
2015-11-12,90.18,0.89,101.32584269662922
2015-11-13,89.51,0.89,100.57303370786518
2015-11-16,89.45,0.89,100.50561797752809
2015-11-17,89.57,0.89,100.64044943820224
2015-11-18,91.37,0.89,102.66292134831461
2015-11-19,90.76,0.89,101.97752808988764
2015-11-20,91.31,0.89,102.59550561797752
2015-11-23,92.17,0.89,103.56179775280899
2015-11-24,91.67,0.89,103.0
2015-11-25,91.98,0.89,103.34831460674158
2015-11-27,92.01,0.89,103.38202247191012
2015-11-30,91.59,0.89,102.91011235955057
2015-12-01,93.14,0.89,104.65168539325843
2015-12-02,92.04,0.89,103.41573033707866
2015-12-03,90.16,0.89,101.30337078651685
2015-12-04,92.67,0.89,104.12359550561798
2015-12-07,92.01,0.89,103.38202247191012
2015-12-08,92.51,0.89,103.9438202247191
2015-12-09,91.23,0.89,102.50561797752809
2015-12-10,91.54,0.89,102.85393258426967
2015-12-11,89.9,0.89,101.01123595505618
2015-12-14,89.91,0.89,101.02247191011236
2015-12-15,90.34,0.89,101.50561797752809
2015-12-16,91.24,0.89,102.51685393258427
2015-12-17,90.52,0.89,101.70786516853931
2015-12-18,88.5,0.89,99.43820224719101
2015-12-21,89.21,0.89,100.23595505617976
2015-12-22,91.13,0.89,102.39325842696628
2015-12-23,91.52,0.89,102.8314606741573
2015-12-24,91.54,0.89,102.85393258426967
2015-12-28,92.02,0.89,103.39325842696628
2015-12-29,92.82,0.89,104.29213483146067
2015-12-30,92.24,0.89,103.64044943820224
2015-12-31,91.05,0.89,102.30337078651685
2016-01-04,88.29,0.89,99.20224719101124
2016-01-05,88.43,0.89,99.35955056179776
2016-01-06,88.03,0.89,98.91011235955057
2016-01-07,86.88,0.89,97.61797752808988
2016-01-08,84.63,3.11,27.212218649517684
2016-01-11,85.31,3.11,27.430868167202576
2016-01-12,86.85,3.11,27.92604501607717
2016-01-13,84.81,3.11,27.27009646302251
2016-01-14,85.54,3.11,27.504823151125404
2016-01-15,84.03,3.11,27.019292604501608
2016-01-19,83.5,3.11,26.84887459807074
2016-01-20,82.34,3.11,26.475884244372992
2016-01-21,80.33,3.11,25.829581993569132
2016-01-22,82.44,3.11,26.508038585209004
2016-01-25,81.85,3.11,26.318327974276528
2016-01-26,82.86,3.11,26.64308681672026
2016-01-27,82.76,3.11,26.610932475884248
2016-01-28,83.14,3.11,26.733118971061096
2016-01-29,85.92,3.11,27.627009646302252
2016-02-01,86.11,3.11,27.688102893890676
2016-02-02,85.24,3.11,27.408360128617364
2016-02-03,84.75,3.11,27.2508038585209
2016-02-04,85.17,3.11,27.385852090032156
2016-02-05,83.32,3.11,26.790996784565916
2016-02-08,82.64,3.11,26.57234726688103
2016-02-09,83.49,3.11,26.845659163987136
2016-02-10,83.28,3.11,26.778135048231512
2016-02-11,82.12,3.11,26.405144694533764
2016-02-12,83.01,3.11,26.69131832797428
2016-02-16,83.98,3.11,27.003215434083604
2016-02-17,83.6,3.11,26.881028938906752
2016-02-18,83.08,3.11,26.713826366559488
2016-02-19,83.38,3.11,26.810289389067524
2016-02-22,84.64,3.11,27.215434083601288
2016-02-23,83.96,3.11,26.996784565916396
2016-02-24,84.21,3.11,27.07717041800643
2016-02-25,84.78,3.11,27.260450160771704
2016-02-26,84.86,3.11,27.286173633440516
2016-02-29,83.99,3.11,27.0064308681672
2016-03-01,85.96,3.11,27.639871382636656
2016-03-02,86.07,3.11,27.67524115755627
2016-03-03,86.72,3.11,27.884244372990356
2016-03-04,87.0,3.11,27.97427652733119
2016-03-07,87.93,3.11,28.27331189710611
2016-03-08,87.65,3.11,28.183279742765276
2016-03-09,87.24,3.11,28.05144694533762
2016-03-10,87.74,3.11,28.212218649517684
2016-03-11,89.07,3.11,28.639871382636656
2016-03-14,89.5,3.11,28.778135048231512
2016-03-15,89.62,3.11,28.816720257234728
2016-03-16,89.83,3.11,28.884244372990356
2016-03-17,90.01,3.11,28.94212218649518
2016-03-18,90.49,3.11,29.09646302250804
2016-03-21,90.18,3.11,28.996784565916403
2016-03-22,90.35,3.11,29.05144694533762
2016-03-23,86.28,3.11,27.7427652733119
2016-03-24,87.52,3.11,28.141479099678456
2016-03-28,88.65,3.11,28.504823151125404
2016-03-29,89.65,3.11,28.826366559485532
2016-03-30,89.73,3.11,28.852090032154344
2016-03-31,89.81,3.11,28.877813504823152
2016-04-01,90.07,3.11,28.961414790996784
2016-04-04,88.91,3.11,28.588424437299036
2016-04-05,88.34,3.11,28.405144694533764
2016-04-06,88.95,3.11,28.601286173633444
2016-04-07,88.93,3.11,28.59485530546624
2016-04-08,89.32,1.08,82.7037037037037
2016-04-11,89.11,1.08,82.50925925925925
2016-04-12,89.83,1.08,83.17592592592592
2016-04-13,90.59,1.08,83.87962962962963
2016-04-14,90.26,1.08,83.57407407407408
2016-04-15,90.01,1.08,83.3425925925926
2016-04-18,90.31,1.08,83.62037037037037
2016-04-19,90.47,1.08,83.76851851851852
2016-04-20,90.16,1.08,83.48148148148147
2016-04-21,89.16,1.08,82.55555555555554
2016-04-22,89.7,1.08,83.05555555555556
2016-04-25,89.46,1.08,82.83333333333333
2016-04-26,89.83,1.08,83.17592592592592
2016-04-27,89.97,1.08,83.30555555555554
2016-04-28,89.28,1.08,82.66666666666666
2016-04-29,89.78,1.08,83.12962962962962
2016-05-02,89.96,1.08,83.29629629629629
2016-05-03,89.61,1.08,82.97222222222221
2016-05-04,89.84,1.08,83.18518518518518
2016-05-05,89.94,1.08,83.27777777777777
2016-05-06,91.0,1.08,84.25925925925925
2016-05-09,91.46,1.08,84.68518518518518
2016-05-10,91.9,1.08,85.0925925925926
2016-05-11,91.44,1.08,84.66666666666666
2016-05-12,91.69,1.08,84.89814814814814
2016-05-13,91.52,1.08,84.74074074074073
2016-05-16,91.74,1.08,84.94444444444443
2016-05-17,91.27,1.08,84.50925925925925
2016-05-18,91.14,1.08,84.38888888888889
2016-05-19,91.42,1.08,84.64814814814814
2016-05-20,92.05,1.08,85.23148148148147
2016-05-23,92.32,1.08,85.48148148148147
2016-05-24,94.09,1.08,87.12037037037037
2016-05-25,93.82,1.08,86.87037037037035
2016-05-26,93.95,1.08,86.99074074074073
2016-05-27,95.09,1.08,88.04629629629629
2016-05-31,94.8,1.08,87.77777777777777
2016-06-01,94.81,1.08,87.78703703703704
2016-06-02,95.47,1.08,88.39814814814814
2016-06-03,94.99,1.08,87.9537037037037
2016-06-06,95.19,1.08,88.13888888888889
2016-06-07,94.92,1.08,87.88888888888889
2016-06-08,95.15,1.08,88.10185185185185
2016-06-09,95.54,1.08,88.46296296296296
2016-06-10,94.52,1.08,87.5185185185185
2016-06-13,94.11,1.08,87.13888888888889
2016-06-14,94.13,1.08,87.15740740740739
2016-06-15,94.04,1.08,87.07407407407408
2016-06-16,94.58,1.08,87.57407407407406
2016-06-17,94.02,1.08,87.05555555555554
2016-06-20,94.25,1.08,87.26851851851852
2016-06-21,94.5,1.08,87.5
2016-06-22,94.6,1.08,87.59259259259258
2016-06-23,95.69,1.08,88.60185185185185
2016-06-24,93.33,1.08,86.41666666666666
2016-06-27,91.63,1.08,84.84259259259258
2016-06-28,93.29,1.08,86.37962962962963
2016-06-29,95.65,1.08,88.56481481481481
2016-06-30,98.13,1.08,90.8611111111111
2016-07-01,98.92,1.08,91.5925925925926
2016-07-05,99.5,1.08,92.12962962962962
2016-07-06,99.3,1.08,91.94444444444444
2016-07-07,98.76,1.08,91.44444444444444
2016-07-08,99.63,1.08,92.24999999999999
2016-07-11,98.07,1.08,90.80555555555554
2016-07-12,97.5,1.08,90.27777777777777
2016-07-13,97.49,1.08,90.2685185185185
2016-07-14,97.91,1.08,90.6574074074074
2016-07-15,97.6,1.08,90.37037037037035
2016-07-18,97.65,1.08,90.41666666666667
2016-07-19,97.42,1.08,90.2037037037037
2016-07-20,106.85,1.08,98.93518518518518
2016-07-21,107.3,1.08,99.35185185185185
2016-07-22,107.95,1.08,99.9537037037037
2016-07-25,108.22,1.08,100.2037037037037
2016-07-26,108.39,1.08,100.3611111111111
2016-07-27,107.96,1.08,99.96296296296295
2016-07-28,108.18,1.08,100.16666666666667
2016-07-29,107.27,1.22,87.92622950819673
2016-08-01,107.41,1.22,88.04098360655738
2016-08-02,106.35,1.22,87.17213114754098
2016-08-03,106.32,1.22,87.14754098360655
2016-08-04,106.56,1.22,87.34426229508198
2016-08-05,106.89,1.22,87.61475409836066
2016-08-08,106.55,1.22,87.3360655737705
2016-08-09,106.82,1.22,87.55737704918032
2016-08-10,107.38,1.22,88.01639344262296
2016-08-11,107.51,1.22,88.12295081967214
2016-08-12,107.35,1.22,87.99180327868852
2016-08-15,107.42,1.22,88.04918032786885
2016-08-16,112.99,1.22,92.61475409836065
2016-08-17,115.65,1.22,94.79508196721312
2016-08-18,113.89,1.22,93.35245901639344
2016-08-19,113.79,1.22,93.2704918032787
2016-08-22,114.03,1.22,93.4672131147541
2016-08-23,114.53,1.22,93.87704918032787
2016-08-24,114.45,1.22,93.81147540983606
2016-08-25,116.04,1.22,95.11475409836066
2016-08-26,115.71,1.22,94.84426229508196
2016-08-29,116.38,1.22,95.39344262295081
2016-08-30,117.04,1.22,95.9344262295082
2016-08-31,117.51,1.22,96.31967213114754
2016-09-01,117.7,1.22,96.47540983606558
2016-09-02,118.84,1.22,97.40983606557377
2016-09-06,119.15,1.22,97.66393442622952
2016-09-07,118.3,1.22,96.9672131147541
2016-09-08,117.19,1.22,96.05737704918033
2016-09-09,113.81,1.22,93.28688524590164
2016-09-12,114.73,1.22,94.04098360655738
2016-09-13,112.94,1.22,92.57377049180327
2016-09-14,113.14,1.22,92.73770491803279
2016-09-15,114.09,1.22,93.51639344262296
