date,GRMN,GRMN_EPS,PE Ratio
2005-03-24,23.7,,
2005-03-28,22.33,,
2005-03-29,22.42,,
2005-03-30,22.84,,
2005-03-31,23.16,,
2005-04-01,22.5,,
2005-04-04,22.72,,
2005-04-05,23.01,,
2005-04-06,23.14,,
2005-04-07,22.74,,
2005-04-08,22.9,,
2005-04-11,22.76,,
2005-04-12,23.07,,
2005-04-13,23.06,,
2005-04-14,22.58,,
2005-04-15,21.8,,
2005-04-18,21.46,,
2005-04-19,21.56,,
2005-04-20,21.51,,
2005-04-21,21.86,,
2005-04-22,21.64,,
2005-04-25,21.9,,
2005-04-26,21.76,,
2005-04-27,21.12,,
2005-04-28,20.29,,
2005-04-29,19.75,,
2005-05-02,20.25,,
2005-05-03,20.36,,
2005-05-04,20.36,,
2005-05-05,20.38,,
2005-05-06,20.96,,
2005-05-09,20.7,,
2005-05-10,21.3,,
2005-05-11,21.67,,
2005-05-12,21.25,,
2005-05-13,21.37,,
2005-05-16,21.13,,
2005-05-17,21.15,,
2005-05-18,22.03,,
2005-05-19,21.92,,
2005-05-20,22.2,,
2005-05-23,22.64,,
2005-05-24,21.99,,
2005-05-25,21.55,,
2005-05-26,21.91,,
2005-05-27,22.17,,
2005-05-31,22.17,,
2005-06-01,22.37,,
2005-06-02,22.13,,
2005-06-03,21.72,,
2005-06-06,21.67,,
2005-06-07,21.25,,
2005-06-08,21.15,,
2005-06-09,21.09,,
2005-06-10,20.89,,
2005-06-13,21.09,,
2005-06-14,21.0,,
2005-06-15,21.06,,
2005-06-16,22.0,,
2005-06-17,22.25,,
2005-06-20,22.06,,
2005-06-21,21.67,,
2005-06-22,21.82,,
2005-06-23,21.21,,
2005-06-24,20.68,,
2005-06-27,20.54,,
2005-06-28,20.76,,
2005-06-29,21.16,,
2005-06-30,21.38,,
2005-07-01,21.83,,
2005-07-05,22.08,,
2005-07-06,24.09,,
2005-07-07,23.75,,
2005-07-08,24.2,,
2005-07-11,23.62,,
2005-07-12,23.71,,
2005-07-13,23.75,,
2005-07-14,24.04,,
2005-07-15,25.22,,
2005-07-18,25.0,,
2005-07-19,25.27,,
2005-07-20,26.27,,
2005-07-21,26.02,,
2005-07-22,25.64,,
2005-07-25,25.65,,
2005-07-26,26.28,,
2005-07-27,27.45,,
2005-07-28,27.31,,
2005-07-29,27.45,,
2005-08-01,27.57,,
2005-08-02,27.37,,
2005-08-03,27.01,,
2005-08-04,26.12,,
2005-08-05,26.51,,
2005-08-08,26.83,,
2005-08-09,27.5,,
2005-08-10,27.59,,
2005-08-11,28.38,,
2005-08-12,28.12,,
2005-08-15,28.37,,
2005-08-16,27.4,,
2005-08-17,27.46,,
2005-08-18,27.53,,
2005-08-19,27.83,,
2005-08-22,28.0,,
2005-08-23,28.17,,
2005-08-24,27.98,,
2005-08-25,28.06,,
2005-08-26,27.8,,
2005-08-29,27.93,,
2005-08-30,28.25,,
2005-08-31,28.95,,
2005-09-01,29.38,,
2005-09-02,29.71,,
2005-09-06,29.98,,
2005-09-07,29.98,,
2005-09-08,30.34,,
2005-09-09,31.17,,
2005-09-12,31.63,,
2005-09-13,32.32,,
2005-09-14,32.0,,
2005-09-15,32.4,,
2005-09-16,33.47,,
2005-09-19,33.67,,
2005-09-20,33.09,,
2005-09-21,31.46,,
2005-09-22,30.81,,
2005-09-23,31.12,,
2005-09-26,30.81,,
2005-09-27,31.35,,
2005-09-28,31.09,,
2005-09-29,33.34,,
2005-09-30,33.92,,
2005-10-03,35.21,,
2005-10-04,34.67,,
2005-10-05,33.24,,
2005-10-06,33.15,,
2005-10-07,33.03,,
2005-10-10,32.76,,
2005-10-11,32.53,,
2005-10-12,31.25,,
2005-10-13,31.23,,
2005-10-14,31.93,,
2005-10-17,31.52,,
2005-10-18,31.58,,
2005-10-19,32.35,,
2005-10-20,32.11,,
2005-10-21,32.8,,
2005-10-24,33.79,,
2005-10-25,33.74,,
2005-10-26,29.75,,
2005-10-27,28.23,,
2005-10-28,28.56,,
2005-10-31,28.72,,
2005-11-01,28.09,,
2005-11-02,27.67,2.07,13.367149758454108
2005-11-03,28.87,2.07,13.946859903381645
2005-11-04,28.39,2.07,13.71497584541063
2005-11-07,27.42,2.07,13.246376811594205
2005-11-08,27.32,2.07,13.198067632850243
2005-11-09,27.79,2.07,13.42512077294686
2005-11-10,28.55,2.07,13.792270531400968
2005-11-11,28.64,2.07,13.835748792270532
2005-11-14,29.0,2.07,14.009661835748794
2005-11-15,28.67,2.07,13.850241545893722
2005-11-16,28.85,2.07,13.937198067632853
2005-11-17,29.5,2.07,14.2512077294686
2005-11-18,30.58,2.07,14.772946859903382
2005-11-21,30.93,2.07,14.942028985507248
2005-11-22,30.87,2.07,14.913043478260871
2005-11-23,29.9,2.07,14.444444444444445
2005-11-25,29.92,2.07,14.454106280193239
2005-11-28,28.87,2.07,13.946859903381645
2005-11-29,27.9,2.07,13.478260869565219
2005-11-30,27.55,2.07,13.309178743961354
2005-12-01,28.13,2.07,13.58937198067633
2005-12-02,28.96,2.07,13.99033816425121
2005-12-05,29.52,2.07,14.260869565217392
2005-12-06,29.1,2.07,14.057971014492756
2005-12-07,29.7,2.07,14.347826086956523
2005-12-08,29.4,2.07,14.202898550724639
2005-12-09,29.18,2.07,14.096618357487923
2005-12-12,30.42,2.07,14.695652173913045
2005-12-13,31.77,2.07,15.347826086956523
2005-12-14,31.75,2.07,15.338164251207731
2005-12-15,31.1,2.07,15.024154589371982
2005-12-16,30.52,2.07,14.743961352657006
2005-12-19,30.67,2.07,14.81642512077295
2005-12-20,30.69,2.07,14.82608695652174
2005-12-21,31.4,2.07,15.169082125603865
2005-12-22,34.15,2.07,16.497584541062803
2005-12-23,34.29,2.07,16.565217391304348
2005-12-27,33.22,2.07,16.048309178743963
2005-12-28,32.83,2.07,15.859903381642512
2005-12-29,32.42,2.07,15.661835748792273
2005-12-30,33.17,2.07,16.02415458937198
2006-01-03,33.68,2.07,16.270531400966185
2006-01-04,32.77,2.07,15.830917874396137
2006-01-05,31.97,2.07,15.444444444444445
2006-01-06,33.39,2.07,16.1304347826087
2006-01-09,33.47,2.07,16.169082125603865
2006-01-10,32.38,2.07,15.642512077294688
2006-01-11,31.96,2.07,15.43961352657005
2006-01-12,31.84,2.07,15.381642512077295
2006-01-13,31.47,2.07,15.202898550724639
2006-01-17,30.7,2.07,14.830917874396135
2006-01-18,30.73,2.07,14.845410628019325
2006-01-19,30.45,2.07,14.710144927536232
2006-01-20,29.9,2.07,14.444444444444445
2006-01-23,30.53,2.07,14.748792270531403
2006-01-24,32.19,2.07,15.55072463768116
2006-01-25,31.52,2.07,15.227053140096618
2006-01-26,31.63,2.07,15.280193236714977
2006-01-27,32.12,2.07,15.516908212560386
2006-01-30,31.71,2.07,15.318840579710146
2006-01-31,31.11,2.07,15.028985507246377
2006-02-01,31.11,2.07,15.028985507246377
2006-02-02,32.21,2.07,15.560386473429954
2006-02-03,32.0,2.07,15.458937198067634
2006-02-06,31.34,2.07,15.14009661835749
2006-02-07,30.74,2.07,14.85024154589372
2006-02-08,30.37,2.07,14.671497584541065
2006-02-09,32.82,2.07,15.855072463768117
2006-02-10,33.25,2.07,16.06280193236715
2006-02-13,34.0,2.07,16.425120772946862
2006-02-14,33.52,2.07,16.19323671497585
2006-02-15,32.95,2.07,15.917874396135268
2006-02-16,32.75,2.07,15.821256038647345
2006-02-17,32.66,2.07,15.777777777777777
2006-02-21,33.0,2.07,15.942028985507248
2006-02-22,32.56,2.07,15.729468599033819
2006-02-23,32.76,2.07,15.82608695652174
2006-02-24,33.5,2.07,16.183574879227056
2006-02-27,35.17,2.07,16.99033816425121
2006-02-28,34.41,2.07,16.6231884057971
2006-03-01,34.83,2.07,16.82608695652174
2006-03-02,36.35,2.07,17.560386473429954
2006-03-03,37.0,2.07,17.8743961352657
2006-03-06,37.61,2.07,18.169082125603865
2006-03-07,36.92,2.88,12.819444444444445
2006-03-08,37.4,2.88,12.98611111111111
2006-03-09,37.7,2.88,13.090277777777779
2006-03-10,37.38,2.88,12.979166666666668
2006-03-13,37.33,2.88,12.961805555555555
2006-03-14,37.65,2.88,13.072916666666666
2006-03-15,38.5,2.88,13.368055555555555
2006-03-16,38.32,2.88,13.305555555555555
2006-03-17,38.54,2.88,13.381944444444445
2006-03-20,39.71,2.88,13.788194444444445
2006-03-21,40.51,2.88,14.065972222222221
2006-03-22,40.38,2.88,14.020833333333334
2006-03-23,39.9,2.88,13.854166666666666
2006-03-24,40.78,2.88,14.159722222222223
2006-03-27,42.08,2.88,14.61111111111111
2006-03-28,40.74,2.88,14.145833333333334
2006-03-29,40.69,2.88,14.128472222222221
2006-03-30,39.51,2.88,13.71875
2006-03-31,39.72,2.88,13.791666666666666
2006-04-03,40.57,2.88,14.086805555555555
2006-04-04,40.56,2.88,14.083333333333334
2006-04-05,40.79,2.88,14.163194444444445
2006-04-06,41.22,2.88,14.3125
2006-04-07,41.13,2.88,14.281250000000002
2006-04-10,41.15,2.88,14.288194444444445
2006-04-11,41.31,2.88,14.343750000000002
2006-04-12,42.13,2.88,14.628472222222223
2006-04-13,43.5,2.88,15.104166666666668
2006-04-17,42.98,2.88,14.92361111111111
2006-04-18,43.97,2.88,15.26736111111111
2006-04-19,44.0,2.88,15.277777777777779
2006-04-20,43.78,2.88,15.20138888888889
2006-04-21,43.01,2.88,14.934027777777777
2006-04-24,43.02,2.88,14.937500000000002
2006-04-25,43.54,2.88,15.118055555555555
2006-04-26,43.58,2.88,15.131944444444445
2006-04-27,44.12,2.88,15.319444444444445
2006-04-28,43.18,2.88,14.993055555555555
2006-05-01,43.71,2.88,15.177083333333334
2006-05-02,43.96,2.88,15.26388888888889
2006-05-03,48.22,2.88,16.743055555555557
2006-05-04,48.06,2.88,16.6875
2006-05-05,47.4,2.88,16.458333333333332
2006-05-08,47.95,2.88,16.649305555555557
2006-05-09,48.83,0.81,60.28395061728394
2006-05-10,48.5,0.81,59.87654320987654
2006-05-11,48.46,0.81,59.82716049382716
2006-05-12,47.36,0.81,58.46913580246913
2006-05-15,46.11,0.81,56.925925925925924
2006-05-16,46.63,0.81,57.5679012345679
2006-05-17,43.9,0.81,54.197530864197525
2006-05-18,43.25,0.81,53.395061728395056
2006-05-19,44.62,0.81,55.08641975308641
2006-05-22,42.69,0.81,52.703703703703695
2006-05-23,43.58,0.81,53.80246913580246
2006-05-24,44.36,0.81,54.76543209876543
2006-05-25,45.48,0.81,56.14814814814814
2006-05-26,46.95,0.81,57.96296296296296
2006-05-30,46.26,0.81,57.11111111111111
2006-05-31,46.65,0.81,57.59259259259259
2006-06-01,48.56,0.81,59.95061728395061
2006-06-02,48.64,0.81,60.04938271604938
2006-06-05,46.97,0.81,57.98765432098765
2006-06-06,46.24,0.81,57.08641975308642
2006-06-07,46.48,0.81,57.38271604938271
2006-06-08,45.73,0.81,56.456790123456784
2006-06-09,45.24,0.81,55.85185185185185
2006-06-12,44.8,0.81,55.30864197530863
2006-06-13,41.78,0.81,51.58024691358025
2006-06-14,44.83,0.81,55.34567901234567
2006-06-15,46.83,0.81,57.81481481481481
2006-06-16,46.51,0.81,57.419753086419746
2006-06-19,47.18,0.81,58.24691358024691
2006-06-20,46.61,0.81,57.54320987654321
2006-06-21,48.44,0.81,59.80246913580246
2006-06-22,49.47,0.81,61.07407407407407
2006-06-23,49.17,0.81,60.7037037037037
2006-06-26,49.46,0.81,61.06172839506173
2006-06-27,48.53,0.81,59.913580246913575
2006-06-28,51.15,0.81,63.148148148148145
2006-06-29,53.78,0.81,66.39506172839506
2006-06-30,52.72,0.81,65.08641975308642
2006-07-03,53.23,0.81,65.71604938271604
2006-07-05,52.13,0.81,64.35802469135803
2006-07-06,53.26,0.81,65.75308641975307
2006-07-07,49.5,0.81,61.11111111111111
2006-07-10,48.9,0.81,60.37037037037037
2006-07-11,51.26,0.81,63.28395061728394
2006-07-12,49.21,0.81,60.75308641975308
2006-07-13,48.9,0.81,60.37037037037037
2006-07-14,48.63,0.81,60.03703703703704
2006-07-17,49.63,0.81,61.2716049382716
2006-07-18,50.6,0.81,62.46913580246913
2006-07-19,50.54,0.81,62.395061728395056
2006-07-20,48.61,0.81,60.01234567901234
2006-07-21,47.67,0.81,58.85185185185185
2006-07-24,50.1,0.81,61.85185185185185
2006-07-25,50.22,0.81,61.99999999999999
2006-07-26,49.38,0.81,60.96296296296296
2006-07-27,46.45,0.81,57.34567901234568
2006-07-28,46.24,0.81,57.08641975308642
2006-07-31,47.49,0.81,58.629629629629626
2006-08-01,45.0,0.81,55.55555555555555
2006-08-02,44.07,0.81,54.407407407407405
2006-08-03,44.36,0.81,54.76543209876543
2006-08-04,43.35,0.81,53.51851851851852
2006-08-07,44.17,0.81,54.53086419753086
2006-08-08,43.58,0.81,53.80246913580246
2006-08-09,42.88,1.95,21.98974358974359
2006-08-10,43.65,1.95,22.384615384615383
2006-08-11,44.44,1.95,22.78974358974359
2006-08-14,43.6,1.95,22.35897435897436
2006-08-15,44.7,1.95,22.923076923076923
2006-08-16,46.32,1.95,23.753846153846155
2006-08-17,46.63,1.95,23.912820512820513
2006-08-18,46.2,1.95,23.692307692307693
2006-08-21,46.2,1.95,23.692307692307693
2006-08-22,45.88,1.95,23.52820512820513
2006-08-23,44.91,1.95,23.03076923076923
2006-08-24,43.84,1.95,22.482051282051284
2006-08-25,44.24,1.95,22.68717948717949
2006-08-28,45.3,1.95,23.23076923076923
2006-08-29,45.31,1.95,23.23589743589744
2006-08-30,46.75,1.95,23.974358974358974
2006-08-31,46.76,1.95,23.97948717948718
2006-09-01,46.96,1.95,24.08205128205128
2006-09-05,47.8,1.95,24.51282051282051
2006-09-06,45.18,1.95,23.16923076923077
2006-09-07,42.59,1.95,21.84102564102564
2006-09-08,43.19,1.95,22.148717948717948
2006-09-11,42.18,1.95,21.630769230769232
2006-09-12,42.91,1.95,22.005128205128205
2006-09-13,43.3,1.95,22.205128205128204
2006-09-14,43.98,1.95,22.553846153846152
2006-09-15,43.5,1.95,22.307692307692307
2006-09-18,44.37,1.95,22.753846153846155
2006-09-19,43.12,1.95,22.112820512820512
2006-09-20,44.44,1.95,22.78974358974359
2006-09-21,44.64,1.95,22.892307692307693
2006-09-22,43.87,1.95,22.497435897435896
2006-09-25,45.06,1.95,23.10769230769231
2006-09-26,45.34,1.95,23.251282051282054
2006-09-27,47.37,1.95,24.29230769230769
2006-09-28,48.54,1.95,24.892307692307693
2006-09-29,48.78,1.95,25.015384615384615
2006-10-02,47.93,1.95,24.57948717948718
2006-10-03,47.14,1.95,24.174358974358974
2006-10-04,48.95,1.95,25.102564102564106
2006-10-05,49.5,1.95,25.384615384615387
2006-10-06,49.74,1.95,25.50769230769231
2006-10-09,50.4,1.95,25.846153846153847
2006-10-10,50.66,1.95,25.97948717948718
2006-10-11,50.2,1.95,25.743589743589745
2006-10-12,50.77,1.95,26.03589743589744
2006-10-13,51.04,1.95,26.174358974358974
2006-10-16,50.95,1.95,26.12820512820513
2006-10-17,50.7,1.95,26.000000000000004
2006-10-18,49.57,1.95,25.420512820512823
2006-10-19,49.4,1.95,25.333333333333332
2006-10-20,48.95,1.95,25.102564102564106
2006-10-23,49.88,1.95,25.57948717948718
2006-10-24,50.62,1.95,25.95897435897436
2006-10-25,52.91,1.95,27.133333333333333
2006-10-26,54.87,1.95,28.138461538461538
2006-10-27,52.89,1.95,27.123076923076923
2006-10-30,52.56,1.95,26.953846153846154
2006-10-31,53.41,1.95,27.38974358974359
2006-11-01,44.98,1.95,23.066666666666666
2006-11-02,46.5,1.95,23.846153846153847
2006-11-03,46.57,1.95,23.882051282051282
2006-11-06,47.19,1.95,24.2
2006-11-07,47.04,1.54,30.545454545454543
2006-11-08,47.51,1.54,30.85064935064935
2006-11-09,47.09,1.54,30.57792207792208
2006-11-10,46.28,1.54,30.051948051948052
2006-11-13,46.7,1.54,30.324675324675326
2006-11-14,48.35,1.54,31.396103896103895
2006-11-15,49.05,1.54,31.85064935064935
2006-11-16,50.5,1.54,32.79220779220779
2006-11-17,50.13,1.54,32.55194805194805
2006-11-20,48.99,1.54,31.81168831168831
2006-11-21,48.62,1.54,31.57142857142857
2006-11-22,49.28,1.54,32.0
2006-11-24,49.02,1.54,31.83116883116883
2006-11-27,48.77,1.54,31.66883116883117
2006-11-28,48.6,1.54,31.558441558441558
2006-11-29,50.24,1.54,32.62337662337662
2006-11-30,50.89,1.54,33.04545454545455
2006-12-01,49.96,1.54,32.44155844155844
2006-12-04,50.22,1.54,32.61038961038961
2006-12-05,50.84,1.54,33.01298701298701
2006-12-06,50.97,1.54,33.0974025974026
2006-12-07,49.6,1.54,32.20779220779221
2006-12-08,49.72,1.54,32.285714285714285
2006-12-11,50.25,1.54,32.62987012987013
2006-12-12,51.44,1.54,33.4025974025974
2006-12-13,52.72,1.54,34.23376623376623
2006-12-14,53.44,1.54,34.7012987012987
2006-12-15,54.76,1.54,35.55844155844156
2006-12-18,55.37,1.54,35.95454545454545
2006-12-19,55.04,1.54,35.74025974025974
2006-12-20,54.57,1.54,35.435064935064936
2006-12-21,54.67,1.54,35.5
2006-12-22,55.16,1.54,35.81818181818181
2006-12-26,54.95,1.54,35.68181818181818
2006-12-27,55.23,1.54,35.86363636363636
2006-12-28,56.25,1.54,36.52597402597402
2006-12-29,55.66,1.54,36.14285714285714
2007-01-03,55.67,1.54,36.14935064935065
2007-01-04,55.06,1.54,35.753246753246756
2007-01-05,54.88,1.54,35.63636363636364
2007-01-08,54.0,1.54,35.064935064935064
2007-01-09,51.93,1.54,33.72077922077922
2007-01-10,52.3,1.54,33.96103896103896
2007-01-11,52.04,1.54,33.79220779220779
2007-01-12,52.3,1.54,33.96103896103896
2007-01-16,52.11,1.54,33.83766233766234
2007-01-17,52.24,1.54,33.922077922077925
2007-01-18,50.13,1.54,32.55194805194805
2007-01-19,49.55,1.54,32.175324675324674
2007-01-22,49.29,1.54,32.006493506493506
2007-01-23,50.06,1.54,32.506493506493506
2007-01-24,50.43,1.54,32.746753246753244
2007-01-25,49.68,1.54,32.25974025974026
2007-01-26,49.49,1.54,32.13636363636364
2007-01-29,49.91,1.54,32.40909090909091
2007-01-30,49.19,1.54,31.94155844155844
2007-01-31,50.22,1.54,32.61038961038961
2007-02-01,49.7,1.54,32.27272727272727
2007-02-02,51.15,1.54,33.214285714285715
2007-02-05,50.91,1.54,33.05844155844156
2007-02-06,50.95,1.54,33.08441558441559
2007-02-07,51.7,1.54,33.57142857142857
2007-02-08,53.15,1.54,34.51298701298701
2007-02-09,52.26,1.54,33.935064935064936
2007-02-12,51.84,1.54,33.66233766233766
2007-02-13,52.71,1.54,34.22727272727273
2007-02-14,57.0,1.54,37.01298701298701
2007-02-15,56.5,1.54,36.688311688311686
2007-02-16,55.77,1.54,36.214285714285715
2007-02-20,57.66,1.54,37.44155844155844
2007-02-21,57.18,1.54,37.12987012987013
2007-02-22,56.69,1.54,36.81168831168831
2007-02-23,57.49,1.54,37.33116883116883
2007-02-26,57.19,1.54,37.13636363636363
2007-02-27,54.19,1.54,35.188311688311686
2007-02-28,54.76,2.38,23.008403361344538
2007-03-01,53.83,2.38,22.61764705882353
2007-03-02,52.05,2.38,21.869747899159663
2007-03-05,51.23,2.38,21.525210084033613
2007-03-06,52.73,2.38,22.15546218487395
2007-03-07,51.68,2.38,21.714285714285715
2007-03-08,52.73,2.38,22.15546218487395
2007-03-09,52.48,2.38,22.050420168067227
2007-03-12,53.48,2.38,22.470588235294116
2007-03-13,52.49,2.38,22.054621848739497
2007-03-14,53.34,2.38,22.411764705882355
2007-03-15,53.57,2.38,22.508403361344538
2007-03-16,53.76,2.38,22.58823529411765
2007-03-19,54.51,2.38,22.903361344537814
2007-03-20,54.87,2.38,23.054621848739497
2007-03-21,55.8,2.38,23.445378151260503
2007-03-22,55.83,2.38,23.45798319327731
2007-03-23,55.64,2.38,23.378151260504204
2007-03-26,55.07,2.38,23.138655462184875
2007-03-27,54.34,2.38,22.831932773109248
2007-03-28,53.86,2.38,22.630252100840337
2007-03-29,54.29,2.38,22.810924369747898
2007-03-30,54.15,2.38,22.752100840336134
2007-04-02,54.3,2.38,22.81512605042017
2007-04-03,54.81,2.38,23.029411764705884
2007-04-04,54.03,2.38,22.70168067226891
2007-04-05,54.07,2.38,22.718487394957986
2007-04-09,53.76,2.38,22.58823529411765
2007-04-10,53.49,2.38,22.474789915966387
2007-04-11,52.69,2.38,22.138655462184875
2007-04-12,53.39,2.38,22.432773109243698
2007-04-13,53.6,2.38,22.521008403361346
2007-04-16,54.15,2.38,22.752100840336134
2007-04-17,54.19,2.38,22.76890756302521
2007-04-18,54.7,2.38,22.983193277310928
2007-04-19,55.11,2.38,23.15546218487395
2007-04-20,55.01,2.38,23.113445378151262
2007-04-23,55.12,2.38,23.159663865546218
2007-04-24,54.82,2.38,23.03361344537815
2007-04-25,56.29,2.38,23.65126050420168
2007-04-26,57.96,2.38,24.35294117647059
2007-04-27,58.61,2.38,24.626050420168067
2007-04-30,58.19,2.38,24.449579831932773
2007-05-01,59.37,2.38,24.945378151260503
2007-05-02,56.94,2.38,23.92436974789916
2007-05-03,56.65,2.38,23.80252100840336
2007-05-04,55.45,2.38,23.298319327731093
2007-05-07,55.72,2.38,23.411764705882355
2007-05-08,55.72,0.65,85.72307692307692
2007-05-09,56.61,0.65,87.09230769230768
2007-05-10,55.56,0.65,85.47692307692307
2007-05-11,56.17,0.65,86.41538461538461
2007-05-14,56.05,0.65,86.23076923076923
2007-05-15,55.8,0.65,85.84615384615384
2007-05-16,55.76,0.65,85.78461538461538
2007-05-17,55.42,0.65,85.26153846153846
2007-05-18,56.83,0.65,87.43076923076923
2007-05-21,57.4,0.65,88.3076923076923
2007-05-22,58.34,0.65,89.75384615384615
2007-05-23,60.13,0.65,92.50769230769231
2007-05-24,60.87,0.65,93.64615384615384
2007-05-25,60.09,0.65,92.44615384615385
2007-05-29,60.46,0.65,93.01538461538462
2007-05-30,64.98,0.65,99.96923076923078
2007-05-31,64.33,0.65,98.96923076923076
2007-06-01,64.97,0.65,99.95384615384614
2007-06-04,64.08,0.65,98.58461538461538
2007-06-05,63.94,0.65,98.36923076923077
2007-06-06,64.17,0.65,98.72307692307692
2007-06-07,62.66,0.65,96.39999999999999
2007-06-08,63.82,0.65,98.18461538461538
2007-06-11,66.08,0.65,101.66153846153846
2007-06-12,65.67,0.65,101.03076923076922
2007-06-13,67.43,0.65,103.73846153846155
2007-06-14,68.77,0.65,105.8
2007-06-15,69.77,0.65,107.33846153846153
2007-06-18,71.57,0.65,110.10769230769229
2007-06-19,70.95,0.65,109.15384615384616
2007-06-20,68.36,0.65,105.16923076923077
2007-06-21,70.69,0.65,108.75384615384614
2007-06-22,70.83,0.65,108.96923076923076
2007-06-25,72.35,0.65,111.30769230769229
2007-06-26,71.62,0.65,110.18461538461538
2007-06-27,75.03,0.65,115.43076923076923
2007-06-28,73.42,0.65,112.95384615384616
2007-06-29,73.97,0.65,113.8
2007-07-02,76.05,0.65,116.99999999999999
2007-07-03,75.18,0.65,115.66153846153847
2007-07-05,76.34,0.65,117.44615384615385
2007-07-06,77.66,0.65,119.47692307692307
2007-07-09,78.89,0.65,121.36923076923077
2007-07-10,77.92,0.65,119.87692307692308
2007-07-11,79.69,0.65,122.6
2007-07-12,81.48,0.65,125.35384615384615
2007-07-13,82.28,0.65,126.58461538461538
2007-07-16,82.74,0.65,127.29230769230767
2007-07-17,80.0,0.65,123.07692307692307
2007-07-18,79.36,0.65,122.09230769230768
2007-07-19,82.02,0.65,126.18461538461537
2007-07-20,79.71,0.65,122.63076923076922
2007-07-23,80.64,0.65,124.06153846153846
2007-07-24,80.16,0.65,123.32307692307691
2007-07-25,84.36,0.65,129.7846153846154
2007-07-26,82.8,0.65,127.38461538461537
2007-07-27,79.9,0.65,122.92307692307693
2007-07-30,85.07,0.65,130.87692307692305
2007-07-31,83.9,0.65,129.0769230769231
2007-08-01,92.61,0.65,142.47692307692307
2007-08-02,97.89,0.65,150.6
2007-08-03,98.66,0.65,151.78461538461536
2007-08-06,96.82,0.65,148.95384615384614
2007-08-07,100.33,1.64,61.176829268292686
2007-08-08,103.93,1.64,63.371951219512205
2007-08-09,102.32,1.64,62.390243902439025
2007-08-10,99.57,1.64,60.71341463414634
2007-08-13,100.26,1.64,61.13414634146342
2007-08-14,92.61,1.64,56.46951219512196
2007-08-15,91.2,1.64,55.60975609756098
2007-08-16,89.74,1.64,54.71951219512195
2007-08-17,92.33,1.64,56.29878048780488
2007-08-20,97.73,1.64,59.591463414634156
2007-08-21,102.5,1.64,62.50000000000001
2007-08-22,101.37,1.64,61.810975609756106
2007-08-23,101.3,1.64,61.768292682926834
2007-08-24,104.0,1.64,63.41463414634147
2007-08-27,101.93,1.64,62.152439024390254
2007-08-28,96.38,1.64,58.76829268292683
2007-08-29,100.96,1.64,61.5609756097561
2007-08-30,102.54,1.64,62.524390243902445
2007-08-31,101.83,1.64,62.09146341463415
2007-09-04,104.45,1.64,63.68902439024391
2007-09-05,105.87,1.64,64.5548780487805
2007-09-06,107.27,1.64,65.40853658536585
2007-09-07,105.26,1.64,64.1829268292683
2007-09-10,104.34,1.64,63.6219512195122
2007-09-11,106.88,1.64,65.17073170731707
2007-09-12,107.09,1.64,65.29878048780489
2007-09-13,106.77,1.64,65.10365853658537
2007-09-14,106.36,1.64,64.85365853658537
2007-09-17,104.53,1.64,63.737804878048784
2007-09-18,108.7,1.64,66.28048780487805
2007-09-19,107.72,1.64,65.6829268292683
2007-09-20,106.9,1.64,65.1829268292683
2007-09-21,108.7,1.64,66.28048780487805
2007-09-24,115.03,1.64,70.14024390243902
2007-09-25,119.09,1.64,72.6158536585366
2007-09-26,117.25,1.64,71.4939024390244
2007-09-27,121.14,1.64,73.8658536585366
2007-09-28,119.4,1.64,72.8048780487805
2007-10-01,107.23,1.64,65.38414634146342
2007-10-02,100.1,1.64,61.03658536585366
2007-10-03,96.52,1.64,58.853658536585364
2007-10-04,100.95,1.64,61.554878048780495
2007-10-05,103.71,1.64,63.23780487804878
2007-10-08,108.46,1.64,66.13414634146342
2007-10-09,111.7,1.64,68.10975609756098
2007-10-10,111.54,1.64,68.01219512195122
2007-10-11,109.1,1.64,66.52439024390245
2007-10-12,113.99,1.64,69.5060975609756
2007-10-15,112.44,1.64,68.5609756097561
2007-10-16,112.25,1.64,68.44512195121952
2007-10-17,113.2,1.64,69.02439024390245
2007-10-18,115.14,1.64,70.20731707317074
2007-10-19,110.1,1.64,67.13414634146342
2007-10-22,115.18,1.64,70.23170731707317
2007-10-23,120.53,1.64,73.4939024390244
2007-10-24,121.81,1.64,74.27439024390245
2007-10-25,118.14,1.64,72.03658536585367
2007-10-26,117.15,1.64,71.4329268292683
2007-10-29,123.8,1.64,75.48780487804878
2007-10-30,120.48,1.64,73.46341463414635
2007-10-31,107.4,1.64,65.48780487804879
2007-11-01,100.01,1.64,60.98170731707318
2007-11-02,98.44,1.64,60.02439024390244
2007-11-05,95.08,1.64,57.97560975609756
2007-11-06,100.56,2.53,39.74703557312253
2007-11-07,89.34,2.53,35.31225296442688
2007-11-08,85.68,2.53,33.86561264822135
2007-11-09,85.85,2.53,33.93280632411067
2007-11-12,82.32,2.53,32.537549407114625
2007-11-13,86.06,2.53,34.015810276679844
2007-11-14,85.6,2.53,33.833992094861664
2007-11-15,84.0,2.53,33.201581027667984
2007-11-16,97.51,2.53,38.54150197628459
2007-11-19,93.52,2.53,36.96442687747036
2007-11-20,93.59,2.53,36.992094861660085
2007-11-21,91.2,2.53,36.04743083003953
2007-11-23,91.86,2.53,36.30830039525692
2007-11-26,96.71,2.53,38.22529644268775
2007-11-27,103.0,2.53,40.71146245059289
2007-11-28,107.95,2.53,42.66798418972333
