date,DUK,DUK_EPS,PE Ratio
2015-03-24,76.06,0.14,543.2857142857142
2015-03-25,74.96,0.14,535.4285714285713
2015-03-26,74.35,0.14,531.0714285714284
2015-03-27,75.0,0.14,535.7142857142857
2015-03-30,75.9,0.14,542.1428571428571
2015-03-31,76.78,0.14,548.4285714285713
2015-04-01,76.83,0.14,548.7857142857142
2015-04-02,76.97,0.14,549.7857142857142
2015-04-06,78.24,0.14,558.8571428571428
2015-04-07,77.65,0.14,554.6428571428571
2015-04-08,77.3,0.14,552.1428571428571
2015-04-09,77.01,0.14,550.0714285714286
2015-04-10,77.84,0.14,556.0
2015-04-13,77.23,0.14,551.6428571428571
2015-04-14,77.59,0.14,554.2142857142857
2015-04-15,78.02,0.14,557.2857142857142
2015-04-16,77.31,0.14,552.2142857142857
2015-04-17,77.31,0.14,552.2142857142857
2015-04-20,78.61,0.14,561.4999999999999
2015-04-21,78.07,0.14,557.642857142857
2015-04-22,78.3,0.14,559.2857142857142
2015-04-23,78.86,0.14,563.2857142857142
2015-04-24,79.41,0.14,567.2142857142857
2015-04-27,78.37,0.14,559.7857142857142
2015-04-28,78.97,0.14,564.0714285714286
2015-04-29,78.43,0.14,560.2142857142857
2015-04-30,77.57,0.14,554.0714285714284
2015-05-01,77.9,0.14,556.4285714285714
2015-05-04,77.96,0.14,556.8571428571428
2015-05-05,76.25,0.14,544.6428571428571
2015-05-06,76.41,0.14,545.7857142857142
2015-05-07,76.81,0.14,548.6428571428571
2015-05-08,77.11,1.22,63.204918032786885
2015-05-11,76.57,1.22,62.76229508196721
2015-05-12,76.3,1.22,62.540983606557376
2015-05-13,74.44,1.22,61.01639344262295
2015-05-14,75.49,1.22,61.877049180327866
2015-05-15,76.15,1.22,62.41803278688525
2015-05-18,76.03,1.22,62.31967213114754
2015-05-19,76.19,1.22,62.450819672131146
2015-05-20,76.54,1.22,62.73770491803279
2015-05-21,76.16,1.22,62.42622950819672
2015-05-22,76.05,1.22,62.33606557377049
2015-05-26,75.76,1.22,62.09836065573771
2015-05-27,76.21,1.22,62.467213114754095
2015-05-28,75.95,1.22,62.25409836065574
2015-05-29,75.73,1.22,62.07377049180328
2015-06-01,76.0,1.22,62.295081967213115
2015-06-02,75.05,1.22,61.51639344262295
2015-06-03,74.2,1.22,60.81967213114754
2015-06-04,74.21,1.22,60.82786885245901
2015-06-05,72.85,1.22,59.713114754098356
2015-06-08,72.45,1.22,59.38524590163935
2015-06-09,72.13,1.22,59.12295081967213
2015-06-10,72.05,1.22,59.057377049180324
2015-06-11,72.86,1.22,59.721311475409834
2015-06-12,72.53,1.22,59.450819672131146
2015-06-15,72.5,1.22,59.42622950819672
2015-06-16,72.57,1.22,59.483606557377044
2015-06-17,73.08,1.22,59.90163934426229
2015-06-18,74.54,1.22,61.098360655737714
2015-06-19,73.2,1.22,60.00000000000001
2015-06-22,73.07,1.22,59.893442622950815
2015-06-23,71.78,1.22,58.8360655737705
2015-06-24,70.93,1.22,58.13934426229509
2015-06-25,70.68,1.22,57.934426229508205
2015-06-26,71.0,1.22,58.196721311475414
2015-06-29,70.85,1.22,58.07377049180327
2015-06-30,70.62,1.22,57.88524590163935
2015-07-01,71.08,1.22,58.26229508196721
2015-07-02,72.53,1.22,59.450819672131146
2015-07-06,72.85,1.22,59.713114754098356
2015-07-07,75.27,1.22,61.69672131147541
2015-07-08,74.79,1.22,61.3032786885246
2015-07-09,74.07,1.22,60.713114754098356
2015-07-10,74.37,1.22,60.95901639344263
2015-07-13,74.35,1.22,60.94262295081967
2015-07-14,73.8,1.22,60.49180327868852
2015-07-15,74.02,1.22,60.67213114754098
2015-07-16,74.81,1.22,61.31967213114754
2015-07-17,73.57,1.22,60.303278688524586
2015-07-20,73.27,1.22,60.057377049180324
2015-07-21,72.42,1.22,59.360655737704924
2015-07-22,72.37,1.22,59.31967213114755
2015-07-23,71.56,1.22,58.65573770491804
2015-07-24,71.69,1.22,58.76229508196721
2015-07-27,73.0,1.22,59.83606557377049
2015-07-28,73.13,1.22,59.94262295081967
2015-07-29,73.11,1.22,59.92622950819672
2015-07-30,73.45,1.22,60.204918032786885
2015-07-31,74.22,1.22,60.83606557377049
2015-08-03,74.96,1.22,61.44262295081967
2015-08-04,73.92,1.22,60.59016393442623
2015-08-05,73.98,1.22,60.63934426229509
2015-08-06,73.84,1.22,60.52459016393443
2015-08-07,75.15,0.79,95.12658227848101
2015-08-10,74.81,0.79,94.69620253164557
2015-08-11,75.29,0.79,95.30379746835443
2015-08-12,75.56,0.79,95.64556962025317
2015-08-13,75.58,0.79,95.67088607594935
2015-08-14,76.37,0.79,96.67088607594937
2015-08-17,76.52,0.79,96.86075949367088
2015-08-18,76.24,0.79,96.50632911392404
2015-08-19,77.21,0.79,97.73417721518986
2015-08-20,76.77,0.79,97.17721518987341
2015-08-21,76.71,0.79,97.1012658227848
2015-08-24,72.44,0.79,91.69620253164557
2015-08-25,70.21,0.79,88.87341772151898
2015-08-26,71.74,0.79,90.81012658227847
2015-08-27,72.52,0.79,91.79746835443036
2015-08-28,72.39,0.79,91.63291139240506
2015-08-31,70.91,0.79,89.75949367088607
2015-09-01,69.05,0.79,87.40506329113923
2015-09-02,69.16,0.79,87.54430379746834
2015-09-03,69.28,0.79,87.69620253164557
2015-09-04,68.26,0.79,86.40506329113924
2015-09-08,69.36,0.79,87.79746835443038
2015-09-09,68.21,0.79,86.34177215189872
2015-09-10,67.74,0.79,85.74683544303797
2015-09-11,68.34,0.79,86.50632911392405
2015-09-14,68.31,0.79,86.46835443037975
2015-09-15,68.59,0.79,86.82278481012658
2015-09-16,69.18,0.79,87.56962025316456
2015-09-17,69.91,0.79,88.49367088607595
2015-09-18,69.45,0.79,87.9113924050633
2015-09-21,70.05,0.79,88.67088607594935
2015-09-22,69.15,0.79,87.53164556962025
2015-09-23,69.09,0.79,87.45569620253164
2015-09-24,70.32,0.79,89.01265822784809
2015-09-25,70.71,0.79,89.50632911392404
2015-09-28,70.45,0.79,89.17721518987342
2015-09-29,70.73,0.79,89.53164556962025
2015-09-30,71.94,0.79,91.0632911392405
2015-10-01,70.67,0.79,89.45569620253164
2015-10-02,71.96,0.79,91.08860759493669
2015-10-05,73.08,0.79,92.50632911392404
2015-10-06,73.09,0.79,92.51898734177215
2015-10-07,72.67,0.79,91.9873417721519
2015-10-08,73.0,0.79,92.40506329113924
2015-10-09,72.26,0.79,91.46835443037975
2015-10-12,72.82,0.79,92.17721518987341
2015-10-13,72.53,0.79,91.81012658227849
2015-10-14,72.34,0.79,91.56962025316456
2015-10-15,73.48,0.79,93.0126582278481
2015-10-16,73.59,0.79,93.15189873417721
2015-10-19,73.58,0.79,93.1392405063291
2015-10-20,73.7,0.79,93.29113924050633
2015-10-21,73.86,0.79,93.49367088607595
2015-10-22,75.06,0.79,95.0126582278481
2015-10-23,73.74,0.79,93.34177215189872
2015-10-26,72.25,0.79,91.45569620253164
2015-10-27,72.41,0.79,91.65822784810126
2015-10-28,71.55,0.79,90.56962025316454
2015-10-29,71.57,0.79,90.59493670886074
2015-10-30,71.47,0.79,90.46835443037975
2015-11-02,72.18,0.79,91.36708860759494
2015-11-03,72.24,0.79,91.44303797468353
2015-11-04,71.93,0.79,91.05063291139241
2015-11-05,71.45,1.35,52.925925925925924
2015-11-06,67.76,1.35,50.19259259259259
2015-11-09,67.97,1.35,50.34814814814814
2015-11-10,67.37,1.35,49.903703703703705
2015-11-11,68.23,1.35,50.54074074074074
2015-11-12,67.29,1.35,49.84444444444445
2015-11-13,66.89,1.35,49.548148148148144
2015-11-16,67.73,1.35,50.17037037037037
2015-11-17,65.83,1.35,48.76296296296296
2015-11-18,67.2,1.35,49.77777777777778
2015-11-19,68.49,1.35,50.73333333333333
2015-11-20,69.1,1.35,51.185185185185176
2015-11-23,68.01,1.35,50.37777777777778
2015-11-24,68.08,1.35,50.42962962962962
2015-11-25,67.72,1.35,50.16296296296296
2015-11-27,67.51,1.35,50.007407407407406
2015-11-30,67.76,1.35,50.19259259259259
2015-12-01,68.06,1.35,50.41481481481481
2015-12-02,66.13,1.35,48.98518518518518
2015-12-03,66.23,1.35,49.05925925925926
2015-12-04,67.04,1.35,49.65925925925926
2015-12-07,68.5,1.35,50.74074074074074
2015-12-08,68.44,1.35,50.69629629629629
2015-12-09,68.61,1.35,50.822222222222216
2015-12-10,67.43,1.35,49.94814814814815
2015-12-11,67.84,1.35,50.25185185185185
2015-12-14,68.45,1.35,50.7037037037037
2015-12-15,68.84,1.35,50.992592592592594
2015-12-16,70.03,1.35,51.87407407407407
2015-12-17,70.5,1.35,52.22222222222222
2015-12-18,69.6,1.35,51.55555555555555
2015-12-21,69.81,1.35,51.71111111111111
2015-12-22,70.95,1.35,52.55555555555556
2015-12-23,72.0,1.35,53.33333333333333
2015-12-24,72.04,1.35,53.36296296296297
2015-12-28,71.92,1.35,53.27407407407407
2015-12-29,72.37,1.35,53.60740740740741
2015-12-30,72.19,1.35,53.47407407407407
2015-12-31,71.39,1.35,52.88148148148148
2016-01-04,71.19,1.35,52.73333333333333
2016-01-05,71.7,1.35,53.11111111111111
2016-01-06,71.86,1.35,53.22962962962963
2016-01-07,71.2,1.35,52.74074074074074
2016-01-08,71.04,1.35,52.62222222222222
2016-01-11,71.83,1.35,53.2074074074074
2016-01-12,71.27,1.35,52.792592592592584
2016-01-13,71.7,1.35,53.11111111111111
2016-01-14,72.37,1.35,53.60740740740741
2016-01-15,72.08,1.35,53.392592592592585
2016-01-19,73.16,1.35,54.19259259259259
2016-01-20,71.42,1.35,52.9037037037037
2016-01-21,71.09,1.35,52.65925925925926
2016-01-22,72.18,1.35,53.46666666666667
2016-01-25,71.8,1.35,53.185185185185176
2016-01-26,72.22,1.35,53.49629629629629
2016-01-27,72.41,1.35,53.63703703703703
2016-01-28,73.47,1.35,54.42222222222222
2016-01-29,75.3,1.35,55.77777777777777
2016-02-01,77.0,1.35,57.03703703703703
2016-02-02,76.75,1.35,56.85185185185185
2016-02-03,78.56,1.35,58.19259259259259
2016-02-04,78.58,1.35,58.2074074074074
2016-02-05,79.04,1.35,58.54814814814815
2016-02-08,79.17,1.35,58.64444444444444
2016-02-09,78.93,1.35,58.46666666666667
2016-02-10,78.12,1.35,57.86666666666667
2016-02-11,76.8,1.35,56.888888888888886
2016-02-12,76.24,1.35,56.47407407407407
2016-02-16,76.29,1.35,56.51111111111111
2016-02-17,75.5,1.35,55.925925925925924
2016-02-18,76.21,1.35,56.45185185185184
2016-02-19,74.55,1.35,55.222222222222214
2016-02-22,74.84,1.35,55.43703703703704
2016-02-23,74.81,1.35,55.41481481481481
2016-02-24,74.95,1.35,55.51851851851852
2016-02-25,76.44,0.69,110.78260869565219
2016-02-26,74.03,0.69,107.28985507246378
2016-02-29,74.28,0.69,107.65217391304348
2016-03-01,73.35,0.69,106.30434782608695
2016-03-02,73.63,0.69,106.71014492753623
2016-03-03,74.33,0.69,107.72463768115942
2016-03-04,75.17,0.69,108.94202898550726
2016-03-07,76.25,0.69,110.50724637681161
2016-03-08,77.27,0.69,111.98550724637681
2016-03-09,77.51,0.69,112.33333333333334
2016-03-10,77.26,0.69,111.97101449275364
2016-03-11,77.76,0.69,112.69565217391306
2016-03-14,77.72,0.69,112.6376811594203
2016-03-15,78.05,0.69,113.11594202898551
2016-03-16,78.95,0.69,114.42028985507248
2016-03-17,79.99,0.69,115.92753623188406
2016-03-18,79.67,0.69,115.46376811594205
2016-03-21,79.52,0.69,115.2463768115942
2016-03-22,78.88,0.69,114.31884057971014
2016-03-23,79.81,0.69,115.66666666666669
2016-03-24,79.75,0.69,115.57971014492755
2016-03-28,79.48,0.69,115.18840579710147
2016-03-29,80.44,0.69,116.57971014492755
2016-03-30,80.35,0.69,116.44927536231884
2016-03-31,80.68,0.69,116.92753623188408
2016-04-01,81.13,0.69,117.57971014492753
2016-04-04,81.09,0.69,117.5217391304348
2016-04-05,79.9,0.69,115.79710144927537
2016-04-06,79.36,0.69,115.0144927536232
2016-04-07,79.29,0.69,114.91304347826089
2016-04-08,79.77,0.69,115.60869565217392
2016-04-11,79.44,0.69,115.1304347826087
2016-04-12,80.22,0.69,116.2608695652174
2016-04-13,79.63,0.69,115.40579710144928
2016-04-14,79.45,0.69,115.14492753623189
2016-04-15,80.0,0.69,115.94202898550725
2016-04-18,80.4,0.69,116.5217391304348
2016-04-19,79.79,0.69,115.63768115942031
2016-04-20,78.2,0.69,113.33333333333334
2016-04-21,76.34,0.69,110.6376811594203
2016-04-22,77.01,0.69,111.60869565217394
2016-04-25,76.76,0.69,111.24637681159422
2016-04-26,76.95,0.69,111.5217391304348
2016-04-27,78.06,0.69,113.1304347826087
2016-04-28,78.34,0.69,113.53623188405798
2016-04-29,78.78,0.69,114.17391304347827
2016-05-02,78.94,0.69,114.40579710144928
2016-05-03,78.84,0.69,114.2608695652174
2016-05-04,80.02,0.69,115.97101449275362
2016-05-05,80.18,1.01,79.38613861386139
2016-05-06,79.38,1.01,78.59405940594058
2016-05-09,80.06,1.01,79.26732673267327
2016-05-10,80.06,1.01,79.26732673267327
2016-05-11,80.49,1.01,79.69306930693068
2016-05-12,81.08,1.01,80.27722772277228
2016-05-13,80.77,1.01,79.97029702970296
2016-05-16,81.0,1.01,80.1980198019802
2016-05-17,79.51,1.01,78.72277227722773
2016-05-18,76.57,1.01,75.8118811881188
2016-05-19,76.97,1.01,76.20792079207921
2016-05-20,77.0,1.01,76.23762376237623
2016-05-23,76.15,1.01,75.3960396039604
2016-05-24,76.99,1.01,76.22772277227722
2016-05-25,76.95,1.01,76.1881188118812
2016-05-26,77.96,1.01,77.18811881188118
2016-05-27,77.98,1.01,77.20792079207921
2016-05-31,78.23,1.01,77.45544554455446
2016-06-01,79.02,1.01,78.23762376237623
2016-06-02,78.94,1.01,78.15841584158416
2016-06-03,80.08,1.01,79.28712871287128
2016-06-06,79.84,1.01,79.04950495049505
2016-06-07,79.99,1.01,79.1980198019802
2016-06-08,80.51,1.01,79.71287128712872
2016-06-09,81.26,1.01,80.45544554455446
2016-06-10,81.24,1.01,80.43564356435643
2016-06-13,81.61,1.01,80.8019801980198
2016-06-14,82.41,1.01,81.59405940594058
2016-06-15,81.53,1.01,80.72277227722772
2016-06-16,82.53,1.01,81.7128712871287
2016-06-17,82.98,1.01,82.15841584158416
2016-06-20,82.0,1.01,81.18811881188118
2016-06-21,82.0,1.01,81.18811881188118
2016-06-22,81.83,1.01,81.01980198019801
2016-06-23,82.05,1.01,81.23762376237623
2016-06-24,82.43,1.01,81.61386138613862
2016-06-27,83.99,1.01,83.15841584158416
2016-06-28,83.94,1.01,83.10891089108911
2016-06-29,84.15,1.01,83.31683168316832
2016-06-30,85.79,1.01,84.94059405940595
2016-07-01,85.63,1.01,84.78217821782178
2016-07-05,86.93,1.01,86.06930693069307
2016-07-06,87.23,1.01,86.36633663366337
2016-07-07,85.29,1.01,84.44554455445545
2016-07-08,86.01,1.01,85.15841584158416
2016-07-11,86.01,1.01,85.15841584158416
2016-07-12,84.44,1.01,83.6039603960396
2016-07-13,85.05,1.01,84.20792079207921
2016-07-14,84.75,1.01,83.91089108910892
2016-07-15,84.92,1.01,84.07920792079209
2016-07-18,85.25,1.01,84.4059405940594
2016-07-19,85.38,1.01,84.53465346534652
2016-07-20,84.92,1.01,84.07920792079209
2016-07-21,85.4,1.01,84.55445544554456
2016-07-22,86.5,1.01,85.64356435643565
2016-07-25,86.69,1.01,85.83168316831683
2016-07-26,85.75,1.01,84.9009900990099
2016-07-27,84.83,1.01,83.99009900990099
2016-07-28,85.2,1.01,84.35643564356435
2016-07-29,85.59,1.01,84.74257425742574
2016-08-01,85.65,1.01,84.8019801980198
2016-08-02,85.56,1.01,84.71287128712872
2016-08-03,85.15,1.01,84.30693069306932
2016-08-04,85.24,0.73,116.76712328767123
2016-08-05,84.23,0.73,115.38356164383562
2016-08-08,84.74,0.73,116.08219178082192
2016-08-09,84.73,0.73,116.06849315068494
2016-08-10,83.79,0.73,114.78082191780823
2016-08-11,83.91,0.73,114.94520547945206
2016-08-12,83.49,0.73,114.36986301369862
2016-08-15,81.66,0.73,111.86301369863014
2016-08-16,80.45,0.73,110.2054794520548
2016-08-17,81.69,0.73,111.9041095890411
2016-08-18,82.78,0.73,113.3972602739726
2016-08-19,81.65,0.73,111.84931506849315
2016-08-22,81.89,0.73,112.17808219178083
2016-08-23,81.45,0.73,111.57534246575344
2016-08-24,81.56,0.73,111.72602739726028
2016-08-25,81.73,0.73,111.95890410958904
2016-08-26,79.92,0.73,109.47945205479452
2016-08-29,80.44,0.73,110.1917808219178
2016-08-30,79.52,0.73,108.93150684931507
2016-08-31,79.66,0.73,109.12328767123287
2016-09-01,79.33,0.73,108.67123287671232
2016-09-02,80.24,0.73,109.91780821917808
2016-09-06,80.94,0.73,110.87671232876713
2016-09-07,80.54,0.73,110.32876712328768
2016-09-08,80.81,0.73,110.69863013698631
2016-09-09,77.95,0.73,106.78082191780823
2016-09-12,79.28,0.73,108.60273972602741
2016-09-13,78.79,0.73,107.93150684931508
2016-09-14,78.67,0.73,107.76712328767124
2016-09-15,79.06,0.73,108.3013698630137
2016-09-16,79.61,0.73,109.05479452054794
2016-09-19,80.46,0.73,110.21917808219177
2016-09-20,80.17,0.73,109.82191780821918
2016-09-21,81.9,0.73,112.19178082191782
2016-09-22,82.51,0.73,113.02739726027399
2016-09-23,82.52,0.73,113.04109589041096
2016-09-26,82.15,0.73,112.53424657534248
2016-09-27,81.43,0.73,111.54794520547946
2016-09-28,81.1,0.73,111.0958904109589
2016-09-29,80.31,0.73,110.01369863013699
2016-09-30,80.04,0.73,109.64383561643837
2016-10-03,79.09,0.73,108.34246575342466
2016-10-04,77.46,0.73,106.10958904109589
2016-10-05,77.09,0.73,105.60273972602741
2016-10-06,77.09,0.73,105.60273972602741
2016-10-07,76.57,0.73,104.8904109589041
2016-10-10,77.06,0.73,105.56164383561645
2016-10-11,75.91,0.73,103.98630136986301
2016-10-12,76.65,0.73,105.00000000000001
2016-10-13,77.94,0.73,106.76712328767123
2016-10-14,77.21,0.73,105.76712328767123
2016-10-17,77.54,0.73,106.21917808219179
2016-10-18,77.9,0.73,106.7123287671233
2016-10-19,78.13,0.73,107.02739726027397
2016-10-20,78.42,0.73,107.42465753424658
2016-10-21,78.02,0.73,106.87671232876713
2016-10-24,78.4,0.73,107.39726027397262
2016-10-25,78.59,0.73,107.65753424657535
2016-10-26,78.77,0.73,107.9041095890411
2016-10-27,78.42,0.73,107.42465753424658
2016-10-28,78.72,0.73,107.83561643835617
2016-10-31,80.02,0.73,109.61643835616438
2016-11-01,78.57,0.73,107.63013698630137
2016-11-02,78.0,0.73,106.84931506849315
2016-11-03,77.98,0.73,106.82191780821918
2016-11-04,77.27,1.71,45.187134502923975
2016-11-07,79.13,1.71,46.27485380116959
2016-11-08,79.65,1.71,46.578947368421055
2016-11-09,77.34,1.71,45.2280701754386
2016-11-10,75.16,1.71,43.953216374269005
2016-11-11,75.24,1.71,44.0
2016-11-14,74.44,1.71,43.53216374269006
2016-11-15,75.93,1.71,44.40350877192983
2016-11-16,73.97,1.71,43.25730994152047
2016-11-17,73.87,1.71,43.19883040935673
2016-11-18,73.6,1.71,43.040935672514614
2016-11-21,74.43,1.71,43.52631578947369
2016-11-22,73.88,1.71,43.2046783625731
2016-11-23,73.54,1.71,43.00584795321638
2016-11-25,74.35,1.71,43.47953216374269
2016-11-28,76.08,1.71,44.49122807017544
2016-11-29,76.37,1.71,44.6608187134503
2016-11-30,73.77,1.71,43.14035087719298
2016-12-01,72.75,1.71,42.54385964912281
2016-12-02,73.42,1.71,42.93567251461989
2016-12-05,73.61,1.71,43.046783625730995
2016-12-06,73.86,1.71,43.19298245614035
2016-12-07,74.67,1.71,43.66666666666667
2016-12-08,74.73,1.71,43.70175438596492
2016-12-09,75.82,1.71,44.3391812865497
2016-12-12,76.48,1.71,44.725146198830416
2016-12-13,77.32,1.71,45.21637426900585
2016-12-14,75.53,1.71,44.16959064327486
2016-12-15,76.03,1.71,44.461988304093566
2016-12-16,76.59,1.71,44.78947368421053
2016-12-19,77.13,1.71,45.10526315789473
2016-12-20,77.35,1.71,45.23391812865497
2016-12-21,77.0,1.71,45.02923976608187
2016-12-22,77.77,1.71,45.47953216374269
2016-12-23,77.62,1.71,45.39181286549708
2016-12-27,77.48,1.71,45.30994152046784
2016-12-28,77.03,1.71,45.046783625730995
2016-12-29,78.02,1.71,45.62573099415204
2016-12-30,77.62,1.71,45.39181286549708
2017-01-03,77.73,1.71,45.4561403508772
2017-01-04,77.65,1.71,45.4093567251462
2017-01-05,77.75,1.71,45.46783625730994
2017-01-06,77.49,1.71,45.315789473684205
2017-01-09,76.64,1.71,44.8187134502924
2017-01-10,76.5,1.71,44.73684210526316
2017-01-11,77.1,1.71,45.08771929824561
2017-01-12,77.54,1.71,45.345029239766085
2017-01-13,77.21,1.71,45.15204678362573
2017-01-17,77.46,1.71,45.29824561403508
2017-01-18,77.5,1.71,45.32163742690059
2017-01-19,77.12,1.71,45.099415204678365
2017-01-20,77.33,1.71,45.22222222222222
2017-01-23,77.03,1.71,45.046783625730995
2017-01-24,77.18,1.71,45.13450292397661
2017-01-25,77.08,1.71,45.07602339181287
2017-01-26,77.12,1.71,45.099415204678365
2017-01-27,76.94,1.71,44.994152046783626
2017-01-30,77.12,1.71,45.099415204678365
2017-01-31,78.54,1.71,45.929824561403514
2017-02-01,77.36,1.71,45.239766081871345
2017-02-02,77.79,1.71,45.491228070175445
2017-02-03,77.65,1.71,45.4093567251462
2017-02-06,77.57,1.71,45.3625730994152
2017-02-07,77.75,1.71,45.46783625730994
2017-02-08,78.64,1.71,45.98830409356725
2017-02-09,77.75,1.71,45.46783625730994
2017-02-10,78.1,1.71,45.67251461988304
2017-02-13,78.69,1.71,46.01754385964912
2017-02-14,78.04,1.71,45.6374269005848
2017-02-15,76.78,1.71,44.90058479532164
2017-02-16,78.9,1.71,46.140350877192986
2017-02-17,78.36,1.71,45.824561403508774
2017-02-21,79.09,1.71,46.251461988304094
2017-02-22,79.87,1.71,46.70760233918129
2017-02-23,80.91,1.71,47.31578947368421
2017-02-24,81.96,-0.34,-241.05882352941174
2017-02-27,81.86,-0.34,-240.76470588235293
2017-02-28,82.55,-0.34,-242.7941176470588
2017-03-01,81.93,-0.34,-240.97058823529412
2017-03-02,82.36,-0.34,-242.23529411764704
2017-03-03,81.91,-0.34,-240.91176470588232
2017-03-06,81.87,-0.34,-240.7941176470588
2017-03-07,81.69,-0.34,-240.26470588235293
2017-03-08,80.32,-0.34,-236.23529411764702
2017-03-09,80.05,-0.34,-235.4411764705882
2017-03-10,80.64,-0.34,-237.17647058823528
2017-03-13,80.87,-0.34,-237.85294117647058
2017-03-14,80.87,-0.34,-237.85294117647058
2017-03-15,82.0,-0.34,-241.17647058823528
2017-03-16,81.62,-0.34,-240.05882352941177
2017-03-17,81.84,-0.34,-240.70588235294116
2017-03-20,81.18,-0.34,-238.76470588235296
2017-03-21,82.68,-0.34,-243.1764705882353
2017-03-22,82.76,-0.34,-243.41176470588235
2017-03-23,82.68,-0.34,-243.1764705882353
2017-03-24,82.99,-0.34,-244.08823529411762
2017-03-27,82.79,-0.34,-243.5
2017-03-28,82.93,-0.34,-243.91176470588235
2017-03-29,82.42,-0.34,-242.41176470588235
2017-03-30,82.04,-0.34,-241.2941176470588
2017-03-31,82.01,-0.34,-241.2058823529412
2017-04-03,82.25,-0.34,-241.91176470588235
2017-04-04,82.37,-0.34,-242.26470588235293
2017-04-05,82.87,-0.34,-243.73529411764704
2017-04-06,82.59,-0.34,-242.91176470588235
2017-04-07,82.26,-0.34,-241.94117647058823
2017-04-10,82.4,-0.34,-242.35294117647058
2017-04-11,82.19,-0.34,-241.73529411764704
2017-04-12,82.78,-0.34,-243.47058823529412
2017-04-13,82.59,-0.34,-242.91176470588235
2017-04-17,82.93,-0.34,-243.91176470588235
2017-04-18,82.86,-0.34,-243.70588235294116
2017-04-19,82.35,-0.34,-242.20588235294113
2017-04-20,82.03,-0.34,-241.26470588235293
2017-04-21,82.21,-0.34,-241.79411764705878
2017-04-24,82.58,-0.34,-242.88235294117644
2017-04-25,82.69,-0.34,-243.20588235294116
2017-04-26,82.6,-0.34,-242.9411764705882
2017-04-27,82.9,-0.34,-243.8235294117647
2017-04-28,82.5,-0.34,-242.6470588235294
2017-05-01,82.07,-0.34,-241.38235294117644
2017-05-02,82.39,-0.34,-242.3235294117647
2017-05-03,82.04,-0.34,-241.2941176470588
2017-05-04,82.59,-0.34,-242.91176470588235
2017-05-05,82.98,-0.34,-244.05882352941177
2017-05-08,82.92,-0.34,-243.88235294117646
2017-05-09,82.11,1.02,80.5
2017-05-10,82.48,1.02,80.86274509803921
2017-05-11,83.0,1.02,81.37254901960785
2017-05-12,83.48,1.02,81.84313725490196
2017-05-15,83.58,1.02,81.94117647058823
2017-05-16,83.12,1.02,81.49019607843138
2017-05-17,82.78,1.02,81.15686274509804
2017-05-18,83.25,1.02,81.61764705882352
2017-05-19,83.37,1.02,81.73529411764706
2017-05-22,84.1,1.02,82.45098039215685
2017-05-23,84.3,1.02,82.6470588235294
2017-05-24,84.69,1.02,83.02941176470588
2017-05-25,85.14,1.02,83.47058823529412
2017-05-26,85.07,1.02,83.40196078431372
2017-05-30,85.41,1.02,83.73529411764706
2017-05-31,85.68,1.02,84.0
2017-06-01,86.4,1.02,84.70588235294117
2017-06-02,86.28,1.02,84.58823529411765
2017-06-05,85.83,1.02,84.1470588235294
2017-06-06,85.81,1.02,84.12745098039215
2017-06-07,86.09,1.02,84.40196078431373
2017-06-08,85.38,1.02,83.70588235294117
2017-06-09,85.72,1.02,84.0392156862745
2017-06-12,85.62,1.02,83.94117647058823
2017-06-13,85.95,1.02,84.26470588235294
2017-06-14,86.32,1.02,84.62745098039215
2017-06-15,86.95,1.02,85.24509803921569
2017-06-16,87.14,1.02,85.43137254901961
2017-06-19,86.89,1.02,85.18627450980392
2017-06-20,86.91,1.02,85.20588235294117
2017-06-21,86.57,1.02,84.87254901960783
2017-06-22,86.28,1.02,84.58823529411765
2017-06-23,85.96,1.02,84.27450980392156
2017-06-26,86.7,1.02,85.0
2017-06-27,85.7,1.02,84.01960784313725
2017-06-28,84.97,1.02,83.30392156862744
2017-06-29,84.03,1.02,82.38235294117646
2017-06-30,83.59,1.02,81.95098039215686
2017-07-03,83.31,1.02,81.67647058823529
2017-07-05,83.29,1.02,81.65686274509804
2017-07-06,83.21,1.02,81.578431372549
2017-07-07,83.42,1.02,81.7843137254902
2017-07-10,83.19,1.02,81.55882352941177
2017-07-11,83.18,1.02,81.54901960784315
2017-07-12,83.98,1.02,82.33333333333334
2017-07-13,83.37,1.02,81.73529411764706
2017-07-14,83.84,1.02,82.19607843137256
2017-07-17,84.03,1.02,82.38235294117646
2017-07-18,84.19,1.02,82.5392156862745
2017-07-19,84.35,1.02,82.69607843137254
2017-07-20,84.93,1.02,83.26470588235294
2017-07-21,85.2,1.02,83.52941176470588
2017-07-24,84.55,1.02,82.8921568627451
2017-07-25,83.81,1.02,82.16666666666667
2017-07-26,84.45,1.02,82.79411764705883
2017-07-27,85.05,1.02,83.38235294117646
2017-07-28,84.91,1.02,83.24509803921568
2017-07-31,85.12,1.02,83.45098039215686
2017-08-01,85.17,1.02,83.5
2017-08-02,85.74,1.02,84.05882352941175
2017-08-03,86.51,0.98,88.27551020408164
2017-08-04,86.48,0.98,88.24489795918367
2017-08-07,86.26,0.98,88.02040816326532
2017-08-08,86.6,0.98,88.36734693877551
2017-08-09,86.2,0.98,87.9591836734694
2017-08-10,86.39,0.98,88.1530612244898
2017-08-11,85.7,0.98,87.44897959183673
2017-08-14,86.12,0.98,87.87755102040816
