date,AMT,AMT_EPS,PE Ratio
2015-11-06,98.03,0.17,576.6470588235294
2015-11-09,97.11,0.17,571.235294117647
2015-11-10,97.13,0.17,571.3529411764705
2015-11-11,97.62,0.17,574.2352941176471
2015-11-12,97.35,0.17,572.6470588235294
2015-11-13,96.38,0.17,566.9411764705882
2015-11-16,98.05,0.17,576.7647058823529
2015-11-17,98.35,0.17,578.5294117647059
2015-11-18,99.66,0.17,586.235294117647
2015-11-19,99.63,0.17,586.0588235294117
2015-11-20,100.49,0.17,591.1176470588234
2015-11-23,99.94,0.17,587.8823529411765
2015-11-24,99.26,0.17,583.8823529411765
2015-11-25,99.09,0.17,582.8823529411765
2015-11-27,99.68,0.17,586.3529411764706
2015-11-30,99.38,0.17,584.5882352941176
2015-12-01,101.17,0.17,595.1176470588235
2015-12-02,99.46,0.17,585.0588235294117
2015-12-03,97.89,0.17,575.8235294117646
2015-12-04,97.55,0.17,573.8235294117646
2015-12-07,97.69,0.17,574.6470588235294
2015-12-08,96.88,0.17,569.8823529411764
2015-12-09,95.54,0.17,562.0
2015-12-10,95.07,0.17,559.235294117647
2015-12-11,93.68,0.17,551.0588235294117
2015-12-14,94.04,0.17,553.1764705882352
2015-12-15,95.61,0.17,562.4117647058823
2015-12-16,97.5,0.17,573.5294117647059
2015-12-17,96.09,0.17,565.2352941176471
2015-12-18,94.6,0.17,556.470588235294
2015-12-21,95.56,0.17,562.1176470588235
2015-12-22,96.42,0.17,567.1764705882352
2015-12-23,98.5,0.17,579.4117647058823
2015-12-24,98.14,0.17,577.2941176470588
2015-12-28,98.37,0.17,578.6470588235294
2015-12-29,99.41,0.17,584.7647058823529
2015-12-30,98.1,0.17,577.0588235294117
2015-12-31,96.95,0.17,570.2941176470588
2016-01-04,96.7,0.17,568.8235294117646
2016-01-05,98.61,0.17,580.0588235294117
2016-01-06,98.26,0.17,578.0
2016-01-07,95.81,0.17,563.5882352941176
2016-01-08,94.23,0.17,554.2941176470588
2016-01-11,94.48,0.17,555.7647058823529
2016-01-12,94.48,0.17,555.7647058823529
2016-01-13,92.15,0.17,542.0588235294117
2016-01-14,92.21,0.17,542.4117647058823
2016-01-15,88.39,0.17,519.9411764705882
2016-01-19,90.91,0.17,534.7647058823529
2016-01-20,89.0,0.17,523.5294117647059
2016-01-21,90.02,0.17,529.5294117647059
2016-01-22,93.25,0.17,548.5294117647059
2016-01-25,91.12,0.17,536.0
2016-01-26,92.47,0.17,543.9411764705882
2016-01-27,92.51,0.17,544.1764705882352
2016-01-28,92.51,0.17,544.1764705882352
2016-01-29,94.34,0.17,554.9411764705882
2016-02-01,93.1,0.17,547.6470588235294
2016-02-02,91.35,0.17,537.3529411764705
2016-02-03,90.49,0.17,532.2941176470588
2016-02-04,91.09,0.17,535.8235294117646
2016-02-05,88.84,0.17,522.5882352941177
2016-02-08,85.41,0.17,502.4117647058823
2016-02-09,85.57,0.17,503.3529411764705
2016-02-10,85.84,0.17,504.94117647058823
2016-02-11,83.66,0.17,492.1176470588235
2016-02-12,85.67,0.17,503.94117647058823
2016-02-16,86.45,0.17,508.52941176470586
2016-02-17,86.19,0.17,506.99999999999994
2016-02-18,87.5,0.17,514.7058823529411
2016-02-19,87.32,0.17,513.6470588235293
2016-02-22,89.24,0.17,524.9411764705882
2016-02-23,88.02,0.17,517.7647058823529
2016-02-24,89.03,0.17,523.7058823529411
2016-02-25,89.42,0.17,526.0
2016-02-26,90.01,0.49,183.69387755102042
2016-02-29,92.2,0.49,188.16326530612247
2016-03-01,94.7,0.49,193.26530612244898
2016-03-02,94.62,0.49,193.10204081632654
2016-03-03,95.3,0.49,194.48979591836735
2016-03-04,95.94,0.49,195.79591836734693
2016-03-07,95.6,0.49,195.10204081632654
2016-03-08,94.6,0.49,193.0612244897959
2016-03-09,94.6,0.49,193.0612244897959
2016-03-10,94.71,0.49,193.28571428571428
2016-03-11,98.46,0.49,200.93877551020407
2016-03-14,98.06,0.49,200.12244897959184
2016-03-15,98.41,0.49,200.83673469387756
2016-03-16,99.81,0.49,203.69387755102042
2016-03-17,101.75,0.49,207.6530612244898
2016-03-18,100.51,0.49,205.12244897959184
2016-03-21,100.34,0.49,204.77551020408166
2016-03-22,99.93,0.49,203.9387755102041
2016-03-23,99.58,0.49,203.22448979591837
2016-03-24,100.35,0.49,204.79591836734693
2016-03-28,100.24,0.49,204.57142857142856
2016-03-29,101.92,0.49,208.0
2016-03-30,102.31,0.49,208.79591836734696
2016-03-31,102.37,0.49,208.9183673469388
2016-04-01,104.5,0.49,213.26530612244898
2016-04-04,104.7,0.49,213.67346938775512
2016-04-05,104.0,0.49,212.24489795918367
2016-04-06,105.7,0.49,215.71428571428572
2016-04-07,105.0,0.49,214.28571428571428
2016-04-08,105.71,0.49,215.73469387755102
2016-04-11,106.01,0.49,216.3469387755102
2016-04-12,106.17,0.49,216.67346938775512
2016-04-13,106.23,0.49,216.79591836734696
2016-04-14,105.2,0.49,214.69387755102042
2016-04-15,105.78,0.49,215.87755102040816
2016-04-18,105.54,0.49,215.38775510204084
2016-04-19,105.5,0.49,215.3061224489796
2016-04-20,104.82,0.49,213.91836734693877
2016-04-21,102.57,0.49,209.32653061224488
2016-04-22,104.19,0.49,212.6326530612245
2016-04-25,104.18,0.49,212.61224489795921
2016-04-26,104.77,0.49,213.81632653061223
2016-04-27,104.49,0.49,213.24489795918367
2016-04-28,104.13,0.49,212.51020408163265
2016-04-29,104.88,0.59,177.76271186440678
2016-05-02,105.51,0.59,178.83050847457628
2016-05-03,104.16,0.59,176.54237288135593
2016-05-04,105.51,0.59,178.83050847457628
2016-05-05,106.31,0.59,180.18644067796612
2016-05-06,106.57,0.59,180.6271186440678
2016-05-09,106.65,0.59,180.7627118644068
2016-05-10,107.18,0.59,181.66101694915255
2016-05-11,105.73,0.59,179.20338983050848
2016-05-12,106.56,0.59,180.61016949152543
2016-05-13,105.7,0.59,179.15254237288136
2016-05-16,106.48,0.59,180.47457627118646
2016-05-17,105.36,0.59,178.5762711864407
2016-05-18,104.55,0.59,177.20338983050848
2016-05-19,103.77,0.59,175.8813559322034
2016-05-20,104.01,0.59,176.28813559322035
2016-05-23,104.16,0.59,176.54237288135593
2016-05-24,105.3,0.59,178.47457627118644
2016-05-25,106.17,0.59,179.9491525423729
2016-05-26,105.3,0.59,178.47457627118644
2016-05-27,106.06,0.59,179.76271186440678
2016-05-31,105.78,0.59,179.28813559322035
2016-06-01,105.47,0.59,178.76271186440678
2016-06-02,106.56,0.59,180.61016949152543
2016-06-03,106.97,0.59,181.3050847457627
2016-06-06,107.2,0.59,181.69491525423732
2016-06-07,107.87,0.59,182.83050847457628
2016-06-08,107.56,0.59,182.3050847457627
2016-06-09,109.07,0.59,184.864406779661
2016-06-10,108.79,0.59,184.3898305084746
2016-06-13,108.93,0.59,184.62711864406782
2016-06-14,107.61,0.59,182.38983050847457
2016-06-15,107.23,0.59,181.74576271186442
2016-06-16,107.69,0.59,182.52542372881356
2016-06-17,106.94,0.59,181.2542372881356
2016-06-20,107.42,0.59,182.0677966101695
2016-06-21,109.44,0.59,185.49152542372883
2016-06-22,109.4,0.59,185.42372881355934
2016-06-23,111.47,0.59,188.9322033898305
2016-06-24,108.27,0.59,183.5084745762712
2016-06-27,108.89,0.59,184.55932203389833
2016-06-28,110.8,0.59,187.79661016949154
2016-06-29,113.0,0.59,191.52542372881356
2016-06-30,113.61,0.59,192.55932203389833
2016-07-01,113.6,0.59,192.54237288135593
2016-07-05,113.83,0.59,192.9322033898305
2016-07-06,112.4,0.59,190.5084745762712
2016-07-07,112.2,0.59,190.16949152542375
2016-07-08,113.66,0.59,192.6440677966102
2016-07-11,114.67,0.59,194.35593220338984
2016-07-12,116.1,0.59,196.77966101694915
2016-07-13,116.01,0.59,196.62711864406782
2016-07-14,117.0,0.59,198.3050847457627
2016-07-15,116.82,0.59,198.0
2016-07-18,116.3,0.59,197.11864406779662
2016-07-19,117.37,0.59,198.93220338983053
2016-07-20,117.73,0.59,199.54237288135596
2016-07-21,117.55,0.59,199.23728813559322
2016-07-22,117.84,0.59,199.72881355932205
2016-07-25,116.87,0.59,198.0847457627119
2016-07-26,116.97,0.59,198.2542372881356
2016-07-27,117.61,0.59,199.33898305084747
2016-07-28,116.65,0.37,315.2702702702703
2016-07-29,115.77,0.37,312.8918918918919
2016-08-01,117.04,0.37,316.3243243243243
2016-08-02,116.74,0.37,315.5135135135135
2016-08-03,115.73,0.37,312.7837837837838
2016-08-04,116.42,0.37,314.64864864864865
2016-08-05,116.58,0.37,315.0810810810811
2016-08-08,115.73,0.37,312.7837837837838
2016-08-09,115.92,0.37,313.2972972972973
2016-08-10,116.24,0.37,314.16216216216213
2016-08-11,115.89,0.37,313.2162162162162
2016-08-12,116.5,0.37,314.86486486486484
2016-08-15,115.79,0.37,312.945945945946
2016-08-16,114.12,0.37,308.43243243243245
2016-08-17,114.56,0.37,309.6216216216216
2016-08-18,114.35,0.37,309.05405405405406
2016-08-19,113.61,0.37,307.05405405405406
2016-08-22,114.62,0.37,309.7837837837838
2016-08-23,115.22,0.37,311.4054054054054
2016-08-24,114.57,0.37,309.64864864864865
2016-08-25,114.25,0.37,308.7837837837838
2016-08-26,113.23,0.37,306.02702702702703
2016-08-29,113.84,0.37,307.6756756756757
2016-08-30,113.22,0.37,306.0
2016-08-31,113.38,0.37,306.43243243243245
2016-09-01,113.82,0.37,307.6216216216216
2016-09-02,115.09,0.37,311.05405405405406
2016-09-06,117.15,0.37,316.6216216216216
2016-09-07,116.83,0.37,315.7567567567568
2016-09-08,116.25,0.37,314.18918918918916
2016-09-09,110.19,0.37,297.81081081081084
2016-09-12,111.27,0.37,300.72972972972974
2016-09-13,108.11,0.37,292.18918918918916
2016-09-14,108.37,0.37,292.89189189189193
2016-09-15,109.08,0.37,294.81081081081084
2016-09-16,108.0,0.37,291.8918918918919
2016-09-19,109.2,0.37,295.13513513513516
2016-09-20,108.65,0.37,293.64864864864865
2016-09-21,110.1,0.37,297.56756756756755
2016-09-22,112.28,0.37,303.4594594594595
2016-09-23,112.99,0.37,305.3783783783784
2016-09-26,112.69,0.37,304.56756756756755
2016-09-27,112.58,0.37,304.27027027027026
2016-09-28,112.63,0.37,304.4054054054054
2016-09-29,113.48,0.37,306.7027027027027
2016-09-30,113.33,0.37,306.2972972972973
2016-10-03,112.25,0.37,303.3783783783784
2016-10-04,110.61,0.37,298.94594594594594
2016-10-05,107.44,0.37,290.3783783783784
2016-10-06,108.51,0.37,293.27027027027026
2016-10-07,108.51,0.37,293.27027027027026
2016-10-10,109.43,0.37,295.7567567567568
2016-10-11,108.94,0.37,294.43243243243245
2016-10-12,111.54,0.37,301.4594594594595
2016-10-13,112.7,0.37,304.5945945945946
2016-10-14,113.35,0.37,306.35135135135135
2016-10-17,113.34,0.37,306.3243243243243
2016-10-18,114.15,0.37,308.51351351351354
2016-10-19,115.32,0.37,311.6756756756757
2016-10-20,114.83,0.37,310.35135135135135
2016-10-21,115.71,0.37,312.72972972972974
2016-10-24,116.75,0.37,315.5405405405405
2016-10-25,116.75,0.37,315.5405405405405
2016-10-26,115.67,0.37,312.6216216216216
2016-10-27,115.4,0.56,206.07142857142856
2016-10-28,116.13,0.56,207.37499999999997
2016-10-31,117.19,0.56,209.2678571428571
2016-11-01,115.15,0.56,205.625
2016-11-02,112.91,0.56,201.62499999999997
2016-11-03,113.27,0.56,202.2678571428571
2016-11-04,112.98,0.56,201.75
2016-11-07,115.19,0.56,205.69642857142856
2016-11-08,115.93,0.56,207.01785714285714
2016-11-09,109.22,0.56,195.03571428571428
2016-11-10,105.71,0.56,188.7678571428571
2016-11-11,105.71,0.56,188.7678571428571
2016-11-14,102.57,0.56,183.16071428571425
2016-11-15,103.49,0.56,184.8035714285714
2016-11-16,105.43,0.56,188.26785714285714
2016-11-17,105.54,0.56,188.4642857142857
2016-11-18,105.09,0.56,187.66071428571428
2016-11-21,105.91,0.56,189.12499999999997
2016-11-22,107.98,0.56,192.82142857142856
2016-11-23,106.78,0.56,190.67857142857142
2016-11-25,107.3,0.56,191.60714285714283
2016-11-28,106.11,0.56,189.48214285714283
2016-11-29,106.05,0.56,189.37499999999997
2016-11-30,102.27,0.56,182.62499999999997
2016-12-01,100.98,0.56,180.32142857142856
2016-12-02,102.57,0.56,183.16071428571425
2016-12-05,102.04,0.56,182.2142857142857
2016-12-06,100.85,0.56,180.0892857142857
2016-12-07,102.2,0.56,182.5
2016-12-08,102.39,0.56,182.8392857142857
2016-12-09,102.91,0.56,183.7678571428571
2016-12-12,103.89,0.56,185.51785714285714
2016-12-13,106.13,0.56,189.5178571428571
2016-12-14,106.5,0.56,190.17857142857142
2016-12-15,106.06,0.56,189.39285714285714
2016-12-16,105.8,0.56,188.92857142857142
2016-12-19,106.95,0.56,190.98214285714283
2016-12-20,106.98,0.56,191.03571428571428
2016-12-21,106.6,0.56,190.35714285714283
2016-12-22,106.6,0.56,190.35714285714283
2016-12-23,106.03,0.56,189.3392857142857
2016-12-27,106.29,0.56,189.80357142857142
2016-12-28,105.84,0.56,189.0
2016-12-29,106.39,0.56,189.98214285714283
2016-12-30,105.68,0.56,188.71428571428572
2017-01-03,106.15,0.56,189.55357142857142
2017-01-04,106.34,0.56,189.89285714285714
2017-01-05,105.97,0.56,189.23214285714283
2017-01-06,105.27,0.56,187.98214285714283
2017-01-09,105.02,0.56,187.53571428571425
2017-01-10,103.5,0.56,184.82142857142856
2017-01-11,103.83,0.56,185.41071428571428
2017-01-12,104.2,0.56,186.07142857142856
2017-01-13,103.45,0.56,184.73214285714283
2017-01-17,105.17,0.56,187.80357142857142
2017-01-18,105.67,0.56,188.69642857142856
2017-01-19,104.44,0.56,186.49999999999997
2017-01-20,104.2,0.56,186.07142857142856
2017-01-23,104.78,0.56,187.10714285714283
2017-01-24,104.57,0.56,186.73214285714283
2017-01-25,103.92,0.56,185.57142857142856
2017-01-26,104.3,0.56,186.24999999999997
2017-01-27,103.82,0.56,185.3928571428571
2017-01-30,103.01,0.56,183.94642857142856
2017-01-31,103.5,0.56,184.82142857142856
2017-02-01,103.28,0.56,184.42857142857142
2017-02-02,104.11,0.56,185.91071428571428
2017-02-03,105.25,0.56,187.94642857142856
2017-02-06,103.64,0.56,185.07142857142856
2017-02-07,103.47,0.56,184.7678571428571
2017-02-08,104.3,0.56,186.24999999999997
2017-02-09,105.78,0.56,188.89285714285714
2017-02-10,105.49,0.56,188.37499999999997
2017-02-13,107.55,0.56,192.05357142857142
2017-02-14,106.78,0.56,190.67857142857142
2017-02-15,107.11,0.56,191.2678571428571
2017-02-16,107.71,0.56,192.3392857142857
2017-02-17,108.11,0.56,193.05357142857142
2017-02-21,111.18,0.56,198.53571428571428
2017-02-22,111.02,0.56,198.24999999999997
2017-02-23,112.2,0.56,200.35714285714283
2017-02-24,112.89,0.56,201.5892857142857
2017-02-27,113.34,0.48,236.12500000000003
2017-02-28,114.79,0.48,239.14583333333334
2017-03-01,113.84,0.48,237.16666666666669
2017-03-02,114.81,0.48,239.1875
2017-03-03,115.67,0.48,240.97916666666669
2017-03-06,114.71,0.48,238.97916666666666
2017-03-07,114.7,0.48,238.95833333333334
2017-03-08,113.24,0.48,235.91666666666666
2017-03-09,113.0,0.48,235.41666666666669
2017-03-10,113.58,0.48,236.625
2017-03-13,114.26,0.48,238.04166666666669
2017-03-14,114.02,0.48,237.54166666666666
2017-03-15,115.28,0.48,240.16666666666669
2017-03-16,115.09,0.48,239.77083333333334
2017-03-17,116.01,0.48,241.68750000000003
2017-03-20,115.98,0.48,241.62500000000003
2017-03-21,116.74,0.48,243.20833333333334
2017-03-22,118.31,0.48,246.47916666666669
2017-03-23,118.95,0.48,247.81250000000003
2017-03-24,119.32,0.48,248.58333333333331
2017-03-27,120.01,0.48,250.02083333333334
2017-03-28,120.39,0.48,250.8125
2017-03-29,121.04,0.48,252.16666666666669
2017-03-30,120.91,0.48,251.89583333333334
2017-03-31,121.54,0.48,253.20833333333334
2017-04-03,121.15,0.48,252.39583333333334
2017-04-04,120.74,0.48,251.54166666666666
2017-04-05,120.64,0.48,251.33333333333334
2017-04-06,121.95,0.48,254.06250000000003
2017-04-07,122.12,0.48,254.41666666666669
2017-04-10,122.48,0.48,255.16666666666669
2017-04-11,122.76,0.48,255.75000000000003
2017-04-12,122.37,0.48,254.93750000000003
2017-04-13,122.6,0.48,255.41666666666666
2017-04-17,124.25,0.48,258.8541666666667
2017-04-18,124.86,0.48,260.125
2017-04-19,124.67,0.48,259.7291666666667
2017-04-20,124.3,0.48,258.9583333333333
2017-04-21,124.43,0.48,259.2291666666667
2017-04-24,123.85,0.48,258.0208333333333
2017-04-25,123.94,0.48,258.2083333333333
2017-04-26,122.81,0.48,255.85416666666669
2017-04-27,125.77,0.68,184.95588235294116
2017-04-28,125.94,0.68,185.20588235294116
2017-05-01,127.51,0.68,187.51470588235293
2017-05-02,127.91,0.68,188.10294117647058
2017-05-03,126.79,0.68,186.45588235294116
2017-05-04,127.39,0.68,187.33823529411762
2017-05-05,128.69,0.68,189.24999999999997
2017-05-08,128.87,0.68,189.51470588235293
2017-05-09,128.09,0.68,188.3676470588235
2017-05-10,127.1,0.68,186.91176470588232
2017-05-11,126.28,0.68,185.70588235294116
2017-05-12,126.12,0.68,185.47058823529412
2017-05-15,127.93,0.68,188.13235294117646
2017-05-16,128.37,0.68,188.77941176470588
2017-05-17,130.74,0.68,192.26470588235293
2017-05-18,127.98,0.68,188.20588235294116
2017-05-19,128.32,0.68,188.70588235294116
2017-05-22,128.73,0.68,189.30882352941174
2017-05-23,128.73,0.68,189.30882352941174
2017-05-24,129.3,0.68,190.14705882352942
2017-05-25,131.05,0.68,192.72058823529412
2017-05-26,131.11,0.68,192.80882352941177
2017-05-30,132.12,0.68,194.2941176470588
2017-05-31,131.19,0.68,192.92647058823528
2017-06-01,131.83,0.68,193.86764705882354
2017-06-02,132.49,0.68,194.83823529411765
2017-06-05,131.61,0.68,193.54411764705884
2017-06-06,131.7,0.68,193.67647058823528
2017-06-07,131.82,0.68,193.85294117647055
2017-06-08,130.97,0.68,192.60294117647058
2017-06-09,130.28,0.68,191.58823529411762
2017-06-12,129.18,0.68,189.97058823529412
2017-06-13,130.19,0.68,191.45588235294116
2017-06-14,130.5,0.68,191.91176470588235
2017-06-15,130.87,0.68,192.45588235294116
2017-06-16,131.95,0.68,194.04411764705878
2017-06-19,132.33,0.68,194.60294117647058
2017-06-20,131.2,0.68,192.9411764705882
2017-06-21,130.61,0.68,192.07352941176472
2017-06-22,130.87,0.68,192.45588235294116
2017-06-23,131.88,0.68,193.9411764705882
2017-06-26,132.46,0.68,194.7941176470588
2017-06-27,135.75,0.68,199.63235294117646
2017-06-28,134.53,0.68,197.83823529411762
2017-06-29,132.82,0.68,195.3235294117647
2017-06-30,132.32,0.68,194.58823529411762
2017-07-03,131.41,0.68,193.24999999999997
2017-07-05,132.25,0.68,194.48529411764704
2017-07-06,131.54,0.68,193.4411764705882
2017-07-07,133.14,0.68,195.79411764705878
2017-07-10,131.21,0.68,192.9558823529412
2017-07-11,130.93,0.68,192.5441176470588
2017-07-12,133.88,0.68,196.88235294117646
2017-07-13,134.14,0.68,197.2647058823529
2017-07-14,136.04,0.68,200.05882352941174
2017-07-17,135.4,0.68,199.11764705882354
2017-07-18,136.18,0.68,200.26470588235293
2017-07-19,135.42,0.68,199.1470588235294
2017-07-20,136.24,0.68,200.35294117647058
2017-07-21,136.9,0.68,201.3235294117647
2017-07-24,137.07,0.68,201.57352941176467
2017-07-25,136.62,0.68,200.91176470588235
2017-07-26,137.87,0.68,202.75
2017-07-27,134.86,0.8,168.57500000000002
2017-07-28,138.34,0.8,172.92499999999998
2017-07-31,136.33,0.8,170.4125
2017-08-01,135.97,0.8,169.96249999999998
2017-08-02,137.97,0.8,172.46249999999998
2017-08-03,137.15,0.8,171.4375
2017-08-04,137.57,0.8,171.96249999999998
2017-08-07,138.07,0.8,172.58749999999998
2017-08-08,136.63,0.8,170.7875
2017-08-09,137.85,0.8,172.31249999999997
2017-08-10,136.83,0.8,171.0375
2017-08-11,136.68,0.8,170.85
2017-08-14,139.97,0.8,174.96249999999998
2017-08-15,139.69,0.8,174.61249999999998
2017-08-16,141.09,0.8,176.36249999999998
2017-08-17,139.65,0.8,174.5625
2017-08-18,140.0,0.8,175.0
2017-08-21,141.28,0.8,176.6
2017-08-22,142.09,0.8,177.61249999999998
2017-08-23,142.84,0.8,178.54999999999998
2017-08-24,143.8,0.8,179.75
2017-08-25,144.24,0.8,180.3
2017-08-28,145.78,0.8,182.225
2017-08-29,145.89,0.8,182.36249999999998
2017-08-30,147.52,0.8,184.4
2017-08-31,148.05,0.8,185.0625
2017-09-01,145.77,0.8,182.2125
2017-09-05,146.94,0.8,183.67499999999998
2017-09-06,146.07,0.8,182.58749999999998
2017-09-07,146.99,0.8,183.7375
2017-09-08,144.99,0.8,181.2375
2017-09-11,146.18,0.8,182.725
2017-09-12,144.83,0.8,181.0375
2017-09-13,143.7,0.8,179.62499999999997
2017-09-14,142.85,0.8,178.56249999999997
2017-09-15,145.01,0.8,181.2625
2017-09-18,144.77,0.8,180.9625
2017-09-19,140.98,0.8,176.22499999999997
2017-09-20,140.4,0.8,175.5
2017-09-21,139.4,0.8,174.25
2017-09-22,137.78,0.8,172.225
2017-09-25,137.39,0.8,171.73749999999998
2017-09-26,136.42,0.8,170.52499999999998
2017-09-27,134.74,0.8,168.425
2017-09-28,136.1,0.8,170.12499999999997
2017-09-29,136.68,0.8,170.85
2017-10-02,135.86,0.8,169.82500000000002
2017-10-03,136.66,0.8,170.825
2017-10-04,138.84,0.8,173.54999999999998
2017-10-05,139.25,0.8,174.0625
2017-10-06,139.11,0.8,173.88750000000002
2017-10-09,137.94,0.8,172.42499999999998
2017-10-10,137.09,0.8,171.36249999999998
2017-10-11,137.93,0.8,172.4125
2017-10-12,140.03,0.8,175.0375
2017-10-13,139.97,0.8,174.96249999999998
2017-10-16,139.59,0.8,174.48749999999998
2017-10-17,139.13,0.8,173.9125
2017-10-18,137.48,0.8,171.84999999999997
2017-10-19,138.39,0.8,172.98749999999998
2017-10-20,139.07,0.8,173.83749999999998
2017-10-23,138.75,0.8,173.4375
2017-10-24,138.03,0.8,172.5375
2017-10-25,137.33,0.8,171.6625
2017-10-26,138.45,0.8,173.06249999999997
2017-10-27,139.03,0.8,173.7875
2017-10-30,142.87,0.8,178.5875
2017-10-31,143.67,0.7,205.24285714285713
2017-11-01,140.81,0.7,201.15714285714287
2017-11-02,142.44,0.7,203.4857142857143
2017-11-03,142.1,0.7,203.0
2017-11-06,150.16,0.7,214.51428571428573
2017-11-07,150.66,0.7,215.22857142857143
2017-11-08,152.72,0.7,218.17142857142858
2017-11-09,151.82,0.7,216.8857142857143
2017-11-10,150.54,0.7,215.05714285714285
2017-11-13,150.04,0.7,214.34285714285716
2017-11-14,149.49,0.7,213.55714285714288
2017-11-15,148.93,0.7,212.75714285714287
2017-11-16,148.4,0.7,212.00000000000003
2017-11-17,145.87,0.7,208.3857142857143
2017-11-20,146.22,0.7,208.8857142857143
2017-11-21,146.59,0.7,209.41428571428574
2017-11-22,145.31,0.7,207.5857142857143
2017-11-24,147.3,0.7,210.42857142857144
2017-11-27,148.23,0.7,211.75714285714287
2017-11-28,148.64,0.7,212.34285714285713
2017-11-29,146.3,0.7,209.00000000000003
2017-11-30,143.93,0.7,205.61428571428573
2017-12-01,143.61,0.7,205.1571428571429
2017-12-04,138.97,0.7,198.52857142857144
2017-12-05,140.76,0.7,201.0857142857143
2017-12-06,141.8,0.7,202.5714285714286
2017-12-07,144.11,0.7,205.8714285714286
2017-12-08,142.47,0.7,203.52857142857144
2017-12-11,144.05,0.7,205.7857142857143
2017-12-12,143.51,0.7,205.0142857142857
2017-12-13,143.73,0.7,205.32857142857142
2017-12-14,143.64,0.7,205.2
2017-12-15,142.76,0.7,203.94285714285715
2017-12-18,142.84,0.7,204.05714285714288
2017-12-19,141.86,0.7,202.6571428571429
2017-12-20,140.19,0.7,200.27142857142857
2017-12-21,139.61,0.7,199.44285714285718
2017-12-22,140.66,0.7,200.94285714285715
2017-12-26,140.91,0.7,201.3
2017-12-27,141.56,0.7,202.22857142857146
2017-12-28,142.91,0.7,204.15714285714287
2017-12-29,142.67,0.7,203.81428571428572
2018-01-02,141.13,0.7,201.61428571428573
2018-01-03,141.68,0.7,202.40000000000003
2018-01-04,139.61,0.7,199.44285714285718
2018-01-05,140.51,0.7,200.72857142857143
2018-01-08,142.01,0.7,202.87142857142857
2018-01-09,141.05,0.7,201.50000000000003
2018-01-10,137.61,0.7,196.58571428571432
2018-01-11,134.97,0.7,192.81428571428572
2018-01-12,133.0,0.7,190.0
2018-01-16,135.63,0.7,193.75714285714287
2018-01-17,136.64,0.7,195.2
2018-01-18,135.19,0.7,193.12857142857143
2018-01-19,137.62,0.7,196.60000000000002
2018-01-22,139.24,0.7,198.91428571428574
2018-01-23,141.2,0.7,201.71428571428572
2018-01-24,141.76,0.7,202.5142857142857
2018-01-25,142.96,0.7,204.22857142857146
2018-01-26,145.13,0.7,207.32857142857142
2018-01-29,144.33,0.7,206.1857142857143
2018-01-30,145.15,0.7,207.3571428571429
2018-01-31,147.7,0.7,211.0
2018-02-01,147.06,0.7,210.0857142857143
2018-02-02,145.22,0.7,207.45714285714286
2018-02-05,142.04,0.7,202.9142857142857
2018-02-06,140.17,0.7,200.24285714285713
2018-02-07,140.0,0.7,200.0
2018-02-08,133.57,0.7,190.81428571428572
2018-02-09,136.05,0.7,194.3571428571429
2018-02-12,136.23,0.7,194.6142857142857
2018-02-13,136.31,0.7,194.72857142857146
2018-02-14,135.48,0.7,193.54285714285714
2018-02-15,136.22,0.7,194.60000000000002
2018-02-16,140.02,0.7,200.02857142857147
2018-02-20,139.24,0.7,198.91428571428574
2018-02-21,137.44,0.7,196.34285714285716
2018-02-22,138.98,0.7,198.54285714285714
2018-02-23,141.87,0.7,202.67142857142858
2018-02-26,142.74,0.7,203.91428571428574
2018-02-27,140.7,0.7,201.0
2018-02-28,139.33,0.51,273.19607843137254
2018-03-01,135.37,0.51,265.4313725490196
2018-03-02,134.0,0.51,262.7450980392157
2018-03-05,136.81,0.51,268.2549019607843
2018-03-06,138.88,0.51,272.3137254901961
2018-03-07,140.0,0.51,274.5098039215686
2018-03-08,142.74,0.51,279.88235294117646
2018-03-09,143.58,0.51,281.5294117647059
2018-03-12,145.08,0.51,284.47058823529414
2018-03-13,146.25,0.51,286.7647058823529
2018-03-14,146.46,0.51,287.1764705882353
2018-03-15,146.65,0.51,287.54901960784315
2018-03-16,146.55,0.51,287.3529411764706
2018-03-19,145.12,0.51,284.54901960784315
2018-03-20,146.31,0.51,286.88235294117646
2018-03-21,142.33,0.51,279.07843137254906
2018-03-22,143.01,0.51,280.4117647058823
2018-03-23,142.27,0.51,278.9607843137255
2018-03-26,145.21,0.51,284.72549019607845
2018-03-27,144.46,0.51,283.2549019607843
2018-03-28,144.3,0.51,282.94117647058823
2018-03-29,145.34,0.51,284.98039215686276
2018-04-02,143.83,0.51,282.0196078431373
2018-04-03,141.42,0.51,277.2941176470588
2018-04-04,143.05,0.51,280.4901960784314
2018-04-05,144.08,0.51,282.5098039215687
2018-04-06,142.16,0.51,278.7450980392157
2018-04-09,143.19,0.51,280.7647058823529
2018-04-10,137.4,0.51,269.4117647058824
2018-04-11,139.92,0.51,274.35294117647055
2018-04-12,138.38,0.51,271.3333333333333
2018-04-13,138.9,0.51,272.3529411764706
2018-04-16,138.52,0.51,271.6078431372549
2018-04-17,141.02,0.51,276.5098039215686
2018-04-18,139.81,0.51,274.1372549019608
2018-04-19,137.42,0.51,269.45098039215685
2018-04-20,136.62,0.51,267.88235294117646
