date,ORLY,ORLY_EPS,PE Ratio
2010-07-27,48.98,0.71,68.98591549295774
2010-07-28,49.39,0.71,69.56338028169014
2010-07-29,48.99,0.71,69.0
2010-07-30,49.28,0.71,69.40845070422536
2010-08-02,49.08,0.71,69.12676056338029
2010-08-03,48.16,0.71,67.83098591549296
2010-08-04,47.75,0.71,67.25352112676056
2010-08-05,47.85,0.72,66.45833333333334
2010-08-06,47.14,0.72,65.47222222222223
2010-08-09,47.27,0.72,65.65277777777779
2010-08-10,46.83,0.72,65.04166666666667
2010-08-11,46.27,0.72,64.2638888888889
2010-08-12,46.97,0.72,65.23611111111111
2010-08-13,46.84,0.72,65.05555555555556
2010-08-16,47.13,0.72,65.45833333333334
2010-08-17,47.8,0.72,66.38888888888889
2010-08-18,48.08,0.72,66.77777777777777
2010-08-19,47.47,0.72,65.93055555555556
2010-08-20,47.82,0.72,66.41666666666667
2010-08-23,47.1,0.72,65.41666666666667
2010-08-24,47.17,0.72,65.5138888888889
2010-08-25,47.33,0.72,65.73611111111111
2010-08-26,47.21,0.72,65.56944444444444
2010-08-27,47.61,0.72,66.125
2010-08-30,46.93,0.72,65.18055555555556
2010-08-31,47.27,0.72,65.65277777777779
2010-09-01,48.87,0.72,67.875
2010-09-02,49.65,0.72,68.95833333333333
2010-09-03,50.13,0.72,69.625
2010-09-07,49.58,0.72,68.86111111111111
2010-09-08,50.26,0.72,69.80555555555556
2010-09-09,50.16,0.72,69.66666666666667
2010-09-10,50.12,0.72,69.61111111111111
2010-09-13,51.18,0.72,71.08333333333333
2010-09-14,51.08,0.72,70.94444444444444
2010-09-15,51.52,0.72,71.55555555555556
2010-09-16,51.66,0.72,71.75
2010-09-17,51.95,0.72,72.15277777777779
2010-09-20,52.66,0.72,73.13888888888889
2010-09-21,52.39,0.72,72.76388888888889
2010-09-22,53.34,0.72,74.08333333333334
2010-09-23,52.73,0.72,73.23611111111111
2010-09-24,53.47,0.72,74.26388888888889
2010-09-27,52.99,0.72,73.59722222222223
2010-09-28,53.9,0.72,74.86111111111111
2010-09-29,54.07,0.72,75.09722222222223
2010-09-30,53.2,0.72,73.8888888888889
2010-10-01,53.36,0.72,74.11111111111111
2010-10-04,53.39,0.72,74.15277777777779
2010-10-05,54.06,0.72,75.08333333333334
2010-10-06,53.65,0.72,74.51388888888889
2010-10-07,53.8,0.72,74.72222222222221
2010-10-08,53.49,0.72,74.29166666666667
2010-10-11,52.85,0.72,73.40277777777779
2010-10-12,53.36,0.72,74.11111111111111
2010-10-13,52.84,0.72,73.3888888888889
2010-10-14,53.26,0.72,73.97222222222223
2010-10-15,53.69,0.72,74.56944444444444
2010-10-18,53.12,0.72,73.77777777777777
2010-10-19,53.01,0.72,73.625
2010-10-20,53.73,0.72,74.625
2010-10-21,53.64,0.72,74.5
2010-10-22,54.02,0.72,75.02777777777779
2010-10-25,54.6,0.72,75.83333333333334
2010-10-26,54.35,0.72,75.48611111111111
2010-10-27,54.4,0.72,75.55555555555556
2010-10-28,57.12,0.72,79.33333333333333
2010-10-29,58.5,0.72,81.25
2010-11-01,57.65,0.72,80.06944444444444
2010-11-02,57.17,0.72,79.40277777777779
2010-11-03,57.51,0.72,79.875
2010-11-04,58.2,0.72,80.83333333333334
2010-11-05,58.43,0.72,81.15277777777779
2010-11-08,58.71,0.84,69.89285714285715
2010-11-09,58.29,0.84,69.39285714285714
2010-11-10,59.15,0.84,70.41666666666667
2010-11-11,60.36,0.84,71.85714285714286
2010-11-12,59.63,0.84,70.98809523809524
2010-11-15,59.32,0.84,70.61904761904762
2010-11-16,58.38,0.84,69.5
2010-11-17,58.82,0.84,70.02380952380953
2010-11-18,59.44,0.84,70.76190476190476
2010-11-19,59.5,0.84,70.83333333333334
2010-11-22,60.24,0.84,71.71428571428572
2010-11-23,59.87,0.84,71.27380952380952
2010-11-24,60.71,0.84,72.27380952380953
2010-11-26,60.67,0.84,72.22619047619048
2010-11-29,59.92,0.84,71.33333333333334
2010-11-30,60.18,0.84,71.64285714285714
2010-12-01,60.71,0.84,72.27380952380953
2010-12-02,61.75,0.84,73.51190476190476
2010-12-03,61.61,0.84,73.3452380952381
2010-12-06,61.19,0.84,72.8452380952381
2010-12-07,60.54,0.84,72.07142857142857
2010-12-08,61.13,0.84,72.77380952380953
2010-12-09,61.54,0.84,73.26190476190476
2010-12-10,61.45,0.84,73.15476190476191
2010-12-13,61.27,0.84,72.94047619047619
2010-12-14,61.81,0.84,73.58333333333334
2010-12-15,62.01,0.84,73.82142857142857
2010-12-16,63.04,0.84,75.04761904761905
2010-12-17,62.77,0.84,74.72619047619048
2010-12-20,62.54,0.84,74.45238095238095
2010-12-21,61.93,0.84,73.72619047619048
2010-12-22,61.21,0.84,72.86904761904762
2010-12-23,60.24,0.84,71.71428571428572
2010-12-27,60.54,0.84,72.07142857142857
2010-12-28,60.64,0.84,72.19047619047619
2010-12-29,60.64,0.84,72.19047619047619
2010-12-30,60.95,0.84,72.55952380952381
2010-12-31,60.42,0.84,71.92857142857143
2011-01-03,60.69,0.84,72.25
2011-01-04,58.11,0.84,69.17857142857143
2011-01-05,58.27,0.84,69.36904761904762
2011-01-06,56.44,0.84,67.19047619047619
2011-01-07,56.43,0.84,67.17857142857143
2011-01-10,56.76,0.84,67.57142857142857
2011-01-11,56.25,0.84,66.96428571428572
2011-01-12,57.16,0.84,68.04761904761905
2011-01-13,56.71,0.84,67.51190476190476
2011-01-14,57.31,0.84,68.22619047619048
2011-01-18,56.91,0.84,67.75
2011-01-19,57.4,0.84,68.33333333333333
2011-01-20,57.88,0.84,68.90476190476191
2011-01-21,57.5,0.84,68.45238095238095
2011-01-24,57.25,0.84,68.15476190476191
2011-01-25,56.29,0.84,67.01190476190476
2011-01-26,56.99,0.84,67.8452380952381
2011-01-27,57.73,0.84,68.72619047619048
2011-01-28,56.51,0.84,67.27380952380952
2011-01-31,56.83,0.84,67.65476190476191
2011-02-01,56.92,0.84,67.76190476190477
2011-02-02,55.65,0.84,66.25
2011-02-03,56.5,0.84,67.26190476190476
2011-02-04,57.58,0.84,68.54761904761905
2011-02-07,57.74,0.84,68.73809523809524
2011-02-08,58.21,0.84,69.29761904761905
2011-02-09,58.31,0.84,69.41666666666667
2011-02-10,57.39,0.84,68.32142857142857
2011-02-11,57.63,0.84,68.60714285714286
2011-02-14,57.33,0.84,68.25
2011-02-15,57.7,0.84,68.69047619047619
2011-02-16,58.28,0.84,69.38095238095238
2011-02-17,55.25,0.84,65.77380952380953
2011-02-18,55.25,0.84,65.77380952380953
2011-02-22,55.02,0.84,65.5
2011-02-23,54.42,0.84,64.78571428571429
2011-02-24,54.58,0.84,64.97619047619048
2011-02-25,55.34,0.84,65.8809523809524
2011-02-28,55.58,0.75,74.10666666666667
2011-03-01,55.15,0.75,73.53333333333333
2011-03-02,55.91,0.75,74.54666666666667
2011-03-03,56.55,0.75,75.39999999999999
2011-03-04,56.38,0.75,75.17333333333333
2011-03-07,55.38,0.75,73.84
2011-03-08,56.0,0.75,74.66666666666667
2011-03-09,55.96,0.75,74.61333333333333
2011-03-10,55.73,0.75,74.30666666666666
2011-03-11,56.02,0.75,74.69333333333334
2011-03-14,55.57,0.75,74.09333333333333
2011-03-15,55.33,0.75,73.77333333333333
2011-03-16,55.07,0.75,73.42666666666666
2011-03-17,55.46,0.75,73.94666666666667
2011-03-18,55.47,0.75,73.96
2011-03-21,56.45,0.75,75.26666666666667
2011-03-22,56.51,0.75,75.34666666666666
2011-03-23,57.13,0.75,76.17333333333333
2011-03-24,57.89,0.75,77.18666666666667
2011-03-25,58.12,0.75,77.49333333333333
2011-03-28,56.72,0.75,75.62666666666667
2011-03-29,56.83,0.75,75.77333333333333
2011-03-30,57.85,0.75,77.13333333333334
2011-03-31,57.46,0.75,76.61333333333333
2011-04-01,57.88,0.75,77.17333333333333
2011-04-04,57.67,0.75,76.89333333333333
2011-04-05,58.23,0.75,77.64
2011-04-06,57.49,0.75,76.65333333333334
2011-04-07,57.2,0.75,76.26666666666667
2011-04-08,56.5,0.75,75.33333333333333
2011-04-11,56.31,0.75,75.08
2011-04-12,56.05,0.75,74.73333333333333
2011-04-13,55.38,0.75,73.84
2011-04-14,55.84,0.75,74.45333333333333
2011-04-15,56.34,0.75,75.12
2011-04-18,56.78,0.75,75.70666666666666
2011-04-19,56.64,0.75,75.52
2011-04-20,58.09,0.75,77.45333333333333
2011-04-21,58.03,0.75,77.37333333333333
2011-04-25,58.07,0.75,77.42666666666666
2011-04-26,57.97,0.75,77.29333333333334
2011-04-27,58.45,0.75,77.93333333333334
2011-04-28,58.55,0.75,78.06666666666666
2011-04-29,59.06,0.75,78.74666666666667
2011-05-02,59.55,0.75,79.39999999999999
2011-05-03,59.67,0.75,79.56
2011-05-04,59.65,0.75,79.53333333333333
2011-05-05,59.87,0.75,79.82666666666667
2011-05-06,59.7,0.75,79.60000000000001
2011-05-09,59.66,0.73,81.72602739726027
2011-05-10,60.26,0.73,82.54794520547945
2011-05-11,60.77,0.73,83.24657534246576
2011-05-12,61.17,0.73,83.79452054794521
2011-05-13,60.9,0.73,83.42465753424658
2011-05-16,60.26,0.73,82.54794520547945
2011-05-17,59.51,0.73,81.52054794520548
2011-05-18,60.19,0.73,82.45205479452055
2011-05-19,58.59,0.73,80.26027397260275
2011-05-20,57.89,0.73,79.3013698630137
2011-05-23,59.02,0.73,80.84931506849315
2011-05-24,59.17,0.73,81.05479452054794
2011-05-25,59.5,0.73,81.5068493150685
2011-05-26,59.69,0.73,81.76712328767123
2011-05-27,59.69,0.73,81.76712328767123
2011-05-31,60.11,0.73,82.34246575342466
2011-06-01,59.5,0.73,81.5068493150685
2011-06-02,59.58,0.73,81.61643835616438
2011-06-03,58.99,0.73,80.8082191780822
2011-06-06,58.92,0.73,80.7123287671233
2011-06-07,59.49,0.73,81.4931506849315
2011-06-08,58.96,0.73,80.76712328767124
2011-06-09,59.8,0.73,81.91780821917808
2011-06-10,59.27,0.73,81.19178082191782
2011-06-13,59.5,0.73,81.5068493150685
2011-06-14,60.08,0.73,82.3013698630137
2011-06-15,59.97,0.73,82.15068493150685
2011-06-16,61.17,0.73,83.79452054794521
2011-06-17,62.02,0.73,84.95890410958904
2011-06-20,63.0,0.73,86.3013698630137
2011-06-21,63.75,0.73,87.32876712328768
2011-06-22,63.56,0.73,87.06849315068494
2011-06-23,64.6,0.73,88.4931506849315
2011-06-24,64.0,0.73,87.67123287671232
2011-06-27,64.4,0.73,88.21917808219179
2011-06-28,64.99,0.73,89.02739726027397
2011-06-29,64.6,0.73,88.4931506849315
2011-06-30,65.51,0.73,89.73972602739727
2011-07-01,66.21,0.73,90.6986301369863
2011-07-05,66.04,0.73,90.46575342465755
2011-07-06,65.7,0.73,90.0
2011-07-07,65.77,0.73,90.0958904109589
2011-07-08,65.42,0.73,89.6164383561644
2011-07-11,64.42,0.73,88.24657534246576
2011-07-12,64.64,0.73,88.54794520547945
2011-07-13,64.34,0.73,88.13698630136987
2011-07-14,63.69,0.73,87.24657534246575
2011-07-15,63.09,0.73,86.42465753424658
2011-07-18,62.2,0.73,85.2054794520548
2011-07-19,62.36,0.73,85.42465753424658
2011-07-20,61.89,0.73,84.78082191780823
2011-07-21,61.9,0.73,84.79452054794521
2011-07-22,62.19,0.73,85.1917808219178
2011-07-25,62.06,0.73,85.01369863013699
2011-07-26,62.11,0.73,85.08219178082192
2011-07-27,61.45,0.73,84.17808219178083
2011-07-28,59.54,0.73,81.56164383561644
2011-07-29,59.5,0.73,81.5068493150685
2011-08-01,58.69,0.73,80.3972602739726
2011-08-02,56.98,0.73,78.05479452054794
2011-08-03,58.13,0.73,79.63013698630138
2011-08-04,56.91,0.73,77.95890410958904
2011-08-05,58.35,0.73,79.93150684931507
2011-08-08,57.51,0.97,59.28865979381443
2011-08-09,59.99,0.97,61.84536082474227
2011-08-10,57.53,0.97,59.30927835051547
2011-08-11,59.02,0.97,60.84536082474227
2011-08-12,60.23,0.97,62.092783505154635
2011-08-15,60.74,0.97,62.61855670103093
2011-08-16,60.66,0.97,62.5360824742268
2011-08-17,61.06,0.97,62.948453608247426
2011-08-18,61.36,0.97,63.25773195876289
2011-08-19,61.07,0.97,62.95876288659794
2011-08-22,61.84,0.97,63.75257731958764
2011-08-23,63.19,0.97,65.14432989690721
2011-08-24,63.96,0.97,65.93814432989691
2011-08-25,62.93,0.97,64.87628865979381
2011-08-26,63.93,0.97,65.90721649484536
2011-08-29,65.24,0.97,67.25773195876289
2011-08-30,65.15,0.97,67.16494845360826
2011-08-31,64.88,0.97,66.88659793814433
2011-09-01,65.72,0.97,67.75257731958763
2011-09-02,65.75,0.97,67.78350515463917
2011-09-06,66.6,0.97,68.65979381443299
2011-09-07,68.43,0.97,70.54639175257734
2011-09-08,67.41,0.97,69.49484536082474
2011-09-09,67.29,0.97,69.37113402061857
2011-09-12,66.76,0.97,68.82474226804125
2011-09-13,68.11,0.97,70.21649484536083
2011-09-14,69.75,0.97,71.90721649484536
2011-09-15,70.63,0.97,72.81443298969072
2011-09-16,71.14,0.97,73.34020618556701
2011-09-19,71.72,0.97,73.93814432989691
2011-09-20,70.42,0.97,72.5979381443299
2011-09-21,69.79,0.97,71.94845360824743
2011-09-22,68.61,0.97,70.7319587628866
2011-09-23,69.14,0.97,71.27835051546391
2011-09-26,69.36,0.97,71.50515463917526
2011-09-27,68.56,0.97,70.68041237113403
2011-09-28,68.81,0.97,70.93814432989691
2011-09-29,67.35,0.97,69.43298969072164
2011-09-30,66.63,0.97,68.69072164948453
2011-10-03,64.97,0.97,66.97938144329898
2011-10-04,67.26,0.97,69.34020618556701
2011-10-05,66.91,0.97,68.97938144329896
2011-10-06,67.57,0.97,69.65979381443299
2011-10-07,67.67,0.97,69.76288659793815
2011-10-10,69.57,0.97,71.72164948453607
2011-10-11,69.65,0.97,71.80412371134021
2011-10-12,68.37,0.97,70.48453608247424
2011-10-13,68.71,0.97,70.83505154639175
2011-10-14,69.82,0.97,71.97938144329896
2011-10-17,69.0,0.97,71.1340206185567
2011-10-18,69.74,0.97,71.89690721649484
2011-10-19,69.89,0.97,72.05154639175258
2011-10-20,70.74,0.97,72.9278350515464
2011-10-21,70.42,0.97,72.5979381443299
2011-10-24,71.06,0.97,73.25773195876289
2011-10-25,70.91,0.97,73.10309278350515
2011-10-26,70.2,0.97,72.37113402061856
2011-10-27,76.13,0.97,78.48453608247422
2011-10-28,76.07,0.97,78.42268041237114
2011-10-31,76.05,0.97,78.4020618556701
2011-11-01,76.45,0.97,78.81443298969073
2011-11-02,76.32,0.97,78.68041237113401
2011-11-03,77.36,0.97,79.75257731958763
2011-11-04,76.9,0.97,79.27835051546393
2011-11-07,76.92,0.97,79.29896907216495
2011-11-08,77.31,1.11,69.64864864864865
2011-11-09,76.99,1.11,69.36036036036035
2011-11-10,76.38,1.11,68.8108108108108
2011-11-11,78.7,1.11,70.9009009009009
2011-11-14,77.77,1.11,70.06306306306305
2011-11-15,78.29,1.11,70.53153153153153
2011-11-16,76.62,1.11,69.02702702702703
2011-11-17,76.05,1.11,68.5135135135135
2011-11-18,75.47,1.11,67.99099099099098
2011-11-21,75.78,1.11,68.27027027027026
2011-11-22,75.36,1.11,67.89189189189189
2011-11-23,74.42,1.11,67.04504504504504
2011-11-25,75.51,1.11,68.02702702702703
2011-11-28,75.73,1.11,68.22522522522522
2011-11-29,75.92,1.11,68.3963963963964
2011-11-30,77.24,1.11,69.58558558558558
2011-12-01,77.7,1.11,70.0
2011-12-02,77.03,1.11,69.3963963963964
2011-12-05,79.53,1.11,71.64864864864865
2011-12-06,79.54,1.11,71.65765765765765
2011-12-07,79.02,1.11,71.18918918918918
2011-12-08,78.92,1.11,71.09909909909909
2011-12-09,81.04,1.11,73.009009009009
2011-12-12,80.93,1.11,72.90990990990991
2011-12-13,78.91,1.11,71.09009009009009
2011-12-14,78.58,1.11,70.79279279279278
2011-12-15,78.95,1.11,71.12612612612612
2011-12-16,79.88,1.11,71.96396396396395
2011-12-19,78.97,1.11,71.14414414414414
2011-12-20,81.31,1.11,73.25225225225225
2011-12-21,80.71,1.11,72.7117117117117
2011-12-22,80.11,1.11,72.17117117117117
2011-12-23,81.55,1.11,73.46846846846846
2011-12-27,81.7,1.11,73.6036036036036
2011-12-28,80.97,1.11,72.94594594594594
2011-12-29,80.99,1.11,72.96396396396395
2011-12-30,79.95,1.11,72.02702702702702
2012-01-03,78.15,1.11,70.4054054054054
2012-01-04,79.34,1.11,71.47747747747748
2012-01-05,80.41,1.11,72.44144144144143
2012-01-06,79.86,1.11,71.94594594594594
2012-01-09,80.4,1.11,72.43243243243244
2012-01-10,80.9,1.11,72.88288288288288
2012-01-11,81.38,1.11,73.3153153153153
2012-01-12,81.82,1.11,73.7117117117117
2012-01-13,81.6,1.11,73.5135135135135
2012-01-17,82.3,1.11,74.14414414414414
2012-01-18,83.68,1.11,75.38738738738739
2012-01-19,84.78,1.11,76.37837837837837
2012-01-20,82.28,1.11,74.12612612612612
2012-01-23,81.26,1.11,73.2072072072072
2012-01-24,81.81,1.11,73.7027027027027
2012-01-25,82.57,1.11,74.38738738738738
2012-01-26,81.99,1.11,73.86486486486486
2012-01-27,82.56,1.11,74.37837837837837
2012-01-30,82.35,1.11,74.18918918918918
2012-01-31,81.51,1.11,73.43243243243244
2012-02-01,81.98,1.11,73.85585585585585
2012-02-02,81.54,1.11,73.45945945945945
2012-02-03,82.83,1.11,74.62162162162161
2012-02-06,82.36,1.11,74.19819819819818
2012-02-07,83.85,1.11,75.54054054054053
2012-02-08,83.44,1.11,75.17117117117117
2012-02-09,84.34,1.11,75.98198198198197
2012-02-10,83.45,1.11,75.18018018018017
2012-02-13,83.23,1.11,74.98198198198197
2012-02-14,84.0,1.11,75.67567567567566
2012-02-15,83.45,1.11,75.18018018018017
2012-02-16,84.51,1.11,76.13513513513513
2012-02-17,84.55,1.11,76.17117117117117
2012-02-21,84.46,1.11,76.09009009009007
2012-02-22,84.77,1.11,76.36936936936937
2012-02-23,86.4,1.11,77.83783783783784
2012-02-24,85.67,1.11,77.18018018018017
2012-02-27,85.69,1.11,77.19819819819818
2012-02-28,87.34,0.96,90.97916666666667
2012-02-29,86.5,0.96,90.10416666666667
2012-03-01,88.08,0.96,91.75
2012-03-02,88.33,0.96,92.01041666666667
2012-03-05,89.85,0.96,93.59375
2012-03-06,89.35,0.96,93.07291666666666
2012-03-07,90.1,0.96,93.85416666666666
2012-03-08,89.92,0.96,93.66666666666667
2012-03-09,90.42,0.96,94.1875
2012-03-12,90.06,0.96,93.8125
2012-03-13,90.07,0.96,93.82291666666666
2012-03-14,90.21,0.96,93.96875
2012-03-15,90.21,0.96,93.96875
2012-03-16,89.04,0.96,92.75000000000001
2012-03-19,89.51,0.96,93.23958333333334
2012-03-20,89.85,0.96,93.59375
2012-03-21,89.77,0.96,93.51041666666667
2012-03-22,90.36,0.96,94.125
2012-03-23,90.04,0.96,93.79166666666667
2012-03-26,91.51,0.96,95.32291666666667
2012-03-27,91.27,0.96,95.07291666666667
2012-03-28,90.69,0.96,94.46875
2012-03-29,90.56,0.96,94.33333333333334
2012-03-30,91.35,0.96,95.15625
2012-04-02,92.86,0.96,96.72916666666667
2012-04-03,93.65,0.96,97.55208333333334
2012-04-04,92.86,0.96,96.72916666666667
2012-04-05,92.65,0.96,96.51041666666667
2012-04-09,93.03,0.96,96.90625
2012-04-10,91.47,0.96,95.28125
2012-04-11,93.82,0.96,97.72916666666666
2012-04-12,94.28,0.96,98.20833333333334
2012-04-13,94.35,0.96,98.28125
2012-04-16,94.76,0.96,98.70833333333334
2012-04-17,95.54,0.96,99.52083333333334
2012-04-18,96.92,0.96,100.95833333333334
2012-04-19,95.99,0.96,99.98958333333333
2012-04-20,96.45,0.96,100.46875
2012-04-23,95.35,0.96,99.32291666666667
2012-04-24,95.0,0.96,98.95833333333334
2012-04-25,96.62,0.96,100.64583333333334
2012-04-26,102.64,0.96,106.91666666666667
2012-04-27,105.98,0.96,110.39583333333334
2012-04-30,105.5,0.96,109.89583333333334
2012-05-01,105.6,0.96,110.0
2012-05-02,106.71,0.96,111.15625
2012-05-03,105.89,0.96,110.30208333333334
2012-05-04,104.3,0.96,108.64583333333333
2012-05-07,104.12,0.96,108.45833333333334
2012-05-08,102.29,0.96,106.55208333333334
2012-05-09,102.39,0.96,106.65625
2012-05-10,103.13,1.16,88.90517241379311
2012-05-11,103.84,1.16,89.51724137931035
2012-05-14,100.89,1.16,86.97413793103449
2012-05-15,101.03,1.16,87.0948275862069
2012-05-16,101.95,1.16,87.88793103448276
2012-05-17,94.32,1.16,81.3103448275862
2012-05-18,93.3,1.16,80.43103448275862
2012-05-21,95.76,1.16,82.55172413793105
2012-05-22,95.32,1.16,82.17241379310344
2012-05-23,96.73,1.16,83.38793103448276
2012-05-24,96.28,1.16,83.0
2012-05-25,96.3,1.16,83.01724137931035
2012-05-29,97.08,1.16,83.6896551724138
2012-05-30,95.72,1.16,82.51724137931035
2012-05-31,95.79,1.16,82.57758620689657
2012-06-01,93.05,1.16,80.21551724137932
2012-06-04,94.01,1.16,81.04310344827587
2012-06-05,95.18,1.16,82.05172413793105
2012-06-06,98.46,1.16,84.87931034482759
2012-06-07,97.21,1.16,83.80172413793103
2012-06-08,98.09,1.16,84.56034482758622
2012-06-11,97.07,1.16,83.68103448275862
2012-06-12,99.98,1.16,86.18965517241381
2012-06-13,97.59,1.16,84.1293103448276
2012-06-14,98.34,1.16,84.77586206896552
2012-06-15,99.05,1.16,85.38793103448276
2012-06-18,101.48,1.16,87.48275862068967
2012-06-19,101.11,1.16,87.16379310344828
2012-06-20,100.2,1.16,86.3793103448276
2012-06-21,97.15,1.16,83.75000000000001
2012-06-22,97.35,1.16,83.92241379310344
2012-06-25,95.23,1.16,82.0948275862069
2012-06-26,96.44,1.16,83.13793103448276
2012-06-27,82.61,1.16,71.21551724137932
2012-06-28,81.34,1.16,70.12068965517243
2012-06-29,83.77,1.16,72.21551724137932
2012-07-02,85.1,1.16,73.36206896551724
2012-07-03,84.36,1.16,72.72413793103449
2012-07-05,86.58,1.16,74.63793103448276
2012-07-06,86.74,1.16,74.77586206896552
2012-07-09,86.73,1.16,74.76724137931035
2012-07-10,87.22,1.16,75.1896551724138
2012-07-11,88.02,1.16,75.87931034482759
2012-07-12,91.21,1.16,78.62931034482759
2012-07-13,91.7,1.16,79.05172413793105
2012-07-16,90.59,1.16,78.0948275862069
2012-07-17,92.53,1.16,79.76724137931035
2012-07-18,94.56,1.16,81.51724137931035
2012-07-19,94.15,1.16,81.16379310344828
2012-07-20,91.31,1.16,78.71551724137932
2012-07-23,90.3,1.16,77.8448275862069
2012-07-24,88.88,1.16,76.62068965517241
2012-07-25,90.1,1.16,77.67241379310344
2012-07-26,86.97,1.16,74.97413793103449
2012-07-27,87.17,1.16,75.14655172413794
2012-07-30,86.05,1.16,74.18103448275862
2012-07-31,85.74,1.16,73.91379310344827
2012-08-01,85.07,1.16,73.33620689655173
2012-08-02,84.56,1.16,72.89655172413794
2012-08-03,85.72,1.16,73.89655172413794
2012-08-06,86.1,1.16,74.22413793103448
2012-08-07,87.21,1.16,75.18103448275862
2012-08-08,86.7,1.17,74.10256410256412
2012-08-09,85.0,1.17,72.64957264957265
2012-08-10,84.62,1.17,72.32478632478633
2012-08-13,84.95,1.17,72.60683760683762
2012-08-14,84.64,1.17,72.34188034188034
2012-08-15,84.95,1.17,72.60683760683762
2012-08-16,87.21,1.17,74.53846153846153
2012-08-17,87.99,1.17,75.2051282051282
2012-08-20,86.49,1.17,73.92307692307692
2012-08-21,85.78,1.17,73.31623931623932
2012-08-22,85.42,1.17,73.00854700854701
2012-08-23,86.46,1.17,73.8974358974359
2012-08-24,86.87,1.17,74.24786324786325
2012-08-27,86.72,1.17,74.11965811965813
2012-08-28,86.6,1.17,74.01709401709401
2012-08-29,85.97,1.17,73.47863247863248
2012-08-30,84.95,1.17,72.60683760683762
2012-08-31,84.95,1.17,72.60683760683762
2012-09-04,83.42,1.17,71.29914529914531
2012-09-05,83.98,1.17,71.77777777777779
2012-09-06,83.66,1.17,71.5042735042735
2012-09-07,83.25,1.17,71.15384615384616
2012-09-10,85.06,1.17,72.7008547008547
2012-09-11,85.64,1.17,73.1965811965812
2012-09-12,85.64,1.17,73.1965811965812
2012-09-13,81.53,1.17,69.6837606837607
2012-09-14,80.37,1.17,68.6923076923077
2012-09-17,80.48,1.17,68.7863247863248
2012-09-18,81.17,1.17,69.37606837606837
2012-09-19,82.48,1.17,70.4957264957265
2012-09-20,84.08,1.17,71.86324786324786
2012-09-21,83.89,1.17,71.7008547008547
2012-09-24,84.24,1.17,72.0
2012-09-25,84.45,1.17,72.17948717948718
2012-09-26,84.24,1.17,72.0
2012-09-27,84.19,1.17,71.95726495726495
2012-09-28,83.62,1.17,71.47008547008548
2012-10-01,83.84,1.17,71.65811965811966
2012-10-02,83.99,1.17,71.78632478632478
2012-10-03,83.47,1.17,71.34188034188034
2012-10-04,86.01,1.17,73.51282051282053
2012-10-05,86.26,1.17,73.72649572649574
2012-10-08,85.64,1.17,73.1965811965812
2012-10-09,85.62,1.17,73.17948717948718
2012-10-10,84.67,1.17,72.36752136752138
2012-10-11,84.34,1.17,72.08547008547009
2012-10-12,83.3,1.17,71.19658119658119
2012-10-15,82.51,1.17,70.52136752136752
2012-10-16,81.62,1.17,69.76068376068378
2012-10-17,80.44,1.17,68.75213675213675
2012-10-18,79.92,1.17,68.3076923076923
2012-10-19,80.58,1.17,68.87179487179488
2012-10-22,80.32,1.17,68.64957264957265
2012-10-23,82.64,1.17,70.63247863247864
2012-10-24,81.7,1.17,69.82905982905983
2012-10-25,84.46,1.17,72.18803418803418
2012-10-26,84.58,1.17,72.2905982905983
2012-10-31,85.85,1.17,73.37606837606837
2012-11-01,88.05,1.17,75.25641025641026
2012-11-02,88.35,1.17,75.51282051282051
2012-11-05,88.02,1.17,75.23076923076923
2012-11-06,89.71,1.17,76.67521367521367
2012-11-07,88.37,1.17,75.52991452991454
2012-11-08,88.93,1.34,66.36567164179104
2012-11-09,89.27,1.34,66.61940298507461
2012-11-12,88.19,1.34,65.81343283582089
2012-11-13,89.61,1.34,66.8731343283582
2012-11-14,88.51,1.34,66.05223880597015
2012-11-15,89.77,1.34,66.99253731343283
2012-11-16,89.97,1.34,67.14179104477611
2012-11-19,91.48,1.34,68.26865671641791
2012-11-20,91.37,1.34,68.18656716417911
2012-11-21,91.55,1.34,68.32089552238806
2012-11-23,92.63,1.34,69.12686567164178
2012-11-26,92.46,1.34,68.99999999999999
2012-11-27,92.0,1.34,68.65671641791045
2012-11-28,93.01,1.34,69.41044776119404
2012-11-29,92.85,1.34,69.29104477611939
2012-11-30,94.08,1.34,70.2089552238806
2012-12-03,93.32,1.34,69.64179104477611
2012-12-04,92.9,1.34,69.32835820895522
2012-12-05,91.38,1.34,68.19402985074626
2012-12-06,90.68,1.34,67.67164179104478
2012-12-07,90.73,1.34,67.7089552238806
2012-12-10,90.24,1.34,67.34328358208954
2012-12-11,91.89,1.34,68.57462686567163
2012-12-12,92.82,1.34,69.26865671641791
2012-12-13,90.79,1.34,67.75373134328358
2012-12-14,89.48,1.34,66.77611940298507
2012-12-17,90.59,1.34,67.6044776119403
2012-12-18,91.99,1.34,68.64925373134328
2012-12-19,91.39,1.34,68.20149253731343
2012-12-20,91.8,1.34,68.50746268656715
2012-12-21,89.99,1.34,67.15671641791045
2012-12-24,90.0,1.34,67.16417910447761
2012-12-26,88.84,1.34,66.29850746268657
2012-12-27,88.71,1.34,66.20149253731343
2012-12-28,88.1,1.34,65.74626865671641
2012-12-31,89.42,1.34,66.73134328358209
2013-01-02,89.87,1.34,67.06716417910448
2013-01-03,90.21,1.34,67.32089552238806
