date,MLM,MLM_EPS,PE Ratio
2008-02-01,119.78,2.04,58.71568627450981
2008-02-04,118.12,2.04,57.90196078431373
2008-02-05,106.02,2.04,51.970588235294116
2008-02-06,106.17,2.04,52.044117647058826
2008-02-07,106.38,2.04,52.147058823529406
2008-02-08,106.15,2.04,52.0343137254902
2008-02-11,106.87,2.04,52.38725490196079
2008-02-12,105.65,2.04,51.78921568627451
2008-02-13,108.43,2.04,53.15196078431373
2008-02-14,106.75,2.04,52.32843137254902
2008-02-15,107.02,2.04,52.46078431372549
2008-02-19,107.64,2.04,52.76470588235294
2008-02-20,109.59,2.04,53.720588235294116
2008-02-21,108.88,2.04,53.37254901960784
2008-02-22,109.22,2.04,53.53921568627451
2008-02-25,111.32,1.32,84.33333333333333
2008-02-26,114.67,1.32,86.87121212121212
2008-02-27,112.31,1.32,85.08333333333333
2008-02-28,110.74,1.32,83.89393939393939
2008-02-29,107.6,1.32,81.5151515151515
2008-03-03,104.49,1.32,79.1590909090909
2008-03-04,102.76,1.32,77.84848484848484
2008-03-05,103.17,1.32,78.1590909090909
2008-03-06,99.05,1.32,75.03787878787878
2008-03-07,99.28,1.32,75.2121212121212
2008-03-10,95.67,1.32,72.47727272727272
2008-03-11,99.64,1.32,75.48484848484848
2008-03-12,104.26,1.32,78.98484848484848
2008-03-13,108.81,1.32,82.43181818181817
2008-03-14,106.17,1.32,80.43181818181817
2008-03-17,106.14,1.32,80.4090909090909
2008-03-18,109.83,1.32,83.20454545454545
2008-03-19,107.9,1.32,81.74242424242425
2008-03-20,108.68,1.32,82.33333333333333
2008-03-24,112.58,1.32,85.28787878787878
2008-03-25,110.95,1.32,84.0530303030303
2008-03-26,108.57,1.32,82.24999999999999
2008-03-27,107.88,1.32,81.72727272727272
2008-03-28,106.34,1.32,80.56060606060606
2008-03-31,106.17,1.32,80.43181818181817
2008-04-01,112.13,1.32,84.94696969696969
2008-04-02,109.6,1.32,83.03030303030302
2008-04-03,108.35,1.32,82.08333333333333
2008-04-04,108.14,1.32,81.92424242424242
2008-04-07,109.72,1.32,83.12121212121211
2008-04-08,107.87,1.32,81.71969696969697
2008-04-09,106.15,1.32,80.41666666666667
2008-04-10,106.51,1.32,80.68939393939394
2008-04-11,105.79,1.32,80.14393939393939
2008-04-14,105.18,1.32,79.68181818181819
2008-04-15,108.01,1.32,81.82575757575758
2008-04-16,110.86,1.32,83.98484848484848
2008-04-17,112.31,1.32,85.08333333333333
2008-04-18,114.21,1.32,86.52272727272727
2008-04-21,112.88,1.32,85.5151515151515
2008-04-22,110.3,1.32,83.56060606060605
2008-04-23,106.08,1.32,80.36363636363636
2008-04-24,106.3,1.32,80.53030303030303
2008-04-25,107.02,1.32,81.07575757575756
2008-04-28,110.42,1.32,83.65151515151516
2008-04-29,109.16,1.32,82.69696969696969
2008-04-30,109.38,1.32,82.86363636363636
2008-05-01,111.32,1.32,84.33333333333333
2008-05-02,112.0,1.32,84.84848484848484
2008-05-05,111.96,1.32,84.81818181818181
2008-05-06,112.0,0.5,224.0
2008-05-07,108.1,0.5,216.2
2008-05-08,108.94,0.5,217.88
2008-05-09,109.06,0.5,218.12
2008-05-12,114.0,0.5,228.0
2008-05-13,115.62,0.5,231.24
2008-05-14,116.25,0.5,232.5
2008-05-15,119.06,0.5,238.12
2008-05-16,119.97,0.5,239.94
2008-05-19,121.91,0.5,243.82
2008-05-20,122.09,0.5,244.18
2008-05-21,120.35,0.5,240.7
2008-05-22,117.79,0.5,235.58
2008-05-23,116.05,0.5,232.1
2008-05-27,118.15,0.5,236.3
2008-05-28,117.77,0.5,235.54
2008-05-29,117.39,0.5,234.78
2008-05-30,116.69,0.5,233.38
2008-06-02,115.97,0.5,231.94
2008-06-03,116.5,0.5,233.0
2008-06-04,114.92,0.5,229.84
2008-06-05,115.33,0.5,230.66
2008-06-06,112.85,0.5,225.7
2008-06-09,113.61,0.5,227.22
2008-06-10,114.72,0.5,229.44
2008-06-11,112.05,0.5,224.1
2008-06-12,111.52,0.5,223.04
2008-06-13,113.44,0.5,226.88
2008-06-16,113.45,0.5,226.9
2008-06-17,111.79,0.5,223.58
2008-06-18,111.29,0.5,222.58
2008-06-19,109.66,0.5,219.32
2008-06-20,105.64,0.5,211.28
2008-06-23,103.91,0.5,207.82
2008-06-24,105.49,0.5,210.98
2008-06-25,105.01,0.5,210.02
2008-06-26,105.0,0.5,210.0
2008-06-27,105.9,0.5,211.8
2008-06-30,103.59,0.5,207.18
2008-07-01,98.76,0.5,197.52
2008-07-02,94.92,0.5,189.84
2008-07-03,95.8,0.5,191.6
2008-07-07,92.39,0.5,184.78
2008-07-08,93.63,0.5,187.26
2008-07-09,96.46,0.5,192.92
2008-07-10,95.21,0.5,190.42
2008-07-11,91.75,0.5,183.5
2008-07-14,93.28,0.5,186.56
2008-07-15,95.4,0.5,190.8
2008-07-16,100.78,0.5,201.56
2008-07-17,108.1,0.5,216.2
2008-07-18,102.54,0.5,205.08
2008-07-21,100.4,0.5,200.8
2008-07-22,104.48,0.5,208.96
2008-07-23,106.64,0.5,213.28
2008-07-24,103.57,0.5,207.14
2008-07-25,100.37,0.5,200.74
2008-07-28,96.54,0.5,193.08
2008-07-29,104.44,0.5,208.88
2008-07-30,108.12,0.5,216.24
2008-07-31,104.97,0.5,209.94
2008-08-01,101.7,0.5,203.4
2008-08-04,101.81,0.5,203.62
2008-08-05,104.96,0.5,209.92
2008-08-06,108.85,0.5,217.7
2008-08-07,103.11,1.38,74.71739130434783
2008-08-08,104.85,1.38,75.97826086956522
2008-08-11,103.6,1.38,75.07246376811594
2008-08-12,103.94,1.38,75.31884057971016
2008-08-13,103.73,1.38,75.16666666666667
2008-08-14,106.53,1.38,77.19565217391305
2008-08-15,110.0,1.38,79.71014492753623
2008-08-18,107.4,1.38,77.82608695652175
2008-08-19,101.62,1.38,73.6376811594203
2008-08-20,102.27,1.38,74.10869565217392
2008-08-21,103.37,1.38,74.90579710144928
2008-08-22,109.6,1.38,79.42028985507247
2008-08-25,107.54,1.38,77.92753623188406
2008-08-26,108.24,1.38,78.43478260869566
2008-08-27,112.97,1.38,81.86231884057972
2008-08-28,116.17,1.38,84.18115942028986
2008-08-29,112.9,1.38,81.81159420289856
2008-09-02,112.89,1.38,81.80434782608697
2008-09-03,116.51,1.38,84.42753623188406
2008-09-04,111.44,1.38,80.7536231884058
2008-09-05,114.99,1.38,83.32608695652173
2008-09-08,120.42,1.38,87.2608695652174
2008-09-09,111.55,1.38,80.83333333333334
2008-09-10,110.47,1.38,80.05072463768117
2008-09-11,112.27,1.38,81.35507246376812
2008-09-12,111.01,1.38,80.44202898550725
2008-09-15,103.36,1.38,74.89855072463769
2008-09-16,108.45,1.38,78.58695652173914
2008-09-17,105.18,1.38,76.21739130434784
2008-09-18,115.92,1.38,84.00000000000001
2008-09-19,117.53,1.38,85.16666666666667
2008-09-22,107.14,1.38,77.6376811594203
2008-09-23,109.0,1.38,78.98550724637681
2008-09-24,113.7,1.38,82.3913043478261
2008-09-25,116.6,1.38,84.4927536231884
2008-09-26,113.9,1.38,82.53623188405798
2008-09-29,106.26,1.38,77.00000000000001
2008-09-30,111.98,1.38,81.14492753623189
2008-10-01,105.88,1.38,76.72463768115942
2008-10-02,96.59,1.38,69.99275362318842
2008-10-03,87.1,1.38,63.11594202898551
2008-10-06,82.25,1.38,59.60144927536232
2008-10-07,77.62,1.38,56.24637681159421
2008-10-08,79.5,1.38,57.608695652173914
2008-10-09,76.15,1.38,55.181159420289866
2008-10-10,80.94,1.38,58.652173913043484
2008-10-13,86.68,1.38,62.81159420289856
2008-10-14,85.13,1.38,61.68840579710145
2008-10-15,76.83,1.38,55.673913043478265
2008-10-16,79.5,1.38,57.608695652173914
2008-10-17,80.12,1.38,58.057971014492765
2008-10-20,84.63,1.38,61.32608695652174
2008-10-21,82.37,1.38,59.68840579710146
2008-10-22,79.82,1.38,57.84057971014493
2008-10-23,77.15,1.38,55.90579710144928
2008-10-24,71.0,1.38,51.44927536231884
2008-10-27,64.69,1.38,46.8768115942029
2008-10-28,65.47,1.38,47.44202898550725
2008-10-29,75.49,1.57,48.0828025477707
2008-10-30,75.2,1.57,47.89808917197452
2008-10-31,78.38,1.57,49.923566878980886
2008-11-03,81.58,1.57,51.96178343949044
2008-11-04,85.48,1.57,54.445859872611464
2008-11-05,85.09,1.57,54.197452229299365
2008-11-06,81.55,1.57,51.94267515923566
2008-11-07,83.02,1.57,52.87898089171974
2008-11-10,83.73,1.57,53.3312101910828
2008-11-11,80.91,1.57,51.53503184713375
2008-11-12,76.6,1.57,48.78980891719745
2008-11-13,80.06,1.57,50.99363057324841
2008-11-14,79.46,1.57,50.61146496815286
2008-11-17,75.58,1.57,48.14012738853503
2008-11-18,76.2,1.57,48.53503184713376
2008-11-19,69.47,1.57,44.2484076433121
2008-11-20,60.29,1.57,38.401273885350314
2008-11-21,63.24,1.57,40.28025477707006
2008-11-24,74.27,1.57,47.30573248407643
2008-11-25,79.64,1.57,50.72611464968153
2008-11-26,85.05,1.57,54.17197452229299
2008-11-28,87.64,1.57,55.82165605095541
2008-12-01,77.48,1.57,49.35031847133758
2008-12-02,81.44,1.57,51.87261146496815
2008-12-03,81.42,1.57,51.859872611464965
2008-12-04,82.35,1.57,52.452229299363054
2008-12-05,90.9,1.57,57.898089171974526
2008-12-08,104.67,1.57,66.6687898089172
2008-12-09,96.3,1.57,61.33757961783439
2008-12-10,98.35,1.57,62.64331210191082
2008-12-11,92.37,1.57,58.8343949044586
2008-12-12,96.36,1.57,61.37579617834395
2008-12-15,94.05,1.57,59.90445859872611
2008-12-16,98.0,1.57,62.42038216560509
2008-12-17,95.69,1.57,60.94904458598726
2008-12-18,95.29,1.57,60.69426751592357
2008-12-19,94.39,1.57,60.12101910828025
2008-12-22,93.33,1.57,59.445859872611464
2008-12-23,95.44,1.57,60.78980891719745
2008-12-24,95.2,1.57,60.63694267515923
2008-12-26,99.23,1.57,63.203821656050955
2008-12-29,95.56,1.57,60.86624203821656
2008-12-30,96.25,1.57,61.30573248407643
2008-12-31,97.08,1.57,61.8343949044586
2009-01-02,101.34,1.57,64.54777070063695
2009-01-05,104.24,1.57,66.39490445859872
2009-01-06,102.0,1.57,64.96815286624204
2009-01-07,98.86,1.57,62.968152866242036
2009-01-08,99.92,1.57,63.64331210191083
2009-01-09,94.26,1.57,60.038216560509554
2009-01-12,87.88,1.57,55.974522292993626
2009-01-13,86.62,1.57,55.17197452229299
2009-01-14,83.44,1.57,53.14649681528662
2009-01-15,87.22,1.57,55.554140127388536
2009-01-16,88.79,1.57,56.554140127388536
2009-01-20,82.84,1.57,52.76433121019108
2009-01-21,83.28,1.57,53.044585987261144
2009-01-22,82.4,1.57,52.48407643312102
2009-01-23,81.79,1.57,52.095541401273884
2009-01-26,79.41,1.57,50.5796178343949
2009-01-27,81.5,1.57,51.910828025477706
2009-01-28,83.55,1.57,53.216560509554135
2009-01-29,81.72,1.57,52.05095541401273
2009-01-30,80.52,1.57,51.28662420382165
2009-02-02,80.96,1.57,51.566878980891715
2009-02-03,82.89,1.57,52.796178343949045
2009-02-04,83.62,1.57,53.261146496815286
2009-02-05,85.74,1.57,54.61146496815286
2009-02-06,85.55,1.57,54.49044585987261
2009-02-09,84.07,1.57,53.54777070063694
2009-02-10,82.76,1.57,52.71337579617835
2009-02-11,79.94,1.57,50.917197452229296
2009-02-12,81.87,1.57,52.146496815286625
2009-02-13,77.29,1.57,49.22929936305733
2009-02-17,73.01,1.57,46.503184713375795
2009-02-18,71.51,1.57,45.547770700636946
2009-02-19,69.69,1.57,44.388535031847134
2009-02-20,68.73,1.57,43.77707006369427
2009-02-23,68.37,1.57,43.547770700636946
2009-02-24,74.76,1.57,47.61783439490446
2009-02-25,74.77,1.57,47.624203821656046
2009-02-26,73.79,1.57,47.0
2009-02-27,76.56,1.57,48.76433121019108
2009-03-02,75.5,1.57,48.089171974522294
2009-03-03,71.99,1.57,45.85350318471337
2009-03-04,74.35,1.57,47.35668789808916
2009-03-05,71.27,1.57,45.394904458598724
2009-03-06,69.96,1.57,44.56050955414012
2009-03-09,70.25,1.57,44.745222929936304
2009-03-10,74.97,1.57,47.751592356687894
2009-03-11,75.96,1.57,48.38216560509554
2009-03-12,76.9,1.57,48.98089171974522
2009-03-13,76.66,1.57,48.828025477707
2009-03-16,75.31,1.57,47.968152866242036
2009-03-17,79.08,1.57,50.36942675159236
2009-03-18,79.51,1.57,50.64331210191083
2009-03-19,78.32,1.57,49.88535031847133
2009-03-20,74.48,1.57,47.439490445859875
2009-03-23,77.78,1.57,49.54140127388535
2009-03-24,76.32,1.57,48.61146496815286
2009-03-25,80.5,1.57,51.27388535031847
2009-03-26,83.98,1.57,53.490445859872615
2009-03-27,81.63,1.57,51.9936305732484
2009-03-30,79.17,1.57,50.42675159235669
2009-03-31,79.3,1.57,50.509554140127385
2009-04-01,84.91,1.57,54.0828025477707
2009-04-02,90.94,1.57,57.923566878980886
2009-04-03,90.25,1.57,57.48407643312102
2009-04-06,87.88,1.57,55.974522292993626
2009-04-07,83.68,1.57,53.29936305732484
2009-04-08,83.06,1.57,52.904458598726116
2009-04-09,88.03,1.57,56.07006369426752
2009-04-13,88.31,1.57,56.2484076433121
2009-04-14,84.26,1.57,53.6687898089172
2009-04-15,86.38,1.57,55.01910828025477
2009-04-16,91.58,1.57,58.331210191082796
2009-04-17,90.56,1.57,57.681528662420384
2009-04-20,86.1,1.57,54.84076433121019
2009-04-21,88.09,1.57,56.10828025477707
2009-04-22,89.42,1.57,56.95541401273885
2009-04-23,89.39,1.57,56.93630573248407
2009-04-24,92.66,1.57,59.01910828025477
2009-04-27,89.88,1.57,57.2484076433121
2009-04-28,88.09,1.57,56.10828025477707
2009-04-29,86.68,1.57,55.21019108280255
2009-04-30,84.03,1.57,53.52229299363057
2009-05-01,83.39,1.57,53.11464968152866
2009-05-04,88.98,1.57,56.67515923566879
2009-05-05,93.99,-0.14,-671.3571428571428
2009-05-06,94.21,-0.14,-672.9285714285713
2009-05-07,89.72,-0.14,-640.8571428571428
2009-05-08,90.2,-0.14,-644.2857142857142
2009-05-11,87.75,-0.14,-626.7857142857142
2009-05-12,86.95,-0.14,-621.0714285714286
2009-05-13,82.71,-0.14,-590.7857142857142
2009-05-14,81.65,-0.14,-583.2142857142857
2009-05-15,81.08,-0.14,-579.1428571428571
2009-05-18,85.14,-0.14,-608.1428571428571
2009-05-19,83.98,-0.14,-599.8571428571428
2009-05-20,84.18,-0.14,-601.2857142857142
2009-05-21,80.28,-0.14,-573.4285714285713
2009-05-22,78.85,-0.14,-563.2142857142857
2009-05-26,81.3,-0.14,-580.7142857142857
2009-05-27,79.79,-0.14,-569.9285714285714
2009-05-28,79.9,-0.14,-570.7142857142857
2009-05-29,81.47,-0.14,-581.9285714285713
2009-06-01,85.73,-0.14,-612.3571428571428
2009-06-02,86.77,-0.14,-619.7857142857142
2009-06-03,84.0,-0.14,-599.9999999999999
2009-06-04,82.82,-0.14,-591.5714285714284
2009-06-05,80.59,-0.14,-575.6428571428571
2009-06-08,77.6,-0.14,-554.2857142857142
2009-06-09,78.36,-0.14,-559.7142857142857
2009-06-10,78.44,-0.14,-560.2857142857142
2009-06-11,79.54,-0.14,-568.1428571428571
2009-06-12,83.44,-0.14,-595.9999999999999
2009-06-15,82.05,-0.14,-586.0714285714284
2009-06-16,81.62,-0.14,-583.0
2009-06-17,78.54,-0.14,-561.0
2009-06-18,80.64,-0.14,-576.0
2009-06-19,80.08,-0.14,-571.9999999999999
2009-06-22,78.39,-0.14,-559.9285714285713
2009-06-23,78.95,-0.14,-563.9285714285714
2009-06-24,79.64,-0.14,-568.8571428571428
2009-06-25,81.66,-0.14,-583.2857142857142
2009-06-26,80.34,-0.14,-573.8571428571428
2009-06-29,79.51,-0.14,-567.9285714285714
2009-06-30,78.88,-0.14,-563.4285714285713
2009-07-01,78.61,-0.14,-561.4999999999999
2009-07-02,77.82,-0.14,-555.8571428571428
2009-07-06,77.49,-0.14,-553.4999999999999
2009-07-07,76.57,-0.14,-546.9285714285713
2009-07-08,76.11,-0.14,-543.6428571428571
2009-07-09,77.79,-0.14,-555.6428571428571
2009-07-10,75.47,-0.14,-539.0714285714286
2009-07-13,77.1,-0.14,-550.7142857142857
2009-07-14,74.49,-0.14,-532.0714285714284
2009-07-15,77.19,-0.14,-551.3571428571428
2009-07-16,79.15,-0.14,-565.3571428571429
2009-07-17,79.15,-0.14,-565.3571428571429
2009-07-20,79.63,-0.14,-568.7857142857142
2009-07-21,79.56,-0.14,-568.2857142857142
2009-07-22,81.24,-0.14,-580.2857142857142
2009-07-23,86.85,-0.14,-620.3571428571428
2009-07-24,88.31,-0.14,-630.7857142857142
2009-07-27,87.2,-0.14,-622.8571428571428
2009-07-28,87.49,-0.14,-624.9285714285713
2009-07-29,85.12,-0.14,-608.0
2009-07-30,86.15,-0.14,-615.3571428571429
2009-07-31,86.07,-0.14,-614.7857142857142
2009-08-03,88.04,-0.14,-628.8571428571429
2009-08-04,89.32,0.85,105.08235294117647
2009-08-05,88.06,0.85,103.60000000000001
2009-08-06,87.27,0.85,102.67058823529412
2009-08-07,88.79,0.85,104.45882352941177
2009-08-10,86.84,0.85,102.16470588235295
2009-08-11,85.92,0.85,101.08235294117648
2009-08-12,88.09,0.85,103.63529411764706
2009-08-13,88.24,0.85,103.81176470588235
2009-08-14,86.39,0.85,101.63529411764706
2009-08-17,83.65,0.85,98.41176470588236
2009-08-18,85.28,0.85,100.32941176470588
2009-08-19,86.6,0.85,101.88235294117646
2009-08-20,87.8,0.85,103.29411764705883
2009-08-21,89.59,0.85,105.4
2009-08-24,88.74,0.85,104.39999999999999
2009-08-25,88.78,0.85,104.44705882352942
2009-08-26,89.32,0.85,105.08235294117647
2009-08-27,88.5,0.85,104.11764705882354
2009-08-28,89.16,0.85,104.89411764705882
2009-08-31,87.58,0.85,103.03529411764706
2009-09-01,86.01,0.85,101.18823529411766
2009-09-02,85.91,0.85,101.07058823529411
2009-09-03,86.6,0.85,101.88235294117646
2009-09-04,87.5,0.85,102.94117647058823
2009-09-08,90.41,0.85,106.36470588235294
2009-09-09,91.2,0.85,107.29411764705883
2009-09-10,90.96,0.85,107.01176470588234
2009-09-11,91.32,0.85,107.43529411764705
2009-09-14,91.98,0.85,108.21176470588236
2009-09-15,94.71,0.85,111.4235294117647
2009-09-16,101.04,0.85,118.87058823529412
2009-09-17,102.57,0.85,120.67058823529412
2009-09-18,100.62,0.85,118.3764705882353
2009-09-21,99.29,0.85,116.81176470588237
2009-09-22,97.89,0.85,115.16470588235295
2009-09-23,97.41,0.85,114.6
2009-09-24,93.83,0.85,110.38823529411765
2009-09-25,93.29,0.85,109.7529411764706
2009-09-28,95.07,0.85,111.84705882352941
2009-09-29,94.2,0.85,110.82352941176471
2009-09-30,92.07,0.85,108.31764705882352
2009-10-01,90.88,0.85,106.91764705882353
2009-10-02,89.91,0.85,105.7764705882353
2009-10-05,90.95,0.85,107.0
2009-10-06,93.38,0.85,109.85882352941177
2009-10-07,92.23,0.85,108.50588235294119
2009-10-08,92.66,0.85,109.01176470588236
2009-10-09,92.26,0.85,108.54117647058824
2009-10-12,92.63,0.85,108.97647058823529
2009-10-13,92.49,0.85,108.81176470588235
2009-10-14,91.4,0.85,107.5294117647059
2009-10-15,94.1,0.85,110.70588235294117
2009-10-16,93.0,0.85,109.41176470588236
2009-10-19,95.62,0.85,112.49411764705883
2009-10-20,95.7,0.85,112.58823529411765
2009-10-21,92.13,0.85,108.38823529411765
2009-10-22,92.85,0.85,109.23529411764706
2009-10-23,90.54,0.85,106.51764705882354
2009-10-26,87.42,0.85,102.84705882352942
2009-10-27,88.01,0.85,103.54117647058824
2009-10-28,84.55,0.85,99.47058823529412
2009-10-29,86.66,0.85,101.95294117647059
2009-10-30,83.32,0.85,98.0235294117647
2009-11-02,82.25,0.85,96.76470588235294
2009-11-03,79.82,1.23,64.89430894308943
2009-11-04,79.52,1.23,64.65040650406503
2009-11-05,82.82,1.23,67.33333333333333
2009-11-06,83.87,1.23,68.1869918699187
2009-11-09,86.46,1.23,70.29268292682926
2009-11-10,85.56,1.23,69.5609756097561
2009-11-11,86.32,1.23,70.17886178861788
2009-11-12,84.5,1.23,68.69918699186992
2009-11-13,85.93,1.23,69.86178861788619
2009-11-16,88.81,1.23,72.20325203252033
2009-11-17,88.71,1.23,72.1219512195122
2009-11-18,87.52,1.23,71.15447154471545
2009-11-19,85.98,1.23,69.90243902439025
2009-11-20,86.46,1.23,70.29268292682926
2009-11-23,87.49,1.23,71.130081300813
2009-11-24,86.01,1.23,69.92682926829269
2009-11-25,86.52,1.23,70.34146341463415
2009-11-27,84.03,1.23,68.3170731707317
2009-11-30,85.29,1.23,69.34146341463415
2009-12-01,85.74,1.23,69.70731707317073
2009-12-02,86.92,1.23,70.66666666666667
2009-12-03,84.95,1.23,69.0650406504065
2009-12-04,84.8,1.23,68.9430894308943
2009-12-07,83.27,1.23,67.69918699186992
2009-12-08,82.5,1.23,67.07317073170732
2009-12-09,85.06,1.23,69.15447154471545
2009-12-10,86.33,1.23,70.1869918699187
2009-12-11,86.71,1.23,70.49593495934958
2009-12-14,87.5,1.23,71.13821138211382
2009-12-15,86.67,1.23,70.46341463414635
2009-12-16,86.98,1.23,70.71544715447155
2009-12-17,86.64,1.23,70.4390243902439
2009-12-18,88.89,1.23,72.26829268292683
2009-12-21,91.36,1.23,74.27642276422765
2009-12-22,93.52,1.23,76.03252032520325
2009-12-23,93.68,1.23,76.16260162601627
2009-12-24,94.0,1.23,76.42276422764228
2009-12-28,93.55,1.23,76.0569105691057
2009-12-29,93.09,1.23,75.6829268292683
2009-12-30,91.43,1.23,74.33333333333334
2009-12-31,89.41,1.23,72.6910569105691
2010-01-04,91.67,1.23,74.52845528455285
2010-01-05,90.43,1.23,73.52032520325204
2010-01-06,92.68,1.23,75.34959349593497
2010-01-07,91.85,1.23,74.67479674796748
2010-01-08,90.33,1.23,73.4390243902439
2010-01-11,88.93,1.23,72.30081300813009
2010-01-12,88.63,1.23,72.05691056910568
2010-01-13,88.7,1.23,72.11382113821139
2010-01-14,88.32,1.23,71.80487804878048
2010-01-15,86.45,1.23,70.28455284552845
2010-01-19,88.16,1.23,71.67479674796748
2010-01-20,87.34,1.23,71.00813008130082
2010-01-21,84.66,1.23,68.82926829268293
2010-01-22,82.07,1.23,66.72357723577235
2010-01-25,81.95,1.23,66.6260162601626
2010-01-26,81.4,1.23,66.1788617886179
2010-01-27,80.79,1.23,65.6829268292683
2010-01-28,79.78,1.23,64.86178861788618
2010-01-29,79.18,1.23,64.3739837398374
2010-02-01,80.96,1.23,65.8211382113821
2010-02-02,82.1,1.23,66.7479674796748
2010-02-03,80.97,1.23,65.82926829268293
2010-02-04,78.5,1.23,63.82113821138211
2010-02-05,78.62,1.23,63.91869918699187
2010-02-08,79.61,1.23,64.72357723577235
2010-02-09,75.95,1.23,61.7479674796748
2010-02-10,77.41,1.23,62.93495934959349
2010-02-11,78.05,1.23,63.45528455284553
2010-02-12,78.25,1.23,63.61788617886179
2010-02-16,79.57,1.23,64.6910569105691
2010-02-17,79.67,1.23,64.77235772357724
2010-02-18,80.67,1.23,65.58536585365854
2010-02-19,81.51,1.23,66.26829268292684
2010-02-22,81.99,1.23,66.65853658536585
2010-02-23,81.49,1.23,66.2520325203252
2010-02-24,81.87,1.23,66.5609756097561
2010-02-25,80.96,1.23,65.8211382113821
2010-02-26,79.22,-0.06,-1320.3333333333333
2010-03-01,78.17,-0.06,-1302.8333333333335
2010-03-02,77.63,-0.06,-1293.8333333333333
2010-03-03,79.38,-0.06,-1323.0
2010-03-04,80.53,-0.06,-1342.1666666666667
2010-03-05,82.14,-0.06,-1369.0
2010-03-08,82.53,-0.06,-1375.5
2010-03-09,81.88,-0.06,-1364.6666666666667
2010-03-10,82.0,-0.06,-1366.6666666666667
2010-03-11,82.38,-0.06,-1373.0
2010-03-12,82.06,-0.06,-1367.6666666666667
2010-03-15,81.33,-0.06,-1355.5
2010-03-16,82.81,-0.06,-1380.1666666666667
2010-03-17,89.2,-0.06,-1486.6666666666667
2010-03-18,87.45,-0.06,-1457.5
2010-03-19,87.41,-0.06,-1456.8333333333333
2010-03-22,88.98,-0.06,-1483.0000000000002
2010-03-23,88.94,-0.06,-1482.3333333333333
2010-03-24,87.9,-0.06,-1465.0000000000002
2010-03-25,84.27,-0.06,-1404.5
2010-03-26,83.37,-0.06,-1389.5000000000002
2010-03-29,84.9,-0.06,-1415.0000000000002
2010-03-30,84.27,-0.06,-1404.5
2010-03-31,83.55,-0.06,-1392.5
2010-04-01,86.5,-0.06,-1441.6666666666667
2010-04-05,86.92,-0.06,-1448.6666666666667
2010-04-06,85.62,-0.06,-1427.0000000000002
2010-04-07,85.59,-0.06,-1426.5
2010-04-08,87.25,-0.06,-1454.1666666666667
2010-04-09,87.51,-0.06,-1458.5000000000002
2010-04-12,87.08,-0.06,-1451.3333333333333
2010-04-13,86.5,-0.06,-1441.6666666666667
2010-04-14,87.29,-0.06,-1454.8333333333335
2010-04-15,88.9,-0.06,-1481.6666666666667
2010-04-16,90.83,-0.06,-1513.8333333333333
2010-04-19,89.79,-0.06,-1496.5000000000002
2010-04-20,92.28,-0.06,-1538.0
2010-04-21,93.41,-0.06,-1556.8333333333333
2010-04-22,95.94,-0.06,-1599.0
2010-04-23,96.56,-0.06,-1609.3333333333335
2010-04-26,97.03,-0.06,-1617.1666666666667
2010-04-27,93.73,-0.06,-1562.1666666666667
2010-04-28,93.43,-0.06,-1557.1666666666667
2010-04-29,96.38,-0.06,-1606.3333333333333
2010-04-30,95.88,-0.06,-1598.0
2010-05-03,99.81,-0.06,-1663.5
2010-05-04,92.41,-0.54,-171.12962962962962
2010-05-05,89.74,-0.54,-166.18518518518516
2010-05-06,87.86,-0.54,-162.7037037037037
2010-05-07,88.14,-0.54,-163.2222222222222
2010-05-10,93.66,-0.54,-173.44444444444443
2010-05-11,91.23,-0.54,-168.94444444444443
2010-05-12,93.83,-0.54,-173.75925925925924
2010-05-13,93.23,-0.54,-172.64814814814815
2010-05-14,92.03,-0.54,-170.42592592592592
2010-05-17,93.55,-0.54,-173.24074074074073
2010-05-18,92.84,-0.54,-171.92592592592592
2010-05-19,92.87,-0.54,-171.98148148148147
2010-05-20,89.0,-0.54,-164.8148148148148
2010-05-21,90.03,-0.54,-166.7222222222222
2010-05-24,90.77,-0.54,-168.09259259259258
2010-05-25,92.08,-0.54,-170.5185185185185
2010-05-26,93.98,-0.54,-174.03703703703704
2010-05-27,95.27,-0.54,-176.4259259259259
2010-05-28,93.23,-0.54,-172.64814814814815
2010-06-01,91.83,-0.54,-170.05555555555554
2010-06-02,93.91,-0.54,-173.9074074074074
2010-06-03,94.99,-0.54,-175.9074074074074
2010-06-04,89.18,-0.54,-165.14814814814815
2010-06-07,87.81,-0.54,-162.61111111111111
2010-06-08,88.27,-0.54,-163.46296296296293
2010-06-09,87.98,-0.54,-162.92592592592592
2010-06-10,91.4,-0.54,-169.25925925925927
2010-06-11,91.98,-0.54,-170.33333333333334
2010-06-14,91.92,-0.54,-170.2222222222222
2010-06-15,93.02,-0.54,-172.25925925925924
2010-06-16,92.86,-0.54,-171.96296296296296
2010-06-17,92.05,-0.54,-170.46296296296293
2010-06-18,92.17,-0.54,-170.6851851851852
2010-06-21,92.61,-0.54,-171.5
2010-06-22,89.34,-0.54,-165.44444444444443
2010-06-23,90.14,-0.54,-166.92592592592592
2010-06-24,88.0,-0.54,-162.96296296296296
2010-06-25,88.62,-0.54,-164.11111111111111
2010-06-28,87.95,-0.54,-162.87037037037035
2010-06-29,85.4,-0.54,-158.14814814814815
2010-06-30,84.81,-0.54,-157.05555555555554
