date,ULTA,ULTA_EPS,PE Ratio
2013-01-25,100.4,0.6,167.33333333333334
2013-01-28,98.54,0.6,164.23333333333335
2013-01-29,98.21,0.6,163.68333333333334
2013-01-30,97.84,0.6,163.0666666666667
2013-01-31,97.82,0.6,163.03333333333333
2013-02-01,97.54,0.6,162.5666666666667
2013-02-04,97.37,0.6,162.28333333333336
2013-02-05,99.52,0.6,165.86666666666667
2013-02-06,99.66,0.6,166.1
2013-02-07,98.96,0.6,164.93333333333334
2013-02-08,99.32,0.6,165.53333333333333
2013-02-11,99.19,0.6,165.31666666666666
2013-02-12,98.71,0.6,164.51666666666665
2013-02-13,99.49,0.6,165.81666666666666
2013-02-14,87.8,0.6,146.33333333333334
2013-02-15,87.96,0.6,146.6
2013-02-19,85.68,0.6,142.8
2013-02-20,87.17,0.6,145.28333333333333
2013-02-21,87.67,0.6,146.11666666666667
2013-02-22,88.05,0.6,146.75
2013-02-25,88.07,0.6,146.78333333333333
2013-02-26,86.2,0.6,143.66666666666669
2013-02-27,88.03,0.6,146.71666666666667
2013-02-28,88.56,0.6,147.60000000000002
2013-03-01,88.78,0.6,147.96666666666667
2013-03-04,89.79,0.6,149.65
2013-03-05,91.68,0.6,152.8
2013-03-06,91.11,0.6,151.85
2013-03-07,89.91,0.6,149.85
2013-03-08,89.79,0.6,149.65
2013-03-11,89.82,0.6,149.7
2013-03-12,87.19,0.6,145.31666666666666
2013-03-13,87.49,0.6,145.81666666666666
2013-03-14,88.37,0.6,147.28333333333336
2013-03-15,74.14,0.6,123.56666666666668
2013-03-18,73.96,0.6,123.26666666666667
2013-03-19,74.91,0.6,124.85
2013-03-20,77.38,0.6,128.96666666666667
2013-03-21,76.39,0.6,127.31666666666668
2013-03-22,77.52,0.6,129.2
2013-03-25,77.22,0.6,128.70000000000002
2013-03-26,79.3,0.6,132.16666666666666
2013-03-27,80.48,0.6,134.13333333333335
2013-03-28,81.17,0.6,135.28333333333333
2013-04-01,81.69,0.6,136.15
2013-04-02,82.48,0.6,137.46666666666667
2013-04-03,82.0,1.02,80.3921568627451
2013-04-04,84.74,1.02,83.07843137254902
2013-04-05,84.05,1.02,82.40196078431372
2013-04-08,84.04,1.02,82.3921568627451
2013-04-09,84.53,1.02,82.87254901960785
2013-04-10,85.65,1.02,83.97058823529412
2013-04-11,88.14,1.02,86.41176470588235
2013-04-12,87.69,1.02,85.97058823529412
2013-04-15,85.76,1.02,84.07843137254902
2013-04-16,86.64,1.02,84.94117647058823
2013-04-17,84.47,1.02,82.81372549019608
2013-04-18,82.97,1.02,81.34313725490196
2013-04-19,83.7,1.02,82.05882352941177
2013-04-22,84.84,1.02,83.17647058823529
2013-04-23,86.46,1.02,84.76470588235293
2013-04-24,86.22,1.02,84.52941176470588
2013-04-25,85.64,1.02,83.96078431372548
2013-04-26,85.99,1.02,84.30392156862744
2013-04-29,86.72,1.02,85.01960784313725
2013-04-30,87.65,1.02,85.93137254901961
2013-05-01,86.56,1.02,84.86274509803921
2013-05-02,89.36,1.02,87.6078431372549
2013-05-03,90.18,1.02,88.41176470588236
2013-05-06,91.12,1.02,89.33333333333334
2013-05-07,90.41,1.02,88.63725490196077
2013-05-08,91.48,1.02,89.68627450980392
2013-05-09,89.39,1.02,87.63725490196079
2013-05-10,92.18,1.02,90.37254901960785
2013-05-13,92.99,1.02,91.16666666666666
2013-05-14,93.51,1.02,91.6764705882353
2013-05-15,93.61,1.02,91.77450980392156
2013-05-16,93.09,1.02,91.26470588235294
2013-05-17,93.97,1.02,92.12745098039215
2013-05-20,94.87,1.02,93.00980392156863
2013-05-21,94.88,1.02,93.01960784313725
2013-05-22,94.06,1.02,92.2156862745098
2013-05-23,93.22,1.02,91.3921568627451
2013-05-24,92.12,1.02,90.31372549019608
2013-05-28,92.09,1.02,90.2843137254902
2013-05-29,91.67,1.02,89.87254901960785
2013-05-30,91.44,1.02,89.6470588235294
2013-05-31,90.76,1.02,88.98039215686275
2013-06-03,89.74,1.02,87.98039215686273
2013-06-04,87.11,1.02,85.40196078431373
2013-06-05,86.09,1.02,84.40196078431373
2013-06-06,86.89,1.02,85.18627450980392
2013-06-07,85.65,1.02,83.97058823529412
2013-06-10,86.59,1.02,84.8921568627451
2013-06-11,84.13,0.66,127.46969696969695
2013-06-12,96.64,0.66,146.4242424242424
2013-06-13,97.01,0.66,146.9848484848485
2013-06-14,96.14,0.66,145.66666666666666
2013-06-17,96.02,0.66,145.48484848484847
2013-06-18,96.6,0.66,146.36363636363635
2013-06-19,95.04,0.66,144.0
2013-06-20,93.4,0.66,141.51515151515153
2013-06-21,94.15,0.66,142.65151515151516
2013-06-24,97.18,0.66,147.24242424242425
2013-06-25,97.89,0.66,148.3181818181818
2013-06-26,98.71,0.66,149.56060606060603
2013-06-27,99.25,0.66,150.37878787878788
2013-06-28,100.12,0.66,151.6969696969697
2013-07-01,99.01,0.66,150.01515151515153
2013-07-02,97.48,0.66,147.6969696969697
2013-07-03,98.66,0.66,149.48484848484847
2013-07-05,100.23,0.66,151.86363636363637
2013-07-08,100.16,0.66,151.75757575757575
2013-07-09,99.5,0.66,150.75757575757575
2013-07-10,99.29,0.66,150.43939393939394
2013-07-11,100.73,0.66,152.62121212121212
2013-07-12,100.57,0.66,152.37878787878788
2013-07-15,99.46,0.66,150.6969696969697
2013-07-16,98.94,0.66,149.9090909090909
2013-07-17,97.13,0.66,147.16666666666666
2013-07-18,97.8,0.66,148.18181818181816
2013-07-19,97.39,0.66,147.56060606060606
2013-07-22,98.67,0.66,149.5
2013-07-23,95.9,0.66,145.3030303030303
2013-07-24,94.06,0.66,142.5151515151515
2013-07-25,95.31,0.66,144.4090909090909
2013-07-26,99.68,0.66,151.03030303030303
2013-07-29,98.89,0.66,149.83333333333331
2013-07-30,100.47,0.66,152.22727272727272
2013-07-31,100.9,0.66,152.87878787878788
2013-08-01,101.65,0.66,154.01515151515153
2013-08-02,103.47,0.66,156.77272727272725
2013-08-05,102.38,0.66,155.1212121212121
2013-08-06,103.51,0.66,156.83333333333334
2013-08-07,102.17,0.66,154.8030303030303
2013-08-08,106.03,0.66,160.65151515151516
2013-08-09,105.8,0.66,160.30303030303028
2013-08-12,105.28,0.66,159.5151515151515
2013-08-13,105.45,0.66,159.77272727272728
2013-08-14,103.5,0.66,156.8181818181818
2013-08-15,99.21,0.66,150.3181818181818
2013-08-16,98.61,0.66,149.4090909090909
2013-08-19,99.31,0.66,150.46969696969697
2013-08-20,101.47,0.66,153.74242424242422
2013-08-21,101.52,0.66,153.8181818181818
2013-08-22,102.04,0.66,154.6060606060606
2013-08-23,103.75,0.66,157.1969696969697
2013-08-26,104.18,0.66,157.84848484848484
2013-08-27,100.31,0.66,151.98484848484847
2013-08-28,100.1,0.66,151.66666666666666
2013-08-29,100.99,0.66,153.0151515151515
2013-08-30,99.24,0.66,150.36363636363635
2013-09-03,98.54,0.66,149.3030303030303
2013-09-04,97.86,0.66,148.27272727272725
2013-09-05,98.0,0.66,148.48484848484847
2013-09-06,97.24,0.66,147.33333333333331
2013-09-09,101.35,0.66,153.56060606060603
2013-09-10,103.67,0.66,157.07575757575756
2013-09-11,102.16,0.66,154.78787878787878
2013-09-12,100.16,0.7,143.0857142857143
2013-09-13,117.53,0.7,167.9
2013-09-16,118.35,0.7,169.07142857142858
2013-09-17,117.13,0.7,167.32857142857142
2013-09-18,119.99,0.7,171.4142857142857
2013-09-19,118.75,0.7,169.64285714285717
2013-09-20,117.63,0.7,168.04285714285714
2013-09-23,117.11,0.7,167.3
2013-09-24,117.15,0.7,167.3571428571429
2013-09-25,116.78,0.7,166.82857142857145
2013-09-26,117.32,0.7,167.6
2013-09-27,119.11,0.7,170.15714285714287
2013-09-30,119.46,0.7,170.65714285714287
2013-10-01,121.74,0.7,173.9142857142857
2013-10-02,121.42,0.7,173.45714285714288
2013-10-03,124.04,0.7,177.20000000000002
2013-10-04,123.92,0.7,177.02857142857144
2013-10-07,123.49,0.7,176.4142857142857
2013-10-08,119.99,0.7,171.4142857142857
2013-10-09,118.63,0.7,169.4714285714286
2013-10-10,119.81,0.7,171.15714285714287
2013-10-11,118.64,0.7,169.4857142857143
2013-10-14,118.22,0.7,168.8857142857143
2013-10-15,117.85,0.7,168.35714285714286
2013-10-16,121.58,0.7,173.68571428571428
2013-10-17,123.69,0.7,176.70000000000002
2013-10-18,126.21,0.7,180.3
2013-10-21,125.99,0.7,179.9857142857143
2013-10-22,126.11,0.7,180.15714285714287
2013-10-23,125.77,0.7,179.67142857142858
2013-10-24,128.28,0.7,183.25714285714287
2013-10-25,127.52,0.7,182.17142857142858
2013-10-28,127.29,0.7,181.84285714285716
2013-10-29,128.29,0.7,183.27142857142857
2013-10-30,128.56,0.7,183.65714285714287
2013-10-31,128.85,0.7,184.07142857142858
2013-11-01,128.63,0.7,183.75714285714287
2013-11-04,130.7,0.7,186.71428571428572
2013-11-05,131.5,0.7,187.85714285714286
2013-11-06,131.41,0.7,187.72857142857143
2013-11-07,126.84,0.7,181.20000000000002
2013-11-08,127.89,0.7,182.70000000000002
2013-11-11,128.27,0.7,183.24285714285716
2013-11-12,129.53,0.7,185.04285714285714
2013-11-13,130.41,0.7,186.3
2013-11-14,130.44,0.7,186.34285714285716
2013-11-15,131.24,0.7,187.48571428571432
2013-11-18,129.98,0.7,185.68571428571428
2013-11-19,127.49,0.7,182.12857142857143
2013-11-20,125.8,0.7,179.71428571428572
2013-11-21,127.11,0.7,181.5857142857143
2013-11-22,128.0,0.7,182.85714285714286
2013-11-25,129.15,0.7,184.50000000000003
2013-11-26,128.89,0.7,184.12857142857143
2013-11-27,128.47,0.7,183.52857142857144
2013-11-29,126.94,0.7,181.34285714285716
2013-12-02,126.93,0.7,181.32857142857145
2013-12-03,125.01,0.7,178.58571428571432
2013-12-04,123.48,0.7,176.4
2013-12-05,118.0,0.71,166.19718309859155
2013-12-06,93.76,0.71,132.05633802816902
2013-12-09,90.21,0.71,127.05633802816901
2013-12-10,94.39,0.71,132.943661971831
2013-12-11,93.21,0.71,131.28169014084506
2013-12-12,91.24,0.71,128.50704225352112
2013-12-13,91.96,0.71,129.5211267605634
2013-12-16,91.18,0.71,128.42253521126761
2013-12-17,91.63,0.71,129.05633802816902
2013-12-18,93.64,0.71,131.88732394366198
2013-12-19,93.44,0.71,131.6056338028169
2013-12-20,95.19,0.71,134.07042253521126
2013-12-23,93.36,0.71,131.49295774647888
2013-12-24,94.42,0.71,132.98591549295776
2013-12-26,94.81,0.71,133.53521126760563
2013-12-27,93.53,0.71,131.73239436619718
2013-12-30,94.37,0.71,132.9154929577465
2013-12-31,96.52,0.71,135.94366197183098
2014-01-02,95.91,0.71,135.08450704225353
2014-01-03,94.92,0.71,133.69014084507043
2014-01-06,92.91,0.71,130.85915492957747
2014-01-07,94.46,0.71,133.04225352112675
2014-01-08,94.17,0.71,132.6338028169014
2014-01-09,92.29,0.71,129.98591549295776
2014-01-10,92.33,0.71,130.04225352112675
2014-01-13,88.89,0.71,125.19718309859155
2014-01-14,88.76,0.71,125.01408450704227
2014-01-15,85.89,0.71,120.9718309859155
2014-01-16,82.75,0.71,116.54929577464789
2014-01-17,83.56,0.71,117.69014084507043
2014-01-21,80.93,0.71,113.98591549295776
2014-01-22,83.06,0.71,116.98591549295776
2014-01-23,84.62,0.71,119.18309859154931
2014-01-24,83.97,0.71,118.26760563380282
2014-01-27,83.11,0.71,117.05633802816902
2014-01-28,84.25,0.71,118.66197183098592
2014-01-29,82.55,0.71,116.26760563380282
2014-01-30,85.97,0.71,121.08450704225352
2014-01-31,85.71,0.71,120.71830985915493
2014-02-03,83.93,0.71,118.21126760563382
2014-02-04,83.5,0.71,117.60563380281691
2014-02-05,85.82,0.71,120.87323943661971
2014-02-06,88.34,0.71,124.42253521126761
2014-02-07,88.31,0.71,124.38028169014085
2014-02-10,87.72,0.71,123.54929577464789
2014-02-11,86.45,0.71,121.7605633802817
2014-02-12,86.42,0.71,121.71830985915494
2014-02-13,86.04,0.71,121.18309859154931
2014-02-14,85.71,0.71,120.71830985915493
2014-02-18,87.75,0.71,123.59154929577466
2014-02-19,87.56,0.71,123.32394366197184
2014-02-20,86.15,0.71,121.3380281690141
2014-02-21,85.98,0.71,121.09859154929579
2014-02-24,87.44,0.71,123.1549295774648
2014-02-25,88.79,0.71,125.05633802816902
2014-02-26,90.22,0.71,127.07042253521128
2014-02-27,91.62,0.71,129.04225352112678
2014-02-28,89.69,0.71,126.32394366197184
2014-03-03,88.42,0.71,124.53521126760565
2014-03-04,89.06,0.71,125.43661971830987
2014-03-05,88.5,0.71,124.64788732394366
2014-03-06,87.3,0.71,122.95774647887325
2014-03-07,87.3,0.71,122.95774647887325
2014-03-10,89.64,0.71,126.25352112676057
2014-03-11,91.5,0.71,128.8732394366197
2014-03-12,91.39,0.71,128.71830985915494
2014-03-13,89.51,0.71,126.07042253521128
2014-03-14,95.26,0.71,134.16901408450707
2014-03-17,96.41,0.71,135.7887323943662
2014-03-18,98.64,0.71,138.92957746478874
2014-03-19,101.27,0.71,142.6338028169014
2014-03-20,104.3,0.71,146.90140845070422
2014-03-21,100.84,0.71,142.0281690140845
2014-03-24,101.26,0.71,142.61971830985917
2014-03-25,100.34,0.71,141.32394366197184
2014-03-26,101.43,0.71,142.85915492957747
2014-03-27,98.75,0.71,139.08450704225353
2014-03-28,97.89,0.71,137.8732394366197
2014-03-31,97.44,0.71,137.2394366197183
2014-04-01,98.98,0.71,139.40845070422537
2014-04-02,100.11,1.1,91.0090909090909
2014-04-03,99.77,1.1,90.69999999999999
2014-04-04,96.09,1.1,87.35454545454544
2014-04-07,93.75,1.1,85.22727272727272
2014-04-08,95.87,1.1,87.15454545454546
2014-04-09,97.08,1.1,88.25454545454545
2014-04-10,94.85,1.1,86.22727272727272
2014-04-11,91.05,1.1,82.77272727272727
2014-04-14,90.13,1.1,81.93636363636362
2014-04-15,90.42,1.1,82.19999999999999
2014-04-16,90.22,1.1,82.01818181818182
2014-04-17,87.79,1.1,79.80909090909091
2014-04-21,89.59,1.1,81.44545454545454
2014-04-22,89.41,1.1,81.28181818181817
2014-04-23,88.22,1.1,80.19999999999999
2014-04-24,89.63,1.1,81.48181818181817
2014-04-25,88.11,1.1,80.1
2014-04-28,86.58,1.1,78.7090909090909
2014-04-29,86.0,1.1,78.18181818181817
2014-04-30,87.71,1.1,79.73636363636362
2014-05-01,85.97,1.1,78.15454545454544
2014-05-02,88.12,1.1,80.10909090909091
2014-05-05,88.54,1.1,80.49090909090908
2014-05-06,87.55,1.1,79.59090909090908
2014-05-07,84.79,1.1,77.08181818181818
2014-05-08,85.86,1.1,78.05454545454545
2014-05-09,87.87,1.1,79.88181818181818
2014-05-12,89.88,1.1,81.7090909090909
2014-05-13,88.51,1.1,80.46363636363637
2014-05-14,87.15,1.1,79.22727272727272
2014-05-15,86.76,1.1,78.87272727272727
2014-05-16,87.87,1.1,79.88181818181818
2014-05-19,86.67,1.1,78.79090909090908
2014-05-20,85.33,1.1,77.57272727272726
2014-05-21,84.82,1.1,77.1090909090909
2014-05-22,84.98,1.1,77.25454545454545
2014-05-23,85.43,1.1,77.66363636363636
2014-05-27,87.22,1.1,79.29090909090908
2014-05-28,85.4,1.1,77.63636363636364
2014-05-29,85.03,1.1,77.3
2014-05-30,84.9,1.1,77.18181818181819
2014-06-02,86.8,1.1,78.9090909090909
2014-06-03,86.77,1.1,78.88181818181818
2014-06-04,87.03,1.1,79.11818181818181
2014-06-05,85.93,1.1,78.11818181818182
2014-06-06,86.25,1.1,78.4090909090909
2014-06-09,85.41,1.1,77.64545454545454
2014-06-10,85.31,0.78,109.37179487179488
2014-06-11,97.11,0.78,124.5
2014-06-12,95.0,0.78,121.7948717948718
2014-06-13,95.11,0.78,121.93589743589743
2014-06-16,94.5,0.78,121.15384615384615
2014-06-17,94.64,0.78,121.33333333333333
2014-06-18,94.89,0.78,121.65384615384615
2014-06-19,95.03,0.78,121.83333333333333
2014-06-20,95.0,0.78,121.7948717948718
2014-06-23,94.67,0.78,121.37179487179488
2014-06-24,93.88,0.78,120.35897435897435
2014-06-25,92.61,0.78,118.73076923076923
2014-06-26,91.33,0.78,117.08974358974358
2014-06-27,92.09,0.78,118.06410256410257
2014-06-30,91.41,0.78,117.19230769230768
2014-07-01,93.41,0.78,119.75641025641025
2014-07-02,94.5,0.78,121.15384615384615
2014-07-03,96.43,0.78,123.62820512820514
2014-07-07,96.0,0.78,123.07692307692307
2014-07-08,94.91,0.78,121.67948717948717
2014-07-09,94.42,0.78,121.05128205128204
2014-07-10,92.69,0.78,118.83333333333333
2014-07-11,91.64,0.78,117.48717948717949
2014-07-14,91.5,0.78,117.3076923076923
2014-07-15,90.75,0.78,116.34615384615384
2014-07-16,89.26,0.78,114.43589743589745
2014-07-17,89.75,0.78,115.06410256410255
2014-07-18,90.44,0.78,115.94871794871794
2014-07-21,93.02,0.78,119.25641025641025
2014-07-22,92.09,0.78,118.06410256410257
2014-07-23,92.2,0.78,118.2051282051282
2014-07-24,93.14,0.78,119.41025641025641
2014-07-25,92.64,0.78,118.76923076923076
2014-07-28,92.29,0.78,118.32051282051282
2014-07-29,92.25,0.78,118.26923076923076
2014-07-30,94.13,0.78,120.67948717948717
2014-07-31,92.33,0.78,118.37179487179486
2014-08-01,93.06,0.78,119.3076923076923
2014-08-04,94.6,0.78,121.28205128205127
2014-08-05,95.32,0.78,122.20512820512819
2014-08-06,94.61,0.78,121.2948717948718
2014-08-07,93.92,0.78,120.41025641025641
2014-08-08,95.0,0.78,121.7948717948718
2014-08-11,95.29,0.78,122.16666666666667
2014-08-12,92.97,0.78,119.1923076923077
2014-08-13,92.45,0.78,118.52564102564102
2014-08-14,93.73,0.78,120.16666666666667
2014-08-15,93.24,0.78,119.53846153846153
2014-08-18,94.53,0.78,121.1923076923077
2014-08-19,95.64,0.78,122.61538461538461
2014-08-20,97.49,0.78,124.98717948717947
2014-08-21,96.0,0.78,123.07692307692307
2014-08-22,97.21,0.78,124.62820512820511
2014-08-25,97.4,0.78,124.87179487179488
2014-08-26,97.72,0.78,125.28205128205127
2014-08-27,98.14,0.78,125.82051282051282
2014-08-28,97.91,0.78,125.52564102564102
2014-08-29,97.31,0.78,124.75641025641025
2014-09-02,98.36,0.78,126.1025641025641
2014-09-03,99.16,0.78,127.12820512820512
2014-09-04,99.59,0.78,127.67948717948718
2014-09-05,99.45,0.78,127.5
2014-09-08,98.11,0.78,125.78205128205127
2014-09-09,96.99,0.78,124.34615384615384
2014-09-10,96.78,0.78,124.07692307692308
2014-09-11,97.48,0.94,103.70212765957447
2014-09-12,114.89,0.94,122.22340425531915
2014-09-15,114.41,0.94,121.7127659574468
2014-09-16,116.15,0.94,123.56382978723406
2014-09-17,118.5,0.94,126.06382978723406
2014-09-18,118.4,0.94,125.95744680851065
2014-09-19,120.38,0.94,128.06382978723406
2014-09-22,118.92,0.94,126.51063829787235
2014-09-23,116.05,0.94,123.45744680851064
2014-09-24,120.41,0.94,128.09574468085106
2014-09-25,118.86,0.94,126.4468085106383
2014-09-26,118.65,0.94,126.22340425531917
2014-09-29,118.32,0.94,125.87234042553192
2014-09-30,118.17,0.94,125.71276595744682
2014-10-01,115.83,0.94,123.22340425531915
2014-10-02,115.31,0.94,122.67021276595746
2014-10-03,116.2,0.94,123.61702127659575
2014-10-06,116.0,0.94,123.40425531914894
2014-10-07,113.42,0.94,120.65957446808511
2014-10-08,114.87,0.94,122.20212765957449
2014-10-09,114.77,0.94,122.09574468085107
2014-10-10,114.22,0.94,121.51063829787235
2014-10-13,113.17,0.94,120.39361702127661
2014-10-14,111.96,0.94,119.1063829787234
2014-10-15,110.28,0.94,117.31914893617022
2014-10-16,113.85,0.94,121.11702127659575
2014-10-17,116.57,0.94,124.01063829787233
2014-10-20,119.87,0.94,127.5212765957447
2014-10-21,118.97,0.94,126.56382978723404
2014-10-22,117.61,0.94,125.11702127659575
2014-10-23,117.84,0.94,125.36170212765958
2014-10-24,117.35,0.94,124.84042553191489
2014-10-27,117.72,0.94,125.2340425531915
2014-10-28,120.97,0.94,128.69148936170214
2014-10-29,121.56,0.94,129.31914893617022
2014-10-30,120.56,0.94,128.25531914893617
2014-10-31,120.81,0.94,128.5212765957447
2014-11-03,119.91,0.94,127.56382978723404
2014-11-04,120.11,0.94,127.77659574468086
2014-11-05,118.66,0.94,126.23404255319149
2014-11-06,122.08,0.94,129.87234042553192
2014-11-07,121.75,0.94,129.5212765957447
2014-11-10,124.08,0.94,132.0
2014-11-11,122.18,0.94,129.97872340425533
2014-11-12,125.04,0.94,133.0212765957447
2014-11-13,123.92,0.94,131.82978723404256
2014-11-14,123.75,0.94,131.64893617021278
2014-11-17,124.2,0.94,132.12765957446808
2014-11-18,124.88,0.94,132.85106382978725
2014-11-19,127.26,0.94,135.38297872340428
2014-11-20,127.04,0.94,135.14893617021278
2014-11-21,127.38,0.94,135.51063829787233
2014-11-24,126.77,0.94,134.86170212765958
2014-11-25,125.7,0.94,133.72340425531917
2014-11-26,125.8,0.94,133.82978723404256
2014-11-28,126.49,0.94,134.56382978723406
2014-12-01,124.46,0.94,132.40425531914894
2014-12-02,122.0,0.94,129.7872340425532
2014-12-03,124.68,0.94,132.63829787234044
2014-12-04,125.74,0.92,136.67391304347825
2014-12-05,129.75,0.92,141.03260869565216
2014-12-08,126.99,0.92,138.03260869565216
2014-12-09,127.53,0.92,138.6195652173913
2014-12-10,125.23,0.92,136.1195652173913
2014-12-11,129.44,0.92,140.69565217391303
2014-12-12,128.67,0.92,139.8586956521739
2014-12-15,128.34,0.92,139.5
2014-12-16,127.28,0.92,138.34782608695653
2014-12-17,130.86,0.92,142.23913043478262
2014-12-18,129.7,0.92,140.9782608695652
2014-12-19,129.22,0.92,140.45652173913044
2014-12-22,128.53,0.92,139.70652173913044
2014-12-23,128.56,0.92,139.7391304347826
2014-12-24,128.18,0.92,139.32608695652175
2014-12-26,127.83,0.92,138.94565217391303
2014-12-29,128.76,0.92,139.9565217391304
2014-12-30,128.77,0.92,139.96739130434784
2014-12-31,127.84,0.92,138.95652173913044
2015-01-02,126.84,0.92,137.8695652173913
2015-01-05,127.15,0.92,138.20652173913044
2015-01-06,126.95,0.92,137.9891304347826
2015-01-07,130.58,0.92,141.93478260869566
2015-01-08,132.24,0.92,143.73913043478262
2015-01-09,131.57,0.92,143.01086956521738
2015-01-12,129.84,0.92,141.1304347826087
2015-01-13,128.81,0.92,140.01086956521738
2015-01-14,128.75,0.92,139.94565217391303
2015-01-15,127.14,0.92,138.19565217391303
2015-01-16,129.72,0.92,141.0
2015-01-20,127.16,0.92,138.2173913043478
2015-01-21,128.35,0.92,139.51086956521738
2015-01-22,132.56,0.92,144.08695652173913
2015-01-23,135.34,0.92,147.1086956521739
2015-01-26,136.08,0.92,147.91304347826087
2015-01-27,135.84,0.92,147.65217391304347
2015-01-28,133.86,0.92,145.5
2015-01-29,134.4,0.92,146.08695652173913
2015-01-30,131.94,0.92,143.41304347826087
2015-02-02,130.96,0.92,142.34782608695653
2015-02-03,133.85,0.92,145.4891304347826
2015-02-04,132.0,0.92,143.47826086956522
2015-02-05,133.03,0.92,144.59782608695653
2015-02-06,133.26,0.92,144.8478260869565
2015-02-09,134.97,0.92,146.70652173913044
2015-02-10,137.0,0.92,148.91304347826087
2015-02-11,135.9,0.92,147.7173913043478
2015-02-12,136.07,0.92,147.90217391304347
2015-02-13,136.66,0.92,148.54347826086956
2015-02-17,135.91,0.92,147.72826086956522
2015-02-18,136.62,0.92,148.5
2015-02-19,136.92,0.92,148.82608695652172
2015-02-20,138.0,0.92,150.0
2015-02-23,137.25,0.92,149.18478260869566
2015-02-24,138.39,0.92,150.42391304347825
2015-02-25,138.76,0.92,150.82608695652172
2015-02-26,140.59,0.92,152.81521739130434
2015-02-27,140.76,0.92,152.99999999999997
2015-03-02,143.62,0.92,156.1086956521739
2015-03-03,142.03,0.92,154.3804347826087
2015-03-04,139.91,0.92,152.07608695652172
2015-03-05,140.86,0.92,153.10869565217394
2015-03-06,138.59,0.92,150.6413043478261
2015-03-09,140.96,0.92,153.21739130434784
2015-03-10,140.47,0.92,152.68478260869566
2015-03-11,141.96,0.92,154.30434782608697
2015-03-12,144.82,0.92,157.41304347826085
2015-03-13,150.1,0.92,163.15217391304347
2015-03-16,150.18,0.92,163.2391304347826
2015-03-17,150.46,0.92,163.54347826086956
2015-03-18,150.99,0.92,164.1195652173913
2015-03-19,152.29,0.92,165.53260869565216
2015-03-20,152.02,0.92,165.23913043478262
2015-03-23,153.18,0.92,166.5
2015-03-24,153.77,0.92,167.1413043478261
2015-03-25,151.58,0.92,164.7608695652174
2015-03-26,150.01,0.92,163.05434782608694
2015-03-27,151.2,0.92,164.3478260869565
2015-03-30,151.58,0.92,164.7608695652174
2015-03-31,150.85,0.92,163.9673913043478
2015-04-01,150.98,1.36,111.01470588235293
2015-04-02,151.33,1.36,111.2720588235294
2015-04-06,153.27,1.36,112.69852941176471
2015-04-07,151.45,1.36,111.36029411764704
2015-04-08,152.17,1.36,111.88970588235293
2015-04-09,151.8,1.36,111.61764705882354
2015-04-10,151.68,1.36,111.52941176470588
2015-04-13,152.0,1.36,111.76470588235293
2015-04-14,153.49,1.36,112.86029411764706
2015-04-15,153.56,1.36,112.91176470588235
2015-04-16,154.16,1.36,113.35294117647058
2015-04-17,152.05,1.36,111.80147058823529
2015-04-20,151.59,1.36,111.46323529411764
2015-04-21,152.97,1.36,112.47794117647058
2015-04-22,153.94,1.36,113.19117647058823
2015-04-23,156.99,1.36,115.43382352941177
2015-04-24,157.08,1.36,115.5
2015-04-27,155.91,1.36,114.63970588235293
2015-04-28,154.47,1.36,113.58088235294117
2015-04-29,151.83,1.36,111.63970588235294
2015-04-30,151.09,1.36,111.09558823529412
2015-05-01,154.27,1.36,113.43382352941177
2015-05-04,153.85,1.36,113.12499999999999
2015-05-05,153.47,1.36,112.8455882352941
2015-05-06,152.04,1.36,111.79411764705881
2015-05-07,153.84,1.36,113.11764705882352
2015-05-08,154.29,1.36,113.4485294117647
2015-05-11,154.27,1.36,113.43382352941177
2015-05-12,153.19,1.36,112.63970588235293
2015-05-13,152.13,1.36,111.86029411764704
2015-05-14,149.83,1.36,110.16911764705883
2015-05-15,151.0,1.36,111.02941176470587
2015-05-18,151.51,1.36,111.40441176470587
2015-05-19,152.14,1.36,111.86764705882351
2015-05-20,150.83,1.36,110.90441176470588
2015-05-21,152.25,1.36,111.9485294117647
2015-05-22,151.24,1.36,111.20588235294117
2015-05-26,150.16,1.36,110.41176470588235
2015-05-27,154.78,1.36,113.80882352941175
2015-05-28,156.27,1.36,114.90441176470588
2015-05-29,152.62,1.36,112.22058823529412
2015-06-01,153.87,1.36,113.13970588235294
2015-06-02,154.35,1.36,113.49264705882352
2015-06-03,156.26,1.36,114.89705882352939
2015-06-04,155.9,1.04,149.90384615384616
2015-06-05,156.28,1.04,150.26923076923077
2015-06-08,153.69,1.04,147.77884615384616
2015-06-09,153.77,1.04,147.85576923076923
2015-06-10,154.98,1.04,149.01923076923075
2015-06-11,155.37,1.04,149.39423076923077
2015-06-12,155.32,1.04,149.34615384615384
2015-06-15,154.57,1.04,148.625
2015-06-16,155.5,1.04,149.51923076923077
2015-06-17,155.62,1.04,149.6346153846154
2015-06-18,156.48,1.04,150.46153846153845
2015-06-19,154.73,1.04,148.77884615384613
2015-06-22,155.69,1.04,149.70192307692307
2015-06-23,156.36,1.04,150.34615384615387
2015-06-24,155.59,1.04,149.60576923076923
2015-06-25,154.84,1.04,148.8846153846154
2015-06-26,157.98,1.04,151.90384615384613
2015-06-29,153.68,1.04,147.76923076923077
2015-06-30,154.45,1.04,148.50961538461536
2015-07-01,155.42,1.04,149.44230769230768
