date,MCO,MCO_EPS,PE Ratio
2015-04-15,105.69,1.14,92.71052631578948
2015-04-16,105.22,1.14,92.2982456140351
2015-04-17,104.4,1.14,91.57894736842107
2015-04-20,105.87,1.14,92.86842105263159
2015-04-21,105.99,1.14,92.97368421052632
2015-04-22,107.23,1.14,94.06140350877195
2015-04-23,107.76,1.14,94.5263157894737
2015-04-24,107.5,1.14,94.2982456140351
2015-04-27,107.34,1.14,94.15789473684211
2015-04-28,107.7,1.14,94.47368421052633
2015-04-29,107.45,1.14,94.25438596491229
2015-04-30,107.52,1.14,94.31578947368422
2015-05-01,107.22,1.14,94.05263157894737
2015-05-04,108.4,1.14,95.08771929824563
2015-05-05,108.24,1.14,94.94736842105263
2015-05-06,106.63,1.14,93.53508771929825
2015-05-07,107.01,1.14,93.86842105263159
2015-05-08,107.88,1.14,94.63157894736842
2015-05-11,106.7,1.14,93.59649122807019
2015-05-12,106.49,1.14,93.41228070175438
2015-05-13,107.2,1.14,94.03508771929826
2015-05-14,108.73,1.14,95.37719298245615
2015-05-15,109.98,1.14,96.47368421052633
2015-05-18,109.45,1.14,96.00877192982458
2015-05-19,110.1,1.14,96.57894736842105
2015-05-20,110.27,1.14,96.7280701754386
2015-05-21,109.89,1.14,96.39473684210527
2015-05-22,110.11,1.14,96.58771929824562
2015-05-26,108.58,1.14,95.24561403508773
2015-05-27,109.22,1.14,95.80701754385966
2015-05-28,108.83,1.14,95.46491228070177
2015-05-29,108.1,1.14,94.82456140350878
2015-06-01,108.5,1.14,95.17543859649123
2015-06-02,108.41,1.14,95.09649122807018
2015-06-03,109.19,1.14,95.78070175438597
2015-06-04,107.65,1.14,94.42982456140352
2015-06-05,107.15,1.14,93.99122807017545
2015-06-08,105.57,1.14,92.60526315789474
2015-06-09,106.01,1.14,92.99122807017545
2015-06-10,107.53,1.14,94.32456140350878
2015-06-11,108.75,1.14,95.39473684210527
2015-06-12,108.71,1.14,95.35964912280701
2015-06-15,107.95,1.14,94.69298245614036
2015-06-16,108.03,1.14,94.76315789473685
2015-06-17,108.42,1.14,95.10526315789474
2015-06-18,110.0,1.14,96.49122807017545
2015-06-19,110.06,1.14,96.54385964912282
2015-06-22,110.82,1.14,97.21052631578948
2015-06-23,110.57,1.14,96.99122807017544
2015-06-24,109.95,1.14,96.44736842105264
2015-06-25,109.24,1.14,95.82456140350878
2015-06-26,110.55,1.14,96.97368421052632
2015-06-29,107.17,1.14,94.00877192982458
2015-06-30,107.96,1.14,94.70175438596492
2015-07-01,108.99,1.14,95.60526315789474
2015-07-02,108.71,1.14,95.35964912280701
2015-07-06,108.45,1.14,95.13157894736842
2015-07-07,109.46,1.14,96.01754385964912
2015-07-08,108.07,1.14,94.7982456140351
2015-07-09,108.38,1.14,95.0701754385965
2015-07-10,110.48,1.14,96.9122807017544
2015-07-13,111.18,1.14,97.5263157894737
2015-07-14,112.1,1.14,98.33333333333334
2015-07-15,112.33,1.14,98.53508771929825
2015-07-16,112.75,1.14,98.90350877192984
2015-07-17,112.74,1.14,98.89473684210526
2015-07-20,112.9,1.14,99.03508771929826
2015-07-21,112.31,1.14,98.51754385964914
2015-07-22,112.37,1.14,98.57017543859651
2015-07-23,111.76,1.14,98.03508771929826
2015-07-24,111.82,1.14,98.08771929824562
2015-07-27,110.32,1.14,96.77192982456141
2015-07-28,109.75,1.14,96.27192982456141
2015-07-29,110.33,1.14,96.78070175438597
2015-07-30,111.53,1.29,86.45736434108527
2015-07-31,110.43,1.29,85.6046511627907
2015-08-03,110.62,1.29,85.75193798449612
2015-08-04,111.19,1.29,86.1937984496124
2015-08-05,111.8,1.29,86.66666666666666
2015-08-06,110.31,1.29,85.51162790697674
2015-08-07,109.81,1.29,85.12403100775194
2015-08-10,111.67,1.29,86.56589147286822
2015-08-11,110.54,1.29,85.68992248062015
2015-08-12,109.43,1.29,84.82945736434108
2015-08-13,110.18,1.29,85.4108527131783
2015-08-14,110.81,1.29,85.89922480620154
2015-08-17,111.28,1.29,86.26356589147287
2015-08-18,110.98,1.29,86.03100775193799
2015-08-19,110.6,1.29,85.73643410852712
2015-08-20,107.57,1.29,83.3875968992248
2015-08-21,103.63,1.29,80.33333333333333
2015-08-24,99.47,1.29,77.10852713178295
2015-08-25,98.94,1.29,76.69767441860465
2015-08-26,102.52,1.29,79.47286821705426
2015-08-27,104.57,1.29,81.06201550387595
2015-08-28,104.39,1.29,80.92248062015504
2015-08-31,102.31,1.29,79.31007751937985
2015-09-01,98.99,1.29,76.73643410852712
2015-09-02,100.56,1.29,77.95348837209302
2015-09-03,100.94,1.29,78.24806201550388
2015-09-04,99.2,1.29,76.89922480620154
2015-09-08,101.41,1.29,78.61240310077518
2015-09-09,100.17,1.29,77.65116279069767
2015-09-10,100.82,1.29,78.15503875968992
2015-09-11,101.56,1.29,78.72868217054264
2015-09-14,100.92,1.29,78.23255813953489
2015-09-15,102.43,1.29,79.4031007751938
2015-09-16,102.9,1.29,79.76744186046511
2015-09-17,102.31,1.29,79.31007751937985
2015-09-18,100.75,1.29,78.10077519379844
2015-09-21,101.78,1.29,78.89922480620154
2015-09-22,100.63,1.29,78.0077519379845
2015-09-23,101.12,1.29,78.3875968992248
2015-09-24,99.94,1.29,77.47286821705426
2015-09-25,100.42,1.29,77.84496124031007
2015-09-28,96.89,1.29,75.10852713178295
2015-09-29,97.53,1.29,75.6046511627907
2015-09-30,98.2,1.29,76.12403100775194
2015-10-01,97.49,1.29,75.57364341085271
2015-10-02,99.05,1.29,76.7829457364341
2015-10-05,101.08,1.29,78.35658914728681
2015-10-06,99.1,1.29,76.82170542635659
2015-10-07,99.44,1.29,77.08527131782945
2015-10-08,98.38,1.29,76.26356589147287
2015-10-09,98.88,1.29,76.65116279069767
2015-10-12,99.04,1.29,76.77519379844962
2015-10-13,98.09,1.29,76.03875968992249
2015-10-14,97.63,1.29,75.68217054263566
2015-10-15,100.04,1.29,77.55038759689923
2015-10-16,100.58,1.29,77.96899224806201
2015-10-19,99.91,1.29,77.44961240310077
2015-10-20,100.15,1.29,77.63565891472868
2015-10-21,97.73,1.29,75.75968992248062
2015-10-22,99.02,1.29,76.75968992248062
2015-10-23,100.5,1.29,77.90697674418604
2015-10-26,100.97,1.29,78.27131782945736
2015-10-27,99.41,1.29,77.06201550387597
2015-10-28,100.39,1.29,77.82170542635659
2015-10-29,101.53,1.29,78.70542635658914
2015-10-30,96.16,1.29,74.54263565891472
2015-11-02,96.45,1.29,74.76744186046511
2015-11-03,99.2,1.29,76.89922480620154
2015-11-04,99.63,1.17,85.15384615384616
2015-11-05,101.6,1.17,86.83760683760684
2015-11-06,102.55,1.17,87.64957264957265
2015-11-09,100.38,1.17,85.7948717948718
2015-11-10,100.1,1.17,85.55555555555556
2015-11-11,100.73,1.17,86.0940170940171
2015-11-12,99.4,1.17,84.95726495726497
2015-11-13,96.9,1.17,82.82051282051283
2015-11-16,98.09,1.17,83.83760683760684
2015-11-17,101.2,1.17,86.4957264957265
2015-11-18,103.2,1.17,88.20512820512822
2015-11-19,103.43,1.17,88.40170940170941
2015-11-20,104.34,1.17,89.17948717948718
2015-11-23,104.17,1.17,89.03418803418803
2015-11-24,103.49,1.17,88.45299145299145
2015-11-25,102.88,1.17,87.93162393162393
2015-11-27,103.79,1.17,88.70940170940172
2015-11-30,103.12,1.17,88.13675213675215
2015-12-01,103.44,1.17,88.41025641025641
2015-12-02,102.9,1.17,87.94871794871796
2015-12-03,101.36,1.17,86.63247863247864
2015-12-04,104.02,1.17,88.90598290598291
2015-12-07,104.05,1.17,88.93162393162393
2015-12-08,101.49,1.17,86.74358974358974
2015-12-09,99.34,1.17,84.90598290598291
2015-12-10,99.53,1.17,85.06837606837607
2015-12-11,95.73,1.17,81.82051282051283
2015-12-14,96.78,1.17,82.71794871794873
2015-12-15,98.66,1.17,84.32478632478633
2015-12-16,99.32,1.17,84.88888888888889
2015-12-17,97.88,1.17,83.65811965811966
2015-12-18,97.46,1.17,83.2991452991453
2015-12-21,99.21,1.17,84.7948717948718
2015-12-22,99.03,1.17,84.64102564102565
2015-12-23,99.85,1.17,85.34188034188034
2015-12-24,100.11,1.17,85.56410256410257
2015-12-28,100.66,1.17,86.03418803418803
2015-12-29,101.56,1.17,86.80341880341881
2015-12-30,101.11,1.17,86.41880341880342
2015-12-31,100.34,1.17,85.76068376068378
2016-01-04,97.22,1.17,83.0940170940171
2016-01-05,98.57,1.17,84.24786324786325
2016-01-06,96.81,1.17,82.74358974358975
2016-01-07,92.72,1.17,79.24786324786325
2016-01-08,90.08,1.17,76.99145299145299
2016-01-11,90.86,1.17,77.65811965811966
2016-01-12,91.17,1.17,77.92307692307693
2016-01-13,87.11,1.17,74.45299145299145
2016-01-14,88.12,1.17,75.31623931623932
2016-01-15,85.99,1.17,73.4957264957265
2016-01-19,86.43,1.17,73.87179487179488
2016-01-20,86.13,1.17,73.61538461538461
2016-01-21,85.8,1.17,73.33333333333333
2016-01-22,88.42,1.17,75.57264957264958
2016-01-25,86.75,1.17,74.14529914529915
2016-01-26,88.33,1.17,75.4957264957265
2016-01-27,88.01,1.17,75.22222222222223
2016-01-28,87.13,1.17,74.47008547008546
2016-01-29,89.14,1.17,76.1880341880342
2016-02-01,88.01,1.17,75.22222222222223
2016-02-02,85.63,1.17,73.1880341880342
2016-02-03,85.59,1.17,73.15384615384616
2016-02-04,87.11,1.17,74.45299145299145
2016-02-05,83.7,1.17,71.53846153846155
2016-02-08,79.38,1.17,67.84615384615384
2016-02-09,80.03,1.17,68.40170940170941
2016-02-10,80.07,1.17,68.43589743589743
2016-02-11,78.45,1.17,67.05128205128206
2016-02-12,82.31,1.17,70.35042735042735
2016-02-16,83.72,1.17,71.55555555555556
2016-02-17,85.72,1.17,73.26495726495727
2016-02-18,85.73,1.17,73.27350427350429
2016-02-19,85.66,1.17,73.21367521367522
2016-02-22,88.12,1.17,75.31623931623932
2016-02-23,86.95,1.17,74.31623931623932
2016-02-24,86.65,1.17,74.05982905982907
2016-02-25,88.64,1.1,80.58181818181818
2016-02-26,88.6,1.1,80.54545454545453
2016-02-29,88.8,1.1,80.72727272727272
2016-03-01,91.54,1.1,83.21818181818182
2016-03-02,92.3,1.1,83.9090909090909
2016-03-03,94.86,1.1,86.23636363636363
2016-03-04,95.4,1.1,86.72727272727272
2016-03-07,94.46,1.1,85.87272727272726
2016-03-08,92.78,1.1,84.34545454545454
2016-03-09,93.06,1.1,84.6
2016-03-10,93.13,1.1,84.66363636363636
2016-03-11,94.5,1.1,85.9090909090909
2016-03-14,93.68,1.1,85.16363636363636
2016-03-15,93.6,1.1,85.09090909090908
2016-03-16,94.72,1.1,86.1090909090909
2016-03-17,97.5,1.1,88.63636363636363
2016-03-18,97.06,1.1,88.23636363636363
2016-03-21,95.94,1.1,87.2181818181818
2016-03-22,95.91,1.1,87.19090909090909
2016-03-23,94.26,1.1,85.69090909090909
2016-03-24,92.95,1.1,84.5
2016-03-28,92.98,1.1,84.52727272727273
2016-03-29,95.52,1.1,86.83636363636363
2016-03-30,95.86,1.1,87.14545454545454
2016-03-31,96.56,1.1,87.78181818181818
2016-04-01,97.56,1.1,88.69090909090909
2016-04-04,96.25,1.1,87.5
2016-04-05,93.77,1.1,85.24545454545454
2016-04-06,94.44,1.1,85.85454545454544
2016-04-07,92.86,1.1,84.41818181818181
2016-04-08,93.31,1.1,84.82727272727273
2016-04-11,93.97,1.1,85.42727272727272
2016-04-12,95.32,1.1,86.65454545454544
2016-04-13,97.96,1.1,89.05454545454545
2016-04-14,97.99,1.1,89.08181818181816
2016-04-15,97.79,1.1,88.89999999999999
2016-04-18,98.64,1.1,89.67272727272727
2016-04-19,99.59,1.1,90.53636363636363
2016-04-20,100.77,1.1,91.6090909090909
2016-04-21,99.63,1.1,90.57272727272726
2016-04-22,98.78,1.1,89.8
2016-04-25,98.88,1.1,89.89090909090908
2016-04-26,99.69,1.1,90.62727272727271
2016-04-27,99.8,1.1,90.72727272727272
2016-04-28,99.1,1.1,90.09090909090908
2016-04-29,95.72,1.1,87.01818181818182
2016-05-02,96.01,1.1,87.28181818181818
2016-05-03,94.57,1.1,85.97272727272725
2016-05-04,93.67,0.95,98.60000000000001
2016-05-05,93.29,0.95,98.20000000000002
2016-05-06,94.46,0.95,99.43157894736842
2016-05-09,94.66,0.95,99.6421052631579
2016-05-10,96.29,0.95,101.35789473684211
2016-05-11,94.9,0.95,99.89473684210527
2016-05-12,94.74,0.95,99.72631578947369
2016-05-13,93.82,0.95,98.7578947368421
2016-05-16,94.77,0.95,99.7578947368421
2016-05-17,93.7,0.95,98.63157894736842
2016-05-18,94.16,0.95,99.11578947368422
2016-05-19,93.07,0.95,97.96842105263157
2016-05-20,93.83,0.95,98.76842105263158
2016-05-23,93.71,0.95,98.64210526315789
2016-05-24,97.8,0.95,102.94736842105263
2016-05-25,98.12,0.95,103.2842105263158
2016-05-26,97.56,0.95,102.69473684210527
2016-05-27,98.73,0.95,103.92631578947369
2016-05-31,98.64,0.95,103.83157894736843
2016-06-01,98.86,0.95,104.06315789473685
2016-06-02,99.59,0.95,104.83157894736843
2016-06-03,98.76,0.95,103.95789473684212
2016-06-06,101.0,0.95,106.31578947368422
2016-06-07,100.19,0.95,105.46315789473684
2016-06-08,101.07,0.95,106.38947368421053
2016-06-09,101.07,0.95,106.38947368421053
2016-06-10,99.44,0.95,104.67368421052632
2016-06-13,98.32,0.95,103.49473684210525
2016-06-14,98.24,0.95,103.41052631578947
2016-06-15,98.35,0.95,103.52631578947368
2016-06-16,96.97,0.95,102.07368421052632
2016-06-17,96.69,0.95,101.77894736842106
2016-06-20,98.65,0.95,103.8421052631579
2016-06-21,98.47,0.95,103.65263157894738
2016-06-22,98.26,0.95,103.43157894736844
2016-06-23,101.7,0.95,107.05263157894737
2016-06-24,93.66,0.95,98.58947368421053
2016-06-27,87.88,0.95,92.50526315789473
2016-06-28,89.1,0.95,93.78947368421052
2016-06-29,91.58,0.95,96.4
2016-06-30,93.71,0.95,98.64210526315789
2016-07-01,94.08,0.95,99.03157894736843
2016-07-05,92.58,0.95,97.45263157894738
2016-07-06,92.97,0.95,97.86315789473684
2016-07-07,94.23,0.95,99.18947368421054
2016-07-08,96.73,0.95,101.82105263157895
2016-07-11,97.85,0.95,103.0
2016-07-12,100.17,0.95,105.4421052631579
2016-07-13,101.72,0.95,107.07368421052632
2016-07-14,103.01,0.95,108.43157894736844
2016-07-15,103.34,0.95,108.77894736842106
2016-07-18,103.96,0.95,109.43157894736842
2016-07-19,103.59,0.95,109.04210526315791
2016-07-20,104.23,0.95,109.71578947368423
2016-07-21,104.31,0.95,109.80000000000001
2016-07-22,105.29,0.95,110.83157894736843
2016-07-25,105.7,0.95,111.26315789473685
2016-07-26,106.19,0.95,111.77894736842106
2016-07-27,105.12,0.95,110.65263157894738
2016-07-28,106.18,1.32,80.43939393939394
2016-07-29,106.01,1.32,80.31060606060606
2016-08-01,105.27,1.32,79.75
2016-08-02,104.19,1.32,78.93181818181817
2016-08-03,104.59,1.32,79.23484848484848
2016-08-04,103.91,1.32,78.71969696969697
2016-08-05,105.05,1.32,79.58333333333333
2016-08-08,104.5,1.32,79.16666666666666
2016-08-09,104.24,1.32,78.96969696969697
2016-08-10,103.71,1.32,78.56818181818181
2016-08-11,104.51,1.32,79.17424242424242
2016-08-12,103.46,1.32,78.37878787878788
2016-08-15,105.07,1.32,79.59848484848484
2016-08-16,104.11,1.32,78.87121212121211
2016-08-17,104.15,1.32,78.90151515151516
2016-08-18,104.23,1.32,78.96212121212122
2016-08-19,104.58,1.32,79.22727272727272
2016-08-22,104.5,1.32,79.16666666666666
2016-08-23,105.63,1.32,80.02272727272727
2016-08-24,105.56,1.32,79.96969696969697
2016-08-25,105.7,1.32,80.07575757575758
2016-08-26,106.22,1.32,80.46969696969697
2016-08-29,107.16,1.32,81.18181818181817
2016-08-30,108.24,1.32,81.99999999999999
2016-08-31,108.69,1.32,82.34090909090908
2016-09-01,108.55,1.32,82.23484848484848
2016-09-02,109.43,1.32,82.90151515151516
2016-09-06,110.09,1.32,83.40151515151516
2016-09-07,110.15,1.32,83.4469696969697
2016-09-08,109.94,1.32,83.28787878787878
2016-09-09,106.62,1.32,80.77272727272727
2016-09-12,108.61,1.32,82.28030303030303
2016-09-13,107.32,1.32,81.3030303030303
2016-09-14,107.32,1.32,81.3030303030303
2016-09-15,108.7,1.32,82.34848484848484
2016-09-16,108.48,1.32,82.18181818181819
2016-09-19,108.48,1.32,82.18181818181819
2016-09-20,107.95,1.32,81.78030303030303
2016-09-21,109.46,1.32,82.92424242424242
2016-09-22,110.16,1.32,83.45454545454545
2016-09-23,109.27,1.32,82.78030303030302
2016-09-26,108.99,1.32,82.56818181818181
2016-09-27,109.99,1.32,83.32575757575756
2016-09-28,109.57,1.32,83.00757575757575
2016-09-29,107.75,1.32,81.62878787878788
2016-09-30,108.28,1.32,82.03030303030303
2016-10-03,109.28,1.32,82.78787878787878
2016-10-04,108.38,1.32,82.1060606060606
2016-10-05,108.49,1.32,82.18939393939394
2016-10-06,108.86,1.32,82.46969696969697
2016-10-07,108.26,1.32,82.01515151515152
2016-10-10,109.15,1.32,82.68939393939394
2016-10-11,107.58,1.32,81.5
2016-10-12,108.26,1.32,82.01515151515152
2016-10-13,106.61,1.32,80.76515151515152
2016-10-14,107.08,1.32,81.12121212121211
2016-10-17,106.7,1.32,80.83333333333333
2016-10-18,107.8,1.32,81.66666666666666
2016-10-19,108.4,1.32,82.12121212121212
2016-10-20,108.09,1.32,81.88636363636364
2016-10-21,102.24,1.32,77.45454545454545
2016-10-24,102.84,1.33,77.32330827067669
2016-10-25,102.77,1.33,77.27067669172932
2016-10-26,102.13,1.33,76.78947368421052
2016-10-27,102.16,1.33,76.81203007518796
2016-10-28,101.17,1.33,76.06766917293233
2016-10-31,100.52,1.33,75.57894736842104
2016-11-01,99.04,1.33,74.46616541353383
2016-11-02,97.96,1.33,73.65413533834585
2016-11-03,98.06,1.33,73.72932330827068
2016-11-04,97.61,1.33,73.39097744360902
2016-11-07,99.58,1.33,74.87218045112782
2016-11-08,99.68,1.33,74.94736842105263
2016-11-09,100.67,1.33,75.69172932330827
2016-11-10,100.27,1.33,75.39097744360902
2016-11-11,100.44,1.33,75.5187969924812
2016-11-14,100.06,1.33,75.23308270676692
2016-11-15,99.29,1.33,74.65413533834587
2016-11-16,98.68,1.33,74.19548872180451
2016-11-17,101.2,1.33,76.09022556390977
2016-11-18,100.56,1.33,75.60902255639097
2016-11-21,101.13,1.33,76.0375939849624
2016-11-22,101.66,1.33,76.4360902255639
2016-11-23,100.86,1.33,75.8345864661654
2016-11-25,101.02,1.33,75.9548872180451
2016-11-28,100.89,1.33,75.85714285714285
2016-11-29,101.09,1.33,76.00751879699249
2016-11-30,100.5,1.33,75.56390977443608
2016-12-01,97.25,1.33,73.1203007518797
2016-12-02,97.62,1.33,73.3984962406015
2016-12-05,96.83,1.33,72.80451127819548
2016-12-06,96.91,1.33,72.86466165413533
2016-12-07,97.9,1.33,73.60902255639098
2016-12-08,98.07,1.33,73.73684210526315
2016-12-09,99.77,1.33,75.01503759398496
2016-12-12,98.27,1.33,73.88721804511277
2016-12-13,99.5,1.33,74.81203007518796
2016-12-14,97.45,1.33,73.27067669172932
2016-12-15,96.76,1.33,72.75187969924812
2016-12-16,96.47,1.33,72.53383458646616
2016-12-19,95.92,1.33,72.1203007518797
2016-12-20,96.75,1.33,72.74436090225564
2016-12-21,96.49,1.33,72.54887218045113
2016-12-22,95.86,1.33,72.07518796992481
2016-12-23,95.42,1.33,71.74436090225564
2016-12-27,95.7,1.33,71.95488721804512
2016-12-28,94.69,1.33,71.19548872180451
2016-12-29,94.29,1.33,70.89473684210526
2016-12-30,94.27,1.33,70.87969924812029
2017-01-03,95.47,1.33,71.78195488721803
2017-01-04,97.09,1.33,73.0
2017-01-05,97.86,1.33,73.57894736842105
2017-01-06,98.3,1.33,73.90977443609022
2017-01-09,96.86,1.33,72.82706766917293
2017-01-10,94.67,1.33,71.18045112781955
2017-01-11,95.02,1.33,71.44360902255639
2017-01-12,96.5,1.33,72.5563909774436
2017-01-13,96.96,1.33,72.90225563909773
2017-01-17,99.15,1.33,74.54887218045113
2017-01-18,99.33,1.33,74.68421052631578
2017-01-19,99.96,1.33,75.1578947368421
2017-01-20,101.02,1.33,75.9548872180451
2017-01-23,101.77,1.33,76.5187969924812
2017-01-24,101.95,1.33,76.65413533834587
2017-01-25,103.73,1.33,77.99248120300751
2017-01-26,104.07,1.33,78.24812030075186
2017-01-27,103.98,1.33,78.18045112781955
2017-01-30,103.76,1.33,78.01503759398496
2017-01-31,103.67,1.33,77.94736842105263
2017-02-01,103.55,1.33,77.85714285714285
2017-02-02,104.42,1.33,78.51127819548871
2017-02-03,106.17,1.33,79.82706766917293
2017-02-06,106.76,1.33,80.27067669172932
2017-02-07,107.06,1.33,80.49624060150376
2017-02-08,106.82,1.33,80.3157894736842
2017-02-09,107.58,1.33,80.88721804511277
2017-02-10,108.0,1.33,81.203007518797
2017-02-13,109.03,1.33,81.97744360902256
2017-02-14,109.26,1.33,82.15037593984962
2017-02-15,109.85,1.33,82.59398496240601
2017-02-16,110.22,1.33,82.87218045112782
2017-02-17,112.9,1.33,84.88721804511277
2017-02-21,112.87,1.33,84.86466165413533
2017-02-22,113.56,1.33,85.38345864661653
2017-02-23,113.23,1.33,85.13533834586465
2017-02-24,113.29,-2.22,-51.03153153153153
2017-02-27,112.05,-2.22,-50.47297297297297
2017-02-28,111.37,-2.22,-50.166666666666664
2017-03-01,113.2,-2.22,-50.99099099099099
2017-03-02,112.47,-2.22,-50.662162162162154
2017-03-03,112.62,-2.22,-50.729729729729726
2017-03-06,112.27,-2.22,-50.57207207207207
2017-03-07,112.66,-2.22,-50.747747747747745
2017-03-08,112.68,-2.22,-50.75675675675676
2017-03-09,112.48,-2.22,-50.666666666666664
2017-03-10,111.93,-2.22,-50.41891891891892
2017-03-13,112.15,-2.22,-50.51801801801802
2017-03-14,112.11,-2.22,-50.49999999999999
2017-03-15,112.89,-2.22,-50.85135135135135
2017-03-16,113.54,-2.22,-51.14414414414414
2017-03-17,111.94,-2.22,-50.423423423423415
2017-03-20,112.26,-2.22,-50.567567567567565
2017-03-21,110.88,-2.22,-49.94594594594594
2017-03-22,111.13,-2.22,-50.05855855855855
2017-03-23,112.17,-2.22,-50.527027027027025
2017-03-24,112.47,-2.22,-50.662162162162154
2017-03-27,111.41,-2.22,-50.184684684684676
2017-03-28,111.26,-2.22,-50.11711711711712
2017-03-29,111.45,-2.22,-50.2027027027027
2017-03-30,111.62,-2.22,-50.27927927927928
2017-03-31,112.04,-2.22,-50.468468468468465
2017-04-03,111.9,-2.22,-50.4054054054054
2017-04-04,111.38,-2.22,-50.17117117117117
2017-04-05,113.07,-2.22,-50.93243243243243
2017-04-06,113.34,-2.22,-51.05405405405405
2017-04-07,113.28,-2.22,-51.027027027027025
2017-04-10,112.94,-2.22,-50.87387387387387
2017-04-11,113.38,-2.22,-51.07207207207207
2017-04-12,112.98,-2.22,-50.89189189189189
2017-04-13,112.43,-2.22,-50.64414414414414
2017-04-17,114.27,-2.22,-51.47297297297297
2017-04-18,114.14,-2.22,-51.41441441441441
2017-04-19,114.38,-2.22,-51.522522522522515
2017-04-20,115.36,-2.22,-51.96396396396396
2017-04-21,115.02,-2.22,-51.81081081081081
2017-04-24,117.7,-2.22,-53.01801801801801
2017-04-25,118.07,-2.22,-53.184684684684676
2017-04-26,118.75,-2.22,-53.49099099099099
2017-04-27,119.43,-2.22,-53.7972972972973
2017-04-28,118.32,-2.22,-53.29729729729729
2017-05-01,117.9,-2.22,-53.108108108108105
2017-05-02,118.85,-2.22,-53.53603603603603
2017-05-03,118.65,-2.22,-53.445945945945944
2017-05-04,119.4,-2.22,-53.78378378378378
2017-05-05,118.23,-2.22,-53.25675675675675
2017-05-08,116.68,-2.22,-52.55855855855856
2017-05-09,116.71,1.81,64.4806629834254
2017-05-10,116.61,1.81,64.42541436464089
2017-05-11,115.57,1.81,63.850828729281766
2017-05-12,114.77,1.81,63.40883977900552
2017-05-15,116.11,1.81,64.14917127071823
2017-05-16,115.23,1.81,63.66298342541437
2017-05-17,112.95,1.81,62.40331491712707
2017-05-18,113.39,1.81,62.646408839779006
2017-05-19,114.75,1.81,63.39779005524862
2017-05-22,114.97,1.81,63.51933701657458
2017-05-23,114.89,1.81,63.47513812154696
2017-05-24,115.05,1.81,63.56353591160221
2017-05-25,116.54,1.81,64.38674033149171
2017-05-26,117.11,1.81,64.70165745856353
2017-05-30,116.76,1.81,64.50828729281768
2017-05-31,118.45,1.81,65.44198895027624
2017-06-01,119.0,1.81,65.74585635359117
2017-06-02,118.82,1.81,65.646408839779
2017-06-05,118.86,1.81,65.66850828729281
2017-06-06,117.77,1.81,65.06629834254143
2017-06-07,117.67,1.81,65.01104972375691
2017-06-08,117.38,1.81,64.85082872928176
2017-06-09,116.82,1.81,64.54143646408839
2017-06-12,117.19,1.81,64.74585635359115
2017-06-13,118.92,1.81,65.70165745856353
2017-06-14,120.01,1.81,66.30386740331492
2017-06-15,121.08,1.81,66.89502762430939
2017-06-16,122.25,1.81,67.54143646408839
2017-06-19,122.18,1.81,67.50276243093923
2017-06-20,121.19,1.81,66.95580110497237
2017-06-21,118.94,1.81,65.71270718232044
2017-06-22,118.72,1.81,65.59116022099447
2017-06-23,120.06,1.81,66.33149171270718
2017-06-26,120.62,1.81,66.64088397790056
2017-06-27,120.42,1.81,66.5303867403315
2017-06-28,122.22,1.81,67.52486187845304
2017-06-29,121.37,1.81,67.05524861878453
2017-06-30,121.68,1.81,67.22651933701658
2017-07-03,122.02,1.81,67.41436464088397
2017-07-05,123.98,1.81,68.49723756906077
2017-07-06,122.17,1.81,67.49723756906077
2017-07-07,123.42,1.81,68.1878453038674
2017-07-10,123.03,1.81,67.97237569060773
2017-07-11,122.61,1.81,67.74033149171271
2017-07-12,124.28,1.81,68.66298342541437
2017-07-13,124.68,1.81,68.8839779005525
2017-07-14,125.1,1.81,69.1160220994475
2017-07-17,125.37,1.81,69.26519337016575
2017-07-18,125.85,1.81,69.53038674033148
2017-07-19,126.6,1.81,69.94475138121547
2017-07-20,127.17,1.81,70.25966850828729
2017-07-21,132.57,1.81,73.24309392265192
2017-07-24,133.57,1.81,73.79558011049723
2017-07-25,132.75,1.81,73.34254143646409
2017-07-26,133.28,1.81,73.6353591160221
2017-07-27,131.89,1.63,80.91411042944785
2017-07-28,132.21,1.63,81.11042944785277
2017-07-31,131.63,1.63,80.75460122699387
2017-08-01,131.59,1.63,80.73006134969326
2017-08-02,129.37,1.63,79.36809815950922
2017-08-03,128.72,1.63,78.96932515337424
2017-08-04,129.29,1.63,79.31901840490798
2017-08-07,129.07,1.63,79.1840490797546
2017-08-08,127.7,1.63,78.34355828220859
2017-08-09,128.02,1.63,78.53987730061351
2017-08-10,126.91,1.63,77.85889570552148
2017-08-11,127.76,1.63,78.38036809815952
2017-08-14,130.53,1.63,80.079754601227
2017-08-15,132.2,1.63,81.1042944785276
2017-08-16,132.09,1.63,81.03680981595093
2017-08-17,130.22,1.63,79.88957055214725
2017-08-18,130.49,1.63,80.0552147239264
2017-08-21,130.81,1.63,80.25153374233129
2017-08-22,132.58,1.63,81.33742331288344
2017-08-23,132.02,1.63,80.99386503067485
2017-08-24,132.2,1.63,81.1042944785276
2017-08-25,132.39,1.63,81.22085889570552
2017-08-28,132.68,1.63,81.39877300613497
2017-08-29,133.03,1.63,81.61349693251535
2017-08-30,134.44,1.63,82.47852760736197
2017-08-31,134.03,1.63,82.22699386503068
2017-09-01,133.76,1.63,82.06134969325153
2017-09-05,133.06,1.63,81.6319018404908
2017-09-06,134.24,1.63,82.35582822085891
