date,FLIR,FLIR_EPS,PE Ratio
2015-10-27,27.0,0.36,75.0
2015-10-28,26.01,0.36,72.25
2015-10-29,26.47,0.36,73.52777777777777
2015-10-30,26.67,0.36,74.08333333333334
2015-11-02,27.52,0.36,76.44444444444444
2015-11-03,27.4,0.36,76.11111111111111
2015-11-04,27.32,0.36,75.88888888888889
2015-11-05,27.34,0.36,75.94444444444444
2015-11-06,27.58,0.36,76.61111111111111
2015-11-09,26.71,0.53,50.39622641509434
2015-11-10,26.72,0.53,50.415094339622634
2015-11-11,26.78,0.53,50.528301886792455
2015-11-12,26.22,0.53,49.471698113207545
2015-11-13,26.03,0.53,49.113207547169814
2015-11-16,28.72,0.53,54.18867924528301
2015-11-17,29.1,0.53,54.905660377358494
2015-11-18,29.64,0.53,55.92452830188679
2015-11-19,29.85,0.53,56.320754716981135
2015-11-20,29.89,0.53,56.39622641509434
2015-11-23,29.91,0.53,56.43396226415094
2015-11-24,30.17,0.53,56.924528301886795
2015-11-25,30.21,0.53,57.0
2015-11-27,30.27,0.53,57.11320754716981
2015-11-30,30.56,0.53,57.660377358490564
2015-12-01,30.56,0.53,57.660377358490564
2015-12-02,30.4,0.53,57.35849056603773
2015-12-03,29.93,0.53,56.471698113207545
2015-12-04,30.43,0.53,57.41509433962264
2015-12-07,29.87,0.53,56.35849056603774
2015-12-08,29.7,0.53,56.0377358490566
2015-12-09,29.49,0.53,55.641509433962256
2015-12-10,29.35,0.53,55.37735849056604
2015-12-11,29.17,0.53,55.0377358490566
2015-12-14,28.53,0.53,53.83018867924528
2015-12-15,29.02,0.53,54.75471698113207
2015-12-16,29.24,0.53,55.16981132075471
2015-12-17,28.45,0.53,53.679245283018865
2015-12-18,27.98,0.53,52.79245283018868
2015-12-21,28.2,0.53,53.20754716981131
2015-12-22,28.63,0.53,54.018867924528294
2015-12-23,28.98,0.53,54.679245283018865
2015-12-24,28.67,0.53,54.09433962264151
2015-12-28,28.45,0.53,53.679245283018865
2015-12-29,28.67,0.53,54.09433962264151
2015-12-30,28.34,0.53,53.471698113207545
2015-12-31,28.07,0.53,52.9622641509434
2016-01-04,28.75,0.53,54.24528301886792
2016-01-05,30.31,0.53,57.18867924528301
2016-01-06,30.45,0.53,57.45283018867924
2016-01-07,30.02,0.53,56.64150943396226
2016-01-08,30.28,0.53,57.132075471698116
2016-01-11,31.16,0.53,58.79245283018868
2016-01-12,31.1,0.53,58.679245283018865
2016-01-13,31.28,0.53,59.0188679245283
2016-01-14,31.74,0.53,59.886792452830186
2016-01-15,31.26,0.53,58.9811320754717
2016-01-19,30.22,0.53,57.018867924528294
2016-01-20,30.18,0.53,56.94339622641509
2016-01-21,29.82,0.53,56.264150943396224
2016-01-22,30.42,0.53,57.39622641509434
2016-01-25,30.17,0.53,56.924528301886795
2016-01-26,29.51,0.53,55.679245283018865
2016-01-27,28.89,0.53,54.50943396226415
2016-01-28,28.49,0.53,53.75471698113207
2016-01-29,29.24,0.53,55.16981132075471
2016-02-01,29.35,0.53,55.37735849056604
2016-02-02,28.58,0.53,53.92452830188679
2016-02-03,28.49,0.53,53.75471698113207
2016-02-04,28.68,0.53,54.11320754716981
2016-02-05,28.36,0.53,53.50943396226415
2016-02-08,27.6,0.53,52.075471698113205
2016-02-09,28.76,0.53,54.264150943396224
2016-02-10,28.53,0.53,53.83018867924528
2016-02-11,28.62,0.53,54.0
2016-02-12,29.3,0.53,55.283018867924525
2016-02-16,30.26,0.53,57.094339622641506
2016-02-17,30.88,0.53,58.264150943396224
2016-02-18,30.47,0.53,57.490566037735846
2016-02-19,30.83,0.53,58.16981132075471
2016-02-22,31.18,0.53,58.83018867924528
2016-02-23,31.15,0.53,58.77358490566037
2016-02-24,31.24,0.53,58.94339622641509
2016-02-25,31.02,0.53,58.52830188679245
2016-02-26,31.05,0.5,62.1
2016-02-29,30.96,0.5,61.92
2016-03-01,31.92,0.5,63.84
2016-03-02,31.8,0.5,63.6
2016-03-03,32.3,0.5,64.6
2016-03-04,32.36,0.5,64.72
2016-03-07,32.43,0.5,64.86
2016-03-08,31.57,0.5,63.14
2016-03-09,32.0,0.5,64.0
2016-03-10,31.38,0.5,62.76
2016-03-11,32.07,0.5,64.14
2016-03-14,31.95,0.5,63.9
2016-03-15,31.75,0.5,63.5
2016-03-16,32.02,0.5,64.04
2016-03-17,32.4,0.5,64.8
2016-03-18,32.46,0.5,64.92
2016-03-21,33.36,0.5,66.72
2016-03-22,33.71,0.5,67.42
2016-03-23,33.37,0.5,66.74
2016-03-24,33.11,0.5,66.22
2016-03-28,33.29,0.5,66.58
2016-03-29,33.13,0.5,66.26
2016-03-30,33.78,0.5,67.56
2016-03-31,32.95,0.5,65.9
2016-04-01,32.98,0.5,65.96
2016-04-04,32.63,0.5,65.26
2016-04-05,32.4,0.5,64.8
2016-04-06,32.69,0.5,65.38
2016-04-07,32.12,0.5,64.24
2016-04-08,32.06,0.5,64.12
2016-04-11,32.39,0.5,64.78
2016-04-12,32.48,0.5,64.96
2016-04-13,32.92,0.5,65.84
2016-04-14,32.82,0.5,65.64
2016-04-15,32.68,0.5,65.36
2016-04-18,32.83,0.5,65.66
2016-04-19,32.97,0.5,65.94
2016-04-20,33.0,0.5,66.0
2016-04-21,32.78,0.5,65.56
2016-04-22,33.31,0.5,66.62
2016-04-25,33.92,0.5,67.84
2016-04-26,31.31,0.5,62.62
2016-04-27,30.83,0.5,61.66
2016-04-28,30.75,0.5,61.5
2016-04-29,30.21,0.5,60.42
2016-05-02,30.56,0.5,61.12
2016-05-03,31.16,0.5,62.32
2016-05-04,30.41,0.5,60.82
2016-05-05,30.48,0.5,60.96
2016-05-06,30.38,0.01,3038.0
2016-05-09,30.57,0.01,3057.0
2016-05-10,30.69,0.01,3069.0
2016-05-11,30.61,0.01,3061.0
2016-05-12,30.35,0.01,3035.0
2016-05-13,30.23,0.01,3023.0
2016-05-16,30.48,0.01,3048.0
2016-05-17,29.58,0.01,2957.9999999999995
2016-05-18,29.56,0.01,2956.0
2016-05-19,29.74,0.01,2974.0
2016-05-20,29.94,0.01,2994.0
2016-05-23,30.01,0.01,3001.0
2016-05-24,30.63,0.01,3063.0
2016-05-25,30.58,0.01,3057.9999999999995
2016-05-26,30.64,0.01,3064.0
2016-05-27,30.89,0.01,3089.0
2016-05-31,31.15,0.01,3115.0
2016-06-01,30.98,0.01,3098.0
2016-06-02,31.23,0.01,3123.0
2016-06-03,31.1,0.01,3110.0
2016-06-06,31.24,0.01,3124.0
2016-06-07,31.57,0.01,3157.0
2016-06-08,31.53,0.01,3153.0
2016-06-09,31.41,0.01,3141.0
2016-06-10,30.97,0.01,3097.0
2016-06-13,31.35,0.01,3135.0
2016-06-14,31.23,0.01,3123.0
2016-06-15,31.12,0.01,3112.0
2016-06-16,31.25,0.01,3125.0
2016-06-17,30.56,0.01,3056.0
2016-06-20,30.76,0.01,3076.0
2016-06-21,30.9,0.01,3090.0
2016-06-22,31.16,0.01,3116.0
2016-06-23,31.55,0.01,3155.0
2016-06-24,29.83,0.01,2982.9999999999995
2016-06-27,29.08,0.01,2907.9999999999995
2016-06-28,29.69,0.01,2969.0
2016-06-29,30.17,0.01,3017.0
2016-06-30,30.95,0.01,3095.0
2016-07-01,31.05,0.01,3105.0
2016-07-05,30.96,0.01,3096.0
2016-07-06,31.34,0.01,3134.0
2016-07-07,31.44,0.01,3144.0
2016-07-08,31.8,0.01,3180.0
2016-07-11,32.02,0.01,3202.0000000000005
2016-07-12,32.61,0.01,3261.0
2016-07-13,32.1,0.01,3210.0
2016-07-14,32.07,0.01,3207.0
2016-07-15,32.03,0.01,3203.0
2016-07-18,32.57,0.01,3257.0
2016-07-19,32.63,0.01,3263.0
2016-07-20,32.86,0.01,3286.0
2016-07-21,32.85,0.01,3285.0
2016-07-22,33.23,0.01,3322.9999999999995
2016-07-25,32.27,0.01,3227.0000000000005
2016-07-26,32.74,0.01,3274.0
2016-07-27,32.44,0.01,3243.9999999999995
2016-07-28,32.9,0.01,3290.0
2016-07-29,32.58,0.01,3257.9999999999995
2016-08-01,32.26,0.01,3225.9999999999995
2016-08-02,31.87,0.01,3187.0
2016-08-03,31.6,0.33,95.75757575757575
2016-08-04,31.65,0.33,95.9090909090909
2016-08-05,31.8,0.33,96.36363636363636
2016-08-08,31.42,0.33,95.21212121212122
2016-08-09,31.54,0.33,95.57575757575756
2016-08-10,31.59,0.33,95.72727272727272
2016-08-11,31.36,0.33,95.03030303030303
2016-08-12,30.92,0.33,93.6969696969697
2016-08-15,30.98,0.33,93.87878787878788
2016-08-16,30.55,0.33,92.57575757575758
2016-08-17,30.64,0.33,92.84848484848484
2016-08-18,30.41,0.33,92.15151515151514
2016-08-19,30.88,0.33,93.57575757575756
2016-08-22,30.68,0.33,92.96969696969697
2016-08-23,30.62,0.33,92.78787878787878
2016-08-24,31.3,0.33,94.84848484848484
2016-08-25,31.15,0.33,94.39393939393939
2016-08-26,31.07,0.33,94.15151515151514
2016-08-29,31.23,0.33,94.63636363636364
2016-08-30,30.84,0.33,93.45454545454545
2016-08-31,30.83,0.33,93.42424242424241
2016-09-01,30.86,0.33,93.51515151515152
2016-09-02,31.05,0.33,94.0909090909091
2016-09-06,31.1,0.33,94.24242424242425
2016-09-07,31.05,0.33,94.0909090909091
2016-09-08,31.02,0.33,94.0
2016-09-09,30.7,0.33,93.03030303030302
2016-09-12,31.09,0.33,94.2121212121212
2016-09-13,30.83,0.33,93.42424242424241
2016-09-14,30.46,0.33,92.3030303030303
2016-09-15,30.96,0.33,93.81818181818181
2016-09-16,31.0,0.33,93.93939393939394
2016-09-19,31.33,0.33,94.93939393939392
2016-09-20,31.14,0.33,94.36363636363636
2016-09-21,31.46,0.33,95.33333333333333
2016-09-22,31.51,0.33,95.48484848484848
2016-09-23,31.55,0.33,95.60606060606061
2016-09-26,31.43,0.33,95.24242424242424
2016-09-27,31.78,0.33,96.3030303030303
2016-09-28,31.7,0.33,96.06060606060605
2016-09-29,31.31,0.33,94.87878787878788
2016-09-30,31.42,0.33,95.21212121212122
2016-10-03,31.59,0.33,95.72727272727272
2016-10-04,30.79,0.33,93.3030303030303
2016-10-05,30.84,0.33,93.45454545454545
2016-10-06,30.69,0.33,93.0
2016-10-07,30.37,0.33,92.03030303030303
2016-10-10,30.42,0.33,92.18181818181819
2016-10-11,29.87,0.33,90.51515151515152
2016-10-12,29.5,0.33,89.39393939393939
2016-10-13,29.24,0.33,88.6060606060606
2016-10-14,29.28,0.33,88.72727272727272
2016-10-17,28.98,0.33,87.81818181818181
2016-10-18,29.31,0.33,88.81818181818181
2016-10-19,29.3,0.33,88.78787878787878
2016-10-20,29.22,0.33,88.54545454545453
2016-10-21,28.97,0.33,87.78787878787878
2016-10-24,29.18,0.33,88.42424242424242
2016-10-25,29.37,0.33,89.0
2016-10-26,32.33,0.33,97.96969696969695
2016-10-27,32.41,0.33,98.2121212121212
2016-10-28,32.69,0.33,99.06060606060605
2016-10-31,32.92,0.33,99.75757575757576
2016-11-01,32.83,0.33,99.48484848484847
2016-11-02,32.72,0.33,99.15151515151514
2016-11-03,32.17,0.33,97.48484848484848
2016-11-04,31.93,0.42,76.02380952380953
2016-11-07,32.19,0.42,76.64285714285714
2016-11-08,32.33,0.42,76.97619047619048
2016-11-09,33.46,0.42,79.66666666666667
2016-11-10,34.2,0.42,81.42857142857144
2016-11-11,34.69,0.42,82.59523809523809
2016-11-14,35.47,0.42,84.45238095238095
2016-11-15,35.28,0.42,84.0
2016-11-16,35.24,0.42,83.90476190476191
2016-11-17,35.37,0.42,84.21428571428571
2016-11-18,35.08,0.42,83.52380952380952
2016-11-21,35.45,0.42,84.40476190476191
2016-11-22,35.35,0.42,84.16666666666667
2016-11-23,35.52,0.42,84.57142857142858
2016-11-25,35.64,0.42,84.85714285714286
2016-11-28,35.27,0.42,83.97619047619048
2016-11-29,35.25,0.42,83.92857142857143
2016-11-30,35.91,0.42,85.5
2016-12-01,35.59,0.42,84.73809523809526
2016-12-02,35.53,0.42,84.5952380952381
2016-12-05,35.71,0.42,85.02380952380953
2016-12-06,35.92,0.42,85.52380952380953
2016-12-07,36.34,0.42,86.52380952380953
2016-12-08,36.65,0.42,87.26190476190476
2016-12-09,36.77,0.42,87.54761904761907
2016-12-12,36.75,0.42,87.5
2016-12-13,36.68,0.42,87.33333333333334
2016-12-14,36.2,0.42,86.1904761904762
2016-12-15,36.52,0.42,86.95238095238096
2016-12-16,36.22,0.42,86.23809523809524
2016-12-19,36.16,0.42,86.09523809523809
2016-12-20,36.36,0.42,86.57142857142857
2016-12-21,36.19,0.42,86.16666666666667
2016-12-22,36.07,0.42,85.88095238095238
2016-12-23,36.57,0.42,87.07142857142857
2016-12-27,36.72,0.42,87.42857142857143
2016-12-28,36.28,0.42,86.3809523809524
2016-12-29,36.36,0.42,86.57142857142857
2016-12-30,36.19,0.42,86.16666666666667
2017-01-03,36.09,0.42,85.92857142857144
2017-01-04,36.6,0.42,87.14285714285715
2017-01-05,36.41,0.42,86.69047619047619
2017-01-06,35.92,0.42,85.52380952380953
2017-01-09,35.62,0.42,84.80952380952381
2017-01-10,35.77,0.42,85.16666666666667
2017-01-11,35.79,0.42,85.21428571428572
2017-01-12,35.49,0.42,84.50000000000001
2017-01-13,35.64,0.42,84.85714285714286
2017-01-17,35.25,0.42,83.92857142857143
2017-01-18,35.4,0.42,84.28571428571429
2017-01-19,35.04,0.42,83.42857142857143
2017-01-20,34.69,0.42,82.59523809523809
2017-01-23,34.6,0.42,82.3809523809524
2017-01-24,34.7,0.42,82.61904761904763
2017-01-25,35.2,0.42,83.80952380952382
2017-01-26,35.66,0.42,84.9047619047619
2017-01-27,35.5,0.42,84.52380952380953
2017-01-30,35.39,0.42,84.26190476190477
2017-01-31,35.33,0.42,84.11904761904762
2017-02-01,35.42,0.42,84.33333333333334
2017-02-02,35.76,0.42,85.14285714285714
2017-02-03,36.34,0.42,86.52380952380953
2017-02-06,36.08,0.42,85.9047619047619
2017-02-07,35.66,0.42,84.9047619047619
2017-02-08,35.71,0.42,85.02380952380953
2017-02-09,36.09,0.42,85.92857142857144
2017-02-10,36.15,0.42,86.07142857142857
2017-02-13,36.4,0.42,86.66666666666667
2017-02-14,34.15,0.42,81.30952380952381
2017-02-15,36.93,0.42,87.92857142857143
2017-02-16,36.4,0.42,86.66666666666667
2017-02-17,36.62,0.42,87.19047619047619
2017-02-21,36.76,0.42,87.52380952380952
2017-02-22,36.68,0.42,87.33333333333334
2017-02-23,36.41,0.42,86.69047619047619
2017-02-24,36.72,0.46,79.82608695652173
2017-02-27,36.62,0.46,79.6086956521739
2017-02-28,36.71,0.46,79.80434782608695
2017-03-01,37.05,0.46,80.54347826086955
2017-03-02,36.6,0.46,79.56521739130434
2017-03-03,36.44,0.46,79.21739130434781
2017-03-06,36.5,0.46,79.34782608695652
2017-03-07,36.5,0.46,79.34782608695652
2017-03-08,36.26,0.46,78.82608695652173
2017-03-09,36.44,0.46,79.21739130434781
2017-03-10,36.2,0.46,78.69565217391305
2017-03-13,36.41,0.46,79.15217391304347
2017-03-14,36.39,0.46,79.1086956521739
2017-03-15,36.7,0.46,79.78260869565217
2017-03-16,36.59,0.46,79.54347826086956
2017-03-17,36.74,0.46,79.86956521739131
2017-03-20,36.59,0.46,79.54347826086956
2017-03-21,35.95,0.46,78.15217391304348
2017-03-22,36.03,0.46,78.32608695652173
2017-03-23,36.3,0.46,78.91304347826086
2017-03-24,36.06,0.46,78.3913043478261
2017-03-27,35.83,0.46,77.89130434782608
2017-03-28,36.3,0.46,78.91304347826086
2017-03-29,36.16,0.46,78.6086956521739
2017-03-30,36.58,0.46,79.52173913043478
2017-03-31,36.28,0.46,78.8695652173913
2017-04-03,35.6,0.46,77.3913043478261
2017-04-04,35.82,0.46,77.8695652173913
2017-04-05,35.37,0.46,76.89130434782608
2017-04-06,35.73,0.46,77.67391304347825
2017-04-07,35.75,0.46,77.71739130434783
2017-04-10,35.55,0.46,77.28260869565216
2017-04-11,35.66,0.46,77.52173913043477
2017-04-12,35.31,0.46,76.76086956521739
2017-04-13,34.97,0.46,76.02173913043478
2017-04-17,35.16,0.46,76.43478260869564
2017-04-18,35.42,0.46,77.0
2017-04-19,35.84,0.46,77.91304347826087
2017-04-20,36.43,0.46,79.19565217391303
2017-04-21,36.37,0.46,79.06521739130434
2017-04-24,37.24,0.46,80.95652173913044
2017-04-25,37.51,0.46,81.54347826086956
2017-04-26,36.75,0.46,79.89130434782608
2017-04-27,36.7,0.46,79.78260869565217
2017-04-28,36.73,0.46,79.84782608695652
2017-05-01,36.98,0.46,80.39130434782608
2017-05-02,37.22,0.46,80.91304347826086
2017-05-03,37.07,0.31,119.58064516129032
2017-05-04,36.91,0.31,119.06451612903224
2017-05-05,36.95,0.31,119.19354838709678
2017-05-08,36.86,0.31,118.90322580645162
2017-05-09,37.08,0.31,119.61290322580645
2017-05-10,37.44,0.31,120.77419354838709
2017-05-11,37.4,0.31,120.64516129032258
2017-05-12,37.49,0.31,120.93548387096774
2017-05-15,37.44,0.31,120.77419354838709
2017-05-16,37.82,0.31,122.0
2017-05-17,37.3,0.31,120.32258064516128
2017-05-18,37.35,0.31,120.48387096774194
2017-05-19,37.07,0.31,119.58064516129032
2017-05-22,36.75,0.31,118.54838709677419
2017-05-23,36.8,0.31,118.70967741935483
2017-05-24,36.83,0.31,118.80645161290322
2017-05-25,36.92,0.31,119.0967741935484
2017-05-26,37.05,0.31,119.51612903225805
2017-05-30,37.77,0.31,121.83870967741936
2017-05-31,37.89,0.31,122.22580645161291
2017-06-01,38.94,0.31,125.61290322580645
2017-06-02,38.69,0.31,124.80645161290322
2017-06-05,38.15,0.31,123.06451612903226
2017-06-06,37.53,0.31,121.06451612903226
2017-06-07,37.35,0.31,120.48387096774194
2017-06-08,37.35,0.31,120.48387096774194
2017-06-09,36.85,0.31,118.87096774193549
2017-06-12,36.14,0.31,116.58064516129032
2017-06-13,35.96,0.31,116.0
2017-06-14,35.99,0.31,116.0967741935484
2017-06-15,35.68,0.31,115.09677419354838
2017-06-16,35.44,0.31,114.32258064516128
2017-06-19,35.66,0.31,115.03225806451611
2017-06-20,35.55,0.31,114.6774193548387
2017-06-21,35.31,0.31,113.90322580645162
2017-06-22,35.24,0.31,113.67741935483872
2017-06-23,35.03,0.31,113.0
2017-06-26,35.17,0.31,113.45161290322581
2017-06-27,34.97,0.31,112.80645161290322
2017-06-28,34.97,0.31,112.80645161290322
2017-06-29,34.74,0.31,112.06451612903227
2017-06-30,34.66,0.31,111.80645161290322
2017-07-03,34.58,0.31,111.54838709677419
2017-07-05,34.28,0.31,110.58064516129032
2017-07-06,34.1,0.31,110.0
2017-07-07,34.7,0.31,111.93548387096776
2017-07-10,35.74,0.31,115.29032258064517
2017-07-11,36.55,0.31,117.9032258064516
2017-07-12,37.25,0.31,120.16129032258064
2017-07-13,37.69,0.31,121.58064516129032
2017-07-14,37.76,0.31,121.80645161290322
2017-07-17,38.15,0.31,123.06451612903226
2017-07-18,38.25,0.31,123.38709677419355
2017-07-19,38.27,0.31,123.45161290322582
2017-07-20,38.41,0.31,123.9032258064516
2017-07-21,38.12,0.31,122.96774193548386
2017-07-24,38.29,0.31,123.51612903225806
2017-07-25,38.78,0.31,125.0967741935484
2017-07-26,38.37,0.31,123.77419354838709
2017-07-27,37.24,0.31,120.12903225806453
2017-07-28,36.5,0.38,96.05263157894737
2017-07-31,37.32,0.38,98.21052631578948
2017-08-01,37.08,0.38,97.57894736842104
2017-08-02,37.3,0.38,98.1578947368421
2017-08-03,37.61,0.38,98.97368421052632
2017-08-04,37.55,0.38,98.8157894736842
2017-08-07,37.6,0.38,98.94736842105263
2017-08-08,37.71,0.38,99.23684210526316
2017-08-09,37.66,0.38,99.10526315789473
2017-08-10,37.28,0.38,98.10526315789474
2017-08-11,37.41,0.38,98.44736842105262
2017-08-14,37.71,0.38,99.23684210526316
2017-08-15,37.89,0.38,99.71052631578948
2017-08-16,38.32,0.38,100.84210526315789
2017-08-17,37.8,0.38,99.4736842105263
2017-08-18,37.83,0.38,99.55263157894736
2017-08-21,37.37,0.38,98.34210526315789
2017-08-22,37.9,0.38,99.73684210526315
2017-08-23,37.54,0.38,98.78947368421052
2017-08-24,37.5,0.38,98.6842105263158
2017-08-25,37.93,0.38,99.8157894736842
2017-08-28,37.48,0.38,98.63157894736841
2017-08-29,37.71,0.38,99.23684210526316
2017-08-30,38.47,0.38,101.23684210526315
2017-08-31,38.0,0.38,100.0
2017-09-01,38.25,0.38,100.65789473684211
2017-09-05,38.18,0.38,100.47368421052632
2017-09-06,38.14,0.38,100.36842105263158
2017-09-07,37.92,0.38,99.78947368421053
2017-09-08,38.06,0.38,100.15789473684211
2017-09-11,38.98,0.38,102.57894736842104
2017-09-12,39.34,0.38,103.52631578947368
2017-09-13,39.14,0.38,103.0
2017-09-14,39.24,0.38,103.26315789473685
2017-09-15,39.84,0.38,104.8421052631579
2017-09-18,40.66,0.38,106.99999999999999
2017-09-19,39.77,0.38,104.65789473684211
2017-09-20,39.71,0.38,104.5
2017-09-21,39.51,0.38,103.97368421052632
2017-09-22,39.21,0.38,103.1842105263158
2017-09-25,39.3,0.38,103.42105263157895
2017-09-26,38.99,0.38,102.60526315789474
2017-09-27,39.08,0.38,102.84210526315789
2017-09-28,39.0,0.38,102.63157894736842
2017-09-29,38.91,0.38,102.39473684210525
2017-10-02,41.0,0.38,107.89473684210526
2017-10-03,41.05,0.38,108.02631578947367
2017-10-04,41.01,0.38,107.92105263157895
2017-10-05,41.07,0.38,108.07894736842105
2017-10-06,41.29,0.38,108.6578947368421
2017-10-09,41.11,0.38,108.18421052631578
2017-10-10,41.51,0.38,109.23684210526315
2017-10-11,42.58,0.38,112.05263157894736
2017-10-12,42.68,0.38,112.3157894736842
2017-10-13,42.78,0.38,112.57894736842105
2017-10-16,42.6,0.38,112.10526315789474
2017-10-17,42.5,0.38,111.84210526315789
2017-10-18,43.11,0.38,113.44736842105263
2017-10-19,43.25,0.38,113.8157894736842
2017-10-20,43.32,0.38,114.0
2017-10-23,43.76,0.38,115.1578947368421
2017-10-24,43.9,0.38,115.52631578947368
2017-10-25,46.52,0.38,122.42105263157896
2017-10-26,47.72,0.38,125.57894736842105
2017-10-27,47.17,0.46,102.54347826086956
2017-10-30,46.75,0.46,101.63043478260869
2017-10-31,46.82,0.46,101.78260869565217
2017-11-01,46.55,0.46,101.19565217391303
2017-11-02,46.72,0.46,101.56521739130434
2017-11-03,46.97,0.46,102.1086956521739
2017-11-06,47.06,0.46,102.30434782608695
2017-11-07,47.27,0.46,102.76086956521739
2017-11-08,46.99,0.46,102.15217391304348
2017-11-09,46.34,0.46,100.73913043478261
2017-11-10,46.73,0.46,101.58695652173913
2017-11-13,47.11,0.46,102.41304347826086
2017-11-14,47.09,0.46,102.36956521739131
2017-11-15,47.2,0.46,102.60869565217392
2017-11-16,47.48,0.46,103.21739130434781
2017-11-17,46.53,0.46,101.15217391304347
2017-11-20,46.88,0.46,101.91304347826087
2017-11-21,47.18,0.46,102.56521739130434
2017-11-22,46.84,0.46,101.82608695652175
2017-11-24,47.07,0.46,102.32608695652173
2017-11-27,47.08,0.46,102.34782608695652
2017-11-28,47.55,0.46,103.3695652173913
2017-11-29,46.56,0.46,101.21739130434783
2017-11-30,46.58,0.46,101.26086956521738
2017-12-01,46.43,0.46,100.93478260869564
2017-12-04,46.25,0.46,100.54347826086956
2017-12-05,46.04,0.46,100.08695652173913
2017-12-06,46.16,0.46,100.34782608695652
2017-12-07,46.19,0.46,100.41304347826086
2017-12-08,46.39,0.46,100.84782608695652
2017-12-11,46.24,0.46,100.52173913043478
2017-12-12,46.9,0.46,101.95652173913042
2017-12-13,47.38,0.46,103.0
2017-12-14,47.14,0.46,102.47826086956522
2017-12-15,47.38,0.46,103.0
2017-12-18,47.81,0.46,103.93478260869566
2017-12-19,47.47,0.46,103.19565217391303
2017-12-20,47.14,0.46,102.47826086956522
2017-12-21,47.37,0.46,102.9782608695652
2017-12-22,47.36,0.46,102.95652173913042
2017-12-26,46.82,0.46,101.78260869565217
2017-12-27,47.18,0.46,102.56521739130434
2017-12-28,47.01,0.46,102.19565217391303
2017-12-29,46.62,0.46,101.34782608695652
2018-01-02,47.11,0.46,102.41304347826086
2018-01-03,47.48,0.46,103.21739130434781
2018-01-04,47.61,0.46,103.5
2018-01-05,48.25,0.46,104.89130434782608
2018-01-08,49.67,0.46,107.97826086956522
2018-01-09,49.39,0.46,107.3695652173913
2018-01-10,49.71,0.46,108.06521739130434
2018-01-11,50.26,0.46,109.26086956521738
2018-01-12,50.28,0.46,109.30434782608695
2018-01-16,50.34,0.46,109.43478260869566
2018-01-17,50.85,0.46,110.54347826086956
2018-01-18,51.35,0.46,111.63043478260869
2018-01-19,52.4,0.46,113.91304347826086
2018-01-22,51.88,0.46,112.78260869565217
2018-01-23,51.32,0.46,111.56521739130434
2018-01-24,51.84,0.46,112.69565217391305
2018-01-25,52.23,0.46,113.54347826086955
2018-01-26,52.8,0.46,114.78260869565216
2018-01-29,52.44,0.46,113.99999999999999
2018-01-30,51.48,0.46,111.91304347826086
2018-01-31,51.21,0.46,111.32608695652173
2018-02-01,51.42,0.46,111.78260869565217
2018-02-02,49.94,0.46,108.56521739130434
2018-02-05,47.98,0.46,104.30434782608694
2018-02-06,48.41,0.46,105.2391304347826
2018-02-07,48.4,0.46,105.21739130434781
2018-02-08,46.46,0.46,101.0
2018-02-09,47.04,0.46,102.26086956521739
2018-02-12,47.68,0.46,103.65217391304347
2018-02-13,48.21,0.46,104.80434782608695
2018-02-14,49.07,0.46,106.67391304347825
2018-02-15,49.48,0.46,107.56521739130433
2018-02-16,49.09,0.46,106.71739130434783
2018-02-20,48.82,0.46,106.13043478260869
2018-02-21,48.31,0.46,105.02173913043478
2018-02-22,47.86,0.46,104.04347826086956
2018-02-23,48.49,-0.37,-131.05405405405406
2018-02-26,49.64,-0.37,-134.16216216216216
2018-02-27,49.04,-0.37,-132.54054054054055
2018-02-28,49.1,-0.37,-132.7027027027027
2018-03-01,49.16,-0.37,-132.86486486486487
2018-03-02,48.93,-0.37,-132.24324324324326
2018-03-05,49.69,-0.37,-134.2972972972973
2018-03-06,50.5,-0.37,-136.48648648648648
2018-03-07,50.04,-0.37,-135.24324324324326
2018-03-08,50.28,-0.37,-135.8918918918919
2018-03-09,51.54,-0.37,-139.2972972972973
2018-03-12,50.82,-0.37,-137.35135135135135
2018-03-13,51.37,-0.37,-138.83783783783784
2018-03-14,50.65,-0.37,-136.8918918918919
2018-03-15,50.41,-0.37,-136.24324324324323
2018-03-16,49.93,-0.37,-134.94594594594594
2018-03-19,49.44,-0.37,-133.6216216216216
2018-03-20,50.1,-0.37,-135.40540540540542
2018-03-21,50.61,-0.37,-136.78378378378378
2018-03-22,49.56,-0.37,-133.94594594594597
2018-03-23,49.19,-0.37,-132.94594594594594
2018-03-26,50.59,-0.37,-136.72972972972974
2018-03-27,49.93,-0.37,-134.94594594594594
2018-03-28,49.17,-0.37,-132.8918918918919
2018-03-29,50.01,-0.37,-135.16216216216216
2018-04-02,49.53,-0.37,-133.86486486486487
2018-04-03,50.54,-0.37,-136.59459459459458
2018-04-04,50.73,-0.37,-137.1081081081081
2018-04-05,51.28,-0.37,-138.5945945945946
2018-04-06,50.19,-0.37,-135.64864864864865
2018-04-09,50.23,-0.37,-135.75675675675674
2018-04-10,51.2,-0.37,-138.3783783783784
2018-04-11,51.27,-0.37,-138.56756756756758
2018-04-12,51.52,-0.37,-139.24324324324326
2018-04-13,51.37,-0.37,-138.83783783783784
2018-04-16,52.16,-0.37,-140.97297297297297
2018-04-17,52.95,-0.37,-143.10810810810813
2018-04-18,53.07,-0.37,-143.43243243243242
