date,NTRS,NTRS_EPS,PE Ratio
2007-10-11,70.62,0.21921880400000002,322.14389783825294
2007-10-12,70.4,0.21921880400000002,321.1403342935855
2007-10-15,69.77,0.21921880400000002,318.26649323385595
2007-10-16,71.37,0.21921880400000002,325.5651371950738
2007-10-17,69.26,0.21921880400000002,315.9400504712178
2007-10-18,69.85,0.21921880400000002,318.6314254319168
2007-10-19,68.65,0.21921880400000002,313.1574424610035
2007-10-22,69.76,0.21921880400000002,318.2208767090984
2007-10-23,72.29,0.21921880400000002,329.7618574727741
2007-10-24,72.6,0.21921880400000002,331.17596974026003
2007-10-25,72.98,0.21921880400000002,332.9093976810493
2007-10-26,74.35,0.21921880400000002,339.15886157284206
2007-10-29,74.77,0.21921880400000002,341.0747556126617
2007-10-30,74.2,0.219453383,338.112810044947
2007-10-31,75.21,0.219453383,342.71515422480405
2007-11-01,71.49,0.219453383,325.7639459583997
2007-11-02,72.84,0.219453383,331.91559411959486
2007-11-05,73.64,0.219453383,335.56101525215496
2007-11-06,76.72,0.219453383,349.5958866125112
2007-11-07,74.52,0.219453383,339.570978497971
2007-11-08,76.16,0.219453383,347.04409181971914
2007-11-09,76.11,0.219453383,346.81625299893415
2007-11-12,76.88,0.219453383,350.32497083902325
2007-11-13,80.21,0.219453383,365.49903630330454
2007-11-14,78.52,0.219453383,357.7980841607714
2007-11-15,75.83,0.219453383,345.5403556025381
2007-11-16,76.32,0.219453383,347.7731760462312
2007-11-19,75.01,0.219453383,341.80379894166407
2007-11-20,76.16,0.219453383,347.04409181971914
2007-11-21,74.75,0.219453383,340.61903707358204
2007-11-23,76.94,0.219453383,350.59837742396525
2007-11-26,74.36,0.219453383,338.841894271459
2007-11-27,75.88,0.219453383,345.7681944233231
2007-11-28,79.68,0.219453383,363.0839448029835
2007-11-29,79.83,0.219453383,363.7674612653385
2007-11-30,80.99,0.219453383,369.0533219075506
2007-12-03,80.32,0.219453383,366.0002817090315
2007-12-04,80.43,0.219453383,366.50152711475863
2007-12-05,79.56,0.219453383,362.53713163309953
2007-12-06,79.98,0.219453383,364.45097772769356
2007-12-07,78.37,0.219453383,357.1145676984164
2007-12-10,80.23,0.219453383,365.5901718316186
2007-12-11,76.51,0.219453383,348.6389635652142
2007-12-12,77.55,0.219453383,353.3780110375423
2007-12-13,77.49,0.219453383,353.10460445260026
2007-12-14,75.41,0.219453383,343.6265095079441
2007-12-17,74.46,0.219453383,339.297571913029
2007-12-18,74.32,0.219453383,338.65962321483096
2007-12-19,75.28,0.219453383,343.0341285739031
2007-12-20,76.48,0.219453383,348.50226027274323
2007-12-21,77.38,0.219453383,352.60335904687327
2007-12-24,78.32,0.219453383,356.88672887763136
2007-12-26,78.52,0.219453383,357.7980841607714
2007-12-27,77.17,0.219453383,351.6464359995763
2007-12-28,76.72,0.219453383,349.5958866125112
2007-12-31,76.58,0.219453383,348.9579379143132
2008-01-02,74.06,0.219453383,337.474861346749
2008-01-03,76.06,0.219453383,346.58841417814915
2008-01-04,73.16,0.219453383,333.3737625726189
2008-01-07,73.63,0.219453383,335.5154474879979
2008-01-08,71.15,0.219453383,324.2146419770617
2008-01-09,72.99,0.219453383,332.59911058194984
2008-01-10,74.6,0.219453383,339.935520611227
2008-01-11,74.15,0.219453383,337.88497122416203
2008-01-14,74.0,0.219453383,337.201454761807
2008-01-15,69.78,0.219453383,317.9718582875526
2008-01-16,72.53,0.219453383,330.5029934307278
2008-01-17,71.5,0.219453383,325.80951372255674
2008-01-18,69.21,0.219453383,315.3744957306035
2008-01-22,69.99,0.219453383,318.9287813348496
2008-01-23,71.22,0.219453383,324.5336163261607
2008-01-24,70.23,0.219453383,320.0224076746176
2008-01-25,69.44,0.219453383,316.4225543062145
2008-01-28,70.53,0.219453383,321.38944059932766
2008-01-29,71.77,0.219453383,327.0398433547957
2008-01-30,72.28,0.219453383,329.3637993268028
2008-01-31,73.36,0.219453383,334.2851178557589
2008-02-01,73.8,0.219453383,336.29009947866695
2008-02-04,72.54,0.219453383,330.5485611948849
2008-02-05,69.67,0.219453383,317.47061288182556
2008-02-06,69.8,0.219453383,318.06299381586655
2008-02-07,72.22,0.219453383,329.0903927418608
2008-02-08,70.53,0.219453383,321.38944059932766
2008-02-11,70.59,0.219453383,321.66284718426965
2008-02-12,72.04,0.219453383,328.2701729870348
2008-02-13,72.98,0.219453383,332.5535428177929
2008-02-14,72.75,0.219453383,331.50548424218186
2008-02-15,72.66,0.219453383,331.0953743647688
2008-02-19,71.23,0.219453383,324.5791840903177
2008-02-20,73.03,0.219453383,332.7813816385779
2008-02-21,71.4,0.219453383,325.35383608098675
2008-02-22,70.27,0.219453383,320.2046787312456
2008-02-25,72.28,0.219453383,329.3637993268028
2008-02-26,71.6,0.219453383,326.26519136412674
2008-02-27,71.35,0.219453383,325.1259972602017
2008-02-28,69.81,0.0,inf
2008-02-29,67.63,0.0,inf
2008-03-03,68.47,0.0,inf
2008-03-04,68.86,0.0,inf
2008-03-05,69.01,0.0,inf
2008-03-06,66.44,0.0,inf
2008-03-07,66.91,0.0,inf
2008-03-10,65.3,0.0,inf
2008-03-11,70.04,0.0,inf
2008-03-12,68.12,0.0,inf
2008-03-13,68.8,0.0,inf
2008-03-14,66.08,0.0,inf
2008-03-17,64.83,0.0,inf
2008-03-18,70.23,0.0,inf
2008-03-19,66.36,0.0,inf
2008-03-20,69.6,0.0,inf
2008-03-24,68.96,0.0,inf
2008-03-25,70.02,0.0,inf
2008-03-26,67.68,0.0,inf
2008-03-27,66.76,0.0,inf
2008-03-28,65.53,0.0,inf
2008-03-31,66.47,0.0,inf
2008-04-01,71.19,0.0,inf
2008-04-02,70.78,0.0,inf
2008-04-03,71.66,0.0,inf
2008-04-04,69.9,0.0,inf
2008-04-07,70.27,0.0,inf
2008-04-08,68.85,0.0,inf
2008-04-09,66.85,0.0,inf
2008-04-10,66.77,0.0,inf
2008-04-11,67.22,0.0,inf
2008-04-14,65.0,0.0,inf
2008-04-15,68.04,0.0,inf
2008-04-16,72.28,0.0,inf
2008-04-17,73.15,0.0,inf
2008-04-18,72.91,0.0,inf
2008-04-21,74.1,0.0,inf
2008-04-22,73.43,0.0,inf
2008-04-23,75.08,0.0,inf
2008-04-24,74.91,0.0,inf
2008-04-25,76.7,0.0,inf
2008-04-28,74.95,0.0,inf
2008-04-29,74.6,0.0,inf
2008-04-30,74.11,0.0,inf
2008-05-01,77.16,0.0,inf
2008-05-02,75.92,0.0,inf
2008-05-05,76.07,0.1679,453.0673019654556
2008-05-06,76.65,0.1679,456.5217391304348
2008-05-07,73.82,0.1679,439.66646813579507
2008-05-08,74.26,0.1679,442.2870756402621
2008-05-09,72.95,0.1679,434.4848123883264
2008-05-12,75.84,0.1679,451.697438951757
2008-05-13,75.45,0.1679,449.37462775461586
2008-05-14,76.06,0.1679,453.0077427039905
2008-05-15,77.58,0.1679,462.06075044669444
2008-05-16,76.06,0.1679,453.0077427039905
2008-05-19,75.43,0.1679,449.2555092316856
2008-05-20,74.66,0.1679,444.6694460988684
2008-05-21,73.57,0.1679,438.1774865991662
2008-05-22,75.01,0.1679,446.7540202501489
2008-05-23,74.71,0.1679,444.96724240619415
2008-05-27,75.19,0.1679,447.82608695652175
2008-05-28,75.32,0.1679,448.60035735556875
2008-05-29,76.29,0.1679,454.37760571768916
2008-05-30,76.0,0.1679,452.65038713519954
2008-06-02,74.54,0.1679,443.95473496128653
2008-06-03,74.04,0.1679,440.9767718880286
2008-06-04,71.97,0.1679,428.6480047647409
2008-06-05,74.28,0.1679,442.4061941631924
2008-06-06,71.37,0.1679,425.0744490768315
2008-06-09,70.04,0.1679,417.1530673019655
2008-06-10,70.79,0.1679,421.6200119118524
2008-06-11,68.98,0.1679,410.83978558665876
2008-06-12,70.41,0.1679,419.3567599761763
2008-06-13,70.91,0.1679,422.33472304943416
2008-06-16,71.35,0.1679,424.9553305539011
2008-06-17,70.63,0.1679,420.66706372840974
2008-06-18,71.54,0.1679,426.0869565217392
2008-06-19,73.81,0.1679,439.60690887433
2008-06-20,72.69,0.1679,432.9362715902323
2008-06-23,70.79,0.1679,421.6200119118524
2008-06-24,70.95,0.1679,422.57296009529483
2008-06-25,70.86,0.1679,422.0369267421084
2008-06-26,69.59,0.1679,414.47290053603336
2008-06-27,68.98,0.1679,410.83978558665876
2008-06-30,68.57,0.1679,408.39785586658724
2008-07-01,70.23,0.1679,418.2846932698035
2008-07-02,68.53,0.1679,408.1596188207266
2008-07-03,67.99,0.1679,404.9434187016081
2008-07-07,66.29,0.1679,394.81834425253135
2008-07-08,70.94,0.1679,422.5134008338297
2008-07-09,68.03,0.1679,405.18165574746877
2008-07-10,69.37,0.1679,413.1625967837999
2008-07-11,69.74,0.1679,415.3662894580107
2008-07-14,66.44,0.1679,395.71173317450865
2008-07-15,67.19,0.1679,400.17867778439546
2008-07-16,76.0,0.1679,452.65038713519954
2008-07-17,78.48,0.1679,467.4210839785587
2008-07-18,78.13,0.1679,465.3365098272781
2008-07-21,77.08,0.1679,459.0827873734366
2008-07-22,80.59,0.1679,479.988088147707
2008-07-23,78.68,0.1679,468.61226920786186
2008-07-24,75.47,0.1679,449.49374627754617
2008-07-25,77.07,0.1679,459.0232281119714
2008-07-28,74.34,0.1679,442.76354973198335
2008-07-29,78.26,0.1679,466.11078022632523
2008-07-30,78.63,0.1679,468.31447290053603
2008-07-31,78.17,0.1679,465.5747468731388
2008-08-01,78.48,0.1679,467.4210839785587
2008-08-04,78.13,0.1679,465.3365098272781
2008-08-05,80.81,0.1679,481.2983918999405
2008-08-06,81.03,0.1679,482.60869565217394
2008-08-07,77.48,0.1679,461.4651578320429
2008-08-08,79.34,0.1679,472.5431804645623
2008-08-11,81.11,0.1679,483.08516974389516
2008-08-12,78.62,0.1679,468.25491363907094
2008-08-13,76.35,0.1679,454.73496128648003
2008-08-14,78.67,0.1679,468.5527099463967
2008-08-15,79.3,0.1679,472.3049434187016
2008-08-18,76.79,0.1679,457.3555687909471
2008-08-19,75.54,0.1679,449.9106611078023
2008-08-20,78.19,0.1679,465.6938653960691
2008-08-21,77.21,0.1679,459.8570577724836
2008-08-22,79.36,0.1679,472.6622989874926
2008-08-25,76.74,0.1679,457.0577724836212
2008-08-26,77.34,0.1679,460.6313281715307
2008-08-27,78.81,0.1679,469.3865396069089
2008-08-28,81.6,0.1679,486.0035735556879
2008-08-29,80.39,0.1679,478.7969029184038
2008-09-02,80.37,0.1679,478.67778439547357
2008-09-03,81.82,0.1679,487.31387730792136
2008-09-04,77.41,0.1679,461.0482430017868
2008-09-05,80.63,0.1679,480.2263251935676
2008-09-08,84.13,0.1679,501.0720667063728
2008-09-09,82.4,0.1679,490.7683144729006
2008-09-10,83.7,0.1679,498.5110184633711
2008-09-11,87.2,0.1679,519.3567599761764
2008-09-12,87.09,0.1679,518.7016081000596
2008-09-15,84.09,0.1679,500.83382966051227
2008-09-16,80.34,0.1679,478.49910661107805
2008-09-17,70.72,0.1679,421.2030970815962
2008-09-18,75.45,0.1679,449.37462775461586
2008-09-19,76.55,0.1679,455.9261465157832
2008-09-22,71.0,0.1679,422.8707564026206
2008-09-23,69.03,0.1679,411.13758189398453
2008-09-24,73.2,0.1679,435.9737939249554
2008-09-25,74.49,0.1679,443.65693865396065
2008-09-26,79.9,0.1679,475.8784991066111
2008-09-29,64.87,0.1679,386.3609291244789
2008-09-30,72.2,0.1679,430.0178677784396
2008-10-01,71.54,0.1679,426.0869565217392
2008-10-02,64.81,0.1679,386.0035735556879
2008-10-03,64.03,0.1679,381.3579511614056
2008-10-06,60.68,0.1679,361.40559857057775
2008-10-07,55.43,0.1679,330.13698630136986
2008-10-08,56.8,0.1679,338.2966051220965
2008-10-09,50.92,0.1679,303.2757593805837
2008-10-10,56.57,0.1679,336.9267421083979
2008-10-13,63.01,0.1679,375.2829064919595
2008-10-14,63.77,0.1679,379.80941036331154
2008-10-15,54.93,0.1679,327.159023228112
2008-10-16,58.26,0.1679,346.99225729600954
2008-10-17,56.28,0.1679,335.1995235259083
2008-10-20,58.41,0.1679,347.8856462179869
2008-10-21,58.19,0.1679,346.5753424657534
2008-10-22,51.13,0.1679,304.526503871352
2008-10-23,50.61,0.1679,301.4294222751638
2008-10-24,49.54,0.1679,295.0565812983919
2008-10-27,49.68,0.1679,295.8904109589041
2008-10-28,54.97,0.1679,327.3972602739726
2008-10-29,55.11,0.1679,328.2310899344848
2008-10-30,55.55,0.1679,330.85169743895176
2008-10-31,56.31,0.1679,335.3782013103038
2008-11-03,53.34,0.1679,317.6891006551519
2008-11-04,57.33,0.1679,341.45324597974985
2008-11-05,52.28,0.1679,311.37581893984515
2008-11-06,49.86,0.1679,296.96247766527694
2008-11-07,51.5,0.1679,306.7301965455628
2008-11-10,50.53,0.1679,300.9529481834425
2008-11-11,46.51,0.1679,277.0101250744491
2008-11-12,45.34,0.1679,270.04169148302566
2008-11-13,49.8,0.1679,296.605122096486
2008-11-14,44.92,0.1679,267.540202501489
2008-11-17,42.16,0.1679,251.1018463371054
2008-11-18,43.57,0.1679,259.49970220369266
2008-11-19,38.65,0.1679,230.196545562835
2008-11-20,34.49,0.1679,205.41989279332938
2008-11-21,37.94,0.1679,225.96783799880882
2008-11-24,43.89,0.1679,261.40559857057775
2008-11-25,41.56,0.1679,247.52829064919598
2008-11-26,44.41,0.1679,264.5026801667659
2008-11-28,45.89,0.1679,273.3174508636093
2008-12-01,39.4,0.1679,234.66349017272185
2008-12-02,42.62,0.1679,253.84157236450267
2008-12-03,45.55,0.1679,271.29243597379394
2008-12-04,46.17,0.1679,274.98511018463375
2008-12-05,50.58,0.1679,301.25074449076834
2008-12-08,52.86,0.1679,314.8302561048243
2008-12-09,50.11,0.1679,298.4514592019059
2008-12-10,50.27,0.1679,299.40440738534846
2008-12-11,45.63,0.1679,271.76891006551523
2008-12-12,45.79,0.1679,272.72185824895774
2008-12-15,45.22,0.1679,269.3269803454437
2008-12-16,51.0,0.1679,303.75223347230497
2008-12-17,50.53,0.1679,300.9529481834425
2008-12-18,49.36,0.1679,293.9845145920191
2008-12-19,51.57,0.1679,307.14711137581895
2008-12-22,49.97,0.1679,297.6176295413937
2008-12-23,49.42,0.1679,294.34187016081
2008-12-24,49.58,0.1679,295.2948183442525
2008-12-26,49.27,0.1679,293.44848123883264
2008-12-29,47.81,0.1679,284.75282906491964
2008-12-30,50.33,0.1679,299.7617629541394
2008-12-31,52.14,0.1679,310.54198927933294
2009-01-02,53.22,0.1679,316.97438951757
2009-01-05,52.7,0.1679,313.8773079213818
2009-01-06,54.17,0.1679,322.63251935676
2009-01-07,52.26,0.1679,311.25670041691484
2009-01-08,52.37,0.1679,311.9118522930316
2009-01-09,50.16,0.1679,298.74925550923166
2009-01-12,48.49,0.1679,288.80285884455037
2009-01-13,48.25,0.1679,287.37343656938657
2009-01-14,47.24,0.1679,281.3579511614056
2009-01-15,48.28,0.1679,287.55211435378203
2009-01-16,51.08,0.1679,304.2287075640262
2009-01-20,43.93,0.1679,261.64383561643837
2009-01-21,57.51,0.1679,342.5253126861227
2009-01-22,54.48,0.1679,324.47885646217986
2009-01-23,56.55,0.1679,336.8076235854675
2009-01-26,55.21,0.1679,328.8266825491364
2009-01-27,56.12,0.1679,334.24657534246575
2009-01-28,61.22,0.1679,364.6217986896963
2009-01-29,56.83,0.1679,338.47528290649194
2009-01-30,57.52,0.1679,342.5848719475879
2009-02-02,60.34,0.1679,359.3805836807624
2009-02-03,58.94,0.1679,351.0422870756403
2009-02-04,58.45,0.1679,348.1238832638476
2009-02-05,60.34,0.1679,359.3805836807624
2009-02-06,61.62,0.1679,367.00416914830254
2009-02-09,62.32,0.1679,371.17331745086364
2009-02-10,57.97,0.1679,345.26503871351997
2009-02-11,61.01,0.1679,363.37105419892794
2009-02-12,60.03,0.1679,357.5342465753425
2009-02-13,57.59,0.1679,343.00178677784396
2009-02-17,55.39,0.1679,329.89874925550924
2009-02-18,57.02,0.1679,339.60690887433
2009-02-19,55.07,0.1679,327.9928528886242
2009-02-20,56.49,0.1679,336.4502680166766
2009-02-23,54.68,0.1679,325.67004169148305
2009-02-24,60.79,0.1679,362.06075044669444
2009-02-25,58.14,0.1679,346.27754615842764
2009-02-26,56.84,0.1679,338.53484216795715
2009-02-27,55.55,0.1679,330.85169743895176
2009-03-02,54.32,0.1679,323.52590827873735
2009-03-03,54.31,0.1679,323.4663490172722
2009-03-04,53.07,0.1679,316.0810005955926
2009-03-05,48.64,0.1679,289.69624776652773
2009-03-06,47.38,0.1679,282.19178082191786
2009-03-09,47.88,0.1679,285.1697438951757
2009-03-10,53.76,0.1679,320.1905896366885
2009-03-11,55.06,0.1679,327.93329362715906
2009-03-12,59.04,0.1679,351.63787969029187
2009-03-13,58.73,0.1679,349.79154258487193
2009-03-16,55.5,0.1679,330.553901131626
2009-03-17,59.97,0.1679,357.1768910065515
2009-03-18,61.77,0.1679,367.89755807027996
2009-03-19,56.58,0.1679,336.98630136986304
2009-03-20,57.81,0.1679,344.31209053007746
2009-03-23,64.6,0.1679,384.7528290649196
2009-03-24,60.93,0.1679,362.8945801072067
2009-03-25,64.57,0.1679,384.5741512805241
2009-03-26,62.49,0.1679,372.1858248957713
2009-03-27,58.77,0.1679,350.0297796307326
2009-03-30,56.99,0.1679,339.4282310899345
2009-03-31,59.82,0.1679,356.28350208457414
2009-04-01,62.96,0.1679,374.98511018463375
2009-04-02,59.57,0.1679,354.79452054794524
2009-04-03,61.38,0.1679,365.5747468731388
2009-04-06,59.41,0.1679,353.84157236450267
2009-04-07,56.99,0.1679,339.4282310899345
2009-04-08,58.3,0.1679,347.23049434187016
2009-04-09,64.12,0.1679,381.89398451459203
2009-04-13,65.54,0.1679,390.3513996426445
2009-04-14,61.14,0.1679,364.145324597975
2009-04-15,64.53,0.1679,384.3359142346635
2009-04-16,63.76,0.1679,379.74985110184633
2009-04-17,63.06,0.1679,375.5807027992853
2009-04-20,58.15,0.1679,346.3371054198928
2009-04-21,56.17,0.1679,334.5443716497916
2009-04-22,53.7,0.1679,319.8332340678976
2009-04-23,56.96,0.1679,339.24955330553905
2009-04-24,55.57,0.62,89.62903225806451
2009-04-27,55.01,0.62,88.7258064516129
2009-04-28,53.17,0.62,85.75806451612904
2009-04-29,55.0,0.62,88.70967741935483
2009-04-30,54.36,0.62,87.6774193548387
2009-05-01,52.78,0.62,85.12903225806451
2009-05-04,55.64,0.62,89.74193548387098
2009-05-05,53.54,0.62,86.35483870967742
2009-05-06,55.41,0.62,89.37096774193547
2009-05-07,52.35,0.62,84.43548387096774
2009-05-08,55.29,0.62,89.1774193548387
2009-05-11,52.71,0.62,85.01612903225806
2009-05-12,53.51,0.62,86.30645161290322
2009-05-13,52.4,0.62,84.51612903225806
2009-05-14,55.0,0.62,88.70967741935483
2009-05-15,53.55,0.62,86.37096774193547
2009-05-18,54.89,0.62,88.53225806451613
2009-05-19,52.39,0.62,84.5
2009-05-20,50.91,0.62,82.11290322580645
2009-05-21,51.5,0.62,83.06451612903226
2009-05-22,52.0,0.62,83.87096774193549
2009-05-26,54.92,0.62,88.58064516129032
2009-05-27,53.42,0.62,86.16129032258065
2009-05-28,55.47,0.62,89.46774193548387
2009-05-29,57.65,0.62,92.98387096774194
2009-06-01,56.53,0.62,91.17741935483872
2009-06-02,55.73,0.62,89.88709677419354
2009-06-03,55.28,0.62,89.16129032258064
2009-06-04,57.16,0.62,92.19354838709677
2009-06-05,55.59,0.62,89.66129032258065
2009-06-08,55.38,0.62,89.3225806451613
2009-06-09,56.36,0.62,90.90322580645162
2009-06-10,54.99,0.62,88.69354838709678
2009-06-11,55.35,0.62,89.2741935483871
2009-06-12,55.19,0.62,89.01612903225806
2009-06-15,54.18,0.62,87.38709677419355
2009-06-16,52.73,0.62,85.04838709677419
2009-06-17,51.15,0.62,82.5
2009-06-18,52.5,0.62,84.6774193548387
2009-06-19,54.29,0.62,87.56451612903226
2009-06-22,51.88,0.62,83.67741935483872
2009-06-23,51.87,0.62,83.66129032258064
2009-06-24,52.79,0.62,85.14516129032258
2009-06-25,53.87,0.62,86.88709677419355
2009-06-26,53.0,0.62,85.48387096774194
2009-06-29,54.01,0.62,87.11290322580645
2009-06-30,53.68,0.62,86.58064516129032
2009-07-01,53.48,0.62,86.25806451612902
2009-07-02,52.76,0.62,85.09677419354838
2009-07-06,54.15,0.62,87.33870967741936
2009-07-07,53.5,0.62,86.29032258064517
2009-07-08,54.24,0.62,87.48387096774194
2009-07-09,55.38,0.62,89.3225806451613
2009-07-10,54.31,0.62,87.59677419354838
2009-07-13,56.77,0.62,91.56451612903227
2009-07-14,57.05,0.62,92.01612903225806
2009-07-15,58.6,0.62,94.51612903225806
2009-07-16,58.45,0.62,94.2741935483871
2009-07-17,57.73,0.62,93.11290322580645
2009-07-20,57.91,0.62,93.4032258064516
2009-07-21,57.54,0.62,92.80645161290323
2009-07-22,57.94,0.62,93.45161290322581
2009-07-23,58.86,0.62,94.93548387096774
2009-07-24,57.7,0.62,93.06451612903226
2009-07-27,58.15,0.62,93.79032258064515
2009-07-28,57.83,0.62,93.27419354838709
2009-07-29,58.54,1.58,37.050632911392405
2009-07-30,60.04,1.58,38.0
2009-07-31,59.81,1.58,37.85443037974684
2009-08-03,60.36,1.58,38.20253164556962
2009-08-04,61.19,1.58,38.72784810126582
2009-08-05,61.35,1.58,38.82911392405063
2009-08-06,60.82,1.58,38.49367088607595
2009-08-07,61.7,1.58,39.050632911392405
2009-08-10,61.39,1.58,38.85443037974684
2009-08-11,60.82,1.58,38.49367088607595
2009-08-12,61.05,1.58,38.63924050632911
2009-08-13,61.0,1.58,38.60759493670886
2009-08-14,61.17,1.58,38.71518987341772
2009-08-17,59.9,1.58,37.91139240506329
2009-08-18,60.38,1.58,38.21518987341772
2009-08-19,59.92,1.58,37.92405063291139
2009-08-20,61.11,1.58,38.677215189873415
2009-08-21,60.35,1.58,38.19620253164557
2009-08-24,59.3,1.58,37.53164556962025
2009-08-25,60.11,1.58,38.04430379746835
2009-08-26,59.86,1.58,37.88607594936709
2009-08-27,59.79,1.58,37.84177215189873
2009-08-28,58.54,1.58,37.050632911392405
2009-08-31,58.46,1.58,37.0
2009-09-01,56.34,1.58,35.65822784810127
2009-09-02,56.81,1.58,35.95569620253165
2009-09-03,57.39,1.58,36.32278481012658
2009-09-04,58.38,1.58,36.949367088607595
2009-09-08,58.74,1.58,37.177215189873415
2009-09-09,58.82,1.58,37.22784810126582
2009-09-10,58.84,1.58,37.24050632911393
2009-09-11,58.58,1.58,37.075949367088604
2009-09-14,59.31,1.58,37.537974683544306
2009-09-15,59.22,1.58,37.48101265822785
2009-09-16,60.0,1.58,37.974683544303794
2009-09-17,58.79,1.58,37.20886075949367
2009-09-18,58.73,1.58,37.17088607594936
2009-09-21,58.32,1.58,36.91139240506329
2009-09-22,58.85,1.58,37.24683544303797
2009-09-23,58.66,1.58,37.12658227848101
2009-09-24,58.16,1.58,36.81012658227848
2009-09-25,57.61,1.58,36.462025316455694
2009-09-28,58.68,1.58,37.13924050632911
2009-09-29,58.45,1.58,36.99367088607595
2009-09-30,58.16,1.58,36.81012658227848
2009-10-01,57.09,1.58,36.13291139240506
2009-10-02,56.48,1.58,35.74683544303797
2009-10-05,57.52,1.58,36.40506329113924
2009-10-06,57.85,1.58,36.61392405063291
2009-10-07,58.2,1.58,36.835443037974684
2009-10-08,59.51,1.58,37.664556962025316
2009-10-09,60.45,1.58,38.25949367088607
2009-10-12,60.27,1.58,38.14556962025316
2009-10-13,59.14,1.58,37.43037974683544
2009-10-14,59.17,1.58,37.449367088607595
2009-10-15,59.9,1.58,37.91139240506329
2009-10-16,58.25,1.58,36.86708860759494
2009-10-19,58.28,1.58,36.88607594936709
2009-10-20,57.45,1.58,36.360759493670884
2009-10-21,54.16,1.58,34.278481012658226
2009-10-22,53.9,1.58,34.11392405063291
2009-10-23,53.14,1.58,33.63291139240506
2009-10-26,51.94,1.58,32.87341772151898
2009-10-27,51.62,1.58,32.67088607594936
2009-10-28,49.98,1.58,31.63291139240506
2009-10-29,51.31,1.58,32.4746835443038
2009-10-30,50.25,2.35,21.382978723404253
2009-11-02,50.67,2.35,21.561702127659576
2009-11-03,49.64,2.35,21.123404255319148
2009-11-04,49.79,2.35,21.18723404255319
2009-11-05,50.42,2.35,21.45531914893617
2009-11-06,49.73,2.35,21.161702127659574
2009-11-09,50.98,2.35,21.693617021276594
2009-11-10,50.95,2.35,21.680851063829788
2009-11-11,51.64,2.35,21.974468085106384
2009-11-12,49.18,2.35,20.927659574468084
2009-11-13,48.04,2.35,20.44255319148936
2009-11-16,47.91,2.35,20.38723404255319
2009-11-17,48.59,2.35,20.676595744680853
2009-11-18,48.68,2.35,20.714893617021275
2009-11-19,47.67,2.35,20.285106382978725
2009-11-20,47.24,2.35,20.102127659574467
2009-11-23,48.16,2.35,20.493617021276595
2009-11-24,48.07,2.35,20.45531914893617
2009-11-25,48.21,2.35,20.514893617021276
2009-11-27,47.69,2.35,20.293617021276592
2009-11-30,49.49,2.35,21.059574468085106
2009-12-01,49.38,2.35,21.01276595744681
2009-12-02,50.02,2.35,21.285106382978725
2009-12-03,48.76,2.35,20.748936170212765
2009-12-04,48.69,2.35,20.71914893617021
2009-12-07,48.07,2.35,20.45531914893617
2009-12-08,47.3,2.35,20.127659574468083
2009-12-09,47.49,2.35,20.208510638297874
2009-12-10,47.66,2.35,20.280851063829786
2009-12-11,48.12,2.35,20.47659574468085
2009-12-14,48.53,2.35,20.651063829787233
2009-12-15,48.39,2.35,20.591489361702127
2009-12-16,48.97,2.35,20.838297872340423
2009-12-17,48.86,2.35,20.791489361702126
2009-12-18,50.07,2.35,21.306382978723402
2009-12-21,50.63,2.35,21.54468085106383
2009-12-22,51.28,2.35,21.82127659574468
2009-12-23,51.89,2.35,22.080851063829787
2009-12-24,52.2,2.35,22.21276595744681
2009-12-28,52.34,2.35,22.272340425531915
2009-12-29,52.27,2.35,22.242553191489364
2009-12-30,52.61,2.35,22.38723404255319
2009-12-31,52.4,2.35,22.29787234042553
2010-01-04,52.53,2.35,22.353191489361702
2010-01-05,52.46,2.35,22.323404255319147
2010-01-06,51.7,2.35,22.0
2010-01-07,52.19,2.35,22.20851063829787
2010-01-08,52.42,2.35,22.306382978723406
2010-01-11,51.04,2.35,21.71914893617021
2010-01-12,50.95,2.35,21.680851063829788
2010-01-13,51.55,2.35,21.936170212765955
2010-01-14,51.3,2.35,21.829787234042552
2010-01-15,51.55,2.35,21.936170212765955
2010-01-19,52.43,2.35,22.31063829787234
2010-01-20,55.44,2.35,23.591489361702127
2010-01-21,53.51,2.35,22.770212765957446
2010-01-22,52.07,2.35,22.157446808510638
2010-01-25,51.99,2.35,22.123404255319148
2010-01-26,50.93,2.35,21.672340425531914
2010-01-27,52.49,2.35,22.336170212765957
2010-01-28,51.59,2.35,21.953191489361704
2010-01-29,50.52,2.35,21.497872340425534
2010-02-01,52.17,2.35,22.2
2010-02-02,52.12,2.35,22.17872340425532
2010-02-03,51.61,2.35,21.961702127659574
2010-02-04,49.89,2.35,21.229787234042554
2010-02-05,50.54,2.35,21.5063829787234
2010-02-08,49.99,2.35,21.272340425531915
2010-02-09,50.08,2.35,21.310638297872337
2010-02-10,50.56,2.35,21.514893617021276
2010-02-11,50.34,2.35,21.421276595744683
2010-02-12,50.01,2.35,21.280851063829786
2010-02-16,50.99,2.35,21.697872340425533
2010-02-17,51.84,2.35,22.059574468085106
2010-02-18,52.47,2.35,22.327659574468083
2010-02-19,54.6,2.35,23.23404255319149
2010-02-22,54.65,2.35,23.25531914893617
2010-02-23,53.46,2.35,22.748936170212765
2010-02-24,53.56,2.35,22.791489361702126
2010-02-25,53.11,2.35,22.599999999999998
2010-02-26,53.29,0.0,inf
