date,AIV,AIV_EPS,PE Ratio
2015-10-07,38.66,-0.58,-66.6551724137931
2015-10-08,39.0,-0.58,-67.24137931034483
2015-10-09,39.27,-0.58,-67.70689655172414
2015-10-12,39.51,-0.58,-68.12068965517241
2015-10-13,39.18,-0.58,-67.55172413793103
2015-10-14,38.69,-0.58,-66.70689655172414
2015-10-15,39.4,-0.58,-67.93103448275862
2015-10-16,39.58,-0.58,-68.24137931034483
2015-10-19,40.32,-0.58,-69.51724137931035
2015-10-20,40.51,-0.58,-69.8448275862069
2015-10-21,40.2,-0.58,-69.31034482758622
2015-10-22,40.23,-0.58,-69.36206896551724
2015-10-23,39.99,-0.58,-68.94827586206897
2015-10-26,39.98,-0.58,-68.93103448275862
2015-10-27,40.23,-0.58,-69.36206896551724
2015-10-28,39.81,-0.58,-68.63793103448276
2015-10-29,39.96,-0.58,-68.89655172413794
2015-10-30,39.19,-0.58,-67.56896551724138
2015-11-02,40.01,-0.58,-68.98275862068965
2015-11-03,39.67,-0.58,-68.39655172413794
2015-11-04,38.26,-0.58,-65.96551724137932
2015-11-05,38.27,1.09,35.11009174311927
2015-11-06,37.09,1.09,34.027522935779814
2015-11-09,36.22,1.09,33.22935779816513
2015-11-10,36.47,1.09,33.45871559633027
2015-11-11,36.84,1.09,33.79816513761468
2015-11-12,36.56,1.09,33.54128440366972
2015-11-13,36.35,1.09,33.34862385321101
2015-11-16,36.53,1.09,33.51376146788991
2015-11-17,36.72,1.09,33.68807339449541
2015-11-18,36.82,1.09,33.77981651376147
2015-11-19,36.98,1.09,33.92660550458715
2015-11-20,37.56,1.09,34.45871559633027
2015-11-23,37.66,1.09,34.55045871559633
2015-11-24,37.37,1.09,34.28440366972477
2015-11-25,37.85,1.09,34.72477064220183
2015-11-27,38.42,1.09,35.24770642201835
2015-11-30,38.11,1.09,34.96330275229357
2015-12-01,38.77,1.09,35.56880733944954
2015-12-02,38.11,1.09,34.96330275229357
2015-12-03,37.49,1.09,34.39449541284404
2015-12-04,38.73,1.09,35.532110091743114
2015-12-07,38.38,1.09,35.211009174311926
2015-12-08,38.45,1.09,35.27522935779817
2015-12-09,38.27,1.09,35.11009174311927
2015-12-10,37.62,1.09,34.5137614678899
2015-12-11,37.62,1.09,34.5137614678899
2015-12-14,37.85,1.09,34.72477064220183
2015-12-15,38.49,1.09,35.31192660550459
2015-12-16,39.78,1.09,36.49541284403669
2015-12-17,39.53,1.09,36.26605504587156
2015-12-18,39.39,1.09,36.137614678899084
2015-12-21,39.52,1.09,36.25688073394495
2015-12-22,39.52,1.09,36.25688073394495
2015-12-23,39.7,1.09,36.42201834862385
2015-12-24,39.62,1.09,36.348623853211
2015-12-28,39.82,1.09,36.532110091743114
2015-12-29,40.36,1.09,37.027522935779814
2015-12-30,40.36,1.09,37.027522935779814
2015-12-31,40.03,1.09,36.72477064220183
2016-01-04,39.65,1.09,36.37614678899082
2016-01-05,40.66,1.09,37.302752293577974
2016-01-06,40.2,1.09,36.88073394495413
2016-01-07,39.97,1.09,36.6697247706422
2016-01-08,39.21,1.09,35.97247706422018
2016-01-11,39.46,1.09,36.20183486238532
2016-01-12,39.18,1.09,35.944954128440365
2016-01-13,38.44,1.09,35.26605504587155
2016-01-14,37.81,1.09,34.68807339449541
2016-01-15,37.81,1.09,34.68807339449541
2016-01-19,38.24,1.09,35.08256880733945
2016-01-20,36.96,1.09,33.908256880733944
2016-01-21,36.95,1.09,33.89908256880734
2016-01-22,37.76,1.09,34.642201834862384
2016-01-25,37.67,1.09,34.559633027522935
2016-01-26,38.73,1.09,35.532110091743114
2016-01-27,38.24,1.09,35.08256880733945
2016-01-28,38.11,1.09,34.96330275229357
2016-01-29,39.15,1.09,35.917431192660544
2016-02-01,39.61,1.09,36.3394495412844
2016-02-02,39.14,1.09,35.908256880733944
2016-02-03,39.62,1.09,36.348623853211
2016-02-04,39.68,1.09,36.40366972477064
2016-02-05,37.01,1.09,33.954128440366965
2016-02-08,35.6,1.09,32.6605504587156
2016-02-09,35.45,1.09,32.522935779816514
2016-02-10,36.32,1.09,33.32110091743119
2016-02-11,35.77,1.09,32.81651376146789
2016-02-12,36.05,1.09,33.07339449541284
2016-02-16,36.62,1.09,33.596330275229356
2016-02-17,36.25,1.09,33.25688073394495
2016-02-18,36.35,1.09,33.34862385321101
2016-02-19,36.18,1.09,33.19266055045871
2016-02-22,36.46,1.09,33.449541284403665
2016-02-23,36.17,1.09,33.18348623853211
2016-02-24,36.04,1.09,33.064220183486235
2016-02-25,36.62,1.09,33.596330275229356
2016-02-26,36.47,1.09,33.45871559633027
2016-02-29,36.61,0.43,85.13953488372093
2016-03-01,37.87,0.43,88.06976744186046
2016-03-02,38.32,0.43,89.11627906976744
2016-03-03,38.58,0.43,89.72093023255813
2016-03-04,38.54,0.43,89.62790697674419
2016-03-07,38.59,0.43,89.74418604651164
2016-03-08,38.31,0.43,89.09302325581396
2016-03-09,38.49,0.43,89.51162790697676
2016-03-10,38.47,0.43,89.46511627906976
2016-03-11,39.27,0.43,91.32558139534885
2016-03-14,39.14,0.43,91.0232558139535
2016-03-15,39.27,0.43,91.32558139534885
2016-03-16,39.66,0.43,92.23255813953487
2016-03-17,40.53,0.43,94.25581395348837
2016-03-18,40.26,0.43,93.62790697674419
2016-03-21,40.26,0.43,93.62790697674419
2016-03-22,40.46,0.43,94.09302325581396
2016-03-23,40.35,0.43,93.83720930232559
2016-03-24,40.37,0.43,93.88372093023256
2016-03-28,40.65,0.43,94.53488372093022
2016-03-29,41.43,0.43,96.34883720930233
2016-03-30,41.67,0.43,96.90697674418605
2016-03-31,41.82,0.43,97.25581395348837
2016-04-01,42.03,0.43,97.74418604651163
2016-04-04,42.13,0.43,97.97674418604652
2016-04-05,41.74,0.43,97.06976744186048
2016-04-06,42.02,0.43,97.72093023255815
2016-04-07,41.87,0.43,97.37209302325581
2016-04-08,42.19,0.43,98.11627906976744
2016-04-11,41.33,0.43,96.11627906976744
2016-04-12,41.6,0.43,96.74418604651163
2016-04-13,40.62,0.43,94.46511627906976
2016-04-14,39.6,0.43,92.09302325581396
2016-04-15,40.48,0.43,94.13953488372093
2016-04-18,40.87,0.43,95.04651162790697
2016-04-19,40.9,0.43,95.11627906976744
2016-04-20,40.04,0.43,93.11627906976744
2016-04-21,39.57,0.43,92.0232558139535
2016-04-22,40.14,0.43,93.34883720930233
2016-04-25,40.7,0.43,94.65116279069768
2016-04-26,40.6,0.43,94.4186046511628
2016-04-27,40.23,0.43,93.55813953488372
2016-04-28,40.06,0.43,93.16279069767442
2016-04-29,40.06,0.15,267.0666666666667
2016-05-02,41.11,0.15,274.06666666666666
2016-05-03,41.55,0.15,277.0
2016-05-04,42.17,0.15,281.1333333333334
2016-05-05,42.31,0.15,282.0666666666667
2016-05-06,42.82,0.15,285.4666666666667
2016-05-09,43.03,0.15,286.8666666666667
2016-05-10,43.1,0.15,287.33333333333337
2016-05-11,42.42,0.15,282.8
2016-05-12,42.5,0.15,283.33333333333337
2016-05-13,42.26,0.15,281.73333333333335
2016-05-16,42.67,0.15,284.4666666666667
2016-05-17,42.01,0.15,280.06666666666666
2016-05-18,41.63,0.15,277.53333333333336
2016-05-19,41.18,0.15,274.53333333333336
2016-05-20,41.53,0.15,276.8666666666667
2016-05-23,41.59,0.15,277.2666666666667
2016-05-24,42.1,0.15,280.6666666666667
2016-05-25,42.35,0.15,282.33333333333337
2016-05-26,42.64,0.15,284.2666666666667
2016-05-27,42.78,0.15,285.20000000000005
2016-05-31,42.65,0.15,284.3333333333333
2016-06-01,41.88,0.15,279.20000000000005
2016-06-02,41.63,0.15,277.53333333333336
2016-06-03,40.89,0.15,272.6
2016-06-06,39.81,0.15,265.40000000000003
2016-06-07,40.07,0.15,267.1333333333333
2016-06-08,40.38,0.15,269.20000000000005
2016-06-09,40.92,0.15,272.8
2016-06-10,40.83,0.15,272.2
2016-06-13,40.95,0.15,273.00000000000006
2016-06-14,40.94,0.15,272.93333333333334
2016-06-15,41.36,0.15,275.73333333333335
2016-06-16,41.57,0.15,277.1333333333333
2016-06-17,41.58,0.15,277.2
2016-06-20,41.51,0.15,276.73333333333335
2016-06-21,41.74,0.15,278.2666666666667
2016-06-22,41.85,0.15,279.0
2016-06-23,42.12,0.15,280.8
2016-06-24,41.77,0.15,278.4666666666667
2016-06-27,41.7,0.15,278.00000000000006
2016-06-28,42.6,0.15,284.0
2016-06-29,43.41,0.15,289.4
2016-06-30,44.16,0.15,294.4
2016-07-01,44.51,0.15,296.73333333333335
2016-07-05,45.12,0.15,300.8
2016-07-06,45.26,0.15,301.73333333333335
2016-07-07,44.89,0.15,299.2666666666667
2016-07-08,45.54,0.15,303.6
2016-07-11,45.73,0.15,304.8666666666667
2016-07-12,45.78,0.15,305.20000000000005
2016-07-13,46.1,0.15,307.33333333333337
2016-07-14,45.73,0.15,304.8666666666667
2016-07-15,45.51,0.15,303.4
2016-07-18,45.12,0.15,300.8
2016-07-19,45.34,0.15,302.2666666666667
2016-07-20,45.09,0.15,300.6
2016-07-21,44.8,0.15,298.6666666666667
2016-07-22,45.12,0.15,300.8
2016-07-25,44.84,0.15,298.9333333333334
2016-07-26,44.48,0.15,296.5333333333333
2016-07-27,43.8,0.15,292.0
2016-07-28,44.26,0.15,295.06666666666666
2016-07-29,45.97,1.42,32.37323943661972
2016-08-01,46.06,1.42,32.43661971830986
2016-08-02,45.17,1.42,31.80985915492958
2016-08-03,45.05,1.42,31.725352112676056
2016-08-04,44.88,1.42,31.605633802816904
2016-08-05,45.36,1.42,31.943661971830988
2016-08-08,45.88,1.42,32.30985915492958
2016-08-09,45.98,1.42,32.38028169014085
2016-08-10,45.4,1.42,31.971830985915492
2016-08-11,44.87,1.42,31.598591549295776
2016-08-12,45.05,1.42,31.725352112676056
2016-08-15,45.54,1.42,32.07042253521127
2016-08-16,44.61,1.42,31.41549295774648
2016-08-17,44.22,1.42,31.140845070422536
2016-08-18,44.2,1.42,31.126760563380284
2016-08-19,43.74,1.42,30.802816901408455
2016-08-22,44.05,1.42,31.02112676056338
2016-08-23,44.24,1.42,31.15492957746479
2016-08-24,44.0,1.42,30.985915492957748
2016-08-25,44.87,1.42,31.598591549295776
2016-08-26,44.34,1.42,31.22535211267606
2016-08-29,45.15,1.42,31.795774647887324
2016-08-30,44.85,1.42,31.584507042253524
2016-08-31,45.18,1.42,31.816901408450704
2016-09-01,45.38,1.42,31.957746478873243
2016-09-02,45.82,1.42,32.267605633802816
2016-09-06,46.75,1.42,32.92253521126761
2016-09-07,46.85,1.42,32.99295774647888
2016-09-08,45.55,1.42,32.07746478873239
2016-09-09,43.83,1.42,30.866197183098592
2016-09-12,44.53,1.42,31.359154929577468
2016-09-13,43.3,1.42,30.492957746478872
2016-09-14,43.68,1.42,30.760563380281692
2016-09-15,43.84,1.42,30.873239436619723
2016-09-16,43.78,1.42,30.83098591549296
2016-09-19,44.17,1.42,31.105633802816904
2016-09-20,44.64,1.42,31.43661971830986
2016-09-21,45.38,1.42,31.957746478873243
2016-09-22,46.58,1.42,32.80281690140845
2016-09-23,46.95,1.42,33.063380281690144
2016-09-26,47.59,1.42,33.514084507042256
2016-09-27,47.16,1.42,33.2112676056338
2016-09-28,47.38,1.42,33.36619718309859
2016-09-29,46.6,1.42,32.816901408450704
2016-09-30,45.91,1.42,32.33098591549296
2016-10-03,44.72,1.42,31.492957746478876
2016-10-04,43.97,1.42,30.964788732394368
2016-10-05,42.23,1.42,29.739436619718308
2016-10-06,42.01,1.42,29.58450704225352
2016-10-07,41.96,1.42,29.549295774647888
2016-10-10,42.36,1.42,29.83098591549296
2016-10-11,42.28,1.42,29.774647887323948
2016-10-12,42.68,1.42,30.056338028169016
2016-10-13,43.11,1.42,30.359154929577468
2016-10-14,42.79,1.42,30.133802816901408
2016-10-17,43.09,1.42,30.345070422535215
2016-10-18,42.93,1.42,30.232394366197184
2016-10-19,43.33,1.42,30.514084507042252
2016-10-20,43.34,1.42,30.521126760563384
2016-10-21,43.38,1.42,30.54929577464789
2016-10-24,43.0,1.42,30.281690140845072
2016-10-25,42.92,1.42,30.22535211267606
2016-10-26,43.13,1.42,30.373239436619723
2016-10-27,42.11,1.42,29.654929577464788
2016-10-28,42.85,0.07,612.1428571428571
2016-10-31,44.07,0.07,629.5714285714286
2016-11-01,43.63,0.07,623.2857142857142
2016-11-02,43.93,0.07,627.5714285714286
2016-11-03,43.75,0.07,624.9999999999999
2016-11-04,44.33,0.07,633.2857142857142
2016-11-07,44.2,0.07,631.4285714285714
2016-11-08,44.86,0.07,640.8571428571428
2016-11-09,43.53,0.07,621.8571428571428
2016-11-10,42.28,0.07,604.0
2016-11-11,41.97,0.07,599.5714285714284
2016-11-14,42.8,0.07,611.4285714285713
2016-11-15,41.03,0.07,586.1428571428571
2016-11-16,40.76,0.07,582.2857142857142
2016-11-17,40.4,0.07,577.1428571428571
2016-11-18,40.45,0.07,577.8571428571429
2016-11-21,39.88,0.07,569.7142857142857
2016-11-22,40.66,0.07,580.8571428571428
2016-11-23,40.64,0.07,580.5714285714286
2016-11-25,41.06,0.07,586.5714285714286
2016-11-28,41.7,0.07,595.7142857142857
2016-11-29,42.05,0.07,600.7142857142857
2016-11-30,42.1,0.07,601.4285714285714
2016-12-01,41.36,0.07,590.8571428571428
2016-12-02,41.77,0.07,596.7142857142857
2016-12-05,41.9,0.07,598.5714285714284
2016-12-06,41.77,0.07,596.7142857142857
2016-12-07,42.35,0.07,605.0
2016-12-08,42.6,0.07,608.5714285714286
2016-12-09,42.31,0.07,604.4285714285714
2016-12-12,42.41,0.07,605.8571428571428
2016-12-13,42.75,0.07,610.7142857142857
2016-12-14,42.63,0.07,609.0
2016-12-15,43.18,0.07,616.8571428571428
2016-12-16,44.17,0.07,631.0
2016-12-19,44.57,0.07,636.7142857142857
2016-12-20,44.84,0.07,640.5714285714286
2016-12-21,43.97,0.07,628.1428571428571
2016-12-22,44.55,0.07,636.4285714285713
2016-12-23,44.74,0.07,639.1428571428571
2016-12-27,44.31,0.07,633.0
2016-12-28,44.23,0.07,631.8571428571428
2016-12-29,44.7,0.07,638.5714285714286
2016-12-30,45.45,0.07,649.2857142857142
2017-01-03,44.94,0.07,641.9999999999999
2017-01-04,45.36,0.07,647.9999999999999
2017-01-05,45.45,0.07,649.2857142857142
2017-01-06,45.45,0.07,649.2857142857142
2017-01-09,44.96,0.07,642.2857142857142
2017-01-10,44.25,0.07,632.1428571428571
2017-01-11,43.97,0.07,628.1428571428571
2017-01-12,44.22,0.07,631.7142857142857
2017-01-13,44.18,0.07,631.1428571428571
2017-01-17,44.52,0.07,636.0
2017-01-18,44.46,0.07,635.1428571428571
2017-01-19,44.04,0.07,629.1428571428571
2017-01-20,44.76,0.07,639.4285714285713
2017-01-23,45.16,0.07,645.142857142857
2017-01-24,45.3,0.07,647.142857142857
2017-01-25,44.5,0.07,635.7142857142857
2017-01-26,44.46,0.07,635.1428571428571
2017-01-27,44.3,0.07,632.8571428571428
2017-01-30,43.88,0.07,626.8571428571429
2017-01-31,44.07,0.07,629.5714285714286
2017-02-01,43.23,0.07,617.5714285714284
2017-02-02,44.29,0.07,632.7142857142857
2017-02-03,44.44,0.07,634.8571428571428
2017-02-06,44.26,0.07,632.2857142857142
2017-02-07,44.69,0.07,638.4285714285713
2017-02-08,45.3,0.07,647.142857142857
2017-02-09,45.12,0.07,644.5714285714284
2017-02-10,45.72,0.07,653.1428571428571
2017-02-13,45.52,0.07,650.2857142857142
2017-02-14,45.36,0.07,647.9999999999999
2017-02-15,44.72,0.07,638.8571428571428
2017-02-16,45.17,0.07,645.2857142857142
2017-02-17,45.01,0.07,642.9999999999999
2017-02-21,45.78,0.07,654.0
2017-02-22,45.43,0.07,648.9999999999999
2017-02-23,45.96,0.07,656.5714285714286
2017-02-24,46.09,1.04,44.31730769230769
2017-02-27,46.46,1.04,44.67307692307692
2017-02-28,46.53,1.04,44.74038461538461
2017-03-01,46.02,1.04,44.25
2017-03-02,45.54,1.04,43.78846153846153
2017-03-03,45.39,1.04,43.64423076923077
2017-03-06,45.25,1.04,43.50961538461538
2017-03-07,45.43,1.04,43.68269230769231
2017-03-08,44.69,1.04,42.97115384615384
2017-03-09,43.76,1.04,42.07692307692307
2017-03-10,43.43,1.04,41.75961538461538
2017-03-13,43.11,1.04,41.45192307692307
2017-03-14,43.11,1.04,41.45192307692307
2017-03-15,44.34,1.04,42.63461538461539
2017-03-16,44.13,1.04,42.43269230769231
2017-03-17,44.21,1.04,42.50961538461539
2017-03-20,44.09,1.04,42.394230769230774
2017-03-21,44.46,1.04,42.75
2017-03-22,44.51,1.04,42.79807692307692
2017-03-23,44.71,1.04,42.99038461538461
2017-03-24,44.74,1.04,43.01923076923077
2017-03-27,44.22,1.04,42.51923076923077
2017-03-28,44.35,1.04,42.64423076923077
2017-03-29,44.4,1.04,42.692307692307686
2017-03-30,44.32,1.04,42.61538461538461
2017-03-31,44.35,1.04,42.64423076923077
2017-04-03,44.32,1.04,42.61538461538461
2017-04-04,44.44,1.04,42.730769230769226
2017-04-05,44.64,1.04,42.92307692307692
2017-04-06,44.86,1.04,43.13461538461538
2017-04-07,44.92,1.04,43.19230769230769
2017-04-10,44.99,1.04,43.25961538461539
2017-04-11,44.81,1.04,43.08653846153846
2017-04-12,44.24,1.04,42.53846153846154
2017-04-13,43.99,1.04,42.29807692307693
2017-04-17,44.59,1.04,42.875
2017-04-18,44.72,1.04,43.0
2017-04-19,44.3,1.04,42.59615384615384
2017-04-20,44.05,1.04,42.355769230769226
2017-04-21,44.15,1.04,42.45192307692307
2017-04-24,43.81,1.04,42.125
2017-04-25,44.65,1.04,42.93269230769231
2017-04-26,44.84,1.04,43.11538461538462
2017-04-27,44.45,1.04,42.74038461538461
2017-04-28,43.74,1.04,42.05769230769231
2017-05-01,43.35,1.04,41.68269230769231
2017-05-02,43.13,1.04,41.47115384615385
2017-05-03,42.83,1.04,41.18269230769231
2017-05-04,43.17,1.04,41.50961538461539
2017-05-05,43.96,0.07,628.0
2017-05-08,43.09,0.07,615.5714285714286
2017-05-09,42.9,0.07,612.8571428571428
2017-05-10,43.35,0.07,619.2857142857142
2017-05-11,43.2,0.07,617.1428571428571
2017-05-12,43.22,0.07,617.4285714285713
2017-05-15,43.07,0.07,615.2857142857142
2017-05-16,42.64,0.07,609.1428571428571
2017-05-17,42.87,0.07,612.4285714285713
2017-05-18,42.79,0.07,611.2857142857142
2017-05-19,43.04,0.07,614.8571428571428
2017-05-22,43.15,0.07,616.4285714285713
2017-05-23,43.28,0.07,618.2857142857142
2017-05-24,43.27,0.07,618.1428571428571
2017-05-25,43.19,0.07,616.9999999999999
2017-05-26,43.18,0.07,616.8571428571428
2017-05-30,42.92,0.07,613.1428571428571
2017-05-31,42.92,0.07,613.1428571428571
2017-06-01,43.05,0.07,614.9999999999999
2017-06-02,43.69,0.07,624.142857142857
2017-06-05,44.04,0.07,629.1428571428571
2017-06-06,44.08,0.07,629.7142857142857
2017-06-07,44.22,0.07,631.7142857142857
2017-06-08,44.09,0.07,629.8571428571429
2017-06-09,44.36,0.07,633.7142857142857
2017-06-12,44.15,0.07,630.7142857142857
2017-06-13,44.32,0.07,633.1428571428571
2017-06-14,44.49,0.07,635.5714285714286
2017-06-15,44.44,0.07,634.8571428571428
2017-06-16,44.51,0.07,635.8571428571428
2017-06-19,44.72,0.07,638.8571428571428
2017-06-20,44.43,0.07,634.7142857142857
2017-06-21,43.99,0.07,628.4285714285714
2017-06-22,43.83,0.07,626.1428571428571
2017-06-23,43.78,0.07,625.4285714285713
2017-06-26,43.76,0.07,625.1428571428571
2017-06-27,43.01,0.07,614.4285714285713
2017-06-28,42.66,0.07,609.4285714285713
2017-06-29,42.69,0.07,609.8571428571428
2017-06-30,42.97,0.07,613.8571428571428
2017-07-03,43.18,0.07,616.8571428571428
2017-07-05,43.76,0.07,625.1428571428571
2017-07-06,42.76,0.07,610.8571428571428
2017-07-07,42.65,0.07,609.2857142857142
2017-07-10,42.59,0.07,608.4285714285714
2017-07-11,42.42,0.07,606.0
2017-07-12,42.97,0.07,613.8571428571428
2017-07-13,42.81,0.07,611.5714285714286
2017-07-14,43.26,0.07,617.9999999999999
2017-07-17,43.63,0.07,623.2857142857142
2017-07-18,43.3,0.07,618.5714285714284
2017-07-19,43.73,0.07,624.7142857142857
2017-07-20,43.9,0.07,627.1428571428571
2017-07-21,44.23,0.07,631.8571428571428
2017-07-24,43.68,0.07,623.9999999999999
2017-07-25,43.43,0.07,620.4285714285713
2017-07-26,43.88,0.07,626.8571428571429
2017-07-27,44.01,0.07,628.7142857142857
2017-07-28,45.26,0.07,646.5714285714284
2017-07-31,45.55,0.07,650.7142857142857
2017-08-01,45.6,0.07,651.4285714285713
2017-08-02,45.49,0.1,454.9
2017-08-03,45.53,0.1,455.3
2017-08-04,45.63,0.1,456.3
2017-08-07,45.6,0.1,456.0
2017-08-08,46.1,0.1,461.0
2017-08-09,46.0,0.1,460.0
2017-08-10,45.74,0.1,457.4
2017-08-11,45.55,0.1,455.49999999999994
2017-08-14,46.18,0.1,461.79999999999995
2017-08-15,45.96,0.1,459.59999999999997
2017-08-16,45.42,0.1,454.2
2017-08-17,45.41,0.1,454.09999999999997
2017-08-18,45.15,0.1,451.49999999999994
2017-08-21,45.42,0.1,454.2
2017-08-22,45.38,0.1,453.8
2017-08-23,45.9,0.1,458.99999999999994
2017-08-24,45.84,0.1,458.40000000000003
2017-08-25,45.75,0.1,457.5
2017-08-28,45.51,0.1,455.09999999999997
2017-08-29,44.97,0.1,449.7
2017-08-30,45.39,0.1,453.9
2017-08-31,45.33,0.1,453.29999999999995
2017-09-01,45.22,0.1,452.2
2017-09-05,45.32,0.1,453.2
2017-09-06,45.34,0.1,453.40000000000003
2017-09-07,45.84,0.1,458.40000000000003
2017-09-08,46.45,0.1,464.5
2017-09-11,46.27,0.1,462.7
2017-09-12,45.57,0.1,455.7
2017-09-13,45.36,0.1,453.59999999999997
2017-09-14,45.76,0.1,457.59999999999997
2017-09-15,45.59,0.1,455.90000000000003
2017-09-18,45.7,0.1,457.0
2017-09-19,45.44,0.1,454.4
2017-09-20,45.22,0.1,452.2
2017-09-21,44.89,0.1,448.9
2017-09-22,44.75,0.1,447.5
2017-09-25,44.54,0.1,445.4
2017-09-26,44.33,0.1,443.29999999999995
2017-09-27,43.63,0.1,436.3
2017-09-28,43.84,0.1,438.40000000000003
2017-09-29,43.86,0.1,438.59999999999997
2017-10-02,43.98,0.1,439.79999999999995
2017-10-03,43.88,0.1,438.8
2017-10-04,44.45,0.1,444.5
2017-10-05,44.74,0.1,447.4
2017-10-06,44.4,0.1,443.99999999999994
2017-10-09,44.75,0.1,447.5
2017-10-10,44.69,0.1,446.9
2017-10-11,44.97,0.1,449.7
2017-10-12,45.24,0.1,452.4
2017-10-13,44.66,0.1,446.59999999999997
2017-10-16,44.25,0.1,442.5
2017-10-17,44.24,0.1,442.4
2017-10-18,44.19,0.1,441.9
2017-10-19,44.13,0.1,441.3
2017-10-20,44.07,0.1,440.7
2017-10-23,44.11,0.1,441.09999999999997
2017-10-24,43.75,0.1,437.5
2017-10-25,43.7,0.1,437.0
2017-10-26,43.35,0.1,433.5
2017-10-27,44.37,0.1,443.69999999999993
2017-10-30,44.2,0.1,442.0
2017-10-31,43.98,0.1,439.79999999999995
2017-11-01,44.34,0.12,369.50000000000006
2017-11-02,43.6,0.12,363.33333333333337
2017-11-03,44.22,0.12,368.5
2017-11-06,44.74,0.12,372.83333333333337
2017-11-07,44.9,0.12,374.1666666666667
2017-11-08,45.36,0.12,378.0
2017-11-09,45.21,0.12,376.75
2017-11-10,45.13,0.12,376.08333333333337
2017-11-13,45.47,0.12,378.9166666666667
2017-11-14,45.23,0.12,376.91666666666663
2017-11-15,44.55,0.12,371.25
2017-11-16,44.69,0.12,372.4166666666667
2017-11-17,44.19,0.12,368.25
2017-11-20,44.25,0.12,368.75
2017-11-21,44.92,0.12,374.33333333333337
2017-11-22,44.64,0.12,372.0
2017-11-24,44.75,0.12,372.9166666666667
2017-11-27,44.4,0.12,370.0
2017-11-28,44.13,0.12,367.75000000000006
2017-11-29,44.29,0.12,369.0833333333333
2017-11-30,44.09,0.12,367.4166666666667
2017-12-01,43.99,0.12,366.58333333333337
2017-12-04,43.94,0.12,366.1666666666667
2017-12-05,43.39,0.12,361.58333333333337
2017-12-06,43.6,0.12,363.33333333333337
2017-12-07,43.85,0.12,365.4166666666667
2017-12-08,44.13,0.12,367.75000000000006
2017-12-11,44.26,0.12,368.8333333333333
2017-12-12,43.88,0.12,365.6666666666667
2017-12-13,43.89,0.12,365.75
2017-12-14,43.85,0.12,365.4166666666667
2017-12-15,43.84,0.12,365.33333333333337
2017-12-18,44.22,0.12,368.5
2017-12-19,43.24,0.12,360.33333333333337
2017-12-20,43.26,0.12,360.5
2017-12-21,43.15,0.12,359.5833333333333
2017-12-22,43.19,0.12,359.9166666666667
2017-12-26,43.33,0.12,361.0833333333333
2017-12-27,43.36,0.12,361.3333333333333
2017-12-28,43.59,0.12,363.25000000000006
2017-12-29,43.71,0.12,364.25
2018-01-02,43.45,0.12,362.08333333333337
2018-01-03,43.51,0.12,362.5833333333333
2018-01-04,42.82,0.12,356.83333333333337
2018-01-05,42.56,0.12,354.6666666666667
2018-01-08,42.89,0.12,357.4166666666667
2018-01-09,41.98,0.12,349.8333333333333
2018-01-10,41.46,0.12,345.5
2018-01-11,40.95,0.12,341.25000000000006
2018-01-12,40.62,0.12,338.5
2018-01-16,40.71,0.12,339.25
2018-01-17,40.96,0.12,341.33333333333337
2018-01-18,40.58,0.12,338.1666666666667
2018-01-19,40.6,0.12,338.33333333333337
2018-01-22,41.39,0.12,344.9166666666667
2018-01-23,42.34,0.12,352.83333333333337
2018-01-24,42.09,0.12,350.75000000000006
2018-01-25,42.27,0.12,352.25000000000006
2018-01-26,42.1,0.12,350.83333333333337
2018-01-29,41.45,0.12,345.4166666666667
2018-01-30,40.95,0.12,341.25000000000006
2018-01-31,41.84,0.12,348.6666666666667
2018-02-01,40.8,0.12,340.0
2018-02-02,40.55,0.12,337.91666666666663
2018-02-05,39.67,0.12,330.58333333333337
2018-02-06,39.62,0.12,330.1666666666667
2018-02-07,39.21,0.12,326.75
2018-02-08,38.21,0.12,318.4166666666667
2018-02-09,39.34,0.12,327.83333333333337
2018-02-12,39.27,0.12,327.25000000000006
2018-02-13,39.28,0.12,327.33333333333337
2018-02-14,38.7,0.12,322.50000000000006
2018-02-15,39.37,0.12,328.0833333333333
2018-02-16,39.69,0.12,330.75
2018-02-20,39.11,0.12,325.9166666666667
2018-02-21,38.0,0.12,316.6666666666667
2018-02-22,38.28,0.12,319.0
2018-02-23,38.88,0.12,324.00000000000006
2018-02-26,39.01,0.12,325.0833333333333
2018-02-27,38.43,0.12,320.25
2018-02-28,38.66,0.12,322.16666666666663
2018-03-01,38.48,1.67,23.04191616766467
2018-03-02,38.41,1.67,23.0
2018-03-05,38.76,1.67,23.209580838323355
2018-03-06,38.62,1.67,23.12574850299401
2018-03-07,38.82,1.67,23.24550898203593
2018-03-08,39.0,1.67,23.353293413173652
2018-03-09,39.99,1.67,23.94610778443114
2018-03-12,40.04,1.67,23.976047904191617
2018-03-13,40.05,1.67,23.982035928143713
2018-03-14,40.3,1.67,24.131736526946106
2018-03-15,40.26,1.67,24.107784431137723
2018-03-16,40.69,1.67,24.365269461077844
2018-03-19,40.46,1.67,24.227544910179642
2018-03-20,40.11,1.67,24.017964071856287
2018-03-21,39.79,1.67,23.826347305389223
2018-03-22,39.11,1.67,23.419161676646706
2018-03-23,38.62,1.67,23.12574850299401
2018-03-26,39.1,1.67,23.413173652694613
2018-03-27,39.55,1.67,23.682634730538922
