date,AZO,AZO_EPS,PE Ratio
2008-01-31,120.65,0.064855,1860.3037545293348
2008-02-01,121.59,0.064855,1874.7976254722073
2008-02-04,117.6,0.064855,1813.2757690232056
2008-02-05,114.8,0.064855,1770.102536427415
2008-02-06,114.0,0.064855,1757.7673271143321
2008-02-07,116.6,0.064855,1797.8567573818518
2008-02-08,115.62,0.064855,1782.7461259733252
2008-02-11,117.59,0.064855,1813.1215789067921
2008-02-12,116.25,0.064855,1792.4601033073782
2008-02-13,116.26,0.064855,1792.6142934237917
2008-02-14,113.12,0.064855,1744.1985968699407
2008-02-15,113.62,0.064855,1751.9081026906176
2008-02-19,113.37,0.064855,1748.0533497802792
2008-02-20,117.08,0.064855,1805.2578829697018
2008-02-21,113.65,0.064855,1752.3706730398583
2008-02-22,115.31,0.064855,1777.9662323645057
2008-02-25,117.37,0.064855,1809.7293963456943
2008-02-26,124.93,0.064855,1926.297124354329
2008-02-27,122.25,0.064855,1884.974173155501
2008-02-28,119.73,0.064855,1846.1182638192893
2008-02-29,115.08,0.064855,1774.4198596869942
2008-03-03,117.72,0.064855,1815.1260504201682
2008-03-04,116.78,0.064855,1800.6321794772957
2008-03-05,117.26,0.064855,1808.0333050651454
2008-03-06,113.67,0.064855,1752.6790532726855
2008-03-07,112.83,0.064855,1739.7270834939482
2008-03-10,110.23,1.69,65.22485207100593
2008-03-11,114.84,1.69,67.95266272189349
2008-03-12,111.57,1.69,66.01775147928994
2008-03-13,115.18,1.69,68.15384615384616
2008-03-14,113.61,1.69,67.22485207100591
2008-03-17,110.86,1.69,65.59763313609467
2008-03-18,113.88,1.69,67.38461538461539
2008-03-19,112.69,1.69,66.68047337278107
2008-03-20,116.64,1.69,69.01775147928994
2008-03-24,119.75,1.69,70.85798816568048
2008-03-25,119.88,1.69,70.93491124260355
2008-03-26,117.92,1.69,69.77514792899409
2008-03-27,115.16,1.69,68.14201183431953
2008-03-28,113.25,1.69,67.01183431952663
2008-03-31,113.83,1.69,67.35502958579882
2008-04-01,119.55,1.69,70.7396449704142
2008-04-02,118.21,1.69,69.94674556213018
2008-04-03,117.78,1.69,69.6923076923077
2008-04-04,116.98,1.69,69.21893491124261
2008-04-07,115.76,1.69,68.49704142011835
2008-04-08,115.94,1.69,68.60355029585799
2008-04-09,114.44,1.69,67.71597633136095
2008-04-10,116.61,1.69,69.0
2008-04-11,116.96,1.69,69.20710059171597
2008-04-14,117.13,1.69,69.3076923076923
2008-04-15,118.3,1.69,70.0
2008-04-16,120.46,1.69,71.27810650887574
2008-04-17,121.36,1.69,71.81065088757397
2008-04-18,122.42,1.69,72.43786982248521
2008-04-21,122.25,1.69,72.33727810650888
2008-04-22,119.52,1.69,70.72189349112426
2008-04-23,119.19,1.69,70.5266272189349
2008-04-24,121.48,1.69,71.88165680473374
2008-04-25,123.85,1.69,73.28402366863905
2008-04-28,123.65,1.69,73.16568047337279
2008-04-29,125.36,1.69,74.17751479289942
2008-04-30,120.75,1.69,71.44970414201184
2008-05-01,125.95,1.69,74.52662721893492
2008-05-02,123.9,1.69,73.31360946745562
2008-05-05,122.85,1.69,72.6923076923077
2008-05-06,124.61,1.69,73.73372781065089
2008-05-07,124.19,1.69,73.48520710059172
2008-05-08,122.76,1.69,72.63905325443787
2008-05-09,122.44,1.69,72.44970414201184
2008-05-12,125.77,1.69,74.42011834319527
2008-05-13,126.67,1.69,74.95266272189349
2008-05-14,126.83,1.69,75.04733727810651
2008-05-15,128.35,1.69,75.94674556213018
2008-05-16,127.21,1.69,75.27218934911242
2008-05-19,127.8,1.69,75.62130177514793
2008-05-20,126.99,1.69,75.14201183431953
2008-05-21,125.67,1.69,74.36094674556213
2008-05-22,128.44,1.69,76.0
2008-05-23,127.28,1.69,75.31360946745562
2008-05-27,127.23,1.69,75.28402366863905
2008-05-28,127.02,1.69,75.15976331360947
2008-05-29,127.77,1.69,75.60355029585799
2008-05-30,126.56,1.69,74.88757396449705
2008-06-02,127.39,1.69,75.37869822485207
2008-06-03,127.39,1.69,75.37869822485207
2008-06-04,125.75,1.69,74.40828402366864
2008-06-05,126.09,1.69,74.6094674556213
2008-06-06,121.74,1.69,72.03550295857988
2008-06-09,121.45,1.69,71.8639053254438
2008-06-10,121.29,1.69,71.76923076923077
2008-06-11,118.14,1.69,69.90532544378698
2008-06-12,118.3,6.24,18.958333333333332
2008-06-13,119.52,6.24,19.153846153846153
2008-06-16,120.37,6.24,19.290064102564102
2008-06-17,120.33,6.24,19.283653846153847
2008-06-18,117.76,6.24,18.871794871794872
2008-06-19,118.82,6.24,19.041666666666664
2008-06-20,115.0,6.24,18.42948717948718
2008-06-23,112.23,6.24,17.985576923076923
2008-06-24,111.9,6.24,17.932692307692307
2008-06-25,111.82,6.24,17.919871794871792
2008-06-26,114.67,6.24,18.376602564102562
2008-06-27,120.13,6.24,19.251602564102562
2008-06-30,121.01,6.24,19.392628205128204
2008-07-01,121.69,6.24,19.501602564102562
2008-07-02,118.45,6.24,18.982371794871796
2008-07-03,120.18,6.24,19.259615384615387
2008-07-07,119.41,6.24,19.13621794871795
2008-07-08,122.27,6.24,19.59455128205128
2008-07-09,121.33,6.24,19.443910256410255
2008-07-10,120.15,6.24,19.254807692307693
2008-07-11,117.68,6.24,18.858974358974358
2008-07-14,117.52,6.24,18.833333333333332
2008-07-15,115.14,6.24,18.451923076923077
2008-07-16,119.93,6.24,19.21955128205128
2008-07-17,124.9,6.24,20.016025641025642
2008-07-18,126.01,6.24,20.193910256410255
2008-07-21,124.52,6.24,19.955128205128204
2008-07-22,128.22,6.24,20.548076923076923
2008-07-23,130.58,6.24,20.92628205128205
2008-07-24,129.0,6.24,20.673076923076923
2008-07-25,127.87,6.24,20.49198717948718
2008-07-28,126.71,6.24,20.30608974358974
2008-07-29,131.03,6.24,20.998397435897434
2008-07-30,131.25,6.24,21.033653846153847
2008-07-31,130.29,6.24,20.87980769230769
2008-08-01,131.33,6.24,21.04647435897436
2008-08-04,130.47,6.24,20.908653846153847
2008-08-05,136.05,6.24,21.802884615384617
2008-08-06,134.0,6.24,21.474358974358974
2008-08-07,133.93,6.24,21.463141025641026
2008-08-08,138.35,6.24,22.171474358974358
2008-08-11,138.96,6.24,22.26923076923077
2008-08-12,136.61,6.24,21.892628205128208
2008-08-13,134.3,6.24,21.522435897435898
2008-08-14,136.06,6.24,21.80448717948718
2008-08-15,138.59,6.24,22.209935897435898
2008-08-18,137.21,6.24,21.98878205128205
2008-08-19,134.89,6.24,21.616987179487175
2008-08-20,135.17,6.24,21.66185897435897
2008-08-21,134.34,6.24,21.528846153846153
2008-08-22,136.72,6.24,21.91025641025641
2008-08-25,133.45,6.24,21.386217948717945
2008-08-26,136.34,6.24,21.849358974358974
2008-08-27,137.3,6.24,22.003205128205128
2008-08-28,138.73,6.24,22.232371794871792
2008-08-29,137.23,6.24,21.99198717948718
2008-09-02,138.31,6.24,22.165064102564102
2008-09-03,141.13,6.24,22.61698717948718
2008-09-04,138.38,6.24,22.17628205128205
2008-09-05,138.19,6.24,22.145833333333332
2008-09-08,139.98,6.24,22.432692307692307
2008-09-09,135.01,6.24,21.636217948717945
2008-09-10,137.0,6.24,21.955128205128204
2008-09-11,137.82,6.24,22.08653846153846
2008-09-12,138.5,6.24,22.19551282051282
2008-09-15,135.88,6.24,21.775641025641026
2008-09-16,133.63,6.24,21.415064102564102
2008-09-17,128.19,6.24,20.54326923076923
2008-09-18,128.53,6.24,20.59775641025641
2008-09-19,130.79,6.24,20.959935897435894
2008-09-22,129.06,6.24,20.682692307692307
2008-09-23,127.17,6.24,20.379807692307693
2008-09-24,125.98,6.24,20.189102564102566
2008-09-25,128.77,6.24,20.63621794871795
2008-09-26,129.35,6.24,20.729166666666664
2008-09-29,124.55,6.24,19.959935897435898
2008-09-30,123.34,6.24,19.766025641025642
2008-10-01,122.07,6.24,19.5625
2008-10-02,116.99,6.24,18.748397435897434
2008-10-03,117.4,6.24,18.814102564102566
2008-10-06,119.1,6.24,19.08653846153846
2008-10-07,108.21,6.24,17.341346153846153
2008-10-08,106.95,6.24,17.139423076923077
2008-10-09,98.79,6.24,15.83173076923077
2008-10-10,99.7,6.24,15.977564102564102
2008-10-13,107.25,6.24,17.1875
2008-10-14,108.5,6.24,17.38782051282051
2008-10-15,101.11,6.24,16.20352564102564
2008-10-16,105.56,6.24,16.916666666666668
2008-10-17,106.6,6.24,17.083333333333332
2008-10-20,108.64,6.24,17.41025641025641
2008-10-21,108.94,6.24,17.458333333333332
2008-10-22,105.96,6.24,16.98076923076923
2008-10-23,105.49,6.24,16.905448717948715
2008-10-24,102.7,6.24,16.458333333333332
2008-10-27,102.88,10.14,10.145956607495068
2008-10-28,114.2,10.14,11.26232741617357
2008-10-29,119.75,10.14,11.809664694280078
2008-10-30,122.1,10.14,12.041420118343193
2008-10-31,127.29,10.14,12.553254437869823
2008-11-03,120.73,10.14,11.906311637080867
2008-11-04,122.85,10.14,12.115384615384615
2008-11-05,118.01,10.14,11.638067061143984
2008-11-06,117.24,10.14,11.562130177514792
2008-11-07,118.94,10.14,11.729783037475345
2008-11-10,116.2,10.14,11.45956607495069
2008-11-11,111.86,10.14,11.03155818540434
2008-11-12,103.22,10.14,10.179487179487179
2008-11-13,112.68,10.14,11.112426035502958
2008-11-14,105.76,10.14,10.429980276134122
2008-11-17,104.59,10.14,10.314595660749507
2008-11-18,107.16,10.14,10.568047337278106
2008-11-19,94.25,10.14,9.294871794871794
2008-11-20,89.09,10.14,8.785996055226825
2008-11-21,92.41,10.14,9.113412228796843
2008-11-24,99.12,10.14,9.775147928994082
2008-11-25,103.16,10.14,10.173570019723865
2008-11-26,108.76,10.14,10.725838264299803
2008-11-28,109.22,10.14,10.77120315581854
2008-12-01,101.05,10.14,9.965483234714004
2008-12-02,108.36,10.14,10.686390532544378
2008-12-03,115.8,10.14,11.420118343195265
2008-12-04,114.38,10.14,11.28007889546351
2008-12-05,121.48,10.14,11.980276134122288
2008-12-08,116.5,10.14,11.489151873767257
2008-12-09,124.51,10.14,12.279092702169626
2008-12-10,128.62,10.14,12.684418145956608
2008-12-11,126.06,10.14,12.431952662721892
2008-12-12,129.6,10.14,12.781065088757396
2008-12-15,129.02,10.14,12.723865877712031
2008-12-16,133.5,10.14,13.165680473372781
2008-12-17,134.27,10.14,13.241617357001973
2008-12-18,135.77,10.14,13.389546351084812
2008-12-19,131.62,2.25,58.49777777777778
2008-12-22,128.63,2.25,57.16888888888889
2008-12-23,129.71,2.25,57.64888888888889
2008-12-24,129.97,2.25,57.76444444444444
2008-12-26,132.23,2.25,58.76888888888888
2008-12-29,132.69,2.25,58.97333333333333
2008-12-30,137.25,2.25,61.0
2008-12-31,139.47,2.25,61.986666666666665
2009-01-02,140.57,2.25,62.47555555555555
2009-01-05,137.73,2.25,61.21333333333333
2009-01-06,139.2,2.25,61.86666666666666
2009-01-07,135.44,2.25,60.19555555555556
2009-01-08,135.86,2.25,60.382222222222225
2009-01-09,133.06,2.25,59.13777777777778
2009-01-12,128.77,2.25,57.23111111111112
2009-01-13,129.16,2.25,57.404444444444444
2009-01-14,127.06,2.25,56.471111111111114
2009-01-15,131.29,2.25,58.35111111111111
2009-01-16,132.61,2.25,58.93777777777778
2009-01-20,128.98,2.25,57.32444444444444
2009-01-21,133.03,2.25,59.12444444444444
2009-01-22,133.08,2.25,59.146666666666675
2009-01-23,133.15,2.25,59.17777777777778
2009-01-26,132.61,2.25,58.93777777777778
2009-01-27,133.88,2.25,59.50222222222222
2009-01-28,137.27,2.25,61.00888888888889
2009-01-29,136.0,2.25,60.44444444444444
2009-01-30,132.89,2.25,59.06222222222222
2009-02-02,134.3,2.25,59.6888888888889
2009-02-03,139.08,2.25,61.81333333333334
2009-02-04,137.0,2.25,60.888888888888886
2009-02-05,139.86,2.25,62.160000000000004
2009-02-06,143.96,2.25,63.98222222222223
2009-02-09,142.46,2.25,63.31555555555556
2009-02-10,139.52,2.25,62.00888888888889
2009-02-11,138.86,2.25,61.71555555555556
2009-02-12,139.76,2.25,62.11555555555555
2009-02-13,136.7,2.25,60.75555555555555
2009-02-17,131.74,2.25,58.55111111111111
2009-02-18,133.11,2.25,59.160000000000004
2009-02-19,142.58,2.25,63.3688888888889
2009-02-20,146.39,2.25,65.06222222222222
2009-02-23,141.88,2.25,63.05777777777777
2009-02-24,145.62,2.25,64.72
2009-02-25,143.88,2.25,63.946666666666665
2009-02-26,141.08,2.25,62.702222222222225
2009-02-27,142.23,2.25,63.21333333333333
2009-03-02,140.03,2.25,62.23555555555556
2009-03-03,150.94,2.25,67.08444444444444
2009-03-04,154.29,2.25,68.57333333333332
2009-03-05,152.45,2.25,67.75555555555555
2009-03-06,152.76,2.25,67.89333333333333
2009-03-09,150.0,2.25,66.66666666666667
2009-03-10,157.66,2.25,70.07111111111111
2009-03-11,158.51,2.25,70.44888888888889
2009-03-12,161.0,2.25,71.55555555555556
2009-03-13,160.51,2.25,71.33777777777777
2009-03-16,158.5,2.25,70.44444444444444
2009-03-17,161.45,2.25,71.75555555555555
2009-03-18,162.31,2.25,72.13777777777779
2009-03-19,160.82,2.05,78.44878048780488
2009-03-20,160.03,2.05,78.06341463414635
2009-03-23,158.72,2.05,77.42439024390245
2009-03-24,158.05,2.05,77.09756097560977
2009-03-25,162.19,2.05,79.11707317073171
2009-03-26,166.2,2.05,81.07317073170732
2009-03-27,164.19,2.05,80.09268292682927
2009-03-30,163.4,2.05,79.70731707317074
2009-03-31,162.62,2.05,79.3268292682927
2009-04-01,166.82,2.05,81.37560975609756
2009-04-02,158.24,2.05,77.19024390243904
2009-04-03,160.3,2.05,78.19512195121952
2009-04-06,160.88,2.05,78.47804878048781
2009-04-07,155.47,2.05,75.8390243902439
2009-04-08,159.18,2.05,77.64878048780488
2009-04-09,161.72,2.05,78.88780487804878
2009-04-13,158.01,2.05,77.0780487804878
2009-04-14,158.93,2.05,77.52682926829269
2009-04-15,161.09,2.05,78.58048780487806
2009-04-16,165.93,2.05,80.94146341463416
2009-04-17,166.38,2.05,81.16097560975611
2009-04-20,165.36,2.05,80.66341463414635
2009-04-21,165.09,2.05,80.53170731707318
2009-04-22,164.44,2.05,80.21463414634147
2009-04-23,164.47,2.05,80.22926829268293
2009-04-24,161.68,2.05,78.86829268292684
2009-04-27,164.16,2.05,80.0780487804878
2009-04-28,165.19,2.05,80.58048780487806
2009-04-29,163.93,2.05,79.9658536585366
2009-04-30,166.39,2.05,81.16585365853659
2009-05-01,162.27,2.05,79.15609756097562
2009-05-04,163.21,2.05,79.61463414634147
2009-05-05,161.57,2.05,78.81463414634146
2009-05-06,163.3,2.05,79.65853658536587
2009-05-07,163.02,2.05,79.5219512195122
2009-05-08,157.47,2.05,76.81463414634148
2009-05-11,158.99,2.05,77.55609756097562
2009-05-12,156.98,2.05,76.57560975609756
2009-05-13,154.48,2.05,75.35609756097561
2009-05-14,156.67,2.05,76.42439024390244
2009-05-15,158.01,2.05,77.0780487804878
2009-05-18,158.71,2.05,77.41951219512197
2009-05-19,161.28,2.05,78.67317073170733
2009-05-20,157.1,2.05,76.63414634146342
2009-05-21,154.54,2.05,75.38536585365854
2009-05-22,155.65,2.05,75.92682926829269
2009-05-26,162.84,2.05,79.43414634146342
2009-05-27,155.04,2.05,75.62926829268292
2009-05-28,150.56,2.05,73.4439024390244
2009-05-29,152.15,2.05,74.21951219512196
2009-06-01,156.83,2.05,76.50243902439026
2009-06-02,158.32,2.05,77.22926829268293
2009-06-03,158.8,2.05,77.46341463414636
2009-06-04,158.4,2.05,77.26829268292684
2009-06-05,159.57,2.05,77.8390243902439
2009-06-08,158.34,2.05,77.23902439024391
2009-06-09,160.27,2.05,78.18048780487806
2009-06-10,157.92,2.05,77.03414634146341
2009-06-11,154.05,2.05,75.14634146341464
2009-06-12,155.5,2.05,75.85365853658537
2009-06-15,154.91,2.05,75.5658536585366
2009-06-16,152.48,2.05,74.38048780487804
2009-06-17,155.54,2.05,75.87317073170732
2009-06-18,157.4,7.45,21.12751677852349
2009-06-19,155.73,7.45,20.903355704697983
2009-06-22,155.1,7.45,20.818791946308725
2009-06-23,154.21,7.45,20.699328859060405
2009-06-24,148.8,7.45,19.973154362416107
2009-06-25,152.09,7.45,20.41476510067114
2009-06-26,149.85,7.45,20.11409395973154
2009-06-29,151.75,7.45,20.369127516778523
2009-06-30,151.11,7.45,20.283221476510068
2009-07-01,152.76,7.45,20.50469798657718
2009-07-02,150.0,7.45,20.13422818791946
2009-07-06,153.02,7.45,20.539597315436243
2009-07-07,150.74,7.45,20.23355704697987
2009-07-08,155.33,7.45,20.849664429530204
2009-07-09,155.27,7.45,20.841610738255035
2009-07-10,153.92,7.45,20.660402684563756
2009-07-13,155.89,7.45,20.924832214765097
2009-07-14,158.77,7.45,21.311409395973154
2009-07-15,158.0,7.45,21.20805369127517
2009-07-16,157.85,7.45,21.187919463087248
2009-07-17,156.98,7.45,21.071140939597313
2009-07-20,156.65,7.45,21.026845637583893
2009-07-21,155.93,7.45,20.93020134228188
2009-07-22,156.97,7.45,21.06979865771812
2009-07-23,156.78,7.45,21.044295302013424
2009-07-24,157.24,7.45,21.106040268456375
2009-07-27,154.68,7.45,20.76241610738255
2009-07-28,153.65,7.45,20.624161073825505
2009-07-29,152.96,7.45,20.531543624161074
2009-07-30,156.31,7.45,20.981208053691276
2009-07-31,153.57,7.45,20.613422818791946
2009-08-03,150.31,7.45,20.175838926174496
2009-08-04,148.31,7.45,19.90738255033557
2009-08-05,145.24,7.45,19.49530201342282
2009-08-06,147.42,7.45,19.787919463087245
2009-08-07,151.32,7.45,20.311409395973154
2009-08-10,147.98,7.45,19.863087248322145
2009-08-11,148.75,7.45,19.966442953020135
2009-08-12,148.49,7.45,19.931543624161076
2009-08-13,145.13,7.45,19.480536912751678
2009-08-14,143.92,7.45,19.318120805369126
2009-08-17,144.69,7.45,19.421476510067112
2009-08-18,149.84,7.45,20.112751677852348
2009-08-19,151.15,7.45,20.288590604026847
2009-08-20,151.81,7.45,20.377181208053692
2009-08-21,153.25,7.45,20.57046979865772
2009-08-24,150.8,7.45,20.241610738255034
2009-08-25,149.98,7.45,20.131543624161072
2009-08-26,150.22,7.45,20.163758389261744
2009-08-27,149.07,7.45,20.009395973154362
2009-08-28,148.45,7.45,19.926174496644293
2009-08-31,147.25,7.45,19.76510067114094
2009-09-01,144.94,7.45,19.455033557046978
2009-09-02,145.25,7.45,19.496644295302012
2009-09-03,148.81,7.45,19.974496644295304
2009-09-04,148.18,7.45,19.889932885906042
2009-09-08,150.0,7.45,20.13422818791946
2009-09-09,149.32,7.45,20.042953020134227
2009-09-10,149.4,7.45,20.053691275167786
2009-09-11,146.45,7.45,19.657718120805367
2009-09-14,147.2,7.45,19.758389261744963
2009-09-15,147.28,7.45,19.76912751677852
2009-09-16,147.41,7.45,19.786577181208052
2009-09-17,147.37,7.45,19.781208053691277
2009-09-18,152.09,7.45,20.41476510067114
2009-09-21,153.55,7.45,20.610738255033556
2009-09-22,152.92,7.45,20.526174496644295
2009-09-23,141.5,7.45,18.993288590604028
2009-09-24,142.5,7.45,19.12751677852349
2009-09-25,143.97,7.45,19.3248322147651
2009-09-28,142.77,7.45,19.163758389261744
2009-09-29,145.98,7.45,19.59463087248322
2009-09-30,146.22,7.45,19.62684563758389
2009-10-01,145.62,7.45,19.546308724832215
2009-10-02,146.05,7.45,19.604026845637584
2009-10-05,145.14,7.45,19.48187919463087
2009-10-06,147.08,7.45,19.742281879194632
2009-10-07,147.21,7.45,19.759731543624163
2009-10-08,147.12,7.45,19.74765100671141
2009-10-09,145.92,7.45,19.586577181208053
2009-10-12,144.87,7.45,19.44563758389262
2009-10-13,144.7,7.45,19.422818791946305
2009-10-14,143.95,7.45,19.32214765100671
2009-10-15,144.67,7.45,19.418791946308723
2009-10-16,144.52,7.45,19.398657718120806
2009-10-19,144.0,7.45,19.328859060402685
2009-10-20,140.94,7.45,18.918120805369128
2009-10-21,137.99,7.45,18.522147651006712
2009-10-22,139.1,7.45,18.671140939597315
2009-10-23,137.62,7.45,18.47248322147651
2009-10-26,137.46,11.89,11.560975609756097
2009-10-27,137.17,11.89,11.536585365853657
2009-10-28,136.42,11.89,11.47350714886459
2009-10-29,138.29,11.89,11.630782169890663
2009-10-30,135.31,11.89,11.380151387720774
2009-11-02,136.22,11.89,11.45668629100084
2009-11-03,138.93,11.89,11.684608915054667
2009-11-04,139.35,11.89,11.719932716568543
2009-11-05,140.21,11.89,11.792262405382674
2009-11-06,140.32,11.89,11.801513877207736
2009-11-09,143.24,11.89,12.047098402018504
2009-11-10,143.35,11.89,12.056349873843565
2009-11-11,147.51,11.89,12.406223717409587
2009-11-12,144.19,11.89,12.12699747687132
2009-11-13,143.67,11.89,12.083263246425567
2009-11-16,143.03,11.89,12.029436501261564
2009-11-17,142.62,11.89,11.994953742640874
2009-11-18,145.86,11.89,12.267451640033642
2009-11-19,145.83,11.89,12.26492851135408
2009-11-20,147.42,11.89,12.398654331370897
2009-11-23,147.73,11.89,12.424726661059713
2009-11-24,147.31,11.89,12.389402859545836
2009-11-25,150.29,11.89,12.640033641715727
2009-11-27,150.05,11.89,12.619848612279226
2009-11-30,147.87,11.89,12.43650126156434
2009-12-01,151.2,11.89,12.716568544995793
2009-12-02,150.48,11.89,12.65601345668629
2009-12-03,151.4,11.89,12.733389402859546
2009-12-04,152.08,11.89,12.7905803195963
2009-12-07,153.36,11.89,12.898233809924307
2009-12-08,156.9,11.89,13.1959629941127
2009-12-09,156.31,11.89,13.146341463414634
2009-12-10,155.4,11.89,13.069806560134566
2009-12-11,155.78,11.89,13.101766190075693
2009-12-14,158.56,11.89,13.335576114381833
2009-12-15,156.91,11.89,13.196804037005887
2009-12-16,157.99,11.89,13.287636669470142
2009-12-17,158.15,2.86,55.2972027972028
2009-12-18,158.29,2.86,55.34615384615385
2009-12-21,159.52,2.86,55.77622377622378
2009-12-22,159.52,2.86,55.77622377622378
2009-12-23,160.28,2.86,56.04195804195805
2009-12-24,159.91,2.86,55.91258741258741
2009-12-28,159.59,2.86,55.80069930069931
2009-12-29,159.47,2.86,55.75874125874126
2009-12-30,159.47,2.86,55.75874125874126
2009-12-31,158.07,2.86,55.26923076923077
2010-01-04,158.03,2.86,55.25524475524476
2010-01-05,156.71,2.86,54.7937062937063
2010-01-06,155.24,2.86,54.27972027972029
2010-01-07,157.3,2.86,55.00000000000001
2010-01-08,155.28,2.86,54.29370629370629
2010-01-11,155.48,2.86,54.36363636363636
2010-01-12,155.14,2.86,54.24475524475524
2010-01-13,154.75,2.86,54.108391608391614
2010-01-14,154.38,2.86,53.97902097902098
2010-01-15,155.08,2.86,54.223776223776234
2010-01-19,157.28,2.86,54.99300699300699
2010-01-20,156.37,2.86,54.67482517482518
2010-01-21,157.33,2.86,55.01048951048952
2010-01-22,155.87,2.86,54.50000000000001
2010-01-25,156.44,2.86,54.6993006993007
2010-01-26,158.34,2.86,55.36363636363637
2010-01-27,156.38,2.86,54.67832167832168
2010-01-28,155.42,2.86,54.34265734265734
2010-01-29,155.03,2.86,54.20629370629371
2010-02-01,156.5,2.86,54.72027972027972
2010-02-02,157.58,2.86,55.09790209790211
2010-02-03,157.09,2.86,54.92657342657343
2010-02-04,154.4,2.86,53.986013986013994
2010-02-05,155.38,2.86,54.32867132867133
2010-02-08,156.94,2.86,54.87412587412587
2010-02-09,159.05,2.86,55.61188811188812
2010-02-10,158.5,2.86,55.41958041958042
2010-02-11,158.65,2.86,55.47202797202797
2010-02-12,160.85,2.86,56.24125874125874
2010-02-16,164.87,2.86,57.646853146853154
2010-02-17,165.62,2.86,57.909090909090914
2010-02-18,163.19,2.86,57.05944055944056
2010-02-19,163.67,2.86,57.22727272727273
2010-02-22,163.07,2.86,57.01748251748252
2010-02-23,164.24,2.86,57.426573426573434
2010-02-24,164.96,2.86,57.67832167832168
2010-02-25,166.08,2.86,58.069930069930074
2010-02-26,165.93,2.86,58.01748251748252
2010-03-01,166.0,2.86,58.04195804195805
2010-03-02,164.74,2.86,57.60139860139861
2010-03-03,164.57,2.86,57.54195804195804
2010-03-04,167.62,2.86,58.608391608391614
2010-03-05,168.79,2.86,59.01748251748252
2010-03-08,168.15,2.86,58.7937062937063
2010-03-09,167.86,2.86,58.6923076923077
2010-03-10,168.09,2.86,58.77272727272727
2010-03-11,168.66,2.86,58.97202797202797
2010-03-12,168.89,2.86,59.05244755244755
2010-03-15,169.0,2.86,59.09090909090909
2010-03-16,169.17,2.86,59.150349650349646
2010-03-17,172.0,2.86,60.13986013986014
2010-03-18,172.21,-0.43,-400.48837209302326
2010-03-19,172.28,-0.43,-400.6511627906977
2010-03-22,174.19,-0.43,-405.09302325581393
2010-03-23,175.05,-0.43,-407.093023255814
2010-03-24,173.57,-0.43,-403.65116279069764
2010-03-25,173.93,-0.43,-404.48837209302326
2010-03-26,174.22,-0.43,-405.16279069767444
2010-03-29,173.23,-0.43,-402.86046511627904
2010-03-30,173.58,-0.43,-403.6744186046512
2010-03-31,173.09,-0.43,-402.5348837209302
2010-04-01,174.88,-0.43,-406.69767441860466
2010-04-05,173.53,-0.43,-403.5581395348837
2010-04-06,173.97,-0.43,-404.5813953488372
2010-04-07,176.0,-0.43,-409.30232558139534
2010-04-08,175.05,-0.43,-407.093023255814
2010-04-09,175.29,-0.43,-407.65116279069764
2010-04-12,175.42,-0.43,-407.953488372093
2010-04-13,175.44,-0.43,-408.0
2010-04-14,179.8,-0.43,-418.13953488372096
2010-04-15,181.05,-0.43,-421.046511627907
2010-04-16,180.11,-0.43,-418.8604651162791
2010-04-19,180.0,-0.43,-418.60465116279073
2010-04-20,179.76,-0.43,-418.04651162790697
2010-04-21,181.0,-0.43,-420.93023255813955
2010-04-22,182.24,-0.43,-423.81395348837214
2010-04-23,184.05,-0.43,-428.02325581395354
2010-04-26,185.13,-0.43,-430.5348837209302
2010-04-27,182.03,-0.43,-423.3255813953488
2010-04-28,180.26,-0.43,-419.2093023255814
2010-04-29,185.64,-0.43,-431.7209302325581
2010-04-30,185.01,-0.43,-430.25581395348837
2010-05-03,186.33,-0.43,-433.3255813953489
2010-05-04,183.83,-0.43,-427.5116279069768
2010-05-05,183.03,-0.43,-425.6511627906977
2010-05-06,178.13,-0.43,-414.25581395348837
2010-05-07,176.08,-0.43,-409.4883720930233
2010-05-10,183.15,-0.43,-425.93023255813955
2010-05-11,183.86,-0.43,-427.58139534883725
2010-05-12,185.22,-0.43,-430.74418604651163
2010-05-13,180.95,-0.43,-420.8139534883721
2010-05-14,180.31,-0.43,-419.3255813953489
2010-05-17,183.72,-0.43,-427.25581395348837
2010-05-18,180.8,-0.43,-420.4651162790698
2010-05-19,182.04,-0.43,-423.3488372093023
2010-05-20,179.66,-0.43,-417.8139534883721
2010-05-21,183.47,-0.43,-426.6744186046512
2010-05-24,184.25,-0.43,-428.48837209302326
2010-05-25,194.57,-0.43,-452.48837209302326
2010-05-26,190.18,-0.43,-442.2790697674419
2010-05-27,192.0,-0.43,-446.51162790697674
2010-05-28,190.88,-0.43,-443.90697674418607
2010-06-01,191.46,-0.43,-445.25581395348837
2010-06-02,192.65,-0.43,-448.0232558139535
2010-06-03,192.93,-0.43,-448.6744186046512
2010-06-04,188.89,-0.43,-439.27906976744185
2010-06-07,186.09,-0.43,-432.7674418604651
2010-06-08,188.89,-0.43,-439.27906976744185
2010-06-09,188.59,-0.43,-438.58139534883725
2010-06-10,187.72,-0.43,-436.5581395348837
2010-06-11,189.3,-0.43,-440.23255813953494
2010-06-14,190.66,-0.43,-443.3953488372093
2010-06-15,194.23,-0.43,-451.6976744186046
2010-06-16,195.41,9.52,20.52626050420168
2010-06-17,195.13,9.52,20.4968487394958
2010-06-18,195.31,9.52,20.51575630252101
