date,PG,PG_EPS,PE Ratio
2015-07-15,82.15,0.77,106.6883116883117
2015-07-16,82.3,0.77,106.88311688311688
2015-07-17,82.24,0.77,106.8051948051948
2015-07-20,82.19,0.77,106.74025974025973
2015-07-21,81.63,0.77,106.01298701298701
2015-07-22,80.83,0.77,104.97402597402596
2015-07-23,80.7,0.77,104.8051948051948
2015-07-24,80.29,0.77,104.27272727272728
2015-07-27,79.97,0.77,103.85714285714285
2015-07-28,80.23,0.77,104.1948051948052
2015-07-29,80.62,0.77,104.70129870129871
2015-07-30,77.39,0.77,100.5064935064935
2015-07-31,76.7,0.77,99.61038961038962
2015-08-03,76.4,0.77,99.22077922077922
2015-08-04,75.91,0.77,98.58441558441558
2015-08-05,75.77,0.77,98.4025974025974
2015-08-06,75.74,0.77,98.36363636363636
2015-08-07,75.48,0.17,444.0
2015-08-10,76.38,0.17,449.2941176470588
2015-08-11,76.22,0.17,448.35294117647055
2015-08-12,76.39,0.17,449.35294117647055
2015-08-13,75.78,0.17,445.7647058823529
2015-08-14,75.62,0.17,444.8235294117647
2015-08-17,75.53,0.17,444.2941176470588
2015-08-18,75.13,0.17,441.9411764705882
2015-08-19,74.12,0.17,436.0
2015-08-20,73.91,0.17,434.76470588235287
2015-08-21,71.84,0.17,422.5882352941176
2015-08-24,69.14,0.17,406.70588235294116
2015-08-25,68.42,0.17,402.4705882352941
2015-08-26,70.9,0.17,417.05882352941177
2015-08-27,71.48,0.17,420.4705882352941
2015-08-28,71.21,0.17,418.8823529411764
2015-08-31,70.67,0.17,415.70588235294116
2015-09-01,68.9,0.17,405.29411764705884
2015-09-02,69.81,0.17,410.6470588235294
2015-09-03,69.93,0.17,411.3529411764706
2015-09-04,68.76,0.17,404.47058823529414
2015-09-08,69.98,0.17,411.6470588235294
2015-09-09,68.48,0.17,402.8235294117647
2015-09-10,68.32,0.17,401.8823529411764
2015-09-11,68.42,0.17,402.4705882352941
2015-09-14,68.06,0.17,400.35294117647055
2015-09-15,69.45,0.17,408.52941176470586
2015-09-16,70.1,0.17,412.35294117647055
2015-09-17,70.24,0.17,413.17647058823525
2015-09-18,69.94,0.17,411.4117647058823
2015-09-21,70.65,0.17,415.5882352941176
2015-09-22,70.19,0.17,412.8823529411764
2015-09-23,70.26,0.17,413.29411764705884
2015-09-24,71.36,0.17,419.7647058823529
2015-09-25,72.67,0.17,427.4705882352941
2015-09-28,71.77,0.17,422.17647058823525
2015-09-29,72.28,0.17,425.17647058823525
2015-09-30,71.94,0.17,423.17647058823525
2015-10-01,71.95,0.17,423.2352941176471
2015-10-02,72.42,0.17,426.0
2015-10-05,73.22,0.17,430.70588235294116
2015-10-06,73.4,0.17,431.7647058823529
2015-10-07,73.72,0.17,433.6470588235294
2015-10-08,74.4,0.17,437.6470588235294
2015-10-09,74.48,0.17,438.11764705882354
2015-10-12,74.33,0.17,437.235294117647
2015-10-13,74.11,0.17,435.9411764705882
2015-10-14,74.21,0.17,436.5294117647058
2015-10-15,74.27,0.17,436.8823529411764
2015-10-16,74.9,0.17,440.5882352941176
2015-10-19,75.16,0.17,442.1176470588235
2015-10-20,74.43,0.17,437.8235294117647
2015-10-21,73.59,0.17,432.88235294117646
2015-10-22,74.85,0.17,440.2941176470588
2015-10-23,77.03,0.93,82.82795698924731
2015-10-26,77.49,0.93,83.32258064516128
2015-10-27,77.29,0.93,83.10752688172043
2015-10-28,76.51,0.93,82.26881720430107
2015-10-29,77.02,0.93,82.81720430107526
2015-10-30,76.38,0.93,82.12903225806451
2015-11-02,76.6,0.93,82.36559139784946
2015-11-03,77.05,0.93,82.84946236559139
2015-11-04,77.06,0.93,82.86021505376344
2015-11-05,76.39,0.93,82.13978494623656
2015-11-06,75.57,0.93,81.25806451612902
2015-11-09,75.4,0.93,81.0752688172043
2015-11-10,75.77,0.93,81.47311827956989
2015-11-11,75.96,0.93,81.6774193548387
2015-11-12,74.66,0.93,80.2795698924731
2015-11-13,73.96,0.93,79.5268817204301
2015-11-16,75.3,0.93,80.96774193548386
2015-11-17,75.07,0.93,80.72043010752687
2015-11-18,75.9,0.93,81.61290322580645
2015-11-19,76.22,0.93,81.95698924731182
2015-11-20,75.82,0.93,81.5268817204301
2015-11-23,75.97,0.93,81.68817204301075
2015-11-24,76.45,0.93,82.20430107526882
2015-11-25,75.9,0.93,81.61290322580645
2015-11-27,75.7,0.93,81.39784946236558
2015-11-30,74.84,0.93,80.47311827956989
2015-12-01,75.94,0.93,81.65591397849462
2015-12-02,75.79,0.93,81.49462365591398
2015-12-03,75.74,0.93,81.44086021505376
2015-12-04,77.83,0.93,83.68817204301075
2015-12-07,78.37,0.93,84.26881720430107
2015-12-08,77.75,0.93,83.6021505376344
2015-12-09,77.7,0.93,83.54838709677419
2015-12-10,77.79,0.93,83.64516129032258
2015-12-11,77.78,0.93,83.63440860215053
2015-12-14,78.29,0.93,84.18279569892474
2015-12-15,79.68,0.93,85.67741935483872
2015-12-16,80.99,0.93,87.08602150537634
2015-12-17,80.29,0.93,86.33333333333333
2015-12-18,78.13,0.93,84.01075268817203
2015-12-21,78.95,0.93,84.89247311827957
2015-12-22,79.6,0.93,85.59139784946235
2015-12-23,79.92,0.93,85.93548387096774
2015-12-24,79.79,0.93,85.79569892473118
2015-12-28,79.92,0.93,85.93548387096774
2015-12-29,80.36,0.93,86.40860215053763
2015-12-30,80.07,0.93,86.09677419354837
2015-12-31,79.41,0.93,85.38709677419354
2016-01-04,78.37,0.93,84.26881720430107
2016-01-05,78.62,0.93,84.53763440860214
2016-01-06,77.86,0.93,83.72043010752688
2016-01-07,77.18,0.93,82.98924731182797
2016-01-08,75.97,0.93,81.68817204301075
2016-01-11,76.67,0.93,82.44086021505376
2016-01-12,76.51,0.93,82.26881720430107
2016-01-13,75.85,0.93,81.55913978494623
2016-01-14,76.15,0.93,81.88172043010753
2016-01-15,74.98,0.93,80.6236559139785
2016-01-19,76.73,0.93,82.50537634408602
2016-01-20,75.83,0.93,81.53763440860214
2016-01-21,76.72,0.93,82.49462365591397
2016-01-22,77.36,0.93,83.18279569892472
2016-01-25,76.85,0.93,82.63440860215053
2016-01-26,78.81,1.16,67.9396551724138
2016-01-27,78.8,1.16,67.93103448275862
2016-01-28,79.82,1.16,68.8103448275862
2016-01-29,81.69,1.16,70.42241379310344
2016-02-01,81.12,1.16,69.93103448275863
2016-02-02,80.22,1.16,69.15517241379311
2016-02-03,81.1,1.16,69.91379310344827
2016-02-04,80.7,1.16,69.56896551724138
2016-02-05,81.2,1.16,70.00000000000001
2016-02-08,82.62,1.16,71.22413793103449
2016-02-09,82.64,1.16,71.24137931034484
2016-02-10,81.62,1.16,70.36206896551725
2016-02-11,79.9,1.16,68.8793103448276
2016-02-12,80.99,1.16,69.81896551724138
2016-02-16,81.47,1.16,70.23275862068967
2016-02-17,82.45,1.16,71.07758620689656
2016-02-18,81.98,1.16,70.67241379310346
2016-02-19,81.79,1.16,70.50862068965519
2016-02-22,82.13,1.16,70.80172413793103
2016-02-23,81.81,1.16,70.52586206896552
2016-02-24,81.56,1.16,70.31034482758622
2016-02-25,82.34,1.16,70.98275862068967
2016-02-26,81.1,1.16,69.91379310344827
2016-02-29,80.29,1.16,69.21551724137932
2016-03-01,81.23,1.16,70.02586206896552
2016-03-02,82.55,1.16,71.16379310344828
2016-03-03,82.84,1.16,71.41379310344828
2016-03-04,83.49,1.16,71.97413793103448
2016-03-07,83.1,1.16,71.63793103448276
2016-03-08,83.06,1.16,71.60344827586208
2016-03-09,82.96,1.16,71.51724137931035
2016-03-10,82.28,1.16,70.93103448275863
2016-03-11,81.75,1.16,70.47413793103449
2016-03-14,81.17,1.16,69.97413793103449
2016-03-15,81.31,1.16,70.0948275862069
2016-03-16,81.34,1.16,70.12068965517243
2016-03-17,82.75,1.16,71.33620689655173
2016-03-18,83.15,1.16,71.68103448275863
2016-03-21,83.32,1.16,71.82758620689656
2016-03-22,82.74,1.16,71.32758620689656
2016-03-23,82.82,1.16,71.39655172413794
2016-03-24,82.89,1.16,71.45689655172414
2016-03-28,82.62,1.16,71.22413793103449
2016-03-29,82.8,1.16,71.37931034482759
2016-03-30,82.68,1.16,71.27586206896552
2016-03-31,82.31,1.16,70.95689655172414
2016-04-01,83.53,1.16,72.00862068965517
2016-04-04,83.21,1.16,71.73275862068965
2016-04-05,83.16,1.16,71.6896551724138
2016-04-06,83.81,1.16,72.25
2016-04-07,83.24,1.16,71.75862068965517
2016-04-08,83.2,1.16,71.72413793103449
2016-04-11,82.73,1.16,71.31896551724138
2016-04-12,82.83,1.16,71.40517241379311
2016-04-13,82.46,1.16,71.08620689655173
2016-04-14,82.01,1.16,70.69827586206897
2016-04-15,82.3,1.16,70.94827586206897
2016-04-18,82.83,1.16,71.40517241379311
2016-04-19,83.28,1.16,71.79310344827587
2016-04-20,81.55,1.16,70.30172413793103
2016-04-21,80.8,1.16,69.65517241379311
2016-04-22,80.95,1.16,69.7844827586207
2016-04-25,81.41,1.16,70.18103448275862
2016-04-26,79.55,1.0,79.55
2016-04-27,79.89,1.0,79.89
2016-04-28,79.76,1.0,79.76
2016-04-29,80.12,1.0,80.12
2016-05-02,80.97,1.0,80.97
2016-05-03,81.1,1.0,81.1
2016-05-04,81.6,1.0,81.6
2016-05-05,81.3,1.0,81.3
2016-05-06,82.13,1.0,82.13
2016-05-09,82.12,1.0,82.12
2016-05-10,82.48,1.0,82.48
2016-05-11,82.15,1.0,82.15
2016-05-12,82.41,1.0,82.41
2016-05-13,81.23,1.0,81.23
2016-05-16,81.63,1.0,81.63
2016-05-17,80.62,1.0,80.62
2016-05-18,79.85,1.0,79.85
2016-05-19,80.19,1.0,80.19
2016-05-20,80.02,1.0,80.02
2016-05-23,80.2,1.0,80.2
2016-05-24,80.97,1.0,80.97
2016-05-25,81.48,1.0,81.48
2016-05-26,81.22,1.0,81.22
2016-05-27,81.43,1.0,81.43
2016-05-31,81.04,1.0,81.04
2016-06-01,81.79,1.0,81.79
2016-06-02,81.95,1.0,81.95
2016-06-03,82.47,1.0,82.47
2016-06-06,82.77,1.0,82.77
2016-06-07,82.32,1.0,82.32
2016-06-08,82.65,1.0,82.65
2016-06-09,83.17,1.0,83.17
2016-06-10,83.2,1.0,83.2
2016-06-13,82.57,1.0,82.57
2016-06-14,83.35,1.0,83.35
2016-06-15,82.95,1.0,82.95
2016-06-16,83.41,1.0,83.41
2016-06-17,83.13,1.0,83.13
2016-06-20,83.04,1.0,83.04
2016-06-21,83.41,1.0,83.41
2016-06-22,83.57,1.0,83.57
2016-06-23,84.21,1.0,84.21
2016-06-24,82.26,1.0,82.26
2016-06-27,81.23,1.0,81.23
2016-06-28,82.46,1.0,82.46
2016-06-29,83.91,1.0,83.91
2016-06-30,84.67,1.0,84.67
2016-07-01,84.78,1.0,84.78
2016-07-05,85.44,1.0,85.44
2016-07-06,85.03,1.0,85.03
2016-07-07,84.83,1.0,84.83
2016-07-08,85.77,1.0,85.77
2016-07-11,85.75,1.0,85.75
2016-07-12,85.75,1.0,85.75
2016-07-13,85.89,1.0,85.89
2016-07-14,85.87,1.0,85.87
2016-07-15,86.01,1.0,86.01
2016-07-18,85.93,1.0,85.93
2016-07-19,86.17,1.0,86.17
2016-07-20,85.32,1.0,85.32
2016-07-21,85.26,1.0,85.26
2016-07-22,85.72,1.0,85.72
2016-07-25,85.8,1.0,85.8
2016-07-26,85.27,1.0,85.27
2016-07-27,84.46,1.0,84.46
2016-07-28,84.81,1.0,84.81
2016-07-29,85.59,1.0,85.59
2016-08-01,86.41,1.0,86.41
2016-08-02,86.76,1.0,86.76
2016-08-03,85.97,1.0,85.97
2016-08-04,86.05,1.0,86.05
2016-08-05,85.78,1.0,85.78
2016-08-08,85.76,1.0,85.76
2016-08-09,85.99,0.71,121.11267605633803
2016-08-10,86.31,0.71,121.56338028169014
2016-08-11,86.73,0.71,122.1549295774648
2016-08-12,87.04,0.71,122.59154929577467
2016-08-15,87.02,0.71,122.56338028169014
2016-08-16,86.58,0.71,121.94366197183099
2016-08-17,86.96,0.71,122.47887323943662
2016-08-18,87.44,0.71,123.1549295774648
2016-08-19,87.31,0.71,122.9718309859155
2016-08-22,86.85,0.71,122.32394366197182
2016-08-23,87.4,0.71,123.09859154929579
2016-08-24,87.31,0.71,122.9718309859155
2016-08-25,87.9,0.71,123.80281690140846
2016-08-26,87.58,0.71,123.35211267605634
2016-08-29,88.3,0.71,124.36619718309859
2016-08-30,87.54,0.71,123.29577464788734
2016-08-31,87.31,0.71,122.9718309859155
2016-09-01,88.31,0.71,124.38028169014085
2016-09-02,88.2,0.71,124.22535211267606
2016-09-06,88.64,0.71,124.84507042253522
2016-09-07,87.95,0.71,123.87323943661973
2016-09-08,87.78,0.71,123.63380281690142
2016-09-09,86.24,0.71,121.46478873239437
2016-09-12,88.25,0.71,124.29577464788733
2016-09-13,87.05,0.71,122.6056338028169
2016-09-14,87.01,0.71,122.5492957746479
2016-09-15,88.06,0.71,124.02816901408451
2016-09-16,88.05,0.71,124.01408450704226
2016-09-19,88.37,0.71,124.46478873239438
2016-09-20,88.58,0.71,124.7605633802817
2016-09-21,87.8,0.71,123.66197183098592
2016-09-22,88.99,0.71,125.33802816901408
2016-09-23,87.76,0.71,123.60563380281691
2016-09-26,87.85,0.71,123.73239436619718
2016-09-27,88.36,0.71,124.45070422535211
2016-09-28,89.46,0.71,126.0
2016-09-29,88.23,0.71,124.26760563380283
2016-09-30,89.75,0.71,126.40845070422536
2016-10-03,88.66,0.71,124.87323943661971
2016-10-04,88.35,0.71,124.43661971830986
2016-10-05,88.85,0.71,125.14084507042253
2016-10-06,89.22,0.71,125.66197183098592
2016-10-07,90.0,0.71,126.7605633802817
2016-10-10,89.06,0.71,125.43661971830987
2016-10-11,88.54,0.71,124.70422535211269
2016-10-12,88.57,0.71,124.74647887323944
2016-10-13,88.24,0.71,124.28169014084507
2016-10-14,88.43,0.71,124.5492957746479
2016-10-17,87.83,0.71,123.70422535211269
2016-10-18,87.45,0.71,123.16901408450705
2016-10-19,85.54,0.71,120.47887323943664
2016-10-20,84.93,0.71,119.61971830985917
2016-10-21,84.33,0.71,118.77464788732395
2016-10-24,84.1,0.71,118.45070422535211
2016-10-25,86.97,0.99,87.84848484848484
2016-10-26,87.4,0.99,88.28282828282829
2016-10-27,86.58,0.99,87.45454545454545
2016-10-28,86.84,0.99,87.71717171717172
2016-10-31,86.8,0.99,87.67676767676767
2016-11-01,86.85,0.99,87.72727272727272
2016-11-02,86.74,0.99,87.6161616161616
2016-11-03,86.6,0.99,87.47474747474747
2016-11-04,85.08,0.99,85.93939393939394
2016-11-07,86.56,0.99,87.43434343434343
2016-11-08,87.46,0.99,88.34343434343434
2016-11-09,85.93,0.99,86.7979797979798
2016-11-10,82.96,0.99,83.79797979797979
2016-11-11,83.58,0.99,84.42424242424242
2016-11-14,83.0,0.99,83.83838383838383
2016-11-15,83.62,0.99,84.46464646464646
2016-11-16,83.19,0.99,84.03030303030303
2016-11-17,83.07,0.99,83.9090909090909
2016-11-18,82.0,0.99,82.82828282828282
2016-11-21,82.64,0.99,83.47474747474747
2016-11-22,82.76,0.99,83.5959595959596
2016-11-23,82.68,0.99,83.51515151515153
2016-11-25,83.46,0.99,84.3030303030303
2016-11-28,83.07,0.99,83.9090909090909
2016-11-29,82.89,0.99,83.72727272727273
2016-11-30,82.46,0.99,83.29292929292929
2016-12-01,81.86,0.99,82.68686868686869
2016-12-02,82.4,0.99,83.23232323232324
2016-12-05,82.99,0.99,83.82828282828282
2016-12-06,82.91,0.99,83.74747474747474
2016-12-07,84.18,0.99,85.03030303030303
2016-12-08,83.5,0.99,84.34343434343434
2016-12-09,84.37,0.99,85.22222222222223
2016-12-12,85.13,0.99,85.98989898989899
2016-12-13,85.18,0.99,86.04040404040404
2016-12-14,84.37,0.99,85.22222222222223
2016-12-15,84.68,0.99,85.53535353535354
2016-12-16,84.68,0.99,85.53535353535354
2016-12-19,84.71,0.99,85.56565656565655
2016-12-20,84.57,0.99,85.42424242424242
2016-12-21,84.28,0.99,85.13131313131314
2016-12-22,84.47,0.99,85.32323232323232
2016-12-23,84.96,0.99,85.81818181818181
2016-12-27,84.6,0.99,85.45454545454545
2016-12-28,84.07,0.99,84.91919191919192
2016-12-29,84.35,0.99,85.2020202020202
2016-12-30,84.08,0.99,84.92929292929293
2017-01-03,84.2,0.99,85.05050505050505
2017-01-04,84.5,0.99,85.35353535353535
2017-01-05,85.06,0.99,85.91919191919192
2017-01-06,85.03,0.99,85.88888888888889
2017-01-09,84.4,0.99,85.25252525252526
2017-01-10,83.49,0.99,84.33333333333333
2017-01-11,83.75,0.99,84.5959595959596
2017-01-12,83.84,0.99,84.68686868686869
2017-01-13,84.01,0.99,84.85858585858587
2017-01-17,85.21,0.99,86.07070707070706
2017-01-18,84.93,0.99,85.7878787878788
2017-01-19,84.7,0.99,85.55555555555556
2017-01-20,87.45,2.98,29.345637583892618
2017-01-23,86.96,2.98,29.18120805369127
2017-01-24,87.86,2.98,29.483221476510067
2017-01-25,87.16,2.98,29.248322147651006
2017-01-26,86.6,2.98,29.06040268456376
2017-01-27,86.72,2.98,29.100671140939596
2017-01-30,86.75,2.98,29.110738255033556
2017-01-31,87.6,2.98,29.395973154362416
2017-02-01,87.33,2.98,29.305369127516776
2017-02-02,87.76,2.98,29.449664429530202
2017-02-03,87.41,2.98,29.33221476510067
2017-02-06,87.4,2.98,29.328859060402685
2017-02-07,88.01,2.98,29.53355704697987
2017-02-08,88.33,2.98,29.640939597315437
2017-02-09,88.67,2.98,29.755033557046982
2017-02-10,87.97,2.98,29.52013422818792
2017-02-13,88.31,2.98,29.634228187919465
2017-02-14,87.86,2.98,29.483221476510067
2017-02-15,91.12,2.98,30.577181208053695
2017-02-16,90.79,2.98,30.466442953020138
2017-02-17,91.09,2.98,30.567114093959734
2017-02-21,91.67,2.98,30.761744966442954
2017-02-22,91.44,2.98,30.68456375838926
2017-02-23,91.13,2.98,30.580536912751676
2017-02-24,91.05,2.98,30.553691275167786
2017-02-27,90.89,2.98,30.5
2017-02-28,91.07,2.98,30.560402684563755
2017-03-01,91.66,2.98,30.758389261744966
2017-03-02,90.91,2.98,30.506711409395972
2017-03-03,90.5,2.98,30.369127516778523
2017-03-06,90.37,2.98,30.3255033557047
2017-03-07,90.29,2.98,30.298657718120808
2017-03-08,90.14,2.98,30.248322147651006
2017-03-09,90.34,2.98,30.31543624161074
2017-03-10,91.07,2.98,30.560402684563755
2017-03-13,91.31,2.98,30.640939597315437
2017-03-14,91.0,2.98,30.536912751677853
2017-03-15,91.4,2.98,30.67114093959732
2017-03-16,91.44,2.98,30.68456375838926
2017-03-17,91.0,2.98,30.536912751677853
2017-03-20,91.22,2.98,30.610738255033556
2017-03-21,91.19,2.98,30.600671140939596
2017-03-22,90.99,2.98,30.533557046979865
2017-03-23,90.77,2.98,30.45973154362416
2017-03-24,90.57,2.98,30.392617449664428
2017-03-27,90.49,2.98,30.365771812080535
2017-03-28,90.76,2.98,30.456375838926178
2017-03-29,90.6,2.98,30.40268456375839
2017-03-30,90.2,2.98,30.268456375838927
2017-03-31,89.85,2.98,30.151006711409394
2017-04-03,89.68,2.98,30.093959731543627
2017-04-04,89.91,2.98,30.171140939597315
2017-04-05,89.97,2.98,30.191275167785236
2017-04-06,89.4,2.98,30.000000000000004
2017-04-07,89.23,2.98,29.94295302013423
2017-04-10,89.49,2.98,30.030201342281877
2017-04-11,89.8,2.98,30.13422818791946
2017-04-12,90.31,2.98,30.30536912751678
2017-04-13,90.03,2.98,30.211409395973156
2017-04-17,90.39,2.98,30.332214765100673
2017-04-18,90.8,2.98,30.46979865771812
2017-04-19,89.6,2.98,30.06711409395973
2017-04-20,89.33,2.98,29.976510067114095
2017-04-21,88.62,2.98,29.73825503355705
2017-04-24,89.55,2.98,30.050335570469798
2017-04-25,90.0,2.98,30.201342281879196
2017-04-26,87.74,0.98,89.53061224489795
2017-04-27,87.69,0.98,89.4795918367347
2017-04-28,87.33,0.98,89.11224489795919
2017-05-01,87.09,0.98,88.86734693877551
2017-05-02,86.22,0.98,87.9795918367347
2017-05-03,86.43,0.98,88.19387755102042
2017-05-04,86.45,0.98,88.21428571428572
2017-05-05,86.5,0.98,88.26530612244898
2017-05-08,86.55,0.98,88.31632653061224
2017-05-09,86.4,0.98,88.16326530612245
2017-05-10,86.49,0.98,88.25510204081633
2017-05-11,86.17,0.98,87.92857142857143
2017-05-12,86.19,0.98,87.94897959183673
2017-05-15,86.33,0.98,88.09183673469387
2017-05-16,86.24,0.98,88.0
2017-05-17,86.26,0.98,88.02040816326532
2017-05-18,85.87,0.98,87.62244897959184
2017-05-19,86.24,0.98,88.0
2017-05-22,86.21,0.98,87.96938775510203
2017-05-23,86.08,0.98,87.83673469387755
2017-05-24,86.5,0.98,88.26530612244898
2017-05-25,86.86,0.98,88.63265306122449
2017-05-26,87.25,0.98,89.03061224489797
2017-05-30,87.4,0.98,89.18367346938776
2017-05-31,88.09,0.98,89.88775510204083
2017-06-01,88.13,0.98,89.92857142857143
2017-06-02,88.59,0.98,90.39795918367348
2017-06-05,88.74,0.98,90.55102040816327
2017-06-06,88.8,0.98,90.61224489795919
2017-06-07,88.77,0.98,90.58163265306122
2017-06-08,87.85,0.98,89.64285714285714
2017-06-09,88.16,0.98,89.95918367346938
2017-06-12,88.24,0.98,90.0408163265306
2017-06-13,88.06,0.98,89.85714285714286
2017-06-14,88.44,0.98,90.24489795918367
2017-06-15,89.38,0.98,91.20408163265306
2017-06-16,89.66,0.98,91.48979591836735
2017-06-19,89.86,0.98,91.6938775510204
2017-06-20,89.63,0.98,91.45918367346938
2017-06-21,89.4,0.98,91.22448979591837
2017-06-22,89.03,0.98,90.84693877551021
2017-06-23,89.42,0.98,91.24489795918367
2017-06-26,89.36,0.98,91.18367346938776
2017-06-27,88.61,0.98,90.41836734693878
2017-06-28,88.37,0.98,90.1734693877551
2017-06-29,86.99,0.98,88.76530612244898
2017-06-30,87.15,0.98,88.92857142857143
2017-07-03,87.74,0.98,89.53061224489795
2017-07-05,87.67,0.98,89.4591836734694
2017-07-06,87.37,0.98,89.1530612244898
2017-07-07,87.65,0.98,89.4387755102041
2017-07-10,87.09,0.98,88.86734693877551
2017-07-11,86.77,0.98,88.5408163265306
2017-07-12,86.96,0.98,88.73469387755101
2017-07-13,86.7,0.98,88.46938775510205
2017-07-14,87.1,0.98,88.87755102040816
2017-07-17,87.55,0.98,89.33673469387755
2017-07-18,88.64,0.98,90.44897959183673
2017-07-19,88.35,0.98,90.15306122448979
2017-07-20,88.6,0.98,90.40816326530611
2017-07-21,88.61,0.98,90.41836734693878
2017-07-24,88.18,0.98,89.9795918367347
2017-07-25,89.14,0.98,90.9591836734694
2017-07-26,89.3,0.98,91.12244897959184
2017-07-27,90.68,0.98,92.53061224489797
2017-07-28,90.21,0.98,92.05102040816325
2017-07-31,90.82,0.98,92.67346938775509
2017-08-01,91.1,0.98,92.95918367346938
2017-08-02,91.04,0.98,92.89795918367348
2017-08-03,90.86,0.98,92.71428571428572
2017-08-04,90.67,0.98,92.52040816326532
2017-08-07,91.44,0.85,107.5764705882353
2017-08-08,91.58,0.85,107.74117647058823
2017-08-09,91.92,0.85,108.14117647058823
2017-08-10,91.74,0.85,107.92941176470588
2017-08-11,91.34,0.85,107.45882352941177
2017-08-14,91.65,0.85,107.82352941176471
2017-08-15,92.2,0.85,108.47058823529413
2017-08-16,92.44,0.85,108.75294117647059
2017-08-17,92.07,0.85,108.31764705882352
2017-08-18,92.47,0.85,108.78823529411765
2017-08-21,92.86,0.85,109.24705882352941
2017-08-22,92.79,0.85,109.16470588235295
2017-08-23,92.44,0.85,108.75294117647059
2017-08-24,92.27,0.85,108.55294117647058
2017-08-25,92.51,0.85,108.83529411764707
2017-08-28,92.47,0.85,108.78823529411765
2017-08-29,92.32,0.85,108.61176470588235
2017-08-30,91.87,0.85,108.08235294117648
2017-08-31,92.27,0.85,108.55294117647058
2017-09-01,92.53,0.85,108.85882352941177
2017-09-05,92.72,0.85,109.08235294117647
2017-09-06,92.72,0.85,109.08235294117647
2017-09-07,92.97,0.85,109.37647058823529
2017-09-08,92.84,0.85,109.22352941176472
2017-09-11,93.99,0.85,110.5764705882353
2017-09-12,93.51,0.85,110.01176470588236
2017-09-13,93.55,0.85,110.05882352941177
2017-09-14,93.55,0.85,110.05882352941177
2017-09-15,93.27,0.85,109.72941176470589
2017-09-18,93.15,0.85,109.58823529411765
2017-09-19,94.17,0.85,110.78823529411765
2017-09-20,94.4,0.85,111.05882352941177
2017-09-21,92.64,0.85,108.98823529411764
2017-09-22,92.24,0.85,108.51764705882353
2017-09-25,92.72,0.85,109.08235294117647
2017-09-26,92.65,0.85,109.00000000000001
2017-09-27,90.87,0.85,106.90588235294119
2017-09-28,90.89,0.85,106.92941176470589
2017-09-29,90.98,0.85,107.03529411764707
2017-10-02,91.77,0.85,107.96470588235294
2017-10-03,92.12,0.85,108.3764705882353
2017-10-04,92.42,0.85,108.72941176470589
2017-10-05,92.03,0.85,108.27058823529413
2017-10-06,92.33,0.85,108.62352941176471
2017-10-09,92.12,0.85,108.3764705882353
2017-10-10,91.62,0.85,107.78823529411765
2017-10-11,91.46,0.85,107.6
2017-10-12,92.15,0.85,108.41176470588236
2017-10-13,93.04,0.85,109.45882352941177
2017-10-16,93.14,0.85,109.5764705882353
2017-10-17,92.8,0.85,109.17647058823529
2017-10-18,92.77,0.85,109.14117647058823
2017-10-19,91.59,0.85,107.7529411764706
2017-10-20,88.25,1.09,80.96330275229357
2017-10-23,87.3,1.09,80.09174311926604
2017-10-24,86.98,1.09,79.79816513761467
2017-10-25,86.86,1.09,79.6880733944954
2017-10-26,87.5,1.09,80.27522935779815
2017-10-27,87.04,1.09,79.85321100917432
2017-10-30,86.27,1.09,79.14678899082568
2017-10-31,86.34,1.09,79.21100917431193
2017-11-01,86.89,1.09,79.71559633027522
2017-11-02,86.51,1.09,79.36697247706422
2017-11-03,86.58,1.09,79.43119266055045
2017-11-06,86.05,1.09,78.94495412844036
2017-11-07,86.98,1.09,79.79816513761467
2017-11-08,87.58,1.09,80.348623853211
2017-11-09,87.78,1.09,80.53211009174312
2017-11-10,88.16,1.09,80.88073394495412
2017-11-13,89.0,1.09,81.65137614678899
2017-11-14,88.87,1.09,81.53211009174312
2017-11-15,88.23,1.09,80.94495412844036
2017-11-16,89.25,1.09,81.88073394495412
2017-11-17,88.43,1.09,81.12844036697248
2017-11-20,88.27,1.09,80.98165137614679
2017-11-21,88.72,1.09,81.39449541284402
2017-11-22,88.33,1.09,81.03669724770641
2017-11-24,88.45,1.09,81.14678899082568
2017-11-27,88.96,1.09,81.61467889908256
2017-11-28,89.4,1.09,82.01834862385321
2017-11-29,89.38,1.09,81.99999999999999
2017-11-30,89.99,1.09,82.55963302752292
2017-12-01,90.36,1.09,82.89908256880733
2017-12-04,91.41,1.09,83.8623853211009
2017-12-05,91.4,1.09,83.85321100917432
2017-12-06,91.25,1.09,83.71559633027522
2017-12-07,90.1,1.09,82.66055045871559
2017-12-08,90.37,1.09,82.90825688073394
2017-12-11,90.23,1.09,82.77981651376146
2017-12-12,89.85,1.09,82.43119266055045
2017-12-13,90.88,1.09,83.37614678899081
2017-12-14,91.0,1.09,83.48623853211008
2017-12-15,91.89,1.09,84.30275229357798
2017-12-18,91.88,1.09,84.29357798165137
2017-12-19,91.68,1.09,84.11009174311927
2017-12-20,91.53,1.09,83.97247706422017
2017-12-21,91.67,1.09,84.10091743119266
2017-12-22,92.13,1.09,84.5229357798165
2017-12-26,92.48,1.09,84.8440366972477
2017-12-27,92.1,1.09,84.49541284403668
2017-12-28,92.07,1.09,84.46788990825686
2017-12-29,91.88,1.09,84.29357798165137
