date,CAH,CAH_EPS,PE Ratio
2015-06-05,88.04,1.11,79.31531531531532
2015-06-08,87.99,1.11,79.27027027027026
2015-06-09,87.66,1.11,78.97297297297297
2015-06-10,88.77,1.11,79.97297297297297
2015-06-11,89.67,1.11,80.78378378378378
2015-06-12,88.88,1.11,80.07207207207206
2015-06-15,88.27,1.11,79.52252252252251
2015-06-16,89.12,1.11,80.28828828828829
2015-06-17,89.99,1.11,81.07207207207206
2015-06-18,89.85,1.11,80.94594594594594
2015-06-19,89.87,1.11,80.96396396396396
2015-06-22,89.86,1.11,80.95495495495494
2015-06-23,89.23,1.11,80.38738738738738
2015-06-24,87.03,1.11,78.4054054054054
2015-06-25,86.67,1.11,78.08108108108108
2015-06-26,86.03,1.11,77.5045045045045
2015-06-29,83.74,1.11,75.44144144144143
2015-06-30,83.65,1.11,75.36036036036036
2015-07-01,84.95,1.11,76.53153153153153
2015-07-02,84.5,1.11,76.12612612612612
2015-07-06,84.54,1.11,76.16216216216216
2015-07-07,85.0,1.11,76.57657657657657
2015-07-08,83.4,1.11,75.13513513513513
2015-07-09,84.16,1.11,75.81981981981981
2015-07-10,85.48,1.11,77.009009009009
2015-07-13,86.12,1.11,77.58558558558558
2015-07-14,86.17,1.11,77.63063063063062
2015-07-15,86.6,1.11,78.01801801801801
2015-07-16,87.02,1.11,78.39639639639638
2015-07-17,86.76,1.11,78.16216216216216
2015-07-20,86.58,1.11,77.99999999999999
2015-07-21,86.19,1.11,77.64864864864865
2015-07-22,86.82,1.11,78.2162162162162
2015-07-23,84.27,1.11,75.9189189189189
2015-07-24,83.29,1.11,75.03603603603604
2015-07-27,82.29,1.11,74.13513513513513
2015-07-28,83.68,1.11,75.38738738738739
2015-07-29,84.35,1.11,75.99099099099098
2015-07-30,83.34,1.11,75.08108108108108
2015-07-31,84.98,1.11,76.55855855855856
2015-08-03,85.82,1.11,77.3153153153153
2015-08-04,85.75,1.11,77.25225225225225
2015-08-05,86.27,1.11,77.7207207207207
2015-08-06,84.78,1.11,76.37837837837837
2015-08-07,85.08,1.11,76.64864864864865
2015-08-10,85.73,1.11,77.23423423423424
2015-08-11,85.89,1.11,77.37837837837837
2015-08-12,85.05,1.11,76.62162162162161
2015-08-13,84.2,0.89,94.60674157303372
2015-08-14,84.27,0.89,94.68539325842696
2015-08-17,84.34,0.89,94.76404494382022
2015-08-18,84.8,0.89,95.28089887640449
2015-08-19,85.27,0.89,95.80898876404494
2015-08-20,82.26,0.89,92.42696629213484
2015-08-21,80.6,0.89,90.56179775280899
2015-08-24,78.98,0.89,88.74157303370787
2015-08-25,79.42,0.89,89.23595505617978
2015-08-26,83.55,0.89,93.87640449438202
2015-08-27,83.69,0.89,94.03370786516854
2015-08-28,83.39,0.89,93.69662921348315
2015-08-31,82.27,0.89,92.438202247191
2015-09-01,80.23,0.89,90.14606741573034
2015-09-02,81.65,0.89,91.74157303370787
2015-09-03,81.15,0.89,91.17977528089888
2015-09-04,80.55,0.89,90.50561797752809
2015-09-08,82.25,0.89,92.41573033707866
2015-09-09,81.24,0.89,91.28089887640449
2015-09-10,83.01,0.89,93.26966292134831
2015-09-11,85.01,0.89,95.51685393258427
2015-09-14,84.31,0.89,94.73033707865169
2015-09-15,85.08,0.89,95.59550561797752
2015-09-16,85.36,0.89,95.91011235955055
2015-09-17,84.77,0.89,95.24719101123596
2015-09-18,83.63,0.89,93.96629213483145
2015-09-21,83.0,0.89,93.25842696629213
2015-09-22,81.5,0.89,91.57303370786516
2015-09-23,82.04,0.89,92.17977528089888
2015-09-24,81.43,0.89,91.49438202247191
2015-09-25,79.51,0.89,89.3370786516854
2015-09-28,77.12,0.89,86.65168539325843
2015-09-29,76.72,0.89,86.20224719101124
2015-09-30,76.82,0.89,86.31460674157303
2015-10-01,77.12,0.89,86.65168539325843
2015-10-02,78.62,0.89,88.3370786516854
2015-10-05,79.55,0.89,89.3820224719101
2015-10-06,78.11,0.89,87.76404494382022
2015-10-07,77.55,0.89,87.13483146067415
2015-10-08,77.7,0.89,87.30337078651685
2015-10-09,78.67,0.89,88.3932584269663
2015-10-12,80.08,0.89,89.97752808988764
2015-10-13,80.08,0.89,89.97752808988764
2015-10-14,78.61,0.89,88.32584269662921
2015-10-15,79.14,0.89,88.92134831460675
2015-10-16,80.13,0.89,90.03370786516854
2015-10-19,80.2,0.89,90.1123595505618
2015-10-20,78.73,0.89,88.46067415730337
2015-10-21,78.03,0.89,87.67415730337079
2015-10-22,77.75,0.89,87.35955056179775
2015-10-23,80.14,0.89,90.04494382022472
2015-10-26,80.81,0.89,90.79775280898876
2015-10-27,82.09,0.89,92.23595505617978
2015-10-28,82.83,0.89,93.06741573033707
2015-10-29,83.01,0.89,93.26966292134831
2015-10-30,82.2,0.89,92.35955056179776
2015-11-02,86.15,0.89,96.79775280898878
2015-11-03,86.37,1.17,73.82051282051283
2015-11-04,86.58,1.17,74.0
2015-11-05,88.2,1.17,75.38461538461539
2015-11-06,88.5,1.17,75.64102564102565
2015-11-09,87.67,1.17,74.93162393162393
2015-11-10,88.03,1.17,75.23931623931624
2015-11-11,87.22,1.17,74.54700854700855
2015-11-12,85.49,1.17,73.06837606837607
2015-11-13,85.5,1.17,73.07692307692308
2015-11-16,86.19,1.17,73.66666666666667
2015-11-17,86.72,1.17,74.11965811965813
2015-11-18,88.6,1.17,75.72649572649573
2015-11-19,87.36,1.17,74.66666666666667
2015-11-20,87.59,1.17,74.86324786324786
2015-11-23,87.33,1.17,74.64102564102565
2015-11-24,86.76,1.17,74.15384615384616
2015-11-25,86.98,1.17,74.34188034188035
2015-11-27,87.29,1.17,74.60683760683762
2015-11-30,86.85,1.17,74.23076923076923
2015-12-01,88.91,1.17,75.99145299145299
2015-12-02,87.29,1.17,74.60683760683762
2015-12-03,86.3,1.17,73.76068376068376
2015-12-04,88.44,1.17,75.58974358974359
2015-12-07,88.74,1.17,75.84615384615384
2015-12-08,88.55,1.17,75.68376068376068
2015-12-09,87.51,1.17,74.79487179487181
2015-12-10,87.14,1.17,74.47863247863248
2015-12-11,85.9,1.17,73.41880341880344
2015-12-14,86.52,1.17,73.94871794871796
2015-12-15,86.68,1.17,74.08547008547009
2015-12-16,88.22,1.17,75.40170940170941
2015-12-17,87.96,1.17,75.17948717948718
2015-12-18,86.61,1.17,74.02564102564104
2015-12-21,88.05,1.17,75.25641025641026
2015-12-22,88.87,1.17,75.95726495726497
2015-12-23,89.65,1.17,76.62393162393164
2015-12-24,89.71,1.17,76.67521367521367
2015-12-28,90.49,1.17,77.34188034188034
2015-12-29,90.85,1.17,77.64957264957265
2015-12-30,90.54,1.17,77.3846153846154
2015-12-31,89.27,1.17,76.2991452991453
2016-01-04,87.95,1.17,75.17094017094018
2016-01-05,89.68,1.17,76.64957264957266
2016-01-06,87.24,1.17,74.56410256410257
2016-01-07,85.0,1.17,72.64957264957265
2016-01-08,83.86,1.17,71.67521367521368
2016-01-11,79.27,1.17,67.75213675213675
2016-01-12,79.89,1.17,68.28205128205128
2016-01-13,78.17,1.17,66.81196581196582
2016-01-14,81.78,1.17,69.8974358974359
2016-01-15,81.24,1.17,69.43589743589743
2016-01-19,81.58,1.17,69.72649572649573
2016-01-20,80.28,1.17,68.61538461538463
2016-01-21,80.08,1.17,68.44444444444444
2016-01-22,81.59,1.17,69.73504273504274
2016-01-25,81.2,1.17,69.40170940170941
2016-01-26,82.71,1.17,70.6923076923077
2016-01-27,81.75,1.17,69.87179487179488
2016-01-28,79.0,1.17,67.52136752136752
2016-01-29,81.37,1.17,69.54700854700856
2016-02-01,79.8,1.17,68.2051282051282
2016-02-02,77.73,0.99,78.51515151515152
2016-02-03,77.33,0.99,78.11111111111111
2016-02-04,76.6,0.99,77.37373737373737
2016-02-05,76.61,0.99,77.38383838383838
2016-02-08,76.16,0.99,76.92929292929293
2016-02-09,76.65,0.99,77.42424242424244
2016-02-10,78.22,0.99,79.01010101010101
2016-02-11,77.12,0.99,77.89898989898991
2016-02-12,78.85,0.99,79.64646464646464
2016-02-16,79.77,0.99,80.57575757575758
2016-02-17,80.98,0.99,81.7979797979798
2016-02-18,81.0,0.99,81.81818181818181
2016-02-19,80.83,0.99,81.64646464646465
2016-02-22,81.46,0.99,82.28282828282828
2016-02-23,81.2,0.99,82.02020202020202
2016-02-24,82.14,0.99,82.96969696969697
2016-02-25,82.67,0.99,83.5050505050505
2016-02-26,83.03,0.99,83.86868686868686
2016-02-29,81.7,0.99,82.52525252525253
2016-03-01,82.88,0.99,83.71717171717171
2016-03-02,83.16,0.99,84.0
2016-03-03,83.61,0.99,84.45454545454545
2016-03-04,83.51,0.99,84.35353535353536
2016-03-07,84.15,0.99,85.0
2016-03-08,82.71,0.99,83.54545454545455
2016-03-09,83.18,0.99,84.02020202020202
2016-03-10,82.32,0.99,83.15151515151514
2016-03-11,83.88,0.99,84.72727272727272
2016-03-14,83.61,0.99,84.45454545454545
2016-03-15,80.43,0.99,81.24242424242425
2016-03-16,81.1,0.99,81.91919191919192
2016-03-17,79.74,0.99,80.54545454545455
2016-03-18,80.86,0.99,81.67676767676768
2016-03-21,80.85,0.99,81.66666666666666
2016-03-22,81.16,0.99,81.97979797979798
2016-03-23,81.28,0.99,82.1010101010101
2016-03-24,81.48,0.99,82.30303030303031
2016-03-28,80.77,0.99,81.58585858585859
2016-03-29,81.82,0.99,82.64646464646464
2016-03-30,81.78,0.99,82.60606060606061
2016-03-31,81.95,0.99,82.77777777777779
2016-04-01,82.16,0.99,82.98989898989899
2016-04-04,83.13,0.99,83.96969696969697
2016-04-05,81.31,0.99,82.13131313131314
2016-04-06,84.06,0.99,84.9090909090909
2016-04-07,83.76,0.99,84.60606060606061
2016-04-08,83.0,0.99,83.83838383838383
2016-04-11,82.2,0.99,83.03030303030303
2016-04-12,82.56,0.99,83.39393939393939
2016-04-13,83.87,0.99,84.71717171717172
2016-04-14,83.91,0.99,84.75757575757575
2016-04-15,84.25,0.99,85.1010101010101
2016-04-18,84.57,0.99,85.42424242424242
2016-04-19,85.59,0.99,86.45454545454545
2016-04-20,87.2,0.99,88.08080808080808
2016-04-21,86.82,0.99,87.69696969696969
2016-04-22,86.91,0.99,87.78787878787878
2016-04-25,86.35,0.99,87.22222222222221
2016-04-26,86.58,0.99,87.45454545454545
2016-04-27,86.54,0.99,87.41414141414143
2016-04-28,78.51,0.99,79.30303030303031
2016-04-29,78.46,0.99,79.25252525252525
2016-05-02,79.5,0.99,80.3030303030303
2016-05-03,79.24,1.17,67.72649572649573
2016-05-04,77.51,1.17,66.24786324786325
2016-05-05,78.55,1.17,67.13675213675214
2016-05-06,76.85,1.17,65.68376068376068
2016-05-09,78.47,1.17,67.06837606837607
2016-05-10,78.47,1.17,67.06837606837607
2016-05-11,76.96,1.17,65.77777777777777
2016-05-12,77.0,1.17,65.81196581196582
2016-05-13,76.25,1.17,65.17094017094017
2016-05-16,77.39,1.17,66.14529914529915
2016-05-17,77.1,1.17,65.8974358974359
2016-05-18,77.83,1.17,66.52136752136752
2016-05-19,77.33,1.17,66.09401709401709
2016-05-20,77.41,1.17,66.16239316239316
2016-05-23,76.74,1.17,65.58974358974359
2016-05-24,77.46,1.17,66.2051282051282
2016-05-25,76.73,1.17,65.5811965811966
2016-05-26,77.29,1.17,66.05982905982907
2016-05-27,78.15,1.17,66.79487179487181
2016-05-31,78.95,1.17,67.47863247863249
2016-06-01,78.72,1.17,67.28205128205128
2016-06-02,79.89,1.17,68.28205128205128
2016-06-03,79.79,1.17,68.1965811965812
2016-06-06,80.42,1.17,68.73504273504274
2016-06-07,80.0,1.17,68.37606837606837
2016-06-08,79.66,1.17,68.08547008547009
2016-06-09,79.29,1.17,67.76923076923077
2016-06-10,78.53,1.17,67.11965811965813
2016-06-13,78.2,1.17,66.83760683760684
2016-06-14,77.93,1.17,66.60683760683762
2016-06-15,76.68,1.17,65.53846153846155
2016-06-16,76.54,1.17,65.41880341880344
2016-06-17,75.51,1.17,64.53846153846155
2016-06-20,76.48,1.17,65.36752136752138
2016-06-21,76.89,1.17,65.71794871794872
2016-06-22,77.04,1.17,65.84615384615385
2016-06-23,78.12,1.17,66.76923076923077
2016-06-24,75.23,1.17,64.29914529914531
2016-06-27,73.69,1.17,62.98290598290598
2016-06-28,75.43,1.17,64.47008547008548
2016-06-29,77.29,1.17,66.05982905982907
2016-06-30,78.01,1.17,66.67521367521368
2016-07-01,78.29,1.17,66.91452991452992
2016-07-05,78.23,1.17,66.86324786324786
2016-07-06,79.99,1.17,68.36752136752136
2016-07-07,79.44,1.17,67.8974358974359
2016-07-08,80.38,1.17,68.7008547008547
2016-07-11,81.06,1.17,69.28205128205128
2016-07-12,81.77,1.17,69.88888888888889
2016-07-13,82.28,1.17,70.32478632478633
2016-07-14,82.97,1.17,70.91452991452992
2016-07-15,82.36,1.17,70.3931623931624
2016-07-18,83.21,1.17,71.11965811965811
2016-07-19,82.82,1.17,70.78632478632478
2016-07-20,83.29,1.17,71.1880341880342
2016-07-21,82.61,1.17,70.60683760683762
2016-07-22,82.99,1.17,70.93162393162393
2016-07-25,82.86,1.17,70.82051282051282
2016-07-26,83.64,1.17,71.48717948717949
2016-07-27,83.34,1.17,71.23076923076924
2016-07-28,82.56,1.17,70.56410256410257
2016-07-29,83.6,1.17,71.45299145299145
2016-08-01,82.41,1.17,70.43589743589743
2016-08-02,84.92,1.17,72.5811965811966
2016-08-03,84.64,1.17,72.34188034188034
2016-08-04,83.58,1.17,71.43589743589745
2016-08-05,84.36,1.17,72.1025641025641
2016-08-08,83.78,1.17,71.60683760683762
2016-08-09,83.8,1.17,71.62393162393163
2016-08-10,83.55,1.17,71.41025641025641
2016-08-11,83.61,1.17,71.46153846153847
2016-08-12,83.6,1.03,81.16504854368931
2016-08-15,83.19,1.03,80.76699029126213
2016-08-16,82.68,1.03,80.27184466019418
2016-08-17,82.78,1.03,80.36893203883496
2016-08-18,82.42,1.03,80.01941747572816
2016-08-19,81.72,1.03,79.33980582524272
2016-08-22,82.15,1.03,79.75728155339806
2016-08-23,82.02,1.03,79.63106796116504
2016-08-24,81.08,1.03,78.71844660194175
2016-08-25,79.36,1.03,77.04854368932038
2016-08-26,79.35,1.03,77.03883495145631
2016-08-29,79.77,1.03,77.44660194174757
2016-08-30,79.72,1.03,77.39805825242718
2016-08-31,79.67,1.03,77.3495145631068
2016-09-01,79.7,1.03,77.37864077669903
2016-09-02,79.73,1.03,77.40776699029126
2016-09-06,80.81,1.03,78.45631067961165
2016-09-07,81.16,1.03,78.79611650485437
2016-09-08,80.71,1.03,78.35922330097087
2016-09-09,78.81,1.03,76.51456310679612
2016-09-12,79.98,1.03,77.6504854368932
2016-09-13,78.09,1.03,75.81553398058253
2016-09-14,75.26,1.03,73.06796116504854
2016-09-15,76.6,1.03,74.36893203883494
2016-09-16,77.0,1.03,74.75728155339806
2016-09-19,76.57,1.03,74.3398058252427
2016-09-20,75.96,1.03,73.74757281553397
2016-09-21,76.85,1.03,74.61165048543688
2016-09-22,77.56,1.03,75.30097087378641
2016-09-23,77.66,1.03,75.39805825242718
2016-09-26,76.88,1.03,74.64077669902912
2016-09-27,78.14,1.03,75.86407766990291
2016-09-28,78.26,1.03,75.98058252427185
2016-09-29,76.9,1.03,74.66019417475728
2016-09-30,77.7,1.03,75.4368932038835
2016-10-03,75.79,1.03,73.58252427184466
2016-10-04,75.69,1.03,73.48543689320388
2016-10-05,75.88,1.03,73.66990291262135
2016-10-06,76.71,1.03,74.4757281553398
2016-10-07,76.4,1.03,74.1747572815534
2016-10-10,76.47,1.03,74.24271844660194
2016-10-11,75.32,1.03,73.126213592233
2016-10-12,75.79,1.03,73.58252427184466
2016-10-13,75.34,1.03,73.14563106796116
2016-10-14,75.27,1.03,73.07766990291262
2016-10-17,74.96,1.03,72.7766990291262
2016-10-18,75.73,1.03,73.52427184466019
2016-10-19,75.21,1.03,73.01941747572815
2016-10-20,75.58,1.03,73.37864077669903
2016-10-21,75.15,1.03,72.96116504854369
2016-10-24,75.61,1.03,73.40776699029126
2016-10-25,74.91,1.03,72.72815533980582
2016-10-26,74.4,1.03,72.23300970873787
2016-10-27,74.8,1.03,72.62135922330097
2016-10-28,67.5,1.03,65.53398058252426
2016-10-31,68.69,1.03,66.68932038834951
2016-11-01,66.89,1.03,64.94174757281553
2016-11-02,68.66,0.97,70.78350515463917
2016-11-03,65.38,0.97,67.4020618556701
2016-11-04,65.17,0.97,67.18556701030928
2016-11-07,66.0,0.97,68.04123711340206
2016-11-08,65.35,0.97,67.37113402061856
2016-11-09,69.25,0.97,71.3917525773196
2016-11-10,71.72,0.97,73.93814432989691
2016-11-11,71.37,0.97,73.57731958762888
2016-11-14,72.35,0.97,74.58762886597938
2016-11-15,71.39,0.97,73.5979381443299
2016-11-16,70.83,0.97,73.02061855670104
2016-11-17,71.64,0.97,73.85567010309279
2016-11-18,70.77,0.97,72.95876288659794
2016-11-21,70.25,0.97,72.42268041237114
2016-11-22,70.13,0.97,72.29896907216495
2016-11-23,70.55,0.97,72.73195876288659
2016-11-25,71.11,0.97,73.30927835051547
2016-11-28,71.57,0.97,73.78350515463917
2016-11-29,70.99,0.97,73.18556701030927
2016-11-30,71.01,0.97,73.20618556701032
2016-12-01,70.93,0.97,73.1237113402062
2016-12-02,70.83,0.97,73.02061855670104
2016-12-05,72.1,0.97,74.3298969072165
2016-12-06,71.42,0.97,73.62886597938144
2016-12-07,70.5,0.97,72.68041237113403
2016-12-08,71.11,0.97,73.30927835051547
2016-12-09,73.04,0.97,75.29896907216495
2016-12-12,73.48,0.97,75.75257731958763
2016-12-13,73.75,0.97,76.03092783505154
2016-12-14,72.47,0.97,74.71134020618557
2016-12-15,73.0,0.97,75.25773195876289
2016-12-16,73.76,0.97,76.04123711340208
2016-12-19,73.7,0.97,75.97938144329898
2016-12-20,73.35,0.97,75.61855670103093
2016-12-21,72.62,0.97,74.86597938144331
2016-12-22,72.11,0.97,74.34020618556701
2016-12-23,72.88,0.97,75.1340206185567
2016-12-27,73.07,0.97,75.3298969072165
2016-12-28,72.55,0.97,74.79381443298969
2016-12-29,72.35,0.97,74.58762886597938
2016-12-30,71.97,0.97,74.19587628865979
2017-01-03,74.48,0.97,76.78350515463919
2017-01-04,75.63,0.97,77.96907216494846
2017-01-05,74.5,0.97,76.80412371134021
2017-01-06,75.33,0.97,77.65979381443299
2017-01-09,74.76,0.97,77.07216494845362
2017-01-10,75.22,0.97,77.54639175257732
2017-01-11,73.72,0.97,76.0
2017-01-12,74.19,0.97,76.48453608247422
2017-01-13,75.0,0.97,77.31958762886597
2017-01-17,75.18,0.97,77.50515463917527
2017-01-18,75.8,0.97,78.14432989690721
2017-01-19,75.55,0.97,77.88659793814433
2017-01-20,75.03,0.97,77.35051546391753
2017-01-23,74.72,0.97,77.03092783505154
2017-01-24,74.65,0.97,76.95876288659795
2017-01-25,75.87,0.97,78.21649484536083
2017-01-26,73.09,0.97,75.35051546391753
2017-01-27,72.47,0.97,74.71134020618557
2017-01-30,73.19,0.97,75.45360824742268
2017-01-31,74.96,0.97,77.27835051546391
2017-02-01,75.35,0.97,77.68041237113401
2017-02-02,74.44,0.97,76.74226804123711
2017-02-03,74.87,0.97,77.18556701030928
2017-02-06,75.97,0.97,78.31958762886597
2017-02-07,77.76,1.02,76.23529411764706
2017-02-08,77.81,1.02,76.2843137254902
2017-02-09,77.45,1.02,75.93137254901961
2017-02-10,77.4,1.02,75.88235294117648
2017-02-13,78.07,1.02,76.5392156862745
2017-02-14,78.88,1.02,77.33333333333333
2017-02-15,80.42,1.02,78.84313725490196
2017-02-16,80.24,1.02,78.66666666666666
2017-02-17,80.71,1.02,79.12745098039215
2017-02-21,81.34,1.02,79.74509803921569
2017-02-22,81.08,1.02,79.49019607843137
2017-02-23,81.73,1.02,80.12745098039215
2017-02-24,82.14,1.02,80.52941176470588
2017-02-27,82.49,1.02,80.87254901960783
2017-02-28,81.37,1.02,79.77450980392157
2017-03-01,82.05,1.02,80.44117647058823
2017-03-02,81.79,1.02,80.18627450980392
2017-03-03,82.85,1.02,81.22549019607843
2017-03-06,81.7,1.02,80.09803921568627
2017-03-07,81.21,1.02,79.61764705882352
2017-03-08,81.2,1.02,79.6078431372549
2017-03-09,81.94,1.02,80.33333333333333
2017-03-10,82.04,1.02,80.43137254901961
2017-03-13,82.55,1.02,80.9313725490196
2017-03-14,82.6,1.02,80.98039215686273
2017-03-15,83.8,1.02,82.15686274509804
2017-03-16,82.83,1.02,81.20588235294117
2017-03-17,83.11,1.02,81.48039215686275
2017-03-20,82.37,1.02,80.75490196078432
2017-03-21,81.45,1.02,79.8529411764706
2017-03-22,81.64,1.02,80.0392156862745
2017-03-23,81.1,1.02,79.50980392156862
2017-03-24,81.23,1.02,79.63725490196079
2017-03-27,82.25,1.02,80.63725490196079
2017-03-28,82.2,1.02,80.58823529411765
2017-03-29,82.05,1.02,80.44117647058823
2017-03-30,81.67,1.02,80.06862745098039
2017-03-31,81.55,1.02,79.95098039215686
2017-04-03,80.96,1.02,79.37254901960783
2017-04-04,80.42,1.02,78.84313725490196
2017-04-05,80.53,1.02,78.95098039215686
2017-04-06,82.71,1.02,81.08823529411764
2017-04-07,82.35,1.02,80.73529411764706
2017-04-10,82.41,1.02,80.79411764705881
2017-04-11,82.3,1.02,80.68627450980392
2017-04-12,81.71,1.02,80.10784313725489
2017-04-13,81.43,1.02,79.83333333333334
2017-04-17,81.83,1.02,80.22549019607843
2017-04-18,72.39,1.02,70.97058823529412
2017-04-19,72.52,1.02,71.09803921568627
2017-04-20,73.31,1.02,71.87254901960785
2017-04-21,72.5,1.02,71.07843137254902
2017-04-24,72.48,1.02,71.05882352941177
2017-04-25,72.36,1.02,70.94117647058823
2017-04-26,72.31,1.02,70.8921568627451
2017-04-27,73.14,1.02,71.70588235294117
2017-04-28,72.59,1.02,71.16666666666667
2017-05-01,72.19,1.02,70.77450980392156
2017-05-02,72.99,1.2,60.824999999999996
2017-05-03,72.54,1.2,60.45000000000001
2017-05-04,72.74,1.2,60.61666666666667
2017-05-05,72.47,1.2,60.391666666666666
2017-05-08,72.01,1.2,60.00833333333334
2017-05-09,72.39,1.2,60.325
2017-05-10,72.0,1.2,60.0
2017-05-11,72.78,1.2,60.650000000000006
2017-05-12,72.9,1.2,60.75000000000001
2017-05-15,72.96,1.2,60.8
2017-05-16,72.63,1.2,60.525
2017-05-17,71.6,1.2,59.666666666666664
2017-05-18,72.19,1.2,60.15833333333333
2017-05-19,73.5,1.2,61.25
2017-05-22,73.09,1.2,60.90833333333334
2017-05-23,72.96,1.2,60.8
2017-05-24,73.1,1.2,60.916666666666664
2017-05-25,73.44,1.2,61.2
2017-05-26,73.1,1.2,60.916666666666664
2017-05-30,73.55,1.2,61.291666666666664
2017-05-31,74.29,1.2,61.90833333333334
2017-06-01,75.05,1.2,62.541666666666664
2017-06-02,75.79,1.2,63.15833333333334
2017-06-05,75.45,1.2,62.87500000000001
2017-06-06,73.94,1.2,61.61666666666667
2017-06-07,74.04,1.2,61.70000000000001
2017-06-08,74.47,1.2,62.05833333333334
2017-06-09,75.2,1.2,62.66666666666667
2017-06-12,75.08,1.2,62.56666666666667
2017-06-13,74.91,1.2,62.425
2017-06-14,75.61,1.2,63.00833333333333
2017-06-15,75.94,1.2,63.28333333333333
2017-06-16,74.99,1.2,62.49166666666667
2017-06-19,76.21,1.2,63.50833333333333
2017-06-20,76.31,1.2,63.59166666666667
2017-06-21,77.48,1.2,64.56666666666668
2017-06-22,78.75,1.2,65.625
2017-06-23,79.68,1.2,66.4
2017-06-26,79.47,1.2,66.22500000000001
2017-06-27,79.25,1.2,66.04166666666667
2017-06-28,79.08,1.2,65.9
2017-06-29,78.25,1.2,65.20833333333334
2017-06-30,77.92,1.2,64.93333333333334
2017-07-03,78.29,1.2,65.24166666666667
2017-07-05,78.69,1.2,65.575
2017-07-06,76.89,1.2,64.075
2017-07-07,77.19,1.2,64.325
2017-07-10,76.68,1.2,63.900000000000006
2017-07-11,76.66,1.2,63.88333333333333
2017-07-12,77.31,1.2,64.42500000000001
2017-07-13,77.56,1.2,64.63333333333334
2017-07-14,78.11,1.2,65.09166666666667
2017-07-17,78.09,1.2,65.075
2017-07-18,76.97,1.2,64.14166666666667
2017-07-19,77.0,1.2,64.16666666666667
2017-07-20,77.32,1.2,64.43333333333334
2017-07-21,76.29,1.2,63.57500000000001
2017-07-24,77.07,1.2,64.225
2017-07-25,77.69,1.2,64.74166666666667
2017-07-26,77.67,1.2,64.72500000000001
2017-07-27,76.6,1.2,63.83333333333333
2017-07-28,77.61,1.2,64.675
2017-07-31,77.26,1.2,64.38333333333334
2017-08-01,77.33,1.2,64.44166666666666
2017-08-02,70.99,1.2,59.15833333333333
2017-08-03,69.36,1.2,57.800000000000004
2017-08-04,69.14,1.2,57.61666666666667
2017-08-07,69.24,1.2,57.699999999999996
2017-08-08,69.34,1.2,57.78333333333334
2017-08-09,68.23,1.2,56.85833333333334
2017-08-10,67.31,0.87,77.36781609195403
2017-08-11,66.98,0.87,76.98850574712644
2017-08-14,66.76,0.87,76.73563218390805
2017-08-15,66.43,0.87,76.35632183908046
2017-08-16,66.01,0.87,75.87356321839081
2017-08-17,65.16,0.87,74.89655172413792
2017-08-18,64.38,0.87,74.0
2017-08-21,64.36,0.87,73.97701149425288
2017-08-22,65.42,0.87,75.19540229885058
2017-08-23,65.63,0.87,75.43678160919539
2017-08-24,66.1,0.87,75.97701149425286
2017-08-25,66.08,0.87,75.95402298850574
2017-08-28,66.39,0.87,76.3103448275862
2017-08-29,66.4,0.87,76.32183908045978
2017-08-30,66.49,0.87,76.42528735632183
2017-08-31,67.46,0.87,77.54022988505747
2017-09-01,67.82,0.87,77.95402298850574
2017-09-05,67.52,0.87,77.60919540229885
2017-09-06,68.61,0.87,78.86206896551724
2017-09-07,69.06,0.87,79.37931034482759
2017-09-08,68.36,0.87,78.57471264367815
2017-09-11,69.73,0.87,80.14942528735632
2017-09-12,69.44,0.87,79.81609195402298
2017-09-13,69.29,0.87,79.64367816091955
2017-09-14,67.46,0.87,77.54022988505747
2017-09-15,67.5,0.87,77.58620689655173
2017-09-18,67.07,0.87,77.0919540229885
2017-09-19,66.26,0.87,76.1609195402299
2017-09-20,66.71,0.87,76.67816091954022
2017-09-21,66.77,0.87,76.7471264367816
2017-09-22,66.66,0.87,76.62068965517241
2017-09-25,67.34,0.87,77.40229885057472
2017-09-26,67.82,0.87,77.95402298850574
2017-09-27,68.14,0.87,78.32183908045977
2017-09-28,66.97,0.87,76.97701149425288
2017-09-29,66.92,0.87,76.91954022988506
2017-10-02,68.24,0.87,78.43678160919539
2017-10-03,67.6,0.87,77.70114942528735
2017-10-04,67.52,0.87,77.60919540229885
2017-10-05,67.64,0.87,77.74712643678161
2017-10-06,65.88,0.87,75.72413793103448
2017-10-09,64.92,0.87,74.62068965517241
2017-10-10,65.78,0.87,75.60919540229885
2017-10-11,65.82,0.87,75.6551724137931
2017-10-12,66.33,0.87,76.24137931034483
2017-10-13,64.96,0.87,74.66666666666666
2017-10-16,64.63,0.87,74.28735632183907
2017-10-17,65.08,0.87,74.80459770114942
2017-10-18,64.7,0.87,74.36781609195403
2017-10-19,66.15,0.87,76.0344827586207
2017-10-20,66.71,0.87,76.67816091954022
2017-10-23,66.65,0.87,76.60919540229885
2017-10-24,66.44,0.87,76.36781609195403
2017-10-25,67.05,0.87,77.06896551724138
2017-10-26,64.75,0.87,74.42528735632185
2017-10-27,62.01,0.87,71.27586206896551
2017-10-30,61.7,0.87,70.91954022988506
2017-10-31,61.9,0.87,71.14942528735632
2017-11-01,62.18,0.87,71.47126436781609
2017-11-02,61.07,0.87,70.19540229885058
2017-11-03,61.38,0.87,70.55172413793103
