date,VTR,VTR_EPS,PE Ratio
2010-07-06,52.63,0.34,154.7941176470588
2010-07-07,54.82,0.34,161.23529411764704
2010-07-08,54.72,0.34,160.94117647058823
2010-07-09,55.44,0.34,163.05882352941174
2010-07-12,55.36,0.34,162.8235294117647
2010-07-13,56.05,0.34,164.85294117647058
2010-07-14,55.62,0.34,163.58823529411762
2010-07-15,55.18,0.34,162.2941176470588
2010-07-16,53.95,0.34,158.6764705882353
2010-07-19,54.98,0.34,161.70588235294116
2010-07-20,56.31,0.34,165.61764705882354
2010-07-21,55.0,0.34,161.76470588235293
2010-07-22,56.9,0.34,167.35294117647058
2010-07-23,57.71,0.34,169.73529411764704
2010-07-26,59.19,0.34,174.08823529411762
2010-07-27,58.97,0.34,173.44117647058823
2010-07-28,58.18,0.34,171.1176470588235
2010-07-29,57.53,0.34,169.20588235294116
2010-07-30,57.92,-0.34,-170.35294117647058
2010-08-02,59.85,-0.34,-176.02941176470588
2010-08-03,59.55,-0.34,-175.1470588235294
2010-08-04,59.7,-0.34,-175.58823529411765
2010-08-05,58.87,-0.34,-173.1470588235294
2010-08-06,59.0,-0.34,-173.52941176470588
2010-08-09,59.63,-0.34,-175.38235294117646
2010-08-10,59.51,-0.34,-175.02941176470586
2010-08-11,57.85,-0.34,-170.1470588235294
2010-08-12,56.95,-0.34,-167.5
2010-08-13,56.94,-0.34,-167.4705882352941
2010-08-16,56.98,-0.34,-167.58823529411762
2010-08-17,58.79,-0.34,-172.91176470588235
2010-08-18,58.66,-0.34,-172.52941176470586
2010-08-19,57.12,-0.34,-167.99999999999997
2010-08-20,57.38,-0.34,-168.76470588235293
2010-08-23,57.31,-0.34,-168.55882352941177
2010-08-24,56.62,-0.34,-166.52941176470586
2010-08-25,57.09,-0.34,-167.91176470588235
2010-08-26,56.69,-0.34,-166.73529411764704
2010-08-27,57.81,-0.34,-170.02941176470588
2010-08-30,57.55,-0.34,-169.26470588235293
2010-08-31,57.68,-0.34,-169.6470588235294
2010-09-01,59.77,-0.34,-175.7941176470588
2010-09-02,60.16,-0.34,-176.9411764705882
2010-09-03,60.92,-0.34,-179.17647058823528
2010-09-07,60.13,-0.34,-176.85294117647058
2010-09-08,60.39,-0.34,-177.6176470588235
2010-09-09,59.46,-0.34,-174.88235294117646
2010-09-10,59.55,-0.34,-175.1470588235294
2010-09-13,60.33,-0.34,-177.4411764705882
2010-09-14,60.49,-0.34,-177.91176470588235
2010-09-15,60.51,-0.34,-177.9705882352941
2010-09-16,60.32,-0.34,-177.41176470588235
2010-09-17,60.39,-0.34,-177.6176470588235
2010-09-20,61.41,-0.34,-180.6176470588235
2010-09-21,60.01,-0.34,-176.49999999999997
2010-09-22,59.75,-0.34,-175.73529411764704
2010-09-23,58.07,-0.34,-170.7941176470588
2010-09-24,59.62,-0.34,-175.35294117647058
2010-09-27,58.87,-0.34,-173.1470588235294
2010-09-28,59.07,-0.34,-173.73529411764704
2010-09-29,58.64,-0.34,-172.47058823529412
2010-09-30,58.89,-0.34,-173.20588235294116
2010-10-01,58.98,-0.34,-173.4705882352941
2010-10-04,59.93,-0.34,-176.26470588235293
2010-10-05,61.92,-0.34,-182.1176470588235
2010-10-06,61.72,-0.34,-181.52941176470586
2010-10-07,61.63,-0.34,-181.26470588235293
2010-10-08,61.45,-0.34,-180.73529411764704
2010-10-11,61.44,-0.34,-180.70588235294116
2010-10-12,61.55,-0.34,-181.02941176470586
2010-10-13,62.13,-0.34,-182.73529411764704
2010-10-14,61.82,-0.34,-181.8235294117647
2010-10-15,61.17,-0.34,-179.91176470588235
2010-10-18,62.16,-0.34,-182.8235294117647
2010-10-19,61.46,-0.34,-180.76470588235293
2010-10-20,62.78,-0.34,-184.6470588235294
2010-10-21,62.52,-0.34,-183.88235294117646
2010-10-22,59.78,-0.34,-175.8235294117647
2010-10-25,61.03,-0.34,-179.5
2010-10-26,61.56,-0.34,-181.05882352941177
2010-10-27,60.67,-0.34,-178.44117647058823
2010-10-28,60.74,-0.34,-178.6470588235294
2010-10-29,61.16,-0.34,-179.88235294117644
2010-11-01,61.4,-0.34,-180.58823529411762
2010-11-02,61.43,-0.34,-180.67647058823528
2010-11-03,61.25,-0.34,-180.1470588235294
2010-11-04,63.3,-0.34,-186.17647058823528
2010-11-05,62.92,0.28,224.7142857142857
2010-11-08,62.97,0.28,224.8928571428571
2010-11-09,61.15,0.28,218.3928571428571
2010-11-10,62.11,0.28,221.82142857142856
2010-11-11,61.9,0.28,221.07142857142856
2010-11-12,61.04,0.28,217.99999999999997
2010-11-15,60.57,0.28,216.32142857142856
2010-11-16,57.98,0.28,207.07142857142853
2010-11-17,58.41,0.28,208.60714285714283
2010-11-18,58.54,0.28,209.07142857142856
2010-11-19,58.76,0.28,209.85714285714283
2010-11-22,59.07,0.28,210.9642857142857
2010-11-23,58.49,0.28,208.89285714285714
2010-11-24,59.66,0.28,213.07142857142853
2010-11-26,59.28,0.28,211.7142857142857
2010-11-29,59.07,0.28,210.9642857142857
2010-11-30,58.55,0.28,209.10714285714283
2010-12-01,57.86,0.28,206.6428571428571
2010-12-02,57.94,0.28,206.9285714285714
2010-12-03,57.68,0.28,205.99999999999997
2010-12-06,57.62,0.28,205.78571428571425
2010-12-07,58.1,0.28,207.49999999999997
2010-12-08,57.07,0.28,203.82142857142856
2010-12-09,56.39,0.28,201.39285714285714
2010-12-10,57.06,0.28,203.78571428571428
2010-12-13,57.5,0.28,205.35714285714283
2010-12-14,56.32,0.28,201.14285714285714
2010-12-15,55.69,0.28,198.8928571428571
2010-12-16,55.96,0.28,199.85714285714283
2010-12-17,56.69,0.28,202.4642857142857
2010-12-20,57.45,0.28,205.17857142857142
2010-12-21,58.28,0.28,208.14285714285714
2010-12-22,59.12,0.28,211.1428571428571
2010-12-23,59.31,0.28,211.82142857142856
2010-12-27,59.67,0.28,213.10714285714283
2010-12-28,60.24,0.28,215.14285714285714
2010-12-29,60.07,0.28,214.53571428571428
2010-12-30,60.37,0.28,215.60714285714283
2010-12-31,59.93,0.28,214.03571428571428
2011-01-03,61.47,0.28,219.53571428571425
2011-01-04,60.75,0.28,216.9642857142857
2011-01-05,60.26,0.28,215.2142857142857
2011-01-06,60.2,0.28,215.0
2011-01-07,59.85,0.28,213.74999999999997
2011-01-10,59.4,0.28,212.1428571428571
2011-01-11,59.19,0.28,211.3928571428571
2011-01-12,59.97,0.28,214.17857142857142
2011-01-13,60.07,0.28,214.53571428571428
2011-01-14,60.42,0.28,215.78571428571428
2011-01-18,61.38,0.28,219.2142857142857
2011-01-19,61.01,0.28,217.8928571428571
2011-01-20,61.09,0.28,218.17857142857142
2011-01-21,61.17,0.28,218.4642857142857
2011-01-24,61.05,0.28,218.03571428571425
2011-01-25,61.96,0.28,221.28571428571428
2011-01-26,62.05,0.28,221.60714285714283
2011-01-27,62.74,0.28,224.07142857142856
2011-01-28,62.08,0.28,221.7142857142857
2011-01-31,63.33,0.28,226.1785714285714
2011-02-01,61.63,0.28,220.10714285714283
2011-02-02,61.74,0.28,220.5
2011-02-03,61.92,0.28,221.14285714285714
2011-02-04,61.32,0.28,218.99999999999997
2011-02-07,61.7,0.28,220.35714285714283
2011-02-08,62.5,0.28,223.2142857142857
2011-02-09,62.77,0.28,224.17857142857142
2011-02-10,62.96,0.28,224.85714285714283
2011-02-11,63.06,0.28,225.2142857142857
2011-02-14,63.28,0.28,225.99999999999997
2011-02-15,63.24,0.28,225.85714285714283
2011-02-16,64.12,0.28,229.0
2011-02-17,63.42,0.28,226.49999999999997
2011-02-18,64.36,0.28,229.85714285714283
2011-02-22,63.81,0.28,227.89285714285714
2011-02-23,64.09,0.28,228.89285714285714
2011-02-24,64.1,0.28,228.9285714285714
2011-02-25,65.31,0.28,233.25
2011-02-28,63.29,0.28,226.03571428571425
2011-03-01,60.53,0.28,216.17857142857142
2011-03-02,59.37,0.28,212.03571428571425
2011-03-03,60.68,0.28,216.7142857142857
2011-03-04,60.33,0.28,215.4642857142857
2011-03-07,60.03,0.28,214.39285714285714
2011-03-08,60.6,0.28,216.42857142857142
2011-03-09,59.87,0.28,213.82142857142856
2011-03-10,59.93,0.28,214.03571428571428
2011-03-11,60.41,0.28,215.74999999999997
2011-03-14,60.18,0.28,214.92857142857142
2011-03-15,59.8,0.28,213.57142857142853
2011-03-16,58.64,0.28,209.42857142857142
2011-03-17,59.31,0.28,211.82142857142856
2011-03-18,59.74,0.28,213.35714285714283
2011-03-21,60.48,0.28,215.99999999999997
2011-03-22,59.74,0.28,213.35714285714283
2011-03-23,58.84,0.28,210.14285714285714
2011-03-24,59.05,0.28,210.8928571428571
2011-03-25,59.51,0.28,212.53571428571425
2011-03-28,59.95,0.28,214.10714285714283
2011-03-29,60.15,0.28,214.82142857142856
2011-03-30,61.38,0.28,219.2142857142857
2011-03-31,62.01,0.28,221.4642857142857
2011-04-01,61.8,0.28,220.7142857142857
2011-04-04,62.05,0.28,221.60714285714283
2011-04-05,62.14,0.28,221.92857142857142
2011-04-06,61.73,0.28,220.4642857142857
2011-04-07,61.31,0.28,218.9642857142857
2011-04-08,61.15,0.28,218.3928571428571
2011-04-11,61.6,0.28,219.99999999999997
2011-04-12,62.21,0.28,222.17857142857142
2011-04-13,62.11,0.28,221.82142857142856
2011-04-14,62.69,0.28,223.8928571428571
2011-04-15,63.62,0.28,227.2142857142857
2011-04-18,62.89,0.28,224.60714285714283
2011-04-19,62.96,0.28,224.85714285714283
2011-04-20,63.77,0.28,227.75
2011-04-21,63.49,0.28,226.74999999999997
2011-04-25,63.57,0.28,227.03571428571428
2011-04-26,64.21,0.28,229.32142857142853
2011-04-27,64.45,0.28,230.17857142857142
2011-04-28,64.81,0.28,231.4642857142857
2011-04-29,63.87,0.28,228.10714285714283
2011-05-02,64.63,0.28,230.82142857142853
2011-05-03,64.42,0.28,230.07142857142856
2011-05-04,64.03,0.28,228.67857142857142
2011-05-05,63.36,0.28,226.28571428571425
2011-05-06,62.28,0.0,inf
2011-05-09,62.25,0.0,inf
2011-05-10,62.59,0.0,inf
2011-05-11,62.68,0.0,inf
2011-05-12,63.18,0.0,inf
2011-05-13,61.84,0.0,inf
2011-05-16,62.17,0.0,inf
2011-05-17,62.41,0.0,inf
2011-05-18,63.17,0.0,inf
2011-05-19,62.7,0.0,inf
2011-05-20,62.58,0.0,inf
2011-05-23,62.08,0.0,inf
2011-05-24,62.62,0.0,inf
2011-05-25,62.52,0.0,inf
2011-05-26,62.92,0.0,inf
2011-05-27,63.33,0.0,inf
2011-05-31,64.41,0.0,inf
2011-06-01,63.07,0.0,inf
2011-06-02,62.33,0.0,inf
2011-06-03,62.24,0.0,inf
2011-06-06,61.24,0.0,inf
2011-06-07,61.52,0.0,inf
2011-06-08,60.75,0.0,inf
2011-06-09,60.35,0.0,inf
2011-06-10,58.47,0.0,inf
2011-06-13,58.59,0.0,inf
2011-06-14,60.19,0.0,inf
2011-06-15,59.19,0.0,inf
2011-06-16,59.79,0.0,inf
2011-06-17,60.17,0.0,inf
2011-06-20,60.73,0.0,inf
2011-06-21,61.47,0.0,inf
2011-06-22,61.29,0.0,inf
2011-06-23,60.47,0.0,inf
2011-06-24,60.24,0.0,inf
2011-06-27,60.43,0.0,inf
2011-06-28,61.19,0.0,inf
2011-06-29,61.17,0.0,inf
2011-06-30,60.19,0.0,inf
2011-07-01,61.37,0.0,inf
2011-07-05,61.47,0.0,inf
2011-07-06,61.79,0.0,inf
2011-07-07,62.24,0.0,inf
2011-07-08,62.03,0.0,inf
2011-07-11,61.32,0.0,inf
2011-07-12,61.61,0.0,inf
2011-07-13,60.96,0.0,inf
2011-07-14,60.58,0.0,inf
2011-07-15,61.27,0.0,inf
2011-07-18,61.09,0.0,inf
2011-07-19,61.63,0.0,inf
2011-07-20,62.09,0.0,inf
2011-07-21,63.21,0.0,inf
2011-07-22,63.38,0.0,inf
2011-07-25,62.83,0.0,inf
2011-07-26,63.02,0.0,inf
2011-07-27,62.02,0.0,inf
2011-07-28,61.64,0.0,inf
2011-07-29,61.81,0.0,inf
2011-08-01,59.63,0.0,inf
2011-08-02,58.74,0.0,inf
2011-08-03,57.82,0.0,inf
2011-08-04,55.35,0.0,inf
2011-08-05,54.39,0.28,194.24999999999997
2011-08-08,50.2,0.28,179.28571428571428
2011-08-09,54.3,0.28,193.9285714285714
2011-08-10,51.38,0.28,183.5
2011-08-11,53.89,0.28,192.4642857142857
2011-08-12,54.24,0.28,193.7142857142857
2011-08-15,56.66,0.28,202.35714285714283
2011-08-16,56.07,0.28,200.24999999999997
2011-08-17,56.42,0.28,201.5
2011-08-18,54.28,0.28,193.85714285714283
2011-08-19,54.48,0.28,194.57142857142856
2011-08-22,55.73,0.28,199.03571428571425
2011-08-23,57.52,0.28,205.42857142857142
2011-08-24,58.47,0.28,208.82142857142856
2011-08-25,57.51,0.28,205.3928571428571
2011-08-26,58.24,0.28,208.0
2011-08-29,60.15,0.28,214.82142857142856
2011-08-30,60.2,0.28,215.0
2011-08-31,61.07,0.28,218.10714285714283
2011-09-01,60.01,0.28,214.32142857142856
2011-09-02,58.6,0.28,209.28571428571428
2011-09-06,59.24,0.28,211.57142857142856
2011-09-07,62.0,0.28,221.42857142857142
2011-09-08,61.37,0.28,219.1785714285714
2011-09-09,58.2,0.28,207.85714285714286
2011-09-12,58.25,0.28,208.03571428571428
2011-09-13,58.26,0.28,208.07142857142856
2011-09-14,58.48,0.28,208.85714285714283
2011-09-15,59.67,0.28,213.10714285714283
2011-09-16,61.52,0.28,219.7142857142857
2011-09-19,60.15,0.28,214.82142857142856
2011-09-20,60.79,0.28,217.10714285714283
2011-09-21,57.6,0.28,205.7142857142857
2011-09-22,56.09,0.28,200.32142857142856
2011-09-23,55.73,0.28,199.03571428571425
2011-09-26,57.07,0.28,203.82142857142856
2011-09-27,58.07,0.28,207.3928571428571
2011-09-28,56.39,0.28,201.39285714285714
2011-09-29,57.22,0.28,204.35714285714283
2011-09-30,56.41,0.28,201.4642857142857
2011-10-03,54.47,0.28,194.53571428571425
2011-10-04,55.03,0.28,196.53571428571428
2011-10-05,55.35,0.28,197.67857142857142
2011-10-06,55.99,0.28,199.9642857142857
2011-10-07,55.26,0.28,197.35714285714283
2011-10-10,58.4,0.28,208.57142857142856
2011-10-11,56.9,0.28,203.2142857142857
2011-10-12,57.2,0.28,204.28571428571428
2011-10-13,56.26,0.28,200.92857142857142
2011-10-14,57.9,0.28,206.78571428571425
2011-10-17,56.31,0.28,201.10714285714283
2011-10-18,58.36,0.28,208.42857142857142
2011-10-19,58.82,0.28,210.07142857142856
2011-10-20,58.99,0.28,210.67857142857142
2011-10-21,60.56,0.28,216.28571428571428
2011-10-24,61.84,0.28,220.85714285714286
2011-10-25,60.56,0.28,216.28571428571428
2011-10-26,60.82,0.28,217.2142857142857
2011-10-27,62.43,0.28,222.9642857142857
2011-10-28,63.99,0.28,228.53571428571428
2011-10-31,63.5,0.28,226.78571428571428
2011-11-01,61.2,0.28,218.57142857142856
2011-11-02,62.03,0.28,221.53571428571428
2011-11-03,62.8,0.28,224.28571428571425
2011-11-04,62.01,0.28,221.4642857142857
2011-11-07,61.9,0.28,221.07142857142856
2011-11-08,62.58,0.28,223.49999999999997
2011-11-09,59.78,0.28,213.49999999999997
2011-11-10,60.2,0.28,215.0
2011-11-11,61.96,0.28,221.28571428571428
2011-11-14,60.24,0.28,215.14285714285714
2011-11-15,60.77,0.28,217.03571428571428
2011-11-16,60.27,0.28,215.25
2011-11-17,58.76,0.28,209.85714285714283
2011-11-18,59.85,0.28,213.74999999999997
2011-11-21,58.03,0.28,207.24999999999997
2011-11-22,57.82,0.28,206.49999999999997
2011-11-23,56.18,0.28,200.6428571428571
2011-11-25,56.61,0.28,202.17857142857142
2011-11-28,57.6,0.28,205.7142857142857
2011-11-29,57.47,0.28,205.24999999999997
2011-11-30,60.25,0.28,215.17857142857142
2011-12-01,59.03,0.28,210.82142857142856
2011-12-02,58.51,0.28,208.9642857142857
2011-12-05,58.95,0.28,210.53571428571428
2011-12-06,59.91,0.28,213.9642857142857
2011-12-07,60.71,0.28,216.82142857142856
2011-12-08,59.8,0.28,213.57142857142853
2011-12-09,60.98,0.28,217.78571428571425
2011-12-12,59.38,0.28,212.07142857142856
2011-12-13,58.12,0.28,207.57142857142856
2011-12-14,59.02,0.28,210.78571428571428
2011-12-15,60.35,0.28,215.53571428571428
2011-12-16,60.41,0.28,215.74999999999997
2011-12-19,59.56,0.28,212.7142857142857
2011-12-20,61.27,0.28,218.82142857142856
2011-12-21,61.48,0.28,219.57142857142853
2011-12-22,62.25,0.28,222.32142857142856
2011-12-23,62.74,0.28,224.07142857142856
2011-12-27,63.23,0.28,225.82142857142853
2011-12-28,62.77,0.28,224.17857142857142
2011-12-29,63.15,0.28,225.53571428571425
2011-12-30,62.96,0.28,224.85714285714283
2012-01-03,63.48,0.28,226.7142857142857
2012-01-04,61.44,0.28,219.4285714285714
2012-01-05,61.6,0.28,219.99999999999997
2012-01-06,61.32,0.28,218.99999999999997
2012-01-09,61.3,0.28,218.9285714285714
2012-01-10,62.11,0.28,221.82142857142856
2012-01-11,62.42,0.28,222.92857142857142
2012-01-12,62.12,0.28,221.85714285714283
2012-01-13,62.75,0.28,224.10714285714283
2012-01-17,63.38,0.28,226.35714285714283
2012-01-18,63.59,0.28,227.10714285714286
2012-01-19,63.97,0.28,228.4642857142857
2012-01-20,64.43,0.28,230.10714285714286
2012-01-23,65.01,0.28,232.17857142857142
2012-01-24,65.54,0.28,234.07142857142858
2012-01-25,66.14,0.28,236.2142857142857
2012-01-26,67.35,0.28,240.53571428571425
2012-01-27,67.17,0.28,239.89285714285714
2012-01-30,66.3,0.28,236.78571428571425
2012-01-31,66.59,0.28,237.82142857142856
2012-02-01,66.85,0.28,238.74999999999994
2012-02-02,66.54,0.28,237.64285714285714
2012-02-03,66.86,0.28,238.78571428571425
2012-02-06,67.12,0.28,239.7142857142857
2012-02-07,67.23,0.28,240.10714285714286
2012-02-08,67.09,0.28,239.60714285714283
2012-02-09,66.71,0.28,238.24999999999994
2012-02-10,66.37,0.28,237.03571428571428
2012-02-13,67.07,0.28,239.53571428571425
2012-02-14,66.3,0.28,236.78571428571425
2012-02-15,65.74,0.28,234.78571428571425
2012-02-16,65.78,0.28,234.92857142857142
2012-02-17,65.28,0.28,233.14285714285714
2012-02-21,64.14,0.28,229.07142857142856
2012-02-22,64.05,1.88,34.069148936170215
2012-02-23,64.83,1.88,34.48404255319149
2012-02-24,63.95,1.88,34.015957446808514
2012-02-27,64.09,1.88,34.090425531914896
2012-02-28,63.88,1.88,33.97872340425532
2012-02-29,63.86,1.88,33.96808510638298
2012-03-01,63.85,1.88,33.96276595744681
2012-03-02,64.54,1.88,34.329787234042556
2012-03-05,64.67,1.88,34.39893617021277
2012-03-06,64.21,1.88,34.15425531914894
2012-03-07,63.56,1.88,33.808510638297875
2012-03-08,63.58,1.88,33.819148936170215
2012-03-09,63.25,1.88,33.6436170212766
2012-03-12,63.7,1.88,33.88297872340426
2012-03-13,65.33,1.88,34.75
2012-03-14,65.4,1.88,34.787234042553195
2012-03-15,65.31,1.88,34.73936170212766
2012-03-16,65.06,1.88,34.60638297872341
2012-03-19,65.34,1.88,34.755319148936174
2012-03-20,65.27,1.88,34.71808510638298
2012-03-21,65.2,1.88,34.68085106382979
2012-03-22,63.95,1.88,34.015957446808514
2012-03-23,64.18,1.88,34.13829787234043
2012-03-26,64.79,1.88,34.46276595744681
2012-03-27,65.17,1.88,34.66489361702128
2012-03-28,65.07,1.88,34.61170212765957
2012-03-29,64.95,1.88,34.547872340425535
2012-03-30,65.2,1.88,34.68085106382979
2012-04-02,65.42,1.88,34.797872340425535
2012-04-03,64.58,1.88,34.351063829787236
2012-04-04,63.77,1.88,33.92021276595745
2012-04-05,63.38,1.88,33.71276595744681
2012-04-09,62.91,1.88,33.462765957446805
2012-04-10,61.73,1.88,32.83510638297872
2012-04-11,63.14,1.88,33.58510638297872
2012-04-12,64.05,1.88,34.069148936170215
2012-04-13,63.86,1.88,33.96808510638298
2012-04-16,64.3,1.88,34.202127659574465
2012-04-17,65.13,1.88,34.6436170212766
2012-04-18,64.27,1.88,34.18617021276596
2012-04-19,63.81,1.88,33.94148936170213
2012-04-20,64.9,1.88,34.52127659574469
2012-04-23,64.14,1.88,34.11702127659575
2012-04-24,65.31,1.88,34.73936170212766
2012-04-25,66.83,1.88,35.547872340425535
2012-04-26,67.04,1.88,35.65957446808511
2012-04-27,67.6,0.31,218.06451612903223
2012-04-30,67.13,0.31,216.54838709677418
2012-05-01,67.71,0.31,218.41935483870967
2012-05-02,67.35,0.31,217.25806451612902
2012-05-03,67.17,0.31,216.67741935483872
2012-05-04,66.84,0.31,215.61290322580646
2012-05-07,67.51,0.31,217.7741935483871
2012-05-08,67.24,0.31,216.9032258064516
2012-05-09,67.19,0.31,216.74193548387098
2012-05-10,67.34,0.31,217.22580645161293
2012-05-11,67.27,0.31,217.0
2012-05-14,66.79,0.31,215.45161290322582
2012-05-15,66.43,0.31,214.29032258064518
2012-05-16,65.75,0.31,212.09677419354838
2012-05-17,64.74,0.31,208.83870967741933
2012-05-18,64.29,0.31,207.38709677419357
2012-05-21,65.76,0.31,212.12903225806454
2012-05-22,65.9,0.31,212.58064516129033
2012-05-23,66.38,0.31,214.1290322580645
2012-05-24,66.5,0.31,214.51612903225808
2012-05-25,66.34,0.31,214.0
2012-05-29,67.35,0.31,217.25806451612902
2012-05-30,66.06,0.31,213.09677419354838
2012-05-31,67.17,0.31,216.67741935483872
2012-06-01,64.97,0.31,209.58064516129033
2012-06-04,64.33,0.31,207.51612903225805
2012-06-05,65.08,0.31,209.93548387096774
2012-06-06,65.72,0.31,212.0
2012-06-07,65.5,0.31,211.29032258064515
2012-06-08,66.56,0.31,214.70967741935485
2012-06-11,65.89,0.31,212.5483870967742
2012-06-12,66.4,0.31,214.1935483870968
2012-06-13,66.34,0.31,214.0
2012-06-14,67.73,0.31,218.48387096774195
2012-06-15,68.65,0.31,221.45161290322582
2012-06-18,69.7,0.31,224.83870967741936
2012-06-19,69.84,0.31,225.29032258064518
2012-06-20,69.96,0.31,225.6774193548387
2012-06-21,69.22,0.31,223.29032258064515
2012-06-22,68.95,0.31,222.4193548387097
2012-06-25,68.93,0.31,222.35483870967744
2012-06-26,69.45,0.31,224.03225806451613
2012-06-27,69.65,0.31,224.67741935483872
2012-06-28,70.63,0.31,227.83870967741933
2012-06-29,72.08,0.31,232.51612903225805
2012-07-02,72.34,0.31,233.35483870967744
2012-07-03,72.91,0.31,235.19354838709677
2012-07-05,72.16,0.31,232.77419354838707
2012-07-06,72.43,0.31,233.6451612903226
2012-07-09,72.97,0.31,235.38709677419354
2012-07-10,71.86,0.31,231.80645161290323
2012-07-11,72.36,0.31,233.41935483870967
2012-07-12,72.48,0.31,233.80645161290323
2012-07-13,73.63,0.31,237.51612903225805
2012-07-16,73.9,0.31,238.38709677419357
2012-07-17,75.27,0.31,242.8064516129032
2012-07-18,75.08,0.31,242.19354838709677
2012-07-19,74.83,0.31,241.38709677419354
2012-07-20,74.67,0.31,240.8709677419355
2012-07-23,74.43,0.31,240.0967741935484
2012-07-24,74.57,0.31,240.54838709677418
2012-07-25,74.65,0.31,240.80645161290326
2012-07-26,75.05,0.31,242.09677419354838
2012-07-27,76.27,0.26,293.3461538461538
2012-07-30,76.89,0.26,295.7307692307692
2012-07-31,76.8,0.26,295.38461538461536
2012-08-01,76.29,0.26,293.42307692307696
2012-08-02,76.76,0.26,295.2307692307692
2012-08-03,76.57,0.26,294.49999999999994
2012-08-06,76.3,0.26,293.46153846153845
2012-08-07,74.77,0.26,287.57692307692304
2012-08-08,73.06,0.26,281.0
2012-08-09,72.73,0.26,279.7307692307692
2012-08-10,72.84,0.26,280.15384615384613
2012-08-13,72.65,0.26,279.42307692307696
2012-08-14,72.72,0.26,279.6923076923077
2012-08-15,73.04,0.26,280.92307692307696
2012-08-16,73.42,0.26,282.38461538461536
2012-08-17,73.06,0.26,281.0
2012-08-20,73.06,0.26,281.0
2012-08-21,73.14,0.26,281.3076923076923
2012-08-22,73.44,0.26,282.46153846153845
2012-08-23,72.79,0.26,279.96153846153845
2012-08-24,73.26,0.26,281.7692307692308
2012-08-27,73.63,0.26,283.1923076923077
2012-08-28,74.04,0.26,284.7692307692308
2012-08-29,74.13,0.26,285.1153846153846
2012-08-30,74.42,0.26,286.2307692307692
2012-08-31,74.79,0.26,287.6538461538462
2012-09-04,75.75,0.26,291.3461538461538
2012-09-05,75.64,0.26,290.9230769230769
2012-09-06,75.98,0.26,292.2307692307692
2012-09-07,74.27,0.26,285.65384615384613
2012-09-10,73.35,0.26,282.1153846153846
2012-09-11,73.9,0.26,284.2307692307692
2012-09-12,74.11,0.26,285.03846153846155
2012-09-13,74.64,0.26,287.0769230769231
2012-09-14,74.31,0.26,285.8076923076923
2012-09-17,74.47,0.26,286.4230769230769
2012-09-18,72.0,0.26,276.9230769230769
2012-09-19,72.26,0.26,277.9230769230769
2012-09-20,71.83,0.26,276.2692307692308
2012-09-21,71.54,0.26,275.1538461538462
2012-09-24,71.87,0.26,276.4230769230769
2012-09-25,70.88,0.26,272.6153846153846
2012-09-26,71.07,0.26,273.3461538461538
2012-09-27,70.73,0.26,272.03846153846155
2012-09-28,71.09,0.26,273.4230769230769
2012-10-01,70.59,0.26,271.5
2012-10-02,71.66,0.26,275.6153846153846
2012-10-03,71.5,0.26,275.0
2012-10-04,71.54,0.26,275.1538461538462
2012-10-05,72.14,0.26,277.46153846153845
2012-10-08,72.06,0.26,277.15384615384613
2012-10-09,72.07,0.26,277.1923076923077
2012-10-10,73.0,0.26,280.7692307692308
2012-10-11,72.7,0.26,279.61538461538464
2012-10-12,72.56,0.26,279.0769230769231
2012-10-15,73.44,0.26,282.46153846153845
2012-10-16,73.9,0.26,284.2307692307692
2012-10-17,72.96,0.26,280.6153846153846
2012-10-18,73.88,0.26,284.15384615384613
2012-10-19,73.7,0.26,283.46153846153845
2012-10-22,73.67,0.26,283.34615384615387
2012-10-23,72.49,0.26,278.80769230769226
2012-10-24,72.62,0.26,279.3076923076923
2012-10-25,71.97,0.26,276.8076923076923
2012-10-26,71.99,0.38,189.44736842105263
2012-10-31,72.25,0.38,190.1315789473684
2012-11-01,72.49,0.38,190.76315789473682
2012-11-02,73.3,0.38,192.89473684210526
2012-11-05,72.21,0.38,190.02631578947367
2012-11-06,72.98,0.38,192.05263157894737
2012-11-07,73.22,0.38,192.68421052631578
2012-11-08,72.43,0.38,190.60526315789474
2012-11-09,72.73,0.38,191.39473684210526
2012-11-12,72.84,0.38,191.6842105263158
2012-11-13,73.03,0.38,192.18421052631578
2012-11-14,72.18,0.38,189.94736842105266
2012-11-15,71.84,0.38,189.05263157894737
2012-11-16,72.87,0.38,191.76315789473685
2012-11-19,73.68,0.38,193.8947368421053
2012-11-20,73.9,0.38,194.47368421052633
2012-11-21,73.45,0.38,193.28947368421052
2012-11-23,74.29,0.38,195.5
2012-11-26,74.41,0.38,195.8157894736842
2012-11-27,73.15,0.38,192.5
2012-11-28,72.87,0.38,191.76315789473685
2012-11-29,72.6,0.38,191.05263157894734
2012-11-30,72.68,0.38,191.26315789473685
2012-12-03,73.24,0.38,192.73684210526315
2012-12-04,73.67,0.38,193.8684210526316
2012-12-05,73.22,0.38,192.68421052631578
2012-12-06,74.07,0.38,194.92105263157893
2012-12-07,74.5,0.38,196.05263157894737
2012-12-10,74.21,0.38,195.28947368421052
2012-12-11,74.64,0.38,196.42105263157896
2012-12-12,74.31,0.38,195.55263157894737
2012-12-13,72.56,0.38,190.94736842105263
2012-12-14,71.6,0.38,188.42105263157893
2012-12-17,72.38,0.38,190.4736842105263
