date,CINF,CINF_EPS,PE Ratio
2005-01-20,42.11,2.33,18.07296137339056
2005-01-21,41.71,2.33,17.901287553648068
2005-01-24,41.63,2.33,17.86695278969957
2005-01-25,41.74,2.33,17.914163090128756
2005-01-26,42.06,2.33,18.051502145922747
2005-01-27,41.5,2.33,17.811158798283262
2005-01-28,41.04,2.33,17.613733905579398
2005-01-31,42.02,2.33,18.0343347639485
2005-02-01,42.18,2.33,18.103004291845494
2005-02-02,42.62,2.33,18.29184549356223
2005-02-03,42.63,2.33,18.296137339055793
2005-02-04,43.17,2.33,18.527896995708154
2005-02-07,43.12,2.33,18.506437768240342
2005-02-08,43.09,2.33,18.493562231759658
2005-02-09,42.57,2.33,18.27038626609442
2005-02-10,42.61,2.33,18.28755364806867
2005-02-11,43.04,2.33,18.472103004291846
2005-02-14,43.4,2.33,18.626609442060083
2005-02-15,43.52,2.33,18.678111587982833
2005-02-16,43.21,2.33,18.545064377682404
2005-02-17,42.86,2.33,18.394849785407725
2005-02-18,42.77,2.33,18.356223175965667
2005-02-22,42.13,2.33,18.081545064377682
2005-02-23,42.35,2.33,18.175965665236053
2005-02-24,42.5,2.33,18.240343347639485
2005-02-25,42.95,2.33,18.433476394849787
2005-02-28,42.6,2.33,18.283261802575108
2005-03-01,43.43,2.33,18.63948497854077
2005-03-02,43.31,2.33,18.587982832618025
2005-03-03,43.16,2.33,18.52360515021459
2005-03-04,43.36,2.33,18.609442060085836
2005-03-07,43.73,2.33,18.76824034334764
2005-03-08,43.58,2.33,18.703862660944203
2005-03-09,43.24,2.33,18.55793991416309
2005-03-10,43.59,2.33,18.70815450643777
2005-03-11,43.2,2.33,18.540772532188843
2005-03-14,43.71,3.47,12.596541786743515
2005-03-15,42.64,3.47,12.288184438040345
2005-03-16,42.3,3.47,12.190201729106628
2005-03-17,42.17,3.47,12.152737752161384
2005-03-18,41.81,3.47,12.048991354466859
2005-03-21,41.9,3.47,12.074927953890489
2005-03-22,40.83,3.47,11.766570605187319
2005-03-23,41.3,3.47,11.902017291066281
2005-03-24,41.22,3.47,11.878962536023053
2005-03-28,41.64,3.47,12.0
2005-03-29,41.81,3.47,12.048991354466859
2005-03-30,41.84,3.47,12.05763688760807
2005-03-31,41.53,3.47,11.968299711815561
2005-04-01,41.23,3.47,11.881844380403457
2005-04-04,41.83,3.47,12.054755043227665
2005-04-05,41.93,3.47,12.0835734870317
2005-04-06,42.24,3.47,12.172910662824208
2005-04-07,42.2,3.47,12.161383285302593
2005-04-08,42.07,3.47,12.123919308357348
2005-04-11,42.1,3.47,12.132564841498558
2005-04-12,43.01,3.47,12.394812680115272
2005-04-13,42.48,3.47,12.242074927953889
2005-04-14,41.96,3.47,12.09221902017291
2005-04-15,41.27,3.47,11.893371757925072
2005-04-18,41.25,3.47,11.887608069164264
2005-04-19,41.52,3.47,11.965417867435159
2005-04-20,41.21,3.47,11.87608069164265
2005-04-21,41.05,3.47,11.829971181556195
2005-04-22,40.59,3.47,11.697406340057638
2005-04-25,40.37,3.47,11.634005763688759
2005-04-26,39.47,3.47,11.374639769452449
2005-04-27,39.81,3.47,11.472622478386167
2005-04-28,39.54,3.47,11.394812680115272
2005-04-29,40.12,3.47,11.561959654178674
2005-05-02,39.94,3.47,11.510086455331411
2005-05-03,39.64,3.47,11.423631123919307
2005-05-04,40.5,3.47,11.671469740634006
2005-05-05,40.27,3.47,11.605187319884726
2005-05-06,39.91,3.47,11.5014409221902
2005-05-09,39.96,0.82,48.73170731707317
2005-05-10,39.33,0.82,47.96341463414634
2005-05-11,39.55,0.82,48.23170731707317
2005-05-12,39.02,0.82,47.585365853658544
2005-05-13,38.62,0.82,47.09756097560975
2005-05-16,38.96,0.82,47.51219512195122
2005-05-17,39.64,0.82,48.34146341463415
2005-05-18,39.91,0.82,48.670731707317074
2005-05-19,39.85,0.82,48.59756097560976
2005-05-20,39.82,0.82,48.5609756097561
2005-05-23,40.13,0.82,48.93902439024391
2005-05-24,39.77,0.82,48.50000000000001
2005-05-25,39.62,0.82,48.31707317073171
2005-05-26,39.74,0.82,48.463414634146346
2005-05-27,39.72,0.82,48.4390243902439
2005-05-31,39.48,0.82,48.146341463414636
2005-06-01,39.73,0.82,48.451219512195124
2005-06-02,39.62,0.82,48.31707317073171
2005-06-03,39.47,0.82,48.13414634146341
2005-06-06,39.83,0.82,48.573170731707314
2005-06-07,39.47,0.82,48.13414634146341
2005-06-08,39.45,0.82,48.10975609756098
2005-06-09,39.73,0.82,48.451219512195124
2005-06-10,39.53,0.82,48.207317073170735
2005-06-13,39.71,0.82,48.426829268292686
2005-06-14,39.66,0.82,48.36585365853659
2005-06-15,39.8,0.82,48.53658536585366
2005-06-16,40.11,0.82,48.91463414634146
2005-06-17,40.93,0.82,49.91463414634146
2005-06-20,40.45,0.82,49.32926829268293
2005-06-21,40.37,0.82,49.23170731707317
2005-06-22,39.76,0.82,48.487804878048784
2005-06-23,39.34,0.82,47.97560975609757
2005-06-24,39.13,0.82,47.71951219512196
2005-06-27,39.89,0.82,48.646341463414636
2005-06-28,40.07,0.82,48.86585365853659
2005-06-29,39.99,0.82,48.768292682926834
2005-06-30,39.56,0.82,48.243902439024396
2005-07-01,40.07,0.82,48.86585365853659
2005-07-05,40.34,0.82,49.19512195121952
2005-07-06,39.73,0.82,48.451219512195124
2005-07-07,40.0,0.82,48.78048780487805
2005-07-08,40.12,0.82,48.926829268292686
2005-07-11,40.38,0.82,49.243902439024396
2005-07-12,40.24,0.82,49.07317073170732
2005-07-13,40.1,0.82,48.90243902439025
2005-07-14,39.95,0.82,48.71951219512196
2005-07-15,40.1,0.82,48.90243902439025
2005-07-18,40.05,0.82,48.84146341463415
2005-07-19,40.66,0.82,49.58536585365854
2005-07-20,40.96,0.82,49.951219512195124
2005-07-21,40.64,0.82,49.5609756097561
2005-07-22,40.75,0.82,49.69512195121951
2005-07-25,40.9,0.82,49.87804878048781
2005-07-26,40.94,0.82,49.926829268292686
2005-07-27,41.06,0.82,50.07317073170732
2005-07-28,41.32,0.82,50.390243902439025
2005-07-29,41.22,0.82,50.268292682926834
2005-08-01,41.08,0.82,50.09756097560976
2005-08-02,41.75,0.82,50.91463414634147
2005-08-03,41.94,0.82,51.146341463414636
2005-08-04,42.06,1.72,24.453488372093027
2005-08-05,41.79,1.72,24.296511627906977
2005-08-08,42.14,1.72,24.5
2005-08-09,42.09,1.72,24.470930232558143
2005-08-10,41.89,1.72,24.3546511627907
2005-08-11,42.18,1.72,24.52325581395349
2005-08-12,41.78,1.72,24.290697674418606
2005-08-15,41.64,1.72,24.209302325581397
2005-08-16,41.33,1.72,24.02906976744186
2005-08-17,41.3,1.72,24.01162790697674
2005-08-18,41.31,1.72,24.01744186046512
2005-08-19,41.59,1.72,24.180232558139537
2005-08-22,41.67,1.72,24.226744186046513
2005-08-23,41.39,1.72,24.063953488372093
2005-08-24,40.92,1.72,23.790697674418606
2005-08-25,41.2,1.72,23.953488372093027
2005-08-26,40.9,1.72,23.77906976744186
2005-08-29,40.88,1.72,23.76744186046512
2005-08-30,40.44,1.72,23.51162790697674
2005-08-31,40.93,1.72,23.796511627906977
2005-09-01,41.13,1.72,23.91279069767442
2005-09-02,41.11,1.72,23.901162790697676
2005-09-06,41.49,1.72,24.122093023255815
2005-09-07,41.69,1.72,24.238372093023255
2005-09-08,41.12,1.72,23.906976744186046
2005-09-09,41.5,1.72,24.127906976744185
2005-09-12,42.22,1.72,24.546511627906977
2005-09-13,42.01,1.72,24.424418604651162
2005-09-14,41.6,1.72,24.186046511627907
2005-09-15,41.76,1.72,24.27906976744186
2005-09-16,42.02,1.72,24.430232558139537
2005-09-19,41.5,1.72,24.127906976744185
2005-09-20,41.14,1.72,23.91860465116279
2005-09-21,40.47,1.72,23.52906976744186
2005-09-22,40.71,1.72,23.66860465116279
2005-09-23,40.98,1.72,23.825581395348834
2005-09-26,40.7,1.72,23.66279069767442
2005-09-27,41.14,1.72,23.91860465116279
2005-09-28,41.26,1.72,23.988372093023255
2005-09-29,41.86,1.72,24.337209302325583
2005-09-30,41.89,1.72,24.3546511627907
2005-10-03,41.95,1.72,24.389534883720934
2005-10-04,41.76,1.72,24.27906976744186
2005-10-05,41.02,1.72,23.848837209302328
2005-10-06,41.16,1.72,23.930232558139533
2005-10-07,41.01,1.72,23.843023255813954
2005-10-10,40.75,1.72,23.691860465116278
2005-10-11,40.29,1.72,23.424418604651162
2005-10-12,40.4,1.72,23.488372093023255
2005-10-13,40.35,1.72,23.459302325581397
2005-10-14,40.42,1.72,23.5
2005-10-17,40.99,1.72,23.831395348837212
2005-10-18,40.77,1.72,23.703488372093027
2005-10-19,41.21,1.72,23.959302325581397
2005-10-20,40.69,1.72,23.656976744186046
2005-10-21,40.91,1.72,23.78488372093023
2005-10-24,41.59,1.72,24.180232558139537
2005-10-25,41.16,1.72,23.930232558139533
2005-10-26,41.33,1.72,24.02906976744186
2005-10-27,41.37,1.72,24.052325581395348
2005-10-28,42.11,1.72,24.482558139534884
2005-10-31,42.55,1.72,24.738372093023255
2005-11-01,42.67,1.72,24.808139534883722
2005-11-02,43.83,2.39,18.338912133891213
2005-11-03,43.54,2.39,18.21757322175732
2005-11-04,43.46,2.39,18.18410041841004
2005-11-07,43.57,2.39,18.23012552301255
2005-11-08,43.54,2.39,18.21757322175732
2005-11-09,43.76,2.39,18.30962343096234
2005-11-10,44.66,2.39,18.686192468619243
2005-11-11,44.76,2.39,18.728033472803347
2005-11-14,44.81,2.39,18.748953974895397
2005-11-15,44.28,2.39,18.527196652719663
2005-11-16,43.8,2.39,18.32635983263598
2005-11-17,44.05,2.39,18.430962343096233
2005-11-18,44.47,2.39,18.606694560669453
2005-11-21,44.16,2.39,18.476987447698743
2005-11-22,44.43,2.39,18.589958158995813
2005-11-23,44.58,2.39,18.652719665271963
2005-11-25,44.4,2.39,18.577405857740583
2005-11-28,44.46,2.39,18.602510460251047
2005-11-29,44.53,2.39,18.631799163179917
2005-11-30,44.51,2.39,18.623430962343093
2005-12-01,45.0,2.39,18.828451882845187
2005-12-02,44.97,2.39,18.815899581589957
2005-12-05,45.2,2.39,18.91213389121339
2005-12-06,45.31,2.39,18.9581589958159
2005-12-07,45.1,2.39,18.87029288702929
2005-12-08,45.36,2.39,18.97907949790795
2005-12-09,45.52,2.39,19.04602510460251
2005-12-12,45.25,2.39,18.93305439330544
2005-12-13,45.47,2.39,19.02510460251046
2005-12-14,45.68,2.39,19.11297071129707
2005-12-15,45.33,2.39,18.966527196652716
2005-12-16,45.0,2.39,18.828451882845187
2005-12-19,44.95,2.39,18.807531380753137
2005-12-20,44.75,2.39,18.723849372384937
2005-12-21,44.69,2.39,18.698744769874477
2005-12-22,44.83,2.39,18.757322175732217
2005-12-23,45.07,2.39,18.857740585774057
2005-12-27,44.49,2.39,18.615062761506277
2005-12-28,44.95,2.39,18.807531380753137
2005-12-29,44.82,2.39,18.753138075313807
2005-12-30,44.68,2.39,18.694560669456067
2006-01-03,44.9,2.39,18.786610878661087
2006-01-04,45.44,2.39,19.012552301255226
2006-01-05,45.08,2.39,18.861924686192467
2006-01-06,45.5,2.39,19.03765690376569
2006-01-09,45.34,2.39,18.97071129707113
2006-01-10,45.39,2.39,18.99163179916318
2006-01-11,45.45,2.39,19.01673640167364
2006-01-12,45.13,2.39,18.88284518828452
2006-01-13,45.56,2.39,19.06276150627615
2006-01-17,45.4,2.39,18.99581589958159
2006-01-18,45.33,2.39,18.966527196652716
2006-01-19,45.3,2.39,18.953974895397486
2006-01-20,44.51,2.39,18.623430962343093
2006-01-23,44.56,2.39,18.644351464435147
2006-01-24,44.55,2.39,18.640167364016733
2006-01-25,44.44,2.39,18.594142259414223
2006-01-26,45.05,2.39,18.849372384937237
2006-01-27,44.95,2.39,18.807531380753137
2006-01-30,45.44,2.39,19.012552301255226
2006-01-31,45.54,2.39,19.05439330543933
2006-02-01,45.26,2.39,18.937238493723846
2006-02-02,44.34,2.39,18.552301255230127
2006-02-03,43.92,2.39,18.376569037656903
2006-02-06,44.23,2.39,18.506276150627613
2006-02-07,44.76,2.39,18.728033472803347
2006-02-08,45.3,2.39,18.953974895397486
2006-02-09,43.46,2.39,18.18410041841004
2006-02-10,43.92,2.39,18.376569037656903
2006-02-13,43.48,2.39,18.19246861924686
2006-02-14,43.91,2.39,18.37238493723849
2006-02-15,44.08,2.39,18.443514644351463
2006-02-16,44.27,2.39,18.523012552301257
2006-02-17,44.26,2.39,18.518828451882843
2006-02-21,44.02,2.39,18.418410041841003
2006-02-22,44.75,2.39,18.723849372384937
2006-02-23,44.51,2.39,18.623430962343093
2006-02-24,44.6,2.39,18.661087866108787
2006-02-27,44.52,2.39,18.627615062761507
2006-02-28,44.36,2.39,18.560669456066943
2006-03-01,44.34,2.39,18.552301255230127
2006-03-02,43.92,2.39,18.376569037656903
2006-03-03,43.78,2.39,18.317991631799163
2006-03-06,43.69,2.39,18.28033472803347
2006-03-07,43.79,2.39,18.322175732217573
2006-03-08,43.91,2.39,18.37238493723849
2006-03-09,43.76,2.39,18.30962343096234
2006-03-10,44.08,3.44,12.813953488372093
2006-03-13,44.18,3.44,12.843023255813954
2006-03-14,44.53,3.44,12.944767441860465
2006-03-15,44.46,3.44,12.924418604651164
2006-03-16,45.21,3.44,13.142441860465116
2006-03-17,45.35,3.44,13.183139534883722
2006-03-20,45.21,3.44,13.142441860465116
2006-03-21,45.1,3.44,13.11046511627907
2006-03-22,44.35,3.44,12.892441860465118
2006-03-23,43.97,3.44,12.781976744186046
2006-03-24,43.99,3.44,12.787790697674419
2006-03-27,43.65,3.44,12.688953488372093
2006-03-28,43.12,3.44,12.534883720930232
2006-03-29,43.25,3.44,12.57267441860465
2006-03-30,42.71,3.44,12.415697674418604
2006-03-31,42.07,3.44,12.229651162790699
2006-04-03,42.47,3.44,12.345930232558139
2006-04-04,42.6,3.44,12.383720930232558
2006-04-05,42.45,3.44,12.340116279069768
2006-04-06,42.32,3.44,12.30232558139535
2006-04-07,41.83,3.44,12.159883720930232
2006-04-10,41.96,3.44,12.197674418604652
2006-04-11,41.64,3.44,12.104651162790699
2006-04-12,41.58,3.44,12.087209302325581
2006-04-13,41.61,3.44,12.095930232558139
2006-04-17,41.43,3.44,12.043604651162791
2006-04-18,42.17,3.44,12.25872093023256
2006-04-19,42.26,3.44,12.284883720930232
2006-04-20,42.32,3.44,12.30232558139535
2006-04-21,42.24,3.44,12.279069767441861
2006-04-24,41.8,3.44,12.151162790697674
2006-04-25,41.71,3.44,12.125
2006-04-26,42.04,3.44,12.220930232558139
2006-04-27,42.34,3.44,12.308139534883722
2006-04-28,42.64,3.44,12.395348837209303
2006-05-01,42.04,3.44,12.220930232558139
2006-05-02,42.68,3.44,12.406976744186046
2006-05-03,44.05,3.17,13.89589905362776
2006-05-04,43.74,3.17,13.798107255520506
2006-05-05,44.39,3.17,14.003154574132493
2006-05-08,44.38,3.17,14.000000000000002
2006-05-09,44.46,3.17,14.025236593059937
2006-05-10,44.49,3.17,14.034700315457414
2006-05-11,44.36,3.17,13.993690851735016
2006-05-12,44.08,3.17,13.905362776025237
2006-05-15,45.2,3.17,14.258675078864355
2006-05-16,44.73,3.17,14.110410094637224
2006-05-17,44.62,3.17,14.07570977917981
2006-05-18,44.34,3.17,13.987381703470033
2006-05-19,44.74,3.17,14.113564668769717
2006-05-22,44.88,3.17,14.157728706624606
2006-05-23,44.66,3.17,14.088328075709779
2006-05-24,44.67,3.17,14.091482649842272
2006-05-25,44.89,3.17,14.160883280757098
2006-05-26,44.98,3.17,14.189274447949526
2006-05-30,44.62,3.17,14.07570977917981
2006-05-31,45.84,3.17,14.46056782334385
2006-06-01,46.33,3.17,14.615141955835963
2006-06-02,46.45,3.17,14.652996845425868
2006-06-05,45.74,3.17,14.429022082018928
2006-06-06,45.95,3.17,14.495268138801263
2006-06-07,46.35,3.17,14.621451104100947
2006-06-08,46.99,3.17,14.823343848580443
2006-06-09,46.7,3.17,14.731861198738171
2006-06-12,46.49,3.17,14.665615141955836
2006-06-13,46.83,3.17,14.772870662460567
2006-06-14,46.58,3.17,14.694006309148264
2006-06-15,46.94,3.17,14.807570977917981
2006-06-16,46.69,3.17,14.728706624605678
2006-06-19,46.32,3.17,14.61198738170347
2006-06-20,46.38,3.17,14.630914826498424
2006-06-21,46.13,3.17,14.55205047318612
2006-06-22,45.72,3.17,14.422712933753942
2006-06-23,45.39,3.17,14.318611987381704
2006-06-26,45.85,3.17,14.463722397476342
2006-06-27,45.73,3.17,14.425867507886435
2006-06-28,46.35,3.17,14.621451104100947
2006-06-29,46.58,3.17,14.694006309148264
2006-06-30,47.01,3.17,14.829652996845425
2006-07-03,47.66,3.17,15.034700315457412
2006-07-05,47.47,3.17,14.974763406940063
2006-07-06,47.9,3.17,15.110410094637224
2006-07-07,47.53,3.17,14.993690851735016
2006-07-10,47.87,3.17,15.100946372239747
2006-07-11,47.95,3.17,15.126182965299686
2006-07-12,47.59,3.17,15.01261829652997
2006-07-13,47.08,3.17,14.85173501577287
2006-07-14,46.31,3.17,14.608832807570979
2006-07-17,46.41,3.17,14.640378548895898
2006-07-18,46.54,3.17,14.681388012618296
2006-07-19,47.07,3.17,14.84858044164038
2006-07-20,47.07,3.17,14.84858044164038
2006-07-21,46.53,3.17,14.678233438485805
2006-07-24,47.18,3.17,14.883280757097792
2006-07-25,47.5,3.17,14.98422712933754
2006-07-26,47.46,3.17,14.971608832807572
2006-07-27,46.71,3.17,14.735015772870662
2006-07-28,47.02,3.17,14.83280757097792
2006-07-31,47.16,3.17,14.876971608832807
2006-08-01,47.02,3.17,14.83280757097792
2006-08-02,47.32,3.94,12.01015228426396
2006-08-03,46.5,3.94,11.802030456852792
2006-08-04,46.66,3.94,11.842639593908629
2006-08-07,46.5,3.94,11.802030456852792
2006-08-08,46.5,3.94,11.802030456852792
2006-08-09,46.43,3.94,11.784263959390863
2006-08-10,46.61,3.94,11.82994923857868
2006-08-11,46.36,3.94,11.766497461928934
2006-08-14,46.47,3.94,11.794416243654823
2006-08-15,46.09,3.94,11.69796954314721
2006-08-16,46.6,3.94,11.827411167512691
2006-08-17,46.34,3.94,11.761421319796955
2006-08-18,46.47,3.94,11.794416243654823
2006-08-21,46.27,3.94,11.743654822335026
2006-08-22,46.23,3.94,11.733502538071065
2006-08-23,46.05,3.94,11.687817258883248
2006-08-24,46.42,3.94,11.781725888324873
2006-08-25,45.93,3.94,11.657360406091371
2006-08-28,46.03,3.94,11.68274111675127
2006-08-29,46.33,3.94,11.758883248730964
2006-08-30,46.52,3.94,11.807106598984772
2006-08-31,46.7,3.94,11.85279187817259
2006-09-01,46.83,3.94,11.885786802030456
2006-09-05,46.61,3.94,11.82994923857868
2006-09-06,46.17,3.94,11.718274111675127
2006-09-07,46.03,3.94,11.68274111675127
2006-09-08,46.19,3.94,11.723350253807107
2006-09-11,46.98,3.94,11.923857868020304
2006-09-12,47.39,3.94,12.027918781725889
2006-09-13,47.6,3.94,12.081218274111675
2006-09-14,47.86,3.94,12.147208121827411
2006-09-15,48.44,3.94,12.294416243654823
2006-09-18,48.41,3.94,12.286802030456853
2006-09-19,48.2,3.94,12.233502538071066
2006-09-20,48.18,3.94,12.228426395939087
2006-09-21,47.67,3.94,12.098984771573605
2006-09-22,47.65,3.94,12.093908629441625
2006-09-25,48.11,3.94,12.210659898477157
2006-09-26,48.25,3.94,12.246192893401016
2006-09-27,48.35,3.94,12.271573604060913
2006-09-28,48.4,3.94,12.284263959390863
2006-09-29,48.12,3.94,12.213197969543147
2006-10-02,48.11,3.94,12.210659898477157
2006-10-03,48.44,3.94,12.294416243654823
2006-10-04,48.5,3.94,12.309644670050762
2006-10-05,48.64,3.94,12.345177664974619
2006-10-06,48.61,3.94,12.33756345177665
2006-10-09,48.59,3.94,12.332487309644671
2006-10-10,48.6,3.94,12.335025380710661
2006-10-11,48.6,3.94,12.335025380710661
2006-10-12,48.51,3.94,12.31218274111675
2006-10-13,48.82,3.94,12.390862944162437
2006-10-16,48.82,3.94,12.390862944162437
2006-10-17,48.91,3.94,12.413705583756345
2006-10-18,49.07,3.94,12.454314720812183
2006-10-19,48.78,3.94,12.380710659898478
2006-10-20,48.76,3.94,12.375634517766498
2006-10-23,49.0,3.94,12.436548223350254
2006-10-24,46.9,3.94,11.903553299492385
2006-10-25,46.33,3.94,11.758883248730964
2006-10-26,47.07,3.94,11.946700507614214
2006-10-27,46.06,3.94,11.69035532994924
2006-10-30,46.06,3.94,11.69035532994924
2006-10-31,45.65,3.94,11.586294416243655
2006-11-01,45.5,4.61,9.869848156182211
2006-11-02,45.48,4.61,9.865509761388285
2006-11-03,45.42,4.61,9.852494577006507
2006-11-06,45.57,4.61,9.885032537960953
2006-11-07,45.49,4.61,9.86767895878525
2006-11-08,45.48,4.61,9.865509761388285
2006-11-09,45.2,4.61,9.804772234273319
2006-11-10,45.27,4.61,9.81995661605206
2006-11-13,45.5,4.61,9.869848156182211
2006-11-14,45.47,4.61,9.863340563991322
2006-11-15,45.32,4.61,9.830802603036876
2006-11-16,45.71,4.61,9.915401301518438
2006-11-17,45.39,4.61,9.845986984815617
2006-11-20,45.31,4.61,9.828633405639913
2006-11-21,45.25,4.61,9.815618221258134
2006-11-22,45.24,4.61,9.813449023861171
2006-11-24,45.07,4.61,9.776572668112797
2006-11-27,44.36,4.61,9.622559652928416
2006-11-28,44.37,4.61,9.62472885032538
2006-11-29,44.58,4.61,9.670281995661604
2006-11-30,44.28,4.61,9.605206073752711
2006-12-01,44.25,4.61,9.598698481561822
2006-12-04,44.95,4.61,9.75054229934924
2006-12-05,45.37,4.61,9.841648590021691
2006-12-06,45.7,4.61,9.913232104121475
2006-12-07,45.63,4.61,9.898047722342733
2006-12-08,45.78,4.61,9.93058568329718
2006-12-11,46.04,4.61,9.98698481561822
2006-12-12,46.23,4.61,10.02819956616052
2006-12-13,46.2,4.61,10.02169197396963
2006-12-14,46.38,4.61,10.060737527114968
2006-12-15,46.68,4.61,10.12581344902386
2006-12-18,46.03,4.61,9.984815618221258
2006-12-19,46.17,4.61,10.015184381778742
2006-12-20,45.82,4.61,9.939262472885032
2006-12-21,45.56,4.61,9.882863340563992
2006-12-22,45.39,4.61,9.845986984815617
2006-12-26,45.5,4.61,9.869848156182211
2006-12-27,45.8,4.61,9.934924078091106
2006-12-28,45.69,4.61,9.91106290672451
2006-12-29,45.31,4.61,9.828633405639913
2007-01-03,45.82,4.61,9.939262472885032
2007-01-04,45.6,4.61,9.891540130151844
2007-01-05,45.28,4.61,9.822125813449023
2007-01-08,45.36,4.61,9.839479392624728
2007-01-09,45.06,4.61,9.774403470715836
2007-01-10,45.02,4.61,9.765726681127983
2007-01-11,45.12,4.61,9.787418655097612
2007-01-12,45.36,4.61,9.839479392624728
2007-01-16,45.45,4.61,9.859002169197398
2007-01-17,45.07,4.61,9.776572668112797
2007-01-18,45.24,4.61,9.813449023861171
2007-01-19,45.43,4.61,9.85466377440347
2007-01-22,45.14,4.61,9.79175704989154
2007-01-23,45.39,4.61,9.845986984815617
2007-01-24,45.92,4.61,9.960954446854663
2007-01-25,45.32,4.61,9.830802603036876
2007-01-26,44.95,4.61,9.75054229934924
2007-01-29,45.05,4.61,9.77223427331887
2007-01-30,44.99,4.61,9.759219088937092
2007-01-31,44.74,4.61,9.704989154013015
2007-02-01,45.35,4.61,9.837310195227765
2007-02-02,45.87,4.61,9.950108459869847
2007-02-05,45.73,4.61,9.919739696312362
2007-02-06,45.74,4.61,9.921908893709327
2007-02-07,45.01,4.61,9.763557483731018
2007-02-08,43.96,4.61,9.535791757049891
2007-02-09,43.85,4.61,9.511930585683297
2007-02-12,43.59,4.61,9.455531453362257
2007-02-13,43.82,4.61,9.505422993492408
2007-02-14,43.99,4.61,9.54229934924078
2007-02-15,44.29,4.61,9.607375271149674
2007-02-16,44.19,4.61,9.585683297180042
2007-02-20,44.23,4.61,9.594360086767894
2007-02-21,44.05,4.61,9.555314533622559
2007-02-22,44.22,4.61,9.592190889370931
2007-02-23,44.01,4.61,9.546637744034706
2007-02-26,43.95,4.61,9.533622559652928
2007-02-27,43.01,4.61,9.329718004338394
2007-02-28,43.22,5.36,8.063432835820894
2007-03-01,43.36,5.36,8.08955223880597
2007-03-02,42.86,5.36,7.996268656716417
2007-03-05,42.49,5.36,7.927238805970149
2007-03-06,42.66,5.36,7.958955223880596
2007-03-07,42.56,5.36,7.940298507462686
2007-03-08,42.99,5.36,8.020522388059701
2007-03-09,43.1,5.36,8.041044776119403
2007-03-12,43.04,5.36,8.029850746268655
2007-03-13,42.3,5.36,7.891791044776118
2007-03-14,42.24,5.36,7.880597014925373
2007-03-15,42.53,5.36,7.934701492537314
2007-03-16,42.66,5.36,7.958955223880596
2007-03-19,42.93,5.36,8.009328358208954
2007-03-20,42.76,5.36,7.977611940298506
2007-03-21,43.39,5.36,8.095149253731343
2007-03-22,42.89,5.36,8.001865671641792
2007-03-23,43.12,5.36,8.044776119402984
2007-03-26,43.0,5.36,8.022388059701493
2007-03-27,42.74,5.36,7.973880597014925
2007-03-28,42.25,5.36,7.882462686567163
2007-03-29,42.37,5.36,7.9048507462686555
2007-03-30,42.4,5.36,7.910447761194029
2007-04-02,42.57,5.36,7.942164179104477
2007-04-03,42.98,5.36,8.01865671641791
2007-04-04,42.79,5.36,7.98320895522388
2007-04-05,42.97,5.36,8.016791044776118
2007-04-09,42.63,5.36,7.9533582089552235
2007-04-10,42.68,5.36,7.962686567164178
2007-04-11,42.76,5.36,7.977611940298506
2007-04-12,42.69,5.36,7.964552238805969
2007-04-13,44.0,5.36,8.208955223880597
2007-04-16,45.51,5.36,8.490671641791044
2007-04-17,45.55,5.36,8.498134328358208
2007-04-18,45.73,5.36,8.531716417910447
2007-04-19,45.73,5.36,8.531716417910447
2007-04-20,46.0,5.36,8.582089552238806
2007-04-23,45.9,5.36,8.563432835820894
2007-04-24,45.67,5.36,8.520522388059701
2007-04-25,46.35,5.36,8.647388059701493
2007-04-26,45.84,5.36,8.55223880597015
2007-04-27,45.93,5.36,8.569029850746269
2007-04-30,45.24,5.36,8.440298507462687
2007-05-01,45.42,5.36,8.473880597014926
2007-05-02,45.68,1.12,40.785714285714285
2007-05-03,45.95,1.12,41.026785714285715
2007-05-04,45.95,1.12,41.026785714285715
2007-05-07,46.81,1.12,41.794642857142854
2007-05-08,47.62,1.12,42.51785714285714
2007-05-09,47.3,1.12,42.232142857142854
2007-05-10,46.71,1.12,41.70535714285714
2007-05-11,46.95,1.12,41.919642857142854
2007-05-14,46.55,1.12,41.56249999999999
2007-05-15,46.19,1.12,41.24107142857142
2007-05-16,46.77,1.12,41.75892857142857
2007-05-17,46.76,1.12,41.74999999999999
2007-05-18,46.78,1.12,41.76785714285714
2007-05-21,46.53,1.12,41.544642857142854
2007-05-22,46.4,1.12,41.42857142857142
2007-05-23,46.46,1.12,41.482142857142854
2007-05-24,45.83,1.12,40.919642857142854
2007-05-25,45.84,1.12,40.92857142857143
2007-05-29,45.85,1.12,40.9375
2007-05-30,45.99,1.12,41.0625
2007-05-31,45.42,1.12,40.55357142857142
2007-06-01,45.79,1.12,40.88392857142857
2007-06-04,45.89,1.12,40.973214285714285
2007-06-05,45.5,1.12,40.62499999999999
2007-06-06,45.33,1.12,40.47321428571428
2007-06-07,44.31,1.12,39.5625
2007-06-08,44.85,1.12,40.044642857142854
2007-06-11,45.02,1.12,40.19642857142857
2007-06-12,44.93,1.12,40.11607142857142
2007-06-13,45.28,1.12,40.42857142857142
2007-06-14,45.2,1.12,40.357142857142854
2007-06-15,45.19,1.12,40.34821428571428
2007-06-18,45.12,1.12,40.28571428571428
2007-06-19,45.29,1.12,40.43749999999999
2007-06-20,44.57,1.12,39.794642857142854
