date,CSX,dcf,Deviation
2017-02-09,47.75,48.406075949367086,-0.013553586745047141
2017-02-10,47.77,48.546075949367086,-0.01598637859374097
2017-02-13,47.91,48.63607594936709,-0.014928752683974311
2017-02-14,48.0,47.976075949367086,0.0004986662656230045
2017-02-15,47.34,48.32607594936709,-0.02040463517874347
2017-02-16,47.69,49.17607594936709,-0.030219490284202233
2017-02-17,48.54,49.546075949367086,-0.020305865400828793
2017-02-21,48.91,49.02607594936709,-0.002367636958890529
2017-02-22,48.39,48.546075949367086,-0.0032150064925920985
2017-02-23,47.91,49.11607594936709,-0.02455562514013565
2017-02-24,48.48,49.34607594936709,-0.017551060194852308
2017-02-27,48.71,49.19607594936709,-0.009880380497569785
2017-02-28,48.56,49.84607594936709,-0.025800946711902917
2017-03-01,49.21,49.19607594936709,0.0002830317330031473
2017-03-02,48.56,50.11607594936709,-0.031049437129499258
2017-03-03,49.48,50.42607594936709,-0.018761641304729904
2017-03-06,49.79,49.07607594936709,0.014547292888076102
2017-03-07,48.44,48.28607594936709,0.0031877523200334323
2017-03-08,47.65,48.21607594936709,-0.011740398574980215
2017-03-09,47.58,48.43607594936709,-0.017674345672882175
2017-03-10,47.8,48.71607594936709,-0.01880438708403387
2017-03-13,48.08,48.46607594936709,-0.007965900721371044
2017-03-14,47.83,48.586075949367086,-0.015561576739702487
2017-03-15,47.95,48.23607594936709,-0.00593074672299998
2017-03-16,47.6,47.516075949367085,0.0017662243557809987
2017-03-17,46.88,47.516075949367085,-0.013386542063045792
2017-03-20,46.88,46.25607594936709,0.013488477736759874
2017-03-21,45.62,47.086075949367086,-0.031136082585085156
2017-03-22,46.45,46.74607594936709,-0.006333707019339552
2017-03-23,46.11,46.95607594936709,-0.018018455168175018
2017-03-24,46.32,46.84607594936709,-0.011229882945493541
2017-03-27,46.21,47.976075949367086,-0.03681159649719923
2017-03-28,47.34,47.91607594936709,-0.012022602810293326
2017-03-29,47.28,47.976075949367086,-0.014508813728361325
2017-03-30,47.34,47.18607594936709,0.003262065080344545
2017-03-31,46.55,47.601076426264804,-0.02208093818829815
2017-04-03,46.6,48.2910764262648,-0.03501840404918055
2017-04-04,47.29,48.1410764262648,-0.017678799259263633
2017-04-05,47.14,48.7110764262648,-0.032252960548777465
2017-04-06,47.71,48.4310764262648,-0.014888713600297976
2017-04-07,47.43,48.6810764262648,-0.025699440482992553
2017-04-10,47.68,48.2110764262648,-0.01101565170562091
2017-04-11,47.21,47.4010764262648,-0.00403105669049586
2017-04-12,46.4,47.421076426264804,-0.02153212249098735
2017-04-13,46.42,48.2310764262648,-0.037549989767148406
2017-04-17,47.23,47.6310764262648,-0.008420477897149503
2017-04-18,46.63,47.9310764262648,-0.027144736218605914
2017-04-19,46.93,50.5610764262648,-0.07181564719177091
2017-04-20,49.56,51.7710764262648,-0.04270872036848472
2017-04-21,50.77,51.1310764262648,-0.007061780261667261
2017-04-24,50.13,51.9410764262648,-0.034867903225605845
2017-04-25,50.94,51.7910764262648,-0.01643287772704405
2017-04-26,50.79,52.2510764262648,-0.027962609121108373
2017-04-27,51.25,51.8410764262648,-0.011401700485627608
2017-04-28,50.84,52.5210764262648,-0.03200765370117431
2017-05-01,51.52,52.491076426264804,-0.018499838303542737
2017-05-02,51.49,52.5210764262648,-0.019631669730005297
2017-05-03,51.52,52.7210764262648,-0.022781712887532057
2017-05-04,51.72,53.5010764262648,-0.033290478346159724
2017-05-05,52.5,52.8110764262648,-0.005890363297160306
2017-05-08,51.81,52.8110764262648,-0.018955804236683305
2017-05-09,51.81,52.7210764262648,-0.01728106647327321
2017-05-10,51.72,53.1410764262648,-0.02674158150026562
2017-05-11,52.14,53.1410764262648,-0.018838090862796752
2017-05-12,52.14,52.3410764262648,-0.0038416563050258645
2017-05-15,51.34,52.1210764262648,-0.014985807658246975
2017-05-16,51.12,50.4710764262648,0.01285733571946368
2017-05-17,49.47,51.2310764262648,-0.03437515955378101
2017-05-18,50.23,51.3810764262648,-0.02240273085591482
2017-05-19,50.38,52.4610764262648,-0.039668961600317076
2017-05-22,51.46,52.8010764262648,-0.025398656940973097
2017-05-23,51.8,53.3310764262648,-0.028708897867112393
2017-05-24,52.33,54.7910764262648,-0.044917468076700495
2017-05-25,53.79,54.9610764262648,-0.021307377919279058
2017-05-26,53.96,55.2210764262648,-0.02283686787505279
2017-05-30,54.22,55.171076426264804,-0.017238678087709625
2017-05-31,54.17,55.5910764262648,-0.025563031292435756
2017-06-01,54.59,55.5410764262648,-0.017123838561671212
2017-06-02,54.54,55.031076426264804,-0.008923620218891926
2017-06-05,54.03,54.9510764262648,-0.01676175402133806
2017-06-06,53.95,54.7710764262648,-0.014991058782095723
2017-06-07,53.77,54.7610764262648,-0.018098191104757966
2017-06-08,53.76,54.0510764262648,-0.005385210536220875
2017-06-09,53.05,54.5210764262648,-0.02698179351345542
2017-06-12,53.52,54.8710764262648,-0.024622743242158962
2017-06-13,53.87,54.1810764262648,-0.00574142203852579
2017-06-14,53.18,54.2910764262648,-0.020465175852127482
2017-06-15,53.29,53.741076426264804,-0.008393513049253953
2017-06-16,52.74,54.2610764262648,-0.02803255162716467
2017-06-19,53.26,53.1310764262648,0.0024265191373284978
2017-06-20,52.13,53.1910764262648,-0.01994839167685758
2017-06-21,52.19,53.601076426264804,-0.026325524044389703
2017-06-22,52.6,53.6510764262648,-0.0195909662261734
2017-06-23,52.65,54.1210764262648,-0.027181211524294313
2017-06-26,53.12,54.3210764262648,-0.022110688986348492
2017-06-27,53.32,55.5810764262648,-0.040680687954368744
2017-06-28,54.58,54.8210764262648,-0.004397513547349963
2017-06-29,53.82,55.5610764262648,-0.03133626161068681
2017-06-30,54.56,55.1595464362851,-0.01086931410825931
2017-07-03,54.49,55.7595464362851,-0.022768234632894124
2017-07-05,55.09,55.2595464362851,-0.003068183639194033
2017-07-06,54.59,55.5195464362851,-0.016742687863126715
2017-07-07,54.85,55.559546436285096,-0.01277091844331002
2017-07-10,54.89,54.809546436285096,0.0014678750134966556
2017-07-11,54.14,55.8595464362851,-0.03078339417321374
2017-07-12,55.19,55.499546436285094,-0.00557745884717209
2017-07-13,54.83,55.749546436285094,-0.016494240672182414
2017-07-14,55.08,55.2895464362851,-0.0037899829134352414
2017-07-17,54.62,55.309546436285096,-0.012467041961362613
2017-07-18,54.64,52.5395464362851,0.039978524867208876
2017-07-19,51.87,51.5395464362851,0.0064116505977291904
2017-07-20,50.87,52.349546436285095,-0.028262832001531457
2017-07-21,51.68,51.489546436285096,0.003698878255814053
2017-07-24,50.82,52.2295464362851,-0.026987529711838598
2017-07-25,51.56,52.7295464362851,-0.02218009665033438
2017-07-26,52.06,50.669546436285096,0.027441602728047743
2017-07-27,50.0,50.6595464362851,-0.013019193472539548
2017-07-28,49.99,50.0095464362851,-0.0003908541004266075
2017-07-31,49.34,49.2695464362851,0.0014299616864956732
2017-08-01,48.6,48.809546436285096,-0.004293144509315061
2017-08-02,48.14,49.9395464362851,-0.03603449700090955
2017-08-03,49.27,49.4095464362851,-0.0028242808596723457
2017-08-04,48.74,50.2895464362851,-0.030812495758901215
2017-08-07,49.62,50.809546436285096,-0.0234118688262015
2017-08-08,50.14,51.3695464362851,-0.02393531813270211
2017-08-09,50.7,50.5095464362851,0.003770644900863429
2017-08-10,49.84,50.9395464362851,-0.02158532050654205
2017-08-11,50.27,51.419546436285096,-0.02235621501853413
2017-08-14,50.75,51.7995464362851,-0.020261691626510037
2017-08-15,51.13,51.0495464362851,0.0015759897850478044
2017-08-16,50.38,49.5495464362851,0.016760063884394327
2017-08-17,48.88,49.4495464362851,-0.011517728216555945
2017-08-18,48.78,49.3695464362851,-0.011941499949689627
2017-08-21,48.7,50.5895464362851,-0.037350531273587895
2017-08-22,49.92,49.5395464362851,0.007679795054325256
2017-08-23,48.87,49.0495464362851,-0.003660511652606835
2017-08-24,48.38,49.5195464362851,-0.02301205318492372
2017-08-25,48.85,50.169546436285096,-0.02630174139526864
2017-08-28,49.5,50.4495464362851,-0.018821704125414063
2017-08-29,49.78,51.0795464362851,-0.0254416205105914
2017-08-30,50.41,50.8695464362851,-0.009033822168253325
2017-08-31,50.2,50.4495464362851,-0.00494645549688455
2017-09-01,49.78,49.6595464362851,0.002425587270907803
2017-09-05,48.99,50.879546436285096,-0.03713764309301215
2017-09-06,50.21,52.139546436285094,-0.037007349855699534
2017-09-07,51.47,51.809546436285096,-0.0065537426910824426
2017-09-08,51.14,52.739546436285096,-0.03032916557630083
2017-09-11,52.07,52.5895464362851,-0.009879272051044441
2017-09-12,51.92,52.739546436285096,-0.01553950482443367
2017-09-13,52.07,52.749546436285094,-0.012882507664893406
2017-09-14,52.08,53.1495464362851,-0.020123340799667155
2017-09-15,52.48,52.5195464362851,-0.0007529851068511784
2017-09-18,51.85,52.4495464362851,-0.011430917463002621
2017-09-19,51.78,53.4795464362851,-0.031779372667453676
2017-09-20,52.81,53.5195464362851,-0.01325770645552482
2017-09-21,52.85,53.7695464362851,-0.01710162159122397
2017-09-22,53.1,53.999546436285094,-0.016658407258040242
2017-09-25,53.33,54.249546436285094,-0.016950306439245222
2017-09-26,53.58,54.499546436285094,-0.01687255209288996
2017-09-27,53.83,54.3595464362851,-0.009741553618475951
2017-09-28,53.69,54.9295464362851,-0.0225661145358792
2017-09-29,54.26,53.423090315560394,0.01566569210983748
2017-10-02,52.78,52.76309031556039,0.000320483207834954
2017-10-03,52.12,52.46309031556039,-0.006539651276673553
2017-10-04,51.82,52.993090315560394,-0.022136665527051513
2017-10-05,52.35,52.993090315560394,-0.012135361643017095
2017-10-06,52.35,53.453090315560395,-0.020636605087718918
2017-10-09,52.81,53.03309031556039,-0.004206624849371399
2017-10-10,52.39,53.72309031556039,-0.024814103353512307
2017-10-11,53.08,54.22309031556039,-0.02108124617958851
2017-10-12,53.58,53.47309031556039,0.0019993174849013418
2017-10-13,52.83,53.48309031556039,-0.012211155183947553
2017-10-16,52.84,54.87309031556039,-0.03705077122262712
2017-10-17,54.23,54.32309031556039,-0.001713641750122008
2017-10-18,53.68,54.703090315560395,-0.018702605459007815
2017-10-19,54.06,55.16309031556039,-0.0199968912047922
2017-10-20,54.52,54.76309031556039,-0.004438944445239179
2017-10-23,54.12,54.97309031556039,-0.015518325614649386
2017-10-24,54.33,53.563090315560395,0.014317875983656858
2017-10-25,52.92,52.993090315560394,-0.0013792423715084379
2017-10-26,52.35,53.18309031556039,-0.01566457140074551
2017-10-27,52.54,52.243090315560394,0.005683233565361601
2017-10-30,51.6,51.07309031556039,0.010316777018661849
2017-10-31,50.43,50.79309031556039,-0.007148419466203593
2017-11-01,50.15,52.26309031556039,-0.04043179044334577
2017-11-02,51.62,51.953090315560395,-0.0064113667452162515
2017-11-03,51.31,51.79309031556039,-0.009327312052960335
2017-11-06,51.15,52.46309031556039,-0.025028840422138376
2017-11-07,51.82,52.133090315560395,-0.006005596707681526
2017-11-08,51.49,50.87309031556039,0.012126444071177689
2017-11-09,50.23,50.72309031556039,-0.00972121991173569
2017-11-10,50.08,50.39309031556039,-0.006212961213528101
2017-11-13,49.75,50.04309031556039,-0.005856758919407845
2017-11-14,49.4,49.27309031556039,0.002575638824900972
2017-11-15,48.63,50.76309031556039,-0.04202049761549942
2017-11-16,50.12,50.563090315560395,-0.008763117776130813
2017-11-17,49.92,50.353090315560394,-0.008601067240287308
2017-11-20,49.71,50.86309031556039,-0.02267047299734415
2017-11-21,50.22,51.65309031556039,-0.02774452228908897
2017-11-22,51.01,51.54309031556039,-0.010342614544387452
2017-11-24,50.9,51.30309031556039,-0.007857037716071713
2017-11-27,50.66,52.77309031556039,-0.040041056965302246
2017-11-28,52.13,55.08309031556039,-0.053611558440942675
2017-11-29,54.44,56.39309031556039,-0.034633503938717225
2017-11-30,55.75,56.78309031556039,-0.018193626127412377
2017-12-01,56.14,57.633090315560395,-0.025906823794893286
2017-12-04,56.99,56.43309031556039,0.009868495262717492
2017-12-05,55.79,56.27309031556039,-0.008584748284684252
2017-12-06,55.63,56.80309031556039,-0.02065187490757059
2017-12-07,56.16,57.103090315560394,-0.016515574031961022
2017-12-08,56.46,57.61309031556039,-0.020014380572967783
2017-12-11,56.97,57.62309031556039,-0.01133383010150768
2017-12-12,56.98,58.33309031556039,-0.023195930615722116
2017-12-13,57.69,57.953090315560395,-0.0045397115861784965
2017-12-14,57.31,53.57309031556039,0.06975348374394996
2017-12-15,52.93,54.23309031556039,-0.024027587363696812
2017-12-18,53.59,55.493090315560394,-0.03429418518122718
2017-12-19,54.85,56.05309031556039,-0.02146340743725972
2017-12-20,55.41,55.52309031556039,-0.0020368159430185218
2017-12-21,54.88,55.64309031556039,-0.013714017521902377
2017-12-22,55.0,55.51309031556039,-0.009242690555394506
2017-12-26,54.87,55.78309031556039,-0.016368586078596925
2017-12-27,55.14,55.64309031556039,-0.009041379849812237
2017-12-28,55.0,55.65309031556039,-0.011735023371699294
2017-12-29,55.01,56.778730853391686,-0.03115129251407056
2018-01-02,56.34,57.48873085339169,-0.019981844029940188
2018-01-03,57.05,57.21873085339168,-0.002948874448544081
2018-01-04,56.78,58.15873085339169,-0.02370634353880996
2018-01-05,57.72,59.178730853391684,-0.02464957988040528
2018-01-08,58.74,59.69873085339169,-0.016059484677256153
2018-01-09,59.26,58.918730853391686,0.005792201251882068
2018-01-10,58.48,59.12873085339169,-0.010971499709679255
2018-01-11,58.69,59.68873085339168,-0.016732318464682705
2018-01-12,59.25,58.568730853391685,0.011631960206097913
2018-01-16,58.13,58.12873085339169,2.1833378945013138e-05
2018-01-17,57.69,58.48873085339169,-0.013656149513549765
2018-01-18,58.05,57.928730853391684,0.002093419704209065
2018-01-19,57.49,58.168730853391686,-0.011668311194589331
2018-01-22,57.73,57.538730853391684,0.0033241808390884753
2018-01-23,57.1,57.30873085339169,-0.0036422173425139093
2018-01-24,56.87,56.57873085339168,0.005148032524148638
2018-01-25,56.14,58.348730853391686,-0.037853965649079724
2018-01-26,57.91,57.668730853391686,0.004183708277223586
2018-01-29,57.23,57.29873085339168,-0.0011995179014967494
2018-01-30,56.86,57.208730853391685,-0.006095762800356064
2018-01-31,56.77,57.01873085339169,-0.004362265691799205
2018-02-01,56.58,55.68873085339168,0.016004479415318462
2018-02-02,55.25,52.428730853391684,0.05381150946601254
2018-02-05,51.99,54.25873085339168,-0.04181319425848429
2018-02-06,53.82,53.40873085339169,0.00770041040176106
2018-02-07,52.97,50.90873085339169,0.0404895017427247
2018-02-08,50.47,51.32873085339168,-0.016730023110145598
2018-02-09,50.89,53.598730853391686,-0.050537220009945094
2018-02-12,53.16,53.998730853391685,-0.015532417894577377
2018-02-13,53.56,55.58873085339169,-0.03649536196000247
2018-02-14,55.15,55.998730853391685,-0.015156251587446157
2018-02-15,55.56,56.538730853391684,-0.017310803384136597
2018-02-16,56.1,55.028730853391686,0.019467451456629092
2018-02-20,54.59,55.39873085339168,-0.014598364275382414
2018-02-21,54.96,55.428730853391684,-0.008456460145758515
2018-02-22,54.99,56.278730853391686,-0.022899074550008613
2018-02-23,55.84,56.64873085339168,-0.014276239576923588
2018-02-26,56.21,55.55873085339169,0.011722174653824968
2018-02-27,55.12,54.15873085339169,0.017749107696235944
2018-02-28,53.72,54.958730853391685,-0.022539291467558287
2018-03-01,54.52,55.47873085339168,-0.017281052371677763
2018-03-02,55.04,56.818730853391685,-0.031305360515378466
2018-03-05,56.38,56.57873085339168,-0.0035124657339281606
2018-03-06,56.14,56.68873085339168,-0.009679716676155747
2018-03-07,56.25,56.68873085339168,-0.0077392957433872756
2018-03-08,56.25,58.43873085339168,-0.03745342894052006
2018-03-09,58.0,58.028730853391686,-0.0004951142816524978
2018-03-12,57.59,57.918730853391686,-0.005675726117407409
2018-03-13,57.48,57.26873085339169,0.0036890837890080075
2018-03-14,56.83,57.18873085339168,-0.006272754230397637
2018-03-15,56.75,57.358730853391684,-0.010612697392966997
2018-03-16,56.92,57.12873085339169,-0.003653693164081484
2018-03-19,56.69,57.40873085339169,-0.01251953914862114
2018-03-20,56.97,57.33873085339169,-0.00643074668559529
2018-03-21,56.9,55.72873085339168,0.021017330354958785
2018-03-22,55.29,54.708730853391685,0.010624796765364541
2018-03-23,54.27,56.08873085339169,-0.03242595840054929
2018-03-26,55.65,55.138730853391685,0.009272414121531458
2018-03-27,54.7,54.748730853391685,-0.0008900818819376211
2018-03-28,54.31,56.14873085339168,-0.03274750516076197
2018-03-29,55.71,56.96972972972973,-0.022112264455282027
2018-04-02,54.74,57.95972972972973,-0.055551151545108146
2018-04-03,55.73,57.69972972972973,-0.034137590227131254
2018-04-04,55.47,57.82972972972973,-0.040804785717623915
2018-04-05,55.6,56.57972972972973,-0.01731591392199472
2018-04-06,54.35,56.64972972972973,-0.04059559932062362
2018-04-09,54.42,57.48972972972973,-0.05339614126142389
2018-04-10,55.26,57.23972972972973,-0.034586636573538554
2018-04-11,55.01,58.33972972972973,-0.05707482268353592
2018-04-12,56.11,57.81972972972973,-0.029570005562489232
2018-04-13,55.59,58.63972972972973,-0.052007909036858035
2018-04-16,56.41,58.79972972972973,-0.040641848877775666
2018-04-17,56.57,63.23972972972973,-0.10546739776141412
2018-04-18,61.01,63.41972972972973,-0.03799653104797307
2018-04-19,61.19,62.26972972972973,-0.017339560239238216
2018-04-20,60.04,62.56972972972973,-0.04043056827409852
2018-04-23,60.34,61.41972972972973,-0.01757952590284828
2018-04-24,59.19,62.21972972972973,-0.048694035523623835
2018-04-25,59.99,61.46972972972973,-0.024072494482012652
2018-04-26,59.24,62.50972972972973,-0.052307532665185064
2018-04-27,60.28,61.61972972972973,-0.02174189558451345
2018-04-30,59.39,62.07972972972973,-0.04332702061429283
2018-05-01,59.85,61.60972972972973,-0.028562529610977494
2018-05-02,59.38,61.31972972972973,-0.03163304434444181
2018-05-03,59.09,62.19972972972973,-0.04999587205992895
2018-05-04,59.97,62.729729729729726,-0.04399396811719081
2018-05-07,60.5,62.79972972972973,-0.03662005775545596
2018-05-08,60.57,64.47972972972973,-0.06063502043382574
2018-05-09,62.25,65.03972972972973,-0.04289270175817694
2018-05-10,62.81,65.31972972972973,-0.03842223077336837
2018-05-11,63.09,65.12972972972973,-0.03131795169723628
2018-05-14,62.9,64.83972972972973,-0.029915759023288135
2018-05-15,62.61,65.50972972972973,-0.04426410766298383
2018-05-16,63.28,65.74972972972974,-0.037562583753298795
2018-05-17,63.52,65.98972972972973,-0.03742597128136238
2018-05-18,63.76,66.23972972972973,-0.03743568610330217
2018-05-21,64.01,65.69972972972973,-0.025718975354705353
2018-05-22,63.47,65.77972972972972,-0.035113092425580805
2018-05-23,63.55,66.65972972972973,-0.046650800150826566
2018-05-24,64.43,66.90972972972973,-0.037060824184257934
2018-05-25,64.68,66.44972972972973,-0.026632609898154858
2018-05-29,64.22,67.86972972972973,-0.05377551589292684
2018-05-30,65.64,66.87972972972973,-0.018536703643086683
2018-05-31,64.65,67.66972972972972,-0.044624527714096085
2018-06-01,65.44,66.91972972972972,-0.022112009951414158
2018-06-04,64.69,66.91972972972972,-0.033319467050076046
2018-06-05,64.69,67.55972972972972,-0.04247692732356945
2018-06-06,65.33,67.97972972972973,-0.038978232780041755
2018-06-07,65.75,69.29972972972973,-0.05122285099196988
2018-06-08,67.07,69.50972972972973,-0.03509911114912945
2018-06-11,67.28,68.97972972972973,-0.02464100303653627
2018-06-12,66.75,68.35972972972974,-0.023547924137413023
2018-06-13,66.13,68.11972972972973,-0.029209301587427516
2018-06-14,65.89,68.87972972972973,-0.04340507347315137
2018-06-15,66.65,68.33972972972973,-0.024725437697987296
2018-06-18,66.11,67.05972972972972,-0.01416244493613994
2018-06-19,64.83,67.09972972972973,-0.033826212696712044
2018-06-20,64.87,66.27972972972972,-0.02126939466226252
2018-06-21,64.05,67.00972972972973,-0.04416865642746515
2018-06-22,64.78,66.30972972972972,-0.02306946108760677
2018-06-25,64.08,66.40972972972973,-0.03508115059662387
2018-06-26,64.18,66.00972972972973,-0.027719091370641324
2018-06-27,63.78,65.81972972972973,-0.030989640007719643
2018-06-28,63.59,66.00972972972973,-0.03665716765751148
2018-06-29,63.78,65.76341685649203,-0.030159881455372184
2018-07-02,64.26,65.35341685649203,-0.016730829221875743
2018-07-03,63.85,65.86341685649202,-0.030569577962816563
2018-07-05,64.36,66.50341685649202,-0.03223017640006842
2018-07-06,65.0,68.00341685649202,-0.044165675716415054
2018-07-09,66.5,67.55341685649202,-0.015593835301178971
2018-07-10,66.05,66.31341685649203,-0.003972301066345052
2018-07-11,64.81,66.18341685649203,-0.020751676503346084
2018-07-12,64.68,66.21341685649203,-0.023158703013552162
2018-07-13,64.71,65.50341685649202,-0.012112602587286192
2018-07-16,64.0,65.94341685649202,-0.029470976014502548
2018-07-17,64.44,70.50341685649202,-0.08600174469322475
2018-07-18,69.0,70.65341685649203,-0.023401796120495866
2018-07-19,69.15,70.96341685649203,-0.025554249454465605
2018-07-20,69.46,71.78341685649202,-0.03236704183553929
2018-07-23,70.28,70.65341685649203,-0.005285191758673147
2018-07-24,69.15,72.45341685649203,-0.045593665555277774
2018-07-25,70.95,72.39341685649202,-0.019938509869666166
2018-07-26,70.89,71.77341685649203,-0.012308412991656636
2018-07-27,70.27,71.79341685649203,-0.021219450517826588
2018-07-30,70.29,72.18341685649203,-0.026230634942875142
2018-07-31,70.68,72.12341685649203,-0.020013151337020973
2018-08-01,70.62,72.59341685649203,-0.027184515372698614
2018-08-02,71.09,72.76341685649203,-0.022998052163938798
2018-08-03,71.26,73.65341685649203,-0.032495666306363136
2018-08-06,72.15,74.09341685649203,-0.026229278375110354
2018-08-07,72.59,74.04341685649203,-0.019629251568832662
2018-08-08,72.54,73.67341685649203,-0.015384339492490184
2018-08-09,72.17,73.89341685649202,-0.023323009407442363
2018-08-10,72.39,74.11341685649202,-0.023253776840826634
2018-08-13,72.61,75.20341685649203,-0.03448535937457409
2018-08-14,73.7,74.66341685649203,-0.012903465941610737
2018-08-15,73.16,74.94341685649202,-0.023796844756985958
2018-08-16,73.44,75.19341685649202,-0.02331875488300328
2018-08-17,73.69,75.27341685649203,-0.021035538475831395
2018-08-20,73.77,76.19341685649202,-0.031806118644822745
2018-08-21,74.69,75.23341685649203,-0.007223078243655978
2018-08-22,73.73,75.45341685649203,-0.02284080600047389
2018-08-23,73.95,76.15341685649203,-0.028933919808802222
2018-08-24,74.65,77.00341685649202,-0.03056249907556674
2018-08-27,75.5,76.71341685649203,-0.01581753109448869
2018-08-28,75.21,76.32341685649203,-0.014588142176411578
2018-08-29,74.82,75.71341685649203,-0.011799980684868983
2018-08-30,74.21,75.66341685649203,-0.019208977295443574
2018-08-31,74.16,76.34341685649203,-0.028599936266886616
2018-09-04,74.84,75.80341685649202,-0.012709412008642285
2018-09-05,74.3,75.56341685649203,-0.0167199540339934
2018-09-06,74.06,75.13341685649203,-0.014286810069377043
2018-09-07,73.63,75.82341685649203,-0.028927961142181546
2018-09-10,74.32,75.61341685649202,-0.017105652809564553
2018-09-11,74.11,75.64341685649202,-0.020271649803989766
2018-09-12,74.14,74.68341685649203,-0.007276272020818708
2018-09-13,73.18,74.98341685649203,-0.024050875941590055
2018-09-14,73.48,74.84341685649203,-0.018216924263443235
2018-09-17,73.34,75.61341685649202,-0.0300663156223554
2018-09-18,74.11,75.49341685649203,-0.018324999901936034
2018-09-19,73.99,74.55341685649202,-0.007557223803391189
2018-09-20,73.05,75.49341685649203,-0.032365959288037094
2018-09-21,73.99,74.80341685649202,-0.010874060178996059
2018-09-24,73.3,74.82341685649203,-0.020360161570994295
2018-09-25,73.32,75.40341685649203,-0.02763027119125383
2018-09-26,73.9,75.71341685649203,-0.02395106352060683
2018-09-27,74.21,75.55341685649202,-0.01778102053337638
2018-09-28,74.05,75.79206896551725,-0.022984845107076213
2018-10-01,75.03,75.09206896551724,-0.000826571519100705
2018-10-02,74.33,75.75206896551724,-0.018772674924094512
2018-10-03,74.99,75.43206896551725,-0.005860491056122741
2018-10-04,74.67,75.31206896551724,-0.008525445846019997
2018-10-05,74.55,75.52206896551724,-0.012871323294401216
2018-10-08,74.76,75.37206896551724,-0.008120633729681193
2018-10-09,74.61,70.32206896551725,0.06097560975609739
2018-10-10,69.56,69.53206896551724,0.0004017000342189103
2018-10-11,68.77,70.96206896551725,-0.0308907138344916
2018-10-12,70.2,71.62206896551724,-0.019855178523283112
2018-10-15,70.86,72.96206896551725,-0.02881043527576921
2018-10-16,72.2,71.47206896551724,0.01018483227110667
2018-10-17,70.71,69.41206896551724,0.018698924464094935
2018-10-18,68.65,68.70206896551724,-0.0007578951595093031
2018-10-19,67.94,69.07206896551725,-0.01638967794757107
2018-10-22,68.31,67.58206896551724,0.0107710676163848
2018-10-23,66.82,66.67206896551724,0.00221878571908829
2018-10-24,65.91,67.15206896551724,-0.018496361834436592
2018-10-25,66.39,66.68206896551725,-0.00438002254651515
2018-10-26,65.92,66.45206896551724,-0.008006808122006492
2018-10-29,65.69,69.57206896551725,-0.055799245634643446
2018-10-30,68.81,69.62206896551724,-0.011663959109279642
2018-10-31,68.86,70.35206896551725,-0.021208601075379585
2018-11-01,69.59,69.94206896551724,-0.0050337224895479205
2018-11-02,69.18,69.85206896551725,-0.009621317957654307
2018-11-05,69.09,71.13206896551723,-0.028708133971291683
2018-11-06,70.37,73.07206896551725,-0.03697813684175755
2018-11-07,72.31,72.43206896551725,-0.0016852889508838231
2018-11-08,71.67,71.42206896551724,0.0034713504953554075
2018-11-09,70.66,70.40206896551724,0.0036636854324421098
2018-11-12,69.64,71.04206896551725,-0.01973575637553271
2018-11-13,70.28,71.26206896551724,-0.013781089712571415
2018-11-14,70.5,72.98206896551724,-0.03400929845781675
2018-11-15,72.22,73.37206896551724,-0.01570173748349235
2018-11-16,72.61,72.84206896551724,-0.003185919466772713
2018-11-19,72.08,69.98206896551724,0.029978122474722646
2018-11-20,69.22,70.97206896551724,-0.024686739319499162
2018-11-21,70.21,70.54206896551725,-0.004707389085505498
2018-11-23,69.78,71.18206896551725,-0.019696940337551205
2018-11-26,70.42,71.17206896551724,-0.010566911661393674
2018-11-27,70.41,73.51206896551724,-0.04219809086005122
2018-11-28,72.75,72.53206896551724,0.003004616269616678
2018-11-29,71.77,73.39206896551724,-0.02210142033574991
2018-11-30,72.63,73.91206896551724,-0.017345867643285384
2018-12-03,73.15,71.36206896551724,0.025054360956753063
2018-12-04,70.6,70.58206896551724,0.00025404518095828443
2018-12-06,69.82,68.79206896551725,0.014942580590184162
2018-12-07,68.03,69.06206896551724,-0.014944078290393459
2018-12-10,68.3,68.85206896551725,-0.008018189922422536
2018-12-11,68.09,69.64206896551724,-0.02228637070339956
2018-12-12,68.88,69.60206896551725,-0.010374245712077679
2018-12-13,68.84,66.59206896551724,0.03375673814319824
2018-12-14,65.83,65.44206896551724,0.005927854064136762
2018-12-17,64.68,64.65206896551724,0.0004320207369954421
2018-12-18,63.89,62.81206896551724,0.017161208860585697
2018-12-19,62.05,62.372068965517244,-0.005163672952636977
2018-12-20,61.61,61.46206896551724,0.0024068671454218205
2018-12-21,60.7,59.52206896551724,0.019789820060945207
2018-12-24,58.76,62.48206896551724,-0.059570193931500426
2018-12-26,61.72,62.82206896551724,-0.01754270407939229
2018-12-27,62.06,62.84206896551724,-0.0124449907266162
2018-12-28,62.08,62.89206896551724,-0.012912104481130782
2018-12-31,62.13,62.946515679442506,-0.012971578658946603
2019-01-02,61.95,61.97651567944251,-0.00042783430387804966
2019-01-03,60.98,63.78651567944251,-0.04399857320231415
2019-01-04,62.79,63.446515679442506,-0.010347545052899143
2019-01-07,62.45,64.3465156794425,-0.02947347901307429
2019-01-08,63.35,64.97651567944251,-0.025032362268651354
2019-01-09,63.98,65.68651567944251,-0.02597969555533275
2019-01-10,64.69,66.21651567944251,-0.023053397838576295
