date,MSI,dcf,Deviation
2015-07-09,56.94,72.03565949485501,-0.20955814940422923
2015-07-10,57.48,72.985659494855,-0.2124480288617252
2015-07-13,58.43,73.155659494855,-0.20129214330834722
2015-07-14,58.6,73.44565949485501,-0.202131202809813
2015-07-15,58.89,73.845659494855,-0.202525911436907
2015-07-16,59.29,73.405659494855,-0.19229661026128875
2015-07-17,58.85,73.955659494855,-0.20425292125081895
2015-07-20,59.4,74.125659494855,-0.1986580570777532
2015-07-21,59.57,73.905659494855,-0.19397241825374667
2015-07-22,59.35,73.405659494855,-0.19147923459280625
2015-07-23,58.85,74.055659494855,-0.20532744693079685
2015-07-24,59.5,73.265659494855,-0.1878869253312554
2015-07-27,58.71,73.665659494855,-0.20302077789583284
2015-07-28,59.11,74.135659494855,-0.20267789613307186
2015-07-29,59.58,74.415659494855,-0.19936206432304382
2015-07-30,59.86,74.715659494855,-0.19882926277158774
2015-07-31,60.16,74.315659494855,-0.1904801705464919
2015-08-03,59.76,74.775659494855,-0.20080945586161192
2015-08-04,60.22,78.59565949485501,-0.23379992753999235
2015-08-05,64.04,78.355659494855,-0.18270102743242167
2015-08-06,63.8,78.745659494855,-0.1897966134353286
2015-08-07,64.19,78.545659494855,-0.1827683361140452
2015-08-10,63.99,77.905659494855,-0.1786219330544787
2015-08-11,63.35,79.155659494855,-0.19967819857381575
2015-08-12,64.6,78.89565949485501,-0.18119703398622677
2015-08-13,64.34,79.53565949485501,-0.19105467398353537
2015-08-14,64.98,79.825659494855,-0.18597603313019728
2015-08-17,65.27,80.325659494855,-0.18743275298996265
2015-08-18,65.77,79.905659494855,-0.17690435926838421
2015-08-19,65.35,78.44565949485501,-0.16693924914626934
2015-08-20,63.89,77.00565949485501,-0.17032072163126277
2015-08-21,62.45,75.345659494855,-0.17115331634645237
2015-08-24,60.79,74.995659494855,-0.18941975563038516
2015-08-25,60.44,77.69565949485501,-0.22209296641593834
2015-08-26,63.14,78.84565949485501,-0.19919497909558193
2015-08-27,64.29,79.105659494855,-0.18728950102259878
2015-08-28,64.55,79.375659494855,-0.18677841027344133
2015-08-31,64.82,78.405659494855,-0.17327396494568736
2015-09-01,63.85,79.275659494855,-0.1945825439125628
2015-09-02,64.72,79.665659494855,-0.1876047921980767
2015-09-03,65.11,80.86565949485501,-0.19483745749773362
2015-09-04,66.31,84.165659494855,-0.21214898810299831
2015-09-08,69.61,82.855659494855,-0.1598642696903222
2015-09-09,68.3,83.64565949485501,-0.18346032044614236
2015-09-10,69.09,81.635659494855,-0.1536786690091685
2015-09-11,67.08,81.39565949485501,-0.17587743110257492
2015-09-14,66.84,81.705659494855,-0.1819416131852052
2015-09-15,67.15,82.025659494855,-0.18135373231333862
2015-09-16,67.47,81.58565949485501,-0.17301642938542616
2015-09-17,67.03,81.64565949485501,-0.17901330683446837
2015-09-18,67.09,81.605659494855,-0.1778756471635422
2015-09-21,67.05,81.135659494855,-0.1736062735245063
2015-09-22,66.58,82.355659494855,-0.1915552566953891
2015-09-23,67.8,82.465659494855,-0.17783959510770653
2015-09-24,67.91,83.75565949485501,-0.18918911976125496
2015-09-25,69.2,82.485659494855,-0.16106629414393758
2015-09-28,67.93,82.00565949485501,-0.1716425376194688
2015-09-29,67.45,82.935659494855,-0.18671895285062112
2015-09-30,68.38,82.315659494855,-0.16929536348701701
2015-10-01,67.76,82.955659494855,-0.18317809281954345
2015-10-02,68.4,80.26625239005736,-0.1478361333277749
2015-10-05,69.75,79.70625239005736,-0.12491181170248211
2015-10-06,69.19,80.30625239005737,-0.13842324923922933
2015-10-07,69.79,80.01625239005736,-0.12780219123743974
2015-10-08,69.5,79.29625239005736,-0.12353991638683892
2015-10-09,68.78,79.94625239005737,-0.13967199282309417
2015-10-12,69.43,79.55625239005737,-0.12728418051178714
2015-10-13,69.04,79.21625239005736,-0.12846167400030406
2015-10-14,68.7,79.78625239005736,-0.1389494061691119
2015-10-15,69.27,79.77625239005737,-0.13169648956042934
2015-10-16,69.26,79.54625239005736,-0.12931159018803828
2015-10-19,69.03,79.99625239005736,-0.13708457661974605
2015-10-20,69.48,79.98625239005736,-0.13135072685769844
2015-10-21,69.47,80.99625239005736,-0.14230599626449214
2015-10-22,70.48,80.99625239005736,-0.12983628352844967
2015-10-23,70.48,80.56625239005736,-0.12519202632418946
2015-10-26,70.05,80.47625239005737,-0.12955688268786114
2015-10-27,69.96,80.88625239005736,-0.13508169889448907
2015-10-28,70.37,80.64625239005736,-0.12742380563891254
2015-10-29,70.13,80.48625239005736,-0.1286710721710369
2015-10-30,69.97,81.24625239005736,-0.13879104645862184
2015-11-02,70.73,81.87625239005736,-0.1361353513953809
2015-11-03,71.36,75.75625239005736,-0.058031545269976226
2015-11-04,65.24,77.91625239005737,-0.16269073526019517
2015-11-05,67.4,78.52625239005737,-0.14168831507189195
2015-11-06,68.01,78.71625239005736,-0.13601069747331695
2015-11-09,68.2,78.85625239005736,-0.13513516134835946
2015-11-10,68.34,80.53625239005736,-0.15143804222461
2015-11-11,70.02,79.95625239005736,-0.12427111192736373
2015-11-12,69.44,79.54625239005736,-0.12704875574151575
2015-11-13,69.03,80.53625239005736,-0.14287047197490244
2015-11-16,70.02,81.56625239005736,-0.14155673519045742
2015-11-17,71.05,82.49625239005736,-0.13874875595484504
2015-11-18,71.98,82.96625239005736,-0.13241832761598793
2015-11-19,72.45,82.70625239005736,-0.12400818672918523
2015-11-20,72.19,82.75625239005736,-0.1276792035030193
2015-11-23,72.24,82.47625239005737,-0.12411151202223358
2015-11-24,71.96,82.34625239005736,-0.12612902334473963
2015-11-25,71.83,82.53625239005736,-0.12971575616809905
2015-11-27,72.02,82.29625239005736,-0.12486902005393008
2015-11-30,71.78,82.56625239005736,-0.13063754352203394
2015-12-01,72.05,82.40625239005736,-0.12567313874483255
2015-12-02,71.89,81.59625239005736,-0.11895463462780409
2015-12-03,71.08,82.62625239005736,-0.1397407247220951
2015-12-04,72.11,80.89625239005736,-0.1086113649331083
2015-12-07,70.38,80.26625239005736,-0.12316823192410542
2015-12-08,69.75,79.82625239005736,-0.12622730102399737
2015-12-09,69.31,79.88625239005736,-0.13239139493510255
2015-12-10,69.37,79.12625239005736,-0.12329981637400633
2015-12-11,68.61,78.65625239005736,-0.12772350683881895
2015-12-14,68.14,79.64625239005736,-0.1444669654223899
2015-12-15,69.13,80.03625239005736,-0.1362664050898541
2015-12-16,69.52,79.07625239005736,-0.12084857465069909
2015-12-17,68.56,78.09625239005736,-0.1221089629554547
2015-12-18,67.58,78.54625239005736,-0.13961522104962332
2015-12-21,68.03,79.38625239005736,-0.1430506170546938
2015-12-22,68.87,79.72625239005737,-0.136169104461898
2015-12-23,69.21,79.57625239005736,-0.13026816517125372
2015-12-24,69.06,79.69625239005737,-0.13345988137560538
2015-12-28,69.18,80.15625239005736,-0.1369356982490222
2015-12-29,69.64,79.81625239005736,-0.12749599342658446
2015-12-30,69.3,78.96625239005736,-0.12240991686309843
2015-12-31,68.45,76.94169474727452,-0.11036531980698694
2016-01-04,67.13,76.20169474727453,-0.11904846443850248
2016-01-05,66.39,75.24169474727454,-0.11764347915083573
2016-01-06,65.43,73.92169474727453,-0.11487418918500392
2016-01-07,64.11,74.06169474727453,-0.13437033518113972
2016-01-08,64.25,74.18169474727453,-0.13388336275020774
2016-01-11,64.37,74.72169474727453,-0.13853666973542644
2016-01-12,64.91,73.18169474727453,-0.11302955986247631
2016-01-13,63.37,72.92169474727453,-0.13098563850412337
2016-01-14,63.11,71.40169474727453,-0.11612742213784832
2016-01-15,61.59,70.94169474727452,-0.1318222630653153
2016-01-19,61.13,70.17169474727453,-0.12885102433165485
2016-01-20,60.36,70.63169474727452,-0.1454261402622068
2016-01-21,60.82,71.85169474727454,-0.15353423167089575
2016-01-22,62.04,72.23169474727453,-0.14109726738287676
2016-01-25,62.42,72.97169474727453,-0.14459983126085507
2016-01-26,63.16,74.61169474727453,-0.15348391141715545
2016-01-27,64.8,74.55169474727452,-0.13080446769630316
2016-01-28,64.74,76.58169474727453,-0.15462826705981148
2016-01-29,66.77,76.66169474727452,-0.12903047317025562
2016-02-01,66.85,74.13169474727452,-0.09822647077068536
2016-02-02,64.32,74.69169474727452,-0.13886008052659682
2016-02-03,64.88,74.06169474727453,-0.12397359766888705
2016-02-04,64.25,72.63169474727452,-0.11539996108364303
2016-02-05,62.82,71.90169474727453,-0.12630710276295365
2016-02-08,62.09,72.05169474727452,-0.13825760493511974
2016-02-09,62.24,70.78169474727453,-0.12067660682288806
2016-02-10,60.97,70.33169474727453,-0.1331077657223283
2016-02-11,60.52,71.59169474727453,-0.15465054691551383
2016-02-12,61.78,73.23169474727453,-0.15637620823599374
2016-02-16,63.42,74.86169474727453,-0.1528377735222336
2016-02-17,65.05,74.59169474727453,-0.12791899660683304
2016-02-18,64.78,75.81169474727453,-0.14551441943158938
2016-02-19,66.0,76.56169474727453,-0.1379501169891555
2016-02-22,66.75,80.59169474727453,-0.17175088314844789
2016-02-23,70.78,82.65169474727453,-0.14363522470500834
2016-02-24,72.84,83.87169474727453,-0.1315306049378835
2016-02-25,74.06,84.67169474727453,-0.1253275345314392
2016-02-26,74.86,83.30169474727452,-0.10133881156782498
2016-02-29,73.49,81.00169474727453,-0.09273503191150556
2016-03-01,71.19,81.09169474727453,-0.12210491811934077
2016-03-02,71.28,81.06169474727453,-0.12066975379395717
2016-03-03,71.25,80.76169474727453,-0.11777482848817411
2016-03-04,70.95,80.82169474727453,-0.1221416449895395
2016-03-07,71.01,80.91169474727452,-0.12237655852101714
2016-03-08,71.1,81.29169474727453,-0.1253719064285621
2016-03-09,71.48,81.03169474727453,-0.1178760332862937
2016-03-10,71.22,81.01169474727453,-0.12086766951143135
2016-03-11,71.2,81.64169474727453,-0.12789659474362025
2016-03-14,71.83,81.78169474727453,-0.1216860909770543
2016-03-15,71.97,82.05169474727452,-0.12287003672900254
2016-03-16,72.24,82.64169474727453,-0.12586497383776818
2016-03-17,72.83,82.40169474727453,-0.11615895494177464
2016-03-18,72.59,82.93169474727453,-0.12470135548043171
2016-03-21,73.12,83.52169474727452,-0.12453883722964021
2016-03-22,73.71,82.96169474727454,-0.11151766818961328
2016-03-23,73.15,82.40169474727453,-0.11227553966759318
2016-03-24,72.59,83.18169474727453,-0.12733203837039597
2016-03-28,73.37,83.90169474727453,-0.1255242194927968
2016-03-29,74.09,84.70169474727453,-0.12528314550183173
2016-03-30,74.89,85.51169474727453,-0.12421335793503341
2016-03-31,75.7,85.92169474727453,-0.11896523663016745
2016-04-01,76.11,87.28045197740113,-0.12798343414048097
2016-04-04,76.32,86.67045197740113,-0.11942307604557045
2016-04-05,75.71,87.05045197740112,-0.13027447554603377
2016-04-06,76.09,85.95045197740113,-0.1147225145481926
2016-04-07,74.99,86.20045197740113,-0.1300509651659384
2016-04-08,75.24,85.84045197740113,-0.12349016964859261
2016-04-11,74.88,86.00045197740113,-0.12930690155353275
2016-04-12,75.04,86.33045197740113,-0.1307818008453916
2016-04-13,75.37,86.27045197740112,-0.12635209075126363
2016-04-14,75.31,86.60045197740114,-0.13037405370987487
2016-04-15,75.64,86.65045197740113,-0.12706745003791453
2016-04-18,75.69,86.93045197740113,-0.12930396336054095
2016-04-19,75.97,86.51045197740113,-0.12184021394495292
2016-04-20,75.55,85.95045197740113,-0.12100520402307735
2016-04-21,74.99,86.52045197740112,-0.13326851298017772
2016-04-22,75.56,86.47045197740113,-0.1261754938005013
2016-04-25,75.51,86.86045197740113,-0.1306745672973728
2016-04-26,75.9,87.00045197740113,-0.12759073918701624
2016-04-27,76.04,86.30045197740112,-0.11889221600007316
2016-04-28,75.34,86.15045197740113,-0.12548340408285863
2016-04-29,75.19,86.96045197740114,-0.13535408004158012
2016-05-02,76.0,85.92045197740113,-0.11546089143025473
2016-05-03,74.96,85.18045197740113,-0.11998588573012836
2016-05-04,74.22,85.21045197740114,-0.12898009249283104
2016-05-05,74.25,81.50045197740113,-0.0889621075894349
2016-05-06,70.54,81.78045197740113,-0.13744668445348363
2016-05-09,70.82,82.01045197740113,-0.13645153401282062
2016-05-10,71.05,81.03045197740113,-0.12316915102713011
2016-05-11,70.07,82.07045197740113,-0.14622134627338934
2016-05-12,71.11,81.58045197740113,-0.1283451087069435
2016-05-13,70.62,81.79045197740113,-0.13657403409981828
2016-05-16,70.83,80.85045197740114,-0.12393810711413211
2016-05-17,69.89,80.42045197740113,-0.13094246200407178
2016-05-18,69.46,79.68045197740113,-0.12826799702767566
2016-05-19,68.72,79.71045197740114,-0.13787968459289457
2016-05-20,68.75,79.74045197740114,-0.13782781141641742
2016-05-23,68.78,80.64045197740113,-0.14707819322149795
2016-05-24,69.68,80.31045197740113,-0.13236697983461065
2016-05-25,69.35,80.36045197740113,-0.1370133157102884
2016-05-26,69.4,80.46045197740114,-0.13746445248042694
2016-05-27,69.5,80.23045197740113,-0.1337453761375248
2016-05-31,69.27,80.02045197740112,-0.134346304122816
2016-06-01,69.06,79.76045197740113,-0.13415736385787957
2016-06-02,68.8,79.43045197740113,-0.13383345697725124
2016-06-03,68.47,79.73045197740113,-0.14123150813935936
2016-06-06,68.77,79.12045197740113,-0.13081891873364793
2016-06-07,68.16,80.01045197740113,-0.1481112990181368
2016-06-08,69.05,79.52045197740112,-0.13166992537186184
2016-06-09,68.56,78.40045197740113,-0.12551524550187076
2016-06-10,67.44,77.78045197740111,-0.13294409732159318
2016-06-13,66.82,78.20045197740113,-0.1455292353129869
2016-06-14,67.24,78.50045197740114,-0.1434444222135539
2016-06-15,67.54,78.76045197740113,-0.14246302167768954
2016-06-16,67.8,78.29045197740113,-0.13399401475456096
2016-06-17,67.33,79.31045197740112,-0.15105766867669412
2016-06-20,68.35,78.77045197740112,-0.13228884328847967
2016-06-21,67.81,78.39045197740114,-0.13497118221044746
2016-06-22,67.43,78.97045197740113,-0.14613632932864096
2016-06-23,68.01,75.69045197740112,-0.10147187362144794
2016-06-24,64.73,74.04045197740113,-0.12574817858004017
2016-06-27,63.08,74.65045197740113,-0.15499506929849327
2016-06-28,63.69,75.51045197740113,-0.15654060686775884
2016-06-29,64.55,76.93045197740113,-0.16093044638601606
2016-06-30,65.97,76.97045197740113,-0.14291785607067642
2016-07-01,66.01,73.56339783722254,-0.10267875138035798
2016-07-05,64.77,74.09339783722254,-0.12583304463516876
2016-07-06,65.3,73.84339783722254,-0.11569616360362056
2016-07-07,65.05,75.17339783722254,-0.13466729093639407
2016-07-08,66.38,75.41339783722253,-0.11978505273984397
2016-07-11,66.62,76.19339783722255,-0.12564602851384687
2016-07-12,67.4,76.25339783722252,-0.1161049617240898
2016-07-13,67.46,76.37339783722254,-0.11670814825104425
2016-07-14,67.58,76.19339783722255,-0.11304651166265056
2016-07-15,67.4,76.34339783722254,-0.117146971324114
2016-07-18,67.55,76.29339783722254,-0.11460228650291882
2016-07-19,67.5,76.72339783722255,-0.12021623256038583
2016-07-20,67.93,76.34339783722254,-0.11020465522325018
2016-07-21,67.55,77.04339783722254,-0.12322143238386518
2016-07-22,68.25,76.88339783722253,-0.11229209530386719
2016-07-25,68.09,77.21339783722254,-0.11815822244289831
2016-07-26,68.42,78.05339783722253,-0.12342060825222012
2016-07-27,69.26,78.37339783722254,-0.11628177530532224
2016-07-28,69.58,78.17339783722254,-0.1099273931410304
2016-07-29,69.38,78.42339783722254,-0.11531504737901355
2016-08-01,69.63,77.63339783722253,-0.10309220078198333
2016-08-02,68.84,78.08339783722253,-0.1183785297931308
2016-08-03,69.29,79.03339783722254,-0.12328203144308769
2016-08-04,70.24,82.29339783722254,-0.1464685886596192
2016-08-05,73.5,82.72339783722254,-0.11149684464571574
2016-08-08,73.93,83.07339783722254,-0.11006408880901308
2016-08-09,74.28,83.07339783722254,-0.1058509470679494
2016-08-10,74.28,84.31339783722254,-0.11900122749878084
2016-08-11,75.52,83.33339783722253,-0.09376070147151172
2016-08-12,74.54,84.23339783722254,-0.11507784425311463
2016-08-15,75.44,84.37339783722254,-0.10587931820000074
2016-08-16,75.58,84.47339783722254,-0.1052804559177295
2016-08-17,75.68,84.78339783722254,-0.10737241098428651
2016-08-18,75.99,85.13339783722253,-0.10740083292229186
2016-08-19,76.34,85.28339783722254,-0.10486680953182104
2016-08-22,76.49,85.78339783722254,-0.10833562287725118
2016-08-23,76.99,85.91339783722253,-0.10386503225177313
2016-08-24,77.12,85.97339783722254,-0.10297834050929433
2016-08-25,77.18,85.99339783722255,-0.10248923823088696
2016-08-26,77.2,86.08339783722253,-0.10319525088938042
2016-08-29,77.29,86.30339783722253,-0.10443850489204098
2016-08-30,77.51,85.78339783722254,-0.09644521021330532
2016-08-31,76.99,85.59339783722254,-0.10051473658732513
2016-09-01,76.8,86.74339783722255,-0.11463002470668404
2016-09-02,77.95,87.11339783722254,-0.10518930571787566
2016-09-06,78.32,86.87339783722254,-0.09845819376432496
2016-09-07,78.08,86.16339783722253,-0.09381475243691595
2016-09-08,77.37,85.44339783722253,-0.09448825821045981
2016-09-09,76.65,86.02339783722253,-0.10896335267945712
2016-09-12,77.23,84.88339783722253,-0.09016366017650634
2016-09-13,76.09,84.26339783722254,-0.09699819906398333
2016-09-14,75.47,84.83339783722253,-0.11037395737924971
2016-09-15,76.04,84.42339783722254,-0.09930182925575481
2016-09-16,75.63,84.55339783722253,-0.10553565043478641
2016-09-19,75.76,84.00339783722254,-0.0981317190668426
2016-09-20,75.21,84.52339783722253,-0.11018721532182763
2016-09-21,75.73,84.98339783722254,-0.10888477129317098
2016-09-22,76.19,84.90339783722254,-0.1026271981944461
2016-09-23,76.11,84.74339783722255,-0.10187693740821924
2016-09-26,75.95,85.11339783722254,-0.10766105066968801
2016-09-27,76.32,85.58339783722253,-0.1082382573176317
2016-09-28,76.79,86.00339783722254,-0.10712830038018506
2016-09-29,77.21,85.07339783722254,-0.09243074847284449
2016-09-30,76.28,84.94540229885058,-0.1020114339839654
2016-10-03,75.25,84.11540229885057,-0.1053957070472421
2016-10-04,74.42,84.04540229885058,-0.11452622077557972
2016-10-05,74.35,84.33540229885058,-0.11840107507243947
2016-10-06,74.64,84.17540229885057,-0.11328015118949752
2016-10-07,74.48,84.36540229885057,-0.11717365210721276
2016-10-10,74.67,83.19540229885058,-0.1024744404531639
2016-10-11,73.5,83.45540229885057,-0.1192900881742881
2016-10-12,73.76,82.75540229885057,-0.10869867161500713
2016-10-13,73.06,83.27540229885058,-0.12267010445882376
2016-10-14,73.58,82.82540229885058,-0.1116252024408082
2016-10-17,73.13,83.49540229885058,-0.1241433900965021
2016-10-18,73.8,83.49540229885058,-0.11611899615919397
2016-10-19,73.8,83.26540229885057,-0.11367749434366503
2016-10-20,73.57,83.31540229885057,-0.11696999630265281
2016-10-21,73.62,84.18540229885058,-0.1255015954113321
2016-10-24,74.49,83.85540229885058,-0.111685139443651
2016-10-25,74.16,83.27540229885058,-0.10946092179943034
2016-10-26,73.58,83.17540229885057,-0.11536346123550012
2016-10-27,73.48,82.52540229885058,-0.10960749111036516
2016-10-28,72.83,82.27540229885058,-0.11480226209702216
2016-10-31,72.58,82.01540229885057,-0.1150442725924763
2016-11-01,72.32,81.26540229885057,-0.11007639223828847
2016-11-02,71.57,80.98540229885057,-0.11626048684806267
2016-11-03,71.29,85.59540229885057,-0.16712816243218553
2016-11-04,75.9,87.40540229885057,-0.13163262219779148
2016-11-07,77.71,88.25540229885057,-0.11948732909450366
2016-11-08,78.56,88.65540229885057,-0.11387238721019777
2016-11-09,78.96,88.88540229885058,-0.11166515583154346
2016-11-10,79.19,90.07540229885058,-0.1208476678542626
2016-11-11,80.38,90.29540229885058,-0.10981071069414572
2016-11-14,80.6,91.49540229885058,-0.11908141857514365
2016-11-15,81.8,90.20540229885057,-0.09318069743764867
2016-11-16,80.51,90.04540229885058,-0.10589549333350345
2016-11-17,80.35,89.67540229885057,-0.10399063800988495
2016-11-18,79.98,89.52540229885058,-0.10662227763005683
2016-11-21,79.83,90.00540229885057,-0.11305323946072199
2016-11-22,80.31,89.95540229885057,-0.10722426949752872
2016-11-23,80.26,90.67540229885057,-0.11486469356400741
2016-11-25,80.98,90.55540229885058,-0.10574081783933631
2016-11-28,80.86,90.80540229885058,-0.10952434598680783
2016-11-29,81.11,89.94540229885058,-0.09823072745279715
2016-11-30,80.25,88.88540229885058,-0.09715208656891283
2016-12-01,79.19,89.19540229885058,-0.11217396907216504
2016-12-02,79.5,90.61540229885057,-0.1226657060153179
2016-12-05,80.92,91.91540229885058,-0.11962524260189278
2016-12-06,82.22,92.96540229885058,-0.1155849599220573
2016-12-07,83.27,92.99540229885058,-0.10457938842607484
2016-12-08,83.3,92.48540229885057,-0.09931732003683713
2016-12-09,82.79,92.29540229885058,-0.10298890369503211
2016-12-12,82.6,92.93540229885058,-0.11121060482005796
2016-12-13,83.24,92.59540229885057,-0.10103527892946695
2016-12-14,82.9,93.15540229885057,-0.11008918480058039
2016-12-15,83.46,93.09540229885057,-0.10350030249527742
2016-12-16,83.4,93.62540229885057,-0.10921611066846226
2016-12-19,83.93,93.45540229885057,-0.10192457647756248
2016-12-20,83.76,93.69540229885058,-0.10603937925535178
2016-12-21,84.0,93.41540229885058,-0.10079068405367697
2016-12-22,83.72,93.10540229885058,-0.10080405719879959
2016-12-23,83.41,93.21540229885058,-0.10519079526593955
2016-12-27,83.52,92.55540229885058,-0.09762155503010328
2016-12-28,82.86,92.56540229885057,-0.10484913431820186
2016-12-29,82.87,92.58540229885058,-0.10493449353377371
2016-12-30,82.89,89.55031773541306,-0.07437514353764496
2017-01-03,83.6,89.44031773541306,-0.06529849047149172
2017-01-04,83.49,88.59031773541305,-0.05757195442786245
2017-01-05,82.64,88.84031773541305,-0.06979171049206545
2017-01-06,82.89,88.97031773541306,-0.06834096910269771
2017-01-09,83.02,88.58031773541306,-0.0627714810418899
2017-01-10,82.63,88.83031773541306,-0.06979956723650504
2017-01-11,82.88,88.13031773541306,-0.05957447868480048
2017-01-12,82.18,88.22031773541306,-0.06846855566230148
2017-01-13,82.27,86.68031773541306,-0.050880267292920056
2017-01-17,80.73,87.60031773541306,-0.07842800018333351
2017-01-18,81.65,87.81031773541305,-0.07015482797790462
2017-01-19,81.86,88.31031773541305,-0.07304149617872369
2017-01-20,82.36,88.39031773541305,-0.06822373637646784
2017-01-23,82.44,90.30031773541306,-0.0870464017462752
2017-01-24,84.35,91.24031773541306,-0.07551834437265148
2017-01-25,85.29,89.31031773541305,-0.04501515432207359
2017-01-26,83.36,88.93031773541306,-0.06263688106890564
2017-01-27,82.98,87.65031773541305,-0.05328352316429896
2017-01-30,81.7,86.66031773541306,-0.057238628533046065
2017-01-31,80.71,85.98031773541305,-0.06129679296640178
2017-02-01,80.03,86.95031773541305,-0.07958933234115773
2017-02-02,81.0,87.55031773541306,-0.07481774943648811
2017-02-03,81.6,87.68031773541306,-0.06934643820248487
2017-02-06,81.73,83.29031773541305,-0.01873348280852627
2017-02-07,77.34,84.20031773541305,-0.08147615020848942
2017-02-08,78.25,83.76031773541305,-0.06578673391401602
2017-02-09,77.81,84.32031773541306,-0.07720935962126763
2017-02-10,78.37,84.43031773541306,-0.071778928446116
2017-02-13,78.48,84.63031773541306,-0.07267274778101762
2017-02-14,78.68,85.35031773541306,-0.0781522308574305
2017-02-15,79.4,84.61031773541306,-0.06158016982877157
2017-02-16,78.66,85.26031773541305,-0.07741371262415087
2017-02-17,79.31,86.10031773541306,-0.07886518788792107
2017-02-21,80.15,85.60031773541306,-0.06367169982078513
2017-02-22,79.65,85.31031773541305,-0.06634974391923287
2017-02-23,79.36,86.22031773541306,-0.07956729823781827
2017-02-24,80.27,85.23031773541305,-0.058198982090055695
2017-02-27,79.28,84.92031773541305,-0.06641894290818173
2017-02-28,78.97,85.93031773541306,-0.08099955776777745
2017-03-01,79.98,85.97031773541306,-0.06967890654829478
2017-03-02,80.02,86.50031773541306,-0.07491669285233205
2017-03-03,80.55,85.92031773541305,-0.06250346689767439
2017-03-06,79.97,85.61031773541306,-0.06588362109395518
2017-03-07,79.66,86.15031773541305,-0.07533713056458224
2017-03-08,80.2,87.32031773541306,-0.08154250831963461
2017-03-09,81.37,88.05031773541306,-0.07586932003456348
2017-03-10,82.1,87.60031773541306,-0.06278878750218875
2017-03-13,81.65,89.31031773541305,-0.08577192344234152
2017-03-14,83.36,91.19031773541306,-0.08586786327614926
2017-03-15,85.24,91.10031773541306,-0.06432818107652993
2017-03-16,85.15,90.67031773541305,-0.06088340565345762
2017-03-17,84.72,90.25031773541306,-0.06127754310656608
2017-03-20,84.3,89.71031773541306,-0.060308756807326946
2017-03-21,83.76,89.54031773541305,-0.0645554749145919
2017-03-22,83.59,89.69031773541306,-0.06801534312108282
2017-03-23,83.74,89.62031773541305,-0.06561366757004339
2017-03-24,83.67,89.95031773541305,-0.06981985048553663
2017-03-27,84.0,89.95031773541305,-0.06615115860864196
2017-03-28,84.0,90.08031773541306,-0.06749884867493894
2017-03-29,84.13,90.82031773541306,-0.07366542974341894
2017-03-30,84.87,92.17031773541305,-0.07920464976989194
2017-03-31,86.22,89.33853443201883,-0.03490693519706045
2017-04-03,84.83,89.02853443201883,-0.04715942432170195
2017-04-04,84.52,88.33853443201883,-0.04322614651205703
2017-04-05,83.83,88.70853443201884,-0.05499509673172953
2017-04-06,84.2,88.75853443201883,-0.05135882944879244
2017-04-07,84.25,88.21853443201883,-0.04498526820434745
2017-04-10,83.71,87.95853443201884,-0.04830156004136743
2017-04-11,83.45,87.34853443201884,-0.04463193867383053
2017-04-12,82.84,86.84853443201884,-0.04615546431766837
2017-04-13,82.34,87.58853443201883,-0.059922619622005846
2017-04-17,83.08,87.14853443201883,-0.04668505854441585
2017-04-18,82.64,87.87853443201884,-0.0596110809753122
2017-04-19,83.37,88.60853443201883,-0.05911997603388719
2017-04-20,84.1,88.22853443201883,-0.046793641746366355
2017-04-21,83.72,89.22853443201883,-0.0617351216971479
2017-04-24,84.72,89.89853443201883,-0.0576042141814318
2017-04-25,85.39,89.88853443201883,-0.050045697823908775
2017-04-26,85.38,90.57853443201884,-0.05739256507755108
2017-04-27,86.07,90.47853443201883,-0.04872464457667802
2017-04-28,85.97,90.66853443201883,-0.0518210034104134
2017-05-01,86.16,90.42853443201884,-0.047203401656672694
2017-05-02,85.92,90.87853443201884,-0.054562218273095486
2017-05-03,86.37,90.60853443201883,-0.04677853425825895
2017-05-04,86.1,88.94853443201883,-0.03202452350910745
2017-05-05,84.44,88.09853443201884,-0.04152775588840185
2017-05-08,83.59,89.27853443201883,-0.06371670937710527
2017-05-09,84.77,90.27853443201883,-0.0610171007612762
2017-05-10,85.77,89.86853443201883,-0.045605889290641355
2017-05-11,85.36,88.71853443201883,-0.03785606303711353
2017-05-12,84.21,88.98853443201884,-0.05369831588438301
2017-05-15,84.48,88.20853443201884,-0.04226954291925533
2017-05-16,83.7,86.35853443201883,-0.030784848880357263
2017-05-17,81.85,85.33853443201883,-0.04087877129877149
2017-05-18,80.83,85.33853443201883,-0.05283116779572017
2017-05-19,80.83,87.43853443201884,-0.07557919943359537
2017-05-22,82.93,86.61853443201883,-0.042583662448291704
2017-05-23,82.11,86.72853443201883,-0.05325276694994796
2017-05-24,82.22,86.77853443201883,-0.05253066857898969
2017-05-25,82.27,86.36853443201883,-0.047454023145950375
2017-05-26,81.86,87.33853443201883,-0.06272757457686817
2017-05-30,82.83,88.07853443201884,-0.059589257085899794
2017-05-31,83.57,90.14853443201883,-0.07297439135829464
2017-06-01,85.64,91.12853443201884,-0.0602284944691307
2017-06-02,86.62,91.81853443201884,-0.056617484303975174
2017-06-05,87.31,91.96853443201883,-0.05065356820992195
2017-06-06,87.46,90.68853443201884,-0.03560024927339622
2017-06-07,86.18,91.15853443201884,-0.05461402449083419
2017-06-08,86.65,90.67853443201884,-0.04442654986929673
