date,BAX,dcf,Deviation
2009-06-26,28.38,31.502351046698873,-0.09911485787426855
2009-06-29,28.76,31.51235104669887,-0.08734197720189452
2009-06-30,28.77,31.575324675324676,-0.08884547361493855
2009-07-01,28.65,31.795324675324675,-0.09892412508577597
2009-07-02,28.87,31.655324675324675,-0.08798913623197913
2009-07-06,28.73,31.585324675324674,-0.09040035854231165
2009-07-07,28.66,31.355324675324674,-0.0859606686658162
2009-07-08,28.43,31.515324675324674,-0.09789918736710235
2009-07-09,28.59,31.575324675324676,-0.09454612758606507
2009-07-10,28.65,31.935324675324676,-0.10287431578433692
2009-07-13,29.01,31.985324675324676,-0.09302155615196905
2009-07-14,29.06,31.765324675324674,-0.08516596959029898
2009-07-15,28.84,32.65532467532468,-0.1168362193075253
2009-07-16,29.73,32.33532467532468,-0.08057208954864215
2009-07-17,29.41,32.08532467532468,-0.08338156781633399
2009-07-20,29.16,32.245324675324675,-0.09568285344900496
2009-07-21,29.32,32.345324675324676,-0.09353205465371661
2009-07-22,29.42,32.25532467532467,-0.08790253094223832
2009-07-23,29.33,32.605324675324674,-0.10045367460497645
2009-07-24,29.68,32.57532467532467,-0.0888809153610014
2009-07-27,29.65,32.89532467532467,-0.09865610713242312
2009-07-28,29.97,33.22532467532468,-0.09797721187484132
2009-07-29,30.3,33.44532467532468,-0.09404377759397975
2009-07-30,30.52,33.54532467532468,-0.09018617958257691
2009-07-31,30.62,33.635324675324675,-0.08964755668128743
2009-08-03,30.71,33.22532467532468,-0.07570504426681268
2009-08-04,30.3,33.105324675324674,-0.08473937962661471
2009-08-05,30.18,32.73532467532468,-0.07806015980195358
2009-08-06,29.81,33.00532467532467,-0.09681239941607211
2009-08-07,30.08,33.065324675324675,-0.0902856604203407
2009-08-10,30.14,32.915324675324676,-0.08431709857643388
2009-08-11,29.99,32.89532467532467,-0.08832029183478485
2009-08-12,29.97,32.83532467532468,-0.08726347930641698
2009-08-13,29.91,32.925324675324674,-0.09158071196134498
2009-08-14,30.0,33.05532467532468,-0.09243063577001964
2009-08-17,30.13,32.87532467532468,-0.0835071501935688
2009-08-18,29.95,33.44532467532468,-0.10450861844685455
2009-08-19,30.52,33.415324675324676,-0.0866466120995888
2009-08-20,30.49,33.50532467532467,-0.08999538743599578
2009-08-21,30.58,33.68532467532467,-0.0921862771178632
2009-08-24,30.76,33.82532467532467,-0.09062218041504277
2009-08-25,30.9,33.80532467532468,-0.08594281235953771
2009-08-26,30.88,33.785324675324674,-0.08599368818398823
2009-08-27,30.86,33.76532467532468,-0.08604462427834603
2009-08-28,30.84,33.845324675324676,-0.0887958589304284
2009-08-31,30.92,33.37532467532468,-0.07356706486633724
2009-09-01,30.45,33.11532467532467,-0.08048614052425984
2009-09-02,30.19,33.55532467532468,-0.10029182276991666
2009-09-03,30.63,33.68532467532467,-0.09070195121387015
2009-09-04,30.76,33.12532467532468,-0.07140532805363342
2009-09-08,30.2,33.245324675324675,-0.09160159225591724
2009-09-09,30.32,33.40532467532468,-0.0923602660746985
2009-09-10,30.48,33.815324675324675,-0.0986335251058077
2009-09-11,30.89,33.83532467532468,-0.08704880782399094
2009-09-14,30.91,33.315324675324675,-0.07219874633568268
2009-09-15,30.39,33.40532467532468,-0.09026479175495006
2009-09-16,30.48,34.71532467532467,-0.1220015861852245
2009-09-17,31.79,34.62532467532468,-0.08188586538641873
2009-09-18,31.7,34.57532467532467,-0.0831611764263982
2009-09-21,31.65,34.51532467532468,-0.08301601396706915
2009-09-22,31.59,33.775324675324676,-0.06470181105087092
2009-09-23,30.85,33.94532467532468,-0.09118559639450763
2009-09-24,31.02,34.095324675324676,-0.09019784104154127
2009-09-25,31.17,34.135324675324675,-0.08686967836190562
2009-09-28,31.21,33.775324675324676,-0.07595262813857806
2009-09-29,30.85,33.89532467532467,-0.08984497727917107
2009-09-30,30.97,34.440487804878046,-0.10076767276178067
2009-10-01,30.26,34.98048780487805,-0.13494631153256176
2009-10-02,30.8,35.11048780487805,-0.12276923718158006
2009-10-05,30.93,35.29048780487805,-0.12355986205085312
2009-10-06,31.11,35.46048780487805,-0.1226855036179052
2009-10-07,31.28,35.440487804878046,-0.11739363825306581
2009-10-08,31.26,35.79048780487805,-0.12658357241670692
2009-10-09,31.61,35.550487804878045,-0.11084201787907266
2009-10-12,31.37,35.52048780487805,-0.1168477141326888
2009-10-13,31.34,35.14048780487805,-0.10815125350509458
2009-10-14,30.96,33.78048780487805,-0.08349458483754513
2009-10-15,29.6,34.15048780487805,-0.1332481055871786
2009-10-16,29.97,34.32048780487805,-0.1267606634734284
2009-10-19,30.14,34.28048780487805,-0.12078263963002489
2009-10-20,30.1,34.22048780487805,-0.12040996692895423
2009-10-21,30.04,34.38048780487805,-0.12624858115777537
2009-10-22,30.2,34.10048780487805,-0.11438217034303211
2009-10-23,29.92,34.09048780487805,-0.12233582073534566
2009-10-26,29.91,33.84048780487805,-0.11614749254032553
2009-10-27,29.66,33.800487804878045,-0.12249787129641643
2009-10-28,29.62,33.67048780487805,-0.12029786525074426
2009-10-29,29.49,33.54048780487805,-0.12076412926495828
2009-10-30,29.36,33.81048780487805,-0.13163039322478964
2009-11-02,29.63,33.47048780487805,-0.11474251069380381
2009-11-03,29.29,33.50048780487805,-0.12568437299784496
2009-11-04,29.32,33.97048780487805,-0.13689788123119773
2009-11-05,29.79,34.120487804878046,-0.12691752326761685
2009-11-06,29.94,34.760487804878046,-0.13867721971961422
2009-11-09,30.58,35.40048780487805,-0.13617009549268988
2009-11-10,31.22,35.20048780487805,-0.11308047283158507
2009-11-11,31.02,33.92048780487805,-0.08550843435868682
2009-11-12,29.74,33.96048780487805,-0.1242764187937202
2009-11-13,29.78,33.97048780487805,-0.12335671565706241
2009-11-16,29.79,34.02048780487805,-0.1243511800636633
2009-11-17,29.84,34.42048780487805,-0.1330744593407217
2009-11-18,30.24,34.03048780487805,-0.11138505644149799
2009-11-19,29.85,33.690487804878046,-0.11399323830277042
2009-11-20,29.51,33.870487804878046,-0.128740035573094
2009-11-23,29.69,34.18048780487805,-0.13137576709005272
2009-11-24,30.0,33.92048780487805,-0.11557875663315931
2009-11-25,29.74,33.96048780487805,-0.1242764187937202
2009-11-27,29.78,33.81048780487805,-0.1192082122014384
2009-11-30,29.63,34.17048780487805,-0.13287746522102228
2009-12-01,29.99,34.57048780487805,-0.13249705444514215
2009-12-02,30.39,34.85048780487805,-0.1279892502466985
2009-12-03,30.67,34.97048780487805,-0.12297477315366956
2009-12-04,30.79,34.60048780487805,-0.11012815271179033
2009-12-07,30.42,34.120487804878046,-0.10845354339714341
2009-12-08,29.94,34.550487804878045,-0.13344204663377024
2009-12-09,30.37,35.72048780487805,-0.14978764663307242
2009-12-10,31.54,36.50048780487805,-0.13590195921203863
2009-12-11,32.32,36.20048780487806,-0.10719435124172993
2009-12-14,32.02,36.23048780487805,-0.11621394190312695
2009-12-15,32.05,35.92048780487805,-0.10775153794967218
2009-12-16,31.74,35.67048780487805,-0.11018878761564188
2009-12-17,31.49,35.47048780487805,-0.11221970858632047
2009-12-18,31.29,35.85048780487805,-0.12720852864539045
2009-12-21,31.67,36.04048780487805,-0.12126605579091254
2009-12-22,31.86,36.10048780487805,-0.11746344890954796
2009-12-23,31.92,36.120487804878046,-0.11629100436209427
2009-12-24,31.94,36.31048780487805,-0.1203643373882437
2009-12-28,32.13,36.340487804878045,-0.11586217079653127
2009-12-29,32.16,36.22048780487805,-0.1121047244518667
2009-12-30,32.04,36.050487804878045,-0.11124642269987206
2009-12-31,31.87,36.19745928338762,-0.11955146491106505
2010-01-04,31.66,35.977459283387624,-0.12000456311769592
2010-01-05,31.44,36.08745928338762,-0.12878322208532478
2010-01-06,31.55,36.59745928338762,-0.13791829766933494
2010-01-07,32.06,36.67745928338762,-0.125893651676113
2010-01-08,32.14,36.49745928338762,-0.11939075675251143
2010-01-11,31.96,36.99745928338762,-0.1361568978237787
2010-01-12,32.46,37.327459283387626,-0.1303988907049417
2010-01-13,32.79,38.05745928338763,-0.13840806461000188
2010-01-14,33.52,37.977459283387624,-0.11737118194574525
2010-01-15,33.44,37.907459283387624,-0.11785172015855527
2010-01-19,33.37,37.56745928338762,-0.11173125261744132
2010-01-20,33.03,36.907459283387624,-0.1050589598599897
2010-01-21,32.37,36.44745928338762,-0.11187225018030511
2010-01-22,31.91,36.56745928338762,-0.1273662260014733
2010-01-25,32.03,36.617459283387625,-0.12528065499806085
2010-01-26,32.08,36.53745928338762,-0.12199696888651157
2010-01-27,32.0,36.14745928338762,-0.11473722816512522
2010-01-28,31.61,35.81745928338762,-0.11746950698256453
2010-01-29,31.28,35.96745928338762,-0.13032500423383053
2010-02-01,31.43,36.297459283387624,-0.13409917331639054
2010-02-02,31.76,35.76745928338762,-0.11204204502299964
2010-02-03,31.23,35.13745928338762,-0.11120494660338176
2010-02-04,30.6,35.27745928338762,-0.13259059406214846
2010-02-05,30.74,35.14745928338762,-0.12539908639913544
2010-02-08,30.61,35.157459283387624,-0.1293455038014183
2010-02-09,30.62,35.02745928338762,-0.12582868907874045
2010-02-10,30.49,34.95745928338762,-0.12779702458269426
2010-02-11,30.42,34.907459283387624,-0.12855301919733797
2010-02-12,30.37,35.46745928338762,-0.14372214380112602
2010-02-16,30.93,35.84745928338762,-0.1371773448297482
2010-02-17,31.31,35.70745928338762,-0.12315239929247712
2010-02-18,31.17,35.78745928338762,-0.1290245067922724
2010-02-19,31.25,35.89745928338762,-0.12946485283816
2010-02-22,31.36,35.477459283387624,-0.11605845983778307
2010-02-23,30.94,35.827459283387626,-0.13641657491615178
2010-02-24,31.29,35.547459283387624,-0.11976831450728354
2010-02-25,31.01,35.45745928338762,-0.12543085075109495
2010-02-26,30.92,35.64745928338762,-0.1326170049260902
2010-03-01,31.11,36.28745928338762,-0.14267902425888102
2010-03-02,31.75,36.58745928338762,-0.13221632160678753
2010-03-03,32.05,36.60745928338762,-0.12449537259898791
2010-03-04,32.07,36.84745928338762,-0.12965505292088075
2010-03-05,32.31,36.657459283387624,-0.11859685227442363
2010-03-08,32.12,36.577459283387626,-0.12186355670176552
2010-03-09,32.04,36.30745928338762,-0.1175367091946361
2010-03-10,31.77,36.12745928338762,-0.12061349925571152
2010-03-11,31.59,35.937459283387625,-0.1209729171198608
2010-03-12,31.4,36.24745928338762,-0.1337323878479183
2010-03-15,31.71,36.06745928338762,-0.1208141457691928
2010-03-16,31.53,36.227459283387624,-0.12966571148812744
2010-03-17,31.69,36.56745928338762,-0.13338250397952645
2010-03-18,32.03,36.71745928338762,-0.12766295312563747
2010-03-19,32.18,36.947459283387616,-0.1290334809444169
2010-03-22,32.41,36.78745928338762,-0.11899324847814063
2010-03-23,32.25,36.52745928338762,-0.11710256796680552
2010-03-24,31.99,36.437459283387625,-0.12205733799379614
2010-03-25,31.9,36.27745928338762,-0.12066609321210575
2010-03-26,31.74,36.42745928338762,-0.128679281388293
2010-03-29,31.89,36.407459283387624,-0.12408059700691332
2010-03-30,31.87,36.14745928338762,-0.11833360817570437
2010-03-31,31.61,35.98342019543974,-0.121539869520074
2010-04-01,31.63,36.00342019543974,-0.12147235378470189
2010-04-05,31.65,35.96342019543974,-0.11993909845056094
2010-04-06,31.61,35.84342019543974,-0.11810871206923346
2010-04-07,31.49,35.69342019543974,-0.11776456759884224
2010-04-08,31.34,35.85342019543974,-0.12588534568910692
2010-04-09,31.5,35.94342019543974,-0.1236226316605088
2010-04-12,31.59,36.43342019543974,-0.1329389381907652
2010-04-13,32.08,36.55342019543974,-0.12238034557427901
2010-04-14,32.2,36.67342019543974,-0.12197990183626228
2010-04-15,32.32,36.45342019543974,-0.1133890914289799
2010-04-16,32.1,36.583420195439736,-0.12255333622411302
2010-04-19,32.23,36.903420195439736,-0.12663921584203863
2010-04-20,32.55,36.37342019543975,-0.10511577341080247
2010-04-21,32.02,32.12342019543974,-0.0032194640175463585
2010-04-22,27.77,31.143420195439738,-0.10831887359416292
2010-04-23,26.79,30.20342019543974,-0.11301435974311003
2010-04-26,25.85,30.15342019543974,-0.14271748171673626
2010-04-27,25.8,30.36342019543974,-0.15029335187098314
2010-04-28,26.01,30.54342019543974,-0.14842542735657993
2010-04-29,26.19,30.00342019543974,-0.12709951634178518
2010-04-30,25.65,30.15342019543974,-0.14935022847328006
2010-05-03,25.8,28.84342019543974,-0.10551523275734531
2010-05-04,24.49,29.15342019543974,-0.1599613412140647
2010-05-05,24.8,29.34342019543974,-0.15483608131494608
2010-05-06,24.99,28.86342019543974,-0.1341982401673839
2010-05-07,24.51,29.49342019543974,-0.16896718530495392
2010-05-10,25.14,29.06342019543974,-0.13499513027222276
2010-05-11,24.71,28.733420195439738,-0.14002580159525502
2010-05-12,24.38,28.34342019543974,-0.1398356362115193
2010-05-13,23.99,27.99342019543974,-0.14301289972748377
2010-05-14,23.64,27.41342019543974,-0.13764864685025524
2010-05-17,23.06,27.92342019543974,-0.17416993195675934
2010-05-18,23.57,27.49342019543974,-0.1427039694424962
2010-05-19,23.14,26.92342019543974,-0.14052524411740863
2010-05-20,22.57,26.44342019543974,-0.14647954639800054
2010-05-21,22.09,27.073420195439738,-0.18407058138443655
2010-05-24,22.72,27.04342019543974,-0.15986957878089647
2010-05-25,22.69,26.893420195439738,-0.15629920496882366
2010-05-26,22.54,27.20342019543974,-0.17142771614510066
2010-05-27,22.85,27.29342019543974,-0.16280188278426744
2010-05-28,22.94,26.91342019543974,-0.1476371329465217
2010-06-01,22.56,27.06342019543974,-0.16640247843465772
2010-06-02,22.71,27.27342019543974,-0.16732115600971698
2010-06-03,22.92,26.823420195439738,-0.14552283664792898
2010-06-04,22.47,26.77342019543974,-0.16073479458454598
2010-06-07,22.42,26.61342019543974,-0.15756787983824372
2010-06-08,22.26,26.33342019543974,-0.15468633262249576
2010-06-09,21.98,26.66342019543974,-0.17564964138549444
2010-06-10,22.31,26.84342019543974,-0.16888385170120368
2010-06-11,22.49,26.87342019543974,-0.16311359564807393
2010-06-14,22.52,27.36342019543974,-0.17700346524104915
2010-06-15,23.01,27.46342019543974,-0.16215825136663864
2010-06-16,23.11,27.483420195439738,-0.15912940108398188
2010-06-17,23.13,27.17342019543974,-0.14880056195937785
2010-06-18,22.82,27.36342019543974,-0.16603992348138286
2010-06-21,23.01,26.983420195439738,-0.14725413482280703
2010-06-22,22.63,26.79342019543974,-0.15538965033468766
2010-06-23,22.44,26.69342019543974,-0.1593433949002303
2010-06-24,22.34,27.053420195439738,-0.17422640691598235
2010-06-25,22.7,27.27342019543974,-0.16768781336065952
2010-06-28,22.92,26.733420195439738,-0.14264617724036077
2010-06-29,22.38,26.42342019543974,-0.15302410382655796
2010-06-30,22.07,26.222053872053873,-0.1583420540707119
2010-07-01,22.35,26.492053872053873,-0.15635080209553975
2010-07-02,22.62,26.57205387205387,-0.14872971020920178
2010-07-06,22.7,27.11205387205387,-0.16273403309373247
2010-07-07,23.24,27.442053872053872,-0.15312461274384104
2010-07-08,23.57,27.722053872053873,-0.1497743959093697
2010-07-09,23.85,27.61205387205387,-0.1362467960364745
2010-07-12,23.74,27.632053872053874,-0.14085286204476344
2010-07-13,23.76,27.36205387205387,-0.13164413347394266
2010-07-14,23.49,27.02205387205387,-0.13071004479443782
2010-07-15,23.15,26.93205387205387,-0.1404294633458435
2010-07-16,23.06,27.02205387205387,-0.1466229728803633
2010-07-19,23.15,27.07205387205387,-0.14487463310283077
2010-07-20,23.2,26.582053872053873,-0.12723072070851071
2010-07-21,22.71,27.36205387205387,-0.1700184457572912
2010-07-22,23.49,27.762053872053873,-0.15388104539175518
2010-07-23,23.89,28.16205387205387,-0.1516953945000854
2010-07-26,24.29,28.202053872053874,-0.1387152116580569
2010-07-27,24.33,27.84205387205387,-0.12614205432520387
2010-07-28,23.97,27.61205387205387,-0.1319008679662178
2010-07-29,23.74,27.652053872053873,-0.14147426047102896
2010-07-30,23.78,28.192053872053872,-0.15649990923248902
2010-08-02,24.32,28.00205387205387,-0.13149227870490499
2010-08-03,24.13,28.32205387205387,-0.14801376662129306
2010-08-04,24.45,28.32205387205387,-0.13671515101080045
2010-08-05,24.45,28.382053872053874,-0.1385401454658478
2010-08-06,24.51,28.50205387205387,-0.14006197202399018
2010-08-09,24.63,29.032053872053872,-0.15162736647754949
2010-08-10,25.16,28.652053872053873,-0.1218779598714873
2010-08-11,24.78,28.75205387205387,-0.1381485263532629
2010-08-12,24.88,28.702053872053874,-0.13316307916818693
2010-08-13,24.83,28.57205387205387,-0.13096901919654957
2010-08-16,24.7,28.812053872053873,-0.14271991473826662
2010-08-17,24.94,28.762053872053873,-0.13288529007893624
2010-08-18,24.89,28.312053872053873,-0.12086914949789984
2010-08-19,24.44,28.082053872053873,-0.12969328698846694
2010-08-20,24.21,28.192053872053872,-0.14124738446251295
2010-08-23,24.32,27.77205387205387,-0.1242995526350884
2010-08-24,23.9,27.86205387205387,-0.1422025056102516
2010-08-25,23.99,27.472053872053873,-0.12674894597509567
2010-08-26,23.6,27.632053872053874,-0.14591944162832415
2010-08-27,23.76,27.34205387205387,-0.13100895378291466
2010-08-30,23.47,26.98205387205387,-0.13016258468342223
2010-08-31,23.11,27.48205387205387,-0.15908759557813668
2010-09-01,23.61,27.77205387205387,-0.14986482062970552
2010-09-02,23.9,27.89205387205387,-0.14312513127811166
2010-09-03,24.02,27.98205387205387,-0.141592675440127
2010-09-07,24.11,27.212053872053872,-0.11399558029096835
2010-09-08,23.34,27.132053872053874,-0.13976287567229495
2010-09-09,23.26,27.262053872053873,-0.14679942644220023
2010-09-10,23.39,27.372053872053872,-0.14547881173503907
2010-09-13,23.5,27.80205387205387,-0.15473870714200078
2010-09-14,23.93,28.36205387205387,-0.15626702819364324
2010-09-15,24.49,28.30205387205387,-0.13469177499580642
2010-09-16,24.43,28.312053872053873,-0.13711664613233
2010-09-17,24.44,28.722053872053873,-0.1490859216102316
2010-09-20,24.85,29.622053872053872,-0.16109800801341245
2010-09-21,25.75,29.89205387205387,-0.13856705496995925
2010-09-22,26.02,29.75205387205387,-0.125438528987049
2010-09-23,25.88,29.952053872053874,-0.13595240878800696
2010-09-24,26.08,29.832053872053873,-0.1257725628998254
2010-09-27,25.96,29.922053872053873,-0.13241249711652614
2010-09-28,26.05,29.742053872053873,-0.12413580743066932
2010-09-29,25.87,29.792053872053874,-0.13164764970208764
2010-09-30,25.92,30.573602693602695,-0.15220982428009455
2010-10-01,25.88,30.533602693602692,-0.15240922403754542
2010-10-04,25.84,30.943602693602692,-0.16493240118603947
2010-10-05,26.25,31.073602693602695,-0.15523152372015614
2010-10-06,26.38,31.193602693602692,-0.1543137784014248
2010-10-07,26.5,31.393602693602695,-0.15587897768101333
2010-10-08,26.7,31.503602693602694,-0.15247788452392286
2010-10-11,26.81,31.533602693602692,-0.14979584602177354
2010-10-12,26.84,31.523602693602694,-0.1485744741527646
2010-10-13,26.83,31.563602693602693,-0.14997029140029383
2010-10-14,26.87,31.183602693602694,-0.1383291961479367
2010-10-15,26.49,31.313602693602693,-0.1540417671131833
2010-10-18,26.62,31.093602693602694,-0.1438753411010525
2010-10-19,26.4,31.523602693602694,-0.16253226965845702
2010-10-20,26.83,32.433602693602694,-0.17277151559570558
2010-10-21,27.74,32.463602693602695,-0.14550457440552444
2010-10-22,27.77,32.08360269360269,-0.13444882530174218
2010-10-25,27.39,32.393602693602695,-0.15446268020663345
2010-10-26,27.7,32.283602693602695,-0.1419792808474557
2010-10-27,27.59,32.3836026936027,-0.14802561465928743
2010-10-28,27.69,32.353602693602696,-0.14414477230768596
2010-10-29,27.66,32.19360269360269,-0.1408230926109919
2010-11-01,27.5,32.3136026936027,-0.1489652125529065
2010-11-02,27.62,32.23360269360269,-0.14313022151006216
2010-11-03,27.54,32.65360269360269,-0.15660148564876497
2010-11-04,27.96,32.673602693602696,-0.1442633289571582
2010-11-05,27.98,32.643602693602695,-0.14286421561296114
2010-11-08,27.95,32.76360269360269,-0.14691921210919157
2010-11-09,28.07,32.8836026936027,-0.14638306935082734
2010-11-10,28.19,32.923602693602696,-0.14377535586415247
2010-11-11,28.23,32.643602693602695,-0.13520574720349865
2010-11-12,27.95,32.6336026936027,-0.1435208590843341
2010-11-15,27.94,32.02360269360269,-0.127518528526413
2010-11-16,27.33,32.15360269360269,-0.15001748760683675
2010-11-17,27.46,32.44360269360269,-0.15360817787925163
2010-11-18,27.75,32.603602693602696,-0.1488670666004357
2010-11-19,27.91,32.1336026936027,-0.13143881605418462
2010-11-22,27.44,31.583602693602693,-0.13119474474778603
2010-11-23,26.89,31.853602693602692,-0.15582547259558666
2010-11-24,27.16,31.713602693602695,-0.143585159264206
2010-11-26,27.02,31.653602693602693,-0.14638468607995647
2010-11-29,26.96,31.063602693602693,-0.1321032442398511
2010-11-30,26.37,31.493602693602693,-0.1626870937393089
2010-12-01,26.8,31.663602693602694,-0.15360231558821746
2010-12-02,26.97,31.763602693602692,-0.15091495570709124
2010-12-03,27.07,31.573602693602695,-0.14263822653710645
2010-12-06,26.88,31.543602693602693,-0.14784622856502416
2010-12-07,26.85,31.583602693602693,-0.1498753242156725
2010-12-08,26.89,31.733602693602695,-0.15263324307577397
2010-12-09,27.04,32.003602693602694,-0.15509512291861083
2010-12-10,27.31,32.04360269360269,-0.1477237980655568
2010-12-13,27.35,32.83360269360269,-0.1670119098648628
2010-12-14,28.14,32.83360269360269,-0.14295119355017338
2010-12-15,28.14,32.923602693602696,-0.14529402320032814
2010-12-16,28.23,32.54360269360269,-0.1325484069546684
2010-12-17,27.85,32.27360269360269,-0.13706566123401964
2010-12-20,27.58,31.933602693602694,-0.13633296359871283
2010-12-21,27.24,32.2036026936027,-0.15413190694309264
2010-12-22,27.51,32.44360269360269,-0.1520670420050333
2010-12-23,27.75,32.37360269360269,-0.14282014693768874
2010-12-27,27.68,32.44360269360269,-0.14682718003269069
2010-12-28,27.75,32.34360269360269,-0.14202507794566954
2010-12-29,27.65,32.243602693602696,-0.14246555315960685
2010-12-30,27.55,32.19360269360269,-0.14423992051456358
2010-12-31,27.5,31.98020202020202,-0.14009298682265547
2011-01-03,27.46,31.73020202020202,-0.13457846935494655
2011-01-04,27.21,32.05020202020202,-0.15101939192617642
2011-01-05,27.53,31.81020202020202,-0.13455438030490185
2011-01-06,27.29,31.36020202020202,-0.12978876914058224
2011-01-07,26.84,31.25020202020202,-0.14112555231966184
2011-01-10,26.73,31.48020202020202,-0.15089490268053674
2011-01-11,26.96,32.21020202020202,-0.16299810901245282
2011-01-12,27.69,31.87020202020202,-0.1311633361329888
2011-01-13,27.35,31.85020202020202,-0.14129273080740956
2011-01-14,27.33,32.12020202020202,-0.14913362055410562
2011-01-18,27.6,31.84020202020202,-0.13317132904846807
2011-01-19,27.32,31.98020202020202,-0.14572146909072536
2011-01-20,27.46,31.40020202020202,-0.12548333344056206
2011-01-21,26.88,31.50020202020202,-0.14667213934815237
2011-01-24,26.98,32.21020202020202,-0.16237718772833742
2011-01-25,27.69,32.17020202020202,-0.13926558550638168
2011-01-26,27.65,31.13020202020202,-0.11179503486496922
2011-01-27,26.61,30.92020202020202,-0.13939760216915487
2011-01-28,26.4,30.86020202020202,-0.14452925542361128
2011-01-31,26.34,30.95020202020202,-0.14895547425483102
2011-02-01,26.43,30.86020202020202,-0.14355712957750166
2011-02-02,26.34,30.800202020202022,-0.14481080407448466
2011-02-03,26.28,30.88020202020202,-0.14896929810214776
2011-02-04,26.36,31.050202020202022,-0.15105222237042004
2011-02-07,26.53,31.19020202020202,-0.14941237049967127
2011-02-08,26.67,31.59020202020202,-0.15575088810940607
2011-02-09,27.07,31.57020202020202,-0.1425458733942313
2011-02-10,27.05,32.59020202020202,-0.16999593978483962
2011-02-11,28.07,32.61020202020202,-0.13922643034806603
2011-02-14,28.09,32.55020202020202,-0.13702532529395162
2011-02-15,28.03,32.970202020202024,-0.14983839095602092
2011-02-16,28.45,33.06020202020202,-0.13944869475948374
2011-02-17,28.54,33.32020202020202,-0.14346257616636848
2011-02-18,28.8,32.93020202020202,-0.1254229177722086
2011-02-22,28.41,32.61020202020202,-0.12880024532200052
2011-02-23,28.09,32.59020202020202,-0.13808450826455254
2011-02-24,28.07,32.99020202020202,-0.14914131223534377
2011-02-25,28.47,33.39020202020202,-0.14735466461763713
2011-02-28,28.87,32.87020202020202,-0.12169691009941153
2011-03-01,28.35,32.76020202020202,-0.1346207211262742
2011-03-02,28.24,33.80020202020202,-0.1645020351321791
2011-03-03,29.28,33.74020202020202,-0.13219251080747718
2011-03-04,29.22,33.37020202020202,-0.12436850150591017
2011-03-07,28.85,33.34020202020202,-0.13467830871214415
2011-03-08,28.82,33.35020202020202,-0.13583731869023852
2011-03-09,28.83,32.83020202020202,-0.12184518443537162
2011-03-10,28.31,33.09020202020202,-0.14445974120326144
2011-03-11,28.57,32.84020202020202,-0.13002971228907656
2011-03-14,28.32,32.35020202020202,-0.1245804282052162
2011-03-15,27.83,31.800202020202022,-0.12484832699112525
2011-03-16,27.28,32.25020202020202,-0.1541138259254502
2011-03-17,27.73,32.65020202020202,-0.15069438214065844
2011-03-18,28.13,33.13020202020202,-0.1509257932430661
2011-03-21,28.61,33.12020202020202,-0.1361767665985545
2011-03-22,28.6,32.99020202020202,-0.13307593622838731
2011-03-23,28.47,33.36020202020202,-0.1465879018730356
2011-03-24,28.84,33.27020202020202,-0.13315825426944972
2011-03-25,28.75,33.470202020202024,-0.14102699521661066
2011-03-28,28.95,33.37020202020202,-0.1324595523133505
2011-03-29,28.85,33.33020202020202,-0.1344186878161282
2011-03-30,28.81,33.73020202020202,-0.14586933150460135
2011-03-31,29.21,33.0114974182444,-0.11515677008166969
2011-04-01,29.28,33.221497418244404,-0.1186429789308604
2011-04-04,29.49,32.87149741824441,-0.10287019709566392
2011-04-05,29.14,32.9414974182444,-0.11540147583391192
2011-04-06,29.21,32.821497418244405,-0.11003451098598838
2011-04-07,29.09,32.92149741824441,-0.11638284156907974
2011-04-08,29.19,33.211497418244406,-0.12108750676310176
2011-04-11,29.48,33.24149741824441,-0.11315667795939688
2011-04-12,29.51,33.141497418244406,-0.10957553825691846
2011-04-13,29.41,32.9414974182444,-0.10720512711995023
2011-04-14,29.21,33.5814974182444,-0.13017577399241953
2011-04-15,29.85,33.06149741824441,-0.09713708298258139
2011-04-18,29.33,32.931497418244405,-0.1093633056676353
2011-04-19,29.2,33.34149741824441,-0.12421449961567077
2011-04-20,29.61,34.471497418244404,-0.14102948181390595
2011-04-21,30.74,34.16149741824441,-0.10015654104252214
2011-04-25,30.43,34.66149741824441,-0.12208062932725805
2011-04-26,30.93,34.73149741824441,-0.10945388770503994
2011-04-27,31.0,34.87149741824441,-0.11102182885381007
2011-04-28,31.14,34.641497418244406,-0.10107811957344237
2011-04-29,30.91,35.02149741824441,-0.11739924678670444
2011-05-02,31.29,35.27149741824441,-0.11288143996361644
2011-05-03,31.54,35.2614974182444,-0.10553997109376556
2011-05-04,31.53,34.851497418244406,-0.09530429577770838
2011-05-05,31.12,35.12149741824441,-0.1139329958114419
2011-05-06,31.39,35.73149741824441,-0.12150337186897886
2011-05-09,32.0,35.80149741824441,-0.10618263738619971
2011-05-10,32.07,35.611497418244404,-0.09944814666597068
2011-05-11,31.88,35.98149741824441,-0.11398906973128764
2011-05-12,32.25,35.9014974182444,-0.10170877765083941
2011-05-13,32.17,36.16149741824441,-0.11037976033123542
2011-05-16,32.43,36.09149741824441,-0.10145041575342084
2011-05-17,32.36,36.461497418244406,-0.11248845244057704
2011-05-18,32.73,36.4414974182444,-0.10184810398011379
2011-05-19,32.71,36.501497418244405,-0.10387238021499123
2011-05-20,32.77,35.80149741824441,-0.08467515709830498
2011-05-23,32.07,36.02149741824441,-0.10969831077158465
2011-05-24,32.29,35.791497418244404,-0.09783042540320053
