date,XEL,dcf,Deviation
2005-06-02,18.72,18.97253071629336,-0.013310333769890326
2005-06-03,18.81,18.982530716293358,-0.00908892069618883
2005-06-06,18.82,19.06253071629336,-0.012722902320942087
2005-06-07,18.9,19.392530716293358,-0.025397959838193818
2005-06-08,19.23,19.482530716293358,-0.012961905204756818
2005-06-09,19.32,19.322530716293358,-0.00013097230018754846
2005-06-10,19.16,19.392530716293358,-0.01199073600528
2005-06-13,19.23,19.59253071629336,-0.018503516546327314
2005-06-14,19.43,19.52253071629336,-0.004739688600727154
2005-06-15,19.36,19.51253071629336,-0.007817064762695947
2005-06-16,19.35,19.732530716293358,-0.019385790996260588
2005-06-17,19.57,19.66253071629336,-0.0047059413474525025
2005-06-20,19.5,19.462530716293358,0.0019252010056058921
2005-06-21,19.3,19.58253071629336,-0.014427691721085045
2005-06-22,19.42,19.74253071629336,-0.016336847637632212
2005-06-23,19.58,19.60253071629336,-0.0011493779359127432
2005-06-24,19.44,19.67253071629336,-0.01182007132924534
2005-06-27,19.51,19.61253071629336,-0.005227816734949986
2005-06-28,19.45,19.572530716293358,-0.006260340988575197
2005-06-29,19.41,19.68253071629336,-0.0138463249579871
2005-06-30,19.52,,
2005-07-01,19.66,,
2005-07-05,19.56,,
2005-07-06,19.31,,
2005-07-07,19.42,,
2005-07-08,19.65,,
2005-07-11,19.67,,
2005-07-12,19.53,,
2005-07-13,19.52,,
2005-07-14,19.29,,
2005-07-15,19.3,,
2005-07-18,19.25,,
2005-07-19,19.26,,
2005-07-20,19.32,,
2005-07-21,19.08,,
2005-07-22,19.26,,
2005-07-25,19.1,,
2005-07-26,19.15,,
2005-07-27,19.25,,
2005-07-28,19.4,,
2005-07-29,19.41,,
2005-08-01,19.3,,
2005-08-02,19.52,,
2005-08-03,19.45,,
2005-08-04,19.32,,
2005-08-05,19.02,,
2005-08-08,18.7,,
2005-08-09,18.95,,
2005-08-10,19.08,,
2005-08-11,19.24,,
2005-08-12,19.14,,
2005-08-15,19.01,,
2005-08-16,18.67,,
2005-08-17,18.87,,
2005-08-18,19.07,,
2005-08-19,19.15,,
2005-08-22,19.16,,
2005-08-23,19.14,,
2005-08-24,19.01,,
2005-08-25,19.11,,
2005-08-26,19.01,,
2005-08-29,19.15,,
2005-08-30,19.13,,
2005-08-31,19.24,,
2005-09-01,19.51,,
2005-09-02,19.49,,
2005-09-06,19.62,,
2005-09-07,19.56,,
2005-09-08,19.21,,
2005-09-09,19.49,,
2005-09-12,19.42,,
2005-09-13,19.38,,
2005-09-14,19.53,,
2005-09-15,19.58,,
2005-09-16,19.82,,
2005-09-19,19.9,,
2005-09-20,19.86,,
2005-09-21,19.71,,
2005-09-22,19.69,,
2005-09-23,19.73,,
2005-09-26,19.62,,
2005-09-27,19.47,,
2005-09-28,19.64,,
2005-09-29,19.64,,
2005-09-30,19.61,,
2005-10-03,19.6,,
2005-10-04,19.39,,
2005-10-05,18.98,,
2005-10-06,18.7,,
2005-10-07,19.05,,
2005-10-10,18.58,,
2005-10-11,18.58,,
2005-10-12,18.24,,
2005-10-13,18.06,,
2005-10-14,18.2,,
2005-10-17,18.42,,
2005-10-18,18.0,,
2005-10-19,18.23,,
2005-10-20,18.11,,
2005-10-21,18.34,,
2005-10-24,18.59,,
2005-10-25,18.55,,
2005-10-26,18.51,,
2005-10-27,18.08,,
2005-10-28,18.25,,
2005-10-31,18.33,,
2005-11-01,18.14,,
2005-11-02,18.18,,
2005-11-03,17.91,,
2005-11-04,17.98,,
2005-11-07,17.97,,
2005-11-08,17.95,,
2005-11-09,18.26,,
2005-11-10,18.36,,
2005-11-11,18.26,,
2005-11-14,18.07,,
2005-11-15,17.98,,
2005-11-16,18.26,,
2005-11-17,18.47,,
2005-11-18,18.56,,
2005-11-21,18.39,,
2005-11-22,18.5,,
2005-11-23,18.79,,
2005-11-25,18.89,,
2005-11-28,18.91,,
2005-11-29,18.85,,
2005-11-30,18.51,,
2005-12-01,18.55,,
2005-12-02,18.55,,
2005-12-05,18.51,,
2005-12-06,18.52,,
2005-12-07,18.44,,
2005-12-08,18.5,,
2005-12-09,18.64,,
2005-12-12,18.57,,
2005-12-13,18.7,,
2005-12-14,18.86,,
2005-12-15,18.86,,
2005-12-16,18.9,,
2005-12-19,18.61,,
2005-12-20,18.88,,
2005-12-21,18.75,,
2005-12-22,18.91,,
2005-12-23,18.86,,
2005-12-27,18.81,,
2005-12-28,18.88,,
2005-12-29,18.58,,
2005-12-30,18.46,18.739605164551968,-0.01492054726323
2006-01-03,18.57,18.829605164551968,-0.013787074252661013
2006-01-04,18.66,18.819605164551966,-0.008480792405389792
2006-01-05,18.65,18.889605164551966,-0.012684498297593216
2006-01-06,18.72,18.839605164551966,-0.006348602505588219
2006-01-09,18.67,18.929605164551965,-0.013714240856861903
2006-01-10,18.76,18.789605164551965,-0.0015756139787235224
2006-01-11,18.62,18.979605164551966,-0.018946925472590803
2006-01-12,18.81,18.989605164551968,-0.009458077879746507
2006-01-13,18.82,19.199605164551965,-0.019771508908569935
2006-01-17,19.03,19.249605164551966,-0.0114082944909627
2006-01-18,19.08,19.299605164551966,-0.011378738719241888
2006-01-19,19.13,19.199605164551965,-0.0036253435399014045
2006-01-20,19.03,19.319605164551966,-0.01499022169890607
2006-01-23,19.15,19.459605164551967,-0.015910146271413073
2006-01-24,19.29,19.389605164551966,-0.005137039341784333
2006-01-25,19.22,19.419605164551967,-0.010278538768456635
2006-01-26,19.25,19.619605164551967,-0.018838562827949046
2006-01-27,19.45,19.449605164551965,2.0300435134457118e-05
2006-01-30,19.28,19.589605164551966,-0.01580456379550743
2006-01-31,19.42,19.609605164551965,-0.009668994503505335
2006-02-01,19.44,19.119605164551967,0.016757398109980448
2006-02-02,18.95,19.129605164551965,-0.009388858944395895
2006-02-03,18.96,18.949605164551965,0.0005485515586087786
2006-02-06,18.78,18.669605164551967,0.005913078207869127
2006-02-07,18.5,18.479605164551966,0.0011036402166835213
2006-02-08,18.31,18.809605164551968,-0.02656117234685551
2006-02-09,18.64,18.759605164551967,-0.006375676007188691
2006-02-10,18.59,18.579605164551968,0.000559475583898017
2006-02-13,18.41,18.579605164551968,-0.009128566675655536
2006-02-14,18.41,18.769605164551965,-0.019158909385643907
2006-02-15,18.6,18.739605164551968,-0.007449738845941356
2006-02-16,18.57,19.099605164551967,-0.027728592292310394
2006-02-17,18.93,19.139605164551966,-0.010951383936601333
2006-02-21,18.97,19.339605164551966,-0.019111308706003194
2006-02-22,19.17,19.119605164551967,0.0026357675806751857
2006-02-23,18.95,19.199605164551965,-0.013000536334612178
2006-02-24,19.03,19.019605164551965,0.0005465326623819156
2006-02-27,18.85,18.729605164551966,0.006428049838226091
2006-02-28,18.56,18.619605164551967,-0.00320120453818451
2006-03-01,18.45,18.519605164551965,-0.0037584583436581775
2006-03-02,18.35,18.399605164551968,-0.0026959907078623058
2006-03-03,18.23,18.339605164551966,-0.00597641898876955
2006-03-06,18.17,18.219605164551965,-0.0027226256608718913
2006-03-07,18.05,18.369605164551967,-0.017398586506840785
2006-03-08,18.2,18.279605164551967,-0.004354862363566747
2006-03-09,18.11,18.359605164551965,-0.01359534490610359
2006-03-10,18.19,18.569605164551966,-0.02044228518528779
2006-03-13,18.4,18.599605164551967,-0.01073168826897386
2006-03-14,18.43,18.689605164551967,-0.013890350398859885
2006-03-15,18.52,18.869605164551967,-0.01852742341470548
2006-03-16,18.7,18.669605164551967,0.001628038471094273
2006-03-17,18.5,18.469605164551965,0.0016456678514369383
2006-03-20,18.3,18.589605164551966,-0.015578876581209267
2006-03-21,18.42,18.639605164551966,-0.011781642508694401
2006-03-22,18.47,18.639605164551966,-0.009099182254917904
2006-03-23,18.47,18.599605164551967,-0.006968167517823254
2006-03-24,18.43,18.559605164551968,-0.006983185439715545
2006-03-27,18.39,18.279605164551967,0.006039235227143447
2006-03-28,18.11,18.459605164551967,-0.018938929702749796
2006-03-29,18.29,18.279605164551967,0.0005686575478223155
2006-03-30,18.11,18.319605164551966,-0.011441576533404163
2006-03-31,18.15,,
2006-04-03,18.3,,
2006-04-04,18.54,,
2006-04-05,18.52,,
2006-04-06,18.3,,
2006-04-07,18.07,,
2006-04-10,18.07,,
2006-04-11,18.03,,
2006-04-12,17.89,,
2006-04-13,17.92,,
2006-04-17,17.92,,
2006-04-18,18.2,,
2006-04-19,18.22,,
2006-04-20,18.41,,
2006-04-21,18.3,,
2006-04-24,18.45,,
2006-04-25,18.21,,
2006-04-26,18.1,,
2006-04-27,18.54,,
2006-04-28,18.84,,
2006-05-01,18.39,,
2006-05-02,18.38,,
2006-05-03,18.51,,
2006-05-04,18.74,,
2006-05-05,19.05,,
2006-05-08,18.95,,
2006-05-09,18.83,,
2006-05-10,18.95,,
2006-05-11,18.73,,
2006-05-12,18.4,,
2006-05-15,18.65,,
2006-05-16,18.59,,
2006-05-17,18.2,,
2006-05-18,18.12,,
2006-05-19,18.25,,
2006-05-22,18.46,,
2006-05-23,18.22,,
2006-05-24,18.41,,
2006-05-25,18.6,,
2006-05-26,18.59,,
2006-05-30,18.52,,
2006-05-31,18.77,,
2006-06-01,18.95,,
2006-06-02,19.01,,
2006-06-05,18.81,,
2006-06-06,18.85,,
2006-06-07,18.92,,
2006-06-08,19.39,,
2006-06-09,19.55,,
2006-06-12,19.29,,
2006-06-13,19.21,,
2006-06-14,18.96,,
2006-06-15,19.18,,
2006-06-16,19.22,,
2006-06-19,19.15,,
2006-06-20,19.13,,
2006-06-21,19.01,,
2006-06-22,18.83,,
2006-06-23,18.86,,
2006-06-26,19.17,,
2006-06-27,18.71,,
2006-06-28,18.98,,
2006-06-29,19.15,,
2006-06-30,19.18,,
2006-07-03,19.26,,
2006-07-05,19.26,,
2006-07-06,19.08,,
2006-07-07,19.37,,
2006-07-10,19.44,,
2006-07-11,19.45,,
2006-07-12,19.32,,
2006-07-13,19.27,,
2006-07-14,19.23,,
2006-07-17,19.33,,
2006-07-18,19.33,,
2006-07-19,19.53,,
2006-07-20,19.74,,
2006-07-21,19.78,,
2006-07-24,20.03,,
2006-07-25,20.04,,
2006-07-26,20.26,,
2006-07-27,20.0,,
2006-07-28,20.17,,
2006-07-31,20.04,,
2006-08-01,20.2,,
2006-08-02,20.45,,
2006-08-03,20.31,,
2006-08-04,20.41,,
2006-08-07,20.24,,
2006-08-08,20.41,,
2006-08-09,20.32,,
2006-08-10,20.46,,
2006-08-11,20.48,,
2006-08-14,20.66,,
2006-08-15,20.78,,
2006-08-16,20.69,,
2006-08-17,20.59,,
2006-08-18,20.81,,
2006-08-21,20.73,,
2006-08-22,20.91,,
2006-08-23,20.39,,
2006-08-24,20.52,,
2006-08-25,20.35,,
2006-08-28,20.72,,
2006-08-29,20.59,,
2006-08-30,20.44,,
2006-08-31,20.8,,
2006-09-01,20.77,,
2006-09-05,20.31,,
2006-09-06,20.32,,
2006-09-07,20.27,,
2006-09-08,20.29,,
2006-09-11,20.26,,
2006-09-12,20.17,,
2006-09-13,20.1,,
2006-09-14,20.25,,
2006-09-15,20.54,,
2006-09-18,20.32,,
2006-09-19,20.27,,
2006-09-20,20.5,,
2006-09-21,20.47,,
2006-09-22,20.67,,
2006-09-25,20.8,,
2006-09-26,20.66,,
2006-09-27,20.95,,
2006-09-28,20.85,,
2006-09-29,20.65,,
2006-10-02,20.76,,
2006-10-03,20.76,,
2006-10-04,20.89,,
2006-10-05,20.86,,
2006-10-06,20.73,,
2006-10-09,20.72,,
2006-10-10,20.73,,
2006-10-11,21.01,,
2006-10-12,21.04,,
2006-10-13,20.89,,
2006-10-16,21.15,,
2006-10-17,21.25,,
2006-10-18,21.45,,
2006-10-19,21.56,,
2006-10-20,21.85,,
2006-10-23,21.93,,
2006-10-24,21.76,,
2006-10-25,21.95,,
2006-10-26,21.97,,
2006-10-27,21.88,,
2006-10-30,22.01,,
2006-10-31,22.07,,
2006-11-01,22.09,,
2006-11-02,21.92,,
2006-11-03,21.94,,
2006-11-06,21.96,,
2006-11-07,21.9,,
2006-11-08,22.11,,
2006-11-09,22.16,,
2006-11-10,22.23,,
2006-11-13,22.35,,
2006-11-14,22.37,,
2006-11-15,22.31,,
2006-11-16,22.51,,
2006-11-17,22.63,,
2006-11-20,22.63,,
2006-11-21,22.69,,
2006-11-22,22.66,,
2006-11-24,22.69,,
2006-11-27,22.48,,
2006-11-28,22.65,,
2006-11-29,22.85,,
2006-11-30,22.96,,
2006-12-01,22.85,,
2006-12-04,23.0,,
2006-12-05,23.01,,
2006-12-06,22.91,,
2006-12-07,22.92,,
2006-12-08,22.82,,
2006-12-11,23.0,,
2006-12-12,23.15,,
2006-12-13,23.3,,
2006-12-14,23.47,,
2006-12-15,23.32,,
2006-12-18,23.14,,
2006-12-19,23.31,,
2006-12-20,23.3,,
2006-12-21,23.36,,
2006-12-22,23.22,,
2006-12-26,23.1,,
2006-12-27,23.23,,
2006-12-28,23.15,,
2006-12-29,23.06,23.517191722628926,-0.019440744797305176
2007-01-03,23.43,23.537191722628926,-0.004554142392691252
2007-01-04,23.45,23.067191722628927,0.01659535681560831
2007-01-05,22.98,23.067191722628927,-0.0037799019350669427
2007-01-08,22.98,23.057191722628925,-0.0033478371328788947
2007-01-09,22.97,23.177191722628926,-0.008939466226472792
2007-01-10,23.09,23.147191722628925,-0.0024707845044119603
2007-01-11,23.06,22.957191722628927,0.004478260172812609
2007-01-12,22.87,23.097191722628928,-0.009836335315446254
2007-01-16,23.01,23.127191722628925,-0.005067269906110394
2007-01-17,23.04,22.957191722628927,0.003607073477085887
2007-01-18,22.87,23.057191722628925,-0.00811858290813483
2007-01-19,22.97,23.07719172262893,-0.004644920574275013
2007-01-22,22.99,23.07719172262893,-0.003778263996629727
2007-01-23,22.99,23.407191722628927,-0.01782322832967642
2007-01-24,23.32,23.307191722628925,0.0005495418548704389
2007-01-25,23.22,23.257191722628928,-0.0015991493329240436
2007-01-26,23.17,23.32719172262893,-0.006738561782232866
2007-01-29,23.24,23.397191722628925,-0.006718401271931129
2007-01-30,23.31,23.417191722628928,-0.004577479823310582
2007-01-31,23.33,23.547191722628927,-0.009223678355674392
2007-02-01,23.46,23.637191722628927,-0.007496310251580929
2007-02-02,23.55,23.837191722628926,-0.012048051883405853
2007-02-05,23.75,24.117191722628927,-0.015225310096299238
2007-02-06,24.03,24.117191722628927,-0.0036153348048029166
2007-02-07,24.03,24.267191722628926,-0.009774172691261462
2007-02-08,24.18,24.087191722628926,0.0038530136032373097
2007-02-09,24.0,24.07719172262893,-0.0032060102157337456
2007-02-12,23.99,24.297191722628927,-0.012643095800360715
2007-02-13,24.21,24.387191722628927,-0.007265769861665161
2007-02-14,24.3,24.347191722628928,-0.0019382819655979766
2007-02-15,24.26,24.347191722628928,-0.003581181912979625
2007-02-16,24.26,24.437191722628928,-0.007250903648836404
2007-02-20,24.35,24.387191722628927,-0.0015250514717697339
2007-02-21,24.3,24.337191722628926,-0.00152818464236959
2007-02-22,24.25,24.267191722628926,-0.000708434779987166
2007-02-23,24.18,24.527191722628928,-0.014155380141160134
2007-02-26,24.44,23.797191722628927,0.027011938419600368
2007-02-27,23.71,23.717191722628925,-0.0003032282537085429
2007-02-28,23.63,23.627191722628925,0.00011885785683052319
2007-03-01,23.54,23.377191722628925,0.006964406987066685
2007-03-02,23.29,22.897191722628925,0.017155303677824696
2007-03-05,22.81,23.137191722628927,-0.014141375779365806
2007-03-06,23.05,23.197191722628926,-0.006345238871537151
2007-03-07,23.11,23.497191722628926,-0.016478212681732662
2007-03-08,23.41,23.517191722628926,-0.0045580154251914085
2007-03-09,23.43,23.627191722628925,-0.008345965315889159
2007-03-12,23.54,23.307191722628925,0.00998868847614287
2007-03-13,23.22,23.407191722628927,-0.007997188421708823
2007-03-14,23.32,23.797191722628927,-0.020052438463785682
2007-03-15,23.71,23.597191722628928,0.004780580617264496
2007-03-16,23.51,23.777191722628928,-0.011237312031876279
2007-03-19,23.69,24.217191722628925,-0.021769316965695396
2007-03-20,24.13,24.647191722628925,-0.020983799227482947
2007-03-21,24.56,24.587191722628926,-0.0011059303939905396
2007-03-22,24.5,24.637191722628927,-0.005568480538425957
2007-03-23,24.55,24.857191722628926,-0.012358263397440505
2007-03-26,24.77,24.677191722628926,0.0037608929903465427
2007-03-27,24.59,24.657191722628927,-0.0027250354940973054
2007-03-28,24.57,24.977191722628927,-0.016302542221350635
2007-03-29,24.89,24.777191722628928,0.004552908119447752
2007-03-30,24.69,25.14045110101978,-0.01791738339180038
2007-04-02,24.99,25.09045110101978,-0.004003558988052602
2007-04-03,24.94,24.83045110101978,0.004411877115503726
2007-04-04,24.68,24.82045110101978,-0.005658684463394459
2007-04-05,24.67,24.84045110101978,-0.006861835975787933
2007-04-09,24.69,25.00045110101978,-0.012417819973141064
2007-04-10,24.85,24.73045110101978,0.0048340767619596825
2007-04-11,24.58,24.69045110101978,-0.0044734339023566605
2007-04-12,24.54,24.65045110101978,-0.0044806928914664645
2007-04-13,24.5,24.71045110101978,-0.008516683898623478
2007-04-16,24.56,24.90045110101978,-0.013672487283004964
2007-04-17,24.75,24.80045110101978,-0.002034281586825948
2007-04-18,24.65,24.68045110101978,-0.0012338146047308207
2007-04-19,24.53,24.81045110101978,-0.011303748564581717
2007-04-20,24.66,24.63045110101978,0.0011996897198118806
2007-04-23,24.48,24.84045110101978,-0.014510650372407397
2007-04-24,24.69,24.87045110101978,-0.007255642460477052
2007-04-25,24.72,24.75045110101978,-0.0012303250916718689
2007-04-26,24.6,24.54045110101978,0.002426560894707608
2007-04-27,24.39,24.24045110101978,0.006169394222780289
2007-04-30,24.09,24.43045110101978,-0.013935522500670094
2007-05-01,24.28,24.43045110101978,-0.006158343143058076
2007-05-02,24.28,24.35045110101978,-0.002893215436851948
2007-05-03,24.2,24.28045110101978,-0.003313410475162093
2007-05-04,24.13,24.38045110101978,-0.010272619648506232
2007-05-07,24.23,24.26045110101978,-0.001255174559326222
2007-05-08,24.11,24.13045110101978,-0.0008475225321799007
2007-05-09,23.98,23.73045110101978,0.010515977885034555
2007-05-10,23.58,23.82045110101978,-0.0100943134955781
2007-05-11,23.67,24.05045110101978,-0.01581887588809705
2007-05-14,23.9,24.28045110101978,-0.015669029353569175
2007-05-15,24.13,24.49045110101978,-0.014718026202660273
2007-05-16,24.34,24.25045110101978,0.003692669410856997
2007-05-17,24.1,24.36045110101978,-0.010691554928097258
2007-05-18,24.21,24.29045110101978,-0.003312046395729573
2007-05-21,24.14,24.16045110101978,-0.0008464701645788386
2007-05-22,24.01,23.35045110101978,0.028245659843009197
2007-05-23,23.2,22.60045110101978,0.026528182835835912
2007-05-24,22.45,23.07045110101978,-0.02689375679318018
2007-05-25,22.92,22.93045110101978,-0.0004557738953210322
2007-05-29,22.78,23.01045110101978,-0.010015062286613086
2007-05-30,22.86,23.10045110101978,-0.010408935304694777
2007-05-31,22.95,22.91045110101978,0.0017262383357636857
2007-06-01,22.76,22.85045110101978,-0.003958394546344057
2007-06-04,22.7,22.50045110101978,0.008868662147452522
2007-06-05,22.35,22.18045110101978,0.00764406901410708
2007-06-06,22.03,21.54045110101978,0.022726956677199928
2007-06-07,21.39,21.65045110101978,-0.01202982329580704
2007-06-08,21.5,21.66045110101978,-0.007407560455295781
2007-06-11,21.51,21.21045110101978,0.014122702886117278
2007-06-12,21.06,21.63045110101978,-0.02637259381950141
2007-06-13,21.48,21.85045110101978,-0.016953933779540575
2007-06-14,21.7,22.00045110101978,-0.013656588205405273
2007-06-15,21.85,21.69045110101978,0.007355720645787933
2007-06-18,21.54,21.73045110101978,-0.008764249767960197
2007-06-19,21.58,21.37045110101978,0.009805544019153567
2007-06-20,21.22,21.60045110101978,-0.01761310906149638
2007-06-21,21.45,20.95045110101978,0.0238443027585169
2007-06-22,20.8,20.86045110101978,-0.0028978808141317813
2007-06-25,20.71,20.38045110101978,0.016169853029589287
2007-06-26,20.23,20.81045110101978,-0.02789228826430079
2007-06-27,20.66,20.67045110101978,-0.0005056058510142236
2007-06-28,20.52,20.62045110101978,-0.004871430820192479
2007-06-29,20.47,,
2007-07-02,20.82,,
2007-07-03,20.75,,
2007-07-05,20.5,,
2007-07-06,20.47,,
2007-07-09,20.53,,
2007-07-10,20.26,,
2007-07-11,20.28,,
2007-07-12,20.75,,
2007-07-13,20.98,,
2007-07-16,20.7,,
2007-07-17,20.57,,
2007-07-18,20.72,,
2007-07-19,21.08,,
2007-07-20,20.87,,
2007-07-23,20.97,,
2007-07-24,20.21,,
2007-07-25,20.97,,
2007-07-26,20.89,,
2007-07-27,20.31,,
2007-07-30,20.46,,
2007-07-31,20.3,,
2007-08-01,20.76,,
2007-08-02,20.81,,
2007-08-03,19.8,,
2007-08-06,20.57,,
2007-08-07,20.99,,
2007-08-08,21.14,,
2007-08-09,20.09,,
2007-08-10,20.91,,
2007-08-13,20.95,,
2007-08-14,20.87,,
2007-08-15,20.18,,
2007-08-16,20.34,,
2007-08-17,20.7,,
2007-08-20,20.75,,
2007-08-21,20.66,,
2007-08-22,20.76,,
2007-08-23,20.83,,
2007-08-24,20.98,,
2007-08-27,20.27,,
2007-08-28,20.07,,
2007-08-29,20.76,,
2007-08-30,20.49,,
2007-08-31,20.61,,
2007-09-04,20.78,,
2007-09-05,20.53,,
2007-09-06,20.83,,
2007-09-07,20.77,,
2007-09-10,20.99,,
2007-09-11,21.06,,
2007-09-12,21.08,,
2007-09-13,21.0,,
2007-09-14,21.06,,
2007-09-17,21.03,,
2007-09-18,21.92,,
2007-09-19,22.0,,
2007-09-20,21.95,,
2007-09-21,22.02,,
2007-09-24,21.85,,
2007-09-25,21.77,,
2007-09-26,21.98,,
2007-09-27,21.86,,
2007-09-28,21.54,,
2007-10-01,22.05,,
2007-10-02,22.0,,
2007-10-03,21.95,,
2007-10-04,21.92,,
2007-10-05,22.08,,
2007-10-08,21.91,,
2007-10-09,22.12,,
2007-10-10,21.97,,
2007-10-11,21.75,,
2007-10-12,21.73,,
2007-10-15,21.41,,
2007-10-16,21.44,,
2007-10-17,21.51,,
2007-10-18,21.35,,
2007-10-19,21.02,,
2007-10-22,21.19,,
2007-10-23,21.1,,
2007-10-24,21.04,,
2007-10-25,21.86,,
2007-10-26,22.1,,
2007-10-29,22.12,,
2007-10-30,22.17,,
2007-10-31,22.55,,
2007-11-01,21.76,,
2007-11-02,21.63,,
2007-11-05,21.65,,
2007-11-06,22.0,,
2007-11-07,21.66,,
2007-11-08,22.2,,
2007-11-09,22.15,,
2007-11-12,21.93,,
2007-11-13,22.16,,
2007-11-14,22.06,,
2007-11-15,22.05,,
2007-11-16,22.15,,
2007-11-19,22.13,,
2007-11-20,22.14,,
2007-11-21,22.1,,
2007-11-23,22.16,,
2007-11-26,21.94,,
2007-11-27,22.09,,
2007-11-28,22.6,,
2007-11-29,22.7,,
2007-11-30,23.11,,
2007-12-03,22.94,,
2007-12-04,23.22,,
2007-12-05,23.24,,
2007-12-06,23.31,,
2007-12-07,23.42,,
2007-12-10,23.35,,
2007-12-11,22.85,,
2007-12-12,23.0,,
2007-12-13,23.31,,
2007-12-14,22.94,,
2007-12-17,22.57,,
2007-12-18,22.66,,
2007-12-19,22.8,,
2007-12-20,22.9,,
2007-12-21,23.2,,
2007-12-24,22.99,,
2007-12-26,22.89,,
2007-12-27,22.64,,
2007-12-28,22.72,,
2007-12-31,22.57,22.288024339056776,0.012651442615714492
2008-01-02,22.17,22.418024339056775,-0.011063612712056137
2008-01-03,22.3,22.168024339056775,0.0059534245778820605
2008-01-04,22.05,22.508024339056774,-0.020349379943667145
2008-01-07,22.39,22.278024339056774,0.005026283266371889
2008-01-08,22.16,22.658024339056777,-0.021980042549354484
2008-01-09,22.54,22.868024339056774,-0.014344236047384995
2008-01-10,22.75,22.678024339056776,0.0031738064950950218
2008-01-11,22.56,22.678024339056776,-0.00520434837233652
2008-01-14,22.56,22.528024339056774,0.0014193726206068735
2008-01-15,22.41,22.478024339056773,-0.003026259693943656
2008-01-16,22.36,21.768024339056776,0.027194735347712884
2008-01-17,21.65,21.428024339056776,0.010359128654648275
2008-01-18,21.31,20.828024339056775,0.023140728717097936
2008-01-22,20.71,21.238024339056775,-0.024862215553907996
2008-01-23,21.12,20.688024339056774,0.020880469486286524
2008-01-24,20.57,20.378024339056775,0.009420719975060665
2008-01-25,20.26,20.748024339056776,-0.023521484796897085
2008-01-28,20.63,20.718024339056775,-0.004248684025862315
2008-01-29,20.6,20.908024339056777,-0.014732350319746734
2008-01-30,20.79,20.868024339056774,-0.0037389423066152006
2008-01-31,20.75,21.308024339056775,-0.026188459811073983
2008-02-01,21.19,21.478024339056773,-0.013410187757959324
2008-02-04,21.36,20.958024339056774,0.01918003598240481
2008-02-05,20.84,20.718024339056775,0.0058874175909371385
2008-02-06,20.6,20.738024339056775,-0.006655616600701242
2008-02-07,20.62,20.728024339056773,-0.0052115115888410335
2008-02-08,20.61,20.728024339056773,-0.005693950235015288
2008-02-11,20.61,21.008024339056774,-0.01894630035803957
2008-02-12,20.89,21.078024339056775,-0.008920396714239165
2008-02-13,20.96,20.818024339056777,0.006819843162391814
2008-02-14,20.7,20.838024339056776,-0.006623676832840486
2008-02-15,20.72,20.808024339056775,-0.004230307386345888
2008-02-19,20.69,20.798024339056774,-0.005193971181864265
2008-02-20,20.68,20.378024339056775,0.014818691739633127
2008-02-21,20.26,20.498024339056776,-0.01161206246610047
2008-02-22,20.38,20.738024339056775,-0.017264148850596794
2008-02-25,20.62,20.818024339056777,-0.0095121581102805
2008-02-26,20.7,20.468024339056775,0.011333563860414841
2008-02-27,20.35,20.358024339056776,-0.0003941609914169808
2008-02-28,20.24,19.938024339056774,0.015145716336180781
2008-02-29,19.82,20.038024339056776,-0.010880530703409552
2008-03-03,19.92,20.358024339056776,-0.021516053412728553
2008-03-04,20.24,20.348024339056774,-0.005308836733079247
2008-03-05,20.23,19.798024339056774,0.021819129704323093
2008-03-06,19.68,19.838024339056776,-0.00796572966924236
2008-03-07,19.72,19.768024339056776,-0.0024293949781259983
2008-03-10,19.65,20.478024339056773,-0.04043477658523542
2008-03-11,20.36,20.008024339056774,0.01759172494888217
2008-03-12,19.89,20.038024339056776,-0.007387172335560854
2008-03-13,19.92,19.998024339056776,-0.003901602365009138
2008-03-14,19.88,19.948024339056776,-0.0034100790083552157
2008-03-17,19.83,20.468024339056775,-0.031171759838066526
2008-03-18,20.35,19.988024339056775,0.01810962678467032
2008-03-19,19.87,20.268024339056776,-0.01963804327438945
2008-03-20,20.15,20.238024339056775,-0.004349453167071249
2008-03-24,20.12,20.058024339056775,0.003089818812441525
2008-03-25,19.94,20.138024339056773,-0.00983335483772918
2008-03-26,20.02,20.068024339056777,-0.0023930775768151724
2008-03-27,19.95,19.988024339056775,-0.0019023560513919957
2008-03-28,19.87,20.068024339056777,-0.009867654917648072
2008-03-31,19.95,20.824368832685987,-0.04198777114020269
2008-04-01,20.42,20.94436883268599,-0.02503626807161896
2008-04-02,20.54,20.90436883268599,-0.017430271901645034
2008-04-03,20.5,21.024368832685987,-0.02494100236059238
2008-04-04,20.62,21.004368832685987,-0.01829947073143423
2008-04-07,20.6,21.15436883268599,-0.026205879129299392
2008-04-08,20.75,21.10436883268599,-0.01679125471580789
2008-04-09,20.7,20.90436883268599,-0.009776369443235233
2008-04-10,20.5,20.99436883268599,-0.02354768731681567
2008-04-11,20.59,20.894368832685988,-0.014567026892425172
2008-04-14,20.49,21.004368832685987,-0.02448865932527111
2008-04-15,20.6,21.40436883268599,-0.03757965670343244
2008-04-16,21.0,21.324368832685987,-0.015211180937219293
2008-04-17,20.92,21.464368832685988,-0.02536151129946207
2008-04-18,21.06,21.254368832685987,-0.009144888479919455
2008-04-21,20.85,21.03436883268599,-0.008765123125514918
2008-04-22,20.63,21.144368832685988,-0.024326516282238364
