date,HBAN,dcf,Deviation
2017-03-22,12.78,14.527167034904602,-0.12026894374565
2017-03-23,13.02,14.617167034904602,-0.10926652415551508
2017-03-24,13.11,14.527167034904602,-0.09755288360762693
2017-03-27,13.02,14.727167034904603,-0.1159195811970134
2017-03-28,13.22,14.727167034904603,-0.10233923682215951
2017-03-29,13.22,15.097167034904603,-0.124339025365792
2017-03-30,13.59,14.897167034904603,-0.08774601451684494
2017-03-31,13.39,14.530581751858396,-0.0784952571986679
2017-04-03,13.35,14.490581751858397,-0.07871193657991815
2017-04-04,13.31,14.250581751858396,-0.06600304241865329
2017-04-05,13.07,14.380581751858397,-0.09113551694033728
2017-04-06,13.2,14.300581751858397,-0.07696062796294101
2017-04-07,13.12,14.180581751858396,-0.07479113131020909
2017-04-10,13.0,14.180581751858396,-0.08325340754822541
2017-04-11,13.0,14.040581751858397,-0.07411243851919935
2017-04-12,12.86,13.770581751858396,-0.0661251476710859
2017-04-13,12.59,14.090581751858396,-0.10649537246114671
2017-04-17,12.91,13.980581751858397,-0.07657633787063889
2017-04-18,12.8,13.770581751858396,-0.07048226206764363
2017-04-19,12.59,13.900581751858397,-0.09428251099513751
2017-04-20,12.72,13.780581751858396,-0.07696204492349312
2017-04-21,12.6,14.170581751858396,-0.11083396429031034
2017-04-24,12.99,14.220581751858397,-0.08653526088674812
2017-04-25,13.04,14.300581751858397,-0.08814898398763271
2017-04-26,13.12,14.170581751858396,-0.0741382231340374
2017-04-27,12.99,14.040581751858397,-0.07482465972033836
2017-04-28,12.86,14.270581751858396,-0.0988454273544036
2017-05-01,13.09,14.130581751858397,-0.07364040420498219
2017-05-02,12.95,14.320581751858397,-0.09570712807673021
2017-05-03,13.14,14.230581751858397,-0.07663648407880275
2017-05-04,13.05,14.170581751858396,-0.07907803444353567
2017-05-05,12.99,14.230581751858397,-0.08717716348429583
2017-05-08,13.05,14.110581751858396,-0.07516215635253409
2017-05-09,12.93,14.080581751858396,-0.08171407773734485
2017-05-10,12.9,13.970581751858397,-0.07663115043265722
2017-05-11,12.79,13.940581751858396,-0.08253470137320595
2017-05-12,12.76,14.130581751858397,-0.09699400746031872
2017-05-15,12.95,14.220581751858397,-0.08934808533359428
2017-05-16,13.04,13.470581751858397,-0.031964599583755526
2017-05-17,12.29,13.680581751858396,-0.10164639026914901
2017-05-18,12.5,13.750581751858396,-0.09094755221460937
2017-05-19,12.57,13.820581751858397,-0.09048691106582663
2017-05-22,12.64,14.070581751858397,-0.10167182687165366
2017-05-23,12.89,14.000581751858396,-0.07932397178502815
2017-05-24,12.82,14.050581751858397,-0.08758226339600739
2017-05-25,12.87,14.040581751858397,-0.08337131413400733
2017-05-26,12.86,13.920581751858396,-0.07618803371610594
2017-05-30,12.74,13.720581751858397,-0.0714679428024676
2017-05-31,12.54,13.900581751858397,-0.09787948275448966
2017-06-01,12.72,13.760581751858396,-0.07562047670825134
2017-06-02,12.58,13.750581751858396,-0.08512961654878282
2017-06-05,12.57,13.630581751858397,-0.07780898652501
2017-06-06,12.45,13.870581751858397,-0.102416883247746
2017-06-07,12.69,14.100581751858396,-0.10003713156533334
2017-06-08,12.92,14.470581751858397,-0.10715407151196688
2017-06-09,13.29,14.550581751858397,-0.08663445718913587
2017-06-12,13.37,14.530581751858396,-0.07987166458149297
2017-06-13,13.35,14.590581751858396,-0.08502620203614464
2017-06-14,13.41,14.470581751858397,-0.07329226772256003
2017-06-15,13.29,14.400581751858397,-0.07712061713861507
2017-06-16,13.22,14.500581751858396,-0.08831243971948066
2017-06-19,13.32,14.410581751858397,-0.07567923145904598
2017-06-20,13.23,14.240581751858397,-0.07096492049747305
2017-06-21,13.06,14.120581751858397,-0.07510892755667198
2017-06-22,12.94,13.890581751858397,-0.0684335450335779
2017-06-23,12.71,13.970581751858397,-0.0902311567441142
2017-06-26,12.79,14.090581751858396,-0.09230149434297585
2017-06-27,12.91,14.320581751858397,-0.09850031069270937
2017-06-28,13.14,14.560581751858397,-0.09756352981412197
2017-06-29,13.38,14.700581751858396,-0.08983193822866575
2017-06-30,13.52,15.117052388117326,-0.10564575335947635
2017-07-03,13.75,15.167052388117325,-0.09342964947015808
2017-07-05,13.8,15.027052388117326,-0.08165622614636114
2017-07-06,13.66,15.057052388117325,-0.09278392291573923
2017-07-07,13.69,15.057052388117325,-0.09079150107734046
2017-07-10,13.69,15.077052388117325,-0.09199758363979038
2017-07-11,13.71,15.097052388117326,-0.09187570874491069
2017-07-12,13.73,15.237052388117325,-0.09890708187710939
2017-07-13,13.87,15.157052388117325,-0.0849144249924435
2017-07-14,13.79,15.177052388117326,-0.09139142124878619
2017-07-17,13.81,15.077052388117325,-0.08403846822976657
2017-07-18,13.71,15.067052388117325,-0.09006754295137165
2017-07-19,13.7,14.927052388117326,-0.08220326131461309
2017-07-20,13.56,14.337052388117325,-0.05419889438092251
2017-07-21,12.97,14.557052388117325,-0.10902292207265862
2017-07-24,13.19,14.767052388117326,-0.10679534050995454
2017-07-25,13.4,14.547052388117326,-0.07885118974716065
2017-07-26,13.18,14.487052388117325,-0.09022210682342846
2017-07-27,13.12,14.537052388117326,-0.09747866006699091
2017-07-28,13.17,14.617052388117326,-0.09899755092166751
2017-07-31,13.25,14.687052388117326,-0.09784484661333304
2017-08-01,13.32,14.687052388117326,-0.09307874391619586
2017-08-02,13.32,14.527052388117326,-0.08308997282233643
2017-08-03,13.16,14.667052388117325,-0.10275086965246538
2017-08-04,13.3,14.647052388117325,-0.09196747252779303
2017-08-07,13.28,14.717052388117326,-0.09764539462247313
2017-08-08,13.35,14.537052388117326,-0.081657020723653
2017-08-09,13.17,14.177052388117326,-0.07103397522614785
2017-08-10,12.81,14.087052388117325,-0.09065433654485022
2017-08-11,12.72,14.327052388117325,-0.11216908716339957
2017-08-14,12.96,14.367052388117326,-0.09793605188501064
2017-08-15,13.0,14.367052388117326,-0.09515190389700157
2017-08-16,13.0,14.007052388117327,-0.07189609635298033
2017-08-17,12.64,14.027052388117326,-0.09888409551334765
2017-08-18,12.66,13.967052388117326,-0.09358111874981723
2017-08-21,12.6,14.067052388117325,-0.10428996406927216
2017-08-22,12.7,14.037052388117326,-0.09525164907478512
2017-08-23,12.67,14.067052388117325,-0.09931379720299038
2017-08-24,12.7,14.127052388117326,-0.10101557981887732
2017-08-25,12.76,14.087052388117325,-0.09420369510634585
2017-08-28,12.72,13.957052388117326,-0.08863278246132544
2017-08-29,12.59,14.037052388117326,-0.10308805211429484
2017-08-30,12.67,13.957052388117326,-0.09221520076926049
2017-08-31,12.59,14.067052388117325,-0.1050008450501696
2017-09-01,12.7,13.747052388117325,-0.076165592343445
2017-09-05,12.38,13.877052388117326,-0.10787971005998542
2017-09-06,12.51,13.547052388117326,-0.07655188438091276
2017-09-07,12.18,13.687052388117326,-0.11010788483762235
2017-09-08,12.32,13.907052388117325,-0.11411853093135382
2017-09-11,12.54,14.157052388117325,-0.11422239204783857
2017-09-12,12.79,14.267052388117326,-0.10352891038288525
2017-09-13,12.9,14.167052388117325,-0.0894365569777994
2017-09-14,12.8,14.127052388117326,-0.093936962337136
2017-09-15,12.76,14.457052388117326,-0.11738578117847753
2017-09-18,13.09,14.617052388117326,-0.10447061059716223
2017-09-19,13.25,14.727052388117325,-0.10029518122099579
2017-09-20,13.36,14.767052388117326,-0.0952832258690669
2017-09-21,13.4,14.757052388117327,-0.09195958328439979
2017-09-22,13.39,14.747052388117325,-0.09202194122608465
2017-09-25,13.38,14.817052388117325,-0.09698638774266477
2017-09-26,13.45,15.117052388117326,-0.11027628570155013
2017-09-27,13.75,15.237052388117325,-0.09759449204736004
2017-09-28,13.87,15.327052388117325,-0.09506409655433434
2017-09-29,13.96,15.117499508068578,-0.07656686262505197
2017-10-02,14.04,14.977499508068577,-0.0625938600474355
2017-10-03,13.9,14.837499508068579,-0.06318446767656294
2017-10-04,13.76,15.037499508068578,-0.08495425102977516
2017-10-05,13.96,14.977499508068577,-0.0679352055742306
2017-10-06,13.9,14.927499508068578,-0.06883266065513494
2017-10-09,13.85,15.057499508068577,-0.08019256500201366
2017-10-10,13.98,14.927499508068578,-0.06347342416969681
2017-10-11,13.85,14.867499508068578,-0.06843783700926864
2017-10-12,13.79,14.777499508068578,-0.06682453330682903
2017-10-13,13.7,14.997499508068579,-0.08651438910669951
2017-10-16,13.92,14.887499508068577,-0.06498737464570337
2017-10-17,13.81,15.027499508068578,-0.08101810333880743
2017-10-18,13.95,15.057499508068577,-0.07355135608506069
2017-10-19,13.98,15.267499508068578,-0.08432942849535774
2017-10-20,14.19,15.187499508068578,-0.06567898208251088
2017-10-23,14.11,15.287499508068578,-0.07702368248300562
2017-10-24,14.21,14.957499508068578,-0.04997489772039443
2017-10-25,13.88,14.987499508068577,-0.07389488202967742
2017-10-26,13.91,15.017499508068578,-0.07374726448125024
2017-10-27,13.94,14.847499508068578,-0.061121369802061065
2017-10-30,13.77,14.877499508068578,-0.07444123977069828
2017-10-31,13.8,14.887499508068577,-0.07304782831255074
2017-11-01,13.81,14.947499508068578,-0.07609965181497824
2017-11-02,13.87,14.857499508068578,-0.06646471753421923
2017-11-03,13.78,14.857499508068578,-0.0725222644283735
2017-11-06,13.78,14.477499508068577,-0.04817817522147716
2017-11-07,13.4,14.367499508068578,-0.06733944953505955
2017-11-08,13.29,14.287499508068578,-0.06981624093881933
2017-11-09,13.21,14.217499508068578,-0.07086334045566944
2017-11-10,13.14,14.437499508068578,-0.08987009885911712
2017-11-13,13.36,14.687499508068578,-0.09038294825741555
2017-11-14,13.61,14.587499508068579,-0.06700939441525999
2017-11-15,13.51,14.477499508068577,-0.06682780458941628
2017-11-16,13.4,14.617499508068578,-0.08329054551337878
2017-11-17,13.54,14.647499508068577,-0.07561014133903965
2017-11-20,13.57,14.627499508068578,-0.07229530293166353
2017-11-21,13.55,14.617499508068578,-0.07302887251539414
2017-11-22,13.54,14.537499508068578,-0.06861561766622581
2017-11-24,13.46,14.577499508068579,-0.07665920396361847
2017-11-27,13.5,15.047499508068578,-0.10284097415911508
2017-11-28,13.97,15.557499508068577,-0.10204078793287141
2017-11-29,14.48,15.477499508068577,-0.06444836309305457
2017-11-30,14.4,15.517499508068578,-0.07201543699018753
2017-12-01,14.44,15.777499508068578,-0.08477259070010323
2017-12-04,14.7,15.537499508068578,-0.05390182040769609
2017-12-05,14.46,15.597499508068578,-0.07292832466384436
2017-12-06,14.52,15.787499508068578,-0.08028500697154684
2017-12-07,14.71,15.927499508068578,-0.07644009076577363
2017-12-08,14.85,15.697499508068578,-0.05398945912582831
2017-12-11,14.62,15.887499508068577,-0.07977967252964313
2017-12-12,14.81,15.657499508068579,-0.05412738525917549
2017-12-13,14.58,15.517499508068578,-0.06041562995256489
2017-12-14,14.44,15.657499508068579,-0.07775823383811575
2017-12-15,14.58,15.757499508068578,-0.07472629191361502
2017-12-18,14.68,15.687499508068578,-0.06422307822546158
2017-12-19,14.61,15.717499508068578,-0.07046283077661575
2017-12-20,14.64,15.917499508068579,-0.08025754971256716
2017-12-21,14.84,15.857499508068578,-0.06416519247254948
2017-12-22,14.78,15.707499508068578,-0.05904819590108179
2017-12-26,14.63,15.667499508068579,-0.06621985260215124
2017-12-27,14.59,15.817499508068577,-0.07760389102224563
2017-12-28,14.74,15.637499508068577,-0.05739405507929762
2017-12-29,14.56,15.937809126322627,-0.08644909192989758
2018-01-02,14.6,16.057809126322628,-0.09078505759125799
2018-01-03,14.72,16.187809126322627,-0.0906737357024957
2018-01-04,14.85,16.317809126322626,-0.0899513601954609
2018-01-05,14.98,16.287809126322628,-0.08029374093100616
2018-01-08,14.95,16.567809126322626,-0.0976477405061531
2018-01-09,15.23,16.817809126322626,-0.09441236455927215
2018-01-10,15.48,16.967809126322628,-0.08768422105919071
2018-01-11,15.63,17.187809126322627,-0.09063453723935566
2018-01-12,15.85,17.017809126322625,-0.06862276557775548
2018-01-16,15.68,17.097809126322627,-0.08292343866091378
2018-01-17,15.76,16.847809126322627,-0.06456680023891415
2018-01-18,15.51,17.147809126322628,-0.0955112757704143
2018-01-19,15.81,17.367809126322626,-0.08969520075860415
2018-01-22,16.03,17.377809126322628,-0.07755920878892986
2018-01-23,16.04,17.44780912632263,-0.080686871121185
2018-01-24,16.11,17.387809126322626,-0.07348879419134002
2018-01-25,16.05,17.547809126322626,-0.08535590486198263
2018-01-26,16.21,17.567809126322626,-0.0772896105916906
2018-01-29,16.23,17.437809126322627,-0.06926381161607165
2018-01-30,16.1,17.517809126322625,-0.08093529939153143
2018-01-31,16.18,17.677809126322625,-0.08472821013167042
2018-02-01,16.34,17.417809126322624,-0.06187971854013419
2018-02-02,16.08,16.767809126322625,-0.041019618075380126
2018-02-05,15.43,16.867809126322626,-0.08523982667546848
2018-02-06,15.53,16.977809126322626,-0.08527655809711765
2018-02-07,15.64,16.437809126322627,-0.04853500367302943
2018-02-08,15.1,16.747809126322625,-0.09838953345442392
2018-02-09,15.41,16.817809126322626,-0.08370942467881703
2018-02-12,15.48,16.85780912632263,-0.08173120931659195
2018-02-13,15.52,17.227809126322626,-0.0991309523921553
2018-02-14,15.89,17.19780912632263,-0.07604510067046388
2018-02-15,15.86,17.167809126322627,-0.0761779861774804
2018-02-16,15.83,17.237809126322627,-0.08166984075562489
2018-02-20,15.9,17.387809126322626,-0.08556622145513992
2018-02-21,16.05,17.067809126322626,-0.059633261585572916
2018-02-22,15.73,17.327809126322627,-0.09221068368622543
2018-02-23,15.99,17.367809126322626,-0.0793311992492145
2018-02-26,16.03,17.157809126322626,-0.06573153472096838
2018-02-27,15.82,17.037809126322628,-0.0714768616841216
2018-02-28,15.7,16.94780912632263,-0.07362657420920471
2018-03-01,15.61,17.137809126322626,-0.08914845036848995
2018-03-02,15.8,17.347809126322627,-0.08922216719424614
2018-03-05,16.01,17.537809126322628,-0.08711516446085199
2018-03-06,16.2,17.617809126322626,-0.08047590458931075
2018-03-07,16.28,17.497809126322625,-0.0695978060756548
2018-03-08,16.16,17.837809126322625,-0.09405914787185055
2018-03-09,16.5,17.817809126322626,-0.07396022243698852
2018-03-12,16.48,17.627809126322628,-0.06511354406536363
2018-03-13,16.29,17.387809126322626,-0.06313671367951135
2018-03-14,16.05,17.377809126322628,-0.07640831572441198
2018-03-15,16.04,17.407809126322626,-0.07857445565934773
2018-03-16,16.07,17.257809126322627,-0.06882734173429406
2018-03-19,15.92,17.167809126322627,-0.07268307313653777
2018-03-20,15.83,17.217809126322628,-0.08060311948753929
2018-03-21,15.88,16.647809126322628,-0.04612073099208036
2018-03-22,15.31,16.037809126322628,-0.045380832293862694
2018-03-23,14.7,16.617809126322626,-0.11540685729052069
2018-03-26,15.28,16.267809126322625,-0.0607217062022366
2018-03-27,14.93,16.35780912632263,-0.08728608552015871
2018-03-28,15.02,16.437809126322627,-0.08625292552230845
2018-03-29,15.1,15.62040976975012,-0.03331601266683326
2018-04-02,14.67,15.78040976975012,-0.07036634573828959
2018-04-03,14.83,15.97040976975012,-0.07140767119890645
2018-04-04,15.02,16.02040976975012,-0.06244595388808993
2018-04-05,15.07,15.510409769750119,-0.028394463865748287
2018-04-06,14.56,15.57040976975012,-0.06489294660138767
2018-04-09,14.62,15.82040976975012,-0.07587728682258277
2018-04-10,14.87,15.600409769750119,-0.04681990925433355
2018-04-11,14.65,15.94040976975012,-0.08095210778074924
2018-04-12,14.99,15.61040976975012,-0.03974333658763729
2018-04-13,14.66,15.62040976975012,-0.061484287794422166
2018-04-16,14.67,15.430409769750119,-0.04927994661819235
2018-04-17,14.48,15.44040976975012,-0.062201054510333975
2018-04-18,14.49,15.63040976975012,-0.07296096433486854
2018-04-19,14.68,15.70040976975012,-0.06499255654563474
2018-04-20,14.75,15.96040976975012,-0.07583826400523996
2018-04-23,15.01,15.80040976975012,-0.05002463741562957
2018-04-24,14.85,16.01040976975012,-0.0724784553573753
2018-04-25,15.06,15.98040976975012,-0.05759613070075309
2018-04-26,15.03,16.09040976975012,-0.0659032171911299
2018-04-27,15.14,15.86040976975012,-0.045421888854607406
2018-04-30,14.91,15.760409769750119,-0.05395860781376127
2018-05-01,14.81,15.61040976975012,-0.05127410372667829
2018-05-02,14.66,15.41040976975012,-0.048694991305366586
2018-05-03,14.46,15.65040976975012,-0.07606253045533673
2018-05-04,14.7,15.680409769750119,-0.06252449930495296
2018-05-07,14.73,15.81040976975012,-0.06833534269410624
2018-05-08,14.86,16.04040976975012,-0.07358975155212066
2018-05-09,15.09,16.09040976975012,-0.06217428791843982
2018-05-10,15.14,16.08040976975012,-0.05848170433561861
2018-05-11,15.13,16.06040976975012,-0.0579318823796483
2018-05-14,15.11,16.10040976975012,-0.06151456912673914
2018-05-15,15.15,16.050409769750118,-0.05609886493035843
2018-05-16,15.1,16.300409769750118,-0.07364291982265425
2018-05-17,15.35,16.07040976975012,-0.04482833854717094
2018-05-18,15.12,16.17040976975012,-0.0649587601493633
2018-05-21,15.22,16.31040976975012,-0.06685360975862376
2018-05-22,15.36,16.13040976975012,-0.047761326633802836
2018-05-23,15.18,16.10040976975012,-0.05716685369582386
2018-05-24,15.15,16.050409769750118,-0.05609886493035843
2018-05-25,15.1,15.39040976975012,-0.0188695281084017
2018-05-29,14.44,15.81040976975012,-0.08667768828940225
2018-05-30,14.86,15.82040976975012,-0.06070700972527898
2018-05-31,14.87,16.140409769750118,-0.0787098833222365
2018-06-01,15.19,16.22040976975012,-0.06352550794812595
2018-06-04,15.27,16.23040976975012,-0.05917347641709647
2018-06-05,15.28,16.54040976975012,-0.07620184670728158
2018-06-06,15.59,16.51040976975012,-0.05574723962554018
2018-06-07,15.56,16.640409769750118,-0.06492687287750254
2018-06-08,15.69,16.51040976975012,-0.049690454761047165
2018-06-11,15.56,16.54040976975012,-0.05927360829615835
2018-06-12,15.59,16.50040976975012,-0.05517497943712635
2018-06-13,15.55,16.37040976975012,-0.05011540830615635
2018-06-14,15.42,16.28040976975012,-0.05284939273142908
2018-06-15,15.33,16.28040976975012,-0.05837750911626505
2018-06-18,15.33,16.32040976975012,-0.0606853494319638
2018-06-19,15.37,16.40040976975012,-0.06282829418388491
2018-06-20,15.45,16.56040976975012,-0.06705207088404519
2018-06-21,15.61,16.300409769750118,-0.04235536281004193
2018-06-22,15.35,16.15040976975012,-0.04955971898925404
2018-06-25,15.2,16.00040976975012,-0.05002432945582125
2018-06-26,15.05,15.83040976975012,-0.04929814079995465
2018-06-27,14.88,15.840409769750119,-0.06063036144331191
2018-06-28,14.89,15.71040976975012,-0.052220774745786125
2018-06-29,14.76,16.05992472718276,-0.08094214320833837
2018-07-02,14.83,15.94992472718276,-0.07021504780358745
2018-07-03,14.72,15.97992472718276,-0.07884422165265625
2018-07-05,14.75,16.09992472718276,-0.08384664835752786
2018-07-06,14.87,16.43992472718276,-0.09549464205191605
2018-07-09,15.21,16.20992472718276,-0.0616859574619717
2018-07-10,14.98,16.05992472718276,-0.06724344886591516
2018-07-11,14.83,15.97992472718276,-0.07196058472207156
2018-07-12,14.75,15.879924727182761,-0.07115428735304963
2018-07-13,14.65,16.12992472718276,-0.09175025626057232
2018-07-16,14.9,16.14992472718276,-0.07739508067668877
2018-07-17,14.92,16.27992472718276,-0.08353384613087789
2018-07-18,15.05,16.22992472718276,-0.07270056682435233
2018-07-19,15.0,16.32992472718276,-0.08144095881648306
2018-07-20,15.1,16.59992472718276,-0.09035732100198013
2018-07-23,15.37,16.51992472718276,-0.06960835150117939
2018-07-24,15.29,16.32992472718276,-0.06368215068693517
2018-07-25,15.1,16.53992472718276,-0.08705751392062255
2018-07-26,15.31,16.73992472718276,-0.08542002132547277
2018-07-27,15.51,16.71992472718276,-0.07236424487101312
2018-07-30,15.49,16.66992472718276,-0.07078164697760869
2018-07-31,15.44,16.71992472718276,-0.07655086658984156
2018-08-01,15.49,16.94992472718276,-0.08613163484091857
2018-08-02,15.72,16.95992472718276,-0.07310909376829089
2018-08-03,15.73,17.01992472718276,-0.07578909706472459
2018-08-06,15.79,17.09992472718276,-0.07660412242051862
2018-08-07,15.87,17.309924727182757,-0.08318492136026234
2018-08-08,16.08,17.159924727182762,-0.06293295246639818
2018-08-09,15.93,17.06992472718276,-0.06677971610311217
2018-08-10,15.84,16.93992472718276,-0.06493090995957962
2018-08-13,15.71,17.159924727182762,-0.08449481860989516
2018-08-14,15.93,17.13992472718276,-0.0705910175476967
2018-08-15,15.91,17.22992472718276,-0.07660652893627462
2018-08-16,16.0,17.32992472718276,-0.07674151781494554
2018-08-17,16.1,17.339924727182762,-0.07150692674224846
2018-08-20,16.11,17.43992472718276,-0.07625748092306106
2018-08-21,16.21,17.43992472718276,-0.07052351122053502
2018-08-22,16.21,17.409924727182762,-0.06892187909975711
2018-08-23,16.18,17.43992472718276,-0.07224370213129283
2018-08-24,16.21,17.499924727182762,-0.07371030146084634
2018-08-27,16.27,17.499924727182762,-0.07028171528488414
2018-08-28,16.27,17.53992472718276,-0.07240194852231474
2018-08-29,16.31,17.48992472718276,-0.06746311065301092
2018-08-30,16.26,17.43992472718276,-0.067656526369272
2018-08-31,16.21,17.62992472718276,-0.08054060066367974
2018-09-04,16.4,17.62992472718276,-0.06976347013475326
2018-09-05,16.4,17.56992472718276,-0.0665867808399172
2018-09-06,16.34,17.47992472718276,-0.06521336590254756
2018-09-07,16.25,17.36992472718276,-0.06447493266508819
2018-09-10,16.14,17.47992472718276,-0.07665506277032541
2018-09-11,16.25,17.09992472718276,-0.04970341921047661
2018-09-12,15.87,16.999924727182762,-0.06646645472353307
2018-09-13,15.77,16.88992472718276,-0.06630726573815604
2018-09-14,15.66,16.87992472718276,-0.07227074450268389
2018-09-17,15.65,16.71992472718276,-0.06399100143335623
2018-09-18,15.49,16.94992472718276,-0.08613163484091857
2018-09-19,15.72,17.20992472718276,-0.08657357604995508
2018-09-20,15.98,17.17992472718276,-0.06984458583128672
2018-09-21,15.95,16.999924727182762,-0.06176055153373361
2018-09-24,15.77,16.89992472718276,-0.0668597491067714
2018-09-25,15.67,16.54992472718276,-0.05316789905016961
2018-09-26,15.32,16.29992472718276,-0.06011835904668783
2018-09-27,15.07,16.14992472718276,-0.06686871582534892
2018-09-28,14.92,16.09293643688451,-0.07288517179476184
2018-10-01,14.93,16.02293643688451,-0.06821074533932436
2018-10-02,14.86,16.43293643688451,-0.09571852498339739
2018-10-03,15.27,16.57293643688451,-0.07861832101067578
2018-10-04,15.41,16.512936436884512,-0.0667922656336829
2018-10-05,15.35,16.722936436884513,-0.08209900468534537
2018-10-08,15.56,16.602936436884512,-0.06281638436966852
2018-10-09,15.44,16.312936436884513,-0.05351191309191594
2018-10-10,15.15,15.862936436884512,-0.044943534869546053
2018-10-11,14.7,15.532936436884512,-0.05362388755461733
2018-10-12,14.37,15.392936436884511,-0.06645492502868744
2018-10-15,14.23,15.442936436884512,-0.07854312175937517
2018-10-16,14.28,15.552936436884512,-0.08184540855356959
2018-10-17,14.39,15.372936436884512,-0.06393940682185728
2018-10-18,14.21,15.362936436884512,-0.07504661895993092
2018-10-19,14.2,14.822936436884513,-0.042025170892215136
2018-10-22,13.66,14.992936436884513,-0.08890429453201187
2018-10-23,13.83,14.322936436884513,-0.03441587827026171
2018-10-24,13.16,14.752936436884513,-0.10797419508308437
2018-10-25,13.59,14.772936436884512,-0.08007456350593922
2018-10-26,13.61,15.042936436884512,-0.09525643100977443
2018-10-29,13.88,15.242936436884513,-0.08941429642037402
2018-10-30,14.08,15.492936436884513,-0.0911987500007223
2018-10-31,14.33,15.542936436884512,-0.07803779175253689
2018-11-01,14.38,15.452936436884512,-0.06943252767956298
2018-11-02,14.29,15.532936436884512,-0.0800194117792844
2018-11-05,14.37,15.752936436884513,-0.08778912061413857
2018-11-06,14.59,15.822936436884513,-0.07792083611044798
2018-11-07,14.66,15.892936436884511,-0.07757763593788103
2018-11-08,14.73,15.832936436884513,-0.06966088958173955
2018-11-09,14.67,15.732936436884511,-0.06756122362463424
2018-11-12,14.57,15.792936436884512,-0.0774356587688364
2018-11-13,14.63,15.622936436884512,-0.06355632571993741
2018-11-14,14.46,15.942936436884512,-0.09301526370347235
2018-11-15,14.78,15.952936436884512,-0.07352479849243221
2018-11-16,14.79,16.00293643688451,-0.0757946169234831
2018-11-19,14.84,15.732936436884511,-0.05675586629785767
2018-11-20,14.57,15.582936436884513,-0.06500292425546395
2018-11-21,14.42,15.632936436884512,-0.07758852227037127
2018-11-23,14.47,15.912936436884513,-0.09067694341692567
2018-11-26,14.75,15.792936436884512,-0.06603815832809445
2018-11-27,14.63,15.842936436884512,-0.07656007721274638
2018-11-28,14.68,15.662936436884513,-0.06275556571689866
2018-11-29,14.5,15.752936436884513,-0.07953669094676474
2018-11-30,14.59,15.642936436884511,-0.06731066389823015
2018-12-03,14.48,14.842936436884512,-0.024451794860659737
2018-12-04,13.68,14.792936436884512,-0.07523431481186726
2018-12-06,13.63,14.582936436884513,-0.06534599125552365
2018-12-07,13.42,14.182936436884512,-0.05379255842255626
2018-12-10,13.02,13.922936436884513,-0.06485244265659806
2018-12-11,12.76,13.882936436884512,-0.08088608933633579
2018-12-12,12.72,13.572936436884513,-0.06284096598040889
2018-12-13,12.41,13.332936436884513,-0.06922229332251839
2018-12-14,12.17,13.062936436884511,-0.0683564863994297
2018-12-17,11.9,12.922936436884513,-0.07915665621977819
2018-12-18,11.76,12.662936436884513,-0.07130545441691127
2018-12-19,11.5,12.752936436884513,-0.09824689733893155
2018-12-20,11.59,12.752936436884513,-0.09118969914419284
2018-12-21,11.59,12.452936436884512,-0.06929581960513098
2018-12-24,11.29,12.952936436884512,-0.12838296898834223
2018-12-26,11.79,12.972936436884511,-0.0911849404828039
2018-12-27,11.81,13.052936436884512,-0.09522274492751426
2018-12-28,11.89,13.082936436884513,-0.09118262116762144
2018-12-31,11.92,14.55594596671745,-0.18109066719157996
2019-01-02,12.14,14.45594596671745,-0.1602071543466994
2019-01-03,12.04,14.79594596671745,-0.1862635868579663
2019-01-04,12.38,14.845945966717451,-0.16610231320023383
2019-01-07,12.43,14.96594596671745,-0.16944775641694176
2019-01-08,12.55,15.06594596671745,-0.16699555223916818
2019-01-09,12.65,14.97594596671745,-0.15531212331338762
2019-01-10,12.56,15.04594596671745,-0.16522364045547644
2019-01-11,12.63,15.245945966717452,-0.17158305377889782
2019-01-14,12.83,15.29594596671745,-0.16121565623225387
2019-01-15,12.88,15.685945966717451,-0.17888280201086537
2019-01-16,13.27,15.775945966717451,-0.15884600340317157
2019-01-17,13.36,16.00594596671745,-0.16531018986440393
2019-01-18,13.59,15.935945966717451,-0.1472109639187411
2019-01-22,13.52,15.97594596671745,-0.15372773367122683
2019-01-23,13.56,15.865945966717451,-0.14533933063649118
2019-01-24,13.45,15.96594596671745,-0.15758201687279805
2019-01-25,13.55,15.98594596671745,-0.15238047043253244
2019-01-28,13.57,15.97594596671745,-0.1505980285442713
2019-01-29,13.56,15.90594596671745,-0.14748861662338386
2019-01-30,13.49,15.65594596671745,-0.13834654075339659
2019-01-31,13.24,15.73594596671745,-0.15861429443114117
2019-02-01,13.32,15.825945966717452,-0.15834415029518922
2019-02-04,13.41,15.71594596671745,-0.14672651405145343
2019-02-05,13.3,15.79594596671745,-0.15801180707863183
2019-02-06,13.38,16.375945966717453,-0.18294796360505994
2019-02-07,13.96,16.035945966717453,-0.1294557845870814
2019-02-08,13.62,16.145945966717452,-0.15644459432258273
2019-02-11,13.73,16.27594596671745,-0.15642383993677755
2019-02-12,13.86,16.305945966717452,-0.15000331607316408
2019-02-13,13.89,16.10594596671745,-0.1375855830695476
2019-02-14,13.69,16.42594596671745,-0.16656245991926877
2019-02-15,14.01,16.535945966717453,-0.15275485126774868
2019-02-19,14.12,16.68594596671745,-0.1537788730609343
2019-02-20,14.27,16.61594596671745,-0.1411864224532564
