date,ALLE,dcf,Deviation
2018-01-17,84.21,8535000000.0,-0.9999999901335677
2018-01-18,84.05,8744280000.0,-0.9999999903880022
2018-01-19,86.23,8703000000.0,-0.9999999900919223
2018-01-22,85.8,8659800000.0,-0.9999999900921499
2018-01-23,85.35,8681880000.0,-0.99999999016918
2018-01-24,85.58,8659800000.0,-0.9999999901175547
2018-01-25,85.35,8757720000.0,-0.9999999902543127
2018-01-26,86.37,8787480000.0,-0.9999999901712436
2018-01-29,86.68,8668440000.0,-0.9999999900005075
2018-01-30,85.44,8732760000.0,-0.9999999902161516
2018-01-31,86.11,8642520000.0,-0.9999999900364709
2018-02-01,85.17,8323800000.0,-0.9999999897678945
2018-02-02,81.85,8060760000.0,-0.9999999898458706
2018-02-05,79.11,8156760000.0,-0.999999990301296
2018-02-06,80.11,8142360000.0,-0.9999999901613291
2018-02-07,79.96,7888920000.0,-0.9999999898642653
2018-02-08,77.32,8001240000.0,-0.9999999903364979
2018-02-09,78.49,8122200000.0,-0.9999999903363621
2018-02-12,79.75,8112600000.0,-0.9999999901696127
2018-02-13,79.65,8143320000.0,-0.999999990218977
2018-02-14,79.97,8363160000.0,-0.999999990437825
2018-02-15,82.26,8407320000.0,-0.9999999902156692
2018-02-16,82.72,8689560000.0,-0.9999999904805307
2018-02-20,85.66,8791320000.0,-0.9999999902562983
2018-02-21,86.72,8726040000.0,-0.9999999900619296
2018-02-22,86.04,8738520000.0,-0.9999999901539391
2018-02-23,86.17,8899800000.0,-0.99999999031776
2018-02-26,87.85,8815320000.0,-0.9999999900343947
2018-02-27,86.97,8540760000.0,-0.9999999898170655
2018-02-28,84.11,8344920000.0,-0.9999999899208141
2018-03-01,82.07,8360280000.0,-0.9999999901833432
2018-03-02,82.23,8435160000.0,-0.9999999902515186
2018-03-05,83.01,8522520000.0,-0.9999999902599231
2018-03-06,83.92,8523480000.0,-0.9999999901542562
2018-03-07,83.93,8603160000.0,-0.9999999902442823
2018-03-08,84.76,8838360000.0,-0.9999999904099856
2018-03-09,87.21,8856600000.0,-0.9999999901531061
2018-03-12,87.4,8730840000.0,-0.9999999899895085
2018-03-13,86.09,8660760000.0,-0.9999999900597638
2018-03-14,85.36,8672280000.0,-0.9999999901571444
2018-03-15,85.48,8710680000.0,-0.9999999901867592
2018-03-16,85.88,8650200000.0,-0.9999999900719059
2018-03-19,85.25,8686680000.0,-0.9999999901861241
2018-03-20,85.63,8716440000.0,-0.9999999901760351
2018-03-21,85.94,8587800000.0,-0.9999999899927805
2018-03-22,84.6,8430360000.0,-0.9999999899648414
2018-03-23,82.96,8583960000.0,-0.9999999903354629
2018-03-26,84.56,8530200000.0,-0.999999990086985
2018-03-27,84.0,8446680000.0,-0.9999999900552643
2018-03-28,83.13,8654040000.0,-0.9999999903940818
2018-03-29,85.29,8126192000.0,-0.999999989504309
2018-04-02,83.24,8255522000.0,-0.9999999899170519
2018-04-03,84.59,8365692000.0,-0.9999999898884635
2018-04-04,85.74,8384852000.0,-0.999999989774417
2018-04-05,85.94,8270850000.0,-0.9999999896092905
2018-04-06,84.75,8250732000.0,-0.9999999897281842
2018-04-09,84.54,8316834000.0,-0.9999999898350742
2018-04-10,85.23,8250732000.0,-0.9999999896700075
2018-04-11,84.54,8324498000.0,-0.9999999898444326
2018-04-12,85.31,8252648000.0,-0.9999999896627119
2018-04-13,84.56,8330246000.0,-0.9999999898490393
2018-04-16,85.37,8354196000.0,-0.999999989781183
2018-04-17,85.62,8438500000.0,-0.999999989853647
2018-04-18,86.5,8332162000.0,-0.9999999896185408
2018-04-19,85.39,8270850000.0,-0.9999999896757891
2018-04-20,84.75,8248816000.0,-0.9999999897257982
2018-04-23,84.52,8021770000.0,-0.999999989463672
2018-04-24,82.15,8106074000.0,-0.9999999898656242
2018-04-25,83.03,7680722000.0,-0.9999999891898184
2018-04-26,78.59,7607914000.0,-0.9999999896699674
2018-04-27,77.83,7545644000.0,-0.9999999896854397
2018-04-30,77.18,7541812000.0,-0.999999989766385
2018-05-01,77.14,7348296000.0,-0.9999999895023282
2018-05-02,75.12,7319556000.0,-0.9999999897370824
2018-05-03,74.82,7446970000.0,-0.9999999899529607
2018-05-04,76.15,7407692000.0,-0.9999999897201449
2018-05-07,75.74,7422062000.0,-0.9999999897952887
2018-05-08,75.89,7459424000.0,-0.9999999898262922
2018-05-09,76.28,7558098000.0,-0.9999999899075138
2018-05-10,77.31,7555224000.0,-0.999999989767345
2018-05-11,77.28,7514030000.0,-0.9999999897152394
2018-05-14,76.85,7476668000.0,-0.9999999897213572
2018-05-15,76.46,7530316000.0,-0.9999999898463756
2018-05-16,77.02,7515946000.0,-0.9999999897524543
2018-05-17,76.87,7659646000.0,-0.9999999899642882
2018-05-18,78.37,7698924000.0,-0.9999999898206554
2018-05-21,78.78,7688386000.0,-0.9999999897533761
2018-05-22,78.67,7741076000.0,-0.9999999898373301
2018-05-23,79.22,7744908000.0,-0.999999989771344
2018-05-24,79.26,7699882000.0,-0.9999999897063357
2018-05-25,78.79,7650066000.0,-0.9999999897007424
2018-05-29,78.27,7740118000.0,-0.9999999898877511
2018-05-30,79.21,7473794000.0,-0.9999999894016346
2018-05-31,76.43,7613662000.0,-0.9999999899614667
2018-06-01,77.89,7654856000.0,-0.9999999898247596
2018-06-04,78.32,7736286000.0,-0.9999999898762791
2018-06-05,79.17,7742034000.0,-0.9999999897740052
2018-06-06,79.23,7835918000.0,-0.9999999898888682
2018-06-07,80.21,7923096000.0,-0.9999999898764321
2018-06-08,81.12,7936508000.0,-0.99999998977888
2018-06-11,81.26,8023686000.0,-0.9999999898724851
2018-06-12,82.17,7902020000.0,-0.999999989601393
2018-06-13,80.9,7987282000.0,-0.999999989871398
2018-06-14,81.79,8014106000.0,-0.9999999897942453
2018-06-15,82.07,7957584000.0,-0.9999999896865682
2018-06-18,81.48,7832086000.0,-0.9999999895966413
2018-06-19,80.17,7815800000.0,-0.9999999897425728
2018-06-20,80.0,7612704000.0,-0.9999999894912505
2018-06-21,77.88,7594502000.0,-0.9999999897452131
2018-06-22,77.69,7469004000.0,-0.9999999895983454
2018-06-25,76.38,7464214000.0,-0.9999999897671744
2018-06-26,76.33,7565762000.0,-0.9999999899111286
2018-06-27,77.39,7545644000.0,-0.9999999897437515
2018-06-28,77.18,7562888000.0,-0.9999999897949038
2018-06-29,77.36,7618791000.0,-0.999999989846158
2018-07-02,77.63,7560414000.0,-0.9999999897320437
2018-07-03,77.02,7642716000.0,-0.9999999899224307
2018-07-05,77.88,7545102000.0,-0.9999999896780719
2018-07-06,76.86,7648458000.0,-0.9999999899509155
2018-07-09,77.94,7687695000.0,-0.9999999898617206
2018-07-10,78.35,7645587000.0,-0.9999999897522583
2018-07-11,77.91,7757556000.0,-0.9999999899568884
2018-07-12,79.08,7817847000.0,-0.9999999898846831
2018-07-13,79.71,7772868000.0,-0.999999989745098
2018-07-16,79.24,7853256000.0,-0.9999999899099176
2018-07-17,80.08,7771911000.0,-0.9999999896962278
2018-07-18,79.23,7719276000.0,-0.9999999897360841
2018-07-19,78.68,7796793000.0,-0.9999999899086714
2018-07-20,79.49,7722147000.0,-0.9999999897062307
2018-07-23,78.71,7828374000.0,-0.9999999899455494
2018-07-24,79.82,7854213000.0,-0.9999999898373013
2018-07-25,80.09,7987236000.0,-0.9999999899727515
2018-07-26,81.48,7998720000.0,-0.9999999898133701
2018-07-27,81.6,7934601000.0,-0.999999989715929
2018-07-30,80.93,7992978000.0,-0.9999999898748627
2018-07-31,81.54,7929816000.0,-0.9999999897172898
2018-08-01,80.88,7960440000.0,-0.9999999898397576
2018-08-02,81.2,8010204000.0,-0.9999999898629298
2018-08-03,81.72,8091549000.0,-0.999999989900574
2018-08-06,82.57,8142270000.0,-0.9999999898590933
2018-08-07,83.1,8086764000.0,-0.9999999897239489
2018-08-08,82.52,8090592000.0,-0.9999999898004992
2018-08-09,82.56,8017860000.0,-0.9999999897029881
2018-08-10,81.8,8011161000.0,-0.9999999897892453
2018-08-13,81.73,8158539000.0,-0.999999989982275
2018-08-14,83.27,8352810000.0,-0.9999999900308998
2018-08-15,85.3,8365251000.0,-0.9999999898030555
2018-08-16,85.43,8486790000.0,-0.9999999899337677
2018-08-17,86.7,8511672000.0,-0.9999999898139872
2018-08-20,86.96,8591103000.0,-0.9999999898779004
2018-08-21,87.79,8525070000.0,-0.9999999897021373
2018-08-22,87.1,8461908000.0,-0.9999999897068131
2018-08-23,86.44,8541339000.0,-0.9999999898798069
2018-08-24,87.27,8581533000.0,-0.9999999898304883
2018-08-27,87.69,8584404000.0,-0.9999999897849635
2018-08-28,87.72,8511672000.0,-0.9999999896941517
2018-08-29,86.96,8543253000.0,-0.9999999898212074
2018-08-30,87.29,8536554000.0,-0.9999999897745624
2018-08-31,87.22,8529855000.0,-0.9999999897747383
2018-09-04,87.15,8726040000.0,-0.9999999900126518
2018-09-05,89.2,8700201000.0,-0.9999999897473633
2018-09-06,88.93,8679147000.0,-0.9999999897536014
2018-09-07,88.71,8783460000.0,-0.9999999899003355
2018-09-10,89.8,8773890000.0,-0.9999999897650871
2018-09-11,89.7,8777718000.0,-0.9999999897809431
2018-09-12,89.74,8739438000.0,-0.9999999897316052
2018-09-13,89.34,8593974000.0,-0.9999999896043437
2018-09-14,87.82,8696373000.0,-0.9999999899015372
2018-09-17,88.89,8838009000.0,-0.9999999899423049
2018-09-18,90.37,8858106000.0,-0.9999999897980448
2018-09-19,90.58,8889687000.0,-0.9999999898106648
2018-09-20,90.91,8809299000.0,-0.9999999896802232
2018-09-21,90.07,8744223000.0,-0.999999989699485
2018-09-24,89.39,8719341000.0,-0.9999999897480785
2018-09-25,89.13,8757621000.0,-0.9999999898225785
2018-09-26,89.53,8801643000.0,-0.9999999898280355
2018-09-27,89.99,8857149000.0,-0.9999999898398457
2018-09-28,90.57,8920912000.0,-0.9999999898474505
2018-10-01,91.14,8938156000.0,-0.9999999898032659
2018-10-02,91.32,8928576000.0,-0.9999999897721652
2018-10-03,91.22,8829902000.0,-0.9999999896691946
2018-10-04,90.19,8768590000.0,-0.9999999897144238
2018-10-05,89.55,8655546000.0,-0.9999999896540323
2018-10-08,88.37,8583696000.0,-0.999999989704901
2018-10-09,87.62,8290548000.0,-0.9999999894313379
2018-10-10,84.56,8118108000.0,-0.9999999895837799
2018-10-11,82.76,8214866000.0,-0.9999999899255813
2018-10-12,83.77,8220614000.0,-0.9999999898097636
2018-10-15,83.83,8354734000.0,-0.9999999899661677
2018-10-16,85.23,8253186000.0,-0.999999989673079
2018-10-17,84.17,8113318000.0,-0.9999999896256994
2018-10-18,82.71,8025182000.0,-0.9999999896936916
2018-10-19,81.79,7998358000.0,-0.9999999897741512
2018-10-22,81.51,8117150000.0,-0.9999999899582982
2018-10-23,82.75,7828792000.0,-0.9999999894300423
2018-10-24,79.74,8135352000.0,-0.9999999901983344
2018-10-25,82.94,8113318000.0,-0.999999989777302
2018-10-26,82.71,8013686000.0,-0.9999999896789068
2018-10-29,81.67,8294380000.0,-0.9999999901535739
2018-10-30,84.6,8402634000.0,-0.9999999899317286
2018-10-31,85.73,8563578000.0,-0.9999999899889976
2018-11-01,87.41,8633512000.0,-0.9999999898754991
2018-11-02,88.14,8677580000.0,-0.9999999898427903
2018-11-05,88.6,8726438000.0,-0.9999999898469456
2018-11-06,89.11,8789666000.0,-0.9999999898619584
2018-11-07,89.77,8851936000.0,-0.9999999898587156
2018-11-08,90.42,8753262000.0,-0.9999999896701367
2018-11-09,89.39,8676622000.0,-0.9999999896976035
2018-11-12,88.59,8703446000.0,-0.9999999898212731
2018-11-13,88.87,8534838000.0,-0.9999999895873829
2018-11-14,87.11,8664168000.0,-0.9999999899459475
2018-11-15,88.46,8741766000.0,-0.9999999898807632
2018-11-16,89.27,8758052000.0,-0.999999989807094
2018-11-19,89.44,8691950000.0,-0.999999989710019
2018-11-20,88.75,8792540000.0,-0.999999989906216
2018-11-21,89.8,8726438000.0,-0.9999999897094324
2018-11-23,89.11,8789666000.0,-0.9999999898619584
2018-11-26,89.77,8835650000.0,-0.9999999898400231
2018-11-27,90.25,9022460000.0,-0.9999999899971848
2018-11-28,92.2,8979350000.0,-0.9999999897319962
2018-11-29,91.75,8964022000.0,-0.9999999897646391
2018-11-30,91.59,9108680000.0,-0.999999989944756
2018-12-03,93.1,8838524000.0,-0.9999999894665671
2018-12-04,90.28,8786792000.0,-0.999999989725488
2018-12-06,89.74,8684286000.0,-0.9999999896663928
2018-12-07,88.67,8546334000.0,-0.9999999896247912
2018-12-10,87.23,8553998000.0,-0.9999999898024292
2018-12-11,87.31,8604772000.0,-0.9999999898533046
2018-12-12,87.84,8566452000.0,-0.9999999897460465
2018-12-13,87.44,8462030000.0,-0.999999989666782
2018-12-14,86.35,8205286000.0,-0.9999999894762961
2018-12-17,83.67,8266598000.0,-0.999999989878545
2018-12-18,84.31,8043384000.0,-0.9999999895180934
2018-12-19,81.98,7892978000.0,-0.9999999896135527
2018-12-20,80.41,7713832000.0,-0.9999999895758684
2018-12-21,78.54,7413978000.0,-0.9999999894064967
2018-12-24,75.41,7720538000.0,-0.9999999902325459
2018-12-26,78.61,7786640000.0,-0.9999999899045031
2018-12-27,79.3,7714790000.0,-0.9999999897210423
2018-12-28,78.55,7825918000.0,-0.9999999899628389
2018-12-31,79.71,8040285000.0,-0.9999999900861724
2019-01-02,81.05,7909176000.0,-0.9999999897524091
2019-01-03,79.68,7891950000.0,-0.999999989903636
2019-01-04,79.5,7971381000.0,-0.9999999900268222
2019-01-07,80.33,8077608000.0,-0.9999999900552242
2019-01-08,81.44,8164695000.0,-0.9999999900253469
2019-01-09,82.35,8150340000.0,-0.999999989896127
2019-01-10,82.2,8137899000.0,-0.9999999898991128
2019-01-11,82.07,8109189000.0,-0.9999999898793825
2019-01-14,81.77,8107275000.0,-0.999999989913997
2019-01-15,81.75,8036457000.0,-0.9999999898276068
2019-01-16,81.01,8108232000.0,-0.9999999900089194
2019-01-17,81.76,8275707000.0,-0.9999999901204816
2019-01-18,83.51,8148426000.0,-0.9999999897513949
2019-01-22,82.18,8172351000.0,-0.9999999899441422
2019-01-23,82.43,8226900000.0,-0.99999998998043
2019-01-24,83.0,8340783000.0,-0.9999999900488958
2019-01-25,84.19,8349396000.0,-0.9999999899166359
2019-01-28,84.28,8421171000.0,-0.9999999899918907
2019-01-29,85.03,8505387000.0,-0.9999999900028065
2019-01-30,85.91,8500602000.0,-0.9999999898936569
2019-01-31,85.86,8585775000.0,-0.9999999899997379
2019-02-01,86.75,8636496000.0,-0.9999999899554171
2019-02-04,87.28,8810670000.0,-0.9999999900938294
2019-02-05,89.1,8862348000.0,-0.999999989946231
2019-02-06,89.64,8967618000.0,-0.9999999900040345
2019-02-07,90.74,9029823000.0,-0.9999999899510765
2019-02-08,91.39,9041307000.0,-0.9999999898919482
2019-02-11,91.51,9187728000.0,-0.9999999900399751
2019-02-12,93.04,9257589000.0,-0.999999989949867
2019-02-13,93.77,9057576000.0,-0.9999999896473405
2019-02-14,91.68,9046092000.0,-0.9999999898652369
2019-02-15,91.56,8707314000.0,-0.9999999894847021
2019-02-19,88.02,8700615000.0,-0.9999999898834737
2019-02-20,87.95,8727411000.0,-0.9999999899225555
2019-02-21,88.23,8868090000.0,-0.9999999900508452
2019-02-22,89.7,8772390000.0,-0.9999999897747364
2019-02-25,88.7,8766648000.0,-0.9999999898821077
2019-02-26,88.64,8937951000.0,-0.9999999900827382
2019-02-27,90.43,8892972000.0,-0.999999989831296
2019-02-28,89.96,9011640000.0,-0.9999999900173553
2019-03-01,91.2,8914983000.0,-0.999999989770031
2019-03-04,90.19,8891058000.0,-0.9999999898561004
2019-03-05,89.94,8843208000.0,-0.9999999898294827
2019-03-06,89.44,8702529000.0,-0.9999999897225278
2019-03-07,87.97,8703486000.0,-0.9999999898925557
2019-03-08,87.98,8760906000.0,-0.9999999899576596
2019-03-11,88.58,8782917000.0,-0.9999999899145124
2019-03-12,88.81,8862348000.0,-0.9999999899789537
2019-03-13,89.64,8779089000.0,-0.9999999897893733
2019-03-14,88.77,8744637000.0,-0.9999999898486353
2019-03-15,88.41,8791530000.0,-0.99999998994373
2019-03-18,88.9,8773347000.0,-0.9999999898670371
2019-03-19,88.71,8680518000.0,-0.9999999897805638
2019-03-20,87.74,8791530000.0,-0.9999999900199397
2019-03-21,88.9,8630754000.0,-0.9999999896996253
2019-03-22,87.22,8652765000.0,-0.9999999899199851
2019-03-25,87.45,8745594000.0,-0.9999999900006792
2019-03-26,88.42,8724540000.0,-0.9999999898653683
2019-03-27,88.2,8879574000.0,-0.9999999900670911
2019-03-28,89.82,8964747000.0,-0.9999999899807546
2019-03-29,90.71,8963864000.0,-0.9999999898804801
2019-04-01,92.64,8942942000.0,-0.9999999896409929
2019-04-02,92.42,9044699000.0,-0.9999999897818601
2019-04-03,93.49,9104612000.0,-0.9999999897315778
2019-04-04,94.12,9180692000.0,-0.9999999897480495
2019-04-05,94.92,9131240000.0,-0.9999999896049168
2019-04-08,94.4,9044699000.0,-0.9999999895629473
2019-04-09,93.49,9029483000.0,-0.9999999896461403
2019-04-10,93.33,9071327000.0,-0.9999999897115384
2019-04-11,93.77,9147407000.0,-0.9999999897490076
2019-04-12,94.57,9099857000.0,-0.999999989607529
2019-04-15,94.07,9083690000.0,-0.9999999896440763
2019-04-16,93.9,9083690000.0,-0.9999999896627912
2019-04-17,93.9,9069425000.0,-0.9999999896465321
2019-04-18,93.75,9089396000.0,-0.9999999896857833
2019-04-22,93.96,9282449000.0,-0.9999999898776712
2019-04-23,95.99,9235850000.0,-0.9999999896068039
2019-04-24,95.5,9336656000.0,-0.9999999897714985
2019-04-25,96.56,9503081000.0,-0.9999999898390848
2019-04-26,98.31,9512591000.0,-0.9999999896652763
2019-04-29,98.41,9590573000.0,-0.9999999897388822
2019-04-30,99.23,9572504000.0,-0.9999999896338513
2019-05-01,99.04,9561092000.0,-0.9999999896413506
2019-05-02,98.92,9872069000.0,-0.9999999899798108
2019-05-03,102.19,9780773000.0,-0.9999999895519506
2019-05-06,101.23,9602936000.0,-0.9999999894584323
2019-05-07,99.36,9627662000.0,-0.9999999896797374
2019-05-08,99.62,9673310000.0,-0.9999999897015602
2019-05-09,100.1,9690428000.0,-0.9999999896702189
2019-05-10,100.28,9575357000.0,-0.9999999895272834
2019-05-13,99.07,9606740000.0,-0.9999999896874486
2019-05-14,99.4,9704693000.0,-0.9999999897575328
2019-05-15,100.43,9841637000.0,-0.9999999897953968
2019-05-16,101.87,9708497000.0,-0.9999999895071296
2019-05-17,100.47,9661898000.0,-0.999999989601422
2019-05-20,99.98,9804548000.0,-0.9999999898026916
2019-05-21,101.48,9657143000.0,-0.9999999894917161
2019-05-22,99.93,9578210000.0,-0.9999999895669441
2019-05-23,99.1,9595328000.0,-0.999999989672057
2019-05-24,99.28,9551582000.0,-0.9999999896059103
2019-05-28,98.82,9453629000.0,-0.9999999895468714
2019-05-29,97.79,9614348000.0,-0.9999999898287435
2019-05-30,99.48,9383255000.0,-0.9999999893981353
2019-05-31,97.05,9625760000.0,-0.9999999899176792
2019-06-03,99.6,9703742000.0,-0.9999999897359184
2019-06-04,100.42,9978581000.0,-0.9999999899364449
2019-06-05,103.31,10015670000.0,-0.9999999896851633
2019-06-06,103.7,10057514000.0,-0.9999999896893009
2019-06-07,104.14,10190654000.0,-0.9999999897808325
2019-06-10,105.54,10139300000.0,-0.9999999895909975
2019-06-11,105.0,10095554000.0,-0.9999999895993821
2019-06-12,104.54,10168781000.0,-0.9999999897195151
2019-06-13,105.31,10236302000.0,-0.999999989712105
2019-06-14,106.02,10106015000.0,-0.999999989509218
2019-06-17,104.65,10248665000.0,-0.999999989788914
2019-06-18,106.15,10344716000.0,-0.9999999897387226
2019-06-19,107.16,10449326000.0,-0.9999999897447931
2019-06-20,108.26,10409384000.0,-0.9999999895997689
2019-06-21,107.84,10414139000.0,-0.9999999896448473
2019-06-24,107.89,10383707000.0,-0.9999999896096837
2019-06-25,107.57,10385609000.0,-0.9999999896423984
2019-06-26,107.59,10497827000.0,-0.9999999897512123
2019-06-27,108.77,10667105000.0,-0.9999999898032316
2019-06-28,110.55,10729896000.0,-0.9999999896970111
2019-07-01,111.52,10610448000.0,-0.999999989489605
2019-07-02,110.26,10634148000.0,-0.9999999896315154
2019-07-03,110.51,10679652000.0,-0.9999999896522845
2019-07-05,110.99,10583904000.0,-0.9999999895133214
2019-07-08,109.98,10601916000.0,-0.9999999896264034
2019-07-09,110.17,10521336000.0,-0.9999999895288963
2019-07-10,109.32,10516596000.0,-0.9999999896050015
2019-07-11,109.27,10627512000.0,-0.9999999897181956
2019-07-12,110.44,10657848000.0,-0.999999989637683
2019-07-15,110.76,10659744000.0,-0.9999999896095065
2019-07-16,110.78,10473936000.0,-0.9999999894232694
2019-07-17,108.82,10532712000.0,-0.9999999896683779
2019-07-18,109.44,10357332000.0,-0.9999999894335723
2019-07-19,107.59,10398096000.0,-0.9999999896529134
2019-07-22,108.02,10474884000.0,-0.999999989687714
2019-07-23,108.83,10417056000.0,-0.9999999895527105
2019-07-24,108.22,10093788000.0,-0.9999999892785543
2019-07-25,104.81,10136448000.0,-0.9999999896600861
2019-07-26,105.26,9988560000.0,-0.9999999894619445
2019-07-29,103.7,10042596000.0,-0.9999999896739847
2019-07-30,104.27,9973392000.0,-0.9999999895451818
2019-07-31,103.54,9872904000.0,-0.9999999895127107
2019-08-01,102.48,9811284000.0,-0.9999999895548839
2019-08-02,101.83,9607464000.0,-0.9999999894009491
2019-08-05,99.68,9621684000.0,-0.9999999896400672
2019-08-06,99.83,9479484000.0,-0.9999999894688361
2019-08-07,98.33,9557220000.0,-0.9999999897114433
2019-08-08,99.15,9517404000.0,-0.9999999895822432
2019-08-09,98.73,9353400000.0,-0.9999999894444801
2019-08-12,97.0,9397008000.0,-0.9999999896775654
2019-08-13,97.46,9076584000.0,-0.9999999892624802
2019-08-14,94.08,9137256000.0,-0.9999999897036922
2019-08-15,94.72,9204564000.0,-0.9999999897094528
2019-08-16,95.43,9310740000.0,-0.9999999897505462
2019-08-19,96.55,9163800000.0,-0.9999999894639778
2019-08-20,95.0,9207408000.0,-0.9999999896822211
2019-08-21,95.46,9229212000.0,-0.9999999896567551
2019-08-22,95.69,9014016000.0,-0.9999999893843099
2019-08-23,93.42,9070896000.0,-0.9999999897011277
2019-08-26,94.02,9047196000.0,-0.9999999896078299
2019-08-27,93.77,9096492000.0,-0.9999999896916306
2019-08-28,94.29,9239640000.0,-0.999999989795057
2019-08-29,95.8,9284196000.0,-0.9999999896813897
2019-08-30,96.27,9195084000.0,-0.9999999895302751
2019-09-03,95.33,9330648000.0,-0.9999999897831319
2019-09-04,96.76,9506976000.0,-0.9999999898222105
2019-09-05,98.62,9538260000.0,-0.999999989660588
2019-09-06,98.95,9442512000.0,-0.999999989520797
2019-09-09,97.94,9472848000.0,-0.9999999896609763
2019-09-10,98.26,9631164000.0,-0.9999999897977025
2019-09-11,99.93,9669084000.0,-0.9999999896649983
2019-09-12,100.33,9850152000.0,-0.9999999898143703
2019-09-13,102.24,9839724000.0,-0.9999999896094647
2019-09-16,102.13,9785688000.0,-0.9999999895633296
2019-09-17,101.56,9856788000.0,-0.9999999896964407
2019-09-18,102.31,9839724000.0,-0.9999999896023506
2019-09-19,102.13,9786636000.0,-0.9999999895643406
2019-09-20,101.57,9747768000.0,-0.9999999895801788
2019-09-23,101.16,9788532000.0,-0.9999999896654574
2019-09-24,101.59,9813180000.0,-0.9999999896475964
2019-09-25,101.85,9889968000.0,-0.9999999897016856
2019-09-26,102.66,9874800000.0,-0.9999999896038401
2019-09-27,102.5,9983820000.0,-0.9999999897333887
2019-09-30,103.65,9786850000.0,-0.9999999894092584
2019-10-01,101.1,9705580000.0,-0.9999999895833118
2019-10-02,100.24,9786850000.0,-0.999999989757685
2019-10-03,101.1,9996640000.0,-0.9999999898866019
2019-10-04,103.32,9926710000.0,-0.9999999895917177
2019-10-07,102.58,9903085000.0,-0.9999999896416116
2019-10-08,102.33,9781180000.0,-0.9999999895380721
2019-10-09,101.04,9749050000.0,-0.9999999896359132
2019-10-10,100.7,9820870000.0,-0.999999989746326
2019-10-11,101.46,9725425000.0,-0.999999989567551
2019-10-14,100.45,9852055000.0,-0.9999999898041576
2019-10-15,101.79,10005145000.0,-0.9999999898262344
2019-10-16,103.41,10073185000.0,-0.9999999897341307
2019-10-17,104.13,10056175000.0,-0.9999999896451682
2019-10-18,103.95,10158235000.0,-0.9999999897669231
2019-10-21,105.03,10179025000.0,-0.999999989681723
2019-10-22,105.25,10095865000.0,-0.9999999895749399
2019-10-23,104.37,10973770000.0,-0.9999999904891391
2019-10-24,113.66,10942585000.0,-0.9999999896130576
2019-10-25,113.33,11130640000.0,-0.9999999898181955
2019-10-28,115.32,11141035000.0,-0.9999999896490765
2019-10-29,115.43,11243095000.0,-0.9999999897332541
2019-10-30,116.51,11198680000.0,-0.9999999895960953
2019-10-31,116.04,11401855000.0,-0.9999999898227087
2019-11-01,118.19,11396185000.0,-0.9999999896289855
2019-11-04,118.13,11298850000.0,-0.9999999895449537
2019-11-05,117.1,11249710000.0,-0.9999999895908428
2019-11-06,116.58,11125915000.0,-0.9999999895217607
2019-11-07,115.27,11161825000.0,-0.9999999896728358
2019-11-08,115.65,11162770000.0,-0.9999999896396683
2019-11-11,115.66,11072050000.0,-0.9999999895538767
2019-11-12,114.7,11262940000.0,-0.9999999898161581
2019-11-13,116.72,11307355000.0,-0.9999999896775152
2019-11-14,117.19,11489740000.0,-0.9999999898004654
2019-11-15,119.12,11422645000.0,-0.9999999895715922
2019-11-18,118.41,11498245000.0,-0.9999999897019067
2019-11-19,119.21,11336650000.0,-0.9999999894845479
2019-11-20,117.5,11433040000.0,-0.9999999897227684
2019-11-21,118.52,11483125000.0,-0.9999999896787678
2019-11-22,119.05,11554945000.0,-0.9999999896970517
2019-11-25,119.81,11777020000.0,-0.9999999898267983
2019-11-26,122.16,11720320000.0,-0.9999999895770764
2019-11-27,121.56,11575735000.0,-0.9999999894987229
2019-11-29,120.03,11606920000.0,-0.9999999896587553
2019-12-02,120.36,11589910000.0,-0.9999999896151048
2019-12-03,120.18,11742055000.0,-0.9999999897649943
2019-12-04,121.79,11790250000.0,-0.9999999896702784
2019-12-05,122.3,11855455000.0,-0.9999999896840737
2019-12-06,122.99,11959405000.0,-0.9999999897160435
2019-12-09,124.09,11959405000.0,-0.9999999896240658
2019-12-10,124.09,12110605000.0,-0.9999999897536085
2019-12-11,125.69,11995315000.0,-0.9999999895217424
2019-12-12,124.47,11857345000.0,-0.9999999895027091
2019-12-13,123.01,11729770000.0,-0.9999999895130084
2019-12-16,121.66,11906485000.0,-0.999999989782039
2019-12-17,123.53,11914045000.0,-0.9999999896315651
2019-12-18,123.61,11920660000.0,-0.9999999896306077
2019-12-19,123.68,11969800000.0,-0.9999999896673294
2019-12-20,124.2,11896090000.0,-0.9999999895595948
2019-12-23,123.42,11938615000.0,-0.9999999896621174
2019-12-24,123.87,12011380000.0,-0.9999999896872799
2019-12-26,124.64,12006655000.0,-0.9999999896190904
2019-12-27,124.59,11962240000.0,-0.9999999895847266
2019-12-30,124.12,12001930000.0,-0.9999999896583299
2019-12-31,124.54,127.85455026455027,-0.02592438249316864
2020-01-02,125.39,126.30455026455026,-0.007240833862554363
2020-01-03,123.84,126.07455026455027,-0.017724039148752535
2020-01-06,123.61,124.59455026455026,-0.007902033134352782
2020-01-07,122.13,125.11455026455026,-0.02385454176384394
2020-01-08,122.65,125.33455026455026,-0.021419076055914643
2020-01-09,122.87,125.89455026455026,-0.02402447332465607
2020-01-10,123.43,127.11455026455026,-0.02898606223191591
2020-01-13,124.65,127.18455026455027,-0.019928130101323438
