date,NBL,dcf,Deviation
2015-05-01,50.24,55.60891891891892,-0.09654780246217542
2015-05-04,50.99,54.40891891891892,-0.06283747199634404
2015-05-05,49.79,53.79891891891892,-0.07451671891327072
2015-05-06,49.18,52.73891891891892,-0.06748183299681243
2015-05-07,48.12,53.73891891891892,-0.10455958236518914
2015-05-08,49.12,50.68891891891892,-0.030951911233864315
2015-05-11,46.07,50.61891891891892,-0.08986598323455608
2015-05-12,46.0,49.898918918918916,-0.07813634049375484
2015-05-13,45.28,49.11891891891892,-0.07815560691097179
2015-05-14,44.5,49.49891891891892,-0.10099046662225764
2015-05-15,44.88,49.72891891891892,-0.09750702457105276
2015-05-18,45.11,48.84891891891892,-0.07654046397884262
2015-05-19,44.23,48.62891891891892,-0.0904589083350471
2015-05-20,44.01,48.41891891891892,-0.09105777281607597
2015-05-21,43.8,48.41891891891892,-0.09539492045771703
2015-05-22,43.8,48.76891891891892,-0.10188700157942876
2015-05-26,44.15,47.93891891891892,-0.07903638639259425
2015-05-27,43.32,48.26891891891892,-0.10252806629524902
2015-05-28,43.65,48.398918918918916,-0.09812035113583062
2015-05-29,43.78,47.94891891891892,-0.08694500341016054
2015-06-01,43.33,48.648918918918916,-0.10933272592930032
2015-06-02,44.03,48.92891891891892,-0.1001231792396029
2015-06-03,44.31,48.31891891891892,-0.08296789350039147
2015-06-04,43.7,49.20891891891892,-0.11194960263191134
2015-06-05,44.59,49.30891891891892,-0.0957011230904995
2015-06-08,44.69,50.36891891891892,-0.11274649209883836
2015-06-09,45.75,51.24891891891892,-0.10729824228329143
2015-06-10,46.63,51.258918918918916,-0.0903046536397093
2015-06-11,46.64,50.98891891891892,-0.0852914517727752
2015-06-12,46.37,49.99891891891892,-0.07257994767454434
2015-06-15,45.38,50.11891891891892,-0.09455349439171701
2015-06-16,45.5,49.52891891891892,-0.08134477809851737
2015-06-17,44.91,49.078918918918916,-0.08494316930261248
2015-06-18,44.46,48.148918918918916,-0.07661478184236958
2015-06-19,43.53,48.93891891891892,-0.11052387421717091
2015-06-22,44.32,49.41891891891892,-0.10317746786983861
2015-06-23,44.8,49.34891891891892,-0.09217869445920124
2015-06-24,44.73,49.54891891891892,-0.09725578325542339
2015-06-25,44.93,49.42891891891892,-0.09101795097519227
2015-06-26,44.81,47.27891891891892,-0.05222029131319594
2015-06-29,42.66,47.29891891891892,-0.0980766373724331
2015-06-30,42.68,44.680952380952384,-0.04478311840562732
2015-07-01,41.3,44.40095238095238,-0.06983977177666723
2015-07-02,41.02,43.570952380952384,-0.058547087946316356
2015-07-06,40.19,44.15095238095238,-0.08971386045708996
2015-07-07,40.77,42.44095238095238,-0.03937122725130704
2015-07-08,39.06,42.69095238095238,-0.08505203511394177
2015-07-09,39.31,42.44095238095238,-0.07377196328792945
2015-07-10,39.06,42.28095238095238,-0.07617974997184351
2015-07-13,38.9,42.98095238095238,-0.09494792820740083
2015-07-14,39.6,42.13095238095238,-0.06007346708109629
2015-07-15,38.75,41.76095238095238,-0.07209970580857039
2015-07-16,38.38,41.72095238095238,-0.080078526262926
2015-07-17,38.34,40.35095238095238,-0.04983655309959034
2015-07-20,36.97,40.23095238095238,-0.08105580872344209
2015-07-21,36.85,40.28095238095238,-0.08517555266579968
2015-07-22,36.9,40.08095238095238,-0.0793631935368897
2015-07-23,36.7,38.750952380952384,-0.05292650257443754
2015-07-24,35.37,38.110952380952384,-0.07192033286269428
2015-07-27,34.73,38.88095238095238,-0.10676056338028173
2015-07-28,35.5,39.54095238095238,-0.10219663760296749
2015-07-29,36.16,39.53095238095238,-0.08527374570860691
2015-07-30,36.15,38.610952380952384,-0.0637371582205889
2015-07-31,35.23,37.13095238095238,-0.05119589612055153
2015-08-03,33.75,37.39095238095238,-0.09737522446224567
2015-08-04,34.01,36.79095238095238,-0.07558794217004705
2015-08-05,33.41,37.29095238095238,-0.10407222484708423
2015-08-06,33.91,36.08095238095238,-0.06016893229510378
2015-08-07,32.7,37.62095238095238,-0.13080350362006976
2015-08-10,34.24,37.55095238095238,-0.08817226118163257
2015-08-11,34.17,38.69095238095238,-0.11684779264255207
2015-08-12,35.31,39.680952380952384,-0.11015240609624388
2015-08-13,36.3,39.38095238095238,-0.07823458282950424
2015-08-14,36.0,38.820952380952384,-0.07266571807075228
2015-08-17,35.44,38.48095238095238,-0.07902487315926254
2015-08-18,35.1,37.60095238095238,-0.06651300625617373
2015-08-19,34.22,36.500952380952384,-0.062490215519490744
2015-08-20,33.12,36.23095238095238,-0.08586449365840843
2015-08-21,32.85,34.55095238095238,-0.04923026034703748
2015-08-24,31.17,34.08095238095238,-0.08541288249266454
2015-08-25,30.7,35.13095238095238,-0.12612673669942387
2015-08-26,31.75,37.05095238095238,-0.1430719601064172
2015-08-27,33.67,37.91095238095238,-0.11186615251278054
2015-08-28,34.53,36.79095238095238,-0.06145403243551084
2015-08-31,33.41,34.49095238095238,-0.03134017202579009
2015-09-01,31.11,33.72095238095238,-0.0774281921653911
2015-09-02,30.34,33.59095238095238,-0.09678059568194386
2015-09-03,30.21,34.110952380952384,-0.11436069967752294
2015-09-04,30.73,34.80095238095238,-0.11697818888371969
2015-09-08,31.42,33.570952380952384,-0.06407183080611079
2015-09-09,30.19,34.13095238095238,-0.11546564352982203
2015-09-10,30.75,34.570952380952384,-0.11052493836003263
2015-09-11,31.19,34.28095238095238,-0.0901653007362132
2015-09-14,30.9,34.930952380952384,-0.11539772339990473
2015-09-15,31.55,36.63095238095238,-0.1387065323366915
2015-09-16,33.25,36.49095238095238,-0.08881523143375392
2015-09-17,33.11,35.71095238095238,-0.0728334644566826
2015-09-18,32.33,36.13095238095238,-0.10519934102141681
2015-09-21,32.75,35.69095238095238,-0.08240050166108526
2015-09-22,32.31,35.250952380952384,-0.08342901914166456
2015-09-23,31.87,35.56095238095238,-0.10379228152869646
2015-09-24,32.18,34.99095238095238,-0.08033369170261695
2015-09-25,31.61,32.96095238095238,-0.0409864486116327
2015-09-28,29.58,33.08095238095238,-0.10582985461350236
2015-09-29,29.7,33.56095238095238,-0.11504299213939095
2015-09-30,30.18,32.73244897959184,-0.07797916315956832
2015-10-01,30.11,34.242448979591835,-0.1206820511597968
2015-10-02,31.62,35.882448979591835,-0.11878924378924371
2015-10-05,33.26,37.132448979591835,-0.10428746516881104
2015-10-06,34.51,37.672448979591834,-0.08394593569706654
2015-10-07,35.05,39.89244897959183,-0.12138760851882358
2015-10-08,37.27,39.342448979591836,-0.05267717270642902
2015-10-09,36.72,38.102448979591834,-0.03628241797088405
2015-10-12,35.48,37.18244897959184,-0.045786359594717885
2015-10-13,34.56,37.40244897959184,-0.07599633331878297
2015-10-14,34.78,39.032448979591834,-0.10894650709247655
2015-10-15,36.41,39.72244897959184,-0.08338984792437332
2015-10-16,37.1,38.83244897959184,-0.04461343605968082
2015-10-19,36.21,39.15244897959184,-0.07515363805532538
2015-10-20,36.53,38.47244897959184,-0.05048935098002816
2015-10-21,35.85,39.102448979591834,-0.08317762862600586
2015-10-22,36.48,38.55244897959184,-0.05375661039559154
2015-10-23,35.93,37.212448979591834,-0.034462901925513156
2015-10-26,34.59,35.602448979591834,-0.028437621810010638
2015-10-27,32.98,37.462448979591834,-0.11965178736803117
2015-10-28,34.84,37.72244897959184,-0.07641203202769964
2015-10-29,35.1,38.462448979591834,-0.08742160389672393
2015-10-30,35.84,40.592448979591836,-0.11707716826794956
2015-11-02,37.97,41.32244897959184,-0.08112900039510085
2015-11-03,38.7,40.462448979591834,-0.0435576447802446
2015-11-04,37.84,40.272448979591836,-0.06039982770415775
2015-11-05,37.65,39.41244897959184,-0.04471807830323993
2015-11-06,36.79,39.842448979591836,-0.07661298584219478
2015-11-09,37.22,40.462448979591834,-0.08013476844239553
2015-11-10,37.84,39.50244897959184,-0.04208470670896147
2015-11-11,36.88,37.90244897959184,-0.02697580254358667
2015-11-12,35.28,37.82244897959184,-0.0672206334646307
2015-11-13,35.2,39.62244897959184,-0.11161473087818696
2015-11-16,37.0,39.08244897959184,-0.05328348232935087
2015-11-17,36.46,40.022448979591836,-0.08901126918566105
2015-11-18,37.4,39.22244897959184,-0.04646443623497587
2015-11-19,36.6,38.282448979591834,-0.043948311156601694
2015-11-20,35.66,38.922448979591834,-0.08381921140939597
2015-11-23,36.3,39.62244897959184,-0.08385269121813044
2015-11-24,37.0,39.562448979591835,-0.06476972598217234
2015-11-25,36.94,39.172448979591834,-0.05699028367501102
2015-11-27,36.55,39.29244897959184,-0.06979582720884225
2015-11-30,36.67,39.61244897959184,-0.07428091560579286
2015-12-01,36.99,38.04244897959184,-0.027665121668597914
2015-12-02,35.42,38.102448979591834,-0.07040095981831995
2015-12-03,35.48,36.492448979591835,-0.027744067825046348
2015-12-04,33.87,34.79244897959184,-0.026512907445317313
2015-12-07,32.17,34.922448979591834,-0.07881603553062166
2015-12-08,32.3,35.68244897959184,-0.09479307268193371
2015-12-09,33.06,36.62244897959184,-0.09727500696572855
2015-12-10,34.0,35.25244897959184,-0.03552799921267602
2015-12-11,32.63,34.37244897959184,-0.050693186878432495
2015-12-14,31.75,35.44244897959184,-0.10418154179238548
2015-12-15,32.82,35.04244897959184,-0.06342162275490959
2015-12-16,32.42,33.842448979591836,-0.042031502520683994
2015-12-17,31.22,33.58244897959184,-0.07034772779756193
2015-12-18,30.96,34.11244897959184,-0.09241344652440009
2015-12-21,31.49,34.992448979591835,-0.10009156494404037
2015-12-22,32.37,36.87244897959184,-0.12210875882108763
2015-12-23,34.25,36.712448979591834,-0.06707395033659258
2015-12-24,34.09,35.64244897959183,-0.04355618157665686
2015-12-28,33.02,36.022448979591836,-0.08334938530394864
2015-12-29,33.4,34.842448979591836,-0.04139918466800996
2015-12-30,32.22,35.55244897959184,-0.09373331726050049
2015-12-31,32.93,36.05721393034826,-0.08672921697136948
2016-01-04,33.5,36.20721393034826,-0.07477001504606573
2016-01-05,33.65,34.24721393034826,-0.01743832159786396
2016-01-06,31.69,33.44721393034826,-0.05253692980251057
2016-01-07,30.89,33.38721393034826,-0.07479551709699095
2016-01-08,30.83,31.54721393034826,-0.022734620303769715
2016-01-11,28.99,31.15721393034826,-0.06955737233736792
2016-01-12,28.6,30.49721393034826,-0.06220941803671809
2016-01-13,27.94,31.62721393034826,-0.11658358331747165
2016-01-14,29.07,30.187213930348257,-0.03700950783089929
2016-01-15,27.63,28.37721393034826,-0.026331476098474416
2016-01-19,25.82,28.27721393034826,-0.08689731373114795
2016-01-20,25.72,30.94721393034826,-0.16890741577296609
2016-01-21,28.39,31.58721393034826,-0.10121861134693011
2016-01-22,29.03,29.827213930348258,-0.026727737032694043
2016-01-25,27.27,31.31721393034826,-0.12923288576530323
2016-01-26,28.76,32.42721393034826,-0.11309062623218935
2016-01-27,29.87,33.52721393034826,-0.10908195169291446
2016-01-28,30.97,34.92721393034826,-0.1132988717118899
2016-01-29,32.37,34.20721393034826,-0.05370837666257022
2016-02-01,31.65,33.227213930348256,-0.04746753470376586
2016-02-02,30.67,34.797213930348256,-0.11860759710847768
2016-02-03,32.24,33.93721393034826,-0.05001040845107574
2016-02-04,31.38,31.81721393034826,-0.013741427244553073
2016-02-05,29.26,30.917213930348257,-0.05360165809512152
2016-02-08,28.36,30.417213930348257,-0.06763321371441278
2016-02-09,27.86,30.647213930348258,-0.09094509982808696
2016-02-10,28.09,30.467213930348258,-0.0780253138925947
2016-02-11,27.91,31.28721393034826,-0.10794230313592723
2016-02-12,28.73,31.19721393034826,-0.07908443157317269
2016-02-16,28.64,32.977213930348256,-0.13152153906964248
2016-02-17,30.42,31.737213930348258,-0.041503766941832554
2016-02-18,29.18,32.407213930348256,-0.09958319580585973
2016-02-19,29.85,34.17721393034826,-0.12661107892430723
2016-02-22,31.62,32.44721393034826,-0.02549414356881219
2016-02-23,29.89,32.39721393034826,-0.0773898007322047
2016-02-24,29.84,32.81721393034826,-0.0907211055962015
2016-02-25,30.26,32.28721393034826,-0.06278689560274464
2016-02-26,29.73,32.05721393034826,-0.07259563901606281
2016-02-29,29.5,31.74721393034826,-0.07078460287187816
2016-03-01,29.19,33.60721393034826,-0.131436480855064
2016-03-02,31.05,34.42721393034826,-0.0980972185893666
2016-03-03,31.87,34.98721393034826,-0.08909580329985511
2016-03-04,32.43,35.267213930348255,-0.08044905208422959
2016-03-07,32.71,33.30721393034826,-0.017930467903954694
2016-03-08,30.75,34.61721393034826,-0.1117136098280267
2016-03-09,32.06,34.53721393034826,-0.07172593409949313
2016-03-10,31.98,36.09721393034826,-0.11405905005003081
2016-03-11,33.54,35.77721393034826,-0.06253180962340199
2016-03-14,33.22,35.047213930348256,-0.05213578271812436
2016-03-15,32.49,36.34721393034826,-0.10612130926292707
2016-03-16,33.79,36.61721393034826,-0.07720996839699679
2016-03-17,34.06,37.02721393034826,-0.08013603010828396
2016-03-18,34.47,36.71721393034826,-0.06120328014568788
2016-03-21,34.16,36.297213930348256,-0.05888093599826749
2016-03-22,33.74,35.10721393034826,-0.038943959867073774
2016-03-23,32.55,34.89721393034826,-0.0672607829104378
2016-03-24,32.34,32.24721393034826,0.0028773360034188844
2016-03-28,29.69,32.60721393034826,-0.08946529245275814
2016-03-29,30.05,33.337213930348256,-0.09860493852954422
2016-03-30,30.78,33.96721393034826,-0.09383206809024203
2016-03-31,31.41,33.08144522144522,-0.05052515723713602
2016-04-01,30.86,32.22144522144522,-0.04225276712725168
2016-04-04,30.0,32.391445221445224,-0.07382953138077131
2016-04-05,30.17,33.48144522144522,-0.09890389138053701
2016-04-06,31.26,33.23144522144522,-0.059324691066188984
2016-04-07,31.01,33.98144522144522,-0.08744316794301554
2016-04-08,31.76,34.45144522144522,-0.07812285389321938
2016-04-11,32.23,35.86144522144522,-0.10126321454757248
2016-04-12,33.64,35.17144522144522,-0.04354228868910526
2016-04-13,32.95,35.29144522144522,-0.06634597157337196
2016-04-14,33.07,34.37144522144522,-0.03786414022047624
2016-04-15,32.15,34.79144522144522,-0.0759222620570259
2016-04-18,32.57,36.56144522144522,-0.10917088198428282
2016-04-19,34.34,36.94144522144522,-0.07042077552328752
2016-04-20,34.72,37.42144522144522,-0.0721897619255254
2016-04-21,35.2,38.26144522144522,-0.08001384170740378
2016-04-22,36.04,37.30144522144522,-0.03381759644851501
2016-04-25,35.08,38.711445221445224,-0.09380805084056876
2016-04-26,36.49,39.33144522144522,-0.07224360064694346
2016-04-27,37.11,37.97144522144522,-0.022686658788501957
2016-04-28,35.75,38.33144522144522,-0.06734536635735788
2016-04-29,36.11,38.66144522144522,-0.06599456401153758
2016-05-02,36.44,37.43144522144522,-0.02648696077802537
2016-05-03,35.21,37.81144522144522,-0.06880047049801141
2016-05-04,35.59,37.391445221445224,-0.048178004641875494
2016-05-05,35.17,37.72144522144522,-0.06763911632936814
2016-05-06,35.5,37.461445221445224,-0.0523590376679427
2016-05-09,35.24,38.571445221445224,-0.08637076475405125
2016-05-10,36.35,38.61144522144522,-0.05856929748356554
2016-05-11,36.39,38.59144522144522,-0.05704490227854642
2016-05-12,36.37,37.43144522144522,-0.028357046199143365
2016-05-13,35.21,38.34144522144522,-0.08167259223952605
2016-05-16,36.12,38.24144522144522,-0.05547502739921417
2016-05-17,36.02,37.48144522144522,-0.03899116517014778
2016-05-18,35.26,37.071445221445224,-0.04886362564568525
2016-05-19,34.85,37.84144522144522,-0.07905208704211775
2016-05-20,35.62,37.92144522144522,-0.06068980778569366
2016-05-23,35.7,37.55144522144522,-0.04930423344633028
2016-05-24,35.33,38.50144522144522,-0.08237210845474285
2016-05-25,36.28,37.86144522144522,-0.041769277749320266
2016-05-26,35.64,38.101445221445225,-0.06460241093584063
2016-05-27,35.88,37.97144522144522,-0.05507942110836561
2016-05-31,35.75,37.70144522144522,-0.05176048849011239
2016-06-01,35.48,37.66144522144522,-0.05792250426446888
2016-06-02,35.44,36.87144522144522,-0.03882259599123783
2016-06-03,34.65,38.17144522144522,-0.09225338996247445
2016-06-06,35.95,39.711445221445224,-0.09471942409726108
2016-06-07,37.49,39.94144522144522,-0.0613759769546095
2016-06-08,37.72,39.70144522144522,-0.049908642126078484
2016-06-09,37.48,38.74144522144522,-0.032560613426650176
2016-06-10,36.52,38.391445221445224,-0.04874641240126698
2016-06-13,36.17,38.891445221445224,-0.06997542019715386
2016-06-14,36.67,38.74144522144522,-0.05346845502548714
2016-06-15,36.52,38.12144522144522,-0.04200903748906992
2016-06-16,35.9,39.12144522144522,-0.08234473964881339
2016-06-17,36.9,38.97144522144522,-0.053152897196261706
2016-06-20,36.75,39.09144522144522,-0.059896614417333516
2016-06-21,36.87,39.01144522144522,-0.054892742611546086
2016-06-22,36.79,39.17144522144522,-0.06079543933041942
2016-06-23,36.95,37.31144522144522,-0.009687247955688205
2016-06-24,35.09,36.211445221445224,-0.030969358295069527
2016-06-27,33.99,37.29144522144522,-0.08853090036710765
2016-06-28,35.07,38.531445221445225,-0.08983429512056573
2016-06-29,36.31,38.09144522144522,-0.0467675933818934
2016-06-30,35.87,39.32030303030303,-0.08774863783842113
2016-07-01,36.29,38.71030303030303,-0.06252348446893796
2016-07-05,35.68,39.27030303030303,-0.09142539662942162
2016-07-06,36.24,39.160303030303034,-0.07457304475001747
2016-07-07,36.13,39.01030303030303,-0.07383441825780279
2016-07-08,35.98,38.99030303030303,-0.0772064538191315
2016-07-11,35.96,40.15030303030303,-0.10436541480497519
2016-07-12,37.12,39.59030303030303,-0.062396668911885556
2016-07-13,36.56,39.68030303030303,-0.07863606857841077
2016-07-14,36.65,39.83030303030303,-0.0798463177115033
2016-07-15,36.8,39.92030303030303,-0.07816331023174972
2016-07-18,36.89,39.40030303030303,-0.0637127848578306
2016-07-19,36.37,39.05030303030303,-0.06863718901804972
2016-07-20,36.02,38.28030303030303,-0.05904611122105674
2016-07-21,35.25,38.06030303030303,-0.07383816750133365
2016-07-22,35.03,37.53030303030303,-0.06662091239402501
2016-07-25,34.5,37.94030303030303,-0.09067674097266032
2016-07-26,34.91,37.88030303030303,-0.07841286348546073
2016-07-27,34.85,38.26030303030303,-0.08913423993537084
2016-07-28,35.23,38.75030303030303,-0.09084581938753178
2016-07-29,35.72,37.42030303030303,-0.045437981325969656
2016-08-01,34.39,37.48030303030303,-0.0824513886081577
2016-08-02,34.45,37.08030303030303,-0.0709353164712131
2016-08-03,34.05,36.23030303030303,-0.060178989628638324
2016-08-04,33.2,36.38030303030303,-0.08741826662779562
2016-08-05,33.35,36.51030303030303,-0.08655921118156762
2016-08-08,33.48,37.06030303030303,-0.09660749474648211
2016-08-09,34.03,36.88030303030303,-0.07728523889733374
2016-08-10,33.85,37.95030303030303,-0.10804401290363796
2016-08-11,34.92,38.21030303030303,-0.08611036211080614
2016-08-12,35.18,38.39030303030303,-0.08362275827229104
2016-08-15,35.36,38.87030303030303,-0.09030809529749273
2016-08-16,35.84,38.61030303030303,-0.07175035710361488
2016-08-17,35.58,38.98030303030303,-0.08723131340614909
2016-08-18,35.95,39.14030303030303,-0.08150941058971994
2016-08-19,36.11,38.60030303030303,-0.06451511606911553
2016-08-22,35.57,38.74030303030303,-0.0818347504360818
2016-08-23,35.71,38.78030303030303,-0.0791717132252393
2016-08-24,35.75,38.77030303030303,-0.07790248706445113
2016-08-25,35.74,38.37030303030303,-0.06855048885659665
2016-08-26,35.34,39.02030303030303,-0.09431764349561611
2016-08-29,35.99,38.660303030303034,-0.06907092860110209
2016-08-30,35.63,37.51030303030303,-0.050127641698442305
2016-08-31,34.48,36.88030303030303,-0.06508360379606437
2016-09-01,33.85,37.28030303030303,-0.09201381832960775
2016-09-02,34.25,38.09030303030303,-0.10082101544972877
2016-09-06,35.06,38.56030303030303,-0.09077478015544327
2016-09-07,35.53,40.28030303030303,-0.1179311641903329
2016-09-08,37.25,39.11030303030303,-0.04756554887497677
2016-09-09,36.08,39.67030303030303,-0.09050354436568087
2016-09-12,36.64,37.78030303030303,-0.030182474433527173
2016-09-13,34.75,36.90030303030303,-0.058273316306838185
2016-09-14,33.87,36.95030303030303,-0.0833634037527885
2016-09-15,33.92,36.83030303030303,-0.07901925292084899
2016-09-16,33.8,36.57030303030303,-0.07575280489219605
2016-09-19,33.54,36.13030303030303,-0.07169336576365015
2016-09-20,33.1,36.95030303030303,-0.10420220443511352
2016-09-21,33.92,37.06030303030303,-0.08473495286142974
2016-09-22,34.03,36.05030303030303,-0.056041221861708235
2016-09-23,33.02,36.65030303030303,-0.09905246969722015
2016-09-26,33.62,36.22030303030303,-0.07179131074987244
2016-09-27,33.19,37.73030303030303,-0.12033571600674642
2016-09-28,34.7,38.58030303030303,-0.10057730825118782
2016-09-29,35.55,38.77030303030303,-0.08306107454940537
2016-09-30,35.74,40.32023255813954,-0.11359638244980597
2016-10-03,36.09,39.790232558139536,-0.09299348911150329
2016-10-04,35.56,40.43023255813954,-0.12046016681046878
2016-10-05,36.2,39.830232558139535,-0.09114264027558816
2016-10-06,35.6,39.57023255813954,-0.10033381917344497
2016-10-07,35.34,40.27023255813953,-0.1224287083771265
2016-10-10,36.04,39.970232558139536,-0.09832898901508103
2016-10-11,35.74,39.82023255813954,-0.1024663166439872
2016-10-12,35.59,39.68023255813954,-0.10307985347985338
2016-10-13,35.45,39.41023255813953,-0.10048741915687098
2016-10-14,35.18,39.50023255813954,-0.1093723322205934
2016-10-17,35.27,39.32023255813954,-0.1030063225630925
2016-10-18,35.09,40.14023255813954,-0.12581473091429463
2016-10-19,35.91,40.150232558139535,-0.10560916557580258
2016-10-20,35.92,39.970232558139536,-0.1013312232358965
2016-10-21,35.74,39.610232558139536,-0.09770789788872969
2016-10-24,35.38,38.510232558139535,-0.08128313827795686
2016-10-25,34.28,39.360232558139536,-0.12907018652990565
2016-10-26,35.13,40.110232558139536,-0.1241636420561939
2016-10-27,35.88,39.730232558139534,-0.09690938890189638
2016-10-28,35.5,38.70023255813953,-0.08269285083317801
2016-10-31,34.47,39.38023255813953,-0.12468774913632741
2016-11-01,35.15,41.080232558139535,-0.14435732684197122
2016-11-02,36.85,41.550232558139534,-0.11312169075257739
2016-11-03,37.32,41.31023255813953,-0.09659186867378988
2016-11-04,37.08,41.71023255813954,-0.11100951191498387
2016-11-07,37.48,41.650232558139535,-0.10012507258676917
2016-11-08,37.42,41.81023255813953,-0.10500378231655749
2016-11-09,37.58,41.550232558139534,-0.09555259534550509
2016-11-10,37.32,40.38023255813953,-0.07578541192731869
2016-11-11,36.15,40.330232558139535,-0.10365009802790914
2016-11-14,36.1,41.70023255813953,-0.13429739391336826
2016-11-15,37.47,40.84023255813953,-0.08252236451743322
2016-11-16,36.61,39.57023255813954,-0.07480958202078147
2016-11-17,35.34,39.230232558139534,-0.09916414725235623
2016-11-18,35.0,40.53023255813954,-0.13644709662611898
2016-11-21,36.3,39.99023255813953,-0.09227834703823024
2016-11-22,35.76,40.45023255813953,-0.11595069450832485
2016-11-23,36.22,40.18023255813954,-0.09856171321082341
2016-11-25,35.95,39.110232558139536,-0.08080321571705495
2016-11-28,34.88,38.900232558139535,-0.10334726282499651
2016-11-29,34.67,42.39023255813954,-0.1821229111576822
2016-11-30,38.16,43.10023255813954,-0.1146219466791849
2016-12-01,38.87,43.050232558139534,-0.09710127703710114
2016-12-02,38.82,43.730232558139534,-0.11228462029355457
2016-12-05,39.5,44.10023255813954,-0.10431311336226678
2016-12-06,39.87,43.860232558139536,-0.09097609213198377
2016-12-07,39.63,43.800232558139534,-0.0952102834751859
2016-12-08,39.57,43.53023255813954,-0.09097660006410946
2016-12-09,39.3,44.07023255813954,-0.10824160167175023
2016-12-12,39.84,45.870232558139534,-0.131462873018931
2016-12-13,41.64,45.02023255813953,-0.07508252103705304
2016-12-14,40.79,45.14023255813954,-0.09637151409303313
2016-12-15,40.91,45.39023255813954,-0.09870477205422756
2016-12-16,41.16,44.480232558139534,-0.07464512587248062
2016-12-19,40.25,44.38023255813953,-0.09306468939135892
2016-12-20,40.15,43.830232558139535,-0.08396561787021806
2016-12-21,39.6,43.760232558139535,-0.09506879454107742
2016-12-22,39.53,43.42023255813953,-0.08959492681045689
2016-12-23,39.19,43.540232558139536,-0.09991293804714174
2016-12-27,39.31,43.03023255813954,-0.08645625033778304
2016-12-28,38.8,42.50023255813954,-0.08706381907622951
2016-12-29,38.27,42.290232558139536,-0.09506290968281195
2016-12-30,38.06,41.17418604651163,-0.07563442888691829
2017-01-03,38.43,41.07418604651163,-0.0643758599018226
2017-01-04,38.33,40.904186046511626,-0.06293209315018644
2017-01-05,38.16,40.88418604651163,-0.06663177893311811
2017-01-06,38.14,40.14418604651163,-0.04992469007067546
2017-01-09,37.4,39.73418604651163,-0.0587450323955121
2017-01-10,36.99,40.084186046511626,-0.07719218853343535
2017-01-11,37.34,39.92418604651163,-0.06472733203630132
2017-01-12,37.18,40.13418604651163,-0.07360772292947504
2017-01-13,37.39,42.794186046511626,-0.12628318343613287
2017-01-17,40.05,42.53418604651163,-0.05840445715347986
2017-01-18,39.79,43.014186046511625,-0.07495634214780411
2017-01-19,40.27,42.95418604651163,-0.06248951018662385
2017-01-20,40.21,42.514186046511625,-0.05419805153956814
2017-01-23,39.77,42.77418604651163,-0.07023362275660716
2017-01-24,40.03,42.53418604651163,-0.05887466716239198
2017-01-25,39.79,42.974186046511626,-0.0740953195265952
2017-01-26,40.23,43.014186046511625,-0.06472715869832024
2017-01-27,40.27,42.264186046511625,-0.04718382708984448
2017-01-30,39.52,42.50418604651163,-0.07020922699816157
2017-01-31,39.76,42.20418604651163,-0.057913355888868145
2017-02-01,39.46,42.474186046511626,-0.07096512792996013
2017-02-02,39.73,43.044186046511626,-0.07699497541736455
2017-02-03,40.3,42.60418604651163,-0.05408355986419078
2017-02-06,39.86,41.544186046511626,-0.040539632781012025
2017-02-07,38.8,40.99418604651163,-0.05352432279109354
2017-02-08,38.25,41.13418604651163,-0.07011652165063864
2017-02-09,38.39,41.61418604651163,-0.07747805142477127
2017-02-10,38.87,41.20418604651163,-0.05664924539164018
2017-02-13,38.46,40.39418604651163,-0.04788278303923543
2017-02-14,37.65,40.21418604651163,-0.06376322135541668
2017-02-15,37.47,39.95418604651163,-0.06217586421657373
2017-02-16,37.21,39.794186046511626,-0.06493878385880836
2017-02-17,37.05,40.28418604651163,-0.08028425950514373
2017-02-21,37.54,39.41418604651163,-0.047551052920386416
2017-02-22,36.67,40.16418604651163,-0.08699755654117403
2017-02-23,37.42,39.52418604651163,-0.05323793497063911
2017-02-24,36.78,39.49418604651163,-0.06872368614750479
2017-02-27,36.75,39.154186046511626,-0.06140303986030182
2017-02-28,36.41,40.014186046511625,-0.09007270677259815
2017-03-01,37.27,39.56418604651163,-0.057986433584519714
2017-03-02,36.82,39.45418604651163,-0.06676569232492213
2017-03-03,36.71,39.554186046511624,-0.07190606938965083
2017-03-06,36.81,38.624186046511625,-0.04697020784663164
2017-03-07,35.88,36.834186046511626,-0.025904903811550084
2017-03-08,34.09,37.374186046511625,-0.08787311227124783
2017-03-09,34.63,36.81418604651163,-0.059330010549522694
2017-03-10,34.07,36.794186046511626,-0.07403849192554435
2017-03-13,34.05,36.43418604651163,-0.0654381586422157
2017-03-14,33.69,37.154186046511626,-0.09323810894888052
2017-03-15,34.41,36.654186046511626,-0.06122591410606992
2017-03-16,33.91,36.60418604651163,-0.07360322240435091
2017-03-17,33.86,36.66418604651163,-0.07648297559242923
2017-03-20,33.92,36.07418604651163,-0.059715444271817075
2017-03-21,33.33,36.25418604651163,-0.08065788714053879
2017-03-22,33.51,35.71418604651163,-0.06171738153687878
2017-03-23,32.97,35.56418604651163,-0.07294377672861396
2017-03-24,32.82,35.59418604651163,-0.07793930286498318
2017-03-27,32.85,36.89418604651163,-0.10961580888146483
2017-03-28,34.15,37.49418604651163,-0.08919212280973798
2017-03-29,34.75,37.054186046511624,-0.06218423051094235
