date,CB,dcf,Deviation
2015-03-11,110.82,114.62223155366163,-0.033171850714506346
2015-03-12,112.69,113.67223155366163,-0.008640910275417135
2015-03-13,111.74,115.93223155366164,-0.0361610528623455
2015-03-16,114.0,115.29223155366164,-0.011208314179088297
2015-03-17,113.36,116.68223155366164,-0.028472471853040915
2015-03-18,114.75,115.61223155366164,-0.007457961342623443
2015-03-19,113.68,115.47223155366164,-0.015520887832056518
2015-03-20,113.54,115.47223155366164,-0.01673330053177069
2015-03-23,113.54,114.28223155366163,-0.006494724014144859
2015-03-24,112.35,113.52223155366164,-0.010326008726383562
2015-03-25,111.59,113.19223155366164,-0.014154960386146831
2015-03-26,111.26,112.83223155366164,-0.01393424141322508
2015-03-27,110.9,114.14223155366163,-0.028405188066936926
2015-03-30,112.21,113.42223155366163,-0.010687777317166525
2015-03-31,111.49,113.84806694822845,-0.020712402164024146
2015-04-01,110.99,114.05806694822847,-0.026899166629056448
2015-04-02,111.2,114.11806694822849,-0.025570595666962292
2015-04-06,111.26,114.20806694822846,-0.025813123599796484
2015-04-07,111.35,114.09806694822845,-0.024085131516517144
2015-04-08,111.24,114.61806694822849,-0.029472377594313537
2015-04-09,111.76,114.75806694822847,-0.0261251084821863
2015-04-10,111.9,114.79806694822848,-0.02524491069640955
2015-04-13,111.94,114.76806694822847,-0.024641583878067808
2015-04-14,111.91,114.72806694822847,-0.024563012549493557
2015-04-15,111.87,115.22806694822847,-0.02914278645095414
2015-04-16,112.37,112.99806694822848,-0.005558209668455993
2015-04-17,110.14,114.01806694822847,-0.034012740717568546
2015-04-20,111.16,111.86806694822849,-0.006329482286988819
2015-04-21,109.01,110.71806694822845,-0.015427174582330228
2015-04-22,107.86,111.16806694822846,-0.029757348841633058
2015-04-23,108.31,111.36806694822849,-0.027459100548544946
2015-04-24,108.51,110.73806694822846,-0.02012015388773325
2015-04-27,107.88,111.61806694822849,-0.03348980187913764
2015-04-28,108.76,110.89806694822848,-0.019279569131052554
2015-04-29,108.04,109.84806694822845,-0.01645970656070428
2015-04-30,106.99,110.48806694822846,-0.031660133486339004
2015-05-01,107.63,110.29806694822848,-0.024189607506728272
2015-05-04,107.44,109.93806694822847,-0.022722492923264226
2015-05-05,107.08,109.77806694822847,-0.02457746818862172
2015-05-06,106.92,110.50806694822847,-0.03246882374577631
2015-05-07,107.65,111.63806694822847,-0.035723181682086214
2015-05-08,108.78,111.13806694822847,-0.02121745512567652
2015-05-11,108.28,109.90806694822847,-0.014812988649826386
2015-05-12,107.05,110.05806694822847,-0.02733163530523819
2015-05-13,107.2,111.44806694822847,-0.03811700879658908
2015-05-14,108.59,111.00806694822847,-0.021782803851148946
2015-05-15,108.15,111.59806694822845,-0.03089719242025979
2015-05-18,108.74,111.79806694822848,-0.027353486797268345
2015-05-19,108.94,111.96806694822845,-0.02704402273577311
2015-05-20,109.11,111.75806694822847,-0.023694638074361007
2015-05-21,108.9,111.51806694822847,-0.02347661701707837
2015-05-22,108.66,109.63806694822847,-0.008920870054105579
2015-05-26,106.78,110.20806694822846,-0.031105408552704605
2015-05-27,107.35,110.43806694822847,-0.02796197935695588
2015-05-28,107.58,109.33806694822846,-0.01607918447159762
2015-05-29,106.48,109.22806694822847,-0.025158981798432678
2015-06-01,106.37,109.22806694822847,-0.02616604896599628
2015-06-02,106.37,109.73806694822846,-0.030691874222802062
2015-06-03,106.88,108.66806694822846,-0.016454391786322353
2015-06-04,105.81,107.53806694822846,-0.01606935104255125
2015-06-05,104.68,106.15806694822847,-0.01392326547307321
2015-06-08,103.3,106.37806694822845,-0.028935165269796337
2015-06-09,103.52,107.91806694822846,-0.04075375951960247
2015-06-10,105.06,108.84806694822845,-0.034801416822865305
2015-06-11,105.99,108.33806694822846,-0.021673517115184726
2015-06-12,105.48,108.28806694822846,-0.025931453274264937
2015-06-15,105.43,109.13806694822847,-0.03397592656636894
2015-06-16,106.28,109.18806694822847,-0.02663356014542617
2015-06-17,106.33,110.51806694822847,-0.03789486247701335
2015-06-18,107.66,108.86806694822849,-0.011096614297404384
2015-06-19,106.01,108.98806694822846,-0.02732470656299557
2015-06-22,106.13,109.26806694822847,-0.028718975597100127
2015-06-23,106.41,108.08806694822846,-0.015524997306429866
2015-06-24,105.23,105.60806694822847,-0.0035799059593979443
2015-06-25,102.75,106.32806694822847,-0.03365119907588132
2015-06-26,103.47,104.45806694822846,-0.009458981743537098
2015-06-29,101.6,104.53806694822849,-0.02810523509759888
2015-06-30,101.68,104.88270934556864,-0.030536104240178608
2015-07-01,102.49,106.13270934556864,-0.03432221195548646
2015-07-02,103.74,105.72270934556863,-0.01875386431015391
2015-07-06,103.33,106.85270934556863,-0.032967899149622504
2015-07-07,104.46,105.03270934556865,-0.0054526761152506875
2015-07-08,102.64,105.88270934556864,-0.030625485177050327
2015-07-09,103.49,106.23270934556864,-0.025817936513760298
2015-07-10,103.84,106.62270934556864,-0.026098655367589263
2015-07-13,104.23,106.02270934556864,-0.016908729805475087
2015-07-14,103.63,106.17270934556865,-0.02394880342831507
2015-07-15,103.78,106.75270934556863,-0.027846687580974527
2015-07-16,104.36,106.53270934556865,-0.020394762875323602
2015-07-17,104.14,106.61270934556863,-0.023193382484575364
2015-07-20,104.22,106.27270934556864,-0.019315488973691397
2015-07-21,103.88,108.98270934556865,-0.046821274459131756
2015-07-22,106.59,108.84270934556865,-0.020696924572287556
2015-07-23,106.45,108.83270934556865,-0.021893320123116622
2015-07-24,106.44,109.39270934556865,-0.02699182937540312
2015-07-27,107.0,110.01270934556864,-0.02738510271667982
2015-07-28,107.62,110.38270934556864,-0.02502846108732104
2015-07-29,107.99,110.98270934556865,-0.02696554592346645
2015-07-30,108.59,111.16270934556866,-0.02314363657304297
2015-07-31,108.77,113.13270934556864,-0.03856275847016588
2015-08-03,110.74,112.76270934556864,-0.017937750496663907
2015-08-04,110.37,113.52270934556864,-0.027771618240467144
2015-08-05,111.13,112.53270934556865,-0.012464903348778145
2015-08-06,110.14,112.25270934556863,-0.018821009825826795
2015-08-07,109.86,112.50270934556863,-0.02349018402260128
2015-08-10,110.11,112.37270934556864,-0.020135755013348966
2015-08-11,109.98,111.52270934556864,-0.013833140842985925
2015-08-12,109.13,111.37270934556864,-0.02013697393865077
2015-08-13,108.98,112.06270934556863,-0.02750878828087633
2015-08-14,109.67,112.38270934556864,-0.024138137987288255
2015-08-17,109.99,112.87270934556864,-0.02553947151869107
2015-08-18,110.48,112.12270934556864,-0.01465099581660756
2015-08-19,109.73,109.89270934556865,-0.001480620020541945
2015-08-20,107.5,107.46270934556864,0.0003470101829596839
2015-08-21,105.07,103.71270934556863,0.013087023403360432
2015-08-24,101.32,102.11270934556863,-0.007763082094766061
2015-08-25,99.72,104.24270934556863,-0.043386337269647024
2015-08-26,101.85,106.03270934556865,-0.03944734951492079
2015-08-27,103.64,105.10270934556863,-0.013916951852871451
2015-08-28,102.71,104.55270934556866,-0.017624692436024048
2015-08-31,102.16,102.11270934556863,0.000463122120002879
2015-09-01,99.72,103.02270934556864,-0.032058071143231004
2015-09-02,100.63,104.06270934556866,-0.03298693035340272
2015-09-03,101.67,102.55270934556866,-0.008607372259607726
2015-09-04,100.16,104.36270934556863,-0.04027022077064435
2015-09-08,101.97,103.12270934556864,-0.011178035884470972
2015-09-09,100.73,103.13270934556864,-0.023297258074718386
2015-09-10,100.74,103.25270934556863,-0.024335529416076085
2015-09-11,100.86,102.60270934556863,-0.01698502268296964
2015-09-14,100.21,103.69270934556864,-0.033586829465146795
2015-09-15,101.3,104.20270934556864,-0.02785637114235051
2015-09-16,101.81,103.94270934556864,-0.020518123483564632
2015-09-17,101.55,102.31270934556866,-0.0074546881853412295
2015-09-18,99.92,104.07270934556867,-0.03990200093455609
2015-09-21,101.68,103.37270934556864,-0.01637481842436772
2015-09-22,100.98,103.73270934556864,-0.026536560771766138
2015-09-23,101.34,103.94270934556864,-0.025039845141188843
2015-09-24,101.55,105.81270934556866,-0.04028541913285
2015-09-25,103.42,103.29270934556865,0.0012323295151983604
2015-09-28,100.9,103.98270934556864,-0.029646364909802214
2015-09-29,101.59,105.79270934556865,-0.03972588821636691
2015-09-30,103.4,105.44334530474448,-0.019378608473004655
2015-10-01,102.29,105.87334530474449,-0.033845584971649134
2015-10-02,102.72,107.48334530474449,-0.04431705480732029
2015-10-05,104.33,106.44334530474448,-0.019854179692436746
2015-10-06,103.29,108.1333453047445,-0.04479048799512153
2015-10-07,104.98,109.73334530474449,-0.043317236812053794
2015-10-08,106.58,109.62334530474449,-0.02776183573201696
2015-10-09,106.47,110.17334530474447,-0.03361380463215358
2015-10-12,107.02,109.6033453047445,-0.023569949416796354
2015-10-13,106.45,108.70334530474447,-0.020729309649370253
2015-10-14,105.55,110.70334530474447,-0.04655094469420351
2015-10-15,107.55,112.1033453047445,-0.04061739007312026
2015-10-16,108.95,112.6633453047445,-0.032959657772456685
2015-10-19,109.51,114.20334530474447,-0.041096390760012924
2015-10-20,111.05,116.73334530474449,-0.04868656243772962
2015-10-21,113.58,118.26334530474449,-0.03960098788577571
2015-10-22,115.11,117.98334530474449,-0.024353821273017773
2015-10-23,114.83,118.42334530474447,-0.03034321734027645
2015-10-26,115.27,117.73334530474449,-0.020923089362391734
2015-10-27,114.58,118.44334530474448,-0.03261766454505677
2015-10-28,115.29,118.43334530474448,-0.026541049707379583
2015-10-29,115.28,116.69334530474448,-0.01211161871359101
2015-10-30,113.54,117.22334530474448,-0.031421602029603535
2015-11-02,114.07,116.79334530474448,-0.02331764106626588
2015-11-03,113.64,116.11334530474448,-0.021301128636446398
2015-11-04,112.96,116.68334530474448,-0.03190982650540353
2015-11-05,113.53,116.18334530474448,-0.022837570202380197
2015-11-06,113.03,115.67334530474447,-0.022851809963483904
2015-11-09,112.52,116.70334530474447,-0.03584597591286365
2015-11-10,113.55,116.5233453047445,-0.02551716393799275
2015-11-11,113.37,114.58334530474448,-0.010589194280525516
2015-11-12,111.43,115.00334530474449,-0.03107166400486494
2015-11-13,111.85,116.9133453047445,-0.043308531558535646
2015-11-16,113.76,116.6333453047445,-0.024635710287112977
2015-11-17,113.48,118.4933453047445,-0.042309087416268265
2015-11-18,115.34,118.72334530474448,-0.02849772549838414
2015-11-19,115.57,119.6333453047445,-0.033964989396508605
2015-11-20,116.48,119.19334530474448,-0.022764234847232445
2015-11-23,116.04,118.71334530474448,-0.022519332581200757
2015-11-24,115.56,118.20334530474447,-0.02236269454074724
2015-11-25,115.05,118.21334530474448,-0.026759629351403857
2015-11-27,115.06,118.00334530474449,-0.02494289714535869
2015-11-30,114.85,119.28334530474447,-0.03716650713826131
2015-12-01,116.13,118.53334530474447,-0.02027568949957137
2015-12-02,115.38,116.92334530474447,-0.013199633492541274
2015-12-03,113.77,120.81334530474447,-0.05829939802575668
2015-12-04,117.66,120.28334530474447,-0.021809713540125508
2015-12-07,117.13,119.1033453047445,-0.01656834490832637
2015-12-08,115.95,118.04334530474448,-0.017733700272050346
2015-12-09,114.89,117.8833453047445,-0.025392436030775123
2015-12-10,114.73,116.23334530474449,-0.012933855605746891
2015-12-11,113.08,117.25334530474449,-0.03559254786204913
2015-12-14,114.1,118.95334530474447,-0.04080041038199289
2015-12-15,115.8,120.0533453047445,-0.03542879454085823
2015-12-16,116.9,118.75334530474449,-0.015606678700195165
2015-12-17,115.6,116.84334530474449,-0.010641130665179688
2015-12-18,113.69,118.39334530474447,-0.03972643304096246
2015-12-21,115.24,120.3833453047445,-0.04272472485063761
2015-12-22,117.23,121.1333453047445,-0.0322235408831858
2015-12-23,117.98,121.34334530474449,-0.027717591733586233
2015-12-24,118.19,121.4133453047445,-0.026548525589620953
2015-12-28,118.26,122.62334530474449,-0.03558331648757962
2015-12-29,119.47,121.3533453047445,-0.015519516994072169
2015-12-30,118.2,120.00334530474449,-0.015027458610965772
2015-12-31,116.85,119.12783769859459,-0.019120952269424674
2016-01-04,113.73,120.27783769859458,-0.05443927014220917
2016-01-05,114.88,118.13783769859458,-0.027576581407443013
2016-01-06,112.74,116.97783769859458,-0.03622769733112874
2016-01-07,111.58,115.35783769859458,-0.03274886018984913
2016-01-08,109.96,115.68783769859459,-0.04951114838465154
2016-01-11,110.29,117.49783769859457,-0.06134442845734833
2016-01-12,112.1,115.45783769859459,-0.029082804299178977
2016-01-13,110.06,116.41783769859458,-0.0546122297431344
2016-01-14,111.02,116.41783769859458,-0.046366070743983134
2016-01-15,111.02,116.26783769859459,-0.045135764132801404
2016-01-19,110.87,116.08783769859458,-0.04494732438846816
2016-01-20,110.69,114.82783769859459,-0.03603514427795618
2016-01-21,109.43,115.43783769859459,-0.052043920939344845
2016-01-22,110.04,113.39783769859459,-0.029611126338401017
2016-01-25,108.0,113.97783769859458,-0.05244736888589263
2016-01-26,108.58,113.49783769859457,-0.043329791988235056
2016-01-27,108.1,114.91783769859458,-0.05932793233089151
2016-01-28,109.52,118.46783769859458,-0.07552967853907855
2016-01-29,113.07,118.6778376985946,-0.047252610995801914
2016-02-01,113.28,117.86783769859457,-0.03892357566044735
2016-02-02,112.47,118.22783769859458,-0.04870120109337861
2016-02-03,112.83,118.61783769859457,-0.04879399094511694
2016-02-04,113.22,117.64783769859459,-0.03763637126878938
2016-02-05,112.25,114.28783769859457,-0.017830748569842236
2016-02-08,108.89,115.97783769859458,-0.061113725167170174
2016-02-09,110.58,117.08783769859458,-0.05558081715837082
2016-02-10,111.69,116.2378376985946,-0.039125277866809416
2016-02-11,110.84,119.70783769859459,-0.07407900659706512
2016-02-12,114.31,121.06783769859459,-0.05581860407401196
2016-02-16,115.67,122.30783769859457,-0.054271564467947786
2016-02-17,116.91,121.75783769859459,-0.039815405646371316
2016-02-18,116.36,121.06783769859459,-0.038885948473904586
2016-02-19,115.67,122.4878376985946,-0.05566134423379432
2016-02-22,117.09,121.09783769859457,-0.03309586508530271
2016-02-23,115.7,121.57783769859459,-0.048346292464638396
2016-02-24,116.18,123.78783769859457,-0.06145868479517791
2016-02-25,118.39,122.90783769859458,-0.03675793003269345
2016-02-26,117.51,120.9278376985946,-0.028263448380788536
2016-02-29,115.53,123.10783769859458,-0.061554469969226755
2016-03-01,117.71,123.75783769859459,-0.048868320674152144
2016-03-02,118.36,123.2378376985946,-0.03958068227815259
2016-03-03,117.84,122.57783769859459,-0.03865166646391993
2016-03-04,117.18,122.74783769859457,-0.04535996562535216
2016-03-07,117.35,121.6778376985946,-0.03556800301888163
2016-03-08,116.28,123.1778376985946,-0.05599901595506984
2016-03-09,117.78,122.99783769859457,-0.042422190472818255
2016-03-10,117.6,125.34783769859457,-0.06181070085328999
2016-03-11,119.95,125.13783769859458,-0.041456986903433135
2016-03-14,119.74,124.89783769859459,-0.04129645311427699
2016-03-15,119.5,124.84783769859457,-0.04283484437676233
2016-03-16,119.45,126.38783769859458,-0.054893238344180695
2016-03-17,120.99,127.86783769859457,-0.05378864476309331
2016-03-18,122.47,126.78783769859457,-0.03405561430000181
2016-03-21,121.39,125.51783769859459,-0.03288646278711993
2016-03-22,120.12,124.97783769859458,-0.03886959310586002
2016-03-23,119.58,125.00783769859459,-0.04341997908708417
2016-03-24,119.61,124.61783769859457,-0.04018556084006786
2016-03-28,119.22,124.81783769859459,-0.044848058593292106
2016-03-29,119.42,125.13783769859458,-0.04569231659864936
2016-03-30,119.74,124.54783769859459,-0.03860233776382016
2016-03-31,119.15,123.2743919590523,-0.033457005088471825
2016-04-01,120.85,123.0143919590523,-0.017594623885738292
2016-04-04,120.59,120.3743919590523,0.0017911454208718869
2016-04-05,117.95,121.61439195905228,-0.030131236114604665
2016-04-06,119.19,120.0543919590523,-0.007200002806620587
2016-04-07,117.63,121.2343919590523,-0.029730771118724464
2016-04-08,118.81,120.9943919590523,-0.018053662849031427
2016-04-11,118.57,121.85439195905231,-0.026953414696418987
2016-04-12,119.43,122.9343919590523,-0.02850619670547161
2016-04-13,120.51,122.7643919590523,-0.018363565550866268
2016-04-14,120.34,122.9843919590523,-0.021501850087877417
2016-04-15,120.56,124.4443919590523,-0.03121387712136059
2016-04-18,122.02,124.4443919590523,-0.019481729316095153
2016-04-19,122.02,125.0143919590523,-0.02395237789928306
2016-04-20,122.59,120.4943919590523,0.01739174750688699
2016-04-21,118.07,121.7243919590523,-0.030021854290975925
2016-04-22,119.3,121.4743919590523,-0.017900002823519112
2016-04-25,119.05,121.1843919590523,-0.017612762869442022
2016-04-26,118.76,120.8243919590523,-0.0170858874237243
2016-04-27,118.4,119.61439195905228,-0.010152557222946945
2016-04-28,117.19,120.2843919590523,-0.025725631635613255
2016-04-29,117.86,121.3743919590523,-0.02895497066826047
2016-05-02,118.95,120.6843919590523,-0.014371302957227217
2016-05-03,118.26,120.2443919590523,-0.016502989675627022
2016-05-04,117.82,124.8843919590523,-0.056567452891700065
2016-05-05,122.46,124.7743919590523,-0.018548613403075676
2016-05-06,122.35,125.3243919590523,-0.023733543905995136
2016-05-09,122.9,127.64439195905227,-0.0371688241546424
2016-05-10,125.22,126.18439195905233,-0.007642719864793479
2016-05-11,123.76,127.80439195905228,-0.031645171946423245
2016-05-12,125.38,127.54439195905232,-0.01696971482483678
2016-05-13,125.12,127.71439195905228,-0.0203140141001813
2016-05-16,125.29,126.4843919590523,-0.009442998780742617
2016-05-17,124.06,128.04439195905232,-0.031117270331733837
2016-05-18,125.62,127.2743919590523,-0.012998623946163135
2016-05-19,124.85,128.1743919590523,-0.025936475361742595
2016-05-20,125.75,128.30439195905228,-0.019908842714187913
2016-05-23,125.88,129.48439195905232,-0.027836497546300132
2016-05-24,127.06,129.5943919590523,-0.019556339751592655
2016-05-25,127.17,128.79439195905232,-0.012612287960245716
2016-05-26,126.37,129.64439195905229,-0.025256718856658922
2016-05-27,127.22,129.0343919590523,-0.014061305141253144
2016-05-31,126.61,129.7543919590523,-0.024233414465420156
2016-06-01,127.33,130.23439195905232,-0.02230126708746416
2016-06-02,127.81,129.98439195905232,-0.01672810039944872
2016-06-03,127.56,129.22439195905233,-0.012879859087127521
2016-06-06,126.8,128.82439195905232,-0.01571435291303991
2016-06-07,126.4,129.3443919590523,-0.02276397077953274
2016-06-08,126.92,128.9243919590523,-0.015547034417574768
2016-06-09,126.5,128.22439195905233,-0.01344823658514993
2016-06-10,125.8,126.91439195905227,-0.008780658693238075
2016-06-13,124.49,126.80439195905228,-0.01825167033488595
2016-06-14,124.38,126.6743919590523,-0.018112516062393835
2016-06-15,124.25,127.72439195905231,-0.027202258752315522
2016-06-16,125.3,126.3543919590523,-0.00834471950443949
2016-06-17,123.93,127.12439195905229,-0.025128080534546182
2016-06-20,124.7,127.9043919590523,-0.025053025232145032
2016-06-21,125.48,127.96439195905228,-0.019414713116811977
2016-06-22,125.54,131.0643919590523,-0.042150212399247655
2016-06-23,128.64,126.36439195905228,0.01800830127592512
2016-06-24,123.94,124.2543919590523,-0.002530228139991264
2016-06-27,121.83,127.64439195905227,-0.04555148776859308
2016-06-28,125.22,130.18439195905233,-0.03813354185049933
2016-06-29,127.76,133.13439195905232,-0.040368171439167266
2016-06-30,130.71,132.51552383679683,-0.013624998675781264
2016-07-01,130.32,131.17552383679686,-0.006521977666056555
2016-07-05,128.98,131.53552383679684,-0.019428392895349145
2016-07-06,129.34,130.82552383679686,-0.011355000104184776
2016-07-07,128.63,132.4355238367969,-0.02873491738883094
2016-07-08,130.24,132.14552383679685,-0.014419889387628615
2016-07-11,129.95,131.83552383679685,-0.014302092349031903
2016-07-12,129.64,131.69552383679687,-0.015608152630488648
2016-07-13,129.5,132.09552383679684,-0.019648840183287386
2016-07-14,129.9,131.76552383679683,-0.014157905516373415
2016-07-15,129.57,131.48552383679686,-0.014568324944839284
2016-07-18,129.29,131.02552383679688,-0.013245692793097508
2016-07-19,128.83,130.48552383679686,-0.012687413807430992
2016-07-20,128.29,129.7955238367969,-0.011599196892875252
2016-07-21,127.6,130.6855238367969,-0.023610295511002244
2016-07-22,128.49,130.13552383679686,-0.012644693687639874
2016-07-25,127.94,130.41552383679686,-0.01898181875874505
2016-07-26,128.22,129.3755238367969,-0.00893154904829263
2016-07-27,127.18,128.66552383679686,-0.011545624597006587
2016-07-28,126.47,127.45552383679687,-0.007732295997298744
2016-07-29,125.26,127.46552383679688,-0.017302904898588545
2016-08-01,125.27,127.22552383679687,-0.01537053083236184
2016-08-02,125.03,127.66552383679686,-0.0206439746424103
2016-08-03,125.47,127.6455238367969,-0.01704347924944427
2016-08-04,125.45,129.19552383679687,-0.02899112697997419
2016-08-05,127.0,129.28552383679684,-0.01767811096687022
2016-08-08,127.09,129.01552383679683,-0.01492474532934962
2016-08-09,126.82,128.41552383679686,-0.012424695933371921
2016-08-10,126.22,128.78552383679684,-0.01992090229060217
2016-08-11,126.59,128.52552383679688,-0.015059451064791007
2016-08-12,126.33,128.5455238367969,-0.017235324659065965
2016-08-15,126.35,128.26552383679683,-0.014934050705894486
2016-08-16,126.07,128.28552383679684,-0.017270255992526518
2016-08-17,126.09,129.45552383679686,-0.025997529785130924
2016-08-18,127.26,128.67552383679686,-0.011000723327866169
2016-08-19,126.48,128.51552383679683,-0.01583873897897159
2016-08-22,126.32,127.57552383679685,-0.009841416276706871
2016-08-23,125.38,127.45552383679687,-0.016284298822972332
2016-08-24,125.26,128.25552383679687,-0.02335590504942786
2016-08-25,126.06,128.1055238367969,-0.01596749129571362
2016-08-26,125.91,129.27552383679688,-0.02603372809415705
2016-08-29,127.08,129.43552383679688,-0.018198433992254848
2016-08-30,127.24,129.1255238367969,-0.014602255083046467
2016-08-31,126.93,129.2955238367969,-0.01829548128659708
2016-09-01,127.1,130.00552383679687,-0.022349233717517514
2016-09-02,127.81,130.23552383679686,-0.018624133917842345
2016-09-06,128.04,129.72552383679687,-0.012993000813913635
2016-09-07,127.53,128.70552383679686,-0.009133437336282912
2016-09-08,126.51,126.47552383679687,0.00027259158260228844
2016-09-09,124.28,128.50552383679687,-0.03288204048071364
2016-09-12,126.31,128.0455238367969,-0.013553959441869545
2016-09-13,125.85,126.84552383679686,-0.007848316650713949
2016-09-14,124.65,127.61552383679685,-0.023237955286610434
2016-09-15,125.42,126.90552383679686,-0.011705746069077927
2016-09-16,124.71,127.48552383679687,-0.0217712862861984
2016-09-19,125.29,127.35552383679689,-0.01621856496341534
2016-09-20,125.16,128.68552383679688,-0.027396429152886426
2016-09-21,126.49,129.64552383679688,-0.024339628113726364
2016-09-22,127.45,127.67552383679687,-0.0017663827021782152
2016-09-23,125.48,126.57552383679685,-0.00865510016146076
2016-09-26,124.38,127.47552383679687,-0.024283279986830886
2016-09-27,125.28,127.87552383679689,-0.020297268460143014
2016-09-28,125.68,126.58552383679688,-0.007153454908195855
2016-09-29,124.39,127.84552383679686,-0.02702889966807176
2016-09-30,125.65,126.08471390007331,-0.0034477922551169327
2016-10-03,124.21,124.83471390007331,-0.005004328367936073
2016-10-04,122.96,125.04471390007332,-0.01667174752976186
2016-10-05,123.17,123.75471390007331,-0.0047247808317463225
2016-10-06,121.88,126.30471390007335,-0.03503205670988652
2016-10-07,124.43,126.75471390007331,-0.018340255983741893
2016-10-10,124.88,125.61471390007333,-0.005848947764652723
2016-10-11,123.74,126.80471390007335,-0.0241687694866648
2016-10-12,124.93,127.09471390007332,-0.017032289020102676
2016-10-13,125.22,127.72471390007334,-0.019610252578314058
2016-10-14,125.85,127.55471390007335,-0.013364569979035346
2016-10-17,125.68,127.2147139000733,-0.012063965346640781
2016-10-18,125.34,127.90471390007333,-0.020051754324528104
2016-10-19,126.03,124.90471390007333,0.009009156378412708
2016-10-20,123.03,123.77471390007331,-0.006016688519066449
2016-10-21,121.9,124.15471390007333,-0.018160517867151227
2016-10-24,122.28,124.32471390007335,-0.016446560268916444
2016-10-25,122.45,128.87471390007332,-0.049852400875589176
2016-10-26,127.0,128.88471390007334,-0.014623253937891989
2016-10-27,127.01,129.38471390007334,-0.01835389845130686
2016-10-28,127.51,128.87471390007332,-0.010589462112261083
2016-10-31,127.0,127.36471390007333,-0.0028635395856930757
2016-11-01,125.49,126.59471390007332,-0.008726382532412202
2016-11-02,124.72,126.32471390007335,-0.01270308754740368
2016-11-03,124.45,124.9847139000733,-0.004278234380732382
2016-11-04,123.11,126.37471390007332,-0.025833600720590266
2016-11-07,124.5,127.25471390007331,-0.021647244456786452
2016-11-08,125.38,127.72471390007334,-0.01835755844329201
2016-11-09,125.85,128.33471390007333,-0.019361198732308904
2016-11-10,126.46,128.72471390007334,-0.01759346617644375
2016-11-11,126.85,128.77471390007332,-0.014946365181341958
2016-11-14,126.9,126.99471390007334,-0.0007458097834517341
2016-11-15,125.12,127.29471390007332,-0.01708408647495352
2016-11-16,125.42,127.2147139000733,-0.01410775408796694
2016-11-17,125.34,128.1747139000733,-0.022116015037749737
2016-11-18,126.3,128.9247139000733,-0.020358500869799623
2016-11-21,127.05,128.28471390007334,-0.009624793652618036
2016-11-22,126.41,128.56471390007331,-0.016759761171701193
2016-11-23,126.69,128.52471390007332,-0.014275183693463034
2016-11-25,126.65,128.63471390007334,-0.015429069182795407
2016-11-28,126.76,130.11471390007335,-0.025782740471994026
2016-11-29,128.24,129.87471390007332,-0.012586852752038191
2016-11-30,128.0,130.90471390007332,-0.022189528654335877
2016-12-01,129.03,129.6947139000733,-0.005125219680005233
2016-12-02,127.82,130.59471390007332,-0.021246755073076273
2016-12-05,128.72,131.9647139000733,-0.024587738677858018
2016-12-06,130.09,133.95471390007333,-0.028850898841501715
2016-12-07,132.08,134.0747139000733,-0.014877629360894762
2016-12-08,132.2,134.3547139000733,-0.016037501309227542
2016-12-09,132.48,134.73471390007333,-0.016734469052612222
2016-12-12,132.86,135.13471390007328,-0.016832935331149046
2016-12-13,133.26,133.7547139000733,-0.0036986651583952312
2016-12-14,131.88,134.22471390007334,-0.01746857066738783
2016-12-15,132.35,134.58471390007333,-0.0166045149951618
2016-12-16,132.71,135.11471390007335,-0.017797572378769888
2016-12-19,133.24,134.86471390007335,-0.012046990299309557
2016-12-20,132.99,135.1947139000733,-0.01630769307816926
2016-12-21,133.32,135.18471390007332,-0.013793822143616796
2016-12-22,133.31,134.98471390007333,-0.012406692963123911
2016-12-23,133.11,134.55471390007335,-0.010736999531255731
2016-12-27,132.68,134.03471390007334,-0.010107186867152285
2016-12-28,132.16,134.11471390007335,-0.014574939939325238
2016-12-29,132.24,133.99471390007335,-0.013095396445130802
2016-12-30,132.12,133.82396345207005,-0.012732872410256557
2017-01-03,131.71,133.63396345207005,-0.014397264006616894
2017-01-04,131.52,132.74396345207003,-0.009220482952597364
2017-01-05,130.63,133.44396345207008,-0.02108722927044049
2017-01-06,131.33,132.62396345207003,-0.009756633857030295
2017-01-09,130.51,132.57396345207005,-0.015568392151270705
2017-01-10,130.46,132.47396345207008,-0.01520271153356667
2017-01-11,130.36,131.90396345207003,-0.011705208938858402
2017-01-12,129.79,132.36396345207004,-0.01944610439987393
2017-01-13,130.25,133.10396345207005,-0.02144161133937794
2017-01-17,130.99,134.08396345207004,-0.023074820973471577
2017-01-18,131.97,133.38396345207005,-0.010600700530076446
2017-01-19,131.27,133.52396345207003,-0.016880591272136036
2017-01-20,131.41,133.54396345207005,-0.015979482688005975
2017-01-23,131.43,134.08396345207004,-0.019793295064839844
2017-01-24,131.97,135.18396345207003,-0.02377473902967464
2017-01-25,133.07,135.17396345207004,-0.015564857301946788
2017-01-26,133.06,135.41396345207008,-0.01738346173512062
2017-01-27,133.3,133.82396345207005,-0.003915318591335093
2017-01-30,131.71,133.60396345207005,-0.014175952592525354
2017-01-31,131.49,130.59396345207003,0.006861240169487859
2017-02-01,128.48,132.88396345207005,-0.03314142156557909
2017-02-02,130.77,133.39396345207004,-0.019670781077082644
2017-02-03,131.28,133.54396345207005,-0.016952944884570553
2017-02-06,131.43,132.86396345207004,-0.010792719220568237
