date,MDLZ,dcf,Deviation
2011-05-13,34.89,35.72636363636364,-0.02341026489223641
2011-05-16,34.54,36.016363636363636,-0.04099146852440805
2011-05-17,34.83,36.06636363636363,-0.0342802409699291
2011-05-18,34.88,36.17636363636364,-0.0358345479217973
2011-05-19,34.99,36.416363636363634,-0.039168206101153236
2011-05-20,35.23,36.166363636363634,-0.025890455722293426
2011-05-23,34.98,36.056363636363635,-0.029852251525389617
2011-05-24,34.87,35.61636363636364,-0.02095563836847214
2011-05-25,34.43,35.806363636363635,-0.03843907888389564
2011-05-26,34.62,35.93636363636364,-0.03663040728560596
2011-05-27,34.75,36.156363636363636,-0.03889671125414862
2011-05-31,34.97,35.916363636363634,-0.0263490938544092
2011-06-01,34.73,35.60636363636364,-0.024612556488881054
2011-06-02,34.42,35.28636363636364,-0.024552363776890407
2011-06-03,34.1,35.24636363636364,-0.032524309406515184
2011-06-06,34.06,35.22636363636364,-0.033110531884693706
2011-06-07,34.04,35.24636363636364,-0.03422661267442173
2011-06-08,34.06,35.406363636363636,-0.03802603538141569
2011-06-09,34.22,34.97636363636364,-0.02162499350210534
2011-06-10,33.79,35.306363636363635,-0.04294873445425751
2011-06-13,34.12,35.446363636363635,-0.037418891539073185
2011-06-14,34.26,35.20636363636363,-0.026880470989232297
2011-06-15,34.02,35.486363636363635,-0.04132189061099001
2011-06-16,34.3,35.666363636363634,-0.03830958631764081
2011-06-17,34.48,35.986363636363635,-0.041859290135152216
2011-06-20,34.8,35.99636363636364,-0.03323568037175484
2011-06-21,34.81,35.846363636363634,-0.028911262712079222
2011-06-22,34.66,35.446363636363635,-0.022184606704111265
2011-06-23,34.26,35.78636363636364,-0.04265210212117376
2011-06-24,34.6,35.68636363636364,-0.030441981913132077
2011-06-27,34.5,35.71636363636364,-0.034056200366524236
2011-06-28,34.53,36.016363636363636,-0.04126912009692563
2011-06-29,34.83,36.416363636363634,-0.04356183533875879
2011-06-30,35.23,36.7536919592299,-0.04145684087792045
2011-07-01,35.47,36.903691959229896,-0.03884955361143261
2011-07-05,35.62,37.1336919592299,-0.04076330360287972
2011-07-06,35.85,37.2136919592299,-0.03664489835418405
2011-07-07,35.93,36.9936919592299,-0.02875333341701003
2011-07-08,35.71,36.793691959229896,-0.029453199761271698
2011-07-11,35.51,36.6836919592299,-0.03199492462575293
2011-07-12,35.4,36.6436919592299,-0.03394013792643058
2011-07-13,35.36,36.653691959229896,-0.0352949973134733
2011-07-14,35.37,36.653691959229896,-0.03502217350049641
2011-07-15,35.37,36.4636919592299,-0.02999399952294346
2011-07-18,35.18,36.5336919592299,-0.037053248293125285
2011-07-19,35.25,36.543691959229896,-0.03540123862343214
2011-07-20,35.26,36.7536919592299,-0.040640596348438196
2011-07-21,35.47,36.7136919592299,-0.03387542611108152
2011-07-22,35.43,36.3136919592299,-0.02433495223294946
2011-07-25,35.03,36.193691959229895,-0.032151789337786396
2011-07-26,34.91,35.8136919592299,-0.02523314156660139
2011-07-27,34.53,35.873691959229895,-0.03745619382462739
2011-07-28,34.59,35.6636919592299,-0.030106023808676996
2011-07-29,34.38,35.623691959229895,-0.034911933346303825
2011-08-01,34.34,35.4236919592299,-0.030592292877804628
2011-08-02,34.14,35.583691959229895,-0.04057173046810347
2011-08-03,34.3,35.0636919592299,-0.021780135420932822
2011-08-04,33.78,36.153691959229896,-0.06565558952891115
2011-08-05,34.87,34.9936919592299,-0.0035346930347907035
2011-08-08,33.71,35.5036919592299,-0.050521279907724925
2011-08-09,34.22,34.083691959229895,0.003999215840031489
2011-08-10,32.8,35.3836919592299,-0.07301928702654614
2011-08-11,34.1,35.6836919592299,-0.044381393075563214
2011-08-12,34.4,35.9636919592299,-0.04347973953849271
2011-08-15,34.68,35.4936919592299,-0.02292497382815384
2011-08-16,34.21,35.8136919592299,-0.044778738842550236
2011-08-17,34.53,35.0936919592299,-0.016062486668110276
2011-08-18,33.81,34.7336919592299,-0.02659354382235324
2011-08-19,33.45,34.833691959229895,-0.03972280517521354
2011-08-22,33.55,35.373691959229895,-0.05155503591007127
2011-08-23,34.09,35.5036919592299,-0.0398181676669932
2011-08-24,34.22,34.8936919592299,-0.019306984196944432
2011-08-25,33.61,35.2336919592299,-0.04608350328738553
2011-08-26,33.95,35.8536919592299,-0.05309612079544357
2011-08-29,34.57,35.9936919592299,-0.03955392963974125
2011-08-30,34.71,36.3036919592299,-0.04389889493938148
2011-08-31,35.02,36.0936919592299,-0.029747357528365326
2011-09-01,34.81,35.5536919592299,-0.02091743271226809
2011-09-02,34.27,35.3636919592299,-0.030926973362701782
2011-09-06,34.08,36.0636919592299,-0.055005237995945366
2011-09-07,34.78,36.3436919592299,-0.043025126918421974
2011-09-08,35.06,35.793691959229896,-0.02049780056400974
2011-09-09,34.51,35.5336919592299,-0.028809051432213906
2011-09-12,34.25,35.513691959229895,-0.03558323253692197
2011-09-13,34.23,35.8136919592299,-0.04422029320609466
2011-09-14,34.53,36.2336919592299,-0.047019551889630584
2011-09-15,34.95,36.3436919592299,-0.03834756140882256
2011-09-16,35.06,36.153691959229896,-0.03025118321147502
2011-09-19,34.87,35.8036919592299,-0.026078091619521016
2011-09-20,34.52,35.4136919592299,-0.025235774916062437
2011-09-21,34.13,34.9936919592299,-0.0246813614361171
2011-09-22,33.71,35.0036919592299,-0.036958728831710363
2011-09-23,33.72,35.543691959229896,-0.0513084561199143
2011-09-26,34.26,36.2136919592299,-0.053948985964463514
2011-09-27,34.93,35.513691959229895,-0.016435687956633194
2011-09-28,34.23,35.763691959229895,-0.042884050141643204
2011-09-29,34.48,34.8636919592299,-0.011005488451383605
2011-09-30,33.58,34.19638418079096,-0.018024834951328006
2011-10-03,33.08,33.97638418079096,-0.02638256549081952
2011-10-04,32.86,34.00638418079096,-0.03371085190052381
2011-10-05,32.89,34.67638418079096,-0.0515158723434761
2011-10-06,33.56,34.87638418079096,-0.03774428489969395
2011-10-07,33.76,35.41638418079096,-0.04676886754829568
2011-10-10,34.3,35.51638418079096,-0.03424853652328841
2011-10-11,34.4,35.71638418079096,-0.036856591477110956
2011-10-12,34.6,35.96638418079096,-0.03799059071166577
2011-10-13,34.85,36.34638418079096,-0.041170097508125725
2011-10-14,35.23,35.88638418079096,-0.018290619012608977
2011-10-17,34.77,36.35638418079096,-0.04363426717305763
2011-10-18,35.24,35.96638418079096,-0.020196197013846784
2011-10-19,34.85,36.17638418079096,-0.036664365740986526
2011-10-20,35.06,36.31638418079096,-0.03459551960174234
2011-10-21,35.2,36.39638418079096,-0.032870962534305215
2011-10-24,35.28,36.04638418079096,-0.02126105567058134
2011-10-25,34.93,36.13638418079096,-0.0333841973440232
2011-10-26,35.02,36.58638418079096,-0.042813309264197685
2011-10-27,35.47,36.51638418079096,-0.02865519695516283
2011-10-28,35.4,36.29638418079096,-0.024696239061337444
2011-10-31,35.18,35.67638418079096,-0.01391352268984214
2011-11-01,34.56,35.75638418079096,-0.033459316656343496
2011-11-02,34.64,36.89638418079096,-0.061154615306875604
2011-11-03,35.78,36.29638418079096,-0.014226876655781151
2011-11-04,35.18,36.44638418079096,-0.034746497060150205
2011-11-07,35.33,36.59638418079096,-0.034604079313815816
2011-11-08,35.48,35.87638418079096,-0.011048610105005907
2011-11-09,34.76,36.24638418079096,-0.04100779193248971
2011-11-10,35.13,36.68638418079096,-0.04242402775703036
2011-11-11,35.57,36.54638418079096,-0.02671630046794482
2011-11-14,35.43,36.59638418079096,-0.031871568924101146
2011-11-15,35.48,36.29638418079096,-0.022492162765430868
2011-11-16,35.18,36.07638418079096,-0.02484684097771206
2011-11-17,34.96,35.88638418079096,-0.02581436391373282
2011-11-18,34.77,35.41638418079096,-0.018250993028857687
2011-11-21,34.3,35.66638418079096,-0.038310140267228676
2011-11-22,34.55,35.34638418079096,-0.02253085285096179
2011-11-23,34.23,35.43638418079096,-0.034043659043659136
2011-11-25,34.32,36.00638418079096,-0.04683569925609543
2011-11-28,34.89,36.44638418079096,-0.042703390631854465
2011-11-29,35.33,37.26638418079096,-0.05196061338811275
2011-11-30,36.15,37.61638418079096,-0.038982592631531476
2011-12-01,36.5,37.61638418079096,-0.02967813640528072
2011-12-02,36.5,37.62638418079096,-0.02993601977215765
2011-12-05,36.51,37.62638418079096,-0.02967024881867064
2011-12-06,36.51,37.46638418079096,-0.02552646063137587
2011-12-07,36.35,37.26638418079096,-0.02459010180180854
2011-12-08,36.15,37.81638418079096,-0.04406513782027344
2011-12-09,36.7,37.53638418079096,-0.022281959198908963
2011-12-12,36.42,37.39638418079096,-0.026109053112479463
2011-12-13,36.28,37.27638418079096,-0.026729636006499025
2011-12-14,36.16,37.57638418079096,-0.037693466566030565
2011-12-15,36.46,37.60638418079096,-0.030483765077753078
2011-12-16,36.49,37.33638418079096,-0.022669152339245713
2011-12-19,36.22,38.02638418079096,-0.047503443193619765
2011-12-20,36.91,38.46638418079096,-0.04046089108547346
2011-12-21,37.35,38.42638418079096,-0.028011591611813325
2011-12-22,37.31,38.85638418079096,-0.039797428746739416
2011-12-23,37.74,38.81638418079096,-0.027730150644057927
2011-12-27,37.7,38.37638418079096,-0.017625010673348318
2011-12-28,37.26,38.79638418079096,-0.039601220918718094
2011-12-29,37.68,38.47638418079096,-0.020697999506631093
2011-12-30,37.36,38.38399548532731,-0.026677667928518445
2012-01-03,37.27,38.503995485327316,-0.032048504831077906
2012-01-04,37.39,38.85399548532732,-0.03767940637868694
2012-01-05,37.74,38.66399548532731,-0.02389808589952791
2012-01-06,37.55,38.833995485327314,-0.033063697651519064
2012-01-09,37.72,39.13399548532731,-0.03613215230878908
2012-01-10,38.02,39.043995485327315,-0.02622670842465724
2012-01-11,37.93,39.333995485327314,-0.03569419958496323
2012-01-12,38.22,38.88399548532731,-0.017076318342282182
2012-01-13,37.77,39.24399548532731,-0.037559771045188595
2012-01-17,38.13,39.833995485327314,-0.04277741824705916
2012-01-18,38.72,39.81399548532731,-0.027477661359822214
2012-01-19,38.7,39.78399548532732,-0.02724702413881741
2012-01-20,38.67,39.583995485327314,-0.023090026009782272
2012-01-23,38.47,39.41399548532731,-0.02395076859636658
2012-01-24,38.3,39.48399548532731,-0.02998671919530793
2012-01-25,38.37,39.71399548532732,-0.03384186025361946
2012-01-26,38.6,39.583995485327314,-0.0248584174806723
2012-01-27,38.47,39.293995485327315,-0.02097001017967237
2012-01-30,38.18,39.41399548532731,-0.031308561086802134
2012-01-31,38.3,39.583995485327314,-0.032437238070200825
2012-02-01,38.47,39.693995485327314,-0.03083578436390355
2012-02-02,38.58,39.99399548532731,-0.03535519440277146
2012-02-03,38.88,39.81399548532731,-0.023458974010069245
2012-02-06,38.7,39.62399548532731,-0.023319089203648447
2012-02-07,38.51,39.653995485327314,-0.028849438028271668
2012-02-08,38.54,39.753995485327316,-0.030537697419002474
2012-02-09,38.64,39.693995485327314,-0.026553020738789512
2012-02-10,38.58,39.513995485327314,-0.02363708032699796
2012-02-13,38.4,39.613995485327315,-0.030645620833095966
2012-02-14,38.5,39.403995485327314,-0.022941721370969392
2012-02-15,38.29,39.35399548532732,-0.027036530146577253
2012-02-16,38.24,39.12399548532731,-0.02259471391818446
2012-02-17,38.01,39.683995485327316,-0.04218313868990986
2012-02-21,38.57,39.10399548532732,-0.013655778103996652
2012-02-22,37.99,39.09399548532731,-0.02823951534300606
2012-02-23,37.98,38.99399548532731,-0.026003887847524165
2012-02-24,37.88,39.02399548532731,-0.029315180854749823
2012-02-27,37.91,39.113995485327315,-0.03078170538161895
2012-02-28,38.0,39.183995485327316,-0.030216303127399757
2012-02-29,38.07,39.12399548532731,-0.026939873401288783
2012-03-01,38.01,39.363995485327315,-0.03439680013762858
2012-03-02,38.25,39.46399548532732,-0.03076210278248892
2012-03-05,38.35,39.38399548532731,-0.026254204851118512
2012-03-06,38.27,38.943995485327314,-0.017306788297601572
2012-03-07,37.83,39.02399548532731,-0.03059644381560689
2012-03-08,37.91,39.06399548532731,-0.029541153458323643
2012-03-09,37.95,39.23399548532731,-0.03272660531878524
2012-03-12,38.12,39.63399548532731,-0.038199416101962314
2012-03-13,38.52,39.28399548532732,-0.01944800868365515
2012-03-14,38.17,39.41399548532731,-0.03156227806923084
2012-03-15,38.3,39.49399548532731,-0.03023232951375865
2012-03-16,38.38,39.46399548532732,-0.027467960909592692
2012-03-19,38.35,39.46399548532732,-0.028228147495645728
2012-03-20,38.35,39.42399548532731,-0.027242177564854475
2012-03-21,38.31,39.323995485327316,-0.025785667829853587
2012-03-22,38.21,39.363995485327315,-0.029316015081788604
2012-03-23,38.25,39.74399548532731,-0.03759047038637231
2012-03-26,38.63,39.473995485327315,-0.0213810503586096
2012-03-27,38.36,39.083995485327314,-0.01852409090567808
2012-03-28,37.97,38.92399548532731,-0.02450918703057936
2012-03-29,37.81,39.12399548532731,-0.03358541143427185
2012-03-30,38.01,39.418698822209755,-0.035736816899091806
2012-04-02,38.38,39.32869882220976,-0.024122303829538505
2012-04-03,38.29,39.25869882220976,-0.024674756201082726
2012-04-04,38.22,39.07869882220976,-0.021973577628990326
2012-04-05,38.04,38.628698822209756,-0.015239934042802439
2012-04-09,37.59,38.058698822209756,-0.012315156237980407
2012-04-10,37.02,37.90869882220976,-0.023443137058797858
2012-04-11,36.87,38.17869882220976,-0.03427824579103911
2012-04-12,37.14,38.38869882220976,-0.032527771467141475
2012-04-13,37.35,38.61869882220976,-0.0328519308237315
2012-04-16,37.58,39.51869882220976,-0.049057759490810926
2012-04-17,38.48,39.27869882220976,-0.020334146653507523
2012-04-18,38.24,39.238698822209756,-0.0254518842924647
2012-04-19,38.2,39.57869882220976,-0.03483436452529598
2012-04-20,38.54,39.02869882220976,-0.012521524851135002
2012-04-23,37.99,39.39869882220976,-0.035754958014391325
2012-04-24,38.36,39.77869882220976,-0.03566478703968201
2012-04-25,38.74,40.03869882220976,-0.032436089593634865
2012-04-26,39.0,40.43869882220976,-0.03557727780844411
2012-04-27,39.4,40.90869882220976,-0.03687965801030735
2012-04-30,39.87,40.79869882220976,-0.02276295198179701
2012-05-01,39.76,40.738698822209756,-0.024023811523312455
2012-05-02,39.7,40.628698822209756,-0.022858197508950906
2012-05-03,39.59,40.28869882220976,-0.017342302994024394
2012-05-04,39.25,40.29869882220976,-0.026023143497422074
2012-05-07,39.26,40.20869882220976,-0.023594367636829316
2012-05-08,39.17,39.90869882220976,-0.018509719535096947
2012-05-09,38.87,40.09869882220976,-0.030641862661369368
2012-05-10,39.06,40.07869882220976,-0.02541746244629184
2012-05-11,39.04,40.07869882220976,-0.025916480642683926
2012-05-14,39.04,39.85869882220976,-0.020540028811817934
2012-05-15,38.82,39.64869882220976,-0.020901034506220717
2012-05-16,38.61,39.38869882220976,-0.019769600050121072
2012-05-17,38.35,39.52869882220976,-0.02981881158070121
2012-05-18,38.49,39.628698822209756,-0.02873419658107912
2012-05-21,38.59,39.84869882220976,-0.03158694912036175
2012-05-22,38.81,39.43869882220976,-0.0159411654285031
2012-05-23,38.4,39.72869882220976,-0.03344430755600203
2012-05-24,38.69,39.60869882220976,-0.023194370164329237
2012-05-25,38.57,39.68869882220976,-0.028186835431947554
2012-05-29,38.65,39.44869882220976,-0.020246518796713464
2012-05-30,38.41,39.308698822209756,-0.022862594009394832
2012-05-31,38.27,38.60869882220976,-0.008772603909016463
2012-06-01,37.57,38.68869882220976,-0.028915390185403567
2012-06-04,37.65,38.63869882220976,-0.025588305309118042
2012-06-05,37.6,39.01869882220976,-0.036359460080258255
2012-06-06,37.98,39.18869882220976,-0.03084304553446271
2012-06-07,38.15,39.27869882220976,-0.028735646955075578
2012-06-08,38.24,39.17869882220976,-0.02395941801103474
2012-06-11,38.14,39.42869882220976,-0.03268428481550223
2012-06-12,38.39,39.47869882220976,-0.027576866884915674
2012-06-13,38.44,39.75869882220976,-0.03316755480622313
2012-06-14,38.72,39.67869882220976,-0.024161548908280706
2012-06-15,38.64,40.01869882220976,-0.034451365556258384
2012-06-18,38.98,40.03869882220976,-0.02644188880639886
2012-06-19,39.0,40.058698822209756,-0.026428687234912873
2012-06-20,39.02,39.83869882220976,-0.020550340408039047
2012-06-21,38.8,39.88869882220976,-0.02729341528692797
2012-06-22,38.85,39.64869882220976,-0.020144389246951944
2012-06-25,38.61,38.79869882220976,-0.0048635348075575235
2012-06-26,37.76,38.44869882220976,-0.017912149001306
2012-06-27,37.41,38.738698822209756,-0.034299004938389555
2012-06-28,37.7,39.65869882220976,-0.049388882650704624
2012-06-29,38.62,41.48112044817927,-0.06897403969002125
2012-07-02,38.88,41.811120448179274,-0.07010384837239902
2012-07-03,39.21,41.67112044817927,-0.059060577726481656
2012-07-05,39.07,41.58112044817927,-0.06039087982991631
2012-07-06,38.98,41.631120448179274,-0.06368121779185076
2012-07-09,39.03,42.01112044817927,-0.07096026995653404
2012-07-10,39.41,41.97112044817927,-0.061021016852324195
2012-07-11,39.37,41.71112044817927,-0.056127009368828085
2012-07-12,39.11,42.311120448179274,-0.07565671658588813
2012-07-13,39.71,42.18112044817927,-0.058583565868410625
2012-07-16,39.58,42.40112044817927,-0.06653410141902072
2012-07-17,39.8,42.57112044817927,-0.0650939044827934
2012-07-18,39.97,42.80112044817927,-0.0661459424083769
2012-07-19,40.2,42.76112044817927,-0.05989367026252268
2012-07-20,40.16,41.80112044817927,-0.0392602023721772
2012-07-23,39.2,41.62112044817927,-0.05817047744290549
2012-07-24,39.02,41.44112044817927,-0.05842314160416573
2012-07-25,38.84,41.98112044817927,-0.07482221566850766
2012-07-26,39.38,42.021120448179275,-0.06285221383937911
2012-07-27,39.42,42.10112044817927,-0.06368287636143466
2012-07-30,39.5,42.311120448179274,-0.06643928164516955
2012-07-31,39.71,41.991120448179274,-0.05432387666326688
2012-08-01,39.39,41.54112044817927,-0.05178291834623716
2012-08-02,38.94,43.11112044817927,-0.0967527729462071
2012-08-03,40.51,43.201120448179275,-0.0622928391731723
2012-08-06,40.6,43.47112044817927,-0.06604661712370297
2012-08-07,40.87,43.701120448179275,-0.06478370392210919
2012-08-08,41.1,43.67112044817927,-0.05887461603441568
2012-08-09,41.07,43.521120448179275,-0.056320251476471794
2012-08-10,40.92,43.60112044817927,-0.061492008017679956
2012-08-13,41.0,43.50112044817927,-0.057495540859889616
2012-08-14,40.9,43.30112044817927,-0.05545169324319954
2012-08-15,40.7,43.30112044817927,-0.06007051136914954
2012-08-16,40.7,43.10112044817927,-0.05570900299601611
2012-08-17,40.5,43.37112044817927,-0.06619889960209224
2012-08-20,40.77,43.71112044817927,-0.06728540513314107
2012-08-21,41.11,43.61112044817927,-0.05735052029106236
2012-08-22,41.01,43.881120448179274,-0.06542951544662312
2012-08-23,41.28,44.47112044817927,-0.07175714072456929
2012-08-24,41.87,44.33112044817927,-0.05551676617459267
2012-08-27,41.73,44.46112044817927,-0.06142716199342024
2012-08-28,41.86,44.271120448179275,-0.05446260279320392
2012-08-29,41.67,43.951120448179275,-0.051901303650923714
2012-08-30,41.35,44.11112044817927,-0.06259465686034815
2012-08-31,41.51,44.44112044817927,-0.06595514286362592
2012-09-04,41.84,44.271120448179275,-0.054914364569222385
2012-09-05,41.67,44.91112044817927,-0.072167436836029
2012-09-06,42.31,42.591120448179275,-0.006600447351961858
2012-09-07,39.99,42.811120448179274,-0.0658969075942335
2012-09-10,40.21,42.37112044817927,-0.051004562195195224
2012-09-11,39.77,42.18112044817927,-0.05716112854663025
2012-09-12,39.58,42.73112044817927,-0.07374298673026103
2012-09-13,40.13,42.53112044817927,-0.056455612334616045
2012-09-14,39.93,42.30112044817927,-0.05605337218157136
2012-09-17,39.7,43.03112044817927,-0.07741189198619192
2012-09-18,40.43,43.44112044817927,-0.06931498122317592
2012-09-19,40.84,44.201120448179275,-0.0760415214388015
2012-09-20,41.6,44.381120448179274,-0.06266449382292172
2012-09-21,41.78,44.23112044817927,-0.05541619618365701
2012-09-24,41.63,43.96112044817927,-0.05302686611291363
2012-09-25,41.36,43.87112044817927,-0.0572385756854652
2012-09-26,41.27,43.80112044817927,-0.057786659845238675
2012-09-27,41.2,43.951120448179275,-0.06259500144991725
2012-09-28,41.35,44.688533034714446,-0.07470670456157158
2012-10-01,42.52,30.178533034714444,0.40894853805813347
2012-10-02,28.01,29.998533034714445,-0.06628767588112738
2012-10-03,27.83,30.228533034714445,-0.07934665674844266
2012-10-04,28.06,29.978533034714445,-0.0639968951280181
2012-10-05,27.81,29.718533034714447,-0.06422029756600289
2012-10-08,27.55,29.528533034714446,-0.06700410861550199
2012-10-09,27.36,29.418533034714446,-0.06997402053614765
2012-10-10,27.25,29.408533034714445,-0.07339818793975439
2012-10-11,27.24,29.388533034714445,-0.07310786939166192
2012-10-12,27.22,29.388533034714445,-0.07378840693249045
2012-10-15,27.22,29.338533034714445,-0.07220991697872958
2012-10-16,27.17,29.618533034714446,-0.08266895027666077
2012-10-17,27.45,29.588533034714445,-0.07227573709738955
2012-10-18,27.42,29.178533034714444,-0.06026804132415675
2012-10-19,27.01,29.168533034714446,-0.07400211152701797
2012-10-22,27.0,28.848533034714446,-0.06407719354360386
2012-10-23,26.68,28.698533034714444,-0.07033575661420666
2012-10-24,26.53,28.638533034714445,-0.07362573467567513
2012-10-25,26.47,28.768533034714444,-0.07989747102992184
2012-10-26,26.6,28.718533034714447,-0.07376884578866205
2012-10-31,26.55,28.968533034714447,-0.0834882812953005
2012-11-01,26.8,28.448533034714444,-0.057947910097958744
2012-11-02,26.28,28.578533034714447,-0.08042865712954572
2012-11-05,26.41,28.658533034714445,-0.07845946029375506
2012-11-06,26.49,28.418533034714446,-0.0678618080799126
2012-11-07,26.25,28.278533034714446,-0.07173402638051407
2012-11-08,26.11,28.188533034714446,-0.07373682880746979
2012-11-09,26.02,28.128533034714447,-0.07496064697409677
2012-11-12,25.96,27.908533034714445,-0.06981854016801003
2012-11-13,25.74,27.318533034714445,-0.05778249632615917
2012-11-14,25.15,27.278533034714446,-0.07802960049228791
2012-11-15,25.11,27.728533034714445,-0.09443460393076697
2012-11-16,25.56,27.998533034714445,-0.08709502857492535
2012-11-19,25.83,27.708533034714446,-0.06779619232678036
2012-11-20,25.54,27.578533034714447,-0.07391738466104947
2012-11-21,25.41,27.788533034714444,-0.08559404815443461
2012-11-23,25.62,27.678533034714444,-0.07437290958059917
2012-11-26,25.51,27.438533034714446,-0.07028557365929589
2012-11-27,25.27,27.828533034714447,-0.09193919893380043
2012-11-28,25.66,27.948533034714444,-0.08188383382669462
2012-11-29,25.78,28.058533034714447,-0.08120642058853933
2012-11-30,25.89,27.838533034714445,-0.06999409890904229
2012-12-03,25.67,27.918533034714446,-0.08053908247681119
2012-12-04,25.75,27.658533034714445,-0.06900340782061831
2012-12-05,25.49,27.688533034714446,-0.0794022937928146
2012-12-06,25.52,27.748533034714445,-0.08031174231540339
2012-12-07,25.58,28.108533034714444,-0.08995606535537348
2012-12-10,25.94,28.298533034714445,-0.08334471019473622
2012-12-11,26.13,28.208533034714446,-0.07368454900354193
2012-12-12,26.04,28.268533034714444,-0.07883440686425969
2012-12-13,26.1,28.208533034714446,-0.07474805698401998
2012-12-14,26.04,28.218533034714447,-0.07720220721730697
2012-12-17,26.05,28.058533034714447,-0.07158367945428434
2012-12-18,25.89,28.108533034714444,-0.0789273859284838
2012-12-19,25.94,28.238533034714447,-0.0813970411242253
2012-12-20,26.07,27.928533034714444,-0.06654603134379944
2012-12-21,25.76,27.838533034714445,-0.07466388520266232
2012-12-24,25.67,27.558533034714447,-0.06852806832408431
2012-12-26,25.39,27.528533034714446,-0.07768423519036338
2012-12-27,25.36,27.428533034714444,-0.07541537245526186
2012-12-28,25.26,27.618533034714446,-0.08539675267147406
2012-12-31,25.45,29.171397428731133,-0.1275700774302263
2013-01-02,26.67,29.141397428731135,-0.0848071007842105
2013-01-03,26.64,29.241397428731133,-0.08896282864289962
2013-01-04,26.74,29.161397428731135,-0.08303434136340349
2013-01-07,26.66,29.181397428731135,-0.0864042729581086
2013-01-08,26.68,29.551397428731136,-0.09716621475028586
2013-01-09,27.05,29.811397428731134,-0.09262891601551693
2013-01-10,27.31,29.921397428731133,-0.08727524959190636
2013-01-11,27.42,29.981397428731135,-0.08543289000520538
2013-01-14,27.48,30.211397428731136,-0.09040950307494111
2013-01-15,27.71,30.321397428731135,-0.08612391413915166
2013-01-16,27.82,30.561397428731134,-0.08970131143787008
2013-01-17,28.06,30.581397428731133,-0.0824487316057797
2013-01-18,28.08,30.061397428731134,-0.06591168735347674
2013-01-22,27.56,30.291397428731134,-0.09017073032558176
2013-01-23,27.79,30.331397428731133,-0.08378768023143635
2013-01-24,27.83,30.281397428731136,-0.0809539069159747
2013-01-25,27.78,30.311397428731134,-0.08351305592831915
2013-01-28,27.81,30.331397428731133,-0.08312829748960937
2013-01-29,27.83,30.231397428731135,-0.07943388771201532
2013-01-30,27.73,30.291397428731134,-0.0845585759045131
2013-01-31,27.79,30.721397428731134,-0.09541875285886725
2013-02-01,28.22,30.381397428731134,-0.07114213339927344
2013-02-04,27.88,30.451397428731134,-0.08444267409235551
2013-02-05,27.95,30.501397428731135,-0.0836485421591805
2013-02-06,28.0,30.541397428731134,-0.08321156340869884
2013-02-07,28.04,30.261397428731136,-0.073406967869305
2013-02-08,27.76,30.251397428731135,-0.08235644104047035
2013-02-11,27.75,30.181397428731135,-0.08055947159082066
2013-02-12,27.68,30.251397428731135,-0.08500094697407146
2013-02-13,27.75,29.071397428731135,-0.04545352289894411
2013-02-14,26.57,29.221397428731134,-0.09073479237937543
2013-02-15,26.72,29.461397428731136,-0.09305048870688293
2013-02-19,26.96,29.531397428731136,-0.08707334066858008
2013-02-20,27.03,29.321397428731135,-0.07814762015693921
2013-02-21,26.82,29.271397428731134,-0.08374719501177563
2013-02-22,26.77,28.991397428731133,-0.07662264070546931
2013-02-25,26.49,29.451397428731134,-0.10055201746869102
2013-02-26,26.95,30.071397428731135,-0.10379954693255644
2013-02-27,27.57,30.141397428731135,-0.08531115502561437
2013-02-28,27.64,30.311397428731134,-0.08813178062846438
2013-03-01,27.81,30.781397428731136,-0.0965322459973067
2013-03-04,28.28,31.011397428731136,-0.08807721209623975
2013-03-05,28.51,31.021397428731134,-0.08095694059240377
2013-03-06,28.52,31.051397428731136,-0.08152281824163232
2013-03-07,28.55,31.081397428731133,-0.08144413180055898
2013-03-08,28.58,30.931397428731135,-0.07601976063800475
2013-03-11,28.43,30.711397428731136,-0.07428504137675096
2013-03-12,28.21,30.971397428731134,-0.08915960072791151
2013-03-13,28.47,31.031397428731136,-0.08254212317101806
2013-03-14,28.53,30.911397428731135,-0.07703946203731649
2013-03-15,28.41,30.811397428731134,-0.07793860808441844
2013-03-18,28.31,30.841397428731135,-0.08207790955584082
2013-03-19,28.34,31.191397428731136,-0.09141614880340843
2013-03-20,28.69,31.061397428731134,-0.07634548426780186
2013-03-21,28.56,32.231397428731135,-0.11390748529750205
2013-03-22,29.73,32.381397428731134,-0.08188026580899255
2013-03-25,29.88,32.79139742873114,-0.08878540278921543
2013-03-26,30.29,32.85139742873113,-0.07796920768097948
2013-03-27,30.35,33.121397428731136,-0.08367392815156671
2013-03-28,30.62,32.21448275862069,-0.04949583609856345
2013-04-01,30.68,32.33448275862069,-0.05116775087981229
2013-04-02,30.8,31.82448275862069,-0.032191654657550584
2013-04-03,30.29,31.814482758620688,-0.047917886020246714
2013-04-04,30.28,31.564482758620688,-0.04069392704589392
2013-04-05,30.03,31.68448275862069,-0.05221744572019371
2013-04-08,30.15,31.66448275862069,-0.04782906988140745
2013-04-09,30.13,31.76448275862069,-0.051456300140039324
2013-04-10,30.23,31.88448275862069,-0.05188990428810891
2013-04-11,30.35,32.08448275862069,-0.05405986350690517
2013-04-12,30.55,31.724482758620688,-0.03702133672460073
2013-04-15,30.19,32.16448275862069,-0.06138705147035184
