date,AVB,dcf,Deviation
2010-03-01,81.26,82.52881740686351,-0.01537423468227217
2010-03-02,81.28,81.67881740686354,-0.004882751973218857
2010-03-03,80.43,82.09881740686352,-0.020326935997058593
2010-03-04,80.85,84.44881740686351,-0.042615367714681884
2010-03-05,83.2,85.62881740686352,-0.02836448616734999
2010-03-08,84.38,85.79881740686353,-0.016536561339014932
2010-03-09,84.55,86.22881740686351,-0.01946933122070038
2010-03-10,84.98,86.76881740686353,-0.02061590166056626
2010-03-11,85.52,87.48881740686352,-0.02250364635411184
2010-03-12,86.24,87.34881740686352,-0.012694131870140235
2010-03-15,86.1,89.28881740686353,-0.03571351373524201
2010-03-16,88.04,90.75881740686353,-0.02995650984163123
2010-03-17,89.51,89.80881740686351,-0.003327261347956134
2010-03-18,88.56,89.21881740686352,-0.007384287597751116
2010-03-19,87.97,89.29881740686353,-0.014880571159292866
2010-03-22,88.05,88.84881740686352,-0.0089907488943326
2010-03-23,87.6,89.37881740686352,-0.019902002045586786
2010-03-24,88.13,89.61881740686353,-0.016612776757635617
2010-03-25,88.37,89.02881740686351,-0.007400046704570951
2010-03-26,87.78,88.10881740686352,-0.003731946660288643
2010-03-29,86.86,88.23881740686352,-0.015625973323122433
2010-03-30,86.99,87.59881740686352,-0.006950064223307906
2010-03-31,86.35,114.2593569415684,-0.2442632068710232
2010-04-01,85.74,117.4993569415684,-0.27029387877724387
2010-04-05,88.98,120.9393569415684,-0.26425935898608666
2010-04-06,92.42,119.51935694156842,-0.22673613408761029
2010-04-07,91.0,119.70935694156842,-0.23982550466444996
2010-04-08,91.19,121.3993569415684,-0.24884280858348107
2010-04-09,92.88,119.8993569415684,-0.22535030738101447
2010-04-12,91.38,122.05935694156841,-0.25134785001575155
2010-04-13,93.54,122.31935694156842,-0.23528047940373187
2010-04-14,93.8,120.7993569415684,-0.22350580023888877
2010-04-15,92.28,119.4993569415684,-0.22777827126616124
2010-04-16,90.98,120.38935694156842,-0.24428535618677982
2010-04-19,91.87,122.58935694156838,-0.25058747111472823
2010-04-20,94.07,124.36935694156841,-0.24362397367547506
2010-04-21,95.85,127.56935694156842,-0.24864401375086564
2010-04-22,99.05,129.78935694156843,-0.23684035167388484
2010-04-23,101.27,128.9993569415684,-0.21495732691232494
2010-04-26,100.48,127.17935694156843,-0.2099346748060319
2010-04-27,98.66,127.6893569415684,-0.2273435910155962
2010-04-28,99.17,135.16935694156842,-0.2663277961522771
2010-04-29,106.65,132.5593569415684,-0.19545475732044426
2010-04-30,104.04,137.0093569415684,-0.24063580530218187
2010-05-03,108.49,136.2893569415684,-0.20397305824464984
2010-05-04,107.77,133.38935694156842,-0.1920644759745791
2010-05-05,104.87,129.01935694156842,-0.18717623086980206
2010-05-06,100.5,126.2593569415684,-0.20401938965592525
2010-05-07,97.74,132.0093569415684,-0.25959793862746505
2010-05-10,103.49,132.3093569415684,-0.21781798058542345
2010-05-11,103.79,133.5793569415684,-0.22300868654876926
2010-05-12,105.06,131.2293569415684,-0.1994169410829365
2010-05-13,102.71,128.91935694156842,-0.2033004008346675
2010-05-14,100.4,129.44935694156842,-0.22440711663543356
2010-05-17,100.93,126.88935694156842,-0.20458261880484196
2010-05-18,98.37,126.2993569415684,-0.2211361769204394
2010-05-19,97.78,120.19935694156844,-0.18651811051257938
2010-05-20,91.68,122.8293569415684,-0.2535986324212913
2010-05-21,94.31,121.0793569415684,-0.22108935509532812
2010-05-24,92.56,123.7493569415684,-0.2520365172991993
2010-05-25,95.23,123.2993569415684,-0.22765209517573137
2010-05-26,94.78,128.1593569415684,-0.26045196962705597
2010-05-27,99.64,126.5793569415684,-0.2128258318929852
2010-05-28,98.06,124.61935694156841,-0.21312384844050813
2010-06-01,96.1,125.9993569415684,-0.23729769474485563
2010-06-02,97.48,126.05935694156841,-0.2267134914452692
2010-06-03,97.54,120.58935694156838,-0.19113923090855311
2010-06-04,92.07,121.1893569415684,-0.2402798205754021
2010-06-07,92.67,123.28935694156843,-0.24835361057224203
2010-06-08,94.77,125.60935694156841,-0.24551799079677172
2010-06-09,97.09,131.45935694156842,-0.26144473654199485
2010-06-10,102.94,131.7493569415684,-0.21866791315228595
2010-06-11,103.23,131.9293569415684,-0.21753579041758953
2010-06-14,103.41,133.0793569415684,-0.2229448475212833
2010-06-15,104.56,132.1593569415684,-0.208833922775297
2010-06-16,103.64,133.8793569415684,-0.22587019860549795
2010-06-17,105.36,132.51935694156842,-0.20494633816811958
2010-06-18,104.0,131.6593569415684,-0.2100827285207224
2010-06-21,103.14,128.1893569415684,-0.19540902255236736
2010-06-22,99.67,127.7193569415684,-0.21961711688229835
2010-06-23,99.2,124.6893569415684,-0.20442287591163977
2010-06-24,96.17,129.23935694156842,-0.2558768298152373
2010-06-25,100.72,126.37935694156842,-0.2030344002575677
2010-06-28,97.86,122.9393569415684,-0.2039977885477986
2010-06-29,94.42,121.88935694156842,-0.2253630475279047
2010-06-30,93.37,124.35099182812768,-0.24914149354713788
2010-07-01,92.89,122.76099182812769,-0.2433264132465528
2010-07-02,91.3,121.20099182812767,-0.24670583447476713
2010-07-06,89.74,126.18099182812767,-0.2887993769914592
2010-07-07,94.72,129.15099182812767,-0.2665948696232078
2010-07-08,97.69,130.44099182812766,-0.2510789849810495
2010-07-09,98.98,130.87099182812767,-0.24368266322922028
2010-07-12,99.41,131.90099182812767,-0.24632863921497083
2010-07-13,100.44,131.23099182812769,-0.23463201336201467
2010-07-14,99.77,131.95099182812766,-0.24388594115340112
2010-07-15,100.49,127.8909918281277,-0.21425271191071693
2010-07-16,96.43,130.78099182812764,-0.2626604321312359
2010-07-19,99.32,132.40099182812767,-0.24985456204943512
2010-07-20,100.94,130.27099182812768,-0.22515366941264536
2010-07-21,98.81,134.1909918281277,-0.2636614525768153
2010-07-22,102.73,135.71099182812767,-0.243023732888908
2010-07-23,104.25,138.2909918281277,-0.2461548028409174
2010-07-26,106.83,138.10099182812766,-0.22643567880414428
2010-07-27,106.64,138.52099182812768,-0.23015278339679068
2010-07-28,107.06,136.05099182812768,-0.213089161927991
2010-07-29,104.59,136.55099182812768,-0.2340590236675537
2010-07-30,105.09,138.35099182812766,-0.24041021599214496
2010-08-02,106.89,136.6909918281277,-0.2180172331004725
2010-08-03,105.23,134.03099182812767,-0.21488307618479852
2010-08-04,102.57,133.89099182812768,-0.23392904481829235
2010-08-05,102.43,132.80099182812765,-0.22869551958944767
2010-08-06,101.34,135.2909918281277,-0.2509479113824421
2010-08-09,103.83,136.46099182812767,-0.23912322042350642
2010-08-10,105.0,133.9109918281277,-0.2158970778532835
2010-08-11,102.45,132.93099182812767,-0.22929936359414127
2010-08-12,101.47,133.64099182812768,-0.24072697596783765
2010-08-13,102.18,133.68099182812767,-0.2356430139943021
2010-08-16,102.22,136.68099182812767,-0.2521271712123757
2010-08-17,105.22,136.96099182812767,-0.23175205877568006
2010-08-18,105.5,135.4709918281277,-0.22123549420935773
2010-08-19,104.01,135.9109918281277,-0.23471973384220102
2010-08-20,104.45,135.3209918281277,-0.2281315811469753
2010-08-23,103.86,134.62099182812767,-0.2285007071363775
2010-08-24,103.16,136.5709918281277,-0.2446419358964228
2010-08-25,105.11,135.08099182812768,-0.22187423576413856
2010-08-26,103.62,135.31099182812767,-0.2342085546781124
2010-08-27,103.85,134.33099182812768,-0.2269096015246218
2010-08-30,102.87,136.68099182812767,-0.24737157212499594
2010-08-31,105.22,139.96099182812767,-0.24821910286824544
2010-09-01,108.5,139.81099182812767,-0.22395229029359054
2010-09-02,108.35,141.85099182812766,-0.23617030375592163
2010-09-03,110.39,139.90099182812767,-0.21094197719757957
2010-09-07,108.44,139.83099182812768,-0.22449237767484131
2010-09-08,108.37,137.85099182812766,-0.2138612964416281
2010-09-09,106.39,138.55099182812768,-0.2321238657607254
2010-09-10,107.09,140.4409918281277,-0.23747334303180356
2010-09-13,108.98,140.92099182812768,-0.22665886333729512
2010-09-14,109.46,143.0409918281277,-0.2347648139106674
2010-09-15,111.58,141.9709918281277,-0.21406479899020148
2010-09-16,110.51,141.12099182812767,-0.21691310011064147
2010-09-17,109.66,143.70099182812766,-0.23688766093446378
2010-09-20,112.24,140.7209918281277,-0.20239334201761106
2010-09-21,109.26,138.92099182812768,-0.21350979026138905
2010-09-22,107.46,135.0409918281277,-0.2042416265961018
2010-09-23,103.58,138.36099182812768,-0.25137859571961374
2010-09-24,106.9,136.43099182812767,-0.21645369158739292
2010-09-27,104.97,137.31099182812767,-0.2355309753250412
2010-09-28,105.85,135.46099182812767,-0.21859423460960614
2010-09-29,104.0,135.39099182812768,-0.23185436050263242
2010-09-30,103.93,134.8645585673103,-0.22937500330652838
2010-10-01,105.13,135.7345585673103,-0.22547359265277755
2010-10-04,106.0,136.3045585673103,-0.2223297510064215
2010-10-05,106.57,134.2645585673103,-0.20626857052098602
2010-10-06,104.53,134.2445585673103,-0.22134646561790727
2010-10-07,104.51,135.4945585673103,-0.2286775121815533
2010-10-08,105.76,136.7045585673103,-0.22636083896261494
2010-10-11,106.97,139.3745585673103,-0.23249981130279718
2010-10-12,109.64,140.53455856731028,-0.2198360238383149
2010-10-13,110.8,139.6045585673103,-0.2063296418320194
2010-10-14,109.87,139.78455856731028,-0.21400474325571206
2010-10-15,110.05,142.1345585673103,-0.22573369130432908
2010-10-18,112.4,139.1745585673103,-0.19238112800883123
2010-10-19,109.44,142.4045585673103,-0.23148527616641534
2010-10-20,112.67,140.21455856731032,-0.19644578172734817
2010-10-21,110.48,139.8145585673103,-0.20981047229919125
2010-10-22,110.08,139.46455856731032,-0.2106955262983774
2010-10-25,109.73,139.0945585673103,-0.21111220215778792
2010-10-26,109.36,138.1345585673103,-0.208308180557793
2010-10-27,108.4,135.53455856731028,-0.20020398379675608
2010-10-28,105.8,136.04455856731028,-0.2223136219913293
2010-10-29,106.31,136.6245585673103,-0.22188220686821347
2010-11-01,106.89,138.04455856731028,-0.225684799825843
2010-11-02,108.31,139.8945585673103,-0.2257740321766224
2010-11-03,110.16,142.8245585673103,-0.2287040750902526
2010-11-04,113.09,143.0645585673103,-0.20951770912016343
2010-11-05,113.33,140.3845585673103,-0.19271748149094647
2010-11-08,110.65,135.78455856731028,-0.18510616253062917
2010-11-09,106.05,138.9245585673103,-0.2366360484160348
2010-11-10,109.19,138.3945585673103,-0.21102389334986904
2010-11-11,108.66,138.5645585673103,-0.21581679237828788
2010-11-12,108.83,137.78455856731028,-0.21014371180908098
2010-11-15,108.05,134.28455856731028,-0.19536541540746244
2010-11-16,104.55,136.21455856731032,-0.23246089772161393
2010-11-17,106.48,137.0945585673103,-0.22330980082100949
2010-11-18,107.36,138.79455856731028,-0.22648264378509964
2010-11-19,109.06,139.18455856731032,-0.21643606788997316
2010-11-22,109.45,138.2345585673103,-0.2082298295421856
2010-11-23,108.5,140.18455856731032,-0.2260203184368328
2010-11-24,110.45,139.6345585673103,-0.20900670197085913
2010-11-26,109.9,139.8545585673103,-0.21418364102085052
2010-11-29,110.12,140.0645585673103,-0.21379111799306438
2010-11-30,110.33,141.43455856731032,-0.21992191217189194
2010-12-01,111.7,143.1445585673103,-0.21966995380075338
2010-12-02,113.41,144.1745585673103,-0.2133841010024481
2010-12-03,114.44,144.1345585673103,-0.20601970035828054
2010-12-06,114.4,144.53455856731028,-0.20849379460536765
2010-12-07,114.8,141.47455856731028,-0.18854668173160727
2010-12-08,111.74,140.21455856731032,-0.20307847386361844
2010-12-09,110.48,142.8545585673103,-0.22662600964221968
2010-12-10,113.12,141.9045585673103,-0.2028444953278704
2010-12-13,112.17,140.1345585673103,-0.1995550480424727
2010-12-14,110.4,138.4945585673103,-0.20285676822209542
2010-12-15,108.76,137.50455856731028,-0.20904440454051887
2010-12-16,107.77,138.68455856731032,-0.222912766112357
2010-12-17,108.95,140.0845585673103,-0.2222554640263953
2010-12-20,110.35,140.93455856731032,-0.2170124835116516
2010-12-21,111.2,140.78455856731028,-0.21014064943184563
2010-12-22,111.05,140.3945585673103,-0.20901492811946443
2010-12-23,110.66,142.3345585673103,-0.22253596657154306
2010-12-27,112.6,142.71455856731032,-0.21101251946280597
2010-12-28,112.98,142.6345585673103,-0.20790584599675466
2010-12-29,112.9,142.75455856731028,-0.2091320856365756
2010-12-30,113.02,142.28455856731028,-0.20567627901425556
2010-12-31,112.55,143.98671538465746,-0.21833066544142588
2011-01-03,113.81,141.85671538465746,-0.19771158036900982
2011-01-04,111.68,142.16671538465746,-0.21444341104857212
2011-01-05,111.99,140.88671538465746,-0.20510603363675495
2011-01-06,110.71,139.68671538465748,-0.2074407384042487
2011-01-07,109.51,139.38671538465746,-0.21434406645000859
2011-01-10,109.21,139.33671538465745,-0.21621519713227533
2011-01-11,109.16,141.34671538465747,-0.22771463275298154
2011-01-12,111.17,141.62671538465747,-0.2150492250133541
2011-01-13,111.45,142.67671538465746,-0.21886343052172175
2011-01-14,112.5,143.44671538465747,-0.21573666083376497
2011-01-18,113.27,142.64671538465748,-0.205940356253146
2011-01-19,112.47,142.40671538465747,-0.21021982919692273
2011-01-20,112.23,143.00671538465747,-0.21521167940872343
2011-01-21,112.83,143.23671538465746,-0.21228297020775178
2011-01-24,113.06,144.82671538465746,-0.2193429250969724
2011-01-25,114.65,145.71671538465748,-0.21319939378710762
2011-01-26,115.54,146.34671538465747,-0.2105050004278206
2011-01-27,116.17,143.95671538465746,-0.19302132109926495
2011-01-28,113.78,146.10671538465746,-0.22125413811097183
2011-01-31,115.93,145.70671538465746,-0.20436062473887096
2011-02-01,115.53,144.82671538465746,-0.20228806064437665
2011-02-02,114.65,145.63671538465746,-0.21276719474766348
2011-02-03,115.46,143.97671538465747,-0.19806477254652166
2011-02-04,113.8,144.92671538465746,-0.21477555260976167
2011-02-07,114.75,144.92671538465746,-0.20822051548304177
2011-02-08,114.75,145.22671538465747,-0.2098561225731419
2011-02-09,115.05,145.58671538465745,-0.20974932571269167
2011-02-10,115.41,146.17671538465746,-0.21047617128142626
2011-02-11,116.0,146.2667153846575,-0.2069282495683381
2011-02-14,116.09,146.25671538465747,-0.20625866856997666
2011-02-15,116.08,146.00671538465747,-0.20496807496706548
2011-02-16,115.83,145.86671538465748,-0.2059189123814109
2011-02-17,115.69,146.24671538465748,-0.20893949860198457
2011-02-18,116.07,145.30671538465745,-0.20120691123780288
2011-02-22,115.13,144.88671538465746,-0.2053791840449749
2011-02-23,114.71,144.86671538465748,-0.20816869703012064
2011-02-24,114.69,148.28671538465747,-0.2265659152103221
2011-02-25,118.11,151.20671538465746,-0.21888389877699632
2011-02-28,121.03,147.27671538465745,-0.17821361181301643
2011-03-01,117.1,145.65671538465747,-0.19605491795722219
2011-03-02,115.48,147.61671538465748,-0.21770376952851234
2011-03-03,117.44,145.20671538465746,-0.1912219783437873
2011-03-04,115.03,144.03671538465747,-0.20138417699399447
2011-03-07,113.86,145.14671538465748,-0.21555234854432404
2011-03-08,114.97,146.59671538465747,-0.21573959076553406
2011-03-09,116.42,145.41671538465746,-0.19940427967964425
2011-03-10,115.24,147.82671538465746,-0.2204386081356412
2011-03-11,117.65,146.08671538465745,-0.1946564087622985
2011-03-14,115.91,146.25671538465747,-0.207489381289913
2011-03-15,116.08,145.5467153846575,-0.2024553787200316
2011-03-16,115.37,147.15671538465747,-0.21600587714647745
2011-03-17,116.98,147.62671538465747,-0.20759599849393195
2011-03-18,117.45,148.2667153846575,-0.20784648331021416
2011-03-21,118.09,147.38671538465746,-0.19877446422628642
2011-03-22,117.21,146.0167153846575,-0.19728368295897392
2011-03-23,115.84,147.11671538465748,-0.21259797231660638
2011-03-24,116.94,147.57671538465746,-0.20759857207014754
2011-03-25,117.4,147.82671538465746,-0.205826905546028
2011-03-28,117.65,148.2667153846575,-0.20649756289013788
2011-03-29,118.09,148.37671538465747,-0.20412040599592074
2011-03-30,118.2,150.25671538465747,-0.21334630736864046
2011-03-31,120.08,124.21411821462057,-0.03328219266893262
2011-04-01,120.86,123.10411821462057,-0.01822943250938336
2011-04-04,119.75,123.31411821462056,-0.028902758793745265
2011-04-05,119.96,123.45411821462058,-0.028302970084369217
2011-04-06,120.1,122.65411821462058,-0.020823746090215978
2011-04-07,119.3,121.36411821462059,-0.01700764810049049
2011-04-08,118.01,121.77411821462059,-0.030910658765654242
2011-04-11,118.42,121.75411821462058,-0.027384028265420968
2011-04-12,118.4,122.35411821462057,-0.032317001440725246
2011-04-13,119.0,122.80411821462057,-0.030977122509623367
2011-04-14,119.45,124.45411821462058,-0.0402085385876183
2011-04-15,121.1,122.70411821462058,-0.013073059306899837
2011-04-18,119.35,123.23411821462057,-0.03151820511147829
2011-04-19,119.88,125.57411821462058,-0.045344680062882725
2011-04-20,122.22,126.34411821462056,-0.032641948615407146
2011-04-21,122.99,128.10411821462057,-0.03992157540206931
2011-04-25,124.75,129.19411821462057,-0.03439876579549772
2011-04-26,125.84,129.98411821462057,-0.03188172733362771
2011-04-27,126.63,131.82411821462057,-0.03940188096812547
2011-04-28,128.47,129.96411821462056,-0.011496390197125006
2011-04-29,126.61,130.5341182146206,-0.030062011896144103
2011-05-02,127.18,130.42411821462056,-0.024873606653657232
2011-05-03,127.07,130.33411821462056,-0.02504423445935744
2011-05-04,126.98,131.15411821462058,-0.03182605526568405
2011-05-05,127.8,129.44411821462057,-0.01270137444093522
2011-05-06,126.09,130.0541182146206,-0.03048052817580782
2011-05-09,126.7,132.29411821462057,-0.04228546431327529
2011-05-10,128.94,131.62411821462058,-0.020392297787279245
2011-05-11,128.27,130.90411821462058,-0.02012250073219135
2011-05-12,127.55,130.2841182146206,-0.020985813559536215
2011-05-13,126.93,130.40411821462058,-0.026641169482874982
2011-05-16,127.05,131.0341182146206,-0.030405197279192775
2011-05-17,127.68,131.35411821462057,-0.02797109268106379
2011-05-18,128.0,132.4141182146206,-0.033335706751949745
2011-05-19,129.06,130.45411821462056,-0.010686655459408279
2011-05-20,127.1,128.35411821462057,-0.009770767249739243
2011-05-23,125.0,130.21411821462056,-0.040042648877954834
2011-05-24,126.86,130.7841182146206,-0.030004546944920385
2011-05-25,127.43,132.82411821462057,-0.040610984564599995
2011-05-26,129.47,133.35411821462057,-0.029126346202293152
2011-05-27,130.0,136.42411821462056,-0.04708931454857734
2011-05-31,133.07,133.07411821462057,-3.0946773691420404e-05
2011-06-01,129.72,132.11411821462056,-0.01812159250634593
2011-06-02,128.76,134.59411821462058,-0.04334601163861884
2011-06-03,131.24,133.32411821462057,-0.01563196698789049
2011-06-06,129.97,135.63411821462057,-0.04176027602183363
2011-06-07,132.28,135.97411821462057,-0.027167804161008058
2011-06-08,132.62,135.98411821462057,-0.02473905231573481
2011-06-09,132.63,133.35411821462057,-0.005430040139106751
2011-06-10,130.0,134.35411821462057,-0.03240777634865788
2011-06-13,131.0,136.01411821462057,-0.03686468934576814
2011-06-14,132.66,133.6541182146206,-0.007437991645152797
2011-06-15,130.3,132.08411821462056,-0.013507439340447958
2011-06-16,128.73,132.43411821462058,-0.027969516198369404
2011-06-17,129.08,135.09411821462058,-0.04451798711966193
2011-06-20,131.74,135.12411821462058,-0.02504451654770845
2011-06-21,131.77,134.84411821462058,-0.022797569929803974
2011-06-22,131.49,130.96411821462056,0.004015464636792032
2011-06-23,127.61,130.85411821462057,-0.024791869441202596
2011-06-24,127.5,130.9141182146206,-0.02607906817982375
2011-06-27,127.56,130.70411821462056,-0.024055234506519585
2011-06-28,127.35,131.20411821462056,-0.02937497897982211
2011-06-29,127.85,131.75411821462058,-0.02963184959623788
2011-06-30,128.4,135.87176582711422,-0.054991305821559866
2011-07-01,132.56,137.7017658271142,-0.03733986849209858
2011-07-05,134.39,138.8517658271142,-0.03213330273861703
2011-07-06,135.54,140.8517658271142,-0.03771174465525717
2011-07-07,137.54,140.64176582711423,-0.022054372034315373
2011-07-08,137.33,137.8217658271142,-0.0035681289102845737
2011-07-11,134.51,138.1917658271142,-0.026642439982424992
2011-07-12,134.88,135.4417658271142,-0.004147655811216233
2011-07-13,132.13,134.2217658271142,-0.01558440104124792
2011-07-14,130.91,136.02176582711422,-0.037580498944642104
2011-07-15,132.71,135.61176582711423,-0.021397596362055737
2011-07-18,132.3,138.7017658271142,-0.04615489780493287
2011-07-19,135.39,141.02176582711422,-0.03993543687446455
2011-07-20,137.71,142.34176582711422,-0.03253975247672469
2011-07-21,139.03,142.8217658271142,-0.026548935347180502
2011-07-22,139.51,141.3217658271142,-0.01282014710551127
2011-07-25,138.01,140.93176582711422,-0.020731776189467865
2011-07-26,137.62,137.67176582711423,-0.00037600902990686524
2011-07-27,134.36,136.2917658271142,-0.014173753017219237
2011-07-28,132.98,137.5017658271142,-0.032885147328213904
2011-07-29,134.19,136.15176582711422,-0.014408669731138635
2011-08-01,132.84,132.7017658271142,0.0010416905308245905
2011-08-02,129.39,131.61176582711423,-0.016881209769898264
2011-08-03,128.3,126.9617658271142,0.010540450222692233
2011-08-04,123.65,124.77176582711421,-0.008990542208631824
2011-08-05,121.46,119.66176582711421,0.015027641957781723
2011-08-08,116.35,128.8817658271142,-0.09723459130692458
2011-08-09,125.57,128.98176582711423,-0.02645153603872452
2011-08-10,125.67,134.40176582711422,-0.06496764215394457
2011-08-11,131.09,132.61176582711423,-0.011475345476495202
2011-08-12,129.3,135.71176582711422,-0.04724546753950776
2011-08-15,132.4,136.2017658271142,-0.02791274991206727
2011-08-16,132.89,136.81176582711421,-0.02866541341239659
2011-08-17,133.5,131.49176582711422,0.015272699094528885
2011-08-18,128.18,128.81176582711421,-0.004904566155564893
2011-08-19,125.5,129.8817658271142,-0.03373657417736975
2011-08-22,126.57,132.1917658271142,-0.04252735253167428
2011-08-23,128.88,134.3817658271142,-0.0409413121880865
2011-08-24,131.07,131.96176582711422,-0.006757759124582652
2011-08-25,128.65,133.90176582711422,-0.03922103487339346
2011-08-26,130.59,137.0017658271142,-0.04680060719221213
2011-08-29,133.69,138.11176582711423,-0.03201585180403321
2011-08-30,134.8,139.6917658271142,-0.03501828327639844
2011-08-31,136.38,137.87176582711422,-0.010819951555453566
2011-09-01,134.56,137.67176582711423,-0.022602788657638984
2011-09-02,134.36,136.6317658271142,-0.01662692283424594
2011-09-06,133.32,139.7517658271142,-0.04602278754080935
2011-09-07,136.44,139.9517658271142,-0.025092686800768038
2011-09-08,136.64,135.6317658271142,0.007433613849508802
2011-09-09,132.32,137.0317658271142,-0.03438447865481653
2011-09-12,133.72,136.5717658271142,-0.020881078968578715
2011-09-13,133.26,133.71176582711422,-0.003378654259179825
2011-09-14,130.4,133.4517658271142,-0.022867931407275166
2011-09-15,130.14,133.49176582711422,-0.025108408794705106
2011-09-16,130.18,129.6017658271142,0.004461622642218943
2011-09-19,126.29,129.43176582711422,-0.024273529817330664
2011-09-20,126.12,122.06176582711421,0.03324738213793976
2011-09-21,118.75,118.59176582711422,0.0013342762187760204
2011-09-22,115.28,120.66176582711421,-0.04460208078526939
2011-09-23,117.35,121.84176582711422,-0.03686556737439073
2011-09-26,118.53,123.56176582711421,-0.040722676577434
2011-09-27,120.25,120.37176582711422,-0.0010115812979690775
2011-09-28,117.06,121.7117658271142,-0.03821952459158151
2011-09-29,118.4,117.3617658271142,0.008846443009516758
2011-09-30,114.05,118.51601887311071,-0.03768282900130371
2011-10-03,110.78,124.7260188731107,-0.1118132287000887
2011-10-04,116.99,123.28601887311069,-0.051068393080246466
2011-10-05,115.55,126.59601887311071,-0.08725407774617555
2011-10-06,118.86,123.7060188731107,-0.03917367091152946
2011-10-07,115.97,128.8360188731107,-0.09986352408003474
2011-10-10,121.1,126.2360188731107,-0.04068584322413793
2011-10-11,118.5,127.84601887311071,-0.07310371457391085
2011-10-12,120.11,126.86601887311069,-0.05325317948116548
2011-10-13,119.13,129.5660188731107,-0.08054595613785986
2011-10-14,121.83,124.9560188731107,-0.025016953175221457
2011-10-17,117.22,128.4660188731107,-0.08754080629071792
2011-10-18,120.73,128.5660188731107,-0.0609493779288951
2011-10-19,120.83,128.22601887311072,-0.05767954848874812
2011-10-20,120.49,132.1860188731107,-0.08848151243845281
2011-10-21,124.45,134.8360188731107,-0.07702703595012406
2011-10-24,127.1,134.7660188731107,-0.05688391582101027
2011-10-25,127.03,135.7760188731107,-0.06441504873761461
2011-10-26,128.04,143.3760188731107,-0.10696362609065913
2011-10-27,135.64,140.82601887311068,-0.036825715266320835
2011-10-28,133.09,141.42601887311068,-0.05894261140582524
2011-10-31,133.69,133.16601887311072,0.0039347960637659
2011-11-01,125.43,136.70601887311068,-0.08248370456590481
2011-11-02,128.97,136.7760188731107,-0.0570715461483966
2011-11-03,129.04,138.05601887311067,-0.0653069597885293
2011-11-04,130.32,138.03601887311072,-0.055898590354186206
2011-11-07,130.3,138.9860188731107,-0.06249563044928086
2011-11-08,131.25,132.6560188731107,-0.01059898288109784
2011-11-09,124.92,132.8660188731107,-0.059804748727357304
2011-11-10,125.13,137.05601887311067,-0.08701565222138863
2011-11-11,129.32,134.42601887311068,-0.03798385845176622
2011-11-14,126.69,135.66601887311072,-0.06616261719529082
2011-11-15,127.93,133.38601887311071,-0.04090397868685913
2011-11-16,125.65,130.0260188731107,-0.03365494776380984
2011-11-17,122.29,130.97601887311072,-0.0663176278210571
2011-11-18,123.24,128.3960188731107,-0.04015715532586894
2011-11-21,120.66,127.1860188731107,-0.051310819624140414
2011-11-22,119.45,124.6860188731107,-0.0419936326496978
2011-11-23,116.95,125.83601887311069,-0.07061586144163612
2011-11-25,118.1,127.1560188731107,-0.07121974211970039
2011-11-28,119.42,126.54601887311071,-0.056311679629021394
2011-11-29,118.81,132.5860188731107,-0.1039025003555979
2011-11-30,124.85,131.6260188731107,-0.05147932704432001
2011-12-01,123.89,131.7460188731107,-0.05963002859826161
2011-12-02,124.01,130.7960188731107,-0.05188245736817143
2011-12-05,123.06,130.3160188731107,-0.05568017605092668
2011-12-06,122.58,132.4860188731107,-0.074770296197052
2011-12-07,124.75,129.6960188731107,-0.038135471821611366
2011-12-08,121.96,133.3760188731107,-0.08559273975609893
2011-12-09,125.64,130.80601887311067,-0.039493739795888216
2011-12-12,123.07,130.45601887311068,-0.05661692681496566
2011-12-13,122.72,132.9860188731107,-0.07719622679212679
2011-12-14,125.25,136.22601887311072,-0.08057211804254849
2011-12-15,128.49,136.6960188731107,-0.06003114751079908
2011-12-16,128.96,134.80601887311067,-0.043366156214533436
2011-12-19,127.07,137.1960188731107,-0.07380694393527565
2011-12-20,129.46,136.66601887311072,-0.05272721728874852
2011-12-21,128.93,139.56601887311072,-0.07620779727750682
2011-12-22,131.83,139.68601887311067,-0.056240552465361526
2011-12-23,131.95,140.2960188731107,-0.05948863652830516
2011-12-27,132.56,137.7360188731107,-0.037579268774125874
2011-12-28,130.0,138.8760188731107,-0.0639132583518297
2011-12-29,131.14,138.3360188731107,-0.05201840367916977
2011-12-30,130.6,136.83562951429508,-0.045570218344657465
2012-01-03,130.04,134.27562951429508,-0.03154429087107091
2012-01-04,127.48,136.6256295142951,-0.06693934034783855
2012-01-05,129.83,134.99562951429508,-0.038265161123220315
2012-01-06,128.2,133.74562951429508,-0.04146400547393103
2012-01-09,126.95,134.9056295142951,-0.05897181268815832
2012-01-10,128.11,134.3256295142951,-0.04627284857528702
2012-01-11,127.53,131.05562951429508,-0.026901778484155203
2012-01-12,124.26,133.28562951429507,-0.06771644885637917
2012-01-13,126.49,135.52562951429505,-0.06667100198447695
2012-01-17,128.73,134.77562951429508,-0.0448569933309334
2012-01-18,127.98,133.8856295142951,-0.04410951000282326
2012-01-19,127.09,134.61562951429508,-0.055904574687561936
2012-01-20,127.82,136.52562951429505,-0.06376553285464637
2012-01-23,129.73,137.92562951429508,-0.05942064243720324
2012-01-24,131.13,140.60562951429506,-0.06739153721673496
2012-01-25,133.81,141.68562951429507,-0.05558523854037345
