date,ORLY,dcf,Deviation
2017-05-31,242.08,245.9445505107225,-0.015713096723214526
2017-06-01,245.65,246.2145505107225,-0.00229292098924061
2017-06-02,245.92,240.4745505107225,0.022644597849179382
2017-06-05,240.18,235.7045505107225,0.018987539610839654
2017-06-06,235.41,235.1845505107225,0.0009586067145479493
2017-06-07,234.89,230.9145505107225,0.017216106479582383
2017-06-08,230.62,233.1345505107225,-0.010785833782311238
2017-06-09,232.84,235.0145505107225,-0.009252833520294268
2017-06-12,234.72,234.8345505107225,-0.0004877924073496409
2017-06-13,234.54,234.6245505107225,-0.00036036514737458614
2017-06-14,234.33,234.2645505107225,0.0002793828137241938
2017-06-15,233.97,231.6845505107225,0.009864488090550294
2017-06-16,231.39,230.6745505107225,0.003101553629099696
2017-06-19,230.38,225.3045505107225,0.02252706160515805
2017-06-20,225.01,221.0645505107225,0.017847499656377996
2017-06-21,220.77,220.4245505107225,0.0015672006066342892
2017-06-22,220.13,220.3745505107225,-0.001109703956993835
2017-06-23,220.08,223.2645505107225,-0.014263574326680017
2017-06-26,222.97,222.1645505107225,0.003625463591855116
2017-06-27,221.87,217.3145505107225,0.020962468820295177
2017-06-28,217.02,216.3345505107225,0.003168469796707596
2017-06-29,216.04,219.0345505107225,-0.01367158972746596
2017-06-30,218.74,220.69726433993523,-0.008868548261298237
2017-07-03,220.41,179.05726433993524,0.23094698677825054
2017-07-05,178.77,176.81726433993524,0.011043806538656664
2017-07-06,176.53,173.13726433993526,0.019595640909535694
2017-07-07,172.85,173.45726433993525,-0.0035009449863405706
2017-07-10,173.17,174.38726433993526,-0.006980236455584543
2017-07-11,174.1,177.38726433993526,-0.01853156906256659
2017-07-12,177.1,184.91726433993526,-0.04227438886163004
2017-07-13,184.63,184.50726433993523,0.0006652077385886912
2017-07-14,184.22,185.78726433993523,-0.00843580072887884
2017-07-17,185.5,187.82726433993525,-0.012390450066521286
2017-07-18,187.54,187.19726433993523,0.0018308796406467653
2017-07-19,186.91,188.97726433993523,-0.010939222488778322
2017-07-20,188.69,188.47726433993523,0.001128707278354124
2017-07-21,188.19,184.71726433993524,0.018800276587433107
2017-07-24,184.43,187.13726433993526,-0.014466730340876977
2017-07-25,186.85,187.71726433993524,-0.004620056354351809
2017-07-26,187.43,201.59726433993524,-0.07027508228507628
2017-07-27,201.31,200.31726433993524,0.004955816780625177
2017-07-28,200.03,204.58726433993525,-0.022275405825667893
2017-07-31,204.3,208.44726433993523,-0.019895988335792536
2017-08-01,208.16,209.94726433993523,-0.00851292035432949
2017-08-02,209.66,205.88726433993526,0.018324278930802018
2017-08-03,205.6,205.33726433993525,0.0012795322900074346
2017-08-04,205.05,205.37726433993524,-0.0015934789129995464
2017-08-07,205.09,203.35726433993526,0.008520647962535044
2017-08-08,203.07,203.45726433993525,-0.0019034185935392633
2017-08-09,203.17,197.50726433993523,0.02867102472908778
2017-08-10,197.22,199.19726433993523,-0.009926162121187465
2017-08-11,198.91,198.72726433993523,0.0009195298927489048
2017-08-14,198.44,196.28726433993523,0.010967271194612938
2017-08-15,196.0,201.86726433993525,-0.029064961865510996
2017-08-16,201.58,200.91726433993526,0.0032985500884754604
2017-08-17,200.63,198.20726433993525,0.01222324352305093
2017-08-18,197.92,198.08726433993525,-0.0008443972432685687
2017-08-21,197.8,198.27726433993524,-0.002407055299678662
2017-08-22,197.99,195.54726433993525,0.012491791528304708
2017-08-23,195.26,196.72726433993523,-0.0074583680348437875
2017-08-24,196.44,202.56726433993524,-0.03024804802444714
2017-08-25,202.28,198.34726433993524,0.01982752660165099
2017-08-28,198.06,197.30726433993524,0.003815042809411695
2017-08-29,197.02,198.37726433993524,-0.006841834140879355
2017-08-30,198.09,196.41726433993526,0.008516235401638594
2017-08-31,196.13,197.27726433993524,-0.005815491936051798
2017-09-01,196.99,200.66726433993526,-0.018325182994002764
2017-09-05,200.38,202.56726433993524,-0.010797718708708604
2017-09-06,202.28,200.66726433993526,0.008036864734114024
2017-09-07,200.38,199.38726433993526,0.004978932146700421
2017-09-08,199.1,196.69726433993523,0.012215399477606859
2017-09-11,196.41,199.55726433993524,-0.015771234138457824
2017-09-12,199.27,208.29726433993525,-0.04333837205467572
2017-09-13,208.01,207.41726433993526,0.002857696836138457
2017-09-14,207.13,210.14726433993525,-0.014357856855345519
2017-09-15,209.86,210.36726433993525,-0.002411327358973203
2017-09-18,210.08,203.19726433993523,0.033872186628213896
2017-09-19,202.91,203.54726433993525,-0.0031307929487619512
2017-09-20,203.26,202.54726433993525,0.003518860955182168
2017-09-21,202.26,209.87726433993524,-0.03629389950308137
2017-09-22,209.59,215.43726433993524,-0.027141378525438964
2017-09-25,215.15,213.23726433993525,0.008969987802017299
2017-09-26,212.95,214.79726433993525,-0.008600036623426455
2017-09-27,214.51,215.56726433993524,-0.004904568154968092
2017-09-28,215.28,215.65726433993524,-0.0017493699602002533
2017-09-29,215.37,215.81033795903994,-0.0020403932601389396
2017-10-02,215.4,214.36033795903992,0.0048500671852773625
2017-10-03,213.95,212.57033795903993,0.006490378922133111
2017-10-04,212.16,211.59033795903994,0.002692287589570075
2017-10-05,211.18,213.35033795903993,-0.010172648329512368
2017-10-06,212.94,208.23033795903993,0.022617559415796906
2017-10-09,207.82,210.28033795903994,-0.011700275845662689
2017-10-10,209.87,208.83033795903992,0.004978500974144762
2017-10-11,208.42,207.42033795903993,0.004819498660528998
2017-10-12,207.01,210.13033795903993,-0.014849535718389095
2017-10-13,209.72,209.43033795903995,0.0013830949411766102
2017-10-16,209.02,212.42033795903993,-0.016007591324403214
2017-10-17,212.01,213.40033795903994,-0.0065151628733916
2017-10-18,212.99,209.71033795903995,0.01563900984986555
2017-10-19,209.3,206.31033795903994,0.014491091772403708
2017-10-20,205.9,206.06033795903994,-0.0007781116959626466
2017-10-23,205.65,203.74033795903995,0.009373018912651299
2017-10-24,203.33,203.13033795903993,0.0009829257557791848
2017-10-25,202.72,214.41033795903994,-0.054523201028082946
2017-10-26,214.0,217.45033795903993,-0.01586724578781684
2017-10-27,217.04,214.20033795903993,0.013257038098152263
2017-10-30,213.79,211.36033795903992,0.011495354636643862
2017-10-31,210.95,207.97033795903994,0.01432734143821457
2017-11-01,207.56,214.93033795903995,-0.03429175252329686
2017-11-02,214.52,212.91033795903994,0.007560281273282898
2017-11-03,212.5,209.27033795903995,0.015432966145408455
2017-11-06,208.86,208.52033795903995,0.0016289156457571785
2017-11-07,208.11,210.06033795903994,-0.009284655913579631
2017-11-08,209.65,211.50033795903994,-0.008748628852774165
2017-11-09,211.09,214.84033795903994,-0.017456395734002927
2017-11-10,214.43,214.58033795903992,-0.0007006138608497414
2017-11-13,214.17,216.30033795903995,-0.009848981185796246
2017-11-14,215.89,216.18033795903995,-0.0013430359198298714
2017-11-15,215.77,220.07033795903993,-0.019540743195661014
2017-11-16,219.66,220.90033795903994,-0.005614921056707245
2017-11-17,220.49,220.79033795903993,-0.0013602857888448394
2017-11-20,220.38,216.10033795903993,0.019804050661740513
2017-11-21,215.69,219.06033795903994,-0.015385432116288178
2017-11-22,218.65,216.67033795903993,0.00913674691057298
2017-11-24,216.26,216.75033795903994,-0.002262224657442524
2017-11-27,216.34,228.88033795903993,-0.054789931152950944
2017-11-28,228.47,236.73033795903993,-0.03489344893542612
2017-11-29,236.32,236.62033795903994,-0.0012692820981936581
2017-11-30,236.21,234.81033795903994,0.00596081949851901
2017-12-01,234.4,250.80033795903995,-0.06539200900805164
2017-12-04,250.39,250.62033795903994,-0.0009190712969097126
2017-12-05,250.21,246.24033795903995,0.01612108752718
2017-12-06,245.83,245.27033795903995,0.0022818170579335106
2017-12-07,244.86,251.48033795903993,-0.026325469469180574
2017-12-08,251.07,247.65033795903994,0.013808428727142052
2017-12-11,247.24,247.27033795903995,-0.00012269146105570172
2017-12-12,246.86,246.33033795903992,0.0021502103449724252
2017-12-13,245.92,241.86033795903992,0.016785149955622636
2017-12-14,241.45,240.61033795903992,0.0034897172252965625
2017-12-15,240.2,246.29033795903993,-0.024728286174396374
2017-12-18,245.88,243.44033795903994,0.010021601438010341
2017-12-19,243.03,242.46033795903995,0.0023495060914098254
2017-12-20,242.05,241.91033795903994,0.00057732977490077
2017-12-21,241.5,242.91033795903994,-0.0058060022100736575
2017-12-22,242.5,245.06033795903994,-0.010447785963095702
2017-12-26,244.65,242.72033795903994,0.007950145658110142
2017-12-27,242.31,242.77033795903995,-0.0018961870008914472
2017-12-28,242.36,240.95033795903993,0.005850425664062353
2017-12-29,240.54,249.77784317668878,-0.03698423790998184
2018-01-02,249.26,254.3578431766888,-0.020042012909928575
2018-01-03,253.84,258.19784317668876,-0.016877922460826422
2018-01-04,257.68,260.79784317668873,-0.011955019024357472
2018-01-05,260.28,260.5178431766888,-0.0009129630960729163
2018-01-08,260.0,261.7778431766888,-0.0067914196064670085
2018-01-09,261.26,258.9678431766888,0.00885112527947074
2018-01-10,258.45,260.2678431766888,-0.0069845093212485
2018-01-11,259.75,259.11784317668884,0.0024396499120289405
2018-01-12,258.6,258.4078431766888,0.00074361838614867
2018-01-16,257.89,265.5578431766888,-0.028874474521119686
2018-01-17,265.04,266.8478431766888,-0.006774809026624751
2018-01-18,266.33,273.5378431766888,-0.026350442384796446
2018-01-19,273.02,272.81784317668877,0.0007409956070223433
2018-01-22,272.3,271.7278431766888,0.0021056245713442223
2018-01-23,271.21,276.44784317668876,-0.018946948966937938
2018-01-24,275.93,273.3978431766888,0.009261802484940462
2018-01-25,272.88,275.98784317668884,-0.011260797363089603
2018-01-26,275.47,274.4578431766888,0.0036878407685352332
2018-01-29,273.94,268.7878431766888,0.019168116989295658
2018-01-30,268.27,265.2078431766888,0.011546252880881402
2018-01-31,264.69,262.8978431766888,0.006816932393419073
2018-02-01,262.38,253.1578431766888,0.03642848551555522
2018-02-02,252.64,247.0078431766888,0.02280153031125587
2018-02-05,246.49,255.4178431766888,-0.034953874269906926
2018-02-06,254.9,252.5978431766888,0.009113921141840065
2018-02-07,252.08,252.73784317668878,-0.002602867732114267
2018-02-08,252.22,250.3478431766888,0.007478222298843207
2018-02-09,249.83,248.76784317668879,0.004269670909824219
2018-02-12,248.25,245.8278431766888,0.009853061362012916
2018-02-13,245.31,248.0678431766888,-0.01111729412959217
2018-02-14,247.55,252.80784317668878,-0.020797785031590355
2018-02-15,252.29,251.61784317668878,0.0026713400561151346
2018-02-16,251.1,252.89784317668878,-0.007108969986085345
2018-02-20,252.38,248.20784317668878,0.01680912565015613
2018-02-21,247.69,247.8778431766888,-0.0007578054346507601
2018-02-22,247.36,254.64784317668878,-0.028619300622279575
2018-02-23,254.13,255.48784317668878,-0.005314707579842648
2018-02-26,254.97,239.0978431766888,0.06638352154260962
2018-02-27,238.58,244.70784317668878,-0.025041466171005444
2018-02-28,244.19,243.77784317668878,0.0016907066611977495
2018-03-01,243.26,241.52784317668878,0.007171665181658016
2018-03-02,241.01,247.36784317668878,-0.025701979267157782
2018-03-05,246.85,252.2578431766888,-0.021437760303456566
2018-03-06,251.74,243.2978431766888,0.03469885599100975
2018-03-07,242.78,242.8578431766888,-0.0003205298032402659
2018-03-08,242.34,251.02784317668878,-0.03460908187214007
2018-03-09,250.51,249.6378431766888,0.0034936883455363166
2018-03-12,249.12,251.33784317668878,-0.008824151383879153
2018-03-13,250.82,249.6578431766888,0.004654998250900988
2018-03-14,249.14,249.3578431766888,-0.0008736167024609998
2018-03-15,248.84,251.67784317668878,-0.011275697299648613
2018-03-16,251.16,249.2178431766888,0.007793008713000704
2018-03-19,248.7,248.1278431766888,0.0023058952836008118
2018-03-20,247.61,247.5678431766888,0.00017028392205653553
2018-03-21,247.05,241.67784317668878,0.022228586421899177
2018-03-22,241.16,239.95784317668878,0.0050098667640801064
2018-03-23,239.44,245.9178431766888,-0.02634149313042955
2018-03-26,245.4,239.48784317668878,0.02468666778609463
2018-03-27,238.97,243.23784317668878,-0.017545967029433895
2018-03-28,242.72,247.89784317668878,-0.020887003736447474
2018-03-29,247.38,236.5357930977367,0.04584594475214354
2018-04-02,236.08,238.2257930977367,-0.009007391978148815
2018-04-03,237.77,242.48579309773672,-0.0194477088224132
2018-04-04,242.03,244.32579309773672,-0.00939644181086663
2018-04-05,243.87,237.6457930977367,0.026191109134018786
2018-04-06,237.19,232.73579309773672,0.019138469605286534
2018-04-09,232.28,237.1457930977367,-0.02051815060337725
2018-04-10,236.69,233.2457930977367,0.014766426680287825
2018-04-11,232.79,230.3057930977367,0.010786558465809115
2018-04-12,229.85,225.32579309773672,0.020078513161166933
2018-04-13,224.87,227.2257930977367,-0.010367630653283277
2018-04-16,226.77,224.4657930977367,0.010265291964820733
2018-04-17,224.01,227.1857930977367,-0.013978836680031637
2018-04-18,226.73,223.4057930977367,0.014879680854153143
2018-04-19,222.95,221.9357930977367,0.004569821244726491
2018-04-20,221.48,223.0357930977367,-0.006975531039786764
2018-04-23,222.58,225.0857930977367,-0.011132613317130335
2018-04-24,224.63,228.1257930977367,-0.015323971262815483
2018-04-25,227.67,257.8557930977367,-0.1170646303311681
2018-04-26,257.4,263.74579309773674,-0.024060262812932054
2018-04-27,263.29,256.5257930977367,0.026368525443701163
2018-04-30,256.07,259.2157930977367,-0.012135808008235771
2018-05-01,258.76,259.9557930977367,-0.004599986341859097
2018-05-02,259.5,259.3957930977367,0.0004017293457956317
2018-05-03,258.94,259.9657930977367,-0.003945877207587323
2018-05-04,259.51,263.62579309773673,-0.01561225496706553
2018-05-07,263.17,266.1957930977367,-0.011366795329578183
2018-05-08,265.74,265.86579309773674,-0.00047314510178630975
2018-05-09,265.41,265.6557930977367,-0.0009252314616239321
2018-05-10,265.2,270.0757930977367,-0.018053425084166075
2018-05-11,269.62,273.30579309773674,-0.013485967699260026
2018-05-14,272.85,272.9057930977367,-0.00020444086988180565
2018-05-15,272.45,271.7157930977367,0.002702113461616751
2018-05-16,271.26,273.3457930977367,-0.007630602520342866
2018-05-17,272.89,272.5457930977367,0.001262932362121827
2018-05-18,272.09,276.6357930977367,-0.016432411174394534
2018-05-21,276.18,267.9057930977367,0.03088476291083686
2018-05-22,267.45,271.6957930977367,-0.015627010817239273
2018-05-23,271.24,269.0957930977367,0.0079681918382295
2018-05-24,268.64,268.74579309773674,-0.000393654897876905
2018-05-25,268.29,269.6057930977367,-0.004880433326815314
2018-05-29,269.15,274.0157930977367,-0.01775734545344687
2018-05-30,273.56,269.86579309773674,0.013689052102002996
2018-05-31,269.41,272.93579309773673,-0.012918031225293114
2018-06-01,272.48,278.17579309773674,-0.020475516702258556
2018-06-04,277.72,276.2757930977367,0.00522741021234685
2018-06-05,275.82,279.5857930977367,-0.01346918617005799
2018-06-06,279.13,283.2157930977367,-0.014426431001772322
2018-06-07,282.76,283.5857930977367,-0.002911969209445253
2018-06-08,283.13,285.2357930977367,-0.007382639727178786
2018-06-11,284.78,285.2357930977367,-0.0015979519708473333
2018-06-12,284.78,282.1057930977367,0.009479446958172932
2018-06-13,281.65,282.3457930977367,-0.00246432960839571
2018-06-14,281.89,283.3857930977367,-0.005278292469731771
2018-06-15,282.93,282.56579309773673,0.001288927786589067
2018-06-18,282.11,282.4657930977367,-0.0012595971138126272
2018-06-19,282.01,284.6357930977367,-0.009225098042518809
2018-06-20,284.18,287.5257930977367,-0.011636497239742916
2018-06-21,287.07,286.61579309773674,0.0015847239168302885
2018-06-22,286.16,280.7757930977367,0.01917617912449132
2018-06-25,280.32,281.49579309773674,-0.004176947317036772
2018-06-26,281.04,273.2957930977367,0.028336356057606205
2018-06-27,272.84,276.7157930977367,-0.014006403661853128
2018-06-28,276.26,274.0257930977367,0.008153272277790391
2018-06-29,273.57,274.9619033920652,-0.005062168158184832
2018-07-02,274.52,277.22190339206514,-0.009746356110411525
2018-07-03,276.78,280.1719033920652,-0.012106508008116301
2018-07-05,279.73,283.3919033920652,-0.012921693768360942
2018-07-06,282.95,289.8219033920652,-0.023710780005364418
2018-07-09,289.38,288.5519033920652,0.002869835888102523
2018-07-10,288.11,283.78190339206515,0.015251489105544858
2018-07-11,283.34,285.35190339206525,-0.007050604422641493
2018-07-12,284.91,286.4419033920652,-0.005348042217023008
2018-07-13,286.0,285.7619033920652,0.0008331992652221842
2018-07-16,285.32,289.9419033920652,-0.01594079137231641
2018-07-17,289.5,290.9519033920652,-0.004990183515344637
2018-07-18,290.51,299.6719033920652,-0.030573114424005676
2018-07-19,299.23,297.7719033920652,0.004896689685376376
2018-07-20,297.33,299.97190339206514,-0.008807169478843413
2018-07-23,299.53,294.5919033920652,0.016762499413851106
2018-07-24,294.15,297.6419033920652,-0.01173189444184397
2018-07-25,297.2,304.2019033920652,-0.02301728987882412
2018-07-26,303.76,300.8819033920652,0.009565535764989086
2018-07-27,300.44,305.03190339206515,-0.015053846305915997
2018-07-30,304.59,306.4419033920652,-0.006043244646264712
2018-07-31,306.0,303.1419033920652,0.009428246560285958
2018-08-01,302.7,309.31190339206523,-0.02137616858438318
2018-08-02,308.87,312.3219033920652,-0.011052389712584376
2018-08-03,311.88,315.91190339206526,-0.012762746033856853
2018-08-06,315.47,316.1119033920652,-0.002030620755426038
2018-08-07,315.67,318.4819033920652,-0.008829083731654253
2018-08-08,318.04,319.22190339206514,-0.003702450801483792
2018-08-09,318.78,319.3819033920652,-0.0018845882802770442
2018-08-10,318.94,314.8019033920652,0.013145081282374127
2018-08-13,314.36,323.7119033920652,-0.028889587605737788
2018-08-14,323.27,325.1919033920652,-0.005910059174345839
2018-08-15,324.75,328.9819033920652,-0.012863635806197538
2018-08-16,328.54,330.4019033920652,-0.005635268359382883
2018-08-17,329.96,330.5519033920652,-0.0017906518945774996
2018-08-20,330.11,330.41190339206526,-0.0009137182679129774
2018-08-21,329.97,329.10190339206525,0.002637774497768808
2018-08-22,328.66,332.0919033920652,-0.010334197723614769
2018-08-23,331.65,331.1119033920652,0.0016251200951167277
2018-08-24,330.67,330.5219033920652,0.00044806896733606827
2018-08-27,330.08,332.47190339206514,-0.007194302338518255
2018-08-28,332.03,333.2119033920652,-0.0035470023130433903
2018-08-29,332.77,329.97190339206514,0.008479802610982246
2018-08-30,329.53,335.8619033920652,-0.01885269906504916
2018-08-31,335.42,344.22190339206514,-0.025570433796712422
2018-09-04,343.78,341.3019033920652,0.007260717222218771
2018-09-05,340.86,345.1419033920652,-0.012406211329260564
2018-09-06,344.7,346.56190339206523,-0.0053724987479620845
2018-09-07,346.12,346.3319033920652,-0.0006118506264937151
2018-09-10,345.89,348.16190339206526,-0.006525422138179415
2018-09-11,347.72,344.4019033920652,0.009634373606110858
2018-09-12,343.96,342.25190339206523,0.004990758534885398
2018-09-13,341.81,339.1719033920652,0.007778051724070201
2018-09-14,338.73,337.10190339206525,0.004829686784773912
2018-09-17,336.66,340.9219033920652,-0.012501113450501644
2018-09-18,340.48,343.35190339206525,-0.008364314756064917
2018-09-19,342.91,344.9819033920652,-0.006005832107983
2018-09-20,344.54,344.9519033920652,-0.0011940893440933742
2018-09-21,344.51,343.4919033920652,0.002963961007176108
2018-09-24,343.05,344.75190339206523,-0.004936603323491329
2018-09-25,344.31,346.16190339206526,-0.00534981860776218
2018-09-26,345.72,346.3419033920652,-0.0017956342734571917
2018-09-27,345.9,347.7619033920652,-0.005353960206406327
2018-09-28,347.32,346.2630820487439,0.003052355292982867
2018-10-01,345.78,342.5730820487439,0.009361266600624862
2018-10-02,342.09,343.983082048744,-0.0055034161490411515
2018-10-03,343.5,339.923082048744,0.010522727464394643
2018-10-04,339.44,341.303082048744,-0.005458731979683384
2018-10-05,340.82,344.8230820487439,-0.011609089579966203
2018-10-08,344.34,346.043082048744,-0.004921589643292257
2018-10-09,345.56,336.933082048744,0.025604247284948922
2018-10-10,336.45,330.83308204874396,0.01697810242093145
2018-10-11,330.35,340.02308204874396,-0.02844831001019288
2018-10-12,339.54,344.02308204874396,-0.013031340868310481
2018-10-15,343.54,347.753082048744,-0.012115153728970873
2018-10-16,347.27,335.2630820487439,0.035813421143430224
2018-10-17,334.78,338.933082048744,-0.012253398292193629
2018-10-18,338.45,340.353082048744,-0.005591493508119494
2018-10-19,339.87,345.303082048744,-0.015734241398914106
2018-10-22,344.82,340.813082048744,0.01175693704939107
2018-10-23,340.33,323.313082048744,0.05263293969864935
2018-10-24,322.83,325.033082048744,-0.006778024054836518
2018-10-25,324.55,326.563082048744,-0.006164450788847864
2018-10-26,326.08,329.663082048744,-0.010868921161800604
2018-10-29,329.18,330.953082048744,-0.0053575027546740595
2018-10-30,330.47,321.233082048744,0.028754566286713912
2018-10-31,320.75,321.09308204874395,-0.0010684815959126626
2018-11-01,320.61,325.71308204874396,-0.015667415065570678
2018-11-02,325.23,327.753082048744,-0.007698118452380331
2018-11-05,327.27,334.02308204874396,-0.020217411345717973
2018-11-06,333.54,342.613082048744,-0.02648200703396708
2018-11-07,342.13,353.923082048744,-0.03332103117004337
2018-11-08,353.44,355.223082048744,-0.005019612009614094
2018-11-09,354.74,349.893082048744,0.013852568684340927
2018-11-12,349.41,358.003082048744,-0.024002815840490355
2018-11-13,357.52,355.2630820487439,0.0063528074412932956
2018-11-14,354.78,346.483082048744,0.02394609832663841
2018-11-15,346.0,353.08308204874396,-0.02006066676331475
2018-11-16,352.6,354.723082048744,-0.005985181557630503
2018-11-19,354.24,336.553082048744,0.052553130233091716
2018-11-20,336.07,346.063082048744,-0.028876475322312523
2018-11-21,345.58,351.113082048744,-0.015758689526629066
2018-11-23,350.63,351.473082048744,-0.0023987101482414452
2018-11-26,350.99,353.563082048744,-0.007277575571052464
2018-11-27,353.08,359.353082048744,-0.017456597319215783
2018-11-28,358.87,355.33308204874396,0.009953809903832322
2018-11-29,354.85,347.2630820487439,0.02184775273690387
2018-11-30,346.78,346.8230820487439,-0.00012421909317406055
2018-12-03,346.34,346.913082048744,-0.001651947068007975
2018-12-04,346.43,340.893082048744,0.016242388721940282
2018-12-06,340.41,331.933082048744,0.025538032843653857
2018-12-07,331.45,338.543082048744,-0.020951785532934752
2018-12-10,338.06,343.053082048744,-0.01455483804117097
2018-12-11,342.57,354.113082048744,-0.03259716354437048
2018-12-12,353.63,355.043082048744,-0.003980029805368823
2018-12-13,354.56,348.65308204874395,0.016942107370874204
2018-12-14,348.17,341.423082048744,0.019761165269701397
2018-12-17,340.94,344.58308204874396,-0.010572434453495982
2018-12-18,344.1,340.873082048744,0.009466625912088356
2018-12-19,340.39,333.173082048744,0.021661167543541637
2018-12-20,332.69,331.053082048744,0.0049445784981847485
2018-12-21,330.57,327.893082048744,0.00816399642996446
2018-12-24,327.41,344.933082048744,-0.05080139586688792
2018-12-26,344.45,343.603082048744,0.0024648147688495214
2018-12-27,343.12,342.58308204874396,0.001567263473856162
2018-12-28,342.1,344.813082048744,-0.007868268896945252
2018-12-31,344.33,341.5305906660185,0.008196657665488605
2019-01-02,341.15,346.51059066601846,-0.015470207290677718
2019-01-03,346.13,342.20059066601846,0.01148276607686105
2019-01-04,341.82,340.07059066601846,0.005144253522644693
2019-01-07,339.69,336.45059066601846,0.009628187388730725
2019-01-08,336.07,343.9205906660185,-0.022826753846914016
2019-01-09,343.54,343.82059066601846,-0.0008160961665353295
2019-01-10,343.44,339.1105906660185,0.012766954064980629
2019-01-11,338.73,341.5305906660185,-0.008200116600264318
2019-01-14,341.15,344.5305906660185,-0.009812164021439806
2019-01-15,344.15,344.38059066601846,-0.0006695809005162756
2019-01-16,344.0,348.60059066601855,-0.01319731173498273
2019-01-17,348.22,351.88059066601846,-0.010402934299643785
2019-01-18,351.5,345.83059066601845,0.016393602784135153
2019-01-22,345.45,348.2805906660185,-0.008127328199959538
2019-01-23,347.9,340.32059066601846,0.02227138040383725
2019-01-24,339.94,337.82059066601846,0.006273771914858894
2019-01-25,337.44,336.0505906660185,0.004134524302510156
2019-01-28,335.67,339.6205906660185,-0.011632364981967291
2019-01-29,339.24,346.06059066601847,-0.019709238353005643
2019-01-30,345.68,345.04059066601855,0.0018531423585474993
2019-01-31,344.66,347.13059066601846,-0.007117179333801293
2019-02-01,346.75,356.5505906660185,-0.027487237218458915
2019-02-04,356.17,358.5905906660185,-0.006750290523582003
2019-02-05,358.21,354.00059066601847,0.011890966978506778
2019-02-06,353.62,365.8405906660185,-0.03340414097782507
2019-02-07,365.46,360.6105906660185,0.01344777291489141
2019-02-08,360.23,367.06059066601847,-0.01860889139208488
2019-02-11,366.68,378.8705906660185,-0.032176133398447604
2019-02-12,378.49,377.8005906660185,0.00182479686642667
2019-02-13,377.42,383.4305906660185,-0.015675824549048256
2019-02-14,383.05,388.38059066601846,-0.013725172663436203
2019-02-15,388.0,384.9205906660185,0.008000115890535398
2019-02-19,384.54,383.96059066601845,0.0015090333436995618
2019-02-20,383.58,380.88059066601846,0.007087285097046481
2019-02-21,380.5,384.3705906660185,-0.010069944891755944
2019-02-22,383.99,375.5405906660185,0.022499323758842005
2019-02-25,375.16,378.4205906660185,-0.0086163140866089
2019-02-26,378.04,368.3405906660185,0.02633271917288149
2019-02-27,367.96,372.3405906660185,-0.011765009713775254
2019-02-28,371.96,371.47059066601844,0.001317491468447285
2019-03-01,371.09,370.8605906660185,0.0006185864439505195
2019-03-04,370.48,375.1805906660185,-0.012528874848440341
2019-03-05,374.8,372.7405906660185,0.005525047138820405
2019-03-06,372.36,369.79059066601855,0.0069482820786590516
2019-03-07,369.41,364.4805906660185,0.013524476913774786
2019-03-08,364.1,366.72059066601844,-0.007146014520916455
2019-03-11,366.34,365.89059066601845,0.0012282615225591709
2019-03-12,365.51,367.71059066601845,-0.005984572437885527
2019-03-13,367.33,368.54059066601855,-0.0032848231556551477
2019-03-14,368.16,370.4005906660185,-0.006049101223056019
2019-03-15,370.02,376.1805906660185,-0.016376684015279253
2019-03-18,375.8,374.5905906660185,0.003228616425818842
2019-03-19,374.21,375.8605906660185,-0.00439149702578201
2019-03-20,375.48,384.9905906660185,-0.024703436646504873
2019-03-21,384.61,376.6805906660185,0.021050751035410098
2019-03-22,376.3,386.27059066601845,-0.02581245092676321
2019-03-25,385.89,385.06059066601847,0.0021539709699891496
2019-03-26,384.68,387.27059066601845,-0.00668935552674732
2019-03-27,386.89,388.8505906660185,-0.00504201539892335
2019-03-28,388.47,388.6805906660185,-0.0005418090614136561
2019-03-29,388.3,392.25524773951093,-0.010083352006899138
2019-04-01,391.54,395.04524773951096,-0.008873028493744273
2019-04-02,394.33,397.11524773951095,-0.00701370132566137
2019-04-03,396.4,398.79524773951096,-0.006006209334459056
2019-04-04,398.08,401.84524773951097,-0.00936989490529383
2019-04-05,401.13,402.705247739511,-0.003911664296289308
2019-04-08,401.99,400.62524773951094,0.0034065557979421346
2019-04-09,399.91,405.72524773951096,-0.014332969840823218
2019-04-10,405.01,408.56524773951094,-0.0087017869463476
2019-04-11,407.85,407.03524773951096,0.0020016749532474343
2019-04-12,406.32,409.38524773951093,-0.007487440635529086
2019-04-15,408.67,409.205247739511,-0.0013080177795072867
2019-04-16,408.49,404.98524773951095,0.008654024510896141
2019-04-17,404.27,400.17524773951095,0.010232397639832191
2019-04-18,399.46,394.025247739511,0.01379290360622254
2019-04-22,393.31,396.37524773951094,-0.0077331966539074815
2019-04-23,395.66,397.42524773951095,-0.004441710106620977
2019-04-24,396.71,380.71524773951097,0.04201237632445132
2019-04-25,380.0,380.67524773951095,-0.0017738157222478845
2019-04-26,379.96,375.71524773951097,0.011297790776465755
2019-04-29,375.0,379.28524773951096,-0.011298218860476328
2019-04-30,378.57,374.2652477395109,0.011501875438579834
2019-05-01,373.55,381.7452477395109,-0.021467844820698412
2019-05-02,381.03,376.50524773951093,0.012017766784540473
2019-05-03,375.79,376.47524773951096,-0.0018201667802210109
2019-05-06,375.76,369.585247739511,0.01670724764653242
2019-05-07,368.87,368.48524773951095,0.0010441456282153094
