date,TTWO,dcf,Deviation
2017-03-21,56.6,69.55555186874972,-0.18626193769832566
2017-03-22,57.58,69.69555186874972,-0.17383536745021633
2017-03-23,57.72,70.09555186874971,-0.17655259911388232
2017-03-24,58.12,70.54555186874971,-0.17613515720831707
2017-03-27,58.57,70.7855518687497,-0.17257125990060418
2017-03-28,58.81,70.76555186874971,-0.1689459285348881
2017-03-29,58.79,70.87555186874971,-0.17051792261357257
2017-03-30,58.9,71.24555186874971,-0.17328172138371523
2017-03-31,59.27,68.95743274271109,-0.1404842430671125
2017-04-03,58.74,68.06743274271109,-0.13703223945536425
2017-04-04,57.85,68.07743274271108,-0.15023235058472606
2017-04-05,57.86,68.26743274271108,-0.15245091729075289
2017-04-06,58.05,68.68743274271108,-0.1548672343390196
2017-04-07,58.47,68.64743274271109,-0.14825656745032056
2017-04-10,58.43,68.63743274271108,-0.14871524669306713
2017-04-11,58.42,68.08743274271109,-0.14198556698770537
2017-04-12,57.87,67.74743274271108,-0.14579788993958287
2017-04-13,57.53,68.76743274271108,-0.16341213121558873
2017-04-17,58.55,69.60743274271108,-0.15885419569462522
2017-04-18,59.39,70.66743274271109,-0.1595845823884735
2017-04-19,60.45,72.24743274271108,-0.16329206858774237
2017-04-20,62.03,72.50743274271109,-0.14450149931372858
2017-04-21,62.29,72.76743274271108,-0.14398519155893374
2017-04-24,62.55,72.84743274271109,-0.14135615154868209
2017-04-25,62.63,72.99743274271108,-0.14202462132130644
2017-04-26,62.78,73.36743274271109,-0.14430698127109987
2017-04-27,63.15,73.06743274271109,-0.13572986446140622
2017-04-28,62.85,74.19743274271109,-0.1529356518581948
2017-05-01,63.98,74.30743274271109,-0.13898249961709408
2017-05-02,64.09,74.20743274271109,-0.1363398836042452
2017-05-03,63.99,73.87743274271108,-0.13383562984850195
2017-05-04,63.66,75.63743274271108,-0.15835324267884154
2017-05-05,65.42,75.27743274271108,-0.13094804622791223
2017-05-08,65.06,75.32743274271108,-0.1363040311991064
2017-05-09,65.11,78.89743274271109,-0.17475134821778893
2017-05-10,68.68,78.80743274271109,-0.12850859862133712
2017-05-11,68.59,78.19743274271109,-0.12286122965599033
2017-05-12,67.98,79.48743274271109,-0.14477046679767513
2017-05-15,69.27,80.58743274271109,-0.14043669536966008
2017-05-16,70.37,76.73743274271109,-0.08297687992847136
2017-05-17,66.52,78.81743274271108,-0.15602427425991405
2017-05-18,68.6,77.79743274271108,-0.11822283099146103
2017-05-19,67.58,79.2574327427111,-0.14733549067402785
2017-05-22,69.04,83.04743274271108,-0.16866785980136734
2017-05-23,72.83,87.94743274271109,-0.17189168883345252
2017-05-24,77.73,88.74743274271108,-0.12414367832646911
2017-05-25,78.53,87.28743274271108,-0.10032867811022161
2017-05-26,77.07,86.28743274271108,-0.10682242419003596
2017-05-30,76.07,86.95743274271109,-0.12520416483458918
2017-05-31,76.74,88.33743274271109,-0.13128559867128375
2017-06-01,78.12,87.8674327427111,-0.11093339635007915
2017-06-02,77.65,87.53743274271108,-0.11295091063239293
2017-06-05,77.32,87.87743274271108,-0.12013815621607093
2017-06-06,77.66,89.98743274271109,-0.13699060376527528
2017-06-07,79.77,89.53743274271108,-0.10908770157368863
2017-06-08,79.32,85.51743274271108,-0.0724698174857139
2017-06-09,75.3,84.04743274271108,-0.10407733415830833
2017-06-12,73.83,84.83743274271109,-0.12974735782132452
2017-06-13,74.62,84.59743274271109,-0.117940136233871
2017-06-14,74.38,84.22743274271109,-0.11691479155956197
2017-06-15,74.01,84.37743274271108,-0.12286973430827286
2017-06-16,74.16,84.31743274271108,-0.12046657983178632
2017-06-19,74.1,83.31743274271108,-0.1106303019582352
2017-06-20,73.1,83.26743274271108,-0.12210575500901466
2017-06-21,73.05,83.26743274271108,-0.12270622986878954
2017-06-22,73.05,83.09743274271109,-0.1209114699586481
2017-06-23,72.88,83.78743274271108,-0.13017981797109013
2017-06-26,73.57,81.38743274271108,-0.096052086658443
2017-06-27,71.17,83.48743274271109,-0.14753636970333683
2017-06-28,73.27,82.73743274271109,-0.11442744147201189
2017-06-29,72.52,83.59743274271109,-0.13250924555068877
2017-06-30,73.38,79.10261912647661,-0.07234424333443068
2017-07-03,72.07,80.3126191264766,-0.10263168124919575
2017-07-05,73.28,80.2326191264766,-0.08665576672147124
2017-07-06,73.2,81.62261912647661,-0.1031897679419661
2017-07-07,74.59,81.51261912647661,-0.08492696223802265
2017-07-10,74.48,82.93261912647661,-0.10192152636088725
2017-07-11,75.9,84.3426191264766,-0.10009908648694454
2017-07-12,77.31,83.3626191264766,-0.07260591365649938
2017-07-13,76.33,83.24261912647661,-0.0830418263987317
2017-07-14,76.21,83.13261912647661,-0.08327199598925972
2017-07-17,76.1,84.5026191264766,-0.09943619752069766
2017-07-18,77.47,85.46261912647661,-0.09352181349191147
2017-07-19,78.43,85.0626191264766,-0.07797337061318077
2017-07-20,78.03,86.2826191264766,-0.09564636783196823
2017-07-21,79.25,86.7026191264766,-0.08595610145992438
2017-07-24,79.67,87.88261912647661,-0.09344986765423302
2017-07-25,80.85,88.49261912647661,-0.08636448103715333
2017-07-26,81.46,86.74261912647661,-0.06089992646837428
2017-07-27,79.71,87.13261912647661,-0.08518760483605314
2017-07-28,80.1,86.51261912647661,-0.0741235115896991
2017-07-31,79.48,86.96261912647661,-0.08604408654704898
2017-08-01,79.93,86.4226191264766,-0.07512638695866025
2017-08-02,79.39,96.12261912647661,-0.17407577195186597
2017-08-03,89.09,94.74261912647661,-0.05966289700024707
2017-08-04,87.71,97.55261912647661,-0.10089548814384675
2017-08-07,90.52,98.55261912647661,-0.081505891955728
2017-08-08,91.52,98.0026191264766,-0.06614740691889576
2017-08-09,90.97,95.35261912647661,-0.04596223120692122
2017-08-10,88.32,96.3326191264766,-0.08317659375539987
2017-08-11,89.3,97.74261912647661,-0.08637602718167459
2017-08-14,90.71,97.69261912647661,-0.07147540099663674
2017-08-15,90.66,99.05261912647661,-0.0847288966257459
2017-08-16,92.02,97.9726191264766,-0.06075798707383884
2017-08-17,90.94,99.10261912647661,-0.08236532191000245
2017-08-18,92.07,99.01261912647661,-0.07011852820101916
2017-08-21,91.98,101.9826191264766,-0.09808160657328846
2017-08-22,94.95,101.43261912647661,-0.0639105958448476
2017-08-23,94.4,102.2826191264766,-0.07706704417423471
2017-08-24,95.25,101.6726191264766,-0.06316960437979002
2017-08-25,94.64,102.8426191264766,-0.07975894814958928
2017-08-28,95.81,102.82261912647661,-0.06820113303912989
2017-08-29,95.79,104.68261912647661,-0.08494838207795141
2017-08-30,97.65,104.82261912647661,-0.06842625366784894
2017-08-31,97.79,102.91261912647661,-0.04977639447870874
2017-09-01,95.88,104.12261912647661,-0.07916261803272917
2017-09-05,97.09,102.85261912647661,-0.05602792787795108
2017-09-06,95.82,106.5326191264766,-0.10055717407790832
2017-09-07,99.5,106.65261912647661,-0.06706463643423988
2017-09-08,99.62,107.1426191264766,-0.0702112678204787
2017-09-11,100.11,106.9826191264766,-0.06424052040034356
2017-09-12,99.95,105.8126191264766,-0.05540567065511426
2017-09-13,98.78,106.4226191264766,-0.07181386052333316
2017-09-14,99.39,107.4226191264766,-0.0747758637035204
2017-09-15,100.39,107.85261912647661,-0.06919274827925459
2017-09-18,100.82,109.41261912647661,-0.07853407765098741
2017-09-19,102.38,109.99261912647661,-0.06921027235221244
2017-09-20,102.96,108.7526191264766,-0.053264180421622176
2017-09-21,101.72,109.87261912647661,-0.07420064426690298
2017-09-22,102.84,104.65261912647661,-0.017320341732546485
2017-09-25,97.62,104.51261912647661,-0.06595011381482518
2017-09-26,97.48,107.16261912647661,-0.0903544464049435
2017-09-27,100.13,107.9226191264766,-0.07220561537099357
2017-09-28,100.89,109.26261912647661,-0.07662839490223927
2017-09-29,102.23,107.34230820300974,-0.047626218297273315
2017-10-02,100.43,107.98230820300974,-0.06994023677296457
2017-10-03,101.07,109.89230820300973,-0.08028139864631689
2017-10-04,102.98,111.38230820300974,-0.07543665002610078
2017-10-05,104.47,114.14230820300973,-0.08473902758131446
2017-10-06,107.23,111.02230820300974,-0.03415807385372782
2017-10-09,104.11,109.58230820300973,-0.04993788041835967
2017-10-10,102.67,110.51230820300974,-0.07096321061906985
2017-10-11,103.6,110.35230820300974,-0.06118864492247733
2017-10-12,103.44,111.49230820300974,-0.07222299307273983
2017-10-13,104.58,111.69230820300973,-0.06367769023165448
2017-10-16,104.78,110.81230820300974,-0.054437167683200505
2017-10-17,103.9,111.52230820300974,-0.06834783395205968
2017-10-18,104.61,111.47230820300973,-0.061560654064077736
2017-10-19,104.56,111.84230820300974,-0.06511228460871266
2017-10-20,104.93,111.92230820300973,-0.0624746604611367
2017-10-23,105.01,112.13230820300974,-0.06351700341453037
2017-10-24,105.22,111.78230820300973,-0.05870614329319279
2017-10-25,104.87,112.34230820300974,-0.06651375000686999
2017-10-26,105.43,114.75230820300973,-0.08123852451418678
2017-10-27,107.84,116.62230820300974,-0.07530555978811504
2017-10-30,109.71,117.56230820300974,-0.0667927358949959
2017-10-31,110.65,117.47230820300973,-0.058075884498836605
2017-11-01,110.56,115.41230820300974,-0.04204324719400421
2017-11-02,108.5,115.84230820300974,-0.06338192251955643
2017-11-03,108.93,113.91230820300974,-0.04373810241936693
2017-11-06,107.0,113.30230820300974,-0.05562382887838058
2017-11-07,106.39,124.56230820300974,-0.145889302030216
2017-11-08,117.65,122.07230820300974,-0.03622695653182295
2017-11-09,115.16,122.59230820300974,-0.060626219637711865
2017-11-10,115.68,125.17230820300973,-0.07583393115683945
2017-11-13,118.26,125.79230820300974,-0.05987892511562576
2017-11-14,118.88,124.28230820300973,-0.043468038863466396
2017-11-15,117.37,125.81230820300974,-0.06710240296511605
2017-11-16,118.9,124.73230820300974,-0.0467586007750076
2017-11-17,117.82,124.31230820300974,-0.05222578758981289
2017-11-20,117.4,125.93230820300974,-0.06775313122392057
2017-11-21,119.02,124.85230820300974,-0.046713659418506026
2017-11-22,117.94,124.79230820300974,-0.054909699978163196
2017-11-24,117.88,124.70230820300974,-0.05470875640812778
2017-11-27,117.79,123.10230820300974,-0.043153603539660135
2017-11-28,116.19,118.36230820300973,-0.018353040220235428
2017-11-29,111.45,118.46230820300974,-0.05919442487134974
2017-11-30,111.55,117.67230820300973,-0.052028453393193064
2017-12-01,110.76,109.02230820300974,0.015938864491426008
2017-12-04,102.11,111.10230820300974,-0.08093718617059431
2017-12-05,104.19,111.80230820300974,-0.06808721863941647
2017-12-06,104.89,113.45230820300974,-0.07547055091808685
2017-12-07,106.54,113.72230820300973,-0.06315654612099797
2017-12-08,106.81,115.14230820300973,-0.07236530457873813
2017-12-11,108.23,114.53230820300973,-0.055026466347284475
2017-12-12,107.62,114.65230820300974,-0.06133594964837463
2017-12-13,107.74,115.93230820300974,-0.07066458289318411
2017-12-14,109.02,118.10230820300974,-0.07690203808208285
2017-12-15,111.19,117.23230820300974,-0.05154132248719656
2017-12-18,110.32,116.19230820300973,-0.05053956061144527
2017-12-19,109.28,115.66230820300974,-0.055180536357683274
2017-12-20,108.75,117.37230820300974,-0.07346117951515785
2017-12-21,110.46,116.05230820300974,-0.04818782400456134
2017-12-22,109.14,115.16230820300974,-0.052294090809586136
2017-12-26,108.25,114.71230820300974,-0.05633491561841131
2017-12-27,107.8,116.50230820300973,-0.07469644453606561
2017-12-28,109.59,116.69230820300973,-0.0608635505834183
2017-12-29,109.78,119.84690415789568,-0.0839980325618821
2018-01-02,112.88,120.84690415789568,-0.06592559580580004
2018-01-03,113.88,120.98690415789568,-0.05874110266199317
2018-01-04,114.02,123.87690415789568,-0.0795701525227972
2018-01-05,116.91,124.33690415789569,-0.059732098110342635
2018-01-08,117.37,121.87690415789568,-0.036979148666730355
2018-01-09,114.91,122.51690415789568,-0.06208860899792379
2018-01-10,115.55,123.94690415789569,-0.06774597731944065
2018-01-11,116.98,124.26690415789568,-0.05863913812994659
2018-01-12,117.3,120.92690415789568,-0.029992532953295403
2018-01-16,113.96,123.05690415789569,-0.0739243703565251
2018-01-17,116.09,124.23690415789568,-0.06557555674070548
2018-01-18,117.27,125.01690415789568,-0.06196685328338791
2018-01-19,118.05,125.36690415789569,-0.058363921539294594
2018-01-22,118.4,123.77690415789569,-0.04344028633190444
2018-01-23,116.81,123.20690415789568,-0.051920013749373384
2018-01-24,116.24,124.16690415789569,-0.06384071674860736
2018-01-25,117.2,126.33690415789569,-0.0723217354327157
2018-01-26,119.37,126.25690415789569,-0.054546752938619436
2018-01-29,119.29,125.27690415789569,-0.04778936866407513
2018-01-30,118.31,133.63690415789569,-0.11469065565741121
2018-01-31,126.67,131.60690415789568,-0.03751250125884442
2018-02-01,124.64,128.63690415789569,-0.031071209184183046
2018-02-02,121.67,124.29690415789568,-0.02113410768910784
2018-02-05,117.33,125.23690415789568,-0.0631355766182694
2018-02-06,118.27,124.15690415789568,-0.04741503662501967
2018-02-07,117.19,110.47690415789569,0.060764699131230504
2018-02-08,103.51,115.41690415789569,-0.10316430027967549
2018-02-09,108.45,116.89690415789569,-0.07225943423177605
2018-02-12,109.93,114.74690415789568,-0.04197851082123705
2018-02-13,107.78,113.52690415789569,-0.050621517432579366
2018-02-14,106.56,115.12690415789568,-0.07441270327347838
2018-02-15,108.16,114.00690415789569,-0.05128552696947131
2018-02-16,107.04,114.44690415789569,-0.06471913078292457
2018-02-20,107.48,115.50690415789569,-0.0694928516733776
2018-02-21,108.54,115.59690415789568,-0.06104751861050306
2018-02-22,108.63,118.61690415789569,-0.0841946114577542
2018-02-23,111.65,121.54690415789568,-0.08142456795969966
2018-02-26,114.58,119.19690415789569,-0.03873342340988861
2018-02-27,112.23,118.83690415789569,-0.055596400837884974
2018-02-28,111.87,114.50690415789569,-0.02302834206625315
2018-03-01,107.54,117.73690415789568,-0.0866075444299157
2018-03-02,110.77,118.89690415789569,-0.06835252957556515
2018-03-05,111.93,117.67690415789568,-0.048836296289581416
2018-03-06,110.71,117.90690415789568,-0.061038869685340225
2018-03-07,110.94,120.54690415789568,-0.07969432500159679
2018-03-08,113.58,123.57690415789568,-0.08089621783308731
2018-03-09,116.61,122.70690415789568,-0.049686724636540114
2018-03-12,115.74,120.45690415789568,-0.03915843754138604
2018-03-13,113.49,116.19690415789569,-0.023295837161181
2018-03-14,109.23,115.86690415789569,-0.057280413299481525
2018-03-15,108.9,114.25690415789569,-0.04688473048852071
2018-03-16,107.29,111.46690415789568,-0.03747214645863839
2018-03-19,104.5,112.20690415789568,-0.06868475889015391
2018-03-20,105.24,111.69690415789569,-0.057807369027597755
2018-03-21,104.73,109.35690415789568,-0.04231012384197608
2018-03-22,102.39,106.66690415789569,-0.04009588720757018
2018-03-23,99.7,110.06690415789568,-0.09418729669205472
2018-03-26,103.1,105.00690415789569,-0.01815979790270117
2018-03-27,98.04,104.42690415789568,-0.061161481415158425
2018-03-28,97.46,104.74690415789568,-0.06956677351448404
2018-03-29,97.78,103.09409966034958,-0.05154610863140796
2018-04-02,95.92,103.03409966034958,-0.06904607002731233
2018-04-03,95.86,104.13409966034958,-0.07945619818423466
2018-04-04,96.96,105.80409966034958,-0.0835893853710844
2018-04-05,98.63,101.80409966034958,-0.031178505295360148
2018-04-06,94.63,103.68409966034959,-0.08732389720322775
2018-04-09,96.51,104.81409966034958,-0.07922693308685602
2018-04-10,97.64,103.79409966034959,-0.05929142100069218
2018-04-11,96.62,105.01409966034959,-0.07993307267784877
2018-04-12,97.84,104.36409966034958,-0.06251287254508109
2018-04-13,97.19,105.64409966034958,-0.08002434293566685
2018-04-16,98.47,109.38409966034958,-0.09977775283829304
2018-04-17,102.21,109.67409966034958,-0.06805708625341089
2018-04-18,102.5,107.94409966034958,-0.05043443483691701
2018-04-19,100.77,105.55409966034958,-0.04532367454929542
2018-04-20,98.38,105.29409966034959,-0.0656646448628424
2018-04-23,98.12,103.55409966034958,-0.052475949075633466
2018-04-24,96.38,103.39409966034958,-0.06783849062365221
2018-04-25,96.22,106.36409966034958,-0.09537146173137867
2018-04-26,99.19,105.80409966034958,-0.06251269734898779
2018-04-27,98.63,106.88409966034958,-0.07722476670130551
2018-04-30,99.71,111.47409966034958,-0.10553213433608
2018-05-01,104.3,112.05409966034958,-0.06919960700994665
2018-05-02,104.88,112.27409966034958,-0.06585757251866753
2018-05-03,105.1,115.93409966034959,-0.09345050069039307
2018-05-04,108.76,117.37409966034959,-0.07339012341970308
2018-05-07,110.2,118.47409966034958,-0.06983889039098323
2018-05-08,111.3,123.16409966034958,-0.09632757997717911
2018-05-09,115.99,124.23409966034959,-0.06635939474660002
2018-05-10,117.06,123.26409966034959,-0.05033176470233258
2018-05-11,116.09,121.57409966034959,-0.045109111855822226
2018-05-14,114.4,120.64409966034958,-0.05175636171125353
2018-05-15,113.47,120.24409966034958,-0.056336233374312816
2018-05-16,113.07,121.05409966034958,-0.06595480601442794
2018-05-17,113.88,122.98409966034959,-0.07402663991111669
2018-05-18,115.81,123.13409966034958,-0.059480677412286354
2018-05-21,115.96,120.41409966034958,-0.03698985146185707
2018-05-22,113.24,119.77409966034958,-0.054553527673167346
2018-05-23,112.6,119.24409966034958,-0.05571847730222612
2018-05-24,112.07,119.19409966034958,-0.05976889527795515
2018-05-25,112.02,117.95409966034958,-0.05030854949032637
2018-05-29,110.78,117.80409966034958,-0.05962525651145689
2018-05-30,110.63,119.25409966034958,-0.07231700784217976
2018-05-31,112.08,121.76409966034959,-0.07953164920828504
2018-06-01,114.59,120.85409966034959,-0.051831916980510484
2018-06-04,113.68,120.43409966034959,-0.056081289928663236
2018-06-05,113.26,119.76409966034959,-0.05430759032794619
2018-06-06,112.59,120.59409966034958,-0.06637223282808147
2018-06-07,113.42,120.59409966034958,-0.05948964070841989
2018-06-08,113.42,120.49409966034958,-0.05870909596644269
2018-06-11,113.32,121.87409966034959,-0.07018800289962324
2018-06-12,114.7,125.63409966034958,-0.08703130511469248
2018-06-13,118.46,129.0140996603496,-0.0818057847020982
2018-06-14,121.84,128.68409966034957,-0.05318527835539877
2018-06-15,121.51,127.86409966034958,-0.04969416495504386
2018-06-18,120.69,125.00409966034958,-0.03451166539394701
2018-06-19,117.83,125.18409966034959,-0.05874627592723669
2018-06-20,118.01,123.67409966034958,-0.045798592234793656
2018-06-21,116.5,124.13409966034958,-0.06149881202052998
2018-06-22,116.96,123.90409966034959,-0.05604414768667876
2018-06-25,116.73,123.08409966034958,-0.05162404955541544
2018-06-26,115.91,121.13409966034958,-0.04312658182128348
2018-06-27,113.96,125.23409966034959,-0.09002420020526636
2018-06-28,118.06,125.53409966034958,-0.059538401761527915
2018-06-29,118.36,123.87744923912575,-0.04453957740504644
2018-07-02,119.87,122.15744923912575,-0.01872541751136292
2018-07-03,118.15,124.82744923912576,-0.053493436578473164
2018-07-05,120.82,127.44744923912575,-0.05200142708773148
2018-07-06,123.44,125.97744923912575,-0.020142090941286273
2018-07-09,121.97,125.15744923912575,-0.025467515185898515
2018-07-10,121.15,126.74744923912574,-0.04416222395580849
2018-07-11,122.74,130.24744923912576,-0.05763989454674523
2018-07-12,126.24,130.35744923912574,-0.03158583773431134
2018-07-13,126.35,129.89744923912576,-0.02730961431425294
2018-07-16,125.89,130.68744923912575,-0.03670933411782795
2018-07-17,126.68,130.81744923912575,-0.03162765566207271
2018-07-18,126.81,131.41744923912574,-0.035059645928312566
2018-07-19,127.41,130.61744923912576,-0.02455605478295464
2018-07-20,126.61,130.80744923912576,-0.03208876301419583
2018-07-23,126.8,129.16744923912574,-0.01832852822496267
2018-07-24,125.16,131.84744923912575,-0.050721111995098433
2018-07-25,127.84,129.33744923912576,-0.011577847312862932
2018-07-26,125.33,126.58744923912575,-0.009933443217979732
2018-07-27,122.58,117.11744923912575,0.046641647306722156
2018-07-30,113.11,117.02744923912574,-0.03347461868643398
2018-07-31,113.02,116.24744923912574,-0.027763613397544296
2018-08-01,112.24,117.24744923912574,-0.04270838531346699
2018-08-02,113.24,127.41744923912574,-0.11126772136615903
2018-08-03,123.41,125.32744923912576,-0.015299515395603813
2018-08-06,121.32,126.21744923912576,-0.03880168129406003
2018-08-07,122.21,128.95744923912574,-0.052323066863814494
2018-08-08,124.95,129.20744923912574,-0.03295049367661784
2018-08-09,125.2,132.80744923912576,-0.05728179618470197
2018-08-10,128.8,132.10744923912574,-0.025036054046725043
2018-08-13,128.1,133.09744923912575,-0.03754729536662438
2018-08-14,129.09,129.95744923912574,-0.006674871230579527
2018-08-15,125.95,129.94744923912575,-0.0307620446767658
2018-08-16,125.94,128.30744923912576,-0.0184513779454345
2018-08-17,124.3,128.88744923912574,-0.035592676138811785
2018-08-20,124.88,130.42744923912574,-0.04253283546897435
2018-08-21,126.42,133.23744923912574,-0.05116766553291052
2018-08-22,129.23,134.68744923912575,-0.04051935996973666
2018-08-23,130.68,138.01744923912574,-0.05316319986767071
2018-08-24,134.01,137.37744923912575,-0.024512387278819103
2018-08-27,133.37,137.66744923912574,-0.031216160849040997
2018-08-28,133.66,140.09744923912575,-0.04594979618892259
2018-08-29,136.09,138.64744923912573,-0.018445699889616307
2018-08-30,134.64,137.56744923912575,-0.021280101181763933
2018-08-31,133.56,138.53744923912575,-0.035928546876406675
2018-09-04,134.53,132.90744923912575,0.012208125053660313
2018-09-05,128.9,134.35744923912574,-0.040618880977806526
2018-09-06,130.35,134.54744923912574,-0.031196795352588125
2018-09-07,130.54,133.16744923912574,-0.019730416510477022
2018-09-10,129.16,137.92744923912574,-0.06356565924688096
2018-09-11,133.92,137.48744923912574,-0.025947453813919052
2018-09-12,133.48,140.26744923912574,-0.048389339621871974
2018-09-13,136.26,138.11744923912576,-0.013448331469761876
2018-09-14,134.11,135.48744923912574,-0.010166618730083399
2018-09-17,131.48,136.72744923912575,-0.038378901005813204
2018-09-18,132.72,134.57744923912574,-0.013802083853033276
2018-09-19,130.57,134.95744923912574,-0.03250987080640355
2018-09-20,130.95,136.07744923912574,-0.03768037443232353
2018-09-21,132.07,138.88744923912574,-0.049086143323058606
2018-09-24,134.88,139.55744923912576,-0.033516299306324715
2018-09-25,135.55,138.53744923912575,-0.021564199828518427
2018-09-26,134.53,141.07744923912574,-0.046410317697393566
2018-09-27,137.07,141.99744923912576,-0.03470097009156736
2018-09-28,137.99,141.4025993730624,-0.02413392248935209
2018-10-01,137.41,138.3725993730624,-0.006956575054770542
2018-10-02,134.38,140.10259937306242,-0.04084577587189797
2018-10-03,136.11,135.8725993730624,0.0017472295962026596
2018-10-04,131.88,134.5925993730624,-0.020154149527520815
2018-10-05,130.6,130.8125993730624,-0.0016252209197074041
2018-10-08,126.82,131.94259937306242,-0.03882445394742062
2018-10-09,127.95,126.2425993730624,0.01352475816734433
2018-10-10,122.25,126.25259937306241,-0.03170310467220694
2018-10-11,122.26,133.04259937306242,-0.0810462169551206
2018-10-12,129.05,131.7725993730624,-0.020661346789968227
2018-10-15,127.78,136.01259937306241,-0.060528211437836044
2018-10-16,132.02,136.0525993730624,-0.029640002408221733
2018-10-17,132.06,130.8625993730624,0.009150059930599808
2018-10-18,126.87,126.44259937306241,0.0033801948793901193
2018-10-19,122.45,124.50259937306241,-0.016486397741078074
2018-10-22,120.51,122.7725993730624,-0.0184291884721538
2018-10-23,118.78,114.9625993730624,0.033205587275822124
2018-10-24,110.97,124.69259937306241,-0.11005143402301165
2018-10-25,120.7,124.0525993730624,-0.027025627757949366
2018-10-26,120.06,115.7125993730624,0.03757067640422962
2018-10-29,111.72,128.0025993730624,-0.12720522436897486
2018-10-30,124.01,132.8625993730624,-0.06662973187966426
2018-10-31,128.87,132.9025993730624,-0.03034251694161938
2018-11-01,128.91,132.3625993730624,-0.026084402916048077
2018-11-02,128.37,130.69259937306242,-0.017771468194863527
2018-11-05,126.7,127.67259937306241,-0.007617917844849775
2018-11-06,123.68,129.8025993730624,-0.04716854209880339
2018-11-07,125.81,123.1325993730624,0.021744043742841113
2018-11-08,119.14,117.04259937306242,0.017919976471577836
2018-11-09,113.05,113.0225993730624,0.00024243493858389087
2018-11-12,109.03,110.9925993730624,-0.01768225434982218
2018-11-13,107.0,110.56259937306241,-0.03222246395493489
2018-11-14,106.57,117.0525993730624,-0.08955460561497619
2018-11-15,113.06,117.92259937306241,-0.04123551718597207
2018-11-16,113.93,109.9925993730624,0.03579695951709527
2018-11-19,106.0,108.7125993730624,-0.02495202385653328
2018-11-20,104.72,110.83259937306241,-0.055151637763970585
2018-11-21,106.84,109.4925993730624,-0.02422628915790448
2018-11-23,105.5,114.4325993730624,-0.0780599184323445
2018-11-26,110.44,113.5525993730624,-0.027411079889385626
2018-11-27,109.56,114.62259937306241,-0.04416754986148197
2018-11-28,110.63,115.90259937306242,-0.04549164040826381
2018-11-29,111.91,113.6625993730624,-0.015419314556673447
2018-11-30,109.67,107.45259937306241,0.020636081768846237
2018-12-03,103.46,105.6825993730624,-0.02103089237251421
2018-12-04,101.69,110.19259937306241,-0.07716125603205393
2018-12-06,106.2,106.6625993730624,-0.004337034497391312
2018-12-07,102.67,109.23259937306241,-0.0600791284902884
2018-12-10,105.24,109.4125993730624,-0.038136370006484954
2018-12-11,105.42,108.1825993730624,-0.025536448459106742
2018-12-12,104.19,109.89259937306241,-0.05189247870735392
2018-12-13,105.9,107.45259937306241,-0.014449156019687992
2018-12-14,103.46,106.1825993730624,-0.025640730111501808
2018-12-17,102.19,107.42259937306241,-0.048710414787957124
2018-12-18,103.43,107.04259937306242,-0.03374917457368409
2018-12-19,103.05,106.09259937306241,-0.028678714547877848
2018-12-20,102.1,105.36259937306241,-0.030965441176241004
2018-12-21,101.37,102.75259937306241,-0.013455614568373298
2018-12-24,98.76,108.62259937306241,-0.09079693756167151
2018-12-26,104.63,110.14259937306241,-0.050049657484392274
2018-12-27,106.15,108.56259937306241,-0.022223117233696632
2018-12-28,104.57,106.9325993730624,-0.022094285436940142
2018-12-31,102.94,113.18968464470318,-0.09055316901779908
2019-01-02,104.01,108.32968464470318,-0.03987535511499696
2019-01-03,99.15,110.87968464470318,-0.1057875000482652
2019-01-04,101.7,113.58968464470318,-0.10467222161847611
2019-01-07,104.41,117.09968464470317,-0.10836651424985011
2019-01-08,107.92,116.63968464470318,-0.07475744358589664
2019-01-09,107.46,119.17968464470317,-0.09833626158385755
2019-01-10,110.0,118.20968464470317,-0.06945018650018908
2019-01-11,109.03,114.15968464470318,-0.04493429235257773
2019-01-14,104.98,115.66968464470318,-0.09241561155403988
2019-01-15,106.49,115.10968464470318,-0.07488235825950396
2019-01-16,105.93,114.54968464470318,-0.07524843626971733
2019-01-17,105.37,117.43968464470318,-0.10277347628459887
2019-01-18,108.26,116.50968464470319,-0.0708068575574694
2019-01-22,107.33,108.98968464470317,-0.015227905742764558
2019-01-23,99.81,110.66968464470318,-0.09812700451408529
2019-01-24,101.49,112.87968464470318,-0.10090110262580043
2019-01-25,103.7,111.56968464470317,-0.07053604811884517
2019-01-28,102.39,109.98968464470317,-0.06909452162948038
2019-01-29,100.81,111.77968464470318,-0.09813665765448187
2019-01-30,102.6,114.72968464470318,-0.1057240302042719
2019-01-31,105.55,114.12968464470318,-0.07517487384121468
2019-02-01,104.95,115.47968464470318,-0.09118213889395266
2019-02-04,106.3,116.46968464470318,-0.08731615162972517
2019-02-05,107.29,101.70968464470317,0.05486513280215388
2019-02-06,92.53,105.56968464470317,-0.12351732117594638
2019-02-07,96.39,106.31968464470317,-0.09339460211799888
2019-02-08,97.14,102.61968464470318,-0.05339798756618008
2019-02-11,93.44,98.42968464470317,-0.050692884597915766
2019-02-12,89.25,101.31968464470317,-0.11912477508223429
2019-02-13,92.14,102.45968464470317,-0.10071946522662523
2019-02-14,93.28,102.47968464470318,-0.089770813372411
2019-02-15,93.3,102.44968464470318,-0.08930905621070884
2019-02-19,93.27,97.84968464470317,-0.04680326422442982
