date,PNC,dcf,Deviation
2005-12-06,64.23,75.06783508494243,-0.1443738862680528
2005-12-07,63.07,75.28783508494243,-0.16228166304898828
2005-12-08,63.29,75.84783508494243,-0.1655661637656347
2005-12-09,63.85,75.26783508494243,-0.1516960740541693
2005-12-12,63.27,75.99783508494242,-0.16747628495886202
2005-12-13,64.0,76.01783508494242,-0.1580923091471057
2005-12-14,64.02,75.64783508494243,-0.15371008399494746
2005-12-15,63.65,75.88783508494242,-0.16126214526009908
2005-12-16,63.89,75.46783508494244,-0.15341416739874758
2005-12-19,63.47,75.38783508494242,-0.1580869787746807
2005-12-20,63.39,75.75783508494243,-0.16325486428004654
2005-12-21,63.76,76.23783508494242,-0.16366985068555406
2005-12-22,64.24,75.89783508494243,-0.15359904629552812
2005-12-23,63.9,75.14783508494243,-0.1496761027410647
2005-12-27,63.15,74.98783508494242,-0.15786340639829277
2005-12-28,62.99,74.27783508494242,-0.15196774477923214
2005-12-29,62.28,73.82783508494244,-0.15641573495492722
2005-12-30,61.83,64.32997744565782,-0.038861780229437426
2006-01-03,63.56,64.72997744565782,-0.018074738966810888
2006-01-04,63.96,64.75997744565782,-0.012352960535372493
2006-01-05,63.99,65.27997744565782,-0.019760690737549047
2006-01-06,64.51,65.23997744565783,-0.011189112477328234
2006-01-09,64.47,65.24997744565782,-0.011953681460003751
2006-01-10,64.48,65.24997744565782,-0.011800424702048007
2006-01-11,64.48,64.43997744565782,0.0006210826870003405
2006-01-12,63.67,64.53997744565783,-0.013479667643056414
2006-01-13,63.77,63.179977445657826,0.009338758546561188
2006-01-17,62.41,64.28997744565783,-0.029242154381636132
2006-01-18,63.52,64.43997744565782,-0.014276501670622554
2006-01-19,63.67,66.76997744565783,-0.04642771443469196
2006-01-20,66.0,65.42997744565783,0.008711947895986949
2006-01-23,64.66,66.26997744565783,-0.024294220516040355
2006-01-24,65.5,66.23997744565783,-0.01117116089396153
2006-01-25,65.47,67.39997744565783,-0.028634689784783673
2006-01-26,66.63,66.88997744565782,-0.003886642746576352
2006-01-27,66.12,65.97997744565782,0.0021221976690959377
2006-01-30,65.21,65.62997744565783,-0.00639917095820397
2006-01-31,64.86,65.85997744565782,-0.015183385789691695
2006-02-01,65.09,65.11997744565782,-0.000460341769664141
2006-02-02,64.35,64.74997744565782,-0.006177259999719853
2006-02-03,63.98,64.01997744565783,-0.0006244526670096118
2006-02-06,63.25,64.00997744565782,-0.01187279664803842
2006-02-07,63.24,64.83997744565781,-0.024675786585501847
2006-02-08,64.07,64.69997744565782,-0.009736903636279548
2006-02-09,63.93,65.34997744565783,-0.02172881309467356
2006-02-10,64.58,67.35997744565782,-0.041270462833817745
2006-02-13,66.59,67.73997744565783,-0.016976348221851123
2006-02-14,66.97,69.83997744565781,-0.04109361930838151
2006-02-15,69.07,70.97997744565782,-0.02690867924155238
2006-02-16,70.21,69.99997744565782,0.0030003231716069223
2006-02-17,69.23,69.91997744565782,-0.009868101662276252
2006-02-21,69.15,71.92997744565783,-0.03864838478168653
2006-02-22,71.16,71.48997744565783,-0.004615716180756402
2006-02-23,70.72,71.66997744565782,-0.01325488690683796
2006-02-24,70.9,71.74997744565782,-0.011846379273102503
2006-02-27,70.98,71.11997744565782,-0.001968187430385182
2006-02-28,70.35,71.67997744565783,-0.018554378684983774
2006-03-01,70.91,71.39997744565783,-0.0068624313786478375
2006-03-02,70.63,71.25997744565782,-0.008840550730432661
2006-03-03,70.49,70.61997744565782,-0.001840519501126292
2006-03-06,69.85,70.60997744565782,-0.01076303198429307
2006-03-07,69.84,70.79997744565783,-0.013559007789157196
2006-03-08,70.03,70.35997744565782,-0.0046898458134480014
2006-03-09,69.59,70.74997744565782,-0.01639544615471833
2006-03-10,69.98,70.86997744565782,-0.01255789091142645
2006-03-13,70.1,71.44997744565784,-0.018894021998601573
2006-03-14,70.68,70.65997744565783,0.00028336485611779594
2006-03-15,69.89,70.27997744565782,-0.0055489125044093646
2006-03-16,69.51,70.51997744565783,-0.01432186285703374
2006-03-17,69.75,70.81997744565783,-0.0151084126859381
2006-03-20,70.05,70.20997744565783,-0.0022785571435577356
2006-03-21,69.44,70.90997744565783,-0.02073019197875725
2006-03-22,70.14,70.54997744565783,-0.005811163383767526
2006-03-23,69.78,70.55997744565782,-0.011054105654420332
2006-03-24,69.79,70.48997744565783,-0.009930169806018907
2006-03-27,69.72,69.43997744565782,0.0040325841776276405
2006-03-28,68.67,69.26997744565783,-0.00866143555667398
2006-03-29,68.5,67.75997744565782,0.010921233776024497
2006-03-30,66.99,68.07997744565782,-0.016010249805500476
2006-03-31,67.31,69.97072528418948,-0.03802626417523636
2006-04-03,67.29,70.33072528418948,-0.0432346641087894
2006-04-04,67.65,70.4907252841895,-0.04029927728416549
2006-04-05,67.81,70.47072528418948,-0.03775646232473828
2006-04-06,67.79,69.8607252841895,-0.029640764188546553
2006-04-07,67.18,69.72072528418948,-0.036441463766092475
2006-04-10,67.04,68.75072528418947,-0.02488301435538276
2006-04-11,66.07,68.76072528418949,-0.039131717605779714
2006-04-12,66.08,68.53072528418949,-0.035760971068474756
2006-04-13,65.85,68.8607252841895,-0.043721951399207426
2006-04-17,66.18,70.8607252841895,-0.06605528330986277
2006-04-18,68.18,71.5207252841895,-0.04670989102690204
2006-04-19,68.84,72.20072528418949,-0.04654697402223207
2006-04-20,69.52,72.37072528418949,-0.039390586082909906
2006-04-21,69.69,72.2707252841895,-0.035709137746180564
2006-04-24,69.59,72.01072528418949,-0.0336161769602531
2006-04-25,69.33,72.68072528418949,-0.046101979184822284
2006-04-26,70.0,73.29072528418949,-0.04489961412483634
2006-04-27,70.61,74.15072528418949,-0.04775037965737128
2006-04-28,71.47,72.76072528418949,-0.017739313058633854
2006-05-01,70.08,73.07072528418949,-0.040929185697252235
2006-05-02,70.39,72.97072528418948,-0.03536658398472359
2006-05-03,70.29,73.57072528418949,-0.04459280877708738
2006-05-04,70.89,74.28072528418949,-0.04564744449138003
2006-05-05,71.6,73.7107252841895,-0.028635253228775914
2006-05-08,71.03,73.82072528418949,-0.03780408920998768
2006-05-09,71.14,73.79072528418949,-0.03592220125199719
2006-05-10,71.11,72.3507252841895,-0.0171487608357207
2006-05-11,69.67,71.45072528418949,-0.024922424189632753
2006-05-12,68.77,72.2407252841895,-0.04804388757914502
2006-05-15,69.56,72.26072528418949,-0.037374732589079085
2006-05-16,69.58,71.4107252841895,-0.025636559170962858
2006-05-17,68.73,70.62072528418949,-0.02677295194266127
2006-05-18,67.94,71.14072528418949,-0.04499146264538889
2006-05-19,68.46,70.97072528418948,-0.035376914553652106
2006-05-22,68.29,71.09072528418949,-0.039396493325865145
2006-05-23,68.41,71.3507252841895,-0.04121507206095809
2006-05-24,68.67,71.93072528418949,-0.04533146678706168
2006-05-25,69.25,71.6307252841895,-0.03323609072425482
2006-05-26,68.95,70.82072528418949,-0.026414941059734187
2006-05-30,68.14,71.59072528418949,-0.04820073089763155
2006-05-31,68.91,72.2707252841895,-0.04650188954067014
2006-06-01,69.59,71.8507252841895,-0.03146419573703252
2006-06-02,69.17,70.3007252841895,-0.016084119752940773
2006-06-05,67.62,70.1907252841895,-0.036624857112974585
2006-06-06,67.51,70.6107252841895,-0.04391295050022348
2006-06-07,67.93,71.84072528418949,-0.05443604959052584
2006-06-08,69.16,71.82072528418949,-0.037046761553314767
2006-06-09,69.14,71.58072528418948,-0.03409752100861407
2006-06-12,68.9,70.87072528418949,-0.027807324904421837
2006-06-13,68.19,69.57072528418949,-0.019846354606041117
2006-06-14,66.89,72.2407252841895,-0.07406798953277605
2006-06-15,69.56,71.95072528418949,-0.033227257609240834
2006-06-16,69.27,71.26072528418949,-0.027935798804326395
2006-06-19,68.58,71.14072528418949,-0.03599520912894871
2006-06-20,68.46,71.26072528418949,-0.03930250882263875
2006-06-21,68.58,71.39072528418949,-0.03937101455407066
2006-06-22,68.71,70.8007252841895,-0.029529715632113485
2006-06-23,68.12,70.9407252841895,-0.039761720406573664
2006-06-26,68.26,70.64072528418949,-0.03370188053154555
2006-06-27,67.96,71.56072528418949,-0.05031705967050937
2006-06-28,68.88,73.29072528418949,-0.06018122029883899
2006-06-29,70.61,72.8507252841895,-0.030757762197266558
2006-06-30,70.17,81.38276191199508,-0.13777809512191563
2006-07-03,70.75,80.54276191199507,-0.12158463007135412
2006-07-05,69.91,80.48276191199507,-0.1313667878788255
2006-07-06,69.85,80.20276191199508,-0.12908236156948028
2006-07-07,69.57,80.95276191199508,-0.1406099266183093
2006-07-10,70.32,81.38276191199508,-0.1359349529567211
2006-07-11,70.75,80.16276191199508,-0.11742062882424975
2006-07-12,69.53,80.02276191199508,-0.13112221649553257
2006-07-13,69.39,81.38276191199508,-0.14736243438092822
2006-07-14,70.75,81.51276191199507,-0.13203775285660235
2006-07-17,70.88,81.60276191199507,-0.13140194842374453
2006-07-18,70.97,81.11276191199508,-0.12504520463746105
2006-07-19,70.48,80.43276191199507,-0.1237401486086579
2006-07-20,69.8,79.23276191199507,-0.1190512823782689
2006-07-21,68.6,79.27276191199508,-0.1346334056563273
2006-07-24,68.64,79.52276191199508,-0.1368509047012053
2006-07-25,68.89,79.58276191199508,-0.13436027671192718
2006-07-26,68.95,79.77276191199508,-0.13566989098277293
2006-07-27,69.14,81.59276191199507,-0.15262091416180346
2006-07-28,70.96,81.47276191199508,-0.12903406813863405
2006-07-31,70.84,81.23276191199507,-0.1279380593171785
2006-08-01,70.6,80.51276191199507,-0.1231203808761433
2006-08-02,69.88,81.36276191199508,-0.14113043414646198
2006-08-03,70.73,82.30276191199508,-0.14061207234296258
2006-08-04,71.67,82.32276191199507,-0.1294023871961818
2006-08-07,71.69,81.76276191199507,-0.12319498114357774
2006-08-08,71.13,81.24276191199507,-0.1244758508204038
2006-08-09,70.61,81.47276191199508,-0.13332998240232452
2006-08-10,70.84,81.05276191199508,-0.12600140539422722
2006-08-11,70.42,81.27276191199508,-0.13353504491144053
2006-08-14,70.64,82.14276191199508,-0.1400337856221433
2006-08-15,71.51,82.09276191199507,-0.12891224104921672
2006-08-16,71.46,81.80276191199508,-0.1264353631864168
2006-08-17,71.17,81.89276191199508,-0.1309366256753942
2006-08-18,71.26,81.56276191199508,-0.12631698179999828
2006-08-21,70.93,81.41276191199508,-0.1287606717399742
2006-08-22,70.78,81.15276191199507,-0.12781773124670315
2006-08-23,70.52,81.12276191199507,-0.13070020869724996
2006-08-24,70.49,80.19276191199508,-0.12099298840265738
2006-08-25,69.56,80.91276191199508,-0.14030866879001025
2006-08-28,70.28,81.12276191199507,-0.1336586878508611
2006-08-29,70.49,81.19276191199508,-0.13181916293962037
2006-08-30,70.56,81.42276191199508,-0.1334118575311407
2006-08-31,70.79,81.63276191199508,-0.13282365631196213
2006-09-01,71.0,81.68276191199507,-0.13078355410538967
2006-09-05,71.05,81.63276191199508,-0.1296386605589055
2006-09-06,71.0,80.65276191199507,-0.11968296786324273
2006-09-07,70.02,82.35276191199507,-0.1497552920589874
2006-09-08,71.72,82.12276191199507,-0.12667330798181076
2006-09-11,71.49,82.84276191199507,-0.13703987711147603
2006-09-12,72.21,83.32276191199507,-0.13337006187735712
2006-09-13,72.69,82.48276191199507,-0.11872495155343432
2006-09-14,71.85,83.48276191199507,-0.13934328052368428
2006-09-15,72.85,83.13276191199508,-0.12369084913695616
2006-09-18,72.5,82.63276191199508,-0.12262402559878849
2006-09-19,72.0,83.76276191199507,-0.14042948970992097
2006-09-20,73.13,83.40276191199507,-0.12317052429072661
2006-09-21,72.77,83.56276191199508,-0.1291575537362155
2006-09-22,72.93,83.95276191199508,-0.1312971921465773
2006-09-25,73.32,83.58276191199508,-0.12278562800785198
2006-09-26,72.95,83.35276191199507,-0.12480404576129633
2006-09-27,72.72,83.33276191199508,-0.12735401621756948
2006-09-28,72.7,83.07276191199507,-0.12486357348975208
2006-09-29,72.44,82.9902478633244,-0.12712635683049733
2006-10-02,72.36,83.4202478633244,-0.1325846919257001
2006-10-03,72.79,84.0702478633244,-0.13417645540504464
2006-10-04,73.44,84.45024786332438,-0.1303755541504572
2006-10-05,73.82,84.2302478633244,-0.12359274877377202
2006-10-06,73.6,81.03024786332438,-0.091697212574953
2006-10-09,70.4,80.89024786332439,-0.12968495140538017
2006-10-10,70.26,81.13024786332439,-0.13398514302134124
2006-10-11,70.5,80.7302478633244,-0.12672137314187504
2006-10-12,70.1,80.05024786332439,-0.12430002565779907
2006-10-13,69.42,79.6602478633244,-0.12854903340112522
2006-10-16,69.03,79.5702478633244,-0.13246468556223534
2006-10-17,68.94,79.78024786332438,-0.13587633723444126
2006-10-18,69.15,79.88024786332439,-0.13432917586440019
2006-10-19,69.25,79.27024786332437,-0.12640616288473094
2006-10-20,68.64,79.18024786332437,-0.13311713650503132
2006-10-23,68.55,79.12024786332438,-0.13359725416411572
2006-10-24,68.49,79.0802478633244,-0.13391773735494217
2006-10-25,68.45,79.6602478633244,-0.1407257467056614
2006-10-26,69.03,78.70024786332438,-0.12287442702999252
2006-10-27,68.07,79.1602478633244,-0.14009870058103513
2006-10-30,68.53,80.6602478633244,-0.15038694009319964
2006-10-31,70.03,79.96024786332438,-0.12418980841952998
2006-11-01,69.33,79.46024786332438,-0.12748824897638023
2006-11-02,68.83,79.38024786332439,-0.13290772134510886
2006-11-03,68.75,79.88024786332439,-0.13933667159331187
2006-11-06,69.25,80.0702478633244,-0.1351344369733184
2006-11-07,69.44,80.1602478633244,-0.13373521351384465
2006-11-08,69.53,79.7302478633244,-0.12793448078588587
2006-11-09,69.1,79.60024786332437,-0.13191225084315772
2006-11-10,68.97,79.97024786332439,-0.1375542549539761
2006-11-13,69.34,80.18024786332437,-0.1351984828208901
2006-11-14,69.55,80.13024786332439,-0.1320381272421718
2006-11-15,69.5,80.14024786332439,-0.13277033883736988
2006-11-16,69.51,80.05024786332439,-0.13167039634056488
2006-11-17,69.42,79.85024786332437,-0.13062261098021
2006-11-20,69.22,79.80024786332439,-0.13258414787690143
2006-11-21,69.17,79.93024786332437,-0.13462047411292533
2006-11-22,69.3,80.2302478633244,-0.13623599769932826
2006-11-24,69.6,79.70024786332438,-0.12672793540924743
2006-11-27,69.07,80.2302478633244,-0.13910274691331326
2006-11-28,69.6,81.34024786332435,-0.14433503919303814
2006-11-29,70.71,81.3202478633244,-0.13047485887102972
2006-11-30,70.69,81.61024786332437,-0.1338097622447234
2006-12-01,70.98,82.1602478633244,-0.13607855567722993
2006-12-04,71.53,82.09024786332435,-0.1286419293179205
2006-12-05,71.46,82.10024786332437,-0.12960067892897997
2006-12-06,71.47,82.51024786332437,-0.1338045654839407
2006-12-07,71.88,82.45024786332438,-0.12820152925248218
2006-12-08,71.82,82.94024786332437,-0.13407541151371072
2006-12-11,72.31,83.3302478633244,-0.13224787092196655
2006-12-12,72.7,83.46024786332438,-0.12892662241963992
2006-12-13,72.83,84.09024786332435,-0.133906703208036
2006-12-14,73.46,84.1602478633244,-0.12714135396442183
2006-12-15,73.53,84.89024786332439,-0.13382276703461504
2006-12-18,74.26,83.96024786332438,-0.11553381642125493
2006-12-19,73.33,85.09024786332435,-0.13820911512931744
2006-12-20,74.46,84.9202478633244,-0.12317731196639636
2006-12-21,74.29,84.70024786332438,-0.12290693505552375
2006-12-22,74.07,85.11024786332437,-0.12971702163355858
2006-12-26,74.48,85.61024786332437,-0.13001069546129174
2006-12-27,74.98,85.36024786332437,-0.1216051748109358
2006-12-28,74.73,84.6702478633244,-0.11739953660428692
2006-12-29,74.04,75.50720118621467,-0.019431274940204468
2007-01-03,75.15,75.31720118621466,-0.002219960162901824
2007-01-04,74.96,74.45720118621466,0.0067528567522683325
2007-01-05,74.1,75.29720118621466,-0.015899677110891797
2007-01-08,74.94,75.46720118621467,-0.006985831963130629
2007-01-09,75.11,75.32720118621467,-0.002883436299162767
2007-01-10,74.97,75.33720118621467,-0.004874101777514128
2007-01-11,74.98,75.18720118621466,-0.002755803952610103
2007-01-12,74.83,75.11720118621467,-0.003823374429282933
2007-01-16,74.76,75.01720118621466,-0.0034285628115637845
2007-01-17,74.66,75.20720118621466,-0.007275914773902881
2007-01-18,74.85,75.17720118621466,-0.004352399145642338
2007-01-19,74.82,74.27720118621467,0.007307744571911412
2007-01-22,73.92,73.49720118621467,0.005752583866617256
2007-01-23,73.14,74.05720118621467,-0.01238503712702288
2007-01-24,73.7,73.00720118621467,0.00948945860858652
2007-01-25,72.65,73.25720118621467,-0.0082886211373433
2007-01-26,72.9,73.25720118621467,-0.004875987349102884
2007-01-29,72.9,73.83720118621467,-0.01269280486202451
2007-01-30,73.48,74.12720118621466,-0.00873095403384816
2007-01-31,73.77,74.02720118621467,-0.0034744145677976235
2007-02-01,73.67,74.32720118621467,-0.008842000986531873
2007-02-02,73.97,74.57720118621467,-0.008141914372711834
2007-02-05,74.22,74.64720118621467,-0.0057229364185936715
2007-02-06,74.29,75.12720118621466,-0.011143782451571993
2007-02-07,74.77,74.95720118621466,-0.002497440983016519
2007-02-08,74.6,74.98720118621466,-0.0051635636493905235
2007-02-09,74.63,75.22720118621467,-0.007938633589948174
2007-02-12,74.87,76.11720118621467,-0.016385273851090343
2007-02-13,75.76,76.02720118621467,-0.003514547188975259
2007-02-14,75.67,75.96720118621467,-0.00391223029904908
2007-02-15,75.61,75.98720118621466,-0.004964009469045849
2007-02-16,75.63,76.58720118621467,-0.012498187313143005
2007-02-20,76.23,76.20720118621466,0.00029916875873237103
2007-02-21,75.85,76.05720118621467,-0.002724280975148874
2007-02-22,75.7,75.85720118621467,-0.0020723304281786703
2007-02-23,75.5,76.01720118621466,-0.0068037388662561815
2007-02-26,75.66,73.70720118621466,0.026494003060186344
2007-02-27,73.35,73.64720118621467,-0.004035471564808213
2007-02-28,73.29,73.44720118621467,-0.0021403291572146266
2007-03-01,73.09,73.60720118621467,-0.007026502541595425
2007-03-02,73.25,72.05720118621467,0.016553499083357792
2007-03-05,71.7,72.88720118621467,-0.016288198296729228
2007-03-06,72.53,71.97720118621467,0.007680193237233013
2007-03-07,71.62,72.38720118621467,-0.010598575074633021
2007-03-08,72.03,72.10720118621467,-0.001070644608924698
2007-03-09,71.75,72.38720118621467,-0.0088026774868043
2007-03-12,72.03,70.25720118621467,0.025232983720580915
2007-03-13,69.9,70.08720118621467,-0.0026709753428060257
2007-03-14,69.73,70.59720118621466,-0.012283789890299435
2007-03-15,70.24,70.45720118621466,-0.0030827393447068197
2007-03-16,70.1,71.39720118621467,-0.018168796040497148
2007-03-19,71.04,71.70720118621466,-0.009304521375503416
2007-03-20,71.35,72.89720118621467,-0.021224425095037303
2007-03-21,72.54,72.60720118621467,-0.000925544369108966
2007-03-22,72.25,72.57720118621467,-0.004508319153492146
2007-03-23,72.22,72.53720118621467,-0.004372944930703504
2007-03-26,72.18,72.96720118621467,-0.010788425120016543
2007-03-27,72.61,71.79720118621466,0.011320759031779648
2007-03-28,71.44,72.50720118621467,-0.014718554416048413
2007-03-29,72.15,72.32720118621467,-0.0024499936857563798
2007-03-30,71.97,81.07679740668756,-0.1123231022681761
2007-04-02,70.79,82.14679740668755,-0.13825003244451495
2007-04-03,71.86,82.40679740668756,-0.1279845563544696
2007-04-04,72.12,83.05679740668755,-0.13167853502869276
2007-04-05,72.77,82.89679740668755,-0.12216150350183008
2007-04-09,72.61,83.16679740668756,-0.1269352402144882
2007-04-10,72.88,82.31679740668757,-0.11463999698706584
2007-04-11,72.03,81.38679740668755,-0.11496701805247223
2007-04-12,71.1,83.17679740668756,-0.1451943063837724
2007-04-13,72.89,83.90679740668756,-0.13129803242626792
2007-04-16,73.62,84.15679740668756,-0.12520435343764924
2007-04-17,73.87,85.62679740668756,-0.13730278093723647
2007-04-18,75.34,85.90679740668756,-0.12300304196725842
2007-04-19,75.62,86.13679740668755,-0.1220941307700747
2007-04-20,75.85,85.06679740668757,-0.10834776537576563
2007-04-23,74.78,84.84679740668756,-0.11864675761932886
2007-04-24,74.56,85.12679740668756,-0.12413009450132828
2007-04-25,74.84,85.04679740668756,-0.12001389491340164
2007-04-26,74.76,84.87679740668756,-0.11919391065396678
2007-04-27,74.59,84.38679740668755,-0.11609395909971054
2007-04-30,74.1,84.67679740668756,-0.12490785823995076
2007-05-01,74.39,84.70679740668756,-0.12179420923158468
2007-05-02,74.42,85.26679740668757,-0.12721009509660375
2007-05-03,74.98,85.16679740668756,-0.11960996206119712
2007-05-04,74.88,85.56679740668757,-0.12489420815757135
2007-05-07,75.28,85.52679740668756,-0.11980803347473801
2007-05-08,75.24,85.55679740668755,-0.12058419341770665
2007-05-09,75.27,84.43679740668756,-0.10856401105001567
2007-05-10,74.15,85.02679740668756,-0.12792199328246212
2007-05-11,74.74,84.38679740668755,-0.11431642985805568
2007-05-14,74.1,84.75679740668755,-0.12573383767148694
2007-05-15,74.47,85.11679740668757,-0.12508456298957338
2007-05-16,74.83,84.93679740668756,-0.11899197656694083
2007-05-17,74.65,85.19679740668755,-0.12379335524013102
2007-05-18,74.91,84.91679740668756,-0.11784237880242399
2007-05-21,74.63,84.44679740668755,-0.11624830909111705
2007-05-22,74.16,84.34679740668756,-0.12077278236861533
2007-05-23,74.06,83.67679740668756,-0.11492788568314594
2007-05-24,73.39,83.98679740668756,-0.1261721810319174
2007-05-25,73.7,83.78679740668755,-0.12038647757030108
2007-05-29,73.5,84.40679740668756,-0.129217050543176
2007-05-30,74.12,84.08679740668755,-0.11852987287032613
2007-05-31,73.8,84.05679740668755,-0.12202222453304556
2007-06-01,73.77,84.11679740668757,-0.1230051276995594
2007-06-04,73.83,82.83679740668755,-0.10872942567381805
2007-06-05,72.55,82.12679740668756,-0.11660989724539927
2007-06-06,71.84,81.60679740668755,-0.1196811750621054
2007-06-07,71.32,82.70679740668756,-0.137676681527108
2007-06-08,72.42,83.24679740668755,-0.13005662372565685
2007-06-11,72.96,82.77679740668756,-0.11859358798887853
2007-06-12,72.49,84.24679740668755,-0.13955186153763866
2007-06-13,73.96,84.18679740668756,-0.12147744921670078
2007-06-14,73.9,84.52679740668756,-0.12572104625658975
2007-06-15,74.24,84.83679740668755,-0.12490803201692091
2007-06-18,74.55,84.99679740668755,-0.12290812978167098
2007-06-19,74.71,83.68679740668756,-0.10726659024915941
2007-06-20,73.4,83.38679740668755,-0.11976473155553291
2007-06-21,73.1,82.25679740668755,-0.11131964403397865
2007-06-22,71.97,81.70679740668756,-0.11916753214819575
2007-06-25,71.42,81.56679740668757,-0.12439862455425577
2007-06-26,71.28,82.29679740668756,-0.13386666011127568
2007-06-27,72.01,82.45679740668756,-0.12669419302283347
2007-06-28,72.17,81.86679740668757,-0.11844603323759006
2007-06-29,71.58,83.25549021677378,-0.14023688031112547
2007-07-02,73.15,83.66549021677378,-0.12568491727626974
2007-07-03,73.56,83.10549021677377,-0.11485992311549031
2007-07-05,73.0,83.09549021677377,-0.12149263684993439
2007-07-06,72.99,82.51549021677376,-0.11543881266110956
2007-07-09,72.41,81.58549021677378,-0.11246473107404731
2007-07-10,71.48,81.30549021677378,-0.12084657740304383
2007-07-11,71.2,83.59549021677377,-0.14827941297587555
2007-07-12,73.49,83.53549021677378,-0.12025416012650236
2007-07-13,73.43,83.63549021677377,-0.12202343993348141
2007-07-16,73.53,83.97549021677376,-0.12438736814527485
2007-07-17,73.87,83.31549021677377,-0.11337015712442056
2007-07-18,73.21,81.47549021677376,-0.10144756655998755
2007-07-19,71.37,81.40549021677377,-0.12327780583410741
2007-07-20,71.3,80.96549021677377,-0.1193779002744969
2007-07-23,70.86,78.78549021677378,-0.1005958101544745
2007-07-24,68.68,78.52549021677376,-0.1253795447770496
2007-07-25,68.42,76.06549021677377,-0.1005119429978748
2007-07-26,65.96,76.64549021677378,-0.13941446765559706
2007-07-27,66.54,78.28549021677378,-0.15003406358254034
2007-07-30,68.18,76.75549021677378,-0.11172477945948578
2007-07-31,66.65,77.57549021677376,-0.1408368827092683
2007-08-01,67.47,77.65549021677377,-0.13116252551289265
2007-08-02,67.55,74.19549021677378,-0.08956730654865863
2007-08-03,64.09,78.40549021677377,-0.18258275252402112
2007-08-06,68.3,78.67549021677377,-0.13187703296396747
2007-08-07,68.57,81.94549021677378,-0.16322423822703425
2007-08-08,71.84,80.96549021677377,-0.1127083920858325
2007-08-09,70.86,80.71549021677377,-0.12210159648792751
2007-08-10,70.61,78.90549021677377,-0.1051319774325451
2007-08-13,68.8,77.67549021677377,-0.11426371680441794
2007-08-14,67.57,78.00549021677378,-0.1337789197628786
2007-08-15,67.9,81.76549021677377,-0.16957631122878447
2007-08-16,71.66,82.63549021677377,-0.1328181171066124
2007-08-17,72.53,82.47549021677376,-0.12058722161739954
2007-08-20,72.37,82.81549021677377,-0.12612966716048124
2007-08-21,72.71,83.10549021677377,-0.12508788757106182
2007-08-22,73.0,82.39549021677378,-0.1140291803842084
2007-08-23,72.29,82.62549021677377,-0.12508839814030615
2007-08-24,72.52,81.03549021677378,-0.10508346644161026
2007-08-27,70.93,79.11549021677378,-0.1034625481602377
2007-08-28,69.01,80.82549021677376,-0.146185197084294
2007-08-29,70.72,79.71549021677377,-0.11284494634997477
2007-08-30,69.61,80.47549021677376,-0.13501614202666934
2007-08-31,70.37,80.49549021677377,-0.12578953416527927
2007-09-04,70.39,78.97549021677376,-0.10871081892886147
2007-09-05,68.87,79.62549021677376,-0.1350759686061942
2007-09-06,69.52,78.45549021677377,-0.1138924782967371
2007-09-07,68.35,78.16549021677378,-0.12557319335620887
2007-09-10,68.06,79.18549021677377,-0.1404991013671476
2007-09-11,69.08,78.54549021677377,-0.12050965867868979
2007-09-12,68.44,79.06549021677377,-0.13438846945287852
2007-09-13,68.96,79.32549021677376,-0.13067035814651584
2007-09-14,69.22,79.25549021677378,-0.12662201936200823
2007-09-17,69.15,82.18549021677379,-0.15861060367701352
2007-09-18,72.08,82.07549021677376,-0.12178410619752822
2007-09-19,71.97,80.68549021677377,-0.1080180611576913
2007-09-20,70.58,80.36549021677378,-0.12176234090501903
2007-09-21,70.26,79.75549021677378,-0.11905751178966151
2007-09-24,69.65,79.65549021677377,-0.12560954919171186
2007-09-25,69.55,78.65549021677377,-0.11576420402033127
2007-09-26,68.55,78.91549021677378,-0.13134924700208672
2007-09-27,68.81,78.20549021677377,-0.12013849910960073
2007-09-28,68.1,79.11024052034271,-0.13917592018332325
2007-10-01,69.2,79.3402405203427,-0.12780703025147444
2007-10-02,69.43,79.80024052034271,-0.12995249704415512
2007-10-03,69.89,80.83024052034268,-0.1353483603403275
2007-10-04,70.92,81.7202405203427,-0.13216114455333972
2007-10-05,71.81,81.5302405203427,-0.11922251741569911
2007-10-08,71.62,81.49024052034272,-0.12112174976190893
2007-10-09,71.58,80.3702405203427,-0.10937183295000574
2007-10-10,70.46,79.2802405203427,-0.11125395763752133
2007-10-11,69.37,79.9702405203427,-0.1325523151033443
2007-10-12,70.06,78.3702405203427,-0.10603821635823096
2007-10-15,68.46,76.14024052034272,-0.10086966455393265
2007-10-16,66.23,77.18024052034269,-0.14187880792437402
2007-10-17,67.27,79.92024052034272,-0.15828581643373252
2007-10-18,70.01,78.4402405203427,-0.10747341497705365
2007-10-19,68.53,78.41024052034271,-0.12600701712908768
2007-10-22,68.5,78.9602405203427,-0.1324747803630082
2007-10-23,69.05,79.20024052034272,-0.1281592133263233
2007-10-24,69.29,79.63024052034271,-0.1298531870904137
2007-10-25,69.72,82.0202405203427,-0.14996591624590505
2007-10-26,72.11,81.7202405203427,-0.11759926866527537
2007-10-29,71.81,81.43024052034269,-0.11814088302906811
2007-10-30,71.52,82.07024052034268,-0.12855135373616466
2007-10-31,72.16,79.70024052034272,-0.09460750019214992
2007-11-01,69.79,79.1902405203427,-0.11870453301537731
2007-11-02,69.28,78.50024052034273,-0.11745493337632984
2007-11-05,68.59,80.32024052034268,-0.14604339384879905
