date,IVZ,dcf,Deviation
2016-09-12,31.61,34.0606997299288,-0.07195095078376779
2016-09-13,30.51,33.8706997299288,-0.09922144380617037
2016-09-14,30.32,34.2506997299288,-0.1147626110100779
2016-09-15,30.7,33.7306997299288,-0.08984989206256233
2016-09-16,30.18,33.8506997299288,-0.10843792770060179
2016-09-19,30.3,34.0306997299288,-0.1096274763532934
2016-09-20,30.48,34.3906997299288,-0.11371387499061203
2016-09-21,30.84,34.650699729928796,-0.10997468332904647
2016-09-22,31.1,34.0906997299288,-0.08772773083631413
2016-09-23,30.54,33.8306997299288,-0.09726963249943188
2016-09-26,30.28,34.2606997299288,-0.11618851224020443
2016-09-27,30.71,34.5306997299288,-0.11064646125943645
2016-09-28,30.98,33.9906997299288,-0.08857422041470597
2016-09-29,30.44,34.8206997299288,-0.12580734344529942
2016-09-30,31.27,35.364444444444445,-0.11577855975870299
2016-10-03,31.46,35.294444444444444,-0.10864158665197543
2016-10-04,31.39,35.87444444444444,-0.12500387152724002
2016-10-05,31.97,35.73444444444444,-0.10534498305400952
2016-10-06,31.83,35.034444444444446,-0.0914655418477055
2016-10-07,31.13,35.154444444444444,-0.11447896583330697
2016-10-10,31.25,34.44444444444444,-0.09274193548387089
2016-10-11,30.54,34.70444444444445,-0.11999743868860868
2016-10-12,30.8,34.214444444444446,-0.09979540804728348
2016-10-13,30.31,33.81444444444445,-0.10363749876778505
2016-10-14,29.91,33.474444444444444,-0.1064825571746274
2016-10-17,29.57,33.49444444444445,-0.11716702604080287
2016-10-18,29.59,33.654444444444444,-0.12076991647132618
2016-10-19,29.75,33.724444444444444,-0.11785055350553508
2016-10-20,29.82,33.73444444444444,-0.11603702117848547
2016-10-21,29.83,34.004444444444445,-0.12276173049274608
2016-10-24,30.1,33.48444444444444,-0.10107512609503577
2016-10-25,29.58,33.60444444444445,-0.11975929109906103
2016-10-26,29.7,32.99444444444445,-0.0998484593365887
2016-10-27,29.09,32.44444444444444,-0.10339041095890411
2016-10-28,28.54,31.994444444444444,-0.10797013370376807
2016-10-31,28.09,31.944444444444443,-0.12066086956521738
2016-11-01,28.04,31.574444444444445,-0.11194003589400714
2016-11-02,27.67,31.754444444444445,-0.12862591413275482
2016-11-03,27.85,31.764444444444443,-0.12323352455575753
2016-11-04,27.86,32.38444444444445,-0.13971042338571338
2016-11-07,28.48,32.30444444444444,-0.11838756277086049
2016-11-08,28.4,33.99444444444445,-0.16456937408073224
2016-11-09,30.09,34.904444444444444,-0.13793213217036993
2016-11-10,31.0,35.10444444444445,-0.11692093435462436
2016-11-11,31.2,35.87444444444444,-0.13030012079164988
2016-11-14,31.97,36.214444444444446,-0.11720308041604033
2016-11-15,32.31,35.684444444444445,-0.09456345746668327
2016-11-16,31.78,35.80444444444444,-0.11240069513406148
2016-11-17,31.9,35.42444444444445,-0.0994918762938336
2016-11-18,31.52,35.684444444444445,-0.11670195541163286
2016-11-21,31.78,35.63444444444445,-0.10816625611923547
2016-11-22,31.73,35.574444444444445,-0.10806758909329417
2016-11-23,31.67,35.56444444444445,-0.1095038740314922
2016-11-25,31.66,35.13444444444445,-0.09888997817905831
2016-11-28,31.23,34.84444444444444,-0.1037308673469387
2016-11-29,30.94,35.214444444444446,-0.12138327075379418
2016-11-30,31.31,35.52444444444444,-0.11863505567371446
2016-12-01,31.62,35.324444444444445,-0.10486914947156512
2016-12-02,31.42,35.62444444444444,-0.11802133366602197
2016-12-05,31.72,36.144444444444446,-0.12241008300030742
2016-12-06,32.24,36.63444444444444,-0.11995389888083452
2016-12-07,32.73,37.06444444444444,-0.11694346183823967
2016-12-08,33.16,36.69444444444444,-0.09632096896290698
2016-12-09,32.79,36.214444444444446,-0.0945601816340933
2016-12-12,32.31,35.644444444444446,-0.09354738154613462
2016-12-13,31.74,35.42444444444445,-0.10400853145975797
2016-12-14,31.52,35.55444444444444,-0.11347229600925024
2016-12-15,31.65,35.30444444444444,-0.10351230565871461
2016-12-16,31.4,35.30444444444444,-0.11059356706741363
2016-12-19,31.4,35.73444444444444,-0.12129597960262428
2016-12-20,31.83,35.34444444444444,-0.09943414020748187
2016-12-21,31.44,34.95444444444445,-0.10054356463968983
2016-12-22,31.05,34.76444444444444,-0.10684607517259004
2016-12-23,30.86,35.06444444444445,-0.11990620444895128
2016-12-27,31.16,34.254444444444445,-0.09033702033799351
2016-12-28,30.35,34.004444444444445,-0.1074696118154489
2016-12-29,30.1,34.24444444444445,-0.12102530824140167
2016-12-30,30.34,34.226103251427155,-0.11354208870579252
2017-01-03,30.93,35.06610325142715,-0.11795160761864287
2017-01-04,31.77,34.81610325142715,-0.08749121719422426
2017-01-05,31.52,34.826103251427156,-0.09493175930590725
2017-01-06,31.53,34.14610325142716,-0.07661498684532364
2017-01-09,30.85,33.96610325142715,-0.09174155858741961
2017-01-10,30.67,34.406103251427155,-0.10858838689534478
2017-01-11,31.11,34.34610325142715,-0.09422039023575945
2017-01-12,31.05,34.39610325142716,-0.09728146316365993
2017-01-13,31.1,33.84610325142715,-0.08113499007633496
2017-01-17,30.55,33.84610325142715,-0.0973850143675895
2017-01-18,30.55,33.46610325142715,-0.08713602625076444
2017-01-19,30.17,33.81610325142715,-0.10782150812344915
2017-01-20,30.52,33.756103251427156,-0.09586720443777341
2017-01-23,30.46,34.14610325142716,-0.10795091973703008
2017-01-24,30.85,34.38610325142715,-0.10283524206193351
2017-01-25,31.09,33.296103251427155,-0.06625710026090204
2017-01-26,30.0,32.80610325142715,-0.0855360123060358
2017-01-27,29.51,32.516103251427154,-0.09244967726245645
2017-01-30,29.22,32.21610325142715,-0.09300017534847038
2017-01-31,28.92,32.88610325142715,-0.12060119197171937
2017-02-01,29.59,32.84610325142715,-0.0991321018052781
2017-02-02,29.55,34.196103251427154,-0.13586645288986987
2017-02-03,30.9,33.756103251427156,-0.08460998090193972
2017-02-06,30.46,33.726103251427155,-0.09684199882442523
2017-02-07,30.43,33.81610325142715,-0.10013286351330997
2017-02-08,30.52,34.796103251427155,-0.12289029091933656
2017-02-09,31.5,35.13610325142715,-0.10348624107254867
2017-02-10,31.84,35.406103251427155,-0.1007200150240598
2017-02-13,32.11,35.296103251427155,-0.09026784709720981
2017-02-14,32.0,36.006103251427156,-0.11126178313306834
2017-02-15,32.71,35.846103251427145,-0.08748798242950684
2017-02-16,32.55,35.836103251427154,-0.09169811874834044
2017-02-17,32.54,36.446103251427154,-0.10717478421439197
2017-02-21,33.15,36.64610325142716,-0.09540177375587688
2017-02-22,33.35,36.296103251427155,-0.08116858250647918
2017-02-23,33.0,35.95610325142715,-0.08221422746386786
2017-02-24,32.66,35.946103251427154,-0.09141750994377085
2017-02-27,32.65,35.48610325142715,-0.07992151832881489
2017-02-28,32.19,35.74610325142716,-0.09948226318305575
2017-03-01,32.45,35.67610325142716,-0.09042756796310425
2017-03-02,32.38,35.62610325142715,-0.09111586604120436
2017-03-03,32.33,35.48610325142715,-0.08893913285055399
2017-03-06,32.19,35.256103251427156,-0.08696659496261949
2017-03-07,31.96,35.506103251427156,-0.09987306200053425
2017-03-08,32.21,35.55610325142715,-0.09410770431635662
2017-03-09,32.26,35.086103251427154,-0.08054765247583318
2017-03-10,31.79,34.96610325142715,-0.09083377774723922
2017-03-13,31.67,34.87610325142715,-0.09192836792327008
2017-03-14,31.58,35.796103251427155,-0.1177810674478671
2017-03-15,32.5,35.976103251427155,-0.09662256156909543
2017-03-16,32.68,34.52610325142715,-0.05346978307929506
2017-03-17,31.23,34.38610325142715,-0.09178426611326362
2017-03-20,31.09,33.576103251427156,-0.0740438291129416
2017-03-21,30.28,33.39610325142716,-0.09330739062480264
2017-03-22,30.1,33.516103251427154,-0.10192423700931552
2017-03-23,30.22,33.39610325142716,-0.09510400742013003
2017-03-24,30.1,33.296103251427155,-0.09599030935519937
2017-03-27,30.0,34.06610325142715,-0.11935921233541169
2017-03-28,30.77,33.88610325142715,-0.0919581466274354
2017-03-29,30.59,34.016103251427154,-0.10072003915626082
2017-03-30,30.72,33.92610325142715,-0.09450254948723835
2017-03-31,30.63,34.11956038403234,-0.10227448257702132
2017-04-03,30.59,34.01956038403234,-0.10081142570090529
2017-04-04,30.49,33.80956038403234,-0.09818407415909824
2017-04-05,30.28,34.11956038403234,-0.11253252799321589
2017-04-06,30.59,33.89956038403234,-0.09762841601896521
2017-04-07,30.37,34.27956038403234,-0.11404931510887861
2017-04-10,30.75,34.33956038403234,-0.10453134355504035
2017-04-11,30.81,34.00956038403234,-0.09407826352070559
2017-04-12,30.48,33.55956038403234,-0.09176402636959435
2017-04-13,30.03,34.25956038403234,-0.12345635310614345
2017-04-17,30.73,34.16956038403234,-0.10066153457565896
2017-04-18,30.64,34.53956038403234,-0.1129012743843465
2017-04-19,31.01,35.04956038403234,-0.11525281172635349
2017-04-20,31.52,34.80956038403234,-0.09450163540534995
2017-04-21,31.28,35.55956038403234,-0.12034908018587398
2017-04-24,32.03,35.69956038403234,-0.10279007205012125
2017-04-25,32.17,35.96956038403234,-0.10563266115754488
2017-04-26,32.44,36.649560384032334,-0.11485977839631545
2017-04-27,33.12,36.46956038403234,-0.09184537320331665
2017-04-28,32.94,36.21956038403234,-0.09054666454422677
2017-05-01,32.69,36.139560384032336,-0.0954510887065596
2017-05-02,32.61,36.19956038403234,-0.09916033084246234
2017-05-03,32.67,35.93956038403233,-0.09097385580389494
2017-05-04,32.41,35.909560384032346,-0.09745483783723718
2017-05-05,32.38,35.87956038403234,-0.0975363228137478
2017-05-08,32.35,36.08956038403234,-0.10361889544342828
2017-05-09,32.56,35.91956038403234,-0.09353010861251498
2017-05-10,32.39,35.67956038403234,-0.09219733507435579
2017-05-11,32.15,35.649560384032334,-0.09816559717240747
2017-05-12,32.12,35.74956038403234,-0.10152741306585411
2017-05-15,32.22,35.709560384032336,-0.09772062009457583
2017-05-16,32.18,34.18956038403234,-0.05877701735442242
2017-05-17,30.66,34.76956038403234,-0.11819420029019478
2017-05-18,31.24,35.14956038403234,-0.1112264375803792
2017-05-19,31.62,35.37956038403234,-0.1062636263204988
2017-05-22,31.85,34.77956038403234,-0.08423224306703214
2017-05-23,31.25,34.709560384032336,-0.09967168543061866
2017-05-24,31.18,35.47956038403234,-0.12118415046561193
2017-05-25,31.95,35.52956038403234,-0.10074879467523778
2017-05-26,32.0,35.14956038403234,-0.08960454553688002
2017-05-30,31.62,35.22956038403234,-0.1024582862994895
2017-05-31,31.7,36.44956038403234,-0.13030501147314266
2017-06-01,32.92,36.459560384032336,-0.09708181740947441
2017-06-02,32.93,36.86956038403235,-0.106851298008384
2017-06-05,33.34,36.93956038403233,-0.09744459183082999
2017-06-06,33.41,36.93956038403233,-0.09554960447114691
2017-06-07,33.41,37.409560384032346,-0.10691278761296263
2017-06-08,33.88,37.84956038403234,-0.10487731809183654
2017-06-09,34.32,37.97956038403235,-0.09635604907030271
2017-06-12,34.45,38.01956038403234,-0.09388747129047548
2017-06-13,34.49,38.209560384032336,-0.0973463276375911
2017-06-14,34.68,38.10956038403234,-0.08999212663364398
2017-06-15,34.58,38.139560384032336,-0.0933298744975204
2017-06-16,34.61,38.92956038403234,-0.11095836535066772
2017-06-19,35.4,38.59956038403234,-0.08289110943750322
2017-06-20,35.07,38.329560384032334,-0.08504038009760817
2017-06-21,34.8,38.51956038403234,-0.0965628980951253
2017-06-22,34.99,38.49956038403234,-0.09115845347387208
2017-06-23,34.97,38.53956038403234,-0.09262068244845056
2017-06-26,35.01,38.29956038403235,-0.08589029093409162
2017-06-27,34.77,38.83956038403234,-0.10477874475905258
2017-06-28,35.31,38.52956038403234,-0.08356078688524582
2017-06-29,35.0,38.71956038403234,-0.09606411713202867
2017-06-30,35.19,39.65739229024943,-0.11264967342161414
2017-07-03,35.51,39.647392290249435,-0.10435471417541264
2017-07-05,35.5,39.30739229024943,-0.09686199130523065
2017-07-06,35.16,40.06739229024943,-0.12247845466708018
2017-07-07,35.92,40.617392290249434,-0.11564977526578146
2017-07-10,36.47,39.867392290249434,-0.08521731909413977
2017-07-11,35.72,40.257392290249435,-0.11270954307063796
2017-07-12,36.11,40.047392290249434,-0.09831831899846555
2017-07-13,35.9,40.257392290249435,-0.10823831456427502
2017-07-14,36.11,40.31739229024943,-0.10435675650746312
2017-07-17,36.17,40.08739229024943,-0.09772130503989573
2017-07-18,35.94,40.34739229024944,-0.10923611267225697
2017-07-19,36.2,40.287392290249436,-0.10145586641105797
2017-07-20,36.14,40.197392290249425,-0.10093670407653821
2017-07-21,36.05,40.41739229024944,-0.10805725067282634
2017-07-24,36.27,40.677392290249436,-0.1083499222074249
2017-07-25,36.53,40.58739229024943,-0.09996681386264283
2017-07-26,36.44,38.74739229024944,-0.059549614925443195
2017-07-27,34.6,38.507392290249435,-0.10147122559734678
2017-07-28,34.36,38.91739229024944,-0.11710425653034495
2017-07-31,34.77,39.34739229024944,-0.11633279929922435
2017-08-01,35.2,38.77739229024944,-0.09225458647328821
2017-08-02,34.63,38.677392290249436,-0.10464491142206034
2017-08-03,34.53,38.717392290249435,-0.10815274589926305
2017-08-04,34.57,38.90739229024943,-0.11147990227390348
2017-08-07,34.76,38.757392290249435,-0.10313883504631705
2017-08-08,34.61,38.717392290249435,-0.1060864910389081
2017-08-09,34.57,37.687392290249434,-0.08271711309291019
2017-08-10,33.54,38.13739229024943,-0.12054815534477026
2017-08-11,33.99,38.147392290249435,-0.10898234559828801
2017-08-14,34.0,37.967392290249435,-0.10449472694674156
2017-08-15,33.82,37.80739229024943,-0.10546594326416381
2017-08-16,33.66,36.91739229024944,-0.08823462569185259
2017-08-17,32.77,37.007392290249435,-0.11450123956358538
2017-08-18,32.86,37.02739229024944,-0.11254890048918875
2017-08-21,32.88,37.397392290249435,-0.1207943124801043
2017-08-22,33.25,37.017392290249425,-0.10177357337085513
2017-08-23,32.87,36.72739229024943,-0.10502766599287028
2017-08-24,32.58,36.91739229024944,-0.11748912968034919
2017-08-25,32.77,36.59739229024944,-0.10458101112491447
2017-08-28,32.45,36.377392290249425,-0.10796244708563452
2017-08-29,32.23,36.58739229024943,-0.11909545932331134
2017-08-30,32.44,36.927392290249436,-0.12151933867895459
2017-08-31,32.78,37.267392290249425,-0.12041068651383735
2017-09-01,33.12,36.40739229024943,-0.09029463752969369
2017-09-05,32.26,36.197392290249425,-0.10877557860183351
2017-09-06,32.05,35.897392290249435,-0.10717748685311823
2017-09-07,31.75,35.83739229024943,-0.11405384234280691
2017-09-08,31.69,36.24739229024944,-0.12573021125923523
2017-09-11,32.1,36.65739229024943,-0.12432396320405092
2017-09-12,32.51,36.877392290249425,-0.1184300737935906
2017-09-13,32.73,36.937392290249434,-0.11390604559163986
2017-09-14,32.79,37.22739229024943,-0.11919696807266489
2017-09-15,33.08,37.58739229024943,-0.11991766429135065
2017-09-18,33.44,37.65739229024943,-0.1119937423638715
2017-09-19,33.51,37.59739229024944,-0.10871478156503611
2017-09-20,33.45,37.70739229024943,-0.11290603862177773
2017-09-21,33.56,38.34739229024944,-0.12484270779128626
2017-09-22,34.2,38.377392290249425,-0.10885034237489799
2017-09-25,34.23,38.23739229024944,-0.10480297034458941
2017-09-26,34.09,38.547392290249434,-0.11563408120286589
2017-09-27,34.4,38.427392290249436,-0.10480524569114069
2017-09-28,34.28,39.187392290249434,-0.12522885559472363
2017-09-29,35.04,39.84990938837151,-0.12070063551449572
2017-10-02,35.53,40.079909388371505,-0.11352094996730655
2017-10-03,35.76,39.90990938837151,-0.1039819296001876
2017-10-04,35.59,40.119909388371504,-0.11290926269351109
2017-10-05,35.8,40.08990938837151,-0.10700721088723253
2017-10-06,35.77,40.0499093883715,-0.10686439629284583
2017-10-09,35.73,40.399909388371505,-0.11559207580093411
2017-10-10,36.08,40.609909388371506,-0.11154689721294064
2017-10-11,36.29,40.609909388371506,-0.10637574556146379
2017-10-12,36.29,40.469909388371505,-0.1032843772457901
2017-10-13,36.15,40.63990938837151,-0.11048030017646215
2017-10-16,36.32,40.509909388371504,-0.10342924611858628
2017-10-17,36.19,41.109909388371506,-0.11967696989775345
2017-10-18,36.79,41.19990938837151,-0.10703687104749282
2017-10-19,36.88,41.65990938837151,-0.11473643266506284
2017-10-20,37.34,41.579909388371505,-0.10197014497480505
2017-10-23,37.26,41.7299093883715,-0.10711524309269393
2017-10-24,37.41,41.15990938837151,-0.0911058708363176
2017-10-25,36.84,41.469909388371505,-0.1116450326672227
2017-10-26,37.15,41.20990938837151,-0.09851779459425658
2017-10-27,36.89,40.359909388371506,-0.08597416200768915
2017-10-30,36.04,40.109909388371506,-0.10146892502209037
2017-10-31,35.79,40.079909388371505,-0.10703390935350143
2017-11-01,35.76,40.4799093883715,-0.11659881308250586
2017-11-02,36.16,40.369909388371504,-0.10428334995431443
2017-11-03,36.05,40.189909388371504,-0.1030086768389018
2017-11-06,35.87,39.929909388371506,-0.10167589785600284
2017-11-07,35.61,40.009909388371504,-0.10997049120161961
2017-11-08,35.69,39.81990938837151,-0.10371468573902765
2017-11-09,35.5,39.469909388371505,-0.10058065624901347
2017-11-10,35.15,38.83990938837151,-0.0950030380214083
2017-11-13,34.52,38.789909388371505,-0.11007783868790222
2017-11-14,34.47,38.7999093883715,-0.11159586340861916
2017-11-15,34.48,38.88990938837151,-0.11339469434943239
2017-11-16,34.57,39.2999093883715,-0.12035420595068957
2017-11-17,34.98,39.77990938837151,-0.12066164710205762
2017-11-20,35.46,39.94990938837151,-0.11238847489547543
2017-11-21,35.63,39.5499093883715,-0.09911298025689119
2017-11-22,35.23,39.40990938837151,-0.10606239530215356
2017-11-24,35.09,39.51990938837151,-0.11209310590360255
2017-11-27,35.2,40.31990938837151,-0.12698216504048288
2017-11-28,36.0,40.41990938837151,-0.10934980941949068
2017-11-29,36.1,40.48990938837151,-0.1084198373047549
2017-11-30,36.17,40.52990938837151,-0.10757264090065821
2017-12-01,36.21,41.19990938837151,-0.12111457191165298
2017-12-04,36.88,40.94990938837151,-0.0993875065698493
2017-12-05,36.63,41.40990938837151,-0.11542911971968173
2017-12-06,37.09,41.65990938837151,-0.10969561517210358
2017-12-07,37.34,41.98990938837151,-0.1107387335696235
2017-12-08,37.67,41.70990938837151,-0.09685730435793782
2017-12-11,37.39,41.48990938837151,-0.09881702439968698
2017-12-12,37.17,41.27990938837151,-0.09956197698266411
2017-12-13,36.96,40.609909388371506,-0.08987730934008542
2017-12-14,36.29,40.87990938837151,-0.11227787578406745
2017-12-15,36.56,41.12990938837151,-0.11110915283619704
2017-12-18,36.81,40.929909388371506,-0.10065767185749008
2017-12-19,36.61,40.83990938837151,-0.10357293764162723
2017-12-20,36.52,40.929909388371506,-0.10774295507295673
2017-12-21,36.61,40.95990938837151,-0.10619919461068061
2017-12-22,36.64,40.91990938837151,-0.1045923476455145
2017-12-26,36.6,40.859909388371506,-0.10425645705381448
2017-12-27,36.54,41.08990938837151,-0.11073057731441827
2017-12-28,36.77,40.859909388371506,-0.10009589961390042
2017-12-29,36.54,41.39500880060347,-0.11728488388514835
2018-01-02,36.35,41.57500880060347,-0.1256766733511221
2018-01-03,36.53,41.87500880060347,-0.12764197438273583
2018-01-04,36.83,42.32500880060347,-0.12982888737226028
2018-01-05,37.28,41.88500880060347,-0.10994408100821795
2018-01-08,36.84,42.24500880060347,-0.12794431706986076
2018-01-09,37.2,41.86500880060347,-0.11142978191697461
2018-01-10,36.82,42.345008800603466,-0.13047603382537798
2018-01-11,37.3,42.90500880060347,-0.13063763316428068
2018-01-12,37.86,42.24500880060347,-0.10379945288449866
2018-01-16,37.2,43.12500880060347,-0.1373914803820412
2018-01-17,38.08,42.90500880060347,-0.11245793755752842
2018-01-18,37.86,43.17500880060347,-0.12310382668709918
2018-01-19,38.13,42.91500880060347,-0.11149965791306504
2018-01-22,37.87,42.65500880060347,-0.11217929465145893
2018-01-23,37.61,42.65500880060347,-0.11827471010935753
2018-01-24,37.61,42.63500880060347,-0.11786109448468896
2018-01-25,37.59,43.44500880060347,-0.13476827286365134
2018-01-26,38.4,42.525008800603466,-0.09700195054503857
2018-01-29,37.48,41.72500880060347,-0.10173775686638264
2018-01-30,36.68,41.17500880060347,-0.10916837498132104
2018-01-31,36.13,41.07500880060347,-0.12038971980770008
2018-02-01,36.03,40.205008800603466,-0.10384300178391703
2018-02-02,35.16,38.21500880060347,-0.07994264286431962
2018-02-05,33.17,38.65500880060347,-0.14189645716799937
2018-02-06,33.61,38.50500880060347,-0.12712654672933754
2018-02-07,33.46,36.96500880060347,-0.09481963928400983
2018-02-08,31.92,37.48500880060347,-0.14845958367532452
2018-02-09,32.44,37.56500880060347,-0.1364303899889182
2018-02-12,32.52,37.55500880060347,-0.1340702335429238
2018-02-13,32.51,38.21500880060347,-0.1492871251285276
2018-02-14,33.17,38.23500880060347,-0.132470449451643
2018-02-15,33.19,38.96500880060347,-0.14821012437482195
2018-02-16,33.92,38.25500880060347,-0.11331872443681368
2018-02-20,33.21,38.26500880060347,-0.132105256448386
2018-02-21,33.22,37.98500880060347,-0.12544445693343542
2018-02-22,32.94,38.23500880060347,-0.1384858789549931
2018-02-23,33.19,38.88500880060347,-0.14645769607013925
2018-02-26,33.84,38.06500880060347,-0.11099455730420027
2018-02-27,33.02,37.58500880060347,-0.12145823418112833
2018-02-28,32.54,36.85500880060347,-0.11708066124604521
2018-03-01,31.81,37.25500880060347,-0.14615508024025137
2018-03-02,32.21,37.71500880060347,-0.14596334392252308
2018-03-05,32.67,38.16500880060347,-0.1439802838592973
2018-03-06,33.12,38.38500880060347,-0.13716315210329455
2018-03-07,33.34,38.94500880060347,-0.14392110756222531
2018-03-08,33.9,39.56500880060347,-0.1431822959816217
2018-03-09,34.52,39.56500880060347,-0.12751188369573974
2018-03-12,34.52,39.15500880060347,-0.11837588453133052
2018-03-13,34.11,38.31500880060347,-0.10974834489760688
2018-03-14,33.27,37.96500880060347,-0.1236667381077714
2018-03-15,32.92,38.24500880060347,-0.13923408485447775
2018-03-16,33.2,37.68500880060347,-0.11901307557958285
2018-03-19,32.64,37.57500880060347,-0.1313375288025005
2018-03-20,32.53,37.98500880060347,-0.14360951788213883
2018-03-21,32.94,36.49500880060347,-0.0974108218476355
2018-03-22,31.45,35.76500880060347,-0.12064889525570766
2018-03-23,30.72,37.17500880060347,-0.1736383933417841
2018-03-26,32.13,36.40500880060347,-0.11742913795237431
2018-03-27,31.36,36.52500880060347,-0.14141020003034566
2018-03-28,31.48,37.05500880060347,-0.15045223253361295
2018-03-29,32.01,35.49840840840841,-0.09826943135800204
2018-04-02,30.84,35.96840840840841,-0.14258091017476127
2018-04-03,31.31,36.37840840840841,-0.13932463321393995
2018-04-04,31.72,36.43840840840841,-0.12948996991096906
2018-04-05,31.78,35.35840840840841,-0.10120388811271952
2018-04-06,30.7,35.30840840840841,-0.13051872390008257
2018-04-09,30.65,35.92840840840841,-0.1469146183267359
2018-04-10,31.27,35.25840840840841,-0.11311935474254853
2018-04-11,30.6,35.478408408408406,-0.13750358675199814
2018-04-12,30.82,35.18840840840841,-0.12414339283855069
2018-04-13,30.53,35.50840840840841,-0.14020364841893385
2018-04-16,30.85,35.78840840840841,-0.13798904807535783
2018-04-17,31.13,35.76840840840841,-0.12967891541179166
2018-04-18,31.11,35.87840840840841,-0.13290468055686921
2018-04-19,31.22,35.71840840840841,-0.12594089739310577
2018-04-20,31.06,35.658408408408405,-0.12895719729667132
2018-04-23,31.0,35.30840840840841,-0.12202216419878043
2018-04-24,30.65,35.39840840840841,-0.13414186179287346
2018-04-25,30.74,34.50840840840841,-0.1092026141515755
2018-04-26,29.85,34.24840840840841,-0.12842665142151666
2018-04-27,29.59,33.62840840840841,-0.12008919242810945
2018-04-30,28.97,33.09840840840841,-0.12473132718247626
2018-05-01,28.44,32.798408408408406,-0.13288475325196136
2018-05-02,28.14,32.618408408408406,-0.13729696287860438
2018-05-03,27.96,33.048408408408406,-0.15396833473873972
2018-05-04,28.39,33.12840840840841,-0.14303157429095636
2018-05-07,28.47,32.798408408408406,-0.13197007472163647
2018-05-08,28.14,32.63840840840841,-0.13782560571334457
2018-05-09,27.98,32.798408408408406,-0.14690982405027708
2018-05-10,28.14,32.85840840840841,-0.14359820322888728
2018-05-11,28.2,33.20840840840841,-0.15081747811618318
2018-05-14,28.55,33.06840840840841,-0.13663821834435486
2018-05-15,28.41,33.16840840840841,-0.14346206636801184
2018-05-16,28.51,33.30840840840841,-0.14405997277243343
2018-05-17,28.65,33.28840840840841,-0.13934004748742457
2018-05-18,28.63,33.26840840840841,-0.1394238146732646
2018-05-21,28.61,33.45840840840841,-0.14490851893570522
2018-05-22,28.8,33.088408408408405,-0.12960455382068592
2018-05-23,28.43,32.94840840840841,-0.1371358626007354
2018-05-24,28.29,32.908408408408405,-0.14034128758497966
2018-05-25,28.25,31.738408408408407,-0.10991125841975835
2018-05-29,27.08,32.13840840840841,-0.157394490235085
2018-05-30,27.48,31.97840840840841,-0.14067017817014293
2018-05-31,27.32,32.37840840840841,-0.15622782764994658
2018-06-01,27.72,32.158408408408405,-0.13801704213843813
2018-06-04,27.5,32.118408408408406,-0.14379319017561698
2018-06-05,27.46,32.48840840840841,-0.15477546161070155
2018-06-06,27.83,32.41840840840841,-0.1415371276283357
2018-06-07,27.76,32.588408408408405,-0.14816336986750744
2018-06-08,27.93,32.588408408408405,-0.1429467910806731
2018-06-11,27.93,32.618408408408406,-0.143735045245182
2018-06-12,27.96,31.918408408408407,-0.12401647217991063
2018-06-13,27.26,31.86840840840841,-0.14460742279154704
2018-06-14,27.21,32.16840840840841,-0.1541390654289363
2018-06-15,27.51,31.47840840840841,-0.12606763203912108
2018-06-18,26.82,31.63840840840841,-0.15229616945989732
2018-06-19,26.98,31.79840840840841,-0.15152986107110578
2018-06-20,27.14,31.68840840840841,-0.14353540101438178
2018-06-21,27.03,32.28840840840841,-0.16285746704811366
2018-06-22,27.63,32.048408408408406,-0.13786670314801552
2018-06-25,27.39,31.808408408408408,-0.1389069315156436
2018-06-26,27.15,31.168408408408407,-0.1289256851281616
2018-06-27,26.51,31.24840840840841,-0.1516367920720526
2018-06-28,26.59,31.218408408408408,-0.1482589486260224
2018-06-29,26.56,50.39014985014985,-0.4729128593785872
2018-07-02,26.79,50.05014985014985,-0.464736867317895
2018-07-03,26.45,50.14014985014985,-0.4724786407888857
2018-07-05,26.54,50.04014985014985,-0.4696258888217434
2018-07-06,26.44,50.64014985014985,-0.47788464137173625
2018-07-09,27.04,50.83014985014985,-0.4680322588126251
2018-07-10,27.23,50.24014985014985,-0.45800320896298474
2018-07-11,26.64,49.64014985014985,-0.46333763938225536
2018-07-12,26.04,49.22014985014985,-0.47094838030200104
2018-07-13,25.62,49.10014985014985,-0.4782093317802407
2018-07-16,25.5,49.06014985014985,-0.48022987948696383
2018-07-17,25.46,49.73014985014985,-0.48803693379734947
2018-07-18,26.13,49.29014985014985,-0.4698737967030028
2018-07-19,25.69,49.06014985014985,-0.47635708251059217
2018-07-20,25.46,49.62014985014985,-0.4869019929023227
2018-07-23,26.02,49.83014985014985,-0.4778261739479447
2018-07-24,26.23,49.96014985014985,-0.47498155872882497
2018-07-25,26.36,49.32014985014985,-0.46553284853979604
2018-07-26,25.72,49.57014985014985,-0.48113935346672654
2018-07-27,25.97,50.96014985014985,-0.49038611392694653
2018-07-30,27.36,50.59014985014985,-0.45918325838050555
2018-07-31,26.99,49.42014985014985,-0.4538664880248605
2018-08-01,25.82,48.56014985014985,-0.46828829648019865
2018-08-02,24.96,48.75014985014985,-0.488001573805967
2018-08-03,25.15,48.91014985014985,-0.48579180237529074
2018-08-06,25.31,49.04014985014985,-0.4838922785240498
2018-08-07,25.44,49.20014985014985,-0.48292840413122196
2018-08-08,25.6,49.09014985014985,-0.4785104531531216
2018-08-09,25.49,48.30014985014985,-0.4722583660903297
