date,CSCO,dcf,Deviation
2008-04-16,23.83,24.749976855678625,-0.03717081680694778
2008-04-17,23.89,25.369976855678626,-0.05833575899961285
2008-04-18,24.51,25.749976855678625,-0.04815448427889257
2008-04-21,24.89,25.779976855678626,-0.03452201918802689
2008-04-22,24.92,26.299976855678626,-0.05247064905232657
2008-04-23,25.44,26.889976855678626,-0.05392257730308969
2008-04-24,26.03,26.459976855678626,-0.016250084345268312
2008-04-25,25.6,26.34226056110932,-0.028177557479830084
2008-04-28,25.35,26.50226056110932,-0.04347782176740811
2008-04-29,25.51,26.63226056110932,-0.042139140180542434
2008-04-30,25.64,27.66226056110932,-0.07310539775452907
2008-05-01,26.67,27.74226056110932,-0.03865079987794773
2008-05-02,26.75,27.27226056110932,-0.019149881614656916
2008-05-05,26.28,27.32226056110932,-0.03814693732160945
2008-05-06,26.33,26.77226056110932,-0.01651935816550998
2008-05-07,25.78,26.692260561109318,-0.034176968976486144
2008-05-08,25.7,26.48226056110932,-0.029539040268266037
2008-05-09,25.49,26.83226056110932,-0.05002413263140393
2008-05-12,25.84,26.88226056110932,-0.03877131384617116
2008-05-13,25.89,26.74226056110932,-0.03186942850855112
2008-05-14,25.75,27.49226056110932,-0.06337276475452613
2008-05-15,26.5,27.50226056110932,-0.03644284290312516
2008-05-16,26.51,27.36226056110932,-0.03114730083086259
2008-05-19,26.37,26.84226056110932,-0.017593919112519063
2008-05-20,25.85,26.36226056110932,-0.019431587056878752
2008-05-21,25.37,26.57226056110932,-0.04524494851856631
2008-05-22,25.58,26.09226056110932,-0.019632663099833136
2008-05-23,25.1,26.58226056110932,-0.055761268222534466
2008-05-27,25.59,26.532260561109318,-0.03551376856634947
2008-05-28,25.54,27.20226056110932,-0.0611074420589085
2008-05-29,26.21,27.71226056110932,-0.054209239184823343
2008-05-30,26.72,27.34226056110932,-0.02275819732309925
2008-06-02,26.35,27.33226056110932,-0.03593777246902741
2008-06-03,26.34,27.75226056110932,-0.050888127041023634
2008-06-04,26.76,28.532260561109318,-0.062114270872914434
2008-06-05,27.54,27.532260561109318,0.0002811043747570352
2008-06-06,26.54,27.42226056110932,-0.03217315214197025
2008-06-09,26.43,27.35226056110932,-0.03371789176433304
2008-06-10,26.36,26.64226056110932,-0.01059446740496739
2008-06-11,25.65,26.95226056110932,-0.04831730378076016
2008-06-12,25.96,27.36226056110932,-0.05124797923686131
2008-06-13,26.37,27.26226056110932,-0.03272878120687328
2008-06-16,26.27,26.96226056110932,-0.025675167686341815
2008-06-17,25.97,26.27226056110932,-0.011504931614326197
2008-06-18,25.28,26.51226056110932,-0.046478894482385735
2008-06-19,25.52,25.63226056110932,-0.004379659017654025
2008-06-20,24.64,25.54226056110932,-0.03532422507987032
2008-06-23,24.55,25.47226056110932,-0.03620646698775576
2008-06-24,24.48,25.692260561109318,-0.047183880851042415
2008-06-25,24.7,24.81226056110932,-0.004524398767812299
2008-06-26,23.82,24.60226056110932,-0.03179628795355083
2008-06-27,23.61,24.25226056110932,-0.026482502919304873
2008-06-30,23.26,24.14226056110932,-0.03654423987663147
2008-07-01,23.15,23.83226056110932,-0.02862760581858803
2008-07-02,22.84,24.11226056110932,-0.05276405162779929
2008-07-03,23.12,23.56226056110932,-0.018769869722911503
2008-07-07,22.57,23.872260561109318,-0.05455120422197679
2008-07-08,22.88,22.57226056110932,0.013633523237849499
2008-07-09,21.58,23.122260561109318,-0.06670025004835978
2008-07-10,22.13,22.81226056110932,-0.029907626176795876
2008-07-11,21.82,22.29226056110932,-0.02118495608889559
2008-07-14,21.3,22.032260561109318,-0.03323583429300403
2008-07-15,21.04,22.09226056110932,-0.047630280215040344
2008-07-16,21.1,22.51226056110932,-0.06273295199634654
2008-07-17,21.52,22.65226056110932,-0.04998444009836478
2008-07-18,21.66,22.83226056110932,-0.051342290789465506
2008-07-21,21.84,22.89226056110932,-0.04596577774835231
2008-07-22,21.9,23.16226056110932,-0.05449643215000899
2008-07-23,22.17,22.75226056110932,-0.02559132792741403
2008-07-24,21.76,23.42226056110932,-0.07096926262827763
2008-07-25,22.43,22.847190110257266,-0.018260018332406203
2008-07-28,21.98,23.287190110257267,-0.0561334409204437
2008-07-29,22.42,23.037190110257267,-0.026791032556633843
2008-07-30,22.17,22.857190110257267,-0.030064505170689593
2008-07-31,21.99,22.857190110257267,-0.03793948889054888
2008-08-01,21.99,22.857190110257267,-0.03793948889054888
2008-08-04,21.99,23.517190110257268,-0.0649393104829803
2008-08-05,22.65,24.79719011025727,-0.08659005720850177
2008-08-06,23.93,24.447190110257267,-0.021155401006198726
2008-08-07,23.58,25.117190110257265,-0.06120071964696061
2008-08-08,24.25,25.487190110257266,-0.04854164405354999
2008-08-11,24.62,25.367190110257265,-0.029454981297086458
2008-08-12,24.5,25.177190110257268,-0.026896969331830944
2008-08-13,24.31,25.537190110257267,-0.04805501721054095
2008-08-14,24.67,25.777190110257266,-0.04295231968734603
2008-08-15,24.91,25.357190110257267,-0.01763563345594721
2008-08-18,24.49,25.107190110257267,-0.024582205636986987
2008-08-19,24.24,25.097190110257266,-0.034154823966007775
2008-08-20,24.23,25.097190110257266,-0.034553274946219736
2008-08-21,24.23,25.577190110257266,-0.05267154462432522
2008-08-22,24.71,25.077190110257266,-0.014642394488490695
2008-08-25,24.21,24.97719011025727,-0.030715629214921547
2008-08-26,24.11,25.237190110257266,-0.04466385145623397
2008-08-27,24.37,25.527190110257266,-0.04533166812559941
2008-08-28,24.66,24.917190110257266,-0.010321794276128782
2008-08-29,24.05,24.617190110257265,-0.02304040825605569
2008-09-02,23.75,24.177190110257268,-0.017669138072253898
2008-09-03,23.31,23.147190110257267,0.007033678341397787
2008-09-04,22.28,23.127190110257267,-0.03663177870802059
2008-09-05,22.26,24.237190110257266,-0.08157670510743364
2008-09-08,23.37,23.837190110257268,-0.01959921064925485
2008-09-09,22.97,23.857190110257267,-0.03718753575576472
2008-09-10,22.99,23.917190110257266,-0.03876668228930569
2008-09-11,23.05,24.327190110257266,-0.05250051915032938
2008-09-12,23.46,23.247190110257268,0.009154219874893066
2008-09-15,22.38,23.667190110257266,-0.054387111619955464
2008-09-16,22.8,22.667190110257266,0.005859124536244931
2008-09-17,21.8,23.667190110257266,-0.07889361185500565
2008-09-18,22.8,25.157190110257268,-0.09369846552521688
2008-09-19,24.29,23.97719011025727,0.01304614461929443
2008-09-22,23.11,23.597190110257266,-0.020646106929718466
2008-09-23,22.73,23.667190110257266,-0.03959870630570084
2008-09-24,22.8,24.347190110257266,-0.06354696797662274
2008-09-25,23.48,24.687190110257266,-0.048899453719347785
2008-09-26,23.82,22.657190110257268,0.051321893142270536
2008-09-29,21.79,23.427190110257268,-0.06988418596306378
2008-09-30,22.56,22.81719011025727,-0.01127176961819032
2008-10-01,21.95,22.06719011025727,-0.005310604099195926
2008-10-02,21.2,22.117190110257265,-0.04146955855083512
2008-10-03,21.25,21.327190110257266,-0.003619328653151621
2008-10-06,20.46,19.707190110257265,0.038199757831072656
2008-10-07,18.84,19.207190110257265,-0.019117325759230863
2008-10-08,18.34,18.05719011025727,0.015661899111428346
2008-10-09,17.19,18.097190110257266,-0.050128782685610385
2008-10-10,17.23,20.13719011025727,-0.14436920416103305
2008-10-13,19.27,19.407190110257268,-0.007069035212097008
2008-10-14,18.54,17.437190110257266,0.06324470185675257
2008-10-15,16.57,18.617190110257265,-0.10996235726944381
2008-10-16,17.75,18.777190110257266,-0.054704143922798654
2008-10-17,17.91,19.827190110257266,-0.09669499811097493
2008-10-20,18.96,18.72719011025727,0.012431650897547941
2008-10-21,17.86,18.277190110257266,-0.022825724727956742
2008-10-22,17.41,18.107190110257264,-0.038503495352507744
2008-10-23,17.24,17.177190110257264,0.00365658698189697
2008-10-24,16.31,16.792779638312123,-0.028749239179598374
2008-10-27,16.09,19.01277963831212,-0.15372710849824978
2008-10-28,18.31,18.572779638312124,-0.014148643521837756
2008-10-29,17.87,18.492779638312122,-0.0336769079874768
2008-10-30,17.79,18.472779638312122,-0.03696139139212451
2008-10-31,17.77,17.902779638312122,-0.0074167051706302
2008-11-03,17.2,19.03277963831212,-0.09629595220147558
2008-11-04,18.33,18.092779638312123,0.013111327636222025
2008-11-05,17.39,17.642779638312124,-0.014327653776460503
2008-11-06,16.94,18.28277963831212,-0.07344504855805867
2008-11-07,17.58,18.272779638312123,-0.03791320488863059
2008-11-10,17.57,17.882779638312122,-0.017490549267968558
2008-11-11,17.18,17.252779638312123,-0.004218429716131511
2008-11-12,16.55,17.962779638312124,-0.07865039079468861
2008-11-13,17.26,17.322779638312124,-0.003624108810648119
2008-11-14,16.62,16.912779638312124,-0.017311148408088783
2008-11-17,16.21,17.152779638312122,-0.0549636652596146
2008-11-18,16.45,15.782779638312123,0.04227521241367538
2008-11-19,15.08,15.172779638312123,-0.006114874170969231
2008-11-20,14.47,15.872779638312123,-0.08837643250122573
2008-11-21,15.17,17.10277963831212,-0.11300967908061454
2008-11-24,16.4,16.122779638312124,0.017194328019538352
2008-11-25,15.42,17.092779638312123,-0.09786469337981285
2008-11-26,16.39,17.242779638312122,-0.04945720215650795
2008-11-28,16.54,15.662779638312124,0.05600668476125015
2008-12-01,14.96,16.022779638312123,-0.06632929256362652
2008-12-02,15.32,16.712779638312124,-0.08333620549386866
2008-12-03,16.01,16.032779638312125,-0.0014208165287626917
2008-12-04,15.33,16.642779638312124,-0.07887983058371273
2008-12-05,15.94,17.952779638312123,-0.11211520883466708
2008-12-08,17.25,17.862779638312123,-0.03430483109122795
2008-12-09,17.16,18.03277963831212,-0.04839961757519784
2008-12-10,17.33,17.612779638312123,-0.016055366848342856
2008-12-11,16.91,17.69277963831212,-0.044242886325056685
2008-12-12,16.99,17.542779638312123,-0.031510379182150494
2008-12-15,16.84,18.122779638312124,-0.0707827200856257
2008-12-16,17.42,17.542779638312123,-0.006998870238555499
2008-12-17,16.84,17.362779638312123,-0.030109213455579154
2008-12-18,16.66,17.342779638312123,-0.03936967732691399
2008-12-19,16.64,17.072779638312124,-0.025349102341890806
2008-12-22,16.37,16.94277963831212,-0.03380671002867286
2008-12-23,16.24,17.052779638312124,-0.047662589651136456
2008-12-24,16.35,16.972779638312122,-0.0366928488782321
2008-12-26,16.27,16.712779638312124,-0.026493476722274423
2008-12-29,16.01,16.932779638312123,-0.054496642490063474
2008-12-30,16.23,17.002779638312123,-0.04545019430651387
2008-12-31,16.3,17.662779638312124,-0.07715544587082623
2009-01-02,16.96,17.812779638312122,-0.04787459653281423
2009-01-05,17.11,18.492779638312122,-0.07477402885650408
2009-01-06,17.79,18.022779638312123,-0.012915856653836544
2009-01-07,17.32,18.242779638312122,-0.05058328043244953
2009-01-08,17.54,17.402779638312122,0.007884968064859388
2009-01-09,16.7,17.10277963831212,-0.023550536627967245
2009-01-12,16.4,17.152779638312122,-0.04388674338418763
2009-01-13,16.45,16.442779638312125,0.0004391205043612345
2009-01-14,15.74,16.51277963831212,-0.04679888275860944
2009-01-15,15.81,16.522779638312123,-0.04313920865102916
2009-01-16,15.82,15.712779638312123,0.006823767923687107
2009-01-20,15.01,16.402779638312122,-0.0849111960913621
2009-01-21,15.7,16.072779638312124,-0.023193227724191745
2009-01-22,15.37,16.592779638312123,-0.07369347782385838
2009-01-23,15.89,17.007507202169123,-0.06570670168680548
2009-01-26,16.3,17.437507202169122,-0.06523336099483434
2009-01-27,16.73,17.587507202169125,-0.04875660844439422
2009-01-28,16.88,16.637507202169125,0.01457506794042196
2009-01-29,15.93,15.677507202169124,0.016105417434982394
2009-01-30,14.97,16.017507202169124,-0.06539764202679854
2009-02-02,15.31,16.327507202169123,-0.06231858847589089
2009-02-03,15.62,16.547507202169125,-0.05605117380142577
2009-02-04,15.84,17.057507202169127,-0.07137661955753427
2009-02-05,16.35,17.747507202169125,-0.0787438588557563
2009-02-06,17.04,17.557507202169127,-0.029474981625249863
2009-02-09,16.85,16.757507202169123,0.005519484295307686
2009-02-10,16.05,16.877507202169127,-0.04903017917615071
2009-02-11,16.17,16.907507202169125,-0.04362010279519535
2009-02-12,16.2,16.807507202169127,-0.03614499133403459
2009-02-13,16.1,15.997507202169125,0.006406798042696282
2009-02-17,15.29,16.077507202169123,-0.048981921902848
2009-02-18,15.37,15.747507202169125,-0.023972505446266834
2009-02-19,15.04,15.787507202169124,-0.04734801970930669
2009-02-20,15.08,15.067507202169123,0.0008291217427842668
2009-02-23,14.36,15.697507202169124,-0.08520507013905398
2009-02-24,14.99,15.477507202169123,-0.03149778551553839
2009-02-25,14.77,15.197507202169124,-0.02813008715719556
2009-02-26,14.49,15.277507202169124,-0.051546838875475176
2009-02-27,14.57,15.027507202169124,-0.030444650334493617
2009-03-02,14.32,15.097507202169124,-0.05149904495872115
2009-03-03,14.39,15.957507202169124,-0.09823007956756868
2009-03-04,15.25,15.257507202169124,-0.0004920333360916018
2009-03-05,14.55,14.887507202169123,-0.0226704979944492
2009-03-06,14.18,14.327507202169123,-0.010295384960392173
2009-03-09,13.62,15.347507202169124,-0.11255946515698456
2009-03-10,14.64,15.727507202169123,-0.06914682588853849
2009-03-11,15.02,16.217507202169124,-0.07384039897382966
2009-03-12,15.51,16.217507202169124,-0.04362613768868828
2009-03-13,15.51,16.157507202169125,-0.040074696799899834
2009-03-16,15.45,16.847507202169123,-0.08295038461174797
2009-03-17,16.14,17.207507202169126,-0.06203729509609379
2009-03-18,16.5,16.937507202169122,-0.025830672539173483
2009-03-19,16.23,16.617507202169122,-0.023319213733726585
2009-03-20,15.91,17.687507202169122,-0.10049506591585367
2009-03-23,16.98,17.387507202169125,-0.02343678121486481
2009-03-24,16.68,17.277507202169122,-0.03458295199518757
2009-03-25,16.57,18.017507202169124,-0.08033892735144066
2009-03-26,17.31,17.657507202169125,-0.01968042250756874
2009-03-27,16.95,17.017507202169124,-0.003966926610762367
2009-03-30,16.31,17.477507202169125,-0.06680055620427539
2009-03-31,16.77,18.167507202169123,-0.07692344285969333
2009-04-01,17.46,18.847507202169123,-0.07361754460608116
2009-04-02,18.14,18.867507202169122,-0.03855873456804526
2009-04-03,18.16,18.237507202169123,-0.004249879180851179
2009-04-06,17.53,17.557507202169127,-0.0015666917776190337
2009-04-07,16.85,17.837507202169125,-0.055361278399317926
2009-04-08,17.13,18.527507202169122,-0.07542877662492609
2009-04-09,17.82,18.597507202169123,-0.04180706552319213
2009-04-13,17.89,18.637507202169125,-0.04010768146515464
2009-04-14,17.93,18.267507202169124,-0.018475821491891753
2009-04-15,17.56,18.78750720216912,-0.06533635297967577
2009-04-16,18.08,18.69750720216912,-0.03302617806171959
2009-04-17,17.99,18.017507202169124,-0.0015266930025600312
2009-04-20,17.31,18.397507202169123,-0.05911166062981099
2009-04-21,17.69,18.147507202169123,-0.025210470896765202
2009-04-22,17.44,18.327507202169123,-0.04842487264520523
2009-04-23,17.62,19.127507202169127,-0.07881357388788068
2009-04-24,18.42,19.623449156872763,-0.0613270963352166
2009-04-27,18.37,19.923449156872767,-0.07797089473018737
2009-04-28,18.67,20.503449156872765,-0.08942149893147078
2009-04-29,19.25,20.573449156872766,-0.06432801553018419
2009-04-30,19.32,20.833449156872764,-0.07264515565697816
2009-05-01,19.58,20.753449156872765,-0.05654236787354283
2009-05-04,19.5,20.883449156872764,-0.06624620035131834
2009-05-05,19.63,20.863449156872765,-0.05912009790895223
2009-05-06,19.61,20.203449156872765,-0.02937365557063243
2009-05-07,18.95,19.983449156872766,-0.0517152543967786
2009-05-08,18.73,19.863449156872765,-0.057062051405135206
2009-05-11,18.61,19.973449156872764,-0.06826307996000824
2009-05-12,18.72,19.303449156872766,-0.03022512464644367
2009-05-13,18.05,19.343449156872765,-0.06686755533530064
2009-05-14,18.09,19.173449156872767,-0.05650778574101267
2009-05-15,17.92,19.973449156872764,-0.10280894104692884
2009-05-18,18.72,20.133449156872764,-0.07020402445004159
2009-05-19,18.88,19.853449156872767,-0.04903173998538102
2009-05-20,18.6,19.353449156872767,-0.03893100143367478
2009-05-21,18.1,19.15344915687276,-0.05500049355312875
2009-05-22,17.9,19.74344915687276,-0.09337016760473438
2009-05-26,18.49,19.473449156872764,-0.050502052766840055
2009-05-27,18.22,19.763449156872767,-0.07809614327041858
2009-05-28,18.51,19.753449156872765,-0.06294845760848478
2009-05-29,18.5,20.753449156872765,-0.1085819104014576
2009-06-01,19.5,20.863449156872765,-0.06535109063803202
2009-06-02,19.61,20.613449156872765,-0.04867934275512564
2009-06-03,19.36,20.923449156872767,-0.07472234358450491
2009-06-04,19.67,21.123449156872763,-0.06880737828745476
2009-06-05,19.87,21.123449156872763,-0.05933922758371768
2009-06-08,19.87,21.333449156872764,-0.06859880678982
2009-06-09,20.08,21.203449156872765,-0.052984264426083616
2009-06-10,19.95,21.353449156872767,-0.06572470548258269
2009-06-11,20.1,21.163449156872765,-0.05024933076787308
2009-06-12,19.91,20.613449156872765,-0.034125737595846584
2009-06-15,19.36,20.333449156872764,-0.04787427599531169
2009-06-16,19.08,20.453449156872765,-0.0671500022484599
2009-06-17,19.2,20.24344915687276,-0.05154502816129558
2009-06-18,18.99,20.173449156872767,-0.05866369938378069
2009-06-19,18.92,19.663449156872765,-0.037808685085796045
2009-06-22,18.41,19.823449156872766,-0.07130187817909195
2009-06-23,18.57,19.863449156872765,-0.06511704722868994
2009-06-24,18.61,20.283449156872763,-0.08250318493320641
2009-06-25,19.03,20.163449156872765,-0.056213058988790365
2009-06-26,18.91,20.24344915687276,-0.06587065013177595
2009-06-29,18.99,19.90344915687276,-0.045894013126732025
2009-06-30,18.65,20.053449156872766,-0.06998542474633462
2009-07-01,18.8,19.753449156872765,-0.048267477203647435
2009-07-02,18.5,19.783449156872763,-0.06487489348776643
2009-07-06,18.53,19.49344915687276,-0.04942425268711759
2009-07-07,18.24,19.383449156872764,-0.05899100555420678
2009-07-08,18.13,19.423449156872767,-0.06659214573201055
2009-07-09,18.17,19.593449156872765,-0.07264923829776349
2009-07-10,18.34,19.823449156872766,-0.07483304974495097
2009-07-13,18.57,19.983449156872766,-0.07073099072022049
2009-07-14,18.73,21.063449156872764,-0.11078191133342408
2009-07-15,19.81,21.373449156872763,-0.07314912747108149
2009-07-16,20.12,21.763449156872767,-0.07551418642452523
2009-07-17,20.51,22.40344915687276,-0.08451596643063775
2009-07-20,21.15,22.843449156872765,-0.07413281353631618
2009-07-21,21.59,22.703449156872765,-0.04904317177443951
2009-07-22,21.45,23.153449156872764,-0.07357215529018146
2009-07-23,21.9,23.133449156872764,-0.053318860862834994
2009-07-24,21.88,22.821125600549074,-0.04123922794265811
2009-07-27,21.84,22.911125600549074,-0.04675133030231404
2009-07-28,21.93,22.701125600549073,-0.033968606408240065
2009-07-29,21.72,22.961125600549074,-0.05405334312179344
2009-07-30,21.98,22.991125600549072,-0.043978951623182994
2009-07-31,22.01,23.551125600549074,-0.06543744985645794
2009-08-03,22.57,23.421125600549072,-0.036340080962168564
2009-08-04,22.44,23.151125600549072,-0.030716674982412262
2009-08-05,22.17,23.291125600549073,-0.04813531212603317
2009-08-06,22.31,23.171125600549072,-0.03716373625494773
2009-08-07,22.19,22.621125600549075,-0.019058538826140836
2009-08-10,21.64,22.151125600549076,-0.023074475300542074
2009-08-11,21.17,22.411125600549074,-0.055379886877197526
2009-08-12,21.43,22.491125600549076,-0.04717974633173405
2009-08-13,21.51,22.291125600549073,-0.035041998979622235
2009-08-14,21.31,21.711125600549074,-0.01847557827858226
2009-08-17,20.73,21.991125600549076,-0.05734702367929667
2009-08-18,21.01,22.221125600549072,-0.054503341654265514
2009-08-19,21.24,22.871125600549075,-0.07131811652111764
2009-08-20,21.89,23.171125600549072,-0.055289743909493705
2009-08-21,22.19,23.041125600549073,-0.03693941065660389
2009-08-24,22.06,22.981125600549074,-0.04008183134976939
2009-08-25,22.0,22.911125600549074,-0.03976782356460207
2009-08-26,21.93,22.861125600549073,-0.04072964808551294
2009-08-27,21.88,22.981125600549074,-0.0479143458718474
2009-08-28,22.0,22.581125600549075,-0.025735014756525065
2009-08-31,21.6,22.151125600549076,-0.024880252610522513
2009-09-01,21.17,22.531125600549075,-0.06041090110988079
2009-09-02,21.55,22.471125600549072,-0.04099152027019792
2009-09-03,21.49,22.821125600549074,-0.058328656695051384
2009-09-04,21.84,22.901125600549072,-0.04633508496733585
2009-09-08,21.92,23.211125600549074,-0.055625290335705624
2009-09-09,22.23,23.991125600549072,-0.0734073769556175
2009-09-10,23.01,24.071125600549074,-0.044082924004387514
2009-09-11,23.09,23.771125600549073,-0.02865348540892576
2009-09-14,22.79,23.961125600549074,-0.04887606784725662
2009-09-15,22.98,24.341125600549073,-0.05591876164175291
2009-09-16,23.36,24.371125600549075,-0.04148867053257055
2009-09-17,23.39,24.381125600549073,-0.040651347143987104
2009-09-18,23.4,24.611125600549073,-0.04921049204356809
2009-09-21,23.63,24.391125600549074,-0.031205021572761726
2009-09-22,23.41,23.781125600549075,-0.015605888753243313
2009-09-23,22.8,23.631125600549073,-0.035170800350270315
2009-09-24,22.65,23.601125600549075,-0.04030001012015072
2009-09-25,22.62,24.591125600549073,-0.08015597303545396
2009-09-28,23.61,24.281125600549075,-0.02763980597892457
2009-09-29,23.3,24.521125600549073,-0.04979892116052487
2009-09-30,23.54,24.071125600549074,-0.022064842723306666
2009-10-01,23.09,23.651125600549072,-0.023725111862584858
2009-10-02,22.67,23.921125600549072,-0.052302120788176976
2009-10-05,22.94,24.331125600549072,-0.05717473261975503
2009-10-06,23.35,24.591125600549073,-0.05047046730229221
2009-10-07,23.61,24.651125600549072,-0.04223440411686041
2009-10-08,23.67,25.011125600549075,-0.05362116131709127
2009-10-09,24.03,24.761125600549075,-0.029527155281376283
2009-10-12,23.78,24.871125600549075,-0.04387117889529635
2009-10-13,23.89,25.361125600549073,-0.0580071099256424
2009-10-14,24.38,25.351125600549075,-0.038307001268931495
2009-10-15,24.37,25.001125600549074,-0.02524388744062034
2009-10-16,24.02,25.231125600549074,-0.04800125130060462
2009-10-19,24.25,25.091125600549073,-0.033522832492244414
2009-10-20,24.11,24.941125600549075,-0.033323500064118106
2009-10-21,23.96,25.161125600549074,-0.047737355618258204
2009-10-22,24.18,25.151125600549072,-0.03861161587646289
2009-10-23,24.17,24.5134264781053,-0.014009729664354986
2009-10-26,23.7,24.3534264781053,-0.02683098736404732
2009-10-27,23.54,23.8334264781053,-0.01231155236427528
2009-10-28,23.02,24.3334264781053,-0.05397622399324209
2009-10-29,23.52,23.623426478105298,-0.004378131944625219
2009-10-30,22.81,23.8134264781053,-0.042137005316218445
2009-11-02,23.0,23.7234264781053,-0.030494181722566904
2009-11-03,22.91,24.1034264781053,-0.049512731278657185
2009-11-04,23.29,24.7434264781053,-0.058739903278609895
2009-11-05,23.93,24.6334264781053,-0.028555770701673144
2009-11-06,23.82,24.803426478105298,-0.03964881541561993
2009-11-09,23.99,24.463426478105298,-0.01935241894789408
2009-11-10,23.65,24.733426478105297,-0.043804140079999776
2009-11-11,23.92,24.213426478105298,-0.012118337665700585
2009-11-12,23.4,24.5234264781053,-0.04581033890628228
2009-11-13,23.71,24.6834264781053,-0.03943644043782768
2009-11-16,23.87,24.9034264781053,-0.04149736097616408
2009-11-17,24.09,24.8134264781053,-0.02915463846734878
2009-11-18,24.0,24.4934264781053,-0.020145261364161282
2009-11-19,23.68,24.2734264781053,-0.024447577627351946
2009-11-20,23.46,24.713426478105298,-0.05071844162183503
2009-11-23,23.9,24.553426478105298,-0.026612435485856567
2009-11-24,23.74,24.553426478105298,-0.033128837591390514
2009-11-25,23.74,24.193426478105298,-0.018741722199443034
2009-11-27,23.38,24.213426478105298,-0.03442001398930117
2009-11-30,23.4,24.733426478105297,-0.05391191872608847
2009-12-01,23.92,24.6834264781053,-0.03092870751888821
2009-12-02,23.87,24.643426478105297,-0.031384697204849155
2009-12-03,23.83,24.9734264781053,-0.04578572664459024
2009-12-04,24.16,25.0234264781053,-0.034504726155739296
2009-12-07,24.21,24.623426478105298,-0.016789965380037963
2009-12-08,23.81,24.6734264781053,-0.034994186108341596
2009-12-09,23.86,24.7534264781053,-0.0360930426700945
2009-12-10,23.94,24.5834264781053,-0.026173181296689885
2009-12-11,23.77,24.6534264781053,-0.03583382126982915
2009-12-14,23.84,24.2934264781053,-0.01866457490111384
2009-12-15,23.48,24.2634264781053,-0.03228836944411961
2009-12-16,23.45,23.9934264781053,-0.022648973401160233
2009-12-17,23.18,24.143426478105297,-0.039904297717599846
2009-12-18,23.33,24.4534264781053,-0.0459414748731094
2009-12-21,23.64,24.5634264781053,-0.03759355311965118
2009-12-22,23.75,24.5934264781053,-0.03429479332032792
2009-12-23,23.78,24.7734264781053,-0.040100487471254165
2009-12-24,23.96,24.893426478105297,-0.037496906218446036
2009-12-28,24.08,24.9134264781053,-0.03345290455480876
2009-12-29,24.1,24.9934264781053,-0.03574645832927137
2009-12-30,24.18,24.7534264781053,-0.023165539470363927
2009-12-31,23.94,25.5034264781053,-0.06130260494398665
2010-01-04,24.69,25.393426478105297,-0.02770112488410348
2010-01-05,24.58,25.233426478105297,-0.025895273425203258
2010-01-06,24.42,25.3434264781053,-0.03643652837958067
2010-01-07,24.53,25.4734264781053,-0.03703571166274722
2010-01-08,24.66,25.4034264781053,-0.029264811136641034
2010-01-11,24.59,25.0134264781053,-0.016927967804648114
2010-01-12,24.2,25.4534264781053,-0.049243919249279955
2010-01-13,24.64,25.7634264781053,-0.043605476121742814
2010-01-14,24.95,25.213426478105298,-0.010447865082282681
2010-01-15,24.4,25.6634264781053,-0.04923062316652027
2010-01-19,24.85,25.2234264781053,-0.01480474821410338
2010-01-20,24.41,24.7934264781053,-0.01546484421763561
2010-01-21,23.98,23.783426478105298,0.008265147247629168
2010-01-22,22.97,23.79252172431419,-0.03457059885643132
2010-01-25,22.99,23.70252172431419,-0.030061009229380153
2010-01-26,22.9,23.95252172431419,-0.04394200061389686
2010-01-27,23.15,23.322521724314193,-0.007397215719359251
2010-01-28,22.52,23.272521724314192,-0.03233520343126328
2010-01-29,22.47,23.532521724314194,-0.04515120550027496
2010-02-01,22.73,23.822521724314193,-0.04586087639912284
2010-02-02,23.02,23.872521724314193,-0.03571142312317599
2010-02-03,23.07,23.962521724314193,-0.03724656922933833
2010-02-04,23.16,24.502521724314192,-0.05479116555509422
2010-02-05,23.7,24.302521724314193,-0.024792559848280438
2010-02-08,23.5,24.692521724314194,-0.04829485370625164
2010-02-09,23.89,24.562521724314195,-0.027379995094252485
2010-02-10,23.76,24.732521724314193,-0.03932157566278893
2010-02-11,23.93,24.562521724314195,-0.025751497806842383
2010-02-12,23.76,24.802521724314193,-0.042032892296277935
2010-02-16,24.0,24.872521724314193,-0.03507974518969892
2010-02-17,24.07,25.082521724314194,-0.04036762074575173
2010-02-18,24.28,25.162521724314193,-0.03507286487353223
2010-02-19,24.36,25.102521724314194,-0.02957956704385567
2010-02-22,24.3,24.852521724314194,-0.02223201856307566
2010-02-23,24.05,25.142521724314193,-0.043453148267847186
2010-02-24,24.34,25.132521724314195,-0.03153371289230711
2010-02-25,24.33,25.132521724314195,-0.031931603725136926
2010-02-26,24.33,25.402521724314195,-0.0422210730081819
2010-03-01,24.6,25.412521724314193,-0.03197328203508376
2010-03-02,24.61,25.642521724314193,-0.04026599783808149
2010-03-03,24.84,25.752521724314192,-0.035434266751928845
2010-03-04,24.95,26.012521724314194,-0.040846548272982064
2010-03-05,25.21,26.932521724314192,-0.06395694179498723
2010-03-08,26.13,26.932521724314192,-0.029797496592741668
2010-03-09,26.13,26.672521724314194,-0.02034009869489173
2010-03-10,25.87,26.772521724314192,-0.03371074766911264
2010-03-11,25.97,26.682521724314192,-0.026703687592800285
2010-03-12,25.88,26.882521724314195,-0.03729269651840195
2010-03-15,26.08,26.95252172431419,-0.03237254507162057
