date,OXY,dcf,Deviation
2002-07-01,14.23,,
2002-07-02,13.92,,
2002-07-03,13.82,,
2002-07-05,14.07,,
2002-07-08,13.9,,
2002-07-09,13.65,,
2002-07-10,13.36,,
2002-07-11,12.9,,
2002-07-12,12.81,,
2002-07-15,12.61,,
2002-07-16,12.45,,
2002-07-17,12.66,,
2002-07-18,12.41,,
2002-07-19,11.93,,
2002-07-22,11.32,,
2002-07-23,11.24,,
2002-07-24,11.88,,
2002-07-25,11.81,,
2002-07-26,11.93,,
2002-07-29,12.58,,
2002-07-30,12.53,,
2002-07-31,12.98,,
2002-08-01,12.34,,
2002-08-02,12.19,,
2002-08-05,11.96,,
2002-08-06,12.31,,
2002-08-07,12.55,,
2002-08-08,13.08,,
2002-08-09,13.31,,
2002-08-12,13.23,,
2002-08-13,13.08,,
2002-08-14,13.5,,
2002-08-15,13.78,,
2002-08-16,13.83,,
2002-08-19,13.96,,
2002-08-20,13.52,,
2002-08-21,13.79,,
2002-08-22,14.08,,
2002-08-23,14.02,,
2002-08-26,14.17,,
2002-08-27,14.22,,
2002-08-28,13.9,,
2002-08-29,13.98,,
2002-08-30,14.23,,
2002-09-03,13.82,,
2002-09-04,13.78,,
2002-09-05,13.94,,
2002-09-06,14.03,,
2002-09-09,13.97,,
2002-09-10,14.0,,
2002-09-11,14.22,,
2002-09-12,13.98,,
2002-09-13,13.95,,
2002-09-16,13.89,,
2002-09-17,13.59,,
2002-09-18,13.57,,
2002-09-19,13.41,,
2002-09-20,13.47,,
2002-09-23,13.4,,
2002-09-24,13.26,,
2002-09-25,13.39,,
2002-09-26,13.68,,
2002-09-27,13.75,,
2002-09-30,13.59,,
2002-10-01,13.8,,
2002-10-02,13.88,,
2002-10-03,14.13,,
2002-10-04,14.01,,
2002-10-07,13.76,,
2002-10-08,13.78,,
2002-10-09,13.56,,
2002-10-10,13.54,,
2002-10-11,13.6,,
2002-10-14,13.98,,
2002-10-15,14.47,,
2002-10-16,14.32,,
2002-10-17,14.52,,
2002-10-18,14.59,,
2002-10-21,14.65,,
2002-10-22,13.92,,
2002-10-23,14.39,,
2002-10-24,14.03,,
2002-10-25,13.64,,
2002-10-28,13.67,,
2002-10-29,13.36,,
2002-10-30,13.55,,
2002-10-31,13.67,,
2002-11-01,13.77,,
2002-11-04,13.42,,
2002-11-05,13.45,,
2002-11-06,13.51,,
2002-11-07,13.43,,
2002-11-08,13.29,,
2002-11-11,13.13,,
2002-11-12,13.2,,
2002-11-13,12.81,,
2002-11-14,13.21,,
2002-11-15,13.23,,
2002-11-18,13.19,,
2002-11-19,13.09,,
2002-11-20,13.37,,
2002-11-21,13.53,,
2002-11-22,13.44,,
2002-11-25,13.33,,
2002-11-26,13.14,,
2002-11-27,13.22,,
2002-11-29,13.34,,
2002-12-02,13.19,,
2002-12-03,13.22,,
2002-12-04,13.17,,
2002-12-05,13.26,,
2002-12-06,13.37,,
2002-12-09,13.25,,
2002-12-10,13.36,,
2002-12-11,13.46,,
2002-12-12,13.7,,
2002-12-13,13.53,,
2002-12-16,13.94,,
2002-12-17,13.87,,
2002-12-18,13.67,,
2002-12-19,13.74,,
2002-12-20,13.89,,
2002-12-23,13.96,,
2002-12-24,13.86,,
2002-12-26,13.74,,
2002-12-27,13.44,,
2002-12-30,13.65,,
2002-12-31,13.63,,
2003-01-02,13.94,,
2003-01-03,13.96,,
2003-01-06,14.11,,
2003-01-07,13.65,,
2003-01-08,13.59,,
2003-01-09,13.82,,
2003-01-10,13.61,,
2003-01-13,13.61,,
2003-01-14,13.6,,
2003-01-15,13.7,,
2003-01-16,13.84,,
2003-01-17,13.71,,
2003-01-21,13.58,,
2003-01-22,13.62,,
2003-01-23,13.8,,
2003-01-24,13.49,,
2003-01-27,13.07,,
2003-01-28,13.3,,
2003-01-29,13.74,,
2003-01-30,13.56,,
2003-01-31,13.99,,
2003-02-03,13.89,,
2003-02-04,14.01,,
2003-02-05,13.99,,
2003-02-06,13.95,,
2003-02-07,13.83,,
2003-02-10,13.95,,
2003-02-11,13.91,,
2003-02-12,13.8,,
2003-02-13,13.72,,
2003-02-14,13.85,,
2003-02-18,14.01,,
2003-02-19,13.88,,
2003-02-20,13.81,,
2003-02-21,14.0,,
2003-02-24,14.12,,
2003-02-25,13.87,,
2003-02-26,13.98,,
2003-02-27,14.07,,
2003-02-28,14.32,,
2003-03-03,14.36,,
2003-03-04,14.35,,
2003-03-05,14.43,,
2003-03-06,14.44,,
2003-03-07,14.44,,
2003-03-10,14.42,,
2003-03-11,14.45,,
2003-03-12,14.04,,
2003-03-13,14.36,,
2003-03-14,14.4,,
2003-03-17,14.59,,
2003-03-18,14.59,,
2003-03-19,14.71,,
2003-03-20,14.49,,
2003-03-21,14.21,,
2003-03-24,14.05,,
2003-03-25,14.05,,
2003-03-26,13.99,,
2003-03-27,14.26,,
2003-03-28,14.25,,
2003-03-31,14.35,,
2003-04-01,14.82,,
2003-04-02,14.77,,
2003-04-03,14.67,,
2003-04-04,14.85,,
2003-04-07,14.78,,
2003-04-08,14.59,,
2003-04-09,14.5,,
2003-04-10,14.6,,
2003-04-11,14.45,,
2003-04-14,14.57,,
2003-04-15,14.54,,
2003-04-16,14.42,,
2003-04-17,14.62,,
2003-04-21,14.66,,
2003-04-22,14.64,,
2003-04-23,14.51,,
2003-04-24,14.49,,
2003-04-25,14.48,,
2003-04-28,14.44,,
2003-04-29,14.34,,
2003-04-30,14.3,,
2003-05-01,14.41,,
2003-05-02,14.67,,
2003-05-05,14.57,,
2003-05-06,14.71,,
2003-05-07,14.77,,
2003-05-08,14.81,,
2003-05-09,14.89,,
2003-05-12,14.68,,
2003-05-13,14.85,,
2003-05-14,14.81,,
2003-05-15,14.85,,
2003-05-16,14.84,,
2003-05-19,14.85,,
2003-05-20,14.87,,
2003-05-21,15.34,,
2003-05-22,15.48,,
2003-05-23,15.76,,
2003-05-27,16.06,,
2003-05-28,15.92,,
2003-05-29,15.73,,
2003-05-30,16.16,,
2003-06-02,16.12,,
2003-06-03,16.17,,
2003-06-04,16.42,,
2003-06-05,16.43,,
2003-06-06,16.0,,
2003-06-09,15.99,,
2003-06-10,16.13,,
2003-06-11,16.37,,
2003-06-12,16.3,,
2003-06-13,16.22,,
2003-06-16,16.24,,
2003-06-17,16.12,,
2003-06-18,16.17,,
2003-06-19,16.07,,
2003-06-20,16.03,,
2003-06-23,16.13,,
2003-06-24,15.98,,
2003-06-25,16.11,,
2003-06-26,16.13,,
2003-06-27,16.02,,
2003-06-30,16.07,,
2003-07-01,16.13,,
2003-07-02,16.29,,
2003-07-03,16.1,,
2003-07-07,16.14,,
2003-07-08,16.02,,
2003-07-09,16.07,,
2003-07-10,15.76,,
2003-07-11,15.99,,
2003-07-14,15.61,,
2003-07-15,15.26,,
2003-07-16,14.91,,
2003-07-17,15.07,,
2003-07-18,15.57,,
2003-07-21,15.73,,
2003-07-22,15.54,,
2003-07-23,15.48,,
2003-07-24,15.48,,
2003-07-25,15.92,,
2003-07-28,15.75,,
2003-07-29,15.56,,
2003-07-30,15.53,,
2003-07-31,15.66,,
2003-08-01,15.67,,
2003-08-04,15.61,,
2003-08-05,15.41,,
2003-08-06,15.6,,
2003-08-07,15.88,,
2003-08-08,16.04,,
2003-08-11,16.01,,
2003-08-12,16.15,,
2003-08-13,16.19,,
2003-08-14,16.21,,
2003-08-15,16.32,,
2003-08-18,16.23,,
2003-08-19,16.26,,
2003-08-20,16.38,,
2003-08-21,16.24,,
2003-08-22,16.17,,
2003-08-25,16.1,,
2003-08-26,15.96,,
2003-08-27,16.06,,
2003-08-28,16.31,,
2003-08-29,16.45,,
2003-09-02,16.91,,
2003-09-03,16.86,,
2003-09-04,16.76,,
2003-09-05,16.65,,
2003-09-08,16.95,,
2003-09-09,16.84,,
2003-09-10,16.77,,
2003-09-11,16.77,,
2003-09-12,16.89,,
2003-09-15,16.72,,
2003-09-16,16.79,,
2003-09-17,16.73,,
2003-09-18,16.79,,
2003-09-19,16.76,,
2003-09-22,16.81,,
2003-09-23,16.8,,
2003-09-24,16.82,,
2003-09-25,16.76,,
2003-09-26,16.82,,
2003-09-29,16.79,,
2003-09-30,16.88,,
2003-10-01,17.26,,
2003-10-02,17.23,,
2003-10-03,17.32,,
2003-10-06,17.33,,
2003-10-07,17.4,,
2003-10-08,17.25,,
2003-10-09,17.29,,
2003-10-10,17.48,,
2003-10-13,17.6,,
2003-10-14,17.57,,
2003-10-15,17.39,,
2003-10-16,17.43,,
2003-10-17,17.31,,
2003-10-20,17.03,,
2003-10-21,17.43,,
2003-10-22,17.3,,
2003-10-23,17.39,,
2003-10-24,17.46,,
2003-10-27,17.39,,
2003-10-28,17.09,,
2003-10-29,17.17,,
2003-10-30,16.92,,
2003-10-31,16.89,,
2003-11-03,17.0,,
2003-11-04,17.0,,
2003-11-05,17.06,,
2003-11-06,17.2,,
2003-11-07,17.28,,
2003-11-10,17.27,,
2003-11-11,17.1,,
2003-11-12,17.25,,
2003-11-13,17.29,,
2003-11-14,17.45,,
2003-11-17,17.42,,
2003-11-18,17.34,,
2003-11-19,17.25,,
2003-11-20,17.22,,
2003-11-21,17.15,,
2003-11-24,17.35,,
2003-11-25,17.53,,
2003-11-26,17.57,,
2003-11-28,17.57,,
2003-12-01,18.04,,
2003-12-02,18.15,,
2003-12-03,18.06,,
2003-12-04,18.57,,
2003-12-05,18.62,,
2003-12-08,18.56,,
2003-12-09,18.74,,
2003-12-10,18.62,,
2003-12-11,18.98,,
2003-12-12,19.22,,
2003-12-15,19.1,,
2003-12-16,19.27,,
2003-12-17,19.54,,
2003-12-18,19.86,,
2003-12-19,19.71,,
2003-12-22,19.86,,
2003-12-23,19.8,,
2003-12-24,20.05,,
2003-12-26,20.12,,
2003-12-29,20.42,,
2003-12-30,20.39,,
2003-12-31,20.23,,
2004-01-02,20.14,,
2004-01-05,20.93,,
2004-01-06,20.72,,
2004-01-07,20.49,,
2004-01-08,20.65,,
2004-01-09,20.6,,
2004-01-12,21.15,,
2004-01-13,21.2,,
2004-01-14,21.31,,
2004-01-15,20.83,,
2004-01-16,21.16,,
2004-01-20,21.26,,
2004-01-21,21.56,,
2004-01-22,21.21,,
2004-01-23,21.37,,
2004-01-26,21.5,,
2004-01-27,21.36,,
2004-01-28,21.23,,
2004-01-29,21.23,,
2004-01-30,21.1,,
2004-02-02,20.98,,
2004-02-03,21.03,,
2004-02-04,20.77,,
2004-02-05,20.69,,
2004-02-06,20.87,,
2004-02-09,21.13,,
2004-02-10,21.55,,
2004-02-11,21.6,,
2004-02-12,21.39,,
2004-02-13,21.41,,
2004-02-17,21.35,,
2004-02-18,21.13,,
2004-02-19,21.15,,
2004-02-20,21.25,,
2004-02-23,21.13,,
2004-02-24,21.19,,
2004-02-25,21.29,,
2004-02-26,21.24,,
2004-02-27,21.27,,
2004-03-01,22.24,,
2004-03-02,21.74,,
2004-03-03,21.69,,
2004-03-04,21.56,,
2004-03-05,22.09,,
2004-03-08,22.23,,
2004-03-09,21.95,,
2004-03-10,21.58,,
2004-03-11,21.32,,
2004-03-12,21.63,,
2004-03-15,21.53,,
2004-03-16,21.84,,
2004-03-17,22.11,,
2004-03-18,22.31,,
2004-03-19,22.18,,
2004-03-22,21.86,,
2004-03-23,21.43,,
2004-03-24,20.86,,
2004-03-25,20.85,,
2004-03-26,20.84,,
2004-03-29,21.26,,
2004-03-30,21.76,,
2004-03-31,22.06,,
2004-04-01,21.93,,
2004-04-02,22.02,,
2004-04-05,22.22,,
2004-04-06,22.16,,
2004-04-07,22.11,,
2004-04-08,22.35,,
2004-04-12,22.76,,
2004-04-13,22.29,,
2004-04-14,22.72,,
2004-04-15,23.06,,
2004-04-16,23.29,,
2004-04-19,23.47,,
2004-04-20,22.87,,
2004-04-21,22.85,,
2004-04-22,23.23,,
2004-04-23,23.02,,
2004-04-26,23.32,,
2004-04-27,23.42,,
2004-04-28,22.99,,
2004-04-29,22.54,,
2004-04-30,22.61,,
2004-05-03,23.35,,
2004-05-04,23.38,,
2004-05-05,23.22,,
2004-05-06,23.19,,
2004-05-07,22.65,,
2004-05-10,21.62,,
2004-05-11,21.84,,
2004-05-12,21.82,,
2004-05-13,21.55,,
2004-05-14,22.16,,
2004-05-17,22.15,,
2004-05-18,22.01,,
2004-05-19,21.8,,
2004-05-20,21.72,,
2004-05-21,21.44,,
2004-05-24,21.77,,
2004-05-25,22.18,,
2004-05-26,21.88,,
2004-05-27,21.12,,
2004-05-28,21.17,,
2004-06-01,21.48,,
2004-06-02,21.25,,
2004-06-03,21.24,,
2004-06-04,21.18,,
2004-06-07,21.58,,
2004-06-08,21.6,,
2004-06-09,21.48,,
2004-06-10,21.9,,
2004-06-14,21.59,,
2004-06-15,21.95,,
2004-06-16,22.49,,
2004-06-17,22.74,,
2004-06-18,23.11,,
2004-06-21,23.08,,
2004-06-22,23.12,,
2004-06-23,23.79,,
2004-06-24,23.46,,
2004-06-25,23.26,,
2004-06-28,22.71,,
2004-06-29,22.95,,
2004-06-30,23.19,,
2004-07-01,23.21,,
2004-07-02,23.13,,
2004-07-06,23.41,,
2004-07-07,23.2,,
2004-07-08,23.3,,
2004-07-09,23.45,,
2004-07-12,23.18,,
2004-07-13,23.29,,
2004-07-14,23.63,,
2004-07-15,23.53,,
2004-07-16,24.18,,
2004-07-19,23.95,,
2004-07-20,23.84,,
2004-07-21,23.45,,
2004-07-22,23.42,,
2004-07-23,23.5,,
2004-07-26,23.16,,
2004-07-27,23.31,,
2004-07-28,23.36,,
2004-07-29,23.57,,
2004-07-30,23.6,,
2004-08-02,23.66,,
2004-08-03,23.94,,
2004-08-04,23.83,,
2004-08-05,23.48,,
2004-08-06,22.97,,
2004-08-09,23.62,,
2004-08-10,23.77,,
2004-08-11,23.9,,
2004-08-12,23.79,,
2004-08-13,24.0,,
2004-08-16,24.1,,
2004-08-17,23.68,,
2004-08-18,24.0,,
2004-08-19,23.95,,
2004-08-20,24.24,,
2004-08-23,23.93,,
2004-08-24,23.64,,
2004-08-25,23.87,,
2004-08-26,24.11,,
2004-08-27,24.38,,
2004-08-30,24.39,,
2004-08-31,24.74,,
2004-09-01,25.31,,
2004-09-02,25.58,,
2004-09-03,25.55,,
2004-09-07,25.36,,
2004-09-08,25.05,,
2004-09-09,25.38,,
2004-09-10,25.2,,
2004-09-13,25.62,,
2004-09-14,25.68,,
2004-09-15,25.67,,
2004-09-16,25.82,,
2004-09-17,26.2,,
2004-09-20,26.38,,
2004-09-21,26.99,,
2004-09-22,26.62,,
2004-09-23,26.12,,
2004-09-24,26.32,,
2004-09-27,26.27,,
2004-09-28,26.76,,
2004-09-29,26.56,,
2004-09-30,26.79,,
2004-10-01,27.07,,
2004-10-04,27.0,,
2004-10-05,27.37,,
2004-10-06,28.02,,
2004-10-07,27.74,,
2004-10-08,27.87,,
2004-10-11,27.58,,
2004-10-12,27.28,,
2004-10-13,26.3,,
2004-10-14,26.68,,
2004-10-15,26.97,,
2004-10-18,26.78,,
2004-10-19,26.8,,
2004-10-20,27.39,,
2004-10-21,27.72,,
2004-10-22,27.67,,
2004-10-25,28.0,,
2004-10-26,27.68,,
2004-10-27,27.07,,
2004-10-28,26.3,,
2004-10-29,26.74,,
2004-11-01,26.61,,
2004-11-02,26.31,,
2004-11-03,27.04,,
2004-11-04,27.57,,
2004-11-05,27.78,,
2004-11-08,27.48,,
2004-11-09,27.24,,
2004-11-10,27.3,,
2004-11-11,27.07,,
2004-11-12,27.74,,
2004-11-15,27.08,,
2004-11-16,27.27,,
2004-11-17,27.45,,
2004-11-18,27.45,,
2004-11-19,27.99,,
2004-11-22,28.48,,
2004-11-23,28.68,,
2004-11-24,28.68,,
2004-11-26,28.89,,
2004-11-29,28.76,,
2004-11-30,28.84,,
2004-12-01,28.19,,
2004-12-02,27.07,,
2004-12-03,27.18,,
2004-12-06,27.07,,
2004-12-07,26.47,,
2004-12-08,26.23,,
2004-12-09,26.52,,
2004-12-10,26.49,,
2004-12-13,27.11,,
2004-12-14,27.07,,
2004-12-15,27.54,,
2004-12-16,27.38,,
2004-12-17,27.26,,
2004-12-20,28.11,,
2004-12-21,28.12,,
2004-12-22,27.8,,
2004-12-23,27.88,,
2004-12-27,27.56,,
2004-12-28,27.85,,
2004-12-29,28.0,,
2004-12-30,27.96,,
2004-12-31,27.96,,
2005-01-03,27.09,,
2005-01-04,26.79,,
2005-01-05,26.64,,
2005-01-06,27.15,,
2005-01-07,26.71,,
2005-01-10,26.71,,
2005-01-11,26.69,,
2005-01-12,27.15,,
2005-01-13,27.3,,
2005-01-14,27.85,,
2005-01-18,27.96,,
2005-01-19,27.93,,
2005-01-20,27.54,,
2005-01-21,27.61,,
2005-01-24,27.69,,
2005-01-25,27.28,,
2005-01-26,27.64,,
2005-01-27,27.67,,
2005-01-28,27.55,,
2005-01-31,27.97,,
2005-02-01,28.45,,
2005-02-02,28.85,,
2005-02-03,29.01,,
2005-02-04,28.71,,
2005-02-07,28.77,,
2005-02-08,29.01,,
2005-02-09,29.36,,
2005-02-10,30.36,,
2005-02-11,31.2,,
2005-02-14,31.17,,
2005-02-15,31.14,,
2005-02-16,31.9,,
2005-02-17,31.57,,
2005-02-18,32.51,,
2005-02-22,32.6,,
2005-02-23,32.84,,
2005-02-24,33.5,,
2005-02-25,34.18,,
2005-02-28,33.66,,
2005-03-01,33.2,,
2005-03-02,33.98,,
2005-03-03,34.97,,
2005-03-04,35.28,,
2005-03-07,34.91,,
2005-03-08,35.12,,
2005-03-09,34.01,,
2005-03-10,33.78,,
2005-03-11,34.15,,
2005-03-14,34.68,,
2005-03-15,33.86,,
2005-03-16,34.01,,
2005-03-17,34.85,,
2005-03-18,35.46,,
2005-03-21,34.79,,
2005-03-22,34.09,,
2005-03-23,32.99,,
2005-03-24,33.44,,
2005-03-28,33.16,,
2005-03-29,32.77,,
2005-03-30,33.29,,
2005-03-31,34.09,,
2005-04-01,35.28,,
2005-04-04,35.28,,
2005-04-05,35.01,,
2005-04-06,35.52,,
2005-04-07,34.98,,
2005-04-08,34.6,,
2005-04-11,34.86,,
2005-04-12,34.33,,
2005-04-13,32.85,,
2005-04-14,32.83,,
2005-04-15,31.38,,
2005-04-18,32.5,,
2005-04-19,33.42,,
2005-04-20,32.94,,
2005-04-21,34.12,,
2005-04-22,34.24,,
2005-04-25,35.16,,
2005-04-26,34.45,,
2005-04-27,33.31,,
2005-04-28,32.24,,
2005-04-29,33.05,,
2005-05-02,33.53,,
2005-05-03,32.73,,
2005-05-04,33.0,,
2005-05-05,33.54,,
2005-05-06,33.75,,
2005-05-09,33.87,,
2005-05-10,33.04,,
2005-05-11,33.75,,
2005-05-12,32.43,,
2005-05-13,31.74,,
2005-05-16,31.57,,
2005-05-17,32.12,,
2005-05-18,32.1,,
2005-05-19,32.63,,
2005-05-20,32.59,,
2005-05-23,33.37,,
2005-05-24,33.59,,
2005-05-25,34.25,,
2005-05-26,34.82,,
2005-05-27,35.22,,
2005-05-31,35.02,,
2005-06-01,35.84,,
2005-06-02,35.79,,
2005-06-03,36.13,,
2005-06-06,36.1,,
2005-06-07,35.49,,
2005-06-08,35.3,,
2005-06-09,36.17,,
2005-06-10,36.41,,
2005-06-13,36.32,,
2005-06-14,36.76,,
2005-06-15,37.53,,
2005-06-16,37.9,,
2005-06-17,38.38,,
2005-06-20,38.65,,
2005-06-21,37.61,,
2005-06-22,37.78,,
2005-06-23,37.9,,
2005-06-24,37.82,,
2005-06-27,38.48,,
2005-06-28,37.83,,
2005-06-29,37.21,,
2005-06-30,36.85,,
2005-07-01,38.16,,
2005-07-05,39.27,,
2005-07-06,38.35,,
2005-07-07,39.18,,
2005-07-08,38.8,,
2005-07-11,38.91,,
2005-07-12,39.43,,
2005-07-13,39.09,,
2005-07-14,38.04,,
2005-07-15,37.75,,
2005-07-18,37.84,,
2005-07-19,38.52,,
2005-07-20,38.62,,
2005-07-21,38.5,,
2005-07-22,39.71,,
2005-07-25,39.61,,
2005-07-26,39.49,,
2005-07-27,39.91,,
2005-07-28,39.77,,
2005-07-29,39.41,,
2005-08-01,39.68,,
2005-08-02,39.97,,
2005-08-03,39.9,,
2005-08-04,39.68,,
2005-08-05,38.98,,
2005-08-08,39.43,,
2005-08-09,39.07,,
2005-08-10,39.34,,
2005-08-11,40.07,,
2005-08-12,40.09,,
2005-08-15,39.55,,
2005-08-16,38.66,,
2005-08-17,37.71,,
2005-08-18,37.78,,
2005-08-19,37.95,,
2005-08-22,38.11,,
2005-08-23,38.13,,
2005-08-24,38.1,,
2005-08-25,38.29,,
2005-08-26,37.45,,
2005-08-29,38.24,,
2005-08-30,38.72,,
2005-08-31,39.77,,
2005-09-01,40.62,,
2005-09-02,40.42,,
2005-09-06,40.29,,
2005-09-07,40.19,,
2005-09-08,40.61,,
2005-09-09,41.65,,
2005-09-12,40.77,,
2005-09-13,40.31,,
2005-09-14,41.14,,
2005-09-15,41.24,,
2005-09-16,41.46,,
2005-09-19,42.54,,
2005-09-20,41.69,,
2005-09-21,42.34,,
2005-09-22,41.9,,
2005-09-23,41.16,,
2005-09-26,41.85,,
2005-09-27,41.72,,
2005-09-28,41.67,,
2005-09-29,41.62,,
2005-09-30,40.92,,
2005-10-03,40.91,,
2005-10-04,39.0,,
2005-10-05,37.98,,
2005-10-06,36.71,,
2005-10-07,37.17,,
2005-10-10,36.87,,
2005-10-11,37.79,,
2005-10-12,36.86,,
2005-10-13,35.92,,
2005-10-14,34.84,,
2005-10-17,36.04,,
2005-10-18,34.2,,
2005-10-19,35.23,,
2005-10-20,33.5,,
2005-10-21,34.08,,
2005-10-24,35.26,,
2005-10-25,36.47,,
2005-10-26,36.21,,
2005-10-27,35.75,,
2005-10-28,36.84,,
2005-10-31,37.79,,
2005-11-01,38.1,,
2005-11-02,38.08,,
2005-11-03,38.71,,
2005-11-04,37.75,,
2005-11-07,36.84,,
2005-11-08,36.84,,
2005-11-09,36.47,,
2005-11-10,35.01,,
2005-11-11,35.46,,
2005-11-14,35.64,,
2005-11-15,35.99,,
2005-11-16,36.62,,
2005-11-17,36.28,,
2005-11-18,35.95,,
2005-11-21,36.62,,
2005-11-22,37.81,,
2005-11-23,37.89,,
2005-11-25,38.3,,
2005-11-28,37.4,,
2005-11-29,37.84,,
2005-11-30,37.99,,
2005-12-01,39.52,,
2005-12-02,39.26,,
2005-12-05,39.92,,
2005-12-06,40.31,,
2005-12-07,39.57,,
2005-12-08,39.98,,
2005-12-09,39.2,,
2005-12-12,39.59,,
2005-12-13,40.03,,
2005-12-14,40.54,,
2005-12-15,40.06,,
2005-12-16,38.73,,
2005-12-19,39.09,,
2005-12-20,39.82,,
2005-12-21,39.88,,
2005-12-22,39.8,,
2005-12-23,39.5,,
2005-12-27,38.15,,
2005-12-28,38.6,,
2005-12-29,38.21,,
2005-12-30,38.26,,
2006-01-03,41.18,,
2006-01-04,40.69,,
2006-01-05,40.24,,
2006-01-06,42.06,,
2006-01-09,42.82,,
2006-01-10,43.54,,
2006-01-11,43.34,,
2006-01-12,42.07,,
2006-01-13,43.04,,
2006-01-17,44.16,,
2006-01-18,43.08,,
2006-01-19,43.74,,
2006-01-20,43.59,,
2006-01-23,43.74,,
2006-01-24,43.4,,
2006-01-25,42.8,,
2006-01-26,42.94,,
2006-01-27,43.69,,
2006-01-30,45.25,,
2006-01-31,46.81,,
2006-02-01,45.01,,
2006-02-02,44.12,,
2006-02-03,43.81,,
2006-02-06,45.02,,
2006-02-07,43.16,,
2006-02-08,42.9,,
2006-02-09,42.04,,
2006-02-10,41.68,,
2006-02-13,41.92,,
2006-02-14,41.82,,
2006-02-15,41.22,,
2006-02-16,42.48,,
2006-02-17,43.13,,
2006-02-21,43.99,,
2006-02-22,43.29,,
2006-02-23,43.11,,
2006-02-24,44.25,,
2006-02-27,43.5,,
2006-02-28,43.85,,
2006-03-01,44.38,,
2006-03-02,45.16,,
2006-03-03,45.51,,
2006-03-06,43.88,,
2006-03-07,43.61,,
2006-03-08,43.2,,
2006-03-09,43.1,,
2006-03-10,43.17,,
2006-03-13,44.19,,
2006-03-14,44.89,,
2006-03-15,45.29,,
2006-03-16,45.56,,
2006-03-17,45.55,,
2006-03-20,44.27,,
2006-03-21,44.08,,
2006-03-22,44.31,,
2006-03-23,45.08,,
2006-03-24,44.93,,
2006-03-27,45.06,,
2006-03-28,45.32,,
2006-03-29,45.8,,
2006-03-30,45.15,,
2006-03-31,44.38,,
2006-04-03,45.14,,
2006-04-04,45.8,,
2006-04-05,46.71,,
2006-04-06,46.47,,
2006-04-07,45.57,,
2006-04-10,46.23,,
2006-04-11,46.0,,
2006-04-12,46.15,,
2006-04-13,46.14,,
2006-04-17,48.5,,
2006-04-18,49.18,,
2006-04-19,49.09,,
2006-04-20,48.99,,
2006-04-21,51.26,,
2006-04-24,50.56,,
2006-04-25,50.07,,
2006-04-26,47.98,,
2006-04-27,48.55,,
2006-04-28,49.22,,
2006-05-01,49.96,,
2006-05-02,50.98,,
2006-05-03,50.5,,
2006-05-04,49.75,,
2006-05-05,50.04,,
2006-05-08,49.68,,
2006-05-09,50.59,,
2006-05-10,51.32,,
2006-05-11,50.9,,
2006-05-12,49.0,,
2006-05-15,47.5,,
2006-05-16,46.45,,
2006-05-17,44.48,,
2006-05-18,44.25,,
2006-05-19,45.06,,
2006-05-22,44.6,,
2006-05-23,44.87,,
2006-05-24,44.97,,
2006-05-25,46.88,,
2006-05-26,46.82,,
2006-05-30,46.12,,
2006-05-31,47.47,,
2006-06-01,47.85,,
2006-06-02,48.33,,
2006-06-05,46.66,,
2006-06-06,47.02,,
2006-06-07,45.37,,
2006-06-08,46.46,,
2006-06-09,46.43,,
2006-06-12,46.11,,
2006-06-13,44.12,,
2006-06-14,44.75,,
2006-06-15,46.59,,
2006-06-16,46.34,,
2006-06-19,44.5,,
2006-06-20,44.23,,
2006-06-21,44.96,,
2006-06-22,45.39,,
2006-06-23,46.33,,
2006-06-26,47.9,,
2006-06-27,47.38,,
2006-06-28,48.66,,
2006-06-29,48.98,,
2006-06-30,49.12,,
2006-07-03,50.1,,
2006-07-05,50.21,,
2006-07-06,49.71,,
2006-07-07,49.16,,
2006-07-10,49.3,,
2006-07-11,48.86,,
2006-07-12,49.42,,
2006-07-13,49.05,,
2006-07-14,49.41,,
2006-07-17,47.41,,
2006-07-18,47.97,,
2006-07-19,48.33,,
2006-07-20,47.66,,
2006-07-21,47.69,,
2006-07-24,49.5,,
2006-07-25,49.82,,
2006-07-26,51.05,,
2006-07-27,51.1,,
2006-07-28,51.06,,
2006-07-31,51.62,,
2006-08-01,51.63,,
2006-08-02,51.58,,
2006-08-03,51.23,,
2006-08-04,50.41,,
2006-08-07,51.4,,
2006-08-08,50.5,,
2006-08-09,50.94,,
2006-08-10,50.62,,
2006-08-11,50.38,,
2006-08-14,49.05,,
2006-08-15,49.73,,
2006-08-16,49.23,,
2006-08-17,49.25,,
2006-08-18,50.22,,
2006-08-21,50.65,,
2006-08-22,51.06,,
2006-08-23,50.15,,
2006-08-24,50.6,,
2006-08-25,51.17,,
2006-08-28,50.42,,
2006-08-29,50.34,,
2006-08-30,49.61,,
2006-08-31,48.85,,
2006-09-01,49.32,,
2006-09-05,48.93,,
2006-09-06,45.78,,
2006-09-07,45.82,,
2006-09-08,44.83,,
2006-09-11,43.95,,
2006-09-12,43.69,,
2006-09-13,43.98,,
2006-09-14,42.61,,
2006-09-15,42.2,,
2006-09-18,43.93,,
2006-09-19,43.19,,
2006-09-20,42.52,,
2006-09-21,43.59,,
2006-09-22,43.33,,
2006-09-25,43.56,,
2006-09-26,44.69,,
2006-09-27,45.65,,
2006-09-28,45.57,,
2006-09-29,46.09,,
2006-10-02,45.23,,
2006-10-03,43.09,,
2006-10-04,42.87,,
