date,ALK,dcf,Deviation
2017-05-25,86.58,88.09225641396954,-0.017166734915530335
2017-05-26,86.62,87.28225641396953,-0.007587526275999568
2017-05-30,85.81,88.52225641396954,-0.030639259818297182
2017-05-31,87.05,89.70225641396954,-0.029567332194293527
2017-06-01,88.23,90.78225641396953,-0.028114044690971007
2017-06-02,89.31,90.77225641396954,-0.016109067591102755
2017-06-05,89.3,90.67225641396954,-0.015134247985452376
2017-06-06,89.2,93.16225641396954,-0.04253070467038844
2017-06-07,91.69,92.01225641396954,-0.0035023205226017984
2017-06-08,90.54,91.40225641396954,-0.009433644723870871
2017-06-09,89.93,90.51225641396954,-0.006432901322297235
2017-06-12,89.04,90.38225641396954,-0.014850884091914263
2017-06-13,88.91,90.64225641396955,-0.01911091451715652
2017-06-14,89.17,89.88225641396954,-0.007924327251967456
2017-06-15,88.41,90.21225641396954,-0.01997795516497536
2017-06-16,88.74,92.24225641396954,-0.037968026261759436
2017-06-19,90.77,90.86225641396955,-0.001015343637838284
2017-06-20,89.39,92.30225641396954,-0.031551302504548406
2017-06-21,90.83,92.49225641396954,-0.01797184411341146
2017-06-22,91.02,93.10225641396954,-0.022365262606644176
2017-06-23,91.63,92.34225641396954,-0.00771322297753374
2017-06-26,90.87,90.39225641396955,0.005285226909731433
2017-06-27,88.92,89.88225641396954,-0.010705743851574967
2017-06-28,88.41,90.57225641396954,-0.023873275322707332
2017-06-29,89.1,91.23225641396954,-0.023371738218271765
2017-06-30,89.76,91.81197259877466,-0.02234972782625999
2017-07-03,90.22,92.87197259877466,-0.028555144513099928
2017-07-05,91.28,92.99197259877467,-0.01840989658495773
2017-07-06,91.4,95.48197259877466,-0.042751238664994196
2017-07-07,93.89,94.53197259877466,-0.0067910631834522395
2017-07-10,92.94,93.16197259877467,-0.0023826524125959425
2017-07-11,91.57,96.22197259877467,-0.04834626097484429
2017-07-12,94.63,95.33197259877467,-0.0073634540400110415
2017-07-13,93.74,94.22197259877467,-0.0051152887748069364
2017-07-14,92.63,93.67197259877466,-0.011123632500382397
2017-07-17,92.08,92.34197259877466,-0.002836982916890163
2017-07-18,90.75,91.86197259877467,-0.012104819516901011
2017-07-19,90.27,90.69197259877467,-0.004652810901373816
2017-07-20,89.1,89.84197259877466,-0.008258641003890732
2017-07-21,88.25,88.60197259877467,-0.003972514250540904
2017-07-24,87.01,88.72197259877467,-0.019295925785111634
2017-07-25,87.13,89.31197259877466,-0.024430908144610797
2017-07-26,87.72,89.57197259877466,-0.02067580455183593
2017-07-27,87.98,87.91197259877467,0.0007738127039398357
2017-07-28,86.32,86.82197259877466,-0.005781630890770106
2017-07-31,85.23,87.10197259877467,-0.02149173598395626
2017-08-01,85.51,87.23197259877466,-0.019740154297494872
2017-08-02,85.64,86.58197259877467,-0.010879546521073369
2017-08-03,84.99,87.46197259877466,-0.028263398655718253
2017-08-04,85.87,87.59197259877466,-0.019659022941090232
2017-08-07,86.0,86.74197259877467,-0.008553789780717413
2017-08-08,85.15,85.93197259877466,-0.00909990280830364
2017-08-09,84.34,85.38197259877467,-0.012203660410507022
2017-08-10,83.79,86.06197259877466,-0.026399262417173608
2017-08-11,84.47,86.68197259877466,-0.02551825405512209
2017-08-14,85.09,85.50197259877466,-0.004818281803951718
2017-08-15,83.91,85.40197259877466,-0.017470001609729446
2017-08-16,83.81,81.61197259877467,0.02693265866800454
2017-08-17,80.02,80.04197259877466,-0.0002745134591423115
2017-08-18,78.45,79.57197259877466,-0.014100097837614012
2017-08-21,77.98,78.70197259877466,-0.00917350067520284
2017-08-22,77.11,76.50197259877466,0.00794786566372907
2017-08-23,74.91,75.11197259877467,-0.002688953462233634
2017-08-24,73.52,77.12197259877466,-0.04670488159728292
2017-08-25,75.53,75.90197259877466,-0.0049006973868906956
2017-08-28,74.31,75.97197259877467,-0.021876128023579522
2017-08-29,74.38,75.72197259877467,-0.017722367137545936
2017-08-30,74.13,76.25197259877466,-0.02782842891081827
2017-08-31,74.66,76.74197259877467,-0.027129516329476133
2017-09-01,75.15,74.64197259877466,0.006806189380285543
2017-09-05,73.05,75.27197259877467,-0.029519255601531014
2017-09-06,73.68,74.75197259877466,-0.01434039211952809
2017-09-07,73.16,75.89197259877466,-0.03599817616044898
2017-09-08,74.3,77.18197259877466,-0.03733997074363993
2017-09-11,75.59,77.91197259877467,-0.029802513289352683
2017-09-12,76.32,77.80197259877467,-0.019048008029529218
2017-09-13,76.21,79.08197259877467,-0.03631640062072983
2017-09-14,77.49,76.87197259877466,0.008039697438896987
2017-09-15,75.28,74.66197259877467,0.008277673087296433
2017-09-18,73.07,73.83197259877467,-0.01032036084035659
2017-09-19,72.24,74.59197259877466,-0.03153117576640285
2017-09-20,73.0,74.50197259877466,-0.0201601722260889
2017-09-21,72.91,76.34197259877466,-0.04495525176971582
2017-09-22,74.75,76.38197259877467,-0.021365939412788193
2017-09-25,74.79,76.55197259877467,-0.023016684468858073
2017-09-26,74.96,76.69197259877467,-0.022583492640562808
2017-09-27,75.1,77.46197259877466,-0.03049202750114366
2017-09-28,75.87,77.86197259877467,-0.025583382134939825
2017-09-29,76.27,78.18810553236663,-0.02453193512372065
2017-10-02,77.03,81.30810553236664,-0.05261597849753907
2017-10-03,80.15,81.99810553236664,-0.022538393056375394
2017-10-04,80.84,80.90810553236663,-0.0008417640225104606
2017-10-05,79.75,81.71810553236664,-0.024084081728829587
2017-10-06,80.56,81.56810553236663,-0.012359065173661588
2017-10-09,80.41,81.83810553236664,-0.017450373796859653
2017-10-10,80.68,82.67810553236664,-0.02416728733079665
2017-10-11,81.52,81.55810553236664,-0.000467219439660993
2017-10-12,80.4,82.11810553236664,-0.02092237176233258
2017-10-13,80.96,81.62810553236663,-0.008184748721158597
2017-10-16,80.47,81.67810553236664,-0.01479105721774987
2017-10-17,80.52,81.58810553236664,-0.01309143686321923
2017-10-18,80.43,79.98810553236663,0.005524502233079653
2017-10-19,78.83,80.84810553236663,-0.024961692287999382
2017-10-20,79.69,79.89810553236664,-0.002604636630368473
2017-10-23,78.74,80.54810553236663,-0.02244752400340555
2017-10-24,79.39,70.07810553236664,0.1328787985476081
2017-10-25,68.92,66.53810553236664,0.035797449425047256
2017-10-26,65.38,67.73810553236663,-0.0348120974720777
2017-10-27,66.58,67.61810553236664,-0.015352478810127801
2017-10-30,66.46,67.18810553236663,-0.010836821883836056
2017-10-31,66.03,66.93810553236663,-0.013566346479996105
2017-11-01,65.78,64.80810553236664,0.014996495571807378
2017-11-02,63.65,64.80810553236664,-0.017869763710162134
2017-11-03,63.65,65.09810553236663,-0.02224497196230446
2017-11-06,63.94,63.358105532366636,0.00918421506994238
2017-11-07,62.2,63.23810553236664,-0.016415822764255794
2017-11-08,62.08,63.538105532366636,-0.022948520736487343
2017-11-09,62.38,63.578105532366635,-0.018844624613054806
2017-11-10,62.42,62.87810553236664,-0.007285612829585397
2017-11-13,61.72,62.83810553236664,-0.017793431595271914
2017-11-14,61.68,65.59810553236663,-0.05972894339812007
2017-11-15,64.44,67.02810553236664,-0.038612243503091226
2017-11-16,65.87,67.55810553236664,-0.024987461076123152
2017-11-17,66.4,67.25810553236664,-0.012758395818236234
2017-11-20,66.1,67.34810553236663,-0.018532155025011265
2017-11-21,66.19,66.73810553236663,-0.008212782307714939
2017-11-22,65.58,66.55810553236664,-0.014695513409572536
2017-11-24,65.4,66.51810553236663,-0.016809040537430486
2017-11-27,65.36,68.44810553236664,-0.04511601173397539
2017-11-28,67.29,70.26810553236663,-0.04238203819220465
2017-11-29,69.11,70.32810553236664,-0.017320323406209703
2017-11-30,69.17,68.06810553236663,0.016188117166114013
2017-12-01,66.91,69.43810553236663,-0.03640804300440237
2017-12-04,68.28,69.25810553236664,-0.014122614600099559
2017-12-05,68.1,68.98810553236663,-0.01287331382001744
2017-12-06,67.83,70.52810553236664,-0.03825574942075294
2017-12-07,69.37,70.89810553236664,-0.021553545343591995
2017-12-08,69.74,70.87810553236663,-0.016057222802702054
2017-12-11,69.72,70.95810553236663,-0.017448401744630693
2017-12-12,69.8,70.17810553236664,-0.005387799079190847
2017-12-13,69.02,70.54810553236663,-0.02166047579641328
2017-12-14,69.39,71.98810553236663,-0.036090761288314455
2017-12-15,70.83,74.71810553236664,-0.052036992970631135
2017-12-18,73.56,74.34810553236663,-0.010600210008357758
2017-12-19,73.19,74.92810553236664,-0.023196976888943732
2017-12-20,73.77,75.84810553236663,-0.027398252306774395
2017-12-21,74.69,75.43810553236663,-0.009916812293830235
2017-12-22,74.28,75.99810553236664,-0.022607215276371773
2017-12-26,74.84,75.52810553236664,-0.009110589065043584
2017-12-27,74.37,75.72810553236664,-0.017933969466411348
2017-12-28,74.57,74.66810553236664,-0.001313888060600621
2017-12-29,73.51,76.57636039207453,-0.04004317228416998
2018-01-02,75.01,76.22636039207454,-0.01595721461470967
2018-01-03,74.66,75.41636039207454,-0.010029128800997267
2018-01-04,73.85,75.30636039207454,-0.01933914193292785
2018-01-05,73.74,74.31636039207454,-0.007755498103429903
2018-01-08,72.75,72.85636039207454,-0.001459864197197902
2018-01-09,71.29,73.61636039207454,-0.031601132950400346
2018-01-10,72.05,76.37636039207455,-0.05664528094642607
2018-01-11,74.81,75.08636039207454,-0.003680567158022896
2018-01-12,73.52,72.84636039207454,0.009247402400061944
2018-01-16,71.28,72.38636039207454,-0.015284100292956126
2018-01-17,70.82,71.35636039207454,-0.007516644474682477
2018-01-18,69.79,70.44636039207454,-0.009317165406722339
2018-01-19,68.88,70.11636039207454,-0.0176329801655577
2018-01-22,68.55,71.03636039207454,-0.03500123568200075
2018-01-23,69.47,66.25636039207454,0.048503111081088957
2018-01-24,64.69,63.636360392074536,0.016557194682942367
2018-01-25,62.07,66.10636039207454,-0.061058578450470136
2018-01-26,64.54,67.04636039207453,-0.0373824973856568
2018-01-29,65.48,65.76636039207455,-0.004354207688662792
2018-01-30,64.2,67.29636039207453,-0.04601081505797433
2018-01-31,65.73,65.64636039207454,0.0012740936043662554
2018-02-01,64.08,66.12636039207455,-0.0309462123719092
2018-02-02,64.56,64.30636039207454,0.0039442382740839665
2018-02-05,62.74,64.75636039207454,-0.031137642385493325
2018-02-06,63.19,65.79636039207453,-0.03961253140057397
2018-02-07,64.23,65.60636039207454,-0.02097906946596595
2018-02-08,64.04,66.28636039207454,-0.033888727315659284
2018-02-09,64.72,67.57636039207453,-0.042268633224726515
2018-02-12,66.01,68.45636039207454,-0.03573605692828741
2018-02-13,66.89,68.32636039207453,-0.0210220533309885
2018-02-14,66.76,67.73636039207454,-0.01441412538883291
2018-02-15,66.17,66.53636039207454,-0.005506168205109407
2018-02-16,64.97,65.95636039207454,-0.014954742593605408
2018-02-20,64.39,66.25636039207454,-0.028168773247281953
2018-02-21,64.69,65.73636039207454,-0.01591752853114603
2018-02-22,64.17,66.54636039207453,-0.035709847662195315
2018-02-23,64.98,67.71636039207453,-0.040409147453158045
2018-02-26,66.15,66.45636039207454,-0.004609948397220287
2018-02-27,64.89,66.06636039207454,-0.017805739336832938
2018-02-28,64.5,66.21636039207453,-0.02592048825866855
2018-03-01,64.65,64.94636039207454,-0.00456315627674031
2018-03-02,63.38,65.18636039207453,-0.027710710970974106
2018-03-05,63.62,65.86636039207454,-0.03410482040760887
2018-03-06,64.3,65.56636039207454,-0.01931417855897366
2018-03-07,64.0,66.36636039207454,-0.03565602178716332
2018-03-08,64.8,66.36636039207454,-0.02360172205950284
2018-03-09,64.8,67.34636039207454,-0.0378099184165297
2018-03-12,65.78,70.35636039207454,-0.06504543962439036
2018-03-13,68.79,67.23636039207454,0.023107134277729147
2018-03-14,65.67,67.48636039207454,-0.026914481408125468
2018-03-15,65.92,68.07636039207453,-0.03167561220452053
2018-03-16,66.51,66.66636039207454,-0.002345416656240884
2018-03-19,65.1,66.75636039207454,-0.024812023638592362
2018-03-20,65.19,65.77636039207454,-0.00891445480685471
2018-03-21,64.21,64.38636039207454,-0.0027390955320445443
2018-03-22,62.82,63.44636039207454,-0.009872282479308048
2018-03-23,61.88,63.72636039207454,-0.02897325974235554
2018-03-26,62.16,63.05636039207454,-0.014215225656874497
2018-03-27,61.49,63.136360392074536,-0.026076263849399872
2018-03-28,61.57,63.52636039207454,-0.0307960408875968
2018-03-29,61.96,59.18169133705411,0.04694540828721405
2018-04-02,57.75,61.54169133705411,-0.061611750582017955
2018-04-03,60.11,62.65169133705411,-0.04056859891268216
2018-04-04,61.22,63.54169133705411,-0.03653807898720862
2018-04-05,62.11,62.201691337054115,-0.00147409716815039
2018-04-06,60.77,61.241691337054114,-0.007702127860219843
2018-04-09,59.81,61.28169133705411,-0.024015187977754926
2018-04-10,59.85,60.491691337054114,-0.010607925202135049
2018-04-11,59.06,61.701691337054115,-0.04281392097703618
2018-04-12,60.27,65.38169133705411,-0.07818230505390933
2018-04-13,63.95,66.64169133705411,-0.04039050154715196
2018-04-16,65.21,66.42169133705411,-0.018242404140319746
2018-04-17,64.99,67.40169133705412,-0.03578087269344665
2018-04-18,65.97,66.95169133705411,-0.01466268166568041
2018-04-19,65.52,66.82169133705412,-0.01948007168044108
2018-04-20,65.39,70.54169133705412,-0.07303044822726046
2018-04-23,69.11,66.69169133705411,0.03626101864359632
2018-04-24,65.26,67.82169133705412,-0.03777097395467843
2018-04-25,66.39,67.33169133705411,-0.013985855966993643
2018-04-26,65.9,67.45169133705411,-0.023004483746750792
2018-04-27,66.02,66.36169133705411,-0.005148924479917882
2018-04-30,64.93,66.87169133705412,-0.029036073385184547
2018-05-01,65.44,64.82169133705412,0.009538607373430708
2018-05-02,63.39,64.3516913370541,-0.014944305535297686
2018-05-03,62.92,64.23169133705412,-0.020421248604073794
2018-05-04,62.8,63.08169133705411,-0.004465500703666914
2018-05-07,61.65,63.061691337054114,-0.022385878131762516
2018-05-08,61.63,61.82169133705411,-0.0031007132433339413
2018-05-09,60.39,61.991691337054114,-0.025837193703033168
2018-05-10,60.56,61.96169133705411,-0.022621902449842857
2018-05-11,60.53,61.481691337054116,-0.015479264092407075
2018-05-14,60.05,60.18169133705411,-0.0021882292459439734
2018-05-15,58.75,60.53169133705411,-0.029434025346049775
2018-05-16,59.1,60.03169133705411,-0.015519991462893068
2018-05-17,58.6,59.64169133705411,-0.01746582489029669
2018-05-18,58.21,59.371691337054116,-0.019566418117671125
2018-05-21,57.94,59.61169133705411,-0.028043011354972336
2018-05-22,58.18,59.85169133705411,-0.02793056135439853
2018-05-23,58.42,61.301691337054116,-0.047008349593647525
2018-05-24,59.87,63.301691337054116,-0.05421168478393168
2018-05-25,61.87,62.00169133705411,-0.0021239958816319238
2018-05-29,60.57,61.71169133705411,-0.01850040587639179
2018-05-30,60.28,62.241691337054114,-0.03151732054373446
2018-05-31,60.81,62.29169133705411,-0.02378633980311795
2018-06-01,60.86,63.25169133705411,-0.03781229065179181
2018-06-04,61.82,62.67169133705411,-0.013589729571420683
2018-06-05,61.24,63.44169133705411,-0.03470417151013394
2018-06-06,62.01,63.60169133705411,-0.025025927826652028
2018-06-07,62.17,63.76169133705411,-0.024963129171718168
2018-06-08,62.33,64.30169133705411,-0.030663133364859374
2018-06-11,62.87,63.71169133705411,-0.013210940086354261
2018-06-12,62.28,63.07169133705411,-0.012552245235082138
2018-06-13,61.64,63.93169133705411,-0.03584593632869948
2018-06-14,62.5,64.47169133705411,-0.0305822803181357
2018-06-15,63.04,64.20169133705411,-0.018094403945767112
2018-06-18,62.77,63.90169133705411,-0.0177098808087085
2018-06-19,62.47,64.63169133705411,-0.03344630617479738
2018-06-20,63.2,65.48169133705412,-0.03484472209658662
2018-06-21,64.05,64.34169133705412,-0.004533473258048093
2018-06-22,62.91,63.17169133705411,-0.004142541247753817
2018-06-25,61.74,62.061691337054114,-0.005183412345419636
2018-06-26,60.63,61.44169133705411,-0.013210758353010887
2018-06-27,60.01,61.76169133705411,-0.028362101152550223
2018-06-28,60.33,61.82169133705411,-0.02412893120185533
2018-06-29,60.39,62.002892547981894,-0.026013182316191652
2018-07-02,61.18,62.492892547981896,-0.021008669857517925
2018-07-03,61.67,62.962892547981895,-0.020534198726601116
2018-07-05,62.14,63.1628925479819,-0.01619451717168985
2018-07-06,62.34,64.3128925479819,-0.030676470452794313
2018-07-09,63.49,63.712892547981895,-0.0034983900285806557
2018-07-10,62.89,61.0128925479819,0.030765750870472175
2018-07-11,60.19,61.68289254798189,-0.024202700073129746
2018-07-12,60.86,62.252892547981894,-0.02237474422426733
2018-07-13,61.43,62.2328925479819,-0.012901417805107895
2018-07-16,61.41,62.6228925479819,-0.019368197453552338
2018-07-17,61.8,64.01289254798189,-0.03456948217615985
2018-07-18,63.19,64.6128925479819,-0.022021805430321062
2018-07-19,63.79,61.4528925479819,0.03803087788249049
2018-07-20,60.63,62.36289254798189,-0.027787238166488315
2018-07-23,61.54,59.8328925479819,0.028531253952817304
2018-07-24,59.01,59.93289254798189,-0.015398765331458564
2018-07-25,59.11,65.5828925479819,-0.09869788136054214
2018-07-26,64.76,64.4728925479819,0.004453149853706817
2018-07-27,63.65,63.2028925479819,0.007074161228913134
2018-07-30,62.38,63.6528925479819,-0.019997403056308594
2018-07-31,62.83,61.9028925479819,0.014976803407037664
2018-08-01,61.08,62.422892547981895,-0.02151282154939671
2018-08-02,61.6,63.6228925479819,-0.031795042114067806
2018-08-03,62.8,63.9428925479819,-0.01787364478584219
2018-08-06,63.12,64.6828925479819,-0.024162378743692425
2018-08-07,63.86,64.9728925479819,-0.0171285670737229
2018-08-08,64.15,64.5728925479819,-0.006549072393925215
2018-08-09,63.75,64.0528925479819,-0.00472878797401699
2018-08-10,63.23,62.712892547981895,0.008245632293590432
2018-08-13,61.89,63.572892547981894,-0.026471857430613532
2018-08-14,62.75,64.5628925479819,-0.028079481516950278
2018-08-15,63.74,65.1328925479819,-0.021385393669654418
2018-08-16,64.31,65.8228925479819,-0.022984291473958862
2018-08-17,65.0,67.6628925479819,-0.039355286889243724
2018-08-20,66.84,67.4128925479819,-0.008498263853225607
2018-08-21,66.59,65.7228925479819,0.013193385415668724
2018-08-22,64.9,65.5228925479819,-0.009506487332282432
2018-08-23,64.7,65.65289254798189,-0.014514098480664428
2018-08-24,64.83,66.5028925479819,-0.025155184742902903
2018-08-27,65.68,67.73289254798189,-0.03030865021049589
2018-08-28,66.91,68.1928925479819,-0.018812701735437254
2018-08-29,67.37,68.01289254798189,-0.009452510015337756
2018-08-30,67.19,68.3128925479819,-0.016437490876165195
2018-08-31,67.49,68.6928925479819,-0.01751116459598323
2018-09-04,67.87,69.20289254798189,-0.019260647913780793
2018-09-05,68.38,67.8628925479819,0.007619885221551437
2018-09-06,67.04,67.70289254798189,-0.009791199800098349
2018-09-07,66.88,68.9728925479819,-0.030343696931746877
2018-09-10,68.15,69.7928925479819,-0.023539539457437142
2018-09-11,68.97,68.5828925479819,0.0056443733653734895
2018-09-12,67.76,69.2428925479819,-0.021415808805998693
2018-09-13,68.42,69.73289254798189,-0.018827450002572466
2018-09-14,68.91,70.1028925479819,-0.017016309949912878
2018-09-17,69.28,70.0628925479819,-0.011174139683795437
2018-09-18,69.24,70.5028925479819,-0.017912634536553562
2018-09-19,69.68,70.5728925479819,-0.01265206109236372
2018-09-20,69.75,70.90289254798189,-0.01626016240736161
2018-09-21,70.08,68.1128925479819,0.02888010446234346
2018-09-24,67.29,66.9728925479819,0.004734862717642452
2018-09-25,66.15,67.9428925479819,-0.02638822812431385
2018-09-26,67.12,69.8028925479819,-0.03843526321115842
2018-09-27,68.98,69.6828925479819,-0.010087017376580576
2018-09-28,68.86,69.16544731995735,-0.004416183684092467
2018-10-01,67.76,67.66544731995735,0.0013973554271438093
2018-10-02,66.26,68.09544731995736,-0.02695403866477608
2018-10-03,66.69,68.22544731995735,-0.022505492895584234
2018-10-04,66.82,67.48544731995736,-0.00986060471381911
2018-10-05,66.08,66.71544731995735,-0.0095247404534341
2018-10-08,65.31,64.01544731995735,0.020222504633488292
2018-10-09,62.61,61.63544731995735,0.015811561729788703
2018-10-10,60.23,61.21544731995735,-0.01609801713620862
2018-10-11,59.81,62.975447319957354,-0.050264785002236856
2018-10-12,61.57,63.26544731995735,-0.026798946214397823
2018-10-15,61.86,65.26544731995735,-0.05217841077932828
2018-10-16,63.86,65.89544731995736,-0.030889043215294953
2018-10-17,64.49,63.77544731995735,0.011204197070665334
2018-10-18,62.37,63.98544731995735,-0.025247105203146547
2018-10-19,62.58,64.94544731995735,-0.03642206524968328
2018-10-22,63.54,64.39544731995736,-0.013284282593875818
2018-10-23,62.99,62.51544731995735,0.007590966719215331
2018-10-24,61.11,64.46544731995735,-0.052050322451087094
2018-10-25,63.06,62.87544731995735,0.0029352106093736285
2018-10-26,61.47,62.405447319957354,-0.014989834383547396
2018-10-29,61.0,64.64544731995736,-0.05639140064905901
2018-10-30,63.24,62.825447319957355,0.006598483540139588
2018-10-31,61.42,65.09544731995736,-0.05646243280104957
2018-11-01,63.69,65.28544731995736,-0.02443802386982563
2018-11-02,63.88,65.30544731995735,-0.021827387736485737
2018-11-05,63.9,66.00544731995736,-0.031898084255854386
2018-11-06,64.6,67.59544731995736,-0.04431433533945961
2018-11-07,66.19,67.11544731995735,-0.013788887013529094
2018-11-08,65.71,67.37544731995735,-0.02471890556879508
2018-11-09,65.97,67.16544731995735,-0.017798546241530655
2018-11-12,65.76,68.98544731995736,-0.0467554744553238
2018-11-13,67.58,68.61544731995735,-0.015090586163914566
2018-11-14,67.21,69.11544731995735,-0.027569051403754097
2018-11-15,67.71,69.39544731995736,-0.024287577716537667
2018-11-16,67.99,68.70544731995736,-0.010413254667065441
2018-11-19,67.3,68.42544731995736,-0.016447789003041002
2018-11-20,67.02,69.92544731995736,-0.04155064331105285
2018-11-21,68.52,70.81544731995736,-0.032414500039604444
2018-11-23,69.41,70.30544731995735,-0.01273652830743266
2018-11-26,68.9,72.15544731995735,-0.04511713863434008
2018-11-27,70.75,76.14544731995736,-0.07085712291223534
2018-11-28,74.74,74.34544731995736,0.005307018711510514
2018-11-29,72.94,74.66544731995735,-0.023109046846842562
2018-11-30,73.26,74.24544731995735,-0.013272831608254765
2018-12-03,72.84,71.43544731995735,0.019661844822664865
2018-12-04,70.03,71.01544731995735,-0.013876520632440048
2018-12-06,69.61,66.34544731995736,0.04920537598155028
2018-12-07,64.94,64.88544731995735,0.0008407537020380662
2018-12-10,63.48,63.83544731995735,-0.005568180922674193
2018-12-11,62.43,63.42544731995735,-0.015694762307874588
2018-12-12,62.02,62.74544731995735,-0.011561752301455064
2018-12-13,61.34,63.70544731995735,-0.037131005580684606
2018-12-14,62.3,62.69544731995735,-0.006307432785976452
2018-12-17,61.29,64.06544731995736,-0.04332206261038252
2018-12-18,62.66,63.435447319957355,-0.012224195662184578
2018-12-19,62.03,62.08544731995735,-0.0008930807838365418
2018-12-20,60.68,60.74544731995735,-0.001077402881118461
2018-12-21,59.34,58.98544731995735,0.006010850068143725
2018-12-24,57.58,62.19544731995735,-0.07420876477041338
2018-12-26,60.79,62.14544731995735,-0.021810886853525946
2018-12-27,60.74,61.71544731995735,-0.015805561853910577
2018-12-28,60.31,62.255447319957355,-0.03124943123384638
2018-12-31,60.85,62.36694494857834,-0.0243228997320466
2019-01-02,61.52,58.966944948578345,0.043296376531767544
2019-01-03,58.12,60.84694494857834,-0.04481646450586596
2019-01-04,60.0,60.966944948578345,-0.015860150929227324
2019-01-07,60.12,61.496944948578346,-0.02239046101769293
2019-01-08,60.65,63.02694494857834,-0.037713155072288784
2019-01-09,62.18,64.24694494857835,-0.032171879149003546
2019-01-10,63.4,64.98694494857834,-0.0244194422408075
2019-01-11,64.14,65.20694494857834,-0.01636244343941773
2019-01-14,64.36,65.12694494857834,-0.01177615423514633
2019-01-15,64.28,65.74694494857835,-0.022311986507139836
2019-01-16,64.9,65.26694494857834,-0.005622217324059542
2019-01-17,64.42,65.70694494857834,-0.0195861327837642
2019-01-18,64.86,64.80694494857835,0.0008186630532229788
2019-01-22,63.96,64.55694494857835,-0.009246796747489072
2019-01-23,63.71,66.62694494857834,-0.04378025963564136
2019-01-24,65.78,64.32694494857834,0.022588591026407423
2019-01-25,63.48,65.37694494857834,-0.029015503096242456
2019-01-28,64.53,65.40694494857834,-0.013407520398143968
2019-01-29,64.56,65.50694494857834,-0.014455642059352125
2019-01-30,64.66,64.79694494857834,-0.00211344761218335
2019-01-31,63.95,65.20694494857834,-0.019276243497829193
2019-02-01,64.36,65.32694494857834,-0.014801625107977556
2019-02-04,64.48,65.58694494857835,-0.016877519595495993
2019-02-05,64.74,65.66694494857835,-0.014115853102412701
2019-02-06,64.82,66.07694494857834,-0.019022443449171478
2019-02-07,65.23,66.11694494857834,-0.013414790251850661
2019-02-08,65.27,67.14694494857834,-0.027952797405983554
2019-02-11,66.3,67.53694494857834,-0.018315085906241868
2019-02-12,66.69,67.54694494857834,-0.012686657394064493
2019-02-13,66.7,67.41694494857835,-0.01063449180506748
2019-02-14,66.57,67.16694494857835,-0.008887481022627486
2019-02-15,66.32,65.40694494857834,0.013959604016660299
2019-02-19,64.56,64.18694494857834,0.005812008216320663
2019-02-20,63.34,63.70694494857834,-0.0057598892691294035
2019-02-21,62.86,63.246944948578346,-0.00611800220378933
2019-02-22,62.4,63.59694494857834,-0.018820793192914187
2019-02-25,62.75,63.786944948578345,-0.0162563820765248
2019-02-26,62.94,62.826944948578344,0.0017994675933101778
2019-02-27,61.98,62.54694494857834,-0.009064310799583364
2019-02-28,61.7,62.15694494857834,-0.007351470522825143
2019-03-01,61.31,60.34694494857834,0.01595863804277542
2019-03-04,59.5,58.62694494857834,0.014891702990619926
2019-03-05,57.78,56.676944948578345,0.01946214730561846
2019-03-06,55.83,56.79694494857834,-0.017024594358970857
2019-03-07,55.95,56.466944948578345,-0.009154824101943126
2019-03-08,55.62,56.26694494857834,-0.01149777989847467
2019-03-11,55.42,54.93694494857834,0.008792899784904273
2019-03-12,54.09,56.87694494857834,-0.04899955423235158
2019-03-13,56.03,56.33694494857834,-0.005448377594108211
2019-03-14,55.49,56.606944948578345,-0.01973158858145363
2019-03-15,55.76,56.65694494857834,-0.015831156257938184
2019-03-18,55.81,56.95694494857834,-0.020137051761006775
2019-03-19,56.11,56.036944948578345,0.0013036944017681407
2019-03-20,55.19,56.06694494857834,-0.01564103322167154
2019-03-21,55.22,55.09694494857834,0.0022334278522431195
2019-03-22,54.25,54.44694494857834,-0.0036171900694216275
2019-03-25,53.6,54.756944948578344,-0.02112873444025809
2019-03-26,53.91,55.83694494857834,-0.034510214524682836
2019-03-27,54.99,56.01694494857834,-0.01833275537466461
2019-03-28,55.17,56.966944948578345,-0.03154364254920761
2019-03-29,56.12,59.05506032360893,-0.04970040344596105
2019-04-01,57.32,59.87506032360893,-0.04267319831995997
2019-04-02,58.14,59.525060323608926,-0.023268524484965192
2019-04-03,57.79,59.55506032360893,-0.029637453375380374
2019-04-04,57.82,60.275060323608926,-0.04073094759968765
2019-04-05,58.54,60.065060323608925,-0.025390140547473905
2019-04-08,58.33,59.57506032360892,-0.020899019100372174
2019-04-09,57.84,60.51506032360893,-0.0442048691566006
2019-04-10,58.78,61.44506032360893,-0.043373060577579614
2019-04-11,59.71,62.36506032360892,-0.0425728815114097
2019-04-12,60.63,61.79506032360892,-0.018853615766498466
2019-04-15,60.06,62.705060323608926,-0.042182565648741455
2019-04-16,60.97,63.11506032360892,-0.03398650516391155
2019-04-17,61.38,63.40506032360893,-0.03193846537284806
2019-04-18,61.67,62.035060323608924,-0.00588474197823885
2019-04-22,60.3,62.62506032360893,-0.03712667599191777
2019-04-23,60.89,62.535060323608924,-0.026306208310921897
2019-04-24,60.8,60.90506032360893,-0.0017249851334307786
2019-04-25,59.17,62.355060323608924,-0.05107942013172895
2019-04-26,60.62,62.275060323608926,-0.026576615341815768
