date,MGM,dcf,Deviation
2008-07-16,25.35,27.092002056712083,-0.06429949521875578
2008-07-17,26.1,26.992002056712078,-0.03304690236900243
2008-07-18,26.0,28.492002056712078,-0.08746321342220376
2008-07-21,27.5,31.742002056712078,-0.13364002841197842
2008-07-22,30.75,33.09200205671208,-0.07077244987167686
2008-07-23,32.1,29.832002056712085,0.07602566998273663
2008-07-24,28.84,29.032002056712066,-0.006613462493458178
2008-07-25,28.04,28.712002056712084,-0.023404918103054673
2008-07-28,27.72,30.812002056712075,-0.10035057283914839
2008-07-29,29.82,30.262002056712074,-0.014605843191859758
2008-07-30,29.27,30.012002056712074,-0.024723510791114567
2008-07-31,29.02,30.772002056712072,-0.056934938892931775
2008-08-01,29.78,31.992002056712078,-0.06914234541467179
2008-08-04,31.0,36.84200205671208,-0.15856907145597843
2008-08-05,35.85,35.992002056712074,-0.003945378100621455
2008-08-06,35.0,33.59200205671208,0.04191467781261893
2008-08-07,32.6,34.43200205671208,-0.053206376257024846
2008-08-08,33.44,37.51200205671207,-0.10855197892546142
2008-08-11,36.52,34.992002056712074,0.04366706257079778
2008-08-12,34.0,33.042002056712064,0.028993338286332104
2008-08-13,32.05,35.43200205671208,-0.09545049278612272
2008-08-14,34.44,35.03200205671207,-0.01689889306793535
2008-08-15,34.04,32.29200205671208,0.054130986992322105
2008-08-18,31.3,29.35200205671208,0.06636678273339314
2008-08-19,28.36,29.192002056712074,-0.028501027613512808
2008-08-20,28.2,28.722002056712082,-0.01817429215698063
2008-08-21,27.73,34.242002056712074,-0.19017585612917165
2008-08-22,33.25,31.222002056712082,0.06495412880968465
2008-08-25,30.23,31.052002056712077,-0.02647178932974459
2008-08-26,30.06,32.232002056712076,-0.0673865077599104
2008-08-27,31.24,34.47200205671208,-0.09375730633210422
2008-08-28,33.48,36.18200205671208,-0.0746780692919351
2008-08-29,35.19,35.47200205671208,-0.007949989861333995
2008-09-02,34.48,35.492002056712074,-0.028513524120026168
2008-09-03,34.5,33.43200205671208,0.03194537800865871
2008-09-04,32.44,33.61200205671208,-0.03486855840168679
2008-09-05,32.62,34.582002056712085,-0.05673477358235479
2008-09-08,33.59,33.57200205671207,0.0005360997910559551
2008-09-09,32.58,33.442002056712084,-0.02577603025232378
2008-09-10,32.45,33.14200205671207,-0.020879911102773097
2008-09-11,32.15,32.71200205671208,-0.017180301460538838
2008-09-12,31.72,30.822002056712073,0.029134964744847558
2008-09-15,29.83,29.992002056712078,-0.005401508589048087
2008-09-16,29.0,27.962002056712084,0.037121731883956954
2008-09-17,26.97,33.492002056712074,-0.19473312003469834
2008-09-18,32.5,35.97200205671208,-0.09651956683529184
2008-09-19,34.98,31.29200205671208,0.11785752591361764
2008-09-22,30.3,30.742002056712078,-0.01437779022643626
2008-09-23,29.75,30.992002056712078,-0.04007492173107585
2008-09-24,30.0,30.922002056712078,-0.029817023329249293
2008-09-25,29.93,31.002002056712076,-0.03457847834314243
2008-09-26,30.01,26.98200205671208,0.11222287867755432
2008-09-29,25.99,29.492002056712078,-0.11874412764443232
2008-09-30,28.5,27.67851474982377,0.029679527879344025
2008-10-01,26.79,24.44851474982376,0.09577208571302331
2008-10-02,23.56,21.888514749823766,0.07636357556830986
2008-10-03,21.0,19.888514749823766,0.055885784542361705
2008-10-06,19.0,17.888514749823766,0.06213401535681906
2008-10-07,17.0,18.638514749823766,-0.08791015656648604
2008-10-08,17.75,17.148514749823764,0.03507506387294668
2008-10-09,16.26,17.688514749823764,-0.08075945154400233
2008-10-10,16.8,19.788514749823772,-0.15102269107136435
2008-10-13,18.9,18.288514749823772,0.03343547896267074
2008-10-14,17.4,15.868514749823774,0.09651093844137071
2008-10-15,14.98,15.288514749823772,-0.020179510885930063
2008-10-16,14.4,15.888514749823768,-0.09368495251201991
2008-10-17,15.0,14.718514749823768,0.019124568950111165
2008-10-20,13.83,15.29851474982377,-0.09599067450915044
2008-10-21,14.41,13.328514749823766,0.08114071751246965
2008-10-22,12.44,11.73851474982377,0.05975928515034323
2008-10-23,10.85,12.088514749823771,-0.10245383948775233
2008-10-24,11.2,10.938514749823765,0.02390500503557358
2008-10-27,10.05,11.218514749823768,-0.10415948776482409
2008-10-28,10.33,14.638514749823768,-0.29432731554105496
2008-10-29,13.75,16.258514749823767,-0.15428929323639218
2008-10-30,15.37,17.348514749823767,-0.11404519512794986
2008-10-31,16.46,16.32851474982376,0.008052492966493352
2008-11-03,15.44,15.698514749823776,-0.016467465485973998
2008-11-04,14.81,16.878514749823772,-0.12255312629598336
2008-11-05,15.99,14.198514749823776,0.12617413030461222
2008-11-06,13.31,13.208514749823772,0.007683320350426515
2008-11-07,12.32,13.54851474982377,-0.09067523433443136
2008-11-10,12.66,12.248514749823766,0.033594705854614215
2008-11-11,11.36,10.888514749823768,0.04330115364759579
2008-11-12,10.0,11.658514749823768,-0.14225780774080488
2008-11-13,10.77,11.338514749823771,-0.05014014289945756
2008-11-14,10.45,11.468514749823768,-0.08880964728579344
2008-11-17,10.58,11.538514749823767,-0.08307089522405009
2008-11-18,10.65,11.088514749823771,-0.03954675262805052
2008-11-19,10.2,9.678514749823767,0.05388071038334963
2008-11-20,8.79,10.248514749823766,-0.14231474368994268
2008-11-21,9.36,11.968514749823768,-0.21794807495743596
2008-11-24,11.08,12.328514749823766,-0.10127049163335866
2008-11-25,11.44,12.678514749823767,-0.09768610710816761
2008-11-26,11.79,12.868514749823767,-0.0838103519163731
2008-11-28,11.98,11.478514749823765,0.04368903652660605
2008-12-01,10.59,11.888514749823768,-0.10922430405724293
2008-12-02,11.0,11.918514749823764,-0.07706620909600714
2008-12-03,11.03,11.068514749823763,-0.003479667389373664
2008-12-04,10.18,11.568514749823763,-0.12002532562314583
2008-12-05,10.68,12.188514749823765,-0.12376526433178225
2008-12-08,11.3,11.968514749823768,-0.05585611613451125
2008-12-09,11.08,11.938514749823765,-0.07191135311337105
2008-12-10,11.05,11.218514749823768,-0.015021128338438494
2008-12-11,10.33,11.578514749823766,-0.10783030265974047
2008-12-12,10.69,12.388514749823768,-0.13710398575809346
2008-12-15,11.5,14.368514749823774,-0.19963891882833296
2008-12-16,13.48,14.738514749823763,-0.08538952338048922
2008-12-17,13.85,14.428514749823767,-0.04009523917427704
2008-12-18,13.54,14.388514749823768,-0.058971670431387735
2008-12-19,13.5,13.748514749823766,-0.018075752497334396
2008-12-22,12.86,13.638514749823768,-0.057082077051962554
2008-12-23,12.75,13.73851474982377,-0.07195208272687914
2008-12-24,12.85,13.888514749823768,-0.07477507627926494
2008-12-26,13.0,13.62851474982377,-0.046117626268254774
2008-12-29,12.74,13.648514749823764,-0.06656510004764404
2008-12-30,12.76,14.648514749823764,-0.1289219270401789
2008-12-31,13.76,16.49037068978754,-0.1655736393772187
2009-01-02,15.44,17.15037068978754,-0.09972791379990453
2009-01-05,16.1,17.010370689787546,-0.05351856854795645
2009-01-06,15.96,15.57037068978754,0.0250237658418766
2009-01-07,14.52,15.350370689787542,-0.05409450407213823
2009-01-08,14.3,14.44037068978754,-0.009720712355868577
2009-01-09,13.39,13.450370689787544,-0.0044884034187534505
2009-01-12,12.4,13.840370689787546,-0.10407023930727222
2009-01-13,12.79,11.580370689787543,0.10445514592025962
2009-01-14,10.53,10.950370689787544,-0.038388717760905355
2009-01-15,9.9,10.980370689787541,-0.09839109446390149
2009-01-16,9.93,10.010370689787544,-0.008028742618846008
2009-01-20,8.96,10.240370689787545,-0.12503167400613968
2009-01-21,9.19,10.420370689787548,-0.11807360087423469
2009-01-22,9.37,10.450370689787544,-0.10338108779656208
2009-01-23,9.4,10.210370689787547,-0.07936741127313651
2009-01-26,9.16,10.150370689787547,-0.09756990360795148
2009-01-27,9.1,10.390370689787543,-0.12418909087197627
2009-01-28,9.34,9.710370689787547,-0.03814176632587962
2009-01-29,8.66,9.050370689787545,-0.04313311610849713
2009-01-30,8.0,9.180370689787544,-0.12857549326418982
2009-02-02,8.13,8.000370689787548,0.016202912994759622
2009-02-03,6.95,7.000370689787548,-0.007195431787781037
2009-02-04,5.95,7.170370689787547,-0.1701963179568483
2009-02-05,6.12,7.540370689787549,-0.18836881477342438
2009-02-06,6.49,7.350370689787543,-0.11705133334063345
2009-02-09,6.3,6.570370689787546,-0.04114999024450605
2009-02-10,5.52,6.650370689787547,-0.1699710801870592
2009-02-11,5.6,6.920370689787547,-0.19079479250093212
2009-02-12,5.87,6.290370689787549,-0.06682764983469469
2009-02-13,5.24,5.850370689787543,-0.1043302590813624
2009-02-17,4.8,5.800370689787545,-0.17246668243959884
2009-02-18,4.75,5.150370689787547,-0.07773628616313477
2009-02-19,4.1,5.250370689787548,-0.2191027563111163
2009-02-20,4.2,5.320370689787546,-0.2105813213237374
2009-02-23,4.27,5.500370689787548,-0.22368868557749366
2009-02-24,4.45,5.050370689787545,-0.11887655910120942
2009-02-25,4.0,5.500370689787548,-0.2727762862552633
2009-02-26,4.45,4.550370689787545,-0.022057695214327988
2009-02-27,3.5,4.100370689787543,-0.14641863753509832
2009-03-02,3.05,3.670370689787547,-0.16902126303309606
2009-03-03,2.62,3.2603706897875453,-0.19641039339280575
2009-03-04,2.21,2.9403706897875477,-0.24839408593081835
2009-03-05,1.89,3.040370689787549,-0.37836527422514166
2009-03-06,1.99,3.3803706897875467,-0.4113071663968694
2009-03-09,2.33,3.920370689787547,-0.405668447101295
2009-03-10,2.87,3.750370689787548,-0.2347423128558579
2009-03-11,2.7,4.220370689787544,-0.36024577022737314
2009-03-12,3.17,4.580370689787543,-0.3079162769363023
2009-03-13,3.53,4.280370689787546,-0.17530507149248564
2009-03-16,3.23,4.080370689787543,-0.2084052539431951
2009-03-17,3.03,3.920370689787547,-0.22711390331198456
2009-03-18,2.87,4.270370689787549,-0.32792719684417304
2009-03-19,3.22,4.100370689787543,-0.21470514653229045
2009-03-20,3.05,4.160370689787544,-0.2668922489318487
2009-03-23,3.11,4.070370689787546,-0.23594182519962892
2009-03-24,3.02,3.910370689787544,-0.22769470222167576
2009-03-25,2.86,4.140370689787543,-0.30924059358879374
2009-03-26,3.09,3.900370689787547,-0.20776760832229724
2009-03-27,2.85,3.4503706897875444,-0.17400179394188853
2009-03-30,2.4,3.3803706897875467,-0.29001869314195305
2009-03-31,2.33,7.562753935707716,-0.6919111715378109
2009-04-01,2.63,8.072753935707713,-0.6742127877369228
2009-04-02,3.14,9.58275393570772,-0.6723280154048847
2009-04-03,4.65,10.462753935707719,-0.555566342420585
2009-04-06,5.53,9.382753935707717,-0.4106208008978457
2009-04-07,4.45,9.682753935707716,-0.5404200055534357
2009-04-08,4.75,10.232753935707715,-0.5358043367558528
2009-04-09,5.3,11.182753935707716,-0.5260559223183352
2009-04-13,6.25,11.532753935707714,-0.4580652604883254
2009-04-14,6.6,11.322753935707713,-0.41710293825373357
2009-04-15,6.39,10.83275393570772,-0.41012229780861065
2009-04-16,5.9,11.232753935707715,-0.47475035652258557
2009-04-17,6.3,9.952753935707713,-0.3670093683922646
2009-04-20,5.02,10.33275393570772,-0.514166307333422
2009-04-21,5.4,10.452753935707713,-0.4833897331541471
2009-04-22,5.52,10.652753935707715,-0.48182413361702425
2009-04-23,5.72,11.012753935707716,-0.48060221508686474
2009-04-24,6.08,10.442753935707714,-0.41777810360826495
2009-04-27,5.51,10.732753935707715,-0.486618249798096
2009-04-28,5.8,11.112753935707714,-0.47807716848986204
2009-04-29,6.18,13.312753935707715,-0.5357835028089951
2009-04-30,8.38,12.792753935707719,-0.3449416722845452
2009-05-01,7.86,14.372753935707712,-0.4531319442913029
2009-05-04,9.44,17.73275393570772,-0.4676517796262284
2009-05-05,12.8,16.71275393570771,-0.23411784501582933
2009-05-06,11.78,16.48275393570772,-0.2853136043922747
2009-05-07,11.55,17.512753935707718,-0.34048065527546356
2009-05-08,12.58,18.032753935707714,-0.302380543490387
2009-05-11,13.1,17.332753935707718,-0.24420550544986952
2009-05-12,12.4,13.632753935707717,-0.09042589204803397
2009-05-13,8.7,12.692753935707714,-0.31456955330041925
2009-05-14,7.76,12.602753935707716,-0.38426156381476384
2009-05-15,7.67,13.672753935707718,-0.4390303492576536
2009-05-18,8.74,13.272753935707716,-0.3415081721294658
2009-05-19,8.34,13.102753935707716,-0.3634925878237113
2009-05-20,8.17,12.722753935707717,-0.35784343222499526
2009-05-21,7.79,12.522753935707716,-0.37793235896878996
2009-05-22,7.59,12.072753935707713,-0.3713116294409864
2009-05-26,7.14,12.172753935707718,-0.41344415259595213
2009-05-27,7.24,12.072753935707713,-0.4003025292691359
2009-05-28,7.14,12.392753935707717,-0.4238568733760424
2009-05-29,7.46,13.292753935707712,-0.43879198877212744
2009-06-01,8.36,12.852753935707716,-0.3495557417640961
2009-06-02,7.92,12.422753935707718,-0.362460204799283
2009-06-03,7.49,12.462753935707719,-0.3990092367514382
2009-06-04,7.53,12.452753935707713,-0.39531447912031226
2009-06-05,7.52,12.242753935707713,-0.38575911600519364
2009-06-08,7.31,12.08275393570772,-0.39500547318132295
2009-06-09,7.15,11.972753935707717,-0.402810745264234
2009-06-10,7.04,11.91275393570772,-0.409036731725143
2009-06-11,6.98,12.062753935707715,-0.421359331608509
2009-06-12,7.13,11.462753935707719,-0.37798542653966616
2009-06-15,6.53,11.58275393570772,-0.43623079310447166
2009-06-16,6.65,11.382753935707717,-0.41578285557601835
2009-06-17,6.45,11.302753935707717,-0.4293426153759635
2009-06-18,6.37,11.502753935707718,-0.4462195717996049
2009-06-19,6.57,10.852753935707716,-0.39462370206483766
2009-06-22,5.92,10.772753935707716,-0.45046549514350476
2009-06-23,5.84,11.622753935707719,-0.4975373278738867
2009-06-24,6.69,11.702753935707713,-0.428339685107168
2009-06-25,6.77,11.712753935707719,-0.4219975902199352
2009-06-26,6.78,11.58275393570772,-0.4146469796704928
2009-06-29,6.65,11.322753935707713,-0.4126870514223224
2009-06-30,6.39,7.552535392570113,-0.15392650707916844
2009-07-01,6.25,7.22253539257011,-0.13465290783767792
2009-07-02,5.92,6.992535392570113,-0.15338290510616936
2009-07-06,5.69,7.19253539257011,-0.20890205060683176
2009-07-07,5.89,6.822535392570115,-0.13668458115815219
2009-07-08,5.52,7.152535392570112,-0.2282456923269408
2009-07-09,5.85,7.012535392570115,-0.16577961143723263
2009-07-10,5.71,7.152535392570112,-0.20168168535993325
2009-07-13,5.85,7.282535392570111,-0.19670833237990604
2009-07-14,5.98,7.762535392570115,-0.22963314206287067
2009-07-15,6.46,7.842535392570111,-0.1762867903509754
2009-07-16,6.54,7.642535392570114,-0.14426304046193517
2009-07-17,6.34,8.152535392570112,-0.22232781647559396
2009-07-20,6.85,7.932535392570112,-0.13646776711315434
2009-07-21,6.63,8.302535392570114,-0.20144875191581302
2009-07-22,7.0,8.562535392570112,-0.18248513097253372
2009-07-23,7.26,9.032535392570118,-0.19623896453571055
2009-07-24,7.73,9.102535392570116,-0.1507860539262983
2009-07-27,7.8,8.782535392570118,-0.11187377547050104
2009-07-28,7.48,8.202535392570114,-0.08808683632436243
2009-07-29,6.9,8.702535392570114,-0.20712761410991198
2009-07-30,7.4,8.532535392570118,-0.13273140285550955
2009-07-31,7.23,8.752535392570111,-0.17395364020607873
2009-08-03,7.45,9.422535392570115,-0.20934231715653773
2009-08-04,8.12,9.442535392570111,-0.14006147052525242
2009-08-05,8.14,9.392535392570114,-0.13335434365899979
2009-08-06,8.09,10.13253539257011,-0.20158186608139972
2009-08-07,8.83,10.172535392570115,-0.13197647791431477
2009-08-10,8.87,9.642535392570114,-0.08011745470650578
2009-08-11,8.34,9.57253539257011,-0.1287574651880382
2009-08-12,8.27,10.07253539257011,-0.17895547866724104
2009-08-13,8.77,10.242535392570113,-0.14376668823993366
2009-08-14,8.94,9.362535392570114,-0.04513044542458333
2009-08-17,8.06,9.862535392570114,-0.18276592385443236
2009-08-18,8.56,9.742535392570113,-0.12137860884466911
2009-08-19,8.44,9.952535392570114,-0.1519748820686707
2009-08-20,8.65,9.812535392570112,-0.11847451714165169
2009-08-21,8.51,9.872535392570112,-0.13801271288381822
2009-08-24,8.57,10.07253539257011,-0.14917151779664506
2009-08-25,8.77,9.88253539257011,-0.11257590773786019
2009-08-26,8.58,9.942535392570111,-0.1370410402147837
2009-08-27,8.64,10.012535392570115,-0.13708170196218383
2009-08-28,8.71,9.772535392570113,-0.10872668656466966
2009-08-31,8.47,9.052535392570114,-0.06435052361664673
2009-09-01,7.75,9.122535392570112,-0.1504554746576242
2009-09-02,7.82,9.602535392570116,-0.18563174408597738
2009-09-03,8.3,10.062535392570112,-0.17515818069783062
2009-09-04,8.76,10.712535392570112,-0.182266412293427
2009-09-08,9.41,11.392535392570114,-0.1740205603278675
2009-09-09,10.09,12.542535392570116,-0.19553745042831905
2009-09-10,11.24,13.142535392570114,-0.14476167160604925
2009-09-11,11.84,13.642535392570114,-0.13212612910293753
2009-09-14,12.34,14.672535392570115,-0.15897289256165403
2009-09-15,13.37,13.702535392570114,-0.02426816520031938
2009-09-16,12.4,14.602535392570116,-0.15083239542708338
2009-09-17,13.3,14.522535392570113,-0.08418195304902298
2009-09-18,13.22,14.402535392570112,-0.08210605704743834
2009-09-21,13.1,14.812535392570112,-0.11561392747315302
2009-09-22,13.51,14.332535392570113,-0.05738938506277891
2009-09-23,13.03,13.442535392570111,-0.03068880836260446
2009-09-24,12.14,13.962535392570112,-0.13053040449515618
2009-09-25,12.66,14.002535392570111,-0.09587802172472815
2009-09-28,12.7,13.772535392570113,-0.0778749418316046
2009-09-29,12.47,13.342535392570111,-0.06539502177794398
2009-09-30,12.04,13.21975327014844,-0.08924170111498564
2009-10-01,10.71,13.569753270148436,-0.2107446770192567
2009-10-02,11.06,14.049753270148436,-0.21279756396155192
2009-10-05,11.54,14.639753270148443,-0.2117353491516195
2009-10-06,12.13,14.409753270148443,-0.15820904268161395
2009-10-07,11.9,14.839753270148435,-0.19809987515506922
2009-10-08,12.33,14.779753270148438,-0.16575062014711384
2009-10-09,12.27,14.589753270148435,-0.15899880054139082
2009-10-12,12.08,14.189753270148442,-0.14868146260067927
2009-10-13,11.68,14.599753270148435,-0.19998648032760558
2009-10-14,12.09,14.589753270148435,-0.1713362264503191
2009-10-15,12.08,14.239753270148439,-0.1516706946514338
2009-10-16,11.73,14.309753270148436,-0.18027936760657193
2009-10-19,11.8,14.439753270148442,-0.18281152182881477
2009-10-20,11.93,14.149753270148443,-0.1568757580269211
2009-10-21,11.64,14.21975327014844,-0.1814203960601849
2009-10-22,11.71,13.819753270148436,-0.15266215169742858
2009-10-23,11.31,13.509753270148439,-0.1628270499217095
2009-10-26,11.0,12.139753270148438,-0.09388603250702654
2009-10-27,9.63,11.419753270148437,-0.1567243378915114
2009-10-28,8.91,12.239753270148439,-0.27204414963734447
2009-10-29,9.73,11.779753270148438,-0.17400646882331594
2009-10-30,9.27,11.539753270148438,-0.1966899306261547
2009-11-02,9.03,12.159753270148437,-0.2573862479456569
2009-11-03,9.65,11.829753270148435,-0.1842602478995814
2009-11-04,9.32,12.249753270148439,-0.2391683493975334
2009-11-05,9.74,12.259753270148439,-0.20553050413207297
2009-11-06,9.75,12.949753270148442,-0.24708990228597327
2009-11-09,10.44,12.909753270148437,-0.19130909928846696
2009-11-10,10.4,13.37975327014844,-0.2227061448731319
2009-11-11,10.87,13.059753270148436,-0.16767187134796058
2009-11-12,10.55,13.259753270148439,-0.20435925276595313
2009-11-13,10.75,13.689753270148442,-0.21474114340386252
2009-11-16,11.18,14.169753270148442,-0.2109954360635894
2009-11-17,11.66,14.349753270148435,-0.1874424751081878
2009-11-18,11.84,13.739753270148439,-0.1382669130075227
2009-11-19,11.23,13.21975327014844,-0.1505136464718677
2009-11-20,10.71,13.269753270148438,-0.19290134624483513
2009-11-23,10.76,13.169753270148437,-0.18297634137236019
2009-11-24,10.66,13.519753270148438,-0.21152407244463267
2009-11-25,11.01,13.069753270148436,-0.1575969513405392
2009-11-27,10.56,13.079753270148435,-0.19264532121559197
2009-11-30,10.57,13.659753270148437,-0.2261939296444453
2009-12-01,11.15,13.409753270148437,-0.16851564861964252
2009-12-02,10.9,13.139753270148438,-0.17045626535749514
2009-12-03,10.63,13.319753270148436,-0.20193716922494165
2009-12-04,10.81,12.87975327014844,-0.1606982080119137
2009-12-07,10.37,12.649753270148437,-0.180221164908277
2009-12-08,10.14,12.499753270148439,-0.18878398790350004
2009-12-09,9.99,12.169753270148437,-0.1791123633948456
2009-12-10,9.66,12.569753270148436,-0.23148849524825033
2009-12-11,10.06,13.169753270148437,-0.23612843812322892
2009-12-14,10.66,12.85975327014844,-0.1710571909069798
2009-12-15,10.35,12.85975327014844,-0.19516340768173002
2009-12-16,10.35,12.399753270148437,-0.16530597226342236
2009-12-17,9.89,12.149753270148437,-0.18599170039942947
2009-12-18,9.64,12.029753270148438,-0.19865355643482374
2009-12-21,9.52,11.639753270148438,-0.18211324767379766
2009-12-22,9.13,12.179753270148437,-0.25039532431442
2009-12-23,9.67,12.009753270148439,-0.1948210939490449
2009-12-24,9.5,11.86975327014844,-0.19964637985426337
2009-12-28,9.36,11.919753270148437,-0.21474884690432527
2009-12-29,9.41,11.689753270148442,-0.19502150451456812
2009-12-30,9.18,11.62975327014844,-0.21064533470684477
2009-12-31,9.12,15.483210450899241,-0.41097487314264824
2010-01-04,9.73,16.253210450899243,-0.4013490424310806
2010-01-05,10.5,15.893210450899247,-0.33934052956519534
2010-01-06,10.14,16.55321045089924,-0.38743000760621915
2010-01-07,10.8,16.353210450899237,-0.33957922009093167
2010-01-08,10.6,16.653210450899245,-0.36348609589404324
2010-01-11,10.9,17.703210450899242,-0.3842924688585888
2010-01-12,11.95,18.143210450899236,-0.3413514089835342
2010-01-13,12.39,18.133210450899245,-0.316723310880365
2010-01-14,12.38,17.84321045089924,-0.3061786703650021
2010-01-15,12.09,17.963210450899243,-0.326957726568595
2010-01-19,12.21,17.663210450899246,-0.3087326885482259
2010-01-20,11.91,17.07321045089924,-0.30241590858076106
2010-01-21,11.32,17.373210450899236,-0.3484220989555745
2010-01-22,11.62,17.74321045089924,-0.3451016076174034
2010-01-25,11.99,17.84321045089924,-0.32803572356028876
2010-01-26,12.09,17.97321045089924,-0.3273321962690806
2010-01-27,12.22,17.51321045089924,-0.302241012048562
2010-01-28,11.76,16.813210450899238,-0.30055000296680234
2010-01-29,11.06,17.57321045089924,-0.3706329284052904
2010-02-01,11.82,17.633210450899245,-0.3296739676014464
2010-02-02,11.88,17.173210450899244,-0.308224863722093
2010-02-03,11.42,16.543210450899238,-0.30968659113085006
2010-02-04,10.79,16.693210450899244,-0.3536294272610243
2010-02-05,10.94,16.483210450899243,-0.3362943443215477
2010-02-08,10.73,16.47321045089924,-0.34863941476482074
2010-02-09,10.72,16.153210450899245,-0.3363548359265497
2010-02-10,10.4,17.133210450899245,-0.3929917554094976
2010-02-11,11.38,16.78321045089924,-0.3219414108347629
2010-02-12,11.03,17.34321045089924,-0.3640162511302457
2010-02-16,11.59,17.383210450899245,-0.33326470201018354
2010-02-17,11.63,16.55321045089924,-0.2974172572446083
2010-02-18,10.8,16.613210450899235,-0.34991493474908564
2010-02-19,10.86,16.673210450899244,-0.34865573537972816
2010-02-22,10.92,16.183210450899246,-0.32522659622255523
2010-02-23,10.43,16.193210450899244,-0.35590289327581737
2010-02-24,10.44,16.203210450899242,-0.3556832436610978
2010-02-25,10.45,16.293210450899238,-0.35862855073947364
2010-02-26,10.54,16.413210450899246,-0.3578343474282002
2010-03-01,10.66,16.443210450899244,-0.3517081088372844
2010-03-02,10.69,16.603210450899237,-0.356148617665626
2010-03-03,10.85,16.52321045089924,-0.34334795091776416
2010-03-04,10.77,17.02321045089924,-0.36733437966567095
2010-03-05,11.27,17.22321045089924,-0.34565045047036624
2010-03-08,11.47,17.293210450899238,-0.3367339145864864
2010-03-09,11.54,17.643210450899247,-0.3459240294097482
2010-03-10,11.89,17.423210450899244,-0.31757697391605944
2010-03-11,11.67,17.55321045089924,-0.33516435454107185
2010-03-12,11.8,17.133210450899245,-0.3112791070992377
2010-03-15,11.38,18.05321045089924,-0.3696412042084649
2010-03-16,12.3,18.01321045089924,-0.3171678067311998
2010-03-17,12.26,17.663210450899246,-0.3059019460770884
2010-03-18,11.91,17.503210450899243,-0.3195534023080826
2010-03-19,11.75,18.27321045089924,-0.35698217718377045
2010-03-22,12.52,18.253210450899243,-0.3140932641039482
2010-03-23,12.5,18.203210450899242,-0.3133079445674102
2010-03-24,12.45,17.72321045089924,-0.29753133415123945
2010-03-25,11.97,18.213210450899243,-0.34278473132072085
2010-03-26,12.46,18.233210450899243,-0.31663159192102197
2010-03-29,12.48,17.963210450899243,-0.30524668549016254
2010-03-30,12.21,17.753210450899243,-0.31223707206256124
2010-03-31,12.0,440587000.0,-0.9999999727636085
2010-04-01,12.04,440587000.0,-0.9999999726728206
2010-04-05,13.17,440587000.0,-0.9999999701080604
2010-04-06,13.56,440587000.0,-0.9999999692228777
2010-04-07,13.35,440587000.0,-0.9999999696995145
2010-04-08,14.73,440587000.0,-0.9999999665673295
2010-04-09,14.8,440587000.0,-0.9999999664084506
2010-04-12,15.04,440587000.0,-0.9999999658637228
2010-04-13,15.41,440587000.0,-0.999999965023934
2010-04-14,15.41,440587000.0,-0.999999965023934
2010-04-15,14.57,440587000.0,-0.9999999669304814
2010-04-16,14.37,440587000.0,-0.9999999673844212
2010-04-19,14.03,440587000.0,-0.999999968156119
2010-04-20,15.0,440587000.0,-0.9999999659545107
2010-04-21,15.09,440587000.0,-0.9999999657502378
2010-04-22,15.74,440587000.0,-0.9999999642749332
2010-04-23,15.89,440587000.0,-0.9999999639344783
2010-04-26,16.64,440587000.0,-0.9999999622322039
2010-04-27,15.57,440587000.0,-0.9999999646607821
2010-04-28,15.8,440587000.0,-0.9999999641387513
2010-04-29,16.46,440587000.0,-0.9999999626407498
2010-04-30,15.89,440587000.0,-0.9999999639344783
2010-05-03,16.41,440587000.0,-0.9999999627542346
2010-05-04,15.48,440587000.0,-0.999999964865055
2010-05-05,14.94,440587000.0,-0.9999999660906926
2010-05-06,13.72,440587000.0,-0.9999999688597258
2010-05-07,13.12,440587000.0,-0.9999999702215453
2010-05-10,14.0,440587000.0,-0.99999996822421
2010-05-11,14.24,440587000.0,-0.9999999676794822
2010-05-12,14.7,440587000.0,-0.9999999666354205
2010-05-13,14.36,440587000.0,-0.9999999674071183
2010-05-14,13.65,440587000.0,-0.9999999690186048
2010-05-17,13.32,440587000.0,-0.9999999697676055
2010-05-18,12.98,440587000.0,-0.9999999705393032
2010-05-19,12.77,440587000.0,-0.9999999710159401
2010-05-20,11.77,440587000.0,-0.9999999732856394
2010-05-21,12.42,440587000.0,-0.9999999718103348
2010-05-24,11.79,440587000.0,-0.9999999732402454
2010-05-25,11.95,440587000.0,-0.9999999728770935
2010-05-26,11.71,440587000.0,-0.9999999734218213
2010-05-27,12.82,440587000.0,-0.9999999709024552
2010-05-28,12.46,440587000.0,-0.9999999717195469
2010-06-01,12.17,440587000.0,-0.9999999723777596
2010-06-02,12.47,440587000.0,-0.9999999716968498
2010-06-03,12.75,440587000.0,-0.9999999710613341
2010-06-04,12.13,440587000.0,-0.9999999724685477
2010-06-07,11.01,440587000.0,-0.9999999750106109
2010-06-08,11.46,440587000.0,-0.9999999739892461
2010-06-09,11.09,440587000.0,-0.9999999748290349
2010-06-10,11.46,440587000.0,-0.9999999739892461
2010-06-11,11.6,440587000.0,-0.9999999736714883
2010-06-14,11.95,440587000.0,-0.9999999728770935
2010-06-15,12.57,440587000.0,-0.99999997146988
2010-06-16,12.36,440587000.0,-0.9999999719465168
2010-06-17,12.18,440587000.0,-0.9999999723550627
2010-06-18,12.03,440587000.0,-0.9999999726955175
2010-06-21,12.23,440587000.0,-0.9999999722415777
2010-06-22,11.89,440587000.0,-0.9999999730132755
