date,COF,dcf,Deviation
2008-09-16,49.04,53.05725520655814,-0.07571547361276965
2008-09-17,46.34,60.717255206558136,-0.23679026921831658
2008-09-18,54.0,62.76725520655813,-0.13967880509839625
2008-09-19,56.05,61.16725520655814,-0.08366004309458519
2008-09-22,54.45,60.437255206558135,-0.09906563734728391
2008-09-23,53.72,59.20725520655814,-0.09267876356393467
2008-09-24,52.49,56.51725520655813,-0.07125709116338719
2008-09-25,49.8,61.26725520655813,-0.18716776470395335
2008-09-26,54.55,50.717255206558136,0.07557082452179431
2008-09-29,44.0,57.717255206558136,-0.23766298583442524
2008-09-30,51.0,61.58031491103217,-0.17181326413023423
2008-10-01,51.42,56.94031491103217,-0.09694914613060224
2008-10-02,46.78,55.060314911032165,-0.15038626140100553
2008-10-03,44.9,51.850314911032164,-0.13404576082050668
2008-10-06,41.69,47.72031491103216,-0.1263678775438687
2008-10-07,37.56,45.950314911032166,-0.18259537344362664
2008-10-08,35.79,43.570314911032156,-0.17856916863968209
2008-10-09,33.41,45.700314911032166,-0.2689328275955766
2008-10-10,35.54,49.90031491103216,-0.28778004581003813
2008-10-13,39.74,54.630314911032166,-0.27256505724489577
2008-10-14,44.47,47.920314911032165,-0.07200109008961952
2008-10-15,37.76,48.86031491103217,-0.22718467802027675
2008-10-16,38.7,50.08031491103217,-0.22724128095538798
2008-10-17,39.92,50.44031491103217,-0.20856957236663076
2008-10-20,40.28,49.04031491103216,-0.17863496445577332
2008-10-21,38.88,46.560314911032165,-0.1649541014855198
2008-10-22,36.4,45.87031491103217,-0.20645846729852046
2008-10-23,35.71,45.46031491103216,-0.21447970455360799
2008-10-24,35.3,44.560314911032165,-0.20781529326085435
2008-10-27,34.4,50.060314911032165,-0.31282893323511607
2008-10-28,39.9,48.01031491103217,-0.1689285922423417
2008-10-29,37.85,48.280314911032164,-0.21603659649388107
2008-10-30,38.12,49.280314911032164,-0.22646598202913992
2008-10-31,39.12,49.780314911032164,-0.21414719714176933
2008-11-03,39.62,52.98031491103217,-0.2521750754684573
2008-11-04,42.82,48.390314911032156,-0.11511218559485381
2008-11-05,38.23,44.96031491103216,-0.14969456785056245
2008-11-06,34.8,44.72031491103216,-0.2218301666875091
2008-11-07,34.56,42.72031491103216,-0.19101719938222705
2008-11-10,32.56,42.21031491103216,-0.22862456561559397
2008-11-11,32.05,40.200314911032166,-0.20274256381000333
2008-11-12,30.04,43.72031491103216,-0.31290522355272743
2008-11-13,33.56,41.350314911032164,-0.18839795846279572
2008-11-14,31.19,40.030314911032164,-0.2208405037702018
2008-11-17,29.87,39.41031491103217,-0.24207659676328885
2008-11-18,29.25,36.66031491103217,-0.20213451327452137
2008-11-19,26.5,35.350314911032164,-0.25036028486043693
2008-11-20,25.19,36.990314911032165,-0.31901093406243974
2008-11-21,26.83,41.91031491103217,-0.3598234693068969
2008-11-24,31.75,43.86031491103217,-0.2761109886145863
2008-11-25,33.7,44.780314911032164,-0.24743718156172223
2008-11-26,34.62,44.570314911032156,-0.2232498229122728
2008-11-28,34.41,37.29031491103216,-0.07724029464229698
2008-12-01,27.13,39.450314911032166,-0.3122995326860325
2008-12-02,29.29,41.75031491103216,-0.29844840542123985
2008-12-03,31.59,41.15031491103216,-0.2323266524618769
2008-12-04,30.99,42.880314911032166,-0.2772907553431482
2008-12-05,32.72,44.490314911032165,-0.26455903795172975
2008-12-08,34.33,43.04031491103216,-0.2023757244582688
2008-12-09,32.88,42.240314911032165,-0.22159671230546318
2008-12-10,32.08,38.01031491103217,-0.15601856824687732
2008-12-11,27.85,38.280314911032164,-0.27247202472794196
2008-12-12,28.12,36.270314911032166,-0.22471034318351402
2008-12-15,26.11,39.62031491103217,-0.340994637255401
2008-12-16,29.46,39.630314911032166,-0.2566296768992109
2008-12-17,29.47,39.920314911032165,-0.26177937058668277
2008-12-18,29.76,41.130314911032166,-0.27644609421607824
2008-12-19,30.97,40.100314911032164,-0.22768686309045139
2008-12-22,29.94,39.16031491103217,-0.23545047918995765
2008-12-23,29.0,39.560314911032165,-0.2669421346817241
2008-12-24,29.4,39.64031491103216,-0.2583308163422844
2008-12-26,29.48,39.47031491103216,-0.25310958206314726
2008-12-29,29.31,41.020314911032166,-0.28547598760346793
2008-12-30,30.86,42.05031491103217,-0.26611726772339384
2008-12-31,31.89,27.077175513110596,0.1777447017898548
2009-01-02,33.31,26.807175513110593,0.2425777562320608
2009-01-05,33.04,27.907175513110598,0.18392490076532586
2009-01-06,34.14,25.44717551311059,0.34160272453069673
2009-01-07,31.68,24.69717551311059,0.2827377763575656
2009-01-08,30.93,23.09717551311059,0.33912477663960616
2009-01-09,29.33,20.907175513110598,0.4028676413802317
2009-01-12,27.14,21.70717551311059,0.2502778163657504
2009-01-13,27.94,19.347175513110592,0.44413844703411565
2009-01-14,25.58,19.237175513110593,0.32971703577620426
2009-01-15,25.47,17.867175513110595,0.4255191024071261
2009-01-16,24.1,16.687175513110596,0.44422283933343776
2009-01-20,22.92,16.727175513110595,0.37022535466525897
2009-01-21,22.96,15.707175513110595,0.46175230427873926
2009-01-22,21.94,13.087175513110594,0.676450352333148
2009-01-23,19.32,12.337175513110594,0.5659986339230425
2009-01-26,18.57,11.66717551311059,0.5916448654717328
2009-01-27,17.9,14.067175513110595,0.2724658182673001
2009-01-28,20.3,10.637175513110593,0.9084013397146382
2009-01-29,16.87,9.607175513110592,0.7559791613027236
2009-01-30,15.84,10.597175513110592,0.49473791204109996
2009-02-02,16.83,8.757175513110592,0.9218525396463018
2009-02-03,14.99,8.297175513110593,0.8066388949244103
2009-02-04,14.53,7.977175513110595,0.8214466982855961
2009-02-05,14.21,8.267175513110594,0.7188458110590383
2009-02-06,14.5,8.717175513110591,0.6633828214416548
2009-02-09,14.95,6.617175513110593,1.259272097344192
2009-02-10,12.85,7.277175513110594,0.7657949814250569
2009-02-11,13.51,6.047175513110592,1.2341008576168515
2009-02-12,12.28,5.8771755131105925,1.0894390464613855
2009-02-13,12.11,3.8971755131105934,2.1073786539149753
2009-02-17,10.13,4.717175513110592,1.1474715053203717
2009-02-18,10.95,2.8071755131105927,2.900717981066476
2009-02-19,9.04,3.7771755131105933,1.3933227271600481
2009-02-20,10.01,2.8971755131105934,2.4550892601092786
2009-02-23,9.13,5.077175513110593,0.7982439205467602
2009-02-24,11.31,6.037175513110592,0.873392611402255
2009-02-25,12.27,6.747175513110594,0.8185387316748876
2009-02-26,12.98,5.817175513110595,1.2313234267637316
2009-02-27,12.05,3.8671755131105927,2.1159692543428137
2009-03-02,10.1,3.967175513110592,1.5458918988136143
2009-03-03,10.2,4.217175513110592,1.4186804576403484
2009-03-04,10.45,2.757175513110593,2.790110549839647
2009-03-05,8.99,2.077175513110593,3.327992479815717
2009-03-06,8.31,2.497175513110594,2.327759685441049
2009-03-09,8.73,3.817175513110594,1.2870313324644518
2009-03-10,10.05,4.587175513110593,1.1908906627348625
2009-03-11,10.82,7.0771755131105945,0.5288585085894446
2009-03-12,13.31,6.327175513110593,1.1036242747526508
2009-03-13,12.56,6.337175513110593,0.9819555216697704
2009-03-16,12.57,7.137175513110593,0.7612009088062375
2009-03-17,13.37,7.997175513110593,0.671840261362425
2009-03-18,14.23,6.067175513110595,1.3454076726889328
2009-03-19,12.3,5.107175513110592,1.408376208811458
2009-03-20,11.34,7.387175513110593,0.5350928077820842
2009-03-23,13.62,7.0771755131105945,0.9244965699619438
2009-03-24,13.31,8.227175513110595,0.6178091714209282
2009-03-25,14.46,8.577175513110594,0.685869663958403
2009-03-26,14.81,7.997175513110593,0.8519038347627164
2009-03-27,14.23,5.117175513110593,1.7808309415109291
2009-03-30,11.35,6.007175513110593,0.8894070891101402
2009-03-31,12.24,3.6050354118919143,2.3952509757945695
2009-04-01,12.97,3.7750354118919143,2.4357293600856305
2009-04-02,13.14,4.455035411891916,1.9494715047438533
2009-04-03,13.82,3.455035411891914,2.9999590025713867
2009-04-06,12.82,3.4450354118919138,2.7212970164970316
2009-04-07,12.81,4.445035411891915,1.8818668048693348
2009-04-08,13.81,8.095035411891915,0.7059838897940562
2009-04-09,17.46,9.845035411891915,0.7734827016376087
2009-04-13,19.21,7.705035411891916,1.493174784161456
2009-04-14,17.07,7.955035411891916,1.145810686710734
2009-04-15,17.32,8.495035411891914,1.0388378812116916
2009-04-16,17.86,8.485035411891916,1.1048821994271134
2009-04-17,17.85,4.015035411891914,3.445788933051764
2009-04-20,13.38,5.685035411891915,1.3535473450194901
2009-04-21,15.05,5.015035411891914,2.0009758184982416
2009-04-22,14.38,7.5650354118919125,0.9008503221802842
2009-04-23,16.93,9.655035411891914,0.7534891668183481
2009-04-24,19.02,7.375035411891914,1.5789706676297586
2009-04-27,16.74,6.8150354118919125,1.4563335314134238
2009-04-28,16.18,8.115035411891913,0.9938298699583674
2009-04-29,17.48,7.375035411891914,1.3701581109446992
2009-04-30,16.74,7.975035411891913,1.0990502405842957
2009-05-01,17.34,10.945035411891912,0.5842799358291599
2009-05-04,20.31,10.105035411891913,1.0098890476027993
2009-05-05,19.47,13.025035411891913,0.4948135943049956
2009-05-06,22.39,17.085035411891912,0.3105035758026937
2009-05-07,26.45,21.975035411891916,0.20363856095023314
2009-05-08,31.34,17.735035411891918,0.767123621246649
2009-05-11,27.1,16.125035411891915,0.680616464259933
2009-05-12,25.49,14.595035411891915,0.7464842859669223
2009-05-13,23.96,15.215035411891913,0.5747580831309216
2009-05-14,24.58,15.175035411891912,0.6197655776630273
2009-05-15,24.54,16.69503541189191,0.4698980502024033
2009-05-18,26.06,15.535035411891911,0.6774985900612325
2009-05-19,24.9,13.745035411891914,0.8115631756362771
2009-05-20,23.11,13.565035411891913,0.7036446495186004
2009-05-21,22.93,12.555035411891915,0.8263588470870498
2009-05-22,21.92,13.275035411891913,0.6512197007296749
2009-05-26,22.64,12.925035411891912,0.7516393014420417
2009-05-27,22.29,13.905035411891914,0.6030164138192029
2009-05-28,23.27,15.075035411891916,0.5436116310309627
2009-05-29,24.44,15.475035411891913,0.579317872269222
2009-06-01,24.84,15.085035411891912,0.6466650108370315
2009-06-02,24.45,14.545035411891915,0.6809859383367234
2009-06-03,23.91,15.635035411891915,0.529257809151759
2009-06-04,25.0,14.745035411891914,0.6954859246955369
2009-06-05,24.11,14.075035411891916,0.7129619425063471
2009-06-08,23.44,14.685035411891915,0.5961827358630905
2009-06-09,24.05,14.865035411891913,0.6178905285863083
2009-06-10,24.23,15.225035411891913,0.5914577105728454
2009-06-11,24.59,14.575035411891916,0.6871314068943377
2009-06-12,23.94,14.035035411891911,0.7057313570948025
2009-06-15,23.4,13.785035411891911,0.6974929190108254
2009-06-16,23.15,13.115035411891913,0.7651496372635787
2009-06-17,22.48,12.925035411891912,0.7392602251067621
2009-06-18,22.29,12.965035411891913,0.7192394229448038
2009-06-19,22.33,11.085035411891912,1.014427484466545
2009-06-22,20.45,11.795035411891915,0.7337802970376868
2009-06-23,21.16,11.875035411891913,0.7818894231515239
2009-06-24,21.24,12.795035411891915,0.6600188523323034
2009-06-25,22.16,12.575035411891916,0.7622216776458386
2009-06-26,21.94,13.015035411891914,0.685742628095602
2009-06-29,22.38,12.515035411891914,0.7882490351353137
2009-06-30,21.88,28.45321052631579,-0.23101823677283673
2009-07-01,21.87,27.37321052631579,-0.2010436635127314
2009-07-02,20.79,27.56321052631579,-0.24573372974273489
2009-07-06,20.98,27.05321052631579,-0.22449130466079525
2009-07-07,20.47,27.15321052631579,-0.2461296618990485
2009-07-08,20.57,27.783210526315788,-0.25962480180192116
2009-07-09,21.2,27.21321052631579,-0.22096659710550803
2009-07-10,20.63,28.443210526315788,-0.2746950988211043
2009-07-13,21.86,29.693210526315788,-0.26380476841241396
2009-07-14,23.11,32.42321052631579,-0.2872389987030085
2009-07-15,25.84,33.50321052631579,-0.22873063225676726
2009-07-16,26.92,33.08321052631579,-0.186294208701822
2009-07-17,26.5,33.29321052631579,-0.2040419178242442
2009-07-20,26.71,32.89321052631579,-0.18797832219414978
2009-07-21,26.31,33.05321052631579,-0.2040107577733511
2009-07-22,26.47,34.41321052631579,-0.23081864216771097
2009-07-23,27.83,36.65321052631579,-0.24072135563625507
2009-07-24,30.07,36.40321052631579,-0.17397395544927352
2009-07-27,29.82,36.26321052631579,-0.17767898740350152
2009-07-28,29.68,36.29321052631579,-0.18221618948592677
2009-07-29,29.71,36.99321052631579,-0.19687965501493165
2009-07-30,30.41,37.28321052631579,-0.18435135894384524
2009-07-31,30.7,37.97321052631579,-0.19153530674672314
2009-08-03,31.39,38.08321052631579,-0.1757522654685515
2009-08-04,31.5,38.03321052631579,-0.17177646682746806
2009-08-05,31.45,38.75321052631579,-0.18845433519260202
2009-08-06,32.17,40.703210526315786,-0.20964465495415452
2009-08-07,34.12,40.46321052631579,-0.15676488454099313
2009-08-10,33.88,39.34321052631579,-0.13886031295441859
2009-08-11,32.76,40.37321052631579,-0.1885708475265646
2009-08-12,33.79,41.88321052631579,-0.19323281153985838
2009-08-13,35.3,41.66321052631579,-0.15272972116002892
2009-08-14,35.08,40.64321052631579,-0.13687920944910859
2009-08-17,34.06,41.83321052631579,-0.18581434292321253
2009-08-18,35.25,41.04321052631579,-0.14114905856600424
2009-08-19,34.46,41.62321052631579,-0.17209654026536303
2009-08-20,35.04,43.06321052631579,-0.18631240978683727
2009-08-21,36.48,43.03321052631579,-0.15228263116246832
2009-08-24,36.45,42.953210526315786,-0.1514021989655817
2009-08-25,36.37,43.07321052631579,-0.15562365666289102
2009-08-26,36.49,43.21321052631579,-0.155582296349435
2009-08-27,36.63,43.31321052631579,-0.15429958770327756
2009-08-28,36.73,43.87321052631579,-0.1628148576460159
2009-08-31,37.29,41.63321052631579,-0.10432081675686555
2009-09-01,35.05,40.92321052631579,-0.14351783378625704
2009-09-02,34.34,41.44321052631579,-0.17139624165471823
2009-09-03,34.86,41.81321052631579,-0.1662921942322435
2009-09-04,35.23,42.023210526315786,-0.16165377278972404
2009-09-08,35.44,44.05321052631579,-0.19551833846867006
2009-09-09,37.47,44.75321052631579,-0.16274163217928506
2009-09-10,38.17,44.56321052631579,-0.1434638674101011
2009-09-11,37.98,44.90321052631579,-0.1541807466586026
2009-09-14,38.32,44.00321052631579,-0.12915445164886297
2009-09-15,37.42,45.58321052631579,-0.17908371156970304
2009-09-16,39.0,44.63321052631579,-0.1262111880343998
2009-09-17,38.05,44.08321052631579,-0.13685959925069935
2009-09-18,37.5,42.87321052631579,-0.125327925302391
2009-09-21,36.29,43.81321052631579,-0.1717110076148627
2009-09-22,37.23,42.88321052631579,-0.1318280617736547
2009-09-23,36.3,42.39321052631579,-0.1437308109168426
2009-09-24,35.81,41.72321052631579,-0.14172472472093656
2009-09-25,35.14,43.28321052631579,-0.1881378582433203
2009-09-28,36.7,41.87321052631579,-0.12354463537169214
2009-09-29,35.29,42.31321052631579,-0.16598150882329898
2009-09-30,35.73,39.60293859649123,-0.0977942226952413
2009-10-01,33.64,39.152938596491225,-0.14080523184498028
2009-10-02,33.19,41.89293859649123,-0.20774237587668654
2009-10-05,35.93,41.92293859649123,-0.14295130057969774
2009-10-06,35.96,42.902938596491225,-0.16182897544130104
2009-10-07,36.94,43.432938596491226,-0.1494934214977517
2009-10-08,37.47,43.57293859649123,-0.1400625891452425
2009-10-09,37.61,44.27293859649123,-0.15049686801271622
2009-10-12,38.31,44.152938596491225,-0.132334081993708
2009-10-13,38.19,45.31293859649123,-0.15719436472484238
2009-10-14,39.35,44.082938596491225,-0.10736440779989065
2009-10-15,38.12,42.31293859649123,-0.09909353345737437
2009-10-16,36.35,43.24293859649123,-0.15940032801217918
2009-10-19,37.28,42.862938596491226,-0.13025095290476063
2009-10-20,36.9,42.59293859649123,-0.13365921169290285
2009-10-21,36.63,44.292938596491226,-0.17300587496125763
2009-10-22,38.33,46.91293859649123,-0.18295461451082873
2009-10-23,40.95,45.44293859649123,-0.09886989563738602
2009-10-26,39.48,45.62293859649123,-0.134645833553643
2009-10-27,39.66,43.35293859649123,-0.08518312059220179
2009-10-28,37.39,44.96293859649123,-0.1684262379835244
2009-10-29,39.0,42.56293859649123,-0.08370988268147794
2009-10-30,36.6,44.23293859649123,-0.17256232207680433
2009-11-02,38.27,43.39293859649123,-0.11805926867800254
2009-11-03,37.43,43.152938596491225,-0.1326199045215558
2009-11-04,37.19,44.42293859649123,-0.16281990397327128
2009-11-05,38.46,43.63293859649123,-0.11855581500777523
2009-11-06,37.67,45.74293859649123,-0.17648491426631852
2009-11-09,39.78,45.652938596491225,-0.12864316683751442
2009-11-10,39.69,45.60293859649123,-0.12966135030925796
2009-11-11,39.64,44.332938596491225,-0.10585670034656014
2009-11-12,38.37,44.762938596491225,-0.14281767008460755
2009-11-13,38.8,45.85293859649123,-0.153816501458228
2009-11-16,39.89,46.46293859649123,-0.141466269569691
2009-11-17,40.5,46.41293859649123,-0.12739849652480828
2009-11-18,40.45,44.30293859649123,-0.08696801427967527
2009-11-19,38.34,43.66293859649123,-0.12190976529735864
2009-11-20,37.7,43.98293859649123,-0.14284945019550044
2009-11-23,38.02,44.012938596491225,-0.13616310993079173
2009-11-24,38.05,44.722938596491225,-0.14920617486022614
2009-11-25,38.76,43.20293859649123,-0.10283880543375978
2009-11-27,37.24,44.32293859649123,-0.1598030009014776
2009-11-30,38.36,44.05293859649123,-0.129229485656711
2009-12-01,38.09,44.31293859649123,-0.14043163901082312
2009-12-02,38.35,42.88293859649123,-0.1057049433842232
2009-12-03,36.92,43.88293859649123,-0.15867074583396212
2009-12-04,37.92,43.432938596491226,-0.12692990100689605
2009-12-07,37.47,43.56293859649123,-0.13986518799679837
2009-12-08,37.6,44.57293859649123,-0.15643883522277202
2009-12-09,38.61,44.682938596491226,-0.13591179960952948
2009-12-10,38.72,46.362938596491226,-0.1648501761937422
2009-12-11,40.4,47.012938596491225,-0.1406620984331487
2009-12-14,41.05,46.05293859649123,-0.10863451386514578
2009-12-15,40.09,46.16293859649123,-0.13155441965197645
2009-12-16,40.2,44.512938596491225,-0.09689179668832726
2009-12-17,38.55,45.46293859649123,-0.1520565720101683
2009-12-18,39.5,45.12293859649123,-0.12461375015430565
2009-12-21,39.16,44.53293859649123,-0.12065088821501146
2009-12-22,38.57,44.19293859649123,-0.1272361326281587
2009-12-23,38.23,44.85293859649123,-0.14765896736606088
2009-12-24,38.89,44.50293859649123,-0.12612512282354704
2009-12-28,38.54,44.472938596491225,-0.133405589640063
2009-12-29,38.51,44.21293859649123,-0.12898800164673563
2009-12-30,38.25,44.30293859649123,-0.1366261198071096
2009-12-31,38.34,45.84848684210527,-0.16376738599821783
2010-01-04,39.05,47.388486842105266,-0.1759601835333644
2010-01-05,40.59,47.608486842105265,-0.14742091815230862
2010-01-06,40.81,49.62848684210526,-0.17769002045461468
2010-01-07,42.83,49.25848684210526,-0.13050516274913893
2010-01-08,42.46,48.498486842105265,-0.12450876790784304
2010-01-11,41.7,48.65848684210526,-0.14300664269904761
2010-01-12,41.86,48.91848684210526,-0.14429078448170352
2010-01-13,42.12,48.468486842105264,-0.13098174207060753
2010-01-14,41.67,47.928486842105265,-0.13057968766514805
2010-01-15,41.13,49.80848684210526,-0.1742371108284494
2010-01-19,43.01,49.818486842105266,-0.13666586991459795
2010-01-20,43.02,49.498486842105265,-0.13088252299046887
2010-01-21,42.7,44.328486842105264,-0.03673680195549667
2010-01-22,37.53,42.90848684210526,-0.12534785628533185
2010-01-25,36.11,42.00848684210526,-0.14041179022409322
2010-01-26,35.21,43.34848684210527,-0.187745580872276
2010-01-27,36.55,43.538486842105264,-0.1605128553835461
2010-01-28,36.74,43.65848684210526,-0.1584683149264099
2010-01-29,36.86,43.578486842105264,-0.15416980553840398
2010-02-01,36.78,44.22848684210526,-0.16840926230861564
2010-02-02,37.43,43.34848684210527,-0.13653272059214117
2010-02-03,36.55,41.748486842105265,-0.12451916788663953
2010-02-04,34.95,42.15848684210526,-0.17098542623465018
2010-02-05,35.36,41.428486842105265,-0.14648101595488738
2010-02-08,34.63,42.12848684210526,-0.17799088940006513
2010-02-09,35.33,42.358486842105265,-0.1659286571851475
2010-02-10,35.56,42.43848684210526,-0.1620813406400905
2010-02-11,35.64,41.93848684210526,-0.15018393166683663
2010-02-12,35.14,43.538486842105264,-0.19289799557258025
2010-02-16,36.74,43.648486842105264,-0.15827551747890212
2010-02-17,36.85,44.12848684210526,-0.16493850940659216
2010-02-18,37.33,44.58848684210526,-0.1627883643553254
2010-02-19,37.79,45.078486842105264,-0.1616843721404042
2010-02-22,38.28,43.828486842105264,-0.12659544606442874
2010-02-23,37.03,44.43848684210526,-0.16671330120731642
2010-02-24,37.64,44.16848684210526,-0.14780870500371623
2010-02-25,37.37,44.54848684210526,-0.16113873558821923
2010-02-26,37.75,44.178486842105265,-0.14551170267738678
2010-03-01,37.38,44.778486842105266,-0.16522413694311033
2010-03-02,37.98,44.55848684210526,-0.1476371238865536
2010-03-03,37.76,43.638486842105266,-0.13470876896751882
2010-03-04,36.84,44.73848684210526,-0.17654792103231487
2010-03-05,37.94,44.648486842105264,-0.15025115780136367
2010-03-08,37.85,45.458486842105266,-0.16737219759497168
2010-03-09,38.66,45.888486842105266,-0.15752288514060842
2010-03-10,39.09,46.608486842105265,-0.1613115411271665
2010-03-11,39.81,46.68848684210526,-0.14732726004523256
2010-03-12,39.89,46.778486842105266,-0.14725758157497615
2010-03-15,39.98,47.18848684210526,-0.1527594403741993
2010-03-16,40.39,47.04848684210526,-0.14152393177810685
2010-03-17,40.25,47.638486842105266,-0.1550949102685385
2010-03-18,40.84,46.568486842105266,-0.12301208887306614
2010-03-19,39.77,47.40848684210526,-0.16112066321680685
2010-03-22,40.61,47.708486842105266,-0.14878876510165218
2010-03-23,40.91,48.05848684210526,-0.14874556632611857
2010-03-24,41.26,48.84848684210527,-0.15534742901318133
2010-03-25,42.05,48.718486842105264,-0.13687795484530496
2010-03-26,41.92,49.44848684210526,-0.15224908430756612
2010-03-29,42.65,48.718486842105264,-0.12456230140671232
2010-03-30,41.92,48.208486842105266,-0.13044356406998658
2010-03-31,41.41,,
2010-04-01,41.57,,
2010-04-05,43.15,,
2010-04-06,43.26,,
2010-04-07,43.15,,
2010-04-08,43.99,,
2010-04-09,43.86,,
2010-04-12,45.18,,
2010-04-13,44.95,,
2010-04-14,46.06,,
2010-04-15,45.15,,
2010-04-16,43.49,,
2010-04-19,43.81,,
2010-04-20,44.58,,
2010-04-21,44.74,,
2010-04-22,45.55,,
2010-04-23,46.73,,
2010-04-26,45.24,,
2010-04-27,43.29,,
2010-04-28,43.87,,
2010-04-29,44.87,,
2010-04-30,43.41,,
2010-05-03,46.13,,
2010-05-04,44.89,,
2010-05-05,44.24,,
2010-05-06,43.12,,
2010-05-07,42.14,,
2010-05-10,44.2,,
2010-05-11,44.78,,
2010-05-12,46.61,,
2010-05-13,44.91,,
2010-05-14,42.76,,
2010-05-17,42.61,,
2010-05-18,41.57,,
2010-05-19,42.38,,
2010-05-20,41.33,,
2010-05-21,41.81,,
2010-05-24,40.92,,
2010-05-25,40.65,,
2010-05-26,40.31,,
2010-05-27,42.21,,
2010-05-28,41.3,,
2010-06-01,40.48,,
2010-06-02,41.75,,
2010-06-03,41.19,,
2010-06-04,39.31,,
2010-06-07,38.5,,
2010-06-08,39.01,,
2010-06-09,38.02,,
2010-06-10,40.07,,
2010-06-11,40.26,,
2010-06-14,40.46,,
2010-06-15,42.53,,
2010-06-16,42.5,,
2010-06-17,42.37,,
2010-06-18,42.64,,
2010-06-21,43.33,,
2010-06-22,43.65,,
2010-06-23,43.24,,
2010-06-24,42.77,,
2010-06-25,43.44,,
2010-06-28,42.93,,
2010-06-29,40.82,,
2010-06-30,40.3,,
2010-07-01,39.58,,
2010-07-02,39.43,,
2010-07-06,39.57,,
2010-07-07,42.09,,
2010-07-08,42.78,,
2010-07-09,43.68,,
2010-07-12,43.68,,
2010-07-13,45.0,,
2010-07-14,44.53,,
2010-07-15,43.26,,
2010-07-16,41.46,,
2010-07-19,40.99,,
2010-07-20,41.46,,
2010-07-21,40.09,,
2010-07-22,42.08,,
2010-07-23,40.84,,
2010-07-26,41.45,,
2010-07-27,41.55,,
2010-07-28,41.77,,
2010-07-29,42.42,,
2010-07-30,42.33,,
2010-08-02,42.78,,
2010-08-03,41.93,,
2010-08-04,41.64,,
2010-08-05,41.17,,
2010-08-06,40.92,,
2010-08-09,41.27,,
2010-08-10,41.48,,
2010-08-11,39.86,,
2010-08-12,38.61,,
2010-08-13,38.82,,
2010-08-16,38.93,,
2010-08-17,39.12,,
2010-08-18,39.06,,
2010-08-19,37.61,,
2010-08-20,37.78,,
2010-08-23,37.88,,
2010-08-24,37.33,,
2010-08-25,37.12,,
2010-08-26,37.21,,
2010-08-27,38.21,,
2010-08-30,37.64,,
2010-08-31,37.87,,
2010-09-01,39.03,,
2010-09-02,39.52,,
2010-09-03,40.69,,
2010-09-07,38.85,,
2010-09-08,39.08,,
2010-09-09,39.4,,
2010-09-10,38.89,,
2010-09-13,39.45,,
2010-09-14,38.6,,
2010-09-15,39.09,,
2010-09-16,39.51,,
2010-09-17,38.67,,
2010-09-20,39.33,,
2010-09-21,38.33,,
2010-09-22,37.89,,
2010-09-23,37.67,,
2010-09-24,39.35,,
2010-09-27,38.77,,
2010-09-28,39.15,,
2010-09-29,38.93,,
2010-09-30,39.55,50.137719298245614,-0.2111727347481499
2010-10-01,39.3,49.40771929824562,-0.20457773485214337
2010-10-04,38.57,51.22771929824562,-0.24708730881718377
2010-10-05,40.39,50.99771929824561,-0.2080037978994589
2010-10-06,40.16,50.10771929824561,-0.19852668286568587
2010-10-07,39.27,50.197719298245616,-0.21769354167904453
2010-10-08,39.36,50.517719298245616,-0.22086743925181718
2010-10-11,39.68,51.40771929824562,-0.22813148411051665
2010-10-12,40.57,51.267719298245616,-0.20866384236857782
2010-10-13,40.43,50.72771929824562,-0.20299984782879366
2010-10-14,39.89,47.697719298245616,-0.163691669394616
2010-10-15,36.86,48.06771929824561,-0.23316519822180692
2010-10-18,37.23,49.597719298245615,-0.249360645473936
2010-10-19,38.76,49.58771929824562,-0.21835485582876357
2010-10-20,38.75,50.137719298245614,-0.22712878562555772
2010-10-21,39.3,49.957719298245614,-0.2133347848531566
2010-10-22,39.12,49.07771929824561,-0.2028969446956671
2010-10-25,38.24,48.60771929824561,-0.2132936794386856
2010-10-26,37.77,48.74771929824561,-0.22519452102122628
2010-10-27,37.91,48.75771929824561,-0.22248209010539044
2010-10-28,37.92,48.10771929824561,-0.21176891041303503
2010-10-29,37.27,48.14771929824561,-0.22592387462560382
2010-11-01,37.31,48.207719298245614,-0.22605755793641547
2010-11-02,37.37,48.597719298245615,-0.23103387279021836
2010-11-03,37.76,50.137719298245614,-0.24687439858634996
2010-11-04,39.3,51.197719298245616,-0.23238768174295055
2010-11-05,40.36,50.917719298245615,-0.20734862919536512
2010-11-08,40.08,49.56771929824561,-0.19140923634510298
2010-11-09,38.73,50.49771929824561,-0.23303466892720537
2010-11-10,39.66,50.347719298245615,-0.2122781219728067
2010-11-11,39.51,50.10771929824561,-0.21149873605635583
2010-11-12,39.27,50.527719298245614,-0.22280283881003304
2010-11-15,39.69,49.65771929824562,-0.20072849577281682
2010-11-16,38.82,49.10771929824561,-0.20949291568124495
2010-11-17,38.27,48.89771929824561,-0.21734591000907721
2010-11-18,38.06,48.65771929824562,-0.21780139823832068
2010-11-19,37.82,47.957719298245614,-0.2113886866721052
2010-11-22,37.12,47.387719298245614,-0.21667468809003743
2010-11-23,36.55,48.53771929824561,-0.24697739143006892
2010-11-24,37.7,47.83771929824562,-0.2119189511323003
2010-11-26,37.0,48.56771929824561,-0.23817711569304567
2010-11-29,37.73,48.06771929824561,-0.21506573328564238
2010-11-30,37.23,48.96771929824561,-0.2397032058355666
