date,JPM,dcf,Deviation
2014-09-29,60.33,67.44855923103114,-0.10554056768874753
2014-09-30,60.24,66.43229026074627,-0.09321205450604775
2014-10-01,59.77,65.50229026074626,-0.08751282188649623
2014-10-02,58.84,66.96229026074626,-0.12129648238013735
2014-10-03,60.3,66.84229026074627,-0.09787651253757668
2014-10-06,60.18,65.93229026074627,-0.08724541856497559
2014-10-07,59.27,67.06229026074627,-0.11619481276957433
2014-10-08,60.4,65.74229026074626,-0.08126109144597393
2014-10-09,59.08,65.18229026074627,-0.09361883782137004
2014-10-10,58.52,64.82229026074627,-0.09722412206349762
2014-10-13,58.16,64.65229026074627,-0.10041856575478625
2014-10-14,57.99,62.19229026074626,-0.06756931193766647
2014-10-15,55.53,61.742290260746266,-0.10061645323668589
2014-10-16,55.08,62.86229026074626,-0.12379902527359621
2014-10-17,56.2,63.29229026074626,-0.1120561482532555
2014-10-20,56.63,64.59229026074627,-0.12326997894956315
2014-10-21,57.93,64.11229026074626,-0.09642909706707925
2014-10-22,57.45,64.72229026074626,-0.11236144814172111
2014-10-23,58.06,65.40229026074627,-0.11226350379281791
2014-10-24,58.74,65.30229026074626,-0.1004909664660093
2014-10-27,58.64,66.29229026074627,-0.11543258244130128
2014-10-28,59.63,65.95229026074627,-0.09586157259665606
2014-10-29,59.29,66.05229026074626,-0.10237783177618254
2014-10-30,59.39,67.14229026074626,-0.11546061700666355
2014-10-31,60.48,67.54229026074627,-0.10456101256682859
2014-11-03,60.88,66.91229026074626,-0.09015220129574719
2014-11-04,60.25,67.81229026074627,-0.11151798931533452
2014-11-05,61.15,67.89229026074626,-0.09930862893050019
2014-11-06,61.23,68.13229026074626,-0.10130718099055225
2014-11-07,61.47,68.59229026074627,-0.10383514289538431
2014-11-10,61.93,68.03229026074627,-0.0896969694443347
2014-11-11,61.37,67.22229026074626,-0.08705877526704331
2014-11-12,60.56,66.89229026074626,-0.09466397750866329
2014-11-13,60.23,66.94229026074626,-0.10026980305874345
2014-11-14,60.28,67.04229026074627,-0.10086603895012869
2014-11-17,60.38,67.19229026074626,-0.10138499870015594
2014-11-18,60.53,67.26229026074627,-0.10009011341493346
2014-11-19,60.6,66.78229026074627,-0.09257379818224254
2014-11-20,60.12,67.11229026074626,-0.10418792494757156
2014-11-21,60.45,67.62229026074627,-0.10606399506864495
2014-11-24,60.96,66.96229026074626,-0.0896368722959412
2014-11-25,60.3,67.00229026074626,-0.10003076364499808
2014-11-26,60.34,66.82229026074627,-0.09700790313309848
2014-11-28,60.16,66.66229026074626,-0.09754075708039545
2014-12-01,60.0,67.74229026074626,-0.11429035290872924
2014-12-02,61.08,68.20229026074627,-0.10442890163243523
2014-12-03,61.54,68.04229026074627,-0.09556248379983556
2014-12-04,61.38,69.36229026074626,-0.11508112305316465
2014-12-05,62.7,69.33229026074626,-0.09565947173825373
2014-12-08,62.67,69.11229026074626,-0.09321482816501725
2014-12-09,62.45,67.34229026074627,-0.0726481122308662
2014-12-10,60.68,67.80229026074626,-0.10504498053614675
2014-12-11,61.14,66.70229026074627,-0.0833897942484837
2014-12-12,60.04,65.82229026074627,-0.08784699283237485
2014-12-15,59.16,65.09229026074627,-0.09113660368966492
2014-12-16,58.43,66.43229026074627,-0.12045784104894375
2014-12-17,59.77,68.14229026074626,-0.12286482049120628
2014-12-18,61.48,68.59229026074627,-0.1036893539158652
2014-12-19,61.93,68.60229026074626,-0.09726045931390859
2014-12-22,61.94,69.14229026074626,-0.10416620903914686
2014-12-23,62.48,69.14229026074626,-0.09635622765201646
2014-12-24,62.48,69.21229026074626,-0.09727015585502852
2014-12-26,62.55,69.62229026074627,-0.10158083329720191
2014-12-29,62.96,69.81229026074627,-0.09815306495680376
2014-12-30,63.15,69.24229026074626,-0.08798510618011723
2014-12-31,62.58,69.81876892692561,-0.10367941225806954
2015-01-02,62.49,67.8787689269256,-0.07938813582089033
2015-01-05,60.55,66.30876892692561,-0.0868477732299926
2015-01-06,58.98,66.39876892692561,-0.11173051920721988
2015-01-07,59.07,67.7187689269256,-0.12771597983800287
2015-01-08,60.39,66.66876892692561,-0.09417856408609626
2015-01-09,59.34,66.1587689269256,-0.10306674440174579
2015-01-12,58.83,66.16876892692561,-0.11090986043627749
2015-01-13,58.84,64.13876892692561,-0.08261413518807292
2015-01-14,56.81,62.31876892692561,-0.08839662627779332
2015-01-15,54.99,63.25876892692561,-0.13071340253992947
2015-01-16,55.93,63.038768926925606,-0.11276820673903187
2015-01-20,55.71,63.218768926925605,-0.11877436170269262
2015-01-21,55.89,64.91876892692561,-0.1390779442704566
2015-01-22,57.59,64.00876892692561,-0.10027952473595414
2015-01-23,56.68,64.09876892692562,-0.1157396475957786
2015-01-26,56.77,63.52876892692561,-0.10638910592931405
2015-01-27,56.2,62.07876892692561,-0.0946985423284673
2015-01-28,54.75,62.99876892692561,-0.13093539869792747
2015-01-29,55.67,61.70876892692561,-0.0978591702919338
2015-01-30,54.38,62.79876892692561,-0.13405945802412023
2015-02-02,55.47,64.0487689269256,-0.1339411993494095
2015-02-03,56.72,63.70876892692561,-0.10969869681427646
2015-02-04,56.38,64.09876892692562,-0.12041992469036689
2015-02-05,56.77,65.2187689269256,-0.12954505376193204
2015-02-06,57.89,65.14876892692561,-0.11141835903403552
2015-02-09,57.82,65.78876892692561,-0.12112658523488806
2015-02-10,58.46,65.69876892692561,-0.11018119586041308
2015-02-11,58.37,66.89876892692561,-0.12748768121939136
2015-02-12,59.57,66.9987689269256,-0.11087918548216957
2015-02-13,59.67,67.42876892692561,-0.1150661512941753
2015-02-17,60.1,66.69876892692561,-0.09893389387973772
2015-02-18,59.37,66.55876892692561,-0.10800633850091357
2015-02-19,59.23,67.1287689269256,-0.11766592853093982
2015-02-20,59.8,66.67876892692561,-0.10316280635691066
2015-02-23,59.35,68.14876892692561,-0.1291111940167302
2015-02-24,60.82,68.4687689269256,-0.11171179278962762
2015-02-25,61.14,68.9087689269256,-0.11273991754465973
2015-02-26,61.58,68.6087689269256,-0.102447092942476
2015-02-27,61.28,69.09876892692562,-0.1131535199302065
2015-03-02,61.77,69.2987689269256,-0.10864217421906242
2015-03-03,61.97,69.45876892692561,-0.10781603305990362
2015-03-04,62.13,69.3287689269256,-0.10383523374709425
2015-03-05,62.0,68.2187689269256,-0.09115920771872932
2015-03-06,60.89,68.8287689269256,-0.11534085311556375
2015-03-09,61.5,67.28876892692561,-0.08602875367228235
2015-03-10,59.96,67.56876892692561,-0.11260777793886345
2015-03-11,60.24,68.69876892692561,-0.12312839165899958
2015-03-12,61.37,68.3287689269256,-0.10184244552053445
2015-03-13,61.0,69.17876892692561,-0.11822657520206736
2015-03-16,61.85,68.9387689269256,-0.1028270309619197
2015-03-17,61.61,69.0787689269256,-0.10811960089830752
2015-03-18,61.75,68.52876892692561,-0.09891858606352644
2015-03-19,61.2,69.0787689269256,-0.11405485432521378
2015-03-20,61.75,68.4687689269256,-0.09812895765799912
2015-03-23,61.14,67.78876892692561,-0.09808068552023419
2015-03-24,60.46,66.9387689269256,-0.0967864965368308
2015-03-25,59.61,66.86876892692561,-0.10855245346086773
2015-03-26,59.54,66.8787689269256,-0.10973241650043275
2015-03-27,59.55,68.28876892692561,-0.12796787911459917
2015-03-30,60.96,67.9087689269256,-0.10232506105953632
2015-03-31,60.58,66.02345309381238,-0.08244726439978545
2015-04-01,59.95,66.59345309381237,-0.09976135468532499
2015-04-02,60.52,66.54345309381237,-0.09051909412216042
2015-04-06,60.47,66.92345309381237,-0.0964303662688476
2015-04-07,60.85,67.12345309381237,-0.09346141780048967
2015-04-08,61.05,67.54345309381237,-0.09613741667595077
2015-04-09,61.47,67.77345309381238,-0.09300770148286686
2015-04-10,61.7,68.14345309381237,-0.09455718489847775
2015-04-13,62.07,69.11345309381238,-0.10191146265332485
2015-04-14,63.04,70.28345309381237,-0.1030605750708351
2015-04-15,64.21,69.88345309381238,-0.08118449851349319
2015-04-16,63.81,68.91345309381238,-0.07405597694930499
2015-04-17,62.84,69.31345309381237,-0.09339389115487962
2015-04-20,63.24,68.38345309381238,-0.07521487817756567
2015-04-21,62.31,69.01345309381237,-0.09713255594818793
2015-04-22,62.94,68.87345309381237,-0.08615007419085596
2015-04-23,62.8,68.67345309381237,-0.08552727188173948
2015-04-24,62.6,68.41345309381238,-0.08497529112937252
2015-04-27,62.34,68.83345309381238,-0.09433571616641867
2015-04-28,62.76,69.67345309381237,-0.09922650287626333
2015-04-29,63.6,69.33345309381238,-0.08269389216854195
2015-04-30,63.26,69.68345309381237,-0.09218046478214437
2015-05-01,63.61,70.79345309381237,-0.10147058491825756
2015-05-04,64.72,70.47345309381238,-0.08164000543798444
2015-05-05,64.4,69.99345309381238,-0.07991394689894005
2015-05-06,63.92,70.57345309381238,-0.09427699513254684
2015-05-07,64.5,71.56345309381237,-0.09870196012695065
2015-05-08,65.49,71.52345309381238,-0.08435628920067262
2015-05-11,65.45,71.43345309381237,-0.08376261869847457
2015-05-12,65.36,71.59345309381237,-0.0870673619506015
2015-05-13,65.52,72.12345309381237,-0.09155763916659865
2015-05-14,66.05,71.95345309381237,-0.08204544521463752
2015-05-15,65.88,72.49345309381238,-0.09122828078356315
2015-05-18,66.42,73.08345309381238,-0.09117594765615333
2015-05-19,67.01,72.55345309381238,-0.07640508972942517
2015-05-20,66.48,72.72345309381238,-0.08585198898295432
2015-05-21,66.65,72.54345309381237,-0.0812403165615927
2015-05-22,66.47,71.80345309381238,-0.07427850422241022
2015-05-26,65.73,72.54345309381237,-0.09392237070657894
2015-05-27,66.47,72.27345309381238,-0.08029854456074459
2015-05-28,66.2,71.85345309381238,-0.07868032572395911
2015-05-29,65.78,72.15345309381237,-0.08833192065701612
2015-06-01,66.08,72.09345309381237,-0.08341191655762836
2015-06-02,66.02,72.77345309381238,-0.09280105322343979
2015-06-03,66.7,72.40345309381237,-0.0787732193714914
2015-06-04,66.33,73.49345309381238,-0.09747062890987623
2015-06-05,67.42,72.96345309381238,-0.07597575030727932
2015-06-08,66.89,73.25345309381238,-0.08686898466974646
2015-06-09,67.18,74.33345309381238,-0.09623463993774606
2015-06-10,68.26,74.59345309381237,-0.08490628642499098
2015-06-11,68.52,74.32345309381238,-0.07808373874242847
2015-06-12,68.25,74.06345309381237,-0.07849287132816729
2015-06-15,67.99,74.44345309381238,-0.08668933029852677
2015-06-16,68.37,74.21345309381238,-0.07873846115778671
2015-06-17,68.14,74.85345309381238,-0.0896879544808512
2015-06-18,68.78,74.15345309381237,-0.07246396316857096
2015-06-19,68.08,75.03345309381237,-0.09267137266251957
2015-06-22,68.96,75.82345309381238,-0.09051886736575543
2015-06-23,69.75,75.09345309381237,-0.0711573762247546
2015-06-24,69.02,74.72345309381238,-0.07632748297448089
2015-06-25,68.65,75.02345309381238,-0.08495280916812442
2015-06-26,68.95,73.27345309381238,-0.05900435848542629
2015-06-29,67.2,73.83345309381238,-0.08984346276455402
2015-06-30,67.76,74.49447673643515,-0.09040236312098715
2015-07-01,68.07,73.94447673643513,-0.07944442905957538
2015-07-02,67.52,73.75447673643514,-0.0845301466745445
2015-07-06,67.33,73.22447673643514,-0.08049872118105772
2015-07-07,66.8,71.85447673643515,-0.07034324047720997
2015-07-08,65.43,72.53447673643514,-0.09794620511636565
2015-07-09,66.11,73.47447673643514,-0.10023176841194403
2015-07-10,67.05,74.51447673643514,-0.10017485277173344
2015-07-13,68.09,75.46447673643515,-0.09772116703586253
2015-07-14,69.04,75.61447673643514,-0.08694732834495955
2015-07-15,69.19,75.98447673643514,-0.08941927388672977
2015-07-16,69.56,75.63447673643515,-0.08031359505008528
2015-07-17,69.21,75.68447673643514,-0.08554563651119595
2015-07-20,69.26,75.52447673643515,-0.08294631101247973
2015-07-21,69.1,76.50447673643514,-0.09678488177815059
2015-07-22,70.08,76.06447673643514,-0.07867636764493191
2015-07-23,69.64,75.33447673643514,-0.0755892518688065
2015-07-24,68.91,74.43447673643514,-0.07421932656283392
2015-07-27,68.01,74.47447673643514,-0.08680123741336088
2015-07-28,68.05,75.36447673643514,-0.09705470074469369
2015-07-29,68.94,75.46447673643515,-0.08645758930022573
2015-07-30,69.04,74.95447673643514,-0.07890758489626182
2015-07-31,68.53,74.95447673643514,-0.08571171484560869
2015-08-03,68.53,74.88447673643515,-0.08485706268337145
2015-08-04,68.46,75.15447673643514,-0.08907622043477881
2015-08-05,68.73,74.67447673643514,-0.07960520108384916
2015-08-06,68.25,74.47447673643514,-0.0835786568660769
2015-08-07,68.05,75.31447673643514,-0.09645525071969041
2015-08-10,68.89,74.65447673643514,-0.07721541946890087
2015-08-11,68.23,73.66447673643515,-0.07377337051994837
2015-08-12,67.24,73.97447673643514,-0.09103784215236177
2015-08-13,67.55,74.31447673643514,-0.09102502007012903
2015-08-14,67.89,74.49447673643515,-0.0886572673005287
2015-08-17,68.07,74.63447673643515,-0.08795501788827442
2015-08-18,68.21,74.02447673643515,-0.07854802887884849
2015-08-19,67.6,72.36447673643514,-0.06583999430809473
2015-08-20,65.94,70.02447673643515,-0.05832927180318237
2015-08-21,63.6,66.67447673643514,-0.04611174900687376
2015-08-24,60.25,66.33447673643514,-0.09172419887489902
2015-08-25,59.91,69.33447673643514,-0.13592771129233305
2015-08-26,62.91,70.90447673643514,-0.1127499574695695
2015-08-27,64.48,70.55447673643515,-0.08609626231269618
2015-08-28,64.13,70.52447673643515,-0.09067031805613623
2015-08-31,64.1,67.87447673643514,-0.05560966239330134
2015-09-01,61.45,68.99447673643515,-0.10934899564867628
2015-09-02,62.57,69.10447673643515,-0.09455938377708406
2015-09-03,62.68,67.92447673643514,-0.07721041056797673
2015-09-04,61.5,69.58447673643514,-0.11618218768902555
2015-09-08,63.16,68.60447673643515,-0.07936037115116779
2015-09-09,62.18,69.08447673643514,-0.09994252055749764
2015-09-10,62.66,68.98447673643514,-0.09167970876402665
2015-09-11,62.56,68.80447673643515,-0.09075683781965904
2015-09-14,62.38,70.00447673643514,-0.10891413080824919
2015-09-15,63.58,70.56447673643514,-0.0989800684347566
2015-09-16,64.14,69.07447673643514,-0.07143704837987319
2015-09-17,62.65,67.36447673643514,-0.0699846115465369
2015-09-18,60.94,67.87447673643514,-0.10216619073709488
2015-09-21,61.45,67.33447673643514,-0.08739173483843232
2015-09-22,60.91,67.06447673643514,-0.09176954829040673
2015-09-23,60.64,66.64447673643514,-0.0900971397852155
2015-09-24,60.22,67.89447673643514,-0.11303536171620099
2015-09-25,61.47,66.40447673643514,-0.07430939868738806
2015-09-28,59.98,66.26447673643514,-0.09483930223174408
2015-09-29,59.84,67.39447673643514,-0.11209341035436804
2015-09-30,60.97,67.10061568061568,-0.09136452204546186
2015-10-01,61.42,66.49061568061568,-0.07626062157360858
2015-10-02,60.81,67.70061568061568,-0.10178069447880411
2015-10-05,62.02,67.73061568061568,-0.08431365377725397
2015-10-06,62.05,67.81061568061568,-0.08495153189211369
2015-10-07,62.13,67.81061568061568,-0.08377177560768767
2015-10-08,62.13,67.61061568061568,-0.08106146683392801
2015-10-09,61.93,67.40061568061569,-0.08116566333071384
2015-10-12,61.72,67.23061568061568,-0.08196586666399575
2015-10-13,61.55,65.67061568061568,-0.06274671918192454
2015-10-14,59.99,67.57061568061567,-0.11218805103755125
2015-10-15,61.89,68.11061568061568,-0.09133107399565132
2015-10-16,62.43,67.90061568061569,-0.08056798345316685
2015-10-19,62.22,68.20061568061568,-0.08769152039070993
2015-10-20,62.52,67.74061568061568,-0.07706773297175062
2015-10-21,62.06,68.87061568061569,-0.09889000720132368
2015-10-22,63.19,69.55061568061568,-0.09145304636589202
2015-10-23,63.87,69.58061568061568,-0.08207193375275912
2015-10-26,63.9,69.32061568061567,-0.07819630029817315
2015-10-27,63.64,71.18061568061567,-0.10593636495714065
2015-10-28,65.5,70.89061568061568,-0.07604131560800775
2015-10-29,65.21,69.93061568061567,-0.06750427741370801
2015-10-30,64.25,71.22061568061568,-0.09787356671943082
2015-11-02,65.54,71.46061568061567,-0.08285145074983857
2015-11-03,65.78,71.53061568061568,-0.08039376742250048
2015-11-04,65.85,72.12061568061569,-0.08694623058107209
2015-11-05,66.44,74.14061568061568,-0.1038650085371362
2015-11-06,68.46,73.07061568061567,-0.06309808173463627
2015-11-09,67.39,73.36061568061568,-0.0813872079074347
2015-11-10,67.68,73.03061568061568,-0.07326537823555379
2015-11-11,67.35,71.68061568061567,-0.0604154364397681
2015-11-12,66.0,71.24061568061568,-0.07356218963786454
2015-11-13,65.56,72.19061568061568,-0.09184872047567394
2015-11-16,66.51,71.81061568061568,-0.07381381750284188
2015-11-17,66.13,73.13061568061568,-0.09572756383167291
2015-11-18,67.45,73.34061568061568,-0.08031860144545533
2015-11-19,67.66,73.22061568061568,-0.07594330679860417
2015-11-20,67.54,72.56061568061568,-0.06919202150536485
2015-11-23,66.88,72.46061568061567,-0.07701584685966967
2015-11-24,66.78,72.54061568061569,-0.07941227995608313
2015-11-25,66.86,72.85061568061568,-0.08223150380607802
2015-11-27,67.17,72.36061568061568,-0.07173260801878678
2015-11-30,66.68,73.29061568061569,-0.09019730042142482
2015-12-01,67.61,72.34061568061568,-0.06539363310787105
2015-12-02,66.66,71.48061568061568,-0.06743948180517645
2015-12-03,65.8,73.57061568061567,-0.10562118596845005
2015-12-04,67.89,72.68061568061567,-0.06591325122598479
2015-12-07,67.0,71.64061568061568,-0.06477632327036698
2015-12-08,65.96,71.14061568061568,-0.07282219349736796
2015-12-09,65.46,71.29061568061569,-0.0817865805330823
2015-12-10,65.61,69.75061568061568,-0.05936314167569989
2015-12-11,64.07,69.95061568061568,-0.08406810466780912
2015-12-14,64.27,71.78061568061568,-0.10463292365774346
2015-12-15,66.1,73.21061568061567,-0.09712547305483721
2015-12-16,67.53,71.96061568061567,-0.06157000796491474
2015-12-17,66.28,70.08061568061568,-0.05423205323903757
2015-12-18,64.4,71.22061568061568,-0.0957674349685812
2015-12-21,65.54,71.36061568061568,-0.08156622003748748
2015-12-22,65.68,72.41061568061568,-0.09295067604869789
2015-12-23,66.73,72.28061568061568,-0.07679258994060079
2015-12-24,66.6,72.06061568061568,-0.07577808805878128
2015-12-28,66.38,72.75061568061568,-0.08756785933721145
2015-12-29,67.07,72.27061568061568,-0.07196030685000221
2015-12-30,66.59,71.71061568061567,-0.07140666178940425
2015-12-31,66.03,69.10917702528933,-0.044555255290662066
2016-01-04,63.62,69.21917702528933,-0.08089054602951518
2016-01-05,63.73,68.29917702528932,-0.06689944482929111
2016-01-06,62.81,65.75917702528933,-0.04484814376790558
2016-01-07,60.27,64.40917702528932,-0.0642637775617616
2016-01-08,58.92,64.31917702528932,-0.08394350293329222
2016-01-11,58.83,64.44917702528933,-0.08718772348457471
2016-01-12,58.96,62.829177025289326,-0.06158248776252384
2016-01-13,57.34,63.689177025289325,-0.09969004659564418
2016-01-14,58.2,62.52917702528933,-0.06923451149114646
2016-01-15,57.04,62.49917702528933,-0.08734798256752019
2016-01-19,57.01,60.99917702528933,-0.06539722697628325
2016-01-20,55.51,60.73917702528933,-0.08609232593178062
2016-01-21,55.25,62.439177025289325,-0.11513888183339671
2016-01-22,56.95,61.149177025289326,-0.06867103090451532
2016-01-25,55.66,62.56917702528933,-0.11042461086705302
2016-01-26,57.08,62.52917702528933,-0.08714614975798363
2016-01-27,57.04,62.76917702528932,-0.09127373173908382
2016-01-28,57.28,64.98917702528932,-0.11862247497440137
2016-01-29,59.5,64.34917702528932,-0.07535725007615235
2016-02-01,58.86,62.51917702528932,-0.05852887384952565
2016-02-02,57.03,62.899177025289326,-0.09331087150678552
2016-02-03,57.41,63.88917702528933,-0.1014127482456797
2016-02-04,58.4,63.23917702528933,-0.07652182164473997
2016-02-05,57.75,62.02917702528933,-0.06898651941722045
2016-02-08,56.54,61.689177025289325,-0.0834696987962481
2016-02-09,56.2,61.009177025289326,-0.07882710863803066
2016-02-10,55.52,58.55917702528933,-0.05189924414369462
2016-02-11,53.07,62.979177025289324,-0.15734052893879968
2016-02-12,57.49,63.839177025289324,-0.09945580944400567
2016-02-16,58.35,64.25917702528933,-0.09195849213823204
2016-02-17,58.77,63.299177025289325,-0.07155191012167228
2016-02-18,57.81,63.30917702528933,-0.0868622415213618
2016-02-19,57.82,64.05917702528933,-0.09739708368133149
2016-02-22,58.57,61.60917702528933,-0.049329940311356624
2016-02-23,56.12,61.62917702528933,-0.08939235101303822
2016-02-24,56.14,62.49917702528933,-0.10174817218339027
2016-02-25,57.01,63.02917702528933,-0.09549826460330024
2016-02-26,57.54,61.78917702528933,-0.06876895323513055
2016-02-29,56.3,64.68917702528933,-0.1296843987056706
2016-03-01,59.2,65.24917702528933,-0.09270886317761184
2016-03-02,59.76,65.44917702528933,-0.08692511172586714
2016-03-03,59.96,65.53917702528933,-0.08512735860470932
2016-03-04,60.05,65.42917702528932,-0.08221373506211449
2016-03-07,59.94,64.26917702528932,-0.06736008185674813
2016-03-08,58.78,64.60917702528933,-0.09022212158820209
2016-03-09,59.12,64.09917702528932,-0.07767926604307052
2016-03-10,58.61,64.82917702528933,-0.09593175959743061
2016-03-11,59.34,64.60917702528933,-0.08155462223620125
2016-03-14,59.12,64.68917702528933,-0.08609132595877877
2016-03-15,59.2,64.40917702528932,-0.0808763171006519
2016-03-16,58.92,64.23917702528932,-0.0828026956695802
2016-03-17,58.75,65.96917702528933,-0.1094325767096026
2016-03-18,60.48,65.94917702528933,-0.08293017854024298
2016-03-21,60.46,65.72917702528933,-0.08016496271149132
2016-03-22,60.24,65.42917702528932,-0.07930983180918849
2016-03-23,59.94,64.96917702528933,-0.0774086613923356
2016-03-24,59.48,64.88917702528933,-0.08336023468414777
2016-03-28,59.4,64.51917702528932,-0.07934349539645835
2016-03-29,59.03,65.19917702528933,-0.09462047385807404
2016-03-30,59.71,64.70917702528932,-0.07725607487382458
2016-03-31,59.22,64.79628959398416,-0.08605877942896711
2016-04-01,59.87,64.12628959398415,-0.06637355164212477
2016-04-04,59.2,63.28628959398415,-0.06456832309493743
2016-04-05,58.36,63.73628959398415,-0.08435209561511092
2016-04-06,58.81,62.24628959398415,-0.05520472973406354
2016-04-07,57.32,62.666289593984146,-0.08531364516110396
2016-04-08,57.74,63.12628959398415,-0.08532561676961692
2016-04-11,58.2,64.20628959398415,-0.0935467480205695
2016-04-12,59.28,66.71628959398414,-0.11146137831164216
2016-04-13,61.79,67.51628959398415,-0.08481345210792479
2016-04-14,62.59,66.79628959398416,-0.06297190487004212
2016-04-15,61.87,67.19628959398415,-0.07926463836272579
2016-04-18,62.27,68.24628959398414,-0.08756944340181316
2016-04-19,63.32,69.16628959398415,-0.08452512963038339
2016-04-20,64.24,68.52628959398415,-0.06254956483679863
2016-04-21,63.6,68.89628959398415,-0.07687336466442463
2016-04-22,63.97,68.52628959398415,-0.066489658508873
2016-04-25,63.6,68.85628959398414,-0.07633710188246001
2016-04-26,63.93,69.03628959398415,-0.0739652959916478
2016-04-27,64.11,68.52628959398415,-0.06444664697520475
2016-04-28,63.6,68.12628959398415,-0.06643969047719644
2016-04-29,63.2,68.71628959398414,-0.0802763016830157
2016-05-02,63.79,67.48628959398415,-0.05477097075897985
2016-05-03,62.56,66.49628959398414,-0.05919562757589192
2016-05-04,61.57,66.16628959398415,-0.06946572978760535
2016-05-05,61.24,66.52628959398415,-0.07946166284407019
2016-05-06,61.6,66.13628959398415,-0.06859002254031454
2016-05-09,61.21,66.96628959398414,-0.08595801901052691
2016-05-10,62.04,66.73628959398415,-0.07037085253848896
2016-05-11,61.81,66.69628959398415,-0.07326179047934445
2016-05-12,61.77,66.12628959398415,-0.0658783310046851
2016-05-13,61.2,66.58628959398415,-0.080891871687513
2016-05-16,61.66,66.58628959398415,-0.0739835426184976
2016-05-17,61.66,68.96628959398414,-0.1059400126786213
2016-05-18,64.04,68.31628959398415,-0.06259546031259744
2016-05-19,63.39,68.43628959398414,-0.073737042494889
2016-05-20,63.51,68.38628959398415,-0.07130507625044635
2016-05-23,63.46,69.46628959398414,-0.08646337135738269
2016-05-24,64.54,70.44628959398415,-0.08384103162884704
2016-05-25,65.52,69.95628959398415,-0.06341516423657856
2016-05-26,65.03,70.35628959398414,-0.07570452655649385
2016-05-27,65.43,70.19628959398415,-0.06789945197320824
2016-05-31,65.27,70.61628959398415,-0.07570901310056377
2016-06-01,65.69,70.73628959398415,-0.07133947260944995
2016-06-02,65.81,69.56628959398415,-0.05399583068045333
2016-06-03,64.64,70.20628959398415,-0.0792847710109027
2016-06-06,65.28,69.98628959398415,-0.06724587946134941
2016-06-07,65.06,70.17628959398415,-0.07290624260110135
2016-06-08,65.25,69.67628959398415,-0.06352648253483228
2016-06-09,64.75,68.76628959398415,-0.05840491929544955
2016-06-10,63.84,68.19628959398415,-0.06387868929409368
2016-06-13,63.27,67.00628959398415,-0.05576028185747495
2016-06-14,62.08,66.89628959398415,-0.07199636367302009
2016-06-15,61.97,67.14628959398415,-0.07708973385251527
2016-06-16,62.22,67.20628959398415,-0.0741937938265601
2016-06-17,62.28,67.29628959398416,-0.07454035912304713
2016-06-20,62.37,67.87628959398415,-0.08112243062962265
2016-06-21,62.95,67.63628959398415,-0.0692866155449332
2016-06-22,62.71,68.97628959398415,-0.09084700889058361
2016-06-23,64.05,64.52628959398415,-0.007381326231231999
2016-06-24,59.6,62.53628959398415,-0.046953370803544
2016-06-27,57.61,64.44628959398415,-0.10607731860209824
2016-06-28,59.52,66.12628959398415,-0.09990413244939056
2016-06-29,61.2,67.06628959398415,-0.08747001853685898
2016-06-30,62.14,66.61350517424016,-0.06715612941458138
2016-07-01,61.26,64.90350517424017,-0.05613726353390014
2016-07-05,59.55,65.54350517424017,-0.09144315913998036
2016-07-06,60.19,65.93350517424017,-0.08711056933894246
2016-07-07,60.58,67.18350517424017,-0.09829057232298322
2016-07-08,61.83,67.62350517424017,-0.08567294995005803
2016-07-11,62.27,68.55350517424016,-0.09165840839603434
2016-07-12,63.2,68.51350517424017,-0.07755412835363074
2016-07-13,63.16,69.47350517424016,-0.09087644503333803
2016-07-14,64.12,69.53350517424016,-0.07785462793332154
2016-07-15,64.18,69.31350517424016,-0.07406212052522176
2016-07-18,63.96,69.21350517424015,-0.0759028915096096
2016-07-19,63.86,69.28350517424016,-0.07827989014990888
2016-07-20,63.93,69.04350517424017,-0.0740620737799389
2016-07-21,63.69,69.39350517424016,-0.08219076352922705
2016-07-22,64.04,69.22350517424016,-0.07488070939477753
2016-07-25,63.87,69.48350517424016,-0.08078903273753202
2016-07-26,64.13,69.68350517424017,-0.07969612263840498
2016-07-27,64.33,69.45350517424016,-0.07376884955462892
2016-07-28,64.1,69.32350517424015,-0.07534969792873591
2016-07-29,63.97,69.15350517424017,-0.0749565067046093
2016-08-01,63.8,69.00350517424016,-0.07540928770358601
2016-08-02,63.65,70.01350517424017,-0.09088968133224484
2016-08-03,64.66,69.91350517424016,-0.07514292354742114
2016-08-04,64.56,71.65350517424017,-0.09899732269888062
2016-08-05,66.3,71.45350517424016,-0.07212389597505797
2016-08-08,66.1,71.22350517424016,-0.07193559431968555
2016-08-09,65.87,70.63350517424016,-0.0674397392921311
2016-08-10,65.28,70.81350517424016,-0.07814194708515976
2016-08-11,65.46,70.67350517424016,-0.07376887790391418
2016-08-12,65.32,71.07350517424015,-0.0809514763642959
2016-08-15,65.72,71.06350517424016,-0.0751933803594188
2016-08-16,65.71,71.24350517424016,-0.07767031058770724
2016-08-17,65.89,71.30350517424016,-0.07592200637277924
2016-08-18,65.95,71.21350517424015,-0.07391161495789011
2016-08-19,65.86,71.15350517424017,-0.07439556436857853
2016-08-22,65.8,71.12350517424017,-0.07484874601158242
2016-08-23,65.77,71.30350517424016,-0.07760495309057058
2016-08-24,65.95,71.42350517424016,-0.07663450793807092
2016-08-25,66.07,71.57350517424015,-0.0768930508690654
