date,DOV,dcf,Deviation
1993-12-16,10.06,,
1993-12-17,10.2,,
1993-12-20,10.26,,
1993-12-21,10.33,,
1993-12-22,10.33,,
1993-12-23,10.24,,
1993-12-27,10.18,,
1993-12-28,10.2,,
1993-12-29,10.2,,
1993-12-30,10.1,,
1993-12-31,10.18,,
1994-01-03,9.99,,
1994-01-04,10.16,,
1994-01-05,9.91,,
1994-01-06,10.03,,
1994-01-07,9.89,,
1994-01-10,10.12,,
1994-01-11,10.14,,
1994-01-12,10.01,,
1994-01-13,10.08,,
1994-01-14,10.1,,
1994-01-17,10.08,,
1994-01-18,10.18,,
1994-01-19,10.06,,
1994-01-20,9.91,,
1994-01-21,10.08,,
1994-01-24,10.12,,
1994-01-25,9.97,,
1994-01-26,9.97,,
1994-01-27,9.95,,
1994-01-28,10.03,,
1994-01-31,9.99,,
1994-02-01,10.03,,
1994-02-02,10.24,,
1994-02-03,10.29,,
1994-02-04,10.16,,
1994-02-07,10.1,,
1994-02-08,10.06,,
1994-02-09,10.08,,
1994-02-10,10.06,,
1994-02-11,10.1,,
1994-02-14,10.1,,
1994-02-15,10.31,,
1994-02-16,10.56,,
1994-02-17,10.33,,
1994-02-18,10.2,,
1994-02-22,10.39,,
1994-02-23,10.35,,
1994-02-24,10.35,,
1994-02-25,10.31,,
1994-02-28,10.26,,
1994-03-01,10.33,,
1994-03-02,10.16,,
1994-03-03,10.12,,
1994-03-04,10.14,,
1994-03-07,10.26,,
1994-03-08,10.26,,
1994-03-09,10.56,,
1994-03-10,10.56,,
1994-03-11,10.7,,
1994-03-14,10.6,,
1994-03-15,10.62,,
1994-03-16,10.68,,
1994-03-17,10.91,,
1994-03-18,11.14,,
1994-03-21,10.98,,
1994-03-22,10.89,,
1994-03-23,10.83,,
1994-03-24,10.87,,
1994-03-25,10.73,,
1994-03-28,10.7,,
1994-03-29,10.6,,
1994-03-30,10.14,,
1994-03-31,10.03,,
1994-04-04,10.14,,
1994-04-05,10.43,,
1994-04-06,10.43,,
1994-04-07,10.26,,
1994-04-08,10.18,,
1994-04-11,10.12,,
1994-04-12,10.03,,
1994-04-13,9.97,,
1994-04-14,9.85,,
1994-04-15,9.8,,
1994-04-18,9.51,,
1994-04-19,9.47,,
1994-04-20,9.55,,
1994-04-21,9.43,,
1994-04-22,9.26,,
1994-04-25,9.36,,
1994-04-26,9.26,,
1994-04-28,9.22,,
1994-04-29,9.22,,
1994-05-02,9.34,,
1994-05-03,9.36,,
1994-05-04,9.32,,
1994-05-05,9.41,,
1994-05-06,9.24,,
1994-05-09,9.18,,
1994-05-10,9.38,,
1994-05-11,9.28,,
1994-05-12,9.15,,
1994-05-13,9.03,,
1994-05-16,8.94,,
1994-05-17,8.92,,
1994-05-18,9.18,,
1994-05-19,9.28,,
1994-05-20,9.13,,
1994-05-23,8.9,,
1994-05-24,9.01,,
1994-05-25,8.97,,
1994-05-26,9.01,,
1994-05-27,9.03,,
1994-05-31,8.9,,
1994-06-01,8.74,,
1994-06-02,8.74,,
1994-06-03,9.09,,
1994-06-06,9.13,,
1994-06-07,9.15,,
1994-06-08,9.18,,
1994-06-09,9.22,,
1994-06-10,9.2,,
1994-06-13,9.24,,
1994-06-14,9.55,,
1994-06-15,9.62,,
1994-06-16,9.7,,
1994-06-17,9.78,,
1994-06-20,9.82,,
1994-06-21,9.59,,
1994-06-22,9.68,,
1994-06-23,9.91,,
1994-06-24,9.82,,
1994-06-27,9.76,,
1994-06-28,9.78,,
1994-06-29,9.97,,
1994-06-30,9.87,,
1994-07-01,9.89,,
1994-07-05,9.85,,
1994-07-06,9.85,,
1994-07-07,9.8,,
1994-07-08,9.85,,
1994-07-11,9.8,,
1994-07-12,9.93,,
1994-07-13,10.12,,
1994-07-14,9.97,,
1994-07-15,9.87,,
1994-07-18,9.95,,
1994-07-19,9.89,,
1994-07-20,9.87,,
1994-07-21,9.87,,
1994-07-22,9.7,,
1994-07-25,9.68,,
1994-07-26,9.78,,
1994-07-27,9.85,,
1994-07-28,9.85,,
1994-07-29,9.87,,
1994-08-01,9.87,,
1994-08-02,9.85,,
1994-08-03,9.82,,
1994-08-04,9.85,,
1994-08-05,9.8,,
1994-08-08,9.78,,
1994-08-09,9.82,,
1994-08-10,9.82,,
1994-08-11,9.8,,
1994-08-12,9.82,,
1994-08-15,9.82,,
1994-08-16,9.89,,
1994-08-17,9.82,,
1994-08-18,9.82,,
1994-08-19,9.64,,
1994-08-22,9.45,,
1994-08-23,9.45,,
1994-08-24,9.47,,
1994-08-25,9.62,,
1994-08-26,9.76,,
1994-08-29,9.78,,
1994-08-30,9.76,,
1994-08-31,9.7,,
1994-09-01,9.49,,
1994-09-02,9.45,,
1994-09-06,9.45,,
1994-09-07,9.3,,
1994-09-08,9.3,,
1994-09-09,9.22,,
1994-09-12,9.18,,
1994-09-13,9.3,,
1994-09-14,9.47,,
1994-09-15,9.59,,
1994-09-16,9.53,,
1994-09-19,9.57,,
1994-09-20,9.51,,
1994-09-21,9.53,,
1994-09-22,9.62,,
1994-09-23,9.47,,
1994-09-26,9.49,,
1994-09-27,9.45,,
1994-09-28,9.43,,
1994-09-29,9.43,,
1994-09-30,9.53,,
1994-10-03,9.53,,
1994-10-04,9.38,,
1994-10-05,9.2,,
1994-10-06,9.26,,
1994-10-07,9.22,,
1994-10-10,9.28,,
1994-10-11,9.47,,
1994-10-12,9.38,,
1994-10-13,9.43,,
1994-10-14,9.53,,
1994-10-17,9.53,,
1994-10-18,9.53,,
1994-10-19,9.49,,
1994-10-20,9.36,,
1994-10-21,9.34,,
1994-10-24,9.34,,
1994-10-25,9.38,,
1994-10-26,9.24,,
1994-10-27,9.34,,
1994-10-28,9.41,,
1994-10-31,9.3,,
1994-11-01,9.15,,
1994-11-02,9.13,,
1994-11-03,9.2,,
1994-11-04,9.26,,
1994-11-07,9.36,,
1994-11-08,9.28,,
1994-11-09,9.2,,
1994-11-10,9.15,,
1994-11-11,9.09,,
1994-11-14,9.13,,
1994-11-15,9.07,,
1994-11-16,9.01,,
1994-11-17,8.99,,
1994-11-18,8.84,,
1994-11-21,8.67,,
1994-11-22,8.55,,
1994-11-23,8.46,,
1994-11-25,8.67,,
1994-11-28,8.65,,
1994-11-29,8.67,,
1994-11-30,8.57,,
1994-12-01,8.59,,
1994-12-02,8.55,,
1994-12-05,8.5,,
1994-12-06,8.48,,
1994-12-07,8.42,,
1994-12-08,8.42,,
1994-12-09,8.4,,
1994-12-12,8.48,,
1994-12-13,8.55,,
1994-12-14,8.71,,
1994-12-15,8.8,,
1994-12-16,8.8,,
1994-12-19,8.84,,
1994-12-20,8.74,,
1994-12-21,8.76,,
1994-12-22,8.86,,
1994-12-23,8.57,,
1994-12-27,8.76,,
1994-12-28,8.78,,
1994-12-29,8.71,,
1994-12-30,8.65,,
1995-01-03,8.84,,
1995-01-04,8.88,,
1995-01-05,8.88,,
1995-01-06,9.22,,
1995-01-09,9.3,,
1995-01-10,9.51,,
1995-01-11,9.55,,
1995-01-12,9.53,,
1995-01-13,9.45,,
1995-01-16,9.57,,
1995-01-17,9.59,,
1995-01-18,9.57,,
1995-01-19,9.76,,
1995-01-20,9.59,,
1995-01-23,9.62,,
1995-01-24,9.51,,
1995-01-25,9.72,,
1995-01-26,9.64,,
1995-01-27,9.7,,
1995-01-30,9.47,,
1995-01-31,9.53,,
1995-02-01,9.53,,
1995-02-02,9.51,,
1995-02-03,9.74,,
1995-02-06,9.78,,
1995-02-07,9.87,,
1995-02-08,9.99,,
1995-02-09,9.91,,
1995-02-10,9.91,,
1995-02-13,9.97,,
1995-02-14,10.03,,
1995-02-15,10.1,,
1995-02-16,10.12,,
1995-02-17,10.14,,
1995-02-21,10.18,,
1995-02-22,10.16,,
1995-02-23,10.18,,
1995-02-24,10.08,,
1995-02-27,10.03,,
1995-02-28,9.97,,
1995-03-01,9.97,,
1995-03-02,9.99,,
1995-03-03,9.93,,
1995-03-06,10.03,,
1995-03-07,9.91,,
1995-03-08,10.01,,
1995-03-09,9.97,,
1995-03-10,10.03,,
1995-03-13,9.95,,
1995-03-14,10.01,,
1995-03-15,9.99,,
1995-03-16,10.08,,
1995-03-17,10.14,,
1995-03-20,10.18,,
1995-03-21,10.22,,
1995-03-22,10.26,,
1995-03-23,10.26,,
1995-03-24,10.41,,
1995-03-27,10.52,,
1995-03-28,10.62,,
1995-03-29,10.98,,
1995-03-30,10.68,,
1995-03-31,10.85,,
1995-04-03,10.98,,
1995-04-04,11.14,,
1995-04-05,10.89,,
1995-04-06,10.89,,
1995-04-07,10.89,,
1995-04-10,10.81,,
1995-04-11,10.64,,
1995-04-12,10.6,,
1995-04-13,10.79,,
1995-04-17,10.75,,
1995-04-18,10.62,,
1995-04-19,10.73,,
1995-04-20,10.68,,
1995-04-21,10.73,,
1995-04-24,10.87,,
1995-04-25,10.87,,
1995-04-26,10.87,,
1995-04-27,10.91,,
1995-04-28,10.89,,
1995-05-01,11.06,,
1995-05-02,11.14,,
1995-05-03,11.19,,
1995-05-04,11.1,,
1995-05-05,11.12,,
1995-05-08,11.14,,
1995-05-09,11.17,,
1995-05-10,11.14,,
1995-05-11,11.1,,
1995-05-12,11.14,,
1995-05-15,11.27,,
1995-05-16,11.44,,
1995-05-17,11.37,,
1995-05-18,11.29,,
1995-05-19,11.12,,
1995-05-22,11.14,,
1995-05-23,11.17,,
1995-05-24,11.14,,
1995-05-25,11.06,,
1995-05-26,10.87,,
1995-05-30,10.87,,
1995-05-31,11.0,,
1995-06-01,11.02,,
1995-06-02,10.98,,
1995-06-05,11.04,,
1995-06-06,11.04,,
1995-06-07,11.02,,
1995-06-08,11.02,,
1995-06-09,11.06,,
1995-06-12,11.19,,
1995-06-13,11.31,,
1995-06-14,11.42,,
1995-06-15,11.46,,
1995-06-16,11.61,,
1995-06-19,11.69,,
1995-06-20,11.9,,
1995-06-21,11.9,,
1995-06-22,12.0,,
1995-06-23,12.17,,
1995-06-26,12.17,,
1995-06-27,12.23,,
1995-06-28,12.17,,
1995-06-29,12.02,,
1995-06-30,12.19,,
1995-07-03,12.23,,
1995-07-05,12.25,,
1995-07-06,12.28,,
1995-07-07,12.38,,
1995-07-10,12.69,,
1995-07-11,12.59,,
1995-07-12,12.67,,
1995-07-13,12.59,,
1995-07-14,12.46,,
1995-07-17,12.72,,
1995-07-18,12.88,,
1995-07-19,12.72,,
1995-07-20,12.82,,
1995-07-21,12.9,,
1995-07-24,12.84,,
1995-07-25,12.95,,
1995-07-26,12.99,,
1995-07-27,12.97,,
1995-07-28,13.09,,
1995-07-31,13.26,,
1995-08-01,13.24,,
1995-08-02,13.16,,
1995-08-03,13.07,,
1995-08-04,13.13,,
1995-08-07,13.16,,
1995-08-08,13.11,,
1995-08-09,13.18,,
1995-08-10,13.18,,
1995-08-11,13.18,,
1995-08-14,13.26,,
1995-08-15,13.28,,
1995-08-16,13.41,,
1995-08-17,13.34,,
1995-08-18,13.41,,
1995-08-21,13.34,,
1995-08-22,13.68,,
1995-08-23,13.78,,
1995-08-24,13.83,,
1995-08-25,13.72,,
1995-08-28,13.45,,
1995-08-29,13.28,,
1995-08-30,13.3,,
1995-08-31,13.36,,
1995-09-01,13.43,,
1995-09-05,13.41,,
1995-09-06,13.57,,
1995-09-07,13.57,,
1995-09-08,13.49,,
1995-09-11,13.39,,
1995-09-12,13.28,,
1995-09-13,13.28,,
1995-09-14,13.43,,
1995-09-15,13.53,,
1995-09-18,13.74,,
1995-09-19,13.41,,
1995-09-20,13.24,,
1995-09-21,12.86,,
1995-09-22,12.65,,
1995-09-25,12.61,,
1995-09-26,12.36,,
1995-09-27,12.11,,
1995-09-28,12.53,,
1995-09-29,12.82,,
1995-10-02,12.65,,
1995-10-03,12.69,,
1995-10-04,12.49,,
1995-10-05,12.65,,
1995-10-06,12.65,,
1995-10-09,12.61,,
1995-10-10,12.44,,
1995-10-11,12.61,,
1995-10-12,12.82,,
1995-10-13,12.95,,
1995-10-16,13.62,,
1995-10-17,13.62,,
1995-10-18,13.62,,
1995-10-19,13.49,,
1995-10-20,13.03,,
1995-10-23,13.07,,
1995-10-24,12.99,,
1995-10-25,12.49,,
1995-10-26,12.23,,
1995-10-27,12.57,,
1995-10-30,13.11,,
1995-10-31,13.24,,
1995-11-01,12.95,,
1995-11-02,12.95,,
1995-11-03,13.2,,
1995-11-06,13.11,,
1995-11-07,12.95,,
1995-11-08,12.74,,
1995-11-09,13.03,,
1995-11-10,13.03,,
1995-11-13,12.99,,
1995-11-14,12.82,,
1995-11-15,13.07,,
1995-11-16,13.07,,
1995-11-17,13.07,,
1995-11-20,12.9,,
1995-11-21,12.95,,
1995-11-22,13.16,,
1995-11-24,13.03,,
1995-11-27,13.2,,
1995-11-28,13.07,,
1995-11-29,13.16,,
1995-11-30,13.03,,
1995-12-01,12.86,,
1995-12-04,12.69,,
1995-12-05,12.69,,
1995-12-06,12.65,,
1995-12-07,12.69,,
1995-12-08,12.53,,
1995-12-11,12.44,,
1995-12-12,12.28,,
1995-12-13,12.15,,
1995-12-14,12.15,,
1995-12-15,12.15,,
1995-12-18,12.02,,
1995-12-19,12.15,,
1995-12-20,12.07,,
1995-12-21,12.32,,
1995-12-22,12.11,,
1995-12-26,12.23,,
1995-12-27,12.32,,
1995-12-28,12.4,,
1995-12-29,12.36,,
1996-01-02,12.36,,
1996-01-03,12.61,,
1996-01-04,12.49,,
1996-01-05,12.49,,
1996-01-08,12.53,,
1996-01-09,12.44,,
1996-01-10,12.86,,
1996-01-11,12.99,,
1996-01-12,12.95,,
1996-01-15,13.03,,
1996-01-16,13.2,,
1996-01-17,13.41,,
1996-01-18,14.08,,
1996-01-19,14.04,,
1996-01-22,13.83,,
1996-01-23,13.87,,
1996-01-24,13.91,,
1996-01-25,14.04,,
1996-01-26,14.24,,
1996-01-29,14.08,,
1996-01-30,14.54,,
1996-01-31,15.29,,
1996-02-01,15.0,,
1996-02-02,15.08,,
1996-02-05,15.21,,
1996-02-06,15.5,,
1996-02-07,15.79,,
1996-02-08,15.71,,
1996-02-09,15.88,,
1996-02-12,16.0,,
1996-02-13,16.13,,
1996-02-14,15.96,,
1996-02-15,15.75,,
1996-02-16,15.42,,
1996-02-20,15.79,,
1996-02-21,16.17,,
1996-02-22,16.42,,
1996-02-23,16.05,,
1996-02-26,15.84,,
1996-02-27,15.46,,
1996-02-28,15.12,,
1996-02-29,14.91,,
1996-03-01,15.38,,
1996-03-04,15.29,,
1996-03-05,15.08,,
1996-03-06,15.0,,
1996-03-07,14.87,,
1996-03-08,14.54,,
1996-03-11,15.59,,
1996-03-12,15.21,,
1996-03-13,15.0,,
1996-03-14,15.33,,
1996-03-15,15.92,,
1996-03-18,16.51,,
1996-03-19,16.34,,
1996-03-20,15.96,,
1996-03-21,15.75,,
1996-03-22,15.96,,
1996-03-25,15.79,,
1996-03-26,15.79,,
1996-03-27,15.63,,
1996-03-28,15.71,,
1996-03-29,15.33,,
1996-04-01,15.46,,
1996-04-02,15.33,,
1996-04-03,15.0,,
1996-04-04,15.25,,
1996-04-08,15.0,,
1996-04-09,15.0,,
1996-04-10,15.17,,
1996-04-11,14.87,,
1996-04-12,14.71,,
1996-04-15,15.42,,
1996-04-16,16.13,,
1996-04-17,16.09,,
1996-04-18,16.13,,
1996-04-19,16.47,,
1996-04-22,16.72,,
1996-04-23,16.72,,
1996-04-24,17.18,,
1996-04-25,17.76,,
1996-04-26,17.47,,
1996-04-29,16.93,,
1996-04-30,17.26,,
1996-05-01,17.09,,
1996-05-02,16.84,,
1996-05-03,16.84,,
1996-05-06,16.42,,
1996-05-07,16.13,,
1996-05-08,16.26,,
1996-05-09,16.05,,
1996-05-10,16.13,,
1996-05-13,16.63,,
1996-05-14,16.76,,
1996-05-15,16.88,,
1996-05-16,16.42,,
1996-05-17,16.34,,
1996-05-20,16.59,,
1996-05-21,16.55,,
1996-05-22,16.67,,
1996-05-23,16.13,,
1996-05-24,16.0,,
1996-05-28,15.88,,
1996-05-29,15.96,,
1996-05-30,15.96,,
1996-05-31,15.92,,
1996-06-03,15.96,,
1996-06-04,16.09,,
1996-06-05,16.13,,
1996-06-06,15.84,,
1996-06-07,15.88,,
1996-06-10,15.79,,
1996-06-11,15.54,,
1996-06-12,15.46,,
1996-06-13,15.12,,
1996-06-14,15.38,,
1996-06-17,15.33,,
1996-06-18,15.33,,
1996-06-19,15.5,,
1996-06-20,15.46,,
1996-06-21,15.67,,
1996-06-24,15.63,,
1996-06-25,15.67,,
1996-06-26,15.54,,
1996-06-27,15.33,,
1996-06-28,15.42,,
1996-07-01,15.59,,
1996-07-02,15.38,,
1996-07-03,15.46,,
1996-07-05,15.17,,
1996-07-08,14.91,,
1996-07-09,15.08,,
1996-07-10,15.12,,
1996-07-11,14.91,,
1996-07-12,14.83,,
1996-07-15,14.41,,
1996-07-16,14.29,,
1996-07-17,14.04,,
1996-07-18,14.54,,
1996-07-19,14.41,,
1996-07-22,14.12,,
1996-07-23,13.87,,
1996-07-24,14.08,,
1996-07-25,14.58,,
1996-07-26,14.2,,
1996-07-29,14.45,,
1996-07-30,14.5,,
1996-07-31,14.37,,
1996-08-01,14.62,,
1996-08-02,15.04,,
1996-08-05,15.04,,
1996-08-06,15.17,,
1996-08-07,14.96,,
1996-08-08,14.96,,
1996-08-09,15.0,,
1996-08-12,14.96,,
1996-08-13,14.96,,
1996-08-14,14.87,,
1996-08-15,14.75,,
1996-08-16,14.62,,
1996-08-19,14.75,,
1996-08-20,14.54,,
1996-08-21,15.59,,
1996-08-22,15.42,,
1996-08-23,15.25,,
1996-08-26,15.12,,
1996-08-27,15.25,,
1996-08-28,15.08,,
1996-08-29,15.04,,
1996-08-30,14.71,,
1996-09-03,14.54,,
1996-09-04,14.58,,
1996-09-05,14.33,,
1996-09-06,14.04,,
1996-09-09,14.41,,
1996-09-10,14.29,,
1996-09-11,14.41,,
1996-09-12,14.37,,
1996-09-13,14.79,,
1996-09-16,15.29,,
1996-09-17,15.29,,
1996-09-18,15.29,,
1996-09-19,15.17,,
1996-09-20,15.08,,
1996-09-23,15.04,,
1996-09-24,15.5,,
1996-09-25,15.46,,
1996-09-26,15.75,,
1996-09-27,15.96,,
1996-09-30,16.0,,
1996-10-01,15.96,,
1996-10-02,15.96,,
1996-10-03,16.17,,
1996-10-04,16.67,,
1996-10-07,17.34,,
1996-10-08,16.93,,
1996-10-09,16.8,,
1996-10-10,16.59,,
1996-10-11,16.76,,
1996-10-14,16.72,,
1996-10-15,16.93,,
1996-10-16,17.01,,
1996-10-17,17.18,,
1996-10-18,17.68,,
1996-10-21,17.6,,
1996-10-22,17.6,,
1996-10-23,17.6,,
1996-10-24,17.51,,
1996-10-25,17.43,,
1996-10-28,17.22,,
1996-10-29,16.93,,
1996-10-30,17.05,,
1996-10-31,17.22,,
1996-11-01,17.09,,
1996-11-04,17.14,,
1996-11-05,17.39,,
1996-11-06,17.3,,
1996-11-07,17.34,,
1996-11-08,17.43,,
1996-11-11,17.6,,
1996-11-12,17.64,,
1996-11-13,17.68,,
1996-11-14,17.51,,
1996-11-15,17.6,,
1996-11-18,17.55,,
1996-11-19,17.51,,
1996-11-20,18.02,,
1996-11-21,17.68,,
1996-11-22,17.97,,
1996-11-25,18.39,,
1996-11-26,18.1,,
1996-11-27,17.97,,
1996-11-29,17.89,,
1996-12-02,17.85,,
1996-12-03,17.64,,
1996-12-04,17.47,,
1996-12-05,17.6,,
1996-12-06,17.55,,
1996-12-09,17.85,,
1996-12-10,17.64,,
1996-12-11,17.34,,
1996-12-12,16.72,,
1996-12-13,16.8,,
1996-12-16,16.3,,
1996-12-17,16.17,,
1996-12-18,16.55,,
1996-12-19,16.76,,
1996-12-20,16.67,,
1996-12-23,16.59,,
1996-12-24,16.63,,
1996-12-26,16.97,,
1996-12-27,16.93,,
1996-12-30,16.93,,
1996-12-31,16.93,,
1997-01-02,16.67,,
1997-01-03,16.8,,
1997-01-06,16.59,,
1997-01-07,16.34,,
1997-01-08,16.38,,
1997-01-09,16.67,,
1997-01-10,17.14,,
1997-01-13,17.05,,
1997-01-14,17.09,,
1997-01-15,16.8,,
1997-01-16,17.01,,
1997-01-17,16.88,,
1997-01-20,16.84,,
1997-01-21,16.76,,
1997-01-22,16.72,,
1997-01-23,16.8,,
1997-01-24,16.76,,
1997-01-27,16.55,,
1997-01-28,16.34,,
1997-01-29,16.42,,
1997-01-30,16.55,,
1997-01-31,16.59,,
1997-02-03,16.51,,
1997-02-04,16.67,,
1997-02-05,16.51,,
1997-02-06,16.67,,
1997-02-07,16.8,,
1997-02-10,16.55,,
1997-02-11,16.59,,
1997-02-12,17.05,,
1997-02-13,17.14,,
1997-02-14,17.22,,
1997-02-18,17.47,,
1997-02-19,17.05,,
1997-02-20,17.09,,
1997-02-21,16.97,,
1997-02-24,17.14,,
1997-02-25,17.01,,
1997-02-26,17.01,,
1997-02-27,16.88,,
1997-02-28,16.63,,
1997-03-03,16.67,,
1997-03-04,16.88,,
1997-03-05,16.84,,
1997-03-06,16.84,,
1997-03-07,16.76,,
1997-03-10,17.3,,
1997-03-11,17.76,,
1997-03-12,17.89,,
1997-03-13,17.72,,
1997-03-14,17.85,,
1997-03-17,18.18,,
1997-03-18,17.85,,
1997-03-19,17.81,,
1997-03-20,17.76,,
1997-03-21,17.47,,
1997-03-24,18.02,,
1997-03-25,18.02,,
1997-03-26,17.93,,
1997-03-27,17.72,,
1997-03-31,17.6,,
1997-04-01,17.64,,
1997-04-02,17.6,,
1997-04-03,17.51,,
1997-04-04,17.93,,
1997-04-07,18.22,,
1997-04-08,18.18,,
1997-04-09,18.39,,
1997-04-10,18.48,,
1997-04-11,18.31,,
1997-04-14,17.93,,
1997-04-15,17.85,,
1997-04-16,18.06,,
1997-04-17,18.1,,
1997-04-18,18.22,,
1997-04-21,17.89,,
1997-04-22,17.97,,
1997-04-23,17.85,,
1997-04-24,17.93,,
1997-04-25,17.6,,
1997-04-28,17.81,,
1997-04-29,17.72,,
1997-04-30,17.76,,
1997-05-01,17.85,,
1997-05-02,18.14,,
1997-05-05,18.52,,
1997-05-06,18.56,,
1997-05-07,18.02,,
1997-05-08,17.93,,
1997-05-09,17.97,,
1997-05-12,18.43,,
1997-05-13,18.39,,
1997-05-14,18.39,,
1997-05-15,18.52,,
1997-05-16,18.43,,
1997-05-19,18.64,,
1997-05-20,18.48,,
1997-05-21,18.43,,
1997-05-22,18.43,,
1997-05-23,18.6,,
1997-05-27,18.94,,
1997-05-28,18.98,,
1997-05-29,19.27,,
1997-05-30,19.23,,
1997-06-02,19.23,,
1997-06-03,19.31,,
1997-06-04,19.61,,
1997-06-05,19.69,,
1997-06-06,19.86,,
1997-06-09,19.9,,
1997-06-10,19.98,,
1997-06-11,19.98,,
1997-06-12,20.36,,
1997-06-13,20.36,,
1997-06-16,19.94,,
1997-06-17,19.98,,
1997-06-18,20.32,,
1997-06-19,20.53,,
1997-06-20,20.82,,
1997-06-23,20.78,,
1997-06-24,21.24,,
1997-06-25,20.8,,
1997-06-26,20.93,,
1997-06-27,20.95,,
1997-06-30,20.65,,
1997-07-01,20.95,,
1997-07-02,21.7,,
1997-07-03,21.41,,
1997-07-07,21.35,,
1997-07-08,21.39,,
1997-07-09,20.93,,
1997-07-10,21.2,,
1997-07-11,21.26,,
1997-07-14,21.18,,
1997-07-15,22.64,,
1997-07-16,22.88,,
1997-07-17,23.0,,
1997-07-18,22.92,,
1997-07-21,22.94,,
1997-07-22,23.38,,
1997-07-23,23.5,,
1997-07-24,23.99,,
1997-07-25,24.28,,
1997-07-28,23.82,,
1997-07-29,24.34,,
1997-07-30,24.3,,
1997-07-31,23.92,,
1997-08-01,23.78,,
1997-08-04,23.67,,
1997-08-05,23.94,,
1997-08-06,24.07,,
1997-08-07,23.99,,
1997-08-08,23.4,,
1997-08-11,23.44,,
1997-08-12,23.23,,
1997-08-13,23.25,,
1997-08-14,23.44,,
1997-08-15,23.42,,
1997-08-18,23.38,,
1997-08-19,23.46,,
1997-08-20,23.9,,
1997-08-21,23.71,,
1997-08-22,23.84,,
1997-08-25,24.13,,
1997-08-26,23.65,,
1997-08-27,23.4,,
1997-08-28,22.88,,
1997-08-29,23.15,,
1997-09-02,23.17,,
1997-09-03,23.44,,
1997-09-04,23.13,,
1997-09-05,23.04,,
1997-09-08,22.92,,
1997-09-09,22.83,,
1997-09-10,22.39,,
1997-09-11,22.0,,
1997-09-12,22.39,,
1997-09-15,22.23,,
1997-09-16,22.41,,
1997-09-17,22.6,,
1997-09-18,22.46,,
1997-09-19,22.46,,
1997-09-22,22.41,,
1997-09-23,22.54,,
1997-09-24,22.33,,
1997-09-25,22.1,,
1997-09-26,22.18,,
1997-09-29,22.08,,
1997-09-30,22.75,,
1997-10-01,22.77,,
1997-10-02,22.81,,
1997-10-03,22.96,,
1997-10-06,23.02,,
1997-10-07,23.34,,
1997-10-08,23.21,,
1997-10-09,23.82,,
1997-10-10,23.44,,
1997-10-13,23.38,,
1997-10-14,23.25,,
1997-10-15,23.78,,
1997-10-16,23.8,,
1997-10-17,23.34,,
1997-10-20,23.42,,
1997-10-21,24.09,,
1997-10-22,24.15,,
1997-10-23,23.82,,
1997-10-24,23.9,,
1997-10-27,22.92,,
1997-10-28,22.85,,
1997-10-29,22.62,,
1997-10-30,22.29,,
1997-10-31,22.62,,
1997-11-03,22.9,,
1997-11-04,23.21,,
1997-11-05,23.08,,
1997-11-06,23.23,,
1997-11-07,22.73,,
1997-11-10,22.39,,
1997-11-11,22.14,,
1997-11-12,22.12,,
1997-11-13,22.14,,
1997-11-14,22.73,,
1997-11-17,23.13,,
1997-11-18,22.62,,
1997-11-19,22.56,,
1997-11-20,22.71,,
1997-11-21,22.77,,
1997-11-24,22.48,,
1997-11-25,22.44,,
1997-11-26,22.58,,
1997-11-28,22.48,,
1997-12-01,22.77,,
1997-12-02,23.17,,
1997-12-03,22.79,,
1997-12-04,22.75,,
1997-12-05,23.23,,
1997-12-08,23.21,,
1997-12-09,23.38,,
1997-12-10,23.02,,
1997-12-11,22.96,,
1997-12-12,22.94,,
1997-12-15,23.17,,
1997-12-16,22.88,,
1997-12-17,23.38,,
1997-12-18,23.13,,
1997-12-19,22.96,,
1997-12-22,23.04,,
1997-12-23,23.17,,
1997-12-24,23.04,,
1997-12-26,23.21,,
1997-12-29,23.59,,
1997-12-30,24.01,,
1997-12-31,24.22,,
1998-01-02,24.05,,
1998-01-05,24.17,,
1998-01-06,24.17,,
1998-01-07,23.63,,
1998-01-08,23.38,,
1998-01-09,22.83,,
1998-01-12,22.96,,
1998-01-13,22.83,,
1998-01-14,23.63,,
1998-01-15,23.29,,
1998-01-16,23.13,,
1998-01-20,23.67,,
1998-01-21,23.71,,
1998-01-22,22.67,,
1998-01-23,22.88,,
1998-01-26,22.62,,
1998-01-27,22.12,,
1998-01-28,22.33,,
1998-01-29,23.08,,
1998-01-30,22.83,,
1998-02-02,23.71,,
1998-02-03,23.67,,
1998-02-04,23.59,,
1998-02-05,23.5,,
1998-02-06,23.59,,
1998-02-09,24.05,,
1998-02-10,25.05,,
1998-02-11,24.55,,
1998-02-12,24.47,,
1998-02-13,24.34,,
1998-02-17,24.26,,
1998-02-18,25.26,,
1998-02-19,25.26,,
1998-02-20,25.01,,
1998-02-23,24.8,,
1998-02-24,24.76,,
1998-02-25,25.14,,
1998-02-26,26.27,,
1998-02-27,25.89,,
1998-03-02,25.6,,
1998-03-03,25.6,,
1998-03-04,25.77,,
1998-03-05,25.68,,
1998-03-06,26.44,,
1998-03-09,25.93,,
1998-03-10,26.14,,
1998-03-11,25.81,,
1998-03-12,25.14,,
1998-03-13,25.51,,
1998-03-16,25.56,,
1998-03-17,25.39,,
1998-03-18,25.26,,
1998-03-19,25.39,,
