date,TAP,dcf,Deviation
2015-10-22,88.07,90.58932475884244,-0.02781039339402447
2015-10-23,88.48,90.34932475884244,-0.02068996933659417
2015-10-26,88.24,88.81932475884244,-0.00652250802869081
2015-10-27,86.71,90.07932475884245,-0.03740397441768917
2015-10-28,87.97,89.59932475884244,-0.018184565154121257
2015-10-29,87.49,90.20932475884244,-0.030144608288689034
2015-10-30,88.1,90.81932475884244,-0.029942138042351907
2015-11-02,88.71,90.00932475884244,-0.014435446130983243
2015-11-03,87.9,89.52932475884245,-0.018198783060535906
2015-11-04,87.42,89.92932475884244,-0.027903298124071663
2015-11-05,87.82,89.67932475884244,-0.02073303700537865
2015-11-06,87.57,89.46932475884245,-0.021228781640656558
2015-11-09,87.36,90.41932475884245,-0.03383485518169904
2015-11-10,88.31,94.29932475884245,-0.06351397291719019
2015-11-11,92.19,94.22932475884244,-0.021642145521700407
2015-11-12,92.12,95.91932475884245,-0.03960958616414989
2015-11-13,93.81,95.98932475884244,-0.02270382424626527
2015-11-16,93.88,97.23932475884244,-0.03454697744121227
2015-11-17,95.13,96.19932475884244,-0.011115720006591334
2015-11-18,94.09,95.98932475884244,-0.0197868332089447
2015-11-19,93.88,94.60932475884245,-0.007708804187129381
2015-11-20,92.5,94.35932475884245,-0.019704727260335897
2015-11-23,92.25,94.21932475884245,-0.020901495143199167
2015-11-24,92.11,94.60932475884245,-0.02641731948952375
2015-11-25,92.5,95.47932475884244,-0.031203873365961532
2015-11-27,93.37,94.13932475884245,-0.008172193297681152
2015-11-30,92.03,95.27932475884245,-0.03410314637584466
2015-12-01,93.17,94.85932475884245,-0.01780873691792728
2015-12-02,92.75,94.06932475884244,-0.014025026353964853
2015-12-03,91.96,97.24932475884245,-0.05438932117995521
2015-12-04,95.14,96.85932475884245,-0.017750740706929058
2015-12-07,94.75,96.69932475884244,-0.020158618105181603
2015-12-08,94.59,95.82932475884245,-0.012932625393753394
2015-12-09,93.72,95.49932475884245,-0.018631804605274915
2015-12-10,93.39,94.78932475884244,-0.014762472065314558
2015-12-11,92.68,94.01932475884244,-0.0142452071664817
2015-12-14,91.91,95.82932475884245,-0.04089901257997541
2015-12-15,93.72,96.26932475884244,-0.02648117419778917
2015-12-16,94.16,95.82932475884245,-0.017419769606468183
2015-12-17,93.72,94.65932475884244,-0.009923214234154987
2015-12-18,92.55,94.83932475884244,-0.024138982059011216
2015-12-21,92.73,95.24932475884245,-0.02644979127380709
2015-12-22,93.14,96.06932475884244,-0.03049178045329004
2015-12-23,93.96,96.08932475884244,-0.022159847248239717
2015-12-24,93.98,95.54932475884245,-0.016424237039908696
2015-12-28,93.44,96.99932475884245,-0.036694325117123894
2015-12-29,94.89,96.64932475884244,-0.018203176930953968
2015-12-30,94.54,96.02932475884245,-0.015509062076428992
2015-12-31,93.92,94.60169527896996,-0.007205952038805585
2016-01-04,92.29,94.95169527896995,-0.028032098543894657
2016-01-05,92.64,93.11169527896996,-0.0050659079673796015
2016-01-06,90.8,92.66169527896996,-0.020091314683646666
2016-01-07,90.35,91.53169527896996,-0.012910230443874182
2016-01-08,89.22,90.78169527896996,-0.01720275518286929
2016-01-11,88.47,91.89169527896996,-0.0372361753538466
2016-01-12,89.58,89.90169527896995,-0.003578300475555185
2016-01-13,87.59,89.05169527896996,-0.016414008451955286
2016-01-14,86.74,88.34169527896995,-0.018130683070004983
2016-01-15,86.03,89.51169527896995,-0.038896540481319075
2016-01-19,87.2,88.58169527896996,-0.01559797737691282
2016-01-20,86.27,88.88169527896996,-0.02938394987598647
2016-01-21,86.57,91.21169527896996,-0.05088925564614699
2016-01-22,88.9,89.91169527896996,-0.01125209880462108
2016-01-25,87.6,90.07169527896995,-0.027441420651788895
2016-01-26,87.76,90.06169527896996,-0.0255568726731199
2016-01-27,87.75,90.76169527896995,-0.03318244849562413
2016-01-28,88.45,92.79169527896995,-0.046789696706338146
2016-01-29,90.48,94.22169527896996,-0.039711610663463515
2016-02-01,91.91,93.86169527896996,-0.02079330948763769
2016-02-02,91.55,92.28169527896996,-0.007928931916107884
2016-02-03,89.97,89.94169527896996,0.00031470077300910226
2016-02-04,87.63,89.26169527896995,-0.018279904654179058
2016-02-05,86.95,86.21169527896996,0.008563858054768447
2016-02-08,83.9,86.18169527896995,-0.026475404917298384
2016-02-09,83.87,86.49169527896996,-0.030311526101019837
2016-02-10,84.18,85.94169527896996,-0.02049872618001569
2016-02-11,83.63,86.45169527896995,-0.03263898145507338
2016-02-12,84.14,86.97169527896996,-0.032558814334790465
2016-02-16,84.66,88.55169527896996,-0.04394828655408245
2016-02-17,86.24,87.04169527896995,-0.00921047408831499
2016-02-18,84.73,87.86169527896996,-0.035643465210026926
2016-02-19,85.55,89.14169527896996,-0.04029197860473388
2016-02-22,86.83,87.91169527896996,-0.012304338751942145
2016-02-23,85.6,88.45169527896995,-0.03224014271265152
2016-02-24,86.14,88.94169527896996,-0.03150035841100518
2016-02-25,86.63,87.50169527896996,-0.0099620387489735
2016-02-26,85.19,87.58169527896996,-0.027308163781847417
2016-02-29,85.27,88.85169527896996,-0.040310939118543776
2016-03-01,86.54,88.94169527896996,-0.027003030147299545
2016-03-02,86.63,90.85169527896996,-0.0464679857211997
2016-03-03,88.54,92.53169527896996,-0.043138680934522555
2016-03-04,90.22,91.64169527896996,-0.015513629190753497
2016-03-07,89.33,90.71169527896996,-0.015231721496558603
2016-03-08,88.4,92.69169527896996,-0.046300752899744
2016-03-09,90.38,94.12169527896995,-0.039753802435026686
2016-03-10,91.81,94.77169527896996,-0.031250842039407534
2016-03-11,92.46,94.81169527896996,-0.024803852225724232
2016-03-14,92.5,95.11169527896996,-0.027459244326469623
2016-03-15,92.8,95.50169527896996,-0.028289500736903617
2016-03-16,93.19,96.74169527896996,-0.03671318006913238
2016-03-17,94.43,95.77169527896996,-0.014009309066335018
2016-03-18,93.46,95.83169527896996,-0.024748547670641385
2016-03-21,93.52,97.14169527896996,-0.037282603197002495
2016-03-22,94.83,97.83169527896996,-0.030682237187146133
2016-03-23,95.52,97.62169527896995,-0.021528977477434874
2016-03-24,95.31,97.71169527896996,-0.024579404462414023
2016-03-28,95.4,98.42169527896996,-0.0307015162704235
2016-03-29,96.11,98.38169527896996,-0.02309062953762253
2016-03-30,96.07,98.49169527896996,-0.02458781191765158
2016-03-31,96.18,109.65947265625,-0.12292118801723728
2016-04-01,96.95,108.71947265625,-0.10825542443038516
2016-04-04,96.01,106.68947265625,-0.1000986544441822
2016-04-05,93.98,106.69947265625,-0.11920839287770313
2016-04-06,93.99,105.00947265625,-0.10493789157786182
2016-04-07,92.3,105.82947265625,-0.12784220044444294
2016-04-08,93.12,105.55947265625,-0.11784326260096634
2016-04-11,92.85,105.57947265625,-0.12056768551681585
2016-04-12,92.87,105.62947265625,-0.12079462611512937
2016-04-13,92.92,108.43947265625,-0.14311645267260087
2016-04-14,95.73,109.58947265625,-0.12646718996196915
2016-04-15,96.88,109.38947265625,-0.11435718952188656
2016-04-18,96.68,110.45947265625,-0.12474686258128109
2016-04-19,97.75,109.48947265625,-0.10722010410176064
2016-04-20,96.78,108.22947265625,-0.10578886115998098
2016-04-21,95.52,108.33947265625,-0.1183268880856091
2016-04-22,95.63,109.14947265625,-0.12386200617594889
2016-04-25,96.44,108.70947265625,-0.11286479785480408
2016-04-26,96.0,108.51947265625,-0.11536613982549582
2016-04-27,95.81,108.37947265625,-0.11597650688075334
2016-04-28,95.67,108.33947265625,-0.11694235116363294
2016-04-29,95.63,109.47947265625,-0.1265029171243396
2016-05-02,96.77,111.01947265625,-0.12835111098366225
2016-05-03,98.31,110.87947265625,-0.11336158402572893
2016-05-04,98.17,111.17947265625,-0.11701326104031184
2016-05-05,98.47,111.00947265625,-0.11295858232819023
2016-05-06,98.3,111.83947265625,-0.12106166396067464
2016-05-09,99.13,112.64947265625,-0.12001363466214077
2016-05-10,99.94,112.19947265625,-0.10926497572595406
2016-05-11,99.49,112.43947265625,-0.11516838660244466
2016-05-12,99.73,111.46947265625,-0.10531558440625477
2016-05-13,98.76,112.51947265625,-0.12228525722197037
2016-05-16,99.81,110.92947265625,-0.10023911941515484
2016-05-17,98.22,109.41947265625,-0.10235356088247682
2016-05-18,96.71,110.19947265625,-0.12240959354069048
2016-05-19,97.49,109.42947265625,-0.1091065538966397
2016-05-20,96.72,109.92947265625,-0.1201631585876527
2016-05-23,97.22,111.87947265625,-0.13102915403696325
2016-05-24,99.17,112.13947265625,-0.11565483900576523
2016-05-25,99.43,112.06947265625,-0.11278247641102912
2016-05-26,99.36,112.90947265625,-0.12000297528180848
2016-05-27,100.2,111.88947265625,-0.10447339127392918
2016-05-31,99.18,114.87947265625,-0.13666038234025502
2016-06-01,102.17,114.64947265625,-0.10884893202838197
2016-06-02,101.94,115.17947265625,-0.11494646008462672
2016-06-03,102.47,115.66947265625,-0.11411370998013093
2016-06-06,102.96,114.41947265625,-0.10015316790243955
2016-06-07,101.71,116.30947265625,-0.1255226450849658
2016-06-08,103.6,116.08947265625,-0.10758488578229919
2016-06-09,103.38,116.39947265625,-0.11185164639619116
2016-06-10,103.69,114.28947265625,-0.09274233584164115
2016-06-13,101.58,113.25947265625,-0.10312137591968107
2016-06-14,100.55,112.88947265625,-0.10930578703139016
2016-06-15,100.18,113.54947265625,-0.11774138922444488
2016-06-16,100.84,113.01947265625,-0.10776437343053269
2016-06-17,100.31,113.75947265625,-0.11822727674635602
2016-06-20,101.05,114.77947265625,-0.11961609805760332
2016-06-21,102.07,114.21947265625,-0.10636953904361424
2016-06-22,101.51,114.65947265625,-0.1146828286544821
2016-06-23,101.95,110.78947265625,-0.07978621473970282
2016-06-24,98.08,108.88947265625,-0.0992701350512929
2016-06-27,96.18,109.34947265625,-0.1204347157452641
2016-06-28,96.64,111.14947265625,-0.13054018439766413
2016-06-29,98.44,113.83947265625,-0.13527357687917518
2016-06-30,101.13,114.96597526165557,-0.12034843552769192
2016-07-01,100.74,114.66597526165556,-0.12144819097276216
2016-07-05,100.44,115.49597526165556,-0.13035930669918427
2016-07-06,101.27,114.07597526165557,-0.11225830182282082
2016-07-07,99.85,116.78597526165557,-0.14501720111264227
2016-07-08,102.56,115.84597526165557,-0.11468655023747865
2016-07-11,101.62,115.62597526165557,-0.12113173731041638
2016-07-12,101.4,115.42597526165557,-0.1215148949780196
2016-07-13,101.2,112.98597526165557,-0.1043136126794616
2016-07-14,98.76,112.75597526165556,-0.12412624013208384
2016-07-15,98.53,113.33597526165556,-0.13063791287341397
2016-07-18,99.11,112.25597526165556,-0.11710713154479158
2016-07-19,98.03,115.02597526165556,-0.14775771492477185
2016-07-20,100.8,114.35597526165557,-0.118541905926983
2016-07-21,100.13,115.89597526165556,-0.1360355717794436
2016-07-22,101.67,115.39597526165556,-0.11894674169122876
2016-07-25,101.17,112.33597526165556,-0.09939803554157522
2016-07-26,98.11,107.35597526165557,-0.08612445873758423
2016-07-27,93.13,111.97597526165556,-0.16830373852621472
2016-07-28,97.75,116.38597526165556,-0.16012217296593256
2016-07-29,102.16,115.07597526165557,-0.11223867738064097
2016-08-01,100.85,115.01597526165557,-0.12316528403492377
2016-08-02,100.79,113.87597526165557,-0.11491427609368532
2016-08-03,99.65,114.12597526165557,-0.12684207279251392
2016-08-04,99.9,113.29597526165557,-0.11823875676711137
2016-08-05,99.07,113.21597526165557,-0.12494681275290476
2016-08-08,98.99,113.61597526165556,-0.1287316790440095
2016-08-09,99.39,113.81597526165557,-0.1267482462676367
2016-08-10,99.59,113.79597526165557,-0.12483723812719394
2016-08-11,99.57,114.01597526165557,-0.12670132609490437
2016-08-12,99.79,113.17597526165557,-0.11827576683751162
2016-08-15,98.95,113.14597526165556,-0.12546602058824163
2016-08-16,98.92,113.34597526165557,-0.1272738200748078
2016-08-17,99.12,113.22597526165556,-0.12458250175419427
2016-08-18,99.0,113.56597526165557,-0.128260028834302
2016-08-19,99.34,113.97597526165556,-0.12841281005102723
2016-08-22,99.75,114.35597526165557,-0.12772376107357697
2016-08-23,100.13,114.87597526165557,-0.12836430966586654
2016-08-24,100.65,115.23597526165557,-0.12657484113391282
2016-08-25,101.01,116.10597526165557,-0.1300189350947304
2016-08-26,101.88,117.55597526165556,-0.1333490299133162
2016-08-29,103.33,117.33597526165556,-0.1193664196374784
2016-08-30,103.11,116.54597526165557,-0.11528476407263888
2016-08-31,102.32,116.69597526165556,-0.12319169730936974
2016-09-01,102.47,118.43597526165557,-0.1348068036454516
2016-09-02,104.21,120.83597526165556,-0.13759126969972346
2016-09-06,106.61,120.15597526165557,-0.11273659285072934
2016-09-07,105.93,118.54597526165557,-0.1064226367348996
2016-09-08,104.32,115.56597526165557,-0.0973121650744806
2016-09-09,101.34,117.95597526165557,-0.14086590547699862
2016-09-12,103.73,115.76597526165557,-0.10396815847188012
2016-09-13,101.54,116.58597526165556,-0.12905476175747266
2016-09-14,102.36,117.88597526165556,-0.13170332795902695
2016-09-15,103.66,117.02597526165556,-0.11421374811678264
2016-09-16,102.8,116.80597526165556,-0.11990803749791878
2016-09-19,102.58,116.42597526165557,-0.11892513874621313
2016-09-20,102.2,119.37597526165557,-0.14388133980902118
2016-09-21,105.15,121.00597526165556,-0.13103464706903611
2016-09-22,106.78,120.19597526165556,-0.11161750826057382
2016-09-23,105.97,118.48597526165557,-0.10563254624875418
2016-09-26,104.26,121.75597526165556,-0.1436970565432737
2016-09-27,107.53,123.83597526165556,-0.13167397621896493
2016-09-28,109.61,122.66597526165556,-0.10643518085439918
2016-09-29,108.44,124.02597526165556,-0.1256670244178616
2016-09-30,109.8,155.62967074317967,-0.2944790059911382
2016-10-03,108.68,154.7696707431797,-0.2977952367661203
2016-10-04,107.82,154.72967074317967,-0.30317178675472234
2016-10-05,107.78,154.67967074317968,-0.30320513689901063
2016-10-06,107.73,154.59967074317967,-0.30316798553238433
2016-10-07,107.65,156.77967074317968,-0.31336761016457826
2016-10-10,109.83,156.78967074317967,-0.29950742622643345
2016-10-11,109.84,157.19967074317967,-0.301270801136423
2016-10-12,110.25,157.59967074317967,-0.3004427009263202
2016-10-13,110.65,158.19967074317967,-0.3005674444188414
2016-10-14,111.25,157.33967074317968,-0.2929310232154376
2016-10-17,110.39,157.05967074317968,-0.29714611346341635
2016-10-18,110.11,156.03967074317967,-0.2943461141928051
2016-10-19,109.09,155.47967074317967,-0.2983648635312962
2016-10-20,108.53,155.5796707431797,-0.3024152867687069
2016-10-21,108.63,155.24967074317968,-0.3002883711122315
2016-10-24,108.3,155.0496707431797,-0.30151415684470984
2016-10-25,108.1,153.05967074317968,-0.29373949731420734
2016-10-26,106.11,151.80967074317968,-0.3010326714988466
2016-10-27,104.86,151.43967074317968,-0.30757905451453493
2016-10-28,104.49,150.75967074317967,-0.306910133957512
2016-10-31,103.81,152.25967074317967,-0.3182042264159429
2016-11-01,105.31,150.59967074317967,-0.30072888286995636
2016-11-02,103.65,149.96967074317968,-0.3088602549678279
2016-11-03,103.02,149.75967074317967,-0.31209784657802
2016-11-04,102.81,151.94967074317967,-0.32339438777879237
2016-11-07,105.0,152.8296707431797,-0.3129606346110262
2016-11-08,105.88,150.03967074317967,-0.2943199656760579
2016-11-09,103.09,146.6096707431797,-0.29684038251074396
2016-11-10,99.66,145.99967074317968,-0.31739572087592827
2016-11-11,99.05,143.7696707431797,-0.31105079751531084
2016-11-14,96.82,144.6696707431797,-0.33075122447830363
2016-11-15,97.72,144.4596707431797,-0.32354822977738507
2016-11-16,97.51,144.8896707431797,-0.32700516537967195
2016-11-17,97.94,143.77967074317968,-0.3188188601784938
2016-11-18,96.83,145.49967074317968,-0.33450021223131243
2016-11-21,98.55,146.92967074317968,-0.32927093961670384
2016-11-22,99.98,145.83967074317968,-0.3144526486482372
2016-11-23,98.89,146.68967074317968,-0.32585573681507574
2016-11-25,99.74,146.77967074317968,-0.3204781050741351
2016-11-28,99.83,146.99967074317968,-0.32088283262612816
2016-11-29,100.05,144.97967074317967,-0.30990324721297735
2016-11-30,98.03,141.6096707431797,-0.30774501850381997
2016-12-01,94.66,142.5796707431797,-0.33609048536445674
2016-12-02,95.63,142.47967074317967,-0.3288165286936018
2016-12-05,95.53,142.42967074317968,-0.32928301033389484
2016-12-06,95.48,144.0796707431797,-0.3373110897081937
2016-12-07,97.13,145.05967074317968,-0.330413480863586
2016-12-08,98.11,145.9896707431797,-0.32796615335483603
2016-12-09,99.04,146.34967074317967,-0.3232646202955973
2016-12-12,99.4,146.77967074317968,-0.3227945021492783
2016-12-13,99.83,145.74967074317968,-0.31505848698686323
2016-12-14,98.8,144.42967074317968,-0.3159300336862011
2016-12-15,97.48,144.7996707431797,-0.3267940493256165
2016-12-16,97.85,144.53967074317967,-0.32302322610197864
2016-12-19,97.59,142.9596707431797,-0.3173599275048986
2016-12-20,96.01,144.25967074317967,-0.3344640293064084
2016-12-21,97.31,143.78967074317967,-0.3232476331780204
2016-12-22,96.84,144.68967074317968,-0.3307055057724996
2016-12-23,97.74,144.43967074317968,-0.32331609801447014
2016-12-27,97.49,143.90967074317967,-0.3225611628701447
2016-12-28,96.96,144.96967074317968,-0.33117044756369063
2016-12-29,98.02,144.25967074317967,-0.32053082129584576
2016-12-30,97.31,100.50839737582005,-0.03182219057638169
2017-01-03,97.88,102.03839737582005,-0.04075326036829219
2017-01-04,99.41,102.30839737582005,-0.028330004673742137
2017-01-05,99.68,102.41839737582005,-0.02673735818938472
2017-01-06,99.79,100.90839737582006,-0.011083293411694228
2017-01-09,98.28,99.03839737582005,-0.007657609532413678
2017-01-10,96.41,98.29839737582006,-0.019210866364384738
2017-01-11,95.67,98.05839737582005,-0.02435688772952549
2017-01-12,95.43,100.24839737582006,-0.048064582596332395
2017-01-13,97.62,100.53839737582005,-0.029027689439994342
2017-01-17,97.91,100.82839737582006,-0.028944200758663774
2017-01-18,98.2,100.16839737582005,-0.019650882188269936
2017-01-19,97.54,100.24839737582006,-0.027016864575565958
2017-01-20,97.62,98.81839737582006,-0.012127269897551307
2017-01-23,96.19,99.50839737582005,-0.03334791297348749
2017-01-24,96.88,99.61839737582005,-0.02748887201516792
2017-01-25,96.99,98.66839737582005,-0.01701048583395115
2017-01-26,96.04,97.97839737582005,-0.01978392612796931
2017-01-27,95.35,98.09839737582006,-0.028016740837169984
2017-01-30,95.47,99.14839737582005,-0.03709991763030884
2017-01-31,96.52,99.04839737582006,-0.025526888297107364
2017-02-01,96.42,98.57839737582006,-0.02189523702227969
2017-02-02,95.95,99.62839737582006,-0.036921173808952656
2017-02-03,97.0,99.10839737582006,-0.021273650181477533
2017-02-06,96.48,97.51839737582006,-0.01064822027189638
2017-02-07,94.89,98.24839737582006,-0.03418271916409499
2017-02-08,95.62,99.29839737582006,-0.037043874554170575
2017-02-09,96.67,98.57839737582006,-0.019359184432107268
2017-02-10,95.95,98.83839737582005,-0.029223433933649234
2017-02-13,96.21,102.12839737582006,-0.057950555652421354
2017-02-14,99.5,101.65839737582006,-0.02123186506512298
2017-02-15,99.03,102.42839737582005,-0.03317827343672075
2017-02-16,99.8,104.21839737582006,-0.04239556054471805
2017-02-17,101.59,103.15839737582006,-0.01520377803181805
2017-02-21,100.53,102.84839737582006,-0.022541891122992985
2017-02-22,100.22,102.67839737582005,-0.023942693289435657
2017-02-23,100.05,103.64839737582005,-0.0347173469819565
2017-02-24,101.02,102.14839737582005,-0.011046647865345371
2017-02-27,99.52,103.01839737582006,-0.03395895747686317
2017-02-28,100.39,102.28839737582005,-0.01855926404678243
2017-03-01,99.66,101.11839737582005,-0.014422670984387986
2017-03-02,98.49,102.47839737582005,-0.0389193964577077
2017-03-03,99.85,100.85839737582006,-0.009998149901812914
2017-03-06,98.23,99.61839737582005,-0.013937158320086018
2017-03-07,96.99,99.39839737582005,-0.024229740512958564
2017-03-08,96.77,99.41839737582005,-0.02663890633650645
2017-03-09,96.79,99.72839737582005,-0.029463998751999232
2017-03-10,97.1,100.11839737582005,-0.03014827898702499
2017-03-13,97.49,99.73839737582006,-0.0225429466983309
2017-03-14,97.11,100.52839737582006,-0.034004295950730845
2017-03-15,97.9,100.85839737582006,-0.029332187034426416
2017-03-16,98.23,101.00839737582005,-0.027506597946332256
2017-03-17,98.38,101.26839737582006,-0.028522198935378107
2017-03-20,98.64,100.65839737582006,-0.020051952230911607
2017-03-21,98.03,100.13839737582006,-0.02105483441988021
2017-03-22,97.51,99.87839737582006,-0.023712809156401504
2017-03-23,97.25,99.64839737582005,-0.02406859958594809
2017-03-24,97.02,99.08839737582005,-0.02087426409749149
2017-03-27,96.46,98.92839737582005,-0.024951353112927177
2017-03-28,96.3,99.28839737582005,-0.030098153004812556
2017-03-29,96.66,98.19839737582005,-0.015666216729916416
2017-03-30,95.57,98.33839737582005,-0.028151743873149226
2017-03-31,95.71,97.28448036951501,-0.016184291302525078
2017-04-03,95.46,97.414480369515,-0.02006355073805488
2017-04-04,95.59,97.28448036951501,-0.01741778712368991
2017-04-05,95.46,97.82448036951502,-0.024170640729024084
2017-04-06,96.0,97.194480369515,-0.012289590571129327
2017-04-07,95.37,97.71448036951502,-0.02399317235940035
2017-04-10,95.89,97.40448036951501,-0.01554836454924513
2017-04-11,95.58,97.38448036951502,-0.01852944496564657
2017-04-12,95.56,96.38448036951502,-0.008554078066864701
2017-04-13,94.56,96.95448036951501,-0.02469695428606411
2017-04-17,95.13,98.14448036951501,-0.030714721379801135
2017-04-18,96.32,97.98448036951501,-0.01698718371764585
2017-04-19,96.16,96.87448036951501,-0.007375320794390072
2017-04-20,95.05,96.68448036951501,-0.0169053023118938
2017-04-21,94.86,97.86448036951501,-0.03070041712959337
2017-04-24,96.04,98.34448036951501,-0.023432737260456915
2017-04-25,96.52,97.65448036951501,-0.011617289500924666
2017-04-26,95.83,97.60448036951502,-0.01818031675182452
2017-04-27,95.78,97.71448036951502,-0.01979727428524025
2017-04-28,95.89,97.084480369515,-0.012303515092923933
2017-05-01,95.26,97.18448036951501,-0.019802342536562878
2017-05-02,95.36,92.71448036951502,0.02853405012832111
2017-05-03,90.89,93.554480369515,-0.028480521285469407
2017-05-04,91.73,94.944480369515,-0.03385642174252301
2017-05-05,93.12,95.75448036951501,-0.027512867902875993
2017-05-08,93.93,94.62448036951501,-0.007339330866632077
2017-05-09,92.8,94.64448036951501,-0.019488514938364232
2017-05-10,92.82,95.31448036951501,-0.026171053546579892
2017-05-11,93.49,95.56448036951501,-0.0217076508080587
2017-05-12,93.74,95.90448036951501,-0.022569126709986675
2017-05-15,94.08,95.89448036951501,-0.018921635140241477
2017-05-16,94.07,94.85448036951502,-0.008270356513039756
2017-05-17,93.03,94.34448036951501,-0.013932774491593358
2017-05-18,92.52,95.95448036951501,-0.03579280880151747
2017-05-19,94.13,96.99448036951502,-0.029532405953435203
2017-05-22,95.17,96.67448036951501,-0.015562332104237742
2017-05-23,94.85,96.26448036951501,-0.014693689345078087
2017-05-24,94.44,96.48448036951501,-0.021189732915439796
2017-05-25,94.66,97.60448036951502,-0.03016747139442455
2017-05-26,95.78,97.10448036951502,-0.013639745194814146
2017-05-30,95.28,96.61448036951501,-0.01381242609193889
2017-05-31,94.79,98.414480369515,-0.03682873044603019
2017-06-01,96.59,98.68448036951501,-0.021224009709251312
2017-06-02,96.86,98.07448036951502,-0.012383245518500008
2017-06-05,96.25,97.84448036951501,-0.01629606865398403
2017-06-06,96.02,91.60448036951502,0.04820200510579409
2017-06-07,89.78,88.98448036951501,0.008939981749418902
2017-06-08,87.16,89.224480369515,-0.023138048671902056
2017-06-09,87.4,90.084480369515,-0.029799587659312787
2017-06-12,88.26,90.804480369515,-0.028021528884484836
2017-06-13,88.98,89.944480369515,-0.010723063444834757
2017-06-14,88.12,89.46448036951502,-0.015028091192861193
2017-06-15,87.64,88.67448036951501,-0.011666043772731838
2017-06-16,86.85,88.40448036951501,-0.01758372837007316
2017-06-19,86.58,88.48448036951501,-0.021523326594243608
2017-06-20,86.66,87.59448036951501,-0.010668256328172032
2017-06-21,85.77,87.77448036951502,-0.02283671018132505
2017-06-22,85.95,88.32448036951502,-0.02688360417837865
2017-06-23,86.5,88.17448036951501,-0.01899053288998953
2017-06-26,86.35,88.20448036951501,-0.021024786515900784
2017-06-27,86.38,89.24448036951502,-0.032097003172125604
2017-06-28,87.42,88.28448036951501,-0.00979198570231965
2017-06-29,86.46,88.164480369515,-0.01933295996722484
2017-06-30,86.34,88.73393715341959,-0.026978822649112333
2017-07-03,86.41,88.76393715341959,-0.02651907102037454
2017-07-05,86.44,88.5239371534196,-0.023540945200030583
2017-07-06,86.2,88.45393715341959,-0.025481479128625195
2017-07-07,86.13,87.93393715341959,-0.02051468650007382
2017-07-10,85.61,88.2439371534196,-0.029848363960010893
2017-07-11,85.92,89.07393715341959,-0.03540808068231338
2017-07-12,86.75,89.31393715341959,-0.028707021940096222
2017-07-13,86.99,90.2139371534196,-0.03573657524709184
2017-07-14,87.89,89.8339371534196,-0.021639229171262042
2017-07-17,87.51,89.9439371534196,-0.027060602753779417
2017-07-18,87.62,90.8539371534196,-0.035594903806520084
2017-07-19,88.53,89.8639371534196,-0.01484396517306208
2017-07-20,87.54,90.3039371534196,-0.030607050373937406
2017-07-21,87.98,90.28393715341959,-0.02551879355354758
2017-07-24,87.96,90.90393715341959,-0.032385144643967245
2017-07-25,88.58,91.3639371534196,-0.030470853601074266
2017-07-26,89.04,91.8939371534196,-0.03105686013490594
2017-07-27,89.57,91.43393715341959,-0.02038561623231916
2017-07-28,89.11,91.3039371534196,-0.02402894356826135
2017-07-31,88.98,91.51393715341959,-0.027689084660094343
2017-08-01,89.19,94.15393715341959,-0.05272150377876483
2017-08-02,91.83,93.1939371534196,-0.014635470880195012
2017-08-03,90.87,92.8339371534196,-0.02115537931105893
2017-08-04,90.51,92.17393715341959,-0.018052143640669538
2017-08-07,89.85,92.98393715341959,-0.03370407028741673
2017-08-08,90.66,92.82393715341959,-0.023312275042191244
2017-08-09,90.5,92.5239371534196,-0.021874740912328217
2017-08-10,90.2,92.7239371534196,-0.027219909237067075
2017-08-11,90.4,93.1939371534196,-0.029979816700093864
2017-08-14,90.87,93.3939371534196,-0.02702463597046445
2017-08-15,91.07,93.6639371534196,-0.02769408624336156
2017-08-16,91.34,92.28393715341959,-0.010228618138065748
2017-08-17,89.96,92.06393715341959,-0.02285299997450141
2017-08-18,89.74,92.0539371534196,-0.0251367537877617
2017-08-21,89.73,91.34393715341959,-0.01766879339467098
2017-08-22,89.02,91.7139371534196,-0.029373258165911742
2017-08-23,89.39,92.1339371534196,-0.02978204598866152
2017-08-24,89.81,93.32393715341959,-0.03765311730947296
2017-08-25,91.0,91.81393715341959,-0.008865071890550857
2017-08-28,89.49,91.7139371534196,-0.024248628097814473
2017-08-29,89.39,91.95393715341959,-0.027882842570860378
2017-08-30,89.63,92.07393715341959,-0.026543202441178915
2017-08-31,89.75,92.3539371534196,-0.02819519376952928
2017-09-01,90.03,91.20393715341959,-0.0128715622379858
2017-09-05,88.88,91.04393715341959,-0.023768053327626992
2017-09-06,88.72,90.26393715341959,-0.017104695431082284
2017-09-07,87.94,90.57393715341959,-0.029080519586534792
2017-09-08,88.25,91.73393715341959,-0.03797871607312475
2017-09-11,89.41,92.0239371534196,-0.028404969775002398
2017-09-12,89.7,90.90393715341959,-0.013244059510730377
2017-09-13,88.58,90.09393715341959,-0.016803984832425845
2017-09-14,87.77,89.57393715341959,-0.02013908521548924
2017-09-15,87.25,88.45393715341959,-0.013610893897593401
2017-09-18,86.13,87.79393715341959,-0.018952756959878303
2017-09-19,85.47,85.8039371534196,-0.0038918628270228073
2017-09-20,83.48,85.1339371534196,-0.01942747168428305
2017-09-21,82.81,85.1339371534196,-0.02729742369640009
2017-09-22,82.81,84.54393715341959,-0.020509302166435206
2017-09-25,82.22,84.67393715341959,-0.028981021030985432
