date,IEX,dcf,Deviation
1997-12-01,14.81,,
1997-12-02,14.86,,
1997-12-03,15.03,,
1997-12-04,15.17,,
1997-12-05,15.03,,
1997-12-08,15.14,,
1997-12-09,15.06,,
1997-12-10,15.11,,
1997-12-11,15.36,,
1997-12-12,15.39,,
1997-12-15,15.14,,
1997-12-16,14.83,,
1997-12-17,15.06,,
1997-12-18,14.94,,
1997-12-19,14.92,,
1997-12-22,15.03,,
1997-12-23,15.25,,
1997-12-24,15.33,,
1997-12-26,15.33,,
1997-12-29,15.17,,
1997-12-30,15.67,,
1997-12-31,15.5,,
1998-01-02,15.94,,
1998-01-05,15.67,,
1998-01-06,15.64,,
1998-01-07,15.33,,
1998-01-08,15.25,,
1998-01-09,15.25,,
1998-01-12,14.81,,
1998-01-13,14.89,,
1998-01-14,15.36,,
1998-01-15,15.03,,
1998-01-16,15.11,,
1998-01-20,15.36,,
1998-01-21,15.33,,
1998-01-22,14.94,,
1998-01-23,14.67,,
1998-01-26,14.78,,
1998-01-27,14.67,,
1998-01-28,14.72,,
1998-01-29,15.03,,
1998-01-30,14.89,,
1998-02-02,15.0,,
1998-02-03,14.89,,
1998-02-04,15.0,,
1998-02-05,14.69,,
1998-02-06,14.67,,
1998-02-09,14.64,,
1998-02-10,14.72,,
1998-02-11,15.03,,
1998-02-12,15.06,,
1998-02-13,14.97,,
1998-02-17,14.61,,
1998-02-18,14.75,,
1998-02-19,14.67,,
1998-02-20,14.92,,
1998-02-23,14.67,,
1998-02-24,14.5,,
1998-02-25,15.03,,
1998-02-26,15.31,,
1998-02-27,15.19,,
1998-03-02,15.44,,
1998-03-03,15.53,,
1998-03-04,15.53,,
1998-03-05,15.39,,
1998-03-06,15.69,,
1998-03-09,15.78,,
1998-03-10,15.72,,
1998-03-11,15.89,,
1998-03-12,16.0,,
1998-03-13,15.69,,
1998-03-16,15.61,,
1998-03-17,15.39,,
1998-03-18,15.39,,
1998-03-19,15.44,,
1998-03-20,15.72,,
1998-03-23,15.5,,
1998-03-24,15.69,,
1998-03-25,15.61,,
1998-03-26,15.56,,
1998-03-27,15.64,,
1998-03-30,15.61,,
1998-03-31,16.17,,
1998-04-01,16.31,,
1998-04-02,16.17,,
1998-04-03,16.08,,
1998-04-06,16.03,,
1998-04-07,15.72,,
1998-04-08,15.44,,
1998-04-09,15.86,,
1998-04-13,15.94,,
1998-04-14,16.06,,
1998-04-15,16.19,,
1998-04-16,16.11,,
1998-04-17,15.64,,
1998-04-20,16.17,,
1998-04-21,16.33,,
1998-04-22,16.42,,
1998-04-23,16.53,,
1998-04-24,16.36,,
1998-04-27,15.81,,
1998-04-28,15.61,,
1998-04-29,15.72,,
1998-04-30,16.25,,
1998-05-01,16.17,,
1998-05-04,15.97,,
1998-05-05,16.17,,
1998-05-06,15.97,,
1998-05-07,15.86,,
1998-05-08,16.22,,
1998-05-11,16.67,,
1998-05-12,17.11,,
1998-05-13,17.06,,
1998-05-14,16.83,,
1998-05-15,16.86,,
1998-05-18,16.72,,
1998-05-19,16.67,,
1998-05-20,16.33,,
1998-05-21,16.22,,
1998-05-22,16.08,,
1998-05-26,16.14,,
1998-05-27,16.19,,
1998-05-28,16.19,,
1998-05-29,16.44,,
1998-06-01,16.44,,
1998-06-02,16.17,,
1998-06-03,16.25,,
1998-06-04,16.22,,
1998-06-05,16.39,,
1998-06-08,16.44,,
1998-06-09,16.42,,
1998-06-10,16.39,,
1998-06-11,15.89,,
1998-06-12,15.58,,
1998-06-15,15.56,,
1998-06-16,15.58,,
1998-06-17,15.75,,
1998-06-18,15.39,,
1998-06-19,15.06,,
1998-06-22,15.47,,
1998-06-23,15.47,,
1998-06-24,15.64,,
1998-06-25,15.28,,
1998-06-26,15.56,,
1998-06-29,15.33,,
1998-06-30,15.33,,
1998-07-01,15.31,,
1998-07-02,15.0,,
1998-07-06,15.17,,
1998-07-07,15.06,,
1998-07-08,14.67,,
1998-07-09,14.92,,
1998-07-10,14.92,,
1998-07-13,15.11,,
1998-07-14,15.08,,
1998-07-15,15.06,,
1998-07-16,15.11,,
1998-07-17,15.11,,
1998-07-20,15.33,,
1998-07-21,14.67,,
1998-07-22,14.0,,
1998-07-23,14.11,,
1998-07-24,13.72,,
1998-07-27,13.56,,
1998-07-28,12.89,,
1998-07-29,12.61,,
1998-07-30,12.64,,
1998-07-31,12.64,,
1998-08-03,12.64,,
1998-08-04,12.53,,
1998-08-05,12.36,,
1998-08-06,12.78,,
1998-08-07,12.42,,
1998-08-10,12.42,,
1998-08-11,12.17,,
1998-08-12,12.19,,
1998-08-13,11.97,,
1998-08-14,11.72,,
1998-08-17,11.64,,
1998-08-18,11.53,,
1998-08-19,11.36,,
1998-08-20,11.25,,
1998-08-21,11.03,,
1998-08-24,11.08,,
1998-08-25,11.0,,
1998-08-26,11.06,,
1998-08-27,10.78,,
1998-08-28,10.39,,
1998-08-31,9.33,,
1998-09-01,9.11,,
1998-09-02,8.89,,
1998-09-03,8.78,,
1998-09-04,8.94,,
1998-09-08,10.22,,
1998-09-09,10.22,,
1998-09-10,9.78,,
1998-09-11,10.5,,
1998-09-14,10.39,,
1998-09-15,10.61,,
1998-09-16,10.78,,
1998-09-17,10.44,,
1998-09-18,11.22,,
1998-09-21,10.97,,
1998-09-22,11.44,,
1998-09-23,11.61,,
1998-09-24,11.69,,
1998-09-25,11.56,,
1998-09-28,11.58,,
1998-09-29,11.78,,
1998-09-30,11.81,,
1998-10-01,10.97,,
1998-10-02,11.11,,
1998-10-05,11.03,,
1998-10-06,10.61,,
1998-10-07,10.61,,
1998-10-08,10.53,,
1998-10-09,10.89,,
1998-10-12,11.36,,
1998-10-13,10.75,,
1998-10-14,10.78,,
1998-10-15,10.89,,
1998-10-16,10.78,,
1998-10-19,10.81,,
1998-10-20,11.22,,
1998-10-21,11.06,,
1998-10-22,11.14,,
1998-10-23,11.17,,
1998-10-26,11.22,,
1998-10-27,11.22,,
1998-10-28,11.22,,
1998-10-29,11.28,,
1998-10-30,11.5,,
1998-11-02,11.92,,
1998-11-03,12.19,,
1998-11-04,12.28,,
1998-11-05,12.17,,
1998-11-06,12.36,,
1998-11-09,12.28,,
1998-11-10,12.33,,
1998-11-11,12.19,,
1998-11-12,12.06,,
1998-11-13,11.83,,
1998-11-16,11.67,,
1998-11-17,11.47,,
1998-11-18,11.81,,
1998-11-19,12.0,,
1998-11-20,11.78,,
1998-11-23,11.81,,
1998-11-24,11.92,,
1998-11-25,12.33,,
1998-11-27,12.36,,
1998-11-30,12.03,,
1998-12-01,12.61,,
1998-12-02,12.72,,
1998-12-03,12.83,,
1998-12-04,13.06,,
1998-12-07,12.86,,
1998-12-08,12.83,,
1998-12-09,13.33,,
1998-12-10,13.14,,
1998-12-11,13.22,,
1998-12-14,13.44,,
1998-12-15,11.61,,
1998-12-16,10.81,,
1998-12-17,11.03,,
1998-12-18,10.92,,
1998-12-21,10.64,,
1998-12-22,10.61,,
1998-12-23,10.78,,
1998-12-24,10.67,,
1998-12-28,10.53,,
1998-12-29,10.61,,
1998-12-30,10.67,,
1998-12-31,10.89,,
1999-01-04,11.0,,
1999-01-05,10.97,,
1999-01-06,10.67,,
1999-01-07,10.56,,
1999-01-08,10.33,,
1999-01-11,9.97,,
1999-01-12,9.78,,
1999-01-13,9.61,,
1999-01-14,9.75,,
1999-01-15,9.97,,
1999-01-19,10.03,,
1999-01-20,9.94,,
1999-01-21,10.06,,
1999-01-22,10.08,,
1999-01-25,10.17,,
1999-01-26,10.17,,
1999-01-27,10.11,,
1999-01-28,10.06,,
1999-01-29,10.14,,
1999-02-01,10.22,,
1999-02-02,10.44,,
1999-02-03,10.5,,
1999-02-04,10.19,,
1999-02-05,10.44,,
1999-02-08,10.64,,
1999-02-09,10.31,,
1999-02-10,10.17,,
1999-02-11,10.28,,
1999-02-12,10.17,,
1999-02-16,10.08,,
1999-02-17,10.0,,
1999-02-18,9.92,,
1999-02-19,9.89,,
1999-02-22,10.28,,
1999-02-23,10.36,,
1999-02-24,10.47,,
1999-02-25,10.58,,
1999-02-26,10.56,,
1999-03-01,10.36,,
1999-03-02,10.39,,
1999-03-03,10.53,,
1999-03-04,10.67,,
1999-03-05,10.81,,
1999-03-08,10.83,,
1999-03-09,10.86,,
1999-03-10,10.83,,
1999-03-11,10.69,,
1999-03-12,10.53,,
1999-03-15,10.78,,
1999-03-16,10.92,,
1999-03-17,10.81,,
1999-03-18,10.83,,
1999-03-19,10.83,,
1999-03-22,11.0,,
1999-03-23,10.69,,
1999-03-24,10.83,,
1999-03-25,10.78,,
1999-03-26,10.67,,
1999-03-29,10.53,,
1999-03-30,10.58,,
1999-03-31,10.47,,
1999-04-01,10.39,,
1999-04-05,10.56,,
1999-04-06,10.69,,
1999-04-07,10.78,,
1999-04-08,10.44,,
1999-04-09,10.67,,
1999-04-12,11.06,,
1999-04-13,11.0,,
1999-04-14,11.14,,
1999-04-15,11.22,,
1999-04-16,11.61,,
1999-04-19,12.39,,
1999-04-20,12.08,,
1999-04-21,12.06,,
1999-04-22,11.78,,
1999-04-23,11.78,,
1999-04-26,11.61,,
1999-04-27,11.53,,
1999-04-28,12.08,,
1999-04-29,12.19,,
1999-04-30,11.86,,
1999-05-03,11.97,,
1999-05-04,12.06,,
1999-05-05,12.25,,
1999-05-06,12.22,,
1999-05-07,12.31,,
1999-05-10,12.36,,
1999-05-11,12.78,,
1999-05-12,12.78,,
1999-05-13,12.92,,
1999-05-14,12.78,,
1999-05-17,12.75,,
1999-05-18,12.61,,
1999-05-19,12.0,,
1999-05-20,12.22,,
1999-05-21,12.64,,
1999-05-24,12.83,,
1999-05-25,12.67,,
1999-05-26,12.64,,
1999-05-27,12.5,,
1999-05-28,12.47,,
1999-06-01,12.67,,
1999-06-02,12.81,,
1999-06-03,12.58,,
1999-06-04,12.92,,
1999-06-07,12.83,,
1999-06-08,13.0,,
1999-06-09,12.92,,
1999-06-10,13.0,,
1999-06-11,12.92,,
1999-06-14,12.89,,
1999-06-15,12.89,,
1999-06-16,12.89,,
1999-06-17,12.97,,
1999-06-18,13.17,,
1999-06-21,13.25,,
1999-06-22,13.22,,
1999-06-23,13.39,,
1999-06-24,13.08,,
1999-06-25,13.11,,
1999-06-28,13.31,,
1999-06-29,13.78,,
1999-06-30,14.61,,
1999-07-01,14.28,,
1999-07-02,14.39,,
1999-07-06,14.28,,
1999-07-07,13.89,,
1999-07-08,13.72,,
1999-07-09,13.72,,
1999-07-12,13.69,,
1999-07-13,13.86,,
1999-07-14,14.14,,
1999-07-15,13.94,,
1999-07-16,13.83,,
1999-07-19,13.75,,
1999-07-20,13.44,,
1999-07-21,12.89,,
1999-07-22,12.78,,
1999-07-23,12.69,,
1999-07-26,12.44,,
1999-07-27,11.92,,
1999-07-28,12.25,,
1999-07-29,12.25,,
1999-07-30,12.53,,
1999-08-02,12.25,,
1999-08-03,12.31,,
1999-08-04,12.17,,
1999-08-05,12.39,,
1999-08-06,12.47,,
1999-08-09,12.44,,
1999-08-10,12.61,,
1999-08-11,12.94,,
1999-08-12,12.92,,
1999-08-13,13.47,,
1999-08-16,13.81,,
1999-08-17,14.28,,
1999-08-18,14.97,,
1999-08-19,14.36,,
1999-08-20,13.78,,
1999-08-23,13.89,,
1999-08-24,14.28,,
1999-08-25,14.36,,
1999-08-26,14.19,,
1999-08-27,14.22,,
1999-08-30,13.86,,
1999-08-31,13.14,,
1999-09-01,13.5,,
1999-09-02,13.61,,
1999-09-03,13.67,,
1999-09-07,13.67,,
1999-09-08,13.61,,
1999-09-09,13.58,,
1999-09-10,13.33,,
1999-09-13,13.08,,
1999-09-14,12.86,,
1999-09-15,12.69,,
1999-09-16,12.72,,
1999-09-17,12.92,,
1999-09-20,12.94,,
1999-09-21,12.75,,
1999-09-22,12.78,,
1999-09-23,12.81,,
1999-09-24,12.72,,
1999-09-27,12.64,,
1999-09-28,12.28,,
1999-09-29,12.42,,
1999-09-30,12.58,,
1999-10-01,12.28,,
1999-10-04,12.36,,
1999-10-05,12.56,,
1999-10-06,12.5,,
1999-10-07,12.61,,
1999-10-08,12.69,,
1999-10-11,12.78,,
1999-10-12,12.47,,
1999-10-13,11.94,,
1999-10-14,11.72,,
1999-10-15,11.78,,
1999-10-18,11.67,,
1999-10-19,11.58,,
1999-10-20,11.39,,
1999-10-21,10.92,,
1999-10-22,10.36,,
1999-10-25,10.44,,
1999-10-26,10.69,,
1999-10-27,10.75,,
1999-10-28,11.06,,
1999-10-29,10.94,,
1999-11-01,11.03,,
1999-11-02,10.89,,
1999-11-03,11.19,,
1999-11-04,11.31,,
1999-11-05,11.06,,
1999-11-08,10.86,,
1999-11-09,10.89,,
1999-11-10,11.0,,
1999-11-11,11.06,,
1999-11-12,11.58,,
1999-11-15,11.78,,
1999-11-16,12.19,,
1999-11-17,11.94,,
1999-11-18,11.92,,
1999-11-19,12.22,,
1999-11-22,12.25,,
1999-11-23,12.28,,
1999-11-24,12.36,,
1999-11-26,12.17,,
1999-11-29,12.25,,
1999-11-30,12.25,,
1999-12-01,12.25,,
1999-12-02,12.36,,
1999-12-03,12.58,,
1999-12-06,12.53,,
1999-12-07,12.47,,
1999-12-08,12.58,,
1999-12-09,12.25,,
1999-12-10,12.33,,
1999-12-13,12.25,,
1999-12-14,11.94,,
1999-12-15,11.69,,
1999-12-16,11.83,,
1999-12-17,12.06,,
1999-12-20,12.31,,
1999-12-21,12.39,,
1999-12-22,12.36,,
1999-12-23,12.31,,
1999-12-27,13.97,,
1999-12-28,13.54,,
1999-12-29,13.36,,
1999-12-30,13.19,,
1999-12-31,13.5,,
2000-01-03,13.42,,
2000-01-04,12.81,,
2000-01-05,12.75,,
2000-01-06,12.75,,
2000-01-07,13.11,,
2000-01-10,13.25,,
2000-01-11,13.25,,
2000-01-12,13.28,,
2000-01-13,13.5,,
2000-01-14,13.69,,
2000-01-18,13.53,,
2000-01-19,13.69,,
2000-01-20,13.94,,
2000-01-21,13.67,,
2000-01-24,13.11,,
2000-01-25,12.5,,
2000-01-26,12.39,,
2000-01-27,12.03,,
2000-01-28,12.11,,
2000-01-31,11.94,,
2000-02-01,11.81,,
2000-02-02,11.11,,
2000-02-03,11.03,,
2000-02-04,11.19,,
2000-02-07,11.78,,
2000-02-08,11.94,,
2000-02-09,11.89,,
2000-02-10,11.67,,
2000-02-11,11.39,,
2000-02-14,10.75,,
2000-02-15,10.28,,
2000-02-16,10.78,,
2000-02-17,10.64,,
2000-02-18,10.61,,
2000-02-22,10.67,,
2000-02-23,10.94,,
2000-02-24,10.28,,
2000-02-25,10.25,,
2000-02-28,10.56,,
2000-02-29,11.0,,
2000-03-01,11.44,,
2000-03-02,11.17,,
2000-03-03,11.28,,
2000-03-06,11.33,,
2000-03-07,11.47,,
2000-03-08,11.53,,
2000-03-09,11.53,,
2000-03-10,11.36,,
2000-03-13,11.33,,
2000-03-14,11.17,,
2000-03-15,11.31,,
2000-03-16,12.17,,
2000-03-17,12.39,,
2000-03-20,12.33,,
2000-03-21,12.22,,
2000-03-22,12.42,,
2000-03-23,12.28,,
2000-03-24,12.56,,
2000-03-27,12.5,,
2000-03-28,12.19,,
2000-03-29,12.31,,
2000-03-30,12.0,,
2000-03-31,12.11,,
2000-04-03,12.0,,
2000-04-04,11.94,,
2000-04-05,12.06,,
2000-04-06,12.17,,
2000-04-07,12.11,,
2000-04-10,12.0,,
2000-04-11,11.92,,
2000-04-12,12.06,,
2000-04-13,12.06,,
2000-04-14,12.08,,
2000-04-17,12.39,,
2000-04-18,13.0,,
2000-04-19,13.33,,
2000-04-20,12.78,,
2000-04-24,12.67,,
2000-04-25,13.58,,
2000-04-26,13.33,,
2000-04-27,13.78,,
2000-04-28,13.89,,
2000-05-01,14.44,,
2000-05-02,14.14,,
2000-05-03,13.75,,
2000-05-04,13.83,,
2000-05-05,14.22,,
2000-05-08,14.19,,
2000-05-09,14.31,,
2000-05-10,13.97,,
2000-05-11,14.33,,
2000-05-12,14.33,,
2000-05-15,14.33,,
2000-05-16,14.31,,
2000-05-17,14.28,,
2000-05-18,14.22,,
2000-05-19,13.89,,
2000-05-22,14.33,,
2000-05-23,14.33,,
2000-05-24,15.0,,
2000-05-25,14.53,,
2000-05-26,14.56,,
2000-05-30,14.64,,
2000-05-31,14.83,,
2000-06-01,15.17,,
2000-06-02,15.25,,
2000-06-05,15.06,,
2000-06-06,14.94,,
2000-06-07,14.89,,
2000-06-08,14.89,,
2000-06-09,14.86,,
2000-06-12,14.33,,
2000-06-13,14.72,,
2000-06-14,14.56,,
2000-06-15,14.81,,
2000-06-16,14.61,,
2000-06-19,14.75,,
2000-06-20,14.58,,
2000-06-21,14.61,,
2000-06-22,14.36,,
2000-06-23,13.97,,
2000-06-26,14.36,,
2000-06-27,14.33,,
2000-06-28,14.81,,
2000-06-29,14.56,,
2000-06-30,14.02,,
2000-07-03,14.36,,
2000-07-05,14.36,,
2000-07-06,14.67,,
2000-07-07,14.67,,
2000-07-10,14.53,,
2000-07-11,14.61,,
2000-07-12,14.83,,
2000-07-13,14.81,,
2000-07-14,14.75,,
2000-07-17,14.64,,
2000-07-18,14.97,,
2000-07-19,14.67,,
2000-07-20,14.72,,
2000-07-21,14.56,,
2000-07-24,14.53,,
2000-07-25,14.64,,
2000-07-26,14.67,,
2000-07-27,14.53,,
2000-07-28,14.47,,
2000-07-31,14.67,,
2000-08-01,14.67,,
2000-08-02,14.47,,
2000-08-03,14.39,,
2000-08-04,14.28,,
2000-08-07,14.39,,
2000-08-08,14.36,,
2000-08-09,14.36,,
2000-08-10,14.5,,
2000-08-11,14.58,,
2000-08-14,14.67,,
2000-08-15,14.47,,
2000-08-16,14.5,,
2000-08-17,14.36,,
2000-08-18,14.44,,
2000-08-21,14.33,,
2000-08-22,14.08,,
2000-08-23,14.03,,
2000-08-24,13.81,,
2000-08-25,13.92,,
2000-08-28,13.67,,
2000-08-29,13.47,,
2000-08-30,13.47,,
2000-08-31,13.5,,
2000-09-01,13.33,,
2000-09-05,13.47,,
2000-09-06,13.44,,
2000-09-07,13.5,,
2000-09-08,13.53,,
2000-09-11,13.22,,
2000-09-12,13.56,,
2000-09-13,13.64,,
2000-09-14,13.53,,
2000-09-15,13.22,,
2000-09-18,12.92,,
2000-09-19,12.78,,
2000-09-20,12.81,,
2000-09-21,12.42,,
2000-09-22,11.89,,
2000-09-25,11.75,,
2000-09-26,11.17,,
2000-09-27,11.17,,
2000-09-28,11.81,,
2000-09-29,12.42,,
2000-10-02,12.47,,
2000-10-03,12.94,,
2000-10-04,12.86,,
2000-10-05,12.64,,
2000-10-06,12.44,,
2000-10-09,12.39,,
2000-10-10,12.06,,
2000-10-11,12.33,,
2000-10-12,12.08,,
2000-10-13,12.31,,
2000-10-16,12.19,,
2000-10-17,12.25,,
2000-10-18,12.25,,
2000-10-19,12.75,,
2000-10-20,12.58,,
2000-10-23,12.97,,
2000-10-24,13.28,,
2000-10-25,13.06,,
2000-10-26,13.25,,
2000-10-27,13.44,,
2000-10-30,13.72,,
2000-10-31,14.33,,
2000-11-01,14.03,,
2000-11-02,13.75,,
2000-11-03,13.5,,
2000-11-06,13.36,,
2000-11-07,13.47,,
2000-11-08,13.53,,
2000-11-09,13.42,,
2000-11-10,13.33,,
2000-11-13,13.31,,
2000-11-14,13.33,,
2000-11-15,13.5,,
2000-11-16,13.64,,
2000-11-17,14.03,,
2000-11-20,13.94,,
2000-11-21,13.92,,
2000-11-22,13.64,,
2000-11-24,14.03,,
2000-11-27,14.19,,
2000-11-28,14.08,,
2000-11-29,14.47,,
2000-11-30,14.36,,
2000-12-01,14.72,,
2000-12-04,14.94,,
2000-12-05,15.89,,
2000-12-06,14.69,,
2000-12-07,14.5,,
2000-12-08,15.36,,
2000-12-11,15.5,,
2000-12-12,15.19,,
2000-12-13,14.81,,
2000-12-14,14.75,,
2000-12-15,14.81,,
2000-12-18,14.94,,
2000-12-19,14.69,,
2000-12-20,14.03,,
2000-12-21,13.25,,
2000-12-22,13.5,,
2000-12-26,13.83,,
2000-12-27,15.0,,
2000-12-28,15.25,,
2000-12-29,14.72,,
2001-01-02,14.0,,
2001-01-03,14.67,,
2001-01-04,15.03,,
2001-01-05,14.17,,
2001-01-08,14.11,,
2001-01-09,13.94,,
2001-01-10,14.31,,
2001-01-11,14.31,,
2001-01-12,14.28,,
2001-01-16,13.75,,
2001-01-17,13.78,,
2001-01-18,14.03,,
2001-01-19,14.25,,
2001-01-22,14.03,,
2001-01-23,14.78,,
2001-01-24,14.69,,
2001-01-25,14.72,,
2001-01-26,14.39,,
2001-01-29,14.42,,
2001-01-30,14.33,,
2001-01-31,13.48,,
2001-02-01,13.62,,
2001-02-02,13.16,,
2001-02-05,13.4,,
2001-02-06,13.84,,
2001-02-07,13.77,,
2001-02-08,13.72,,
2001-02-09,13.23,,
2001-02-12,13.65,,
2001-02-13,13.96,,
2001-02-14,14.0,,
2001-02-15,14.36,,
2001-02-16,14.09,,
2001-02-20,14.05,,
2001-02-21,14.05,,
2001-02-22,14.05,,
2001-02-23,14.18,,
2001-02-26,14.31,,
2001-02-27,14.22,,
2001-02-28,14.19,,
2001-03-01,13.84,,
2001-03-02,13.34,,
2001-03-05,13.07,,
2001-03-06,13.22,,
2001-03-07,13.2,,
2001-03-08,13.29,,
2001-03-09,13.2,,
2001-03-12,12.93,,
2001-03-13,13.22,,
2001-03-14,12.88,,
2001-03-15,12.7,,
2001-03-16,12.4,,
2001-03-19,13.16,,
2001-03-20,12.54,,
2001-03-21,12.49,,
2001-03-22,12.49,,
2001-03-23,12.71,,
2001-03-26,12.64,,
2001-03-27,12.88,,
2001-03-28,12.11,,
2001-03-29,12.32,,
2001-03-30,12.88,,
2001-04-02,12.45,,
2001-04-03,12.25,,
2001-04-04,12.44,,
2001-04-05,12.66,,
2001-04-06,12.34,,
2001-04-09,12.42,,
2001-04-10,12.85,,
2001-04-11,12.57,,
2001-04-12,12.84,,
2001-04-16,12.94,,
2001-04-17,12.96,,
2001-04-18,13.56,,
2001-04-19,13.69,,
2001-04-20,13.69,,
2001-04-23,13.58,,
2001-04-24,13.71,,
2001-04-25,13.78,,
2001-04-26,14.42,,
2001-04-27,14.31,,
2001-04-30,13.96,,
2001-05-01,14.17,,
2001-05-02,14.1,,
2001-05-03,14.16,,
2001-05-04,14.22,,
2001-05-07,14.14,,
2001-05-08,14.16,,
2001-05-09,14.11,,
2001-05-10,13.87,,
2001-05-11,13.77,,
2001-05-14,13.74,,
2001-05-15,13.91,,
2001-05-16,14.44,,
2001-05-17,14.36,,
2001-05-18,14.41,,
2001-05-21,14.58,,
2001-05-22,14.63,,
2001-05-23,14.53,,
2001-05-24,14.58,,
2001-05-25,14.46,,
2001-05-29,14.36,,
2001-05-30,14.33,,
2001-05-31,14.38,,
2001-06-01,15.01,,
2001-06-04,14.95,,
2001-06-05,15.02,,
2001-06-06,14.87,,
2001-06-07,15.02,,
2001-06-08,14.72,,
2001-06-11,14.33,,
2001-06-12,14.4,,
2001-06-13,14.48,,
2001-06-14,14.22,,
2001-06-15,14.24,,
2001-06-18,13.98,,
2001-06-19,13.9,,
2001-06-20,14.25,,
2001-06-21,14.09,,
2001-06-22,14.0,,
2001-06-25,13.77,,
2001-06-26,14.27,,
2001-06-27,14.27,,
2001-06-28,14.58,,
2001-06-29,15.11,,
2001-07-02,14.71,,
2001-07-03,14.76,,
2001-07-05,14.76,,
2001-07-06,14.49,,
2001-07-09,14.6,,
2001-07-10,14.42,,
2001-07-11,14.56,,
2001-07-12,14.76,,
2001-07-13,14.88,,
2001-07-16,14.78,,
2001-07-17,15.33,,
2001-07-18,14.85,,
2001-07-19,14.67,,
2001-07-20,14.44,,
2001-07-23,14.26,,
2001-07-24,14.4,,
2001-07-25,14.31,,
2001-07-26,14.31,,
2001-07-27,14.33,,
2001-07-30,14.22,,
2001-07-31,14.39,,
2001-08-01,14.33,,
2001-08-02,14.38,,
2001-08-03,14.5,,
2001-08-06,14.22,,
2001-08-07,14.6,,
2001-08-08,14.38,,
2001-08-09,14.49,,
2001-08-10,14.58,,
2001-08-13,14.59,,
2001-08-14,14.72,,
2001-08-15,14.73,,
2001-08-16,14.89,,
2001-08-17,14.8,,
2001-08-20,14.89,,
2001-08-21,15.11,,
2001-08-22,15.59,,
2001-08-23,15.73,,
2001-08-24,16.0,,
2001-08-27,15.96,,
2001-08-28,16.01,,
2001-08-29,16.06,,
2001-08-30,15.83,,
2001-08-31,15.91,,
2001-09-04,16.31,,
2001-09-05,16.5,,
2001-09-06,16.06,,
2001-09-07,15.38,,
2001-09-10,13.56,,
2001-09-17,13.09,,
2001-09-18,12.62,,
2001-09-19,12.32,,
2001-09-20,11.56,,
2001-09-21,11.4,,
2001-09-24,11.66,,
2001-09-25,12.72,,
2001-09-26,11.64,,
2001-09-27,11.89,,
2001-09-28,12.29,,
2001-10-01,12.02,,
2001-10-02,12.22,,
2001-10-03,12.38,,
2001-10-04,12.37,,
2001-10-05,12.18,,
2001-10-08,12.16,,
2001-10-09,12.0,,
2001-10-10,12.8,,
2001-10-11,12.87,,
2001-10-12,12.64,,
2001-10-15,13.2,,
2001-10-16,13.36,,
2001-10-17,12.69,,
2001-10-18,12.75,,
2001-10-19,12.71,,
2001-10-22,13.44,,
2001-10-23,13.24,,
2001-10-24,13.18,,
2001-10-25,13.47,,
2001-10-26,13.6,,
2001-10-29,12.96,,
2001-10-30,12.96,,
2001-10-31,12.93,,
2001-11-01,13.0,,
2001-11-02,12.82,,
2001-11-05,12.58,,
2001-11-06,12.96,,
2001-11-07,12.61,,
2001-11-08,12.84,,
2001-11-09,12.52,,
2001-11-12,12.27,,
2001-11-13,12.09,,
2001-11-14,12.58,,
2001-11-15,12.86,,
2001-11-16,13.0,,
2001-11-19,13.32,,
2001-11-20,13.4,,
2001-11-21,13.15,,
2001-11-23,13.47,,
2001-11-26,13.72,,
2001-11-27,13.73,,
2001-11-28,13.46,,
2001-11-29,13.82,,
2001-11-30,13.51,,
2001-12-03,13.31,,
2001-12-04,13.6,,
2001-12-05,13.8,,
2001-12-06,13.72,,
2001-12-07,14.02,,
2001-12-10,13.89,,
2001-12-11,14.09,,
2001-12-12,14.0,,
2001-12-13,13.89,,
2001-12-14,14.27,,
2001-12-17,15.33,,
2001-12-18,15.38,,
2001-12-19,15.4,,
2001-12-20,15.29,,
2001-12-21,15.76,,
2001-12-24,15.8,,
2001-12-26,15.72,,
2001-12-27,15.88,,
2001-12-28,15.69,,
2001-12-31,15.33,,
2002-01-02,15.18,,
2002-01-03,15.4,,
2002-01-04,15.43,,
2002-01-07,15.36,,
2002-01-08,15.52,,
2002-01-09,15.67,,
2002-01-10,15.47,,
2002-01-11,15.56,,
2002-01-14,15.27,,
2002-01-15,15.09,,
2002-01-16,14.98,,
2002-01-17,15.16,,
2002-01-18,15.02,,
2002-01-22,14.84,,
2002-01-23,15.11,,
2002-01-24,15.06,,
2002-01-25,15.15,,
2002-01-28,15.16,,
2002-01-29,15.23,,
2002-01-30,15.17,,
2002-01-31,15.11,,
2002-02-01,15.35,,
2002-02-04,15.39,,
2002-02-05,15.4,,
2002-02-06,15.34,,
2002-02-07,14.93,,
2002-02-08,15.47,,
2002-02-11,16.08,,
2002-02-12,15.89,,
2002-02-13,16.31,,
2002-02-14,16.24,,
2002-02-15,16.4,,
2002-02-19,16.11,,
2002-02-20,16.09,,
2002-02-21,15.89,,
2002-02-22,16.22,,
2002-02-25,16.11,,
2002-02-26,16.0,,
2002-02-27,16.05,,
2002-02-28,15.91,,
2002-03-01,15.95,,
2002-03-04,16.27,,
2002-03-05,16.0,,
2002-03-06,16.25,,
2002-03-07,16.36,,
2002-03-08,16.69,,
2002-03-11,16.07,,
2002-03-12,15.82,,
2002-03-13,16.36,,
